
[00:00:00.000 --> 00:00:05.000]  東京奧運會已經在上星期日晚閉幕
[00:08:26.000 --> 00:08:31.000]  所以他對耶穌應該是不懷好意
[00:08:31.000 --> 00:08:35.000]  他也會視耶穌是他的威脅
[00:08:35.000 --> 00:08:38.000]  我們可以想像
[00:08:38.000 --> 00:08:40.000]  施洗約翰只是傳道
[00:08:40.000 --> 00:08:43.000]  沒有行過什麼神蹟騎士
[00:08:43.000 --> 00:08:45.000]  但因為他得到百姓的愛戴
[00:08:45.000 --> 00:08:48.000]  希律也視他為眼中釘
[00:08:48.000 --> 00:08:51.000]  對他起戒心
[00:08:51.000 --> 00:08:58.000]  何況耶穌豈不是對希律造成更大的威脅呢?
[00:08:58.000 --> 00:09:03.000]  所以當時耶穌的處境可以說是十分危險
[00:09:03.000 --> 00:09:08.000]  還有施洗約翰根本沒有做錯事
[00:09:08.000 --> 00:09:09.000]  他是被斬頭
[00:09:09.000 --> 00:09:12.000]  整件事其實都是不公義的
[00:09:12.000 --> 00:09:15.000]  其實稍有正義感的人
[00:09:15.000 --> 00:09:18.000]  也不能容忍這些不公義的事
[00:09:18.000 --> 00:09:21.000]  更何況是耶穌呢
[00:09:21.000 --> 00:09:24.000]  而且耶穌並不是沒有能力
[00:09:24.000 --> 00:09:28.000]  他可以行神蹟騎士
[00:09:28.000 --> 00:09:31.000]  他無論是為了個人的安全
[00:09:31.000 --> 00:09:35.000]  還是為了拯救暴政之下的百姓
[00:09:35.000 --> 00:09:37.000]  其實他也有足夠的理由
[00:09:37.000 --> 00:09:40.000]  來推翻希律的政權
[00:09:40.000 --> 00:09:43.000]  其實當時也的確有人這樣想
[00:09:43.000 --> 00:09:46.000]  我們來看看這段經文
[00:09:46.000 --> 00:09:48.000]  在《約翰福音》第六章
[00:09:48.000 --> 00:09:51.000]  也有記載五丙二元的神蹟
[00:09:51.000 --> 00:09:56.000]  在那裏記載神蹟的最後
[00:09:56.000 --> 00:10:02.000]  「耶穌既知道眾人要來強逼他作王
[00:10:02.000 --> 00:10:06.000]  就獨自又退到山上去了」
[00:10:06.000 --> 00:10:12.000]  即是當時連耶穌也很清楚
[00:10:12.000 --> 00:10:17.000]  他行了五丙二元的神蹟之後
[00:10:17.000 --> 00:10:20.000]  其實有更多人來追隨他
[00:10:20.000 --> 00:10:25.000]  甚至有些人想耶穌幫他們出頭
[00:10:25.000 --> 00:10:28.000]  耶穌去做王
[00:10:28.000 --> 00:10:33.000]  來拯救他們脫離暴政
[00:10:33.000 --> 00:10:35.000]  來到這裏
[00:10:35.000 --> 00:10:38.000]  我想和大家做一點總結
[00:10:38.000 --> 00:10:42.000]  總結一下耶穌當時面對的處境
[00:10:42.000 --> 00:10:44.000]  而面對這些處境
[00:10:44.000 --> 00:10:45.000]  他可能有的
[00:10:45.000 --> 00:10:48.000]  他可以作出的選擇是甚麼
[00:10:48.000 --> 00:10:50.000]  第一個處境是
[00:10:50.000 --> 00:10:52.000]  他面對施洗約翰被殺
[00:10:52.000 --> 00:10:55.000]  其實他可以做維權人士
[00:10:55.000 --> 00:10:58.000]  為約翰伸張正義
[00:10:58.000 --> 00:11:00.000]  他可以這樣做
[00:11:00.000 --> 00:11:02.000]  第二個處境是
[00:11:02.000 --> 00:11:04.000]  面對希律的威脅時
[00:11:04.000 --> 00:11:06.000]  與其坐以待斃
[00:11:06.000 --> 00:11:08.000]  不如先法制人
[00:11:08.000 --> 00:11:10.000]  他也可以這樣做
[00:11:10.000 --> 00:11:14.000]  第三個處境是成為王的誘惑
[00:11:14.000 --> 00:11:15.000]  我們剛才看到
[00:11:15.000 --> 00:11:19.000]  那些人想強迫耶穌來做王
[00:11:19.000 --> 00:11:21.000]  既然有這麼多人跟隨
[00:11:21.000 --> 00:11:24.000]  他大可以揭竿起義
[00:11:24.000 --> 00:11:27.000]  這些其實就是當時的處境
[00:11:27.000 --> 00:11:31.000]  也是他可以作出的回應
[00:11:31.000 --> 00:11:34.000]  事實上在群眾的效應下
[00:11:34.000 --> 00:11:38.000]  人很多時候都會隨著社會的洪流
[00:11:38.000 --> 00:11:41.000]  來做出各樣的事情
[00:11:41.000 --> 00:11:44.000]  我們會稱這種現象為
[00:11:44.000 --> 00:11:46.000]  人在江湖
[00:11:46.000 --> 00:11:47.000]  我們很多時候都會
[00:11:47.000 --> 00:11:50.000]  人在江湖 身不由己
[00:11:50.000 --> 00:11:54.000]  有另一位現代哲學家
[00:11:54.000 --> 00:11:58.000]  他提出了一個理論
[00:11:58.000 --> 00:12:02.000]  就是平庸之惡
[00:12:02.000 --> 00:12:06.000]  這位哲學家是漢蘭·厄蘭
[00:12:06.000 --> 00:12:09.000]  他被譽為二十世紀的
[00:12:09.000 --> 00:12:13.000]  其中一位最重要的哲學家
[00:12:13.000 --> 00:12:14.000]  在1963年的時候
[00:12:14.000 --> 00:12:16.000]  他出版了一本書
[00:12:16.000 --> 00:12:19.000]  這本書叫《艾希曼在耶路撒冷》
[00:12:19.000 --> 00:12:23.000]  一份關於平庸之惡的報告
[00:12:23.000 --> 00:12:28.000]  這本書提出了平庸之惡的觀念
[00:12:28.000 --> 00:12:30.000]  所謂平庸之惡
[00:12:30.000 --> 00:12:33.000]  其實是相對於激進之惡
[00:12:33.000 --> 00:12:35.000]  什麼是激進之惡呢?
[00:12:35.000 --> 00:12:38.000]  就是極端的邪惡
[00:12:38.000 --> 00:12:39.000]  有什麼例子呢?
[00:12:39.000 --> 00:12:45.000]  就是納粹德國屠殺六百萬猶太人
[00:12:45.000 --> 00:12:49.000]  這是一個激進之惡的例子
[00:12:49.000 --> 00:12:52.000]  而平庸之惡與他相對
[00:12:52.000 --> 00:12:59.000]  是漢蘭·厄蘭在觀察艾希曼的審訊過程之後
[00:12:59.000 --> 00:13:02.000]  提出的觀點
[00:13:02.000 --> 00:13:04.000]  艾希曼是什麼人呢?
[00:13:04.000 --> 00:13:10.000]  他是納粹德國在第二次世界大戰的時候的高官
[00:13:10.000 --> 00:13:15.000]  他是有份參與屠殺猶太人的
[00:13:15.000 --> 00:13:19.000]  在整個戰後的審訊過程中
[00:13:19.000 --> 00:13:23.000]  當時是在耶路撒冷進行審訊
[00:13:23.000 --> 00:13:26.000]  艾希曼面對的指控
[00:13:26.000 --> 00:13:29.000]  他提出的抗辯理由是什麼呢?
[00:13:29.000 --> 00:13:33.000]  就是一切都是服從命令
[00:13:33.000 --> 00:13:37.000]  一切都是出於盡忠職守
[00:13:37.000 --> 00:13:40.000]  他就以這個作為辯護的理由
[00:13:40.000 --> 00:13:42.000]  並且他強調自己
[00:13:42.000 --> 00:13:49.000]  只是在這個龐大的系統裡的一個小齒輪
[00:13:49.000 --> 00:13:52.000]  漢娜就是因為這種不思想
[00:13:52.000 --> 00:13:56.000]  而失去了判斷是非的能力的罪
[00:13:56.000 --> 00:14:00.000]  把他稱之為「平庸之惡」
[00:14:00.000 --> 00:14:03.000]  對於漢蘭·厄蘭來說
[00:14:03.000 --> 00:14:08.000]  正因為人很輕易地放棄了判斷的能力
[00:14:08.000 --> 00:14:11.000]  所以一個個的艾希曼
[00:14:11.000 --> 00:14:14.000]  一宗一宗的平庸之惡
[00:14:14.000 --> 00:14:18.000]  就造就了極端的邪惡
[00:14:18.000 --> 00:14:21.000]  他認為在特定的制度下
[00:14:21.000 --> 00:14:26.000]  人類的不思想、麻木所造成的災難
[00:14:26.000 --> 00:14:30.000]  是遠遠超過那些積極行惡的人
[00:14:30.000 --> 00:14:35.000]  他們所造成的禍害的總和
[00:14:35.000 --> 00:14:39.000]  對罪惡麻木、不思想、不判斷
[00:14:39.000 --> 00:14:42.000]  固然是平庸之惡
[00:14:42.000 --> 00:14:44.000]  但是憑著一腔熱血
[00:14:44.000 --> 00:14:46.000]  對周遭的環境
[00:14:46.000 --> 00:14:51.000]  盲目地去回應、去衝
[00:14:51.000 --> 00:14:53.000]  這是否合宜呢?
[00:14:53.000 --> 00:14:57.000]  耶穌的抉擇是什麼呢?
[00:14:57.000 --> 00:14:59.000]  我們一起來讀
[00:14:59.000 --> 00:15:02.000]  「耶穌聽見了就上船
[00:15:02.000 --> 00:15:05.000]  從那裡獨自退到野地裡去
[00:15:05.000 --> 00:15:11.000]  眾人聽見就從各城裡步行跟隨他」
[00:15:11.000 --> 00:15:13.000]  很明顯
[00:15:13.000 --> 00:15:16.000]  上面所說的維權、揭竿起義
[00:15:16.000 --> 00:15:18.000]  都不是耶穌的選項
[00:15:18.000 --> 00:15:24.000]  他選擇了獨自退到野地裡去
[00:15:24.000 --> 00:15:27.000]  耶穌的隱退是什麼意思呢?
[00:15:27.000 --> 00:15:33.000]  是否指他從此隱退不問世事呢?
[00:15:33.000 --> 00:15:35.000]  我們可以看另一段經文
[00:15:35.000 --> 00:15:38.000]  這段經文是在《路加福音》
[00:15:38.000 --> 00:15:41.000]  《路加福音》說到正當那時
[00:15:41.000 --> 00:15:45.000]  說的是之後的情況
[00:15:45.000 --> 00:15:47.000]  隔了一段時間之後
[00:15:47.000 --> 00:15:51.000]  在五餅二魚之後
[00:15:51.000 --> 00:15:52.000]  隔了一段時間
[00:15:52.000 --> 00:15:54.000]  發生了一件敏感的事
[00:15:54.000 --> 00:15:55.000]  這件事是什麼呢?
[00:15:55.000 --> 00:15:57.000]  有幾個法利塞人對耶穌說
[00:15:57.000 --> 00:15:59.000]  「離開這裡吧
[00:15:59.000 --> 00:16:02.000]  因為希律想要殺你」
[00:16:02.000 --> 00:16:04.000]  你驟眼看下去
[00:16:04.000 --> 00:16:06.000]  這些法利塞人都好像是通緒
[00:16:06.000 --> 00:16:09.000]  跟耶穌說「你快點走,有人殺你」
[00:16:09.000 --> 00:16:10.000]  「希律要殺你」
[00:16:10.000 --> 00:16:15.000]  但其實在《路加福音》的作者
[00:16:15.000 --> 00:16:17.000]  路加的筆下
[00:16:17.000 --> 00:16:20.000]  那些法利塞人其實經常跟耶穌作對
[00:16:20.000 --> 00:16:22.000]  死對頭
[00:16:22.000 --> 00:16:25.000]  所以這些法利塞人應該都不懷好意
[00:16:25.000 --> 00:16:27.000]  不安好心
[00:16:27.000 --> 00:16:29.000]  當時耶穌怎樣回應呢?
[00:16:29.000 --> 00:16:33.000]  耶穌說「你們去告訴那個狐狸說」
[00:16:33.000 --> 00:16:35.000]  然後說了一串話
[00:16:35.000 --> 00:16:42.000]  他竟然公然稱呼希律為狐狸
[00:16:42.000 --> 00:16:44.000]  狐狸不是那些很可愛的動物
[00:16:44.000 --> 00:16:45.000]  我們也知道
[00:16:45.000 --> 00:16:46.000]  比較狡猾
[00:16:46.000 --> 00:16:50.000]  這個字本身就是諾若無能
[00:16:50.000 --> 00:16:52.000]  我們可以看到
[00:16:52.000 --> 00:16:55.000]  耶穌其實挺膽小的
[00:16:55.000 --> 00:16:58.000]  他不怕那些法利塞人篤他灰
[00:16:58.000 --> 00:17:03.000]  還公然說希律是狐狸
[00:17:03.000 --> 00:17:07.000]  由此可見耶穌不是怕了希律
[00:17:07.000 --> 00:17:10.000]  所以選擇了引退
[00:17:10.000 --> 00:17:13.000]  他也不是從此不談時政
[00:17:13.000 --> 00:17:15.000]  也不怕篤灰
[00:17:15.000 --> 00:17:16.000]  對於他來說
[00:17:16.000 --> 00:17:19.000]  其實他有更重要的事情要去做
[00:17:19.000 --> 00:17:21.000]  他很明白自己
[00:17:21.000 --> 00:17:23.000]  他有自己的優先次序
[00:17:23.000 --> 00:17:29.000]  他不會因為希律的威嚇而退避
[00:17:29.000 --> 00:17:31.000]  對於耶穌來說
[00:17:31.000 --> 00:17:34.000]  其實世上沒有一個領域
[00:17:34.000 --> 00:17:39.000]  是他不能夠管轄的
[00:17:39.000 --> 00:17:45.000]  世上也沒有任何的勢力能夠威脅到他
[00:17:45.000 --> 00:17:48.000]  只不過帶領人民進行政治對抗
[00:17:48.000 --> 00:17:53.000]  並不是他來到這個世界的目的
[00:17:53.000 --> 00:17:55.000]  父神差派他來
[00:17:55.000 --> 00:17:57.000]  他很清楚他的使命
[00:17:57.000 --> 00:18:01.000]  就是要成就救贖人類的工作
[00:18:01.000 --> 00:18:05.000]  耶穌退到曠野不是為了逃避希律
[00:18:05.000 --> 00:18:09.000]  那他是不是為了逃避群眾呢?
[00:18:09.000 --> 00:18:13.000]  他沒有順應到群眾的擁戴和他們的野心
[00:18:13.000 --> 00:18:16.000]  那是不是表示耶穌要脫離群眾呢?
[00:18:16.000 --> 00:18:18.000]  我們又看看
[00:18:18.000 --> 00:18:19.000]  我們一起讀
[00:18:19.000 --> 00:18:21.000]  耶穌出來
[00:18:21.000 --> 00:18:24.000]  見有許多的人就憐憫他們
[00:18:24.000 --> 00:18:26.000]  治好了他們的病人
[00:18:26.000 --> 00:18:28.000]  天將晚的時候
[00:18:28.000 --> 00:18:30.000]  門徒進前來說
[00:18:30.000 --> 00:18:32.000]  這是野地
[00:18:32.000 --> 00:18:34.000]  時候已經過了
[00:18:34.000 --> 00:18:36.000]  請叫眾人散開
[00:18:36.000 --> 00:18:39.000]  他們好往村子裡去
[00:18:39.000 --> 00:18:42.000]  自己買吃的
[00:18:42.000 --> 00:18:43.000]  這裡我們看到
[00:18:43.000 --> 00:18:49.000]  耶穌是在順應民情和脫離群眾之間
[00:18:49.000 --> 00:18:51.000]  即是以外
[00:18:51.000 --> 00:18:56.000]  選擇了第三條出路
[00:18:56.000 --> 00:19:01.000]  這就是憐憫他們
[00:19:01.000 --> 00:19:06.000]  其實耶穌當時是很有理由離開群眾
[00:19:06.000 --> 00:19:10.000]  你想想他從早到晚醫病趕鬼
[00:19:10.000 --> 00:19:14.000]  所有病的人都來到他面前
[00:19:14.000 --> 00:19:19.000]  那些人由早找他找到晚
[00:19:19.000 --> 00:19:22.000]  其實他也要休息
[00:19:22.000 --> 00:19:27.000]  所以他很有理由離開群眾安靜
[00:19:27.000 --> 00:19:31.000]  因為那些人實在打擾他太多
[00:19:31.000 --> 00:19:32.000]  如果是我們
[00:19:32.000 --> 00:19:34.000]  可能我們早就像門徒一樣
[00:19:34.000 --> 00:19:35.000]  想打發他走
[00:19:35.000 --> 00:19:37.000]  打發那些人走
[00:19:37.000 --> 00:19:42.000]  而當時門徒也是很理性
[00:19:42.000 --> 00:19:43.000]  他們很清楚
[00:19:43.000 --> 00:19:47.000]  他們根本沒辦法照顧到那麼多人
[00:19:47.000 --> 00:19:49.000]  當時有多少人?
[00:19:49.000 --> 00:19:50.000]  五千人
[00:19:50.000 --> 00:19:53.000]  值不值?
[00:19:53.000 --> 00:19:55.000]  二十一節說
[00:19:55.000 --> 00:19:58.000]  吃的人除了婦女孩子約有五千
[00:19:58.000 --> 00:20:00.000]  即是有多少人?
[00:20:00.000 --> 00:20:03.000]  你想想如果每個男人代表一個家庭
[00:20:03.000 --> 00:20:04.000]  一開四
[00:20:04.000 --> 00:20:08.000]  當時我當你們兩個夠數
[00:20:08.000 --> 00:20:10.000]  一開四即是多少?
[00:20:10.000 --> 00:20:13.000]  二萬人
[00:20:13.000 --> 00:20:16.000]  紅館大家知不知道坐了多少人?
[00:20:16.000 --> 00:20:17.000]  一萬
[00:20:17.000 --> 00:20:19.000]  固定的座位坐一萬
[00:20:19.000 --> 00:20:21.000]  加位另計
[00:20:21.000 --> 00:20:25.000]  兩個紅館才能裝當時那麼多人
[00:20:25.000 --> 00:20:26.000]  還有
[00:20:26.000 --> 00:20:29.000]  在《馬可福音》和《約翰福音》
[00:20:29.000 --> 00:20:32.000]  當時門徒說
[00:20:32.000 --> 00:20:36.000]  要二十兩銀子才能買到足夠的食物給他們
[00:20:36.000 --> 00:20:39.000]  知不知道二十兩銀子是多少?
[00:20:39.000 --> 00:20:41.000]  當時一個普通工人
[00:20:41.000 --> 00:20:44.000]  六至八個月的工資
[00:20:44.000 --> 00:20:47.000]  做了大半年
[00:20:47.000 --> 00:20:50.000]  工資才夠餵飽這些人
[00:20:50.000 --> 00:20:53.000]  他們當時哪有那麼多錢?
[00:20:53.000 --> 00:20:57.000]  所以為免慘劇的發生
[00:20:57.000 --> 00:21:00.000]  門徒提出要及早疏散人群
[00:21:00.000 --> 00:21:05.000]  這是正常而又非常合理的做法
[00:21:05.000 --> 00:21:08.000]  不過耶穌有沒有聽他們說?
[00:21:08.000 --> 00:21:11.000]  耶穌經常和人爭執
[00:21:11.000 --> 00:21:14.000]  耶穌選擇了憐憫他們
[00:21:14.000 --> 00:21:17.000]  不僅為他們治病
[00:21:17.000 --> 00:21:19.000]  還餵飽他們
[00:21:19.000 --> 00:21:24.000]  這個神跡也顯示了耶穌的能力有多偉大
[00:21:24.000 --> 00:21:26.000]  祂可以餵飽那麼多人
[00:21:26.000 --> 00:21:32.000]  而且祂還是不分性別、種族、階層、男女老幼
[00:21:32.000 --> 00:21:37.000]  都是祂憐憫的對象
[00:21:37.000 --> 00:21:40.000]  和耶穌的憐憫相比
[00:21:40.000 --> 00:21:44.000]  不僅門徒顯得比較冷漠
[00:21:44.000 --> 00:21:48.000]  其實群眾也是
[00:21:48.000 --> 00:21:50.000]  根據約翰夫音說
[00:21:50.000 --> 00:21:54.000]  拿五餅二魚出來的是甚麼人?
