
[00:00:00.000 --> 00:00:03.880]  我們這個聖經可信媽系列
[00:02:45.600 --> 00:02:48.480]  第四講就是下一講
[00:02:48.480 --> 00:02:49.880]  我就會跟大家講
[00:02:49.880 --> 00:02:53.160]  是怎樣來民事抄襲聖經
[00:02:53.160 --> 00:02:55.360]  是很小心、很仔細
[00:02:55.360 --> 00:02:58.640]  但是仍然都會有些錯誤
[00:02:58.640 --> 00:03:01.640]  這些錯誤都是我們已經知道的
[00:03:01.640 --> 00:03:03.600]  是少於百分之一
[00:03:03.600 --> 00:03:04.840]  在我們的聖經裡面
[00:03:04.840 --> 00:03:06.720]  我們現在手上的聖經
[00:03:06.720 --> 00:03:08.720]  少於百分之一
[00:03:08.720 --> 00:03:15.000]  和真理和教義完全無關
[00:03:15.000 --> 00:03:16.880]  所以不會影響教義
[00:03:16.880 --> 00:03:18.640]  不會影響真理
[00:03:18.640 --> 00:03:20.520]  最好證明
[00:03:20.520 --> 00:03:22.720]  全部聖經是沒有錯誤的
[00:03:22.720 --> 00:03:25.320]  就是耶穌基督自己的話
[00:03:25.320 --> 00:03:28.000]  在馬太福音的五章十八節
[00:03:28.000 --> 00:03:30.240]  他說「我實在告訴你們
[00:03:30.240 --> 00:03:33.120]  就是到天地都廢去了
[00:03:33.120 --> 00:03:36.400]  律法的一點一或也不能廢去
[00:03:36.400 --> 00:03:38.360]  都要成全」
[00:03:38.360 --> 00:03:41.080]  如果聖經裡面是有錯誤的
[00:03:41.080 --> 00:03:42.840]  可不可以廢去?
[00:03:42.840 --> 00:03:44.680]  可以廢去
[00:03:44.680 --> 00:03:45.960]  如果耶穌基督說
[00:03:45.960 --> 00:03:48.560]  一點一或也不能廢去
[00:03:48.560 --> 00:03:52.080]  就是說聖經裡面是完全沒有錯誤
[00:03:52.080 --> 00:03:55.680]  我說的是聖經的原稿
[00:03:55.680 --> 00:03:57.840]  除了沒有錯誤
[00:03:57.840 --> 00:04:00.040]  亦沒有謬誤
[00:04:00.040 --> 00:04:01.480]  Infallible
[00:04:01.480 --> 00:04:04.600]  謬誤和錯誤有什麼分別?
[00:04:04.600 --> 00:04:06.680]  錯誤就是聖經的原稿
[00:04:06.680 --> 00:04:09.760]  是沒有任何內容
[00:04:09.760 --> 00:04:12.680]  或者是文字上的衝突
[00:04:12.680 --> 00:04:14.280]  或者是錯誤
[00:04:14.280 --> 00:04:16.760]  謬誤就是說
[00:04:16.760 --> 00:04:20.320]  聖經不會導致有錯誤的結論
[00:04:20.320 --> 00:04:22.840]  或者錯誤的教義
[00:04:22.840 --> 00:04:25.760]  在詩篇的十九篇第七節
[00:04:25.760 --> 00:04:30.840]  說耶和華的律法傳避能甦醒人心
[00:04:30.840 --> 00:04:36.320]  耶和華的法度確定能使愚人有智慧
[00:04:36.320 --> 00:04:40.360]  神的話語傳避是準確的
[00:04:40.360 --> 00:04:42.960]  能夠使人心甦醒
[00:04:42.960 --> 00:04:44.520]  如果是愚蠢的人
[00:04:44.520 --> 00:04:47.920]  都能夠使他有智慧
[00:04:47.920 --> 00:04:50.280]  馬太福音的五章十七節又說
[00:04:50.280 --> 00:04:51.360]  耶穌基督說
[00:04:51.360 --> 00:04:54.880]  莫想我來要廢掉律法和先知
[00:04:54.880 --> 00:04:57.200]  我來不是要廢掉
[00:04:57.200 --> 00:04:59.480]  乃是要成全
[00:04:59.480 --> 00:05:00.680]  我們說
[00:05:00.680 --> 00:05:04.440]  聖經是帶領我們去到耶穌基督那裡
[00:05:04.440 --> 00:05:06.800]  以致我們能夠得救
[00:05:06.800 --> 00:05:10.920]  這個教義我們怎知道是準確是沒有錯的
[00:05:10.920 --> 00:05:12.320]  耶穌基督說
[00:05:12.320 --> 00:05:17.360]  所有聖經都要成全在祂的身上
[00:05:17.360 --> 00:05:19.280]  當我們真的見到
[00:05:19.280 --> 00:05:21.840]  聖經成全在耶穌基督的身上
[00:05:21.840 --> 00:05:26.240]  我們便知道這個教義是沒有錯的
[00:05:26.240 --> 00:05:29.640]  其實究竟聖經有沒有錯
[00:05:29.640 --> 00:05:31.800]  只有三個可能性
[00:05:31.800 --> 00:05:34.560]  第一個就是聖經真的沒有錯誤
[00:05:34.560 --> 00:05:36.120]  沒有謬誤
[00:05:36.120 --> 00:05:39.560]  第二個可能性就是聖經是有錯
[00:05:39.560 --> 00:05:41.560]  但是耶穌基督不知道
[00:05:41.560 --> 00:05:43.640]  所以祂才會說
[00:05:43.640 --> 00:05:48.640]  所有聖經沒有一點一劃能夠被廢除
[00:05:48.640 --> 00:05:50.800]  第三個可能性就是
[00:05:50.800 --> 00:05:53.000]  祂知道聖經有錯
[00:05:53.000 --> 00:05:54.800]  但是祂隱瞞事實
[00:05:54.800 --> 00:05:56.560]  不告訴我們
[00:05:56.560 --> 00:05:57.600]  看看有沒有可能
[00:05:57.600 --> 00:05:58.800]  第二點
[00:05:58.800 --> 00:06:03.800]  就是祂不知道聖經有錯
[00:06:03.800 --> 00:06:05.360]  耶穌基督是誰
[00:06:05.360 --> 00:06:06.840]  是神自己
[00:06:06.840 --> 00:06:08.760]  祂是全知的神
[00:06:08.760 --> 00:06:11.640]  所以沒有可能祂不知道聖經有錯
[00:06:11.640 --> 00:06:13.880]  如果聖經真的有錯的話
[00:06:13.880 --> 00:06:16.400]  所以第二點是不成立
[00:06:16.400 --> 00:06:17.880]  第三點
[00:06:17.880 --> 00:06:19.800]  耶穌基督
[00:06:19.800 --> 00:06:21.360]  祂是聖潔的神
[00:06:21.360 --> 00:06:23.120]  祂不會說謊
[00:06:23.120 --> 00:06:25.640]  所以祂不會說隱瞞真相
[00:06:25.640 --> 00:06:28.040]  如果聖經真的有錯的話
[00:06:28.040 --> 00:06:30.480]  祂一定會告訴我們
[00:06:30.480 --> 00:06:33.640]  祂不會說全部聖經都要成全
[00:06:33.640 --> 00:06:36.280]  一點一劃都不能夠廢除
[00:06:36.280 --> 00:06:38.200]  所以我們看了之後
[00:06:38.200 --> 00:06:41.360]  三樣當中只有第一點是成立
[00:06:41.360 --> 00:06:44.080]  就是聖經真的沒有錯誤
[00:06:44.080 --> 00:06:48.120]  是沒有謬誤
[00:06:48.120 --> 00:06:50.880]  如果我們相信
[00:06:50.880 --> 00:06:53.040]  神是能夠保守
[00:06:53.040 --> 00:06:54.720]  密示聖經
[00:06:54.720 --> 00:06:57.560]  聖經的原稿是沒有錯的
[00:06:57.560 --> 00:06:59.480]  祂能不能夠保守
[00:06:59.480 --> 00:07:01.240]  聖經的傳達
[00:07:01.240 --> 00:07:02.840]  聖經的抄寫
[00:07:02.840 --> 00:07:04.640]  也都不會影響教義
[00:07:04.640 --> 00:07:06.240]  影響真理
[00:07:06.240 --> 00:07:08.360]  祂絕對可以
[00:07:08.360 --> 00:07:10.480]  我們說了兩種啟示
[00:07:10.480 --> 00:07:14.200]  兩種啟示都是從神的口中吹出來
[00:07:14.200 --> 00:07:16.080]  第一就是祂的創造
[00:07:16.080 --> 00:07:18.200]  自然啟示
[00:07:18.200 --> 00:07:21.080]  神造了這個宇宙之後
[00:07:21.080 --> 00:07:23.920]  祂有沒有任由這個宇宙自生自滅
[00:07:23.920 --> 00:07:25.240]  不理會祂
[00:07:25.240 --> 00:07:26.480]  沒有
[00:07:26.480 --> 00:07:30.680]  祂就是繼續保持宇宙的運行
[00:07:30.680 --> 00:07:33.760]  這是自然啟示
[00:07:33.760 --> 00:07:35.200]  特別啟示
[00:07:35.200 --> 00:07:37.160]  祂的話語
[00:07:37.160 --> 00:07:41.200]  祂密示了沒有錯誤的聖經出來給作者之後
[00:07:41.200 --> 00:07:45.160]  祂能不能夠保持聖經的健全
[00:07:45.160 --> 00:07:46.680]  祂一樣可以
[00:07:46.680 --> 00:07:49.400]  這個就是我們今天要說的
[00:07:49.400 --> 00:07:50.840]  Paul Rader
[00:07:50.840 --> 00:07:54.800]  是我們宣導會第二任的會長
[00:07:54.800 --> 00:07:56.400]  第一任是誰
[00:07:56.400 --> 00:07:58.280]  A.B. Simpson
[00:07:58.280 --> 00:08:00.080]  我們很熟悉
[00:08:00.080 --> 00:08:02.360]  第二任是Paul Rader
[00:08:02.360 --> 00:08:05.120]  他曾經懸賞一千元
[00:08:05.120 --> 00:08:08.480]  他說在一九三零年
[00:08:08.480 --> 00:08:13.360]  任何人能夠找到聖經有錯誤、有矛盾
[00:08:13.360 --> 00:08:17.760]  無論是歷史、地理、考古學、天文學
[00:08:17.760 --> 00:08:20.680]  物理學、化學都可以
[00:08:20.680 --> 00:08:22.920]  他會給一千元
[00:08:22.920 --> 00:08:25.600]  你說一千元很少而已
[00:08:25.600 --> 00:08:27.640]  一九三零年
[00:08:27.640 --> 00:08:29.760]  現在的價值是多少
[00:08:29.760 --> 00:08:32.320]  大概三萬至四萬元
[00:08:32.320 --> 00:08:34.880]  不是一個小數字
[00:08:34.880 --> 00:08:37.160]  亦都可能有人會說
[00:08:37.160 --> 00:08:39.640]  可能沒有人知道有這樣的事
[00:08:39.640 --> 00:08:42.440]  所以沒有人去領取獎金
[00:08:42.440 --> 00:08:43.800]  不是的
[00:08:43.800 --> 00:08:45.760]  Paul Rader在芝加哥
[00:08:45.760 --> 00:08:50.560]  有一個基督教的收音機台
[00:08:50.560 --> 00:08:52.760]  很多人知道這件事
[00:08:52.760 --> 00:08:55.840]  但是沒有人能夠拿到獎金
[00:08:55.840 --> 00:09:01.840]  就是因為聖經的原稿真的沒有錯
[00:09:01.840 --> 00:09:05.640]  你說為什麼我走上網上查一查
[00:09:05.640 --> 00:09:07.960]  我就查到有幾百條
[00:09:07.960 --> 00:09:11.320]  甚至幾千條的人說聖經是錯誤的
[00:09:11.320 --> 00:09:16.360]  網上全部都是這些網頁
[00:09:16.360 --> 00:09:20.480]  其實如果你留心去留意的話
[00:09:20.480 --> 00:09:22.840]  我就真的有去留意
[00:09:22.840 --> 00:09:26.800]  很多這些網頁是你抄我,我抄你
[00:09:26.800 --> 00:09:29.480]  你有二百條,我有五百條
[00:09:29.480 --> 00:09:31.880]  你就抄我的三百條
[00:09:31.880 --> 00:09:34.400]  我有五百條,你有一千條
[00:09:34.400 --> 00:09:36.800]  我又抄你另外的五百條
[00:09:36.800 --> 00:09:38.160]  你抄我,我抄你
[00:09:38.160 --> 00:09:39.760]  越抄越多
[00:09:39.760 --> 00:09:43.440]  但是其實很多這些都是很無稽的
[00:09:43.440 --> 00:09:46.880]  走來是明屈聖經
[00:09:46.880 --> 00:09:48.760]  為什麼我說無稽?
[00:09:48.760 --> 00:09:50.080]  其中有一個網頁
[00:09:50.080 --> 00:09:54.680]  它說我要證明你看,由聖經第一章第一節
[00:09:54.680 --> 00:09:56.440]  創世紀一章一節開始
[00:09:56.440 --> 00:09:58.520]  我就讓你看到有錯誤
[00:09:58.520 --> 00:10:00.520]  第一章第一節說
[00:10:00.520 --> 00:10:03.280]  「起初神創造天地」
[00:10:03.280 --> 00:10:07.280]  這個網頁說後來聖經又說沒有神
[00:10:07.280 --> 00:10:09.320]  一章一節又說神創造天地
[00:10:09.320 --> 00:10:10.600]  很明顯有神
[00:10:10.600 --> 00:10:13.280]  一會兒又說有,一會兒又說沒有
[00:10:13.280 --> 00:10:15.640]  哪裏聖經說沒有神?
[00:10:15.640 --> 00:10:22.120]  詩篇的十四篇第一節,「愚患人的心裡說沒有神」
[00:10:22.120 --> 00:10:25.400]  這些人被聖經罵是愚患人
[00:10:25.400 --> 00:10:27.280]  自己還不知道
[00:10:27.280 --> 00:10:30.600]  還說這些是聖經的錯誤
[00:10:30.600 --> 00:10:34.280]  所以你看到這些所謂的錯誤
[00:10:34.280 --> 00:10:36.680]  真是啼笑皆非
[00:10:36.680 --> 00:10:39.240]  我真的用了很多時間來分析
[00:10:39.240 --> 00:10:41.400]  這些所謂的錯誤
[00:10:41.400 --> 00:10:45.640]  所謂的錯誤可以分為五大類
[00:10:45.640 --> 00:10:49.640]  如果你真的照著這五大類來分析
[00:10:49.640 --> 00:10:52.560]  你可以將聖經裏面百分之百
[00:10:52.560 --> 00:10:54.560]  這些所謂的錯誤
[00:10:54.560 --> 00:10:57.840]  假的錯誤全部拿走
[00:10:57.840 --> 00:10:59.720]  剩下百分之一
[00:10:59.720 --> 00:11:02.680]  就真是民事抄錯了
[00:11:02.680 --> 00:11:04.000]  是我們所知道的
[00:11:04.000 --> 00:11:05.880]  是少於百分之一
[00:11:05.880 --> 00:11:08.240]  是不會影響教義
[00:11:08.240 --> 00:11:10.800]  不會影響真理
[00:11:10.800 --> 00:11:12.800]  我今天要和大家一齊來看
[00:11:12.800 --> 00:11:16.440]  這五類所謂的錯誤
[00:11:16.440 --> 00:11:20.640]  第一就是數字上表面的不一致
[00:11:20.640 --> 00:11:24.560]  在聖經裏面很多的數字都是四寫五人
[00:11:24.560 --> 00:11:26.720]  一個數字是實數
[00:11:26.720 --> 00:11:29.720]  另一個數字就是四寫五人
[00:11:29.720 --> 00:11:33.640]  所以有人又說兩個數字不同的
[00:11:33.640 --> 00:11:38.880]  如果我一個月賺一千零一元五毫子
[00:11:38.880 --> 00:11:42.240]  別人問我賺多少錢 我說一千元
[00:11:42.240 --> 00:11:43.800]  你是不是說謊
[00:11:43.800 --> 00:11:46.560]  你欠了一元零五毫
[00:11:46.560 --> 00:11:49.000]  不是啊 四寫五人
[00:11:49.000 --> 00:11:51.000]  不是錯誤來的
[00:11:51.000 --> 00:11:54.200]  另外就是聖經裏面有很多的細節
[00:11:54.200 --> 00:11:55.560]  是別人沒有留意
[00:11:55.560 --> 00:11:58.160]  那就說聖經是錯的
[00:11:58.160 --> 00:12:01.840]  例如所羅門王是命人做同海
[00:12:01.840 --> 00:12:03.360]  同海是甚麼
[00:12:03.360 --> 00:12:07.440]  同海是在處昔日聖殿外面的一個盤
[00:12:07.440 --> 00:12:11.240]  是同埋在處會幕外面的洗作盤
[00:12:11.240 --> 00:12:14.600]  出埃及記的三十章是一樣的功用
[00:12:14.600 --> 00:12:18.800]  是祭司要來潔淨自己進入聖所
[00:12:18.800 --> 00:12:20.960]  這個同海是怎樣的
[00:12:20.960 --> 00:12:23.880]  列王紀上的七章二十三節
[00:12:23.880 --> 00:12:27.440]  說所羅門鑄了一個同海
[00:12:27.440 --> 00:12:34.000]  讓息事緣的高五爪 敬十爪 為三十爪
[00:12:34.000 --> 00:12:39.400]  我跟大家說過以色列人量度長度一爪是多少
[00:12:39.400 --> 00:12:45.120]  是一個人的手指尖去到手肘就是一爪
[00:12:45.120 --> 00:12:48.480]  這個同海是十爪的直徑
[00:12:48.480 --> 00:12:50.400]  很大的 是不是
[00:12:50.400 --> 00:12:54.240]  告訴我們原周是三十爪
[00:12:54.240 --> 00:12:56.240]  大件事了
[00:12:56.240 --> 00:12:58.200]  很多人說聖經又錯了
[00:12:58.200 --> 00:12:59.320]  為甚麼
[00:12:59.320 --> 00:13:01.440]  如果直徑是十爪的話
[00:13:01.440 --> 00:13:04.680]  我們都知道原周是怎樣計算
[00:13:04.680 --> 00:13:07.080]  是直徑成批
[00:13:07.080 --> 00:13:08.400]  批是多少
[00:13:08.400 --> 00:13:10.600]  3.1416
[00:13:10.600 --> 00:13:13.840]  你乘一乘十乘3.1416
[00:13:13.840 --> 00:13:17.080]  就是31.416爪
[00:13:17.080 --> 00:13:20.840]  聖經少了1.416爪
[00:13:20.840 --> 00:13:23.040]  大件事
[00:13:23.040 --> 00:13:25.680]  我不會說是四寫五入
[00:13:25.680 --> 00:13:29.000]  因為有時量度是真的很準確
[00:13:29.000 --> 00:13:32.600]  但是沒有留意到細節 聖經所說
[00:13:32.600 --> 00:13:35.600]  在列王紀上的七章二十六節
[00:13:35.600 --> 00:13:40.600]  說這個同海邊的厚度是一爪
[00:13:40.600 --> 00:13:42.120]  一爪是多少
[00:13:42.120 --> 00:13:45.560]  一爪就是手指尖到手肘
[00:13:45.560 --> 00:13:48.360]  一爪就是分開你的手指
[00:13:48.360 --> 00:13:52.320]  由手指弓尖去到手指尾尖
[00:13:52.320 --> 00:13:53.840]  這個就是一爪
[00:13:53.840 --> 00:13:55.840]  我們很多時中國人量度東西
[00:13:55.840 --> 00:13:58.600]  都很喜歡用一爪去量度
[00:13:58.600 --> 00:14:01.080]  厚度就是一爪
[00:14:01.080 --> 00:14:07.080]  所以你不能用全部的直徑來計算
[00:14:07.080 --> 00:14:09.520]  究竟這個圓周有多少
[00:14:09.520 --> 00:14:12.360]  你每邊要減半爪
[00:14:12.360 --> 00:14:15.400]  每邊要減半爪
[00:14:15.400 --> 00:14:20.200]  所以你一共是十爪要減一爪出來
[00:14:20.200 --> 00:14:21.960]  我就計算過了
[00:14:21.960 --> 00:14:25.160]  照我的一爪和一爪的比例
[00:14:25.160 --> 00:14:30.600]  計算出來原來這個圓周是二十九點九爪
[00:14:30.600 --> 00:14:32.320]  近不近三十爪
[00:14:32.320 --> 00:14:33.840]  非常接近
[00:14:33.840 --> 00:14:36.320]  我相信如果有以色列人的
[00:14:36.320 --> 00:14:39.720]  一爪和一爪的比例跟我不同
[00:14:39.720 --> 00:14:43.640]  隨時可以計算出三十爪
[00:14:43.640 --> 00:14:48.000]  這個比例令我想起有個拉比的解釋
[00:14:48.000 --> 00:14:50.680]  對這節的經文很有趣
[00:14:50.680 --> 00:14:52.280]  有人說聖經是錯的
[00:14:52.280 --> 00:14:55.600]  你看看這個圓周只有三十爪是錯的
[00:14:55.600 --> 00:14:58.560]  這個拉比說錯什麼是錯
[00:14:58.560 --> 00:15:03.880]  你有沒有留意到這個圓周的串法很特別
[00:15:03.880 --> 00:15:05.360]  這個圓周怎樣串
[00:15:05.360 --> 00:15:08.280]  原來平時的圓周是Cuff
[00:15:08.280 --> 00:15:10.760]  是兩個字母組成
[00:15:10.760 --> 00:15:14.880]  我們知道希伯來文的字母
[00:15:14.880 --> 00:15:17.280]  都有數字來代表
[00:15:17.280 --> 00:15:19.000]  Cuff是兩個字母
[00:15:19.000 --> 00:15:21.520]  一個字母價值是一百
[00:15:21.520 --> 00:15:23.440]  一個字母價值是六
[00:15:23.440 --> 00:15:25.960]  加起來是一零六
[00:15:25.960 --> 00:15:27.600]  現在特別的串法
[00:15:27.600 --> 00:15:30.520]  在列王紀上的七章二十三節
[00:15:30.520 --> 00:15:32.160]  多了的H音
[00:15:32.160 --> 00:15:34.600]  Cave多了的H音
[00:15:34.600 --> 00:15:35.920]  多了五點
[00:15:35.920 --> 00:15:37.800]  H音是五點
[00:15:37.800 --> 00:15:39.200]  所以不是一零六
[00:15:39.200 --> 00:15:40.720]  是一一一
[00:15:40.720 --> 00:15:41.960]  這個拉比說
[00:15:41.960 --> 00:15:45.480]  你試試看一零六和一一一的比例
[00:15:45.480 --> 00:15:52.320]  只是三十爪和三十一點四一六爪的比例一模一樣
[00:15:52.320 --> 00:15:55.160]  他說聖經根本沒錯
[00:15:55.160 --> 00:15:57.200]  我讀理科的
[00:15:57.200 --> 00:15:58.840]  我當然覺得很精彩
[00:15:58.840 --> 00:16:00.680]  這個拉比可以解釋
[00:16:00.680 --> 00:16:04.560]  但我仍然相信正解是因為它有厚度
[00:16:04.560 --> 00:16:07.520]  不是特意串錯一個字來解釋
[00:16:07.520 --> 00:16:12.680]  這個圓周為何有不同的量度
[00:16:12.680 --> 00:16:15.200]  這個是第一個例子
[00:16:15.200 --> 00:16:17.160]  第二個例子
[00:16:17.160 --> 00:16:19.280]  文數記的二十五章
[00:16:19.280 --> 00:16:20.840]  以色列人在十平
[00:16:20.840 --> 00:16:23.960]  來與摩訶的女子行淫
[00:16:23.960 --> 00:16:26.040]  是我們很熟悉的故事
[00:16:26.040 --> 00:16:28.320]  文數記的二十五章九節
[00:16:28.320 --> 00:16:32.600]  說那時遭瘟疫死的有二萬四千人
[00:16:32.600 --> 00:16:37.240]  神降瘟疫當時死了二萬四千人
[00:16:37.240 --> 00:16:42.480]  但保羅在新約哥倫多前書的十章八節
[00:16:42.480 --> 00:16:45.560]  他說我們也不要行姦淫
[00:16:45.560 --> 00:16:47.480]  像他們有人行的
[00:16:47.480 --> 00:16:51.760]  一天就倒閉了二萬三千人
[00:16:51.760 --> 00:16:53.440]  大件事
[00:16:53.440 --> 00:16:55.880]  聖經前言不對後語
[00:16:55.880 --> 00:16:58.600]  舊約說死了二萬四千人
[00:16:58.600 --> 00:17:02.120]  新約保羅說死了二萬三千人
[00:17:02.120 --> 00:17:04.080]  這又是甚麼意思
[00:17:04.080 --> 00:17:07.600]  讀聖經你要留意聖經經文
[00:17:07.600 --> 00:17:09.240]  保羅說甚麼
[00:17:09.240 --> 00:17:13.000]  一天倒閉了二萬三千人
[00:17:13.000 --> 00:17:16.000]  第一天死了二萬三千人
[00:17:16.000 --> 00:17:20.160]  很明顯還有一千人是之後才死的
[00:17:20.160 --> 00:17:22.800]  總共死的是二萬四
[00:17:22.800 --> 00:17:26.320]  但在那天倒閉的是二萬三
[00:17:26.320 --> 00:17:28.440]  保羅得到聖靈的密使
[00:17:28.440 --> 00:17:30.320]  完全沒有錯誤
[00:17:30.320 --> 00:17:32.320]  所以我們讀聖經要很小心
[00:17:32.320 --> 00:17:36.480]  千萬不要說聖經是錯的
[00:17:36.480 --> 00:17:39.640]  還有一個例子
[00:17:39.640 --> 00:17:43.440]  就是在文數記的第三章
[00:17:43.440 --> 00:17:46.760]  神說所有投生的所有長子
[00:17:46.760 --> 00:17:49.200]  都是屬於神
[00:17:49.200 --> 00:17:52.760]  包括所有的生物
[00:17:52.760 --> 00:17:55.200]  包括人
[00:17:55.200 --> 00:17:57.600]  所以投生出來屬於神
[00:17:57.600 --> 00:18:02.880]  但神說你的長子不需要親身來到聖殿侍奉我
[00:18:02.880 --> 00:18:08.360]  利美人可以代替你們的長子來侍奉我
[00:18:08.360 --> 00:18:11.800]  所以在文數記的三章十四十五節
[00:18:11.800 --> 00:18:17.200]  神教他們數點利美人的人數
[00:18:17.200 --> 00:18:20.720]  一個月以外的男子的人數
[00:18:20.720 --> 00:18:24.520]  耶和華在西乃的曠野曉如摩西說
[00:18:24.520 --> 00:18:28.880]  你要照利美人的宗族家室數點他們
[00:18:28.880 --> 00:18:33.080]  一萬一個月以外的男子都要數點
[00:18:33.080 --> 00:18:36.080]  所以就開始數了
[00:18:36.080 --> 00:18:40.880]  格遜人一共有七千五百人
[00:18:40.880 --> 00:18:44.200]  哥赫人有八千六百人
[00:18:44.200 --> 00:18:49.240]  米拉利人有六千二百人
[00:18:49.240 --> 00:18:50.760]  加起來有多少人?
[00:18:50.760 --> 00:18:52.560]  我們懂得計算吧
[00:18:52.560 --> 00:18:56.960]  有二萬二千三百人
[00:18:56.960 --> 00:19:03.680]  利美人屬長子的就有二萬二千三百人
[00:19:03.680 --> 00:19:06.920]  以色列人的長子有多少人?
[00:19:06.920 --> 00:19:10.720]  二萬二千二百七十三人
[00:19:10.720 --> 00:19:12.280]  夠不夠屬?
[00:19:12.280 --> 00:19:13.480]  夠屬
[00:19:13.480 --> 00:19:15.600]  多了二十七個人
[00:19:15.600 --> 00:19:17.560]  絕對夠屬
[00:19:17.560 --> 00:19:19.840]  到目前為止都沒有問題
[00:19:19.840 --> 00:19:21.760]  問題在哪裏?
[00:19:21.760 --> 00:19:27.400]  到了三章三十九節大件事
[00:19:27.400 --> 00:19:31.760]  說數到的利美人是二萬二千人
[00:19:31.760 --> 00:19:34.360]  不是二萬二千三百人
[00:19:34.360 --> 00:19:36.920]  少了三百人
[00:19:36.920 --> 00:19:38.560]  問題在哪裏?
[00:19:38.560 --> 00:19:40.880]  剛才說數利美人的
[00:19:40.880 --> 00:19:44.000]  有沒有說多少個是長子?
[00:19:44.000 --> 00:19:45.640]  沒有說
