
[00:00:00.000 --> 00:00:05.880]  2025年新榮樹宣教網絡的御苦期靈修四十天
[00:03:24.720 --> 00:03:26.480]  耶穌回答說:
[00:03:26.480 --> 00:03:28.280]  『咦!你沒有讀聖經?』
[00:03:28.280 --> 00:03:30.400]  經上記著說:
[00:03:30.400 --> 00:03:33.600]  『人活著不是單靠食物,
[00:03:33.600 --> 00:03:37.720]  乃是靠上帝口裡所出的一切話。』
[00:03:37.720 --> 00:03:39.600]  一句答了
[00:03:39.600 --> 00:03:42.320]  食物是重要,不過不是最重要
[00:03:42.320 --> 00:03:46.800]  神說的才是最重要
[00:03:46.800 --> 00:03:49.480]  魔鬼就帶他進了聖城
[00:03:49.480 --> 00:03:52.800]  叫他站在墊頂上
[00:03:52.800 --> 00:03:53.600]  跟他說:
[00:03:53.600 --> 00:03:56.800]  『你若是上帝的兒子,跳下去吧!
[00:03:56.800 --> 00:04:01.360]  因為經上記著說,主要為你吩咐他的使者
[00:04:01.360 --> 00:04:05.560]  用手托著你,免得你的腳碰在石頭上。』
[00:04:05.560 --> 00:04:07.080]  跳下去吧,不怕的
[00:04:07.080 --> 00:04:09.120]  因為你是不會跌死的
[00:04:09.120 --> 00:04:11.240]  你的腳也不會受傷
[00:04:11.240 --> 00:04:13.080]  很厲害的,跳吧
[00:04:13.080 --> 00:04:14.960]  那你看看你那些
[00:04:14.960 --> 00:04:16.600]  嘩!厲害啊
[00:04:16.600 --> 00:04:19.400]  有特別的神力附身
[00:04:19.400 --> 00:04:21.640]  很重要的
[00:04:21.640 --> 00:04:22.880]  耶穌對他說:
[00:04:22.880 --> 00:04:24.960]  『你又沒有讀聖經?
[00:04:24.960 --> 00:04:27.160]  不可試探主,你的神。』
[00:04:27.160 --> 00:04:28.320]  不可以試探祂
[00:04:28.320 --> 00:04:30.680]  雖然就算有這樣的神力
[00:04:30.680 --> 00:04:34.160]  也不可以去試探上主
[00:04:34.160 --> 00:04:37.520]  然後魔鬼又帶他上了一座最高的山
[00:04:37.520 --> 00:04:43.600]  將世上的萬國與萬國的榮華都指及他向
[00:04:43.600 --> 00:04:47.400]  有萬國是指有萬國的權力
[00:04:47.400 --> 00:04:48.720]  擁有萬國
[00:04:48.720 --> 00:04:50.800]  而且還有萬國有權力之後
[00:04:50.800 --> 00:04:54.040]  就有萬國的榮華富貴等著你
[00:04:54.040 --> 00:04:55.280]  你看看
[00:04:55.280 --> 00:04:56.880]  有辦法的
[00:04:56.880 --> 00:04:58.360]  你若俯伏拜我
[00:04:58.360 --> 00:05:01.880]  我就把這一切都慈及你了
[00:05:01.880 --> 00:05:03.080]  你拜我吧
[00:05:03.080 --> 00:05:04.120]  我給你
[00:05:04.120 --> 00:05:05.640]  其實老老實實說
[00:05:05.640 --> 00:05:07.440]  那些東西都不屬於他的
[00:05:07.440 --> 00:05:09.480]  將屬於上帝的東西
[00:05:09.480 --> 00:05:11.920]  最終屬於上主的東西給你
[00:05:11.920 --> 00:05:15.480]  其實我們暫時罷主拿著
[00:05:15.480 --> 00:05:17.480]  先做罷主
[00:05:17.480 --> 00:05:18.760]  給你吧
[00:05:18.760 --> 00:05:20.160]  主耶穌就說
[00:05:20.160 --> 00:05:21.520]  撒旦
[00:05:21.520 --> 00:05:23.040]  去去,走開吧
[00:05:23.040 --> 00:05:25.280]  你又沒有讀聖經
[00:05:25.280 --> 00:05:27.120]  經上是說甚麼?
[00:05:27.120 --> 00:05:28.640]  不是拜其他人
[00:05:28.640 --> 00:05:29.520]  不是拜你
[00:05:29.520 --> 00:05:30.840]  我一定不會拜你
[00:05:30.840 --> 00:05:32.120]  因為經上記著說
[00:05:32.120 --> 00:05:35.120]  當拜主,你的上帝
[00:05:35.120 --> 00:05:36.240]  如果要侍奉
[00:05:36.240 --> 00:05:38.560]  單一要侍奉他
[00:05:38.560 --> 00:05:39.520]  就是上主
[00:05:39.520 --> 00:05:41.160]  你哪位?
[00:05:41.160 --> 00:05:42.680]  當然不會
[00:05:42.680 --> 00:05:43.480]  好了
[00:05:43.480 --> 00:05:44.360]  你看到
[00:05:44.360 --> 00:05:46.400]  就
[00:05:46.400 --> 00:05:47.640]  沒辦法了
[00:05:47.640 --> 00:05:49.560]  於是魔鬼來了耶穌
[00:05:49.560 --> 00:05:50.480]  有天事來
[00:05:50.480 --> 00:05:52.000]  事後他
[00:05:52.000 --> 00:05:53.720]  四十天
[00:05:53.720 --> 00:05:55.920]  不能夠得聖耶穌
[00:05:55.920 --> 00:05:57.440]  然後
[00:05:57.440 --> 00:05:58.680]  豈有此理
[00:05:58.680 --> 00:05:59.720]  四十天來搞你
[00:05:59.720 --> 00:06:01.280]  好
[00:06:01.280 --> 00:06:05.480]  先給你探討三個最難的問題
[00:06:05.480 --> 00:06:07.040]  三個試探
[00:06:07.040 --> 00:06:08.480]  就開給耶穌
[00:06:08.480 --> 00:06:09.880]  誰知都給耶穌
[00:06:09.880 --> 00:06:12.920]  一句聖經打低了
[00:06:12.920 --> 00:06:14.120]  三個問題
[00:06:14.120 --> 00:06:16.600]  三節聖經打低了
[00:06:16.600 --> 00:06:17.400]  那麼
[00:06:17.400 --> 00:06:18.880]  魔鬼來了耶穌
[00:06:18.880 --> 00:06:20.440]  不過不要太開心
[00:06:20.440 --> 00:06:23.680]  因為參考《路加福音》又是第四章
[00:06:23.680 --> 00:06:25.200]  第十三節就說
[00:06:25.200 --> 00:06:28.280]  魔鬼用完了各樣的試探
[00:06:28.280 --> 00:06:29.960]  無計可施
[00:06:29.960 --> 00:06:31.720]  用完
[00:06:31.720 --> 00:06:34.080]  就暫時離開耶穌
[00:06:34.080 --> 00:06:36.160]  馬太就說離開耶穌
[00:06:36.160 --> 00:06:38.480]  但其實《路加》說得清楚一點
[00:06:38.480 --> 00:06:39.880]  暫時離開而已
[00:06:39.880 --> 00:06:40.960]  即是怎樣?
[00:06:40.960 --> 00:06:42.080]  會再來
[00:06:42.080 --> 00:06:43.160]  一勾到你
[00:06:43.160 --> 00:06:44.640]  他又來了
[00:06:44.640 --> 00:06:46.880]  暫時離開耶穌
[00:06:46.880 --> 00:06:49.160]  這個就讓大家知道
[00:06:49.160 --> 00:06:51.800]  我不特別解釋這三個試探
[00:06:51.800 --> 00:06:53.520]  第一個
[00:06:53.520 --> 00:06:56.520]  是人的肉身的慾望
[00:06:56.520 --> 00:06:57.920]  無論包括食肉、性肉
[00:06:57.920 --> 00:06:59.520]  各樣慾望
[00:06:59.520 --> 00:07:03.040]  都是很有吸引力的
[00:07:03.040 --> 00:07:04.040]  第二個就是
[00:07:04.040 --> 00:07:05.760]  除了這個慾望要滿足
[00:07:05.760 --> 00:07:07.560]  第二個主要就是說
[00:07:07.560 --> 00:07:09.680]  每個人都喜歡有神力
[00:07:09.680 --> 00:07:11.360]  有神力護身
[00:07:11.360 --> 00:07:14.160]  求神拜佛
[00:07:14.160 --> 00:07:16.280]  我都要有神力護身
[00:07:16.280 --> 00:07:18.440]  那就最好了
[00:07:18.440 --> 00:07:20.160]  就這樣了
[00:07:20.160 --> 00:07:21.080]  沒事了
[00:07:21.080 --> 00:07:23.000]  逢凶化吉
[00:07:23.000 --> 00:07:26.320]  打了小人
[00:07:26.320 --> 00:07:28.080]  攝了太歲
[00:07:28.080 --> 00:07:29.440]  沒事了
[00:07:29.440 --> 00:07:30.160]  好了
[00:07:30.160 --> 00:07:32.240]  第三個就是
[00:07:32.240 --> 00:07:34.560]  榮華富貴權力
[00:07:34.560 --> 00:07:37.760]  這些慾望實在是無法忍受
[00:07:37.760 --> 00:07:38.880]  大家要知道
[00:07:38.880 --> 00:07:43.760]  這三個是人最重要的試探
[00:07:43.760 --> 00:07:45.440]  我們看看
[00:07:45.440 --> 00:07:46.720]  有一個故事
[00:07:46.720 --> 00:07:49.240]  為什麼我叫三打撒旦呢?
[00:07:49.240 --> 00:07:50.680]  是有原因的
[00:07:50.680 --> 00:07:52.440]  三打撒旦就是我想起
[00:07:52.440 --> 00:07:53.640]  來到這裡
[00:07:53.640 --> 00:07:56.640]  我想起一個我小時候很喜歡看的
[00:07:56.640 --> 00:07:59.320]  《西遊記》
[00:07:59.320 --> 00:08:01.320]  在這個《西遊記》裡面
[00:08:01.320 --> 00:08:02.760]  有一個故事
[00:08:02.760 --> 00:08:06.440]  就是去到三打白骨精
[00:08:06.440 --> 00:08:08.440]  孫悟空三打白骨精
[00:08:08.440 --> 00:08:09.880]  很精彩
[00:08:09.880 --> 00:08:11.480]  是什麼呢?
[00:08:11.480 --> 00:08:12.880]  主要就是在說
[00:08:12.880 --> 00:08:16.440]  唐僧司徒四人去到白虎嶺
[00:08:16.440 --> 00:08:17.480]  那裡有個妖怪
[00:08:17.480 --> 00:08:21.120]  沿途每個妖怪都想吃唐僧的肉
[00:08:21.120 --> 00:08:22.400]  吃了長命百歲
[00:08:22.400 --> 00:08:23.680]  很厲害的
[00:08:23.680 --> 00:08:26.040]  那些功力大增
[00:08:26.040 --> 00:08:30.000]  於是這個白骨精先後化為
[00:08:30.000 --> 00:08:33.800]  三個人形出現的
[00:08:33.800 --> 00:08:34.520]  第一個呢
[00:08:34.520 --> 00:08:36.640]  哎呀 三個都是叫人很憐愛
[00:08:36.640 --> 00:08:38.440]  很憐惜的
[00:08:38.440 --> 00:08:40.680]  第一個出現一個少女
[00:08:40.680 --> 00:08:42.160]  嘩 見到這個少女
[00:08:42.160 --> 00:08:46.120]  當頭盯著唐僧流鼻血了
[00:08:46.120 --> 00:08:47.360]  走了這麼久
[00:08:47.360 --> 00:08:48.840]  路孤孤單單
[00:08:48.840 --> 00:08:49.920]  辛辛苦苦
[00:08:49.920 --> 00:08:50.800]  見到一個少女
[00:08:50.800 --> 00:08:52.040]  嘩 厲害
[00:08:52.040 --> 00:08:53.600]  流了鼻血
[00:08:53.600 --> 00:08:54.800]  這個我作的
[00:08:54.800 --> 00:08:55.920]  《西遊記》不是這樣說的
[00:08:55.920 --> 00:08:57.240]  我看了幾次了
[00:08:57.240 --> 00:09:00.640]  叫人憐愛的少女
[00:09:00.640 --> 00:09:02.120]  孫悟空一眼看
[00:09:02.120 --> 00:09:04.400]  她的眼一看
[00:09:04.400 --> 00:09:05.200]  發眼一看
[00:09:05.200 --> 00:09:07.320]  嘩 妖怪來的
[00:09:07.320 --> 00:09:09.040]  一棍這麼鋼鋼棒
[00:09:09.040 --> 00:09:11.600]  一棍就打下去了
[00:09:11.600 --> 00:09:12.600]  一下子就打下去了
[00:09:12.600 --> 00:09:14.000]  死了
[00:09:14.000 --> 00:09:15.680]  那少女死了
[00:09:15.680 --> 00:09:18.680]  唐僧說你怎麼一棍就打下去了
[00:09:18.680 --> 00:09:20.120]  師父 妖怪來的
[00:09:20.120 --> 00:09:21.400]  他想吃你
[00:09:21.400 --> 00:09:23.240]  明明是一個女孩子
[00:09:23.240 --> 00:09:24.200]  你這樣出家人
[00:09:24.200 --> 00:09:25.240]  一棍打死人
[00:09:25.240 --> 00:09:27.320]  你沒事吧
[00:09:27.320 --> 00:09:28.360]  不是的
[00:09:28.360 --> 00:09:29.520]  是妖怪來的
[00:09:29.520 --> 00:09:31.600]  你相信我吧
[00:09:31.600 --> 00:09:32.920]  然後走了沒多久
[00:09:32.920 --> 00:09:35.040]  有一個老婦人出來
[00:09:35.040 --> 00:09:36.720]  你見到一個老婦人出來
[00:09:36.720 --> 00:09:37.520]  動來動去
[00:09:37.520 --> 00:09:39.920]  就自然想過去扶她
[00:09:39.920 --> 00:09:41.080]  很叫人憐惜的
[00:09:41.080 --> 00:09:42.400]  哎呀 老人家 老人家
[00:09:42.400 --> 00:09:44.720]  婆婆 婆婆
[00:09:44.720 --> 00:09:46.280]  哎呀 女兒 女兒
[00:09:46.280 --> 00:09:47.840]  不見你這麼久回來了
[00:09:47.840 --> 00:09:48.840]  不見你回來了
[00:09:48.840 --> 00:09:49.640]  哎呀 去哪裡了
[00:09:49.640 --> 00:09:50.840]  沒事的
[00:09:50.840 --> 00:09:52.360]  哎呀 死了
[00:09:52.360 --> 00:09:53.840]  哎呀 慘了 慘了
[00:09:53.840 --> 00:09:56.040]  誰這麼殘忍
[00:09:56.040 --> 00:09:58.040]  孫悟空一見到這個老婦人
[00:09:58.040 --> 00:10:00.240]  又一棍打下去
[00:10:00.240 --> 00:10:01.520]  死了
[00:10:01.520 --> 00:10:03.760]  唐僧真的生氣得不得了
[00:10:03.760 --> 00:10:05.680]  你怎麼會打死人
[00:10:05.680 --> 00:10:06.520]  打死這個少女
[00:10:06.520 --> 00:10:08.400]  現在打死她的媽媽
[00:10:08.400 --> 00:10:10.840]  老婦人 你真的不是吧
[00:10:10.840 --> 00:10:24.280]  就念緊箍咒 痛得孫悟空死去活來
[00:10:24.280 --> 00:10:26.160]  無論少女老婦也好
[00:10:26.160 --> 00:10:27.920]  都是想出來接近唐僧
[00:10:27.920 --> 00:10:29.960]  然後抓她而已
[00:10:29.960 --> 00:10:34.640]  後來就變成一個老人
[00:10:34.640 --> 00:10:35.640]  第三次出來了
[00:10:35.640 --> 00:10:37.680]  這個妖怪
[00:10:37.680 --> 00:10:40.840]  一打下去就扔下她的身體
[00:10:40.840 --> 00:10:41.720]  跳走了
[00:10:41.720 --> 00:10:43.520]  第三個變成老人
[00:10:43.520 --> 00:10:44.960]  這個老人我不記得清楚
[00:10:44.960 --> 00:10:46.680]  是不是出來找老婆了
[00:10:46.680 --> 00:10:49.800]  哎呀 老伴 老伴
[00:10:49.800 --> 00:10:51.000]  這麼久不見你回來了
[00:10:51.000 --> 00:10:51.880]  哎呀 女兒 女兒
[00:10:51.880 --> 00:10:53.480]  去哪裡了
[00:10:53.480 --> 00:10:54.440]  硬是不見了
[00:10:54.440 --> 00:10:55.720]  出來
[00:10:55.720 --> 00:10:58.120]  這個時候孫悟空就知道
[00:10:58.120 --> 00:10:59.200]  這個妖怪又來了
[00:10:59.200 --> 00:11:01.520]  本來想一棍打死她
[00:11:01.520 --> 00:11:02.120]  不過不行
[00:11:02.120 --> 00:11:03.040]  不然的話
[00:11:03.040 --> 00:11:05.520]  師父又罵我了
[00:11:05.520 --> 00:11:06.680]  於是大喊一聲
[00:11:06.680 --> 00:11:07.600]  跳上天空
[00:11:07.600 --> 00:11:09.160]  叫眾神來幫我看著
[00:11:09.160 --> 00:11:10.080]  你作證
[00:11:10.080 --> 00:11:11.440]  天神幫我看著
[00:11:11.440 --> 00:11:12.680]  如果我打死她
[00:11:12.680 --> 00:11:14.120]  唐僧罵你幫我作證
[00:11:14.120 --> 00:11:14.560]  好啊 好啊
[00:11:14.560 --> 00:11:15.040]  我們看著
[00:11:15.040 --> 00:11:16.200]  我們看著
[00:11:16.200 --> 00:11:20.560]  他就一棍又打死老人家的妖怪
[00:11:20.560 --> 00:11:24.040]  這一棍是打死了妖怪
[00:11:24.040 --> 00:11:25.760]  如果她一被打死
[00:11:25.760 --> 00:11:27.760]  就回復真身
[00:11:27.760 --> 00:11:29.000]  跌在地上
[00:11:29.000 --> 00:11:30.640]  就不是一個老人了
[00:11:30.640 --> 00:11:32.120]  是一堆白骨
[00:11:32.120 --> 00:11:35.400]  所以叫三打白骨精
[00:11:35.400 --> 00:11:37.120]  哇 好看
[00:11:37.120 --> 00:11:40.000]  其實我為什麼看完《耶穌受試探》
[00:11:40.000 --> 00:11:42.440]  馬上想起三打白骨精呢?
[00:11:42.440 --> 00:11:45.320]  主要是因為三個思考
[00:11:45.320 --> 00:11:46.160]  一個美女
[00:11:46.160 --> 00:11:48.920]  哇 看到她容易有慾望
[00:11:48.920 --> 00:11:50.320]  然後這個老人
[00:11:50.320 --> 00:11:51.960]  哎呀
[00:11:51.960 --> 00:11:52.800]  老婦人
[00:11:52.800 --> 00:11:53.200]  哎呀
[00:11:53.200 --> 00:11:55.960]  真的要憐憫她
[00:11:55.960 --> 00:11:57.400]  這麼病這麼老
[00:11:57.400 --> 00:11:59.480]  如果我能夠幫一幫她就好了
[00:11:59.480 --> 00:12:01.120]  誰知你用一棍打死她
[00:12:01.120 --> 00:12:02.880]  你不但不幫人
[00:12:02.880 --> 00:12:05.920]  孫悟空天生這麼多神力
[00:12:05.920 --> 00:12:07.760]  七十二變
[00:12:07.760 --> 00:12:08.920]  你幫幫老人家
[00:12:08.920 --> 00:12:10.840]  打死她這個老婆婆
[00:12:10.840 --> 00:12:12.000]  你真是的
[00:12:12.000 --> 00:12:13.800]  你有神力的
[00:12:13.800 --> 00:12:15.080]  七十三老人呢
[00:12:15.080 --> 00:12:19.760]  當然未必能夾到三打十彈
[00:12:19.760 --> 00:12:22.840]  這個老人就出來找女人
[00:12:22.840 --> 00:12:24.640]  找老婆
[00:12:24.640 --> 00:12:28.080]  家裡男人最有權力了
[00:12:28.080 --> 00:12:29.120]  動出來
[00:12:29.120 --> 00:12:30.920]  誰知都被他一棍打死
[00:12:30.920 --> 00:12:35.000]  其實重點就是一棍打死她
[00:12:35.000 --> 00:12:37.600]  我自己都很多很軟弱的
[00:12:37.600 --> 00:12:38.480]  我偏行幾路
[00:12:38.480 --> 00:12:39.080]  失敗
[00:12:39.080 --> 00:12:41.680]  時時都做錯事
[00:12:41.680 --> 00:12:43.600]  其實你會看到
[00:12:43.600 --> 00:12:50.280]  主耶穌對付試探的辦法就是一棍打死
[00:12:50.280 --> 00:12:51.520]  用神的說話
[00:12:51.520 --> 00:12:52.680]  一棍打下去
[00:12:52.680 --> 00:12:54.200]  三打十打
[00:12:54.200 --> 00:12:55.120]  答完了
[00:12:55.120 --> 00:12:57.000]  魔鬼看到都不成功
[00:12:57.000 --> 00:12:58.000]  他一個問題
[00:12:58.000 --> 00:12:59.520]  他一個聖經的答案
[00:12:59.520 --> 00:13:00.240]  他一個問題
[00:13:00.240 --> 00:13:01.280]  一個聖經的答案
[00:13:01.280 --> 00:13:02.040]  他一個問題
[00:13:02.040 --> 00:13:02.960]  一個聖經的答案
[00:13:02.960 --> 00:13:04.640]  一棍打死
[00:13:04.640 --> 00:13:05.760]  魔鬼都沒辦法了
[00:13:05.760 --> 00:13:07.120]  離開耶穌了
[00:13:07.120 --> 00:13:09.520]  暫時不得逞了
[00:13:09.520 --> 00:13:09.880]  好
[00:13:09.880 --> 00:13:11.200]  今天讀的金句
[00:13:11.200 --> 00:13:12.840]  是《雅各書》第四章
[00:13:12.840 --> 00:13:14.400]  第四章
[00:13:14.400 --> 00:13:16.160]  你們要信服上帝
[00:13:16.160 --> 00:13:18.480]  勿要抵擋魔鬼
[00:13:18.480 --> 00:13:19.880]  魔鬼就必離開你們
[00:13:19.880 --> 00:13:21.400]  逃跑了
[00:13:21.400 --> 00:13:22.120]  抵擋
[00:13:22.120 --> 00:13:24.440]  勿要抵擋
[00:13:24.440 --> 00:13:26.280]  讀多些神的話語
[00:13:26.280 --> 00:13:29.360]  以致聖靈能夠提醒你面對試探
[00:13:29.360 --> 00:13:31.120]  抵擋試探的時候
[00:13:31.120 --> 00:13:34.680]  是由聖經的話語提出來
[00:13:34.680 --> 00:13:36.480]  有一句話語扼下去
[00:13:36.480 --> 00:13:38.600]  魔鬼就必離開你們
[00:13:38.600 --> 00:13:39.880]  逃跑了
[00:13:39.880 --> 00:13:42.000]  你就得勝了
[00:13:42.000 --> 00:13:43.960]  今天跟大家分享到這裡
[00:13:43.960 --> 00:13:46.760]  主耶穌三打撒旦
[00:13:46.760 --> 00:13:48.880]  和神的話語三句
[00:13:48.880 --> 00:13:50.280]  解決了
[00:13:50.280 --> 00:13:55.920]  得勝了撒旦三個最毒的試探
[00:13:55.920 --> 00:13:56.160]  好
[00:13:56.160 --> 00:13:56.960]  我們祈禱
[00:13:56.960 --> 00:13:59.080]  誕給上主
[00:13:59.080 --> 00:14:00.360]  是你自己的話語
[00:14:00.360 --> 00:14:02.880]  能夠幫助我們勝過試探
[00:14:02.880 --> 00:14:05.240]  讓我們謹記你的話語
[00:14:05.240 --> 00:14:06.160]  敬畏你
[00:14:06.160 --> 00:14:06.960]  信服你
[00:14:06.960 --> 00:14:07.960]  跟隨你
[00:14:07.960 --> 00:14:10.360]  抵擋魔鬼的試探
[00:14:10.360 --> 00:14:13.720]  以致祂要離開我們逃跑
[00:14:13.720 --> 00:14:14.960]  祝你自己有這個經歷
[00:14:14.960 --> 00:14:17.200]  幫助我們同樣地學習
[00:14:17.200 --> 00:14:18.120]  垂聽祈禱
[00:14:18.120 --> 00:14:19.560]  奉耶穌命求
[00:14:19.560 --> 00:14:21.040]  阿們
[00:14:21.040 --> 00:14:21.240]  好
[00:14:21.240 --> 00:14:22.680]  今天跟大家分享到這裡
[00:14:22.680 --> 00:14:24.080]  願主賜福保護你
[00:14:24.080 --> 00:14:25.360]  願主向你養念
[00:14:25.360 --> 00:14:26.680]  賜你平安
[00:14:26.680 --> 00:14:27.640]  祝平安喜樂
[00:14:27.640 --> 00:14:28.120]  阿們
