
[00:00:00.000 --> 00:00:06.540]  我剛才說,我們屬靈的生命成長,要仰望耶穌基督。
[00:08:30.980 --> 00:08:38.480]  但是在這裏跑了好久以後,我發現我需要安靜,
[00:08:38.480 --> 00:08:41.880]  所以這次我就帶著兩個年輕的小伙子,
[00:08:41.880 --> 00:08:47.480]  常常我在出去講道的時候,
[00:08:47.480 --> 00:08:51.780]  有機會我就帶著一個提摩台,
[00:08:51.780 --> 00:08:57.780]  這是我們COCN培訓門徒的一個方法,
[00:08:57.780 --> 00:09:01.780]  因為他們需要學習怎樣去服侍,
[00:09:01.780 --> 00:09:07.580]  所以這兩個,一個是北京人,一個是河北人,
[00:09:07.580 --> 00:09:14.280]  他們都是在這裏讀書的,讀完書以後他們都有心服侍,
[00:09:14.280 --> 00:09:21.080]  做我們的義工,所以我到Glasgow的時候,
[00:09:21.080 --> 00:09:23.080]  就帶著他們去了,
[00:09:23.080 --> 00:09:27.980]  我就跟他們說,我很想休息一下,
[00:09:27.980 --> 00:09:35.180]  這個退休會以後,我們就去高地看看,
[00:09:35.180 --> 00:09:40.380]  我說你幫我租一個Bed and Breakfast,
[00:09:40.380 --> 00:09:44.580]  所以他們就幫我research,
[00:09:44.580 --> 00:09:51.180]  結果就在Sky島上頭租了一個小小的Bed and Breakfast,
[00:09:51.180 --> 00:09:58.080]  你們去過Sky沒有?
[00:09:58.080 --> 00:10:01.880]  沒有啊,那你們要出去走走了,
[00:10:01.880 --> 00:10:08.780]  這個是很漂亮的地方,我想著Sky是什麼意思呢?
[00:10:08.780 --> 00:10:11.780]  天空島是什麼意思呢?
[00:10:11.780 --> 00:10:19.380]  我開車從Glasgow去那裏的時候,
[00:10:19.380 --> 00:10:27.780]  開車的時候就發現那個山勢地形就很特別了,
[00:10:27.780 --> 00:10:41.780]  那裏是一個冰川來了以後carve out的一個landscape,
[00:10:41.780 --> 00:10:47.780]  所以那個山和地谷是很特別的,
[00:10:47.780 --> 00:10:53.780]  很漂亮,所以開車的時候就很漂亮,
[00:10:53.780 --> 00:10:59.480]  當我進到天空島的時候,要過橋,
[00:10:59.480 --> 00:11:04.780]  我一直覺得天空島到底有什麼特別,
[00:11:04.780 --> 00:11:10.780]  原來你過橋的時候就發現有點不太一樣了,
[00:11:10.780 --> 00:11:16.780]  那個島是在大西洋的海上,
[00:11:16.780 --> 00:11:20.780]  這個島因為冰川過了以後,上頭沒有太多的樹,
[00:11:20.780 --> 00:11:25.780]  這個島因為冰川過了以後,上頭沒有太多的樹,
[00:11:25.780 --> 00:11:29.780]  那山呢?就是好像光禿禿的山,
[00:11:29.780 --> 00:11:32.780]  那山就好像光禿禿的,
[00:11:32.780 --> 00:11:34.780]  但是特別的地方在哪裏?
[00:11:34.780 --> 00:11:36.780]  但是特別的地方在哪裏呢?
[00:11:36.780 --> 00:11:43.780]  因為大西洋的冷風進到陸地的時候,
[00:11:43.780 --> 00:11:48.780]  就跟這個陸地的空氣結合,
[00:11:48.780 --> 00:11:53.780]  一結合的時候,那個雲彩就浮在山腰上頭,
[00:11:53.780 --> 00:11:56.780]  一結合的時候,那個雲彩就浮在山腰上頭,
[00:11:56.780 --> 00:12:01.780]  你看那個圖畫就發現,原來那個山好像在空中一樣的,
[00:12:01.780 --> 00:12:03.780]  你看這個景象的時候就發覺,
[00:12:03.780 --> 00:12:05.780]  原來這個山好像在空中一樣,
[00:12:05.780 --> 00:12:08.780]  當我看這個時候,我就突然明白為什麼叫天空島了,
[00:12:08.780 --> 00:12:11.780]  當牧師一看這個景象,忽然就明白為什麼叫天空島了,
[00:12:11.780 --> 00:12:14.780]  原來這個山好像浮在空中似的,
[00:12:14.780 --> 00:12:19.780]  原來這個山好像浮在空中似的,
[00:12:19.780 --> 00:12:20.780]  這個是牧師的演繹,
[00:12:20.780 --> 00:12:24.780]  不一定是完全準確,
[00:12:24.780 --> 00:12:26.780]  但是當我們開車過的時候,
[00:12:26.780 --> 00:12:28.780]  但是當我們開車過的時候,
[00:12:28.780 --> 00:12:30.780]  這個小弟兄就說,
[00:12:30.780 --> 00:12:31.780]  這個小弟兄就說,
[00:12:31.780 --> 00:12:33.780]  我們看這個風景太漂亮了,
[00:12:33.780 --> 00:12:35.780]  我們看這個風景太漂亮了,
[00:12:35.780 --> 00:12:37.780]  那個小弟兄就說了一句話,
[00:12:37.780 --> 00:12:40.780]  那個小弟兄就說了一句話,
[00:12:40.780 --> 00:12:41.780]  他說牧師啊,
[00:12:41.780 --> 00:12:42.780]  他說牧師啊,
[00:12:42.780 --> 00:12:44.780]  你看那座山,
[00:12:44.780 --> 00:12:45.780]  你看那座山,
[00:12:45.780 --> 00:12:46.780]  你看那座山,
[00:12:46.780 --> 00:12:47.780]  擺在那裡,
[00:12:47.780 --> 00:12:48.780]  擺在那裡,
[00:12:48.780 --> 00:12:49.780]  特別漂亮,
[00:12:49.780 --> 00:12:51.780]  特別漂亮,
[00:12:51.780 --> 00:12:52.780]  他說這句話的時候,
[00:12:52.780 --> 00:12:56.780]  我突然心裡就吭一聲,
[00:12:56.780 --> 00:12:58.780]  牧師聽到這句話的時候,
[00:12:58.780 --> 00:12:59.780]  牧師聽到這句話的時候,
[00:12:59.780 --> 00:13:00.780]  心裡就動了一聲,
[00:13:00.780 --> 00:13:01.780]  心裡就動了一聲,
[00:13:01.780 --> 00:13:03.780]  我想他說這句話確實很有意思,
[00:13:03.780 --> 00:13:06.780]  我想他說這句話確實很有意思,
[00:13:06.780 --> 00:13:11.780]  他說這個山擺在那裡特別漂亮,
[00:13:11.780 --> 00:13:13.780]  他說這個山擺在那裡特別漂亮,
[00:13:13.780 --> 00:13:15.780]  我不知道你們去看風景的時候,
[00:13:15.780 --> 00:13:16.780]  我不知道你們去看風景的時候,
[00:13:16.780 --> 00:13:17.780]  有沒有這種思想,
[00:13:17.780 --> 00:13:18.780]  有沒有這種思想,
[00:13:18.780 --> 00:13:19.780]  不知道大家看風景的時候,
[00:13:19.780 --> 00:13:20.780]  會不會有這種想法呢?
[00:13:20.780 --> 00:13:21.780]  不知道大家看風景的時候,
[00:13:21.780 --> 00:13:22.780]  會不會有這種想法呢?
[00:13:22.780 --> 00:13:23.780]  你知道那個時候我突然心裡一亮,
[00:13:23.780 --> 00:13:24.780]  你知道那個時候我突然心裡一亮,
[00:13:24.780 --> 00:13:25.780]  突然牧師心裡一亮,
[00:13:25.780 --> 00:13:26.780]  突然牧師心裡一亮,
[00:13:26.780 --> 00:13:27.780]  詩篇裡的讚美神的詩歌就出來了,
[00:13:27.780 --> 00:13:28.780]  詩篇裡的讚美神的詩歌就出來了,
[00:13:28.780 --> 00:13:29.780]  詩篇裡的讚美神的詩歌就出來了,
[00:13:29.780 --> 00:13:30.780]  詩篇裡的讚美神的詩歌就出來了,
[00:13:30.780 --> 00:13:45.780]  詩篇裡的讚美神的詩歌就出來了,
[00:14:01.780 --> 00:14:03.780]  我們唱敬拜詩的時候,
[00:14:03.780 --> 00:14:04.780]  我們唱敬拜詩的時候,
[00:14:04.780 --> 00:14:05.780]  你們有沒有真正想過神的偉大呢?
[00:14:05.780 --> 00:14:06.780]  你們有沒有真正想過神的偉大呢?
[00:14:06.780 --> 00:14:07.780]  你們有沒有真正想過神的偉大呢?
[00:14:07.780 --> 00:14:08.780]  大家有沒有真正想過神的偉大呢?
[00:14:08.780 --> 00:14:09.780]  大家有沒有真正想過神的偉大呢?
[00:14:09.780 --> 00:14:10.780]  有時候我發現我習慣慣以為常,
[00:14:10.780 --> 00:14:11.780]  有時候我發現我習慣慣以為常,
[00:14:11.780 --> 00:14:12.780]  我唱就好像一個routine一樣唱,
[00:14:12.780 --> 00:14:13.780]  我唱就好像一個routine一樣唱,
[00:14:13.780 --> 00:14:14.780]  有時候我們唱的時候好像習以為常,
[00:14:14.780 --> 00:14:15.780]  有時候我們唱的時候好像習以為常,
[00:14:15.780 --> 00:14:16.780]  有時候我們唱的時候好像習以為常,
[00:14:16.780 --> 00:14:17.780]  但是那天特別這個時候,
[00:14:17.780 --> 00:14:18.780]  但是那天特別這個時候,
[00:14:18.780 --> 00:14:30.780]  在這個休息的時候看見神創造的偉大,
[00:14:30.780 --> 00:14:33.780]  詩篇就這樣從心裡湧流出來,
[00:14:33.780 --> 00:14:35.780]  詩篇就這樣從心裡湧流出來,
[00:14:35.780 --> 00:14:37.780]  詩歌也從心裡湧流出來,
[00:14:37.780 --> 00:14:52.780]  詩歌也從心裡湧流出來,
[00:14:52.780 --> 00:14:53.780]  我們唱這首《Majesty》的時候,
[00:14:53.780 --> 00:14:56.780]  這首詩歌就想到神的何等偉大,
[00:14:56.780 --> 00:15:00.780]  這首詩歌就想到神的何等偉大,
[00:15:00.780 --> 00:15:07.780]  特別讓我再次感受到他創造的偉大,
[00:15:07.780 --> 00:15:08.780]  特別讓我再次感受到他創造的偉大,
[00:15:08.780 --> 00:15:09.780]  特別讓我再次感受到他創造的偉大,
[00:15:09.780 --> 00:15:10.780]  特別讓我再次感受到他創造的偉大,
[00:15:10.780 --> 00:15:11.780]  特別讓我再次感受到他創造的偉大,
[00:15:11.780 --> 00:15:12.780]  特別讓我再次感受到他創造的偉大,
[00:15:12.780 --> 00:15:13.780]  特別讓我再次感受到他創造的偉大,
[00:15:13.780 --> 00:15:14.780]  特別讓我再次感受到他創造的偉大,
[00:15:14.780 --> 00:15:15.780]  特別讓我再次感受到他創造的偉大,
[00:15:15.780 --> 00:15:16.780]  特別讓我再次感受到他創造的偉大,
[00:15:16.780 --> 00:15:17.780]  特別讓我再次感受到他創造的偉大,
[00:15:17.780 --> 00:15:31.780]  特別讓我再次感受到他創造的偉大,
[00:15:31.780 --> 00:15:32.780]  特別讓我再次感受到他創造的偉大,
[00:15:32.780 --> 00:15:33.780]  特別讓我再次感受到他創造的偉大,
[00:15:33.780 --> 00:15:34.780]  特別讓我再次感受到他創造的偉大,
[00:15:34.780 --> 00:15:35.780]  特別讓我再次感受到他創造的偉大,
[00:15:35.780 --> 00:15:36.780]  特別讓我再次感受到他創造的偉大,
[00:15:36.780 --> 00:15:37.780]  特別讓我再次感受到他創造的偉大,
[00:15:37.780 --> 00:15:38.780]  特別讓我再次感受到他創造的偉大,
[00:15:38.780 --> 00:15:39.780]  特別讓我再次感受到他創造的偉大,
[00:15:39.780 --> 00:15:40.780]  特別讓我再次感受到他創造的偉大,
[00:15:40.780 --> 00:15:41.780]  特別讓我再次感受到他創造的偉大,
[00:15:41.780 --> 00:15:48.780]  特別讓我再次感受到他創造的偉大,
[00:15:48.780 --> 00:15:49.780]  特別讓我再次感受到他創造的偉大,
[00:15:49.780 --> 00:15:50.780]  特別讓我再次感受到他創造的偉大,
[00:15:50.780 --> 00:15:51.780]  特別讓我再次感受到他創造的偉大,
[00:15:51.780 --> 00:15:52.780]  特別讓我再次感受到他創造的偉大,
[00:15:52.780 --> 00:15:53.780]  特別讓我再次感受到他創造的偉大,
[00:15:53.780 --> 00:15:54.780]  特別讓我再次感受到他創造的偉大,
[00:15:54.780 --> 00:15:55.780]  特別讓我再次感受到他創造的偉大,
[00:15:55.780 --> 00:15:56.780]  特別讓我再次感受到他創造的偉大,
[00:15:56.780 --> 00:15:57.780]  特別讓我再次感受到他創造的偉大,
[00:15:57.780 --> 00:15:58.780]  特別讓我再次感受到他創造的偉大,
[00:15:58.780 --> 00:16:13.780]  特別讓我再次感受到他創造的偉大,
[00:16:13.780 --> 00:16:14.780]  特別讓我再次感受到他創造的偉大,
[00:16:14.780 --> 00:16:15.780]  特別讓我再次感受到他創造的偉大,
[00:16:15.780 --> 00:16:16.780]  特別讓我再次感受到他創造的偉大,
[00:16:16.780 --> 00:16:17.780]  特別讓我再次感受到他創造的偉大,
[00:16:17.780 --> 00:16:18.780]  特別讓我再次感受到他創造的偉大,
[00:16:18.780 --> 00:16:19.780]  特別讓我再次感受到他創造的偉大,
[00:16:19.780 --> 00:16:20.780]  特別讓我再次感受到他創造的偉大,
[00:16:20.780 --> 00:16:21.780]  特別讓我再次感受到他創造的偉大,
[00:16:21.780 --> 00:16:22.780]  特別讓我再次感受到他創造的偉大,
[00:16:22.780 --> 00:16:23.780]  特別讓我再次感受到他創造的偉大,
[00:16:23.780 --> 00:16:29.780]  特別讓我再次感受到他創造的偉大,
[00:16:29.780 --> 00:16:30.780]  特別讓我再次感受到他創造的偉大,
[00:16:30.780 --> 00:16:31.780]  特別讓我再次感受到他創造的偉大,
[00:16:31.780 --> 00:16:32.780]  特別讓我再次感受到他創造的偉大,
[00:16:32.780 --> 00:16:33.780]  特別讓我再次感受到他創造的偉大,
[00:16:33.780 --> 00:16:34.780]  特別讓我再次感受到他創造的偉大,
[00:16:34.780 --> 00:16:35.780]  特別讓我再次感受到他創造的偉大,
[00:16:35.780 --> 00:16:36.780]  特別讓我再次感受到他創造的偉大,
[00:16:36.780 --> 00:16:37.780]  特別讓我再次感受到他創造的偉大,
[00:16:37.780 --> 00:16:38.780]  特別讓我再次感受到他創造的偉大,
[00:16:38.780 --> 00:16:39.780]  特別讓我再次感受到他創造的偉大,
[00:16:39.780 --> 00:17:06.780]  特別讓我再次感受到他創造的偉大,
[00:17:06.780 --> 00:17:33.780]  特別讓我再次感受到他創造的偉大,
[00:17:33.780 --> 00:17:47.780]  特別讓我再次感受到他創造的偉大,
[00:17:47.780 --> 00:18:00.780]  特別讓我再次感受到他創造的偉大,
[00:18:00.780 --> 00:18:06.780]  特別讓我再次感受到他創造的偉大,
[00:18:06.780 --> 00:18:07.780]  特別讓我再次感受到他創造的偉大,
[00:18:07.780 --> 00:18:08.780]  特別讓我再次感受到他創造的偉大,
[00:18:08.780 --> 00:18:09.780]  特別讓我再次感受到他創造的偉大,
[00:18:09.780 --> 00:18:10.780]  特別讓我再次感受到他創造的偉大,
[00:18:10.780 --> 00:18:11.780]  特別讓我再次感受到他創造的偉大,
[00:18:11.780 --> 00:18:12.780]  特別讓我再次感受到他創造的偉大,
[00:18:12.780 --> 00:18:13.780]  特別讓我再次感受到他創造的偉大,
[00:18:13.780 --> 00:18:14.780]  特別讓我再次感受到他創造的偉大,
[00:18:14.780 --> 00:18:15.780]  特別讓我再次感受到他創造的偉大,
[00:18:15.780 --> 00:18:16.780]  特別讓我再次感受到他創造的偉大,
[00:18:16.780 --> 00:18:32.780]  特別讓我再次感受到他創造的偉大,
[00:18:47.780 --> 00:19:03.780]  特別讓我再次感受到他創造的偉大,
[00:19:17.780 --> 00:19:27.780]  特別讓我再次感受到他創造的偉大,
[00:19:27.780 --> 00:19:28.780]  特別讓我再次感受到他創造的偉大,
[00:19:28.780 --> 00:19:29.780]  特別讓我再次感受到他創造的偉大,
[00:19:29.780 --> 00:19:30.780]  特別讓我再次感受到他創造的偉大,
[00:19:30.780 --> 00:19:31.780]  特別讓我再次感受到他創造的偉大,
[00:19:31.780 --> 00:19:32.780]  特別讓我再次感受到他創造的偉大,
[00:19:32.780 --> 00:19:33.780]  特別讓我再次感受到他創造的偉大,
[00:19:33.780 --> 00:19:34.780]  特別讓我再次感受到他創造的偉大,
[00:19:34.780 --> 00:19:35.780]  特別讓我再次感受到他創造的偉大,
[00:19:35.780 --> 00:19:36.780]  特別讓我再次感受到他創造的偉大,
[00:19:36.780 --> 00:19:37.780]  特別讓我再次感受到他創造的偉大,
[00:19:37.780 --> 00:19:47.780]  特別讓我再次感受到他創造的偉大,
[00:19:47.780 --> 00:19:48.780]  特別讓我再次感受到他創造的偉大,
[00:19:48.780 --> 00:19:49.780]  特別讓我再次感受到他創造的偉大,
[00:19:49.780 --> 00:19:50.780]  特別讓我再次感受到他創造的偉大,
[00:19:50.780 --> 00:19:51.780]  特別讓我再次感受到他創造的偉大,
[00:19:51.780 --> 00:19:52.780]  特別讓我再次感受到他創造的偉大,
[00:19:52.780 --> 00:19:53.780]  特別讓我再次感受到他創造的偉大,
[00:19:53.780 --> 00:19:54.780]  特別讓我再次感受到他創造的偉大,
[00:19:54.780 --> 00:19:55.780]  特別讓我再次感受到他創造的偉大,
[00:19:55.780 --> 00:19:56.780]  特別讓我再次感受到他創造的偉大,
[00:19:56.780 --> 00:19:57.780]  特別讓我再次感受到他創造的偉大,
[00:19:57.780 --> 00:20:09.780]  特別讓我再次感受到他創造的偉大,
[00:20:09.780 --> 00:20:10.780]  特別讓我再次感受到他創造的偉大,
[00:20:10.780 --> 00:20:11.780]  特別讓我再次感受到他創造的偉大,
[00:20:11.780 --> 00:20:12.780]  特別讓我再次感受到他創造的偉大,
[00:20:12.780 --> 00:20:13.780]  特別讓我再次感受到他創造的偉大,
[00:20:13.780 --> 00:20:14.780]  特別讓我再次感受到他創造的偉大,
[00:20:14.780 --> 00:20:15.780]  特別讓我再次感受到他創造的偉大,
[00:20:15.780 --> 00:20:16.780]  特別讓我再次感受到他創造的偉大,
[00:20:16.780 --> 00:20:17.780]  特別讓我再次感受到他創造的偉大,
[00:20:17.780 --> 00:20:18.780]  特別讓我再次感受到他創造的偉大,
[00:20:18.780 --> 00:20:19.780]  特別讓我再次感受到他創造的偉大,
[00:20:19.780 --> 00:20:28.780]  特別讓我再次感受到他創造的偉大,
[00:20:28.780 --> 00:20:29.780]  特別讓我再次感受到他創造的偉大,
[00:20:29.780 --> 00:20:30.780]  特別讓我再次感受到他創造的偉大,
[00:20:30.780 --> 00:20:31.780]  特別讓我再次感受到他創造的偉大,
[00:20:31.780 --> 00:20:32.780]  特別讓我再次感受到他創造的偉大,
[00:20:32.780 --> 00:20:33.780]  特別讓我再次感受到他創造的偉大,
[00:20:33.780 --> 00:20:34.780]  特別讓我再次感受到他創造的偉大,
[00:20:34.780 --> 00:20:35.780]  特別讓我再次感受到他創造的偉大,
[00:20:35.780 --> 00:20:36.780]  特別讓我再次感受到他創造的偉大,
[00:20:36.780 --> 00:20:37.780]  特別讓我再次感受到他創造的偉大,
[00:20:37.780 --> 00:20:38.780]  特別讓我再次感受到他創造的偉大,
[00:20:38.780 --> 00:21:07.780]  特別讓我再次感受到他創造的偉大,
[00:21:08.780 --> 00:21:27.780]  特別讓我再次感受到他創造的偉大,
[00:21:27.780 --> 00:21:39.780]  特別讓我再次感受到他創造的偉大,
[00:21:39.780 --> 00:21:40.780]  特別讓我再次感受到他創造的偉大,
[00:21:40.780 --> 00:21:41.780]  特別讓我再次感受到他創造的偉大,
[00:21:41.780 --> 00:21:42.780]  特別讓我再次感受到他創造的偉大,
[00:21:42.780 --> 00:21:43.780]  特別讓我再次感受到他創造的偉大,
[00:21:43.780 --> 00:21:44.780]  特別讓我再次感受到他創造的偉大,
[00:21:44.780 --> 00:21:45.780]  特別讓我再次感受到他創造的偉大,
[00:21:45.780 --> 00:21:46.780]  特別讓我再次感受到他創造的偉大,
[00:21:46.780 --> 00:21:47.780]  特別讓我再次感受到他創造的偉大,
[00:21:47.780 --> 00:21:48.780]  特別讓我再次感受到他創造的偉大,
[00:21:48.780 --> 00:21:49.780]  特別讓我再次感受到他創造的偉大,
[00:21:49.780 --> 00:22:03.780]  特別讓我再次感受到他創造的偉大,
[00:22:03.780 --> 00:22:04.780]  特別讓我再次感受到他創造的偉大,
[00:22:04.780 --> 00:22:05.780]  特別讓我再次感受到他創造的偉大,
[00:22:05.780 --> 00:22:06.780]  特別讓我再次感受到他創造的偉大,
[00:22:06.780 --> 00:22:07.780]  特別讓我再次感受到他創造的偉大,
[00:22:07.780 --> 00:22:08.780]  特別讓我再次感受到他創造的偉大,
[00:22:08.780 --> 00:22:09.780]  特別讓我再次感受到他創造的偉大,
[00:22:09.780 --> 00:22:10.780]  特別讓我再次感受到他創造的偉大,
[00:22:10.780 --> 00:22:11.780]  特別讓我再次感受到他創造的偉大,
[00:22:11.780 --> 00:22:12.780]  特別讓我再次感受到他創造的偉大,
[00:22:12.780 --> 00:22:13.780]  特別讓我再次感受到他創造的偉大,
[00:22:13.780 --> 00:22:19.780]  特別讓我再次感受到他創造的偉大,
[00:22:19.780 --> 00:22:20.780]  特別讓我再次感受到他創造的偉大,
[00:22:20.780 --> 00:22:21.780]  特別讓我再次感受到他創造的偉大,
[00:22:21.780 --> 00:22:22.780]  特別讓我再次感受到他創造的偉大,
[00:22:22.780 --> 00:22:23.780]  特別讓我再次感受到他創造的偉大,
[00:22:23.780 --> 00:22:24.780]  特別讓我再次感受到他創造的偉大,
[00:22:24.780 --> 00:22:25.780]  特別讓我再次感受到他創造的偉大,
[00:22:25.780 --> 00:22:26.780]  特別讓我再次感受到他創造的偉大,
[00:22:26.780 --> 00:22:27.780]  特別讓我再次感受到他創造的偉大,
[00:22:27.780 --> 00:22:28.780]  特別讓我再次感受到他創造的偉大,
[00:22:28.780 --> 00:22:29.780]  特別讓我再次感受到他創造的偉大,
[00:22:29.780 --> 00:22:43.780]  特別讓我再次感受到他創造的偉大,
[00:22:43.780 --> 00:22:44.780]  特別讓我再次感受到他創造的偉大,
[00:22:44.780 --> 00:22:45.780]  特別讓我再次感受到他創造的偉大,
[00:22:45.780 --> 00:22:46.780]  特別讓我再次感受到他創造的偉大,
[00:22:46.780 --> 00:22:47.780]  特別讓我再次感受到他創造的偉大,
