
[00:00:00.000 --> 00:00:02.680]  今天輪到我來講這個題目
[00:05:35.320 --> 00:05:37.320]  我們看耶穌
[00:05:37.320 --> 00:05:39.320]  他說我不做
[00:05:39.320 --> 00:05:41.320]  我不管這個事
[00:05:41.320 --> 00:05:44.320]  誰要叫你力我做這個事情
[00:05:44.320 --> 00:05:48.320]  你個人的兄弟之間的事情的審判官
[00:05:48.320 --> 00:05:50.320]  我不做
[00:05:50.320 --> 00:05:52.320]  不是說耶穌沒有愛心
[00:05:52.320 --> 00:05:53.320]  為什麼人家的問題
[00:05:53.320 --> 00:05:55.320]  你不替他解決
[00:05:55.320 --> 00:05:56.320]  不是這個問題
[00:05:56.320 --> 00:05:58.320]  是耶穌很清楚
[00:05:58.320 --> 00:06:00.320]  他就故意
[00:06:00.320 --> 00:06:01.320]  用這個人
[00:06:01.320 --> 00:06:03.320]  向他提出來
[00:06:03.320 --> 00:06:04.320]  這個要求
[00:06:04.320 --> 00:06:07.320]  他就引起下面很重要
[00:06:07.320 --> 00:06:10.320]  更重要更重要的教訓
[00:06:10.320 --> 00:06:13.320]  而且他看穿這個人
[00:06:13.320 --> 00:06:16.320]  他就對眾人說
[00:06:16.320 --> 00:06:18.320]  我不做這個人的審判官
[00:06:18.320 --> 00:06:20.320]  這個家庭裡面
[00:06:20.320 --> 00:06:24.320]  兄弟之間分家業的問題
[00:06:24.320 --> 00:06:26.320]  他對眾人說
[00:06:26.320 --> 00:06:29.320]  他不管這個兄弟的問題
[00:06:29.320 --> 00:06:31.320]  他對眾人說
[00:06:31.320 --> 00:06:34.320]  對眾人說你們要謹慎自守
[00:06:34.320 --> 00:06:35.320]  你們要小心
[00:06:35.320 --> 00:06:37.320]  你們要逃避
[00:06:37.320 --> 00:06:41.320]  要躲避一切的貪念
[00:06:41.320 --> 00:06:44.320]  大概耶穌這句話反映出
[00:06:44.320 --> 00:06:47.320]  他已經相當清楚這兩兄弟的問題
[00:06:47.320 --> 00:06:49.320]  可能弟弟是貪心
[00:06:49.320 --> 00:06:52.320]  或者是哥哥是貪心
[00:06:52.320 --> 00:06:54.320]  總而言之他們中間
[00:06:54.320 --> 00:06:57.320]  不是用彼此兄弟相愛
[00:06:57.320 --> 00:06:58.320]  來分家業
[00:06:58.320 --> 00:07:00.320]  按照父親的吩咐
[00:07:00.320 --> 00:07:01.320]  或者是怎麼樣
[00:07:01.320 --> 00:07:04.320]  乃是出於一個貪心
[00:07:04.320 --> 00:07:05.320]  來爭取
[00:07:05.320 --> 00:07:08.320]  來爭這個家業的問題
[00:07:08.320 --> 00:07:10.320]  所以他向所有的人
[00:07:10.320 --> 00:07:12.320]  因為這個問題不是
[00:07:12.320 --> 00:07:14.320]  光光是這兩兄弟的問題
[00:07:14.320 --> 00:07:18.320]  這個問題是我們所有人的問題
[00:07:18.320 --> 00:07:20.320]  他向眾人說
[00:07:20.320 --> 00:07:23.320]  你們要謹慎自守
[00:07:23.320 --> 00:07:24.320]  要小心
[00:07:24.320 --> 00:07:26.320]  在耶穌的教訓裏面
[00:07:26.320 --> 00:07:29.320]  很多次他都說你們要謹慎
[00:07:29.320 --> 00:07:30.320]  要小心
[00:07:30.320 --> 00:07:32.320]  你跟我做基督徒
[00:07:32.320 --> 00:07:34.320]  做神的兒女
[00:07:34.320 --> 00:07:38.320]  常常要小心保守自己的心
[00:07:38.320 --> 00:07:40.320]  謹慎自己的心
[00:07:40.320 --> 00:07:42.320]  不做外來有很多的問題
[00:07:42.320 --> 00:07:44.320]  甚至是家裏面的問題
[00:07:44.320 --> 00:07:47.320]  父母親跟你的態度的問題
[00:07:47.320 --> 00:07:49.320]  你對父母親的問題
[00:07:49.320 --> 00:07:52.320]  兄弟姐妹中間的問題
[00:07:52.320 --> 00:07:53.320]  然後社會
[00:07:53.320 --> 00:07:55.320]  社會很多的問題
[00:07:55.320 --> 00:07:58.320]  進到我們的家庭裏面
[00:07:58.320 --> 00:07:59.320]  甚至教會
[00:07:59.320 --> 00:08:01.320]  教會也可能有一些的問題
[00:08:01.320 --> 00:08:05.320]  進到我們基督徒個人的人生
[00:08:05.320 --> 00:08:07.320]  歸根到底
[00:08:07.320 --> 00:08:10.320]  你跟我要謹慎自守
[00:08:10.320 --> 00:08:12.320]  要從自己開始
[00:08:12.320 --> 00:08:14.320]  很多時候看見別人的錯處
[00:08:14.320 --> 00:08:18.320]  看到別人的怎麼樣對你對我
[00:08:18.320 --> 00:08:20.320]  那不是最終極的問題
[00:08:20.320 --> 00:08:22.320]  很多時候你會發現
[00:08:22.320 --> 00:08:23.320]  耶穌說
[00:08:23.320 --> 00:08:25.320]  你們要謹慎自守
[00:08:25.320 --> 00:08:26.320]  自己
[00:08:26.320 --> 00:08:29.320]  查考自己的動機
[00:08:29.320 --> 00:08:33.320]  反省自己本來的存心是在哪裏
[00:08:33.320 --> 00:08:36.320]  他說我們都要躲避
[00:08:36.320 --> 00:08:37.320]  躲避
[00:08:37.320 --> 00:08:40.320]  逃離一切的貪心
[00:08:40.320 --> 00:08:44.320]  這個貪就是我們很多人的問題的中心
[00:08:44.320 --> 00:08:46.320]  貪婪
[00:08:46.320 --> 00:08:47.320]  貪心
[00:08:47.320 --> 00:08:49.320]  十條誡命最後那一條
[00:08:49.320 --> 00:08:51.320]  不要怎麼樣
[00:08:51.320 --> 00:08:53.320]  不要貪婪
[00:08:53.320 --> 00:08:55.320]  不要貪別人的財產
[00:08:55.320 --> 00:08:57.320]  別人的牛羊
[00:08:57.320 --> 00:08:59.320]  甚至別人的妻子
[00:08:59.320 --> 00:09:02.320]  你跟我很多時候是出一個貪心
[00:09:02.320 --> 00:09:05.320]  就覺得自己被委屈
[00:09:05.320 --> 00:09:07.320]  覺得自己被虧待
[00:09:07.320 --> 00:09:08.320]  這個不公平
[00:09:08.320 --> 00:09:09.320]  那個不公平
[00:09:09.320 --> 00:09:10.320]  其實
[00:09:10.320 --> 00:09:12.320]  歸根到底是
[00:09:12.320 --> 00:09:14.320]  你跟我自己本人
[00:09:14.320 --> 00:09:17.320]  是用一種什麼的態度
[00:09:17.320 --> 00:09:20.320]  來面對貧窮的問題
[00:09:20.320 --> 00:09:23.320]  來面對有沒有錢的問題
[00:09:23.320 --> 00:09:27.320]  來怎麼處理自己這些的家產等等
[00:09:27.320 --> 00:09:28.320]  這些的問題
[00:09:28.320 --> 00:09:31.320]  所以耶穌教訓眾人
[00:09:31.320 --> 00:09:32.320]  他不處理
[00:09:32.320 --> 00:09:37.320]  不管這兩兄弟之間那些的爭吵
[00:09:37.320 --> 00:09:41.320]  因為他看到這兩兄弟
[00:09:41.320 --> 00:09:43.320]  隨處都有
[00:09:43.320 --> 00:09:44.320]  很多地方都有
[00:09:44.320 --> 00:09:46.320]  家庭的糾紛
[00:09:46.320 --> 00:09:48.320]  兄弟姐妹之間的糾紛
[00:09:48.320 --> 00:09:51.320]  父母親跟兒女之間的糾紛
[00:09:51.320 --> 00:09:53.320]  人與人之間的糾紛
[00:09:53.320 --> 00:09:54.320]  非常多的糾紛
[00:09:54.320 --> 00:09:56.320]  從那個糾紛裡面
[00:09:56.320 --> 00:09:58.320]  耶穌向眾人說
[00:09:58.320 --> 00:10:00.320]  向我們所有的人說
[00:10:00.320 --> 00:10:02.320]  提醒我們從自己開始
[00:10:02.320 --> 00:10:05.320]  謹慎自守
[00:10:05.320 --> 00:10:08.320]  躲避一切的貪心
[00:10:08.320 --> 00:10:10.320]  因為人的生命
[00:10:10.320 --> 00:10:12.320]  人的生命
[00:10:12.320 --> 00:10:16.320]  不在乎家道豐富
[00:10:16.320 --> 00:10:18.320]  每個人都有一個人
[00:10:18.320 --> 00:10:19.320]  一個生命
[00:10:19.320 --> 00:10:21.320]  當然這也是非常重要
[00:10:21.320 --> 00:10:24.320]  但是這個生命本質
[00:10:24.320 --> 00:10:26.320]  真正的意義在哪裡
[00:10:26.320 --> 00:10:28.320]  真正的意義
[00:10:28.320 --> 00:10:29.320]  人生真正的意義
[00:10:29.320 --> 00:10:32.320]  不是這些家產的問題
[00:10:32.320 --> 00:10:35.320]  你不是很多錢
[00:10:35.320 --> 00:10:37.320]  能夠爭取到很多錢
[00:10:37.320 --> 00:10:39.320]  用好的方法
[00:10:39.320 --> 00:10:40.320]  正確的方法
[00:10:40.320 --> 00:10:42.320]  不對的方法
[00:10:42.320 --> 00:10:43.320]  總而言之
[00:10:43.320 --> 00:10:45.320]  你的目的如果覺得
[00:10:45.320 --> 00:10:48.320]  人生越多財富就越有意義
[00:10:48.320 --> 00:10:50.320]  耶穌說你錯了
[00:10:50.320 --> 00:10:53.320]  人生的整個價值
[00:10:53.320 --> 00:10:56.320]  不是用這些金錢來衡量
[00:10:56.320 --> 00:10:58.320]  不是看你自己
[00:10:58.320 --> 00:11:00.320]  袋子裡面
[00:11:00.320 --> 00:11:02.320]  腰帶裡面
[00:11:02.320 --> 00:11:04.320]  你的錢包裡面
[00:11:04.320 --> 00:11:06.320]  你的銀行的戶口裡面
[00:11:06.320 --> 00:11:08.320]  有多少多少的數目值
[00:11:08.320 --> 00:11:11.320]  人的真正的價值
[00:11:11.320 --> 00:11:15.320]  不在乎家道豐富
[00:11:15.320 --> 00:11:17.320]  所以弟兄姊妹們
[00:11:17.320 --> 00:11:20.320]  這個貪是你跟我在這個比喻裡面
[00:11:20.320 --> 00:11:23.320]  要處理的一個問題
[00:11:23.320 --> 00:11:26.320]  耶穌這個比喻就是
[00:11:26.320 --> 00:11:28.320]  針對你跟我裡面
[00:11:28.320 --> 00:11:30.320]  每一個人的人性裡面
[00:11:30.320 --> 00:11:33.320]  都有這個貪貪貪
[00:11:33.320 --> 00:11:34.320]  越多越好
[00:11:34.320 --> 00:11:37.320]  但是不知道什麼是多就好
[00:11:37.320 --> 00:11:40.320]  什麼越多越不好
[00:11:40.320 --> 00:11:43.320]  你跟我就要學習
[00:11:43.320 --> 00:11:46.320]  人生 生命
[00:11:46.320 --> 00:11:48.320]  真正的價值
[00:11:48.320 --> 00:11:51.320]  不在乎家道豐富
[00:11:51.320 --> 00:11:53.320]  人若能夠賺得全世界
[00:11:53.320 --> 00:11:56.320]  賠上自己的性命
[00:11:56.320 --> 00:11:57.320]  耶穌說怎麼樣
[00:11:57.320 --> 00:11:59.320]  沒有好處
[00:11:59.320 --> 00:12:02.320]  不要說這個家產
[00:12:02.320 --> 00:12:04.320]  如果他的兄弟
[00:12:04.320 --> 00:12:07.320]  兄弟真是很願意甘心情願就
[00:12:07.320 --> 00:12:11.320]  把家產公公正正分給他
[00:12:11.320 --> 00:12:13.320]  那怎麼樣
[00:12:13.320 --> 00:12:15.320]  甚至如果這個兄弟
[00:12:15.320 --> 00:12:17.320]  在耶穌的吩咐之下
[00:12:17.320 --> 00:12:19.320]  就所有家產都給他
[00:12:19.320 --> 00:12:21.320]  那又怎麼樣
[00:12:21.320 --> 00:12:23.320]  那不是家產
[00:12:23.320 --> 00:12:24.320]  在家產以外
[00:12:24.320 --> 00:12:26.320]  在這個家庭以外
[00:12:26.320 --> 00:12:28.320]  好像下面這個財主
[00:12:28.320 --> 00:12:30.320]  這個財主賺了很多
[00:12:30.320 --> 00:12:32.320]  什麼都有
[00:12:32.320 --> 00:12:34.320]  非常豐富
[00:12:34.320 --> 00:12:36.320]  但是他把重點放錯
[00:12:36.320 --> 00:12:39.320]  人若賺得全世界
[00:12:39.320 --> 00:12:42.320]  耶穌推到最大的極端
[00:12:42.320 --> 00:12:44.320]  全世界都給你了
[00:12:44.320 --> 00:12:49.320]  但是你賠上自己的生命
[00:12:49.320 --> 00:12:51.320]  有什麼益處呢
[00:12:51.320 --> 00:12:54.320]  是不是這個家產就最重要呢
[00:12:54.320 --> 00:12:55.320]  那除了家產以外
[00:12:55.320 --> 00:12:56.320]  你懂得
[00:12:56.320 --> 00:13:00.320]  我懂得人生還有很多很多別的嗎
[00:13:00.320 --> 00:13:02.320]  你為什麼不追求
[00:13:02.320 --> 00:13:04.320]  真正值得追求
[00:13:04.320 --> 00:13:06.320]  擁有的東西呢
[00:13:06.320 --> 00:13:09.320]  為什麼要追求拼命的
[00:13:09.320 --> 00:13:13.320]  想要擁有這麼多這麼多的錢財
[00:13:13.320 --> 00:13:16.320]  這麼多的房子等等
[00:13:16.320 --> 00:13:19.320]  耶穌就提醒我們
[00:13:19.320 --> 00:13:21.320]  我們每一個人
[00:13:21.320 --> 00:13:23.320]  從自己開始
[00:13:23.320 --> 00:13:27.320]  去反省自己的存心
[00:13:27.320 --> 00:13:31.320]  你心裡面心中覺得最重要的是什麼
[00:13:31.320 --> 00:13:33.320]  你要貪的
[00:13:33.320 --> 00:13:36.320]  就應該貪一些值得貪的
[00:13:36.320 --> 00:13:38.320]  貪了以後得到以後
[00:13:38.320 --> 00:13:40.320]  不會失去的
[00:13:40.320 --> 00:13:45.320]  全世界很多時候一下子就失去了
[00:13:45.320 --> 00:13:47.320]  最近大家看到了
[00:13:47.320 --> 00:13:52.320]  在美國這麼富有的地方
[00:13:52.320 --> 00:13:54.320]  整個德州
[00:13:54.320 --> 00:13:57.320]  整個德州一些城市
[00:13:57.320 --> 00:13:59.320]  很多人很慘
[00:13:59.320 --> 00:14:03.320]  幾十年的住在這個美好的房子
[00:14:03.320 --> 00:14:07.320]  一天之間就全部沒有了
[00:14:07.320 --> 00:14:09.320]  你如果擁有全世界
[00:14:09.320 --> 00:14:12.320]  但是在一夜之間
[00:14:12.320 --> 00:14:15.320]  很多天災人禍就把這些都毀滅了
[00:14:15.320 --> 00:14:17.320]  那有什麼益處呢
[00:14:17.320 --> 00:14:21.320]  耶穌就講下面這個比喻
[00:14:21.320 --> 00:14:23.320]  有一個財主
[00:14:23.320 --> 00:14:26.320]  他就有很多的財富
[00:14:26.320 --> 00:14:29.320]  他田地出產很多
[00:14:29.320 --> 00:14:30.320]  非常好
[00:14:30.320 --> 00:14:33.320]  這裡沒有說他是用不正當的方式
[00:14:33.320 --> 00:14:35.320]  去得到他的財富
[00:14:35.320 --> 00:14:38.320]  是他自己種田
[00:14:38.320 --> 00:14:40.320]  他有豐收
[00:14:40.320 --> 00:14:44.320]  非常好的一個人生的結果
[00:14:44.320 --> 00:14:46.320]  可能是他的努力
[00:14:46.320 --> 00:14:49.320]  他非常努力去工作
[00:14:49.320 --> 00:14:53.320]  做什麼擁有很多財富
[00:14:53.320 --> 00:14:55.320]  豐收盛產
[00:14:55.320 --> 00:14:58.320]  然後他發現這些豐收的果子
[00:14:58.320 --> 00:15:01.320]  農作物還不夠
[00:15:01.320 --> 00:15:03.320]  現在那些倉庫很小
[00:15:03.320 --> 00:15:05.320]  不夠裝
[00:15:05.320 --> 00:15:06.320]  所以他就說
[00:15:06.320 --> 00:15:08.320]  我就要蓋更大更大的倉庫
[00:15:08.320 --> 00:15:11.320]  把我所有這些的豐收
[00:15:11.320 --> 00:15:13.320]  都放在裡面去了
[00:15:13.320 --> 00:15:16.320]  然後這個財主就說
[00:15:16.320 --> 00:15:19.320]  有這些東西我就安安樂樂
[00:15:19.320 --> 00:15:22.320]  你有這麼多的財物
[00:15:22.320 --> 00:15:26.320]  可以供我好多年的享受
[00:15:26.320 --> 00:15:28.320]  只管安安樂樂
[00:15:28.320 --> 00:15:31.320]  吃喝快樂
[00:15:31.320 --> 00:15:34.320]  表面上看非常好的
[00:15:34.320 --> 00:15:37.320]  也不是他做什麼不好的事情
[00:15:37.320 --> 00:15:41.320]  去偷來搶來騙來
[00:15:41.320 --> 00:15:43.320]  不是 是他自己
[00:15:43.320 --> 00:15:46.320]  生命裡面 工作裡面
[00:15:46.320 --> 00:15:48.320]  他是一個好的財主
[00:15:48.320 --> 00:15:49.320]  你可以這樣說
[00:15:49.320 --> 00:15:52.320]  但是他欠一些東西
[00:15:52.320 --> 00:15:54.320]  他無知
[00:15:54.320 --> 00:15:57.320]  無知是誰說的 是神說的
[00:15:57.320 --> 00:16:01.320]  耶穌故意編造一個這樣的故事
[00:16:01.320 --> 00:16:03.320]  比喻
[00:16:03.320 --> 00:16:06.320]  來突出一個人
[00:16:06.320 --> 00:16:08.320]  他人生裡面
[00:16:08.320 --> 00:16:13.320]  不只是這些擁有什麼田產等等
[00:16:13.320 --> 00:16:16.320]  甚至有非常美好的計畫
[00:16:16.320 --> 00:16:18.320]  問題就在最後
[00:16:18.320 --> 00:16:20.320]  他對自己整個人生
[00:16:20.320 --> 00:16:22.320]  這麼好的安排
[00:16:22.320 --> 00:16:24.320]  他欠一些的東西
[00:16:24.320 --> 00:16:26.320]  他無知
[00:16:26.320 --> 00:16:29.320]  他沒有考慮到很多事情
[00:16:29.320 --> 00:16:34.320]  不到他 不輪到他來控制 操控
[00:16:34.320 --> 00:16:35.320]  他擁有
[00:16:35.320 --> 00:16:40.320]  但是很多事情最後的結局
[00:16:40.320 --> 00:16:41.320]  是怎麼樣
[00:16:41.320 --> 00:16:43.320]  他沒有想到
[00:16:43.320 --> 00:16:45.320]  換句話說
[00:16:45.320 --> 00:16:47.320]  他可能是一個猶太人
[00:16:47.320 --> 00:16:51.320]  但是他是一個實際的無神論者
[00:16:51.320 --> 00:16:54.320]  因為上帝說他無知
[00:16:54.320 --> 00:16:57.320]  他不是一個敬畏上帝的猶太人
[00:16:57.320 --> 00:17:00.320]  他只是一個物質的猶太人
[00:17:00.320 --> 00:17:02.320]  有錢的猶太人
[00:17:02.320 --> 00:17:07.320]  他生命計畫裡面沒有上帝
[00:17:07.320 --> 00:17:11.320]  因此上帝就叫他無知
[00:17:11.320 --> 00:17:13.320]  耶穌說
[00:17:13.320 --> 00:17:16.320]  耶穌在這個故事裡面只有這兩個人
[00:17:16.320 --> 00:17:19.320]  第一就是這個人自言自語
[00:17:19.320 --> 00:17:21.320]  講很多話
[00:17:21.320 --> 00:17:22.320]  你留心
[00:17:22.320 --> 00:17:24.320]  解經家跟我們說
[00:17:24.320 --> 00:17:27.320]  這裡他常常說我
[00:17:27.320 --> 00:17:29.320]  我啊 我的
[00:17:29.320 --> 00:17:30.320]  我要啊
[00:17:30.320 --> 00:17:33.320]  這個我自在短短這幾句
[00:17:33.320 --> 00:17:36.320]  自言自語的話語的裡面
[00:17:36.320 --> 00:17:39.320]  他提了十二次
[00:17:39.320 --> 00:17:41.320]  這是我參考
[00:17:41.320 --> 00:17:44.320]  查一些懂原文的解經家
[00:17:44.320 --> 00:17:47.320]  跟我們說這個簡單的
[00:17:47.320 --> 00:17:53.320]  這個人原來是自我中心
[00:17:53.320 --> 00:17:54.320]  沒錯
[00:17:54.320 --> 00:17:57.320]  表面上看他沒有犯什麼大罪
[00:17:57.320 --> 00:18:00.320]  很好 很成功的一個人
[00:18:00.320 --> 00:18:03.320]  他的田產豐富
[00:18:03.320 --> 00:18:04.320]  他也很有計畫
[00:18:04.320 --> 00:18:06.320]  但是最後他計畫
[00:18:06.320 --> 00:18:09.320]  他以為這樣子就能夠讓他以後的人生
[00:18:09.320 --> 00:18:11.320]  好好的去享受這一切
[00:18:11.320 --> 00:18:15.320]  但是第二個人物就是上帝
[00:18:15.320 --> 00:18:19.320]  耶穌在比喻裡面就拿上帝出來
[00:18:19.320 --> 00:18:22.320]  神對他說
[00:18:22.320 --> 00:18:25.320]  第一句話就是說無知的人
[00:18:25.320 --> 00:18:28.320]  這個人無知
[00:18:28.320 --> 00:18:30.320]  你這個人可能是猶太人
