
[00:00:00.000 --> 00:00:02.960]  我們繼續看若拿書
[00:02:28.720 --> 00:02:33.640]  若拿就朝耶和華的話起來往尼尼眉去
[00:02:33.640 --> 00:02:37.200]  這尼尼眉是極大的城有三日的路程
[00:02:37.200 --> 00:02:39.800]  若拿進城走了一日宣告說
[00:02:39.800 --> 00:02:43.760]  再等四十日尼尼眉必傾覆了
[00:02:43.760 --> 00:02:50.080]  這裏當然如果要傳道的時候
[00:02:50.080 --> 00:02:52.400]  他未必只是說一句話
[00:02:52.400 --> 00:02:55.840]  可能你都會將那個benefit of doubt
[00:02:55.840 --> 00:02:58.720]  就是將那個疑點歸於被告的時候
[00:02:58.720 --> 00:03:00.920]  你都想若拿可能傳道的時候
[00:03:00.920 --> 00:03:03.600]  未必只是說再等四十日尼尼眉必傾覆了
[00:03:03.600 --> 00:03:05.080]  因為如果你只是這樣說的時候
[00:03:05.080 --> 00:03:12.840]  其實是一個都頗不想別人去接受的傳道
[00:03:12.840 --> 00:03:13.800]  你明白嗎?
[00:03:13.800 --> 00:03:15.440]  如果我和你講
[00:03:15.440 --> 00:03:18.680]  一講就說你過四十日就死了
[00:03:18.680 --> 00:03:20.720]  接著就不講了
[00:03:20.720 --> 00:03:22.080]  那就要走人了
[00:03:22.080 --> 00:03:24.920]  當然這樣就不是一個
[00:03:24.920 --> 00:03:27.880]  真是想別人接受的傳道
[00:03:27.880 --> 00:03:30.920]  當然若拿未必只是說這麼少的
[00:03:30.920 --> 00:03:32.440]  可能他都說多一些的
[00:03:32.440 --> 00:03:35.040]  可能聖經因為篇幅所限
[00:03:35.040 --> 00:03:35.640]  就沒有記
[00:03:35.640 --> 00:03:36.680]  可能有這樣的原因
[00:03:36.680 --> 00:03:38.280]  所以可能benefit of doubt
[00:03:38.280 --> 00:03:40.600]  就是疑點歸給被告的時候
[00:03:40.600 --> 00:03:43.120]  若拿可能都沒有
[00:03:43.120 --> 00:03:44.560]  有說其他東西的
[00:03:44.560 --> 00:03:47.000]  可能都沒有記憶而已
[00:03:47.000 --> 00:03:48.240]  但是有一點
[00:03:48.240 --> 00:03:51.160]  這裡就很明顯
[00:03:51.160 --> 00:03:55.120]  你是知道若拿其實他傳道
[00:03:55.120 --> 00:03:56.720]  他是馬馬虎虎
[00:03:56.720 --> 00:04:01.880]  他真的還是不想尼尼眉人得救
[00:04:01.880 --> 00:04:04.160]  為什麼這樣說呢?
[00:04:04.160 --> 00:04:05.600]  你想一下
[00:04:05.600 --> 00:04:07.160]  這個聖經講得很清楚
[00:04:07.160 --> 00:04:12.320]  尼尼眉城是極大的城有三日的路程
[00:04:12.320 --> 00:04:14.120]  城很大
[00:04:14.120 --> 00:04:16.400]  要走要走三天的
[00:04:16.400 --> 00:04:17.720]  但是接著就說
[00:04:17.720 --> 00:04:20.080]  若拿進城走了一天
[00:04:20.080 --> 00:04:23.480]  就是若拿只是做了一天而已
[00:04:23.480 --> 00:04:26.840]  很明顯他就是偷工減料
[00:04:26.840 --> 00:04:30.200]  很明顯他都是隨隨便便的
[00:04:30.200 --> 00:04:31.840]  就是用廣東話來說
[00:04:31.840 --> 00:04:33.600]  他懶得做的
[00:04:33.600 --> 00:04:36.640]  就是有些事情你根本就不想做
[00:04:36.640 --> 00:04:38.640]  逼著又不做又不行
[00:04:38.640 --> 00:04:41.120]  這樣的時候就隨便做
[00:04:41.120 --> 00:04:43.880]  做了後果怎樣
[00:04:43.880 --> 00:04:45.080]  不關我的事
[00:04:45.080 --> 00:04:45.920]  不行而已
[00:04:45.920 --> 00:04:47.760]  這樣就算了
[00:04:47.760 --> 00:04:50.240]  若拿就是這樣的心態
[00:04:50.240 --> 00:04:51.280]  你想一下
[00:04:51.280 --> 00:04:53.440]  經過了這麼多的事情
[00:04:53.440 --> 00:04:54.760]  第一次叫他去
[00:04:54.760 --> 00:04:55.600]  他又不去
[00:04:55.600 --> 00:04:59.200]  接著現在在這條魚吃了一個肚子
[00:04:59.200 --> 00:05:01.840]  一大早給他有第二次機會
[00:05:01.840 --> 00:05:03.640]  再傳道的時候
[00:05:03.640 --> 00:05:08.000]  那你都認認真真去做
[00:05:08.000 --> 00:05:09.400]  即使你不願意的時候
[00:05:09.400 --> 00:05:11.840]  你都認認真真去做
[00:05:11.840 --> 00:05:13.520]  不會這樣
[00:05:13.520 --> 00:05:16.120]  若拿就是這樣
[00:05:16.120 --> 00:05:20.360]  這就是若拿
[00:05:20.360 --> 00:05:22.440]  他真的不想那些人得救
[00:05:22.440 --> 00:05:25.160]  他真的將那些人恨之入骨
[00:05:25.160 --> 00:05:27.040]  他現在真的好像這裡所說
[00:05:27.040 --> 00:05:28.280]  40天之後就傾覆
[00:05:28.280 --> 00:05:29.880]  我等著看戲
[00:05:29.880 --> 00:05:33.120]  你現在最好就不要悔改
[00:05:33.120 --> 00:05:35.280]  若拿的心真是這樣想的
[00:05:35.280 --> 00:05:36.520]  不是我作出來的
[00:05:36.520 --> 00:05:38.280]  為什麼?
[00:05:38.280 --> 00:05:40.440]  因為後面你看到他的心態
[00:05:40.440 --> 00:05:43.160]  你是知道的
[00:05:43.160 --> 00:05:44.960]  正如一開始第一課講到的時候
[00:05:44.960 --> 00:05:50.280]  就講到那種對於一些別人的歧視
[00:05:50.280 --> 00:05:51.800]  對於別人那種看不起
[00:05:51.800 --> 00:05:54.440]  覺得神不應該救他們
[00:05:54.440 --> 00:05:56.080]  他們是一些該死的人
[00:05:56.080 --> 00:06:00.760]  那種根深蒂固的心態
[00:06:00.760 --> 00:06:04.800]  好像是植入了在若拿的心裡面
[00:06:04.800 --> 00:06:05.680]  由始至終
[00:06:05.680 --> 00:06:10.120]  若拿根本就不想那些人來得救
[00:06:10.120 --> 00:06:12.320]  即使無論發生什麼事
[00:06:12.320 --> 00:06:14.880]  我都是不想
[00:06:14.880 --> 00:06:17.560]  於是他就傳道求求其其
[00:06:17.560 --> 00:06:19.160]  貓貓呼呼
[00:06:19.160 --> 00:06:21.200]  因為沒辦法
[00:06:21.200 --> 00:06:22.840]  這次不去也不行
[00:06:22.840 --> 00:06:24.120]  那就去吧
[00:06:24.120 --> 00:06:26.680]  但是猜不到
[00:06:26.680 --> 00:06:30.640]  那個後果非常之有成效
[00:06:30.640 --> 00:06:32.440]  尼尼眉人信服神
[00:06:32.440 --> 00:06:39.720]  便宣告禁食從最大到最小的都穿麻衣
[00:06:39.720 --> 00:06:43.000]  這信息傳到尼尼眉王的耳中
[00:06:43.000 --> 00:06:46.440]  他就下了寶座脫下朝服
[00:06:46.440 --> 00:06:49.320]  披上麻布坐在灰中
[00:06:49.320 --> 00:06:54.720]  他又使人騙告尼尼眉通承說
[00:06:54.720 --> 00:07:03.800]  王和大臣有令人不可嘗什麼生畜牛羊不可吃草也不可喝水
[00:07:03.800 --> 00:07:06.720]  人和生畜都當披上麻布
[00:07:06.720 --> 00:07:08.760]  人要徹徹求告神
[00:07:08.760 --> 00:07:11.200]  各人回頭離開所行的惡道
[00:07:11.200 --> 00:07:12.800]  丟棄手中的強暴
[00:07:12.800 --> 00:07:16.960]  或者神轉意後悔不發烈怒
[00:07:16.960 --> 00:07:21.800]  使我們不自滅亡也未可知
[00:07:21.800 --> 00:07:32.560]  你看到那種出人意外約拿的傳道的成效
[00:07:32.560 --> 00:07:34.960]  約拿這樣隨便說
[00:07:34.960 --> 00:07:37.520]  特別剛才我所說的話
[00:07:37.520 --> 00:07:42.360]  再過四十天尼尼眉城便傾覆了
[00:07:42.360 --> 00:07:46.920]  有理由相信約拿只是說這麼多
[00:07:46.920 --> 00:07:49.440]  如果我作為一個傳道者
[00:07:49.440 --> 00:07:50.560]  我去到那裡這樣說
[00:07:50.560 --> 00:07:51.560]  我會怎麼說呢?
[00:07:51.560 --> 00:07:52.480]  我都會說
[00:07:52.480 --> 00:07:54.280]  可能你們犯的罪惡
[00:07:54.280 --> 00:07:56.680]  再過四十天尼尼眉城便傾覆了
[00:07:56.680 --> 00:07:58.280]  但是你們要悔改
[00:07:58.280 --> 00:08:01.040]  天地的神差遣我來
[00:08:01.040 --> 00:08:02.720]  叫你們悔改
[00:08:02.720 --> 00:08:04.400]  或者你們悔改的時候
[00:08:04.400 --> 00:08:08.040]  神便會憐憫你們
[00:08:08.040 --> 00:08:10.400]  會收回他的懲罰
[00:08:10.400 --> 00:08:13.200]  這是很自然的
[00:08:13.200 --> 00:08:15.680]  傳道也要說這些內容
[00:08:15.680 --> 00:08:18.160]  但是很明顯
[00:08:18.160 --> 00:08:19.880]  約拿沒有說
[00:08:20.640 --> 00:08:21.920]  為什麼呢?
[00:08:21.920 --> 00:08:28.560]  剛才說可能他有機會是聖經時期
[00:08:28.560 --> 00:08:31.600]  有時候寫的東西都是因為篇幅有限
[00:08:31.600 --> 00:08:34.160]  他沒有詳細逐個字說的
[00:08:34.160 --> 00:08:36.160]  但是你看到這裡你就知道
[00:08:36.160 --> 00:08:38.760]  說到那些人
[00:08:38.760 --> 00:08:42.480]  是「尼尼眉人信服神宣告禁食」
[00:08:42.480 --> 00:08:45.560]  「從最小到最大的他們穿了麻衣」
[00:08:45.560 --> 00:08:51.040]  甚至這些訊息傳到王的耳中
[00:08:51.040 --> 00:08:52.520]  你去到那個城的傳道
[00:08:52.520 --> 00:08:54.520]  你當然要跟那個王來
[00:08:54.520 --> 00:08:55.640]  叫他悔改
[00:08:55.640 --> 00:08:58.080]  很明顯約拿沒有去
[00:08:58.080 --> 00:08:59.640]  但是都傳到王那裡
[00:08:59.640 --> 00:09:02.000]  接著下令的時候
[00:09:02.000 --> 00:09:03.720]  他的內容是怎麼說的呢?
[00:09:03.720 --> 00:09:06.400]  他說「王和大臣有令」
[00:09:06.400 --> 00:09:08.480]  「人不可嘗什麼生畜」
[00:09:08.480 --> 00:09:11.360]  「牛羊不可吃草也不可喝水」
[00:09:11.360 --> 00:09:13.920]  「人和生畜都當披上麻布」
[00:09:13.920 --> 00:09:15.720]  「人要切切求高神」
[00:09:15.720 --> 00:09:18.240]  「各人回頭離開所行的惡道」
[00:09:18.240 --> 00:09:20.240]  「凋棄手中的強暴」
[00:09:20.240 --> 00:09:22.240]  接著第九節你就知道了
[00:09:22.240 --> 00:09:26.080]  「或者神轉意後悔」
[00:09:26.080 --> 00:09:30.680]  「不發烈怒使我們不致滅亡」
[00:09:30.680 --> 00:09:33.440]  「也未可知」
[00:09:33.440 --> 00:09:37.800]  這個「也未可知」的意思就是說
[00:09:37.800 --> 00:09:39.680]  其實我們都不知道
[00:09:39.680 --> 00:09:42.200]  因為約拿根本沒有說這部分
[00:09:42.200 --> 00:09:43.960]  沒有說他們悔改的時候
[00:09:43.960 --> 00:09:46.640]  神會憐憫會赦免他們
[00:09:46.640 --> 00:09:49.240]  他沒有說
[00:09:49.240 --> 00:09:52.040]  但是他們都知道現在大禍臨頭的時候
[00:09:52.040 --> 00:09:56.640]  他們竟然會謙卑去悔改
[00:09:56.640 --> 00:10:00.280]  他說「或者當我們這樣做的時候」
[00:10:00.280 --> 00:10:03.360]  「縱然好像懸崖勒馬的時候」
[00:10:03.360 --> 00:10:08.280]  「神會憐憫我們也未可知」
[00:10:08.280 --> 00:10:11.440]  這是一個很強烈的對比
[00:10:11.440 --> 00:10:13.680]  約拿傳道的不三不四
[00:10:13.680 --> 00:10:15.160]  說些又不說些
[00:10:15.160 --> 00:10:18.120]  又隨便說又無心說
[00:10:18.120 --> 00:10:21.000]  對比於那些「離離微人」
[00:10:21.000 --> 00:10:26.360]  他們那種聽到神審判那種敬畏
[00:10:26.360 --> 00:10:31.040]  願意離開罪惡那種悔改之心
[00:10:31.040 --> 00:10:31.960]  「也未可知」
[00:10:31.960 --> 00:10:35.000]  但是我們都要嘗試希望神憐憫我們
[00:10:35.000 --> 00:10:39.520]  那種對於自己那種犯罪
[00:10:39.520 --> 00:10:41.520]  願意離開那種深切的體會
[00:10:41.520 --> 00:10:43.280]  他們要宣告禁食
[00:10:43.280 --> 00:10:45.400]  即是不吃東西
[00:10:45.400 --> 00:10:49.720]  披麻衣宣禁食
[00:10:49.720 --> 00:10:52.560]  這是一個很強烈的對比
[00:10:52.560 --> 00:10:57.960]  就看到約拿那種的麻木不仁
[00:10:57.960 --> 00:10:59.200]  他根本去傳道
[00:10:59.200 --> 00:11:01.200]  他就不想那些人去德教
[00:11:01.200 --> 00:11:02.920]  甚至乎想看戲
[00:11:02.920 --> 00:11:07.120]  看你40天之後怎樣死
[00:11:07.120 --> 00:11:09.600]  而對比於那些人
[00:11:09.600 --> 00:11:11.520]  真的願意悔改
[00:11:11.520 --> 00:11:13.200]  聽審會有時候真的
[00:11:13.200 --> 00:11:18.000]  我們沒有人明白神的做事手段
[00:11:18.000 --> 00:11:20.280]  很多時候有時候你跟人傳福音的時候
[00:11:20.280 --> 00:11:24.000]  你說我費九牛二虎之力想跟神去傳
[00:11:24.000 --> 00:11:26.880]  但是他又不相信
[00:11:26.880 --> 00:11:28.840]  但是
[00:11:28.840 --> 00:11:30.960]  你不知道的
[00:11:30.960 --> 00:11:32.920]  你不知道的
[00:11:32.920 --> 00:11:36.440]  總不知道我們都要盡力去傳
[00:11:36.440 --> 00:11:38.000]  可能有些人你覺得
[00:11:38.000 --> 00:11:39.800]  他都不會相信的
[00:11:39.800 --> 00:11:41.160]  我不知道約拿會不會這樣想
[00:11:41.160 --> 00:11:42.680]  約拿可能自我安慰
[00:11:42.680 --> 00:11:45.080]  他會想這些壞人來來去去
[00:11:45.080 --> 00:11:47.800]  這些壞人真是罪惡滔天
[00:11:47.800 --> 00:11:49.680]  又侵略其他國家
[00:11:49.680 --> 00:11:51.920]  又有那麼多罪惡
[00:11:51.920 --> 00:11:53.720]  說他都不會相信的
[00:11:53.720 --> 00:11:55.280]  那無謂浪費
[00:11:55.280 --> 00:11:57.240]  隨便說就算了
[00:11:57.240 --> 00:12:00.920]  有時候我們當然就不會好像約拿
[00:12:00.920 --> 00:12:03.440]  這樣那麼囂張
[00:12:03.440 --> 00:12:05.960]  這樣去說出來或者這樣去想
[00:12:05.960 --> 00:12:08.160]  但是有時候我們都有類似的想法
[00:12:08.160 --> 00:12:11.240]  這個人平時對我那麼壞
[00:12:11.240 --> 00:12:17.400]  或者這個惡霸平時真的沒有什麼好東西
[00:12:17.400 --> 00:12:19.320]  我跟他傳福音有什麼用
[00:12:19.320 --> 00:12:22.360]  他這些一定不相信的
[00:12:22.360 --> 00:12:26.160]  所以我都不會跟他傳的
[00:12:26.160 --> 00:12:28.280]  但是那些比如那個
[00:12:28.280 --> 00:12:31.280]  那個又好人又有禮貌
[00:12:31.280 --> 00:12:33.520]  又有道德
[00:12:33.520 --> 00:12:36.160]  那我跟他傳可能會信呢
[00:12:36.160 --> 00:12:39.360]  在節目裡我們就定了什麼人會信
[00:12:39.360 --> 00:12:40.920]  什麼人不會信
[00:12:40.920 --> 00:12:44.280]  好像我們就是那個主
[00:12:44.280 --> 00:12:47.000]  但是殊不知揀選的不是我們
[00:12:47.000 --> 00:12:49.680]  是神自己呢
[00:12:49.680 --> 00:12:52.800]  而人的心怎麼回應福音
[00:12:52.800 --> 00:12:57.280]  永遠都不是我們去猜測的
[00:12:57.280 --> 00:12:58.560]  我們做我們的本份
[00:12:58.560 --> 00:13:00.560]  我們就好像約拿做一個傳道者
[00:13:00.560 --> 00:13:04.840]  我們要認認真真努努力去傳
[00:13:04.840 --> 00:13:07.440]  信不信有什麼成效
[00:13:07.440 --> 00:13:10.560]  坦白講這個是神負責的
[00:13:10.560 --> 00:13:12.800]  不是我們負責的
[00:13:12.800 --> 00:13:15.200]  對於約拿來說
[00:13:15.200 --> 00:13:20.080]  他傳那些傳法竟然有人會信
[00:13:20.080 --> 00:13:21.640]  真的很奇怪
[00:13:21.640 --> 00:13:24.120]  但是真的有人會信的時候
[00:13:24.120 --> 00:13:26.960]  那榮耀就歸給神了是不是
[00:13:26.960 --> 00:13:28.960]  所以聽節目我們傳福音的時候
[00:13:28.960 --> 00:13:32.960]  我們不要想他都不會信的
[00:13:32.960 --> 00:13:35.800]  你看他拜佛拜到多虔誠
[00:13:35.800 --> 00:13:37.360]  他都不會信的
[00:13:37.360 --> 00:13:39.360]  你看他生活多安穩
[00:13:39.360 --> 00:13:41.480]  好像生活一樣東西都沒什麼需要
[00:13:41.480 --> 00:13:43.480]  信仰他不覺得需要
[00:13:43.480 --> 00:13:44.840]  他都不會信的
[00:13:44.840 --> 00:13:47.160]  你看這個人每樣東西都要認了
[00:13:47.160 --> 00:13:50.680]  叫他謙卑悔改他一定不肯
[00:13:50.680 --> 00:13:52.600]  他都不會信的
[00:13:52.600 --> 00:13:56.960]  你看他沉迷於那些罪惡當中
[00:13:56.960 --> 00:14:00.200]  無論是賭博無論是色情無論是毒品
[00:14:00.200 --> 00:14:03.400]  他都每樣東西都泥足深陷
[00:14:03.400 --> 00:14:06.240]  叫他回教會
[00:14:06.240 --> 00:14:08.880]  我怕他教壞我們教會的年青人
[00:14:08.880 --> 00:14:11.080]  教會他都回了教會
[00:14:11.080 --> 00:14:12.880]  諸如此類
[00:14:12.880 --> 00:14:16.800]  我們都有很多的想法
[00:14:16.800 --> 00:14:21.240]  但是這些想法
[00:14:21.240 --> 00:14:23.240]  不到我們想的
[00:14:23.240 --> 00:14:26.120]  作為一個傳道者的責任
[00:14:26.120 --> 00:14:31.640]  作為一個將福音傳揚的人的責任的時候
[00:14:31.640 --> 00:14:36.200]  我們是沒有資格去猜度
[00:14:36.200 --> 00:14:37.680]  信的人
[00:14:37.680 --> 00:14:40.080]  或者什麼人會信什麼人不會信
[00:14:40.080 --> 00:14:42.360]  我們沒有資格去猜度的
[00:14:42.360 --> 00:14:45.320]  最終只有神的工作
[00:14:45.320 --> 00:14:51.640]  最終我們所能夠做的就是我們去忠心
[00:14:51.640 --> 00:14:54.680]  很多時候神在末日審判的時候
[00:14:54.680 --> 00:14:56.480]  祂問你
[00:14:56.480 --> 00:14:58.640]  或者你看主耶穌說的比喻
[00:14:58.640 --> 00:15:00.200]  祂稱讚那些僕人的時候
[00:15:00.200 --> 00:15:02.640]  祂怎麼稱讚呢?
[00:15:02.640 --> 00:15:03.520]  祂是不是說
[00:15:03.520 --> 00:15:07.520]  有成果又有大果效的僕人
[00:15:07.520 --> 00:15:10.600]  你盡來得主人的榮耀
[00:15:10.600 --> 00:15:13.000]  是不是這樣說的呢?
[00:15:13.000 --> 00:15:14.120]  你記得
[00:15:14.120 --> 00:15:15.560]  當然不是
[00:15:15.560 --> 00:15:16.920]  祂怎麼說呢?
[00:15:16.920 --> 00:15:19.800]  祂說是良善忠心的僕人
[00:15:19.800 --> 00:15:22.360]  盡來享受你主人的榮耀
[00:15:22.360 --> 00:15:24.480]  有成果得大果效
[00:15:24.480 --> 00:15:27.080]  和良善忠心是很不同的
[00:15:27.080 --> 00:15:30.920]  良善忠心未必是有成果得大果效的
[00:15:30.920 --> 00:15:32.440]  有成果得大果效
[00:15:32.440 --> 00:15:34.160]  若拿這裡也有成果得大果效
[00:15:34.160 --> 00:15:38.760]  但它不是良善又不是忠心
[00:15:38.760 --> 00:15:41.080]  我們不要用我們公理的眼光
[00:15:41.080 --> 00:15:45.320]  或者永遠都是要看到有果效
[00:15:45.320 --> 00:15:48.640]  而作為我們衡量標準的眼光
[00:15:48.640 --> 00:15:51.760]  來看我們服侍神
[00:15:51.760 --> 00:15:54.680]  各樣的無論是傳福音也好
[00:15:54.680 --> 00:15:56.480]  服侍也好
[00:15:56.480 --> 00:15:58.160]  去做神的事情
[00:15:58.160 --> 00:15:59.920]  各樣的事情也好
[00:15:59.920 --> 00:16:03.800]  我們所做的
[00:16:03.800 --> 00:16:07.280]  什麼要做什麼不應該做
[00:16:07.280 --> 00:16:09.520]  因為到頭來
[00:16:09.520 --> 00:16:11.160]  神要追究我們
[00:16:11.160 --> 00:16:12.960]  神在末日審判的時候
[00:16:12.960 --> 00:16:16.760]  祂的標準不是我們有什麼大果效
[00:16:16.760 --> 00:16:18.440]  祂在末日審判的標準就是
[00:16:18.440 --> 00:16:21.960]  我們有沒有一個良善
[00:16:21.960 --> 00:16:24.920]  又有沒有一個忠心
[00:16:24.920 --> 00:16:27.560]  良善和忠心
[00:16:27.560 --> 00:16:31.080]  那個才是標準
[00:16:31.080 --> 00:16:32.360]  當然
[00:16:32.360 --> 00:16:34.040]  如果以大果效來說
[00:16:34.040 --> 00:16:37.320]  若拿真的很厲害
[00:16:37.320 --> 00:16:38.920]  可能比葛珮妮更厲害
[00:16:38.920 --> 00:16:41.800]  傳道那麼多人悔改
[00:16:41.800 --> 00:16:43.600]  但她絕對不是良善
[00:16:43.600 --> 00:16:46.400]  絕對不是忠心
[00:16:46.400 --> 00:16:49.360]  求神幫助我們有正確的心態
[00:16:49.360 --> 00:16:52.600]  去看我們侍奉的時候
[00:16:52.600 --> 00:16:57.520]  我們也有正確的態度去侍奉
[00:16:57.520 --> 00:16:59.320]  接著
[00:16:59.320 --> 00:17:00.160]  剛才說過
[00:17:00.160 --> 00:17:01.760]  若拿根本就是看戲的
[00:17:01.760 --> 00:17:03.760]  她來來來來
[00:17:03.760 --> 00:17:07.080]  她不是真的心悅誠服地要去傳道
[00:17:07.080 --> 00:17:08.560]  她根本就是上來看戲的
[00:17:08.560 --> 00:17:11.600]  既然這樣我不來又不行的時候
[00:17:11.600 --> 00:17:20.560]  不如我把那些訊息隨隨便便說完之後
[00:17:20.560 --> 00:17:22.240]  就坐在那裏看她40天之後
[00:17:22.240 --> 00:17:23.040]  來來回回傾覆
[00:17:23.040 --> 00:17:23.720]  這樣就好看了
[00:17:23.720 --> 00:17:25.680]  有好戲看
[00:17:25.680 --> 00:17:30.280]  但是殊不知那些人悔改
[00:17:30.280 --> 00:17:33.320]  悔改了之後
[00:17:33.320 --> 00:17:36.320]  她就這樣說
[00:17:36.320 --> 00:17:39.520]  於是神察看他們的行為
[00:17:39.520 --> 00:17:40.880]  見他們離開惡道
[00:17:40.880 --> 00:17:42.400]  她就悔改
[00:17:42.400 --> 00:17:45.920]  她就懊悔不把所說的災禍干預他們
[00:17:45.920 --> 00:17:49.520]  神就無情干災
[00:17:49.520 --> 00:17:57.000]  「若拿大大不悅,且甚乏勞」
[00:17:57.000 --> 00:18:01.000]  「若拿大大不悅,且甚乏勞」
[00:18:01.000 --> 00:18:03.720]  這裏是說到
[00:18:03.720 --> 00:18:11.200]  若拿她對於神所憐憫去誤干罪
[00:18:11.200 --> 00:18:13.680]  她反而不是喜悅的
[00:18:13.680 --> 00:18:17.640]  她反而是大大的干擾
[00:18:17.640 --> 00:18:22.640]  這裏是非常令人覺得
[00:18:22.640 --> 00:18:23.760]  嘩!怎麼會這樣
[00:18:23.760 --> 00:18:25.240]  非常令人覺得
[00:18:25.240 --> 00:18:27.880]  囚將作為一個先知
[00:18:27.880 --> 00:18:29.800]  她見到自己很有成效
[00:18:29.800 --> 00:18:30.920]  其實都不是她做的
[00:18:30.920 --> 00:18:33.080]  應該都很開心
[00:18:33.080 --> 00:18:43.080]  而且若拿她是大大不悅
[00:19:03.360 --> 00:19:04.760]  你有沒有想過
[00:19:04.760 --> 00:19:07.680]  誰有資格發怒呢?
[00:19:07.680 --> 00:19:11.680]  若拿現在竟然大發脾氣
[00:19:11.680 --> 00:19:15.560]  就是因為神憐憫這些人
[00:19:15.560 --> 00:19:18.640]  但是
[00:19:18.640 --> 00:19:19.680]  你仔細想想
[00:19:19.680 --> 00:19:22.920]  其實在整件事情當中
[00:19:22.920 --> 00:19:27.520]  唯一有資格發脾氣的是誰呢?
[00:19:27.520 --> 00:19:28.920]  是神
[00:19:28.920 --> 00:19:29.680]  是不是?
[00:19:29.680 --> 00:19:31.880]  唯一有資格發脾氣當然是神
[00:19:31.880 --> 00:19:33.280]  叫若拿來
[00:19:33.280 --> 00:19:34.400]  你又逃跑
[00:19:34.400 --> 00:19:35.800]  被魚吃了你悔改
[00:19:35.800 --> 00:19:37.120]  你又不悔改
[00:19:37.120 --> 00:19:40.720]  出來傳道又隨便
[00:19:40.720 --> 00:19:45.800]  現在我大師憐憫
[00:19:45.800 --> 00:19:47.240]  我要追究責任的
[00:19:47.240 --> 00:19:49.680]  要追究當然是若拿
[00:19:49.680 --> 00:19:51.400]  要發怒當然是神自己
[00:19:51.400 --> 00:19:53.360]  當然是神對若拿發怒
[00:19:53.360 --> 00:19:54.440]  哪裏有
[00:19:54.440 --> 00:19:55.400]  反過來
[00:19:55.400 --> 00:19:57.200]  若拿現在竟然大發脾氣
[00:19:57.200 --> 00:20:03.040]  神啊你現在憐憫他們就發脾氣
