
[00:00:00.000 --> 00:00:04.000]  各位弟兄姐妹,早晨
[00:06:04.000 --> 00:06:06.000]  這本書籍說了
[00:06:06.000 --> 00:06:07.000]  如果你一輩子
[00:06:07.000 --> 00:06:09.000]  都是為了累積金錢的話
[00:06:09.000 --> 00:06:13.000]  你是忘記了心靈的滋養
[00:06:13.000 --> 00:06:17.000]  陷入了一個空虛孤單的裡面
[00:06:17.000 --> 00:06:20.000]  作者希望我們找到真正的幸福
[00:06:20.000 --> 00:06:21.000]  就是知道
[00:06:21.000 --> 00:06:23.000]  我們不是單單為物質
[00:06:23.000 --> 00:06:24.000]  為金錢
[00:06:24.000 --> 00:06:26.000]  為一些虛妄的東西而去尋求
[00:06:26.000 --> 00:06:29.000]  而找到真正生命的意義的價值
[00:06:29.000 --> 00:06:31.000]  就在上帝的裡面
[00:06:31.000 --> 00:06:33.000]  我想說的就是這件事
[00:06:33.000 --> 00:06:35.000]  虛空的思想
[00:06:35.000 --> 00:06:37.000]  是沒有意義
[00:06:37.000 --> 00:06:40.000]  但是有了上帝才能夠有意義
[00:06:40.000 --> 00:06:42.000]  第二句
[00:06:42.000 --> 00:06:45.000]  我們救我的特徵是什麼呢
[00:06:45.000 --> 00:06:47.000]  大家讀出第十八字幫我
[00:06:47.000 --> 00:06:48.000]  一二三
[00:06:48.000 --> 00:06:50.000]  他們心地昏昧
[00:06:50.000 --> 00:06:52.000]  因自己無知
[00:06:52.000 --> 00:06:54.000]  心裡剛硬
[00:06:54.000 --> 00:06:58.000]  而與神所賜的生命隔絕了
[00:06:58.000 --> 00:07:00.000]  第二個保羅所提的
[00:07:00.000 --> 00:07:02.000]  救我的特徵就是
[00:07:02.000 --> 00:07:07.000]  心裡是充滿著黑暗昏暗
[00:07:07.000 --> 00:07:09.000]  一個心靈黑暗的人
[00:07:09.000 --> 00:07:11.000]  他是拒絕上帝的
[00:07:11.000 --> 00:07:13.000]  沒有上帝的人的心靈
[00:07:13.000 --> 00:07:14.000]  是更加的黑暗
[00:07:14.000 --> 00:07:17.000]  他就試圖用很多東西來滿足自己
[00:07:17.000 --> 00:07:20.000]  這種變成了無知和剛硬
[00:07:20.000 --> 00:07:22.000]  他們看不到真理
[00:07:22.000 --> 00:07:24.000]  更加不願意被神改變
[00:07:24.000 --> 00:07:26.000]  與神隔絕
[00:07:26.000 --> 00:07:29.000]  有些人說我不需要神的
[00:07:29.000 --> 00:07:32.000]  我自己能夠規劃人生的
[00:07:32.000 --> 00:07:34.000]  但是當一刻面對困難
[00:07:34.000 --> 00:07:35.000]  面對著艱難的時候
[00:07:35.000 --> 00:07:37.000]  整個人就垮了
[00:07:37.000 --> 00:07:40.000]  充滿著空虛和恐懼
[00:07:40.000 --> 00:07:42.000]  在社會裡面
[00:07:42.000 --> 00:07:44.000]  鼓勵要有那些即時的滿足
[00:07:44.000 --> 00:07:46.000]  快感
[00:07:46.000 --> 00:07:48.000]  短暫的快樂就可以了
[00:07:48.000 --> 00:07:51.000]  用這些短暫的快樂來滿足自己的內心
[00:07:51.000 --> 00:07:52.000]  但是其實這樣
[00:07:52.000 --> 00:07:54.000]  可能帶來更大的心理問題
[00:07:54.000 --> 00:07:57.000]  甚至財政的危機
[00:07:57.000 --> 00:07:58.000]  不知道大家有聽過
[00:07:58.000 --> 00:08:00.000]  過度消費這件事
[00:08:00.000 --> 00:08:02.000]  過度消費
[00:08:02.000 --> 00:08:04.000]  意思就是說
[00:08:04.000 --> 00:08:08.000]  他追捧很多娛樂
[00:08:08.000 --> 00:08:09.000]  很多奢華的物品
[00:08:09.000 --> 00:08:12.000]  但其實他本身賺的錢根本不夠
[00:08:12.000 --> 00:08:15.000]  根本都不夠去買東西
[00:08:15.000 --> 00:08:16.000]  但又不斷過度消費
[00:08:16.000 --> 00:08:18.000]  不斷用信用卡
[00:08:18.000 --> 00:08:20.000]  用信用卡養信用卡
[00:08:20.000 --> 00:08:22.000]  最神奇的
[00:08:22.000 --> 00:08:24.000]  最可悲的就是
[00:08:24.000 --> 00:08:28.000]  有些社工去調查
[00:08:28.000 --> 00:08:30.000]  其實今天的香港青少年人
[00:08:30.000 --> 00:08:33.000]  他們每個月平均
[00:08:33.000 --> 00:08:35.000]  都可以用到五位數字
[00:08:35.000 --> 00:08:37.000]  去娛樂去消費
[00:08:37.000 --> 00:08:39.000]  你說一萬元
[00:08:39.000 --> 00:08:41.000]  他們用來做些什麼
[00:08:41.000 --> 00:08:42.000]  課金
[00:08:42.000 --> 00:08:43.000]  知道什麼是課金嗎
[00:08:43.000 --> 00:08:45.000]  有人知道什麼是課金嗎
[00:08:45.000 --> 00:08:46.000]  課金
[00:08:46.000 --> 00:08:47.000]  真的不知道
[00:08:47.000 --> 00:08:48.000]  我也不太知道
[00:08:48.000 --> 00:08:50.000]  年輕人才知道
[00:08:50.000 --> 00:08:53.000]  就是你上網打那些遊戲機
[00:08:53.000 --> 00:08:54.000]  你可能要買些武器
[00:08:54.000 --> 00:08:55.000]  那些是課金
[00:08:55.000 --> 00:08:57.000]  你要付錢才能買武器
[00:08:57.000 --> 00:08:59.000]  即是打遊戲機都不是免費的
[00:08:59.000 --> 00:09:00.000]  可以去很奢侈的事
[00:09:00.000 --> 00:09:02.000]  可以去到一萬
[00:09:02.000 --> 00:09:04.000]  網購
[00:09:04.000 --> 00:09:06.000]  飲食旅行
[00:09:06.000 --> 00:09:08.000]  青年人的心態就是人有我有
[00:09:08.000 --> 00:09:10.000]  還有一種心態就是
[00:09:10.000 --> 00:09:11.000]  有求必應
[00:09:11.000 --> 00:09:12.000]  為什麼
[00:09:12.000 --> 00:09:13.000]  爸爸媽媽會給錢
[00:09:13.000 --> 00:09:14.000]  利用錢
[00:09:14.000 --> 00:09:18.000]  就很容易墮入消費的陷阱裡面
[00:09:18.000 --> 00:09:20.000]  這種過度消費
[00:09:20.000 --> 00:09:23.000]  其實都是源於一種情感上的需要
[00:09:23.000 --> 00:09:24.000]  人有我有
[00:09:24.000 --> 00:09:25.000]  或者面對著壓力
[00:09:25.000 --> 00:09:28.000]  需要一些東西去填補一下
[00:09:28.000 --> 00:09:30.000]  填補一種孤單或者焦慮
[00:09:30.000 --> 00:09:32.000]  選擇了瘋狂的購物
[00:09:32.000 --> 00:09:34.000]  或者這樣去課金等等
[00:09:34.000 --> 00:09:36.000]  短暫的滿足
[00:09:36.000 --> 00:09:37.000]  但是後來帶來的就是
[00:09:37.000 --> 00:09:42.000]  更大的空虛感和罪疚感
[00:09:42.000 --> 00:09:45.000]  這種心裡面的灰暗
[00:09:45.000 --> 00:09:49.000]  就好像一個人住在一個黑房裡面
[00:09:49.000 --> 00:09:51.000]  當一個人住在黑房裡面
[00:09:51.000 --> 00:09:53.000]  他就不斷在找出路
[00:09:53.000 --> 00:09:54.000]  但其實都找不到
[00:09:54.000 --> 00:09:56.000]  因為四面都是黑暗
[00:09:56.000 --> 00:10:00.000]  唯有找到光
[00:10:00.000 --> 00:10:05.000]  有光就可以找到光的導引
[00:10:05.000 --> 00:10:07.000]  而哪裡有光
[00:10:07.000 --> 00:10:08.000]  我們聖經說
[00:10:08.000 --> 00:10:11.000]  唯有耶穌基督是真光
[00:10:11.000 --> 00:10:14.000]  只有上帝才能讓我們生命的導引
[00:10:14.000 --> 00:10:17.000]  走出這個黑暗
[00:10:17.000 --> 00:10:19.000]  我們繼續讀第十九節
[00:10:19.000 --> 00:10:20.000]  一二三
[00:10:20.000 --> 00:10:23.000]  既然他們已經麻木
[00:10:23.000 --> 00:10:25.000]  就放縱情慾
[00:10:25.000 --> 00:10:28.000]  貪婪地行種種污穢的事
[00:10:28.000 --> 00:10:30.000]  保羅在這裡提及了第三種
[00:10:30.000 --> 00:10:34.000]  老我 舊我 舊人的第三個特徵是怎麼樣
[00:10:34.000 --> 00:10:36.000]  是麻木
[00:10:36.000 --> 00:10:37.000]  原來這個麻木
[00:10:37.000 --> 00:10:40.000]  才是一個最危險的屬靈狀況
[00:10:40.000 --> 00:10:42.000]  保羅說當你麻木的時候
[00:10:42.000 --> 00:10:43.000]  你就放縱情慾
[00:10:43.000 --> 00:10:46.000]  貪婪地行種種污穢的事
[00:10:46.000 --> 00:10:48.000]  因為你的心已經對罪
[00:10:48.000 --> 00:10:51.000]  失去了任何的敏感
[00:10:51.000 --> 00:10:53.000]  有些人為了利益
[00:10:53.000 --> 00:10:56.000]  可以說謊
[00:10:56.000 --> 00:10:57.000]  欺騙
[00:10:57.000 --> 00:10:58.000]  所謂違法
[00:10:58.000 --> 00:11:00.000]  不會有慚愧或罪疚感
[00:11:00.000 --> 00:11:01.000]  為什麼
[00:11:01.000 --> 00:11:02.000]  他會說
[00:11:02.000 --> 00:11:05.000]  因為每個人都是這樣做的
[00:11:05.000 --> 00:11:07.000]  或者我們習慣去看那些電影
[00:11:07.000 --> 00:11:10.000]  很想看到那些暴力色情的片段
[00:11:10.000 --> 00:11:12.000]  所以要覺得這樣才叫戲
[00:11:12.000 --> 00:11:13.000]  電影才有這些東西
[00:11:13.000 --> 00:11:15.000]  沒有這些東西不叫電影
[00:11:15.000 --> 00:11:18.000]  我們內心漸漸會麻木
[00:11:18.000 --> 00:11:19.000]  變僵硬
[00:11:19.000 --> 00:11:22.000]  失去了對罪的厭惡
[00:11:22.000 --> 00:11:24.000]  有一個張師奶
[00:11:24.000 --> 00:11:26.000]  她是家庭主婦
[00:11:26.000 --> 00:11:29.000]  她去街市買菜
[00:11:29.000 --> 00:11:30.000]  趁夜的時候
[00:11:30.000 --> 00:11:33.000]  原來那個小販趁少了
[00:11:33.000 --> 00:11:34.000]  她回到家
[00:11:34.000 --> 00:11:36.000]  發覺這次真的很幸運
[00:11:36.000 --> 00:11:38.000]  賺了一點
[00:11:38.000 --> 00:11:40.000]  一開始都覺得有點不好意思
[00:11:40.000 --> 00:11:42.000]  但原來人人都是這樣
[00:11:42.000 --> 00:11:44.000]  沒什麼所謂
[00:11:44.000 --> 00:11:48.000]  漸漸覺得人人都是這樣安慰自己
[00:11:48.000 --> 00:11:50.000]  她有一次去超級市場買東西
[00:11:50.000 --> 00:11:51.000]  大家近來有沒有去
[00:11:51.000 --> 00:11:53.000]  現在越來越少
[00:11:53.000 --> 00:11:55.000]  有職員在
[00:11:55.000 --> 00:11:57.000]  通常都是自動機
[00:11:57.000 --> 00:11:59.000]  有一次發覺她自己
[00:11:59.000 --> 00:12:01.000]  剁少了一件貨品
[00:12:01.000 --> 00:12:03.000]  我不知道怎麼寫
[00:12:03.000 --> 00:12:05.000]  剁少了一件貨品
[00:12:05.000 --> 00:12:06.000]  回到家看
[00:12:06.000 --> 00:12:07.000]  是喔 剁少了
[00:12:07.000 --> 00:12:08.000]  沒人知道
[00:12:08.000 --> 00:12:09.000]  都沒關係
[00:12:09.000 --> 00:12:11.000]  超級市場這麼有錢
[00:12:11.000 --> 00:12:13.000]  她試一兩件貨品都不是東西
[00:12:13.000 --> 00:12:15.000]  到下一次
[00:12:15.000 --> 00:12:19.000]  她刻意剁少兩次貨品
[00:12:19.000 --> 00:12:20.000]  她覺得
[00:12:20.000 --> 00:12:22.000]  現在市場太奸了
[00:12:22.000 --> 00:12:24.000]  經常加價欺騙我們
[00:12:24.000 --> 00:12:27.000]  這次還可以說是劫富濟貧
[00:12:27.000 --> 00:12:30.000]  終於她不斷地去做
[00:12:30.000 --> 00:12:34.000]  最後當她走出超市的時候
[00:12:34.000 --> 00:12:37.000]  因為有CCTV監控她
[00:12:37.000 --> 00:12:39.000]  被保安抓了她
[00:12:39.000 --> 00:12:41.000]  控告她高賣
[00:12:41.000 --> 00:12:44.000]  家人都有一件事很不開心
[00:12:44.000 --> 00:12:47.000]  這個故事告訴我們什麼
[00:12:47.000 --> 00:12:48.000]  麻木
[00:12:48.000 --> 00:12:50.000]  當我們對罪麻木
[00:12:50.000 --> 00:12:51.000]  我們就會覺得
[00:12:51.000 --> 00:12:53.000]  有一點點的妥協
[00:12:53.000 --> 00:12:55.000]  慢慢積少成多
[00:12:55.000 --> 00:12:57.000]  好像一個滑坡效應
[00:12:57.000 --> 00:12:59.000]  我們就陷入一個更大的罪
[00:12:59.000 --> 00:13:01.000]  最終完全對罪
[00:13:01.000 --> 00:13:03.000]  沒有了一種判斷力
[00:13:03.000 --> 00:13:05.000]  保羅提醒我們
[00:13:05.000 --> 00:13:07.000]  如果你麻木的時候
[00:13:07.000 --> 00:13:08.000]  你就放縱情慾
[00:13:08.000 --> 00:13:09.000]  貪婪
[00:13:09.000 --> 00:13:11.000]  含種種污穢的事
[00:13:11.000 --> 00:13:12.000]  這種麻木
[00:13:12.000 --> 00:13:13.000]  就是我們對罪
[00:13:13.000 --> 00:13:15.000]  失去了敏感的反應
[00:13:15.000 --> 00:13:17.000]  大堅姐妹
[00:13:17.000 --> 00:13:19.000]  當你工作的時候
[00:13:19.000 --> 00:13:21.000]  當你私底下上網的時候
[00:13:21.000 --> 00:13:23.000]  一個人去旅行的時候
[00:13:23.000 --> 00:13:25.000]  會不會有類似的試探
[00:13:25.000 --> 00:13:27.000]  或者引誘在你面前
[00:13:27.000 --> 00:13:29.000]  當你對罪麻木的時候
[00:13:29.000 --> 00:13:30.000]  就大件事了
[00:13:30.000 --> 00:13:31.000]  為什麼
[00:13:31.000 --> 00:13:33.000]  就好像一個人
[00:13:33.000 --> 00:13:34.000]  被灼傷那樣
[00:13:34.000 --> 00:13:36.000]  被剌傷那樣
[00:13:36.000 --> 00:13:38.000]  你的皮膚被火燒爛了
[00:13:38.000 --> 00:13:40.000]  你的神經線的時候
[00:13:40.000 --> 00:13:42.000]  當你遇到更大的火的時候
[00:13:42.000 --> 00:13:43.000]  你更加不會縮
[00:13:43.000 --> 00:13:44.000]  更加不會逃避
[00:13:44.000 --> 00:13:46.000]  更加不會保護自己
[00:13:46.000 --> 00:13:48.000]  這個就是更大的傷害
[00:13:48.000 --> 00:13:49.000]  所以
[00:13:49.000 --> 00:13:51.000]  到這裡我們可以想一想
[00:13:51.000 --> 00:13:53.000]  我們會不會都有這些
[00:13:53.000 --> 00:13:54.000]  救我的問題
[00:13:54.000 --> 00:13:56.000]  仍然潮著自己呢
[00:13:56.000 --> 00:13:58.000]  一些救我的思想
[00:13:58.000 --> 00:13:59.000]  救我的行為模式
[00:13:59.000 --> 00:14:01.000]  仍然是在行的呢
[00:14:01.000 --> 00:14:03.000]  我們會不會活在一個
[00:14:03.000 --> 00:14:05.000]  虛妄的思想裡面
[00:14:05.000 --> 00:14:07.000]  相信一些錯誤的價值觀呢
[00:14:07.000 --> 00:14:09.000]  我們會不會心裡面
[00:14:09.000 --> 00:14:10.000]  充滿著昏暗
[00:14:10.000 --> 00:14:12.000]  雨晨完全的隔絕了呢
[00:14:12.000 --> 00:14:15.000]  或者我們甚至會對罪麻木
[00:14:15.000 --> 00:14:16.000]  已經不懂得去悔改
[00:14:16.000 --> 00:14:17.000]  不懂得去認罪
[00:14:17.000 --> 00:14:19.000]  不懂得去懺悔
[00:14:19.000 --> 00:14:22.000]  我們需要承受面對著自己的問題
[00:14:22.000 --> 00:14:25.000]  只有當我們察覺
[00:14:25.000 --> 00:14:27.000]  這個老我的生命的特徵
[00:14:27.000 --> 00:14:29.000]  仍然存在的時候
[00:14:29.000 --> 00:14:31.000]  我們才能夠去開始
[00:14:31.000 --> 00:14:33.000]  去更新自己
[00:14:33.000 --> 00:14:35.000]  去讓上帝為我們
[00:14:35.000 --> 00:14:37.000]  預備一個新生命
[00:14:37.000 --> 00:14:38.000]  接下來
[00:14:38.000 --> 00:14:41.000]  我們就要怎樣去脫去救我
[00:14:41.000 --> 00:14:43.000]  穿上新人
[00:14:43.000 --> 00:14:45.000]  經文提醒我們要
[00:14:45.000 --> 00:14:47.000]  學似基督
[00:14:47.000 --> 00:14:48.000]  我請大家幫我讀
[00:14:48.000 --> 00:14:50.000]  二十同一節
[00:14:50.000 --> 00:14:52.000]  但你們從基督學的
[00:14:52.000 --> 00:14:54.000]  不是這樣
[00:14:54.000 --> 00:14:56.000]  如果你們聽過他的道
[00:14:56.000 --> 00:14:57.000]  領了他的教
[00:14:57.000 --> 00:15:01.000]  因為真理就在耶穌裡
[00:15:01.000 --> 00:15:03.000]  當我們說要離棄
[00:15:03.000 --> 00:15:04.000]  這個救我的生命的時候
[00:15:04.000 --> 00:15:06.000]  保羅提醒我們
[00:15:06.000 --> 00:15:08.000]  我們的生命
[00:15:08.000 --> 00:15:10.000]  不止要脫去救我
[00:15:10.000 --> 00:15:12.000]  要穿上新人
[00:15:12.000 --> 00:15:13.000]  這個新人是誰
[00:15:13.000 --> 00:15:17.000]  就是要學似基督
[00:15:17.000 --> 00:15:19.000]  我們就要從基督裡面
[00:15:19.000 --> 00:15:21.000]  去聽他的道
[00:15:21.000 --> 00:15:23.000]  去領受他的教
[00:15:23.000 --> 00:15:26.000]  而且真理就在耶穌基督裡面
[00:15:26.000 --> 00:15:28.000]  我們的生命的目標
[00:15:28.000 --> 00:15:30.000]  就是要學似基督
[00:15:30.000 --> 00:15:32.000]  以致我們能夠脫去救我
[00:15:32.000 --> 00:15:34.000]  穿上新人
[00:15:34.000 --> 00:15:36.000]  作為一個門徒
[00:15:36.000 --> 00:15:38.000]  我們當然要聽耶穌的道
[00:15:38.000 --> 00:15:40.000]  聽上帝的教導
[00:15:40.000 --> 00:15:42.000]  這個道就是生命的指引
[00:15:42.000 --> 00:15:45.000]  也是我們行事為人的基礎
[00:15:45.000 --> 00:15:48.000]  耶穌在《讓福音》第十章說
[00:15:48.000 --> 00:15:51.000]  我的羊聽我的聲音
[00:15:51.000 --> 00:15:53.000]  我也認識他們
[00:15:53.000 --> 00:15:55.000]  他們也跟從我
[00:15:55.000 --> 00:15:57.000]  我們作為耶穌基督的門徒
[00:15:57.000 --> 00:15:58.000]  我們作為主的羊
[00:15:58.000 --> 00:16:00.000]  我們就要聽耶穌的聲音
[00:16:00.000 --> 00:16:02.000]  去跟從耶穌
[00:16:02.000 --> 00:16:03.000]  這個聽
[00:16:03.000 --> 00:16:05.000]  不是只用耳去聽
[00:16:05.000 --> 00:16:07.000]  是心靈的領受
[00:16:07.000 --> 00:16:11.000]  一種對上帝的專注和信服
[00:16:11.000 --> 00:16:14.000]  我剛才說我的手機不見了
[00:16:14.000 --> 00:16:15.000]  不是不見了
[00:16:15.000 --> 00:16:16.000]  是手機壞了
[00:16:16.000 --> 00:16:18.000]  所以要買一部後備手機
[00:16:18.000 --> 00:16:21.000]  我發覺現在手機的新功能是什麼呢
[00:16:21.000 --> 00:16:23.000]  就是它會告訴你
[00:16:23.000 --> 00:16:27.000]  你今天用了手機多少時間
[00:16:27.000 --> 00:16:28.000]  所以會告訴你
[00:16:28.000 --> 00:16:30.000]  用了多少時間看WhatsApp
[00:16:30.000 --> 00:16:31.000]  第一時間看YouTube
[00:16:31.000 --> 00:16:34.000]  多少時間看Facebook、IG等等
[00:16:34.000 --> 00:16:38.000]  但是我們又有沒有
[00:16:38.000 --> 00:16:40.000]  放一些時間去看聖經
[00:16:40.000 --> 00:16:42.000]  去聽神的話語
