
[00:00:00.000 --> 00:00:03.300]  我都想問下大家先問一個問題先
[00:03:01.900 --> 00:03:03.800]  系列嘅最後一講嘅
[00:03:03.800 --> 00:03:06.000]  可以出一出嗰個
[00:03:06.000 --> 00:03:07.500]  powerpoint 唔該
[00:03:07.500 --> 00:03:09.500]  咁呢
[00:03:09.500 --> 00:03:10.900]  當我要預備嘅時候呢
[00:03:10.900 --> 00:03:12.100]  好快諗起一個
[00:03:12.100 --> 00:03:14.300]  耶穌嘅同
[00:03:14.300 --> 00:03:15.500]  一個盲人
[00:03:15.500 --> 00:03:17.800]  所做嘅神蹟故事喎
[00:03:17.800 --> 00:03:19.500]  咁我知道呢
[00:03:19.500 --> 00:03:21.000]  大家返咗一段時間呢
[00:03:21.000 --> 00:03:22.500]  教會通常都
[00:03:22.500 --> 00:03:24.400]  可能聽過唔止一次
[00:03:24.400 --> 00:03:26.300]  呢個故仔嘅
[00:03:26.300 --> 00:03:27.400]  不過
[00:03:27.400 --> 00:03:30.800]  我就想問下大家
[00:03:30.800 --> 00:03:32.100]  你哋有冇諗過
[00:03:32.100 --> 00:03:34.100]  呢個
[00:03:34.100 --> 00:03:35.400]  睇唔見
[00:03:35.400 --> 00:03:37.200]  嘢嘅人呢
[00:03:37.200 --> 00:03:37.700]  佢
[00:03:37.700 --> 00:03:39.400]  得到耶穌嘅醫治
[00:03:39.400 --> 00:03:41.600]  同我哋今日信靠
[00:03:41.600 --> 00:03:44.300]  主有啲咩關係呢
[00:03:44.300 --> 00:03:49.400]  其實神呢佢想我哋點樣去接受
[00:03:49.400 --> 00:03:50.800]  佢嗰份愛
[00:03:51.600 --> 00:03:52.700]  我哋有冇諗過呢
[00:03:52.700 --> 00:03:55.900]  咁我今日嘅題目呢就係
[00:03:55.900 --> 00:03:58.200]  叫我我要看見
[00:03:58.200 --> 00:04:00.700]  咁呢進入訊息之前呢
[00:04:00.700 --> 00:04:03.400]  不如讓我哋都先去一齊禱告嘛
[00:04:03.400 --> 00:04:10.600]  差佬主耶穌我哋多謝你
[00:04:10.600 --> 00:04:12.800]  咁天晚上呢
[00:04:12.800 --> 00:04:14.400]  求聖靈
[00:04:14.400 --> 00:04:16.100]  真係呢幫助我哋每一個
[00:04:16.100 --> 00:04:18.500]  可以呢打開我哋心
[00:04:18.500 --> 00:04:21.500]  由我哋呢去睇見
[00:04:22.300 --> 00:04:23.600]  主你要同我哋講
[00:04:23.600 --> 00:04:25.100]  嘅每一句說話
[00:04:25.100 --> 00:04:28.400]  讓我哋呢有一個咁樣樣
[00:04:28.400 --> 00:04:30.800]  好學無嘅心去遇見你
[00:04:30.800 --> 00:04:34.000]  唔係只係單單呢去聽
[00:04:34.000 --> 00:04:37.400]  一個我哋好熟悉嘅聖經故事
[00:04:37.400 --> 00:04:40.700]  求主呢向當中去親自動工
[00:04:40.700 --> 00:04:41.300]  多謝你
[00:04:41.300 --> 00:04:42.800]  奉主耶穌基督聖名祈求
[00:04:42.800 --> 00:04:43.500]  Amen
[00:04:43.500 --> 00:04:45.000]  好
[00:04:45.000 --> 00:04:49.400]  咁呢我都想邀請大家呢先讀一讀經文嘅
[00:04:50.700 --> 00:04:52.500]  係喇咁今日呢嘅經文呢
[00:04:52.500 --> 00:04:54.200]  我就揀咗路加福音
[00:04:54.200 --> 00:04:56.900]  18章35至43節
[00:04:56.900 --> 00:04:59.300]  我哋呢先一齊讀一次下
[00:04:59.300 --> 00:05:04.000]  耶穌將近耶利歌的時候
[00:05:04.000 --> 00:05:08.400]  有一個核子坐在路旁討飯
[00:05:08.400 --> 00:05:10.900]  聽見許多人經過
[00:05:10.900 --> 00:05:13.100]  就問是什麼事
[00:05:13.100 --> 00:05:15.300]  他們告訴他
[00:05:15.300 --> 00:05:18.300]  是拿撒勒人耶穌經過
[00:05:18.300 --> 00:05:20.600]  他就呼叫說
[00:05:21.100 --> 00:05:23.100]  大衛的子孫耶穌啊
[00:05:23.100 --> 00:05:24.600]  可憐我爸
[00:05:24.600 --> 00:05:28.500]  在前頭走的人就責備他
[00:05:28.500 --> 00:05:33.400]  他卻越發喊叫說
[00:05:33.400 --> 00:05:36.700]  大衛的子孫啊可憐我爸
[00:05:36.700 --> 00:05:39.100]  耶穌站住
[00:05:39.100 --> 00:05:41.400]  吩咐把他領過來
[00:05:41.400 --> 00:05:43.000]  到了跟前
[00:05:43.000 --> 00:05:44.500]  就問他說
[00:05:44.500 --> 00:05:47.200]  你要我為你做什麼
[00:05:47.800 --> 00:05:51.000]  他說主啊我要能看見
[00:05:51.000 --> 00:05:52.600]  耶穌說
[00:05:52.600 --> 00:05:54.300]  你可以看見
[00:05:54.300 --> 00:05:56.400]  你的信救了你
[00:05:56.400 --> 00:05:59.800]  特子立刻看見了
[00:05:59.800 --> 00:06:01.700]  就跟隨耶穌
[00:06:01.700 --> 00:06:03.800]  一路歸榮耀與神
[00:06:03.800 --> 00:06:07.500]  眾人看見者是也讚美神
[00:06:07.500 --> 00:06:09.600]  好咁呢一刻呢
[00:06:09.600 --> 00:06:11.000]  我想邀請大家呢
[00:06:11.000 --> 00:06:13.800]  合上你哋嘅眼睛
[00:06:13.800 --> 00:06:16.600]  咁我今日呢就邀請咗阿三秒呢
[00:06:17.600 --> 00:06:19.500]  幫我哋再讀一次嘅經文
[00:06:19.500 --> 00:06:21.400]  咁我想大家呢可以多一啲
[00:06:21.400 --> 00:06:23.100]  去進入呢
[00:06:23.100 --> 00:06:25.900]  當時嗰個場景好嗎
[00:06:25.900 --> 00:06:27.200]  我請大家呢
[00:06:27.200 --> 00:06:30.000]  而家係係囉即係合上你嘅眼睛
[00:06:30.000 --> 00:06:33.400]  好唔該三秒
[00:06:33.400 --> 00:06:35.200]  耶穌站住
[00:06:35.200 --> 00:06:37.700]  吩咐把他領過來
[00:06:37.700 --> 00:06:38.600]  sorry sorry
[00:06:38.600 --> 00:06:43.800]  耶穌將近耶利歌的時候
[00:06:44.100 --> 00:06:47.700]  有一個客子坐在路旁討飯
[00:06:47.700 --> 00:06:50.100]  聽見許多人經過
[00:06:50.100 --> 00:06:52.100]  就問是什麼事
[00:06:52.100 --> 00:06:53.900]  他們告訴他
[00:06:53.900 --> 00:06:56.800]  是那撒冷耶穌經過
[00:06:56.800 --> 00:06:59.200]  他就呼叫說
[00:06:59.200 --> 00:07:01.300]  大衛的子孫耶穌啊
[00:07:01.300 --> 00:07:02.900]  可憐我吧
[00:07:02.900 --> 00:07:06.900]  在前頭走的人就責備他
[00:07:06.900 --> 00:07:08.700]  不許他造聲
[00:07:08.700 --> 00:07:11.000]  他卻越發喊叫說
[00:07:11.000 --> 00:07:13.400]  大衛的子孫可憐我吧
[00:07:15.100 --> 00:07:16.400]  耶穌站住
[00:07:16.400 --> 00:07:18.900]  吩咐把他領過來
[00:07:18.900 --> 00:07:20.300]  到了跟前
[00:07:20.300 --> 00:07:22.100]  就問他說
[00:07:22.100 --> 00:07:24.800]  你要我為你做什麼
[00:07:24.800 --> 00:07:26.200]  他說
[00:07:26.200 --> 00:07:29.000]  主啊我要能看見
[00:07:29.000 --> 00:07:31.000]  耶穌說
[00:07:31.000 --> 00:07:32.700]  你可以看見
[00:07:32.700 --> 00:07:35.100]  你的信夠了你了
[00:07:35.100 --> 00:07:37.600]  核子立刻看見了
[00:07:37.600 --> 00:07:39.400]  就跟隨耶穌
[00:07:39.400 --> 00:07:41.800]  一路歸榮耀與神
[00:07:41.800 --> 00:07:43.900]  眾人看見者是
[00:07:44.200 --> 00:07:45.300]  一群美神
[00:07:45.300 --> 00:07:46.300]  好
[00:07:46.300 --> 00:07:49.500]  大家可以打開雙眼
[00:07:49.500 --> 00:07:53.300]  不知道剛才大家腦袋
[00:07:53.300 --> 00:07:55.900]  會不會出現一個場景
[00:07:55.900 --> 00:07:58.100]  就是
[00:07:58.100 --> 00:07:59.700]  有耶穌
[00:07:59.700 --> 00:08:00.900]  有一大群人
[00:08:00.900 --> 00:08:02.200]  有一個
[00:08:02.200 --> 00:08:05.300]  核眼看到黑色的人
[00:08:05.300 --> 00:08:06.800]  還有一些圍觀者
[00:08:06.800 --> 00:08:09.600]  還有他們說了一番說話
[00:08:09.600 --> 00:08:10.200]  之後
[00:08:10.200 --> 00:08:13.100]  盲眼的人就醫好了
[00:08:15.100 --> 00:08:16.300]  大家會不會問
[00:08:16.300 --> 00:08:19.900]  為什麼那個盲眼的人
[00:08:19.900 --> 00:08:21.500]  可以看得見呢
[00:08:21.500 --> 00:08:25.000]  首先我也想講一講
[00:08:25.000 --> 00:08:27.200]  這個故事的背景
[00:08:27.200 --> 00:08:28.900]  這個故事
[00:08:28.900 --> 00:08:30.500]  是講在
[00:08:30.500 --> 00:08:33.100]  耶利歌城以外的
[00:08:33.100 --> 00:08:36.100]  我不知道大家是否記得耶利歌在哪裡
[00:08:36.100 --> 00:08:39.500]  還有耶穌為什麼會路經那個地方呢
[00:08:39.500 --> 00:08:43.600]  其實在這裡所講的耶利歌城
[00:08:45.000 --> 00:08:48.100]  就是新的耶利歌城
[00:08:48.100 --> 00:08:51.100]  因為舊的那個已經被毀了
[00:08:51.100 --> 00:08:54.200]  它的距離和我現在圈著
[00:08:54.200 --> 00:08:55.200]  你看見Power Point
[00:08:55.200 --> 00:08:58.600]  耶路撒冷大概有24公里
[00:08:58.600 --> 00:08:59.900]  那就是多遠呢
[00:08:59.900 --> 00:09:01.800]  如果你走路的話
[00:09:01.800 --> 00:09:03.500]  大概是五個小時
[00:09:03.500 --> 00:09:06.200]  當時耶穌是
[00:09:06.200 --> 00:09:09.500]  向著耶利路撒冷的方向
[00:09:09.500 --> 00:09:11.800]  上去過如月節的
[00:09:11.800 --> 00:09:13.600]  所以其實耶利歌
[00:09:13.900 --> 00:09:15.800]  是一個很主要的通道
[00:09:15.800 --> 00:09:18.500]  而在路加福音
[00:09:18.500 --> 00:09:21.300]  耶穌是一直帶著
[00:09:21.300 --> 00:09:23.000]  祂的十二位門徒
[00:09:23.000 --> 00:09:25.900]  由北邊加利利的方向
[00:09:25.900 --> 00:09:26.900]  向著南
[00:09:26.900 --> 00:09:29.500]  這樣一路過去耶路撒冷
[00:09:29.500 --> 00:09:31.500]  在那個旅程裡面
[00:09:31.500 --> 00:09:33.000]  祂遇見很多人
[00:09:33.000 --> 00:09:35.000]  也走過不同的神蹟
[00:09:35.000 --> 00:09:37.500]  而且還有一樣東西
[00:09:37.500 --> 00:09:40.300]  就是祂好幾次都有預言
[00:09:40.700 --> 00:09:44.700]  自己是會被害和復活的事
[00:09:44.700 --> 00:09:47.500]  來透露祂是誰
[00:09:47.500 --> 00:09:52.600]  這次耶穌去上耶路撒冷之前
[00:09:52.600 --> 00:09:54.700]  其實在第十八章
[00:09:54.700 --> 00:09:56.000]  三十五節之前
[00:09:56.000 --> 00:09:58.600]  都有跟門徒提起
[00:09:58.600 --> 00:10:00.000]  說祂會被殺
[00:10:00.000 --> 00:10:04.600]  以及去上十字架的事情
[00:10:04.600 --> 00:10:08.200]  但是當時門徒都不是很明白
[00:10:08.900 --> 00:10:11.900]  而這次是耶穌最後一次
[00:10:11.900 --> 00:10:13.100]  去耶路撒冷
[00:10:13.100 --> 00:10:16.900]  我們說回故事
[00:10:16.900 --> 00:10:18.800]  剛才說過
[00:10:18.800 --> 00:10:21.300]  有一個合眼的
[00:10:21.300 --> 00:10:22.600]  看不到東西的人
[00:10:22.600 --> 00:10:24.600]  這個人
[00:10:24.600 --> 00:10:27.700]  他在耶利歌城外面
[00:10:27.700 --> 00:10:29.900]  天天都是這樣坐著
[00:10:29.900 --> 00:10:31.500]  去乞食
[00:10:31.500 --> 00:10:33.700]  在別人眼中
[00:10:33.700 --> 00:10:35.500]  他當然是一個
[00:10:36.500 --> 00:10:40.600]  要很依靠別人施捨才可以吃的人
[00:10:40.600 --> 00:10:42.700]  他的身份是很卑賤的
[00:10:42.700 --> 00:10:45.300]  我想問問大家
[00:10:45.300 --> 00:10:46.900]  我相信大家都有見過的
[00:10:46.900 --> 00:10:51.400]  其實香港不至於沒有乞丐
[00:10:51.400 --> 00:10:52.700]  在街上
[00:10:52.700 --> 00:10:54.300]  我想問問
[00:10:54.300 --> 00:10:57.200]  通常你經過的時候
[00:10:57.200 --> 00:10:58.400]  你有沒有留意
[00:10:58.400 --> 00:11:00.300]  那個行乞的人
[00:11:00.300 --> 00:11:02.300]  他跟那些老人說些什麼
[00:11:02.300 --> 00:11:04.600]  有沒有印象
[00:11:05.000 --> 00:11:06.500]  還是我不會走過的
[00:11:06.500 --> 00:11:07.900]  我走過的地方沒有乞丐
[00:11:07.900 --> 00:11:09.200]  會不會呢
[00:11:09.200 --> 00:11:10.300]  也不會的
[00:11:10.300 --> 00:11:11.400]  應該有的
[00:11:11.400 --> 00:11:14.300]  沒有嗎
[00:11:14.300 --> 00:11:17.300]  不說話
[00:11:17.300 --> 00:11:18.200]  紙牌
[00:11:18.200 --> 00:11:19.800]  紙牌寫什麼呢
[00:11:19.800 --> 00:11:25.500]  精神病要出來
[00:11:25.500 --> 00:11:32.200]  OK
[00:11:32.200 --> 00:11:34.600]  哇,你弄得我好像不同年代似的
[00:11:34.700 --> 00:11:36.500]  通常呢
[00:11:36.500 --> 00:11:39.900]  就算不在街上見
[00:11:39.900 --> 00:11:43.700]  可能在電視、電影都見過
[00:11:43.700 --> 00:11:45.700]  通常那些行乞的人
[00:11:45.700 --> 00:11:47.400]  他們通常會說
[00:11:47.400 --> 00:11:49.700]  先生、小姐,好心吧
[00:11:49.700 --> 00:11:51.500]  給我點錢買東西吃吧
[00:11:51.500 --> 00:11:53.000]  有沒有聽過這句話
[00:11:53.000 --> 00:11:57.400]  是的,做好心吧
[00:11:57.400 --> 00:11:58.900]  無論如何都會說些什麼
[00:11:58.900 --> 00:12:00.900]  可能現在文明了
[00:12:00.900 --> 00:12:03.600]  我不知道那些人是不是喜歡寫字的
[00:12:03.600 --> 00:12:04.200]  OK
[00:12:04.700 --> 00:12:05.700]  但是不要緊
[00:12:05.700 --> 00:12:09.700]  我們也發現反而在這個故事裡面
[00:12:09.700 --> 00:12:14.700]  當耶穌跟他的那幫門徒
[00:12:14.700 --> 00:12:16.700]  一起走近耶利哥城的時候
[00:12:16.700 --> 00:12:20.000]  這位盲眼的乞丐
[00:12:20.000 --> 00:12:22.500]  他除了坐在地上
[00:12:22.500 --> 00:12:24.100]  在那裡等人施捨之外
[00:12:24.100 --> 00:12:26.500]  他做了一件不是很尋常的事
[00:12:26.500 --> 00:12:30.400]  其實盲的人通常聽覺都比較靈敏
[00:12:30.400 --> 00:12:33.500]  他聽到有一大幫人經過
[00:12:35.700 --> 00:12:37.700]  但是他不是在那裡喊
[00:12:37.700 --> 00:12:39.700]  好心吧施捨我吧
[00:12:39.700 --> 00:12:41.700]  給我錢買點東西吃
[00:12:41.700 --> 00:12:44.700]  而是他問了一個問題
[00:12:44.700 --> 00:12:46.700]  他問是什麼事
[00:12:46.700 --> 00:12:47.700]  是什麼事呢
[00:12:47.700 --> 00:12:51.700]  而當時在場的人
[00:12:51.700 --> 00:12:54.700]  他們有人去回答他
[00:12:54.700 --> 00:12:58.700]  就說是拿撒拿人耶穌經過
[00:12:58.700 --> 00:13:00.700]  而這個答法
[00:13:00.700 --> 00:13:02.700]  其實都跟我們平時
[00:13:02.700 --> 00:13:04.700]  如果有新朋友來到當中的時候
[00:13:04.700 --> 00:13:06.700]  有時候我們會問一下
[00:13:06.700 --> 00:13:07.700]  你住在哪裡
[00:13:07.700 --> 00:13:09.700]  近不近銅鑼灣
[00:13:09.700 --> 00:13:10.700]  是不是在港島
[00:13:10.700 --> 00:13:11.700]  九龍東
[00:13:11.700 --> 00:13:12.700]  在哪裡住呢
[00:13:12.700 --> 00:13:16.700]  我自己就在青衣那邊
[00:13:16.700 --> 00:13:18.700]  而這些在場的人
[00:13:18.700 --> 00:13:20.700]  他回答的方式
[00:13:20.700 --> 00:13:24.700]  其實是在說耶穌成長的地方
[00:13:24.700 --> 00:13:26.700]  是拿撒拿
[00:13:26.700 --> 00:13:31.700]  而這些回答這個問題的人
[00:13:31.700 --> 00:13:34.700]  可能都是跟他一起同行的門徒
[00:13:34.700 --> 00:13:36.700]  或者聽聞過耶穌從哪裡來的人
[00:13:36.700 --> 00:13:37.700]  是不是
[00:13:37.700 --> 00:13:39.700]  但是
[00:13:39.700 --> 00:13:41.700]  另一個很奇怪的就是
[00:13:41.700 --> 00:13:44.700]  當這個盲眼的人一聽到
[00:13:44.700 --> 00:13:46.700]  拿撒拿人耶穌
[00:13:46.700 --> 00:13:48.700]  他不是跟著說
[00:13:48.700 --> 00:13:51.700]  拿撒拿人耶穌可憐我吧
[00:13:51.700 --> 00:13:53.700]  他不是跟著這樣喊的
[00:13:53.700 --> 00:13:55.700]  而是他說
[00:13:55.700 --> 00:13:58.700]  大衛的子孫耶穌可憐我吧
[00:13:59.700 --> 00:14:02.700]  他跟耶穌去哀求
[00:14:02.700 --> 00:14:04.700]  叫他你幫一下我吧
[00:14:04.700 --> 00:14:06.700]  你憐憫一下我吧
[00:14:06.700 --> 00:14:11.700]  而當他在說大衛的子孫的時候
[00:14:11.700 --> 00:14:14.700]  其實是一個很特別的稱號
[00:14:14.700 --> 00:14:15.700]  對以色列人來說
[00:14:15.700 --> 00:14:17.700]  因為其實以色列人一直
[00:14:17.700 --> 00:14:20.700]  都是在等候尼塞亞
[00:14:20.700 --> 00:14:23.700]  就是說他們期待著
[00:14:23.700 --> 00:14:27.700]  可以救他們那位主來到當中
[00:14:28.700 --> 00:14:30.700]  而大衛的後裔
[00:14:30.700 --> 00:14:32.700]  舊約裡面曾經說過
[00:14:32.700 --> 00:14:36.700]  大衛的後裔是會出一個尼塞亞的
[00:14:36.700 --> 00:14:40.700]  很相信這個盲眼的核子
[00:14:40.700 --> 00:14:42.700]  他其實應該是聽過
[00:14:42.700 --> 00:14:46.700]  耶穌在不同地方做了不同的神蹟
[00:14:46.700 --> 00:14:48.700]  包括醫治了很多人
[00:14:48.700 --> 00:14:53.700]  所以他就立刻去叫
[00:14:53.700 --> 00:14:55.700]  大衛的子孫可憐我吧
[00:14:56.700 --> 00:14:58.700]  而在《路加福音》裡面
[00:14:58.700 --> 00:15:00.700]  也有提過
[00:15:00.700 --> 00:15:03.700]  耶穌確實是大衛的後人
[00:15:03.700 --> 00:15:05.700]  我今天不常說
[00:15:05.700 --> 00:15:07.700]  但是我們看到
[00:15:07.700 --> 00:15:09.700]  其實在《路加福音》
[00:15:09.700 --> 00:15:13.700]  有提到大衛他的後裔
[00:15:13.700 --> 00:15:17.700]  會出一個至高者的兒子
[00:15:17.700 --> 00:15:20.700]  而且是以色列人拯救的國
[00:15:20.700 --> 00:15:25.700]  而耶穌的父親約瑟
[00:15:25.700 --> 00:15:28.700]  是在大衛的家族裡面
[00:15:28.700 --> 00:15:29.700]  那很自然
[00:15:29.700 --> 00:15:32.700]  耶穌就是大衛的後人了
[00:15:32.700 --> 00:15:37.700]  說回剛才明不明白
[00:15:37.700 --> 00:15:39.700]  有些人在場在回答
[00:15:39.700 --> 00:15:42.700]  他們是耶穌的同行者
[00:15:42.700 --> 00:15:44.700]  有些甚至是跟他們
[00:15:44.700 --> 00:15:47.700]  走了差不多三年這麼久的門徒
[00:15:47.700 --> 00:15:50.700]  但是他們都沒有用這個稱呼
[00:15:50.700 --> 00:15:52.700]  去稱呼耶穌的
[00:15:53.700 --> 00:15:56.700]  相反其實這個核子
[00:15:56.700 --> 00:15:58.700]  他是在整卷《路加福音》
[00:15:58.700 --> 00:16:02.700]  第一個這樣去稱耶穌
[00:16:02.700 --> 00:16:04.700]  是大衛的子孫
[00:16:04.700 --> 00:16:06.700]  在這裡我們可以看到
[00:16:06.700 --> 00:16:08.700]  雖然這個核子
[00:16:08.700 --> 00:16:10.700]  他的眼睛看不到
[00:16:10.700 --> 00:16:13.700]  但是他的心很認定
[00:16:13.700 --> 00:16:16.700]  耶穌就是尼塞亞
[00:16:16.700 --> 00:16:19.700]  就是救世主
[00:16:19.700 --> 00:16:22.700]  他是有能力去幫助他
[00:16:22.700 --> 00:16:25.700]  讓他的生命有改變
[00:16:25.700 --> 00:16:29.700]  所以當我們說
[00:16:29.700 --> 00:16:33.700]  究竟我們的信靠
[00:16:33.700 --> 00:16:35.700]  第一樣其實
[00:16:35.700 --> 00:16:38.700]  我們能夠去認信耶穌的身份
[00:16:38.700 --> 00:16:40.700]  是很重要的
[00:16:40.700 --> 00:16:43.700]  我們繼續看
[00:16:43.700 --> 00:16:47.700]  當那個盲眼的乞丐
[00:16:47.700 --> 00:16:49.700]  大叫了耶穌之後
[00:16:49.700 --> 00:16:53.700]  在場的人就擲避他
[00:16:53.700 --> 00:16:55.700]  叫他不要出聲
[00:16:55.700 --> 00:17:00.700]  但是我們又會問
[00:17:00.700 --> 00:17:03.700]  其實那個乞丐也很慘的
[00:17:03.700 --> 00:17:05.700]  他在路邊
[00:17:05.700 --> 00:17:07.700]  也是叫人可憐一下
[00:17:07.700 --> 00:17:08.700]  也要被人罵
[00:17:08.700 --> 00:17:10.700]  為什麼呢?
[00:17:10.700 --> 00:17:13.700]  其實這個是關於
[00:17:13.700 --> 00:17:18.700]  當時在前面走的人
[00:17:18.700 --> 00:17:21.700]  我們應該是門徒
[00:17:21.700 --> 00:17:22.700]  跟著耶穌
[00:17:22.700 --> 00:17:24.700]  一起上耶路撒冷的人
[00:17:24.700 --> 00:17:28.700]  他們不是很想
