
[00:00:00.000 --> 00:00:02.820]  我們讀一段聖經在詩篇90篇
[00:01:59.800 --> 00:02:05.440]  而是要呼召大家回到神的話語的本身
[00:02:05.440 --> 00:02:07.480]  只有神的話
[00:02:07.480 --> 00:02:09.280]  才是真理的根基
[00:02:09.280 --> 00:02:10.540]  第二
[00:02:10.540 --> 00:02:12.600]  唯獨耶穌基督
[00:02:12.600 --> 00:02:17.460]  耶穌基督才是神與人中間唯一的宗寶
[00:02:17.980 --> 00:02:22.060]  不是任何的組織教會也不是當時的教皇
[00:02:22.060 --> 00:02:23.860]  只有耶穌基督
[00:02:23.860 --> 00:02:26.940]  第三唯獨恩典
[00:02:26.940 --> 00:02:30.260]  只有耶穌基督的救恩
[00:02:30.260 --> 00:02:32.820]  才是我們一切恩典的源頭
[00:02:32.820 --> 00:02:36.140]  只有透過耶穌基督我們的罪
[00:02:36.140 --> 00:02:37.940]  才能夠得到救贖
[00:02:37.940 --> 00:02:41.520]  第四唯獨信心
[00:02:41.520 --> 00:02:45.880]  人絕對沒辦法靠自己的行為得救
[00:02:46.640 --> 00:02:48.180]  只有憑著信心
[00:02:48.180 --> 00:02:51.000]  才能夠在神的面前得稱為義
[00:02:51.000 --> 00:02:52.780]  最後第五
[00:02:52.780 --> 00:02:55.100]  唯獨神的榮耀
[00:02:55.100 --> 00:02:56.620]  這一切
[00:02:56.620 --> 00:02:59.180]  都是為了神的榮耀
[00:02:59.180 --> 00:03:00.720]  不是為了人
[00:03:00.720 --> 00:03:04.300]  所以很快已經為你上一個神學課上完了
[00:03:04.300 --> 00:03:11.980]  當時馬丁路德就是希望藉著這樣一個宗教改革的運動
[00:03:11.980 --> 00:03:14.040]  來重整
[00:03:14.300 --> 00:03:17.100]  當世代的道德觀跟價值觀
[00:03:17.100 --> 00:03:21.460]  其實今天當我們看見現今我們所處的世代
[00:03:21.460 --> 00:03:26.320]  難道不跟當時宗教改革的時候很相像嗎
[00:03:26.320 --> 00:03:28.620]  今天的教會
[00:03:28.620 --> 00:03:31.700]  也是一樣軟弱無力不是嗎
[00:03:31.700 --> 00:03:38.620]  我們所面對的世代不也是一個價值觀跟道德觀越來越世俗化的
[00:03:38.620 --> 00:03:39.380]  世代嗎
[00:03:40.400 --> 00:03:44.500]  所以當我們看見今天的世代我心中常常有一個感動
[00:03:44.500 --> 00:03:48.580]  今天我們這個世代不也是同樣需要
[00:03:48.580 --> 00:03:51.140]  另外一次的宗教改革嗎
[00:03:51.140 --> 00:03:56.260]  這是為什麼今天我們需要來到神的面前呼求復興的原因
[00:03:56.260 --> 00:03:59.600]  不但是求神復興這個世代
[00:03:59.600 --> 00:04:02.420]  因為我們很容易躲在教會裡面
[00:04:02.420 --> 00:04:04.460]  定罪外面這個世代
[00:04:04.460 --> 00:04:07.540]  不只是求復興這個世代
[00:04:07.540 --> 00:04:10.340]  我們更重要求神復興教會
[00:04:11.120 --> 00:04:12.400]  求神復興我們
[00:04:12.400 --> 00:04:17.020]  那你說我們要怎麼樣為復興來禱告呢
[00:04:17.020 --> 00:04:22.120]  在四篇九十篇裡面摩西教導我們四方面來禱告
[00:04:22.120 --> 00:04:23.920]  第一個
[00:04:23.920 --> 00:04:25.200]  要求
[00:04:25.200 --> 00:04:27.000]  復興神的作為
[00:04:27.000 --> 00:04:29.040]  跟你們說求復興神的作為
[00:04:29.040 --> 00:04:37.240]  第十六節摩西這裡教導我們說願你的作為向你僕人顯現
[00:04:38.260 --> 00:04:41.580]  要注意這裡沒有說真理反而是強調
[00:04:41.580 --> 00:04:42.600]  作為
[00:04:42.600 --> 00:04:45.680]  一方面當然我們是需要
[00:04:45.680 --> 00:04:46.700]  傳講真理
[00:04:46.700 --> 00:04:50.040]  特別在這樣一個彎曲背謬的世代
[00:04:50.040 --> 00:04:53.360]  我們的信仰需要站立在真理的根基上
[00:04:53.360 --> 00:04:59.000]  但另一方面我們也越來越看見今天這個世代更需要的是
[00:04:59.000 --> 00:05:00.780]  看見神的作為
[00:05:00.780 --> 00:05:03.600]  不只是聽見真理
[00:05:03.600 --> 00:05:06.160]  更是要看見神的作為
[00:05:06.420 --> 00:05:08.980]  要親身經歷到神的作為
[00:05:08.980 --> 00:05:12.820]  今天你經歷過神的作為嗎
[00:05:12.820 --> 00:05:16.140]  你知道當主耶穌在地上的時候
[00:05:16.140 --> 00:05:19.720]  他曾經指責當世代的人
[00:05:19.720 --> 00:05:23.300]  他們懂得分辨天氣
[00:05:23.300 --> 00:05:25.360]  卻不知道神的作為
[00:05:25.360 --> 00:05:26.900]  同樣的
[00:05:26.900 --> 00:05:31.760]  今天我也看見很多人在今天的地上很聰明很有智慧
[00:05:31.760 --> 00:05:34.580]  很懂得分析很多事情
[00:05:35.080 --> 00:05:38.420]  在灣區很多人很會分析股票的氣候
[00:05:38.420 --> 00:05:40.980]  工作市場的氣候
[00:05:40.980 --> 00:05:44.560]  今天在世界上很聰明來分析地上的事情
[00:05:44.560 --> 00:05:45.580]  我還記得
[00:05:45.580 --> 00:05:49.160]  以前當我在東岸讀氣象學的時候
[00:05:49.160 --> 00:05:53.260]  每年冬天在我們的戲館裡面
[00:05:53.260 --> 00:05:57.100]  我們都有一個預報下雪的比賽你知道嗎
[00:05:57.100 --> 00:05:59.920]  你知道這不是很容易的事情啊
[00:05:59.920 --> 00:06:03.240]  因為下雪跟下雨就一度之差
[00:06:04.020 --> 00:06:05.300]  這是不容易預報的
[00:06:05.300 --> 00:06:07.860]  我就發現有些人非常厲害
[00:06:07.860 --> 00:06:10.920]  如果他說要下雪就絕對不會下雨
[00:06:10.920 --> 00:06:12.460]  說下雨就絕對不會下雪
[00:06:12.460 --> 00:06:14.260]  好厲害啊
[00:06:14.260 --> 00:06:16.040]  很會分析啊
[00:06:16.040 --> 00:06:19.880]  今天很多人很會分析世界上的事情
[00:06:19.880 --> 00:06:22.440]  但主耶穌發出一個嘆息說
[00:06:22.440 --> 00:06:25.520]  但他們卻不明白神的作為
[00:06:25.520 --> 00:06:28.600]  以至於很多時候我們的信心
[00:06:28.600 --> 00:06:31.160]  常常是停留在理性的層面
[00:06:31.160 --> 00:06:33.960]  我們從來沒有經歷過神的作為
[00:06:34.220 --> 00:06:38.060]  以至於我們的心也不可能為主而火熱
[00:06:38.060 --> 00:06:42.420]  這為什麼今天我們需要回到神面前來說主啊
[00:06:42.420 --> 00:06:45.500]  向我們顯明祢的作為來吧
[00:06:45.500 --> 00:06:49.080]  你曾經做過這樣的禱告嗎主啊
[00:06:49.080 --> 00:06:51.380]  向我們顯明祢的作為
[00:06:51.380 --> 00:06:56.240]  你要知道在我們整個生命成長的過程當中有個非常
[00:06:56.240 --> 00:06:57.780]  基本的原則的
[00:06:57.780 --> 00:07:02.140]  那就是你熱切所尋求的事情
[00:07:02.900 --> 00:07:05.200]  那你所得到的也就是那些事情
[00:07:05.200 --> 00:07:08.280]  你熱切尋求的是什麼
[00:07:08.280 --> 00:07:09.820]  你得到的
[00:07:09.820 --> 00:07:10.840]  也就是什麼
[00:07:10.840 --> 00:07:12.880]  想想看
[00:07:12.880 --> 00:07:14.940]  在你人生的過程當中
[00:07:14.940 --> 00:07:17.500]  你所渴慕尋求的是什麼呢
[00:07:17.500 --> 00:07:19.540]  學位
[00:07:19.540 --> 00:07:21.340]  工作
[00:07:21.340 --> 00:07:22.620]  家庭
[00:07:22.620 --> 00:07:24.660]  生活的寶藏
[00:07:24.660 --> 00:07:31.060]  當你回頭看的時候你所尋求的你今天不已經得著了嗎不是嗎
[00:07:32.080 --> 00:07:33.620]  但你有沒有想到過
[00:07:33.620 --> 00:07:37.960]  為什麼你從來沒有經歷過神復興的作為呢
[00:07:37.960 --> 00:07:41.800]  難道是因為神不再工作了嗎
[00:07:41.800 --> 00:07:47.180]  還是因為我們從來沒有那樣熱切的渴望過呢
[00:07:47.180 --> 00:07:53.580]  今天我看見很多人對神的作為常常存在一種觀望的態度而已
[00:07:53.580 --> 00:07:57.160]  有也好沒有也沒關係啦
[00:07:58.180 --> 00:08:04.340]  你要知道多少時候如果我們的心只是尋求觀望我們所得到的也就只是觀望而已
[00:08:04.340 --> 00:08:09.200]  那你一定要存渴慕的心向神來呼求啦
[00:08:09.200 --> 00:08:12.260]  跟你們往下存渴慕的心向神呼求我跟他說
[00:08:12.260 --> 00:08:20.200]  我們要向神呼求說主啊求你復興你的教會求你在我們中間復興你的作為
[00:08:20.200 --> 00:08:21.740]  Amen
[00:08:21.740 --> 00:08:25.320]  今天做一個基督徒你一定要有一個確信
[00:08:26.100 --> 00:08:29.940]  那就是我們的神的確是為拯救我們的神
[00:08:29.940 --> 00:08:34.040]  他不但是在過去曾經拯救我們
[00:08:34.040 --> 00:08:39.400]  不但是在將來有一天他再來我們指望他拯救我們
[00:08:39.400 --> 00:08:44.780]  我要告訴你今天我們的神是今天現在就要拯救我們的神
[00:08:44.780 --> 00:08:50.160]  他不但能夠拯救而且他也樂意來拯救
[00:08:50.160 --> 00:08:51.700]  事實上
[00:08:51.700 --> 00:08:54.760]  我在禮拜三晚上禱告會講過一句話
[00:08:55.280 --> 00:08:57.080]  我們的神就是
[00:08:57.080 --> 00:09:00.400]  不斷做新事來拯救我們的神
[00:09:00.400 --> 00:09:02.200]  Hallelujah
[00:09:02.200 --> 00:09:02.960]  Amen
[00:09:02.960 --> 00:09:06.800]  我特別想到我們Shakina Glory建堂工程
[00:09:06.800 --> 00:09:10.640]  回想這段時間從15年到現在
[00:09:10.640 --> 00:09:16.280]  每一次讓我們遇見挫折難處的時候難道不都是神
[00:09:16.280 --> 00:09:18.580]  做新事來拯救我們嗎
[00:09:18.580 --> 00:09:19.860]  真的
[00:09:20.620 --> 00:09:26.260]  請問在五月份的時候有誰想得到神會拆遣香港的銀行來幫助我們呢
[00:09:26.260 --> 00:09:28.060]  從來沒想到過的
[00:09:28.060 --> 00:09:33.680]  難道神不是一次一次做新事來拯救我們嗎
[00:09:33.680 --> 00:09:38.040]  在人所不能工作的時候只有神
[00:09:38.040 --> 00:09:42.140]  仍然能夠用意想不到的方式來為我們開路
[00:09:42.140 --> 00:09:48.780]  Shakina Glory的會堂就是要見證神奇妙的作為
[00:09:49.560 --> 00:09:51.600]  這個會堂是出於神
[00:09:51.600 --> 00:09:52.880]  不是出於人
[00:09:52.880 --> 00:09:53.900]  Amen
[00:09:53.900 --> 00:10:00.560]  為這個緣故我們要一次一次在神面前向神呼求說是的主
[00:10:00.560 --> 00:10:05.940]  在這個末後的世代求主復興你的作為來
[00:10:05.940 --> 00:10:11.580]  叫這個世代能夠看見你的作為就能夠歸榮耀給你
[00:10:11.580 --> 00:10:12.860]  Amen
[00:10:12.860 --> 00:10:13.620]  Hallelujah
[00:10:13.620 --> 00:10:15.160]  第二
[00:10:15.920 --> 00:10:20.520]  要求復興我們的下一代跟你們說要求復興我們的下一代
[00:10:20.520 --> 00:10:27.960]  不但是為我們自己祈求我們更是要為我們下一代來祈求
[00:10:27.960 --> 00:10:30.760]  今天你有兒女的人
[00:10:30.760 --> 00:10:33.840]  我請問你為你的兒女求些什麼呢
[00:10:33.840 --> 00:10:40.500]  很多時候我們常常只是按照我們自己對他的期望來要求他們不是嗎
[00:10:40.500 --> 00:10:43.560]  難怪在家裡面天天吵架嗎
[00:10:44.340 --> 00:10:50.480]  我們按照我們的期望在要求我們也常常拼命按照我們心中的期望向神
[00:10:50.480 --> 00:10:51.260]  禱告
[00:10:51.260 --> 00:10:54.840]  求神按照我們的心意來成全不是嗎
[00:10:54.840 --> 00:10:57.400]  你有沒有想到過
[00:10:57.400 --> 00:11:00.980]  你應當為你的兒女做這樣的禱告呢
[00:11:00.980 --> 00:11:03.800]  主啊願你的榮耀
[00:11:03.800 --> 00:11:05.580]  向他們顯明
[00:11:05.580 --> 00:11:10.200]  願你的榮耀向我的孩子來顯明
[00:11:11.220 --> 00:11:15.840]  我們要為我們下一代求神的榮耀顯明在他們身上
[00:11:15.840 --> 00:11:19.160]  因為只有神的榮耀顯明出來
[00:11:19.160 --> 00:11:21.980]  才能夠吸引他們來跟隨神的
[00:11:21.980 --> 00:11:22.740]  Amen
[00:11:22.740 --> 00:11:24.280]  否則的話
[00:11:24.280 --> 00:11:27.860]  這個世界有多少吸引人的事情
[00:11:27.860 --> 00:11:31.200]  有多少吸引人的事物
[00:11:31.200 --> 00:11:33.760]  他們怎麼會來跟隨神
[00:11:33.760 --> 00:11:39.380]  否則的話這個世界充滿多少人際關係的衝突
[00:11:39.640 --> 00:11:45.780]  他們想逃避都來不及怎麼會還想偽神來親近神跟神發生關係
[00:11:45.780 --> 00:11:47.060]  來跟隨神呢
[00:11:47.060 --> 00:11:49.120]  除非
[00:11:49.120 --> 00:11:55.000]  神的榮耀向他們顯明神親自吸引他們來跟隨神
[00:11:55.000 --> 00:12:01.400]  這就好像保羅你還記得保羅在往大瑪瑟路上走的時候
[00:12:01.400 --> 00:12:03.960]  其實他在那個時刻
[00:12:03.960 --> 00:12:05.760]  他是蠻有自信的人
[00:12:06.780 --> 00:12:10.620]  他正在走在他自以為很成功的道路上
[00:12:10.620 --> 00:12:15.740]  他是為律法大發熱心他在為神做大事
[00:12:15.740 --> 00:12:20.600]  他走在一條自以為很他怎麼可能來跟隨神
[00:12:20.600 --> 00:12:21.880]  不可能
[00:12:21.880 --> 00:12:25.220]  若不是神憐憫他
[00:12:25.220 --> 00:12:28.800]  在路上大光光照他
[00:12:28.800 --> 00:12:35.200]  讓他看見神的榮耀明白神的寶貴他的生命是不可能被改變的
[00:12:36.480 --> 00:12:38.520]  同樣今天你的兒女也一樣
[00:12:38.520 --> 00:12:44.660]  無論今天的兒女光景是如何無論你在正在為他擔心
[00:12:44.660 --> 00:12:51.580]  或者你正以以他為榮因為他正走在你為他預備的道路上
[00:12:51.580 --> 00:12:55.160]  我告訴你都需要為他求一件事情
[00:12:55.160 --> 00:12:58.740]  主啊願你的榮耀向他顯明吧
[00:12:58.740 --> 00:13:03.860]  因為一旦他們看見了神的榮耀
[00:13:04.380 --> 00:13:09.500]  他們就會從生命各個角落迴轉來歸向神的
[00:13:09.500 --> 00:13:12.060]  這就好像
[00:13:12.060 --> 00:13:14.100]  舊約時代的雅各
[00:13:14.100 --> 00:13:16.420]  你記得雅各
[00:13:16.420 --> 00:13:18.460]  他用詭計
[00:13:18.460 --> 00:13:20.260]  欺騙了
[00:13:20.260 --> 00:13:21.280]  他的父親
[00:13:21.280 --> 00:13:25.120]  奪取了他父親為他哥哥的祝福
[00:13:25.120 --> 00:13:29.720]  他哥哥一早知道了就到處追殺他
[00:13:29.720 --> 00:13:32.800]  他就準備逃到舅父拉班那裡
[00:13:33.560 --> 00:13:36.380]  沒想到他走到伯特利這個地方
[00:13:36.380 --> 00:13:39.960]  就在伯特利那裡他遇見了神
[00:13:39.960 --> 00:13:42.780]  伯特利是什麼地方
[00:13:42.780 --> 00:13:45.340]  伯特利其實
[00:13:45.340 --> 00:13:48.400]  是他的祖父亞伯拉罕
[00:13:48.400 --> 00:13:51.740]  在那裡為神建立祭壇的地方
[00:13:51.740 --> 00:13:54.800]  是他的祖父亞伯拉罕
[00:13:54.800 --> 00:13:59.420]  在那裡為他的家庭在禱告祝福的地方
[00:13:59.420 --> 00:14:02.240]  想想看當年雅各
[00:14:03.000 --> 00:14:05.820]  他正在為他自己的生命做打算
[00:14:05.820 --> 00:14:12.480]  他偷取別人的祝福他正在走上一條自以為成功的道路上他在追求
[00:14:12.480 --> 00:14:13.760]  他自己的理想
[00:14:13.760 --> 00:14:15.540]  想想看在那個時候雅各
[00:14:15.540 --> 00:14:18.100]  他怎麼會來尋求神啊
[00:14:18.100 --> 00:14:21.700]  但神卻紀念
[00:14:21.700 --> 00:14:24.260]  他祖父亞伯拉罕
[00:14:24.260 --> 00:14:26.560]  100年前的禱告
[00:14:27.840 --> 00:14:33.220]  就在伯特利這個地方神親自向雅各顯現
[00:14:33.220 --> 00:14:36.800]  從此雅各的生命就被改變了
[00:14:36.800 --> 00:14:38.340]  Hallelujah
[00:14:38.340 --> 00:14:44.740]  你要相信一件事情今天我們的神仍然能夠在你兒女身上工作的
[00:14:44.740 --> 00:14:51.140]  他仍然能夠重新點燃你兒女心中的熱火的
[00:14:51.140 --> 00:14:56.780]  他今天仍然能夠把屬靈的夢想放在你兒女心中
[00:14:57.280 --> 00:15:02.140]  他仍然能夠將活潑的信心放在他們心靈的深處
[00:15:02.140 --> 00:15:03.420]  Amen
[00:15:03.420 --> 00:15:09.580]  格里漢Billy Graham是個非常出名被神所使用的美國的牧師
[00:15:09.580 --> 00:15:13.160]  他的兒子也非常出名叫Frank Graham
[00:15:13.160 --> 00:15:17.500]  Frank Graham年輕的時候是非常的悖逆
[00:15:17.500 --> 00:15:19.560]  連他自己都說
[00:15:19.560 --> 00:15:23.900]  他不知道為他的父親造成多少的困擾
[00:15:23.900 --> 00:15:25.700]  因為他父親太出名了
[00:15:25.960 --> 00:15:28.020]  但他卻非常的悖逆
[00:15:28.020 --> 00:15:30.320]  一直到他中年
[00:15:30.320 --> 00:15:32.360]  他都還不肯回轉
[00:15:32.360 --> 00:15:34.920]  還不只是青少年期而已
[00:15:34.920 --> 00:15:39.020]  一直到中年他都是非常悖逆
[00:15:39.020 --> 00:15:45.420]  可是我告訴你上帝卻紀念他父親格里漢牧師
[00:15:45.420 --> 00:15:51.060]  每清晨起來為早上為家人做復興的禱告
[00:15:51.060 --> 00:15:54.380]  神紀念他父親的禱告
[00:15:55.660 --> 00:16:00.000]  有一天神的靈打開了Frank Graham的眼睛
[00:16:00.000 --> 00:16:06.660]  看見了神的榮耀看見主的寶貴他毅然決然放下自己的道路
[00:16:06.660 --> 00:16:08.960]  迴轉來歸向神
[00:16:08.960 --> 00:16:13.060]  而今天他走在一個全世間服侍神的道路
[00:16:13.060 --> 00:16:18.700]  他創辦了Good Samaritan這個機構好撒瑪利亞國際性的四宮
[00:16:18.700 --> 00:16:22.020]  來救濟全世界貧窮的孩子
[00:16:23.560 --> 00:16:28.420]  今天你一點不需要為現今時代的黑暗
[00:16:28.420 --> 00:16:30.480]  而擔憂或害怕
[00:16:30.480 --> 00:16:32.260]  我們的神
[00:16:32.260 --> 00:16:34.060]  人坐在寶座上的
[00:16:34.060 --> 00:16:36.880]  他仍然能夠突破
[00:16:36.880 --> 00:16:38.660]  一切黑暗的詮釋
[00:16:38.660 --> 00:16:41.480]  在我們孩子心中來運行的
[00:16:41.480 --> 00:16:45.060]  所以你要不停止的
[00:16:45.060 --> 00:16:49.680]  為你的兒女來禱告為我們的下一代來禱告
[00:16:49.680 --> 00:16:51.200]  只有主
[00:16:51.200 --> 00:16:53.260]  我再次說只有主
[00:16:53.520 --> 00:16:55.820]  能夠用他的榮耀
[00:16:55.820 --> 00:16:57.860]  親自來吸引他們
[00:16:57.860 --> 00:16:59.660]  使他們迴轉
[00:16:59.660 --> 00:17:00.940]  來歸向神的
[00:17:00.940 --> 00:17:02.480]  Amen
[00:17:02.480 --> 00:17:04.000]  第三
[00:17:04.000 --> 00:17:07.600]  要求神復興我們的生命
[00:17:07.600 --> 00:17:10.400]  跟你媽說要求神復興我們的生命跟他說
[00:17:10.400 --> 00:17:18.860]  17節摩西繼續教導我們說願主的榮美要歸於我們身上
[00:17:18.860 --> 00:17:23.460]  換句話說就是讓主來更新我們的生命
[00:17:23.980 --> 00:17:26.800]  好讓我們的生命能夠彰顯主的榮美
[00:17:26.800 --> 00:17:30.400]  為什麼我們生命要被更新呢
[00:17:30.400 --> 00:17:36.020]  因為如果我們生命不被更新我們裡面就充滿了舊有的東西
[00:17:36.020 --> 00:17:38.840]  充滿了老我的生命
[00:17:38.840 --> 00:17:41.400]  舊有的生活習慣
[00:17:41.400 --> 00:17:44.720]  過去文化所帶來的傳統
[00:17:44.720 --> 00:17:48.040]  過去生命中多少的失敗
[00:17:48.040 --> 00:17:49.320]  與挫折
[00:17:49.320 --> 00:17:51.640]  那種傷心
[00:17:52.400 --> 00:17:58.560]  所有的經驗累積在我們生命當中越累積越多
[00:17:58.560 --> 00:18:03.920]  以至於主的生命在我們裡面根本動彈不得甚至無法永留
[00:18:03.920 --> 00:18:06.740]  就好像
[00:18:06.740 --> 00:18:08.020]  姐妹們
[00:18:08.020 --> 00:18:10.580]  回家看看你家的衣櫃吧
[00:18:10.580 --> 00:18:14.160]  你會發現30年前的衣服還掛在那裡
[00:18:14.160 --> 00:18:18.260]  多少的回憶在心頭
[00:18:19.540 --> 00:18:24.400]  嘿讓我告訴你吧以前無論穿的多合身多美麗的衣服現在早就不合身了
[00:18:24.400 --> 00:18:27.220]  不但不合身不合時
[00:18:27.220 --> 00:18:29.780]  趕快送出去吧
[00:18:29.780 --> 00:18:31.060]  Amen
[00:18:31.060 --> 00:18:34.900]  弟兄們回去check一下你家的garage吧
[00:18:34.900 --> 00:18:36.700]  多少的junk
[00:18:36.700 --> 00:18:39.000]  叫junk真的
[00:18:39.000 --> 00:18:43.100]  堆積如山你就是捨不得丟啊
[00:18:43.100 --> 00:18:49.240]  我還記得我女兒搬出去住的時候我幫她清掃她的房間才發現天啊
[00:18:49.500 --> 00:18:53.340]  小時候從河邊撿的樹枝還存在那裡捨不得丟了
[00:18:53.340 --> 00:18:57.440]  趁她搬去趕快丟掉
[00:18:57.440 --> 00:19:01.280]  多少時候我們生命不也是這樣嗎捨不得啊
[00:19:01.280 --> 00:19:04.340]  多少舊有的東西在我們裡面啊
[00:19:04.340 --> 00:19:07.920]  多少的回憶多少創傷緊緊抓住啊
[00:19:07.920 --> 00:19:13.040]  就是不容許神的手來工作不容許神的生命來永留咧
[00:19:13.040 --> 00:19:15.860]  No No No 你一定要放下
[00:19:15.860 --> 00:19:17.660]  你要let it go
[00:19:18.420 --> 00:19:20.220]  跟你媽說你要把它放下
[00:19:20.220 --> 00:19:25.600]  不要再被這些事情所瑕疵了
[00:19:25.600 --> 00:19:29.180]  作為基督徒你一定要明白一件事情
[00:19:29.180 --> 00:19:33.780]  在我們裡面那個主的生命是有極大的能力的
[00:19:33.780 --> 00:19:37.120]  主的生命是有得勝的能力
[00:19:37.120 --> 00:19:40.180]  主的生命是有能力的生命
[00:19:40.180 --> 00:19:40.960]  Amen
[00:19:40.960 --> 00:19:43.760]  在你裡面那個主的生命
[00:19:43.760 --> 00:19:46.320]  是帶著主十字架的能力
[00:19:47.100 --> 00:19:49.920]  能夠斷開一切罪惡的鎖鏈我告訴你
[00:19:49.920 --> 00:19:54.020]  主的生命是帶著實力復活的能力
[00:19:54.020 --> 00:19:57.860]  能夠將我們生命中帶來翻轉的力量
[00:19:57.860 --> 00:20:01.960]  主的生命帶著五星節聖靈的能力
[00:20:01.960 --> 00:20:06.300]  讓我們生活有能力侍奉有果效
[00:20:06.300 --> 00:20:07.320]  Amen
[00:20:07.320 --> 00:20:11.420]  那你說為什麼我都感覺不到這個能力呢
[00:20:11.420 --> 00:20:13.980]  我常常說就好像
[00:20:13.980 --> 00:20:15.780]  一個水壩一樣嗎
[00:20:16.540 --> 00:20:20.880]  你我都知道水壩裡面的水是帶著極大的能力的
[00:20:20.880 --> 00:20:22.680]  水力發電都從這裡來
[00:20:22.680 --> 00:20:28.560]  但如果你曾經去過水壩去參觀你只是看表面上水壩的水發現
[00:20:28.560 --> 00:20:32.400]  水壩是非常的平靜看不出什麼能力
[00:20:32.400 --> 00:20:36.500]  這個能力什麼時候能夠被釋放出來
[00:20:36.500 --> 00:20:39.580]  只有當水閘的門被打開的時候
[00:20:39.580 --> 00:20:44.180]  忽然間那個水沖下來那個能力就被釋放出來
[00:20:45.460 --> 00:20:49.300]  那什麼是鼠鱗這個水閘的門呢
[00:20:49.300 --> 00:20:51.600]  我常說這個門呢
[00:20:51.600 --> 00:20:54.420]  就是我們對神的順服
[00:20:54.420 --> 00:20:57.760]  什麼時候我們選擇來順從神
[00:20:57.760 --> 00:21:01.340]  不再讓舊事來纏累我們了
[00:21:01.340 --> 00:21:04.160]  什麼時候我們選擇來順從神
[00:21:04.160 --> 00:21:07.740]  除去一切過去的攔阻生命的攔阻
[00:21:07.740 --> 00:21:11.320]  放下一切生命當中舊有的事物的時候
[00:21:11.580 --> 00:21:17.200]  忽然間神的門就被打開神的能力就在我們生命當中釋放出來
[00:21:17.200 --> 00:21:17.980]  Amen
[00:21:17.980 --> 00:21:21.040]  第二點今天你需要看一下
[00:21:21.040 --> 00:21:24.120]  你裡面的鼠鱗的生命的光景是如何
[00:21:24.120 --> 00:21:31.540]  你要像個醫生一樣診斷要看一下我請問你主的生命在你裡面的
[00:21:31.540 --> 00:21:33.080]  光景是如何
[00:21:33.080 --> 00:21:37.440]  是像死水一灘動彈不得
[00:21:37.440 --> 00:21:38.960]  還像滾滾江河
[00:21:40.240 --> 00:21:44.860]  你的光景是主的生命在你裡面是動彈不得的
[00:21:44.860 --> 00:21:46.640]  還是滾滾江河
[00:21:46.640 --> 00:21:51.760]  如果主的生命在你裡面像死水一灘
[00:21:51.760 --> 00:21:57.400]  我告訴你今天需要在生命做這個禱告求你復興我的生命吧
[00:21:57.400 --> 00:21:59.200]  我需要你
