
[00:00:00.000 --> 00:00:03.440]  回到我們小小的世界裏面
[00:04:00.800 --> 00:04:07.000]  恐怖在他們不斷呼喊耶和華的名字
[00:04:07.000 --> 00:04:09.560]  但是他們認不認識耶和華呢?
[00:04:09.560 --> 00:04:10.760]  不認識的
[00:04:10.760 --> 00:04:12.320]  其中一個故事
[00:04:12.320 --> 00:04:13.000]  如果你記得
[00:04:13.000 --> 00:04:15.080]  就是有一個人叫米加
[00:04:15.080 --> 00:04:18.640]  他決定將他家變成了一個神殿
[00:04:18.640 --> 00:04:23.200]  然後他找了他其中的兒子來做祭司
[00:04:23.200 --> 00:04:24.440]  可以嗎?
[00:04:24.440 --> 00:04:25.960]  不可以的
[00:04:25.960 --> 00:04:28.240]  然後他找了他的兒子做祭司之後
[00:04:28.240 --> 00:04:29.960]  有一個尼米年輕人經過
[00:04:29.960 --> 00:04:34.080]  他就找了尼米年輕人替他的兒子做祭司
[00:04:34.080 --> 00:04:35.280]  可以嗎?
[00:04:35.280 --> 00:04:35.920]  又不可以的
[00:04:35.920 --> 00:04:36.400]  為什麼呢?
[00:04:36.400 --> 00:04:40.920]  不是每個尼米人都可以做祭司的
[00:04:40.920 --> 00:04:42.760]  而他當時的反應就是說
[00:04:42.760 --> 00:04:45.600]  現在耶和華一定會祝福我
[00:04:45.600 --> 00:04:48.280]  因為我有一個尼米人做我的祭司
[00:04:48.280 --> 00:04:52.000]  所以他口口聲聲在叫耶和華
[00:04:52.000 --> 00:04:56.520]  但是他知不知道耶和華究竟是怎樣的神呢?
[00:04:56.520 --> 00:04:58.080]  他不知道的
[00:04:58.080 --> 00:04:59.960]  我想你記住
[00:04:59.960 --> 00:05:02.640]  其實在路德記的開始的時候
[00:05:02.640 --> 00:05:04.800]  我們是面對同一種饑荒
[00:05:04.800 --> 00:05:06.800]  就是上帝話語的饑荒
[00:05:06.800 --> 00:05:10.640]  因為路德記的開始是史詩統治的時候
[00:05:10.640 --> 00:05:12.360]  是上帝話語的饑荒的時候
[00:05:12.360 --> 00:05:13.520]  所以
[00:05:13.520 --> 00:05:15.840]  這家人就去了哪裡呢?
[00:05:15.840 --> 00:05:17.560]  去了摩訶
[00:05:17.560 --> 00:05:21.880]  他們去摩訶不是因為艱難
[00:05:21.880 --> 00:05:23.600]  所以要移民
[00:05:23.600 --> 00:05:25.280]  不是一個忠誠的決定
[00:05:25.280 --> 00:05:27.280]  是一個錯誤的決定
[00:05:27.280 --> 00:05:29.080]  所以如果你兩個星期之前在這裡
[00:05:29.080 --> 00:05:30.640]  你知道我在這裡說
[00:05:30.640 --> 00:05:31.960]  亞伯拉罕
[00:05:31.960 --> 00:05:33.400]  因為罕災的緣故
[00:05:33.400 --> 00:05:34.920]  他下了埃及
[00:05:34.920 --> 00:05:36.240]  而第二次
[00:05:36.240 --> 00:05:38.240]  當故事再重複的時候
[00:05:38.240 --> 00:05:40.280]  以撒上帝的指名道姓
[00:05:40.280 --> 00:05:42.280]  叫他不可以離開
[00:05:42.280 --> 00:05:43.000]  那個地方
[00:05:43.000 --> 00:05:44.520]  因為是凝聚之地
[00:05:44.520 --> 00:05:47.440]  傻子不可以離開凝聚之地
[00:05:47.440 --> 00:05:48.520]  而他
[00:05:48.520 --> 00:05:50.520]  因為他不懂聖經
[00:05:50.520 --> 00:05:52.600]  因為這群人性
[00:05:52.600 --> 00:05:54.880]  因為以利米勒這家人
[00:05:54.880 --> 00:05:58.640]  在上帝話語裡面是乾歧的
[00:05:58.640 --> 00:05:59.720]  所以他不懂
[00:05:59.720 --> 00:06:03.840]  於是他就移民了去摩訶地
[00:06:03.840 --> 00:06:05.080]  向東走
[00:06:05.080 --> 00:06:05.960]  是不行的
[00:06:05.960 --> 00:06:07.480]  東是壞的
[00:06:07.480 --> 00:06:10.760]  也是因為他們不認識上帝話語
[00:06:10.760 --> 00:06:13.600]  所以他們本來說去逃難
[00:06:13.600 --> 00:06:16.160]  結果整整在那裡住了十年
[00:06:16.160 --> 00:06:20.080]  也是因為他們不認識上帝話語
[00:06:20.080 --> 00:06:23.200]  於是整整就在那裡結婚
[00:06:23.200 --> 00:06:28.240]  和當地的摩訶人結婚
[00:06:28.240 --> 00:06:29.920]  你看到嗎?
[00:06:29.920 --> 00:06:33.000]  所有的事情其實在背後有一個理由
[00:06:33.000 --> 00:06:37.320]  理由就是因為他們不認識上帝話語
[00:06:38.960 --> 00:06:40.960]  於是最後
[00:06:40.960 --> 00:06:43.560]  全家人都死了
[00:06:43.560 --> 00:06:45.320]  或者全家男人都死了
[00:06:45.320 --> 00:06:47.720]  男人死了就是全家都死了
[00:06:47.720 --> 00:06:49.720]  在那個時代裡面
[00:06:49.720 --> 00:06:51.720]  女人是沒用的
[00:06:51.720 --> 00:06:53.520]  是無後的
[00:06:53.520 --> 00:06:54.640]  這樣就完蛋了
[00:06:54.640 --> 00:06:56.640]  但是就是因為這個死亡
[00:06:56.640 --> 00:06:58.800]  你當它是審判也好也好
[00:06:58.800 --> 00:07:02.000]  開始了一個回家的路程
[00:07:02.000 --> 00:07:04.680]  所以整本《路德記》是在說回家
[00:07:04.680 --> 00:07:07.160]  但是這個回轉有兩個意義
[00:07:07.160 --> 00:07:09.160]  一個是身體上的回轉
[00:07:09.160 --> 00:07:10.960]  因為他真的要回家
[00:07:10.960 --> 00:07:13.960]  另外一個更重要的是屬靈上的回轉
[00:07:13.960 --> 00:07:19.000]  整本《路德記》是呼召我們去回轉
[00:07:19.000 --> 00:07:22.880]  你想想《路德記》是寫給誰寫的
[00:07:22.880 --> 00:07:24.880]  不要想你自己
[00:07:24.880 --> 00:07:27.440]  先寫《路德記》的人
[00:07:27.440 --> 00:07:30.400]  你想想《路德記》當時寫的是寫給誰
[00:07:30.400 --> 00:07:36.240]  寫在剛剛《史詩記》過了之後那段日子的人
[00:07:36.960 --> 00:07:38.760]  它主要有兩個目的
[00:07:38.760 --> 00:07:39.600]  第一個目的是什麼呢
[00:07:39.600 --> 00:07:42.320]  告訴你大衛應該是賢君
[00:07:42.320 --> 00:07:44.480]  我剛才已經講了這個謎底
[00:07:44.480 --> 00:07:46.000]  另外一個理由是什麼呢
[00:07:46.000 --> 00:07:49.360]  就是說你們這群
[00:07:49.360 --> 00:07:51.600]  做著眼睛看為對
[00:07:51.600 --> 00:07:55.400]  但是在眼中看為惡的人應該要怎樣
[00:07:55.400 --> 00:07:57.120]  悔改
[00:07:57.120 --> 00:08:01.480]  你們要從你們的罪裡面悔改
[00:08:01.480 --> 00:08:06.000]  你要從你們的無知裡面悔改出來
[00:08:06.000 --> 00:08:08.720]  無知是什麼呢?無知上帝的話語
[00:08:08.720 --> 00:08:11.200]  如果你記得
[00:08:11.200 --> 00:08:13.520]  在《薩姆爾記》開始的時候
[00:08:13.520 --> 00:08:16.360]  講上帝選擇薩姆爾的時候
[00:08:16.360 --> 00:08:19.960]  都是說當時是沒有上帝的話語的
[00:08:19.960 --> 00:08:23.520]  所以薩姆爾聽到耀華呼喊他
[00:08:23.520 --> 00:08:27.000]  對於耳裡是大件事來的
[00:08:27.000 --> 00:08:30.280]  因為上帝已經不說話了
[00:08:30.280 --> 00:08:35.040]  所以你整個《史詩記》的時代
[00:08:35.040 --> 00:08:36.920]  進入君王的時代
[00:08:36.920 --> 00:08:41.720]  是一個話語饑渴的時候
[00:08:41.720 --> 00:08:44.760]  而他們需要從他們的罪
[00:08:44.760 --> 00:08:46.960]  他們在做的惡事裡面悔改
[00:08:46.960 --> 00:08:51.520]  另外他很需要從這個無知
[00:08:51.520 --> 00:08:55.080]  對上帝的話語的無知裡面悔改出來
[00:08:55.080 --> 00:08:57.680]  我想跟你想一下這個所謂
[00:08:57.680 --> 00:09:00.880]  無知的悔改
[00:09:00.880 --> 00:09:02.600]  聖經講的無知
[00:09:02.600 --> 00:09:05.960]  就不是說我什麼都不懂,沒看過聖經
[00:09:05.960 --> 00:09:08.440]  如果你記得我剛才講的故事
[00:09:08.440 --> 00:09:11.640]  在《史詩記》裡面最後那幫人
[00:09:11.640 --> 00:09:14.200]  那幫人其實覺得他們自己
[00:09:14.200 --> 00:09:16.880]  是懂不懂上帝的話語的
[00:09:16.880 --> 00:09:18.280]  他覺得他懂的
[00:09:18.280 --> 00:09:22.480]  所以他曉得找一個人做祭司的
[00:09:22.480 --> 00:09:26.000]  所以他曉得找一個利美人做祭司的
[00:09:26.000 --> 00:09:28.160]  但如果你記得我那時候講米加的時候
[00:09:28.160 --> 00:09:31.400]  我說米加是差不多先生
[00:09:31.400 --> 00:09:33.640]  差不多啦
[00:09:33.640 --> 00:09:35.080]  利美人
[00:09:35.080 --> 00:09:38.440]  不一定要亞倫後代,差不多
[00:09:38.440 --> 00:09:41.880]  教會最怕的就是差不多先生
[00:09:41.880 --> 00:09:44.400]  如果你無知呢
[00:09:44.400 --> 00:09:46.240]  就無所謂,我不怕你無知
[00:09:46.240 --> 00:09:50.840]  我怕你無知到你不知道自己無知
[00:09:50.840 --> 00:09:54.040]  如果你教過學生你都知道
[00:09:54.040 --> 00:09:56.040]  你不怕那些蠢的
[00:09:56.040 --> 00:09:59.880]  你怕那些蠢又覺得自己很厲害的
[00:09:59.880 --> 00:10:01.320]  那些就麻煩了
[00:10:01.320 --> 00:10:03.600]  因為他講兩句他明明聽不懂
[00:10:03.600 --> 00:10:04.760]  他就說不是啦,我知道啦
[00:10:04.760 --> 00:10:07.400]  我現在寫很多東西
[00:10:07.400 --> 00:10:13.600]  好像很厲害,其實完全是無知的
[00:10:13.600 --> 00:10:16.720]  所以我們現在講的
[00:10:16.720 --> 00:10:17.880]  他們需要回轉
[00:10:17.880 --> 00:10:20.480]  是由那種無知,那種差不多
[00:10:20.480 --> 00:10:24.400]  沒什麼所謂,隨隨便便
[00:10:24.400 --> 00:10:26.920]  不鹹不淡,不湯不水
[00:10:26.920 --> 00:10:29.400]  知少少,扮代表
[00:10:29.400 --> 00:10:31.320]  那個世界裡面跳出來
[00:10:31.320 --> 00:10:36.320]  成為一個真是連讀上帝話語的一個群體
[00:10:36.320 --> 00:10:41.120]  我想你都明白為什麼我說這些話
[00:10:41.120 --> 00:10:44.680]  其實和今天很應景的
[00:10:44.680 --> 00:10:47.280]  甚至我們那時候讀史詩記的時候
[00:10:47.280 --> 00:10:52.920]  都很覺得和現在的教會是很應景的
[00:10:52.920 --> 00:10:56.600]  到今時今日你不可以說教會是無知
[00:10:56.600 --> 00:10:59.320]  我們神學院都不知道有多少間
[00:10:59.320 --> 00:11:03.920]  但是是不是真的大家抓得很實上帝的話語呢
[00:11:03.920 --> 00:11:05.280]  又不是的
[00:11:05.280 --> 00:11:08.400]  其實很多差不多先生的
[00:11:08.400 --> 00:11:09.880]  所以如果你是一個平信徒
[00:11:09.880 --> 00:11:10.840]  你說你什麼都不懂的
[00:11:10.840 --> 00:11:12.640]  你在教會裡面坐的
[00:11:12.640 --> 00:11:15.360]  那你都算安全一點的了
[00:11:15.360 --> 00:11:19.280]  但是如果你在教會裡面侍奉的
[00:11:19.280 --> 00:11:21.160]  你在教會裡面你做主禮
[00:11:21.160 --> 00:11:24.760]  帶別人查經也好,帶別人敬拜也好
[00:11:24.760 --> 00:11:26.720]  你都應該要害怕一下
[00:11:26.720 --> 00:11:28.280]  我這些很害怕的
[00:11:28.280 --> 00:11:31.320]  其實應該是戰經的
[00:11:31.320 --> 00:11:37.040]  因為你講得多你就會被審判得更嚴峻
[00:11:37.040 --> 00:11:40.120]  這個是《雅各書》第三章裡面講的
[00:11:40.120 --> 00:11:42.280]  那個口舌的問題
[00:11:42.280 --> 00:11:46.040]  他就不是說你講話講得快了出口
[00:11:46.040 --> 00:11:47.200]  罵了你老婆
[00:11:47.200 --> 00:11:48.200]  不是在講這件事
[00:11:48.200 --> 00:11:49.240]  他是在講教導
[00:11:49.240 --> 00:11:50.400]  在教會裡面教導
[00:11:50.400 --> 00:11:53.840]  他說你做教導的人要很小心
[00:11:53.840 --> 00:11:57.080]  因為你講得多你可以錯得多的
[00:11:57.080 --> 00:11:59.360]  所以我們很需要很嚴謹去思想
[00:11:59.360 --> 00:12:04.680]  你想一下為什麼我讀一本這麼簡單的路德記
[00:12:04.680 --> 00:12:07.240]  我要在前面講這麼多東西
[00:12:07.240 --> 00:12:15.840]  因為框架是很重要很重要很重要的
[00:12:15.840 --> 00:12:17.800]  OK,講到這裡
[00:12:17.800 --> 00:12:21.480]  我給一點我之後要講的東西
[00:12:21.480 --> 00:12:23.240]  告訴你一點
[00:12:23.240 --> 00:12:24.760]  上次我講完之後
[00:12:24.760 --> 00:12:27.800]  也有我的組長跟我說
[00:12:27.800 --> 00:12:30.440]  我們很多濟英姐妹有讀過
[00:12:30.440 --> 00:12:32.560]  或者查過路德記
[00:12:32.560 --> 00:12:36.560]  都覺得南俄米算是一個挺好的人
[00:12:36.560 --> 00:12:39.840]  甚至帶了他去食腐朽主
[00:12:39.840 --> 00:12:41.000]  你明白嗎?
[00:12:41.000 --> 00:12:43.240]  因為上次我也有講過
[00:12:43.240 --> 00:12:46.120]  我覺得南俄米其實不是一個好人
[00:12:46.120 --> 00:12:48.760]  所以有些組長跟我說
[00:12:48.760 --> 00:12:51.160]  梁牧師你下次也多講一點南俄米
[00:12:51.160 --> 00:12:54.480]  你為什麼會這樣認為他呢?
[00:12:54.480 --> 00:12:57.120]  為什麼我這麼覺得南俄米呢?
[00:12:57.120 --> 00:13:01.200]  你看到最後你就知道為什麼南俄米不是一個好人
[00:13:01.200 --> 00:13:03.040]  但是我所謂不是一個好人
[00:13:03.040 --> 00:13:04.880]  就不是說他特別壞
[00:13:04.880 --> 00:13:10.960]  而是說其實你會發覺南俄米就是史詩記裡面那幫人
[00:13:10.960 --> 00:13:15.480]  你會發覺南俄米口口聲聲
[00:13:15.480 --> 00:13:17.080]  是叫上帝耶和華的
[00:13:17.080 --> 00:13:21.000]  你知道耶和華是上帝自己在藥盅的姓名
[00:13:21.000 --> 00:13:23.960]  就是祂的名字
[00:13:23.960 --> 00:13:26.440]  祂口口聲聲叫上帝做耶和華
[00:13:26.440 --> 00:13:28.760]  好像跟祂很熟
[00:13:28.760 --> 00:13:31.040]  但是祂做的所有事情
[00:13:31.040 --> 00:13:34.440]  都反映了祂跟上帝不是很熟
[00:13:34.440 --> 00:13:37.000]  當然我們可以說
[00:13:37.000 --> 00:13:39.960]  其實很多事情祂做女人是被動的
[00:13:39.960 --> 00:13:41.640]  譬如說搬去摩訶
[00:13:41.640 --> 00:13:43.240]  那祂是被動的
[00:13:43.240 --> 00:13:46.160]  就算你可以說祂的兒子跟摩訶人結婚
[00:13:46.160 --> 00:13:49.400]  可能都是老公的主意
[00:13:49.400 --> 00:13:51.800]  但是一去到第一章繼續下去的時候
[00:13:51.800 --> 00:13:54.160]  你會發覺南俄米
[00:13:54.160 --> 00:13:55.760]  老公已經死光了
[00:13:55.760 --> 00:13:56.920]  兒子也死光了
[00:13:56.920 --> 00:13:59.680]  現在南俄米是在做主動的
[00:13:59.680 --> 00:14:02.880]  你在他跟他媳婦的對話裡面
[00:14:02.880 --> 00:14:04.480]  你開始發現
[00:14:04.480 --> 00:14:09.400]  原來南俄米真的跟耶和華不是很熟
[00:14:09.400 --> 00:14:11.560]  到最後第三章的時候
[00:14:11.560 --> 00:14:15.480]  他將老德派進去黑夜裡面
[00:14:15.480 --> 00:14:19.360]  那一刻真的毒了
[00:14:19.360 --> 00:14:20.640]  我們到時再說
[00:14:20.640 --> 00:14:22.840]  但是我想你有一個心理準備
[00:14:22.840 --> 00:14:24.600]  當我們去看第一章
[00:14:24.600 --> 00:14:25.960]  第六至二十二節的時候
[00:14:25.960 --> 00:14:28.000]  你會發覺
[00:14:28.000 --> 00:14:32.680]  有兩個主角配角對調的一個情況出來
[00:14:32.680 --> 00:14:36.320]  一開始的時候南俄米是主角
[00:14:36.320 --> 00:14:37.840]  老德是誰呢
[00:14:37.840 --> 00:14:39.040]  尤其是你想想
[00:14:39.040 --> 00:14:43.240]  這本書是寫給猶太人的
[00:14:43.240 --> 00:14:45.160]  猶太人一聽到摩訶人
[00:14:45.160 --> 00:14:49.160]  他當然覺得他很低到不知道有多低
[00:14:49.160 --> 00:14:52.480]  但是第一章的尾聲的時候
[00:14:52.480 --> 00:14:56.280]  你已經發覺南俄米是fade away
[00:14:56.280 --> 00:14:58.800]  即是南俄米已經再不重要了
[00:14:58.800 --> 00:15:02.600]  而老德取締了他的主角的位置
[00:15:02.600 --> 00:15:05.400]  這是第一章會告訴我們的事
[00:15:05.400 --> 00:15:08.080]  好,我們開始看
[00:15:08.080 --> 00:15:11.160]  我們一起看
[00:15:11.160 --> 00:15:14.880]  在老德記的第一章
[00:15:14.880 --> 00:15:18.040]  第六至二十二節
[00:15:18.040 --> 00:15:21.600]  百姓沒有糧人亡摩訶地
[00:15:21.600 --> 00:15:24.160]  第六節
[00:15:24.160 --> 00:15:27.880]  南俄米與兩個媳婦起身
[00:15:27.880 --> 00:15:30.480]  要往摩訶地回去
[00:15:30.480 --> 00:15:34.000]  因為他在摩訶地聽見耶和華
[00:15:34.000 --> 00:15:36.040]  眷顧自己的百姓
[00:15:36.040 --> 00:15:38.120]  賜糧食給他們
[00:15:38.120 --> 00:15:39.400]  有一個好消息
[00:15:39.400 --> 00:15:40.400]  終於有一個好消息
[00:15:40.400 --> 00:15:44.600]  而這個好消息讓他們做了一個好的決定
[00:15:44.600 --> 00:15:46.800]  就是要返歸要返去
[00:15:46.800 --> 00:15:50.640]  這裡說到伯利恆在House of Bread
[00:15:50.640 --> 00:15:53.240]  麵包之家當時沒有麵包
[00:15:53.240 --> 00:15:54.840]  現在有麵包
[00:15:54.840 --> 00:15:56.600]  麵包是生命的代表
[00:15:56.600 --> 00:16:00.720]  於是他們現在可以返回麵包城
[00:16:00.720 --> 00:16:02.560]  第七節再次強調
[00:16:02.560 --> 00:16:04.960]  他和兩個媳婦就起行
[00:16:04.960 --> 00:16:09.600]  離開所住的地方
[00:16:09.600 --> 00:16:13.800]  上路回猶大地區
[00:16:13.800 --> 00:16:14.880]  他聽到這個好消息
[00:16:14.880 --> 00:16:16.040]  做了一個好的決定
[00:16:16.040 --> 00:16:18.160]  現在還有實際的行動
[00:16:18.160 --> 00:16:19.320]  他們返去
[00:16:19.320 --> 00:16:20.720]  如果你看到這裡的時候
[00:16:20.720 --> 00:16:23.040]  整個故事應該是很有盼望的
[00:16:23.040 --> 00:16:25.160]  但是就在這個時候
[00:16:25.160 --> 00:16:27.840]  南俄米就開始說話了
[00:16:27.840 --> 00:16:28.880]  他說什麼呢?
[00:16:28.880 --> 00:16:30.160]  第一章八字
[00:16:30.160 --> 00:16:33.120]  南俄米對兩個媳婦說
[00:16:33.120 --> 00:16:36.480]  你們各自回娘家去吧
[00:16:36.480 --> 00:16:40.160]  你看到這個回去和不回去
[00:16:40.160 --> 00:16:42.280]  在原文裡面是同一個字
[00:16:42.280 --> 00:16:44.280]  如果你有做過功課就知道了
[00:16:44.280 --> 00:16:46.480]  在這段聖經裡面
[00:16:46.480 --> 00:16:47.880]  回去這個字
[00:16:47.880 --> 00:16:49.120]  return
[00:16:49.120 --> 00:16:50.560]  出現過很多次
[00:16:50.560 --> 00:16:52.960]  但是在很多次當中
[00:16:52.960 --> 00:16:55.040]  其實有兩個不同的解釋
[00:16:55.040 --> 00:16:58.000]  第一個回去是回去哪裡?
[00:16:58.000 --> 00:16:59.080]  猶大
[00:16:59.080 --> 00:17:00.440]  好不好?
[00:17:00.440 --> 00:17:02.280]  好,所以是藍色
[00:17:02.280 --> 00:17:05.800]  第二個回去是回去哪裡?
[00:17:05.800 --> 00:17:09.200]  回去摩訶
[00:17:09.200 --> 00:17:10.600]  死路一條
[00:17:10.600 --> 00:17:12.560]  摩訶是壞地方
[00:17:12.560 --> 00:17:15.320]  就是現在兩個媳婦和他
[00:17:15.320 --> 00:17:18.480]  本來要上生命之道
[00:17:18.480 --> 00:17:19.960]  之路
[00:17:19.960 --> 00:17:21.560]  誰知道就在這個時候
[00:17:21.560 --> 00:17:23.960]  南俄米竟然爆了一句話出來
[00:17:23.960 --> 00:17:26.320]  他說不如你們回娘家吧
[00:17:26.320 --> 00:17:28.720]  南俄米卻對
[00:17:28.720 --> 00:17:29.800]  這兩個媳婦說
[00:17:29.800 --> 00:17:30.840]  不要去了,你們去吧
[00:17:30.840 --> 00:17:35.840]  所以現在是回歸A對回歸B
[00:17:35.840 --> 00:17:37.240]  你看到嗎?
[00:17:37.240 --> 00:17:39.520]  也顯示告訴你
[00:17:39.520 --> 00:17:41.040]  南俄米真的不太行
[00:17:41.040 --> 00:17:43.680]  他不太知道這個問題在哪裡
[00:17:43.680 --> 00:17:44.640]  繼續
[00:17:44.640 --> 00:17:45.560]  一章八節
[00:17:45.560 --> 00:17:47.800]  冤耶和華恩待你們
[00:17:47.800 --> 00:17:51.400]  將你們待已故的人和我一樣
[00:17:51.400 --> 00:17:58.080]  冤耶和華使你們各自在新的丈夫家中得歸宿
[00:17:58.080 --> 00:18:00.560]  他開始呼叫耶和華的名字
[00:18:00.560 --> 00:18:01.600]  你看到嗎?
[00:18:01.600 --> 00:18:02.400]  他不是叫神
[00:18:02.400 --> 00:18:03.720]  他是冤耶和華
[00:18:03.720 --> 00:18:04.640]  很熟的
[00:18:04.640 --> 00:18:06.960]  跟耶和華很熟的
[00:18:06.960 --> 00:18:08.680]  但是你一直已經想起
[00:18:08.680 --> 00:18:09.800]  在史詩記的背後
[00:18:09.800 --> 00:18:11.800]  當別人覺得跟耶和華很熟
[00:18:11.800 --> 00:18:13.840]  耶和華未必跟他很熟
[00:18:13.840 --> 00:18:15.560]  冤耶和華恩待你
[00:18:15.560 --> 00:18:17.400]  但是這裡「恩待」這個字
[00:18:17.400 --> 00:18:19.280]  出現了一個很重要的詞語
[00:18:19.280 --> 00:18:20.520]  叫Hazard
[00:18:20.520 --> 00:18:21.600]  在舊約聖經裡面
[00:18:21.600 --> 00:18:23.000]  可能這個Hazard
