
[00:00:00.000 --> 00:00:03.080]  很高興再一次和大家一起在主日
[00:01:03.320 --> 00:01:04.920]  但是我想我分享的內容
[00:01:04.920 --> 00:01:07.200]  很有可能是
[00:01:07.200 --> 00:01:08.560]  跳出這一段的
[00:01:08.560 --> 00:01:09.600]  這一段經文而已
[00:01:09.600 --> 00:01:11.360]  因爲我可能沒有太多機會
[00:01:11.360 --> 00:01:13.360]  在大家中間分享真言
[00:01:13.360 --> 00:01:13.960]  我不會
[00:01:13.960 --> 00:01:16.440]  可能不會一個字一個句的
[00:01:16.440 --> 00:01:18.360]  分享這幾句話
[00:01:18.360 --> 00:01:20.080]  各位
[00:01:20.080 --> 00:01:22.080]  我們最近陳導在讀真言
[00:01:22.080 --> 00:01:23.320]  我想
[00:01:23.320 --> 00:01:24.880]  如果你參加我們的陳導
[00:01:24.880 --> 00:01:27.600]  你已經連續聽了好多天的真言的信息
[00:01:27.600 --> 00:01:30.680]  你有沒有發現真言這卷書
[00:01:30.680 --> 00:01:33.040]  跟整個聖經其他的書卷
[00:01:33.040 --> 00:01:34.320]  有相當大的不同
[00:01:34.320 --> 00:01:37.280]  非常特別的一卷書
[00:01:37.280 --> 00:01:39.800]  有人這麼說
[00:01:39.800 --> 00:01:43.840]  真言可能是在整個舊約當中
[00:01:43.840 --> 00:01:48.240]  去基督化最嚴重的一本書
[00:01:48.240 --> 00:01:48.800]  你知道
[00:01:48.800 --> 00:01:49.960]  主耶穌曾經講過一句話
[00:01:49.960 --> 00:01:50.840]  他說
[00:01:50.840 --> 00:01:53.520]  整個舊約都是指着我講的
[00:01:53.520 --> 00:01:54.520]  對不對
[00:01:54.520 --> 00:01:55.360]  對不對
[00:01:55.360 --> 00:01:57.040]  你在歷史書當中
[00:01:57.040 --> 00:02:00.080]  你看到了那一位高楊
[00:02:00.080 --> 00:02:01.560]  你在先知書當中
[00:02:01.560 --> 00:02:03.800]  看到那一位將要來的尼賽亞
[00:02:03.800 --> 00:02:05.360]  甚至你在詩歌當中
[00:02:05.360 --> 00:02:06.560]  詩篇當中
[00:02:06.560 --> 00:02:08.080]  大衛的呼求當中
[00:02:08.080 --> 00:02:11.480]  都講到那位將要來的萬王之王
[00:02:11.480 --> 00:02:12.360]  但是真言
[00:02:12.360 --> 00:02:15.720]  真言當中的基督到底在哪裏
[00:02:15.720 --> 00:02:16.200]  各位
[00:02:16.200 --> 00:02:21.680]  所以真言似乎好像是在教導我們
[00:02:21.680 --> 00:02:24.920]  在這個世界上過一個更明哲的
[00:02:24.920 --> 00:02:27.640]  更聰明的更有道德的人生
[00:02:27.640 --> 00:02:30.480]  過一個人本主義的美好的生活
[00:02:30.480 --> 00:02:34.960]  所以我讀到了一句很危言聳聽的話
[00:02:34.960 --> 00:02:35.280]  他說
[00:02:35.280 --> 00:02:39.760]  今天這個世代的西方世界的成功神學
[00:02:39.760 --> 00:02:44.280]  就是從真言的著實書開始的
[00:02:44.280 --> 00:02:46.160]  因爲當我們讀真言的時候
[00:02:46.160 --> 00:02:47.560]  怎麼樣過得健康
[00:02:47.560 --> 00:02:48.920]  怎麼樣去交友
[00:02:48.920 --> 00:02:51.560]  怎麼樣去去理財
[00:02:51.560 --> 00:02:54.320]  怎麼樣在這個人世間過得有智慧
[00:02:54.320 --> 00:02:56.120]  而這種智慧的目的
[00:02:56.120 --> 00:02:58.080]  好像就是讓我在這個世界上
[00:02:58.080 --> 00:02:59.400]  過得更好
[00:02:59.400 --> 00:03:00.680]  齡子妹
[00:03:00.680 --> 00:03:02.880]  這是我們對真言的一個誤解
[00:03:02.880 --> 00:03:05.760]  所以我們一開始我們就要撥雲見日
[00:03:05.760 --> 00:03:09.520]  我們一開始我們就要理清什麼叫真言
[00:03:09.520 --> 00:03:12.120]  Mashal這個西伯來文
[00:03:12.120 --> 00:03:15.440]  真言的西伯來文原文叫Mashal
[00:03:15.440 --> 00:03:16.560]  它的
[00:03:16.560 --> 00:03:17.920]  如果你直譯它的
[00:03:17.920 --> 00:03:19.320]  它是comparison
[00:03:19.320 --> 00:03:20.520]  什麼意思
[00:03:20.520 --> 00:03:23.240]  這個詞的原意是比較
[00:03:23.240 --> 00:03:26.680]  用一件事物去比較另一件事物
[00:03:26.680 --> 00:03:29.040]  或者是
[00:03:29.040 --> 00:03:30.240]  metaphor
[00:03:30.240 --> 00:03:32.000]  什麼叫metaphor
[00:03:32.000 --> 00:03:32.600]  比喻
[00:03:32.600 --> 00:03:34.200]  對不對
[00:03:34.200 --> 00:03:35.000]  無論是比較
[00:03:35.000 --> 00:03:35.840]  無論是比喻
[00:03:35.840 --> 00:03:39.360]  都是拿一件事指向另外一件事
[00:03:39.360 --> 00:03:40.720]  所以
[00:03:40.720 --> 00:03:42.200]  這個真言這個原文
[00:03:42.200 --> 00:03:44.920]  你如果翻看聖經其他的翻譯
[00:03:44.920 --> 00:03:46.680]  除了真言書以外
[00:03:46.680 --> 00:03:48.080]  其他的地方很多
[00:03:48.080 --> 00:03:49.760]  當然也有翻譯成真言的
[00:03:49.760 --> 00:03:53.720]  他們會翻譯成比喻隱喻
[00:03:53.720 --> 00:03:55.360]  它有比喻的意思
[00:03:55.360 --> 00:03:56.320]  有隱喻的意思
[00:03:56.320 --> 00:03:58.680]  有象徵的意思
[00:03:58.680 --> 00:04:00.760]  當然真言的內容
[00:04:00.760 --> 00:04:03.120]  真言這卷書的內容裏邊
[00:04:03.120 --> 00:04:05.440]  本身裏邊有很多的比喻
[00:04:05.440 --> 00:04:10.160]  但是其實真言的整卷書都是一個比喻
[00:04:10.160 --> 00:04:11.280]  有的時候
[00:04:11.280 --> 00:04:13.480]  我們如果按中文的翻譯來看
[00:04:13.480 --> 00:04:15.520]  什麼是真言
[00:04:15.520 --> 00:04:16.200]  想到真言
[00:04:16.200 --> 00:04:18.600]  我們就會想到這些詞對不對
[00:04:18.600 --> 00:04:22.760]  有一些普世價值當中的這些的詞就出來了
[00:04:22.760 --> 00:04:25.400]  真言就是明人明言
[00:04:25.400 --> 00:04:28.120]  就是僅是格言
[00:04:28.120 --> 00:04:29.600]  就是這些的諺語
[00:04:29.600 --> 00:04:30.880]  是不是這些呢
[00:04:30.880 --> 00:04:32.600]  是不是索羅門收集了
[00:04:32.600 --> 00:04:33.960]  還有其他的作者
[00:04:33.960 --> 00:04:35.760]  收集了這些的諺語
[00:04:35.760 --> 00:04:36.720]  編輯起來
[00:04:36.720 --> 00:04:40.280]  好像這個世間的大智慧
[00:04:40.280 --> 00:04:41.880]  集結起來的一本書呢
[00:04:41.880 --> 00:04:43.400]  一本書卷呢
[00:04:43.400 --> 00:04:44.680]  丟姊妹
[00:04:44.680 --> 00:04:45.600]  不是的
[00:04:45.600 --> 00:04:48.480]  真言中所講的智慧
[00:04:48.480 --> 00:04:50.640]  真言書當中所講的啓示
[00:04:50.640 --> 00:04:54.800]  和我們中國人的所謂的增廣閒聞
[00:04:54.800 --> 00:04:56.400]  菜根談
[00:04:56.400 --> 00:05:00.760]  這些的這些的僅是格言是不同的
[00:05:00.760 --> 00:05:05.400]  真言是將上帝的智慧和人的智慧
[00:05:05.400 --> 00:05:07.360]  人間的智慧比較
[00:05:07.360 --> 00:05:12.360]  又用世界上的事物去指向神的國度
[00:05:12.360 --> 00:05:14.800]  神的事物屬靈的事物
[00:05:14.800 --> 00:05:21.200]  所以和真言這個字常常一起出現的是什麼呢
[00:05:21.200 --> 00:05:22.920]  一個字叫做謎語
[00:05:22.920 --> 00:05:24.840]  今天我們讀到第六節
[00:05:24.840 --> 00:05:30.080]  第一節就是說以色列王大位兒子索羅門的真言
[00:05:30.080 --> 00:05:30.720]  對不對
[00:05:30.720 --> 00:05:31.880]  但你跳到第六節
[00:05:31.880 --> 00:05:40.880]  使人明白真言和比喻懂得智慧人的言語和謎語
[00:05:40.880 --> 00:05:43.080]  其實你如果看聖經
[00:05:43.080 --> 00:05:47.400]  整個舊約聖經常常把這兩個字放在一起
[00:05:47.400 --> 00:05:51.000]  我列舉了三處的經文
[00:05:51.000 --> 00:05:55.760]  除了真言第一章六節還有兩處
[00:05:55.760 --> 00:05:59.880]  其實他常常把比喻和謎語放在一起
[00:05:59.880 --> 00:06:01.360]  我要開口說比喻
[00:06:01.360 --> 00:06:03.320]  我要講出古時的謎語
[00:06:03.320 --> 00:06:04.800]  這是詩篇的第78篇
[00:06:04.800 --> 00:06:07.080]  你知道後來他就講什麼了嗎
[00:06:07.080 --> 00:06:10.080]  其實他是在講以色列人的歷史
[00:06:10.080 --> 00:06:12.600]  歷史是謎語
[00:06:12.600 --> 00:06:15.200]  歷史是比喻
[00:06:15.200 --> 00:06:16.320]  哦
[00:06:16.320 --> 00:06:20.280]  原來我們讀舊約讀到以色列人怎麼出埃及
[00:06:20.280 --> 00:06:21.240]  怎麼過洪海
[00:06:21.240 --> 00:06:22.800]  怎麼進迦南
[00:06:22.800 --> 00:06:24.160]  怎麼經歷上
[00:06:24.160 --> 00:06:27.160]  這整個故事是個比喻
[00:06:27.160 --> 00:06:30.840]  用這件事情指向另外一個
[00:06:30.840 --> 00:06:33.480]  用地上的歷史當中的一個事件
[00:06:33.480 --> 00:06:36.440]  指向另外的一個事件
[00:06:36.440 --> 00:06:39.240]  另外一個屬靈的天上的真理
[00:06:39.240 --> 00:06:41.680]  如果你沒有沒有明白這個
[00:06:41.680 --> 00:06:43.000]  你還是不明白
[00:06:43.000 --> 00:06:45.160]  你還是不明白什麼叫做比喻
[00:06:45.160 --> 00:06:47.600]  什麼叫做真言
[00:06:47.600 --> 00:06:48.640]  各位
[00:06:48.640 --> 00:06:51.920]  上帝爲什麼要選用比喻
[00:06:51.920 --> 00:06:57.400]  或者是用謎語來傳遞神的智慧
[00:06:57.400 --> 00:07:01.320]  神的啓示呢
[00:07:01.320 --> 00:07:04.520]  我們昨天剛好神州有兩個小組
[00:07:04.520 --> 00:07:05.280]  我們在教會
[00:07:05.280 --> 00:07:08.760]  昨天晚上我們小組聚會的時候
[00:07:08.760 --> 00:07:10.880]  我們正好討論到馬太福音十三章
[00:07:10.880 --> 00:07:12.280]  講什麼
[00:07:12.280 --> 00:07:14.360]  耶穌的比喻對不對
[00:07:14.360 --> 00:07:15.440]  卡在一個比喻上
[00:07:15.440 --> 00:07:17.000]  我們在那討論來討論去
[00:07:17.000 --> 00:07:18.520]  討論來討論去
[00:07:18.520 --> 00:07:21.480]  究竟這個天國的奧祕
[00:07:21.480 --> 00:07:24.640]  這個比喻是什麼意思
[00:07:24.640 --> 00:07:26.760]  真的是無法求聖潔
[00:07:26.760 --> 00:07:27.280]  丁慈眉
[00:07:27.280 --> 00:07:29.280]  爲什麼上帝要用比喻
[00:07:29.280 --> 00:07:31.800]  用謎語來對人說話呢
[00:07:31.800 --> 00:07:36.480]  因爲我們只能夠用我們有限的思維
[00:07:36.480 --> 00:07:37.840]  去了解
[00:07:37.840 --> 00:07:39.400]  我們卻想要去了解
[00:07:39.400 --> 00:07:44.640]  超越我們一切有限思維和能力之上的智慧
[00:07:44.640 --> 00:07:45.920]  那個知識
[00:07:45.920 --> 00:07:48.440]  所以我們的有限
[00:07:48.440 --> 00:07:54.520]  就是上帝用比喻來啓示真理的一個前提條件
[00:07:54.520 --> 00:07:57.400]  比喻實際上就是對我們的智力
[00:07:57.400 --> 00:07:58.760]  對我們的思維能力
[00:07:58.760 --> 00:08:02.280]  對我們這個人作爲一個受造物
[00:08:02.280 --> 00:08:06.880]  受造之人的一個有限性的宣告
[00:08:06.880 --> 00:08:07.960]  你知道嗎
[00:08:07.960 --> 00:08:10.760]  他宣告了你們不過是有限的人
[00:08:10.760 --> 00:08:14.160]  你無法完全明白上帝的事
[00:08:14.160 --> 00:08:17.120]  你無法完全照着你的思維
[00:08:17.120 --> 00:08:18.160]  照着你的智慧
[00:08:18.160 --> 00:08:21.960]  照着你的IQ去理解上帝
[00:08:21.960 --> 00:08:23.720]  去理解永恆
[00:08:23.720 --> 00:08:26.240]  去理解無限
[00:08:26.240 --> 00:08:29.840]  你只能夠謙卑的照着神
[00:08:29.840 --> 00:08:34.120]  他願意給你的啓示來明白
[00:08:34.120 --> 00:08:38.080]  神讓你明白的那個部分
[00:08:38.080 --> 00:08:40.480]  我舉兩節經文
[00:08:40.480 --> 00:08:41.840]  那一起讀好不好
[00:08:41.840 --> 00:08:43.040]  一二
[00:08:43.040 --> 00:08:50.960]  我對你們說地上的事
[00:08:50.960 --> 00:08:52.680]  如何能
[00:08:52.680 --> 00:08:54.600]  這是誰對誰說的
[00:08:54.600 --> 00:08:56.280]  耶穌對尼格蒂姆說的
[00:08:56.280 --> 00:08:58.240]  尼格蒂姆是一個很有智慧的人
[00:08:58.240 --> 00:08:58.640]  對不對
[00:08:58.640 --> 00:09:00.560]  他是法利賽人
[00:09:00.560 --> 00:09:03.200]  他非常懂得舊約的聖經
[00:09:03.200 --> 00:09:06.000]  但是談到重生的時候
[00:09:06.000 --> 00:09:09.600]  談到聖靈的工作的時候
[00:09:09.600 --> 00:09:10.480]  哎呀
[00:09:10.480 --> 00:09:12.960]  尼格蒂姆有好學的精神
[00:09:12.960 --> 00:09:14.400]  打破沙鍋問到底
[00:09:14.400 --> 00:09:15.720]  最後耶穌說
[00:09:15.720 --> 00:09:18.120]  說不明白的
[00:09:18.120 --> 00:09:19.560]  爲什麼呢
[00:09:19.560 --> 00:09:21.400]  因爲這是天上的事
[00:09:21.400 --> 00:09:23.160]  你聽不明白的
[00:09:23.160 --> 00:09:23.920]  那講到比喻
[00:09:23.920 --> 00:09:25.320]  耶穌還說過一句話
[00:09:25.320 --> 00:09:26.600]  我們也讀一下好不好
[00:09:26.600 --> 00:09:38.920]  耶穌用許多這樣的比喻
[00:09:38.920 --> 00:09:40.080]  各位這裏說
[00:09:40.080 --> 00:09:42.080]  耶穌在講比喻的時候
[00:09:42.080 --> 00:09:45.520]  他說照他們所能聽的
[00:09:45.520 --> 00:09:46.720]  對他們講話
[00:09:46.720 --> 00:09:47.120]  對不對
[00:09:47.120 --> 00:09:49.000]  對他們講道
[00:09:49.000 --> 00:09:50.720]  不是照我所能講的
[00:09:50.720 --> 00:09:53.800]  而是照你所能聽的
[00:09:53.800 --> 00:09:58.080]  照着你幾斤幾兩來對你講話
[00:09:58.080 --> 00:09:59.440]  丟姊妹
[00:09:59.440 --> 00:10:02.120]  所以上帝在啓示
[00:10:02.120 --> 00:10:03.680]  他的智慧的時候
[00:10:03.680 --> 00:10:05.680]  不要把他拉低成一個
[00:10:05.680 --> 00:10:09.080]  我們爲人處世的人世間的一個
[00:10:09.080 --> 00:10:11.280]  一個水平面的智慧
[00:10:11.280 --> 00:10:13.880]  而是上帝從那至高之處
[00:10:13.880 --> 00:10:16.520]  從那無限的永恆的世界
[00:10:16.520 --> 00:10:17.920]  向我們開了一扇窗戶
[00:10:17.920 --> 00:10:19.880]  但這扇窗戶不能開的太大
[00:10:19.880 --> 00:10:20.520]  開的太大
[00:10:20.520 --> 00:10:23.200]  我們受不了
[00:10:23.200 --> 00:10:25.120]  我用一個比喻
[00:10:25.120 --> 00:10:26.000]  你知不知道
[00:10:26.000 --> 00:10:30.520]  最近好像斯坦福有一個華人的博士
[00:10:30.520 --> 00:10:31.360]  他休學
[00:10:31.360 --> 00:10:34.000]  然後開發了一個很厲害的軟件
[00:10:34.000 --> 00:10:36.200]  有沒有看那個新聞
[00:10:36.200 --> 00:10:38.800]  然後已經有了五千五百萬的投資
[00:10:38.800 --> 00:10:39.880]  一夜致富
[00:10:39.880 --> 00:10:42.360]  這個軟件就是這個軟件的界面
[00:10:42.360 --> 00:10:43.320]  這個軟件的速度
[00:10:43.320 --> 00:10:45.280]  這個軟件特別是強大的功能
[00:10:45.280 --> 00:10:46.560]  只要你有一個想法
[00:10:46.560 --> 00:10:48.120]  你把它文字化輸入進去
[00:10:48.120 --> 00:10:50.400]  它就用一個電影的形式來給你
[00:10:50.400 --> 00:10:51.200]  給你展現出來
[00:10:51.200 --> 00:10:52.400]  你回家找找
[00:10:52.400 --> 00:10:53.800]  很有意思
[00:10:53.800 --> 00:10:54.760]  好厲害
[00:10:54.760 --> 00:10:57.240]  好強大的一個軟件
[00:10:57.240 --> 00:10:58.080]  它的速度
[00:10:58.080 --> 00:10:58.920]  它的色彩
[00:10:58.920 --> 00:11:00.280]  它的高清晰度
[00:11:00.280 --> 00:11:01.560]  它的功能
[00:11:01.560 --> 00:11:04.560]  遠超過我們的想象
[00:11:04.560 --> 00:11:05.400]  然後呢
[00:11:05.400 --> 00:11:06.600]  然後你就說了
[00:11:06.600 --> 00:11:10.120]  可不可以給我裝一個
[00:11:10.120 --> 00:11:12.080]  給你裝沒有問題
[00:11:12.080 --> 00:11:15.760]  但是你的電腦如果太舊的話
[00:11:15.760 --> 00:11:17.680]  會把你的電腦給當機的
[00:11:17.680 --> 00:11:18.920]  你知道嗎
[00:11:18.920 --> 00:11:20.440]  你電腦的CPU
[00:11:20.440 --> 00:11:21.880]  你電腦的Memory
[00:11:21.880 --> 00:11:24.600]  你不至於去支撐
[00:11:24.600 --> 00:11:29.080]  這個強大的軟件的功能
[00:11:29.080 --> 00:11:30.640]  所以這個軟件
[00:11:30.640 --> 00:11:33.480]  只能很部分的讓你去體驗一下
[00:11:33.480 --> 00:11:35.200]  一旦全部給你
[00:11:35.200 --> 00:11:37.000]  你的電腦就燒了
[00:11:37.000 --> 00:11:39.120]  CPU就燒壞了
[00:11:39.120 --> 00:11:40.200]  弟兄姊妹
[00:11:40.200 --> 00:11:41.720]  這就是我們在神面前
[00:11:41.720 --> 00:11:44.400]  首先理解和麪對神話語的
[00:11:44.400 --> 00:11:45.680]  一個基本的態度
[00:11:45.680 --> 00:11:46.760]  你知道嗎
[00:11:46.760 --> 00:11:49.560]  作爲你這臺電腦來說
[00:11:49.560 --> 00:11:52.640]  上帝的智慧容量太大
[00:11:52.640 --> 00:11:55.840]  上帝的智慧太厲害了
[00:11:55.840 --> 00:11:57.480]  是你承受不起的
[00:11:57.480 --> 00:12:02.080]  所以聖經用比喻做啓示的方式
[00:12:02.080 --> 00:12:03.400]  這種方式的本身
[00:12:03.400 --> 00:12:05.640]  就已經告訴我們一件事情
[00:12:05.640 --> 00:12:06.640]  各位
[00:12:06.640 --> 00:12:09.760]  我們不可能照着我們自己的推理
[00:12:09.760 --> 00:12:11.200]  自己的邏輯思維
[00:12:11.200 --> 00:12:13.200]  去明白天上的智慧
[00:12:13.200 --> 00:12:15.400]  你不能靠着你自己的聰明
[00:12:15.400 --> 00:12:17.880]  去探索上帝的知識
[00:12:20.120 --> 00:12:21.520]  在座我也看到很多年輕人
[00:12:21.520 --> 00:12:22.800]  今年幾個年輕人
[00:12:22.800 --> 00:12:24.320]  我問你們
[00:12:24.320 --> 00:12:26.480]  我們可不可以
[00:12:26.480 --> 00:12:33.200]  人類可不可以證明上帝的存在
[00:12:33.200 --> 00:12:37.920]  我們可不可以去證明上帝的存在
[00:12:37.920 --> 00:12:39.200]  用我們的理性
[00:12:39.200 --> 00:12:40.120]  用我們的邏輯
[00:12:40.120 --> 00:12:42.320]  用考古學
[00:12:42.320 --> 00:12:46.080]  用各樣的智慧去證明上帝的存在
[00:12:46.080 --> 00:12:47.080]  可不可以
[00:12:50.560 --> 00:12:51.360]  有人可以
[00:12:51.360 --> 00:12:52.840]  有人不可以
[00:12:52.840 --> 00:12:53.600]  可以的
[00:12:53.600 --> 00:12:57.480]  可以私下來證明給我看看
[00:12:57.480 --> 00:12:58.600]  各位
[00:12:58.600 --> 00:12:59.240]  讓我這樣說
[00:12:59.240 --> 00:13:01.000]  其實在這個問題上
[00:13:01.000 --> 00:13:02.240]  教會歷史上
[00:13:02.240 --> 00:13:04.080]  很多人做出過很多的努力
[00:13:04.080 --> 00:13:06.480]  他們的努力
[00:13:06.480 --> 00:13:08.280]  也有一部分是值得肯定的
[00:13:08.280 --> 00:13:10.240]  但是各位親愛的弟兄姊妹
[00:13:10.240 --> 00:13:11.240]  讓我這樣說
[00:13:11.240 --> 00:13:14.040]  如果上帝的存在
[00:13:14.040 --> 00:13:17.960]  能夠被我們的理性所證明出來的話
[00:13:17.960 --> 00:13:22.560]  那麼信與不信就不是取決於信心
[00:13:22.560 --> 00:13:26.200]  就是取決於你的智力
[00:13:26.200 --> 00:13:28.680]  明白我說的意思嗎
[00:13:28.680 --> 00:13:31.400]  因爲我理性能夠想通嗎
[00:13:31.400 --> 00:13:33.640]  你沒想通是因爲你太笨
[00:13:33.640 --> 00:13:35.680]  不是你的心太硬
[00:13:35.680 --> 00:13:39.920]  哦 原來信仰是一個智力問題
[00:13:39.920 --> 00:13:42.800]  但是聖經說信仰不是一個智力問題
[00:13:42.800 --> 00:13:45.760]  信仰不取決於你的IQ
[00:13:45.760 --> 00:13:47.720]  不是理性的問題
[00:13:47.720 --> 00:13:48.960]  弟兄姊妹
[00:13:48.960 --> 00:13:51.000]  比喻或者是謎語
[00:13:51.000 --> 00:13:53.200]  總是含有兩層的意思
[00:13:53.200 --> 00:13:55.680]  一方面它要向我們揭示
[00:13:55.680 --> 00:13:58.440]  揭示我們所不知道的那一個世界
[00:13:58.440 --> 00:13:59.760]  揭示讓我們去認識
[00:13:59.760 --> 00:14:03.040]  我們所從來不認識的關於神的事物
[00:14:03.040 --> 00:14:04.520]  但是另一方面呢
[00:14:04.520 --> 00:14:08.200]  它總是向我們隱藏
[00:14:08.200 --> 00:14:11.080]  比喻向我們隱藏了一部分
[00:14:11.080 --> 00:14:14.480]  揭示的那一部分是讓我們明白
[00:14:14.480 --> 00:14:21.400]  隱藏的那一部分呢 是讓我們去敬畏
[00:14:21.400 --> 00:14:24.200]  《真言》當中反覆提到的一個key word
[00:14:24.200 --> 00:14:26.320]  key sentence是什麼
[00:14:26.320 --> 00:14:31.320]  敬畏耶和華是智慧的開端
[00:14:31.320 --> 00:14:33.960]  有的時候翻譯成敬畏耶和華是知識的開端
[00:14:33.960 --> 00:14:34.760]  不管怎麼翻譯
[00:14:34.760 --> 00:14:36.440]  其實它的意思是一樣的
[00:14:36.440 --> 00:14:38.960]  弟兄姊妹 爲什麼要敬畏
[00:14:38.960 --> 00:14:41.840]  哦 原來我沒有辦法完全明白
[00:14:41.840 --> 00:14:43.360]  我只能用敬畏的心
[00:14:43.360 --> 00:14:46.240]  然後去領受神的啓示
[00:14:46.240 --> 00:14:48.680]  所以各位啊
[00:14:48.680 --> 00:14:52.080]  《聖經》當中有讀不懂的對不對
[00:14:52.080 --> 00:14:54.360]  有沒有啊
[00:14:54.360 --> 00:14:55.080]  如果沒有的話
[00:14:55.080 --> 00:14:58.040]  就請你給我解釋一下啓示錄
[00:14:58.040 --> 00:14:58.720]  弟兄姊妹
[00:14:58.720 --> 00:15:02.840]  《聖經》總是向我們保持了一種清晰度
[00:15:02.840 --> 00:15:06.480]  和一種模糊度
[00:15:06.480 --> 00:15:08.320]  我在這裏有一個比喻
[00:15:08.320 --> 00:15:12.520]  這是很多學生夢寐以求的一間學校對不對
[00:15:12.520 --> 00:15:13.760]  哈佛
[00:15:13.760 --> 00:15:15.760]  哈佛大學
[00:15:15.760 --> 00:15:18.640]  全球數一數二的一間名牌大學
[00:15:18.640 --> 00:15:20.600]  你知道它在1636年
[00:15:20.600 --> 00:15:23.800]  它的校徽好像曾經變過三次
[00:15:23.800 --> 00:15:25.360]  最初的時候
[00:15:25.360 --> 00:15:28.760]  其實那個石像上面是它的一個
[00:15:28.760 --> 00:15:30.760]  這個哈佛大學的一個校徽
[00:15:30.760 --> 00:15:31.800]  它印了幾個
[00:15:31.800 --> 00:15:33.280]  有三本書對不對
[00:15:33.280 --> 00:15:34.680]  三本書上有幾個字母
[00:15:34.680 --> 00:15:44.040]  V-E-R-I-T-S Veritas是拉丁文的真理的意思
[00:15:44.040 --> 00:15:45.600]  Truth
[00:15:45.600 --> 00:15:46.960]  它說我們在這裏
[00:15:46.960 --> 00:15:49.880]  我們要盼尋真理
[00:15:49.880 --> 00:15:50.640]  你有沒有
[00:15:50.640 --> 00:15:52.720]  右邊這個是現代的校徽
[00:15:52.720 --> 00:15:56.200]  我已經很親切的用一個標點給你標註出來
[00:15:56.200 --> 00:15:59.600]  這兩百不到兩百年
[00:15:59.600 --> 00:16:02.080]  之前的最初的那個哈佛的校徽
[00:16:02.080 --> 00:16:03.400]  和現在的校徽有什麼不一樣
[00:16:03.400 --> 00:16:12.600]  能看得出來嗎
[00:16:12.600 --> 00:16:15.000]  不是盾牌的形狀
[00:16:15.000 --> 00:16:16.080]  看不出來嗎
[00:16:16.080 --> 00:16:19.280]  我已經給你們指出來了
[00:16:19.280 --> 00:16:20.680]  各位
[00:16:20.680 --> 00:16:22.640]  有兩本書是敞開的
[00:16:22.640 --> 00:16:23.840]  但是有一本書
[00:16:23.840 --> 00:16:26.760]  而且這本書的個頭比那兩本書都大對不對
[00:16:26.760 --> 00:16:29.880]  如果你有機會去哈佛大學去遊玩的時候
[00:16:29.880 --> 00:16:32.240]  所有這個像都是這個特徵
[00:16:32.240 --> 00:16:35.920]  它的第三本書是翻着的
[00:16:35.920 --> 00:16:37.720]  是扣上來的
[00:16:37.720 --> 00:16:39.480]  看到了嗎
[00:16:39.480 --> 00:16:42.520]  第五姊妹在初期見笑的時候
[00:16:42.520 --> 00:16:43.400]  他們認爲說
[00:16:43.400 --> 00:16:43.840]  是的
[00:16:43.840 --> 00:16:46.520]  我們要在這裏追求真理
[00:16:46.520 --> 00:16:48.240]  尋找真理
[00:16:48.240 --> 00:16:49.400]  發現真理
[00:16:49.400 --> 00:16:50.160]  但是呢
[00:16:50.160 --> 00:16:52.160]  我們總要有一個敬畏的心
[00:16:52.160 --> 00:16:55.160]  因爲隱藏的是屬於耶和華
[00:16:55.160 --> 00:16:57.480]  不是我們這些很聰明的人
