
[00:00:00.000 --> 00:00:02.000]  鄧英千妹早晨
[00:05:25.000 --> 00:05:27.000]  你很想交代一些東西
[00:05:27.000 --> 00:05:29.000]  我只想讓你兒子知道
[00:05:29.000 --> 00:05:31.000]  你的心願是什麼
[00:05:31.000 --> 00:05:33.000]  耶穌在13到17章
[00:05:33.000 --> 00:05:36.000]  給我們具體地了解
[00:05:36.000 --> 00:05:38.000]  他的心意是什麼
[00:05:38.000 --> 00:05:40.000]  當我們詳細去看這幾章的時候
[00:05:40.000 --> 00:05:42.000]  重新我們可以去肯定
[00:05:42.000 --> 00:05:46.000]  主耶穌首先是要帶出
[00:05:46.000 --> 00:05:48.000]  在這個背景底下
[00:05:48.000 --> 00:05:51.000]  我要給你們一條新命令
[00:05:51.000 --> 00:05:53.000]  就是要彼此相愛
[00:05:53.000 --> 00:05:57.000]  接著他在講這番話的時候
[00:05:57.000 --> 00:05:59.000]  他就說我要去一個地方
[00:05:59.000 --> 00:06:01.000]  你們又不能夠去住
[00:06:01.000 --> 00:06:04.000]  因為我去那個地方就是天父的父家
[00:06:04.000 --> 00:06:07.000]  要為你們預備好地方之後
[00:06:07.000 --> 00:06:10.000]  要接你們回去那裡
[00:06:10.000 --> 00:06:12.000]  這裡是哪裡呢?
[00:06:12.000 --> 00:06:14.000]  就是永恆的天家
[00:06:14.000 --> 00:06:17.000]  耶穌說他就是道路、真理、生命
[00:06:17.000 --> 00:06:19.000]  人若不接著他
[00:06:19.000 --> 00:06:23.000]  是沒有人能夠到父神那裡去
[00:06:23.000 --> 00:06:27.000]  主耶穌是說我們要回到父家
[00:06:27.000 --> 00:06:30.000]  就一定需要有這種新的生命
[00:06:30.000 --> 00:06:31.000]  我們要靠著主耶穌
[00:06:31.000 --> 00:06:33.000]  他是真理的所在
[00:06:33.000 --> 00:06:37.000]  這個生命的源頭
[00:06:37.000 --> 00:06:41.000]  接著耶穌在十四到十六章的篇幅裡面
[00:06:41.000 --> 00:06:45.000]  他有提到他要離開門徒
[00:06:45.000 --> 00:06:47.000]  不過他不是拋棄他們
[00:06:47.000 --> 00:06:51.000]  他跟父親一起參演聖靈保衛師
[00:06:51.000 --> 00:06:54.000]  讓這個門徒住在我們的心中
[00:06:54.000 --> 00:06:56.000]  聖靈做我們的保衛師
[00:06:56.000 --> 00:06:57.000]  做什麼工作呢?
[00:06:57.000 --> 00:06:59.000]  原來祂會做安慰、做引導
[00:06:59.000 --> 00:07:01.000]  祂也會指教提醒我們
[00:07:01.000 --> 00:07:05.000]  耶穌基督曾經教過我們那些說話
[00:07:05.000 --> 00:07:07.000]  保羅更加在羅馬書五章說到
[00:07:07.000 --> 00:07:09.000]  所應許的這個聖靈
[00:07:09.000 --> 00:07:11.000]  原來要將基督的愛
[00:07:11.000 --> 00:07:14.000]  囂觀在我們裡面
[00:07:14.000 --> 00:07:16.000]  接著我們又看到
[00:07:16.000 --> 00:07:20.000]  在第十五章耶穌的段落裡面說
[00:07:20.000 --> 00:07:23.000]  我就是真葡萄樹,你們是枝子
[00:07:23.000 --> 00:07:25.000]  凡枝子不是結連在葡萄樹
[00:07:25.000 --> 00:07:28.000]  就沒有辦法去結果子
[00:07:28.000 --> 00:07:31.000]  但當你詳細去看那段經文的時候
[00:07:31.000 --> 00:07:32.000]  你會留意到
[00:07:32.000 --> 00:07:36.000]  那段經文很多重複提到
[00:07:36.000 --> 00:07:39.000]  我們需要住在主裡面
[00:07:39.000 --> 00:07:41.000]  就是住在神的說話裡面
[00:07:41.000 --> 00:07:45.000]  也說到我們怎樣能夠住在神的裡面
[00:07:45.000 --> 00:07:49.000]  就是要住在神的愛當中
[00:07:49.000 --> 00:07:53.000]  你看到那段經文到第九節
[00:07:53.000 --> 00:07:56.000]  耶穌說:我愛你們正如父愛我一樣
[00:07:56.000 --> 00:07:58.000]  你們要常在我的愛裡面
[00:07:58.000 --> 00:08:00.000]  你們若遵守我的命令
[00:08:00.000 --> 00:08:03.000]  就常像我的愛侶
[00:08:03.000 --> 00:08:07.000]  耶穌在十五章十二節就很清楚說明
[00:08:07.000 --> 00:08:09.000]  這個命令是什麼
[00:08:09.000 --> 00:08:11.000]  你們要彼此相愛
[00:08:11.000 --> 00:08:12.000]  像我愛你們一樣
[00:08:12.000 --> 00:08:14.000]  這就是我的命令
[00:08:14.000 --> 00:08:15.000]  人為朋友
[00:08:15.000 --> 00:08:20.000]  使命沒有任何一種愛比這個更大
[00:08:20.000 --> 00:08:21.000]  很明顯的
[00:08:21.000 --> 00:08:24.000]  耶穌教我們結果子的秘訣
[00:08:24.000 --> 00:08:25.000]  是住在裡面
[00:08:25.000 --> 00:08:28.000]  但住在裡面不是抽象
[00:08:28.000 --> 00:08:31.000]  而是我們要遵行祂的命令
[00:08:31.000 --> 00:08:33.000]  要接受祂的話語
[00:08:33.000 --> 00:08:35.000]  但是祂說的是什麼呢
[00:08:35.000 --> 00:08:38.000]  到了整個段落的結尾
[00:08:38.000 --> 00:08:40.000]  祂說到祂要差遣我們去結果子
[00:08:40.000 --> 00:08:43.000]  而祂的結論在十七節是怎樣說的
[00:08:43.000 --> 00:08:45.000]  我這樣吩咐你們
[00:08:45.000 --> 00:08:48.000]  是要叫你們彼此相愛
[00:08:48.000 --> 00:08:52.000]  原來耶穌整個遺訓裡面
[00:08:52.000 --> 00:08:55.000]  祂是很清楚一開始要門徒知道
[00:08:55.000 --> 00:08:57.000]  你們要彼此相愛
[00:08:57.000 --> 00:08:59.000]  但怎樣能夠做到彼此相愛呢
[00:08:59.000 --> 00:09:03.000]  你必須有從神而來的新的生命
[00:09:03.000 --> 00:09:07.000]  有祂所應許的性命住在我們裡面
[00:09:07.000 --> 00:09:10.000]  我們才能夠結出這些愛的果子
[00:09:10.000 --> 00:09:15.000]  這個思想的脈絡是很明顯的
[00:09:15.000 --> 00:09:19.000]  我等一下會嘗試逐一和大家分享
[00:09:19.000 --> 00:09:23.000]  但我先將這個藍圖和大家去看了
[00:09:23.000 --> 00:09:25.000]  再遠一點
[00:09:25.000 --> 00:09:27.000]  看回舊約的背景的時候
[00:09:27.000 --> 00:09:31.000]  其實愛神和愛人都是主
[00:09:31.000 --> 00:09:35.000]  視作是第一和第二最要緊的誡命
[00:09:35.000 --> 00:09:37.000]  物不可分
[00:09:37.000 --> 00:09:40.000]  因為從十誡裡面我們都看到
[00:09:40.000 --> 00:09:42.000]  你看看頭四誡
[00:09:42.000 --> 00:09:44.000]  祂說除妖話以外
[00:09:44.000 --> 00:09:46.000]  我們不可以敬拜別的神
[00:09:46.000 --> 00:09:49.000]  也不可以注重任何偶像
[00:09:49.000 --> 00:09:51.000]  更加不可以妄稱神的名
[00:09:51.000 --> 00:09:53.000]  我們要守安息日
[00:09:53.000 --> 00:09:56.000]  頭四誡都說明很具體的
[00:09:56.000 --> 00:09:58.000]  我們怎樣去愛神
[00:09:58.000 --> 00:10:02.000]  是一個專一的單純的愛
[00:10:02.000 --> 00:10:06.000]  但第五誡說我們要孝敬父母
[00:10:06.000 --> 00:10:07.000]  我們不可以殺人
[00:10:07.000 --> 00:10:08.000]  不可以姦淫
[00:10:08.000 --> 00:10:09.000]  不可以偷渡
[00:10:09.000 --> 00:10:11.000]  不可以作假見證
[00:10:11.000 --> 00:10:13.000]  不可以貪戀別人的財物
[00:10:13.000 --> 00:10:14.000]  妻子
[00:10:14.000 --> 00:10:15.000]  獨婢
[00:10:15.000 --> 00:10:17.000]  牛羊等等
[00:10:17.000 --> 00:10:18.000]  你看到
[00:10:18.000 --> 00:10:21.000]  由第五誡到第十誡
[00:10:21.000 --> 00:10:24.000]  都是說明人與人之間的關係
[00:10:24.000 --> 00:10:27.000]  是因為我們要愛別人的時候
[00:10:27.000 --> 00:10:31.000]  是一種具體的行為
[00:10:31.000 --> 00:10:33.000]  是表達出來的
[00:10:33.000 --> 00:10:34.000]  所以我們說
[00:10:34.000 --> 00:10:38.000]  舊約十誡都有這種愛的精義在其中
[00:10:38.000 --> 00:10:40.000]  主耶穌臨升天之前
[00:10:40.000 --> 00:10:42.000]  跟滿圖說
[00:10:42.000 --> 00:10:45.000]  天上地下所有的權柄都賜給我
[00:10:45.000 --> 00:10:48.000]  所以你們要去做什麼
[00:10:48.000 --> 00:10:49.000]  使萬民作我的門徒
[00:10:49.000 --> 00:10:50.000]  這是大使命
[00:10:50.000 --> 00:10:53.000]  耶穌給滿圖的大使命
[00:10:53.000 --> 00:10:57.000]  與大誡命亦是密不可分
[00:10:57.000 --> 00:11:00.000]  這個新命令就是我們要彼此相愛
[00:11:00.000 --> 00:11:02.000]  試想想
[00:11:02.000 --> 00:11:05.000]  如果一個宣教士離鄉別井
[00:11:05.000 --> 00:11:07.000]  去到別的一個文化
[00:11:07.000 --> 00:11:09.000]  別的一個語言體系
[00:11:09.000 --> 00:11:10.000]  一個群體
[00:11:10.000 --> 00:11:11.000]  去服侍人
[00:11:11.000 --> 00:11:13.000]  去將福音帶給別人的時候
[00:11:13.000 --> 00:11:16.000]  他少一些這種從神而來的愛
[00:11:16.000 --> 00:11:18.000]  他根本沒有辦法
[00:11:18.000 --> 00:11:22.000]  可以去完成神給他的使命
[00:11:22.000 --> 00:11:27.000]  不要說越洋的所謂海外宣教士
[00:11:27.000 --> 00:11:28.000]  就在本土
[00:11:28.000 --> 00:11:30.000]  就在我們這個城市裏面
[00:11:30.000 --> 00:11:34.000]  我們今天怎樣能夠將福音帶給別人
[00:11:34.000 --> 00:11:36.000]  我不是說教義不重要
[00:11:36.000 --> 00:11:38.000]  聖經給我們看見
[00:11:38.000 --> 00:11:41.000]  真理是非常非常重要的
[00:11:41.000 --> 00:11:44.000]  不過就算有很多知識份子
[00:11:44.000 --> 00:11:47.000]  他信主都是因為他看到
[00:11:47.000 --> 00:11:49.000]  基督徒生命是有一種
[00:11:49.000 --> 00:11:51.000]  神而來的那種愛
[00:11:51.000 --> 00:11:54.000]  他看到真理的背後
[00:11:54.000 --> 00:11:57.000]  是有真正那種愛神愛人
[00:11:57.000 --> 00:11:59.000]  這種具體的表現
[00:11:59.000 --> 00:12:02.000]  所以我們今天講到
[00:12:02.000 --> 00:12:03.000]  福音的大使命
[00:12:03.000 --> 00:12:08.000]  和我們在教內的一個群體裏面
[00:12:08.000 --> 00:12:10.000]  突然之間彼此相愛
[00:12:10.000 --> 00:12:13.000]  是很緊密的結連的
[00:12:13.000 --> 00:12:17.000]  我們看回今天我們所讀的經文
[00:12:17.000 --> 00:12:20.000]  耶穌給門徒這個新的命名
[00:12:20.000 --> 00:12:25.000]  新的意思不是指時間上那種的新
[00:12:25.000 --> 00:12:28.000]  不是說時間那種的新和舊
[00:12:28.000 --> 00:12:34.000]  而是在意義上在實質上那種的新
[00:12:34.000 --> 00:12:38.000]  因為這個是耶穌給門徒相愛
[00:12:38.000 --> 00:12:40.000]  有一個新的要求
[00:12:40.000 --> 00:12:42.000]  你想想舊約裏面
[00:12:42.000 --> 00:12:46.000]  其實盡心盡力愛主你的神
[00:12:46.000 --> 00:12:48.000]  生命紀錄章有講
[00:12:48.000 --> 00:12:52.000]  愛人如己在這裏未記十九章十八節有講
[00:12:52.000 --> 00:12:56.000]  甚至當時昆蘭山洞有一班隱士的群體
[00:12:56.000 --> 00:12:59.000]  都非常注重彼此相愛
[00:12:59.000 --> 00:13:02.000]  第一世紀的史學家約瑟夫
[00:13:02.000 --> 00:13:05.000]  曾經提及那個愛惜彌人
[00:13:05.000 --> 00:13:09.000]  他們都是非常著重彼此相愛的
[00:13:09.000 --> 00:13:12.000]  甚至第一世紀有一個很著名的猶太人拉比
[00:13:12.000 --> 00:13:14.000]  這個是Hilo
[00:13:14.000 --> 00:13:15.000]  他怎樣講呢
[00:13:15.000 --> 00:13:20.000]  他說這班猶太人需要做亞倫的門徒
[00:13:20.000 --> 00:13:21.000]  追求和睦
[00:13:21.000 --> 00:13:22.000]  愛別人
[00:13:22.000 --> 00:13:27.000]  令人去就近神的律法
[00:13:27.000 --> 00:13:29.000]  你們看到不同之處
[00:13:29.000 --> 00:13:32.000]  耶穌講好像在字面上
[00:13:32.000 --> 00:13:34.000]  愛神愛人老身常談
[00:13:34.000 --> 00:13:36.000]  但是耶穌在這裏指出
[00:13:36.000 --> 00:13:39.000]  那種新的命令就很不一樣
[00:13:39.000 --> 00:13:40.000]  為什麼呢
[00:13:40.000 --> 00:13:42.000]  因為耶穌是告訴我們
[00:13:42.000 --> 00:13:45.000]  這個命令是以他做中心
[00:13:45.000 --> 00:13:47.000]  我們試試逐一來看
[00:13:47.000 --> 00:13:53.000]  請大家看看34節的上半節
[00:13:53.000 --> 00:13:55.000]  在這段經文你會看見
[00:13:55.000 --> 00:13:58.000]  耶穌是以他做標準
[00:13:58.000 --> 00:14:01.000]  我怎樣愛你們你們也要怎樣相愛
[00:14:01.000 --> 00:14:04.000]  是以基督耶穌的生命本質
[00:14:04.000 --> 00:14:08.000]  作為相愛的最高標準
[00:14:08.000 --> 00:14:11.000]  我們要追求的就是這種標準
[00:14:11.000 --> 00:14:14.000]  這個標準裏面我們會看見
[00:14:14.000 --> 00:14:16.000]  就是源自神的愛
[00:14:16.000 --> 00:14:19.000]  愛的根源是來自神的
[00:14:19.000 --> 00:14:21.000]  若是一書四章七至八節
[00:14:21.000 --> 00:14:22.000]  我們一起讀
[00:14:22.000 --> 00:14:24.000]  親愛的弟兄呀
[00:14:24.000 --> 00:14:26.000]  我們應當彼此相愛
[00:14:26.000 --> 00:14:28.000]  因為愛是從神來的
[00:14:28.000 --> 00:14:32.000]  凡有愛心的都是由神而生
[00:14:32.000 --> 00:14:33.000]  並且認識神
[00:14:33.000 --> 00:14:36.000]  沒有愛心的就不認識神
[00:14:36.000 --> 00:14:38.000]  因為神就是愛
[00:14:38.000 --> 00:14:41.000]  神就是愛的根源
[00:14:41.000 --> 00:14:44.000]  我們是需要以上帝這種愛
[00:14:44.000 --> 00:14:47.000]  去彼此相愛
[00:14:47.000 --> 00:14:49.000]  愛由神的家開始
[00:14:49.000 --> 00:14:53.000]  去延伸到社區這個城市
[00:14:53.000 --> 00:14:54.000]  去到別人
[00:14:54.000 --> 00:14:56.000]  如果在神的家裏面
[00:14:56.000 --> 00:14:59.000]  都沒有了這種愛的本質的話
[00:14:59.000 --> 00:15:02.000]  這個教會就算多純正的教義也好
[00:15:02.000 --> 00:15:07.000]  它會失去那種愛的能力和果子
[00:15:07.000 --> 00:15:10.000]  我們再看第二方面
[00:15:10.000 --> 00:15:13.000]  主耶穌給我們看見這種性質
[00:15:13.000 --> 00:15:14.000]  它的本質
[00:15:14.000 --> 00:15:18.000]  人間如果我們用我們自己肉體的愛
[00:15:18.000 --> 00:15:20.000]  那種愛是不完全
[00:15:20.000 --> 00:15:24.000]  但是從神而來那種愛是成熟
[00:15:24.000 --> 00:15:26.000]  是有能力的
[00:15:26.000 --> 00:15:28.000]  我們試試看這一段聖經
[00:15:28.000 --> 00:15:31.000]  在洋人一書四章十二和十七節
[00:15:31.000 --> 00:15:32.000]  我們一起讀
[00:15:32.000 --> 00:15:35.000]  從來沒有人見過神
[00:15:35.000 --> 00:15:37.000]  我們若彼此相愛
[00:15:37.000 --> 00:15:39.000]  神就住在我們裏面
[00:15:39.000 --> 00:15:41.000]  愛他的心在我們裏面
[00:15:41.000 --> 00:15:43.000]  得以完全了
[00:15:43.000 --> 00:15:46.000]  這樣愛在我們裏面得以完全
[00:15:46.000 --> 00:15:49.000]  我們就可以在審判的日子
[00:15:49.000 --> 00:15:50.000]  坦然無懼
[00:15:50.000 --> 00:15:52.000]  因為他如何
[00:15:52.000 --> 00:15:55.000]  我們在這世上也如何
[00:15:55.000 --> 00:15:57.000]  請大家留意這段經文
[00:15:57.000 --> 00:15:58.000]  如果你仔細去看的時候
[00:15:58.000 --> 00:16:02.000]  因為沒有辦法將整段經文放在powerpoint上
[00:16:02.000 --> 00:16:06.000]  但是我將這段經文的頭和尾都放出來
[00:16:06.000 --> 00:16:08.000]  首先給大家知道
[00:16:08.000 --> 00:16:10.000]  彼此相愛這件事
[00:16:10.000 --> 00:16:12.000]  是神的要求
[00:16:12.000 --> 00:16:14.000]  但是這裏所說到的
[00:16:14.000 --> 00:16:17.000]  我們說我們愛神的話
[00:16:17.000 --> 00:16:21.000]  愛在我們裏面能夠可以得以完全
[00:16:21.000 --> 00:16:22.000]  為什麼呢
[00:16:22.000 --> 00:16:25.000]  十二節這裏是一個被動式的
[00:16:25.000 --> 00:16:29.000]  為什麼說到我們可以在末後的審判
[00:16:29.000 --> 00:16:32.000]  我們可以坦然無懼去見神
[00:16:32.000 --> 00:16:34.000]  原來這裏是要提醒我們
[00:16:34.000 --> 00:16:36.000]  我們那種愛不是靠自己
[00:16:36.000 --> 00:16:38.000]  是源自神而來的
[00:16:38.000 --> 00:16:40.000]  所以我們在第十三節
[00:16:40.000 --> 00:16:42.000]  有人一書四章十三節
[00:16:42.000 --> 00:16:43.000]  他怎樣說呢
[00:16:43.000 --> 00:16:46.000]  他說神將他的靈刺吸我們
[00:16:46.000 --> 00:16:50.000]  從此就知道我們是住在他的裏面
[00:16:50.000 --> 00:16:52.000]  他亦都住在我們的裏面
[00:16:52.000 --> 00:16:55.000]  父差他的兒子做世人的救主
[00:16:55.000 --> 00:16:58.000]  這就是我們所看見且作見證的
[00:16:58.000 --> 00:17:00.000]  反正耶穌為神兒子的
[00:17:00.000 --> 00:17:02.000]  神就住在他裏面
[00:17:02.000 --> 00:17:04.000]  他也住在神裏面
[00:17:04.000 --> 00:17:06.000]  神愛我們的心
[00:17:06.000 --> 00:17:08.000]  我們亦都知道亦都信
[00:17:08.000 --> 00:17:10.000]  神就是愛
[00:17:10.000 --> 00:17:13.000]  住在愛裏面的就是住在神的裏面
[00:17:13.000 --> 00:17:18.000]  他這裏說的是一種以神的愛做中心
[00:17:18.000 --> 00:17:21.000]  亦都是以神的兒子為我們犧牲寫命
[00:17:21.000 --> 00:17:23.000]  做那個標準
[00:17:23.000 --> 00:17:27.000]  當我們明白我們是以這一種的愛去追求的時候
[00:17:27.000 --> 00:17:30.000]  原來是神的靈住在我們裏面
[00:17:30.000 --> 00:17:33.000]  將神那種的愛豐豐富富的
[00:17:33.000 --> 00:17:35.000]  是透過他自己的兒女們
[00:17:35.000 --> 00:17:39.000]  我們彼此在群體當中散發出來
[00:17:39.000 --> 00:17:44.000]  我們能夠實踐這個真正門徒間彼此相愛的功課的時候
[00:17:44.000 --> 00:17:46.000]  這個是成熟的愛
[00:17:46.000 --> 00:17:50.000]  這種是神親自去成就的
[00:17:50.000 --> 00:17:53.000]  在教會裏面要達成的標準
[00:17:53.000 --> 00:17:56.000]  當我們能夠做到這件事的時候
[00:17:56.000 --> 00:17:58.000]  是恩典來的
[00:17:58.000 --> 00:18:00.000]  是無懼於神末後的審判
[00:18:00.000 --> 00:18:06.000]  這種完全的愛是基督賦予他的門徒一種的恩典和能力
[00:18:06.000 --> 00:18:09.000]  叫我們可以彼此相愛
[00:18:09.000 --> 00:18:11.000]  所以下次你想一想
[00:18:11.000 --> 00:18:13.000]  停一停
[00:18:13.000 --> 00:18:15.000]  如果有任何一個人你不能夠放過
[00:18:15.000 --> 00:18:17.000]  你不能夠饒恕的時候
[00:18:17.000 --> 00:18:21.000]  你是否可不可以看看聖經
[00:18:21.000 --> 00:18:23.000]  神對我們的要求
[00:18:23.000 --> 00:18:25.000]  神給我們這種標準
[00:18:25.000 --> 00:18:28.000]  是一種完全成熟的愛
[00:18:28.000 --> 00:18:31.000]  不是靠自己,原來是真理的聖靈在當中
[00:18:31.000 --> 00:18:33.000]  讓我們能夠走出來
[00:18:33.000 --> 00:18:35.000]  而叫我們得自由
[00:18:35.000 --> 00:18:37.000]  人與人之間有時有些的嚴規
[00:18:37.000 --> 00:18:39.000]  甚至有些的所謂的心結
[00:18:39.000 --> 00:18:41.000]  你不去解的時候
[00:18:41.000 --> 00:18:44.000]  是因為你不肯信服聖靈
[00:18:44.000 --> 00:18:46.000]  但當你肯在神面前
[00:18:46.000 --> 00:18:47.000]  靜一靜
[00:18:47.000 --> 00:18:48.000]  停一停
[00:18:48.000 --> 00:18:49.000]  想一想
[00:18:49.000 --> 00:18:51.000]  祈禱
[00:18:51.000 --> 00:18:53.000]  聖靈會光照我們
[00:18:53.000 --> 00:18:58.000]  但神那種的愛是成熟、有能力、有恩典
[00:18:58.000 --> 00:19:02.000]  以至叫我們能夠結出真正的愛的果子
