
[00:00:00.000 --> 00:00:02.000]  健康的身體
[00:18:15.000 --> 00:18:19.000]  又說
[00:18:20.000 --> 00:18:23.000]  凡好樹都結好果子
[00:18:23.000 --> 00:18:27.000]  唯獨壞樹結壞果子
[00:18:27.000 --> 00:18:30.000]  凡不結好果子的樹
[00:18:30.000 --> 00:18:32.000]  就坑下來
[00:18:32.000 --> 00:18:34.000]  雕在火裡
[00:18:34.000 --> 00:18:37.000]  雕在火裡
[00:18:37.000 --> 00:18:39.000]  象徵已經離開真道
[00:18:39.000 --> 00:18:46.000]  永遠和神隔絕
[00:18:47.000 --> 00:18:53.000]  永遠不能享受天國的封聖和榮耀
[00:18:53.000 --> 00:18:59.000]  在很多教會裡面
[00:18:59.000 --> 00:19:03.000]  又有這樣的現象
[00:19:03.000 --> 00:19:06.000]  耶穌說
[00:19:06.000 --> 00:19:09.000]  你們要防備假先知
[00:19:09.000 --> 00:19:12.000]  他們常到你們這裡來
[00:19:12.000 --> 00:19:14.000]  外面披著羊皮
[00:19:15.000 --> 00:19:18.000]  裡面卻是殘暴的狼
[00:19:18.000 --> 00:19:22.000]  殘暴的狼象徵
[00:19:22.000 --> 00:19:26.000]  假先知引導人離開真道
[00:19:26.000 --> 00:19:33.000]  我觀察到一件很可怕的事
[00:19:33.000 --> 00:19:36.000]  就是有一些狼
[00:19:36.000 --> 00:19:39.000]  他的樣子好像羊
[00:19:41.000 --> 00:19:46.000]  比如那些人自稱是基督徒
[00:19:46.000 --> 00:19:53.000]  但是思想行為沒有效法耶穌
[00:19:53.000 --> 00:20:01.000]  這種人以為參加侍奉工作就是基督徒
[00:20:01.000 --> 00:20:07.000]  耶穌稱他們是假冒為善
[00:20:09.000 --> 00:20:12.000]  故意要得到人的榮耀
[00:20:12.000 --> 00:20:18.000]  這種人的行為
[00:20:18.000 --> 00:20:25.000]  往往使得大人信主遇到很多的困難
[00:20:25.000 --> 00:20:28.000]  其中一個困難就是
[00:20:28.000 --> 00:20:33.000]  邀請不到他們來參加主的崇拜
[00:20:33.000 --> 00:20:36.000]  或者教會的活動
[00:20:40.000 --> 00:20:50.000]  人容不下人不下純正的道理
[00:20:50.000 --> 00:20:57.000]  反而以朵髮養純著自己的私慾
[00:20:57.000 --> 00:21:01.000]  增添許多教師
[00:21:01.000 --> 00:21:05.000]  而且轉來不聽真理
[00:21:06.000 --> 00:21:10.000]  反倒趨向無稽之談
[00:21:10.000 --> 00:21:15.000]  十多年來
[00:21:15.000 --> 00:21:19.000]  世人每天花很多時間
[00:21:19.000 --> 00:21:24.000]  在網路媒體上找尋答案
[00:21:24.000 --> 00:21:29.000]  甚至想要追問人生的意義
[00:21:29.000 --> 00:21:34.000]  結果對真理更加模糊不清
[00:21:36.000 --> 00:21:41.000]  那些人如果花一些時間研讀聖經
[00:21:41.000 --> 00:21:47.000]  認識真理的程度就會增加
[00:21:47.000 --> 00:21:52.000]  結果對真理就不會模糊不清
[00:21:52.000 --> 00:21:59.000]  現在說到第三點
[00:21:59.000 --> 00:22:00.000]  因為這樣的緣故
[00:22:00.000 --> 00:22:03.000]  我們要努力傳福音
[00:22:05.000 --> 00:22:10.000]  信徒依靠聖靈引導傳福音
[00:22:10.000 --> 00:22:15.000]  直至使到全世界的信徒
[00:22:15.000 --> 00:22:19.000]  都能夠入到永恆的天國
[00:22:19.000 --> 00:22:23.000]  所以
[00:22:23.000 --> 00:22:28.000]  不要模仿世代
[00:22:28.000 --> 00:22:34.000]  倒要藉著心意的更新而改變過來
[00:22:34.000 --> 00:22:39.000]  使你們可以監察出什麼是神的旨意
[00:22:39.000 --> 00:22:43.000]  測驗出什麼是美好
[00:22:43.000 --> 00:22:49.000]  蒙他月立和完全的事
[00:22:49.000 --> 00:22:57.000]  測驗出什麼是神月立和完全的旨意
[00:22:57.000 --> 00:23:02.000]  不是我們自己認為美好
[00:23:02.000 --> 00:23:05.000]  和完全的事
[00:23:05.000 --> 00:23:11.000]  謹謹記得
[00:23:11.000 --> 00:23:16.000]  我們既有者許多的見證人
[00:23:16.000 --> 00:23:20.000]  如同雲彩圍繞著我們
[00:23:20.000 --> 00:23:24.000]  就當喪下各樣的重擔
[00:23:24.000 --> 00:23:28.000]  脫去容易纏累我們的罪
[00:23:30.000 --> 00:23:32.000]  全心忍耐奔那
[00:23:32.000 --> 00:23:37.000]  擺在我們黔明的道的路程
[00:23:37.000 --> 00:23:43.000]  我們既然有這麼多見證人
[00:23:43.000 --> 00:23:46.000]  在我們中間
[00:23:46.000 --> 00:23:49.000]  鼓勵你鼓勵我
[00:23:49.000 --> 00:23:52.000]  放下重擔
[00:23:52.000 --> 00:23:53.000]  悔改
[00:23:53.000 --> 00:23:56.000]  離開罪
[00:23:58.000 --> 00:24:03.000]  按著神的旨意奔跑前面的路程
[00:24:03.000 --> 00:24:14.000]  求聖靈引導我們應當毫無跨類
[00:24:14.000 --> 00:24:18.000]  凡事直著禱告祈求
[00:24:18.000 --> 00:24:21.000]  帶著感恩的心
[00:24:21.000 --> 00:24:23.000]  把你們所要的告訴神
[00:24:24.000 --> 00:24:28.000]  這樣神所賜超過人
[00:24:28.000 --> 00:24:30.000]  能了解的平安
[00:24:30.000 --> 00:24:33.000]  必在基督耶穌裡
[00:24:33.000 --> 00:24:37.000]  保守你們的心思意念
[00:24:37.000 --> 00:24:43.000]  願神的旨意行在地上
[00:24:43.000 --> 00:24:46.000]  如同行在天上
[00:24:46.000 --> 00:24:53.000]  要凡事直著禱告祈求
[00:24:54.000 --> 00:24:56.000]  跟感恩的心
[00:24:56.000 --> 00:25:00.000]  認識神的旨意
[00:25:00.000 --> 00:25:05.000]  今天的訊息
[00:25:05.000 --> 00:25:13.000]  原天國降臨
[00:25:13.000 --> 00:25:15.000]  這個訊息講到
[00:25:15.000 --> 00:25:18.000]  第一 天國的景象
[00:25:18.000 --> 00:25:22.000]  第二 景象漸漸變形
[00:25:22.000 --> 00:25:24.000]  第三 努力傳福音
[00:25:24.000 --> 00:25:28.000]  是否啟發到
[00:25:28.000 --> 00:25:33.000]  想起用行動來回應呢
[00:25:33.000 --> 00:25:39.000]  讓我提議一些行動給各位參考
[00:25:39.000 --> 00:25:49.000]  必須參與神的使命
[00:25:50.000 --> 00:25:53.000]  今年我們教會的主題
[00:25:53.000 --> 00:25:59.000]  不論你信主多久
[00:25:59.000 --> 00:26:03.000]  如果你願意參與神的使命
[00:26:03.000 --> 00:26:10.000]  聖靈必定使你得救的見證
[00:26:10.000 --> 00:26:12.000]  發出力量
[00:26:12.000 --> 00:26:16.000]  和大人信主有功效
[00:26:21.000 --> 00:26:24.000]  如果用行動回應
[00:26:24.000 --> 00:26:30.000]  要從近到遠
[00:26:30.000 --> 00:26:31.000]  逐步
[00:26:31.000 --> 00:26:34.000]  像門徒一樣
[00:26:34.000 --> 00:26:36.000]  從耶路撒冷
[00:26:36.000 --> 00:26:41.000]  撒瑪利亞猶太傳遞
[00:26:41.000 --> 00:26:43.000]  傳到地極
[00:26:43.000 --> 00:26:46.000]  第一步
[00:26:50.000 --> 00:26:53.000]  讓親友和好朋友
[00:26:53.000 --> 00:26:59.000]  看到你滿有喜樂的生活行為
[00:26:59.000 --> 00:27:03.000]  在困境中帶著盼望
[00:27:03.000 --> 00:27:09.000]  他們就會領悟到福音的果效
[00:27:09.000 --> 00:27:15.000]  第二步
[00:27:18.000 --> 00:27:21.000]  與其他朋友
[00:27:21.000 --> 00:27:24.000]  和陌生人
[00:27:24.000 --> 00:27:33.000]  交往時要帶著溫柔的話語
[00:27:33.000 --> 00:27:36.000]  和耐心聆聽
[00:27:36.000 --> 00:27:39.000]  我學到
[00:27:39.000 --> 00:27:46.000]  嬰孩教我一句很溫暖的
[00:27:46.000 --> 00:27:48.000]  很溫柔的說話
[00:27:48.000 --> 00:27:52.000]  他們雖然在哭
[00:27:52.000 --> 00:27:55.000]  但是我一說
[00:27:55.000 --> 00:27:57.000]  他們就會停止
[00:27:57.000 --> 00:28:01.000]  如果你們要知道是怎樣說
[00:28:01.000 --> 00:28:03.000]  你可以問一問
[00:28:03.000 --> 00:28:06.000]  我們在嬰兒室裡負責的姐妹
[00:28:06.000 --> 00:28:08.000]  我是怎樣說
[00:28:08.000 --> 00:28:10.000]  你就可以學習
[00:28:10.000 --> 00:28:14.000]  所羅門王也這樣說
[00:28:15.000 --> 00:28:18.000]  一句話說得合而
[00:28:18.000 --> 00:28:23.000]  就如金蘋果落在銀網上
[00:28:23.000 --> 00:28:26.000]  第三步
[00:28:26.000 --> 00:28:32.000]  喜樂的生活行為
[00:28:32.000 --> 00:28:34.000]  溫柔的語氣
[00:28:34.000 --> 00:28:37.000]  和耐心聆聽
[00:28:37.000 --> 00:28:42.000]  很容易與別的背景
[00:28:42.000 --> 00:28:44.000]  和種族的人
[00:28:46.000 --> 00:28:50.000]  講話和討論真道的訊息
[00:28:50.000 --> 00:28:54.000]  我發現
[00:28:54.000 --> 00:28:57.000]  與回教教徒
[00:28:57.000 --> 00:29:01.000]  談到是一個最好的機會
[00:29:01.000 --> 00:29:07.000]  訓練我自己用容易明白的語言
[00:29:07.000 --> 00:29:11.000]  去解釋神的愛
[00:29:11.000 --> 00:29:14.000]  和天國的真理
[00:29:15.000 --> 00:29:16.000]  我相信
[00:29:16.000 --> 00:29:18.000]  我會很努力地
[00:29:18.000 --> 00:29:20.000]  去做這些事
[00:29:20.000 --> 00:29:22.000]  我相信
[00:29:22.000 --> 00:29:24.000]  我會很努力地
[00:29:24.000 --> 00:29:26.000]  去做這些事
[00:29:26.000 --> 00:29:28.000]  我相信
[00:29:28.000 --> 00:29:30.000]  我會很努力地
[00:29:30.000 --> 00:29:32.000]  去做這些事
[00:29:32.000 --> 00:29:34.000]  我相信
[00:29:34.000 --> 00:29:36.000]  我會很努力地
[00:29:36.000 --> 00:29:38.000]  去做這些事
[00:29:38.000 --> 00:29:40.000]  我相信
[00:29:40.000 --> 00:29:42.000]  我會很努力地
[00:29:42.000 --> 00:29:44.000]  去做這些事
[00:29:45.000 --> 00:29:46.000]  請我們低頭祈禱
[00:29:46.000 --> 00:29:49.000]  感謝神你給我們的訊息
[00:29:49.000 --> 00:29:51.000]  但願你得著榮耀
[00:29:51.000 --> 00:29:57.000]  讓我們每一位信徒都能夠有感動
[00:29:57.000 --> 00:30:02.000]  帶領人歸主直到地極
[00:30:02.000 --> 00:30:04.000]  奉主耶穌的名
[00:30:04.000 --> 00:30:05.000]  阿們
