
[00:00:00.000 --> 00:00:03.000]  主的話就是靈
[00:05:27.000 --> 00:05:28.000]  不過你知道我們的生命
[00:05:28.000 --> 00:05:32.000]  其實都很複雜
[00:05:32.000 --> 00:05:34.000]  是一些單純的東西
[00:05:34.000 --> 00:05:36.000]  是燃燒起來
[00:05:36.000 --> 00:05:39.000]  才有那種精純的味道
[00:05:39.000 --> 00:05:41.000]  凡是混在一起的東西
[00:05:41.000 --> 00:05:44.000]  都是不香的
[00:05:44.000 --> 00:05:46.000]  正因為這個緣故
[00:05:46.000 --> 00:05:49.000]  我們需要事常回到主的面前來
[00:05:49.000 --> 00:05:51.000]  讓祂的道
[00:05:51.000 --> 00:05:53.000]  讓祂的聖靈
[00:05:53.000 --> 00:05:55.000]  來連正我們
[00:05:55.000 --> 00:05:59.000]  保羅提醒以弗所的弟兄姊妹
[00:05:59.000 --> 00:06:01.000]  第一提醒他們的就是說
[00:06:01.000 --> 00:06:06.000]  你們原底從前的情況是怎麼樣
[00:06:06.000 --> 00:06:10.000]  借用我今天這個香味來描述
[00:06:10.000 --> 00:06:14.000]  所以說你們知不知道從前是臭成什麼樣
[00:06:14.000 --> 00:06:16.000]  是臭氣昏天
[00:06:16.000 --> 00:06:19.000]  是不堪聞的
[00:06:19.000 --> 00:06:21.000]  為什麼呢
[00:06:21.000 --> 00:06:23.000]  因為我在主裡面
[00:06:23.000 --> 00:06:28.000]  很認真很確實地來告誡你們
[00:06:28.000 --> 00:06:34.000]  你們行事不要再像外邦人那樣
[00:06:34.000 --> 00:06:37.000]  不是說不要像外邦人
[00:06:37.000 --> 00:06:39.000]  是說不要再像外邦人
[00:06:39.000 --> 00:06:41.000]  不要再的意思
[00:06:41.000 --> 00:06:44.000]  就是說本來我們都在他們當中
[00:06:44.000 --> 00:06:46.000]  以弗所書第二章告訴我們
[00:06:46.000 --> 00:06:49.000]  我們是死在過犯罪惡當中
[00:06:49.000 --> 00:06:50.000]  凡是死的東西
[00:06:50.000 --> 00:06:51.000]  沒有生命的東西
[00:06:51.000 --> 00:06:52.000]  就會腐化
[00:06:52.000 --> 00:06:55.000]  會腐化的東西就一定是臭的
[00:06:55.000 --> 00:06:58.000]  如果我繼續容許我
[00:06:58.000 --> 00:07:01.000]  成為以前的那個我
[00:07:01.000 --> 00:07:04.000]  我可以想像到我好幾方面
[00:07:04.000 --> 00:07:06.000]  會臭成什麼樣
[00:07:06.000 --> 00:07:09.000]  我當然不便細節地告訴你們
[00:07:09.000 --> 00:07:12.000]  我通常都是說可以說的那些
[00:07:12.000 --> 00:07:14.000]  可以說的已經很臭了
[00:07:14.000 --> 00:07:17.000]  不可以說的當然是臭不堪
[00:07:17.000 --> 00:07:18.000]  臭的是什麼呢
[00:07:18.000 --> 00:07:20.000]  我的身體都臭了
[00:07:20.000 --> 00:07:22.000]  以前的開口都臭了
[00:07:22.000 --> 00:07:25.000]  一開口就說髒話當然是臭了
[00:07:25.000 --> 00:07:28.000]  一開口就吃完煙的口肯定是臭了
[00:07:28.000 --> 00:07:33.000]  如果我們繼續像以前的樣子
[00:07:33.000 --> 00:07:37.000]  我們的生命是不會有香氣的
[00:07:37.000 --> 00:07:40.000]  他們是全虛妄的森保羅華
[00:07:40.000 --> 00:07:43.000]  他們的心地是昏暗的
[00:07:43.000 --> 00:07:45.000]  看不見真理
[00:07:45.000 --> 00:07:46.000]  看不見意義
[00:07:46.000 --> 00:07:49.000]  看不見美善
[00:07:49.000 --> 00:07:53.000]  他們的生命是與上帝的生命隔絕了
[00:07:53.000 --> 00:07:55.000]  很嚴肅的事
[00:07:55.000 --> 00:08:00.000]  當你和永生的主是斷絕了的時候
[00:08:00.000 --> 00:08:03.000]  你都可以想像繼續下去
[00:08:03.000 --> 00:08:07.000]  是好像衰生猶死
[00:08:07.000 --> 00:08:08.000]  肉身的生活
[00:08:08.000 --> 00:08:09.000]  人世間的生活
[00:08:09.000 --> 00:08:11.000]  你可以繼續蓬勃的
[00:08:11.000 --> 00:08:12.000]  你可以繼續發達的
[00:08:12.000 --> 00:08:14.000]  你可以繼續追求學問的
[00:08:14.000 --> 00:08:17.000]  你甚至可以繼續追求品德的
[00:08:17.000 --> 00:08:19.000]  但是最終都是沒有生命的
[00:08:19.000 --> 00:08:25.000]  最終都是腐臭的
[00:08:25.000 --> 00:08:27.000]  自己的心是無知
[00:08:27.000 --> 00:08:30.000]  裡面是剛硬
[00:08:30.000 --> 00:08:34.000]  良心是消耗了
[00:08:34.000 --> 00:08:37.000]  應該有的東西是沒有的
[00:08:37.000 --> 00:08:40.000]  應該靈活的是麻木的
[00:08:40.000 --> 00:08:43.000]  應該清晰的是糊塗的
[00:08:43.000 --> 00:08:45.000]  但是不應該活潑的那些
[00:08:45.000 --> 00:08:47.000]  就不斷的湧流出來
[00:08:47.000 --> 00:08:49.000]  放縱私慾
[00:08:49.000 --> 00:08:52.000]  貪行種種的污穢
[00:08:52.000 --> 00:08:56.000]  其實你真的可以看見現在的娛樂圈
[00:08:56.000 --> 00:08:59.000]  現在的所謂藝術世界
[00:08:59.000 --> 00:09:01.000]  創造世界
[00:09:01.000 --> 00:09:05.000]  越創造是越邪惡越墮落的
[00:09:05.000 --> 00:09:09.000]  裡面的那種慾念澎湃到不得了
[00:09:09.000 --> 00:09:10.000]  澎湃到一個地步
[00:09:10.000 --> 00:09:11.000]  就老到不得了
[00:09:11.000 --> 00:09:15.000]  仍然是會繼續污言為虞
[00:09:15.000 --> 00:09:17.000]  最近你看見一個宣傳片
[00:09:17.000 --> 00:09:19.000]  還是一個不經意爆出來的片
[00:09:19.000 --> 00:09:22.000]  不知道在哪裡打什麼
[00:09:22.000 --> 00:09:26.000]  七八十歲的人還是繼續粗口濫竊
[00:09:26.000 --> 00:09:28.000]  然後七八十歲的人還是可以
[00:09:28.000 --> 00:09:32.000]  很靈敏地打人一巴
[00:09:32.000 --> 00:09:34.000]  你明白嗎
[00:09:34.000 --> 00:09:39.000]  當生命沒有轉化的時候
[00:09:39.000 --> 00:09:43.000]  越老不一定越好
[00:09:43.000 --> 00:09:47.000]  越老只會越僵化
[00:09:47.000 --> 00:09:49.000]  越醜陋
[00:09:49.000 --> 00:09:51.000]  保羅提醒神的兒女說
[00:09:51.000 --> 00:09:54.000]  不要再像以前
[00:09:54.000 --> 00:09:57.000]  那怎麼可以不像以前呢
[00:09:57.000 --> 00:10:01.000]  就要知道你自己真正的身份是什麼
[00:10:01.000 --> 00:10:03.000]  在第二十節那裡
[00:10:03.000 --> 00:10:08.000]  一口氣說了三個動詞
[00:10:08.000 --> 00:10:10.000]  一個就是學
[00:10:10.000 --> 00:10:13.000]  一個就是聽
[00:10:13.000 --> 00:10:16.000]  一個就是受教
[00:10:16.000 --> 00:10:18.000]  三個希臘的動詞
[00:10:18.000 --> 00:10:20.000]  第一個學的動詞
[00:10:20.000 --> 00:10:24.000]  也就是作門徒的動詞
[00:10:24.000 --> 00:10:28.000]  第二個就是用耳朵去聆聽
[00:10:28.000 --> 00:10:32.000]  第三個就是學功課
[00:10:32.000 --> 00:10:34.000]  領受教誨
[00:10:34.000 --> 00:10:35.000]  在我們中文聖經那裡說
[00:10:35.000 --> 00:10:37.000]  學了基督卻不是這樣
[00:10:37.000 --> 00:10:39.000]  如果你沒聽過他的道
[00:10:39.000 --> 00:10:41.000]  領了他的教
[00:10:41.000 --> 00:10:44.000]  學了他的真理
[00:10:44.000 --> 00:10:46.000]  原來文字是這樣表達的
[00:10:46.000 --> 00:10:49.000]  你們是作了基督的門徒
[00:10:49.000 --> 00:10:52.000]  你們是聽了基督
[00:10:52.000 --> 00:10:55.000]  你們是受了他
[00:10:55.000 --> 00:10:57.000]  其實對不起
[00:10:57.000 --> 00:11:01.000]  這幾個最終的動詞
[00:11:01.000 --> 00:11:02.000]  三個動詞
[00:11:02.000 --> 00:11:04.000]  學、聽、受
[00:11:04.000 --> 00:11:05.000]  這三個動詞
[00:11:05.000 --> 00:11:08.000]  那個對象只有一個
[00:11:08.000 --> 00:11:10.000]  不是說教訓
[00:11:10.000 --> 00:11:11.000]  不是說道理
[00:11:11.000 --> 00:11:13.000]  而是原來的文字
[00:11:13.000 --> 00:11:15.000]  只是一個的動詞
[00:11:15.000 --> 00:11:17.000]  一個的名詞
[00:11:17.000 --> 00:11:19.000]  那個名詞就是基督
[00:11:19.000 --> 00:11:21.000]  然後提了一次基督之後
[00:11:21.000 --> 00:11:23.000]  就提了兩次的他
[00:11:23.000 --> 00:11:25.000]  就是三次都是焦點
[00:11:25.000 --> 00:11:27.000]  純粹是基督
[00:11:27.000 --> 00:11:29.000]  接著那句
[00:11:29.000 --> 00:11:31.000]  和合本的版本
[00:11:31.000 --> 00:11:33.000]  跟其他的版本有一點不同
[00:11:33.000 --> 00:11:34.000]  學了他的真理
[00:11:34.000 --> 00:11:36.000]  有一個版本就說
[00:11:36.000 --> 00:11:38.000]  真理乃是在耶穌裡的
[00:11:38.000 --> 00:11:39.000]  有耶穌的字
[00:11:39.000 --> 00:11:41.000]  就是這位那撒勒人耶穌
[00:11:41.000 --> 00:11:43.000]  保羅從來宣講的
[00:11:43.000 --> 00:11:45.000]  就是這位耶穌基督
[00:11:45.000 --> 00:11:46.000]  那撒勒人耶穌
[00:11:46.000 --> 00:11:48.000]  他就是上帝的兒子
[00:11:48.000 --> 00:11:49.000]  是我們的主
[00:11:49.000 --> 00:11:51.000]  是我們的上帝
[00:11:51.000 --> 00:11:55.000]  在這一書我想再一次提醒我們
[00:11:55.000 --> 00:11:59.000]  我們到底是不是基督徒
[00:11:59.000 --> 00:12:01.000]  如果我們是基督徒的話
[00:12:01.000 --> 00:12:04.000]  我們就一定是門徒
[00:12:04.000 --> 00:12:06.000]  從來沒有說
[00:12:06.000 --> 00:12:09.000]  有些基督徒是信徒
[00:12:09.000 --> 00:12:11.000]  有些基督徒才是門徒
[00:12:11.000 --> 00:12:12.000]  因為他升了級
[00:12:12.000 --> 00:12:13.000]  沒有
[00:12:13.000 --> 00:12:15.000]  你一天是屬於基督
[00:12:15.000 --> 00:12:16.000]  你永遠是屬於基督
[00:12:16.000 --> 00:12:17.000]  你一天是屬於基督
[00:12:17.000 --> 00:12:19.000]  你就要成為他的門徒
[00:12:19.000 --> 00:12:20.000]  就要好好地學習他
[00:12:20.000 --> 00:12:22.000]  跟隨他
[00:12:22.000 --> 00:12:24.000]  這個是必然的
[00:12:24.000 --> 00:12:26.000]  我不否定門訓的課程
[00:12:26.000 --> 00:12:28.000]  但是我否定
[00:12:28.000 --> 00:12:31.000]  以基督徒來分階級
[00:12:31.000 --> 00:12:32.000]  分等次
[00:12:32.000 --> 00:12:34.000]  以致有些人可以說
[00:12:34.000 --> 00:12:35.000]  我不是門徒
[00:12:35.000 --> 00:12:36.000]  我只是信徒
[00:12:36.000 --> 00:12:38.000]  這種是荒謬的說話
[00:12:38.000 --> 00:12:39.000]  從來這裡說
[00:12:39.000 --> 00:12:40.000]  學了基督
[00:12:40.000 --> 00:12:42.000]  就是這個作門徒
[00:12:42.000 --> 00:12:44.000]  來成為基督的人
[00:12:44.000 --> 00:12:47.000]  以致我們所信服的命令
[00:12:47.000 --> 00:12:50.000]  我們裡面所得著的教育
[00:12:50.000 --> 00:12:53.000]  都是基督 基督 基督
[00:12:53.000 --> 00:12:57.000]  這個就是保羅提醒我們的
[00:12:57.000 --> 00:12:59.000]  親愛的兄姊妹
[00:12:59.000 --> 00:13:02.000]  你學了基督沒有
[00:13:02.000 --> 00:13:05.000]  你聽了基督的教誨沒有
[00:13:05.000 --> 00:13:09.000]  你在哪裡去順從他的命令
[00:13:09.000 --> 00:13:12.000]  其實就是在主的教會當中
[00:13:12.000 --> 00:13:15.000]  我們聚集 我們分享
[00:13:15.000 --> 00:13:17.000]  我們聽道
[00:13:17.000 --> 00:13:18.000]  我們上課程
[00:13:18.000 --> 00:13:20.000]  我們去實踐
[00:13:20.000 --> 00:13:23.000]  我們個人方面要學習
[00:13:23.000 --> 00:13:24.000]  我們集體方面
[00:13:24.000 --> 00:13:29.000]  都是要領受上帝所預備給我們的
[00:13:29.000 --> 00:13:33.000]  當我們有這樣去領受這一切的時候
[00:13:33.000 --> 00:13:37.000]  保羅接著就幫我們進一步
[00:13:37.000 --> 00:13:40.000]  來除去我們生命裡面的污穢
[00:13:40.000 --> 00:13:43.000]  第二十二節請大家看
[00:13:43.000 --> 00:13:45.000]  我們怎樣除臭呢
[00:13:45.000 --> 00:13:48.000]  就是要脫去那個舊人
[00:13:48.000 --> 00:13:50.000]  這個舊的人
[00:13:50.000 --> 00:13:52.000]  和今天的新生命
[00:13:52.000 --> 00:13:54.000]  是已經沒有關係的
[00:13:54.000 --> 00:13:56.000]  他屬於過去式的了
[00:13:56.000 --> 00:14:00.000]  而且這個是會越來越臭的
[00:14:00.000 --> 00:14:02.000]  越來越腐化的
[00:14:02.000 --> 00:14:04.000]  因為他的特質就是
[00:14:04.000 --> 00:14:09.000]  充滿著這個迷惑人的私慾
[00:14:09.000 --> 00:14:12.000]  私慾從來都是騙人的
[00:14:12.000 --> 00:14:15.000]  私慾就是我要討好我自己
[00:14:15.000 --> 00:14:17.000]  按照我的時間 按照我的方法
[00:14:17.000 --> 00:14:20.000]  不理會上帝 不理會別人的死活
[00:14:20.000 --> 00:14:22.000]  不理會別人的情況
[00:14:22.000 --> 00:14:24.000]  總之我要我現在要
[00:14:24.000 --> 00:14:26.000]  總之令我好的東西我就要
[00:14:26.000 --> 00:14:28.000]  你以為自己好
[00:14:28.000 --> 00:14:31.000]  其實結果是傷害了別人
[00:14:31.000 --> 00:14:34.000]  結果是辜負了上帝的心靈
[00:14:34.000 --> 00:14:36.000]  這個迷惑人的私慾
[00:14:36.000 --> 00:14:39.000]  譬如這樣說
[00:14:39.000 --> 00:14:41.000]  我看著那個女人
[00:14:41.000 --> 00:14:44.000]  嘩 真是越看越適合我
[00:14:44.000 --> 00:14:49.000]  我跟她談 真是越談越適合談
[00:14:49.000 --> 00:14:55.000]  但是那個不是我老婆
[00:14:55.000 --> 00:14:58.000]  我是不是在迷惑自己
[00:14:58.000 --> 00:15:01.000]  是不是啊 是不是在迷惑自己
[00:15:01.000 --> 00:15:06.000]  今日世界多少的男人
[00:15:06.000 --> 00:15:10.000]  一個不留神
[00:15:10.000 --> 00:15:12.000]  不知道為什麼跟其他人好談
[00:15:12.000 --> 00:15:16.000]  比跟自己的太太談好
[00:15:16.000 --> 00:15:19.000]  不過說實話 民主
[00:15:19.000 --> 00:15:21.000]  你看看會不會覺得
[00:15:21.000 --> 00:15:26.000]  有人都是年輕過你自己太太
[00:15:26.000 --> 00:15:29.000]  我們越看的時候
[00:15:29.000 --> 00:15:32.000]  越喜歡 越看的時候
[00:15:32.000 --> 00:15:35.000]  越有幻想
[00:15:35.000 --> 00:15:37.000]  如果我們不脫去這個舊人
[00:15:37.000 --> 00:15:41.000]  和這個舊人迷惑人的情慾
[00:15:41.000 --> 00:15:45.000]  這個情慾是漸漸敗壞下去的
[00:15:45.000 --> 00:15:50.000]  我們就臭了
[00:15:50.000 --> 00:15:53.000]  我但願我們豐盛生命堂裡面
[00:15:53.000 --> 00:15:56.000]  所有的男人
[00:15:56.000 --> 00:16:00.000]  都越來越香 直到他香了
[00:16:00.000 --> 00:16:02.000]  但是未香了之前
[00:16:02.000 --> 00:16:05.000]  千萬不要臭了
[00:16:05.000 --> 00:16:08.000]  因為你有迷惑的私慾你就會臭
[00:16:08.000 --> 00:16:10.000]  但是你說這個是私慾
[00:16:10.000 --> 00:16:12.000]  這個是迷惑我的
[00:16:12.000 --> 00:16:15.000]  我只是說讚美上帝
[00:16:15.000 --> 00:16:18.000]  有一些女性的光輝
[00:16:18.000 --> 00:16:21.000]  是因為她像耶穌基督
[00:16:21.000 --> 00:16:23.000]  但是這個不是和我有關係的人
[00:16:23.000 --> 00:16:29.000]  多好談我都不談
[00:16:29.000 --> 00:16:35.000]  明白了嗎 民主
[00:16:35.000 --> 00:16:37.000]  脫去那個舊人
[00:16:37.000 --> 00:16:39.000]  因為那個舊的
[00:16:39.000 --> 00:16:41.000]  一定是會爛的
[00:16:41.000 --> 00:16:43.000]  你記得這件事
[00:16:43.000 --> 00:16:46.000]  我生命裡面有沒有一些東西
[00:16:46.000 --> 00:16:49.000]  是在爛 爛到現在我都不理它
[00:16:49.000 --> 00:16:51.000]  如果你不理它
[00:16:51.000 --> 00:16:53.000]  有一天這個爛的
[00:16:53.000 --> 00:16:55.000]  會拿你的命
[00:16:55.000 --> 00:16:57.000]  從來一個好醫生
[00:16:57.000 --> 00:16:59.000]  都不會捨得看著你的腳
[00:16:59.000 --> 00:17:03.000]  一直繼續爛 爛到你整個命都沒了
[00:17:03.000 --> 00:17:05.000]  如果見到這個爛
[00:17:05.000 --> 00:17:07.000]  這個潰爛是一定要處理的
[00:17:07.000 --> 00:17:10.000]  他說朋友我幫你切了它
[00:17:10.000 --> 00:17:16.000]  其實第一位提出截肢手術的是耶穌基督
[00:17:16.000 --> 00:17:18.000]  你的手如果叫你跌倒
[00:17:18.000 --> 00:17:21.000]  剁了它 你剁了沒有
[00:17:21.000 --> 00:17:23.000]  為什麼你現在還是以前那樣
[00:17:23.000 --> 00:17:25.000]  為什麼你見極乎道
[00:17:25.000 --> 00:17:28.000]  你聽極道你都是一樣那樣
[00:17:28.000 --> 00:17:31.000]  因為你沒有脫去那個舊人
[00:17:31.000 --> 00:17:35.000]  因為你不理會那個腐爛的東西
[00:17:35.000 --> 00:17:38.000]  你想像一下如果一隻腐爛的殭屍
[00:17:38.000 --> 00:17:40.000]  背在你的背上
[00:17:40.000 --> 00:17:42.000]  你如果是一個正常人
[00:17:42.000 --> 00:17:45.000]  你一定會甩掉它
[00:17:45.000 --> 00:17:50.000]  今天可惜似乎我們沒那麼勇敢
[00:17:50.000 --> 00:17:55.000]  去對付我們自己脫去的那個舊人
[00:17:55.000 --> 00:17:57.000]  親愛的兄姊妹
[00:17:57.000 --> 00:17:59.000]  脫吧
[00:17:59.000 --> 00:18:01.000]  脫了這一切沒有損失的
[00:18:01.000 --> 00:18:03.000]  脫了這一切
[00:18:03.000 --> 00:18:07.000]  只有新天新地等待著你
[00:18:07.000 --> 00:18:10.000]  不用等到耶穌基督來
[00:18:10.000 --> 00:18:13.000]  就已經你進入這個新天新地
[00:18:13.000 --> 00:18:17.000]  因為裡面有耶穌基督的生命
[00:18:17.000 --> 00:18:19.000]  保羅就告訴我們
[00:18:19.000 --> 00:18:23.000]  你脫去從前行為上的舊人
[00:18:23.000 --> 00:18:25.000]  第二十三節說
[00:18:25.000 --> 00:18:31.000]  又要將你們的心智改換一生
[00:18:31.000 --> 00:18:34.000]  這是第一樣
[00:18:34.000 --> 00:18:39.000]  令我們有香氣的一件事
[00:18:39.000 --> 00:18:41.000]  先前那是除臭
[00:18:41.000 --> 00:18:45.000]  之後是幫我們增添這個香氣
[00:18:45.000 --> 00:18:48.000]  當我們是一個香薰的瓶子
[00:18:48.000 --> 00:18:52.000]  這個香薰的瓶子裡面要有東西
[00:18:52.000 --> 00:18:55.000]  要有新的元素
[00:18:55.000 --> 00:18:58.000]  要有新的香料
[00:18:58.000 --> 00:19:01.000]  尋香抹藥或者什麼都好
[00:19:01.000 --> 00:19:03.000]  有新的香料在那裡
[00:19:03.000 --> 00:19:07.000]  有聖靈的火將這些香料燃點起來
[00:19:07.000 --> 00:19:12.000]  我們這個瓶子就能夠散發這個香氣
[00:19:12.000 --> 00:19:16.000]  就是你要將你的心智改換一生
[00:19:16.000 --> 00:19:18.000]  這個是第一樣
[00:19:18.000 --> 00:19:22.000]  令到我們生命開始有香味的
[00:19:22.000 --> 00:19:25.000]  就是說我的思想
[00:19:25.000 --> 00:19:27.000]  我的內裡面的
[00:19:27.000 --> 00:19:30.000]  The spirit of your mind
[00:19:30.000 --> 00:19:32.000]  這個英文的表達
[00:19:32.000 --> 00:19:33.000]  這個心智
[00:19:33.000 --> 00:19:35.000]  心智兩個字很難表達
[00:19:35.000 --> 00:19:39.000]  希臘文是有個靈字和一個智字
[00:19:39.000 --> 00:19:41.000]  有個心思的字
[00:19:41.000 --> 00:19:46.000]  怎樣在你的心思裡面的那個靈來更新呢
[00:19:46.000 --> 00:19:48.000]  其實難以表達的
[00:19:48.000 --> 00:19:52.000]  當然我們一定可以說是涉及聖靈的工作
[00:19:52.000 --> 00:19:58.000]  因為只有聖靈才能夠進到人的內心最深的那個地方
[00:19:58.000 --> 00:20:00.000]  進到去最深的地方
[00:20:00.000 --> 00:20:02.000]  由裡面來將我們改變過來
[00:20:02.000 --> 00:20:07.000]  而裡面的改變就是向上帝來降伏
[00:20:07.000 --> 00:20:10.000]  我們的意志是歸向上帝
[00:20:10.000 --> 00:20:13.000]  我們的感情也是投向祂的身上
[00:20:13.000 --> 00:20:15.000]  以致我們的思想
[00:20:15.000 --> 00:20:20.000]  所有的意念都是願意被祂光照
[00:20:20.000 --> 00:20:23.000]  然後靠著祂所啟示的真道
[00:20:23.000 --> 00:20:26.000]  在祂創造的世界
[00:20:26.000 --> 00:20:29.000]  在祂書寫的聖經
