
[00:00:00.000 --> 00:00:03.880]  上一堂我們是在說家庭的角色
[00:02:10.000 --> 00:02:13.800]  它會充分地活出神這個觀念
[00:02:13.800 --> 00:02:17.600]  而抗衡著每一天這個家庭成員
[00:02:17.600 --> 00:02:21.600]  在世界上都能得到的創傷
[00:02:21.600 --> 00:02:26.400]  這樣做法是必須每個人在這個家庭裏面
[00:02:26.400 --> 00:02:29.400]  都有這個觀念和彼此合作
[00:02:29.400 --> 00:02:31.400]  然後真的活出這些
[00:02:31.400 --> 00:02:35.000]  你知道我們現在的世界
[00:02:35.000 --> 00:02:37.200]  家庭是在解體的
[00:02:37.200 --> 00:02:38.800]  很多家庭在解體
[00:02:38.800 --> 00:02:42.200]  媽媽經常都不在家裏
[00:02:42.200 --> 00:02:44.000]  爸爸又經常都不在家裏
[00:02:44.000 --> 00:02:45.200]  解體的
[00:02:45.200 --> 00:02:48.800]  然後小朋友要去遞書
[00:02:48.800 --> 00:02:50.200]  有些托兒所
[00:02:50.200 --> 00:02:54.000]  有些隔壁的姨媽姑姐這樣照顧
[00:02:54.000 --> 00:02:57.800]  這些是整個社會的趨向
[00:02:57.800 --> 00:03:02.000]  這個趨向會越來越令到
[00:03:02.000 --> 00:03:03.200]  人又解體
[00:03:03.200 --> 00:03:05.200]  家庭又會解體
[00:03:05.200 --> 00:03:08.400]  關係裏面也會破裂的
[00:03:08.400 --> 00:03:10.200]  我們去到第四
[00:03:10.200 --> 00:03:15.200]  家庭是用來做小朋友
[00:03:15.200 --> 00:03:18.800]  或者小孩
[00:03:18.800 --> 00:03:20.200]  他成長的時候
[00:03:20.200 --> 00:03:24.600]  他裏面有與生俱來的宗教意識
[00:03:24.600 --> 00:03:26.200]  就是說這個小朋友
[00:03:26.200 --> 00:03:29.200]  他有很多宗教
[00:03:29.200 --> 00:03:31.200]  在聖經裏面
[00:03:31.200 --> 00:03:32.600]  或者在我們
[00:03:32.600 --> 00:03:34.800]  他是很容易活出這種的
[00:03:34.800 --> 00:03:36.600]  他是與生俱來已經有的
[00:03:36.600 --> 00:03:37.800]  我舉一個例子
[00:03:37.800 --> 00:03:41.800]  譬如他那種真誠是與生俱來的
[00:03:41.800 --> 00:03:45.000]  他是慢慢長大才會變成古惑的
[00:03:45.000 --> 00:03:47.600]  他裏面的一種天真
[00:03:47.600 --> 00:03:53.000]  或者他嘗試都在現今這個環境
[00:03:53.000 --> 00:03:54.400]  這個時候活著的
[00:03:54.400 --> 00:03:56.800]  他很容易就忘記了過去
[00:03:56.800 --> 00:04:00.000]  剛剛那個鐘頭做什麼
[00:04:00.000 --> 00:04:05.000]  就是說他是拿得起又放得低的
[00:04:05.000 --> 00:04:07.600]  他是可以很快忘記了過去
[00:04:07.600 --> 00:04:10.800]  然後就很全神注意
[00:04:10.800 --> 00:04:13.200]  在現今這個時間活著
[00:04:13.200 --> 00:04:15.400]  這個我們大人可能做不到
[00:04:15.400 --> 00:04:19.200]  我們經常都過去的東西拿得很緊
[00:04:19.200 --> 00:04:23.400]  然後就忘記了現在還要活在現今
[00:04:23.400 --> 00:04:26.600]  然後又不知道我們將來還有一條路
[00:04:26.600 --> 00:04:28.200]  我們死都拿著過去
[00:04:28.200 --> 00:04:30.400]  這些是小朋友
[00:04:30.400 --> 00:04:33.200]  是小朋友可以給到我們
[00:04:33.200 --> 00:04:40.000]  給到我們清楚知道神的形象
[00:04:40.000 --> 00:04:43.000]  不是只是我們去塑造小朋友
[00:04:43.000 --> 00:04:45.800]  是小朋友都可以成為我們的啟迪
[00:04:45.800 --> 00:04:48.000]  如果我們注意到的話
[00:04:48.000 --> 00:04:50.600]  他很容易就寬恕
[00:04:50.600 --> 00:04:52.000]  還有很容易忘記
[00:04:52.000 --> 00:04:56.000]  就是說如果你真的有些事情
[00:04:56.000 --> 00:04:58.400]  你得罪了他
[00:04:58.400 --> 00:05:01.200]  他很快你跟他說聲對不起
[00:05:01.200 --> 00:05:02.800]  他已經沒事了
[00:05:02.800 --> 00:05:04.000]  但是人不是的
[00:05:04.000 --> 00:05:06.200]  大人不是的
[00:05:06.200 --> 00:05:14.200]  這些都是他與生俱來的那種宗教的能力
[00:05:14.200 --> 00:05:20.800]  另外小朋友的觀察力是很強的
[00:05:20.800 --> 00:05:25.800]  觀察力很強
[00:05:25.800 --> 00:05:29.800]  於是乎他看到的東西未必你見到
[00:05:29.800 --> 00:05:32.000]  而他很多時候見到的東西
[00:05:32.000 --> 00:05:37.200]  可能你的架構裏面已經選擇過不愛見
[00:05:37.200 --> 00:05:39.400]  但是他可以見到
[00:05:39.400 --> 00:05:41.200]  所以有個童話說
[00:05:41.200 --> 00:05:43.000]  那個皇帝沒有穿褲子
[00:05:43.000 --> 00:05:45.200]  被小朋友一說出來
[00:05:45.200 --> 00:05:46.800]  因為他沒有任何的
[00:05:46.800 --> 00:05:48.800]  裏面沒有任何的動機
[00:05:48.800 --> 00:05:50.200]  是不可以說
[00:05:50.200 --> 00:05:52.200]  他覺得是這樣就是這樣
[00:05:52.200 --> 00:05:56.000]  這種是很強的觀察力
[00:05:56.000 --> 00:05:59.000]  有直覺
[00:05:59.000 --> 00:06:01.400]  所以憑著這個直覺
[00:06:01.400 --> 00:06:05.800]  小朋友說的話是真的
[00:06:05.800 --> 00:06:09.200]  就是說有很多有智慧的老人家
[00:06:09.200 --> 00:06:10.800]  他一聽到小朋友說的話
[00:06:10.800 --> 00:06:15.000]  他會相信那個多過他爸爸說的那些
[00:06:15.000 --> 00:06:19.200]  他對於父母和供應他的人
[00:06:19.200 --> 00:06:23.200]  是有一種很強的忠心
[00:06:23.200 --> 00:06:28.600]  這個是每一個孩子對於父母
[00:06:28.600 --> 00:06:33.800]  都有這種叫做
[00:06:33.800 --> 00:06:38.600]  有一種叫做
[00:06:38.600 --> 00:06:40.600]  又不是叫做虧欠
[00:06:40.600 --> 00:06:43.200]  這個indebtedness不是虧欠
[00:06:43.200 --> 00:06:48.200]  而是有一種想回報的心情
[00:06:48.200 --> 00:06:51.800]  而且他忠心到一個地步
[00:06:51.800 --> 00:06:54.600]  他會
[00:06:54.600 --> 00:06:57.400]  如果他意識上不是有選擇
[00:06:57.400 --> 00:06:59.600]  他經常都跟著他父母的
[00:06:59.600 --> 00:07:02.200]  如果他在爸爸那裏得不到
[00:07:02.200 --> 00:07:05.800]  他死命都要在這個爸爸那裏得到為止
[00:07:05.800 --> 00:07:07.600]  他才心滿意足
[00:07:07.600 --> 00:07:11.400]  或者如果這個爸爸仍然都不改變
[00:07:11.400 --> 00:07:15.400]  他仍然都有點像欠缺
[00:07:15.400 --> 00:07:18.800]  這種都是反映到
[00:07:18.800 --> 00:07:22.000]  一個人是很忠於他父母的
[00:07:22.000 --> 00:07:25.600]  一開眼誰養育你那個
[00:07:25.600 --> 00:07:28.000]  他就有一個bonding
[00:07:28.000 --> 00:07:31.800]  這個就是那個關係
[00:07:31.800 --> 00:07:35.200]  這個關係已經進來了
[00:07:35.200 --> 00:07:36.800]  不能切斷的
[00:07:36.800 --> 00:07:39.800]  所以那個bonding很重要
[00:07:39.800 --> 00:07:41.200]  你不能夠說
[00:07:41.200 --> 00:07:42.200]  你沒有辦法形容
[00:07:42.200 --> 00:07:43.800]  你不知道為什麼是這樣
[00:07:43.800 --> 00:07:45.400]  但是是這樣
[00:07:45.400 --> 00:07:47.800]  就是說你一睜開眼
[00:07:47.800 --> 00:07:50.600]  你的生母或者你的養母
[00:07:50.600 --> 00:07:52.200]  一直供應著你那個
[00:07:52.200 --> 00:07:55.200]  你就永遠都不會忘記他
[00:07:55.200 --> 00:07:57.000]  你經常都會想到他
[00:07:57.000 --> 00:08:00.200]  這種是一種loyalty
[00:08:00.200 --> 00:08:01.800]  小朋友好友
[00:08:01.800 --> 00:08:04.000]  你會知道有很多小朋友
[00:08:04.000 --> 00:08:07.200]  是很顧他爸爸媽媽的心
[00:08:07.200 --> 00:08:10.200]  所以因為爸爸媽媽如果會傷心
[00:08:10.200 --> 00:08:13.000]  他就會遷就他爸爸媽媽
[00:08:13.000 --> 00:08:16.200]  做他自己不願意做的事
[00:08:16.200 --> 00:08:18.800]  而很敏銳的
[00:08:18.800 --> 00:08:19.800]  他們很敏銳
[00:08:19.800 --> 00:08:21.400]  這種是loyalty
[00:08:21.400 --> 00:08:24.200]  還有他們很小的時候
[00:08:24.200 --> 00:08:27.600]  他們會拿糖果給他爸爸媽媽吃
[00:08:27.600 --> 00:08:29.800]  這種是loyalty
[00:08:29.800 --> 00:08:32.600]  是小朋友有的
[00:08:32.600 --> 00:08:35.200]  有很多時候
[00:08:35.200 --> 00:08:39.400]  他們很容易跟神有關係
[00:08:39.400 --> 00:08:40.400]  你叫他禱告
[00:08:40.400 --> 00:08:42.200]  他會禱告
[00:08:42.200 --> 00:08:46.000]  他會問一些問題
[00:08:46.000 --> 00:08:49.400]  他會當神是一個畏隔的人
[00:08:49.400 --> 00:08:52.400]  他沒有我們想那麼多
[00:08:52.400 --> 00:08:54.400]  是真還是假
[00:08:54.400 --> 00:08:56.400]  他就是這樣唱歌
[00:08:56.400 --> 00:08:58.000]  然後你告訴他有神
[00:08:58.000 --> 00:09:01.400]  他會懂得怎樣去接觸
[00:09:01.400 --> 00:09:04.400]  這些全部都在小朋友的身上
[00:09:04.400 --> 00:09:10.000]  當一個人生了育女
[00:09:10.000 --> 00:09:14.000]  這些事情他可以看回
[00:09:14.000 --> 00:09:16.400]  就是說人的本相
[00:09:16.400 --> 00:09:18.000]  人裡面那種真
[00:09:18.000 --> 00:09:20.000]  還有那種善
[00:09:20.000 --> 00:09:21.000]  他都可以看回
[00:09:21.000 --> 00:09:23.800]  而這些全部都在提醒他
[00:09:23.800 --> 00:09:25.000]  神在這裡
[00:09:25.000 --> 00:09:27.000]  如果我們這樣想就行了
[00:09:27.000 --> 00:09:28.000]  如果我們不是這樣想
[00:09:28.000 --> 00:09:29.600]  我們不留意這些
[00:09:29.600 --> 00:09:33.000]  我們又不將我們的注意力放在那裡
[00:09:33.000 --> 00:09:35.000]  我們會覺得他就是普通
[00:09:35.000 --> 00:09:38.400]  然後用我們的架構去塑造他
[00:09:38.400 --> 00:09:40.000]  用我們說對的
[00:09:40.000 --> 00:09:41.400]  我們不聽他說
[00:09:41.400 --> 00:09:45.400]  然後我們就高高在上地指指指指指
[00:09:45.400 --> 00:09:47.400]  我們就沒有辦法學習
[00:09:47.400 --> 00:09:51.400]  當父母懷著另一個心態
[00:09:51.400 --> 00:09:58.400]  我要看看小朋友天生的東西是怎樣的
[00:09:58.400 --> 00:10:01.400]  而我已經很久遺忘了
[00:10:01.400 --> 00:10:03.400]  或者我已經很久損失了
[00:10:03.400 --> 00:10:05.400]  我都不知道掉到哪裡去了
[00:10:05.400 --> 00:10:06.400]  不見了
[00:10:06.400 --> 00:10:08.400]  而可能在你的孫子
[00:10:08.400 --> 00:10:09.400]  在你的兒子裡面
[00:10:09.400 --> 00:10:13.400]  你會發覺如果他跟我差不多經過的時候
[00:10:13.400 --> 00:10:15.400]  我也有這一份真
[00:10:15.400 --> 00:10:17.400]  我也有這一份善
[00:10:17.400 --> 00:10:20.400]  我也有這一份忠誠
[00:10:20.400 --> 00:10:22.400]  我很早就有了
[00:10:22.400 --> 00:10:25.400]  而我因為工作的環境
[00:10:25.400 --> 00:10:27.400]  很多很多的經驗
[00:10:27.400 --> 00:10:29.400]  我就遺失了
[00:10:29.400 --> 00:10:31.400]  不知道掉到哪裡去了
[00:10:31.400 --> 00:10:33.400]  如果你抱著這個心態
[00:10:33.400 --> 00:10:36.400]  其實你的子女是可以教育回來的
[00:10:36.400 --> 00:10:41.400]  是可以將神的榮耀和他的美善再彰顯給你
[00:10:41.400 --> 00:10:43.400]  你懷著這個心去照顧小朋友
[00:10:43.400 --> 00:10:45.400]  是很快樂的
[00:10:45.400 --> 00:10:47.400]  親子親得來就很好
[00:10:47.400 --> 00:10:50.400]  因為每一次你親子的時候
[00:10:50.400 --> 00:10:54.400]  你都看到神的那種創造的美
[00:10:54.400 --> 00:10:56.400]  在你的小朋友那裡
[00:10:56.400 --> 00:10:58.400]  當然你也看到罪性
[00:10:58.400 --> 00:11:00.400]  當然你也看到人的罪性
[00:11:00.400 --> 00:11:02.400]  兩樣你都看得清楚
[00:11:02.400 --> 00:11:06.400]  又看到你自己的樣子在那裡
[00:11:06.400 --> 00:11:08.400]  你會發覺我說那句話
[00:11:08.400 --> 00:11:09.400]  他又說
[00:11:09.400 --> 00:11:11.400]  我這樣罵人
[00:11:11.400 --> 00:11:12.400]  他又這樣罵人
[00:11:12.400 --> 00:11:13.400]  他在哪裡學
[00:11:13.400 --> 00:11:15.400]  當然是在你那裡學回來
[00:11:15.400 --> 00:11:16.400]  我這樣的樣子
[00:11:16.400 --> 00:11:17.400]  他又這樣的樣子
[00:11:17.400 --> 00:11:19.400]  你直接跟他照鏡
[00:11:19.400 --> 00:11:21.400]  如果你說我很開放
[00:11:21.400 --> 00:11:23.400]  我看著他
[00:11:23.400 --> 00:11:25.400]  我想看著我自己
[00:11:25.400 --> 00:11:27.400]  你一定會看到你自己的
[00:11:27.400 --> 00:11:29.400]  如果你這樣做
[00:11:29.400 --> 00:11:31.400]  是用來做一個自我發現也好
[00:11:31.400 --> 00:11:33.400]  你會很喜歡親子
[00:11:33.400 --> 00:11:37.400]  因為他永遠都做一個鏡子
[00:11:37.400 --> 00:11:42.400]  照著你又反射著神的因點
[00:11:42.400 --> 00:11:45.400]  又照著他自己的原罪出來給你看
[00:11:45.400 --> 00:11:48.400]  這個我們說
[00:11:48.400 --> 00:11:51.400]  家庭成為了一個地方
[00:11:51.400 --> 00:11:58.400]  一直支持著小朋友裡面那種天生的宗教性
[00:11:58.400 --> 00:12:03.400]  如果我們要用家庭的其中一個功用
[00:12:03.400 --> 00:12:04.400]  如果我們要發揮
[00:12:04.400 --> 00:12:05.400]  這個是一個功用
[00:12:05.400 --> 00:12:08.400]  你要一直支持他那種宗教性
[00:12:08.400 --> 00:12:12.400]  你可以鼓勵他真誠
[00:12:12.400 --> 00:12:16.400]  你可以鼓勵他誠懇
[00:12:16.400 --> 00:12:19.400]  另外在這個家庭
[00:12:19.400 --> 00:12:21.400]  有一個角色
[00:12:21.400 --> 00:12:24.400]  他成為了一個地方
[00:12:24.400 --> 00:12:29.400]  讓我們一直操練著
[00:12:29.400 --> 00:12:37.400]  操練著照顧別人的職事
[00:12:37.400 --> 00:12:43.400]  操練著照顧別人的職事和侍奉
[00:12:43.400 --> 00:12:48.400]  而是在一個很平凡的模式下
[00:12:48.400 --> 00:12:50.400]  做這些服事
[00:12:50.400 --> 00:12:56.400]  好像是在很理所當然的環境下
[00:12:56.400 --> 00:12:59.400]  做服事別人的職事
[00:12:59.400 --> 00:13:02.400]  而家庭是成為了一個這樣的地方
[00:13:02.400 --> 00:13:07.400]  讓你好好操練這個恩賜
[00:13:07.400 --> 00:13:08.400]  你會發覺
[00:13:08.400 --> 00:13:13.400]  如果你覺得服事別人
[00:13:13.400 --> 00:13:15.400]  或者照顧別人
[00:13:15.400 --> 00:13:17.400]  或者一直想著別人
[00:13:17.400 --> 00:13:20.400]  一直付出給別人
[00:13:20.400 --> 00:13:24.400]  是一個恩典
[00:13:24.400 --> 00:13:25.400]  是一樣東西
[00:13:25.400 --> 00:13:27.400]  你一直操練的時候
[00:13:27.400 --> 00:13:30.400]  是在擴展你的性格
[00:13:30.400 --> 00:13:33.400]  因為你可以得到擴展你的性格
[00:13:33.400 --> 00:13:36.400]  所以它是一個恩賜
[00:13:36.400 --> 00:13:39.400]  而當你這樣看的時候
[00:13:39.400 --> 00:13:43.400]  你會一直利用家庭
[00:13:43.400 --> 00:13:46.400]  利用家庭去操練這個成績
[00:13:46.400 --> 00:13:48.400]  這個聖潔的積分
[00:13:48.400 --> 00:13:52.400]  就是你一直要利用這個恩賜去服事別人
[00:13:52.400 --> 00:13:55.400]  而當你這樣服事別人的時候
[00:13:55.400 --> 00:13:58.400]  你就得以自我擴張
[00:13:58.400 --> 00:14:05.400]  還有你的性格得到更加成長和成熟
[00:14:05.400 --> 00:14:07.400]  現在我們會去
[00:14:07.400 --> 00:14:12.400]  仍然是人怎樣和自己建立關係
[00:14:12.400 --> 00:14:15.400]  和明白自己的發展
[00:14:15.400 --> 00:14:22.400]  所以在今堂我們會看成性和整全
[00:14:22.400 --> 00:14:24.400]  人裏面的整全
[00:14:24.400 --> 00:14:25.400]  成性
[00:14:25.400 --> 00:14:27.400]  就會牽涉到
[00:14:27.400 --> 00:14:31.400]  可能這兩堂會完結了
[00:14:31.400 --> 00:14:35.400]  我們和自己的關係的主題
[00:14:35.400 --> 00:14:38.400]  然後我們會去到信仰那裡
[00:14:38.400 --> 00:14:41.400]  我們說到成性
[00:14:41.400 --> 00:14:44.400]  Honeness就是這樣
[00:14:44.400 --> 00:14:49.400]  我們一早就說到
[00:14:49.400 --> 00:14:54.400]  基督教裏面那種屬靈觀
[00:14:54.400 --> 00:15:00.400]  是要反映到神的光輝和榮耀
[00:15:00.400 --> 00:15:03.400]  這個可能是一個說法
[00:15:03.400 --> 00:15:05.400]  另外一個說法就是說
[00:15:05.400 --> 00:15:08.400]  它的形象得到被建立
[00:15:08.400 --> 00:15:11.400]  我們得到建立
[00:15:11.400 --> 00:15:17.400]  以至可以充分表現出它的形象和生命
[00:15:17.400 --> 00:15:21.400]  這個不斷的表現
[00:15:21.400 --> 00:15:23.400]  就是我們成性
[00:15:23.400 --> 00:15:25.400]  越是表現得多的話
[00:15:25.400 --> 00:15:28.400]  我們就越是近乎它
[00:15:28.400 --> 00:15:30.400]  和它相似
[00:15:30.400 --> 00:15:32.400]  和它吻合
[00:15:32.400 --> 00:15:35.400]  和它吻合越是這樣就越是聖潔
[00:15:35.400 --> 00:15:38.400]  就是成性的過程
[00:15:38.400 --> 00:15:41.400]  成性的基礎
[00:15:41.400 --> 00:15:47.400]  成性的基礎是人內在的整合
[00:15:47.400 --> 00:15:51.400]  人內在的整合和一致
[00:15:51.400 --> 00:15:53.400]  這個是成性的基礎
[00:15:53.400 --> 00:15:56.400]  就是說Honeness
[00:15:56.400 --> 00:15:58.400]  換句話說
[00:15:58.400 --> 00:16:06.400]  一個人要越是表達到神的光輝和他的生命的話
[00:16:06.400 --> 00:16:10.400]  這個人內的整合性
[00:16:10.400 --> 00:16:13.400]  整合性Honeness是很重要的
[00:16:13.400 --> 00:16:15.400]  我舉一個例子
[00:16:15.400 --> 00:16:18.400]  舉一個靈鏡的例子
[00:16:18.400 --> 00:16:21.400]  如果有一顆靈鏡
[00:16:21.400 --> 00:16:23.400]  那顆靈鏡是折射光的
[00:16:23.400 --> 00:16:25.400]  這顆靈鏡是整顆
[00:16:25.400 --> 00:16:27.400]  你放在太陽底下
[00:16:27.400 --> 00:16:33.400]  它就會發揮到太陽光的光輝
[00:16:33.400 --> 00:16:37.400]  於是它整個光譜都折了出來給你看
[00:16:37.400 --> 00:16:40.400]  因為它整顆
[00:16:40.400 --> 00:16:42.400]  如果你弄到它碎了
[00:16:42.400 --> 00:16:44.400]  這個靈鏡弄到它碎了
[00:16:44.400 --> 00:16:47.400]  同樣的體積
[00:16:47.400 --> 00:16:49.400]  不過碎的
[00:16:49.400 --> 00:16:52.400]  放在同樣的光線底下
[00:16:52.400 --> 00:16:54.400]  照不到出來
[00:16:54.400 --> 00:16:56.400]  起碼沒有光譜
[00:16:56.400 --> 00:16:58.400]  不能夠完整的光譜
[00:16:58.400 --> 00:17:00.400]  照不到任何東西
[00:17:00.400 --> 00:17:01.400]  大家明白嗎
[00:17:01.400 --> 00:17:02.400]  很簡單
[00:17:02.400 --> 00:17:03.400]  即是說
[00:17:03.400 --> 00:17:05.400]  如果一個人裡面
[00:17:05.400 --> 00:17:08.400]  顆粒顆粒全部破碎
[00:17:08.400 --> 00:17:10.400]  就算光照了下去
[00:17:10.400 --> 00:17:13.400]  它都折射不到出來
[00:17:13.400 --> 00:17:16.400]  它沒有辦法反映出來
[00:17:16.400 --> 00:17:19.400]  所以人家一看到這樣的話
[00:17:19.400 --> 00:17:21.400]  人家看不到光
[00:17:21.400 --> 00:17:23.400]  人家不知道光是什麼
[00:17:23.400 --> 00:17:25.400]  但是如果它得到整合
[00:17:25.400 --> 00:17:28.400]  顆粒粒粘在它
[00:17:28.400 --> 00:17:29.400]  放在底下
[00:17:29.400 --> 00:17:31.400]  粘在的時候
[00:17:31.400 --> 00:17:33.400]  連痕跡都可以消失
[00:17:33.400 --> 00:17:35.400]  消失的話
[00:17:35.400 --> 00:17:38.400]  光一透過的時候
[00:17:38.400 --> 00:17:40.400]  就可以分析到
[00:17:40.400 --> 00:17:42.400]  分析到很多不同的光出來
[00:17:42.400 --> 00:17:46.400]  即是光就會充分地表現出來
[00:17:46.400 --> 00:17:47.400]  這個一樣
[00:17:47.400 --> 00:17:49.400]  如果人裡面
[00:17:49.400 --> 00:17:52.400]  只有一面鏡子
[00:17:52.400 --> 00:17:54.400]  這個鏡子好像靈鏡一樣
[00:17:54.400 --> 00:17:55.400]  碎了
[00:17:55.400 --> 00:17:57.400]  又不知道哪一塊打哪一塊
[00:17:57.400 --> 00:17:59.400]  每一塊都在
[00:17:59.400 --> 00:18:02.400]  全部亂了
[00:18:02.400 --> 00:18:04.400]  有光
[00:18:04.400 --> 00:18:06.400]  它接受了主耶穌基督
[00:18:06.400 --> 00:18:09.400]  神一直有形象在裡面
[00:18:09.400 --> 00:18:12.400]  生命又進入去
[00:18:12.400 --> 00:18:14.400]  都折射不到出來
[00:18:14.400 --> 00:18:16.400]  沒有辦法折射出來
[00:18:16.400 --> 00:18:19.400]  雖然很多光在光照
[00:18:19.400 --> 00:18:21.400]  但是沒有辦法反映出來
[00:18:21.400 --> 00:18:23.400]  於是要做什麼功夫呢
[00:18:23.400 --> 00:18:24.400]  整合它
[00:18:24.400 --> 00:18:26.400]  慢慢逐一砌
[00:18:26.400 --> 00:18:29.400]  如果砌到兩塊
[00:18:29.400 --> 00:18:31.400]  那裡就有一點光
[00:18:31.400 --> 00:18:33.400]  再砌多幾塊
[00:18:33.400 --> 00:18:35.400]  又可以有光
[00:18:35.400 --> 00:18:37.400]  然後砌好
[00:18:37.400 --> 00:18:40.400]  真的得到醫治
[00:18:40.400 --> 00:18:42.400]  得到復和
[00:18:42.400 --> 00:18:44.400]  那個光就可以出來
[00:18:44.400 --> 00:18:46.400]  神的形象可以透出來
[00:18:46.400 --> 00:18:47.400]  即是說
[00:18:47.400 --> 00:18:48.400]  神的形象透出來
[00:18:48.400 --> 00:18:51.400]  它的人就會很盛盛
[00:18:51.400 --> 00:18:52.400]  有神的性情
[00:18:52.400 --> 00:18:54.400]  它的觀念
[00:18:54.400 --> 00:18:55.400]  它的看法
[00:18:55.400 --> 00:18:57.400]  這個很簡單
[00:18:57.400 --> 00:18:58.400]  所以我們說
[00:18:58.400 --> 00:19:00.400]  整合
[00:19:00.400 --> 00:19:02.400]  人內在的整合
[00:19:02.400 --> 00:19:04.400]  是誠信的基礎
[00:19:04.400 --> 00:19:06.400]  你一味講誠信
[00:19:06.400 --> 00:19:08.400]  你不理它裡面的鏡
[00:19:08.400 --> 00:19:09.400]  碎成怎樣
[00:19:09.400 --> 00:19:12.400]  它只知道有光
[00:19:12.400 --> 00:19:14.400]  但是它沒有經驗過
[00:19:14.400 --> 00:19:18.400]  它沒有辦法照光出來
[00:19:18.400 --> 00:19:19.400]  這個就是說
[00:19:19.400 --> 00:19:23.400]  人的生命可不可以有果子的意思
[00:19:23.400 --> 00:19:25.400]  生命可不可以流露到
[00:19:25.400 --> 00:19:26.400]  然後可以有結果
[00:19:26.400 --> 00:19:28.400]  然後有香氣的
[00:19:28.400 --> 00:19:29.400]  有光輝的
[00:19:29.400 --> 00:19:33.400]  有七種不同顏色的光
[00:19:33.400 --> 00:19:37.400]  在那個
[00:19:37.400 --> 00:19:38.400]  Wholeness
[00:19:38.400 --> 00:19:39.400]  一個人
[00:19:39.400 --> 00:19:43.400]  是什麼令他破裂
[00:19:43.400 --> 00:19:46.400]  殘缺
[00:19:46.400 --> 00:19:48.400]  是什麼令他這樣
[00:19:48.400 --> 00:19:49.400]  是罪
[00:19:49.400 --> 00:19:51.400]  我們的福音是這樣說
[00:19:51.400 --> 00:19:53.400]  我們都相信是罪
[00:19:53.400 --> 00:19:54.400]  很多的罪性
[00:19:54.400 --> 00:19:56.400]  是令到一個人殘了
[00:19:56.400 --> 00:19:58.400]  破裂了
[00:19:58.400 --> 00:20:00.400]  而現在是福音的緣故
[00:20:00.400 --> 00:20:06.400]  讓這個人慢慢的整合
[00:20:06.400 --> 00:20:10.400]  而我們一路這樣整合
[00:20:10.400 --> 00:20:14.400]  是需要這個人自己負責任
[00:20:14.400 --> 00:20:16.400]  還有這個人
[00:20:16.400 --> 00:20:20.400]  他要有自己的決定
[00:20:20.400 --> 00:20:22.400]  就是說
[00:20:22.400 --> 00:20:25.400]  他裏面破碎
[00:20:25.400 --> 00:20:30.400]  他自己已經這樣破碎
[00:20:30.400 --> 00:20:32.400]  而他自己要整合
[00:20:32.400 --> 00:20:34.400]  由頭到尾
[00:20:34.400 --> 00:20:38.400]  都需要他意志決定
