
[00:00:00.000 --> 00:00:05.120]  歡迎大家參加這個新潮語職場第二講
[00:05:18.340 --> 00:05:19.860]  就在火車裏面
[00:05:20.900 --> 00:05:23.720]  不分緣由被人這樣殺戮
[00:05:23.720 --> 00:05:27.300]  俄羅斯在中東事務的介入
[00:05:27.300 --> 00:05:30.120]  吞併了克里米亞
[00:05:30.120 --> 00:05:33.700]  英國的脫歐帶來的那種震盪
[00:05:33.700 --> 00:05:37.800]  我以前去英國訂一些宗教的書籍
[00:05:37.800 --> 00:05:40.600]  十六塊錢換一英鎊
[00:05:40.600 --> 00:05:43.160]  現在大概五折
[00:05:43.160 --> 00:05:47.000]  爲什麼呢?因爲英鎊跌到八塊多
[00:05:47.000 --> 00:05:50.600]  我去訂書的時候好像便宜了一大半一樣
[00:05:51.100 --> 00:05:55.980]  如果你有些子女在英國讀書,你真的要感謝神了
[00:05:55.980 --> 00:06:03.140]  學校給了你差不多40%的折扣
[00:06:03.140 --> 00:06:08.760]  在美國,美國未來幾年又有肥皂劇看了
[00:06:08.760 --> 00:06:10.560]  很精彩了
[00:06:10.560 --> 00:06:13.380]  突然間殺出一個
[00:06:13.380 --> 00:06:16.460]  不是程咬金,殺出一個特朗普
[00:06:16.460 --> 00:06:18.240]  說話
[00:06:18.240 --> 00:06:19.780]  口不擇言的
[00:06:20.540 --> 00:06:23.100]  過往背景歷史
[00:06:23.100 --> 00:06:24.640]  真是
[00:06:24.640 --> 00:06:26.940]  很多的醜聞
[00:06:26.940 --> 00:06:29.760]  他家庭裏面有很特別的
[00:06:29.760 --> 00:06:33.860]  他好像在做You Are Fire那個電視節目一樣
[00:06:33.860 --> 00:06:38.200]  選內閣
[00:06:38.200 --> 00:06:39.220]  選那些
[00:06:39.220 --> 00:06:40.260]  什麼呢
[00:06:40.260 --> 00:06:46.400]  國務卿這麼重要,找個兒子去面試,你以爲是面試嗎?
[00:06:46.400 --> 00:06:49.220]  如果是我有點尊嚴,我直接不去
[00:06:49.460 --> 00:06:51.260]  和他談,對不對?
[00:06:51.260 --> 00:06:54.580]  但是美國也很特別
[00:06:54.580 --> 00:06:56.120]  就是因爲
[00:06:56.120 --> 00:06:58.420]  政治爭抗和
[00:06:58.420 --> 00:07:02.520]  這個的過分自由到一個的極端
[00:07:02.520 --> 00:07:05.340]  現在民意終擺回頭
[00:07:05.340 --> 00:07:08.160]  以前在美國你的公司
[00:07:08.160 --> 00:07:10.460]  是不可以貼聖誕卡
[00:07:10.460 --> 00:07:12.000]  在那個bulletin board
[00:07:12.000 --> 00:07:14.820]  我聽說有個牧師
[00:07:14.820 --> 00:07:16.860]  就send了一張聖誕卡
[00:07:16.860 --> 00:07:18.140]  給他外國
[00:07:18.400 --> 00:07:20.960]  一個公司,很高級的職員
[00:07:20.960 --> 00:07:23.520]  他看到那張聖誕卡
[00:07:23.520 --> 00:07:25.060]  有個牧師信
[00:07:25.060 --> 00:07:27.360]  就放在那個bulletin board
[00:07:27.360 --> 00:07:29.660]  這個人幾乎被炒了
[00:07:29.660 --> 00:07:33.760]  就是這麼簡單一件事,爲什麼?
[00:07:33.760 --> 00:07:36.320]  政治正確
[00:07:36.320 --> 00:07:39.140]  在美國很多公開的場合
[00:07:39.140 --> 00:07:42.460]  你只能夠說seasonal greeting
[00:07:42.460 --> 00:07:45.280]  季節性的
[00:07:45.540 --> 00:07:48.620]  問候,你不可以說Merry Christmas
[00:07:48.620 --> 00:07:55.260]  有一間消防局擺了幾隻聖誕老人馬
[00:07:55.260 --> 00:07:58.080]  就被那些民權組織告到
[00:07:58.080 --> 00:07:59.360]  那個消防局長
[00:07:59.360 --> 00:08:00.900]  幾乎要辭職
[00:08:00.900 --> 00:08:02.960]  所以特朗普
[00:08:02.960 --> 00:08:05.520]  人家對他又愛又恨
[00:08:05.520 --> 00:08:07.820]  他說,自此後
[00:08:07.820 --> 00:08:11.140]  你可以很安心地說Merry Christmas
[00:08:11.400 --> 00:08:16.260]  沒有人可以來干擾你
[00:08:16.260 --> 00:08:18.300]  在臺灣
[00:08:18.300 --> 00:08:20.360]  選了那個
[00:08:20.360 --> 00:08:23.420]  民主黨
[00:08:23.420 --> 00:08:25.480]  的女總統
[00:08:25.480 --> 00:08:27.780]  臺海很緊張
[00:08:27.780 --> 00:08:30.340]  中國繼續打貪
[00:08:30.340 --> 00:08:35.460]  面對美國和很多國家的圍堵
[00:08:35.460 --> 00:08:40.320]  由於美國要退出來
[00:08:40.840 --> 00:08:43.660]  因此有些人認爲
[00:08:43.660 --> 00:08:50.300]  新的一年是中國重塑它自己和機會的一年
[00:08:50.300 --> 00:08:53.120]  香港我們更加知道
[00:08:53.120 --> 00:08:55.420]  年初有暴動
[00:08:55.420 --> 00:08:57.220]  然後中間
[00:08:57.220 --> 00:09:00.800]  選舉有宣誓的風波
[00:09:00.800 --> 00:09:06.700]  年尾有四個特首的候選人
[00:09:06.700 --> 00:09:09.760]  又在競選
[00:09:10.780 --> 00:09:13.600]  再看樂壇也是很特別
[00:09:13.600 --> 00:09:16.680]  如果你喜歡聽搖滾音樂
[00:09:16.680 --> 00:09:22.300]  去年有三至四個很出名的人死了
[00:09:22.300 --> 00:09:25.380]  一個叫David Bowie
[00:09:25.380 --> 00:09:27.420]  年初死
[00:09:27.420 --> 00:09:29.980]  然後大概四月
[00:09:29.980 --> 00:09:33.320]  一個黑人歌手叫Prince
[00:09:33.320 --> 00:09:34.340]  王子
[00:09:34.340 --> 00:09:37.920]  他是僅次於Michael Jackson
[00:09:37.920 --> 00:09:39.200]  第二位
[00:09:39.460 --> 00:09:41.520]  的一個黑人搖滾歌手
[00:09:41.520 --> 00:09:43.300]  年尾
[00:09:43.300 --> 00:09:46.380]  又有英國的George Michael
[00:09:46.380 --> 00:09:48.680]  搖滾樂壇
[00:09:48.680 --> 00:09:49.960]  真的大搖滾
[00:09:49.960 --> 00:09:51.500]  大震動
[00:09:51.500 --> 00:09:53.280]  最覺得
[00:09:53.280 --> 00:09:54.320]  很
[00:09:54.320 --> 00:09:56.880]  唏噓的感覺
[00:09:56.880 --> 00:10:01.480]  大家知道星球大戰主演公主
[00:10:01.480 --> 00:10:03.280]  Kelly Fisher
[00:10:03.280 --> 00:10:06.600]  在飛機裏面心臟病
[00:10:07.120 --> 00:10:09.920]  然後入了急診室
[00:10:09.920 --> 00:10:12.240]  在深切治療部
[00:10:12.240 --> 00:10:14.540]  很多人都救不回
[00:10:14.540 --> 00:10:16.320]  但是
[00:10:16.320 --> 00:10:18.640]  這個死訊傳出來之後
[00:10:18.640 --> 00:10:20.420]  接着第二天看報紙
[00:10:20.420 --> 00:10:21.960]  就是她媽媽
[00:10:21.960 --> 00:10:24.000]  她媽媽也是
[00:10:24.000 --> 00:10:28.360]  我們那個年代多出名多漂亮的一個明星
[00:10:28.360 --> 00:10:30.400]  叫Debbie Reynolds
[00:10:30.400 --> 00:10:31.680]  德皮雷諾
[00:10:31.680 --> 00:10:33.740]  就是她媽媽
[00:10:33.740 --> 00:10:36.560]  聽到消息隔天也去世
[00:10:36.800 --> 00:10:38.600]  你看到有一種很
[00:10:38.600 --> 00:10:41.420]  坎坷唏噓的感覺
[00:10:41.420 --> 00:10:44.480]  這個德皮雷諾
[00:10:44.480 --> 00:10:45.520]  她
[00:10:45.520 --> 00:10:47.040]  丈夫
[00:10:47.040 --> 00:10:50.380]  是跟伊麗莎白泰雷相識
[00:10:50.380 --> 00:10:53.200]  伊麗莎白泰雷
[00:10:53.200 --> 00:10:55.760]  她不知道第幾任的丈夫
[00:10:55.760 --> 00:10:58.060]  她太多丈夫了我都忘記了第幾任
[00:10:58.060 --> 00:11:00.360]  其中一任的丈夫
[00:11:00.360 --> 00:11:03.440]  就是希爾登酒店的老闆
[00:11:03.440 --> 00:11:04.460]  去世
[00:11:04.720 --> 00:11:08.300]  這個德皮雷諾的丈夫就飛去安慰
[00:11:08.300 --> 00:11:09.340]  安慰
[00:11:09.340 --> 00:11:13.180]  到一個地步就留在那裏不回家了
[00:11:13.180 --> 00:11:15.480]  就丟下他的太太姨女
[00:11:15.480 --> 00:11:17.780]  所以這個Kerry Fisher
[00:11:17.780 --> 00:11:19.580]  就很惱惱他爸爸
[00:11:19.580 --> 00:11:21.360]  又覺得他媽媽
[00:11:21.360 --> 00:11:24.440]  是沒辦法維持這段婚姻令他們
[00:11:24.440 --> 00:11:25.720]  是有一個
[00:11:25.720 --> 00:11:27.760]  破碎的家庭的童年
[00:11:27.760 --> 00:11:32.380]  那個媽媽和女兒是好像火星撞地球一樣
[00:11:32.880 --> 00:11:35.940]  到晚年最後是兩母女
[00:11:35.940 --> 00:11:36.720]  一起
[00:11:36.720 --> 00:11:37.740]  是
[00:11:37.740 --> 00:11:39.280]  同日舉殯
[00:11:39.280 --> 00:11:40.560]  和安葬
[00:11:40.560 --> 00:11:43.620]  你看完這些很坎坷
[00:11:43.620 --> 00:11:46.440]  兩母女大家
[00:11:46.440 --> 00:11:49.260]  不相往來
[00:11:49.260 --> 00:11:53.360]  大家有爭執不見面但是死的時間
[00:11:53.360 --> 00:11:54.380]  是那麼近
[00:11:54.380 --> 00:11:56.420]  而葬在一個地方
[00:11:56.420 --> 00:11:57.200]  甚至
[00:11:57.200 --> 00:11:58.220]  是和解
[00:11:58.220 --> 00:12:01.280]  她讀這些新聞
[00:12:01.800 --> 00:12:03.600]  和看這些東西
[00:12:03.600 --> 00:12:05.140]  你不要覺得
[00:12:05.140 --> 00:12:06.920]  和你沒什麼關係
[00:12:06.920 --> 00:12:09.740]  原來我們人的內心
[00:12:09.740 --> 00:12:10.760]  世界
[00:12:10.760 --> 00:12:12.040]  的塑造
[00:12:12.040 --> 00:12:13.580]  和我們
[00:12:13.580 --> 00:12:15.880]  人那種倉老感
[00:12:15.880 --> 00:12:18.180]  就在這個地方
[00:12:18.180 --> 00:12:20.500]  除非你不看新聞
[00:12:20.500 --> 00:12:23.560]  除非你與世無爭
[00:12:23.560 --> 00:12:27.400]  連親戚朋友發生什麼事都沒有
[00:12:27.400 --> 00:12:30.220]  你是活在一個玻璃室的世界
[00:12:30.220 --> 00:12:31.760]  如果不是
[00:12:32.000 --> 00:12:34.820]  我們與時並進與日俱增
[00:12:34.820 --> 00:12:37.120]  這些東西不斷令我們
[00:12:37.120 --> 00:12:39.680]  同代的人這樣逝去
[00:12:39.680 --> 00:12:42.240]  是會令我們有傷感
[00:12:42.240 --> 00:12:44.560]  和倉老的感覺
[00:12:44.560 --> 00:12:47.620]  這些東西會印在我們腦海裏
[00:12:47.620 --> 00:12:48.900]  是塑造
[00:12:48.900 --> 00:12:50.440]  令到我們今日
[00:12:50.440 --> 00:12:52.480]  和十年前的我
[00:12:52.480 --> 00:12:54.020]  不同的地方
[00:12:54.020 --> 00:12:57.100]  回到這個題目
[00:12:57.100 --> 00:13:00.940]  剛纔就說究竟後年晚月是什麼意思呢
[00:13:01.200 --> 00:13:04.020]  我爲什麼要提這個題目呢
[00:13:04.020 --> 00:13:06.060]  這個題目
[00:13:06.060 --> 00:13:08.120]  除了今日是後年
[00:13:08.120 --> 00:13:10.420]  尾二的日
[00:13:10.420 --> 00:13:13.740]  後年晚月這個
[00:13:13.740 --> 00:13:14.760]  成語
[00:13:14.760 --> 00:13:16.820]  都有一個特別的含義
[00:13:16.820 --> 00:13:18.360]  原來
[00:13:18.360 --> 00:13:22.960]  除了以生肖來到紀年
[00:13:22.960 --> 00:13:25.020]  即是說十二年
[00:13:25.020 --> 00:13:27.060]  就會有一次後年
[00:13:28.340 --> 00:13:32.940]  原來在古時又用生肖來到幾月和幾日
[00:13:32.940 --> 00:13:35.240]  即是說一直排下去
[00:13:35.240 --> 00:13:36.520]  未必
[00:13:36.520 --> 00:13:39.080]  是由一月一定是老鼠
[00:13:39.080 --> 00:13:41.640]  但是很有趣
[00:13:41.640 --> 00:13:44.980]  那些十二的數學循環
[00:13:44.980 --> 00:13:49.840]  每十二年到後年的時候
[00:13:49.840 --> 00:13:52.660]  就有馬月的機會是相當大的
[00:13:52.660 --> 00:13:54.200]  就好像
[00:13:54.200 --> 00:13:57.000]  在雞年一定會有兔月
[00:13:57.780 --> 00:14:00.080]  有些月的月份未必
[00:14:00.080 --> 00:14:01.360]  是很可能
[00:14:01.360 --> 00:14:02.120]  是會
[00:14:02.120 --> 00:14:04.680]  排得到都未定
[00:14:04.680 --> 00:14:06.220]  所以呢
[00:14:06.220 --> 00:14:09.040]  當用這個成語的時候
[00:14:09.040 --> 00:14:12.620]  你幾時還錢給我啊後年馬月
[00:14:12.620 --> 00:14:15.960]  是不是十二年後呢
[00:14:15.960 --> 00:14:17.740]  不是
[00:14:17.740 --> 00:14:19.540]  就是不知幾時
[00:14:19.540 --> 00:14:24.400]  後年馬月是需要很忍耐這樣等
[00:14:24.400 --> 00:14:27.480]  大家看過一個還錢的廣告
[00:14:27.980 --> 00:14:30.040]  有一個很漂亮的女孩要移民
[00:14:30.040 --> 00:14:32.340]  公司裏面有一個
[00:14:32.340 --> 00:14:35.920]  不是那麼帥的肥仔
[00:14:35.920 --> 00:14:38.480]  坐的士追追追
[00:14:38.480 --> 00:14:39.760]  考到一口氣
[00:14:39.760 --> 00:14:41.560]  那個女孩以爲
[00:14:41.560 --> 00:14:43.340]  他暗戀她
[00:14:43.340 --> 00:14:44.120]  臨別
[00:14:44.120 --> 00:14:45.660]  要和她說
[00:14:45.660 --> 00:14:50.000]  他愛她,誰知就說上一次你那條數唱卡拉OK
[00:14:50.000 --> 00:14:52.060]  麻煩你省下來
[00:14:52.060 --> 00:14:53.580]  那個廣告很有趣
[00:14:53.840 --> 00:14:58.200]  跟着那個做殭屍那個就走出來說你有沒有搞錯啊
[00:14:58.200 --> 00:15:02.040]  現在用那些八達通還是什麼東西
[00:15:02.040 --> 00:15:03.840]  就可以即時過數了
[00:15:03.840 --> 00:15:05.360]  用不着這樣
[00:15:05.360 --> 00:15:08.440]  後年馬月除了說
[00:15:08.440 --> 00:15:10.240]  九代之外
[00:15:10.240 --> 00:15:12.540]  也是搖指一個
[00:15:12.540 --> 00:15:15.860]  你都不知道的時間有些特別的東西
[00:15:15.860 --> 00:15:20.220]  後年馬月會有大事發生
[00:15:20.480 --> 00:15:24.840]  那就是說不知道什麼時候有大事發生,說過就是沒說過
[00:15:24.840 --> 00:15:29.700]  還有一個說法,爲什麼會有這個成語呢?很特別
[00:15:29.700 --> 00:15:32.520]  原來當你用普通話讀
[00:15:32.520 --> 00:15:34.820]  何年馬月
[00:15:34.820 --> 00:15:36.620]  何年馬月
[00:15:36.620 --> 00:15:41.220]  那就是變成好年馬月了
[00:15:41.220 --> 00:15:45.060]  我們有一句話叫無毒不丈夫
[00:15:45.060 --> 00:15:49.160]  根據人考究,原來不是最初無毒的
[00:15:49.920 --> 00:15:50.680]  而是無
[00:15:50.680 --> 00:15:51.960]  無什麼呢
[00:15:51.960 --> 00:15:54.780]  無這個胸襟的
[00:15:54.780 --> 00:15:57.080]  道的無道
[00:15:57.080 --> 00:16:01.180]  道兩行的道,無道不丈夫
[00:16:01.180 --> 00:16:03.740]  剛剛跟無道不丈夫不同的
[00:16:03.740 --> 00:16:05.540]  無道不丈夫就是說
[00:16:05.540 --> 00:16:12.440]  你做一個男人,做一個大丈夫,你要有胸襟有量度
[00:16:13.460 --> 00:16:20.360]  你做一個丈夫,男人你要很bitter,很毒,是不是剛剛完全相反
[00:16:20.360 --> 00:16:24.980]  無多無都不丈夫跟無毒
[00:16:24.980 --> 00:16:29.320]  不丈夫完全是兩個意思
[00:16:29.320 --> 00:16:30.360]  好了
[00:16:30.360 --> 00:16:33.940]  如果這個名詞在後年裏面
[00:16:33.940 --> 00:16:37.000]  有這麼特別的意思呢
[00:16:37.000 --> 00:16:40.600]  我覺得在對我們職場做事的人
[00:16:40.600 --> 00:16:43.400]  有一個很特別的意涵
[00:16:44.440 --> 00:16:46.740]  職場裏面,我們上一次講
[00:16:46.740 --> 00:16:50.840]  最怕一樣東西叫procrastination
[00:16:50.840 --> 00:16:55.700]  最近我看報紙
[00:16:55.700 --> 00:16:59.280]  香港第一個華人的
[00:16:59.280 --> 00:17:02.100]  警務處處長李君俠去世
[00:17:02.100 --> 00:17:05.680]  李君俠先生他的太太
[00:17:05.680 --> 00:17:07.980]  是一個很愛主的基督徒
[00:17:07.980 --> 00:17:10.540]  而且寫的一首
[00:17:10.540 --> 00:17:12.600]  相當好的書法
[00:17:13.620 --> 00:17:17.180]  她硬壁痊癒的時候,他就走來跟我說
[00:17:17.180 --> 00:17:17.960]  牧師啊
[00:17:17.960 --> 00:17:21.800]  我很想用我的詩法來服事主
[00:17:21.800 --> 00:17:26.160]  我說你抄一些金句,抄一些東西
[00:17:26.160 --> 00:17:28.720]  結果他就抄了一些金句
[00:17:28.720 --> 00:17:30.760]  和抄了一首詩
[00:17:30.760 --> 00:17:32.820]  叫做明日歌
[00:17:32.820 --> 00:17:36.660]  明日何其多
[00:17:36.660 --> 00:17:40.500]  我生待明日萬事成蹉跎
[00:17:41.020 --> 00:17:45.480]  我就將他抄的那段菲律賓書的經文
[00:17:45.480 --> 00:17:49.460]  第四章那段叫人要喜樂經文
[00:17:49.460 --> 00:17:52.540]  去探老人家,去醫院探病
[00:17:52.540 --> 00:17:55.620]  用一張紅紙給他們
[00:17:55.620 --> 00:17:59.960]  我們一方面無論生病或者怎樣
[00:17:59.960 --> 00:18:02.780]  我們要靠主常常喜樂
[00:18:02.780 --> 00:18:04.580]  凡事即將
[00:18:04.580 --> 00:18:08.160]  教堂將我們心裏面講的東西告訴神
[00:18:08.160 --> 00:18:10.460]  另外一邊明日歌就說
[00:18:10.720 --> 00:18:11.740]  人生
[00:18:11.740 --> 00:18:13.540]  真的變化很大
[00:18:13.540 --> 00:18:16.360]  時間不是你所掌握
[00:18:16.360 --> 00:18:17.640]  所以呢
[00:18:17.640 --> 00:18:20.440]  當你仍然有生命氣息的時候
[00:18:20.440 --> 00:18:23.000]  你好好把握那個時機
[00:18:23.000 --> 00:18:27.100]  無論來到認識真理,相信神
[00:18:27.100 --> 00:18:31.460]  還有在你有餘下的光陰去改善
[00:18:31.460 --> 00:18:32.480]  關係
[00:18:32.480 --> 00:18:34.780]  同事啊,家人關係
[00:18:34.780 --> 00:18:38.120]  和留下一些的痕跡
[00:18:38.120 --> 00:18:39.900]  我就這麼想
[00:18:40.160 --> 00:18:43.480]  我就想到職場裏面procrastination
[00:18:43.480 --> 00:18:45.020]  無論是老闆
[00:18:45.020 --> 00:18:46.040]  不喜歡
[00:18:46.040 --> 00:18:48.860]  無論是同事都不喜歡
[00:18:48.860 --> 00:18:51.420]  大家都講teamwork嘛
[00:18:51.420 --> 00:18:52.960]  procrastination就是
[00:18:52.960 --> 00:18:54.760]  凡事都耽誤
[00:18:54.760 --> 00:18:58.080]  桌子上堆了一大堆東西
[00:18:58.080 --> 00:18:59.620]  整個月都沒清理
[00:18:59.620 --> 00:19:02.680]  文件永遠不能夠去到另外一個部門
[00:19:02.680 --> 00:19:06.280]  一定要每天的工作
[00:19:06.280 --> 00:19:07.800]  都能夠清理
[00:19:07.800 --> 00:19:09.600]  所以呢這個
[00:19:09.860 --> 00:19:13.960]  猴年馬月代表遙遙無期不能夠實現
[00:19:13.960 --> 00:19:15.500]  是我們很不喜歡
[00:19:15.500 --> 00:19:17.040]  如果今年
[00:19:17.040 --> 00:19:19.840]  要除舊,其中一件事就是
[00:19:19.840 --> 00:19:21.120]  不要
[00:19:21.120 --> 00:19:22.140]  做事
[00:19:22.140 --> 00:19:23.680]  遙遙無期
[00:19:23.680 --> 00:19:24.960]  沒有deadline
[00:19:24.960 --> 00:19:26.240]  永遠交不了貨
[00:19:26.240 --> 00:19:29.580]  我是一個沒有deadline做不了事的人
[00:19:29.580 --> 00:19:31.620]  牧師,我想
