
[00:00:00.000 --> 00:00:03.160]  我們開始聽之前 低頭有一個禱告
[00:02:48.560 --> 00:02:53.000]  但是卻仍然向祂的慈愛挽回和拯救他們
[00:02:53.000 --> 00:02:56.120]  神是預備了摩西和亞倫
[00:02:56.120 --> 00:02:58.880]  在他們不斷受攻擊的時候
[00:02:58.880 --> 00:03:02.160]  祂在神面前向這群人去祈求
[00:03:02.160 --> 00:03:04.120]  在千鈞一髮之間
[00:03:04.120 --> 00:03:07.120]  在死人和活人之間祂站在那裡
[00:03:07.120 --> 00:03:10.960]  停止了瘟疫去拯救這群以色列民
[00:03:10.960 --> 00:03:14.000]  這就是我們今天要學習的重點
[00:03:14.000 --> 00:03:17.600]  第一點我要分享的是神的審判
[00:03:17.600 --> 00:03:19.600]  叛逆神的後果
[00:03:19.600 --> 00:03:23.960]  叛逆的開始就在文素記的十六章一到三節
[00:03:23.960 --> 00:03:25.960]  經文是這樣說的
[00:03:40.960 --> 00:03:44.080]  有名望從會眾中選出來的人
[00:03:44.080 --> 00:03:48.960]  在摩西面前一同起來聚集攻擊摩西亞倫
[00:03:48.960 --> 00:03:50.960]  說你們太過份了
[00:03:50.960 --> 00:03:53.440]  全會眾人人都成性
[00:03:53.440 --> 00:03:55.680]  耶和華也在他們中間
[00:03:55.680 --> 00:04:00.480]  你們為什麼抬高自己在耶和華的會眾之上呢?
[00:04:00.480 --> 00:04:04.640]  這群領袖去攻擊摩西和亞倫的原因
[00:04:04.640 --> 00:04:08.280]  我們看到就是指責他們抬高自己
[00:04:08.280 --> 00:04:11.160]  即是在會眾當中是自高
[00:04:11.160 --> 00:04:13.880]  即是說他們質疑摩西和亞倫
[00:04:13.880 --> 00:04:17.880]  在全以色列會眾當中領袖的地位
[00:04:17.880 --> 00:04:20.160]  而且文素記十六章十節
[00:04:20.160 --> 00:04:24.160]  更是提到他們要求想有祭司的職任
[00:04:24.160 --> 00:04:27.080]  即是說會望大祭司的位份
[00:04:27.080 --> 00:04:29.280]  他們都想奪過來
[00:04:29.280 --> 00:04:30.880]  而最奇怪的是
[00:04:30.880 --> 00:04:34.760]  他們居然提到耶和華在他們中間
[00:04:34.760 --> 00:04:38.840]  意思是說神在可拉這個叛黨當中
[00:04:38.840 --> 00:04:42.280]  而不是在摩西和亞倫那一邊
[00:04:42.280 --> 00:04:43.480]  他們這樣說
[00:04:43.480 --> 00:04:46.600]  這句說話其實是非同小可的
[00:04:46.600 --> 00:04:51.760]  表達的是神其實是揀選他們做領袖和祭司
[00:04:51.760 --> 00:04:54.480]  而不是摩西和亞倫
[00:04:54.480 --> 00:04:57.080]  他們是指控摩西和亞倫
[00:04:57.080 --> 00:04:59.320]  在沒有神的揀選之下
[00:04:59.320 --> 00:05:03.480]  僭越做了以色列的領袖和祭司
[00:05:03.480 --> 00:05:05.520]  所以抬高自己
[00:05:05.520 --> 00:05:09.160]  在耶和華的會中就是這個意思
[00:05:09.160 --> 00:05:13.480]  這是一個非常嚴重的反映和指控
[00:05:13.480 --> 00:05:17.400]  所以既然可拉一黨質疑神的揀選
[00:05:17.400 --> 00:05:19.600]  究竟是不是摩西和亞倫
[00:05:19.600 --> 00:05:23.360]  這件事就需要神去定奪
[00:05:23.360 --> 00:05:25.880]  所以在文素記十六章六到七節
[00:05:25.880 --> 00:05:27.800]  和十六、十七節
[00:05:27.800 --> 00:05:30.880]  摩西都是重覆說了這句說話
[00:05:30.880 --> 00:05:33.560]  「可拉和你所有同夥的人
[00:05:33.560 --> 00:05:34.960]  你們要這樣做
[00:05:34.960 --> 00:05:36.400]  要拿著香爐
[00:05:36.400 --> 00:05:40.160]  明天在耶和華面前把火盛在爐中
[00:05:40.160 --> 00:05:42.160]  把香放在上面
[00:05:42.160 --> 00:05:45.200]  耶和華揀選誰誰就成聖
[00:05:45.200 --> 00:05:46.680]  利美的子孫
[00:05:46.680 --> 00:05:49.200]  你們太過分了」
[00:05:49.200 --> 00:05:51.360]  摩西要他們這樣做
[00:05:51.360 --> 00:05:53.360]  目的就是要讓大家看到
[00:05:53.360 --> 00:05:56.120]  神究竟是揀選誰
[00:05:56.120 --> 00:06:00.000]  因為香爐是代表神所揀選的祭司
[00:06:00.000 --> 00:06:01.520]  才可以拿的
[00:06:01.520 --> 00:06:04.600]  不是神揀選的人拿著香爐
[00:06:04.600 --> 00:06:06.720]  就是侵犯神的聖潔
[00:06:06.720 --> 00:06:08.200]  是會死的
[00:06:08.200 --> 00:06:11.360]  這個就是經文的背景
[00:06:11.360 --> 00:06:14.240]  然而對我們來說最重要的問題
[00:06:14.240 --> 00:06:16.240]  就是為什麼可拉這幫人
[00:06:16.240 --> 00:06:18.320]  在抗疫中走著走著
[00:06:18.320 --> 00:06:22.160]  突然之間又出來質疑和摩西亞倫
[00:06:22.160 --> 00:06:24.280]  這個領袖的地位呢
[00:06:24.280 --> 00:06:27.120]  為什麼他們現在是想奪權呢
[00:06:27.120 --> 00:06:28.760]  其實我們大家都知道
[00:06:28.760 --> 00:06:31.840]  神早就揀選了摩西和亞倫
[00:06:31.840 --> 00:06:33.480]  他們做領袖
[00:06:33.480 --> 00:06:35.840]  在以色列人在埃及地的時候
[00:06:35.840 --> 00:06:37.680]  見法老的時候
[00:06:37.680 --> 00:06:40.880]  摩西和亞倫他們已經是領袖
[00:06:40.880 --> 00:06:42.080]  可拉這群人
[00:06:42.080 --> 00:06:44.280]  他當時還在埃及做苦工
[00:06:44.280 --> 00:06:45.800]  在搏石仔
[00:06:45.800 --> 00:06:50.080]  其實他們從頭到尾都未曾做過領袖
[00:06:50.080 --> 00:06:52.000]  然後之後降十災
[00:06:52.000 --> 00:06:54.440]  如月節到分洪海
[00:06:54.440 --> 00:06:57.200]  而是在抗疫每一次的怨言
[00:06:57.200 --> 00:07:01.160]  其實神都是站在摩西和亞倫那一邊
[00:07:01.160 --> 00:07:03.080]  他們領袖的位份
[00:07:03.080 --> 00:07:06.120]  其實是沒有任何懷疑的空間
[00:07:06.120 --> 00:07:08.240]  他們從起初到現在
[00:07:08.240 --> 00:07:13.200]  一直都是帶領以色列民兩位重要的領袖
[00:07:13.200 --> 00:07:15.360]  所以其實可拉一黨
[00:07:15.360 --> 00:07:18.920]  他們指控摩西和亞倫抬高自己
[00:07:18.920 --> 00:07:21.040]  只是一個表面的理由
[00:07:21.040 --> 00:07:23.040]  他們其實是直接質疑
[00:07:23.040 --> 00:07:24.800]  甚至是反對
[00:07:24.800 --> 00:07:28.120]  為何神要選這兩個人做領袖
[00:07:28.120 --> 00:07:30.040]  他們根本沒有能力
[00:07:30.040 --> 00:07:32.440]  不如他們做更好
[00:07:32.440 --> 00:07:35.920]  在文素記十六章十二到十四節
[00:07:35.920 --> 00:07:38.800]  就講出了他們的心態
[00:07:38.800 --> 00:07:42.160]  這裡說摩西派人去和以利甲的兒子
[00:07:42.160 --> 00:07:44.880]  大丹和亞比蘭和他談談
[00:07:44.880 --> 00:07:46.800]  他們說我們不去
[00:07:46.800 --> 00:07:50.000]  你把我們從流乃與墨之地領出來
[00:07:50.000 --> 00:07:51.920]  讓我們死在曠野
[00:07:51.920 --> 00:07:54.040]  這豈是小事
[00:07:54.040 --> 00:07:57.320]  我們見到他們說埃及地做奴隸的地方
[00:07:57.320 --> 00:07:59.640]  才是流乃與墨之地
[00:07:59.640 --> 00:08:01.200]  然後他們繼續說
[00:08:01.200 --> 00:08:04.640]  你還要自立為王管轄我們嗎
[00:08:04.640 --> 00:08:08.120]  你根本沒有令我們到流乃與墨之地
[00:08:08.120 --> 00:08:12.440]  也沒有給我們田地和葡萄園做產業
[00:08:12.440 --> 00:08:15.520]  難道你想要挖這些人的眼睛嗎
[00:08:15.520 --> 00:08:18.040]  我們不上去
[00:08:18.040 --> 00:08:21.880]  這幾節經文就講出了他們的心底話
[00:08:21.880 --> 00:08:26.400]  反叛的原因是因為摩西沒有帶領他們入到迦納
[00:08:26.400 --> 00:08:29.920]  出了埃及之後一直兜兜轉轉
[00:08:29.920 --> 00:08:35.680]  他們到現在都享受不到田地和葡萄園做產業
[00:08:35.680 --> 00:08:39.200]  所以可拉伊群人他們反對的原因
[00:08:39.200 --> 00:08:43.200]  是質疑神為何揀選摩西和亞倫
[00:08:43.200 --> 00:08:47.880]  因為他們帶不補給他們一個美好的生活
[00:08:47.880 --> 00:08:53.000]  而這樣做他們就直接懷疑上主的選擇
[00:08:53.000 --> 00:08:56.800]  所以為何摩西在十六章十一節會說
[00:08:56.800 --> 00:09:01.880]  你們這樣做是同夥聚集攻擊耶和華
[00:09:01.880 --> 00:09:05.600]  這就是可拉一黨他們驕傲的地方
[00:09:05.600 --> 00:09:09.600]  他們是聚集直接去反對神
[00:09:09.600 --> 00:09:11.800]  這樣做的效果是怎樣呢
[00:09:11.800 --> 00:09:14.600]  就是再次激起神的怒氣
[00:09:14.600 --> 00:09:16.200]  其實不止一次
[00:09:16.200 --> 00:09:19.800]  以色列人在抗野多次埋怨神
[00:09:19.800 --> 00:09:22.400]  所以十六章二十到二十一節
[00:09:22.400 --> 00:09:24.000]  神就這樣說
[00:09:24.000 --> 00:09:26.200]  吩咐摩西和亞倫說
[00:09:26.200 --> 00:09:28.200]  你們離開這個會眾
[00:09:28.200 --> 00:09:31.200]  我好立刻把他們滅絕
[00:09:31.200 --> 00:09:35.400]  而在文述的十六章二十到二十三到四十節
[00:09:35.400 --> 00:09:39.000]  有不少弟兄姊妹都很熟悉這個場景
[00:09:39.000 --> 00:09:41.600]  就是神令到地面裂開
[00:09:41.600 --> 00:09:44.400]  直接吞滅可拉一黨的人
[00:09:44.400 --> 00:09:46.800]  活活將他們帶到陰間
[00:09:46.800 --> 00:09:53.000]  再次肯定究竟神是揀選誰做領袖
[00:09:53.000 --> 00:09:54.800]  所以弟兄姊妹
[00:09:54.800 --> 00:09:58.400]  經文雷對道最自然對我們的教導
[00:09:58.400 --> 00:10:00.600]  就是我們不要埋怨神
[00:10:00.600 --> 00:10:04.400]  不要攻擊神所揀選的領袖
[00:10:04.400 --> 00:10:05.200]  沒錯
[00:10:05.200 --> 00:10:07.800]  可能當時的以色列人在眼中
[00:10:07.800 --> 00:10:11.000]  摩西和亞倫好像不太稱職
[00:10:11.000 --> 00:10:12.200]  做不到事
[00:10:12.200 --> 00:10:15.000]  明明說帶他們去流乃與物之地
[00:10:15.000 --> 00:10:18.600]  給他們有田地和葡萄園做產業
[00:10:18.600 --> 00:10:20.200]  但走了那麼久
[00:10:20.200 --> 00:10:22.400]  卻仍然還在曠野
[00:10:22.400 --> 00:10:24.000]  曠野是什麼地方呢
[00:10:24.000 --> 00:10:25.600]  一個寸草不生
[00:10:25.600 --> 00:10:26.800]  居無定所
[00:10:26.800 --> 00:10:29.200]  生活很艱難的地方
[00:10:29.200 --> 00:10:30.200]  以前可以吸地
[00:10:30.200 --> 00:10:32.600]  可能他們不花錢可以吃魚
[00:10:32.600 --> 00:10:33.600]  但現在呢
[00:10:33.600 --> 00:10:36.400]  就天天只有馬拿和鵪鶉
[00:10:36.400 --> 00:10:37.200]  這個呢
[00:10:37.200 --> 00:10:40.800]  就是他們叛變反叛的原因
[00:10:40.800 --> 00:10:43.800]  但是我們仍然要回想
[00:10:43.800 --> 00:10:46.600]  神始終是對以色列人好的
[00:10:46.600 --> 00:10:48.800]  神是愛他們的子民
[00:10:48.800 --> 00:10:52.200]  否則也不會興起摩西和亞倫
[00:10:52.200 --> 00:10:55.200]  去拯救他們脫離埃及地
[00:10:55.200 --> 00:10:57.800]  令他們不再做奴隸
[00:10:57.800 --> 00:11:01.200]  以色列人在埃及地天天做苦工
[00:11:01.200 --> 00:11:03.000]  是他們哀求神
[00:11:03.000 --> 00:11:07.000]  然後神才以大能的手拯救他們出來
[00:11:07.000 --> 00:11:08.200]  現在這群人
[00:11:08.200 --> 00:11:10.400]  只是看到眼前的艱難
[00:11:10.400 --> 00:11:14.000]  卻忘記了神那份救贖的恩典
[00:11:14.000 --> 00:11:15.800]  不但沒有感恩
[00:11:15.800 --> 00:11:18.400]  反而是背叛反對神
[00:11:18.400 --> 00:11:19.800]  其實他們這樣做
[00:11:19.800 --> 00:11:22.800]  是傷透了天父的心
[00:11:22.800 --> 00:11:25.600]  這是我分享的第一點
[00:11:25.600 --> 00:11:29.600]  然後神卻是滿有慈愛的上主
[00:11:29.600 --> 00:11:31.200]  這就是這段經文
[00:11:31.200 --> 00:11:34.400]  令我們看到裡面最動容的地方
[00:11:34.400 --> 00:11:35.400]  聖經也有說
[00:11:35.400 --> 00:11:37.000]  我們縱然失信
[00:11:37.000 --> 00:11:39.400]  但神仍然可信
[00:11:39.400 --> 00:11:42.000]  我分享的第二點是神的慈愛
[00:11:42.000 --> 00:11:46.000]  祂為叛逆的人預備拯救者
[00:11:46.000 --> 00:11:47.000]  這段經文
[00:11:47.000 --> 00:11:50.600]  其實最值得我們留意和學習的地方
[00:11:50.600 --> 00:11:52.400]  就是摩西和亞倫
[00:11:52.400 --> 00:11:56.200]  這兩位不斷被反對和攻擊的領袖
[00:11:56.200 --> 00:12:00.000]  他們面對叛亂的時候的反應
[00:12:00.000 --> 00:12:01.800]  在文述記十六章
[00:12:01.800 --> 00:12:03.400]  兩次的叛亂
[00:12:03.400 --> 00:12:05.600]  但經文卻是三次記下
[00:12:05.600 --> 00:12:09.200]  摩西和亞倫他們面對反叛時候
[00:12:09.200 --> 00:12:11.400]  第一時間的反應
[00:12:11.400 --> 00:12:14.000]  分別是文述記十六章四節
[00:12:14.000 --> 00:12:16.600]  二十二節和四十五節
[00:12:16.600 --> 00:12:20.200]  就是這個「臉伏於地」的動作
[00:12:20.200 --> 00:12:22.200]  其實「臉伏於地」的意思
[00:12:22.200 --> 00:12:25.600]  就是說他將全身跪下來
[00:12:25.600 --> 00:12:28.200]  將臉貼在地上
[00:12:28.200 --> 00:12:33.400]  這是一個極其謙卑自己去哀求的行動
[00:12:33.400 --> 00:12:35.200]  為什麼摩西和亞倫
[00:12:35.200 --> 00:12:39.000]  要在面對反對的時候臉伏於地呢?
[00:12:39.000 --> 00:12:41.600]  是不是摩西和亞倫害怕了
[00:12:41.600 --> 00:12:43.400]  看到他們那麼多人反對
[00:12:43.400 --> 00:12:47.000]  所以他們就在反對人面前去哀求呢?
[00:12:47.000 --> 00:12:48.600]  不是這樣的
[00:12:48.600 --> 00:12:50.800]  其實「臉伏於地」的動作
[00:12:50.800 --> 00:12:53.400]  在文述記十六章四節之前
[00:12:53.400 --> 00:12:56.600]  已經在聖經不同的經文出現過
[00:12:56.600 --> 00:13:00.400]  清一色都是因為以色列人犯了極大的罪
[00:13:00.400 --> 00:13:02.600]  激動了神的怒氣
[00:13:02.600 --> 00:13:05.800]  在他們面對滅命之災的時候
[00:13:05.800 --> 00:13:08.400]  摩西就俯伏在地上
[00:13:08.400 --> 00:13:10.400]  為以色列人代求
[00:13:10.400 --> 00:13:13.600]  祈求神再一次給他們機會
[00:13:13.600 --> 00:13:16.000]  再一次施恩施憐憫
[00:13:16.000 --> 00:13:17.800]  免他們一死
[00:13:17.800 --> 00:13:20.000]  所以摩西和亞倫
[00:13:20.000 --> 00:13:22.400]  不是在反叛的人面前求饒
[00:13:22.400 --> 00:13:27.000]  而是為了這群罪人向神去代禱
[00:13:27.000 --> 00:13:30.000]  為的就是要拯救他們
[00:13:30.000 --> 00:13:34.400]  這個為敵人為罪人代求的畫面
[00:13:34.400 --> 00:13:38.200]  特別是反映在文述的十六章十九到二十二節
[00:13:38.200 --> 00:13:42.200]  當可拉一黨他們執迷不悟的時候
[00:13:42.200 --> 00:13:44.200]  可拉這裡經文說
[00:13:44.200 --> 00:13:47.200]  可拉接集全會眾到回望門口
[00:13:47.200 --> 00:13:49.600]  攻擊摩西和亞倫
[00:13:49.600 --> 00:13:54.000]  這個時候耶和華的榮光向全會眾顯現
[00:13:54.000 --> 00:13:57.400]  耶和華吩咐摩西和亞倫說
[00:13:57.400 --> 00:13:59.000]  你們離開這個會眾
[00:13:59.000 --> 00:14:01.200]  我好立刻把他們滅絕
[00:14:01.200 --> 00:14:04.200]  摩西和亞倫臉覆於地說
[00:14:04.200 --> 00:14:07.000]  神 千萬人棄息的神
[00:14:07.000 --> 00:14:08.400]  一人犯罪
[00:14:08.400 --> 00:14:11.800]  你就要向全會眾發怒嗎?
[00:14:11.800 --> 00:14:13.200]  我們見到
[00:14:13.200 --> 00:14:18.000]  這就是摩西和亞倫他們的為人和品格
[00:14:18.000 --> 00:14:22.800]  他們的心腸就在這裡完完全全讓我們看得到
[00:14:22.800 --> 00:14:27.800]  神揀選他們做領袖是絕對正確的事情
[00:14:27.800 --> 00:14:31.600]  因為他們面對反對和惡意的攻擊
[00:14:31.600 --> 00:14:35.400]  他們側重的不是要爭論和反擊
[00:14:35.400 --> 00:14:40.000]  反而是第一時間為著這群仇敵去祈禱
[00:14:40.000 --> 00:14:41.800]  是極其謙卑
[00:14:41.800 --> 00:14:45.600]  臉覆於地為到以色列人去代求
[00:14:45.600 --> 00:14:51.400]  摩西和亞倫就是神所預備的拯救者
[00:14:51.400 --> 00:14:54.400]  我們可以嘗試再深入去感受一下
[00:14:54.400 --> 00:14:56.200]  我打一個比喻
[00:14:56.200 --> 00:14:59.000]  可能我們很多人都在工作場景
[00:14:59.000 --> 00:15:01.000]  在公司工作很多年
[00:15:01.000 --> 00:15:02.600]  可能都會遇到一些人
[00:15:02.600 --> 00:15:06.000]  是天天都無理去攻擊你反對你
[00:15:06.000 --> 00:15:09.600]  在上司面前去投訴你可能太驕傲
[00:15:09.600 --> 00:15:11.200]  可能大家工作這麼多年
[00:15:11.200 --> 00:15:13.000]  一定會遇到這樣的人
[00:15:13.000 --> 00:15:15.000]  會覺得很煩
[00:15:15.000 --> 00:15:16.400]  然後突然有一天
[00:15:16.400 --> 00:15:17.800]  你老闆出來說
[00:15:17.800 --> 00:15:19.400]  你不用擔心
[00:15:19.400 --> 00:15:21.200]  反對你即是反對我
[00:15:21.200 --> 00:15:23.000]  因為是我請你回來的
[00:15:23.000 --> 00:15:25.800]  我現在就出去立即解僱他們
[00:15:25.800 --> 00:15:30.400]  你就不用天天上班再受這些氣
[00:15:30.400 --> 00:15:33.200]  如果讓給你你會怎樣反應
[00:15:33.200 --> 00:15:35.400]  那你當然說這個老闆真好
[00:15:35.400 --> 00:15:36.600]  老闆英明
[00:15:36.600 --> 00:15:38.200]  快點這樣做
[00:15:38.200 --> 00:15:41.800]  通常我們都會這樣去回應
[00:15:41.800 --> 00:15:44.600]  但摩西和亞倫不是這樣
[00:15:44.600 --> 00:15:49.200]  他們反而是不斷向神為這群人去祈禱
[00:15:49.200 --> 00:15:50.600]  極其卑微
[00:15:50.600 --> 00:15:53.400]  要神給他們多一次機會
[00:15:53.400 --> 00:15:56.400]  就算知道這群人是執迷不悟
[00:15:56.400 --> 00:16:00.600]  亦都希望救得多少救多少
[00:16:00.600 --> 00:16:04.000]  這個就是真正跟從神的人
[00:16:04.000 --> 00:16:08.600]  神所揀選的領袖的態度和品格
[00:16:08.600 --> 00:16:10.400]  不像可拉他們
[00:16:10.400 --> 00:16:14.200]  只想著自己有沒有田地葡萄園做產業
[00:16:14.200 --> 00:16:15.800]  何時可以享福
[00:16:15.800 --> 00:16:19.000]  面對曠野只得埋怨
[00:16:19.000 --> 00:16:21.600]  而摩西和亞倫的品格
[00:16:21.600 --> 00:16:23.800]  更加就是我們每一個弟兄姊妹
[00:16:23.800 --> 00:16:26.000]  我們做主門徒的人
[00:16:26.000 --> 00:16:30.200]  我們要學習要活出來的事情
[00:16:30.200 --> 00:16:32.400]  在《瑪達福音》有一句經文
[00:16:32.400 --> 00:16:34.200]  是很熟悉的
[00:16:34.200 --> 00:16:36.200]  不知是否我啪邦亂亂
[00:16:36.200 --> 00:16:39.800]  就是在《瑪達福音》五章四十三至四十四節
[00:16:39.800 --> 00:16:42.000]  它說你們聽過有人說
[00:16:42.000 --> 00:16:45.000]  要愛你的鄰舍恨你的仇敵
[00:16:45.000 --> 00:16:48.200]  但我告訴你們要愛你們的仇敵
[00:16:48.200 --> 00:16:51.200]  為了迫害你們的禱告
[00:16:51.200 --> 00:16:53.400]  這是耶穌教導我們的
[00:16:53.400 --> 00:16:56.600]  而我們是要活出這種品格
[00:16:56.600 --> 00:17:00.600]  這就是屬神的人應該要做的事情
[00:17:00.600 --> 00:17:02.200]  所以弟兄姊妹
[00:17:02.200 --> 00:17:04.400]  我們看到摩西和亞倫
[00:17:04.400 --> 00:17:07.200]  是真正愛這群的百姓
[00:17:07.200 --> 00:17:10.400]  如果看到神的恩典有多大
[00:17:10.400 --> 00:17:13.200]  神一早揀選他們做領袖
[00:17:13.200 --> 00:17:14.800]  是有祂的心意
[00:17:14.800 --> 00:17:18.800]  面對這群在曠野不斷駁咀的百姓
[00:17:18.800 --> 00:17:22.400]  如果沒有這份堅定柔和和謙卑
[00:17:22.400 --> 00:17:25.800]  沒有摩西和亞倫這份救人的心
[00:17:25.800 --> 00:17:29.800]  其實整個以色列的民族一早就滅亡
[00:17:29.800 --> 00:17:31.800]  所以在聖經裡說
[00:17:31.800 --> 00:17:34.800]  摩西是一個極其謙和的人
[00:17:34.800 --> 00:17:37.800]  是勝過地面上任何人
[00:17:37.800 --> 00:17:41.400]  這個謙和就是在他面對叛逆者的時候
[00:17:41.400 --> 00:17:44.000]  是展現出來的
[00:17:44.000 --> 00:17:47.000]  所以應用在我們生命上
[00:17:47.000 --> 00:17:49.200]  我們可以去問問自己
[00:17:49.200 --> 00:17:52.000]  我們有沒有摩西這份謙和
[00:17:52.000 --> 00:17:57.400]  為逼迫你們有人祈禱那份心智和氣質
[00:17:57.400 --> 00:17:59.400]  可能我們在生命上
[00:17:59.400 --> 00:18:03.000]  未必要應付摩西和亞倫的場面
[00:18:03.000 --> 00:18:05.000]  但在我們日常生活裡
[00:18:05.000 --> 00:18:06.600]  在工作的環境
[00:18:06.600 --> 00:18:07.800]  在家庭
[00:18:07.800 --> 00:18:09.600]  甚至在教會
[00:18:09.600 --> 00:18:13.400]  都一定有不少人是故意找你麻煩
[00:18:13.400 --> 00:18:15.800]  又或者和你對著幹的
[00:18:15.800 --> 00:18:17.600]  例如我自己做傳道人
[00:18:17.600 --> 00:18:18.800]  都有經歷過
[00:18:18.800 --> 00:18:22.600]  有時開祖有些人說話不是太有禮貌
[00:18:22.600 --> 00:18:24.200]  又或者查經的時候
[00:18:24.200 --> 00:18:26.600]  有時都會挑戰一下你
[00:18:26.600 --> 00:18:28.600]  經常都是駁一下嘴
[00:18:28.600 --> 00:18:30.600]  所以我都覺得有時做帶領
[00:18:30.600 --> 00:18:32.200]  都是幾慘的
[00:18:32.200 --> 00:18:34.200]  但我自己的經驗就是
[00:18:34.200 --> 00:18:36.400]  發怒有時都沒什麼用
[00:18:36.400 --> 00:18:39.200]  最重要就是為他祈禱
[00:18:39.200 --> 00:18:43.400]  我深信神是會安慰你和幫助你
[00:18:43.400 --> 00:18:45.000]  我們屬神的人
[00:18:45.000 --> 00:18:47.000]  跟從主的門徒
[00:18:47.000 --> 00:18:50.400]  最重要的就是那個屬人的品格
[00:18:50.400 --> 00:18:52.200]  就好像摩西一樣
[00:18:52.200 --> 00:18:54.800]  這一份為仇敵代求的心
[00:18:54.800 --> 00:18:57.800]  亦都是我們每一個跟從耶穌的人
[00:18:57.800 --> 00:18:59.400]  我們要實踐出來
[00:18:59.400 --> 00:19:02.200]  一種柔和謙卑的生命
[00:19:02.200 --> 00:19:05.200]  這是我分享的第二點
[00:19:05.200 --> 00:19:07.000]  最後第三點
[00:19:07.000 --> 00:19:11.800]  神的祭司站在死人與活人中間的拯救
[00:19:11.800 --> 00:19:14.000]  剛才講道文數的十六章
[00:19:14.000 --> 00:19:16.200]  是記錄了兩次的反叛
[00:19:16.200 --> 00:19:20.800]  第一次是可拉一黨和二百五十個有名望的領袖
[00:19:20.800 --> 00:19:22.600]  他們不肯悔改
