
[00:00:00.000 --> 00:00:03.000]  敵兄弟妹平安
[00:02:49.000 --> 00:02:51.000]  預備來
[00:02:51.000 --> 00:02:58.000]  使徒們聚集到耶穌那裡
[00:02:58.000 --> 00:02:59.000]  全告訴他
[00:02:59.000 --> 00:03:02.000]  他就說你們來
[00:03:02.000 --> 00:03:06.000]  跟我膝下到荒野的地方去歇一歇
[00:03:06.000 --> 00:03:09.000]  這是因為來往的人多
[00:03:09.000 --> 00:03:12.000]  他們能吃飯的時間也沒有
[00:03:12.000 --> 00:03:17.000]  他們就坐船膝下往荒野的地方去
[00:03:17.000 --> 00:03:20.000]  眾人看見他們走了
[00:03:20.000 --> 00:03:23.000]  有許多認識他們的
[00:03:23.000 --> 00:03:27.000]  就從各層步行一同跑到那裡
[00:03:27.000 --> 00:03:29.000]  與他們心感到了
[00:03:29.000 --> 00:03:31.000]  耶穌出來
[00:03:31.000 --> 00:03:35.000]  幾大群的人就憐憫他們
[00:03:35.000 --> 00:03:39.000]  因為他們如同羊沒有牧人一般
[00:03:39.000 --> 00:03:43.000]  於是開始教導他們許多事
[00:03:43.000 --> 00:03:45.000]  天已經很晚
[00:03:45.000 --> 00:03:47.000]  門徒進前來說
[00:03:47.000 --> 00:03:49.000]  這地方偏僻
[00:03:49.000 --> 00:03:52.000]  而且天已經很晚了
[00:03:52.000 --> 00:03:54.000]  叫眾人上去
[00:03:54.000 --> 00:03:58.000]  他們豪往四面的
[00:03:58.000 --> 00:04:01.000]  自己買些東西吃
[00:04:01.000 --> 00:04:03.000]  耶穌回答他們說
[00:04:03.000 --> 00:04:06.000]  你們給他們吃吧
[00:04:06.000 --> 00:04:08.000]  門徒對他說
[00:04:08.000 --> 00:04:13.000]  我們要拿兩百根玉米去買給他們吃嗎
[00:04:13.000 --> 00:04:17.000]  耶穌說你們有多少餅去看看
[00:04:17.000 --> 00:04:20.000]  他們知道後就說
[00:04:20.000 --> 00:04:23.000]  有五個還有兩條魚
[00:04:23.000 --> 00:04:26.000]  耶穌吩咐他們叫眾人
[00:04:26.000 --> 00:04:29.000]  一組一組的坐在青草地上
[00:04:29.000 --> 00:04:32.000]  眾人就一群一群的坐下
[00:04:32.000 --> 00:04:35.000]  有一百的有五十的
[00:04:35.000 --> 00:04:39.000]  耶穌拿著這五個餅和兩條魚
[00:04:39.000 --> 00:04:42.000]  望著天祝福撥開餅
[00:04:42.000 --> 00:04:46.000]  門徒擺在眾人面前
[00:04:46.000 --> 00:04:49.000]  也把那兩條魚分給眾人
[00:04:49.000 --> 00:04:51.000]  他們都吃
[00:04:51.000 --> 00:04:53.000]  並且吃飽了
[00:04:53.000 --> 00:04:57.000]  門徒把餅和魚的稅收拾起來
[00:04:57.000 --> 00:05:00.000]  裝滿了十二個男子
[00:05:00.000 --> 00:05:03.000]  吃餅的男人共有五千
[00:05:03.000 --> 00:05:09.000]  這是一個很特別的神蹟
[00:05:09.000 --> 00:05:11.000]  也是一個我們想像不到
[00:05:11.000 --> 00:05:14.000]  為什麼只有五個餅兩條魚
[00:05:14.000 --> 00:05:18.000]  就能夠把五千個男人
[00:05:18.000 --> 00:05:23.000]  還有女人跟孩子
[00:05:23.000 --> 00:05:26.000]  超過五千人把他們吃飽
[00:05:26.000 --> 00:05:28.000]  而且還剩下多少
[00:05:28.000 --> 00:05:30.000]  十二個男子
[00:05:30.000 --> 00:05:32.000]  所以這個神蹟
[00:05:32.000 --> 00:05:35.000]  我們在現代大概是不可思議吧
[00:05:35.000 --> 00:05:37.000]  縱然我們有AI的科技
[00:05:37.000 --> 00:05:41.000]  大概也不能夠做到這個結果出來
[00:05:41.000 --> 00:05:45.000]  我不曉得你以前有聽過這個神蹟嗎
[00:05:45.000 --> 00:05:48.000]  有聽過的請舉手
[00:05:48.000 --> 00:05:53.000]  你有聽過有什麼解釋
[00:05:53.000 --> 00:05:56.000]  說這個神蹟會發生嗎
[00:05:56.000 --> 00:05:59.000]  沒有聽過其他的解釋
[00:05:59.000 --> 00:06:03.000]  在當中有不同的原因
[00:06:03.000 --> 00:06:05.000]  也有一些他們不是基督徒
[00:06:05.000 --> 00:06:08.000]  或者說一些其他的專家說
[00:06:08.000 --> 00:06:10.000]  那個神蹟它的發生
[00:06:10.000 --> 00:06:14.000]  其實可以用我們人的智慧
[00:06:14.000 --> 00:06:17.000]  或者說人的理解去分析
[00:06:17.000 --> 00:06:20.000]  去解釋得到的
[00:06:20.000 --> 00:06:22.000]  它不是一個神蹟
[00:06:22.000 --> 00:06:24.000]  所以有聽過嗎
[00:06:24.000 --> 00:06:28.000]  最出名的一個是從心理角度
[00:06:28.000 --> 00:06:30.000]  心理學的角度說
[00:06:30.000 --> 00:06:35.000]  當時其實每個人都有帶他們怎麼樣
[00:06:35.000 --> 00:06:38.000]  帶他們的晚餐或者說午餐
[00:06:38.000 --> 00:06:41.000]  其實他們在聽耶穌講到的時候
[00:06:41.000 --> 00:06:43.000]  他們沒有時間拿出來吃
[00:06:43.000 --> 00:06:45.000]  他們在晚上的時候
[00:06:45.000 --> 00:06:49.000]  他們每個人都有帶自己的便當
[00:06:49.000 --> 00:06:53.000]  但當他們也不想拿出來
[00:06:53.000 --> 00:06:56.000]  因為可能他擔心旁邊的人沒有
[00:06:56.000 --> 00:06:59.000]  就要跟他分給別人
[00:06:59.000 --> 00:07:01.000]  所以有時候他們就說
[00:07:01.000 --> 00:07:03.000]  當他們看到那個小孩子
[00:07:03.000 --> 00:07:05.000]  把烏餅鱷魚拿出來的時候
[00:07:05.000 --> 00:07:08.000]  他們就覺得有點很不好意思
[00:07:08.000 --> 00:07:11.000]  就自己個人都把自己的便當拿出來吃
[00:07:11.000 --> 00:07:14.000]  結果這個神蹟就是這樣子造成的
[00:07:14.000 --> 00:07:17.000]  所以這有很多不同的解釋
[00:07:17.000 --> 00:07:19.000]  當然他們是很想把這個神蹟
[00:07:19.000 --> 00:07:23.000]  把他去神蹟化
[00:07:23.000 --> 00:07:27.000]  我們不要把他當作是耶穌那麼厲害
[00:07:27.000 --> 00:07:29.000]  但我相信在聖經所說的
[00:07:29.000 --> 00:07:32.000]  真的是只有那個小孩子
[00:07:32.000 --> 00:07:34.000]  把烏餅鱷魚拿來
[00:07:34.000 --> 00:07:35.000]  其他人真的當時候
[00:07:35.000 --> 00:07:37.000]  他們沒有帶什麼食物在身上
[00:07:37.000 --> 00:07:39.000]  也沒有說他們有什麼
[00:07:39.000 --> 00:07:42.000]  就是收藏起來的便當
[00:07:42.000 --> 00:07:45.000]  所以這個就是在聖經裡面告訴我們說
[00:07:45.000 --> 00:07:48.000]  這是一個耶穌所行的一個神蹟
[00:07:48.000 --> 00:07:50.000]  讓我們去看到耶穌的一個
[00:07:50.000 --> 00:07:52.000]  很特別的一方面
[00:07:52.000 --> 00:07:53.000]  這個在約翰福音
[00:07:53.000 --> 00:07:54.000]  如果大家有機會
[00:07:54.000 --> 00:07:56.000]  我們以後再講約翰福音
[00:07:56.000 --> 00:07:59.000]  有不同的理解
[00:07:59.000 --> 00:08:01.000]  我們都相信這是
[00:08:01.000 --> 00:08:05.000]  耶穌所行的一個很厲害的神蹟
[00:08:05.000 --> 00:08:06.000]  但在當中對我們來說
[00:08:06.000 --> 00:08:08.000]  有什麼的教導
[00:08:08.000 --> 00:08:11.000]  或是說讓我們可以學到什麼功課
[00:08:11.000 --> 00:08:14.000]  我先從這個開始
[00:08:14.000 --> 00:08:18.000]  就是你提到耶穌
[00:08:18.000 --> 00:08:19.000]  門徒來到耶穌的面前
[00:08:19.000 --> 00:08:20.000]  跟耶穌說
[00:08:20.000 --> 00:08:24.000]  我們應該叫那些人散開
[00:08:24.000 --> 00:08:28.000]  讓他們可以自己去找找東西吃
[00:08:28.000 --> 00:08:31.000]  但耶穌給他們一句話
[00:08:31.000 --> 00:08:35.000]  就是說你們給他們吃吧
[00:08:35.000 --> 00:08:37.000]  對於門徒來說
[00:08:37.000 --> 00:08:39.000]  這個是一個
[00:08:39.000 --> 00:08:40.000]  你覺得是
[00:08:40.000 --> 00:08:41.000]  如果你是門徒
[00:08:41.000 --> 00:08:42.000]  你會覺得這句話
[00:08:42.000 --> 00:08:44.000]  說的那個影響
[00:08:44.000 --> 00:08:47.000]  或者說你的回應是什麼
[00:08:47.000 --> 00:08:49.000]  你知道他的背景是什麼嗎
[00:08:49.000 --> 00:08:54.000]  我跟各位來看那個
[00:08:54.000 --> 00:08:57.000]  這裡第30節後面講到
[00:08:57.000 --> 00:09:00.000]  這些門徒當他們跟耶穌在一起的時候
[00:09:00.000 --> 00:09:02.000]  那邊人多
[00:09:02.000 --> 00:09:06.000]  他們的狀況是怎麼樣
[00:09:06.000 --> 00:09:07.000]  他們自己
[00:09:07.000 --> 00:09:09.000]  就是說耶穌跟門徒是怎麼樣
[00:09:09.000 --> 00:09:13.000]  他們自己連吃飯的時間也沒有
[00:09:13.000 --> 00:09:15.000]  所以當時候那個狀況
[00:09:15.000 --> 00:09:19.000]  是一個很不能夠理解
[00:09:19.000 --> 00:09:22.000]  就是說當耶穌跟門徒說
[00:09:22.000 --> 00:09:24.000]  你們給他們吃吧的時候
[00:09:24.000 --> 00:09:26.000]  那個背景是說
[00:09:26.000 --> 00:09:29.000]  他們連吃飯的時間也沒有
[00:09:29.000 --> 00:09:31.000]  所以如果你是門徒
[00:09:31.000 --> 00:09:32.000]  你會覺得怎麼樣
[00:09:32.000 --> 00:09:33.000]  耶穌給你這個吩咐
[00:09:33.000 --> 00:09:35.000]  你們給他們吃吧
[00:09:35.000 --> 00:09:37.000]  你會覺得怎麼樣
[00:09:37.000 --> 00:09:40.000]  我用一個比較現代的例子說
[00:09:40.000 --> 00:09:43.000]  如果是一個結婚的家庭
[00:09:43.000 --> 00:09:47.000]  那個丈夫跟太太都在外面工作
[00:09:47.000 --> 00:09:51.000]  有一天兩個都有可能發生的
[00:09:51.000 --> 00:09:53.000]  就是一般來說
[00:09:53.000 --> 00:09:55.000]  就是太太在外面工作
[00:09:55.000 --> 00:09:56.000]  丈夫也在外面工作
[00:09:56.000 --> 00:09:57.000]  兩個都回家
[00:09:57.000 --> 00:10:02.000]  有一天那個太太她工作很忙
[00:10:02.000 --> 00:10:04.000]  連在午餐都沒有吃
[00:10:04.000 --> 00:10:06.000]  結果她回家以後
[00:10:06.000 --> 00:10:09.000]  她的丈夫就坐在沙發上說
[00:10:09.000 --> 00:10:12.000]  趕快去煮飯給我
[00:10:12.000 --> 00:10:14.000]  煮一頓飯給我吃
[00:10:14.000 --> 00:10:16.000]  她已經忙到死了
[00:10:16.000 --> 00:10:20.000]  那個太太也就覺得
[00:10:20.000 --> 00:10:23.000]  那個老公他似乎不近人情
[00:10:23.000 --> 00:10:28.000]  連他中午也沒飯吃的狀況
[00:10:28.000 --> 00:10:31.000]  還要求她馬上要去煮飯給他吃
[00:10:31.000 --> 00:10:32.000]  所以大概就是說
[00:10:32.000 --> 00:10:34.000]  所以門徒就是覺得很慘
[00:10:34.000 --> 00:10:40.000]  有點不體諒門徒他們在那種狀況裡面
[00:10:40.000 --> 00:10:42.000]  而且這是一個怎麼樣
[00:10:42.000 --> 00:10:45.000]  很大的難題
[00:10:45.000 --> 00:10:50.000]  怎麼可以讓門徒他們承擔給五千個人
[00:10:50.000 --> 00:10:53.000]  我們暫時當作是五千個人
[00:10:53.000 --> 00:10:56.000]  把他們的晚餐弄好
[00:10:56.000 --> 00:10:58.000]  就讓他們可以吃飽晚餐
[00:10:58.000 --> 00:11:01.000]  在荒野的地方
[00:11:01.000 --> 00:11:06.000]  你說到那個是一個荒野的地方
[00:11:06.000 --> 00:11:12.000]  他們從各處來
[00:11:12.000 --> 00:11:16.000]  三十二節講到他們是在一個荒野的地方
[00:11:16.000 --> 00:11:18.000]  在和合本的翻譯當中
[00:11:18.000 --> 00:11:21.000]  我們通常翻譯為一個曠野
[00:11:21.000 --> 00:11:24.000]  一個荒野或是一個曠野的地方
[00:11:24.000 --> 00:11:26.000]  所以這個是沒有
[00:11:26.000 --> 00:11:29.000]  我上次講另外一個
[00:11:29.000 --> 00:11:33.000]  他們沒有叫Foodpanda
[00:11:33.000 --> 00:11:35.000]  或者說Deliveroo
[00:11:35.000 --> 00:11:37.000]  還是Kita那些
[00:11:37.000 --> 00:11:41.000]  就是沒有送外賣給他們去吃
[00:11:41.000 --> 00:11:44.000]  也沒有這樣的服務
[00:11:44.000 --> 00:11:47.000]  所以就是把那個責任或者說那個難題
[00:11:47.000 --> 00:11:50.000]  拋給門徒
[00:11:50.000 --> 00:11:52.000]  所以這裡有一句話
[00:11:52.000 --> 00:11:53.000]  就是剛才我說那個題目
[00:11:53.000 --> 00:11:55.000]  你們給他們吃吧
[00:11:55.000 --> 00:11:57.000]  這個你們給他們吃吧
[00:11:57.000 --> 00:12:02.000]  就是說讓門徒他們要經歷到一個考驗
[00:12:02.000 --> 00:12:06.000]  就是有點像給門徒出一個考試
[00:12:06.000 --> 00:12:08.000]  一個考題
[00:12:08.000 --> 00:12:10.000]  讓他們去解決
[00:12:10.000 --> 00:12:13.000]  或者要回答回應這個問題
[00:12:13.000 --> 00:12:16.000]  到底可以怎麼樣解決
[00:12:16.000 --> 00:12:19.000]  可以找到一個怎麼樣的答案
[00:12:19.000 --> 00:12:20.000]  你們給他們吃吧
[00:12:20.000 --> 00:12:23.000]  我想跟各位先講第一個重點
[00:12:23.000 --> 00:12:27.000]  就是那個在這個狀況裡面
[00:12:27.000 --> 00:12:32.000]  門徒他們到底要反省一下
[00:12:32.000 --> 00:12:35.000]  他們是一個怎麼樣的人
[00:12:35.000 --> 00:12:42.000]  他們可以怎麼樣去讓這些群眾可以吃得飽
[00:12:42.000 --> 00:12:45.000]  這個關鍵其中一個關鍵是什麼呢
[00:12:45.000 --> 00:12:48.000]  是這些門徒他們要想到要反省
[00:12:48.000 --> 00:12:50.000]  我是一個怎麼樣的人
[00:12:50.000 --> 00:12:54.000]  我有什麼可以給這些人吃
[00:12:54.000 --> 00:12:56.000]  這是從這個問題
[00:12:56.000 --> 00:13:01.000]  或者說一個耶穌給他們的考題當中帶出來的
[00:13:01.000 --> 00:13:03.000]  你們給他們吃吧
[00:13:03.000 --> 00:13:05.000]  那門徒的反省就是說
[00:13:05.000 --> 00:13:08.000]  我是一個怎麼樣的人呢
[00:13:08.000 --> 00:13:10.000]  比如說我是一個很會煮菜的人
[00:13:10.000 --> 00:13:12.000]  還是我是一個很有錢的人
[00:13:12.000 --> 00:13:18.000]  我可以拿兩百錢幣來去買東西
[00:13:18.000 --> 00:13:19.000]  也不夠了
[00:13:19.000 --> 00:13:22.000]  如果是十二個門徒都很有錢的話
[00:13:22.000 --> 00:13:25.000]  他們就可以去馬上把錢拿出來去買東西
[00:13:25.000 --> 00:13:28.000]  但你知道耶穌的門徒都是怎麼樣
[00:13:28.000 --> 00:13:30.000]  都是比較窮的人
[00:13:30.000 --> 00:13:32.000]  他們都不是很有錢的人
[00:13:32.000 --> 00:13:34.000]  他們是不是很會煮飯
[00:13:34.000 --> 00:13:35.000]  或者說就地取材
[00:13:35.000 --> 00:13:36.000]  看有什麼材料
[00:13:36.000 --> 00:13:39.000]  他們就可以煮一頓好吃的餐出來
[00:13:39.000 --> 00:13:41.000]  也不一定
[00:13:41.000 --> 00:13:43.000]  也不像馬大
[00:13:43.000 --> 00:13:46.000]  馬大大概可以是很會煮飯的人
[00:13:46.000 --> 00:13:48.000]  所以對於門徒的挑戰來說
[00:13:48.000 --> 00:13:50.000]  我想跟各位來從這句話
[00:13:50.000 --> 00:13:52.000]  你們給他們吃吧
[00:13:52.000 --> 00:13:53.000]  來看看
[00:13:53.000 --> 00:13:56.000]  其實耶穌是要讓門徒來反省他們
[00:13:56.000 --> 00:13:58.000]  到底你是一個怎麼樣的人
[00:13:58.000 --> 00:14:01.000]  你可以有什麼給人吃
[00:14:01.000 --> 00:14:03.000]  這裡其實是帶領我們
[00:14:03.000 --> 00:14:05.000]  也讓我們去反省就是說
[00:14:05.000 --> 00:14:07.000]  我是一個怎麼樣的人
[00:14:07.000 --> 00:14:11.000]  可以幫助別人
[00:14:11.000 --> 00:14:16.000]  可以給別人得到我的祝福
[00:14:16.000 --> 00:14:18.000]  其實這句話裡面
[00:14:18.000 --> 00:14:20.000]  我先想跟各位來欣賞一下
[00:14:20.000 --> 00:14:23.000]  其實這個要回到怎麼樣呢
[00:14:23.000 --> 00:14:27.000]  回到這個經文的開始
[00:14:27.000 --> 00:14:29.000]  這個經文的開始就是說
[00:14:29.000 --> 00:14:32.000]  耶穌把門徒帶到一個荒野
[00:14:32.000 --> 00:14:34.000]  曠野的地方
[00:14:34.000 --> 00:14:36.000]  其實這個已經是
[00:14:36.000 --> 00:14:39.000]  開始耶穌給門徒一個的考驗
[00:14:39.000 --> 00:14:41.000]  不單只是要跟他們說
[00:14:41.000 --> 00:14:43.000]  你們給他們吃吧
[00:14:43.000 --> 00:14:45.000]  其實當耶穌把門徒帶到一個
[00:14:45.000 --> 00:14:47.000]  荒野跟曠野的地方的時候
[00:14:47.000 --> 00:14:49.000]  就是讓這些門徒
[00:14:49.000 --> 00:14:51.000]  他們要去經歷到
[00:14:51.000 --> 00:14:53.000]  一個生命的反省
[00:14:53.000 --> 00:14:56.000]  是要去檢視他們的生命
[00:14:56.000 --> 00:14:58.000]  去檢查他們的生命
[00:14:58.000 --> 00:15:01.000]  到底是一個怎麼樣的生命
[00:15:01.000 --> 00:15:03.000]  怎麼樣可以幫助別人
[00:15:03.000 --> 00:15:05.000]  怎麼樣可以祝福別人的生命
[00:15:05.000 --> 00:15:07.000]  帶到曠野
[00:15:07.000 --> 00:15:09.000]  這是這個耶穌從
[00:15:09.000 --> 00:15:12.000]  五穩二於神祭之前的一個準備
[00:15:12.000 --> 00:15:15.000]  就是讓門徒去檢視他們的生命
[00:15:15.000 --> 00:15:16.000]  去檢查一下
[00:15:16.000 --> 00:15:17.000]  有點像我們每年
[00:15:17.000 --> 00:15:19.000]  我不知道弟兄弟妹你們有沒有
[00:15:19.000 --> 00:15:21.000]  每年去做一些身體檢查
[00:15:21.000 --> 00:15:23.000]  就是你要去檢視一下
[00:15:23.000 --> 00:15:25.000]  你的整個人的健康
[00:15:25.000 --> 00:15:26.000]  身體健康是怎麼樣
[00:15:26.000 --> 00:15:28.000]  其實耶穌就是把他們帶到曠野
[00:15:28.000 --> 00:15:31.000]  帶到荒野裡面去檢視他們的生命
[00:15:31.000 --> 00:15:33.000]  所以今天我想跟各位來看的
[00:15:33.000 --> 00:15:38.000]  一些重點是什麼呢
[00:15:38.000 --> 00:15:42.000]  我們要在我們的生命當中
[00:15:42.000 --> 00:15:45.000]  要多做一些檢查
[00:15:45.000 --> 00:15:47.000]  去檢視一下我們的生命
[00:15:47.000 --> 00:15:50.000]  到底是一個怎麼樣的生命
[00:15:50.000 --> 00:15:52.000]  如果你是真的很健康
[00:15:52.000 --> 00:15:55.000]  或者說你很關注你自己的健康的話
[00:15:55.000 --> 00:15:58.000]  有可能你是去每一年
[00:15:58.000 --> 00:16:00.000]  流感要來之前
[00:16:00.000 --> 00:16:02.000]  你就會去打疫苗
[00:16:02.000 --> 00:16:04.000]  或許你是每一年
[00:16:04.000 --> 00:16:06.000]  你都會去做一次的身體檢查
[00:16:06.000 --> 00:16:08.000]  這大概是你對你自己身體健康
[00:16:08.000 --> 00:16:09.000]  很關注的時候
[00:16:09.000 --> 00:16:11.000]  但我想跟各位來說
[00:16:11.000 --> 00:16:14.000]  在我們的主靈的生命
[00:16:14.000 --> 00:16:16.000]  我們基督徒的生命當中
[00:16:16.000 --> 00:16:18.000]  我們也需要定期的
[00:16:18.000 --> 00:16:23.000]  而且要常常的去檢視我們的生命
[00:16:23.000 --> 00:16:25.000]  第一個檢視我們生命的
[00:16:25.000 --> 00:16:28.000]  就是我們要檢視一下
[00:16:28.000 --> 00:16:30.000]  我依賴什麼
[00:16:30.000 --> 00:16:33.000]  我信靠什麼
[00:16:33.000 --> 00:16:37.000]  耶穌把門徒帶到荒野裡面
[00:16:37.000 --> 00:16:39.000]  除了是一個目的
[00:16:39.000 --> 00:16:41.000]  他其中一個目的是什麼呢
[00:16:41.000 --> 00:16:43.000]  是讓他們能夠有休息的機會
[00:16:43.000 --> 00:16:46.000]  因為他們在外面很忙碌
[00:16:46.000 --> 00:16:48.000]  做了很多的事情
[00:16:48.000 --> 00:16:50.000]  所以耶穌就跟門徒做一點
[00:16:50.000 --> 00:16:52.000]  有點事實上退休會了
[00:16:52.000 --> 00:16:54.000]  把他們帶到荒野
[00:16:54.000 --> 00:16:56.000]  帶到荒野裡面
[00:16:56.000 --> 00:16:59.000]  是讓他們一起可以休息一下
[00:16:59.000 --> 00:17:04.000]  但為什麼他不會去一些比較好的地方
[00:17:04.000 --> 00:17:09.000]  我們現代人教會常有一些退休會
[00:17:09.000 --> 00:17:11.000]  或是靈修營
[00:17:11.000 --> 00:17:14.000]  我們退休會大部分都是去一些
[00:17:14.000 --> 00:17:16.000]  烏西沙見會員
[00:17:16.000 --> 00:17:20.000]  就是一些營地
[00:17:20.000 --> 00:17:23.000]  但現代人我是知道有一些
[00:17:23.000 --> 00:17:24.000]  越來越厲害
[00:17:24.000 --> 00:17:27.000]  他們就是去他們的退休席去哪
[00:17:27.000 --> 00:17:28.000]  你知道嗎
[00:17:28.000 --> 00:17:31.000]  跑去大灣區看珠海
[00:17:31.000 --> 00:17:34.000]  還是哪裡的飯店酒店比較便宜的
[00:17:34.000 --> 00:17:37.000]  就住兩三天的退休會
[00:17:37.000 --> 00:17:42.000]  現在他們住的都會比較好一點
[00:17:42.000 --> 00:17:44.000]  當然我不是說見會員不好
[00:17:44.000 --> 00:17:46.000]  但他們都是去住一些地方
[00:17:46.000 --> 00:17:49.000]  比較高級一點
[00:17:49.000 --> 00:17:51.000]  當然我會跟各位說
[00:17:51.000 --> 00:17:52.000]  耶穌的時代
[00:17:52.000 --> 00:17:55.000]  他就是把門徒帶到荒野去
[00:17:55.000 --> 00:17:57.000]  這是一個很特別的安排
[00:17:57.000 --> 00:18:01.000]  也是耶穌常常會到荒野裡面去
[00:18:01.000 --> 00:18:04.000]  荒野是代表什麼
[00:18:04.000 --> 00:18:07.000]  一個荒野或是說荒野的地方
[00:18:07.000 --> 00:18:11.000]  有人有去過沙漠的旅行嗎
[00:18:11.000 --> 00:18:13.000]  有些人有去過嗎
[00:18:13.000 --> 00:18:16.000]  當你去到一些真的是沙漠的
[00:18:16.000 --> 00:18:18.000]  當然現代會比較安全
[00:18:18.000 --> 00:18:21.000]  其實在荒野跟荒野的地方
[00:18:21.000 --> 00:18:24.000]  就是你沒有其他的資源
[00:18:24.000 --> 00:18:26.000]  可以很容易得到
[00:18:26.000 --> 00:18:28.000]  那個荒野跟荒野的地方
[00:18:28.000 --> 00:18:30.000]  就是一個很缺乏
[00:18:30.000 --> 00:18:32.000]  我們平常有的資源的
[00:18:32.000 --> 00:18:34.000]  具體就是說水
[00:18:34.000 --> 00:18:36.000]  水就是一個不容易
[00:18:36.000 --> 00:18:38.000]  在那些荒野地方
[00:18:38.000 --> 00:18:40.000]  荒野沙漠的地方
[00:18:40.000 --> 00:18:43.000]  所以有點像荒野就是提醒我們
[00:18:43.000 --> 00:18:46.000]  也是耶穌很想門徒學習的一個功課
[00:18:46.000 --> 00:18:49.000]  當我們什麼都沒有的時候
[00:18:49.000 --> 00:18:54.000]  我們要知道我們能夠依賴的是什麼
[00:18:54.000 --> 00:18:56.000]  有時候到我們生活上
[00:18:56.000 --> 00:18:58.000]  我們活在一個城市裡面
[00:18:58.000 --> 00:19:00.000]  我活在我平常的生活當中
[00:19:00.000 --> 00:19:02.000]  好像我什麼都有的時候
[00:19:02.000 --> 00:19:04.000]  我依賴的就是我
[00:19:04.000 --> 00:19:06.000]  我好像最簡單就是
[00:19:06.000 --> 00:19:08.000]  今天我們能夠依賴的是什麼
[00:19:08.000 --> 00:19:10.000]  手機嘛
[00:19:10.000 --> 00:19:13.000]  所以你今天如果我告訴你
