
[00:00:00.000 --> 00:00:02.680]  我岩岩喺廣西返嚟
[00:01:54.880 --> 00:01:57.880]  第一次政府留意到有個組織
[00:01:57.880 --> 00:02:00.880]  係十幾年默默無聞喺廣西呢
[00:02:00.880 --> 00:02:03.880]  服侍咗一萬個人次嘅學生
[00:02:03.880 --> 00:02:06.880]  咁所以呢政府第一次邀請我係今年呢
[00:02:06.880 --> 00:02:11.880]  係參加列席佢哋一個好重要嘅政府嘅會議
[00:02:11.880 --> 00:02:13.880]  咁希望我哋俾意見
[00:02:13.880 --> 00:02:15.880]  咁我哋寫咗一個建議書
[00:02:15.880 --> 00:02:17.880]  就係話廣西係綠色嘅
[00:02:17.880 --> 00:02:21.880]  我哋而家發展一路一帶去東南亞
[00:02:21.880 --> 00:02:24.880]  發展嘅時候希望唔好破壞咗個綠色
[00:02:24.880 --> 00:02:25.880]  保留佢個綠色
[00:02:25.880 --> 00:02:29.880]  唔好呢造成咗一種嘅創造性嘅破壞
[00:02:29.880 --> 00:02:32.880]  同埋呢好多少數民族我哋接觸到
[00:02:32.880 --> 00:02:33.880]  佢哋需要關懷
[00:02:33.880 --> 00:02:34.880]  需要尊重
[00:02:34.880 --> 00:02:35.880]  需要愛
[00:02:35.880 --> 00:02:37.880]  尊重佢哋係最重要
[00:02:37.880 --> 00:02:41.880]  咁所以呢我哋啱啱就廣西返嚟
[00:02:41.880 --> 00:02:47.880]  咁返到嚟我開始要諗咩叫尊主義行
[00:02:47.880 --> 00:02:49.880]  因為其實我哋入中國就係尊主義行
[00:02:49.880 --> 00:02:51.880]  係神敗令
[00:02:51.880 --> 00:02:53.880]  咁喺聖經呢度話俾我哋聽
[00:02:53.880 --> 00:02:55.880]  喺哥羅西書
[00:02:55.880 --> 00:02:58.880]  佢講到係你哋既然接受咗主耶穌基督
[00:02:58.880 --> 00:03:00.880]  就當尊他義行
[00:03:00.880 --> 00:03:02.880]  接受係咩意思呢
[00:03:02.880 --> 00:03:04.880]  其實就係相信
[00:03:04.880 --> 00:03:06.880]  我相信主唔係就係我信佢存在
[00:03:06.880 --> 00:03:08.880]  係我接受佢係我心靈裏面
[00:03:08.880 --> 00:03:11.880]  主耶穌基督特別係一個全稱
[00:03:11.880 --> 00:03:12.880]  主耶穌基督
[00:03:12.880 --> 00:03:15.880]  但係我知道呢我哋如果有個講鬼經驗呢
[00:03:15.880 --> 00:03:18.880]  一定要奉主耶穌基督個名
[00:03:18.880 --> 00:03:20.880]  因為就奉耶穌個名呢唔夠力嘅
[00:03:20.880 --> 00:03:21.880]  點解呢
[00:03:21.880 --> 00:03:23.880]  因為主耶穌基督個全稱
[00:03:23.880 --> 00:03:25.880]  主就係佢係宇宙嘅主
[00:03:25.880 --> 00:03:27.880]  喺哥羅西書前面
[00:03:27.880 --> 00:03:29.880]  喺第一章係特別講到呢
[00:03:29.880 --> 00:03:31.880]  萬有係靠他而立
[00:03:31.880 --> 00:03:33.880]  而且佢就一切之前
[00:03:33.880 --> 00:03:36.880]  之先佢係因著佢萬有
[00:03:36.880 --> 00:03:38.880]  就藉著佢所做嘅
[00:03:38.880 --> 00:03:40.880]  天地萬物藉耶穌基督而做
[00:03:40.880 --> 00:03:42.880]  而且靠耶穌基督而立
[00:03:42.880 --> 00:03:44.880]  即係佢作為一個宇宙嘅主
[00:03:44.880 --> 00:03:46.880]  佢咪就地上出現歷史上
[00:03:46.880 --> 00:03:48.880]  一個耶穌佢同時係宇宙萬物
[00:03:48.880 --> 00:03:50.880]  嗰個後面嘅根基
[00:03:50.880 --> 00:03:53.880]  咁哥羅西點解講咁嘢呢
[00:03:53.880 --> 00:03:56.880]  因為嗰個年代開始有好多嘅異見出嚟
[00:03:56.880 --> 00:03:58.880]  好簡單如果我哋而家都會
[00:03:58.880 --> 00:04:00.880]  聽到嗰啲話去修煉瑜伽
[00:04:00.880 --> 00:04:06.880]  瑜伽幾好呀 身體好又減肥又熱 熱得淋出下汗
[00:04:06.880 --> 00:04:09.880]  咁但係如果你真係了解瑜伽係乜嘢呢
[00:04:09.880 --> 00:04:11.880]  瑜伽佢係印度教嘅一個學派
[00:04:11.880 --> 00:04:13.880]  印度學派其中一個
[00:04:13.880 --> 00:04:15.880]  佢就係通過某一種嘅修煉
[00:04:15.880 --> 00:04:17.880]  去進入嗰種神秘境界
[00:04:17.880 --> 00:04:20.880]  好可能係同邪靈有關係
[00:04:20.880 --> 00:04:23.880]  耶穌復活升天之後
[00:04:23.880 --> 00:04:25.880]  金門圖將福音傳開去
[00:04:25.880 --> 00:04:27.880]  其實當時有啲異見出現呢
[00:04:27.880 --> 00:04:29.880]  就係諾斯底主義嘅靈支派
[00:04:29.880 --> 00:04:31.880]  可能係嗰個時候已經開始
[00:04:31.880 --> 00:04:33.880]  就開始有人傳揚
[00:04:33.880 --> 00:04:35.880]  就係埃及傳過來嘅神秘主義
[00:04:35.880 --> 00:04:38.880]  所以你發覺摩羅西斯成日講到奧秘呢個字
[00:04:38.880 --> 00:04:42.880]  因為神秘主義嗰啲話有啲神秘嘅更高嘅境界
[00:04:42.880 --> 00:04:43.880]  嗰啲境界嘅萬物呢
[00:04:43.880 --> 00:04:45.880]  即係宇宙嗰啲力量喺佢裏面
[00:04:45.880 --> 00:04:47.880]  而且人嘅肉體係壞嘅
[00:04:47.880 --> 00:04:49.880]  係個靈性先好嘅
[00:04:49.880 --> 00:04:51.880]  咁嗰啲咁樣嘅思想出嚟
[00:04:51.880 --> 00:04:53.880]  摩羅西斯就針對嗰啲思想特別提到
[00:04:53.880 --> 00:04:55.880]  你講嘅所有奧秘
[00:04:55.880 --> 00:04:57.880]  你講嘅所有智慧知識
[00:04:57.880 --> 00:04:58.880]  全部就係基督裏面
[00:04:58.880 --> 00:05:00.880]  因為萬物由佢嗰度嚟
[00:05:00.880 --> 00:05:02.880]  而且又講到靈界嘅出現
[00:05:02.880 --> 00:05:04.880]  因為我哋好多時
[00:05:04.880 --> 00:05:06.880]  出去都會遇到唔同信仰
[00:05:06.880 --> 00:05:08.880]  如果佢走迷信嘅路線
[00:05:08.880 --> 00:05:10.880]  唔係走哲學路線
[00:05:10.880 --> 00:05:12.880]  佢哋就會進入嗰種靈界經驗
[00:05:12.880 --> 00:05:14.880]  係遇到有嘢幫佢
[00:05:14.880 --> 00:05:15.880]  佢拜嗰個神明
[00:05:15.880 --> 00:05:16.880]  嗰個神明幫佢
[00:05:16.880 --> 00:05:18.880]  同你一樣
[00:05:18.880 --> 00:05:20.880]  但係摩羅西斯呢個時候就唔係
[00:05:20.880 --> 00:05:22.880]  因為所有嘅天使
[00:05:22.880 --> 00:05:24.880]  如果你留意第一章
[00:05:24.880 --> 00:05:26.880]  佢有啲名詞
[00:05:26.880 --> 00:05:28.880]  嗰啲名詞其實係
[00:05:28.880 --> 00:05:30.880]  指天使嘅
[00:05:30.880 --> 00:05:32.880]  所有嘅
[00:05:32.880 --> 00:05:34.880]  能看見嘅不能看見嘅
[00:05:34.880 --> 00:05:36.880]  有利嘅主治嘅執政嘅掌權嘅
[00:05:36.880 --> 00:05:38.880]  呢個係嗰陣時
[00:05:38.880 --> 00:05:40.880]  摩羅西第一章十六節
[00:05:40.880 --> 00:05:42.880]  嗰啲就指天使即係靈界存在
[00:05:42.880 --> 00:05:44.880]  所有靈界存在
[00:05:44.880 --> 00:05:46.880]  都係因為佢做嘅
[00:05:46.880 --> 00:05:48.880]  即係佢係高過哂呢啲天使同靈界嘅
[00:05:48.880 --> 00:05:50.880]  所以有啲人話我拜邊個去邊個
[00:05:50.880 --> 00:05:52.880]  拜觀音好靈
[00:05:52.880 --> 00:05:54.880]  通常我考過佢
[00:05:54.880 --> 00:05:56.880]  問點讀通常都唔識
[00:05:56.880 --> 00:05:58.880]  觀音呢
[00:05:58.880 --> 00:06:00.880]  佢係兩個神嘅名
[00:06:00.880 --> 00:06:02.880]  夾成嘅
[00:06:02.880 --> 00:06:04.880]  係人做出嚟嘅
[00:06:04.880 --> 00:06:06.880]  不過你拜呢佢就會有靈界出現
[00:06:06.880 --> 00:06:08.880]  咁呢我話你信咩靈都好
[00:06:08.880 --> 00:06:10.880]  我信嘅係最高
[00:06:10.880 --> 00:06:12.880]  就係上帝因為咩靈都係上帝做
[00:06:12.880 --> 00:06:14.880]  我哋搵最高
[00:06:14.880 --> 00:06:16.880]  我話有咩困難呢
[00:06:16.880 --> 00:06:18.880]  海金舖頭
[00:06:18.880 --> 00:06:20.880]  有黑社會搞即係邪靈搞
[00:06:20.880 --> 00:06:22.880]  唔怕我識公安局長咩
[00:06:22.880 --> 00:06:24.880]  公安局長其實可能
[00:06:24.880 --> 00:06:26.880]  都係黑社會相關嘅你中學你知㗎啦
[00:06:26.880 --> 00:06:28.880]  咁樣
[00:06:28.880 --> 00:06:30.880]  咁嗰個保護你咁怕唔怕呢
[00:06:30.880 --> 00:06:32.880]  公安局長同我好熟
[00:06:32.880 --> 00:06:34.880]  唉公安局長可能
[00:06:34.880 --> 00:06:36.880]  都同佢哋夾埋嘅
[00:06:36.880 --> 00:06:38.880]  最緊要你識習近平就得囉
[00:06:38.880 --> 00:06:40.880]  有咩事我打電話問
[00:06:40.880 --> 00:06:42.880]  習近平
[00:06:42.880 --> 00:06:44.880]  有人搞我呀
[00:06:44.880 --> 00:06:46.880]  咁而家佢放習近平一命快啲走呀
[00:06:46.880 --> 00:06:48.880]  咁乜嘢黑社會都走哂
[00:06:48.880 --> 00:06:50.880]  因為搵到宇宙最高主義係
[00:06:50.880 --> 00:06:52.880]  耶穌基督創造天地萬物
[00:06:52.880 --> 00:06:54.880]  所有靈界係佢一個靈
[00:06:54.880 --> 00:06:56.880]  我哋要講佢係奉主耶穌基督嘅命
[00:06:56.880 --> 00:06:58.880]  要佢走
[00:06:58.880 --> 00:07:00.880]  因為耶穌係個人嘅名
[00:07:00.880 --> 00:07:02.880]  耶穌基督係佢嘅
[00:07:02.880 --> 00:07:04.880]  基督就係佢嘅彌賽亞身份
[00:07:04.880 --> 00:07:06.880]  主係佢宇宙嘅主宰
[00:07:06.880 --> 00:07:08.880]  所以你發覺呢個主耶穌基督
[00:07:08.880 --> 00:07:10.880]  呢句淨係呢句
[00:07:10.880 --> 00:07:12.880]  接受主耶穌基督係接受宇宙嘅主宰
[00:07:12.880 --> 00:07:14.880]  接受一救主彌賽亞
[00:07:14.880 --> 00:07:16.880]  佢通過救贖改變佢嘅生命
[00:07:16.880 --> 00:07:18.880]  三體體嘅真靈
[00:07:18.880 --> 00:07:20.880]  同時接受喺地上出現具體嘅
[00:07:20.880 --> 00:07:22.880]  歷史嘅耶穌
[00:07:22.880 --> 00:07:24.880]  佢係道成肉身嚟到救贖我哋
[00:07:24.880 --> 00:07:26.880]  所以佢出道一講
[00:07:26.880 --> 00:07:28.880]  傳清主耶穌基督呢
[00:07:28.880 --> 00:07:30.880]  其實呢都係一個好重要嘅
[00:07:30.880 --> 00:07:32.880]  傳清嚟嘅
[00:07:32.880 --> 00:07:34.880]  咁呢佢話我哋係跟住佢嚟走
[00:07:34.880 --> 00:07:36.880]  中他而行
[00:07:36.880 --> 00:07:38.880]  所以話跟住宇宙嘅主宰跟住救贖主
[00:07:38.880 --> 00:07:40.880]  跟住地上道成肉身嘅耶穌基督
[00:07:40.880 --> 00:07:42.880]  跟佢行
[00:07:42.880 --> 00:07:44.880]  點樣跟佢行呢
[00:07:44.880 --> 00:07:46.880]  人生呢有時
[00:07:46.880 --> 00:07:48.880]  見到佢係自己受得
[00:07:48.880 --> 00:07:50.880]  好多時呢需要有人領行
[00:07:50.880 --> 00:07:52.880]  我有一次去到耶路撒冷
[00:07:52.880 --> 00:07:54.880]  嗰時耶路撒冷呢
[00:07:54.880 --> 00:07:56.880]  好耐之前都仲係好
[00:07:56.880 --> 00:07:58.880]  衝突嗰個時期
[00:07:58.880 --> 00:08:00.880]  由於嗰個旅行團係完咗走先
[00:08:00.880 --> 00:08:02.880]  咁我就仲有一日
[00:08:02.880 --> 00:08:04.880]  留喺度夜晚先坐飛機走
[00:08:04.880 --> 00:08:06.880]  果然啱晒一個人仲唔喺耶路撒冷
[00:08:06.880 --> 00:08:08.880]  古城慢慢行慢慢祈禱
[00:08:08.880 --> 00:08:10.880]  跟旅行團呢
[00:08:10.880 --> 00:08:12.880]  咸咸聲又排大隊
[00:08:12.880 --> 00:08:14.880]  咸咸聲行都唔能夠好好地
[00:08:14.880 --> 00:08:16.880]  靜思祈禱
[00:08:16.880 --> 00:08:18.880]  一個人就得啦
[00:08:18.880 --> 00:08:20.880]  咁我又係好熟都去過啦
[00:08:20.880 --> 00:08:22.880]  點知行下呢
[00:08:22.880 --> 00:08:24.880]  有個彎唔見得住
[00:08:24.880 --> 00:08:26.880]  就行咗入巴勒斯坦人區
[00:08:26.880 --> 00:08:28.880]  越行就越曲折離奇
[00:08:28.880 --> 00:08:30.880]  高環街小巷
[00:08:30.880 --> 00:08:32.880]  周圍都係嗰啲包住頭嘅人
[00:08:32.880 --> 00:08:34.880]  出沒
[00:08:34.880 --> 00:08:36.880]  咁佢哋又用一種
[00:08:36.880 --> 00:08:38.880]  比較冷酷嘅眼睛望住你啲遊客
[00:08:38.880 --> 00:08:40.880]  佢唔係去到
[00:08:40.880 --> 00:08:42.880]  遊客區嗰啲好高興咁醒嚟
[00:08:42.880 --> 00:08:44.880]  遊客區
[00:08:44.880 --> 00:08:46.880]  當佢日本人
[00:08:46.880 --> 00:08:48.880]  佢唔係喎 嗰啲人好奇異眼光
[00:08:48.880 --> 00:08:50.880]  望住個中國人行過
[00:08:50.880 --> 00:08:52.880]  咁死喇 喺邊度先出咗返去呢
[00:08:52.880 --> 00:08:54.880]  係咁摸索行行
[00:08:54.880 --> 00:08:56.880]  喺橫街窄巷中 忽然間
[00:08:56.880 --> 00:08:58.880]  大堆以色列軍呢
[00:08:58.880 --> 00:09:00.880]  喺前面衝過嚟
[00:09:00.880 --> 00:09:02.880]  拎晒機關槍 嗰啲衝鋒槍
[00:09:02.880 --> 00:09:04.880]  走過咗我
[00:09:04.880 --> 00:09:06.880]  咁仲係個個都一樣
[00:09:06.880 --> 00:09:08.880]  講緊啲乜嘢
[00:09:08.880 --> 00:09:10.880]  以色列話
[00:09:10.880 --> 00:09:12.880]  過咗我之後
[00:09:12.880 --> 00:09:14.880]  全部轉返身啲槍對住嗰邊
[00:09:14.880 --> 00:09:16.880]  咁我去中間 嗰邊仲有
[00:09:16.880 --> 00:09:18.880]  人行近嚟 死喇 呢次
[00:09:18.880 --> 00:09:20.880]  嗰度有冰 拎住佢棺材
[00:09:20.880 --> 00:09:22.880]  嗱嗱嗱嗱 嗰啲巴勒斯坦
[00:09:22.880 --> 00:09:24.880]  去示威 死喇 呢邊
[00:09:24.880 --> 00:09:26.880]  嗱嗱嗱嗱 嗱嗱嗱
[00:09:26.880 --> 00:09:28.880]  咁我就去中間 咁又點呢
[00:09:28.880 --> 00:09:30.880]  嗱 嗰時我先知
[00:09:30.880 --> 00:09:32.880]  死喇 亂咁行呢
[00:09:32.880 --> 00:09:34.880]  係有危險嘅
[00:09:34.880 --> 00:09:36.880]  於是唔知點解 突然間有個人
[00:09:36.880 --> 00:09:38.880]  可能係巴勒斯坦人 可能係天使
[00:09:38.880 --> 00:09:40.880]  可能知係乜嘢
[00:09:40.880 --> 00:09:42.880]  總之好奇特地 突然間有人
[00:09:42.880 --> 00:09:44.880]  抆一抆我 走
[00:09:44.880 --> 00:09:46.880]  中間有條小巷就穿咗
[00:09:46.880 --> 00:09:48.880]  過去 就走一左
[00:09:48.880 --> 00:09:50.880]  又帶我行到一度 就放低我
[00:09:50.880 --> 00:09:52.880]  行返去遊客區嗰邊
[00:09:52.880 --> 00:09:56.880]  咁呀 驚驚地
[00:09:56.880 --> 00:09:58.880]  都入咗間舖頭 驚出面打架
[00:09:58.880 --> 00:10:00.880]  間舖頭嗰啲人
[00:10:00.880 --> 00:10:02.880]  好似係巴勒斯坦人咁睇緊
[00:10:02.880 --> 00:10:04.880]  唔係林鄭 佢係阿美利亞人
[00:10:04.880 --> 00:10:06.880]  都係比較定啲 嗰啲係基督徒
[00:10:06.880 --> 00:10:08.880]  嗰啲係阿美利亞人 跟住就買嗰啲
[00:10:08.880 --> 00:10:10.880]  聖畫咁 咁都入去
[00:10:10.880 --> 00:10:12.880]  都買返幅 咁呀 金龜呀
[00:10:12.880 --> 00:10:14.880]  死啦 唔夠錢呀
[00:10:14.880 --> 00:10:16.880]  你可唔可以 返酒店
[00:10:16.880 --> 00:10:18.880]  攞畀你呀 佢話得呀 我車你去啦
[00:10:18.880 --> 00:10:20.880]  咁 唉 啱呀 啱哂
[00:10:20.880 --> 00:10:22.880]  佢又車呢 又架Benz
[00:10:22.880 --> 00:10:24.880]  佢幾好有錢呀 佢賣嗰啲
[00:10:24.880 --> 00:10:26.880]  又架Benz 就車咗去
[00:10:26.880 --> 00:10:28.880]  酒店 都唔知自己點走呢
[00:10:28.880 --> 00:10:30.880]  唔知衝突緊 又開緊窗
[00:10:30.880 --> 00:10:32.880]  的士都走哂 咁就呢
[00:10:32.880 --> 00:10:34.880]  咁呀 終於返開酒店
[00:10:34.880 --> 00:10:36.880]  咁喺嗰個嘅經驗裏面呢
[00:10:36.880 --> 00:10:38.880]  佢返緊知啦 原來
[00:10:38.880 --> 00:10:40.880]  有時 你走入咗個
[00:10:40.880 --> 00:10:42.880]  危難當中 你唔知
[00:10:42.880 --> 00:10:44.880]  人生都係呀 佢仲有一個
[00:10:44.880 --> 00:10:46.880]  你唔知嘅困境裏面
[00:10:46.880 --> 00:10:48.880]  點樣走得出嚟啦
[00:10:48.880 --> 00:10:50.880]  佢唔知呀 但佢知原來
[00:10:50.880 --> 00:10:52.880]  神喺我身邊呀 當
[00:10:52.880 --> 00:10:54.880]  最危險嗰時 就有個人
[00:10:54.880 --> 00:10:56.880]  即係兩邊劍拔弩張 預備
[00:10:56.880 --> 00:10:58.880]  衝突之前夕 就
[00:10:58.880 --> 00:11:00.880]  有佢人拉走我
[00:11:00.880 --> 00:11:02.880]  一路曲曲折折咁
[00:11:02.880 --> 00:11:04.880]  即係好睇電影咁 畀人追追追追
[00:11:04.880 --> 00:11:06.880]  咁嘅感覺 一路追追下
[00:11:06.880 --> 00:11:08.880]  就去返遊客區就無事
[00:11:08.880 --> 00:11:10.880]  跟住仲有區嗰個
[00:11:10.880 --> 00:11:12.880]  從車內走添
[00:11:12.880 --> 00:11:14.880]  都唔使搭的士
[00:11:14.880 --> 00:11:16.880]  不過當然買番塊
[00:11:16.880 --> 00:11:18.880]  基督嗰啲畫啦 咁呀
[00:11:18.880 --> 00:11:20.880]  好貴嗰啲古董呀 咁都值啦
[00:11:20.880 --> 00:11:22.880]  嗰塊嘢都帶喺屋企擺幾多年
[00:11:22.880 --> 00:11:24.880]  咁呀
[00:11:24.880 --> 00:11:26.880]  但係嗰個感覺呀
[00:11:26.880 --> 00:11:28.880]  就原來人生
[00:11:28.880 --> 00:11:30.880]  係要有人帶你行
[00:11:30.880 --> 00:11:32.880]  喺困境中帶你出嚟
[00:11:32.880 --> 00:11:34.880]  有時唔係你自己得嘅
[00:11:34.880 --> 00:11:36.880]  你以為自己好叻
[00:11:36.880 --> 00:11:38.880]  你以為自己好熟悉 老實啦
[00:11:38.880 --> 00:11:40.880]  你以為你知點行 行下就行錯咋
[00:11:40.880 --> 00:11:42.880]  行錯就進入咗困境當中
[00:11:42.880 --> 00:11:44.880]  所以你喺聖經呢度
[00:11:44.880 --> 00:11:46.880]  佢又特別講到呢 係
[00:11:46.880 --> 00:11:48.880]  遵他而行呢 其實有個意思嘅
[00:11:48.880 --> 00:11:50.880]  佢原文意思就係
[00:11:50.880 --> 00:11:52.880]  在他裏面走
[00:11:52.880 --> 00:11:54.880]  在他裏面即係佢罩住你
[00:11:54.880 --> 00:11:56.880]  所以佢成日話 基督遮蓋我哋
[00:11:56.880 --> 00:11:58.880]  因為佢罩住我哋
[00:11:58.880 --> 00:12:00.880]  喺我哋心靈獻畀佢
[00:12:00.880 --> 00:12:02.880]  佢會罩住我哋 遇著乜嘢危險
[00:12:02.880 --> 00:12:04.880]  陰時忽然間就會渡過
[00:12:04.880 --> 00:12:06.880]  係不可思議
[00:12:06.880 --> 00:12:08.880]  其實以色列嗰個係
[00:12:08.880 --> 00:12:10.880]  好少嘅事 後來人生
[00:12:10.880 --> 00:12:12.880]  當你為神而獻身
[00:12:12.880 --> 00:12:14.880]  去入到經典時 當時
[00:12:14.880 --> 00:12:16.880]  好多政治嘅危機
[00:12:16.880 --> 00:12:18.880]  你要面對
[00:12:18.880 --> 00:12:20.880]  我哋唔識政治 又唔識搞政治
[00:12:20.880 --> 00:12:22.880]  又唔識講政治 又冇權又冇錢
[00:12:22.880 --> 00:12:24.880]  根本冇實力嘅
[00:12:24.880 --> 00:12:26.880]  但我哋上帝喺度
[00:12:26.880 --> 00:12:28.880]  神同我一齊行
[00:12:28.880 --> 00:12:30.880]  我就在他裏面嗰陣時
[00:12:30.880 --> 00:12:32.880]  我發覺每一次危機都能夠
[00:12:32.880 --> 00:12:34.880]  好奇妙地就渡過咗
[00:12:34.880 --> 00:12:36.880]  每一次嘅危難
[00:12:36.880 --> 00:12:38.880]  每一次政治上
[00:12:38.880 --> 00:12:40.880]  有人會攻擊
[00:12:40.880 --> 00:12:42.880]  話我哋係嗰啲
[00:12:42.880 --> 00:12:44.880]  滲透宗教
[00:12:44.880 --> 00:12:46.880]  左派攻擊 我入中國十幾年
[00:12:46.880 --> 00:12:48.880]  幫助中國 都有人攻擊
[00:12:48.880 --> 00:12:50.880]  仔危機中有其他人保護咗你
[00:12:50.880 --> 00:12:52.880]  我又冇事 每一次都係咁
[00:12:52.880 --> 00:12:54.880]  於是我係明白
[00:12:54.880 --> 00:12:56.880]  在他裏面
[00:12:56.880 --> 00:12:58.880]  在他裏面走
[00:12:58.880 --> 00:13:00.880]  真他人就喺佢裏面走
[00:13:00.880 --> 00:13:02.880]  你睇下一個
[00:13:02.880 --> 00:13:04.880]  在他裏面生根建造
[00:13:04.880 --> 00:13:06.880]  生根係一個
[00:13:06.880 --> 00:13:08.880]  人業嘅名詞
[00:13:08.880 --> 00:13:10.880]  係啲植物
[00:13:10.880 --> 00:13:12.880]  能夠好新嘅生咗落土地
[00:13:12.880 --> 00:13:14.880]  佢哋講嘅意思就係
[00:13:14.880 --> 00:13:16.880]  我哋嘅生命係咪好新嘅
[00:13:16.880 --> 00:13:18.880]  生咗喺耶穌基督裏面
[00:13:18.880 --> 00:13:20.880]  我哋
[00:13:20.880 --> 00:13:22.880]  聖主嗰時初信係恩信
[00:13:22.880 --> 00:13:24.880]  因著佢 我知道得救
[00:13:24.880 --> 00:13:26.880]  我可以有新生命 我可以有永生
[00:13:26.880 --> 00:13:28.880]  咁咪點樣走落去
[00:13:28.880 --> 00:13:30.880]  點樣走落去
[00:13:30.880 --> 00:13:32.880]  就係點樣活在佢裏面
[00:13:32.880 --> 00:13:34.880]  或者係活在佢嘅國度裏面
[00:13:34.880 --> 00:13:36.880]  耶穌基督
[00:13:36.880 --> 00:13:38.880]  佢唔係淨係
[00:13:38.880 --> 00:13:40.880]  讓我得救 佢仲要
[00:13:40.880 --> 00:13:42.880]  將上帝國帶嚟人間
[00:13:42.880 --> 00:13:44.880]  所謂主禱文 個核心就係
[00:13:44.880 --> 00:13:46.880]  要你嘅國關民 要你指引我地上
[00:13:46.880 --> 00:13:48.880]  咩叫上帝嘅國度
[00:13:48.880 --> 00:13:50.880]  即係喺上帝嗰邊嘅世界
[00:13:50.880 --> 00:13:52.880]  嗰一種
[00:13:52.880 --> 00:13:54.880]  慈愛 美善 寬恕
[00:13:54.880 --> 00:13:56.880]  和好 嗰一種嘅世界
[00:13:56.880 --> 00:13:58.880]  你 聖主你
[00:13:58.880 --> 00:14:00.880]  進入嗰邊經歷到
[00:14:00.880 --> 00:14:02.880]  但係你能唔能夠喺地上
[00:14:02.880 --> 00:14:04.880]  行返出呢一種
[00:14:04.880 --> 00:14:06.880]  上帝嘅國度嘅美好
[00:14:06.880 --> 00:14:08.880]  俾人哋經歷到
[00:14:08.880 --> 00:14:10.880]  讓上帝嘅旨意能夠喺地上
[00:14:10.880 --> 00:14:12.880]  能夠完成 而你嘅
[00:14:12.880 --> 00:14:14.880]  國關民要你嘅旨意
[00:14:14.880 --> 00:14:16.880]  行喺地上 佢哋係咪將
[00:14:16.880 --> 00:14:18.880]  神嘅主權 即係
[00:14:18.880 --> 00:14:20.880]  佢哋嘅旨意喺地上行
[00:14:20.880 --> 00:14:22.880]  嗰個國度就係神嘅主權
[00:14:22.880 --> 00:14:24.880]  嗰個意思 係佢掌管嘅
[00:14:24.880 --> 00:14:26.880]  可能喺地上讓神掌管
[00:14:26.880 --> 00:14:28.880]  抑或我哋之後天上
[00:14:28.880 --> 00:14:30.880]  神喺地上由各種嘅政治
[00:14:30.880 --> 00:14:32.880]  社會嘅經濟嚟掌管
[00:14:32.880 --> 00:14:34.880]  可能俾魔鬼掌管
