
[00:00:00.000 --> 00:00:03.880]  我們一起再去禱告
[00:02:37.280 --> 00:02:40.400]  或者當時的處境已經浮現出來
[00:02:40.400 --> 00:02:42.560]  一個怎樣的景象呢?
[00:02:42.560 --> 00:02:45.400]  一個末後末世的景象
[00:02:45.400 --> 00:02:48.160]  所以我剛才說壞事
[00:02:48.160 --> 00:02:51.160]  因為末世真的有很多壞事
[00:02:51.160 --> 00:02:56.160]  你想起一些有關一提到末世的時候
[00:02:56.160 --> 00:03:00.480]  可能你會想到打仗、天災、人禍
[00:03:00.480 --> 00:03:03.480]  但事實上這些當然會發生
[00:03:03.480 --> 00:03:08.480]  但保羅在他的教導裏面
[00:03:08.480 --> 00:03:09.880]  給我們看到一些東西
[00:03:09.880 --> 00:03:13.280]  他說有危險的
[00:03:13.280 --> 00:03:15.480]  這個是一個危險的日子
[00:03:15.480 --> 00:03:18.080]  是什麼危險的日子呢?
[00:03:18.080 --> 00:03:20.080]  事實上不單止是危險
[00:03:20.080 --> 00:03:22.080]  也是一些艱難
[00:03:22.080 --> 00:03:24.080]  因為在末世裏面
[00:03:24.080 --> 00:03:29.880]  除了他說有政府或者不同人去逼迫基督徒
[00:03:29.880 --> 00:03:34.080]  而是在說其實他身處的處境
[00:03:34.080 --> 00:03:35.880]  不單止是政權
[00:03:35.880 --> 00:03:40.280]  而可能不同的人都在逼迫
[00:03:40.280 --> 00:03:42.080]  逼迫基督徒
[00:03:42.080 --> 00:03:45.480]  或者甚至自己教會裏面
[00:03:45.480 --> 00:03:46.880]  都會有紛爭
[00:03:46.880 --> 00:03:51.280]  或者楊弟兄姊妹落在一個坑裏面
[00:03:51.280 --> 00:03:53.280]  落在一個陷阱裏面
[00:03:53.280 --> 00:03:56.280]  我自己看完保羅這段經文
[00:03:56.280 --> 00:03:58.880]  我就歸納出沙漠
[00:03:58.880 --> 00:04:01.280]  沙漠就不是我們現在社會說
[00:04:01.280 --> 00:04:06.080]  沒有交稅、沒有自己的住屋
[00:04:06.080 --> 00:04:09.080]  或者沒有綜援
[00:04:09.080 --> 00:04:10.480]  我絕對不是說這些
[00:04:10.480 --> 00:04:13.880]  這些可能在現在的社會上都很艱難
[00:04:13.880 --> 00:04:15.680]  我在說沙漠是什麼呢?
[00:04:15.680 --> 00:04:18.480]  我是說一些現象或者一些人的表現
[00:04:18.480 --> 00:04:19.680]  有些什麼毛呢?
[00:04:19.680 --> 00:04:21.480]  這沙漠是什麼呢?
[00:04:21.480 --> 00:04:25.080]  我想起目中無神的人性
[00:04:25.080 --> 00:04:27.680]  或者這些人
[00:04:27.680 --> 00:04:31.480]  沒有能力的信仰
[00:04:31.480 --> 00:04:34.680]  沒有真道的真理教師
[00:04:34.680 --> 00:04:36.680]  即是假教師
[00:04:36.680 --> 00:04:38.480]  他教導真理
[00:04:38.480 --> 00:04:39.480]  很好笑
[00:04:39.480 --> 00:04:40.680]  這沙漠
[00:04:40.680 --> 00:04:42.280]  究竟這沙漠是怎樣呢?
[00:04:42.280 --> 00:04:46.880]  我們再看看保羅的經文或者他的教導
[00:04:46.880 --> 00:04:49.680]  什麼是目中無神的人性呢?
[00:04:49.680 --> 00:04:51.680]  我不知道你能不能想像到
[00:04:51.680 --> 00:04:53.680]  我只是輕易地把它歸類
[00:04:53.680 --> 00:04:54.680]  不是很認真
[00:04:54.680 --> 00:04:57.480]  或者不是分得很仔細
[00:04:57.480 --> 00:05:00.480]  我純粹是把它一些歸類
[00:05:00.480 --> 00:05:03.280]  第一就是貪愛世界
[00:05:03.280 --> 00:05:06.480]  剛才林先生帶我們讀聖經的時候說
[00:05:06.480 --> 00:05:09.080]  你當以基督的心為心
[00:05:09.080 --> 00:05:11.680]  如果一個基督徒以基督的心為心
[00:05:11.680 --> 00:05:14.280]  真的會想上帝喜歡我們做什麼
[00:05:14.280 --> 00:05:15.480]  但是
[00:05:15.480 --> 00:05:18.480]  當你專顧自己的時候
[00:05:18.480 --> 00:05:20.880]  其實你在體貼肉體
[00:05:20.880 --> 00:05:23.680]  這個世界教你什麼呢?
[00:05:23.680 --> 00:05:25.480]  人不為己
[00:05:25.480 --> 00:05:27.680]  天誅地滅
[00:05:27.680 --> 00:05:29.480]  我們是在為自己
[00:05:29.480 --> 00:05:31.680]  我們在這個世界上
[00:05:31.680 --> 00:05:34.480]  我覺得最重要是為自己
[00:05:34.480 --> 00:05:37.080]  這個世界是這樣教我們的
[00:05:37.080 --> 00:05:39.880]  然後錢財才重要
[00:05:39.880 --> 00:05:42.480]  要不然也不會有這麼多騙案發生
[00:05:42.480 --> 00:05:45.880]  要不然也不會有人很瘋狂地去賺錢
[00:05:45.880 --> 00:05:47.680]  我沒有說賺錢不行
[00:05:47.680 --> 00:05:51.480]  而是將其他東西放下
[00:05:51.480 --> 00:05:54.080]  踩著不同的人去想
[00:05:54.080 --> 00:05:57.080]  或者犧牲不同的人
[00:05:57.080 --> 00:05:59.480]  貪愛錢財
[00:05:59.480 --> 00:06:01.480]  心不聖潔
[00:06:01.480 --> 00:06:02.480]  聖潔是什麼?
[00:06:02.480 --> 00:06:04.080]  分別為聖
[00:06:04.080 --> 00:06:07.280]  當你的心不聖潔的時候是在說
[00:06:07.280 --> 00:06:09.480]  你要去追隨世俗
[00:06:09.480 --> 00:06:11.880]  你不要去分別為聖
[00:06:11.880 --> 00:06:15.280]  這是我們去親近世界
[00:06:15.280 --> 00:06:19.080]  或者很想在這個世界上得到滿足的東西
[00:06:19.080 --> 00:06:23.280]  我們喜歡這個世界多於上帝
[00:06:23.280 --> 00:06:26.080]  然後有一些是指為是
[00:06:26.080 --> 00:06:27.680]  指為是是什麼呢?
[00:06:27.680 --> 00:06:29.280]  有幾個形容
[00:06:29.280 --> 00:06:30.480]  自誇
[00:06:30.480 --> 00:06:32.480]  自誇就是覺得自己很厲害
[00:06:32.480 --> 00:06:34.080]  狂傲更加嚴重
[00:06:34.080 --> 00:06:36.080]  簡直不可一世旁獨
[00:06:36.080 --> 00:06:37.480]  有誹謗
[00:06:37.480 --> 00:06:39.280]  很多是非判斷
[00:06:39.280 --> 00:06:40.680]  我想這個大家會很明白
[00:06:40.680 --> 00:06:46.680]  現在每個人都覺得自己的定義是最對的
[00:06:46.680 --> 00:06:50.680]  覺得我看的東西是最準確的
[00:06:50.680 --> 00:06:52.280]  當時保羅在說
[00:06:52.280 --> 00:06:53.680]  當時有些現象
[00:06:53.680 --> 00:06:56.080]  有些人賣藥
[00:06:56.080 --> 00:07:00.080]  煲到藥都快能醫百病
[00:07:00.080 --> 00:07:01.680]  很厲害的
[00:07:01.680 --> 00:07:04.680]  事實上當時有些江湖術士是這樣
[00:07:04.680 --> 00:07:09.280]  很瘋狂地說自己的東西很行
[00:07:09.280 --> 00:07:11.280]  這是當時的現象
[00:07:11.280 --> 00:07:14.080]  但不只是在江湖上賣藥
[00:07:14.080 --> 00:07:17.680]  而是當時社會上有一班人
[00:07:17.680 --> 00:07:19.680]  他們覺得自己很厲害
[00:07:19.680 --> 00:07:22.280]  所以保羅經常勉勵提摩提
[00:07:22.280 --> 00:07:24.280]  你不要經常和我辯論
[00:07:24.280 --> 00:07:25.880]  為什麼人們很喜歡辯論
[00:07:25.880 --> 00:07:27.680]  因為覺得我自己很行
[00:07:27.680 --> 00:07:28.880]  我行
[00:07:28.880 --> 00:07:31.480]  我要說贏你
[00:07:31.480 --> 00:07:35.080]  這是當時的風氣
[00:07:35.080 --> 00:07:38.680]  事實上是反映某程度
[00:07:38.680 --> 00:07:41.080]  我們都覺得自己很行
[00:07:41.080 --> 00:07:43.280]  是對的
[00:07:43.280 --> 00:07:44.880]  另一方面
[00:07:44.880 --> 00:07:46.480]  背信棄義
[00:07:46.480 --> 00:07:49.080]  怎樣背信棄義呢
[00:07:49.080 --> 00:07:51.880]  違背父母
[00:07:51.880 --> 00:07:53.080]  忘恩負義
[00:07:53.080 --> 00:07:57.880]  忘恩負義是說忘記上帝的恩典
[00:07:57.880 --> 00:07:59.480]  上帝救贖了我們
[00:07:59.480 --> 00:08:02.880]  但忘記了母親情
[00:08:02.880 --> 00:08:04.880]  出賣主賣友
[00:08:04.880 --> 00:08:07.880]  可能你成為基督徒
[00:08:07.880 --> 00:08:11.480]  你去終生福祉會被出賣
[00:08:11.480 --> 00:08:14.880]  這些其實是說你沒有神
[00:08:14.880 --> 00:08:16.480]  那個人性
[00:08:16.480 --> 00:08:18.080]  沒有親情
[00:08:18.080 --> 00:08:19.480]  沒有朋友
[00:08:19.480 --> 00:08:21.280]  沒有上帝
[00:08:21.280 --> 00:08:23.680]  因為自己很重要
[00:08:23.680 --> 00:08:25.080]  當你有上帝的時候
[00:08:25.080 --> 00:08:27.880]  上帝教我們孝敬父母
[00:08:27.880 --> 00:08:29.680]  但是沒有了
[00:08:29.680 --> 00:08:31.080]  違背父母
[00:08:31.080 --> 00:08:33.080]  忘記上帝的恩情
[00:08:33.080 --> 00:08:35.480]  忘記了上帝是你的救主
[00:08:35.480 --> 00:08:36.480]  去拯救你
[00:08:36.480 --> 00:08:39.480]  最重要是什麼設計
[00:08:39.480 --> 00:08:41.080]  特別在性格上
[00:08:41.080 --> 00:08:43.080]  最後就是其他
[00:08:43.080 --> 00:08:44.480]  我就歸納
[00:08:44.480 --> 00:08:46.680]  有些人死都不肯解怨
[00:08:46.680 --> 00:08:47.280]  什麼呢
[00:08:47.280 --> 00:08:49.280]  就是我不會寬恕他
[00:08:49.280 --> 00:08:50.280]  你得罪我
[00:08:50.280 --> 00:08:52.880]  死都不寬恕你
[00:08:52.880 --> 00:08:58.280]  亦都會說一些殘言 說人壞話
[00:08:58.280 --> 00:08:59.880]  其實我經常說笑
[00:08:59.880 --> 00:09:02.880]  說人壞話就拉近人距離
[00:09:02.880 --> 00:09:05.880]  這是人會去表現的
[00:09:05.880 --> 00:09:07.280]  亦都不可以約束自己
[00:09:07.280 --> 00:09:08.880]  放縱自己
[00:09:08.880 --> 00:09:10.880]  任意妄為
[00:09:10.880 --> 00:09:12.680]  性情凶殘是說
[00:09:12.680 --> 00:09:16.880]  甚至他被野獸環繞凶殘
[00:09:16.880 --> 00:09:18.480]  即是好像不是人
[00:09:18.480 --> 00:09:20.280]  但說的是他的性格
[00:09:20.280 --> 00:09:21.480]  他不愛良善
[00:09:21.480 --> 00:09:24.080]  良善本來自上帝
[00:09:24.080 --> 00:09:24.880]  他不想閒事
[00:09:24.880 --> 00:09:26.480]  沒有憐憫
[00:09:26.480 --> 00:09:28.680]  不憐憫不憐良善
[00:09:28.680 --> 00:09:31.080]  其實是說不會對人好
[00:09:31.080 --> 00:09:34.880]  任意妄為這個字很重要
[00:09:34.880 --> 00:09:39.280]  什麼時候出現過任意妄為
[00:09:39.280 --> 00:09:41.280]  時思記
[00:09:41.280 --> 00:09:43.080]  時思記的時代
[00:09:43.080 --> 00:09:47.080]  去形容人們任意妄為
[00:09:47.080 --> 00:09:50.680]  這不就是沒有上帝的表現嗎
[00:09:50.680 --> 00:09:51.680]  自公自大
[00:09:51.680 --> 00:09:52.680]  其實我都在掙扎
[00:09:52.680 --> 00:09:54.080]  這個應該放在前面
[00:09:54.080 --> 00:09:54.680]  還是怎樣
[00:09:54.680 --> 00:09:55.880]  不過不要緊
[00:09:55.880 --> 00:09:57.280]  其實都是在說
[00:09:57.280 --> 00:09:59.480]  我自己最重要
[00:09:59.480 --> 00:10:01.080]  我隨意把它分開
[00:10:01.080 --> 00:10:03.480]  但其實都是炒在一起
[00:10:03.480 --> 00:10:07.080]  一個沒有上帝的人
[00:10:07.080 --> 00:10:09.080]  會怎樣表現呢
[00:10:09.080 --> 00:10:10.480]  我想提的
[00:10:10.480 --> 00:10:12.280]  其實某程度上
[00:10:12.280 --> 00:10:15.080]  保羅在說一些
[00:10:15.080 --> 00:10:17.280]  說信了耶穌的人
[00:10:17.280 --> 00:10:19.680]  說信了主的信徒
[00:10:19.680 --> 00:10:21.280]  他們有這些表現
[00:10:21.280 --> 00:10:23.280]  社會上有這些表現
[00:10:23.280 --> 00:10:25.480]  不奇怪
[00:10:25.480 --> 00:10:26.680]  是有的
[00:10:26.680 --> 00:10:31.880]  不過如果在教會這樣發生的時候
[00:10:31.880 --> 00:10:34.280]  你會覺得怎樣呢
[00:10:34.280 --> 00:10:36.480]  在教會裏面
[00:10:36.480 --> 00:10:39.680]  有目中無神的人
[00:10:39.680 --> 00:10:42.280]  會怎樣呢
[00:10:42.280 --> 00:10:43.680]  另一方面
[00:10:43.680 --> 00:10:46.080]  他又愛賢樂
[00:10:46.080 --> 00:10:47.880]  不愛上帝
[00:10:47.880 --> 00:10:49.680]  開心比較重要
[00:10:49.680 --> 00:10:51.680]  開派對比較重要
[00:10:51.680 --> 00:10:53.480]  去玩比較重要
[00:10:53.480 --> 00:10:56.480]  比上帝重要
[00:10:56.480 --> 00:10:58.680]  所以保羅說他們有
[00:10:58.680 --> 00:11:01.280]  敬虔的外貌
[00:11:01.280 --> 00:11:04.480]  但是沒有了敬虔的實意
[00:11:04.480 --> 00:11:06.680]  沒有了真實的心
[00:11:06.680 --> 00:11:09.680]  或者那個表現
[00:11:09.680 --> 00:11:13.880]  因為他們只有外表
[00:11:13.880 --> 00:11:16.880]  好像很想學習真理
[00:11:16.880 --> 00:11:18.080]  其實不會明白
[00:11:18.080 --> 00:11:21.480]  因為心不在
[00:11:21.480 --> 00:11:22.280]  我不知道
[00:11:22.280 --> 00:11:24.080]  你讀書也知道
[00:11:24.080 --> 00:11:25.680]  或者學習
[00:11:25.680 --> 00:11:27.080]  當你的心不在
[00:11:27.080 --> 00:11:29.080]  你怎樣學也學不到
[00:11:29.080 --> 00:11:30.280]  但是又好像說
[00:11:30.280 --> 00:11:32.480]  我很想學
[00:11:32.480 --> 00:11:33.480]  我不知道你有沒有聽過
[00:11:33.480 --> 00:11:34.480]  頂尖會說
[00:11:34.480 --> 00:11:34.880]  哎呀
[00:11:34.880 --> 00:11:37.480]  我都知道讀靈修很重要
[00:11:37.480 --> 00:11:39.280]  但是
[00:11:39.280 --> 00:11:40.080]  是呀
[00:11:40.080 --> 00:11:40.680]  都好
[00:11:40.680 --> 00:11:41.680]  什麼
[00:11:41.680 --> 00:11:43.680]  什麼
[00:11:43.680 --> 00:11:46.480]  究竟這是一個怎樣的信仰
[00:11:46.480 --> 00:11:49.280]  當你有說自己信耶穌
[00:11:49.280 --> 00:11:51.880]  根本這是一個武力的信仰
[00:11:51.880 --> 00:11:56.280]  這個信仰在你的生命上發揮不到
[00:11:56.280 --> 00:12:00.480]  我不知道你作為一個基督徒
[00:12:00.480 --> 00:12:04.280]  你會不會覺得自己是信耶穌
[00:12:04.280 --> 00:12:05.280]  應該吧
[00:12:05.280 --> 00:12:06.880]  基督徒應該信耶穌
[00:12:06.880 --> 00:12:08.280]  這個就很糟糕了
[00:12:08.280 --> 00:12:10.480]  我們以為自己信耶穌
[00:12:10.480 --> 00:12:13.480]  但是我們的生命
[00:12:13.480 --> 00:12:15.880]  卻是沒有耶穌
[00:12:15.880 --> 00:12:18.680]  沒有被耶穌去管理
[00:12:18.680 --> 00:12:21.680]  我們有時間
[00:12:21.680 --> 00:12:23.880]  我們有時間去看電視
[00:12:23.880 --> 00:12:25.280]  有時間去看電影
[00:12:25.280 --> 00:12:26.680]  有時間看Facebook
[00:12:26.680 --> 00:12:28.280]  Instagram
[00:12:28.280 --> 00:12:30.880]  我們會追一些媒體
[00:12:30.880 --> 00:12:34.280]  追一些我們很想緊貼的對象
[00:12:34.280 --> 00:12:35.080]  去更新
[00:12:35.080 --> 00:12:36.280]  它的更新
[00:12:36.280 --> 00:12:37.880]  它的情況
[00:12:37.880 --> 00:12:39.480]  或者我們都追時事
[00:12:39.480 --> 00:12:41.880]  追得很貼
[00:12:41.880 --> 00:12:43.880]  但是
[00:12:43.880 --> 00:12:46.480]  我們所關心的我們的上帝
[00:12:46.480 --> 00:12:48.680]  如果我們關心的話
[00:12:48.680 --> 00:12:52.280]  你有沒有追貼上帝的媒體
[00:12:52.280 --> 00:12:53.680]  上帝的話語
[00:12:53.680 --> 00:12:56.080]  你有沒有一直去追
[00:12:56.080 --> 00:12:57.280]  上帝的聖情
[00:12:57.280 --> 00:12:58.880]  你有沒有追
[00:12:58.880 --> 00:13:00.480]  我想在這個情況
[00:13:00.480 --> 00:13:02.280]  其實都很糟糕的
[00:13:02.280 --> 00:13:05.080]  其實基督徒不讀聖經
[00:13:05.080 --> 00:13:07.280]  可以嗎
[00:13:07.280 --> 00:13:09.480]  可以
[00:13:09.480 --> 00:13:11.280]  不會死
[00:13:11.280 --> 00:13:13.080]  你只要上班
[00:13:13.080 --> 00:13:14.280]  你繼續娛樂
[00:13:14.280 --> 00:13:15.680]  有什麼問題
[00:13:15.680 --> 00:13:17.480]  好像沒有問題
[00:13:17.480 --> 00:13:18.080]  不靈修
[00:13:18.080 --> 00:13:18.680]  不讀聖經
[00:13:18.680 --> 00:13:20.680]  什麼都沒有問題
[00:13:20.680 --> 00:13:22.880]  我們都好像這樣活
[00:13:22.880 --> 00:13:24.680]  不過
[00:13:24.680 --> 00:13:27.080]  這不是一個基督徒
[00:13:27.080 --> 00:13:29.080]  當我們不去讀聖經
[00:13:29.080 --> 00:13:31.480]  我們不去靈修
[00:13:31.480 --> 00:13:33.280]  其實
[00:13:33.280 --> 00:13:37.680]  就好像溫水煮蛙這個故事
[00:13:37.680 --> 00:13:39.680]  慢慢慢慢
[00:13:39.680 --> 00:13:43.280]  其實我們的基督徒生命死去
[00:13:43.280 --> 00:13:44.880]  已經只有
[00:13:44.880 --> 00:13:46.080]  我是基督徒
[00:13:46.080 --> 00:13:49.280]  但原來沒有實質的生命
[00:13:49.280 --> 00:13:50.680]  因為
[00:13:50.680 --> 00:13:53.080]  我們已經不知不覺死去了
[00:13:53.080 --> 00:13:55.480]  這個屬靈的生命
[00:13:55.480 --> 00:13:57.280]  就好像溫水煮蛙這樣
[00:13:57.280 --> 00:14:01.080]  慢慢慢慢住縮了
[00:14:01.080 --> 00:14:02.480]  最糟糕
[00:14:02.480 --> 00:14:05.480]  我們面對誘惑的時候
[00:14:05.480 --> 00:14:07.480]  其實我們是不醒覺的
[00:14:07.480 --> 00:14:10.280]  我們都沒有能力去拒絕
[00:14:10.280 --> 00:14:11.280]  因為
[00:14:11.280 --> 00:14:15.280]  其實已經不知不覺地活在陷阱裏面
[00:14:15.280 --> 00:14:17.080]  活在誘惑裏面
[00:14:17.080 --> 00:14:19.080]  我們很容易
[00:14:19.080 --> 00:14:20.880]  就踩了下去
[00:14:20.880 --> 00:14:22.080]  所以在這個情況下
[00:14:22.080 --> 00:14:24.280]  當我們的信仰是沒有力的
[00:14:24.280 --> 00:14:25.280]  其實
[00:14:25.280 --> 00:14:28.080]  基督徒生命是很危險的
[00:14:28.080 --> 00:14:29.880]  我本來說
[00:14:29.880 --> 00:14:33.080]  這是一個危險的日子
[00:14:33.080 --> 00:14:35.480]  當我們身處周圍的人
[00:14:35.480 --> 00:14:36.680]  這樣去表現
[00:14:36.680 --> 00:14:40.680]  或者甚至我們自己也是這樣去表現的時候
[00:14:40.680 --> 00:14:43.680]  我們活在一個危險的裏面
[00:14:43.680 --> 00:14:45.280]  這個情況
[00:14:45.280 --> 00:14:47.480]  有點像
[00:14:47.480 --> 00:14:50.080]  格拉森那個人被鬼附
[00:14:50.080 --> 00:14:52.280]  他控制不了自己
[00:14:52.280 --> 00:14:54.680]  他是被困住
[00:14:54.680 --> 00:14:56.880]  好像被魔鬼掌控
[00:14:56.880 --> 00:14:58.480]  做盡一切
[00:14:58.480 --> 00:15:01.480]  上帝不喜悅的事情
[00:15:01.480 --> 00:15:04.480]  其實我們回到
[00:15:04.480 --> 00:15:07.080]  那個罪的樣式
[00:15:07.080 --> 00:15:08.880]  回到
[00:15:08.880 --> 00:15:11.680]  好像沒有信耶穌的樣式
[00:15:11.680 --> 00:15:13.080]  最慘
[00:15:13.080 --> 00:15:14.280]  自己是這樣之外
[00:15:14.280 --> 00:15:16.280]  最慘還有一班人
[00:15:16.280 --> 00:15:18.080]  虎視眈眈
[00:15:18.080 --> 00:15:22.080]  這一班假教師進入到教會裏面
[00:15:22.080 --> 00:15:25.880]  他專門選擇一些軟弱的朋友
[00:15:25.880 --> 00:15:29.880]  他們會將一些錯誤的信息去教導
[00:15:29.880 --> 00:15:31.680]  在那個年代
[00:15:31.680 --> 00:15:34.280]  比較軟弱的朋友就是婦女
[00:15:34.280 --> 00:15:36.480]  這班假教師會做什麼呢?
[00:15:36.480 --> 00:15:38.680]  他們會周圍去串門子
[00:15:38.680 --> 00:15:41.680]  去逐家逐戶聊天、坐坐
[00:15:41.680 --> 00:15:44.280]  探訪、關心
[00:15:44.280 --> 00:15:48.280]  婦女那個年代不用上班
[00:15:48.280 --> 00:15:51.080]  聊天
[00:15:51.080 --> 00:15:54.680]  到處去
[00:15:54.680 --> 00:15:57.280]  說說、聽聽
[00:15:57.280 --> 00:15:59.880]  而這班人有一個很大的特色
[00:15:59.880 --> 00:16:02.280]  他們花言巧語很厲害
[00:16:02.280 --> 00:16:04.280]  他們能言善道
[00:16:04.280 --> 00:16:07.680]  於是就能夠將他們
[00:16:07.680 --> 00:16:09.280]  哄得很得意
[00:16:09.280 --> 00:16:11.880]  又好像很有道理
[00:16:11.880 --> 00:16:15.680]  慢慢慢慢將他們引誘
[00:16:15.680 --> 00:16:17.680]  離棄真道
[00:16:17.680 --> 00:16:20.080]  做一些不好的事情
[00:16:20.080 --> 00:16:21.680]  正正在說他們
[00:16:21.680 --> 00:16:24.880]  不是叫他們去下文淫罵做什麼
[00:16:24.880 --> 00:16:26.080]  而是在說
[00:16:26.080 --> 00:16:29.880]  他們做一些非基督徒的樣式
[00:16:29.880 --> 00:16:33.480]  這班婦女以為自己在學真理
[00:16:33.480 --> 00:16:35.280]  但原來不是
[00:16:35.280 --> 00:16:38.280]  他們其實不是沒有心學
[00:16:38.280 --> 00:16:40.680]  不過已經被引誘了
[00:16:40.680 --> 00:16:42.280]  被拖離了
[00:16:42.280 --> 00:16:47.680]  所以他們被帶離開真道
[00:16:47.680 --> 00:16:50.880]  保羅提摩泰
[00:16:50.880 --> 00:16:52.280]  你要小心
[00:16:52.280 --> 00:16:54.880]  你要關注婦女們
[00:16:54.880 --> 00:16:57.080]  姐妹們被引誘
[00:16:57.080 --> 00:17:00.480]  要特別關心她們、鼓勵她們
[00:17:00.480 --> 00:17:04.880]  而其中提了兩個人
[00:17:04.880 --> 00:17:08.080]  瓦尼、楊弼
[00:17:08.080 --> 00:17:12.680]  他們當時怎樣抵擋上帝
[00:17:12.680 --> 00:17:14.880]  給摩西的律法
[00:17:14.880 --> 00:17:18.480]  其實這班人就像這兩個人
[00:17:18.480 --> 00:17:21.480]  都在抵擋主的真道
[00:17:21.480 --> 00:17:23.480]  甚至他形容
[00:17:23.480 --> 00:17:24.680]  他們是壞人
[00:17:24.680 --> 00:17:26.280]  因為他們心地不好
[00:17:26.280 --> 00:17:27.880]  他們心地不好
[00:17:27.880 --> 00:17:30.680]  將他們帶離開真道
[00:17:30.680 --> 00:17:33.880]  將他們帶離開上帝的道理
[00:17:33.880 --> 00:17:36.080]  他說這班人你去廢他們
[00:17:36.080 --> 00:17:39.280]  其實是在說真道上不接納他們
[00:17:39.280 --> 00:17:42.680]  因為他們是抵擋真道的人
[00:17:42.680 --> 00:17:45.480]  這班人會迷惑人
[00:17:45.480 --> 00:17:48.480]  離開信仰
[00:17:48.480 --> 00:17:54.480]  讓人不知不覺間偏離了
[00:17:54.480 --> 00:17:58.080]  很多時異端不會說自己是異端
[00:17:58.080 --> 00:18:01.880]  不會說我是女基督
[00:18:01.880 --> 00:18:04.880]  我是異端,我現在誘惑你
[00:18:04.880 --> 00:18:06.280]  不會
[00:18:06.280 --> 00:18:09.880]  他只會扮一個很虔誠的基督徒
[00:18:09.880 --> 00:18:11.080]  很有道理的
[00:18:11.080 --> 00:18:13.080]  我們一起來傾道理
[00:18:13.080 --> 00:18:16.080]  而慢慢慢慢誘惑你
[00:18:16.080 --> 00:18:19.080]  這班人就到處走
