
[00:00:00.000 --> 00:00:04.000]  上個星期我們看過彼得的故事
[00:06:28.000 --> 00:06:29.000]  為什麼
[00:06:29.000 --> 00:06:31.000]  坐牢這條鑰匙都開了門
[00:06:31.000 --> 00:06:33.000]  他沒有這條鑰匙
[00:06:33.000 --> 00:06:35.000]  他沒有這條鑰匙
[00:06:35.000 --> 00:06:36.000]  那你說
[00:06:36.000 --> 00:06:38.000]  這條是什麼鑰匙
[00:06:38.000 --> 00:06:39.000]  這條鑰匙其實
[00:06:39.000 --> 00:06:42.000]  如果我們認真看耶穌的問與答
[00:06:42.000 --> 00:06:46.000]  其實就在耶穌的問題與答案裡面
[00:06:46.000 --> 00:06:47.000]  好了 你說
[00:06:47.000 --> 00:06:48.000]  耶穌的問題問什麼
[00:06:48.000 --> 00:06:49.000]  耶穌說
[00:06:49.000 --> 00:06:52.000]  你愛我 比這聲更深
[00:06:52.000 --> 00:06:53.000]  沒錯
[00:06:53.000 --> 00:06:55.000]  愛其實就是這條鑰匙
[00:06:55.000 --> 00:06:56.000]  可以將彼得
[00:06:56.000 --> 00:06:58.000]  從這個監獄
[00:06:58.000 --> 00:07:01.000]  這個羞辱與內疚的監獄裡面
[00:07:01.000 --> 00:07:02.000]  釋放出來
[00:07:02.000 --> 00:07:04.000]  不過他沒有用到這條鑰匙
[00:07:04.000 --> 00:07:05.000]  沒有用到
[00:07:05.000 --> 00:07:07.000]  那怎樣才可以用到這條鑰匙
[00:07:07.000 --> 00:07:08.000]  怎樣才可以
[00:07:08.000 --> 00:07:09.000]  將這條鑰匙
[00:07:09.000 --> 00:07:11.000]  將上帝的愛
[00:07:11.000 --> 00:07:15.000]  從他的內疚裡面釋放出來
[00:07:15.000 --> 00:07:18.000]  有一個女孩子
[00:07:18.000 --> 00:07:20.000]  很愛她媽
[00:07:20.000 --> 00:07:22.000]  知道她媽那天生日
[00:07:22.000 --> 00:07:25.000]  打算做一頓豐富的晚餐給她
[00:07:25.000 --> 00:07:27.000]  趁她媽出門的時候
[00:07:27.000 --> 00:07:30.000]  用盡她的百般的武藝
[00:07:30.000 --> 00:07:31.000]  來到廚房裡面
[00:07:31.000 --> 00:07:34.000]  打算做一頓好的晚餐給她
[00:07:34.000 --> 00:07:35.000]  不過我從來沒有煮過東西
[00:07:35.000 --> 00:07:36.000]  這個小女孩
[00:07:36.000 --> 00:07:38.000]  也不懂得煮東西
[00:07:38.000 --> 00:07:40.000]  當然我們可以想像
[00:07:40.000 --> 00:07:42.000]  廚房弄得一塌糊塗
[00:07:42.000 --> 00:07:44.000]  當我母親回來的時候
[00:07:44.000 --> 00:07:47.000]  發覺整個廚房一股燒焦的味道
[00:07:47.000 --> 00:07:50.000]  那些煲煲餐餐全部燒焦了
[00:07:50.000 --> 00:07:52.000]  那個女孩子站在那裡
[00:07:52.000 --> 00:07:53.000]  不知道怎麼辦
[00:07:53.000 --> 00:07:54.000]  心裡就想
[00:07:54.000 --> 00:07:55.000]  這次慘了
[00:07:55.000 --> 00:07:57.000]  搞得廚房這樣
[00:07:57.000 --> 00:07:59.000]  一定母親回來見到
[00:07:59.000 --> 00:08:01.000]  一定會很生氣很生氣的
[00:08:01.000 --> 00:08:03.000]  後悔為什麼要試呢
[00:08:03.000 --> 00:08:06.000]  正當她在徬徨無助
[00:08:06.000 --> 00:08:08.000]  不知道怎麼辦的時候
[00:08:08.000 --> 00:08:09.000]  她媽就回來
[00:08:09.000 --> 00:08:11.000]  進屋見到
[00:08:11.000 --> 00:08:15.000]  接著她就跟女兒說
[00:08:15.000 --> 00:08:17.000]  接著就說
[00:08:17.000 --> 00:08:21.000]  你想做一個晚餐給媽媽吃
[00:08:21.000 --> 00:08:23.000]  那個女兒就說是
[00:08:23.000 --> 00:08:27.000]  接著母親沒有責備她
[00:08:27.000 --> 00:08:29.000]  走過去就抱著女兒
[00:08:29.000 --> 00:08:31.000]  就跟女兒說
[00:08:31.000 --> 00:08:35.000]  這個是我最好的晚餐
[00:08:35.000 --> 00:08:41.000]  母親沒有讚揚到她的失敗
[00:08:41.000 --> 00:08:43.000]  弄得廚房一塌糊塗
[00:08:43.000 --> 00:08:44.000]  不過
[00:08:44.000 --> 00:08:48.000]  母親確是很確認
[00:08:48.000 --> 00:08:50.000]  這一個努力背後的女兒
[00:08:50.000 --> 00:08:52.000]  對母親的愛
[00:08:52.000 --> 00:08:54.000]  接著她就跟女兒說
[00:08:54.000 --> 00:08:55.000]  不要緊
[00:08:55.000 --> 00:08:57.000]  我們一起清理廚房
[00:08:57.000 --> 00:08:59.000]  然後我教你怎麼煮東西
[00:08:59.000 --> 00:09:03.000]  當母親見到女兒的努力
[00:09:03.000 --> 00:09:05.000]  背後的愛
[00:09:05.000 --> 00:09:08.000]  而當女兒在她失敗的時候
[00:09:08.000 --> 00:09:10.000]  通過母親的擁抱
[00:09:10.000 --> 00:09:13.000]  而感受到母親的愛的時候
[00:09:13.000 --> 00:09:15.000]  女兒的失敗
[00:09:15.000 --> 00:09:18.000]  不能夠像彼得那樣
[00:09:18.000 --> 00:09:23.000]  囚禁在她的內疚與羞辱之中
[00:09:23.000 --> 00:09:26.000]  因為愛
[00:09:26.000 --> 00:09:30.000]  因為她的失敗
[00:09:30.000 --> 00:09:33.000]  不單止不能夠囚禁這個女兒
[00:09:33.000 --> 00:09:35.000]  反而成為一個原因
[00:09:35.000 --> 00:09:37.000]  讓她以後繼續的嘗試
[00:09:37.000 --> 00:09:39.000]  所以丁姐妹
[00:09:39.000 --> 00:09:41.000]  彼得沒有用這條鑰匙
[00:09:41.000 --> 00:09:43.000]  去將他自己從
[00:09:43.000 --> 00:09:47.000]  內疚與羞愧當中釋放出來
[00:09:47.000 --> 00:09:48.000]  為什麼
[00:09:48.000 --> 00:09:50.000]  因為她在那一刻
[00:09:50.000 --> 00:09:51.000]  仍然不能夠肯定
[00:09:51.000 --> 00:09:54.000]  究竟她的主有沒有接受她
[00:09:54.000 --> 00:09:56.000]  她的主有沒有寬恕她
[00:09:56.000 --> 00:09:58.000]  那三次的不認主
[00:09:58.000 --> 00:09:59.000]  不過
[00:09:59.000 --> 00:10:02.000]  一個個早餐改變了
[00:10:02.000 --> 00:10:04.000]  在岸上耶穌基督
[00:10:04.000 --> 00:10:06.000]  為他們所做的早餐
[00:10:06.000 --> 00:10:08.000]  顯示了證明了
[00:10:08.000 --> 00:10:11.000]  主已經寬恕了彼得
[00:10:11.000 --> 00:10:15.000]  已經接受了彼得對她的愛
[00:10:15.000 --> 00:10:18.000]  當愛被確認
[00:10:18.000 --> 00:10:21.000]  當愛被感受到的時候
[00:10:21.000 --> 00:10:24.000]  愛就能夠去恢復
[00:10:24.000 --> 00:10:28.000]  失敗所做過的破壞
[00:10:28.000 --> 00:10:30.000]  愛永遠都是
[00:10:30.000 --> 00:10:33.000]  醫治破碎最好的良藥
[00:10:33.000 --> 00:10:34.000]  大家同意嗎
[00:10:34.000 --> 00:10:36.000]  我們再看下去
[00:10:36.000 --> 00:10:38.000]  好了
[00:10:38.000 --> 00:10:40.000]  彼得確認了
[00:10:40.000 --> 00:10:41.000]  他說
[00:10:41.000 --> 00:10:43.000]  你知道我愛你
[00:10:43.000 --> 00:10:45.000]  接著主怎麼回答
[00:10:45.000 --> 00:10:46.000]  主就說
[00:10:46.000 --> 00:10:50.000]  你餵養我的小羊
[00:10:50.000 --> 00:10:53.000]  這個問題和答案
[00:10:53.000 --> 00:10:55.000]  差不多類似這樣
[00:10:55.000 --> 00:10:57.000]  重複發生了三次
[00:10:57.000 --> 00:10:59.000]  如果我們看第十五十六
[00:10:59.000 --> 00:11:00.000]  和十七這三節的時候
[00:11:00.000 --> 00:11:02.000]  三節都記載了問題
[00:11:02.000 --> 00:11:05.000]  和答案
[00:11:05.000 --> 00:11:08.000]  當耶穌問你愛我
[00:11:08.000 --> 00:11:09.000]  彼得說愛
[00:11:09.000 --> 00:11:10.000]  接著耶穌就說
[00:11:10.000 --> 00:11:14.000]  你餵養我的羊
[00:11:14.000 --> 00:11:15.000]  當然了
[00:11:15.000 --> 00:11:16.000]  大家要明白
[00:11:16.000 --> 00:11:17.000]  耶穌不是叫彼得
[00:11:17.000 --> 00:11:19.000]  你幫我搞個牧羊生意
[00:11:19.000 --> 00:11:21.000]  包你發財
[00:11:21.000 --> 00:11:23.000]  耶穌不是這樣的意思
[00:11:23.000 --> 00:11:25.000]  耶穌是作為一個比喻
[00:11:25.000 --> 00:11:28.000]  你要照顧我的跟隨者
[00:11:28.000 --> 00:11:30.000]  為什麼三次
[00:11:30.000 --> 00:11:31.000]  為什麼三次
[00:11:31.000 --> 00:11:32.000]  有些解經家就說
[00:11:32.000 --> 00:11:35.000]  三次就是對照耶穌基督
[00:11:35.000 --> 00:11:38.000]  對照彼得三次不認耶穌
[00:11:38.000 --> 00:11:41.000]  三次問彼得
[00:11:41.000 --> 00:11:43.000]  我們要留意
[00:11:43.000 --> 00:11:45.000]  就算是對照彼得的
[00:11:45.000 --> 00:11:47.000]  三次不認主
[00:11:47.000 --> 00:11:49.000]  耶穌三次的發問
[00:11:49.000 --> 00:11:51.000]  並不是要挖苦
[00:11:51.000 --> 00:11:53.000]  或者羞辱彼得
[00:11:53.000 --> 00:11:57.000]  你那次令我這麼難受
[00:11:57.000 --> 00:11:59.000]  我現在就令你這麼難受
[00:11:59.000 --> 00:12:00.000]  不是這樣的意思
[00:12:00.000 --> 00:12:02.000]  三次是代表著
[00:12:02.000 --> 00:12:04.000]  耶穌基督願意
[00:12:04.000 --> 00:12:06.000]  完全處理這個問題
[00:12:06.000 --> 00:12:08.000]  接納和寬恕彼得
[00:12:08.000 --> 00:12:09.000]  很明顯
[00:12:09.000 --> 00:12:10.000]  耶穌基督很清楚
[00:12:10.000 --> 00:12:12.000]  彼得內心的掙扎
[00:12:12.000 --> 00:12:13.000]  究竟是什麼
[00:12:13.000 --> 00:12:15.000]  他三次的問題
[00:12:15.000 --> 00:12:18.000]  跟著三個的命令
[00:12:18.000 --> 00:12:20.000]  是告訴彼得
[00:12:20.000 --> 00:12:23.000]  他對耶穌基督的愛
[00:12:23.000 --> 00:12:25.000]  已經將他從
[00:12:25.000 --> 00:12:29.000]  羞辱與內疚的困境裡
[00:12:29.000 --> 00:12:30.000]  釋放出來
[00:12:30.000 --> 00:12:33.000]  讓彼得可以準備好
[00:12:33.000 --> 00:12:37.000]  去接受耶穌基督的命令
[00:12:37.000 --> 00:12:40.000]  準備好來侍奉他的主
[00:12:40.000 --> 00:12:42.000]  這三個命令是什麼
[00:12:42.000 --> 00:12:43.000]  我們說了三個問題
[00:12:43.000 --> 00:12:44.000]  三個答案
[00:12:44.000 --> 00:12:45.000]  這三個命令是什麼
[00:12:45.000 --> 00:12:46.000]  其實很相似
[00:12:46.000 --> 00:12:47.000]  如果我們看的時候
[00:12:47.000 --> 00:12:49.000]  一個是餵養我的小羊
[00:12:49.000 --> 00:12:51.000]  第二個是牧養我的羊
[00:12:51.000 --> 00:12:53.000]  第三個是餵養我的羊
[00:12:53.000 --> 00:12:54.000]  三個都很相似
[00:12:54.000 --> 00:12:56.000]  不過是有一點點不同
[00:12:56.000 --> 00:12:58.000]  如果我們看第一個命令的時候
[00:12:58.000 --> 00:13:01.000]  就是說你餵養我的小羊
[00:13:01.000 --> 00:13:03.000]  小羊是指什麼
[00:13:03.000 --> 00:13:05.000]  小羊這裡的英文是lamb
[00:13:05.000 --> 00:13:06.000]  大家可以更加相信
[00:13:06.000 --> 00:13:07.000]  這裡所說的小羊
[00:13:07.000 --> 00:13:11.000]  是說一些初信的信徒
[00:13:11.000 --> 00:13:15.000]  或者寧命還是很幼嫩的基督徒
[00:13:15.000 --> 00:13:18.000]  他們通常是撒旦最容易
[00:13:18.000 --> 00:13:21.000]  也是最想攻擊的對象
[00:13:21.000 --> 00:13:22.000]  為什麼
[00:13:22.000 --> 00:13:23.000]  因為這些是
[00:13:23.000 --> 00:13:26.000]  對真理命未有好心的認識
[00:13:26.000 --> 00:13:29.000]  他們還不能夠靠自己
[00:13:29.000 --> 00:13:31.000]  對聖經真理的認識來判斷
[00:13:31.000 --> 00:13:35.000]  真假和對錯
[00:13:35.000 --> 00:13:37.000]  記不記得在希伯來書的作者
[00:13:37.000 --> 00:13:40.000]  曾經有一番這樣的說話
[00:13:40.000 --> 00:13:43.000]  希伯來的作者在第五章是這麼說的
[00:13:43.000 --> 00:13:46.000]  他說看看你們學習的功夫
[00:13:46.000 --> 00:13:47.000]  你們應該學了這麼久
[00:13:47.000 --> 00:13:48.000]  應該做師傅了
[00:13:48.000 --> 00:13:49.000]  誰知道是什麼
[00:13:49.000 --> 00:13:51.000]  誰知道你還要人
[00:13:51.000 --> 00:13:54.000]  將聖經的真理
[00:13:54.000 --> 00:13:55.000]  最簡單的真理
[00:13:55.000 --> 00:13:59.000]  要另外教導你們
[00:13:59.000 --> 00:14:01.000]  就成為
[00:14:01.000 --> 00:14:03.000]  必須吃奶
[00:14:03.000 --> 00:14:05.000]  你們現在應該是在吃乾糧
[00:14:05.000 --> 00:14:07.000]  但你們仍然是要吃奶
[00:14:07.000 --> 00:14:09.000]  因為你們還不認識
[00:14:09.000 --> 00:14:11.000]  仁義的道理
[00:14:11.000 --> 00:14:13.000]  就好像小孩子一樣
[00:14:13.000 --> 00:14:15.000]  不能像成人一樣吃乾糧
[00:14:15.000 --> 00:14:19.000]  因為你們的心竅雜念得
[00:14:19.000 --> 00:14:21.000]  還未夠通達
[00:14:21.000 --> 00:14:23.000]  所以不能夠分辨很大
[00:14:23.000 --> 00:14:25.000]  其實屬靈的生命
[00:14:25.000 --> 00:14:28.000]  和我們地上的生命很類似
[00:14:28.000 --> 00:14:31.000]  大家都知道財生的嬰兒是怎樣
[00:14:31.000 --> 00:14:33.000]  不能夠吃乾糧
[00:14:33.000 --> 00:14:35.000]  他們只能夠吃奶
[00:14:35.000 --> 00:14:38.000]  所以初信主的基督徒
[00:14:38.000 --> 00:14:43.000]  其實都是需要我們成熟的基督徒
[00:14:43.000 --> 00:14:48.000]  一匙一匙的靈糧餵給他們
[00:14:48.000 --> 00:14:52.000]  因為他們還未對真理有足夠的認識
[00:14:52.000 --> 00:14:56.000]  不能夠分辨真正的對與錯
[00:14:56.000 --> 00:15:01.000]  所以最容易受到其他異端邪說影響的信徒
[00:15:01.000 --> 00:15:03.000]  就是初信的信徒
[00:15:03.000 --> 00:15:07.000]  而耶穌就叫彼得
[00:15:07.000 --> 00:15:12.000]  你要幫我牧養這些幼嫩的信徒
[00:15:12.000 --> 00:15:14.000]  讓他們成為成熟的信徒
[00:15:14.000 --> 00:15:16.000]  簡單來說就是
[00:15:16.000 --> 00:15:18.000]  你要把神的話語
[00:15:18.000 --> 00:15:23.000]  清晰地正確地教導這群初信的信徒
[00:15:23.000 --> 00:15:25.000]  第二和第三個命令
[00:15:25.000 --> 00:15:27.000]  這不是小羊
[00:15:27.000 --> 00:15:28.000]  是 sheep
[00:15:28.000 --> 00:15:29.000]  翻譯是羊
[00:15:29.000 --> 00:15:33.000]  羊代表著一些比較成熟的基督徒
[00:15:33.000 --> 00:15:36.000]  甚至是整個的信仰群體
[00:15:36.000 --> 00:15:38.000]  而這兩個命令也有點不同
[00:15:38.000 --> 00:15:42.000]  第一個命令是牧羊
[00:15:42.000 --> 00:15:45.000]  第二個是餵養
[00:15:45.000 --> 00:15:51.000]  簡單來說就是把神的話語真理講解明白
[00:15:51.000 --> 00:15:55.000]  讓這些信徒得著熟齡的餵養
[00:15:55.000 --> 00:15:59.000]  無論是初信的信徒
[00:15:59.000 --> 00:16:00.000]  還是信了很久
[00:16:00.000 --> 00:16:01.000]  很成熟的信徒
[00:16:01.000 --> 00:16:03.000]  都需要吃東西
[00:16:03.000 --> 00:16:04.000]  人一樣
[00:16:04.000 --> 00:16:05.000]  無論你是初生
[00:16:05.000 --> 00:16:08.000]  還是現在我們七老八十
[00:16:08.000 --> 00:16:09.000]  都需要吃東西
[00:16:09.000 --> 00:16:11.000]  只不過是吃不同的東西而已
[00:16:11.000 --> 00:16:13.000]  那你有什麼分別
[00:16:13.000 --> 00:16:15.000]  財生的嬰兒就喝奶
[00:16:15.000 --> 00:16:18.000]  成人就吃乾糧
[00:16:18.000 --> 00:16:20.000]  不過無論什麼年紀
[00:16:20.000 --> 00:16:24.000]  我們都需要熟齡的真理來餵養我們
[00:16:24.000 --> 00:16:30.000]  如果餵養是指神的話語得到講解明白
[00:16:30.000 --> 00:16:32.000]  牧羊就代表什麼
[00:16:32.000 --> 00:16:36.000]  牧羊就是指我們需要一個好像牧羊人一樣
[00:16:36.000 --> 00:16:40.000]  帶領基督徒走正確的人生方向
[00:16:40.000 --> 00:16:42.000]  當有危難來到的時候
[00:16:42.000 --> 00:16:45.000]  有牧羊的人幫我們保護
[00:16:45.000 --> 00:16:46.000]  我們走錯路
[00:16:46.000 --> 00:16:48.000]  我們做錯事的時候
[00:16:48.000 --> 00:16:50.000]  有人提點我們
[00:16:50.000 --> 00:16:51.000]  矯正我們
[00:16:51.000 --> 00:16:53.000]  當我們受傷的時候
[00:16:53.000 --> 00:16:56.000]  有人為我們包紮傷口
[00:16:56.000 --> 00:16:58.000]  這個就是牧羊的意思
[00:16:58.000 --> 00:17:01.000]  這個就是牧羊人要盡的責任
[00:17:01.000 --> 00:17:02.000]  簡單來講
[00:17:02.000 --> 00:17:04.000]  耶穌基督就是叫彼得
[00:17:04.000 --> 00:17:07.000]  你要照顧我的信徒
[00:17:07.000 --> 00:17:11.000]  好像牧羊人照顧他的羊群一樣
[00:17:11.000 --> 00:17:12.000]  大家留意
[00:17:12.000 --> 00:17:14.000]  也值得留意
[00:17:14.000 --> 00:17:18.000]  這裡耶穌的形容是什麼
[00:17:18.000 --> 00:17:21.000]  牧羊我的羊
