
[00:00:00.000 --> 00:00:03.680]  今日我同大家繼續講哥羅西書
[00:08:21.220 --> 00:08:23.220]  是神呼召祂去參與這一件盛事
[00:08:23.220 --> 00:08:25.220]  所以祂盡心竭力
[00:08:25.220 --> 00:08:29.220]  還有祂在解釋
[00:08:29.220 --> 00:08:31.220]  祂自己自身的處境
[00:08:31.220 --> 00:08:33.220]  就是祂解釋
[00:08:33.220 --> 00:08:35.220]  神呼召祂作使徒的時候
[00:08:35.220 --> 00:08:37.220]  神也說了
[00:08:37.220 --> 00:08:39.220]  是預先說了
[00:08:39.220 --> 00:08:41.220]  祂將會為
[00:08:41.220 --> 00:08:43.220]  傳福音的事
[00:08:43.220 --> 00:08:45.220]  傳福音給外邦人的時候
[00:08:45.220 --> 00:08:47.220]  會受很多的苦
[00:08:47.220 --> 00:08:49.220]  祂現在只是說
[00:08:49.220 --> 00:08:51.220]  祂現在一直在做
[00:08:51.220 --> 00:08:53.220]  一直在填滿
[00:08:53.220 --> 00:08:55.220]  祂所要受的苦
[00:08:55.220 --> 00:08:57.220]  是因基督所要受的苦
[00:08:57.220 --> 00:08:59.220]  這個是祂在
[00:08:59.220 --> 00:09:01.220]  小徒行傳九章十五節
[00:09:01.220 --> 00:09:03.220]  有說到的
[00:09:03.220 --> 00:09:05.220]  小徒行傳九章十五節
[00:09:05.220 --> 00:09:07.220]  祂在說保羅
[00:09:07.220 --> 00:09:09.220]  是我所揀選的器皿
[00:09:09.220 --> 00:09:11.220]  要在外邦人和君王
[00:09:11.220 --> 00:09:13.220]  並以色人面前宣揚我的命
[00:09:13.220 --> 00:09:15.220]  十六節
[00:09:15.220 --> 00:09:17.220]  我要指示他
[00:09:17.220 --> 00:09:19.220]  為我的命必須受許多的苦難
[00:09:19.220 --> 00:09:23.220]  所以保羅在這裡就說
[00:09:23.220 --> 00:09:25.220]  祂現在就不斷去
[00:09:25.220 --> 00:09:27.220]  受緊
[00:09:27.220 --> 00:09:29.220]  累積著
[00:09:29.220 --> 00:09:31.220]  祂所要受的痛苦
[00:09:31.220 --> 00:09:33.220]  另外我們回來看
[00:09:33.220 --> 00:09:35.220]  哥羅西書
[00:09:35.220 --> 00:09:37.220]  二十三節
[00:09:37.220 --> 00:09:39.220]  哥羅西書一章二十三節
[00:09:39.220 --> 00:09:41.220]  保羅已經說過
[00:09:41.220 --> 00:09:43.220]  祂是神所呼召
[00:09:43.220 --> 00:09:45.220]  作福音的執事
[00:09:45.220 --> 00:09:47.220]  祂是神所呼召出來做使徒
[00:09:47.220 --> 00:09:49.220]  成為福音的執事
[00:09:49.220 --> 00:09:53.220]  二十五節
[00:09:53.220 --> 00:09:55.220]  保羅也說
[00:09:55.220 --> 00:09:57.220]  祂是神所呼召
[00:09:57.220 --> 00:09:59.220]  作教會的執事
[00:09:59.220 --> 00:10:01.220]  中間這裡
[00:10:01.220 --> 00:10:03.220]  祂是福音的執事
[00:10:03.220 --> 00:10:05.220]  是教會的執事
[00:10:05.220 --> 00:10:07.220]  保羅的意思就是說
[00:10:07.220 --> 00:10:09.220]  祂是在神的計劃裡面
[00:10:09.220 --> 00:10:11.220]  是神的教會整體
[00:10:11.220 --> 00:10:13.220]  是整個教會
[00:10:13.220 --> 00:10:15.220]  不只是一個小地方的教會
[00:10:15.220 --> 00:10:17.220]  是整個教會的執事
[00:10:17.220 --> 00:10:21.220]  那祂在這裡
[00:10:21.220 --> 00:10:23.220]  告訴別人
[00:10:23.220 --> 00:10:25.220]  其實祂是自己去解釋
[00:10:25.220 --> 00:10:27.220]  為什麼祂有
[00:10:27.220 --> 00:10:29.220]  這個權柄和職份
[00:10:29.220 --> 00:10:31.220]  去教導
[00:10:31.220 --> 00:10:33.220]  甚至去指責一些教會
[00:10:33.220 --> 00:10:35.220]  比如說哥羅西教會
[00:10:35.220 --> 00:10:37.220]  老底家教會
[00:10:37.220 --> 00:10:39.220]  為什麼祂有這個權柄去教導他們
[00:10:39.220 --> 00:10:41.220]  這兩個教會
[00:10:41.220 --> 00:10:43.220]  不是祂親手建立的
[00:10:43.220 --> 00:10:45.220]  為什麼祂要寫信去教導他們
[00:10:45.220 --> 00:10:47.220]  因為祂有
[00:10:47.220 --> 00:10:49.220]  神給祂的
[00:10:49.220 --> 00:10:51.220]  職份和權柄
[00:10:51.220 --> 00:10:53.220]  祂是
[00:10:53.220 --> 00:10:55.220]  可以說是整個普世教會
[00:10:55.220 --> 00:10:57.220]  in charge
[00:10:57.220 --> 00:10:59.220]  祂有權柄這樣去做
[00:10:59.220 --> 00:11:01.220]  這個解釋了
[00:11:01.220 --> 00:11:03.220]  祂為什麼這樣做
[00:11:03.220 --> 00:11:05.220]  祂為什麼有這個身份權柄
[00:11:05.220 --> 00:11:07.220]  來教導哥羅西教會
[00:11:07.220 --> 00:11:09.220]  因為哥羅西教會
[00:11:09.220 --> 00:11:11.220]  也是神整體教會
[00:11:11.220 --> 00:11:13.220]  裡面的其中一部分
[00:11:13.220 --> 00:11:17.220]  我們也跳去看
[00:11:17.220 --> 00:11:19.220]  哥羅西書2章1節
[00:11:19.220 --> 00:11:23.220]  我願意你們曉得
[00:11:23.220 --> 00:11:25.220]  我為你們和老底家人
[00:11:25.220 --> 00:11:27.220]  平一切
[00:11:27.220 --> 00:11:29.220]  又與我親自見面的人
[00:11:29.220 --> 00:11:31.220]  是何等地盡心竭力
[00:11:31.220 --> 00:11:33.220]  這裡很清楚
[00:11:33.220 --> 00:11:35.220]  保羅講到
[00:11:35.220 --> 00:11:37.220]  你們當然是指哥羅西教會的人
[00:11:37.220 --> 00:11:39.220]  老底家人
[00:11:39.220 --> 00:11:41.220]  當然是指老底家教會的人
[00:11:41.220 --> 00:11:43.220]  這兩個教會
[00:11:43.220 --> 00:11:45.220]  祂所處的地方
[00:11:45.220 --> 00:11:47.220]  其實只是相距11英里
[00:11:47.220 --> 00:11:51.220]  這兩個教會
[00:11:51.220 --> 00:11:53.220]  不是保羅親手所建立的
[00:11:53.220 --> 00:11:55.220]  但是這兩個教會裡面的領袖
[00:11:57.220 --> 00:11:59.220]  就是保羅的門徒
[00:11:59.220 --> 00:12:01.220]  譬如伊巴忽
[00:12:01.220 --> 00:12:05.220]  或者老底家教會的
[00:12:05.220 --> 00:12:07.220]  肥理門
[00:12:07.220 --> 00:12:09.220]  這些人全部都是
[00:12:09.220 --> 00:12:11.220]  跟隨保羅的
[00:12:11.220 --> 00:12:13.220]  所以保羅也和他們
[00:12:13.220 --> 00:12:15.220]  和這個教會成為一個很密切的關係
[00:12:15.220 --> 00:12:17.220]  是因為這個師徒的關係
[00:12:17.220 --> 00:12:19.220]  保羅說
[00:12:19.220 --> 00:12:21.220]  很掛心
[00:12:21.220 --> 00:12:23.220]  他說很掛心這間教會
[00:12:23.220 --> 00:12:25.220]  也說這封信
[00:12:25.220 --> 00:12:27.220]  其實是給兩個教會看的
[00:12:27.220 --> 00:12:29.220]  在後面有說到
[00:12:29.220 --> 00:12:31.220]  叫這兩個教會
[00:12:31.220 --> 00:12:33.220]  收到書信之後
[00:12:33.220 --> 00:12:35.220]  要互相交換
[00:12:35.220 --> 00:12:37.220]  讀出來給大家聽
[00:12:37.220 --> 00:12:39.220]  第五節
[00:12:39.220 --> 00:12:41.220]  二章五節
[00:12:41.220 --> 00:12:43.220]  我身子需與你們相離
[00:12:43.220 --> 00:12:45.220]  心卻與你們同在
[00:12:45.220 --> 00:12:47.220]  見你們循規蹈矩
[00:12:47.220 --> 00:12:49.220]  信基督的心也堅固
[00:12:49.220 --> 00:12:51.220]  我就歡喜了
[00:12:53.220 --> 00:12:58.220]  保羅不但為神整體的教會盡心竭力
[00:12:58.220 --> 00:13:00.220]  他也為地方教會
[00:13:00.220 --> 00:13:02.220]  這兩個他沒見過面的
[00:13:02.220 --> 00:13:05.220]  哥羅西教會和老底家教會
[00:13:05.220 --> 00:13:08.220]  他為這兩個教會也盡心竭力
[00:13:08.220 --> 00:13:10.220]  相信是在祈禱裡
[00:13:10.220 --> 00:13:14.220]  在教導他們那幾個領袖方面
[00:13:14.220 --> 00:13:16.220]  盡心竭力
[00:13:16.220 --> 00:13:20.220]  另一方面他因此就要寫信
[00:13:22.220 --> 00:13:24.220]  告訴這兩個教會
[00:13:24.220 --> 00:13:27.220]  有關神的奧秘這件事
[00:13:27.220 --> 00:13:30.220]  我相信這段經文
[00:13:30.220 --> 00:13:35.220]  不單是教導當時的兩間教會
[00:13:35.220 --> 00:13:37.220]  相信對我們現代的信徒
[00:13:37.220 --> 00:13:40.220]  對我們也是教導我們
[00:13:40.220 --> 00:13:42.220]  所以我們也要留心去聽
[00:13:42.220 --> 00:13:49.220]  關於和救贖有關的神的奧秘
[00:13:50.220 --> 00:13:53.220]  我們轉去看一章二十六節
[00:13:53.220 --> 00:13:58.220]  一章二十六節裏說
[00:13:58.220 --> 00:13:59.220]  保羅說
[00:13:59.220 --> 00:14:03.220]  這道理就是歷世歷代所隱藏的奧秘
[00:14:03.220 --> 00:14:06.220]  但如今向他的聖徒顯明了
[00:14:06.220 --> 00:14:10.220]  意思就是說這個救贖的奧秘
[00:14:10.220 --> 00:14:13.220]  是神早已經計劃好了
[00:14:13.220 --> 00:14:18.220]  不是保羅突然間自己想出來告訴別人
[00:14:18.220 --> 00:14:19.220]  他只是分析給大家聽
[00:14:19.220 --> 00:14:22.220]  其實這個救贖的奧秘計劃
[00:14:22.220 --> 00:14:24.220]  是早已經神預備好了
[00:14:24.220 --> 00:14:26.220]  甚至在其他經文會說
[00:14:26.220 --> 00:14:28.220]  在創世之初
[00:14:28.220 --> 00:14:32.220]  神已經預備好了
[00:14:32.220 --> 00:14:34.220]  只不過
[00:14:34.220 --> 00:14:36.220]  他沒有將這個計劃
[00:14:36.220 --> 00:14:41.220]  向古代或歷代的信徒來彰顯
[00:14:41.220 --> 00:14:44.220]  直至到新約這個時代
[00:14:44.220 --> 00:14:47.220]  藉著耶穌基督的死和復活
[00:14:47.220 --> 00:14:48.220]  這就是耶穌基督的福音
[00:14:48.220 --> 00:14:50.220]  藉著耶穌基督的福音
[00:14:50.220 --> 00:14:53.220]  向信徒顯明
[00:14:53.220 --> 00:14:56.220]  所以我們現代的信徒
[00:14:56.220 --> 00:14:57.220]  是很有福
[00:14:57.220 --> 00:15:01.220]  因為看到神的奧秘顯明
[00:15:01.220 --> 00:15:08.220]  這個救贖的奧秘計劃
[00:15:08.220 --> 00:15:10.220]  是說什麼呢
[00:15:10.220 --> 00:15:13.220]  我們去看二十七節
[00:15:13.220 --> 00:15:15.220]  二十七節說
[00:15:15.220 --> 00:15:17.220]  神願意叫你們知道
[00:15:17.220 --> 00:15:19.220]  這奧秘在外邦人中
[00:15:19.220 --> 00:15:21.220]  有何等豐盛的榮耀
[00:15:21.220 --> 00:15:23.220]  就是基督在你們心裏成了
[00:15:23.220 --> 00:15:25.220]  有榮耀的盼望
[00:15:25.220 --> 00:15:27.220]  神的奧秘
[00:15:27.220 --> 00:15:30.220]  其中一樣就是包括
[00:15:30.220 --> 00:15:32.220]  他的救恩大計裏面
[00:15:32.220 --> 00:15:34.220]  是有外邦人在裏面
[00:15:34.220 --> 00:15:37.220]  外邦人有份
[00:15:37.220 --> 00:15:40.220]  在他的救贖計劃裏面
[00:15:40.220 --> 00:15:42.220]  我們自己作為外邦人
[00:15:42.220 --> 00:15:44.220]  我們是外邦人
[00:15:44.220 --> 00:15:45.220]  我們不是猶太人
[00:15:45.220 --> 00:15:47.220]  不是猶太人就是外邦人
[00:15:47.220 --> 00:15:48.220]  我們作為外邦人
[00:15:48.220 --> 00:15:49.220]  得到神的救恩
[00:15:49.220 --> 00:15:51.220]  在這個救恩計劃裏面有份
[00:15:51.220 --> 00:15:53.220]  我們有什麼感想呢
[00:15:53.220 --> 00:15:55.220]  我們有什麼
[00:15:55.220 --> 00:15:58.220]  我們很現實的
[00:15:58.220 --> 00:16:00.220]  我們其實很多現代的信徒
[00:16:00.220 --> 00:16:04.220]  不覺得我們得到神的計劃
[00:16:04.220 --> 00:16:05.220]  我們很感恩
[00:16:05.220 --> 00:16:07.220]  但是不覺得什麼震撼
[00:16:07.220 --> 00:16:10.220]  如果和猶太人來比
[00:16:10.220 --> 00:16:12.220]  我們不覺得很震撼
[00:16:12.220 --> 00:16:13.220]  救恩就是救恩
[00:16:13.220 --> 00:16:15.220]  得到就是得到
[00:16:15.220 --> 00:16:20.220]  但是如果對猶太人來講
[00:16:20.220 --> 00:16:22.220]  他們覺得非常驚奇
[00:16:22.220 --> 00:16:26.220]  為什麼外邦人可以得到救恩
[00:16:26.220 --> 00:16:29.220]  因為在他們傳統的理念裏面
[00:16:29.220 --> 00:16:31.220]  神的救贖只是給猶太人
[00:16:31.220 --> 00:16:32.220]  以色列人
[00:16:32.220 --> 00:16:34.220]  外邦人是沒有份的
[00:16:34.220 --> 00:16:37.220]  所以當這個奧秘顯明的時候
[00:16:37.220 --> 00:16:39.220]  外邦人都有份的時候
[00:16:39.220 --> 00:16:41.220]  對他們來計是很震撼
[00:16:41.220 --> 00:16:45.220]  其實我們都真的要認真去想
[00:16:45.220 --> 00:16:48.220]  我們能夠得到救恩
[00:16:48.220 --> 00:16:51.220]  這個奧秘或這件事實
[00:16:51.220 --> 00:16:53.220]  其實是很震撼
[00:16:53.220 --> 00:16:55.220]  我們應該很感恩
[00:16:55.220 --> 00:16:58.220]  要很珍惜我們所得到的救恩
[00:16:58.220 --> 00:17:00.220]  和要很感謝神
[00:17:00.220 --> 00:17:02.220]  因為不容易
[00:17:10.220 --> 00:17:13.220]  神的救贖奧秘還包括另外兩件事
[00:17:13.220 --> 00:17:14.220]  有兩項
[00:17:14.220 --> 00:17:15.220]  第一項
[00:17:15.220 --> 00:17:20.220]  耶穌就是神的應許目標和成全
[00:17:20.220 --> 00:17:24.220]  祂的目標也是成就成果
[00:17:24.220 --> 00:17:26.220]  是耶穌基督
[00:17:26.220 --> 00:17:30.220]  就因為這樣的時候
[00:17:30.220 --> 00:17:31.220]  一切的事情
[00:17:31.220 --> 00:17:33.220]  一切有關信仰或者是信心
[00:17:33.220 --> 00:17:35.220]  或者是神學什麼都好
[00:17:35.220 --> 00:17:38.220]  一切的事情都必須透過
[00:17:38.220 --> 00:17:42.220]  耶穌基督來去看和去辯論
[00:17:42.220 --> 00:17:43.220]  去分辨
[00:17:43.220 --> 00:17:46.220]  有很多學者
[00:17:46.220 --> 00:17:49.220]  包括巴奧肯博士在他的書裏面都提到
[00:17:49.220 --> 00:17:51.220]  他說很多學者稱這個意念
[00:17:51.220 --> 00:17:55.220]  就說一切必須是透過耶穌基督
[00:17:55.220 --> 00:17:59.220]  這個意念是不可讓步的真理
[00:17:59.220 --> 00:18:01.220]  不可讓步的真理
[00:18:01.220 --> 00:18:04.220]  意思就是說
[00:18:04.220 --> 00:18:06.220]  一切的真理
[00:18:06.220 --> 00:18:08.220]  神學辯論
[00:18:08.220 --> 00:18:09.220]  爭論
[00:18:09.220 --> 00:18:11.220]  對錯的標準
[00:18:11.220 --> 00:18:14.220]  都必須以耶穌基督為中心
[00:18:14.220 --> 00:18:16.220]  為基礎
[00:18:16.220 --> 00:18:19.220]  否則我們就會失去了真理
[00:18:19.220 --> 00:18:20.220]  成為異端
[00:18:20.220 --> 00:18:26.220]  所以很多的異端之所以成為異端
[00:18:26.220 --> 00:18:30.220]  它就是將以耶穌基督為中心為基礎
[00:18:30.220 --> 00:18:32.220]  這個重要真理
[00:18:32.220 --> 00:18:33.220]  不要
[00:18:33.220 --> 00:18:34.220]  或者放在次要
[00:18:34.220 --> 00:18:36.220]  或者是讓步了
[00:18:36.220 --> 00:18:38.220]  所以成為異端
[00:18:38.220 --> 00:18:42.220]  這個我們要很小心
[00:18:42.220 --> 00:18:46.220]  當我們聽到一些新奇的神學思想
[00:18:46.220 --> 00:18:48.220]  或者新奇的關於福音的東西
[00:18:48.220 --> 00:18:49.220]  要小心
[00:18:49.220 --> 00:18:51.220]  如果我們要衡量一下
[00:18:51.220 --> 00:18:54.220]  是不是以耶穌基督為中心和基礎
[00:18:54.220 --> 00:18:56.220]  不要隨便相信
[00:18:56.220 --> 00:18:57.220]  或者不要隨便跟從
[00:18:57.220 --> 00:19:01.220]  否則我們就會跌入異端的詭計裏面
[00:19:03.220 --> 00:19:05.220]  第二項重要的事情
[00:19:05.220 --> 00:19:06.220]  就是
[00:19:06.220 --> 00:19:11.220]  經文裏面不斷提醒我們
[00:19:11.220 --> 00:19:14.220]  我們信徒要認真地去成長
[00:19:14.220 --> 00:19:16.220]  包括成長
[00:19:16.220 --> 00:19:19.220]  包括傳福音和教導真理
[00:19:19.220 --> 00:19:23.220]  也包括更深地認識神
[00:19:23.220 --> 00:19:24.220]  認識基督
[00:19:24.220 --> 00:19:26.220]  是不斷地這樣說的
[00:19:26.220 --> 00:19:30.220]  我們去看一下
[00:19:30.220 --> 00:19:31.220]  我們知道
[00:19:31.220 --> 00:19:32.220]  我經常說成長
[00:19:32.220 --> 00:19:34.220]  成長不容易
[00:19:34.220 --> 00:19:36.220]  成長是要有目標
[00:19:36.220 --> 00:19:38.220]  有立志
[00:19:38.220 --> 00:19:41.220]  成長不會一蹴而成
[00:19:41.220 --> 00:19:44.220]  不會睡醒後明天就成長了
[00:19:44.220 --> 00:19:45.220]  不會
[00:19:45.220 --> 00:19:47.220]  是日積月累
[00:19:47.220 --> 00:19:49.220]  是要很有恆心
[00:19:49.220 --> 00:19:54.220]  保羅在經文裏面
[00:19:54.220 --> 00:19:56.220]  提醒我們要做幾件事
[00:19:56.220 --> 00:19:58.220]  我和大家一起看看
