
[00:00:00.000 --> 00:00:03.540]  第七天主耶穌在這個動盪的時代
[00:07:29.440 --> 00:07:30.800]  甚至馬可福音說
[00:07:30.800 --> 00:07:33.320]  耶穌有驚恐
[00:07:33.320 --> 00:07:35.680]  為什麼耶穌會這麼憂傷呢
[00:07:35.680 --> 00:07:38.960]  是門徒不祈禱
[00:07:38.960 --> 00:07:39.880]  有人說不是
[00:07:39.880 --> 00:07:41.640]  其實是我的神
[00:07:41.640 --> 00:07:46.520]  我的神為什麼離棄我
[00:07:46.520 --> 00:07:49.000]  當你看這節經文的時候
[00:07:49.000 --> 00:07:50.960]  以前我都會這樣想
[00:07:50.960 --> 00:07:51.840]  是啊
[00:07:51.840 --> 00:07:54.240]  在最需要天父的時候
[00:07:54.240 --> 00:07:56.000]  天父爸爸就離開了耶穌
[00:07:56.000 --> 00:07:57.480]  因為世人的罪都在他身上
[00:07:57.480 --> 00:07:59.320]  於是他們兩個就割裂了
[00:07:59.320 --> 00:08:00.400]  是不是
[00:08:00.400 --> 00:08:02.240]  我以前都以為是
[00:08:02.240 --> 00:08:04.120]  但後來再看
[00:08:04.120 --> 00:08:05.520]  發覺不是
[00:08:05.520 --> 00:08:06.800]  十加七言
[00:08:06.800 --> 00:08:07.400]  你說在哪裡
[00:08:07.400 --> 00:08:09.840]  在旁邊的十字架
[00:08:09.840 --> 00:08:11.360]  很好的
[00:08:11.360 --> 00:08:12.400]  是不是很特別
[00:08:12.400 --> 00:08:14.200]  十加七言都在裡面
[00:08:14.200 --> 00:08:15.560]  他說十加七言裡面
[00:08:15.560 --> 00:08:18.160]  除了這句我的神為什麼離棄我
[00:08:18.160 --> 00:08:19.520]  其他那六句
[00:08:19.520 --> 00:08:23.560]  完全看不到上帝是離棄耶穌
[00:08:23.560 --> 00:08:26.120]  是不是
[00:08:26.120 --> 00:08:29.720]  因為我將我的靈交在你的手裡
[00:08:29.720 --> 00:08:33.160]  求你饒恕他們父啊 他們不知道
[00:08:33.160 --> 00:08:37.720]  所以有解經家說其實不是的
[00:08:37.720 --> 00:08:39.400]  耶穌說這句話
[00:08:39.400 --> 00:08:41.800]  是引用了詩篇二十二篇的經文
[00:08:41.800 --> 00:08:43.400]  我們讀一讀這兩節好不好
[00:08:43.400 --> 00:08:44.880]  一二三
[00:08:44.880 --> 00:08:46.400]  我的神 我的神
[00:08:46.400 --> 00:08:48.480]  為什麼離棄我
[00:08:48.480 --> 00:08:50.920]  為什麼遠離不救我
[00:08:50.920 --> 00:08:53.720]  不聽我哀嚎的言語
[00:08:53.720 --> 00:08:55.720]  但你是聖潔的
[00:08:55.720 --> 00:08:59.800]  是用以色列的讚美為寶座的
[00:08:59.800 --> 00:09:02.600]  有解經家說其實耶穌是反映了
[00:09:02.600 --> 00:09:06.560]  他在十架當中孤單眾叛親離的心情
[00:09:06.560 --> 00:09:08.480]  但不代表上帝離棄他
[00:09:08.480 --> 00:09:09.840]  因為他的單字是
[00:09:09.840 --> 00:09:11.360]  你 耶穌在不在
[00:09:11.360 --> 00:09:12.120]  上帝在不在
[00:09:12.120 --> 00:09:14.200]  在
[00:09:14.200 --> 00:09:16.600]  也好像羅馬書說的
[00:09:16.600 --> 00:09:18.080]  剛才大家唱的詩歌
[00:09:18.080 --> 00:09:19.520]  我們又讀一讀這幾節
[00:09:19.520 --> 00:09:21.120]  誰 一二三
[00:09:21.120 --> 00:09:25.000]  誰能使我們與基督的愛隔絕呢
[00:09:25.000 --> 00:09:27.000]  難道是患難嗎
[00:09:27.000 --> 00:09:28.280]  是困苦嗎
[00:09:28.280 --> 00:09:29.680]  是逼迫嗎
[00:09:29.680 --> 00:09:31.000]  是飢餓嗎
[00:09:31.000 --> 00:09:33.000]  是赤身怒體嗎
[00:09:33.000 --> 00:09:34.360]  是危險嗎
[00:09:34.360 --> 00:09:35.600]  是刀劍嗎
[00:09:35.600 --> 00:09:37.000]  你還可以繼續嫁
[00:09:37.000 --> 00:09:37.960]  是不是
[00:09:37.960 --> 00:09:40.520]  有什麼可以將我們與上帝的愛隔絕呢
[00:09:40.520 --> 00:09:43.000]  是現在香港的處境嗎
[00:09:43.000 --> 00:09:45.200]  是我們遭遇的困難嗎
[00:09:45.200 --> 00:09:47.000]  是嘟嘟嘟嘟嘟嘟嘟嘟
[00:09:47.000 --> 00:09:48.240]  什麼嗎
[00:09:48.240 --> 00:09:51.400]  你信不信呢
[00:09:51.400 --> 00:09:53.640]  我今年是第二次在同福港讀
[00:09:53.640 --> 00:09:55.360]  第一次
[00:09:55.360 --> 00:09:56.520]  你們也不記得了
[00:09:56.520 --> 00:09:58.760]  我也是昨晚問過才知道
[00:09:58.760 --> 00:10:01.080]  原來是復活節之前
[00:10:01.080 --> 00:10:02.600]  那個星期
[00:10:02.600 --> 00:10:04.080]  說完「到」
[00:10:04.080 --> 00:10:06.440]  接著就是銅鑼節
[00:10:06.440 --> 00:10:08.000]  記不記得
[00:10:08.000 --> 00:10:09.360]  有沒有去過銅鑼節
[00:10:09.360 --> 00:10:10.000]  有吧
[00:10:10.000 --> 00:10:11.040]  有些人見過我
[00:10:11.040 --> 00:10:12.120]  還被我抱過
[00:10:12.120 --> 00:10:14.000]  還拍照
[00:10:14.000 --> 00:10:14.760]  你知不知道
[00:10:14.760 --> 00:10:17.160]  銅鑼節將來會發生什麼事呢
[00:10:17.160 --> 00:10:18.360]  將來早上
[00:10:18.360 --> 00:10:20.240]  復活節的早上
[00:10:20.240 --> 00:10:22.000]  我和何牧師原定
[00:10:22.000 --> 00:10:23.160]  去完崇拜
[00:10:23.160 --> 00:10:25.520]  就會去澳門度假
[00:10:25.520 --> 00:10:27.680]  預約了兩天去玩
[00:10:27.680 --> 00:10:29.760]  誰知那天早上起床
[00:10:29.760 --> 00:10:31.360]  滿臉紅斑
[00:10:31.360 --> 00:10:33.600]  由臉一直長到腳趾
[00:10:33.600 --> 00:10:34.200]  害不害怕
[00:10:34.200 --> 00:10:36.160]  一塊一塊
[00:10:36.160 --> 00:10:38.160]  立刻進了公立醫院
[00:10:38.160 --> 00:10:39.600]  公立醫院看到我這樣
[00:10:39.600 --> 00:10:42.640]  就調我進去隔離病房
[00:10:42.640 --> 00:10:44.680]  什麼叫隔離病房呢
[00:10:44.680 --> 00:10:45.920]  是你送了進去之後
[00:10:45.920 --> 00:10:47.040]  沒有人可以探你
[00:10:47.040 --> 00:10:49.760]  即使是你老公也沒得談
[00:10:49.760 --> 00:10:51.720]  和何牧師說完再見
[00:10:51.720 --> 00:10:54.240]  就進了隔離病房
[00:10:54.240 --> 00:10:56.480]  其實剛剛說完
[00:10:56.480 --> 00:10:58.040]  也好像很興奮
[00:10:58.040 --> 00:10:58.960]  一個星期後
[00:10:58.960 --> 00:11:01.120]  進了隔離病房
[00:11:01.120 --> 00:11:03.040]  簡直是跌入谷底
[00:11:03.040 --> 00:11:03.960]  為什麼呢
[00:11:03.960 --> 00:11:05.440]  因為我是個病人
[00:11:05.440 --> 00:11:07.000]  我是個未經
[00:11:07.000 --> 00:11:11.720]  到底是否懷疑麻疹病患者
[00:11:11.720 --> 00:11:12.960]  所以你就會見到
[00:11:12.960 --> 00:11:14.880]  那些人怎樣進來掃地
[00:11:14.880 --> 00:11:15.880]  是全副武裝
[00:11:15.880 --> 00:11:17.520]  戴上那些罩
[00:11:17.520 --> 00:11:18.960]  穿上那些袍
[00:11:18.960 --> 00:11:19.760]  你再問一句
[00:11:19.760 --> 00:11:21.920]  他也會走的 這個也不要緊
[00:11:21.920 --> 00:11:23.840]  最難的是什麼呢
[00:11:23.840 --> 00:11:25.520]  是我要喝水
[00:11:25.520 --> 00:11:26.320]  那裏沒有水
[00:11:26.320 --> 00:11:28.320]  你要大嬸來倒
[00:11:28.320 --> 00:11:30.120]  進了大嬸
[00:11:30.120 --> 00:11:31.040]  我跟大嬸說
[00:11:31.040 --> 00:11:32.640]  大嬸 你倒水給我
[00:11:32.640 --> 00:11:33.400]  這裏還有半壺
[00:11:33.400 --> 00:11:34.120]  你幫我倒了
[00:11:34.120 --> 00:11:35.160]  然後加點熱水
[00:11:35.160 --> 00:11:36.600]  因為一個小時才倒一次
[00:11:36.600 --> 00:11:38.720]  當然要熱水
[00:11:38.720 --> 00:11:41.560]  你知道她怎樣嗎
[00:11:41.560 --> 00:11:43.680]  現在你叫我倒就倒嗎
[00:11:43.680 --> 00:11:44.640]  你以為我很空閒
[00:11:44.640 --> 00:11:45.960]  可以幫你倒水嗎
[00:11:45.960 --> 00:11:47.480]  一路喇喇喇喇
[00:11:47.480 --> 00:11:51.960]  好 你倒就好 不倒也不要緊
[00:11:51.960 --> 00:11:53.840]  沒多久
[00:11:53.840 --> 00:11:55.360]  量血壓
[00:11:55.360 --> 00:11:57.280]  我想大嬸倒水
[00:11:57.280 --> 00:11:59.280]  應該是在護士量血壓
[00:11:59.280 --> 00:12:01.560]  誰知一開門又是她
[00:12:01.560 --> 00:12:03.320]  拿手來
[00:12:03.320 --> 00:12:04.760]  量完之後
[00:12:04.760 --> 00:12:08.360]  大嬸忘記了關血壓計
[00:12:08.360 --> 00:12:09.720]  在病房裏
[00:12:09.720 --> 00:12:12.120]  嘟嘟嘟地叫
[00:12:12.120 --> 00:12:14.200]  那可不可以叫她關
[00:12:14.200 --> 00:12:15.840]  也要關的
[00:12:15.840 --> 00:12:19.880]  於是原來隔壁病房要打電話
[00:12:19.880 --> 00:12:20.520]  打她
[00:12:20.520 --> 00:12:21.920]  我那裏沒有血壓計
[00:12:21.920 --> 00:12:22.600]  忘記關
[00:12:22.600 --> 00:12:24.520]  麻煩你派人來關
[00:12:24.520 --> 00:12:25.920]  很快有人來
[00:12:25.920 --> 00:12:28.240]  一開門又是她
[00:12:28.240 --> 00:12:29.800]  你有沒有搞錯
[00:12:29.800 --> 00:12:32.400]  好像覺得我侮辱她
[00:12:32.400 --> 00:12:33.320]  但我很想說
[00:12:33.320 --> 00:12:33.840]  我都明白
[00:12:33.840 --> 00:12:35.920]  她們壓力很大很辛苦
[00:12:35.920 --> 00:12:37.280]  但對我來說
[00:12:37.280 --> 00:12:39.040]  就有點害怕
[00:12:39.040 --> 00:12:41.480]  那怎麼辦呢
[00:12:41.480 --> 00:12:42.680]  我又問
[00:12:42.680 --> 00:12:44.840]  其實到底我驗血的驗血報告
[00:12:44.840 --> 00:12:46.960]  甚麼時候知道
[00:12:46.960 --> 00:12:48.160]  六個字
[00:12:48.160 --> 00:12:49.400]  很難說不知道
[00:12:49.400 --> 00:12:50.280]  甚麼時候知道
[00:12:50.280 --> 00:12:51.880]  很難說不知道
[00:12:51.880 --> 00:12:52.480]  好
[00:12:52.480 --> 00:12:53.880]  你不說
[00:12:53.880 --> 00:12:54.920]  我檢查
[00:12:54.920 --> 00:12:56.120]  怎麼檢查
[00:12:56.120 --> 00:12:57.800]  上網
[00:12:57.800 --> 00:13:01.200]  於是拿電話上網查
[00:13:01.200 --> 00:13:04.280]  全新部門紅斑
[00:13:04.280 --> 00:13:06.760]  去到腳板
[00:13:06.760 --> 00:13:07.280]  結果
[00:13:07.280 --> 00:13:09.240]  你知不知道最後檢查到甚麼
[00:13:09.240 --> 00:13:11.520]  癌症先兆
[00:13:11.520 --> 00:13:14.120]  嚇到我
[00:13:14.120 --> 00:13:16.200]  馬上不敢再看
[00:13:16.200 --> 00:13:18.240]  因為你發覺你再查下去
[00:13:18.240 --> 00:13:20.880]  你自己嚇自己
[00:13:20.880 --> 00:13:22.400]  於是我放下
[00:13:22.400 --> 00:13:24.200]  我望著隔離病房
[00:13:24.200 --> 00:13:25.120]  有個遠山
[00:13:25.120 --> 00:13:26.320]  我說朱克
[00:13:26.320 --> 00:13:28.640]  我要向山舉目
[00:13:28.640 --> 00:13:29.840]  當然我都軟弱
[00:13:29.840 --> 00:13:33.160]  我就打給我的愛人求救
[00:13:33.160 --> 00:13:34.120]  我愛人就說
[00:13:34.120 --> 00:13:35.160]  她罵我
[00:13:35.160 --> 00:13:37.240]  我要喝水
[00:13:37.240 --> 00:13:38.160]  很辛苦
[00:13:38.160 --> 00:13:39.920]  你知不知道她怎樣回答我
[00:13:39.920 --> 00:13:40.880]  牧師
[00:13:40.880 --> 00:13:41.280]  她回答我
[00:13:41.280 --> 00:13:47.240]  她祈禱
[00:13:47.240 --> 00:13:48.720]  先收下
[00:13:48.720 --> 00:13:49.520]  我想說
[00:13:49.520 --> 00:13:50.800]  原來人在軟弱的時候
[00:13:50.800 --> 00:13:53.680]  有些叫小女孩的祈禱
[00:13:53.680 --> 00:13:54.960]  我當時真的這樣祈禱
[00:13:54.960 --> 00:13:56.160]  天父
[00:13:56.160 --> 00:13:56.960]  我都被人罵
[00:13:56.960 --> 00:13:58.520]  我都明白他們很辛苦
[00:13:58.520 --> 00:14:00.360]  不過好像
[00:14:00.360 --> 00:14:01.640]  你讓我見天堂
[00:14:01.640 --> 00:14:02.600]  讓我見天使
[00:14:02.600 --> 00:14:04.680]  一個這麼多都可以
[00:14:04.680 --> 00:14:05.760]  我真的這樣祈禱
[00:14:05.760 --> 00:14:07.080]  祈禱
[00:14:07.080 --> 00:14:09.200]  又到斟水時間
[00:14:09.200 --> 00:14:12.160]  我已經把水倒掉
[00:14:12.160 --> 00:14:13.400]  一見到玻璃門開
[00:14:13.400 --> 00:14:15.240]  就撲向門口
[00:14:15.240 --> 00:14:18.760]  請你斟水給我
[00:14:18.760 --> 00:14:19.960]  不是那個大嬸
[00:14:19.960 --> 00:14:21.720]  是另一個大嬸
[00:14:21.720 --> 00:14:22.880]  這個大嬸看到我
[00:14:22.880 --> 00:14:25.560]  大嬸你回到座位吧
[00:14:25.560 --> 00:14:26.600]  這些這麼粗重
[00:14:26.600 --> 00:14:27.560]  這麼辛苦的事
[00:14:27.560 --> 00:14:30.280]  你讓我們來做
[00:14:30.280 --> 00:14:32.560]  你好好坐著
[00:14:32.560 --> 00:14:36.160]  招呼多好
[00:14:36.160 --> 00:14:37.480]  我當時
[00:14:37.480 --> 00:14:38.880]  其實我見到她
[00:14:38.880 --> 00:14:42.040]  我眼有淚光
[00:14:42.040 --> 00:14:44.800]  我當時覺得
[00:14:44.800 --> 00:14:48.440]  天父爸爸你真好
[00:14:48.440 --> 00:14:50.600]  沒有東西能夠叫我們
[00:14:50.600 --> 00:14:57.040]  跟基督的愛隔絕
[00:14:57.040 --> 00:14:58.520]  麻疹?病?
[00:14:58.520 --> 00:15:00.560]  不是
[00:15:00.560 --> 00:15:01.680]  還有我要聲明
[00:15:01.680 --> 00:15:04.040]  其實我驗了不是麻疹
