
[00:00:00.000 --> 00:00:02.880]  愛可以再更多一點點
[00:04:13.360 --> 00:04:17.120]  保羅的恩賜不單止是這樣
[00:04:17.120 --> 00:04:21.200]  耶穌有醫病,趕鬼,行神蹟
[00:04:21.200 --> 00:04:24.240]  大家猜猜保羅有沒有呢?
[00:04:24.240 --> 00:04:27.200]  都有,我們來看看
[00:04:27.200 --> 00:04:35.360]  在《小路行傳》第十四章提到
[00:04:35.360 --> 00:04:40.560]  他曾經醫好了一個瘸腿的,兩腳無力的
[00:04:40.560 --> 00:04:42.640]  他只是說了一句很簡單的說話
[00:04:42.640 --> 00:04:46.480]  起來,兩腳站直
[00:04:46.480 --> 00:04:50.720]  耶穌說起來行走,他就起來兩腳站直
[00:04:50.720 --> 00:04:53.440]  那個人就跳了起來
[00:04:53.440 --> 00:04:56.000]  這個就是說到保羅
[00:04:56.000 --> 00:04:59.600]  他怎樣有記載他的醫病
[00:04:59.600 --> 00:05:01.120]  他有沒有趕鬼呢?
[00:05:01.120 --> 00:05:05.280]  他曾經從一個侍女的身上趕出了一隻毛鬼
[00:05:05.280 --> 00:05:11.120]  這個在《賣知識報》的故事裏面也有提到
[00:05:11.120 --> 00:05:13.840]  在《小路行傳》第十六章裏
[00:05:13.840 --> 00:05:16.560]  他有沒有行神蹟呢?
[00:05:16.560 --> 00:05:20.000]  在《小路行傳》的二十章裏面記載到
[00:05:20.000 --> 00:05:23.360]  有一次他深宵趕渡,通宵趕渡
[00:05:23.360 --> 00:05:26.000]  有個少年人在窗裏面坐著
[00:05:26.000 --> 00:05:31.760]  睡著睡著就掉到地上死了
[00:05:31.760 --> 00:05:34.720]  但是保羅就在他身邊
[00:05:34.720 --> 00:05:38.560]  抱了他一會兒
[00:05:38.560 --> 00:05:42.080]  接著他繼續趕渡,趕到天亮
[00:05:42.080 --> 00:05:47.440]  接著天亮之後,這個少年人就被引到他面前
[00:05:47.440 --> 00:05:54.240]  保羅他同樣有醫病、趕鬼和行神蹟的能力
[00:05:54.240 --> 00:05:55.680]  這個是他所有的
[00:05:55.680 --> 00:05:58.480]  但是為什麼他要這樣說呢?
[00:05:58.480 --> 00:06:01.360]  他要說的,他看重些什麼呢?
[00:06:01.360 --> 00:06:04.400]  他就是要說到一件事就是
[00:06:04.400 --> 00:06:06.960]  如果有這些恩賜,有這些能力
[00:06:06.960 --> 00:06:10.080]  會有愛,那又算得上是什麼呢?
[00:06:10.080 --> 00:06:12.000]  為什麼會沒有愛呢?
[00:06:12.000 --> 00:06:16.960]  從聖靈而來的恩賜,為什麼會沒有愛呢?
[00:06:16.960 --> 00:06:21.600]  從聖靈而來的恩賜,為什麼不能夠去建立教會呢?
[00:06:21.600 --> 00:06:24.000]  保羅其實在問這樣的問題
[00:06:24.000 --> 00:06:25.840]  因為在保羅的心目中
[00:06:25.840 --> 00:06:30.400]  兩者是不可能缺少一樣的
[00:06:30.400 --> 00:06:31.920]  沒有衝突的
[00:06:31.920 --> 00:06:36.240]  因為聖靈是神,神就是什麼?
[00:06:36.240 --> 00:06:37.760]  神就是愛
[00:06:37.760 --> 00:06:39.760]  所以從聖靈而來的恩賜
[00:06:39.760 --> 00:06:43.040]  怎麼可以不帶著愛呢?
[00:06:43.040 --> 00:06:46.480]  保羅在這裡說的愛不是一個小圈子的愛
[00:06:46.480 --> 00:06:50.000]  不是我們在這裏爭好幾個人的愛
[00:06:50.000 --> 00:06:52.240]  不是一個排他的愛
[00:06:52.240 --> 00:06:55.440]  保羅在這裡說的就是一個從聖靈而來的愛
[00:06:55.440 --> 00:06:57.120]  從天父而來的愛
[00:06:57.120 --> 00:06:58.880]  從主耶穌而來的愛
[00:06:58.880 --> 00:07:02.800]  是一個有很多包容、接納、體諒的愛
[00:07:02.800 --> 00:07:05.200]  為什麼保羅要這樣說呢?
[00:07:05.200 --> 00:07:08.080]  因為原來在當時的哥倫多教會裡面
[00:07:08.080 --> 00:07:11.200]  那些弟兄姊妹是很有恩賜的
[00:07:11.200 --> 00:07:15.360]  他們按著從聖靈而來的恩賜來服侍
[00:07:15.360 --> 00:07:17.600]  他們很熱心服侍
[00:07:17.600 --> 00:07:22.960]  但是哥倫多教會卻是產生了很多的問題
[00:07:22.960 --> 00:07:25.360]  如果我們有看哥倫多的前書
[00:07:25.360 --> 00:07:28.800]  你就知道哥倫多教會有多亂
[00:07:28.800 --> 00:07:32.800]  保羅甚至說他們是不屬靈的
[00:07:32.800 --> 00:07:34.720]  很有恩賜的教會
[00:07:34.720 --> 00:07:37.680]  但是保羅說他們不屬靈
[00:07:37.680 --> 00:07:40.240]  甚至是母愛
[00:07:40.240 --> 00:07:42.320]  為什麼會這樣說呢?
[00:07:42.320 --> 00:07:44.560]  因為原來在哥倫多教會裡面
[00:07:44.560 --> 00:07:46.480]  出現了第一個問題就是
[00:07:46.480 --> 00:07:47.360]  什麼?
[00:07:47.360 --> 00:07:48.800]  分黨分派
[00:07:48.800 --> 00:07:51.200]  我們一起讀11節、12節
[00:07:51.200 --> 00:07:52.400]  預備
[00:07:52.400 --> 00:07:55.360]  因為格萊士加裡的人
[00:07:55.360 --> 00:07:58.400]  曾對我提起弟兄們來
[00:07:58.400 --> 00:08:01.200]  說你們中間有紛爭
[00:08:01.200 --> 00:08:04.560]  我的意思就是你們各人說
[00:08:04.560 --> 00:08:06.960]  我是屬保羅的
[00:08:06.960 --> 00:08:09.760]  我是屬阿波羅的
[00:08:09.760 --> 00:08:12.240]  我是屬基法的
[00:08:12.240 --> 00:08:14.480]  我是屬基督的
[00:08:14.480 --> 00:08:18.640]  嘩 這個「我」多大
[00:08:18.640 --> 00:08:20.240]  哥倫多教會裡面的弟兄姊妹
[00:08:20.240 --> 00:08:22.240]  他們看到的是什麼呢?
[00:08:22.240 --> 00:08:23.440]  「我」
[00:08:23.440 --> 00:08:26.400]  就是看到自己
[00:08:26.400 --> 00:08:29.360]  還有就是他們跟什麼領袖呢?
[00:08:29.360 --> 00:08:32.240]  有些就說我是要跟保羅的
[00:08:32.240 --> 00:08:33.840]  保羅代表什麼呢?
[00:08:33.840 --> 00:08:40.240]  保羅代表的是比較成熟的中年穩重的領袖
[00:08:40.240 --> 00:08:41.360]  阿波羅呢?
[00:08:41.360 --> 00:08:43.520]  阿波羅可以說是少壯派
[00:08:43.520 --> 00:08:45.120]  年輕一點的
[00:08:45.120 --> 00:08:46.400]  就是說多無謂
[00:08:46.400 --> 00:08:47.680]  行動最實際
[00:08:47.680 --> 00:08:49.200]  最重要是做
[00:08:49.200 --> 00:08:50.080]  不要說那麼多
[00:08:50.080 --> 00:08:51.360]  不用說那麼多
[00:08:51.360 --> 00:08:53.040]  這是少壯派
[00:08:53.040 --> 00:08:53.840]  還有呢
[00:08:53.840 --> 00:08:55.280]  我是屬基法的
[00:08:55.280 --> 00:08:57.120]  那麼基法是什麼派呢?
[00:08:57.120 --> 00:09:00.960]  基法其實也是彼得的另一個稱呼
[00:09:00.960 --> 00:09:03.280]  基法代表什麼呢?
[00:09:03.280 --> 00:09:06.480]  彼得是在耶路撒冷教會的
[00:09:06.480 --> 00:09:08.400]  他是屬於總堂的
[00:09:08.400 --> 00:09:09.920]  他是屬於嫡系的
[00:09:09.920 --> 00:09:14.000]  耶穌的棒是要交給誰呢?
[00:09:14.000 --> 00:09:15.360]  交給彼得的
[00:09:15.360 --> 00:09:16.720]  保羅是誰呢?
[00:09:16.720 --> 00:09:20.320]  保羅是在安提哥教會猜出來的
[00:09:20.320 --> 00:09:22.000]  不是總堂猜出來的
[00:09:22.000 --> 00:09:24.640]  基法是耶路撒冷教會的
[00:09:24.640 --> 00:09:26.080]  嫡系的
[00:09:26.080 --> 00:09:27.600]  保羅有沒有跟過耶穌呢?
[00:09:27.600 --> 00:09:28.880]  沒有的
[00:09:28.880 --> 00:09:30.400]  彼得有沒有跟過耶穌呢?
[00:09:30.400 --> 00:09:31.440]  當然有了
[00:09:31.440 --> 00:09:34.240]  所以我是屬基法的
[00:09:34.240 --> 00:09:35.680]  還有一些弟兄姊妹說
[00:09:35.680 --> 00:09:37.520]  統統都不是
[00:09:37.520 --> 00:09:39.280]  我是屬基督的
[00:09:39.280 --> 00:09:40.320]  夠了屬靈了
[00:09:40.320 --> 00:09:42.240]  我跟最大的一個
[00:09:42.240 --> 00:09:44.640]  夠了屬靈了
[00:09:44.640 --> 00:09:45.600]  在那麼多教會裏面
[00:09:45.600 --> 00:09:48.560]  這班弟兄姊妹很有恩慈
[00:09:48.560 --> 00:09:51.920]  但是他們卻是分黨分派
[00:09:51.920 --> 00:09:53.520]  彼此來排斥
[00:09:53.520 --> 00:09:56.000]  他們看到的只有一個
[00:09:56.000 --> 00:09:57.360]  我
[00:09:57.360 --> 00:10:00.880]  他們看不到教會是基督的身體
[00:10:00.880 --> 00:10:03.360]  這個在哥倫多前書裏面
[00:10:03.360 --> 00:10:06.800]  保羅用了很多篇章來講
[00:10:06.800 --> 00:10:08.400]  特別提到恩慈的時候
[00:10:08.400 --> 00:10:11.840]  在第十二章到第十四章是很精彩的
[00:10:11.840 --> 00:10:13.920]  弟兄姊妹你有時間回去看一下
[00:10:13.920 --> 00:10:16.640]  哥倫多前書第十二章到第十四章
[00:10:16.640 --> 00:10:17.840]  是很精彩的
[00:10:17.840 --> 00:10:20.720]  很詳細講到聖靈的恩慈
[00:10:20.720 --> 00:10:22.320]  是怎樣的運用
[00:10:22.320 --> 00:10:24.880]  是講得很精彩的
[00:10:24.880 --> 00:10:25.920]  在哥倫多教會裏面
[00:10:25.920 --> 00:10:28.560]  他們出現的問題是分黨分派
[00:10:28.560 --> 00:10:30.560]  這個其實在近代教會裏面
[00:10:30.560 --> 00:10:32.000]  也有很大的危機
[00:10:32.000 --> 00:10:35.040]  特別我們說分靈牧羊的時候
[00:10:35.040 --> 00:10:38.000]  我們有兒童部
[00:10:38.000 --> 00:10:39.600]  有青少年部
[00:10:39.600 --> 00:10:41.040]  有成年部
[00:10:41.040 --> 00:10:43.520]  有長青部
[00:10:43.520 --> 00:10:50.000]  我們分了不同的部位來牧羊
[00:10:50.000 --> 00:10:53.040]  當然是有好處的
[00:10:53.040 --> 00:10:55.040]  但是我們要明白
[00:10:55.040 --> 00:10:57.360]  沒有一件事是百分百
[00:10:57.360 --> 00:10:59.600]  也會有危機在當中
[00:10:59.600 --> 00:11:01.840]  因為分得太散
[00:11:01.840 --> 00:11:03.200]  我們的弟兄姊妹
[00:11:03.200 --> 00:11:06.960]  可能我們不太懂得青少年的弟兄姊妹是怎樣的
[00:11:06.960 --> 00:11:09.360]  或者我們又不太懂得
[00:11:09.360 --> 00:11:12.080]  我們長青的弟兄姊妹是怎樣的
[00:11:12.080 --> 00:11:13.360]  會有這個機會的
[00:11:13.360 --> 00:11:16.080]  不過更加大的危機我們要留意
[00:11:16.080 --> 00:11:18.800]  我們是細胞小組教會
[00:11:18.800 --> 00:11:20.640]  細胞小組教會
[00:11:20.640 --> 00:11:22.720]  就是說可能我們熟悉的
[00:11:22.720 --> 00:11:25.600]  就是我們熟悉我們自己那組的弟兄姊妹
[00:11:25.600 --> 00:11:27.200]  教會有幾百人也好
[00:11:27.200 --> 00:11:30.320]  其實可能我們熟悉的是多少個
[00:11:30.320 --> 00:11:32.080]  可能十個
[00:11:32.080 --> 00:11:33.120]  可能就是十個
[00:11:33.120 --> 00:11:34.480]  可能就是這麼多
[00:11:34.480 --> 00:11:35.840]  你教會很久了
[00:11:35.840 --> 00:11:38.400]  如果你不參與一些服侍
[00:11:38.400 --> 00:11:41.840]  不參加一些活動
[00:11:41.840 --> 00:11:47.120]  你可能熟悉的就是你小組的那幾個弟兄姊妹
[00:11:47.120 --> 00:11:51.120]  甚至我聽過有弟兄姊妹跟我說
[00:11:51.120 --> 00:11:52.240]  其實朱全圖
[00:11:52.240 --> 00:11:55.840]  我連我自己那區的弟兄姊妹也不太熟悉
[00:11:55.840 --> 00:11:56.880]  有這樣的情況出現的
[00:11:56.880 --> 00:12:01.440]  因為有些區不是經常走在一起的
[00:12:01.440 --> 00:12:05.200]  所以你可能連其他組的弟兄姊妹
[00:12:05.200 --> 00:12:06.320]  就是你自己那區的
[00:12:06.320 --> 00:12:08.800]  也有機會是不熟悉的
[00:12:08.800 --> 00:12:11.840]  不熟悉其實不是最大的問題
[00:12:11.840 --> 00:12:15.360]  不過有時候可能我們小組太過內聚的時候
[00:12:15.360 --> 00:12:18.080]  我們對其他的東西就漠不關心
[00:12:18.080 --> 00:12:21.280]  區搞些什麼不關我事
[00:12:21.280 --> 00:12:25.680]  教會搞些什麼就更加不關我事
[00:12:25.680 --> 00:12:28.400]  區也不理了那為什麼理教會呢
[00:12:28.400 --> 00:12:30.640]  最重要是有小組
[00:12:30.640 --> 00:12:33.200]  這個是我們容易出的問題
[00:12:33.200 --> 00:12:37.200]  有時候也不知道會不會我們互相去比較
[00:12:37.200 --> 00:12:40.960]  當然如果你不回小組的話你更加要小心
[00:12:40.960 --> 00:12:42.800]  好像你沒問題一樣
[00:12:42.800 --> 00:12:45.280]  不過可能你是屬於基督的
[00:12:45.280 --> 00:12:47.360]  所以不屬於任何的區
[00:12:47.360 --> 00:12:49.280]  不需要任何的小組
[00:12:49.280 --> 00:12:52.240]  這個是那麼多教會出現的問題
[00:12:52.240 --> 00:12:54.480]  也是成為我們的提醒
[00:12:54.480 --> 00:12:57.280]  第二個原因是什麼呢
[00:12:57.280 --> 00:13:01.360]  我們再讀一節的經文
[00:13:01.360 --> 00:13:03.040]  在第四章裡面
[00:13:03.040 --> 00:13:07.840]  第四章第六節那裡
[00:13:07.840 --> 00:13:09.680]  我們一起讀
[00:13:09.680 --> 00:13:10.640]  弟兄們
[00:13:10.640 --> 00:13:12.400]  我為你們的緣故
[00:13:12.400 --> 00:13:16.400]  拿這些事轉給自己和阿波羅
[00:13:16.400 --> 00:13:18.560]  叫你們效法我們
[00:13:18.560 --> 00:13:21.280]  不可過於聖經所記
[00:13:21.280 --> 00:13:24.160]  免得你們自高自大
[00:13:24.160 --> 00:13:25.520]  貴重者過
[00:13:25.520 --> 00:13:27.760]  興旱那過
[00:13:27.760 --> 00:13:31.360]  當哥倫多教會的弟兄姐妹只看到一個我的時候
[00:13:31.360 --> 00:13:34.320]  那很自然就會自高自大了
[00:13:34.320 --> 00:13:35.920]  我有的恩賜
[00:13:35.920 --> 00:13:37.200]  你沒有嘛
[00:13:37.200 --> 00:13:38.000]  是不是
[00:13:38.000 --> 00:13:39.040]  我有的才幹
[00:13:39.040 --> 00:13:40.880]  你沒有嘛
[00:13:40.880 --> 00:13:43.360]  我當然是最好了
[00:13:43.360 --> 00:13:44.720]  還有
[00:13:44.720 --> 00:13:46.560]  我跟誰的
[00:13:46.560 --> 00:13:48.320]  我跟誰的
[00:13:48.320 --> 00:13:50.720]  自高自大
[00:13:50.720 --> 00:13:53.360]  但保羅在這裡說
[00:13:53.360 --> 00:13:57.200]  教會其實是一個整體
[00:13:57.200 --> 00:13:57.920]  還有
[00:13:57.920 --> 00:14:01.040]  保羅他和阿波羅他們之間有沒有比較
[00:14:01.040 --> 00:14:03.200]  他們之間都沒有比較
[00:14:03.200 --> 00:14:07.040]  為什麼弟兄姐妹要在這裡比較
[00:14:07.040 --> 00:14:09.680]  為什麼要這樣比較
[00:14:09.680 --> 00:14:11.840]  哥倫多教會的弟兄姐妹
[00:14:11.840 --> 00:14:14.160]  他們分黨分派
[00:14:14.160 --> 00:14:15.840]  自高自大
[00:14:15.840 --> 00:14:17.680]  所以保羅在這裡說
[00:14:17.680 --> 00:14:19.600]  如果沒有愛
[00:14:19.600 --> 00:14:22.160]  我就算不得什麼
[00:14:22.160 --> 00:14:23.120]  弟兄姐妹
[00:14:23.120 --> 00:14:25.200]  如果我們沒有愛
[00:14:25.200 --> 00:14:28.080]  那我們就怎樣
[00:14:28.080 --> 00:14:31.280]  我們就算不得什麼
[00:14:31.280 --> 00:14:33.520]  如果我們沒有愛
[00:14:33.520 --> 00:14:35.040]  我們一切的恩賜
[00:14:35.040 --> 00:14:36.080]  才幹
[00:14:36.080 --> 00:14:37.200]  侍奉
[00:14:37.200 --> 00:14:38.560]  就
[00:14:38.560 --> 00:14:41.280]  算不得什麼
[00:14:41.280 --> 00:14:44.080]  因為教會是一個整體
[00:14:44.080 --> 00:14:46.320]  保羅和阿波羅都沒有分黨分派
[00:14:46.320 --> 00:14:47.200]  為什麼
[00:14:47.200 --> 00:14:51.200]  為什麼哥倫多教會的弟兄姐妹要分黨分派
[00:14:51.200 --> 00:14:53.600]  這是保羅提出來的問題
[00:14:53.600 --> 00:14:55.680]  教會是一個整體
[00:14:55.680 --> 00:14:58.240]  教會不是只有一個小組
[00:14:58.240 --> 00:15:02.240]  教會不是只有一個區
[00:15:02.240 --> 00:15:05.600]  教會只有一個身體
[00:15:05.600 --> 00:15:07.600]  這個身體就是耶穌基督
[00:15:07.600 --> 00:15:10.160]  我們是各自作肢體
[00:15:10.160 --> 00:15:11.120]  作小組
[00:15:11.120 --> 00:15:12.240]  作分區
[00:15:12.240 --> 00:15:15.360]  所以保羅接下來提醒我們
[00:15:15.360 --> 00:15:18.720]  第四節到第八節
[00:15:18.720 --> 00:15:20.320]  我們一起讀
[00:15:20.320 --> 00:15:23.040]  愛是恆久忍耐
[00:15:23.040 --> 00:15:24.640]  又有恩慈
[00:15:24.640 --> 00:15:26.720]  愛是不嫉妒
[00:15:26.720 --> 00:15:28.720]  愛是不自誇
[00:15:28.720 --> 00:15:30.000]  不張狂
[00:15:30.000 --> 00:15:31.920]  不作害羞的事
[00:15:31.920 --> 00:15:34.080]  不求自己的益處
[00:15:34.080 --> 00:15:35.680]  不輕易發怒
[00:15:35.680 --> 00:15:37.760]  不計算人的惡
[00:15:37.760 --> 00:15:39.520]  不喜歡不義
[00:15:39.520 --> 00:15:41.200]  只喜歡真理
[00:15:41.200 --> 00:15:42.320]  第七節
[00:15:42.320 --> 00:15:44.000]  凡是包容
[00:15:44.000 --> 00:15:45.680]  凡是相信
[00:15:45.680 --> 00:15:47.440]  凡是盼望
[00:15:47.440 --> 00:15:49.200]  凡是忍耐
[00:15:49.200 --> 00:15:51.760]  愛是永不止息
[00:15:51.760 --> 00:15:53.680]  先知講道之能
[00:15:53.680 --> 00:15:55.920]  終必歸於無尤
[00:15:55.920 --> 00:15:57.840]  說方言之能
[00:15:57.840 --> 00:15:59.520]  終必停止
[00:15:59.520 --> 00:16:04.080]  知識也終必歸於無尤
[00:16:04.080 --> 00:16:07.120]  鄧小姐當你讀這段經文的時候
[00:16:07.120 --> 00:16:09.280]  會不會覺得有點熟悉呢
[00:16:09.280 --> 00:16:14.400]  這段經文很多時候在婚禮裏會被引用
[00:16:14.400 --> 00:16:18.480]  鄧小姐你有沒有之前在婚禮裏聽過這段經文
[00:16:18.480 --> 00:16:21.680]  這次好像不多
[00:16:21.680 --> 00:16:26.800]  但這段經文經常在婚禮裏會被引用
[00:16:26.800 --> 00:16:31.920]  這裏講到愛是永不止息
[00:16:31.920 --> 00:16:33.440]  愛
[00:16:33.440 --> 00:16:36.240]  本來在這裏用了很多不同的
[00:16:36.240 --> 00:16:39.600]  詞語去形容愛是甚麼
[00:16:39.600 --> 00:16:40.880]  是恆久忍耐
[00:16:40.880 --> 00:16:42.400]  有恩慈
[00:16:42.400 --> 00:16:47.040]  這個好像和我們在《戈拉太書》裏面提到聖靈的果子
[00:16:47.040 --> 00:16:49.280]  其實是很近的東西
[00:16:49.280 --> 00:16:51.680]  聖靈的果子講的是個人的生命
[00:16:51.680 --> 00:16:53.920]  其實同樣也是在講關係
[00:16:53.920 --> 00:16:57.360]  這裏講的愛篇也是在講關係
[00:16:57.360 --> 00:16:58.480]  這些愛的特質
[00:16:58.480 --> 00:16:59.360]  這些忍耐
[00:16:59.360 --> 00:17:04.000]  這些不自誇不張狂的特質
[00:17:04.000 --> 00:17:06.080]  一直在講的就是
[00:17:06.080 --> 00:17:08.720]  影響我們弟妹的關係
[00:17:08.720 --> 00:17:12.800]  所以保羅在這裏提醒哥林多教會裏面
[00:17:12.800 --> 00:17:16.720]  一定要有這些愛的特質在裏面
[00:17:16.720 --> 00:17:18.640]  能夠彼此的欣賞
[00:17:18.640 --> 00:17:20.080]  彼此的接納
[00:17:20.080 --> 00:17:24.160]  就好像一些婚姻關係
[00:17:24.160 --> 00:17:26.000]  夫妻兩夫妻
[00:17:26.000 --> 00:17:27.440]  你越認識他久
[00:17:27.440 --> 00:17:29.440]  你越知道他越多缺點
[00:17:29.440 --> 00:17:32.240]  不過如果你能夠越多的接納
[00:17:32.240 --> 00:17:33.840]  越多的欣賞
[00:17:33.840 --> 00:17:36.880]  這樣就很不同
[00:17:36.880 --> 00:17:38.480]  而不是互相的批評
[00:17:38.480 --> 00:17:40.720]  互相的指責
[00:17:40.720 --> 00:17:44.720]  維繫婚姻關係裏面其實很重要的是愛
[00:17:44.720 --> 00:17:46.320]  你多聰明也沒有用
[00:17:46.320 --> 00:17:48.880]  或者你年薪賺多少百萬也好
[00:17:48.880 --> 00:17:50.800]  你沒有愛也沒有用
[00:17:50.800 --> 00:17:53.120]  你賺多少個學位也好
[00:17:53.120 --> 00:17:55.280]  你沒有愛也沒有用
[00:17:55.280 --> 00:17:59.360]  今天現代社會的離婚率為何這麼高呢
[00:17:59.360 --> 00:18:01.120]  就因為
[00:18:01.120 --> 00:18:05.840]  慢慢開始婚姻裏面沒有了愛
[00:18:05.840 --> 00:18:07.440]  有的是甚麼呢
[00:18:07.440 --> 00:18:09.040]  有的是錢
[00:18:09.040 --> 00:18:11.520]  有錢 我用不著靠你
[00:18:11.520 --> 00:18:14.320]  我有錢 我有學識 我有才幹
[00:18:14.320 --> 00:18:17.120]  我有兩個學位 或者兩個Master
[00:18:17.120 --> 00:18:20.080]  甚至兩個PhD
[00:18:20.080 --> 00:18:22.560]  年薪多少
[00:18:22.560 --> 00:18:24.560]  但是沒有愛
[00:18:24.560 --> 00:18:26.800]  婚姻出現危機
[00:18:26.800 --> 00:18:28.240]  不是因為你有多高的學歷
[00:18:28.240 --> 00:18:30.000]  不是因為你沒有錢
[00:18:30.000 --> 00:18:32.400]  是因為你沒有愛
[00:18:32.400 --> 00:18:35.200]  同樣在教會裏面也是
[00:18:35.200 --> 00:18:36.880]  所以保羅在這裏說
[00:18:36.880 --> 00:18:38.880]  愛是永不止息
[00:18:38.880 --> 00:18:40.080]  Never fail
[00:18:40.080 --> 00:18:41.760]  他的英文翻譯是
[00:18:41.760 --> 00:18:42.800]  是不會錯的
[00:18:42.800 --> 00:18:44.080]  不會失敗的
[00:18:44.080 --> 00:18:45.840]  你多厲害也好
[00:18:45.840 --> 00:18:47.520]  先知講道之能
[00:18:47.520 --> 00:18:49.440]  你有多好的恩賜也好
[00:18:49.440 --> 00:18:52.320]  你去到80歲 90歲
[00:18:52.320 --> 00:18:55.760]  你還可以講道嗎
[00:18:55.760 --> 00:18:58.720]  有多少個牧者還可以講道呢
[00:18:58.720 --> 00:19:00.080]  我們有多少個弟兄姊妹
[00:19:00.080 --> 00:19:04.160]  你還可以在80歲還帶羽小組呢
[00:19:04.160 --> 00:19:05.600]  我問一下長青有沒有
[00:19:05.600 --> 00:19:07.120]  長青有沒有
[00:19:07.120 --> 00:19:08.560]  有啊
[00:19:08.560 --> 00:19:09.520]  感謝主啊
[00:19:09.520 --> 00:19:11.360]  不過應該不多
