
[00:00:00.000 --> 00:00:03.000]  剛才主席說這是一個非常受歡迎的話題
[00:01:43.000 --> 00:01:45.000]  上帝使用使徒保羅
[00:01:45.000 --> 00:01:47.000]  他是要告訴我們
[00:01:47.000 --> 00:01:51.000]  我們應該建立一個新的基督家庭觀
[00:01:51.000 --> 00:01:55.000]  他告訴我們要建立一個新的基督家庭觀
[00:01:55.000 --> 00:01:59.000]  這種觀念是從前歷史上沒有的
[00:01:59.000 --> 00:02:01.000]  這種觀念是以前歷史上沒有的
[00:02:01.000 --> 00:02:03.000]  他要我們能夠建立一個
[00:02:03.000 --> 00:02:05.000]  跟我們的新生命對等的
[00:02:05.000 --> 00:02:08.000]  我們建立一個新生命對等的
[00:02:08.000 --> 00:02:09.000]  有品格的
[00:02:09.000 --> 00:02:11.000]  有品格的
[00:02:11.000 --> 00:02:12.000]  聖靈掌管的
[00:02:12.000 --> 00:02:13.000]  有聖靈掌管的
[00:02:13.000 --> 00:02:15.000]  這樣的一種家庭關係
[00:02:15.000 --> 00:02:16.000]  這樣的一種成年關係
[00:02:16.000 --> 00:02:18.000]  所以你們要知道
[00:02:18.000 --> 00:02:21.000]  這兩週的講道是這樣的一個大的方面
[00:02:21.000 --> 00:02:23.000]  大家可以看到這兩週的講道
[00:02:23.000 --> 00:02:25.000]  都是圍繞這兩方面
[00:02:25.000 --> 00:02:26.000]  千萬別以為這段聖經
[00:02:26.000 --> 00:02:28.000]  就是一個好像婚前輔導一樣
[00:02:28.000 --> 00:02:29.000]  千萬別以為這段聖經
[00:02:29.000 --> 00:02:30.000]  就是一個好像婚前輔導一樣
[00:02:30.000 --> 00:02:31.000]  千萬別以為這兩週的講道
[00:02:31.000 --> 00:02:32.000]  是婚前輔導
[00:02:32.000 --> 00:02:34.000]  我不知道你們大家有沒有聽過一個笑話
[00:02:34.000 --> 00:02:35.000]  不知道你們大家有沒有聽過一個笑話
[00:02:35.000 --> 00:02:36.000]  不知道你們大家有沒有聽過一個笑話
[00:02:36.000 --> 00:02:37.000]  不知道你們大家有沒有聽過一個笑話
[00:02:37.000 --> 00:02:38.000]  這個笑話可以說是
[00:02:38.000 --> 00:02:40.000]  跟著時代在進步的
[00:02:40.000 --> 00:02:42.000]  這個笑話是跟著時代不同進步的
[00:02:42.000 --> 00:02:44.000]  時代不同內容就可以不一樣
[00:02:44.000 --> 00:02:46.000]  時代不同內容都有所更改
[00:02:46.000 --> 00:02:50.000]  那校服士說呢,以兩個男的在說話。
[00:02:50.000 --> 00:02:53.000]  這個笑話呢,就說兩個男士的對話。
[00:02:53.000 --> 00:02:54.000]  一個已婚,一個未婚。
[00:02:54.000 --> 00:02:56.000]  一個就結了婚,一個就沒結婚。
[00:02:56.000 --> 00:02:58.000]  沒結婚的問這個結了婚的。
[00:02:58.000 --> 00:03:00.000]  沒結婚的那個就問結了婚的那個。
[00:03:00.000 --> 00:03:02.000]  說你們家誰說了算呢?
[00:03:02.000 --> 00:03:04.000]  你家裡誰說了算呢?
[00:03:04.000 --> 00:03:07.000]  哦,我們家在這方面是有分工的。
[00:03:07.000 --> 00:03:09.000]  哦,你家裡有分工的。
[00:03:09.000 --> 00:03:11.000]  我太太負責小事。
[00:03:11.000 --> 00:03:13.000]  我太太呢,就負責小事。
[00:03:13.000 --> 00:03:14.000]  我負責大事。
[00:03:14.000 --> 00:03:15.000]  我負責大事。
[00:03:15.000 --> 00:03:18.000]  那她負責什麼小事啊?
[00:03:18.000 --> 00:03:19.000]  她負責什麼小事呢?
[00:03:19.000 --> 00:03:21.000]  比如說買什麼車?
[00:03:21.000 --> 00:03:23.000]  比如說買什麼車啦。
[00:03:23.000 --> 00:03:24.000]  然後住在什麼區?
[00:03:24.000 --> 00:03:25.000]  住什麼區啦。
[00:03:25.000 --> 00:03:28.000]  然後呢,你度假去哪兒?
[00:03:28.000 --> 00:03:30.000]  放假、度假去哪裡啦?
[00:03:30.000 --> 00:03:32.000]  然後今年這個過年?
[00:03:32.000 --> 00:03:33.000]  今年過年呢?
[00:03:33.000 --> 00:03:35.000]  咱們去哪邊父母家過年?
[00:03:35.000 --> 00:03:37.000]  我們去哪邊的父母家過年?
[00:03:37.000 --> 00:03:39.000]  這都是小事,都她說了算。
[00:03:39.000 --> 00:03:41.000]  這些都是小事,她說了算。
[00:03:41.000 --> 00:03:43.000]  那你負責什麼大事啊?
[00:03:43.000 --> 00:03:44.000]  你負責什麼大事呢?
[00:03:44.000 --> 00:03:46.000]  哎,那可太重要了。
[00:03:46.000 --> 00:03:47.000]  她說,那可真是很重要。
[00:03:47.000 --> 00:03:51.000]  那比如說我們應該如何看待中美貿易摩擦?
[00:03:51.000 --> 00:03:56.000]  比如說我應該怎樣看待這個中美的貿易摩擦?
[00:03:56.000 --> 00:04:01.000]  這是歷久彌新的一個笑話。
[00:04:01.000 --> 00:04:04.000]  這是一個歷久常新的一個笑話。
[00:04:04.000 --> 00:04:07.000]  其實現代家庭給我們一種感覺啊。
[00:04:07.000 --> 00:04:09.000]  現代家庭給我們一種感覺呢?
[00:04:09.000 --> 00:04:14.000]  就好像這個太太在努力地愛丈夫。
[00:04:14.000 --> 00:04:17.000]  似乎是太太努力地愛著丈夫。
[00:04:17.000 --> 00:04:20.000]  就是因為愛我們會覺得是一種照顧嘛。
[00:04:20.000 --> 00:04:23.000]  愛是一種照顧、愛護,是不是?
[00:04:23.000 --> 00:04:27.000]  然後呢,反過來呢,就覺得好像很多丈夫在很努力地順服太太。
[00:04:27.000 --> 00:04:30.000]  那有很多丈夫就很努力地順服太太。
[00:04:30.000 --> 00:04:33.000]  就是家裡就是太太說了算。
[00:04:33.000 --> 00:04:36.000]  那家裡就太太說了算。
[00:04:36.000 --> 00:04:40.000]  可是兩千年前保羅說這段話的時候呢?
[00:04:40.000 --> 00:04:42.000]  兩千年前保羅說這段話的時候呢?
[00:04:42.000 --> 00:04:45.000]  那個時候的妻子可沒有什麼權利啊。
[00:04:45.000 --> 00:04:48.000]  那個時候的妻子是沒有什麼權利的。
[00:04:48.000 --> 00:04:52.000]  那個家庭中夫妻、父子、主僕這三個關係啊。
[00:04:52.000 --> 00:04:56.000]  那個家庭裡面夫妻、主僕和父子的關係呢?
[00:04:56.000 --> 00:04:59.000]  全是後者順服前者。
[00:04:59.000 --> 00:05:01.000]  全部是後者順服前者?
[00:05:01.000 --> 00:05:04.000]  那個順服啊,可以翻譯成什麼呢?
[00:05:04.000 --> 00:05:06.000]  那個順服啊,可以翻譯成什麼呢?
[00:05:06.000 --> 00:05:08.000]  就是自發地順從。
[00:05:08.000 --> 00:05:10.000]  是一種自發地順從。
[00:05:10.000 --> 00:05:12.000]  不是被迫的。
[00:05:12.000 --> 00:05:13.000]  不是被逼的。
[00:05:13.000 --> 00:05:19.000]  是那個時候的社會觀念和文明程度。
[00:05:19.000 --> 00:05:23.000]  這後者就是會自發地順從。
[00:05:23.000 --> 00:05:26.000]  後者是自發地順從前者。
[00:05:26.000 --> 00:05:30.000]  然後你們可以注意到這三個順從的對象。
[00:05:30.000 --> 00:05:34.000]  這三個順從的對象呢?全是這家的男人。
[00:05:34.000 --> 00:05:36.000]  全部是這個家庭的男人?
[00:05:36.000 --> 00:05:37.000]  全是這個丈夫啊。
[00:05:37.000 --> 00:05:38.000]  全部是丈夫。
[00:05:38.000 --> 00:05:40.000]  夫妻,是他爸。
[00:05:40.000 --> 00:05:41.000]  夫妻,是他爸。
[00:05:41.000 --> 00:05:43.000]  父子,是他爸。
[00:05:43.000 --> 00:05:44.000]  父子,是他爸。
[00:05:44.000 --> 00:05:46.000]  主僕,還是他爸。
[00:05:46.000 --> 00:05:47.000]  主僕,也是他爸。
[00:05:47.000 --> 00:05:52.000]  所以這個家庭的男主人是一切的權利都在他手裡。
[00:05:52.000 --> 00:05:56.000]  這個家庭的男主人是一切權力的擁有者。
[00:05:56.000 --> 00:05:58.000]  而且當時的文明狀態。
[00:05:58.000 --> 00:06:00.000]  當時的文明狀態。
[00:06:00.000 --> 00:06:03.000]  這是一個普遍認同。
[00:06:03.000 --> 00:06:05.000]  這是一個普遍認同的。
[00:06:05.000 --> 00:06:07.000]  普遍持守的。
[00:06:07.000 --> 00:06:08.000]  普遍都持守的。
[00:06:08.000 --> 00:06:10.000]  沒有什麼商量餘地。
[00:06:10.000 --> 00:06:12.000]  沒有什麼商量餘地。
[00:06:12.000 --> 00:06:14.000]  所以保羅在這個時候呢?
[00:06:14.000 --> 00:06:16.000]  保羅在這個時候呢?
[00:06:16.000 --> 00:06:18.000]  他不是在反對啊。
[00:06:18.000 --> 00:06:24.000]  他不是在反對這三種關係中順從的因素。
[00:06:24.000 --> 00:06:28.000]  他不是在反對這三種關係中順從的因素。
[00:06:28.000 --> 00:06:30.000]  跟這三個後者說你們不用順服啊。
[00:06:30.000 --> 00:06:31.000]  跟這三個後者說你們不用順服啊。
[00:06:31.000 --> 00:06:32.000]  跟這三個後者說你們不用順服啊。
[00:06:32.000 --> 00:06:33.000]  跟這三個後者說你們不用順服啊。
[00:06:33.000 --> 00:06:34.000]  跟這三個後者說你們不用順服啊。
[00:06:34.000 --> 00:06:35.000]  跟這三個後者說你們不用順服啊。
[00:06:35.000 --> 00:06:36.000]  他是在這裡肯定了這個順從。
[00:06:36.000 --> 00:06:37.000]  他是在這裡肯定了這個順從。
[00:06:37.000 --> 00:06:38.000]  他是在這裡肯定了這個順從。
[00:06:38.000 --> 00:06:39.000]  他是在這裡肯定了這個順從。
[00:06:39.000 --> 00:06:40.000]  他是在這裡肯定了這個順從。
[00:06:40.000 --> 00:06:41.000]  他是在這裡肯定了這個順從。
[00:06:41.000 --> 00:06:42.000]  他是在這裡肯定了這個順從。
[00:06:42.000 --> 00:06:54.000]  但是他也提出了一個人類歷史上從來沒有過的革命性的變化,革命性的變化,你們慢慢來聽,可以大家慢慢聽了。
[00:06:54.000 --> 00:06:56.000]  這革命性的要求是什麼呢?
[00:06:56.000 --> 00:06:58.000]  這革命性的要求是什麼呢?
[00:06:58.000 --> 00:07:09.000]  就是在夫妻關係中,就是在夫妻關係裡面,有一個極高標準的愛在其中,有一個非常之高標準的愛在當中。
[00:07:09.000 --> 00:07:12.000]  這是人類歷史上沒有的。
[00:07:12.000 --> 00:07:13.000]  這是人類歷史上沒有的。
[00:07:13.000 --> 00:07:14.000]  這是人類歷史上沒有的。
[00:07:14.000 --> 00:07:22.000]  我們現在說起這個順服,我們現在說起順服,常會有這麼一種情況發生。
[00:07:22.000 --> 00:07:37.000]  經常有這樣一種情況,就是我跟你好的時候,我什麼都聽你的,我跟你不好的時候,我就當沒聽見,我聽不到。
[00:07:37.000 --> 00:07:41.000]  但是那個時候是不可能發生這種情況。
[00:07:41.000 --> 00:07:43.000]  那個時候是不會發生這種情況的。
[00:07:43.000 --> 00:07:47.000]  那個時候是不管你高不高興。
[00:07:47.000 --> 00:07:53.000]  那個時候不管你高不高興,你都要順從,你都是要順從的。
[00:07:53.000 --> 00:07:57.000]  所以這個時候愛就特別凸顯了。
[00:07:57.000 --> 00:08:01.000]  所以這個時候愛就特別凸顯了。
[00:08:01.000 --> 00:08:26.000]  你面對一個社會普遍接納的,所有的人都認同的,沒有任何討論餘地的順從的時候,這種順從沒有討論餘地到什麼地步呢?
[00:08:26.000 --> 00:08:35.000]  就像教會要順服耶穌基督一樣,這是一個命令,沒有什麼可商量。
[00:08:35.000 --> 00:08:42.000]  但是愛這方面非常非常的缺乏,沒有任何的要求。
[00:08:42.000 --> 00:08:50.000]  所以你看,上帝用保羅在聖經中說了什麼話呢?
[00:08:50.000 --> 00:09:04.000]  有聖經的話可以打開,你看看第五章,剛才念的這段。
[00:09:04.000 --> 00:09:13.000]  他說完三節順服之後,他講了八節那麼長都是在講愛。
[00:09:13.000 --> 00:09:28.000]  他有八節是講愛的,丈夫愛妻子的標準提到這麼高,丈夫愛妻子的標準定到很高,在那個時代絕對是一個爆炸性的消息。
[00:09:28.000 --> 00:09:50.000]  他的標準高到什麼樣呢?就是要像耶穌基督愛教會一樣的愛妻子,要像我們的主愛我們一樣的愛妻子。
[00:09:50.000 --> 00:09:59.000]  那這時候我們就來看一看我們的主是怎麼樣愛我們的。
[00:09:59.000 --> 00:10:06.000]  就在這個八節聖經裡面,我們可以總結出五點。
[00:10:06.000 --> 00:10:18.000]  第一點是一種主動的愛,他不是說好吧,我得到這麼一個要求。
[00:10:18.000 --> 00:10:33.000]  那我就愛吧,耶穌不是這樣,耶穌不是被迫於上帝的命令,才來愛我們。
[00:10:33.000 --> 00:10:46.000]  而且他的愛是主動的,是沒有設任何先決條件的,不是說你順服我,我就愛你。
[00:10:46.000 --> 00:11:14.000]  羅馬書五章八節說什麼呢?你們大家有聖經可以翻啊,羅馬書五章八節,特別重要的一句話,是唯有基督在我們還做罪人的時候就為我們死了,他的愛就在此顯明了。
[00:11:14.000 --> 00:11:26.000]  所以保羅其實提了一個什麼要求呢?就是你妻子無論有任何的問題,你首先先愛她。
[00:11:26.000 --> 00:11:36.000]  他用的是一個我們主耶穌基督愛我們的標準,就是用了耶穌基督愛我們的作為一個標準。
[00:11:36.000 --> 00:11:56.000]  所以我就曾經有一次跟一個朋友說,我說用這個標準的話,我們來看一看,我們來試試用愛鄰舍的標準來愛妻子。
[00:11:56.000 --> 00:12:12.000]  他說這有什麼關係?他說有什麼問題?他說有關係啊,我說當然有問題了,因為愛鄰舍是你,鄰舍不是你家裡血緣關係的人,鄰舍不是你家庭血緣關係的一個。
[00:12:12.000 --> 00:12:32.000]  你們不是長期生活在一起彼此很了解,他有他的生活習慣,他有他的很多特點,他也有他自己的特點。
[00:12:32.000 --> 00:12:42.000]  如果主耶穌基督要我們愛鄰舍的話,其實就是在這一點上要我們愛妻子。
[00:12:42.000 --> 00:13:02.000]  就是他從他的原生家庭中帶來的特色,他的習慣,你要接納,然後就算你有什麼樣的不舒服不滿意,你還是要先愛她,你都要先愛她。
[00:13:02.000 --> 00:13:14.000]  還有愛仇敵,愛仇敵跟愛妻子更沒有關係了吧?愛仇敵跟愛妻子有什麼關係呢?還是有關係的,因為夫妻相處,互相得罪在所難免。
[00:13:14.000 --> 00:13:18.000]  夫妻相處,互相得罪是在所難免的。
[00:13:18.000 --> 00:13:36.000]  有的時候,那一瞬間,你恨他如同恨仇敵,但是我們卻要愛他,我們要為他禱告。
[00:13:36.000 --> 00:13:50.000]  所以我就跟這個朋友說,你家庭生活中你怎麼愛妻子呢?而且有一種主動的愛呢?
[00:13:50.000 --> 00:14:03.000]  就是你多做做家務,多管管孩子,這比你買禮物,發紅包好,好過你給利是和買禮物。
[00:14:03.000 --> 00:14:08.000]  因為這就是我們點點滴滴日常生活中一種主動的表達。
[00:14:08.000 --> 00:14:13.000]  這個就是我們在日常生活中點點滴滴的一個主動的表達。
[00:14:13.000 --> 00:14:18.000]  然後接著呢,主耶穌基督愛我們是一種犧牲的愛。
[00:14:18.000 --> 00:14:22.000]  接著呢,主耶穌基督愛我們是一種犧牲的愛。
[00:14:22.000 --> 00:14:23.000]  就是捨己。
[00:14:23.000 --> 00:14:24.000]  就是捨己了。
[00:14:24.000 --> 00:14:27.000]  我們來看菲利比書二章六到八節。
[00:14:27.000 --> 00:14:30.000]  我們看菲利比書二章六到八節。
[00:14:30.000 --> 00:14:31.000]  菲利比書二章。
[00:14:31.000 --> 00:14:34.000]  菲利比書二章六到八節。
[00:14:34.000 --> 00:14:35.000]  六到八節。
[00:14:35.000 --> 00:14:37.000]  這也是很有名的一段話呀。
[00:14:37.000 --> 00:14:39.000]  非常之有名的金句。
[00:14:39.000 --> 00:14:51.000]  祂說我們的主耶穌本有神的形象,但是祂卻虛己,就是倒空了自己。
[00:14:51.000 --> 00:14:59.000]  祂取了奴僕的樣式,然後祂有了人的樣式,祂就自己卑微自己。
[00:14:59.000 --> 00:15:03.000]  祂有了人的樣式之後就自己卑微,自己自我卑微。
[00:15:03.000 --> 00:15:06.000]  然後祂且死在十字架上。
[00:15:06.000 --> 00:15:07.000]  而且死在十架之上。
[00:15:07.000 --> 00:15:09.000]  就這種捨己的愛。
[00:15:09.000 --> 00:15:11.000]  就這種捨己的愛。
[00:15:11.000 --> 00:15:12.000]  犧牲的愛。
[00:15:12.000 --> 00:15:13.000]  犧牲的愛。
[00:15:13.000 --> 00:15:18.000]  也是我們的主要求我們要一個丈夫愛妻子的表現。
[00:15:18.000 --> 00:15:22.000]  也是主要求每一位丈夫愛他的妻子的表現。
[00:15:22.000 --> 00:15:25.000]  你說這個話題太大了吧。
[00:15:25.000 --> 00:15:27.000]  是不是這個話題很大呢?
[00:15:27.000 --> 00:15:29.000]  日常生活中沒有什麽地方要犧牲啊。
[00:15:29.000 --> 00:15:32.000]  日常生活裏面沒有什麽東西要犧牲的。
[00:15:32.000 --> 00:15:33.000]  其實有。
[00:15:33.000 --> 00:15:34.000]  其實有的。
[00:15:34.000 --> 00:15:36.000]  日常的犧牲是什麽?
[00:15:36.000 --> 00:15:38.000]  日常的犧牲是什麽呢?
[00:15:38.000 --> 00:15:40.000]  其實就是你的接納和赦免。
[00:15:40.000 --> 00:15:43.000]  其實就是你的接納和赦免。
[00:15:43.000 --> 00:15:46.000]  剛才我們領會也說到。
[00:15:46.000 --> 00:15:49.000]  剛才我們的領會主席也說過。
[00:15:49.000 --> 00:15:51.000]  我們愛弟兄的心。
[00:15:51.000 --> 00:15:52.000]  我們愛弟兄的心。
[00:15:52.000 --> 00:15:54.000]  夫妻首先是弟兄姐妹。
[00:15:54.000 --> 00:15:56.000]  夫妻首先是弟兄姐妹。
[00:15:56.000 --> 00:15:58.000]  就是主内夫妻關系。
[00:15:58.000 --> 00:16:00.000]  就是主内夫妻關系的基礎。
[00:16:00.000 --> 00:16:04.000]  你的夫妻關系首先是建立在屬靈的兄弟姐妹的關系上。
[00:16:04.000 --> 00:16:09.000]  夫妻的關系首先是建立在屬靈的弟兄姐妹的關系上。
[00:16:09.000 --> 00:16:12.000]  你首先要用基督徒的方式相處啊。
[00:16:12.000 --> 00:16:15.000]  你首先要用基督徒的方式相處啊。
[00:16:15.000 --> 00:16:20.000]  基督徒相處的方式很重要的一條就是赦免和接納。
[00:16:20.000 --> 00:16:26.000]  基督徒的生命最重要的一部分就是接納和赦免。
[00:16:26.000 --> 00:16:29.000]  人類的門徒問耶穌嘛。
[00:16:29.000 --> 00:16:30.000]  門徒都這樣問耶穌。
[00:16:30.000 --> 00:16:33.000]  弟兄得罪我,我赦免他幾次啊。
[00:16:33.000 --> 00:16:34.000]  弟兄得罪我,我赦免他幾次啊。
[00:16:34.000 --> 00:16:35.000]  弟兄得罪我,我赦免他幾次啊。
[00:16:35.000 --> 00:16:36.000]  七十個七次。
[00:16:36.000 --> 00:16:37.000]  七十個七次。
[00:16:37.000 --> 00:16:38.000]  七十個七次。
[00:16:38.000 --> 00:16:40.000]  其實就是你一直要這麼赦免下去。
[00:16:40.000 --> 00:16:41.000]  其實就是你一直要這麼赦免下去。
[00:16:41.000 --> 00:16:43.000]  即是說你一直要這樣去原諒下去。
[00:16:43.000 --> 00:16:44.000]  即是說你一直要這樣去原諒下去。
[00:16:44.000 --> 00:16:46.000]  所以你看看犧牲是什麼?
[00:16:46.000 --> 00:16:47.000]  所以你看看犧牲是什麼?
[00:16:47.000 --> 00:16:50.000]  這裡可以看到犧牲,什麼叫犧牲?
[00:16:50.000 --> 00:16:51.000]  捨己是什麼?
[00:16:51.000 --> 00:16:52.000]  捨己是什麼?
[00:16:52.000 --> 00:16:54.000]  不是一個跟我們遙不可及的東西。
[00:16:54.000 --> 00:16:55.000]  不是一個跟我們遙不可及的東西。
[00:16:55.000 --> 00:16:56.000]  不是說遙不可及的一樣東西。
[00:16:56.000 --> 00:16:59.000]  你在對妻子的夫妻關係相處中,
[00:16:59.000 --> 00:17:00.000]  你在對妻子的夫妻關係相處中,
[00:17:00.000 --> 00:17:02.000]  在對夫妻相處的關係當中,
[00:17:02.000 --> 00:17:03.000]  在對夫妻相處的關係當中,
[00:17:03.000 --> 00:17:06.000]  你能認真的去做到接納和赦免。
[00:17:06.000 --> 00:17:08.000]  你可以認真的去做到接納和赦免。
[00:17:08.000 --> 00:17:10.000]  而且是不限次數的。
[00:17:10.000 --> 00:17:11.000]  而且是不限次數的。
[00:17:11.000 --> 00:17:12.000]  而且是不限次數的。
[00:17:12.000 --> 00:17:14.000]  這就是犧牲的愛。
[00:17:14.000 --> 00:17:15.000]  這就是犧牲的愛了。
[00:17:17.000 --> 00:17:20.000]  接著就是成全建立的愛。
[00:17:20.000 --> 00:17:23.000]  接著就是成全建立的愛。
[00:17:23.000 --> 00:17:24.000]  接著就是成全建立的愛。
[00:17:24.000 --> 00:17:26.000]  成全建立的愛,我們可以看剛才讀的這段聖經。
[00:17:26.000 --> 00:17:28.000]  成全建立的愛,我們可以看剛才讀的這段聖經。
[00:17:28.000 --> 00:17:29.000]  我們也可以看剛才讀過的這段聖經,
[00:17:29.000 --> 00:17:30.000]  我們也可以看剛才讀過的這段聖經,
[00:17:30.000 --> 00:17:31.000]  五章二十六二十七節。
[00:17:31.000 --> 00:17:32.000]  五章二十六二十七節。
[00:17:32.000 --> 00:17:33.000]  五章二十六二十七節。
[00:17:33.000 --> 00:17:34.000]  五章二十六二十七節。
[00:17:34.000 --> 00:17:35.000]  你們來慢慢看。
[00:17:35.000 --> 00:17:36.000]  你們來慢慢看。
[00:17:36.000 --> 00:17:37.000]  大家可以慢慢看。
[00:17:37.000 --> 00:17:38.000]  我們的主耶穌基督,
[00:17:38.000 --> 00:17:39.000]  我們的主耶穌基督,
[00:17:39.000 --> 00:17:52.000]  他用把我們教會洗淨,成為聖傑,成為聖傑,成為榮耀歸給自己,成為榮耀歸給自己,
[00:17:52.000 --> 00:17:58.000]  什麼污點都沒有,什麼污點都沒有,聖傑沒有瑕疵,聖傑沒有瑕疵。
[00:17:58.000 --> 00:18:03.000]  保羅用這樣的話來代表著丈夫愛妻子,
[00:18:03.000 --> 00:18:08.000]  保羅用這樣的話來代表著丈夫愛妻子,
[00:18:08.000 --> 00:18:12.000]  這就是說你做丈夫的你要建立你的妻子,
[00:18:12.000 --> 00:18:15.000]  這就是說你做丈夫的你要建立你的妻子,
[00:18:15.000 --> 00:18:16.000]  你要成全她,
[00:18:16.000 --> 00:18:17.000]  你要成全她,
[00:18:17.000 --> 00:18:22.000]  其中很重要的一點就是你在聖經真理上你要帶領教導她,
[00:18:22.000 --> 00:18:22.000]  其中很重要的一點就是你在聖經真理上你要帶領教導她,
[00:18:22.000 --> 00:18:27.000]  其中很重要的一點就是你在聖經真理上你要帶領教導她,
[00:18:27.000 --> 00:18:29.000]  你看這對丈夫的要求好高,
[00:18:29.000 --> 00:18:30.000]  你看這對丈夫的要求好高,
[00:18:30.000 --> 00:18:31.000]  是不是對丈夫的要求好高呢?
[00:18:31.000 --> 00:18:32.000]  是不是對丈夫的要求好高呢?
[00:18:32.000 --> 00:18:33.000]  你的屬靈生命的品質,
[00:18:33.000 --> 00:18:34.000]  你的屬靈生命的品質,
[00:18:34.000 --> 00:18:35.000]  你的屬靈生命的品質,
[00:18:35.000 --> 00:18:36.000]  你的屬靈生命的品質,
[00:18:36.000 --> 00:18:38.000]  你對福音真理的理解,
[00:18:38.000 --> 00:18:39.000]  你對福音真理的理解,
[00:18:39.000 --> 00:18:40.000]  你對福音真理的理解,
[00:18:40.000 --> 00:18:41.000]  你對福音真理的理解,
[00:18:41.000 --> 00:18:42.000]  你對福音真理的理解,
[00:18:42.000 --> 00:18:43.000]  你對福音真理的理解,
[00:18:43.000 --> 00:18:44.000]  你對福音真理的理解,
[00:18:44.000 --> 00:18:45.000]  你對福音真理的理解,
[00:18:45.000 --> 00:18:46.000]  你對福音真理的理解,
[00:18:46.000 --> 00:18:47.000]  你對福音真理的理解,
[00:18:47.000 --> 00:18:48.000]  你對福音真理的理解,
[00:18:48.000 --> 00:18:49.000]  你對福音真理的理解,
[00:18:49.000 --> 00:18:50.000]  你對福音真理的理解,
[00:18:50.000 --> 00:18:51.000]  你對福音真理的理解,
[00:18:51.000 --> 00:18:52.000]  你對福音真理的理解,
[00:18:52.000 --> 00:18:53.000]  你對福音真理的理解,
[00:18:53.000 --> 00:18:54.000]  你對福音真理的理解,
[00:18:54.000 --> 00:18:55.000]  你對福音真理的理解,
[00:18:55.000 --> 00:19:23.000]  你對福音真理的理解,
[00:19:26.000 --> 00:19:28.000]  先生經常說我忙,沒時間,
[00:19:28.000 --> 00:19:31.000]  平時不讀聖經,
[00:19:31.000 --> 00:19:34.000]  星期天也動不動不來,
[00:19:34.000 --> 00:19:40.000]  然後各種小組團聚聚會,
[00:19:40.000 --> 00:19:44.000]  經常是太太做代表,
[00:19:44.000 --> 00:19:47.000]  你這樣的丈夫,
[00:19:47.000 --> 00:19:52.000]  你很難去建立妻子,
[00:19:52.000 --> 00:20:01.000]  甚至我曾經認識一對在教會做長老的,
[00:20:01.000 --> 00:20:06.000]  在教會裡太太不說話,
[00:20:06.000 --> 00:20:11.000]  回家常常教導她,
[00:20:11.000 --> 00:20:22.000]  有一次在她家聚會,她自己承認,
[00:20:22.000 --> 00:20:26.000]  她說我太太回家後常常教訓我,
