
[00:00:00.000 --> 00:00:02.000]  這個基本上大家都明白
[00:08:05.500 --> 00:08:06.500]  就是說
[00:08:06.500 --> 00:08:08.500]  就是說呢
[00:08:08.500 --> 00:08:10.500]  是我和你不妥
[00:08:10.500 --> 00:08:11.500]  大家不妥了
[00:08:11.500 --> 00:08:13.500]  發生了問題了
[00:08:13.500 --> 00:08:15.500]  我們要能夠可以修補
[00:08:15.500 --> 00:08:17.500]  去和好
[00:08:17.500 --> 00:08:18.500]  所以挽回
[00:08:18.500 --> 00:08:19.500]  有這個含義在這裡
[00:08:19.500 --> 00:08:21.500]  那有一個神學的名稱呢
[00:08:21.500 --> 00:08:23.500]  我很多年前呢
[00:08:23.500 --> 00:08:24.500]  讀神學的時候呢
[00:08:24.500 --> 00:08:25.500]  就有個
[00:08:25.500 --> 00:08:27.500]  有這個說法叫atonement
[00:08:27.500 --> 00:08:30.500]  A-T-O-N-E-M-E-N-T
[00:08:30.500 --> 00:08:31.500]  atonement
[00:08:31.500 --> 00:08:32.500]  我們聽過算數了
[00:08:32.500 --> 00:08:33.500]  有些人可能聽過
[00:08:33.500 --> 00:08:35.500]  其實atonement這個字
[00:08:35.500 --> 00:08:38.500]  A-T-O-N-E-M-E-N-T
[00:08:38.500 --> 00:08:40.500]  我記得那時候教授說
[00:08:40.500 --> 00:08:42.500]  可以說叫atonement
[00:08:42.500 --> 00:08:44.500]  什麼叫atonement呢
[00:08:44.500 --> 00:08:45.500]  at
[00:08:45.500 --> 00:08:46.500]  one
[00:08:46.500 --> 00:08:48.500]  one是one two three的one
[00:08:48.500 --> 00:08:49.500]  就是說本來
[00:08:49.500 --> 00:08:50.500]  本來兩個呢
[00:08:50.500 --> 00:08:51.500]  是好friend的
[00:08:51.500 --> 00:08:53.500]  但是因為彼此之間
[00:08:53.500 --> 00:08:54.500]  有了一些的
[00:08:54.500 --> 00:08:55.500]  嫌隙啊
[00:08:55.500 --> 00:08:56.500]  有了一些的
[00:08:56.500 --> 00:08:57.500]  問題呢
[00:08:57.500 --> 00:08:58.500]  大家沒有friend做了
[00:08:58.500 --> 00:08:59.500]  現在呢
[00:08:59.500 --> 00:09:00.500]  又要走在一起了
[00:09:00.500 --> 00:09:01.500]  atone
[00:09:01.500 --> 00:09:02.500]  啊
[00:09:02.500 --> 00:09:03.500]  這樣的意思
[00:09:03.500 --> 00:09:04.500]  所以挽回是這個意思
[00:09:04.500 --> 00:09:05.500]  就是
[00:09:05.500 --> 00:09:07.500]  可能現在我們挽回了
[00:09:07.500 --> 00:09:08.500]  大家做回朋友了
[00:09:08.500 --> 00:09:09.500]  這樣
[00:09:09.500 --> 00:09:10.500]  所以這裡呢
[00:09:10.500 --> 00:09:12.500]  講到這個黑色的情況
[00:09:12.500 --> 00:09:13.500]  大家聽聽
[00:09:13.500 --> 00:09:14.500]  因為罪的緣故
[00:09:14.500 --> 00:09:16.500]  但是神就設立了
[00:09:16.500 --> 00:09:17.500]  這個耶穌基督
[00:09:17.500 --> 00:09:18.500]  成為了這個贖罪制
[00:09:18.500 --> 00:09:19.500]  成為了挽回制
[00:09:19.500 --> 00:09:22.500]  成為了一個私恩寶座
[00:09:22.500 --> 00:09:24.500]  能夠透過耶穌基督
[00:09:24.500 --> 00:09:25.500]  可以能夠得著
[00:09:25.500 --> 00:09:26.500]  罪得赦免
[00:09:26.500 --> 00:09:27.500]  神呢
[00:09:27.500 --> 00:09:28.500]  是公義的
[00:09:28.500 --> 00:09:30.500]  祂說了要罰就要罰
[00:09:30.500 --> 00:09:32.500]  祂斷不以有罪為無罪
[00:09:32.500 --> 00:09:34.500]  我們的神是這樣的
[00:09:34.500 --> 00:09:35.500]  今天很多時候
[00:09:35.500 --> 00:09:37.500]  我們會去
[00:09:37.500 --> 00:09:38.500]  說敬拜神
[00:09:38.500 --> 00:09:40.500]  但是除了敬拜神
[00:09:40.500 --> 00:09:41.500]  這個
[00:09:41.500 --> 00:09:42.500]  這個
[00:09:42.500 --> 00:09:43.500]  我們要做的
[00:09:43.500 --> 00:09:46.500]  我們更加其實在我們日常的生活裡面
[00:09:46.500 --> 00:09:48.500]  是要去敬畏神
[00:09:48.500 --> 00:09:49.500]  今天很多時候呢
[00:09:49.500 --> 00:09:50.500]  我們會
[00:09:50.500 --> 00:09:52.500]  我們會將神變成聖誕老人
[00:09:52.500 --> 00:09:54.500]  給禮物我們
[00:09:54.500 --> 00:09:55.500]  或者是
[00:09:55.500 --> 00:09:58.500]  好像一個很磁場的老人家那樣
[00:09:58.500 --> 00:10:00.500]  就一直在那裡很開心
[00:10:00.500 --> 00:10:01.500]  笑一笑
[00:10:01.500 --> 00:10:02.500]  但是神呢
[00:10:02.500 --> 00:10:04.500]  祂這個是祂一部分的性情
[00:10:04.500 --> 00:10:05.500]  神的性情呢
[00:10:05.500 --> 00:10:06.500]  是神之愛
[00:10:06.500 --> 00:10:08.500]  但是聖經裡面說神是什麼
[00:10:08.500 --> 00:10:10.500]  神是烈火
[00:10:10.500 --> 00:10:12.500]  神是烈火啊
[00:10:12.500 --> 00:10:13.500]  神是光
[00:10:13.500 --> 00:10:14.500]  在他裡面
[00:10:14.500 --> 00:10:16.500]  沒有黑暗
[00:10:16.500 --> 00:10:17.500]  所以弟兄姊妹啊
[00:10:17.500 --> 00:10:19.500]  以後我們要很小心
[00:10:19.500 --> 00:10:20.500]  不要以為呢
[00:10:20.500 --> 00:10:21.500]  我們的神就是
[00:10:21.500 --> 00:10:22.500]  哦
[00:10:22.500 --> 00:10:23.500]  我現在犯了罪
[00:10:23.500 --> 00:10:24.500]  那我認罪就行了
[00:10:24.500 --> 00:10:25.500]  那
[00:10:25.500 --> 00:10:26.500]  悔啊
[00:10:26.500 --> 00:10:27.500]  要有改啊
[00:10:27.500 --> 00:10:28.500]  如果我們只有個悔字呢
[00:10:28.500 --> 00:10:30.500]  不改過的時候呢
[00:10:30.500 --> 00:10:31.500]  我們不改的時候呢
[00:10:31.500 --> 00:10:33.500]  我們那個不是悔改來的
[00:10:33.500 --> 00:10:35.500]  神也不會越立我們
[00:10:35.500 --> 00:10:37.500]  我們這個只不過是後悔
[00:10:37.500 --> 00:10:38.500]  哎呀
[00:10:38.500 --> 00:10:40.500]  好像這個
[00:10:40.500 --> 00:10:42.500]  暗角事件
[00:10:42.500 --> 00:10:44.500]  暗角事件
[00:10:44.500 --> 00:10:45.500]  很明顯啦
[00:10:45.500 --> 00:10:47.500]  看到了拍了照
[00:10:47.500 --> 00:10:49.500]  七個警察
[00:10:49.500 --> 00:10:50.500]  打一個人
[00:10:50.500 --> 00:10:52.500]  有兩個人看水
[00:10:52.500 --> 00:10:54.500]  我有一次跟一位警務人員
[00:10:54.500 --> 00:10:56.500]  的弟兄朋友聊天
[00:10:56.500 --> 00:10:58.500]  他一句就說
[00:10:58.500 --> 00:10:59.500]  唉
[00:10:59.500 --> 00:11:00.500]  最壞被人拍了照啦
[00:11:00.500 --> 00:11:01.500]  這樣
[00:11:01.500 --> 00:11:03.500]  唉
[00:11:03.500 --> 00:11:04.500]  最壞被人拍了照啦
[00:11:04.500 --> 00:11:07.500]  他沒有說他們是不對的
[00:11:07.500 --> 00:11:09.500]  他說最壞被人拍了照啦
[00:11:09.500 --> 00:11:10.500]  他也覺得
[00:11:10.500 --> 00:11:11.500]  唉呀
[00:11:11.500 --> 00:11:12.500]  如果沒有拍照呢
[00:11:12.500 --> 00:11:13.500]  起碼
[00:11:13.500 --> 00:11:14.500]  有人看見而已
[00:11:14.500 --> 00:11:15.500]  你看錯了
[00:11:15.500 --> 00:11:17.500]  拍了照怎麼樣呢
[00:11:17.500 --> 00:11:18.500]  所以很重要的
[00:11:18.500 --> 00:11:20.500]  我們要很小心
[00:11:20.500 --> 00:11:21.500]  我們要怎樣呢
[00:11:21.500 --> 00:11:22.500]  是要悔
[00:11:22.500 --> 00:11:23.500]  是要改
[00:11:23.500 --> 00:11:24.500]  悔了不改呢
[00:11:24.500 --> 00:11:26.500]  其實我們沒有真真正正
[00:11:26.500 --> 00:11:27.500]  是悔改
[00:11:27.500 --> 00:11:29.500]  也不會得著神的那個饒恕
[00:11:29.500 --> 00:11:30.500]  好了
[00:11:30.500 --> 00:11:31.500]  接著我呢
[00:11:31.500 --> 00:11:33.500]  就跟大家說到紅色了
[00:11:33.500 --> 00:11:34.500]  紅色是什麼意思呢
[00:11:34.500 --> 00:11:35.500]  紅色呢
[00:11:35.500 --> 00:11:36.500]  這個字就是說紅色
[00:11:36.500 --> 00:11:38.500]  可能你會覺得危險
[00:11:38.500 --> 00:11:41.500]  但是這裡說的紅色是什麼呢
[00:11:41.500 --> 00:11:42.500]  就是說到
[00:11:42.500 --> 00:11:43.500]  我們看一個
[00:11:43.500 --> 00:11:46.500]  甚愛世人甚至將獨生子賜給他們
[00:11:46.500 --> 00:11:49.500]  其一就是信得力不戰滅亡反得永生
[00:11:49.500 --> 00:11:51.500]  這個就是五式福音
[00:11:51.500 --> 00:11:52.500]  引用這一節經文
[00:11:52.500 --> 00:11:53.500]  但是我覺得不夠啊
[00:11:53.500 --> 00:11:54.500]  紅色是什麼呢
[00:11:54.500 --> 00:11:57.500]  在希伯來書第十章第十九節說什麼
[00:11:57.500 --> 00:11:58.500]  他說所以弟兄們
[00:11:58.500 --> 00:12:03.500]  既然我們靠著耶穌的血得以坦然進入至聖所
[00:12:03.500 --> 00:12:04.500]  是靠著耶穌的血
[00:12:04.500 --> 00:12:05.500]  血是紅色的
[00:12:05.500 --> 00:12:08.500]  這個是耶穌基督的血
[00:12:08.500 --> 00:12:09.500]  為什麼要靠著耶穌的血呢
[00:12:09.500 --> 00:12:11.500]  就是耶穌基督的血的意思就是
[00:12:11.500 --> 00:12:13.500]  耶穌基督流血寫明
[00:12:13.500 --> 00:12:15.500]  耶穌基督的死
[00:12:15.500 --> 00:12:18.500]  成為了那個叫做贖罪祭
[00:12:18.500 --> 00:12:19.500]  成為了一個挽回祭
[00:12:19.500 --> 00:12:21.500]  成為了一個施恩補助
[00:12:21.500 --> 00:12:22.500]  所以我們才能夠
[00:12:22.500 --> 00:12:24.500]  可以進入到至聖所
[00:12:24.500 --> 00:12:25.500]  那麼至聖所是什麼呢
[00:12:25.500 --> 00:12:27.500]  至聖所就是在聖殿裡面
[00:12:27.500 --> 00:12:32.500]  去到最重要最重要的地方
[00:12:32.500 --> 00:12:34.500]  在這個舊約的時候
[00:12:34.500 --> 00:12:35.500]  還有這個聖殿
[00:12:35.500 --> 00:12:36.500]  現在沒有了聖殿了
[00:12:36.500 --> 00:12:38.500]  在這個舊約還有聖殿的時候
[00:12:38.500 --> 00:12:42.500]  是一年一次大祭司
[00:12:42.500 --> 00:12:44.500]  首先自己要認罪悔改獻祭
[00:12:44.500 --> 00:12:46.500]  才能夠一年一次
[00:12:46.500 --> 00:12:48.500]  就在那個贖罪日那裡
[00:12:48.500 --> 00:12:53.500]  就進入到那個萬寺裡面
[00:12:53.500 --> 00:12:55.500]  去到約櫃那個地方
[00:12:55.500 --> 00:12:57.500]  去到約櫃的地方
[00:12:57.500 --> 00:13:02.500]  他要用血灑在約櫃上面
[00:13:02.500 --> 00:13:05.500]  在那個我們叫做
[00:13:05.500 --> 00:13:07.500]  英文叫做Mercy Seat
[00:13:07.500 --> 00:13:08.500]  那個施恩補助那裡
[00:13:08.500 --> 00:13:10.500]  這樣去代替
[00:13:10.500 --> 00:13:12.500]  因為他作為一個大祭司
[00:13:12.500 --> 00:13:14.500]  去代替那些人
[00:13:14.500 --> 00:13:17.500]  向神去認罪去贖罪
[00:13:17.500 --> 00:13:18.500]  去代替
[00:13:18.500 --> 00:13:20.500]  但是在這裡來說
[00:13:20.500 --> 00:13:21.500]  就是因著耶穌基督
[00:13:21.500 --> 00:13:24.500]  就是那個挽回祭
[00:13:24.500 --> 00:13:26.500]  去獻上祂自己
[00:13:26.500 --> 00:13:28.500]  而祂想獻上的是
[00:13:28.500 --> 00:13:29.500]  神的兒子的血
[00:13:29.500 --> 00:13:31.500]  不是那些牛羊啊
[00:13:31.500 --> 00:13:32.500]  那些動物啊
[00:13:32.500 --> 00:13:34.500]  那些經常這樣獻都不能
[00:13:34.500 --> 00:13:36.500]  只不過是一個預表
[00:13:36.500 --> 00:13:38.500]  但是真真正正那樣東西
[00:13:38.500 --> 00:13:40.500]  就是耶穌基督
[00:13:40.500 --> 00:13:42.500]  正如如果你沒見過
[00:13:42.500 --> 00:13:44.500]  我女兒在加拿大回來
[00:13:44.500 --> 00:13:46.500]  你沒見過我女兒的
[00:13:46.500 --> 00:13:48.500]  我給你一張照片看
[00:13:48.500 --> 00:13:50.500]  那張照片就是她真正的樣子
[00:13:50.500 --> 00:13:52.500]  拍照不是畫的
[00:13:52.500 --> 00:13:53.500]  那張照片是真的
[00:13:53.500 --> 00:13:55.500]  但是如果突然間說
[00:13:55.500 --> 00:13:56.500]  原來她剛剛進來了
[00:13:56.500 --> 00:13:58.500]  那你還看照片還是看人啊
[00:13:58.500 --> 00:14:00.500]  當然是看人不看照片了
[00:14:00.500 --> 00:14:01.500]  那個是真版
[00:14:01.500 --> 00:14:03.500]  這個只不過是一張照片
