
[00:00:00.000 --> 00:00:05.000]  仁兄姊妹平安,我們一起同心祈禱
[00:01:42.000 --> 00:01:44.000]  愛倫餘己不是要愛別人
[00:01:44.000 --> 00:01:46.000]  要愛得像我們自己那樣
[00:01:46.000 --> 00:01:49.000]  而是我們想別人怎樣待我們
[00:01:49.000 --> 00:01:52.000]  我們首先怎樣待人
[00:01:52.000 --> 00:01:54.000]  我們要尚作準備
[00:01:54.000 --> 00:01:57.000]  做些甚麼準備呢?
[00:01:57.000 --> 00:02:01.000]  從今天給的前書經文來看
[00:02:01.000 --> 00:02:05.000]  我們要做好三方面的準備
[00:02:05.000 --> 00:02:09.000]  一是認知方面的準備
[00:02:09.000 --> 00:02:14.000]  二是情商方面的準備
[00:02:14.000 --> 00:02:20.000]  三是隨時可以分享信仰的準備
[00:02:20.000 --> 00:02:26.000]  我們先來思想認知方面的準備
[00:02:26.000 --> 00:02:29.000]  認知其實都有好幾方面的
[00:02:29.000 --> 00:02:31.000]  我們信於耶穌
[00:02:31.000 --> 00:02:35.000]  是不是等著上天堂那麼簡單呢?
[00:02:35.000 --> 00:02:41.000]  上帝為甚麼選擇了我們信祂呢?
[00:02:41.000 --> 00:02:45.000]  在給的前書三章九節說
[00:02:45.000 --> 00:02:48.000]  你們正是為此蒙照的
[00:02:48.000 --> 00:02:52.000]  好使你們承受福氣
[00:02:52.000 --> 00:02:54.000]  而在三章十七節就提到
[00:02:54.000 --> 00:02:57.000]  上帝的旨意
[00:02:57.000 --> 00:02:59.000]  因此我們要認知
[00:02:59.000 --> 00:03:02.000]  上帝揀選了我們的旨意
[00:03:02.000 --> 00:03:05.000]  或者目的
[00:03:05.000 --> 00:03:09.000]  上帝的旨意一般可以分為兩類
[00:03:09.000 --> 00:03:13.000]  一類是個人性的旨意
[00:03:13.000 --> 00:03:16.000]  例如亞伯拉罕蒙照
[00:03:16.000 --> 00:03:19.000]  上帝很早就把他的旨意
[00:03:19.000 --> 00:03:22.000]  和亞伯拉罕說清楚
[00:03:22.000 --> 00:03:24.000]  斯圖普羅蒙照
[00:03:24.000 --> 00:03:27.000]  上帝也告訴他
[00:03:27.000 --> 00:03:29.000]  要他在外方人
[00:03:29.000 --> 00:03:31.000]  甚至在君王面前
[00:03:31.000 --> 00:03:34.000]  為他做見證
[00:03:34.000 --> 00:03:37.000]  並且也告訴他
[00:03:37.000 --> 00:03:39.000]  為了上帝的名
[00:03:39.000 --> 00:03:43.000]  必須受許多的苦難
[00:03:43.000 --> 00:03:47.000]  除了這些個人性的旨意之外
[00:03:47.000 --> 00:03:51.000]  另一類的旨意可以說是一般性的
[00:03:51.000 --> 00:03:55.000]  適用於所有基督徒的旨意
[00:03:55.000 --> 00:03:59.000]  例如基督徒要行在光明中
[00:03:59.000 --> 00:04:03.000]  如同上帝在光明中
[00:04:03.000 --> 00:04:06.000]  所有基督徒都要這樣
[00:04:06.000 --> 00:04:07.000]  穆斯林在光明中
[00:04:07.000 --> 00:04:10.000]  大家可以在暗中行
[00:04:10.000 --> 00:04:14.000]  還有基督徒的生命是要長進的
[00:04:14.000 --> 00:04:18.000]  保祿說不要效化這個世界
[00:04:18.000 --> 00:04:21.000]  只要心意更生而變化
[00:04:21.000 --> 00:04:25.000]  叫你們測驗何為上帝的善良
[00:04:25.000 --> 00:04:29.000]  順傳可喜悅的旨意
[00:04:29.000 --> 00:04:33.000]  心意更生和變化
[00:04:33.000 --> 00:04:36.000]  是一個漸漸改變的過程
[00:04:36.000 --> 00:04:41.000]  亦可以說是一個不斷成長的過程
[00:04:41.000 --> 00:04:44.000]  實際上要做到這一點
[00:04:44.000 --> 00:04:47.000]  我們必須要多讀聖經
[00:04:47.000 --> 00:04:50.000]  多思想聖經
[00:04:50.000 --> 00:04:53.000]  還要多做個人的反省
[00:04:53.000 --> 00:04:57.000]  檢討自己的思想行為
[00:04:57.000 --> 00:05:01.000]  有沒有被聖經的教導改造
[00:05:01.000 --> 00:05:03.000]  很多時候
[00:05:03.000 --> 00:05:06.000]  我們未信主之前的行為模式
[00:05:06.000 --> 00:05:12.000]  都是受家庭和社會環境而形成的
[00:05:12.000 --> 00:05:16.000]  假如我們在基督教家庭長大
[00:05:16.000 --> 00:05:18.000]  這樣比較好
[00:05:18.000 --> 00:05:19.000]  好像我女兒那樣
[00:05:19.000 --> 00:05:23.000]  從小媽媽每晚就跟她講聖經故事
[00:05:23.000 --> 00:05:26.000]  亦都教她祈禱
[00:05:26.000 --> 00:05:31.000]  到她長大了,爸爸就告訴她
[00:05:31.000 --> 00:05:33.000]  不會阻止她拍拖結婚
[00:05:33.000 --> 00:05:34.000]  不過我有兩個要求
[00:05:34.000 --> 00:05:41.000]  第一,對方一定是一位真正的基督徒
[00:05:41.000 --> 00:05:44.000]  不是為了追求居然
[00:05:44.000 --> 00:05:47.000]  乍家依信主加入教會的那種基督徒
[00:05:47.000 --> 00:05:50.000]  第二個要求
[00:05:50.000 --> 00:05:54.000]  就是不要有婚前性行為
[00:05:54.000 --> 00:05:57.000]  當然這是符合聖經的教導
[00:05:57.000 --> 00:05:59.000]  不過都是為了自己
[00:05:59.000 --> 00:06:03.000]  不要被人說是余牧師的女兒
[00:06:03.000 --> 00:06:04.000]  鳳子成婚
[00:06:04.000 --> 00:06:05.000]  這樣不是太好
[00:06:05.000 --> 00:06:07.000]  影響我的名聲
[00:06:07.000 --> 00:06:11.000]  我相信她都接受了老爸的要求
[00:06:11.000 --> 00:06:13.000]  因為這是合符聖經的要求
[00:06:13.000 --> 00:06:17.000]  所以她在大學畢業就結婚了
[00:06:17.000 --> 00:06:21.000]  當我們成為基督徒之後
[00:06:21.000 --> 00:06:26.000]  如果我們不是在基督徒家庭長大
[00:06:26.000 --> 00:06:28.000]  成為基督徒之後
[00:06:28.000 --> 00:06:30.000]  我們要時時反省
[00:06:30.000 --> 00:06:33.000]  微信主之前的行為模式
[00:06:33.000 --> 00:06:37.000]  包括有沒有說謊當吃生菜的習慣
[00:06:37.000 --> 00:06:40.000]  贊成或者支持同性戀行為
[00:06:40.000 --> 00:06:44.000]  看色情雜誌或者影片等等
[00:06:44.000 --> 00:06:47.000]  有一樣更常見的習慣
[00:06:47.000 --> 00:06:49.000]  是死不認錯
[00:06:49.000 --> 00:06:51.000]  有錯誤發生
[00:06:51.000 --> 00:06:54.000]  就盡量賴在別人的錯
[00:06:54.000 --> 00:06:55.000]  學校的錯
[00:06:55.000 --> 00:06:57.000]  社會的錯
[00:06:57.000 --> 00:06:59.000]  總之永遠不是我的錯
[00:06:59.000 --> 00:07:03.000]  其實這些行為都是不合聖經的教導
[00:07:03.000 --> 00:07:06.000]  聖經有很多教導
[00:07:06.000 --> 00:07:08.000]  都是要我們改變行為
[00:07:08.000 --> 00:07:10.000]  而目的是什麼
[00:07:10.000 --> 00:07:12.000]  是要我們承受福氣
[00:07:12.000 --> 00:07:14.000]  我們信了主之後
[00:07:14.000 --> 00:07:15.000]  其實有很多福氣
[00:07:15.000 --> 00:07:19.000]  但那些福氣不是完全無條件
[00:07:19.000 --> 00:07:20.000]  有些是有條件的
[00:07:20.000 --> 00:07:26.000]  就是要我們根據聖經的教導行事為人
[00:07:26.000 --> 00:07:31.000]  除了對上帝旨意的認知之外
[00:07:31.000 --> 00:07:35.000]  這段經文還提到對苦難的認知
[00:07:35.000 --> 00:07:40.000]  大概有不少基督徒都會有一個錯覺
[00:07:40.000 --> 00:07:42.000]  我以為信了上帝
[00:07:42.000 --> 00:07:45.000]  人生是應該一帆風順
[00:07:45.000 --> 00:07:49.000]  不應該遭遇苦難或者重大挫折
[00:07:49.000 --> 00:07:52.000]  但是《彼得前書》
[00:07:52.000 --> 00:07:57.000]  其實是寫給一群正在受苦的基督徒
[00:07:57.000 --> 00:08:00.000]  鼓勵他們在受苦的時候
[00:08:00.000 --> 00:08:02.000]  不要跌倒離開
[00:08:02.000 --> 00:08:03.000]  還要記得
[00:08:03.000 --> 00:08:06.000]  如果我們是為義受苦
[00:08:06.000 --> 00:08:09.000]  也是有福的
[00:08:09.000 --> 00:08:12.000]  上星期我講過約瑟的例子
[00:08:12.000 --> 00:08:16.000]  他是一位典型為義受苦的例子
[00:08:16.000 --> 00:08:19.000]  他明明只是把自己的夢境
[00:08:19.000 --> 00:08:22.000]  和那些哥哥們分享
[00:08:22.000 --> 00:08:25.000]  結果激怒了那些哥哥
[00:08:25.000 --> 00:08:27.000]  就把他賣了給人做奴隸
[00:08:27.000 --> 00:08:32.000]  後來他明明是怕得罪上帝
[00:08:32.000 --> 00:08:35.000]  而拒絕老品娘的勾引
[00:08:35.000 --> 00:08:42.000]  反而被誣告被人扔進監獄裏面
[00:08:42.000 --> 00:08:44.000]  那個監獄是皇家監獄
[00:08:44.000 --> 00:08:46.000]  皇帝的監獄
[00:08:46.000 --> 00:08:50.000]  而他的老闆是皇帝的護衛長
[00:08:50.000 --> 00:08:54.000]  進了監獄永不超生
[00:08:54.000 --> 00:08:57.000]  但是後來他真的有福
[00:08:57.000 --> 00:09:01.000]  上帝給他有一個特別的解夢的恩賜
[00:09:01.000 --> 00:09:05.000]  後來使得法老王做了兩個夢
[00:09:05.000 --> 00:09:09.000]  是全埃及的術士沒有辦法解釋的
[00:09:09.000 --> 00:09:13.000]  只有約瑟才能解釋得到
[00:09:13.000 --> 00:09:18.000]  結果約瑟被升為埃及的宰相
[00:09:18.000 --> 00:09:21.000]  一人之下萬人之上
[00:09:21.000 --> 00:09:26.000]  最後他的兄長們都要在他面前跪拜他
[00:09:26.000 --> 00:09:30.000]  使他早年夢境成真
[00:09:30.000 --> 00:09:34.000]  但是他沒有遺恨他的兄長
[00:09:34.000 --> 00:09:37.000]  反而安慰他們說
[00:09:37.000 --> 00:09:40.000]  從前你們的意思是要害我
[00:09:40.000 --> 00:09:45.000]  但是上帝的意思原是好的
[00:09:45.000 --> 00:09:48.000]  要使許多百姓得以存活
[00:09:48.000 --> 00:09:51.000]  成就今天的光景
[00:09:51.000 --> 00:09:53.000]  在人生裏面
[00:09:53.000 --> 00:09:56.000]  我們即使遇到苦難
[00:09:56.000 --> 00:10:01.000]  我們都要相信一定有上帝的美意
[00:10:01.000 --> 00:10:05.000]  過去幾年我都受癌症折磨
[00:10:05.000 --> 00:10:08.000]  我都相信是有上帝的美意
[00:10:08.000 --> 00:10:12.000]  也有上帝的恩典同行
[00:10:12.000 --> 00:10:15.000]  讓我在這裏做一個小結
[00:10:15.000 --> 00:10:18.000]  在認知方面我們要準備好
[00:10:18.000 --> 00:10:21.000]  對上帝旨意的認知
[00:10:21.000 --> 00:10:24.000]  和對苦難的認知
[00:10:24.000 --> 00:10:29.000]  第二方面就是情商方面的準備
[00:10:29.000 --> 00:10:31.000]  這個比較難
[00:10:31.000 --> 00:10:36.000]  情商是相對於智商來說
[00:10:36.000 --> 00:10:42.000]  智商是指人的智力
[00:10:42.000 --> 00:10:44.000]  你有多聰明
[00:10:44.000 --> 00:10:49.000]  從前的智商測試都是以數學為重
[00:10:49.000 --> 00:10:52.000]  數學好的人智商就會高
[00:10:52.000 --> 00:10:57.000]  智商高的人又不一定有成就
[00:10:57.000 --> 00:10:59.000]  出人頭地
[00:10:59.000 --> 00:11:01.000]  我記得很久之前
[00:11:01.000 --> 00:11:04.000]  看過一篇刊登在讀者問責文章
[00:11:04.000 --> 00:11:07.000]  提到他們做了一個研究
[00:11:07.000 --> 00:11:11.000]  找了很多智商高的美國人
[00:11:11.000 --> 00:11:15.000]  有些的確是做到大公司的總裁
[00:11:15.000 --> 00:11:19.000]  但是其中也有一位智商高的美國人
[00:11:19.000 --> 00:11:23.000]  結果是做了數家的清道夫
[00:11:23.000 --> 00:11:25.000]  而情商就不一樣
[00:11:25.000 --> 00:11:29.000]  情商是代表人在情緒方面的控制
[00:11:29.000 --> 00:11:32.000]  因此很難給一個數字去量度
[00:11:32.000 --> 00:11:35.000]  說你情緒179
[00:11:35.000 --> 00:11:38.000]  智商就可以
[00:11:38.000 --> 00:11:40.000]  我找到一幅圖片
[00:11:40.000 --> 00:11:43.000]  提到有九方面的表現
[00:11:43.000 --> 00:11:45.000]  給大家看看
[00:11:45.000 --> 00:11:48.000]  我看過之後
[00:11:48.000 --> 00:11:51.000]  我覺得如果我們能夠結出
[00:11:51.000 --> 00:11:54.000]  聖靈果子的九種特質
[00:11:54.000 --> 00:11:57.000]  就含括了這裏所說的表現
[00:11:57.000 --> 00:12:00.000]  所以如果我們能夠結出
[00:12:00.000 --> 00:12:02.000]  聖靈果子的九種特質
[00:12:02.000 --> 00:12:05.000]  就一定會是情商高的人
[00:12:05.000 --> 00:12:07.000]  聖靈果子的特質是什麼
[00:12:07.000 --> 00:12:09.000]  人內喜樂和平
[00:12:09.000 --> 00:12:12.000]  忍耐因慈良善
[00:12:12.000 --> 00:12:16.000]  信實溫柔節制
[00:12:16.000 --> 00:12:19.000]  彼得在這段經文提出
[00:12:19.000 --> 00:12:24.000]  我們要有憐憫和謙卑的心
[00:12:24.000 --> 00:12:26.000]  不要以惡報禍
[00:12:26.000 --> 00:12:28.000]  以辱罵還辱罵
[00:12:28.000 --> 00:12:31.000]  反而倒要祝福
[00:12:31.000 --> 00:12:34.000]  還引述了舊月的經文說
[00:12:34.000 --> 00:12:37.000]  要禁止舌頭不出惡言
[00:12:37.000 --> 00:12:40.000]  咀唇不說詭詐的話
[00:12:40.000 --> 00:12:42.000]  大家可以想想
[00:12:42.000 --> 00:12:44.000]  最近有沒有跟人家人吵架
[00:12:44.000 --> 00:12:47.000]  當我們被人責罵的時候
[00:12:47.000 --> 00:12:50.000]  能不能做到鼻罵不還
[00:12:50.000 --> 00:12:54.000]  相反還會祝福你的人呢
[00:12:54.000 --> 00:12:57.000]  老實說我做不到
[00:12:57.000 --> 00:12:59.000]  師母都做不到
[00:12:59.000 --> 00:13:01.000]  所以我們有時在家裡
[00:13:01.000 --> 00:13:03.000]  都會吵架
[00:13:03.000 --> 00:13:06.000]  增加生活的情趣
[00:13:06.000 --> 00:13:08.000]  偶然擦出火花
[00:13:08.000 --> 00:13:10.000]  只要不是大火就行了
[00:13:10.000 --> 00:13:14.000]  大火會燒掉屋子
[00:13:14.000 --> 00:13:16.000]  如果我們能做到
[00:13:16.000 --> 00:13:18.000]  你的情商已經很高
[00:13:18.000 --> 00:13:19.000]  你下面的時間
[00:13:19.000 --> 00:13:23.000]  可以閉目養神休息一會
[00:13:23.000 --> 00:13:25.000]  如果你自己未能做到
[00:13:25.000 --> 00:13:28.000]  我會給大家一個建議
[00:13:28.000 --> 00:13:32.000]  如何提高自己的情商
[00:13:32.000 --> 00:13:35.000]  其實要提高我們的情商
[00:13:35.000 --> 00:13:39.000]  我們一定要知道自己的情緒
[00:13:39.000 --> 00:13:42.000]  以我個人的經驗來說
[00:13:42.000 --> 00:13:45.000]  弟兄在這方面真的比較弱
[00:13:45.000 --> 00:13:47.000]  我試過問弟兄
[00:13:47.000 --> 00:13:50.000]  試試你現在感覺如何
[00:13:50.000 --> 00:13:54.000]  他們想了一分多鐘
[00:13:54.000 --> 00:13:56.000]  最後說什麼
[00:13:56.000 --> 00:13:58.000]  沒什麼
[00:13:58.000 --> 00:14:01.000]  沒什麼特別感覺
[00:14:01.000 --> 00:14:04.000]  弟兄們的理性和情感
[00:14:04.000 --> 00:14:07.000]  是很容易脫節的
[00:14:07.000 --> 00:14:10.000]  姐妹們會好很多
[00:14:10.000 --> 00:14:12.000]  如果有時覺得不開心
[00:14:12.000 --> 00:14:15.000]  打個電話找個姐妹
[00:14:15.000 --> 00:14:17.000]  傾訴一下
[00:14:17.000 --> 00:14:23.000]  使自己的心情輕鬆一點
[00:14:23.000 --> 00:14:27.000]  前幾天師母約我
[00:14:27.000 --> 00:14:31.000]  去城裡跟她吃午餐
[00:14:31.000 --> 00:14:37.000]  不要像做了鄉村的「薯仔」
[00:14:37.000 --> 00:14:42.000]  那間餐館在大廈裡面
[00:14:42.000 --> 00:14:46.000]  我要走兩條長走廊
[00:14:46.000 --> 00:14:48.000]  才去到那間餐館
[00:14:48.000 --> 00:14:51.000]  沿途看到一間餐館
[00:14:51.000 --> 00:14:55.000]  有很多人在喝下午茶
[00:14:55.000 --> 00:14:57.000]  大家知道下午茶是什麼吧
[00:14:57.000 --> 00:15:03.000]  通常是喝茶和有糕點給他們吃
[00:15:03.000 --> 00:15:08.000]  我留意一下
[00:15:08.000 --> 00:15:10.000]  他們的桌子放在街道
[00:15:10.000 --> 00:15:12.000]  好像歐洲一樣
[00:15:12.000 --> 00:15:14.000]  不只是關在餐館裡
[00:15:14.000 --> 00:15:16.000]  我留心看看
[00:15:16.000 --> 00:15:18.000]  坐在那裡喝茶的那些人
[00:15:18.000 --> 00:15:20.000]  我突然發覺一件事
[00:15:20.000 --> 00:15:22.000]  全部都是女士
[00:15:22.000 --> 00:15:24.000]  兩個人一張桌子
[00:15:24.000 --> 00:15:26.000]  不是一大班人
[00:15:26.000 --> 00:15:30.000]  其中有三個或四個
[00:15:30.000 --> 00:15:33.000]  這些就是女士厲害的地方
[00:15:33.000 --> 00:15:35.000]  她們有什麼情緒不開心
[00:15:35.000 --> 00:15:39.000]  就找人出來喝杯下午茶
[00:15:39.000 --> 00:15:44.000]  所以我們一定要學習了解情緒
[00:15:44.000 --> 00:15:46.000]  我們要學習問自己
[00:15:46.000 --> 00:15:49.000]  我現在感覺怎麼樣
[00:15:49.000 --> 00:15:51.000]  有沒有一些形容詞可以用
[00:15:51.000 --> 00:15:53.000]  男性是很特別的
[00:15:53.000 --> 00:16:00.000]  很少有形容詞去形容自己的情緒
[00:16:00.000 --> 00:16:03.000]  我們要學習
[00:16:03.000 --> 00:16:05.000]  找一些恰當的形容詞
[00:16:05.000 --> 00:16:07.000]  去形容自己的情緒
[00:16:07.000 --> 00:16:10.000]  是平靜安穩
[00:16:10.000 --> 00:16:13.000]  還是煩躁不安
[00:16:13.000 --> 00:16:14.000]  其實在詩篇裡
[00:16:14.000 --> 00:16:16.000]  我們可以有很多學習
[00:16:16.000 --> 00:16:19.000]  詩人有很多例子可以給我們學習
[00:16:19.000 --> 00:16:21.000]  在六章三節裡
[00:16:21.000 --> 00:16:24.000]  我的心大大驚惶
[00:16:24.000 --> 00:16:26.000]  驚是一種情緒
[00:16:26.000 --> 00:16:29.000]  我們中國人說七情
[00:16:29.000 --> 00:16:34.000]  很多人以為喜怒哀樂愛惡慾
[00:16:34.000 --> 00:16:38.000]  其實不是喜怒哀樂
[00:16:38.000 --> 00:16:40.000]  沒有「樂」字
[00:16:40.000 --> 00:16:42.000]  是喜怒哀懼
[00:16:42.000 --> 00:16:43.000]  為什麼沒有「樂」字呢
[00:16:43.000 --> 00:16:45.000]  一開始已經說了喜
[00:16:45.000 --> 00:16:47.000]  喜就是喜樂
[00:16:47.000 --> 00:16:49.000]  但是第四種情緒是懼
[00:16:49.000 --> 00:16:50.000]  懼怕
[00:16:50.000 --> 00:16:52.000]  在六章三節裡
[00:16:52.000 --> 00:16:56.000]  詩人說我的心大大驚惶
[00:16:56.000 --> 00:16:57.000]  在十六章九節裡
[00:16:57.000 --> 00:16:59.000]  他就說我的心歡喜
[00:16:59.000 --> 00:17:00.000]  我都零快樂
[00:17:00.000 --> 00:17:02.000]  今天很開心很爽
[00:17:02.000 --> 00:17:05.000]  在二十七章三節裡
[00:17:05.000 --> 00:17:07.000]  我的心也不害怕
[00:17:07.000 --> 00:17:10.000]  我現在雖然面對很多問題
[00:17:10.000 --> 00:17:11.000]  但是我不怕
[00:17:11.000 --> 00:17:14.000]  有神和我同在
[00:17:14.000 --> 00:17:16.000]  好像我預備做手術之前
[00:17:16.000 --> 00:17:18.000]  我也沒有怕
[00:17:18.000 --> 00:17:20.000]  交給神吧
[00:17:20.000 --> 00:17:21.000]  雖然手術很大
[00:17:21.000 --> 00:17:23.000]  大約十四個半小時
[00:17:23.000 --> 00:17:25.000]  但我都交給神
[00:17:25.000 --> 00:17:27.000]  交給醫生吧
[00:17:27.000 --> 00:17:29.000]  四十二章四節裡說
[00:17:29.000 --> 00:17:32.000]  我的心極其悲傷
[00:17:32.000 --> 00:17:34.000]  如果遇到難過的事
[00:17:34.000 --> 00:17:36.000]  有親友離世
[00:17:36.000 --> 00:17:39.000]  很可能會心極其悲傷
[00:17:39.000 --> 00:17:42.000]  在四十二章一節裡
[00:17:42.000 --> 00:17:46.000]  詩人留意到自己的心煩悶
[00:17:46.000 --> 00:17:49.000]  他說我的心你為何憂悶
[00:17:49.000 --> 00:17:51.000]  為何在我裡面煩躁呢
[00:17:51.000 --> 00:17:53.000]  煩躁不安
[00:17:53.000 --> 00:17:56.000]  他和自己的情緒有接觸
[00:17:56.000 --> 00:17:59.000]  在六十九章二十節裡
[00:17:59.000 --> 00:18:02.000]  他說欲罵刺傷我的心
[00:18:02.000 --> 00:18:05.000]  我心裡面流著血
[00:18:05.000 --> 00:18:06.000]  這樣欲罵我
[00:18:06.000 --> 00:18:10.000]  我不以欲罵還欲罵
[00:18:10.000 --> 00:18:11.000]  好
[00:18:11.000 --> 00:18:16.000]  最後一個例子在四篇裡是五十五章四節
[00:18:16.000 --> 00:18:19.000]  我的心在我裡面震痛
[00:18:19.000 --> 00:18:21.000]  在這些經文裡
[00:18:21.000 --> 00:18:24.000]  有很多形容情緒的形容詞
[00:18:24.000 --> 00:18:27.000]  包括驚、歡喜、快樂、悲傷
[00:18:27.000 --> 00:18:30.000]  憂悶、煩躁、被刺傷
[00:18:30.000 --> 00:18:32.000]  最後一節震痛
[00:18:32.000 --> 00:18:35.000]  我覺得如果有人真的感到震痛
[00:18:35.000 --> 00:18:38.000]  麻煩你馬上打零零零找救護車
[00:18:38.000 --> 00:18:41.000]  因為有可能是心臟病
[00:18:41.000 --> 00:18:44.000]  無論怎樣
[00:18:44.000 --> 00:18:47.000]  我們要提高情商
[00:18:47.000 --> 00:18:51.000]  一定要先和自己的感受接觸
[00:18:51.000 --> 00:18:53.000]  知道自己的感受
[00:18:53.000 --> 00:18:57.000]  才有可能控制得到自己的情緒反應
[00:18:57.000 --> 00:19:01.000]  我最近讀經又讀到摩西的例子
[00:19:01.000 --> 00:19:05.000]  他雖然是以色列人的民族太英雄
[00:19:05.000 --> 00:19:08.000]  但在年輕的時候
[00:19:08.000 --> 00:19:11.000]  他看到一位以色列人被埃及人欺負
[00:19:11.000 --> 00:19:14.000]  他沉不住氣
[00:19:14.000 --> 00:19:16.000]  沒有想過後果
[00:19:16.000 --> 00:19:19.000]  就暗中殺了那位埃及人
[00:19:19.000 --> 00:19:21.000]  他以為沒有人知道
[00:19:21.000 --> 00:19:24.000]  但其實仍然有人看到
[00:19:24.000 --> 00:19:27.000]  結果他義氣衝動
[00:19:27.000 --> 00:19:33.000]  令他逃亡去曠野牧羊四十年
[00:19:33.000 --> 00:19:35.000]  中國人有句話說
[00:19:35.000 --> 00:19:39.000]  忍一時之氣,風平浪靜
[00:19:39.000 --> 00:19:43.000]  退一步,海闊天空
[00:19:43.000 --> 00:19:45.000]  但你要能夠忍
[00:19:45.000 --> 00:19:49.000]  你要知道自己心中有氣
[00:19:49.000 --> 00:19:51.000]  你都不知道自己心中有氣
[00:19:51.000 --> 00:19:53.000]  氣就這樣爆出來
[00:19:53.000 --> 00:19:57.000]  所以我們一定要先學習
[00:19:57.000 --> 00:19:59.000]  和自己的情緒接觸
[00:19:59.000 --> 00:20:03.000]  才有可能運用聖經的教導
[00:20:03.000 --> 00:20:05.000]  以靠聖靈的能力
[00:20:05.000 --> 00:20:09.000]  幫助我們提高情商
[00:20:09.000 --> 00:20:11.000]  最後一個準備
[00:20:11.000 --> 00:20:15.000]  就是要隨時分享信仰的理由
[00:20:15.000 --> 00:20:17.000]  前三宗十五小說
[00:20:17.000 --> 00:20:20.000]  有人問你們心中渴望的理由
[00:20:20.000 --> 00:20:23.000]  要隨時準備答覆
[00:20:23.000 --> 00:20:27.000]  不過要以溫柔敬畏的心回答
[00:20:27.000 --> 00:20:30.000]  今年教會要鼓勵大家
[00:20:30.000 --> 00:20:33.000]  有勇氣去分享信仰
[00:20:33.000 --> 00:20:35.000]  我們準備好了嗎
[00:20:35.000 --> 00:20:37.000]  彼得提醒我們
[00:20:37.000 --> 00:20:39.000]  要隨時準備
[00:20:39.000 --> 00:20:43.000]  答覆別人提出的信仰問題
[00:20:43.000 --> 00:20:45.000]  為甚麼我們會有盼望
[00:20:45.000 --> 00:20:48.000]  為甚麼我們會有盼望
[00:20:48.000 --> 00:20:51.000]  我不知道大家會怎樣回答
[00:20:51.000 --> 00:20:55.000]  如果我問我,我會這樣回答
[00:20:55.000 --> 00:20:57.000]  我會說我有盼望
[00:20:57.000 --> 00:20:59.000]  因為耶穌是真神
[00:20:59.000 --> 00:21:01.000]  祂曾經來過世界
[00:21:01.000 --> 00:21:03.000]  行了很多神蹟奇事
[00:21:03.000 --> 00:21:06.000]  最後祂死在十字架上
[00:21:06.000 --> 00:21:08.000]  被埋葬
[00:21:08.000 --> 00:21:10.000]  然後三天後復活
[00:21:10.000 --> 00:21:12.000]  這些歷史證據
[00:21:12.000 --> 00:21:14.000]  是被很多人考察過
[00:21:14.000 --> 00:21:16.000]  是不能被推翻的
[00:21:16.000 --> 00:21:20.000]  最有力的物證就是空墳墓
[00:21:20.000 --> 00:21:22.000]  我們都知道
[00:21:22.000 --> 00:21:24.000]  毛澤東主席死了
[00:21:24.000 --> 00:21:26.000]  他的屍首被處理過
[00:21:26.000 --> 00:21:28.000]  之後就放在水晶棺裡
[00:21:28.000 --> 00:21:30.000]  放在紀念館當中
