
[00:00:00.000 --> 00:00:03.000]  有一本書 我相信我畢約兒童
[00:01:28.000 --> 00:01:30.000]  就叫做尼哥德姆
[00:01:30.000 --> 00:01:34.000]  這個人是一個眾人所尊重的教師
[00:01:34.000 --> 00:01:36.000]  所以在他的生命裏面
[00:01:36.000 --> 00:01:39.000]  他心裏面有很多神學的問題
[00:01:39.000 --> 00:01:43.000]  但是他又礙於他的身份
[00:01:43.000 --> 00:01:45.000]  他不敢去接觸耶穌
[00:01:45.000 --> 00:01:48.000]  但他知道耶穌是很有能力
[00:01:48.000 --> 00:01:51.000]  他甚至相信耶穌是從神而來的
[00:01:51.000 --> 00:01:55.000]  但是他因為礙於自己的法利錯人的身份
[00:01:55.000 --> 00:01:57.000]  他不敢去接觸
[00:01:57.000 --> 00:02:01.000]  所以他在夜裏暗暗地去找耶穌
[00:02:01.000 --> 00:02:08.000]  尼哥德姆這位尼哥德姆去找耶穌
[00:02:08.000 --> 00:02:10.000]  所以他問一個問題
[00:02:10.000 --> 00:02:13.000]  我相信大家都會覺得很好笑
[00:02:13.000 --> 00:02:17.000]  他就說耶穌 耶穌 怎樣叫做重生呢?
[00:02:17.000 --> 00:02:18.000]  什麼叫做重生呢?
[00:02:18.000 --> 00:02:22.000]  是不是好像回到媽媽的肚子再生一次呢?
[00:02:22.000 --> 00:02:26.000]  這個問題不是我們想像中那麼簡單
[00:02:26.000 --> 00:02:28.000]  這個問題其實就帶出了
[00:02:28.000 --> 00:02:32.000]  耶穌要告訴他重生的意思是什麼
[00:02:32.000 --> 00:02:39.000]  第三章講到耶穌對尼哥德姆的一個分享
[00:02:39.000 --> 00:02:42.000]  就是在神學上告訴他
[00:02:42.000 --> 00:02:45.000]  耶穌是哪一個人
[00:02:45.000 --> 00:02:48.000]  神愛世人 甚至將他的獨生子
[00:02:48.000 --> 00:02:53.000]  就是耶穌來到這個世界上去傳揚他自己的福音
[00:02:53.000 --> 00:02:56.000]  但是去到第四章就很特別
[00:02:56.000 --> 00:03:00.000]  第四章就講到一個截然不同的對象
[00:03:00.000 --> 00:03:07.000]  第四章就講到耶穌對一個撒瑪利亞婦人去講述福音
[00:03:07.000 --> 00:03:12.000]  撒瑪利亞婦人不是一個很體面的人
[00:03:12.000 --> 00:03:18.000]  撒瑪利亞婦人也不是一個大家會覺得很羨慕的人
[00:03:18.000 --> 00:03:23.000]  因為很多人覺得她在道德上出了問題
[00:03:23.000 --> 00:03:28.000]  但是耶穌卻是主動向她傳道
[00:03:28.000 --> 00:03:32.000]  最特別的地方就是在第三章裏面
[00:03:32.000 --> 00:03:37.000]  尼哥德姆他聽了福音之後的結局是沒有提及到
[00:03:37.000 --> 00:03:40.000]  起碼在第三章沒有提及到
[00:03:40.000 --> 00:03:45.000]  但是在第四章這個婦人當聽了福音之下
[00:03:45.000 --> 00:03:50.000]  她就放下她的水罐子去跟別人說
[00:03:50.000 --> 00:03:54.000]  耶穌祂知道了我一切的事 你快點來聽祂
[00:03:54.000 --> 00:04:01.000]  所以約翰福音裏面將這兩個人物兩個事件放在一起
[00:04:01.000 --> 00:04:03.000]  我深信是有一樣特別的意思
[00:04:03.000 --> 00:04:09.000]  就是耶穌透過不同的方式向不同的人去將福音傳開
[00:04:09.000 --> 00:04:12.000]  我相信今天從這個
[00:04:12.000 --> 00:04:18.000]  特別是耶穌向撒瑪利亞婦人這個訊息給到我們的提醒
[00:04:18.000 --> 00:04:21.000]  但是我又發現
[00:04:21.000 --> 00:04:25.000]  就算我們宵禁裏面其實都有不同的人
[00:04:25.000 --> 00:04:30.000]  向不同的階層的朋友去傳揚福音
[00:04:30.000 --> 00:04:34.000]  不知道大家有多少個知道我們有敬拜公園的服侍
[00:04:34.000 --> 00:04:37.000]  舉手看看 感謝主 都不少
[00:04:37.000 --> 00:04:44.000]  敬拜公園就是我們將教會從一個有場的地方移到一個無場的地方
[00:04:44.000 --> 00:04:50.000]  就是去招聚一群可能在社會上失意的朋友
[00:04:50.000 --> 00:04:53.000]  他們要住在街頭的地方
[00:04:53.000 --> 00:04:58.000]  但是我們都有福音去到他們當中跟他們一起去見證神
[00:04:58.000 --> 00:05:09.000]  在下午那一堂我們就有一位弟兄就會分享他接觸這些無家朋友的見證
[00:05:09.000 --> 00:05:13.000]  但是今天我們也都有很大的機會
[00:05:13.000 --> 00:05:23.000]  就是我們也發現我們可以向我們職場裏面的同事去將福音傳開
[00:05:23.000 --> 00:05:31.000]  當我們去想起我們可以在不同的地方去見證神的時候
[00:05:31.000 --> 00:05:36.000]  我又思想到主耶穌在不同的地方向不同的人去傳福音
[00:05:36.000 --> 00:05:39.000]  但是有一個很重要的一點就是
[00:05:39.000 --> 00:05:42.000]  耶穌他好像剛才所講的
[00:05:42.000 --> 00:05:44.000]  祂很敏銳人的需要
[00:05:44.000 --> 00:05:50.000]  如果比例不是敏銳到那些年青人要過probation的情況裏面
[00:05:50.000 --> 00:05:55.000]  祂不能夠有那麼多的機會去接觸到人甚至可以傳到福音
[00:05:55.000 --> 00:06:00.000]  所以主耶穌是一個很敏銳人需要的主
[00:06:00.000 --> 00:06:12.000]  我們看一看聖經特別要看耶穌向撒瑪利亞人去分享福音的時候
[00:06:12.000 --> 00:06:14.000]  祂是怎樣的
[00:06:14.000 --> 00:06:16.000]  我們繼續看powerpoint
[00:06:16.000 --> 00:06:19.000]  要下去看一個地圖
[00:06:19.000 --> 00:06:23.000]  這個地圖我相信大家都很熟悉
[00:06:23.000 --> 00:06:27.000]  就是耶穌在那個時代的地圖
[00:06:27.000 --> 00:06:30.000]  究竟這件事發生在哪裏呢?
[00:06:30.000 --> 00:06:34.000]  就是耶穌向撒瑪利亞婦人去談到的地方
[00:06:34.000 --> 00:06:38.000]  當然就是撒瑪利亞的最佳的地方
[00:06:38.000 --> 00:06:40.000]  在圖中間的地方
[00:06:40.000 --> 00:06:45.000]  我們留意到其實耶穌是特意去到撒瑪利亞地方
[00:06:45.000 --> 00:06:49.000]  特別我們看經文第四節
[00:06:49.000 --> 00:06:52.000]  祂必須經過撒瑪利亞
[00:06:52.000 --> 00:06:57.000]  在這段經文裏面祂特別講到耶穌是特別經過撒瑪利亞
[00:06:57.000 --> 00:07:03.000]  我們知道其實猶太人和撒瑪利亞人其實是彼此仇視的
[00:07:03.000 --> 00:07:06.000]  猶太人就覺得撒瑪利亞人是一些雜種來的
[00:07:06.000 --> 00:07:08.000]  是混種的人來的
[00:07:08.000 --> 00:07:13.000]  而撒瑪利亞人就覺得你只是說耶路撒冷去敬拜神
[00:07:13.000 --> 00:07:16.000]  其實我們的基里森山也是一個敬拜神的地方
[00:07:16.000 --> 00:07:19.000]  所以其實兩班人是很少有往來
[00:07:19.000 --> 00:07:23.000]  所以如果當耶穌要從猶太去到加利利的時候
[00:07:23.000 --> 00:07:26.000]  他們很少會直接經過撒瑪利亞
[00:07:26.000 --> 00:07:29.000]  他們會經過約旦河繞路去比利亞
[00:07:29.000 --> 00:07:34.000]  約旦河那邊經過加伯隆那邊才去到加利利的地方
[00:07:34.000 --> 00:07:39.000]  所以簡單來說他們會繞一個圈然後才去到加利利
[00:07:39.000 --> 00:07:44.000]  不會直接由猶太經過撒瑪利亞去到加利利
[00:07:44.000 --> 00:07:48.000]  所以我們從這個經文和耶穌的路線裏面
[00:07:48.000 --> 00:07:52.000]  我們看到耶穌是很刻意去接觸撒瑪利亞人
[00:07:52.000 --> 00:07:58.000]  我們看看這段經文約翰福音第四章
[00:07:58.000 --> 00:08:01.000]  我們先看第一到第十四節
[00:08:01.000 --> 00:08:09.000]  一到十四節,我們一起慢慢去讀這段聖經,預備起
[00:08:31.000 --> 00:08:38.000]  這城靠近雅各給兒子約瑟的那塊地,雅各泉就在那裏
[00:08:38.000 --> 00:08:46.000]  耶穌因勞頓就坐在水泉旁邊,那時大約是正午時分
[00:08:46.000 --> 00:08:53.000]  有一個撒瑪利亞婦人前來打水,耶穌對她說請給我水喝
[00:08:53.000 --> 00:08:57.000]  因為她的門徒已經進城買食物去了
[00:08:57.000 --> 00:09:04.000]  撒瑪利亞婦人說你是猶太人,怎麼向我這個撒瑪利亞婦人要水喝呢
[00:09:04.000 --> 00:09:08.000]  因為猶太人和撒瑪利亞人不會共用器皿的
[00:09:08.000 --> 00:09:16.000]  耶穌回答說如果你知道神的賞賜,與及對你說請給我水喝的是誰
[00:09:16.000 --> 00:09:21.000]  你必早已求他,他也必早已賜給你活水了
[00:09:21.000 --> 00:09:28.000]  婦人說先生你沒有打水的器具,井又深,你從那裏得到活水呢
[00:09:28.000 --> 00:09:32.000]  難道你比我們的先祖雅各還大嗎
[00:09:32.000 --> 00:09:39.000]  他把這井流給我們,他自己他的子孫和生畜都喝這井裏的水
[00:09:39.000 --> 00:09:44.000]  耶穌回答說凡喝這水的人還要再喝
[00:09:44.000 --> 00:09:55.000]  但人若喝我所賜的水,就必定永遠不渴,我所賜的水要在他裏面成為泉源,湧流到永生
[00:09:55.000 --> 00:09:58.000]  有些人會覺得為什麼和我們讀開和學本不同呢
[00:09:58.000 --> 00:10:04.000]  這次也不是和大家講和修版,今天要介紹這本新漢語譯本
[00:10:04.000 --> 00:10:11.000]  這個譯本就是漢語聖經協會一個比較新近的譯本
[00:10:11.000 --> 00:10:17.000]  所以你看到有些字眼是有不同,不過意思也不會差太遠
[00:10:17.000 --> 00:10:24.000]  我們首先思想一下,有幾個地方在這段經文講到耶穌很敏銳人的需要
[00:10:24.000 --> 00:10:32.000]  剛才我們已經講了耶穌特意去到撒瑪利亞人的中間已經是一件很不尋常的舉動
[00:10:32.000 --> 00:10:37.000]  但是耶穌不單止是獨闖去撒瑪利亞地方
[00:10:37.000 --> 00:10:42.000]  他更加開口向一個撒瑪利亞的婦人要水喝
[00:10:42.000 --> 00:10:48.000]  我們今天就不會覺得有什麼問題,因為今天男女的交往是很正常的
[00:10:48.000 --> 00:10:53.000]  但是當時一個男士向一個女士要求要水喝
[00:10:53.000 --> 00:10:58.000]  大家又素不相識的時候,這個其實是一個很大的突破
[00:10:58.000 --> 00:11:06.000]  耶穌突破了種族,耶穌突破了性別的分別,直接向這個婦人要喝水
[00:11:06.000 --> 00:11:15.000]  還有一個問題就是,耶穌本身要表達出祂要喝水的意願
[00:11:15.000 --> 00:11:25.000]  這個其實也不容易的,因為耶穌雖然是神的兒子,雖然是神,但是祂也有人的需要
[00:11:25.000 --> 00:11:30.000]  因為祂是道成肉身,成為一個普通的人,祂也需要喝水
[00:11:30.000 --> 00:11:37.000]  這個就特別給了一個機會,讓這個接觸成為一個很特別的接觸
[00:11:37.000 --> 00:11:47.000]  耶穌和撒瑪利亞人的對話裡面,我們就看到其實耶穌是有心要突破那個處境
[00:11:47.000 --> 00:11:52.000]  突破那個環境,他敏銳到這個婦人來打水
[00:11:52.000 --> 00:12:00.000]  大家都知道,一些經文的背景,我想都很熟悉,這個婦人為什麼要中午來打水呢?
[00:12:00.000 --> 00:12:07.000]  所有人都不會中午來打水的,因為所有的婦人多數都會日間早上來打水的
[00:12:07.000 --> 00:12:12.000]  為什麼她要選中午太陽最猛最曬的時候來打水呢?
[00:12:12.000 --> 00:12:19.000]  簡單來說就是因為她不想去接觸人,她心裡面有一些的仇苦,一會兒我們會知道
[00:12:19.000 --> 00:12:25.000]  所以她不願意去接觸人的時候,耶穌就在這個時刻來接觸她
[00:12:25.000 --> 00:12:29.000]  他們的對話很有意思的,就是說
[00:12:29.000 --> 00:12:36.000]  耶穌說如果你知道神的賞賜,還有祂對你說請給我水喝的是哪一個呢?
[00:12:36.000 --> 00:12:41.000]  你就會求祂,祂也會賜你活水
[00:12:41.000 --> 00:12:45.000]  一聽到活水這個字,這個女士就眼睛都睜大了
[00:12:45.000 --> 00:12:49.000]  什麼叫活水?活水就是我不需要再日日來打水了
[00:12:49.000 --> 00:12:56.000]  這個活水就告訴我們,有一次的活水我們就不需要日日來打水
[00:12:56.000 --> 00:12:59.000]  因為這個水源充足正所謂
[00:12:59.000 --> 00:13:03.000]  但是這個婦人很實際,她就問
[00:13:03.000 --> 00:13:08.000]  先生你有沒有打水的器具,井又深,你在哪裡得到活水呢?
[00:13:08.000 --> 00:13:11.000]  你怎麼知道有這個活水呢?
[00:13:11.000 --> 00:13:20.000]  所以她就說到,你看看這個井,這個井上是雅各祖宗留給我們的井
[00:13:20.000 --> 00:13:25.000]  但是耶穌回答這句話,就是今天我們很多人唱都唱這句
[00:13:25.000 --> 00:13:27.000]  一會兒回應歌唱這句
[00:13:27.000 --> 00:13:31.000]  耶穌怎麼回答呢?他說凡喝這個水的人還要再喝
[00:13:31.000 --> 00:13:38.000]  但人若喝我所賜的水,就必定永遠不喝
[00:13:38.000 --> 00:13:45.000]  我所賜的水要在她裏面成為泉源,湧流到永生
[00:13:45.000 --> 00:13:51.000]  這個泉水不單是滿足這個婦人每日來打水的需要
[00:13:51.000 --> 00:13:57.000]  這個泉水是滿足她心靈裏面的渴
[00:13:57.000 --> 00:14:00.000]  所以耶穌是很敏銳人的需要
[00:14:00.000 --> 00:14:04.000]  其實我們今天和人分享福音的時候
[00:14:04.000 --> 00:14:07.000]  我們有沒有敏銳那個微信朋友的需要呢?
[00:14:07.000 --> 00:14:10.000]  對他們來說,什麼是活水呢?
[00:14:10.000 --> 00:14:12.000]  剛才比例的分享告訴我們
[00:14:12.000 --> 00:14:17.000]  可能對一些初出茅廬的年青人,他們患得患失的時候
[00:14:17.000 --> 00:14:21.000]  當我們去關注他、敏銳他的需要的時候,我們就能夠接觸到他
[00:14:21.000 --> 00:14:28.000]  可能對我們一些的活水,可能就是一些人心靈軟弱的時候
[00:14:28.000 --> 00:14:30.000]  他會有些的活水
[00:14:30.000 --> 00:14:37.000]  很特別的一件事,上個星期上佩因傳道講那個五色珠訓練的時候
[00:14:37.000 --> 00:14:39.000]  我覺得給我一個新的體驗
[00:14:39.000 --> 00:14:45.000]  我們以前講五色珠就好像逐個顏色那樣講,講完一串就完了
[00:14:45.000 --> 00:14:50.000]  但是他告訴我,其實五色珠不一定是由某個珠開始講的
[00:14:50.000 --> 00:14:53.000]  其實我們可以隨時變化的
[00:14:53.000 --> 00:14:58.000]  譬如說黑色是代表了,為什麼有時候我們要向人講福音呢?
[00:14:58.000 --> 00:15:03.000]  黑色代表了我們生命中在危險裡面,我們要向病人講黑色
[00:15:03.000 --> 00:15:06.000]  我們人生好像遇到一個黑暗的情況
[00:15:06.000 --> 00:15:08.000]  但是其實不怕的
[00:15:08.000 --> 00:15:13.000]  因為我們的主,祂要幫助我們脫離這個黑暗
[00:15:13.000 --> 00:15:16.000]  又或者我們可以從黃色開始
[00:15:16.000 --> 00:15:20.000]  很多人有一個對世界很理想的圖畫
[00:15:20.000 --> 00:15:24.000]  但是為什麼這個世界所發生的事,是不如我所願的呢?
[00:15:24.000 --> 00:15:27.000]  這個也可以進入一個福音的話題
[00:15:27.000 --> 00:15:29.000]  因為罪進入了世界
[00:15:29.000 --> 00:15:35.000]  所以我們人類不能夠在一個理想的環境裡面生活
[00:15:35.000 --> 00:15:38.000]  所以祂給我一個很新的體會
[00:15:38.000 --> 00:15:41.000]  就是五色珠,我經常說很簡單
[00:15:41.000 --> 00:15:44.000]  我們大部分人都認識
[00:15:44.000 --> 00:15:48.000]  但是我們每一粒珠都可以引入一個福音的話題
[00:15:48.000 --> 00:15:53.000]  就是因為它簡單,我們更加要去靈活運用
[00:15:53.000 --> 00:15:58.000]  我想提出有一些報道的時機,有什麼報道時機呢?
[00:15:58.000 --> 00:16:03.000]  當人主動去跟你說,談及有些人最近逝世的時候
[00:16:03.000 --> 00:16:05.000]  這個是報道的時機
[00:16:05.000 --> 00:16:09.000]  知不知道剛剛這一天有什麼名人過身?
[00:16:09.000 --> 00:16:11.000]  郭炳湘過身
[00:16:11.000 --> 00:16:14.000]  又可以這樣說,又一個報道時機了
[00:16:14.000 --> 00:16:16.000]  你有沒有聽過這個名人?
[00:16:16.000 --> 00:16:20.000]  這個名人生命裡面有很多事情出現
[00:16:20.000 --> 00:16:25.000]  他跟弟弟不和,所以他自己走出來自立門戶
[00:16:25.000 --> 00:16:27.000]  他有一個紅顏知己
[00:16:27.000 --> 00:16:31.000]  其實對人家的事我們很喜歡打聽
[00:16:31.000 --> 00:16:34.000]  所以當那些未信主的朋友
[00:16:34.000 --> 00:16:37.000]  當他提起的時候,就去說
[00:16:37.000 --> 00:16:42.000]  是啊,他好像坐擁世界一切的財富
[00:16:42.000 --> 00:16:47.000]  但是他就這樣殺手離開人世了
[00:16:47.000 --> 00:16:50.000]  你說人生是多麼無奈
[00:16:50.000 --> 00:16:54.000]  這些就是一個可以引入福音的話題
[00:16:54.000 --> 00:16:56.000]  當然有另一個可能性
[00:16:56.000 --> 00:17:01.000]  就是當主動談及有關意外慘劇的頭條新聞
[00:17:01.000 --> 00:17:05.000]  也可以成為我們一個進入福音的說法
[00:17:05.000 --> 00:17:08.000]  我們最近有山竹
[00:17:08.000 --> 00:17:13.000]  山竹令到我們整個城市都有很多的壞
[00:17:13.000 --> 00:17:17.000]  還有一些不需要慘劇,但是已經夠慘的
[00:17:17.000 --> 00:17:19.000]  就是地鐵壞
[00:17:19.000 --> 00:17:21.000]  地鐵壞是不是很夠慘呢?
[00:17:21.000 --> 00:17:24.000]  又要上班了
[00:17:24.000 --> 00:17:27.000]  就是說我們又可以提出一些
[00:17:27.000 --> 00:17:31.000]  談及這些大家都不開心的新聞的時候
[00:17:31.000 --> 00:17:36.000]  又可以成為,為什麼地鐵這麼差勁呢?
[00:17:36.000 --> 00:17:39.000]  地鐵裡面有些人拿高薪就有了
[00:17:39.000 --> 00:17:43.000]  但是他真的不能夠提供一個好的服務
[00:17:43.000 --> 00:17:46.000]  有些人甚至說,為什麼地鐵這麼多問題呢?
[00:17:46.000 --> 00:17:50.000]  現在用盡中國大陸的配件
[00:17:50.000 --> 00:17:53.000]  所以就不可靠了
[00:17:53.000 --> 00:17:57.000]  但是這些也可以進入一個話題裡面
[00:17:57.000 --> 00:17:59.000]  為什麼人生會險詐呢?
[00:17:59.000 --> 00:18:02.000]  人生的險詐就是因為有罪
[00:18:02.000 --> 00:18:06.000]  又或者當你的朋友要求你為某些事祈禱
[00:18:06.000 --> 00:18:08.000]  可能為了他自己的身體祈禱的時候
[00:18:08.000 --> 00:18:10.000]  又是一個很好的機會
[00:18:10.000 --> 00:18:12.000]  你有沒有認識耶穌?
[00:18:12.000 --> 00:18:17.000]  認識耶穌的人就不會怕病或者死亡
[00:18:17.000 --> 00:18:20.000]  因為我們很有信心可以渡過死亡
[00:18:20.000 --> 00:18:22.000]  有些事為你祈禱的時候
[00:18:22.000 --> 00:18:25.000]  你又可以透過基督徒的生命
[00:18:25.000 --> 00:18:28.000]  去展示你對他的關心
[00:18:28.000 --> 00:18:30.000]  所以這個就是一個很好的機會
[00:18:30.000 --> 00:18:33.000]  當有人來到你面前尋求輔導
[00:18:33.000 --> 00:18:36.000]  這個就是你跟他已經建立了一個關係
[00:18:36.000 --> 00:18:38.000]  當他有事的時候來找你的時候
[00:18:38.000 --> 00:18:42.000]  這個也是有機會可以有一個報道的時機
[00:18:42.000 --> 00:18:48.000]  耶穌就捉緊了和撒瑪利亞婦人談話的機會
[00:18:48.000 --> 00:18:50.000]  這個話夾子
[00:18:50.000 --> 00:18:53.000]  以致耶穌可以將福音帶給她
[00:18:53.000 --> 00:18:54.000]  弟兄姊妹
[00:18:54.000 --> 00:18:56.000]  這個也是鼓勵我們
[00:18:56.000 --> 00:18:58.000]  無論你說宣教
[00:18:58.000 --> 00:18:59.000]  你去哪裡都好
[00:18:59.000 --> 00:19:02.000]  你都要跟人打開一個話夾子
[00:19:02.000 --> 00:19:04.000]  以致你可以將福音帶出
[00:19:04.000 --> 00:19:05.000]  弟兄姊妹
[00:19:05.000 --> 00:19:08.000]  今天我很希望神給我們一個提醒
[00:19:08.000 --> 00:19:10.000]  就是在我們的處境裡
[00:19:10.000 --> 00:19:16.000]  我們都能夠作出回應的行動
[00:19:16.000 --> 00:19:18.000]  第二方面主耶穌
[00:19:18.000 --> 00:19:20.000]  祂發問人深入的問題
[00:19:20.000 --> 00:19:22.000]  我們看經文
[00:19:22.000 --> 00:19:25.000]  由第十五節到第三十節
[00:19:25.000 --> 00:19:27.000]  這次簡單一點
[00:19:27.000 --> 00:19:29.000]  我讀單數節
[00:19:29.000 --> 00:19:31.000]  你們讀雙數節
[00:19:31.000 --> 00:19:32.000]  預備起
[00:19:32.000 --> 00:19:35.000]  婦人說:先生請把這水賜給我
[00:19:35.000 --> 00:19:36.000]  使我不渴
[00:19:36.000 --> 00:19:38.000]  也不用來這裡打水
[00:19:38.000 --> 00:19:46.000]  婦人回答說:我沒有丈夫
[00:19:46.000 --> 00:19:48.000]  耶穌說:你說沒有丈夫
[00:19:48.000 --> 00:19:49.000]  你說得好
[00:19:49.000 --> 00:19:59.000]  婦人說:先生
[00:19:59.000 --> 00:20:01.000]  我看你是一位善智
[00:20:02.000 --> 00:20:04.000]  我看你是一位善智
[00:20:04.000 --> 00:20:06.000]  我看你是一位善智
[00:20:06.000 --> 00:20:11.000]  耶穌說:婦人
[00:20:11.000 --> 00:20:12.000]  相信我吧
[00:20:12.000 --> 00:20:13.000]  時候將到
[00:20:13.000 --> 00:20:14.000]  你們敬拜父
[00:20:14.000 --> 00:20:16.000]  不會在這山上
[00:20:16.000 --> 00:20:18.000]  也不會在耶路撒冷
[00:20:18.000 --> 00:20:28.000]  但時候將到
[00:20:28.000 --> 00:20:30.000]  現在就是了
[00:20:30.000 --> 00:20:32.000]  真誠敬拜的人
[00:20:32.000 --> 00:20:34.000]  要以靈以真理敬拜父
[00:20:34.000 --> 00:20:36.000]  因為父正尋找
[00:20:36.000 --> 00:20:38.000]  這樣敬拜他的人
[00:20:38.000 --> 00:20:46.000]  婦人說:我知道尼賽亞要來
[00:20:46.000 --> 00:20:47.000]  他稱為基督
[00:20:47.000 --> 00:20:48.000]  他來了
[00:20:48.000 --> 00:20:51.000]  會把一切的事都告訴我們
[00:20:51.000 --> 00:20:58.000]  這時耶穌的門徒回來了
[00:20:58.000 --> 00:21:00.000]  見他跟一個婦人說話
[00:21:00.000 --> 00:21:02.000]  就覺得驚奇
[00:21:02.000 --> 00:21:03.000]  可是沒有人問
[00:21:03.000 --> 00:21:05.000]  你想要什麼
[00:21:05.000 --> 00:21:07.000]  或你為什麼跟她說話
[00:21:07.000 --> 00:21:14.000]  你們來看
[00:21:14.000 --> 00:21:18.000]  有一個人把我所做過的一切都說了出來
[00:21:18.000 --> 00:21:20.000]  難道這個人就是基督
[00:21:20.000 --> 00:21:26.000]  當我們讀這段經文的時候
[00:21:26.000 --> 00:21:28.000]  同樣我們有一些地方
[00:21:28.000 --> 00:21:31.000]  是很精彩的片段
[00:21:31.000 --> 00:21:33.000]  耶穌問一個深入的問題
[00:21:33.000 --> 00:21:35.000]  就是說:好呀
[00:21:35.000 --> 00:21:37.000]  你想要這個活水
[00:21:37.000 --> 00:21:41.000]  就叫你的丈夫來吧
[00:21:41.000 --> 00:21:43.000]  我們很熟悉
[00:21:43.000 --> 00:21:46.000]  這個女人有五個丈夫
[00:21:46.000 --> 00:21:48.000]  是什麼意思呢
[00:21:48.000 --> 00:21:49.000]  我們傳統就是說
[00:21:49.000 --> 00:21:52.000]  這個女人有淫亂的關係
[00:21:52.000 --> 00:21:53.000]  所以她有五個丈夫
[00:21:53.000 --> 00:21:55.000]  所以現在那個也不是她的丈夫
[00:21:55.000 --> 00:21:57.000]  但如果反過來想
[00:21:57.000 --> 00:21:58.000]  一個婦人
[00:21:58.000 --> 00:22:00.000]  另一個說法就是
[00:22:00.000 --> 00:22:03.000]  她有一個丈夫死了
[00:22:03.000 --> 00:22:05.000]  她又再嫁一個丈夫
[00:22:05.000 --> 00:22:06.000]  第二個丈夫死了
[00:22:06.000 --> 00:22:08.000]  她又嫁第三個丈夫
[00:22:08.000 --> 00:22:12.000]  如果翻頭嫁五次
[00:22:12.000 --> 00:22:14.000]  這個人真的不是淫亂
[00:22:14.000 --> 00:22:16.000]  這個人是很慘
[00:22:16.000 --> 00:22:17.000]  你有沒有想過這個問題
[00:22:17.000 --> 00:22:19.000]  我們說她淫亂就容易
[00:22:19.000 --> 00:22:20.000]  但你說她很慘
[00:22:20.000 --> 00:22:21.000]  現在你想一下
[00:22:21.000 --> 00:22:22.000]  真是的
[00:22:22.000 --> 00:22:24.000]  翻頭嫁五次
[00:22:24.000 --> 00:22:25.000]  還要現在跟一個
[00:22:25.000 --> 00:22:28.000]  不知道是不是她什麼身份的人
[00:22:28.000 --> 00:22:29.000]  因為古代的時候
[00:22:29.000 --> 00:22:32.000]  那些女性真的沒有什麼經濟能力
[00:22:32.000 --> 00:22:36.000]  所以她一定要找一個人來
[00:22:36.000 --> 00:22:38.000]  做她的依附
[00:22:38.000 --> 00:22:42.000]  所以這個女人是一個很慘的女人
[00:22:42.000 --> 00:22:46.000]  她內心也有很多難過的地方
[00:22:46.000 --> 00:22:49.000]  為什麼我會剋死五個丈夫呢
[00:22:49.000 --> 00:22:54.000]  可以想像這個情況是這樣
[00:22:54.000 --> 00:22:58.000]  但耶穌這麼說
[00:22:58.000 --> 00:23:00.000]  但是很慘的
[00:23:00.000 --> 00:23:04.000]  耶穌剋爆她之後
[00:23:04.000 --> 00:23:07.000]  她又要轉移話題
[00:23:07.000 --> 00:23:09.000]  有時我老婆經常說
[00:23:09.000 --> 00:23:11.000]  我跟你說這件事
[00:23:11.000 --> 00:23:12.000]  為什麼你突然轉話題呢
[00:23:12.000 --> 00:23:15.000]  因為你不想跟她說下去
[00:23:15.000 --> 00:23:17.000]  所以我覺得這個有個可能性
