
[00:00:00.000 --> 00:00:04.400]  挪威其實是一個相當民主的自由國家
[00:03:19.400 --> 00:03:24.400]  又活在一個什麼信仰底下
[00:03:24.400 --> 00:03:28.400]  所以今天我們一齊的
[00:03:28.400 --> 00:03:29.400]  你問一下
[00:03:29.400 --> 00:03:30.400]  我們自己每一個
[00:03:30.400 --> 00:03:31.400]  基督徒特別是
[00:03:31.400 --> 00:03:35.400]  我們有沒有將基督的信仰
[00:03:35.400 --> 00:03:38.400]  好好的傳承下去呢
[00:03:40.400 --> 00:03:43.400]  我們有沒有將基督的信仰
[00:03:43.400 --> 00:03:47.400]  按著聖經的真理說
[00:03:47.400 --> 00:03:50.400]  明白聖經說什麼
[00:03:50.400 --> 00:03:52.400]  在我們中間
[00:03:52.400 --> 00:03:55.400]  有不少是第一代的基督徒
[00:03:55.400 --> 00:03:57.400]  我們有些人很幸福
[00:03:57.400 --> 00:03:59.400]  楊木樹說他四代
[00:03:59.400 --> 00:04:00.400]  非常好
[00:04:00.400 --> 00:04:01.400]  爸爸
[00:04:01.400 --> 00:04:02.400]  他
[00:04:02.400 --> 00:04:03.400]  跟著他的兒子
[00:04:03.400 --> 00:04:05.400]  有孫子
[00:04:05.400 --> 00:04:07.400]  很少
[00:04:07.400 --> 00:04:09.400]  不過我大多數人
[00:04:09.400 --> 00:04:10.400]  我看下去
[00:04:10.400 --> 00:04:12.400]  我們都是第一代的基督徒
[00:04:12.400 --> 00:04:15.400]  或者第一代的父母
[00:04:15.400 --> 00:04:19.400]  所以我們真的要彼此提醒
[00:04:19.400 --> 00:04:21.400]  你和我要好好的
[00:04:21.400 --> 00:04:22.400]  去怎麼樣
[00:04:22.400 --> 00:04:24.400]  看看我們這個基督信仰
[00:04:24.400 --> 00:04:26.400]  在聖經裡面是怎麼說的
[00:04:26.400 --> 00:04:29.400]  不是我們說應該是怎麼樣
[00:04:29.400 --> 00:04:31.400]  因為今天實在太高舉
[00:04:31.400 --> 00:04:33.400]  我們個人的自由
[00:04:33.400 --> 00:04:35.400]  我們的想法
[00:04:35.400 --> 00:04:37.400]  社會一般都是這樣
[00:04:39.400 --> 00:04:40.400]  有人這樣說
[00:04:40.400 --> 00:04:42.400]  如果今天我們的教會
[00:04:42.400 --> 00:04:44.400]  不能夠基督化
[00:04:44.400 --> 00:04:46.400]  就容易世界化
[00:04:46.400 --> 00:04:48.400]  被世界的價值
[00:04:48.400 --> 00:04:50.400]  來同化
[00:04:50.400 --> 00:04:53.400]  說起同化
[00:04:53.400 --> 00:04:55.400]  就令我想起
[00:04:55.400 --> 00:04:56.400]  神的子民
[00:04:56.400 --> 00:04:58.400]  猶太人
[00:04:58.400 --> 00:05:01.400]  根據一些專家這樣說
[00:05:01.400 --> 00:05:02.400]  他說如果一個民族
[00:05:02.400 --> 00:05:05.400]  一旦亡國五百年
[00:05:05.400 --> 00:05:06.400]  基本上
[00:05:06.400 --> 00:05:09.400]  他們都是被其他民族所同化
[00:05:09.400 --> 00:05:11.400]  舉個例子
[00:05:11.400 --> 00:05:12.400]  歐洲
[00:05:12.400 --> 00:05:14.400]  移民去美國的
[00:05:14.400 --> 00:05:16.400]  歐洲人移居去美國
[00:05:16.400 --> 00:05:18.400]  他第二代怎麼樣
[00:05:18.400 --> 00:05:20.400]  美國化了
[00:05:20.400 --> 00:05:21.400]  你都分不出
[00:05:21.400 --> 00:05:23.400]  中國人好一點
[00:05:23.400 --> 00:05:25.400]  有人說中國人到了第三代
[00:05:25.400 --> 00:05:26.400]  你就怎麼樣
[00:05:26.400 --> 00:05:28.400]  很難在他身上
[00:05:28.400 --> 00:05:30.400]  聞到中國人的味道
[00:05:30.400 --> 00:05:33.400]  唯獨
[00:05:33.400 --> 00:05:35.400]  猶太人
[00:05:35.400 --> 00:05:37.400]  神的這些子民
[00:05:37.400 --> 00:05:38.400]  在亡國之後
[00:05:38.400 --> 00:05:39.400]  被迫分散
[00:05:39.400 --> 00:05:42.400]  差不多已經有2000年的歷史
[00:05:42.400 --> 00:05:44.400]  但是
[00:05:44.400 --> 00:05:46.400]  卻沒有被同化
[00:05:46.400 --> 00:05:48.400]  甚至他們的原居地
[00:05:48.400 --> 00:05:50.400]  巴勒斯坦之前
[00:05:50.400 --> 00:05:53.400]  被巴勒斯坦人佔據了
[00:05:53.400 --> 00:05:56.400]  卻能夠重新回歸
[00:05:56.400 --> 00:05:59.400]  在1948年
[00:05:59.400 --> 00:06:01.400]  他們甚至回到
[00:06:01.400 --> 00:06:03.400]  英雄之地復國
[00:06:05.400 --> 00:06:08.400]  在人看來根本是不可能的事
[00:06:08.400 --> 00:06:10.400]  但是
[00:06:10.400 --> 00:06:12.400]  實在是發生了
[00:06:12.400 --> 00:06:15.400]  實在是發生了1948年
[00:06:15.400 --> 00:06:17.400]  以色列復國
[00:06:17.400 --> 00:06:19.400]  有人說這是20世紀裡
[00:06:19.400 --> 00:06:21.400]  最大的一個神蹟
[00:06:21.400 --> 00:06:23.400]  不知道你看不看到
[00:06:23.400 --> 00:06:25.400]  這是其中一個新聞
[00:06:25.400 --> 00:06:30.400]  根據史學家的指出
[00:06:30.400 --> 00:06:33.400]  猶太人才可以復國
[00:06:33.400 --> 00:06:35.400]  與他們一神的信仰
[00:06:35.400 --> 00:06:38.400]  有很大的關係
[00:06:38.400 --> 00:06:42.400]  猶太人雖然被分散2000年
[00:06:42.400 --> 00:06:45.400]  但是他們透過
[00:06:45.400 --> 00:06:46.400]  透過一個什麼呢
[00:06:46.400 --> 00:06:49.400]  就是家庭的宗教教育
[00:06:49.400 --> 00:06:51.400]  來維繫著他們
[00:06:51.400 --> 00:06:58.400]  他們這一神的觀念
[00:06:58.400 --> 00:07:00.400]  除我以外
[00:07:00.400 --> 00:07:01.400]  怎樣
[00:07:01.400 --> 00:07:02.400]  不可有別的神
[00:07:02.400 --> 00:07:04.400]  這是十誡裡的第一誡
[00:07:04.400 --> 00:07:06.400]  他們是嚴嚴遵守
[00:07:06.400 --> 00:07:09.400]  並且是代代相傳
[00:07:09.400 --> 00:07:13.400]  他們將一神所做的每一件事
[00:07:13.400 --> 00:07:15.400]  是每一代一代
[00:07:15.400 --> 00:07:16.400]  雖然被分散
[00:07:16.400 --> 00:07:17.400]  但是在家裡
[00:07:17.400 --> 00:07:19.400]  就整天說
[00:07:19.400 --> 00:07:21.400]  就將神的作為
[00:07:21.400 --> 00:07:25.400]  一路一路去看
[00:07:25.400 --> 00:07:27.400]  以下一首詩歌
[00:07:27.400 --> 00:07:29.400]  叫做《恩著信》
[00:07:29.400 --> 00:07:33.400]  其實這首歌的內容非常好
[00:07:33.400 --> 00:07:36.400]  讓我們來聽一聽這首詩歌
[00:07:36.400 --> 00:07:37.400]  《恩著信》
[00:07:37.400 --> 00:07:39.400]  就是講到神自己
[00:07:39.400 --> 00:07:43.400]  在以色列人中間的一個作為
[00:07:43.400 --> 00:07:46.400]  讓我們靜心的來聽一聽這首詩歌
[00:07:59.400 --> 00:08:03.400]  我用全力找出天使
[00:08:03.400 --> 00:08:06.400]  仍多災禍
[00:08:06.400 --> 00:08:09.400]  換了名字
[00:08:09.400 --> 00:08:15.400]  恆順他下更恐慌
[00:08:15.400 --> 00:08:21.400]  人順連朝郎也分開
[00:08:21.400 --> 00:08:27.400]  恆順曾有人被困於扇子下
[00:08:27.400 --> 00:08:30.400]  仍敬拜上帝
[00:08:30.400 --> 00:08:33.400]  發誓至死不改
[00:08:33.400 --> 00:08:36.400]  在某天他下之上
[00:08:36.400 --> 00:08:40.400]  為了採星愛
[00:08:40.400 --> 00:08:42.400]  恆順看星光
[00:08:42.400 --> 00:08:46.400]  恆順尋遍到塔馬內
[00:08:46.400 --> 00:08:48.400]  有人笑至地老
[00:08:48.400 --> 00:08:52.400]  他夢想在心裡照亮
[00:08:52.400 --> 00:08:58.400]  仍可信上帝變了滿懷愛
[00:08:58.400 --> 00:09:04.400]  恆順我們為出口改變
[00:09:04.400 --> 00:09:10.400]  人順他尋找明天去
[00:09:10.400 --> 00:09:13.400]  恆順更發現
[00:09:13.400 --> 00:09:17.400]  在世間只是幾多年
[00:09:17.400 --> 00:09:23.400]  全靠你加強找到安慰
[00:09:47.400 --> 00:09:55.400]  一路一路將神在他們民族中間所做的
[00:09:55.400 --> 00:10:00.400]  父母自由在家庭裡不斷地說
[00:10:00.400 --> 00:10:02.400]  因為他們已經流散
[00:10:02.400 --> 00:10:04.400]  已經分散到每個地方
[00:10:04.400 --> 00:10:06.400]  但正正在家庭裡
[00:10:06.400 --> 00:10:08.400]  他們得到一路一路
[00:10:08.400 --> 00:10:12.400]  在父母裡傳承這個信仰
[00:10:12.400 --> 00:10:14.400]  不僅如此
[00:10:14.400 --> 00:10:17.400]  猶太人的孩子
[00:10:17.400 --> 00:10:19.400]  三五七歲左右
[00:10:19.400 --> 00:10:23.400]  已經將摩西五經的律例典章誡命
[00:10:23.400 --> 00:10:28.400]  背到琅琅上口
[00:10:28.400 --> 00:10:31.400]  並且神恩仔是一日多次的祈禱
[00:10:31.400 --> 00:10:33.400]  每週去守安息日
[00:10:33.400 --> 00:10:37.400]  並且他們非常重視一家人來守節期
[00:10:37.400 --> 00:10:38.400]  目的是什麼呢?
[00:10:38.400 --> 00:10:41.400]  目的就是透過這個家庭的宗教教育
[00:10:41.400 --> 00:10:43.400]  叫他們的子子孫孫
[00:10:43.400 --> 00:10:47.400]  一生一世要敬畏這個獨一的神
[00:10:47.400 --> 00:10:51.400]  要盡心盡性地愛神
[00:10:51.400 --> 00:10:57.400]  並且神再一次告訴摩西
[00:10:57.400 --> 00:10:59.400]  你要將我的吩咐
[00:10:59.400 --> 00:11:06.400]  要叫父母能夠殷勤地教導你們的孩子
[00:11:06.400 --> 00:11:10.400]  所以在《生命記》裡很出名的
[00:11:10.400 --> 00:11:12.400]  我今天所吩咐你的話
[00:11:12.400 --> 00:11:14.400]  要記在心上
[00:11:14.400 --> 00:11:16.400]  也要殷勤教訓你的兒女
[00:11:16.400 --> 00:11:18.400]  無論你坐在家裡
[00:11:18.400 --> 00:11:19.400]  行在路上
[00:11:19.400 --> 00:11:20.400]  躺下起來
[00:11:20.400 --> 00:11:22.400]  都要談論
[00:11:22.400 --> 00:11:25.400]  殷勤地教導你的子女
[00:11:25.400 --> 00:11:26.400]  在摩西的時候
[00:11:26.400 --> 00:11:30.400]  已經將神的心意
[00:11:30.400 --> 00:11:34.400]  告訴屬神的子民
[00:11:34.400 --> 00:11:37.400]  這是做父母的每一個責任
[00:11:37.400 --> 00:11:42.400]  每一個父母都有這個責任
[00:11:42.400 --> 00:11:44.400]  並且第八第九節
[00:11:44.400 --> 00:11:48.400]  我們可能今天不是很明白
[00:11:48.400 --> 00:11:49.400]  他在說什麼
[00:11:49.400 --> 00:11:51.400]  也要繫在手上為記號
[00:11:51.400 --> 00:11:53.400]  戴在額上為經文
[00:11:53.400 --> 00:11:55.400]  又要將它放在門框上
[00:11:55.400 --> 00:11:56.400]  在城門上
[00:11:56.400 --> 00:11:59.400]  我們看看下一張
[00:11:59.400 --> 00:12:01.400]  就是這樣
[00:12:01.400 --> 00:12:05.400]  現在現代的猶太人
[00:12:05.400 --> 00:12:07.400]  他們也會這樣
[00:12:07.400 --> 00:12:11.400]  將經文戴在額上為經文
[00:12:11.400 --> 00:12:15.400]  然後在手上戴著
[00:12:15.400 --> 00:12:16.400]  甚至有些衣服
[00:12:16.400 --> 00:12:18.400]  文素記告訴他們
[00:12:18.400 --> 00:12:22.400]  神教他們怎樣做一些衣服
[00:12:22.400 --> 00:12:23.400]  有穗子的
[00:12:23.400 --> 00:12:25.400]  穿起來的時候
[00:12:25.400 --> 00:12:27.400]  這樣的裝飾
[00:12:27.400 --> 00:12:30.400]  最主要就是提醒他們
[00:12:30.400 --> 00:12:35.400]  我們要謹記神的律例典章
[00:12:35.400 --> 00:12:37.400]  我們今天所行的每一件事
[00:12:37.400 --> 00:12:38.400]  我們要怎樣
[00:12:38.400 --> 00:12:41.400]  要去明白神的心意是怎樣
[00:12:41.400 --> 00:12:43.400]  神說什麼
[00:12:43.400 --> 00:12:46.400]  他們用一個外表來提醒
[00:12:46.400 --> 00:12:49.400]  彼此的提醒
[00:12:49.400 --> 00:12:50.400]  上上的談論
[00:12:50.400 --> 00:12:52.400]  就是要孩子
[00:12:52.400 --> 00:12:54.400]  能夠在他的生活上
[00:12:54.400 --> 00:12:57.400]  他知道要有神的話
[00:12:57.400 --> 00:13:00.400]  來引導他們
[00:13:00.400 --> 00:13:03.400]  在今天子女的信仰上
[00:13:03.400 --> 00:13:07.400]  父母真的要多提供一些機會
[00:13:07.400 --> 00:13:10.400]  讓他們學習聖經的真理
[00:13:10.400 --> 00:13:12.400]  我們真的要減少
[00:13:12.400 --> 00:13:15.400]  星期日的活動
[00:13:15.400 --> 00:13:20.400]  今天我們很多的父母
[00:13:20.400 --> 00:13:21.400]  我們都將星期日
[00:13:21.400 --> 00:13:24.400]  甚至都排到滿滿的
[00:13:24.400 --> 00:13:25.400]  不要說星期六
[00:13:25.400 --> 00:13:26.400]  星期日都排到滿滿
[00:13:26.400 --> 00:13:30.400]  不過只是不去教會
[00:13:30.400 --> 00:13:32.400]  有一次有一個小孩子
[00:13:32.400 --> 00:13:33.400]  很無奈的
[00:13:33.400 --> 00:13:35.400]  來跟我說
[00:13:35.400 --> 00:13:37.400]  他說陳牧師
[00:13:37.400 --> 00:13:41.400]  不是我不想回家
[00:13:41.400 --> 00:13:44.400]  是我的媽媽說
[00:13:44.400 --> 00:13:50.400]  你考試不要回教會
[00:13:50.400 --> 00:13:53.400]  我們心裡都很難過
[00:13:53.400 --> 00:13:56.400]  一個基督徒的父母
[00:13:56.400 --> 00:13:57.400]  告訴子女
[00:13:57.400 --> 00:13:59.400]  你考試
[00:13:59.400 --> 00:14:00.400]  你不要回去
[00:14:00.400 --> 00:14:01.400]  你在這裡讀書
[00:14:01.400 --> 00:14:04.400]  你在這裡溫習
[00:14:04.400 --> 00:14:06.400]  我們不要剝奪了
[00:14:06.400 --> 00:14:07.400]  每一個十分鐘
[00:14:07.400 --> 00:14:09.400]  起碼每一個星期
[00:14:09.400 --> 00:14:10.400]  只是一個半小時
[00:14:10.400 --> 00:14:13.400]  回來教會的學習
[00:14:13.400 --> 00:14:15.400]  當然我們明白
[00:14:15.400 --> 00:14:16.400]  教會
[00:14:16.400 --> 00:14:18.400]  這個宗教教育是重要的
[00:14:18.400 --> 00:14:20.400]  所以我們兒童部都很努力
[00:14:20.400 --> 00:14:22.400]  教會都很努力
[00:14:22.400 --> 00:14:24.400]  每一個星期
[00:14:24.400 --> 00:14:28.400]  為小朋友去預備訊息
[00:14:28.400 --> 00:14:31.400]  宗教教育在教會裡固然重要
[00:14:31.400 --> 00:14:33.400]  不過最重要的
[00:14:33.400 --> 00:14:35.400]  就是在家裡
[00:14:35.400 --> 00:14:38.400]  我們有沒有把一個宗教的家庭教育
[00:14:38.400 --> 00:14:44.400]  都放在我們家裡呢
[00:14:44.400 --> 00:14:46.400]  當我們說到成全的時候
[00:14:46.400 --> 00:14:47.400]  我們可以這樣說
[00:14:47.400 --> 00:14:51.400]  今天的孩子接受什麼
[00:14:51.400 --> 00:14:58.400]  明日的教會就是怎樣
[00:14:58.400 --> 00:15:00.400]  今天我很想
[00:15:00.400 --> 00:15:02.400]  趁著這個機會
[00:15:02.400 --> 00:15:06.400]  跟大家看一對夫婦
[00:15:06.400 --> 00:15:10.400]  藉著母親節
[00:15:10.400 --> 00:15:13.400]  這是一個我們很熟悉
[00:15:13.400 --> 00:15:16.400]  我們稱他在猶太人的心裡
[00:15:16.400 --> 00:15:19.400]  是一個最偉大的領袖
[00:15:19.400 --> 00:15:20.400]  摩西
[00:15:20.400 --> 00:15:23.400]  摩西的爸爸媽媽
[00:15:23.400 --> 00:15:26.400]  你知不知道他叫什麼名字
[00:15:26.400 --> 00:15:27.400]  很少人知道
[00:15:27.400 --> 00:15:29.400]  因為在聖經裡
[00:15:29.400 --> 00:15:31.400]  很少提到
[00:15:31.400 --> 00:15:35.400]  很少資料提到摩西的父母
[00:15:35.400 --> 00:15:37.400]  不過在《出一甲記》裡
[00:15:37.400 --> 00:15:39.400]  第20節提到
[00:15:39.400 --> 00:15:41.400]  原來摩西的父母是什麼呢
[00:15:41.400 --> 00:15:42.400]  是利未人
[00:15:42.400 --> 00:15:43.400]  他叫做暗蘭
[00:15:43.400 --> 00:15:45.400]  爸爸叫暗蘭
[00:15:45.400 --> 00:15:48.400]  媽媽叫約基別
[00:15:48.400 --> 00:15:51.400]  在希伯來書第11章23節
[00:15:51.400 --> 00:15:54.400]  只有一節的聖經提到
[00:15:54.400 --> 00:15:56.400]  這個父母甚至沒有名字
[00:15:56.400 --> 00:15:59.400]  他叫摩西的父母
[00:15:59.400 --> 00:16:03.400]  就是叫摩西的父母
[00:16:03.400 --> 00:16:06.400]  在23節後24節開始
[00:16:06.400 --> 00:16:09.400]  一大段的說到摩西
[00:16:09.400 --> 00:16:12.400]  唯獨在這裡說摩西之前
[00:16:12.400 --> 00:16:14.400]  就說他的父母
[00:16:14.400 --> 00:16:16.400]  所以摩西的父母
[00:16:16.400 --> 00:16:21.400]  在信心英雄榜裡
[00:16:21.400 --> 00:16:23.400]  不然怎麼會出現
[00:16:23.400 --> 00:16:25.400]  信心的偉人在中間
[00:16:25.400 --> 00:16:27.400]  所以我們今天很想
[00:16:27.400 --> 00:16:29.400]  和大家一起看這一節的金句
[00:16:29.400 --> 00:16:30.400]  我們一起讀
[00:16:30.400 --> 00:16:31.400]  我們先來讀一次
[00:16:31.400 --> 00:16:32.400]  預備起
[00:16:32.400 --> 00:16:34.400]  摩西生下
[00:16:34.400 --> 00:16:37.400]  他的父母見他是個盡美的孩子
[00:16:37.400 --> 00:16:39.400]  就恩著信
[00:16:39.400 --> 00:16:41.400]  把他藏了三個月
[00:16:41.400 --> 00:16:44.400]  並不怕亡命
[00:16:44.400 --> 00:16:46.400]  我們要說的
[00:16:46.400 --> 00:16:48.400]  就是說到摩西的父母
[00:16:48.400 --> 00:16:50.400]  如何在埃及遺牢之地裡
[00:16:50.400 --> 00:16:54.400]  仍然接續祖先的信仰
[00:16:54.400 --> 00:16:57.400]  將他傳給摩西
[00:16:57.400 --> 00:16:59.400]  在一個很艱難的情況下
[00:16:59.400 --> 00:17:02.400]  他仍然持守著
[00:17:02.400 --> 00:17:04.400]  這個祖先的信仰
[00:17:04.400 --> 00:17:07.400]  決心將這個信仰
[00:17:07.400 --> 00:17:11.400]  傳承給摩西
[00:17:11.400 --> 00:17:13.400]  在這裡
[00:17:13.400 --> 00:17:15.400]  在希伯來書裡說到信心
[00:17:15.400 --> 00:17:18.400]  有一節非常經典的經文
[00:17:18.400 --> 00:17:21.400]  在希伯來書11章第6節
[00:17:21.400 --> 00:17:22.400]  他說
[00:17:22.400 --> 00:17:25.400]  人非有信就不能得神的喜悅
[00:17:25.400 --> 00:17:27.400]  因為到神面前來的人
[00:17:27.400 --> 00:17:30.400]  必須信有神
[00:17:30.400 --> 00:17:34.400]  且信他賞賜那些尋求他的人
[00:17:34.400 --> 00:17:39.400]  信心是信仰的根基
[00:17:39.400 --> 00:17:40.400]  整個信仰
[00:17:40.400 --> 00:17:44.400]  由信心開始
[00:17:44.400 --> 00:17:45.400]  在這裡說到
[00:17:45.400 --> 00:17:50.400]  因著信
[00:17:50.400 --> 00:17:55.400]  摩西的父母有所看見
[00:17:55.400 --> 00:17:57.400]  摩西的父母有所看見
[00:17:57.400 --> 00:18:02.400]  他見到一個盡美的孩子
[00:18:02.400 --> 00:18:04.400]  我們做過父母就知道
[00:18:04.400 --> 00:18:06.400]  十蚊仔出世
[00:18:06.400 --> 00:18:10.400]  每一個在你眼中的兒女都是美的
[00:18:10.400 --> 00:18:11.400]  盡美
[00:18:11.400 --> 00:18:13.400]  當然
[00:18:13.400 --> 00:18:16.400]  但這裡在NIV聖經裡
[00:18:16.400 --> 00:18:18.400]  是更豐富的
[00:18:18.400 --> 00:18:21.400]  "They saw he was no ordinary child"
[00:18:21.400 --> 00:18:25.400]  他是一個不平凡的十蚊仔
[00:18:25.400 --> 00:18:26.400]  我們不知道
[00:18:26.400 --> 00:18:28.400]  不知道為何他會看到
[00:18:28.400 --> 00:18:31.400]  你會否看到你的十蚊仔出世的時候
[00:18:31.400 --> 00:18:32.400]  是不平凡的
[00:18:32.400 --> 00:18:35.400]  但神卻開了
[00:18:35.400 --> 00:18:37.400]  摩西父母的眼睛
[00:18:37.400 --> 00:18:44.400]  這個孩子是一個不平凡的十蚊仔
[00:18:44.400 --> 00:18:48.400]  我們要明白當時的背景
[00:18:48.400 --> 00:18:50.400]  在昌克紀錄第一章裡
[00:18:50.400 --> 00:18:52.400]  摩西出世的時候
[00:18:52.400 --> 00:18:57.400]  其實以色列人在埃及受到極大的苦害
[00:18:57.400 --> 00:18:59.400]  很多的壓迫在裡面
[00:18:59.400 --> 00:19:06.400]  他們不知為何在埃及生養眾多
[00:19:06.400 --> 00:19:14.400]  於是令到新的埃及王都受到威脅
[00:19:14.400 --> 00:19:16.400]  做死你們的男人
[00:19:16.400 --> 00:19:22.400]  所有新生的男嬰出世都不讓他們生存
[00:19:22.400 --> 00:19:29.400]  所以告訴那些接生婆
[00:19:29.400 --> 00:19:34.400]  只要他們出世就弄死他們
[00:19:34.400 --> 00:19:35.400]  很殘忍
[00:19:35.400 --> 00:19:37.400]  甚至聖經記載
[00:19:37.400 --> 00:19:41.400]  那些希伯來的婦女很強壯
[00:19:41.400 --> 00:19:47.400]  出世了都要扔到河邊
[00:19:47.400 --> 00:19:49.400]  不讓他們生存
[00:19:49.400 --> 00:19:54.400]  不想他們生養眾多
[00:19:54.400 --> 00:19:58.400]  威脅著整個埃及地
[00:19:58.400 --> 00:20:02.400]  就是摩西的父母在這樣的背景下
[00:20:02.400 --> 00:20:05.400]  當他看到這是一個不平凡的孩子
[00:20:05.400 --> 00:20:07.400]  神開了他的心
[00:20:07.400 --> 00:20:09.400]  讓他要明白要知道
[00:20:09.400 --> 00:20:13.400]  所以他很小心翼翼地按著神的指示
[00:20:13.400 --> 00:20:18.400]  來保存這個十蚊仔
[00:20:18.400 --> 00:20:23.400]  神開了摩西父母的眼睛
[00:20:23.400 --> 00:20:25.400]  讓他有所看見
[00:20:25.400 --> 00:20:27.400]  我們感謝我們的神
[00:20:27.400 --> 00:20:30.400]  不單止開了摩西父母的眼睛
[00:20:30.400 --> 00:20:33.400]  今天他也開了我們
[00:20:33.400 --> 00:20:37.400]  燒浸牧者和一些領袖的眼睛
[00:20:37.400 --> 00:20:41.400]  看見一個很大的禍場
[00:20:41.400 --> 00:20:43.400]  就在我們中間
[00:20:43.400 --> 00:20:47.400]  不知道你看不看到呢
[00:20:47.400 --> 00:20:49.400]  沒錯
[00:20:49.400 --> 00:20:54.400]  培利浸信會幼稚園
[00:20:54.400 --> 00:20:56.400]  在我們中間
[00:20:56.400 --> 00:20:57.400]  你知不知道
[00:20:57.400 --> 00:21:03.400]  培利今天有四百多個十蚊仔的學生
[00:21:03.400 --> 00:21:06.400]  背後有四百多個家庭
[00:21:06.400 --> 00:21:10.400]  但中間有72%
[00:21:10.400 --> 00:21:12.400]  大約超過三百個家庭
[00:21:12.400 --> 00:21:14.400]  是未信耶穌
[00:21:14.400 --> 00:21:16.400]  你看不看到這個禍場
[00:21:16.400 --> 00:21:18.400]  你看不看到
