
[00:00:00.000 --> 00:00:04.200]  今天想和大家講到一個題目叫「復活的主扭轉生命」
[00:05:43.960 --> 00:05:46.960]  我們來自不同的宗教信仰
[00:05:46.960 --> 00:05:52.840]  但是其實人對信仰是一個很大的敏銳的程度
[00:05:52.840 --> 00:05:56.560]  絕大部份的人 包括這些說沒有宗教信仰的人
[00:05:56.560 --> 00:05:57.880]  都有一些特色
[00:05:57.880 --> 00:06:01.880]  他對靈界的事物都有一種敏感的狀況
[00:06:01.880 --> 00:06:03.920]  去到一些鬼神之說的時候
[00:06:03.920 --> 00:06:05.440]  即使是沒有宗教的人
[00:06:05.440 --> 00:06:08.040]  其實他都有一種感覺
[00:06:08.040 --> 00:06:10.960]  再不然的話 很多的研究告訴你
[00:06:10.960 --> 00:06:15.080]  當人去到他遺留 或者他面對死亡的時候
[00:06:15.080 --> 00:06:17.480]  一個有信仰的人和沒有信仰的人
[00:06:17.480 --> 00:06:20.240]  是很大的不同的分別
[00:06:20.240 --> 00:06:23.160]  他面對著人死後究竟去哪裏呢
[00:06:23.160 --> 00:06:25.000]  或者人的來源從哪裏來呢
[00:06:25.000 --> 00:06:27.080]  其實他都不知道
[00:06:27.080 --> 00:06:30.160]  這種沒有信仰其實都是一種信仰
[00:06:30.160 --> 00:06:33.200]  不過他不想理會哪個是真神
[00:06:33.200 --> 00:06:36.080]  他不想理會哪個宗教
[00:06:36.080 --> 00:06:39.480]  哪個信仰帶來他人生的改變
[00:06:39.480 --> 00:06:41.480]  但姑勿論如何
[00:06:41.480 --> 00:06:44.720]  這個世界都是充滿著宗教的人生
[00:06:44.720 --> 00:06:45.960]  保羅是其中一個這樣的人
[00:06:45.960 --> 00:06:47.240]  蘇羅是其中一個這樣的人
[00:06:47.240 --> 00:06:49.880]  猶太教是他的信仰
[00:06:49.880 --> 00:06:51.440]  第二
[00:06:51.440 --> 00:06:55.120]  而這個人是一個很虔誠的人
[00:06:55.120 --> 00:06:58.440]  在《菲律賓書三章》說到
[00:06:58.440 --> 00:07:00.120]  他可以靠著肉體
[00:07:00.120 --> 00:07:01.640]  他是希伯來人的希伯來人
[00:07:01.640 --> 00:07:03.320]  第八天生出來的
[00:07:03.320 --> 00:07:04.280]  是很熱心的
[00:07:04.280 --> 00:07:07.640]  法利塞人來逼迫教會無可指責
[00:07:07.640 --> 00:07:11.920]  很多人當他信仰一個宗教是很熱心
[00:07:11.920 --> 00:07:14.880]  但反觀有時候在教會當中
[00:07:14.880 --> 00:07:17.640]  發覺未必這麼多人這麼熱心
[00:07:17.640 --> 00:07:19.800]  究竟為何會這樣
[00:07:19.800 --> 00:07:23.040]  其實我們追求信仰是怎樣的呢
[00:07:23.040 --> 00:07:26.920]  不過保羅 蘇羅這種追求
[00:07:26.920 --> 00:07:28.320]  有他的缺陷
[00:07:28.320 --> 00:07:31.800]  因為當他一路追求他這個信仰的裏面
[00:07:31.800 --> 00:07:35.440]  他去到逼迫別人要捉人去坐牢
[00:07:35.440 --> 00:07:38.520]  甚至令人面對生命的傷害
[00:07:38.520 --> 00:07:42.200]  史提反是第一個
[00:07:42.200 --> 00:07:43.480]  弟兄姊妹 我不知道你們有沒有想過
[00:07:43.480 --> 00:07:46.120]  今天有兩方面我們的思想
[00:07:46.120 --> 00:07:48.640]  第一 我們很不熱心去侍奉
[00:07:48.640 --> 00:07:52.560]  我們對宗教信仰那種的內容不是這麼積極
[00:07:52.560 --> 00:07:55.520]  我們只不過是點到的即止
[00:07:55.520 --> 00:07:59.160]  某個程度我們覺得信一點點就夠了
[00:07:59.160 --> 00:08:01.640]  但另一個相反的局面
[00:08:01.640 --> 00:08:03.840]  有些人很積極地去侍奉
[00:08:03.840 --> 00:08:07.240]  很積極地去進行他們宗教信仰的內容
[00:08:07.240 --> 00:08:09.120]  但是
[00:08:09.120 --> 00:08:11.880]  他帶來了別人的逼迫
[00:08:11.880 --> 00:08:14.920]  大概一年之前
[00:08:14.920 --> 00:08:16.360]  在美國的波士頓
[00:08:16.360 --> 00:08:17.400]  如果大家記不記得
[00:08:17.400 --> 00:08:19.320]  有一個馬拉松的比賽當中
[00:08:19.320 --> 00:08:21.920]  有兩兄弟 一個是朝野和他的哥哥
[00:08:21.920 --> 00:08:23.640]  就發生了一個恐怖的襲擊
[00:08:23.640 --> 00:08:26.400]  大概一年前4月
[00:08:26.400 --> 00:08:28.160]  雖然死亡的人不算很多
[00:08:28.160 --> 00:08:30.400]  三個人死了有百多人受傷
[00:08:30.400 --> 00:08:32.720]  帶來的震撼是非常之大
[00:08:32.720 --> 00:08:36.000]  美國被稱為一個移民的大熔爐
[00:08:36.000 --> 00:08:39.040]  這兩兄弟進去了有10年以上
[00:08:39.040 --> 00:08:42.120]  入籍了十多年的車臣裔的兄弟
[00:08:42.120 --> 00:08:43.640]  他們後來一直去審
[00:08:43.640 --> 00:08:46.320]  說他們不屬於甚麼國際的恐怖主義
[00:08:46.320 --> 00:08:50.280]  只不過是想捍衛伊斯蘭一種的表達
[00:08:50.280 --> 00:08:52.360]  有些人的信仰很熱心
[00:08:52.360 --> 00:08:54.960]  但是當他覺得自己做得好的時候
[00:08:54.960 --> 00:08:57.240]  其實傷害了別人
[00:08:57.240 --> 00:08:59.920]  數來這樣的情況
[00:08:59.920 --> 00:09:01.400]  當我思想這個經文的時候
[00:09:01.400 --> 00:09:02.400]  我在想
[00:09:02.400 --> 00:09:04.040]  當我熱心侍奉的時候
[00:09:04.040 --> 00:09:06.480]  我是否會帶來別人一種的傷害呢
[00:09:06.480 --> 00:09:07.920]  或者我不會抓人去坐牢
[00:09:07.920 --> 00:09:09.720]  不會抓人去殺害
[00:09:09.720 --> 00:09:12.840]  但是有時看我堅持自己一種的侍奉
[00:09:12.840 --> 00:09:16.520]  是否會令到別人受傷害呢
[00:09:16.520 --> 00:09:18.240]  或者我很不熱心去侍奉
[00:09:18.240 --> 00:09:20.120]  我從來都沒甚麼所謂
[00:09:20.120 --> 00:09:22.200]  所以你都沒甚麼傷害性
[00:09:22.200 --> 00:09:24.960]  這兩種都不是理想的侍奉
[00:09:24.960 --> 00:09:28.520]  今天值得我們思想
[00:09:28.520 --> 00:09:30.840]  看到保羅這種的呼召
[00:09:30.840 --> 00:09:36.680]  這種的夢召之前的狀況
[00:09:36.680 --> 00:09:40.720]  可以明白當保羅有這個信主的經歷之後
[00:09:40.720 --> 00:09:44.080]  他的侍奉再不成為別人的迫害
[00:09:44.080 --> 00:09:47.640]  反而他自己甘心被迫害
[00:09:47.640 --> 00:09:49.800]  這個迫害的問題值得我們思想
[00:09:49.800 --> 00:09:51.680]  今天我們究竟是迫害別人呢
[00:09:51.680 --> 00:09:54.360]  還是我們被人迫害呢
[00:09:54.360 --> 00:09:56.440]  某個程度在保羅的神學裏面
[00:09:56.440 --> 00:10:02.520]  他説一個虔誠相信跟從主的人都會受到迫害
[00:10:02.520 --> 00:10:04.160]  從未信的人受迫害
[00:10:04.160 --> 00:10:06.360]  甚至從信的人裏面受迫害
[00:10:06.360 --> 00:10:08.280]  當我們看菲律賓書裏面
[00:10:08.280 --> 00:10:09.760]  很多人傳福音
[00:10:09.760 --> 00:10:12.200]  有些是出於這樣的心態
[00:10:12.200 --> 00:10:16.360]  令到我生命裏面有一種被受壓迫的感覺
[00:10:16.360 --> 00:10:19.800]  對保羅來說這種正常的狀態
[00:10:19.800 --> 00:10:22.680]  不正常的狀態那兩種就是你很不熱心
[00:10:22.680 --> 00:10:25.880]  完全你會很隨便地服侍
[00:10:25.880 --> 00:10:27.520]  第二種你很積極侍奉
[00:10:27.520 --> 00:10:30.960]  但卻是造成了別人的一種迫害
[00:10:30.960 --> 00:10:35.360]  因為這些宗教人士覺得自己做得是對的
[00:10:35.360 --> 00:10:38.840]  或者大家不是接觸很多其他宗教人士
[00:10:38.840 --> 00:10:40.320]  但當我們生活在外面
[00:10:40.320 --> 00:10:44.920]  很多的人無論是印度教徒
[00:10:44.920 --> 00:10:47.520]  穆斯林或者佛教徒
[00:10:47.520 --> 00:10:49.920]  或者其他的宗教人士
[00:10:49.920 --> 00:10:53.320]  或者基督徒都覺得自己侍奉是很好的
[00:10:53.320 --> 00:10:56.160]  但是他不知道自己帶來了別人一種
[00:10:56.160 --> 00:10:58.480]  不必要的迫害或者迫迫
[00:10:58.480 --> 00:11:00.800]  今天在我侍奉裏面我的思想
[00:11:00.800 --> 00:11:02.320]  我所堅持的侍奉
[00:11:02.320 --> 00:11:08.080]  究竟是否帶來一種迫害或者迫迫
[00:11:08.080 --> 00:11:12.600]  第二 這裡說到復活主和數羅宗的經歷
[00:11:12.600 --> 00:11:14.640]  他將走到大媽式的時候
[00:11:14.640 --> 00:11:16.600]  天裏面突然有大光的照耀
[00:11:16.600 --> 00:11:18.080]  四面都照到他
[00:11:18.080 --> 00:11:22.200]  照到他看不到他仆倒在地上
[00:11:22.200 --> 00:11:25.760]  這種經歷帶給我們兩個思想
[00:11:25.760 --> 00:11:29.040]  第一 耶穌仍然是活著
[00:11:29.040 --> 00:11:32.960]  耶穌在耶路撒冷被釘死之後
[00:11:32.960 --> 00:11:34.280]  或者這兩千年以來
[00:11:34.280 --> 00:11:35.240]  一個最大的討論
[00:11:35.240 --> 00:11:37.760]  究竟耶穌是否死而復活呢
[00:11:37.760 --> 00:11:39.360]  還是死了就沒有了呢
[00:11:39.360 --> 00:11:42.080]  或者他沒有死呢
[00:11:42.080 --> 00:11:43.120]  有很多不同的討論
[00:11:43.120 --> 00:11:47.320]  有人覺得他好像類似摩西里亞那樣
[00:11:47.320 --> 00:11:48.840]  死其實好像不是真的死
[00:11:48.840 --> 00:11:51.320]  其實就是沒有死
[00:11:51.320 --> 00:11:54.880]  或者很奇怪有人換了他在十字架上
[00:11:54.880 --> 00:11:56.840]  或者他死了沒有復活
[00:11:56.840 --> 00:11:58.120]  其實他有沒有復活呢
[00:11:58.120 --> 00:12:01.880]  成為一個很大的爭論點
[00:12:01.880 --> 00:12:03.840]  在這段日子我們都很敏銳
[00:12:03.840 --> 00:12:06.520]  我們很惋惜很多世界性的災難
[00:12:06.520 --> 00:12:11.520]  莫名其妙的災難 空難 海難
[00:12:11.520 --> 00:12:17.760]  我們對人生真是一種很莫名
[00:12:17.760 --> 00:12:18.640]  在現代來講
[00:12:18.640 --> 00:12:22.400]  如果你找不到一個遺體
[00:12:22.400 --> 00:12:23.840]  是有很多的可能
[00:12:23.840 --> 00:12:25.720]  因為可能飛了不知在哪裏
[00:12:25.720 --> 00:12:27.080]  或者沉了在哪裏
[00:12:27.080 --> 00:12:27.840]  是很難找的
[00:12:27.840 --> 00:12:29.440]  可能遺體是很難找的
[00:12:29.440 --> 00:12:31.080]  但昔日耶穌基督的時代
[00:12:31.080 --> 00:12:33.080]  遺體不應該這麼難找的
[00:12:33.080 --> 00:12:35.920]  如果耶穌基督是死了沒有復活
[00:12:35.920 --> 00:12:38.680]  他的遺體應該很容易被找出來
[00:12:38.680 --> 00:12:40.720]  因為他嚴嚴的被看守
[00:12:40.720 --> 00:12:42.680]  羅馬是說
[00:12:42.680 --> 00:12:44.200]  這些猶太的祭司
[00:12:44.200 --> 00:12:46.160]  他們說祭司很怕
[00:12:46.160 --> 00:12:48.360]  他們之前門徒已經說三日復活了
[00:12:48.360 --> 00:12:51.960]  所以叫羅馬來找人守著這個墓穴
[00:12:51.960 --> 00:12:53.080]  封住這個墓穴
[00:12:53.080 --> 00:12:56.920]  不讓人去偷祂的屍體
[00:12:56.920 --> 00:12:58.720]  這是一個公開的場合裏面
[00:12:58.720 --> 00:13:00.480]  耶穌基督是被釘死
[00:13:00.480 --> 00:13:01.640]  拿了屍體下來
[00:13:01.640 --> 00:13:04.200]  並且放入那個墓穴裏面
[00:13:04.200 --> 00:13:08.040]  是嚴嚴的被看守
[00:13:08.040 --> 00:13:09.960]  今天當我們去面對
[00:13:09.960 --> 00:13:11.160]  耶穌沒有復活這個問題
[00:13:11.160 --> 00:13:14.480]  第一個證據就是這個空墳墓的證據
[00:13:14.480 --> 00:13:18.120]  如果當時這些再權位的人
[00:13:18.120 --> 00:13:20.240]  羅馬人或者是祭司
[00:13:20.240 --> 00:13:23.800]  他們只要將耶穌的屍體拿出來
[00:13:23.800 --> 00:13:26.360]  說你們說耶穌的復活
[00:13:26.360 --> 00:13:27.640]  這個就是祂了
[00:13:27.640 --> 00:13:31.200]  得憑皮包骨的一個屍體
[00:13:31.200 --> 00:13:33.920]  他就能夠推翻這個基督的信仰
[00:13:33.920 --> 00:13:35.120]  但是今天二千多年來
[00:13:35.120 --> 00:13:36.360]  從來沒有人能夠發現
[00:13:36.360 --> 00:13:37.760]  耶穌基督的身體
[00:13:37.760 --> 00:13:38.960]  祂的屍骸
[00:13:38.960 --> 00:13:41.200]  說DNA發現這個是耶穌基督
[00:13:41.200 --> 00:13:42.640]  找到了
[00:13:42.640 --> 00:13:45.520]  完全沒有人能夠去證明這一點
[00:13:45.520 --> 00:13:47.600]  換句話來說
[00:13:47.600 --> 00:13:49.480]  以當時的水準
[00:13:49.480 --> 00:13:51.160]  找不到這個屍體
[00:13:51.160 --> 00:13:53.120]  證明祂不是死了被埋葬
[00:13:53.120 --> 00:13:54.600]  就是這樣完了
[00:13:54.600 --> 00:13:56.640]  祂是正如聖經所應許一樣
[00:13:56.640 --> 00:13:58.880]  聖靈將祂復活過來
[00:13:58.880 --> 00:13:59.960]  祂已經升天
[00:13:59.960 --> 00:14:05.200]  祂已經不在人世間裏面
[00:14:05.200 --> 00:14:08.400]  故此在這個保羅信仰的經歷裏面
[00:14:08.400 --> 00:14:09.720]  也告訴我們
[00:14:09.720 --> 00:14:13.640]  耶穌今天仍然是與人對話
[00:14:13.640 --> 00:14:16.960]  當日祂這樣對素羅說話
[00:14:16.960 --> 00:14:19.280]  其實今天祂仍然向人說話
[00:14:19.280 --> 00:14:22.440]  我不知道你和我的經歷是怎樣
[00:14:22.440 --> 00:14:25.360]  在講下去之前我想播一套短片
[00:14:25.360 --> 00:14:28.240]  這個世界還有很多人能夠去見到耶穌
[00:14:46.960 --> 00:15:09.040]  (播放短片)
[00:15:09.040 --> 00:15:11.640]  我想說這個不是一個獨一的事件
[00:15:11.640 --> 00:15:13.280]  在這個世界上很多人
[00:15:13.280 --> 00:15:14.400]  無論是印度教徒
[00:15:14.400 --> 00:15:15.520]  穆斯林
[00:15:15.520 --> 00:15:17.240]  他們都在異象異夢裏面
[00:15:17.240 --> 00:15:20.080]  去見到耶穌基督與他們對話
[00:15:20.080 --> 00:15:22.320]  這個不完全是一個幻象
[00:15:22.320 --> 00:15:24.360]  因為當這樣的顯現之後
[00:15:24.360 --> 00:15:27.320]  他們的生命是被完全扭轉過來
[00:15:27.320 --> 00:15:31.520]  甚至原本由他們去逼迫基督信仰
[00:15:31.520 --> 00:15:32.440]  它的轉變之後
[00:15:32.440 --> 00:15:36.320]  他自己甘願承受逼迫
[00:15:36.320 --> 00:15:39.200]  丁子妹
[00:15:39.200 --> 00:15:43.800]  我不知道你聽到之後有什麼回應
[00:15:43.800 --> 00:15:44.800]  我要問你的就是
[00:15:44.800 --> 00:15:48.000]  你的生命裏有沒有真正遇到耶穌
[00:15:48.000 --> 00:15:50.880]  過往你的態度被扭轉過來
[00:15:50.880 --> 00:15:55.080]  過往你覺得你可以有很多的好處
[00:15:55.080 --> 00:15:57.240]  或者你能夠去勝過別人
[00:15:57.240 --> 00:16:01.080]  甚至某個程度造成別人的壓迫
[00:16:01.080 --> 00:16:02.920]  但你真正遇見耶穌基督的時候
[00:16:02.920 --> 00:16:06.240]  你的生命有沒有被扭轉過來
[00:16:06.240 --> 00:16:09.360]  你願意成為一個被迫害者
[00:16:09.360 --> 00:16:12.800]  願意為耶穌而付上生命重要的代價
[00:16:12.800 --> 00:16:16.160]  這樣去服侍祂
[00:16:16.160 --> 00:16:18.240]  或者你說我沒有這樣的屬靈經歷
[00:16:18.240 --> 00:16:21.160]  我沒有在夷夢裏看到耶穌
[00:16:21.160 --> 00:16:26.280]  我沒有像保羅 索羅一樣在大光裏看到耶穌
[00:16:26.280 --> 00:16:28.480]  但聖經說神就是光
[00:16:28.480 --> 00:16:30.040]  耶穌說我就是生命的光
[00:16:30.040 --> 00:16:33.200]  我要照耀生命 照亮生命
[00:16:33.200 --> 00:16:37.240]  但今天我看到還有很多人的生命活在黑暗裏面
[00:16:37.240 --> 00:16:39.520]  一種生命的幽暗層面
[00:16:39.520 --> 00:16:42.080]  未能夠去處理 未能夠面對
[00:16:42.080 --> 00:16:44.720]  那個信主的經歷
[00:16:44.720 --> 00:16:48.080]  某個程度神是給我們進入光明
[00:16:48.080 --> 00:16:50.400]  一種生命的狀態
[00:16:50.400 --> 00:16:55.760]  但另一方面我們肉體上卻沒有這樣的配合
[00:16:55.760 --> 00:16:59.160]  還是在肉體上過著我們的人生
[00:16:59.160 --> 00:17:00.880]  剛才我講到印度的經歷
[00:17:00.880 --> 00:17:02.720]  其實和這本經文有關係
[00:17:02.720 --> 00:17:04.200]  當我預備這本聖經的時候
[00:17:04.200 --> 00:17:05.400]  我在想
[00:17:05.400 --> 00:17:08.000]  我能不能夠看到索羅這個異象
[00:17:08.000 --> 00:17:12.280]  有一天因為不能上網 平日看著螢光幕
[00:17:12.280 --> 00:17:15.360]  有一天我對著太陽 當然是閉上眼睛
[00:17:15.360 --> 00:17:17.560]  我默想了幾分鐘
[00:17:17.560 --> 00:17:19.640]  我發覺我不能夠看到太陽
[00:17:19.640 --> 00:17:21.520]  因為太光
[00:17:21.520 --> 00:17:23.880]  都不算很光的太陽 但已經是很光
[00:17:23.880 --> 00:17:26.600]  我看不到 我只能夠閉上眼睛在想
[00:17:26.600 --> 00:17:28.240]  在看 我看到甚麼呢
[00:17:28.240 --> 00:17:29.920]  我看不到自己平日可以做的事
[00:17:29.920 --> 00:17:32.400]  我只看到主耶穌在我的生命裏面
[00:17:32.400 --> 00:17:33.680]  可以怎樣去發揮
[00:17:33.680 --> 00:17:38.360]  怎樣去 祂的美善
[00:17:38.360 --> 00:17:40.440]  對我自己人生裏面的反省
[00:17:40.440 --> 00:17:42.840]  於是我晚上睡覺的時候
[00:17:42.840 --> 00:17:46.600]  都在夢裏面看到我自己的人生
[00:17:46.600 --> 00:17:48.640]  有些事做得不好的地方
[00:17:48.640 --> 00:17:52.000]  我被神去光照
[00:17:52.000 --> 00:17:53.880]  突然之間很多的人
[00:17:53.880 --> 00:17:55.240]  很多的基督徒
[00:17:55.240 --> 00:17:56.840]  是過基督徒的生活
[00:17:56.840 --> 00:18:00.680]  但卻沒有一種徹底的被神去光照
[00:18:00.680 --> 00:18:04.880]  去讓他們的生命有一種很透徹的反省
[00:18:04.880 --> 00:18:07.280]  仍然活在自己的謊話裏面
[00:18:07.280 --> 00:18:09.320]  一種自我的應驗裏面
[00:18:09.320 --> 00:18:11.920]  一種很能夠保住自己
[00:18:11.920 --> 00:18:15.880]  很有好處的一種信仰的生活
[00:18:15.880 --> 00:18:16.960]  我要屬靈有好處
[00:18:16.960 --> 00:18:18.160]  我肉體有好處
[00:18:18.160 --> 00:18:19.400]  我和人的關係我有好處
[00:18:19.400 --> 00:18:21.080]  我甚麼都可以有好處
[00:18:21.080 --> 00:18:24.440]  是可以這樣過基督徒的生活
[00:18:24.440 --> 00:18:27.560]  但有多少時候我們看到自己的軟弱
[00:18:27.560 --> 00:18:28.840]  當保羅 索羅
[00:18:28.840 --> 00:18:32.400]  他被這個光照的三天裏面他看不到
[00:18:32.400 --> 00:18:34.320]  看不到東西
[00:18:34.320 --> 00:18:37.520]  因為眼睛暫時的瞎了
[00:18:37.520 --> 00:18:38.920]  當一個人真的看不到東西的時候
[00:18:38.920 --> 00:18:40.640]  他的心其實更加的清醒
[00:18:40.640 --> 00:18:42.400]  他很敏銳外面的事件
[00:18:42.400 --> 00:18:45.000]  很敏銳自己所做的事情
[00:18:45.000 --> 00:18:46.320]  所以聖經某個程度上說
[00:18:46.320 --> 00:18:49.320]  如果你說自己看到東西
[00:18:49.320 --> 00:18:52.720]  其實你不看得多過那些看不到東西的人
[00:18:52.720 --> 00:18:54.160]  因為你的眼睛好像看到
[00:18:54.160 --> 00:18:57.960]  其實你的心眼卻是被蒙蔽
