
[00:00:00.000 --> 00:00:05.440]  今天想和大家由第九節再少少重覆
[00:02:47.400 --> 00:02:49.400]  不是說多米田做皇帝的時間那麼短
[00:02:49.400 --> 00:02:53.400]  應該是這個時代約翰被困在那裡
[00:02:53.400 --> 00:02:56.400]  耶穌基督是多少年離開地上升天?
[00:02:56.400 --> 00:02:57.400]  大家記得嗎?
[00:02:57.400 --> 00:02:59.400]  應該是三十多年
[00:02:59.400 --> 00:03:01.400]  有不同的說法
[00:03:01.400 --> 00:03:03.400]  大約是三十多年的時候
[00:03:03.400 --> 00:03:05.400]  他復活升了天
[00:03:05.400 --> 00:03:07.400]  即是說他離開了地上多久?
[00:03:07.400 --> 00:03:09.400]  起碼有五、六十年
[00:03:09.400 --> 00:03:12.400]  所以很多人是沒見過復活的主
[00:03:12.400 --> 00:03:13.400]  對不對?
[00:03:13.400 --> 00:03:15.400]  沒見過復活的主
[00:03:15.400 --> 00:03:17.400]  假如一個教會五十年後
[00:03:17.400 --> 00:03:19.400]  還在這個地方
[00:03:19.400 --> 00:03:21.400]  我想我已經感謝主
[00:03:21.400 --> 00:03:23.400]  回到天父那裡了
[00:03:23.400 --> 00:03:24.400]  那些人來到教會說
[00:03:24.400 --> 00:03:28.400]  這個教會好像聽聞以前有個梁牧師
[00:03:28.400 --> 00:03:29.400]  說得很長氣
[00:03:29.400 --> 00:03:30.400]  是不是?
[00:03:30.400 --> 00:03:32.400]  問旁邊那個
[00:03:32.400 --> 00:03:34.400]  我不知道
[00:03:34.400 --> 00:03:35.400]  我沒見過梁牧師
[00:03:35.400 --> 00:03:37.400]  我來這裡只是三十年
[00:03:37.400 --> 00:03:38.400]  我沒見過梁牧師
[00:03:38.400 --> 00:03:42.400]  但問一個一百歲的弟兄
[00:03:42.400 --> 00:03:43.400]  是啊,我記得
[00:03:43.400 --> 00:03:46.400]  這個梁牧師是很長氣的
[00:03:46.400 --> 00:03:49.400]  我可以見證他長氣到
[00:03:49.400 --> 00:03:52.400]  人家要關冷氣他才可以收
[00:03:52.400 --> 00:03:54.400]  要見證
[00:03:54.400 --> 00:03:59.400]  所以約翰就是要為了復活的主做見證
[00:03:59.400 --> 00:04:02.400]  因為很多人沒見過復活的主
[00:04:02.400 --> 00:04:03.400]  是不是?
[00:04:03.400 --> 00:04:05.400]  所以他就要去做見證
[00:04:05.400 --> 00:04:07.400]  但是因為這樣的見證的緣故
[00:04:07.400 --> 00:04:09.400]  他要受到患難
[00:04:09.400 --> 00:04:12.400]  在患難裡面他要受到忍耐
[00:04:12.400 --> 00:04:14.400]  他要忍耐去經歷這一切
[00:04:14.400 --> 00:04:18.400]  他跟這個七個教會的弟兄姊妹
[00:04:18.400 --> 00:04:20.400]  為什麼能夠認同呢?
[00:04:20.400 --> 00:04:22.400]  因為七個教會的弟兄姊妹
[00:04:22.400 --> 00:04:25.400]  其實各有參差
[00:04:25.400 --> 00:04:27.400]  有些是很為主受苦的
[00:04:27.400 --> 00:04:28.400]  例如第二個教會
[00:04:28.400 --> 00:04:29.400]  善妹蘭
[00:04:29.400 --> 00:04:31.400]  一句責備的說話都沒有
[00:04:31.400 --> 00:04:33.400]  去到這個別家摩
[00:04:33.400 --> 00:04:34.400]  有讚賞
[00:04:34.400 --> 00:04:35.400]  但是又有責備
[00:04:35.400 --> 00:04:36.400]  一個個不同
[00:04:36.400 --> 00:04:38.400]  老底家就很差
[00:04:38.400 --> 00:04:39.400]  不冷又不熱
[00:04:39.400 --> 00:04:40.400]  其實就好像我們這樣
[00:04:40.400 --> 00:04:41.400]  是不是?
[00:04:41.400 --> 00:04:42.400]  差不多了
[00:04:42.400 --> 00:04:44.400]  所以
[00:04:44.400 --> 00:04:47.400]  約翰就向這些教會
[00:04:47.400 --> 00:04:49.400]  作出一個認同
[00:04:49.400 --> 00:04:50.400]  其實那些教會
[00:04:50.400 --> 00:04:52.400]  很多都有受苦難
[00:04:52.400 --> 00:04:54.400]  不是整個教會都這麼差
[00:04:54.400 --> 00:04:56.400]  就算差到老底家這麼差
[00:04:56.400 --> 00:04:58.400]  也不會每個人都不冷不熱
[00:04:58.400 --> 00:05:00.400]  如果是這樣的話就很不妙了
[00:05:00.400 --> 00:05:02.400]  所以裡面一樣有人
[00:05:02.400 --> 00:05:04.400]  繼續傳揚神的道
[00:05:04.400 --> 00:05:06.400]  還有為耶穌基督做見證
[00:05:06.400 --> 00:05:09.400]  而他們是為主受苦
[00:05:09.400 --> 00:05:11.400]  我昨天去參加一個喪禮
[00:05:11.400 --> 00:05:16.400]  有一個弟兄
[00:05:16.400 --> 00:05:17.400]  第二個教會
[00:05:17.400 --> 00:05:19.400]  他是幫忙去做喪禮的
[00:05:19.400 --> 00:05:21.400]  他就跟我講起
[00:05:21.400 --> 00:05:22.400]  他講了一句話
[00:05:22.400 --> 00:05:23.400]  他說牧師
[00:05:23.400 --> 00:05:26.400]  我只是做基督徒的喪禮
[00:05:26.400 --> 00:05:29.400]  你說
[00:05:29.400 --> 00:05:30.400]  那你不是很差嗎?
[00:05:30.400 --> 00:05:32.400]  只是做基督教的喪禮
[00:05:32.400 --> 00:05:35.400]  那些道教、佛教你不做
[00:05:35.400 --> 00:05:36.400]  講得俗一點
[00:05:36.400 --> 00:05:37.400]  喂
[00:05:37.400 --> 00:05:38.400]  你能找到吃的嗎?
[00:05:38.400 --> 00:05:39.400]  是不是?
[00:05:39.400 --> 00:05:40.400]  是不是?
[00:05:40.400 --> 00:05:41.400]  你明白我說什麼嗎?
[00:05:41.400 --> 00:05:43.400]  但是為什麼這個弟兄要這樣講?
[00:05:43.400 --> 00:05:45.400]  因為
[00:05:45.400 --> 00:05:47.400]  他沒有跟我講
[00:05:47.400 --> 00:05:49.400]  但是我相信一件事就是
[00:05:49.400 --> 00:05:51.400]  如果他要去做那些佛教
[00:05:51.400 --> 00:05:52.400]  道教的喪禮
[00:05:52.400 --> 00:05:53.400]  他要教那些人
[00:05:53.400 --> 00:05:54.400]  怎樣去拜
[00:05:54.400 --> 00:05:55.400]  怎樣去搞
[00:05:55.400 --> 00:05:56.400]  怎樣去請什麼
[00:05:56.400 --> 00:05:58.400]  你覺不覺得他有困難?
[00:05:58.400 --> 00:06:02.400]  如果他是忠於耶穌基督的真理的時候
[00:06:02.400 --> 00:06:04.400]  他是有困難的
[00:06:04.400 --> 00:06:06.400]  其實這件事
[00:06:06.400 --> 00:06:08.400]  我之前早幾天
[00:06:08.400 --> 00:06:10.400]  我想了
[00:06:10.400 --> 00:06:12.400]  牧師你是未卜先知
[00:06:12.400 --> 00:06:13.400]  為什麼想了?
[00:06:13.400 --> 00:06:14.400]  是有原因的
[00:06:14.400 --> 00:06:16.400]  因為曾經有另外一個弟兄姊妹
[00:06:16.400 --> 00:06:18.400]  你知道我不想講男還是女
[00:06:18.400 --> 00:06:19.400]  我就講弟兄姊妹
[00:06:19.400 --> 00:06:21.400]  他有一個困難
[00:06:21.400 --> 00:06:22.400]  他問牧師
[00:06:22.400 --> 00:06:24.400]  牧師啊我有一個困難
[00:06:24.400 --> 00:06:26.400]  因為我現在開始了一個工作
[00:06:26.400 --> 00:06:28.400]  在這個工作裡面我有一個困難
[00:06:28.400 --> 00:06:30.400]  困難是什麼?
[00:06:30.400 --> 00:06:33.400]  又是搞一些儀式那些東西
[00:06:33.400 --> 00:06:34.400]  那你知道
[00:06:34.400 --> 00:06:36.400]  儀式有多少種儀式?
[00:06:36.400 --> 00:06:38.400]  喪禮講了還有什麼?
[00:06:38.400 --> 00:06:40.400]  婚禮
[00:06:40.400 --> 00:06:42.400]  婚禮呢
[00:06:42.400 --> 00:06:44.400]  都可以有不同的
[00:06:44.400 --> 00:06:46.400]  宗教啊背景的對不對?
[00:06:46.400 --> 00:06:48.400]  基督教的婚禮
[00:06:48.400 --> 00:06:49.400]  簡單啦
[00:06:49.400 --> 00:06:51.400]  現實來說就是基督教的婚禮
[00:06:51.400 --> 00:06:52.400]  如果他是一個
[00:06:52.400 --> 00:06:55.400]  佛教儀式的婚禮怎樣?
[00:06:55.400 --> 00:06:57.400]  會有不同的
[00:06:57.400 --> 00:07:00.400]  要拜神啊對不對?
[00:07:00.400 --> 00:07:02.400]  所以有個弟兄姊妹
[00:07:02.400 --> 00:07:05.400]  他就開始覺得有點困難
[00:07:05.400 --> 00:07:06.400]  看到嗎?
[00:07:06.400 --> 00:07:07.400]  他可不可以說
[00:07:07.400 --> 00:07:10.400]  我只是做基督教儀式的婚禮
[00:07:10.400 --> 00:07:12.400]  可以嗎?
[00:07:12.400 --> 00:07:13.400]  可以啊
[00:07:13.400 --> 00:07:14.400]  好像那個弟兄
[00:07:14.400 --> 00:07:15.400]  他的堅守
[00:07:15.400 --> 00:07:17.400]  他說我只是做基督教的儀式
[00:07:17.400 --> 00:07:19.400]  那他就不用去處理那些
[00:07:19.400 --> 00:07:20.400]  佛教啊
[00:07:20.400 --> 00:07:21.400]  或者是道教
[00:07:21.400 --> 00:07:22.400]  或者其他的那些
[00:07:22.400 --> 00:07:24.400]  宗教信仰的儀式
[00:07:24.400 --> 00:07:26.400]  他要做一個選擇
[00:07:26.400 --> 00:07:29.400]  這個選擇可能帶來給他什麼?
[00:07:29.400 --> 00:07:30.400]  帶來給他可能就是
[00:07:30.400 --> 00:07:32.400]  收入上會有一點點的難處
[00:07:32.400 --> 00:07:33.400]  對不對?
[00:07:33.400 --> 00:07:35.400]  但是也可能
[00:07:35.400 --> 00:07:36.400]  神真的會
[00:07:36.400 --> 00:07:38.400]  真的很祝福他
[00:07:38.400 --> 00:07:39.400]  不只是物質上
[00:07:39.400 --> 00:07:41.400]  可能物質上祝福他的
[00:07:41.400 --> 00:07:43.400]  所有那些認真的基督徒
[00:07:43.400 --> 00:07:44.400]  我要找這個
[00:07:44.400 --> 00:07:45.400]  因為他這麼認真
[00:07:45.400 --> 00:07:46.400]  對不對?
[00:07:46.400 --> 00:07:49.400]  所以我看到這裡來說
[00:07:49.400 --> 00:07:50.400]  我就發覺
[00:07:50.400 --> 00:07:52.400]  原來約翰之所以
[00:07:52.400 --> 00:07:53.400]  第一約翰之所以
[00:07:53.400 --> 00:07:55.400]  他要困在這個白魔海島上
[00:07:55.400 --> 00:07:57.400]  就是因為他堅守他的信仰
[00:07:57.400 --> 00:07:59.400]  他不願意去
[00:07:59.400 --> 00:08:01.400]  我們英文叫做compromise
[00:08:01.400 --> 00:08:02.400]  妥協
[00:08:02.400 --> 00:08:03.400]  妥協
[00:08:03.400 --> 00:08:04.400]  不願意妥協
[00:08:04.400 --> 00:08:06.400]  所以聖經裡面說
[00:08:06.400 --> 00:08:09.400]  凡立志敬虔度日的
[00:08:09.400 --> 00:08:12.400]  就必定會受很多的
[00:08:12.400 --> 00:08:14.400]  逼迫苦楚的
[00:08:14.400 --> 00:08:15.400]  你立志敬虔度日
[00:08:15.400 --> 00:08:16.400]  受逼迫苦楚
[00:08:16.400 --> 00:08:18.400]  你說不要緊
[00:08:18.400 --> 00:08:20.400]  我在教會就敬虔
[00:08:20.400 --> 00:08:22.400]  我一出到這個社會
[00:08:22.400 --> 00:08:24.400]  別人怎麼做就怎麼做
[00:08:24.400 --> 00:08:26.400]  別人怎麼說就怎麼說
[00:08:26.400 --> 00:08:28.400]  那你就沒有什麼受苦的
[00:08:28.400 --> 00:08:29.400]  在那個情況下
[00:08:29.400 --> 00:08:31.400]  因為你沒有立志敬虔度日
[00:08:31.400 --> 00:08:33.400]  我沒有立志敬虔度日
[00:08:33.400 --> 00:08:34.400]  求主憐憫我們
[00:08:34.400 --> 00:08:36.400]  所以約翰在這裡
[00:08:36.400 --> 00:08:39.400]  鼓勵那些在受苦的信徒
[00:08:39.400 --> 00:08:40.400]  七個教會
[00:08:40.400 --> 00:08:42.400]  他們仍然堅守神的道
[00:08:42.400 --> 00:08:44.400]  和為耶穌基督做見證的信徒
[00:08:44.400 --> 00:08:45.400]  他去鼓勵他們
[00:08:45.400 --> 00:08:46.400]  弟兄姊妹
[00:08:46.400 --> 00:08:48.400]  你需不需要鼓勵呢
[00:08:48.400 --> 00:08:50.400]  在你的工作崗位上
[00:08:50.400 --> 00:08:52.400]  甚至到不一定是工作崗位
[00:08:52.400 --> 00:08:54.400]  我沒有做事的
[00:08:54.400 --> 00:08:56.400]  沒有做事不等於沒有苦難
[00:08:56.400 --> 00:08:57.400]  在你的家裡面
[00:08:57.400 --> 00:08:59.400]  有沒有困難呢
[00:08:59.400 --> 00:09:01.400]  我記得我初初在加拿大回來
[00:09:01.400 --> 00:09:02.400]  1979年
[00:09:02.400 --> 00:09:04.400]  第一次在加拿大回來
[00:09:04.400 --> 00:09:06.400]  我1973年去了加拿大讀書
[00:09:06.400 --> 00:09:08.400]  我第一次回來的時候是1979年
[00:09:08.400 --> 00:09:09.400]  你想想
[00:09:09.400 --> 00:09:12.400]  去了六年才第一次可以回來香港
[00:09:12.400 --> 00:09:13.400]  不像你們現在這樣
[00:09:13.400 --> 00:09:15.400]  一年回來兩次
[00:09:15.400 --> 00:09:17.400]  有些留學生我聽說
[00:09:17.400 --> 00:09:19.400]  那時候我第一次
[00:09:19.400 --> 00:09:20.400]  還要問姐姐
[00:09:20.400 --> 00:09:21.400]  在澳洲的姐姐
[00:09:21.400 --> 00:09:24.400]  姐姐你可不可以借400元給我
[00:09:24.400 --> 00:09:25.400]  加幣
[00:09:25.400 --> 00:09:26.400]  借400元給我
[00:09:26.400 --> 00:09:28.400]  我要買機票回來香港
[00:09:28.400 --> 00:09:30.400]  去探望爸爸媽媽
[00:09:30.400 --> 00:09:32.400]  那時候真的是
[00:09:32.400 --> 00:09:35.400]  你也知道那時候留學生的生涯是怎樣
[00:09:35.400 --> 00:09:37.400]  因為我是自己賺錢
[00:09:37.400 --> 00:09:39.400]  自己去讀書那種
[00:09:39.400 --> 00:09:42.400]  不是爸爸媽媽給錢我的
[00:09:42.400 --> 00:09:44.400]  我記得我回來
[00:09:44.400 --> 00:09:46.400]  我也去探望我乾爹
[00:09:46.400 --> 00:09:48.400]  我乾爹是一個和尚
[00:09:48.400 --> 00:09:49.400]  就在沙田
[00:09:49.400 --> 00:09:51.400]  不過他已經不在了
[00:09:51.400 --> 00:09:52.400]  我乾爹已經不在了
[00:09:52.400 --> 00:09:53.400]  但是還在沙田
[00:09:53.400 --> 00:09:55.400]  還在那間精舍
[00:09:55.400 --> 00:09:56.400]  叫精舍
[00:09:56.400 --> 00:09:58.400]  在排頭村上山的那間精舍
[00:09:58.400 --> 00:10:01.400]  我一進去那間精舍
[00:10:01.400 --> 00:10:03.400]  跟著那些
[00:10:03.400 --> 00:10:05.400]  都是婦女多一點的
[00:10:05.400 --> 00:10:07.400]  都是婦女多一點的
[00:10:07.400 --> 00:10:09.400]  拿著香給我
[00:10:09.400 --> 00:10:10.400]  多厲害
[00:10:10.400 --> 00:10:11.400]  多熱心
[00:10:11.400 --> 00:10:12.400]  馬上拿著香給我
[00:10:12.400 --> 00:10:15.400]  他說快點去拜一下阿公
[00:10:15.400 --> 00:10:17.400]  快點去拜一下舅父
[00:10:17.400 --> 00:10:19.400]  我看著他們
[00:10:19.400 --> 00:10:21.400]  我不跟他們講任何說話
[00:10:21.400 --> 00:10:23.400]  我不跟他們講任何說話
[00:10:23.400 --> 00:10:26.400]  我就是這樣走進去
[00:10:26.400 --> 00:10:31.400]  擺我舅父和我外公的靈位
[00:10:31.400 --> 00:10:32.400]  我站在那裡
[00:10:32.400 --> 00:10:33.400]  看著那裡
[00:10:33.400 --> 00:10:35.400]  我沒有裝香
[00:10:35.400 --> 00:10:37.400]  我祈禱
[00:10:37.400 --> 00:10:38.400]  我只是祈禱
[00:10:38.400 --> 00:10:39.400]  我不是祈禱給他們聽
[00:10:39.400 --> 00:10:41.400]  因為他們都沒有信主
[00:10:41.400 --> 00:10:43.400]  我心裡面就默默地在那裡祈禱
[00:10:43.400 --> 00:10:45.400]  但是我可以告訴你
[00:10:45.400 --> 00:10:47.400]  當我離開那間房
[00:10:47.400 --> 00:10:49.400]  全部都是擺那些靈位
[00:10:49.400 --> 00:10:50.400]  全部都是
[00:10:50.400 --> 00:10:53.400]  其中一間房撥了出來擺靈位
[00:10:53.400 --> 00:10:55.400]  我一離開房間走出來
[00:10:55.400 --> 00:10:57.400]  我聽到很多聲音
[00:10:57.400 --> 00:10:59.400]  很多聲音已經在說話
[00:10:59.400 --> 00:11:02.400]  楊和尚
[00:11:02.400 --> 00:11:05.400]  因為那時候我1979年已經在讀神學
[00:11:05.400 --> 00:11:06.400]  我讀完大學之後再去讀神學
[00:11:06.400 --> 00:11:08.400]  1977年進神學院讀書
[00:11:08.400 --> 00:11:10.400]  楊和尚
[00:11:10.400 --> 00:11:11.400]  多難聽
[00:11:11.400 --> 00:11:13.400]  但是我當沒有理會他們
[00:11:13.400 --> 00:11:15.400]  我不理會他們
[00:11:15.400 --> 00:11:18.400]  我沒有可能在那個時候跟他們講任何說話
[00:11:18.400 --> 00:11:21.400]  所以如果你要堅守你的信仰
[00:11:21.400 --> 00:11:26.400]  你一定會受到多多少少大大小小的難處和逼迫
[00:11:26.400 --> 00:11:28.400]  你自己知道
[00:11:28.400 --> 00:11:31.400]  每一個弟兄姊妹有自己的生活圈子
[00:11:31.400 --> 00:11:33.400]  但是到了第十節那裡
[00:11:33.400 --> 00:11:35.400]  他說有一個主人
[00:11:35.400 --> 00:11:37.400]  我被聖靈感動
[00:11:37.400 --> 00:11:39.400]  今天我不再詳細說了
[00:11:39.400 --> 00:11:40.400]  被聖靈感動
[00:11:40.400 --> 00:11:42.400]  因為這裡是翻譯錯誤的
[00:11:42.400 --> 00:11:44.400]  是在靈的裡面
[00:11:44.400 --> 00:11:46.400]  聖靈帶領他
[00:11:46.400 --> 00:11:48.400]  不是感動他
[00:11:48.400 --> 00:11:50.400]  是完全兩回事
[00:11:50.400 --> 00:11:55.400]  聽見我後面有大聲音就如吹號
[00:11:55.400 --> 00:11:59.400]  好像吹一個號角那樣很大的聲音
[00:11:59.400 --> 00:12:03.400]  接著我們就進入到今天要和大家再深入看的這段經文
[00:12:03.400 --> 00:12:06.400]  大家手裡面是有一個白色的副頁
[00:12:06.400 --> 00:12:08.400]  我早幾天在教會裡面
[00:12:08.400 --> 00:12:10.400]  因為有一個長者
[00:12:10.400 --> 00:12:11.400]  有一個老人家
[00:12:11.400 --> 00:12:13.400]  他搞錯了日期
[00:12:13.400 --> 00:12:15.400]  因為他的聚會是假一個禮拜的
[00:12:15.400 --> 00:12:16.400]  他記錯了
[00:12:16.400 --> 00:12:18.400]  他一大早就想要來聚會
[00:12:18.400 --> 00:12:20.400]  在辦公室有個聚會
[00:12:20.400 --> 00:12:21.400]  查經班
[00:12:21.400 --> 00:12:22.400]  他搞錯了
[00:12:22.400 --> 00:12:24.400]  只有他一個人坐在那裡
[00:12:24.400 --> 00:12:26.400]  我見到他的時候
[00:12:26.400 --> 00:12:27.400]  接著他說了一句話
[00:12:27.400 --> 00:12:28.400]  令我很大安慰
[00:12:28.400 --> 00:12:29.400]  他說牧師啊
[00:12:29.400 --> 00:12:31.400]  我上個禮拜聽你說到
[00:12:31.400 --> 00:12:32.400]  我明白啊
[00:12:32.400 --> 00:12:33.400]  我心裡想
[00:12:33.400 --> 00:12:34.400]  你明白?
[00:12:34.400 --> 00:12:36.400]  為什麼我會這樣說呢?
[00:12:36.400 --> 00:12:38.400]  因為我最近說的訊息
[00:12:38.400 --> 00:12:39.400]  用了很多很多經文
[00:12:39.400 --> 00:12:41.400]  其實真的挺困難的
[00:12:41.400 --> 00:12:43.400]  不是在一個堂點的
[00:12:43.400 --> 00:12:46.400]  他說因為你給了一張東西給我
[00:12:46.400 --> 00:12:48.400]  因為你派了一張紙給我
[00:12:48.400 --> 00:12:49.400]  我跟著那些經文
[00:12:49.400 --> 00:12:51.400]  我就聽得明白你說什麼
[00:12:51.400 --> 00:12:52.400]  是真的
[00:12:52.400 --> 00:12:54.400]  所以大家拿著手裡面的經文
[00:12:54.400 --> 00:12:56.400]  因為我用很多很多的聖經的經文
[00:12:56.400 --> 00:12:59.400]  去看這一段的經文
[00:12:59.400 --> 00:13:00.400]  去支持這一段經文
[00:13:00.400 --> 00:13:02.400]  今天和大家看的就是一章第十一節
[00:13:02.400 --> 00:13:04.400]  那部就是說
[00:13:04.400 --> 00:13:07.400]  把你所看見的寫在書上
[00:13:07.400 --> 00:13:09.400]  寫給誰?
[00:13:09.400 --> 00:13:11.400]  寫給七個的教會
[00:13:11.400 --> 00:13:15.400]  以弗所、仕美娜、別加摩、推亞、推拉
[00:13:15.400 --> 00:13:18.400]  薩迪、斐拉、鐵斐、魯迪加
[00:13:18.400 --> 00:13:20.400]  七個的教會
[00:13:20.400 --> 00:13:23.400]  為什麼這七個教會要這樣排法呢?
[00:13:23.400 --> 00:13:25.400]  原因就是
[00:13:25.400 --> 00:13:26.400]  原來這七個教會
[00:13:26.400 --> 00:13:28.400]  由以弗所開始
[00:13:28.400 --> 00:13:30.400]  剛剛畫一個大約的餘圈
[00:13:30.400 --> 00:13:32.400]  你不可以用圓規來畫
[00:13:32.400 --> 00:13:34.400]  一條線連在一起
[00:13:34.400 --> 00:13:36.400]  這七個教會
[00:13:36.400 --> 00:13:39.400]  就是完成了一個路程
[00:13:39.400 --> 00:13:42.400]  其實這教會周圍都有教會的
[00:13:42.400 --> 00:13:44.400]  不過當他給了這個教會
[00:13:44.400 --> 00:13:47.400]  他就會給其他附近的教會
[00:13:47.400 --> 00:13:49.400]  都能夠得到這個訊息
[00:13:49.400 --> 00:13:50.400]  整個啟示錄的訊息
[00:13:50.400 --> 00:13:52.400]  是說整個啟示錄
[00:13:52.400 --> 00:13:54.400]  由一到二十二章
[00:13:54.400 --> 00:13:56.400]  整個啟示錄的訊息
[00:13:56.400 --> 00:13:58.400]  所以首先就是說
[00:13:58.400 --> 00:14:00.400]  約翰受命
[00:14:00.400 --> 00:14:02.400]  就說要寫下它
[00:14:02.400 --> 00:14:03.400]  寫下它
[00:14:03.400 --> 00:14:05.400]  你知道還要先寫下的
[00:14:05.400 --> 00:14:07.400]  當你上課的時候
[00:14:07.400 --> 00:14:08.400]  老師突然間說
[00:14:08.400 --> 00:14:09.400]  寫下它
[00:14:09.400 --> 00:14:11.400]  考試會出的
[00:14:11.400 --> 00:14:12.400]  你知道嗎?
[00:14:12.400 --> 00:14:13.400]  有時候牧師也說
[00:14:13.400 --> 00:14:15.400]  依據經文寫下它
[00:14:15.400 --> 00:14:16.400]  雖然沒有給你
[00:14:16.400 --> 00:14:17.400]  但是記住經文
[00:14:17.400 --> 00:14:18.400]  多少章多少節
[00:14:18.400 --> 00:14:19.400]  就是重要的意思
[00:14:19.400 --> 00:14:20.400]  這個不是很特別
[00:14:20.400 --> 00:14:22.400]  就是說重要的
[00:14:22.400 --> 00:14:24.400]  這七個教會
[00:14:24.400 --> 00:14:27.400]  其實啟述是真的很困難的
[00:14:27.400 --> 00:14:29.400]  因為說到七個教會
[00:14:29.400 --> 00:14:31.400]  我跟大家說的
[00:14:31.400 --> 00:14:32.400]  七個教會有個方法記的
[00:14:32.400 --> 00:14:33.400]  ESP
[00:14:33.400 --> 00:14:35.400]  TSPL
[00:14:35.400 --> 00:14:37.400]  第一個教會就是以弗所教會
[00:14:37.400 --> 00:14:38.400]  如果用英文
[00:14:38.400 --> 00:14:39.400]  第一個字母是E字
[00:14:39.400 --> 00:14:40.400]  S第二個教會
[00:14:40.400 --> 00:14:42.400]  就是善美娜教會
[00:14:42.400 --> 00:14:43.400]  第三個教會
[00:14:43.400 --> 00:14:44.400]  就是別加摩教會
[00:14:44.400 --> 00:14:45.400]  是POKEMON
[00:14:45.400 --> 00:14:46.400]  是P來的
[00:14:46.400 --> 00:14:47.400]  所以ESP記得三個教會
[00:14:47.400 --> 00:14:49.400]  接著TST
[00:14:49.400 --> 00:14:50.400]  就是推亞推拉
[00:14:50.400 --> 00:14:52.400]  接著就是薩迪
[00:14:52.400 --> 00:14:53.400]  接著還有一個P
[00:14:53.400 --> 00:14:54.400]  就是Philadelphia
