
[00:00:00.000 --> 00:00:03.000]  我相信我們很多人都曾經遭受過被批評
[00:02:28.000 --> 00:02:30.000]  他遭受了批評的時候
[00:02:30.000 --> 00:02:34.000]  他內心都感覺到很不舒服 很難受
[00:02:34.000 --> 00:02:37.000]  心裏也很不忿
[00:02:37.000 --> 00:02:41.000]  但他經過一種新的視野
[00:02:41.000 --> 00:02:44.000]  新的角度去看這件事之後
[00:02:44.000 --> 00:02:47.000]  突然覺得那件事是小事
[00:02:47.000 --> 00:02:50.000]  不在乎他 也不需要特別計較
[00:02:51.000 --> 00:02:53.000]  也不需要和他去據理力爭
[00:02:53.000 --> 00:02:55.000]  他不在乎 沒所謂
[00:02:55.000 --> 00:02:57.000]  他講就講 我OK 清者自清
[00:02:57.000 --> 00:03:00.000]  本來的心領 當他去到自己的修養
[00:03:00.000 --> 00:03:02.000]  或者他的靈性 去到那幾步的時候
[00:03:02.000 --> 00:03:04.000]  對於別人的批評
[00:03:04.000 --> 00:03:08.000]  似乎不是很特別需要放在心裏面
[00:03:08.000 --> 00:03:11.000]  他認為自己是極小的事在裏面
[00:03:11.000 --> 00:03:16.000]  在這裏我想借助一些佛教的哲理
[00:03:17.000 --> 00:03:22.000]  講三重的境界 人的修養修為
[00:03:22.000 --> 00:03:24.000]  如果有三重不同的境界
[00:03:24.000 --> 00:03:26.000]  對事情的看法也會有些不同
[00:03:26.000 --> 00:03:28.000]  我借這件事來講解
[00:03:28.000 --> 00:03:33.000]  第一種境界 見山是山 見水是水
[00:03:33.000 --> 00:03:35.000]  一般人都會有這種說法
[00:03:35.000 --> 00:03:37.000]  我見到一些東西 山就是山
[00:03:37.000 --> 00:03:39.000]  很實在的就是山 有甚麼錯呢
[00:03:39.000 --> 00:03:41.000]  事實就是這樣 見水就是水
[00:03:41.000 --> 00:03:43.000]  這是一般的境界
[00:03:43.000 --> 00:03:45.000]  但當你經過一些修養的時候
[00:03:46.000 --> 00:03:48.000]  修養道理 明瞭的時候
[00:03:48.000 --> 00:03:52.000]  你會發覺 山就不是山 水也不是水
[00:03:52.000 --> 00:03:56.000]  為甚麼呢 當然要看佛教的理論去理解
[00:03:56.000 --> 00:03:59.000]  因為佛教認為我們所見到的事物
[00:03:59.000 --> 00:04:03.000]  人們看是實的 真實 實在是這樣
[00:04:03.000 --> 00:04:05.000]  其實是一切出現
[00:04:05.000 --> 00:04:08.000]  背後是一些因緣 或者叫緣起
[00:04:08.000 --> 00:04:11.000]  相聚一起的時候而出現的
[00:04:11.000 --> 00:04:14.000]  所以如果看緣起 其實不是真實不變
[00:04:15.000 --> 00:04:16.000]  是在變化當中
[00:04:16.000 --> 00:04:19.000]  所以在人眼前所見的山不是真的山
[00:04:19.000 --> 00:04:21.000]  它實際是空的
[00:04:21.000 --> 00:04:23.000]  常常聽到四大皆空
[00:04:23.000 --> 00:04:28.000]  所以有修養的人士會看到一切是空的
[00:04:28.000 --> 00:04:31.000]  所以山不是山 水不是水
[00:04:31.000 --> 00:04:35.000]  但如果再進一步有修養 或者有高一點的境界
[00:04:35.000 --> 00:04:39.000]  他認為見山仍是山 見水仍是水
[00:04:39.000 --> 00:04:41.000]  因為你說甚麼 回到第一首
[00:04:41.000 --> 00:04:44.000]  第三種境界 當然是境界高一點
[00:04:45.000 --> 00:04:46.000]  你相信境界高嗎
[00:04:46.000 --> 00:04:49.000]  沒錯 一般人看到山就是山 水就是水
[00:04:49.000 --> 00:04:51.000]  有些修養人士說原來是空的
[00:04:51.000 --> 00:04:54.000]  更高修養的人是內心看到這東西
[00:04:54.000 --> 00:04:57.000]  為何你見到山是山 是實體呢
[00:04:57.000 --> 00:04:59.000]  因為你看到這東西 執著
[00:04:59.000 --> 00:05:01.000]  這東西真是實體就是實體
[00:05:01.000 --> 00:05:03.000]  但當你有修養的時候
[00:05:03.000 --> 00:05:06.000]  你看到這東西根本是空的時候
[00:05:06.000 --> 00:05:08.000]  你又認為這樣是對的時候
[00:05:08.000 --> 00:05:10.000]  就是因為你的心執著
[00:05:10.000 --> 00:05:12.000]  認為這東西是這樣 就會出現這樣
[00:05:13.000 --> 00:05:15.000]  但如果你的心能夠放開放手
[00:05:15.000 --> 00:05:17.000]  是山就是山 不是山就是山
[00:05:17.000 --> 00:05:20.000]  放手 不需要太執著的時候
[00:05:20.000 --> 00:05:24.000]  在你眼前呈現另一個境界
[00:05:24.000 --> 00:05:28.000]  這個就是第三種境界
[00:05:28.000 --> 00:05:33.000]  我們可以借助他們的一個個案來講解
[00:05:33.000 --> 00:05:35.000]  這個比較明顯
[00:05:35.000 --> 00:05:37.000]  你見不見到這是甚麼
[00:05:37.000 --> 00:05:39.000]  這是一支旗桿 上面有一支旗
[00:05:40.000 --> 00:05:45.000]  有兩個人在討論這支旗的移動是怎樣出現
[00:05:45.000 --> 00:05:48.000]  有一個討論說這支旗能否擺動
[00:05:48.000 --> 00:05:52.000]  因為有風吹 風吹動所以這支旗擺動
[00:05:52.000 --> 00:05:54.000]  另一個人就不認同
[00:05:54.000 --> 00:05:57.000]  認同的是旗在移動
[00:05:57.000 --> 00:05:59.000]  所以撥動 因為這支旗在移動
[00:05:59.000 --> 00:06:02.000]  所以撥到有風移動
[00:06:02.000 --> 00:06:04.000]  所以旗動才有風
[00:06:04.000 --> 00:06:07.000]  於是相反意見 大家就討論
[00:06:07.000 --> 00:06:09.000]  討論下去的時候
[00:06:10.000 --> 00:06:11.000]  師父出現了
[00:06:11.000 --> 00:06:14.000]  不是風動令到支旗動
[00:06:14.000 --> 00:06:16.000]  也不是旗動令到支風動
[00:06:16.000 --> 00:06:18.000]  是甚麼 是你的心動
[00:06:18.000 --> 00:06:21.000]  你的心執著這件事是這樣的時候
[00:06:21.000 --> 00:06:23.000]  你就鎮壓下去
[00:06:23.000 --> 00:06:27.000]  但你的心放開的時候 無所謂的
[00:06:27.000 --> 00:06:30.000]  你就化解了你的真 真真實實的真
[00:06:30.000 --> 00:06:34.000]  所以當一個人的心修養到一個地步的時候
[00:06:34.000 --> 00:06:37.000]  你能夠看清楚一些實相 真相的時候
[00:06:38.000 --> 00:06:40.000]  就不用太複雜
[00:06:40.000 --> 00:06:43.000]  就像保羅 遭受到批評的時候
[00:06:43.000 --> 00:06:46.000]  當你看清楚一個實相 真相的時候
[00:06:46.000 --> 00:06:49.000]  你就看為極小的事
[00:06:49.000 --> 00:06:52.000]  自然你就不需要太計較
[00:06:52.000 --> 00:06:55.000]  不需要計較的時候 你就可以放手
[00:06:55.000 --> 00:06:57.000]  他就能夠自我消化
[00:06:57.000 --> 00:07:02.000]  究竟保羅怎樣去看一種這麼深的眼界
[00:07:02.000 --> 00:07:05.000]  要體現 要消化這件事情
[00:07:05.000 --> 00:07:07.000]  我們稍後就會講下去
[00:07:08.000 --> 00:07:09.000]  補充一件事
[00:07:09.000 --> 00:07:11.000]  剛才我講到一般人的反應
[00:07:11.000 --> 00:07:13.000]  當遭受批評的時候
[00:07:13.000 --> 00:07:15.000]  第一種反應就是評擊
[00:07:15.000 --> 00:07:20.000]  但其實聖經裏面有些經文都講到
[00:07:20.000 --> 00:07:22.000]  當批評或者遭受批評的時候
[00:07:22.000 --> 00:07:24.000]  應該怎樣去回應
[00:07:24.000 --> 00:07:28.000]  你會見到耶穌在馬太福音第七章一至二節這樣說
[00:07:28.000 --> 00:07:32.000]  你們不要論斷人 免得你們被論斷
[00:07:33.000 --> 00:07:38.000]  因為你們怎樣論斷人 也要怎樣被人 也要怎樣被論斷
[00:07:38.000 --> 00:07:40.000]  耶穌不鼓勵
[00:07:40.000 --> 00:07:42.000]  不鼓勵大家用第一種方式
[00:07:42.000 --> 00:07:44.000]  當別人批評你的時候 你批評別人
[00:07:44.000 --> 00:07:46.000]  為甚麼?你試試你批評別人
[00:07:46.000 --> 00:07:48.000]  別人批評你 你又批評別人
[00:07:48.000 --> 00:07:51.000]  你越搞越大 你的關係一定和好了
[00:07:51.000 --> 00:07:53.000]  和好了之後 能不能夠再合作
[00:07:53.000 --> 00:07:55.000]  很難的 如果你在工作環境裏面
[00:07:55.000 --> 00:07:57.000]  有一次你很不幸見上司
[00:07:57.000 --> 00:08:00.000]  上司就說你這份報告怎麼寫這麼多問題
[00:08:01.000 --> 00:08:04.000]  就罵了你 但你心裏很不滿
[00:08:04.000 --> 00:08:07.000]  根本是某個同事裏面有些資料不齊全
[00:08:07.000 --> 00:08:09.000]  但原來那個同事卸責說你
[00:08:09.000 --> 00:08:12.000]  所以上司就批評你
[00:08:12.000 --> 00:08:15.000]  你覺得吃了我死貓 很不舒服
[00:08:15.000 --> 00:08:19.000]  之後你會不會去和他的同事說
[00:08:19.000 --> 00:08:21.000]  如果你覺得很不忿的時候
[00:08:21.000 --> 00:08:23.000]  我當然會去和他說
[00:08:23.000 --> 00:08:25.000]  就說他你為甚麼這樣做
[00:08:25.000 --> 00:08:27.000]  你一言我一語那又怎樣
[00:08:27.000 --> 00:08:30.000]  罵了上來 罵了出來你舒服了
[00:08:31.000 --> 00:08:33.000]  他都被你罵了
[00:08:33.000 --> 00:08:36.000]  但日後你們合作怎樣
[00:08:36.000 --> 00:08:38.000]  怎樣合作
[00:08:38.000 --> 00:08:40.000]  你猜他會不會很順勢
[00:08:40.000 --> 00:08:42.000]  每件事都很順意和你合作
[00:08:42.000 --> 00:08:44.000]  不會 有些問題發生的時候
[00:08:44.000 --> 00:08:46.000]  我就一定會諸多留難
[00:08:46.000 --> 00:08:48.000]  加多些東西 讓你更麻煩
[00:08:48.000 --> 00:08:50.000]  現在就是甚麼
[00:08:50.000 --> 00:08:52.000]  不是很好的效果出現
[00:08:52.000 --> 00:08:55.000]  所以攝影經理不是很鼓勵人用批評
[00:08:55.000 --> 00:08:58.000]  有一種橫擊 你批評我批評
[00:08:58.000 --> 00:09:00.000]  結果是沒甚麼好
[00:09:01.000 --> 00:09:02.000]  關子獨這樣說
[00:09:02.000 --> 00:09:04.000]  本來也在《史壇傳》說
[00:09:04.000 --> 00:09:06.000]  你自己論斷別人的人
[00:09:06.000 --> 00:09:08.000]  無論你是誰也無可摧毀
[00:09:08.000 --> 00:09:10.000]  你再怎麼信論斷別人
[00:09:10.000 --> 00:09:12.000]  就再怎麼定自己的罪
[00:09:12.000 --> 00:09:14.000]  攝影經理好像不太鼓勵這種方式
[00:09:14.000 --> 00:09:16.000]  甚至在《雅閣書》
[00:09:16.000 --> 00:09:18.000]  《雅閣》也這樣說
[00:09:18.000 --> 00:09:21.000]  你們不要批評彼此批評
[00:09:21.000 --> 00:09:24.000]  所以有時我們都會有些不忿
[00:09:24.000 --> 00:09:27.000]  但如果再用一種橫擊的方式回應
[00:09:27.000 --> 00:09:30.000]  其實效果未必是好
[00:09:31.000 --> 00:09:32.000]  如果不用第一種
[00:09:32.000 --> 00:09:34.000]  第二種是很常用的
[00:09:34.000 --> 00:09:36.000]  攝影經理也會這樣說
[00:09:36.000 --> 00:09:38.000]  是很合宜的
[00:09:38.000 --> 00:09:40.000]  因為平和一點的心情
[00:09:40.000 --> 00:09:42.000]  平和一點的態度
[00:09:42.000 --> 00:09:44.000]  可能對方有些誤會
[00:09:44.000 --> 00:09:46.000]  或者他根本不了解的情況
[00:09:46.000 --> 00:09:48.000]  他發出了批評
[00:09:48.000 --> 00:09:50.000]  但如果你能夠看清楚那幅圖畫
[00:09:50.000 --> 00:09:52.000]  是怎樣的時候
[00:09:52.000 --> 00:09:55.000]  明白了 這些誤會容易化解
[00:09:55.000 --> 00:09:57.000]  不會影響關係
[00:09:58.000 --> 00:10:01.000]  以前我看一些新聞
[00:10:01.000 --> 00:10:03.000]  有一個藝人很激憤
[00:10:03.000 --> 00:10:05.000]  他是男的
[00:10:05.000 --> 00:10:09.000]  有一次他在電視機畫面上說
[00:10:09.000 --> 00:10:11.000]  因為有人拍了一幅照片
[00:10:11.000 --> 00:10:13.000]  他和他女朋友
[00:10:13.000 --> 00:10:17.000]  說他和他女朋友看了三部電影
[00:10:17.000 --> 00:10:19.000]  你看回那部電影
[00:10:19.000 --> 00:10:21.000]  那幅照片是正確的
[00:10:21.000 --> 00:10:23.000]  電影院在後面
[00:10:24.000 --> 00:10:29.000]  記者報道這藝人竟然和他女朋友看了三部電影
[00:10:29.000 --> 00:10:31.000]  他很生氣
[00:10:31.000 --> 00:10:33.000]  他根本沒有這件事
[00:10:33.000 --> 00:10:35.000]  他澄清的時候
[00:10:35.000 --> 00:10:37.000]  其實根本沒有這件事
[00:10:37.000 --> 00:10:39.000]  只不過當日他和他女朋友經過
[00:10:39.000 --> 00:10:41.000]  不知為何有記者攝影好東西
[00:10:41.000 --> 00:10:43.000]  一攝到他 後面還有那三部電影
[00:10:43.000 --> 00:10:45.000]  就覺得好像在那裡出來
[00:10:45.000 --> 00:10:47.000]  於是就大做文章
[00:10:47.000 --> 00:10:50.000]  這個藝人就出來澄清
[00:10:50.000 --> 00:10:52.000]  他澄清了之後
[00:10:53.000 --> 00:10:54.000]  身上的情況
[00:10:54.000 --> 00:10:57.000]  人家明白就不會誤會下去
[00:10:57.000 --> 00:10:59.000]  這是一個很常用的方式
[00:10:59.000 --> 00:11:01.000]  也是很合宜的方式
[00:11:01.000 --> 00:11:03.000]  免至誤會
[00:11:03.000 --> 00:11:05.000]  因為有些人的片段
[00:11:05.000 --> 00:11:08.000]  都是一個偏頗的看法
[00:11:08.000 --> 00:11:11.000]  舉個例子
[00:11:11.000 --> 00:11:13.000]  假如有一個同事迫你吃肥貓
[00:11:13.000 --> 00:11:16.000]  你會否繼續和他爭論
[00:11:16.000 --> 00:11:20.000]  你會否嘗試轉一些平心靜氣
[00:11:21.000 --> 00:11:23.000]  為了事情 如何和他合作
[00:11:23.000 --> 00:11:25.000]  你會否接納了這件事
[00:11:25.000 --> 00:11:27.000]  吃一次肥貓
[00:11:27.000 --> 00:11:29.000]  嘗試和他談一下平心靜氣
[00:11:29.000 --> 00:11:31.000]  其實在過程裏面
[00:11:31.000 --> 00:11:33.000]  有甚麼程序上有甚麼問題
[00:11:33.000 --> 00:11:35.000]  可不可以和大家聊聊
[00:11:35.000 --> 00:11:37.000]  了解一下程序
[00:11:37.000 --> 00:11:39.000]  原來這裡出了問題
[00:11:39.000 --> 00:11:41.000]  我了解到原來是這樣
[00:11:41.000 --> 00:11:43.000]  下次我們可以在這方面留意多些
[00:11:43.000 --> 00:11:45.000]  既然你發覺原來他對方很大懵
[00:11:45.000 --> 00:11:48.000]  下次可能在某方面提醒多一次
[00:11:48.000 --> 00:11:50.000]  雖然是做多一點
[00:11:51.000 --> 00:11:53.000]  但之後的合作就可以流暢
[00:11:53.000 --> 00:11:56.000]  是比較好了解明白
[00:11:56.000 --> 00:11:59.000]  比起批評對方好
[00:11:59.000 --> 00:12:03.000]  然而當你們遭受到批評的時候
[00:12:03.000 --> 00:12:05.000]  雖然你接納了
[00:12:05.000 --> 00:12:07.000]  但心都是不舒服的
[00:12:07.000 --> 00:12:09.000]  心都很不順
[00:12:09.000 --> 00:12:11.000]  雖然不吵架
[00:12:11.000 --> 00:12:13.000]  心裏都很不舒服
[00:12:13.000 --> 00:12:15.000]  睡得又不安樂
[00:12:15.000 --> 00:12:17.000]  吃得又不安樂的時候
[00:12:18.000 --> 00:12:21.000]  本來在這裏有一種很特別的體見
[00:12:21.000 --> 00:12:24.000]  心裏有一種很實的體見
[00:12:24.000 --> 00:12:26.000]  他從主的眼光來看
[00:12:26.000 --> 00:12:29.000]  當他用主耶穌的眼光來看的時候
[00:12:29.000 --> 00:12:32.000]  或者從主的評斷角度來看的時候
[00:12:32.000 --> 00:12:34.000]  他消化了這件事
[00:12:34.000 --> 00:12:37.000]  其實人間或者人對批評來說
[00:12:37.000 --> 00:12:39.000]  真是很小事
[00:12:39.000 --> 00:12:41.000]  不值得去在意
[00:12:41.000 --> 00:12:43.000]  於是人就舒服了
[00:12:43.000 --> 00:12:46.000]  不需要被批評的印象繼續纏繞著
[00:12:47.000 --> 00:12:48.000]  究竟保羅怎樣看呢?
[00:12:48.000 --> 00:12:51.000]  不如我們再讀多一次這段聖經
[00:12:51.000 --> 00:12:53.000]  新漢語譯本
[00:12:53.000 --> 00:12:55.000]  預備起
[00:12:55.000 --> 00:12:57.000]  但對我來說
[00:12:57.000 --> 00:12:59.000]  無論是被你們評斷
[00:12:59.000 --> 00:13:01.000]  還是人間的法庭評斷
[00:13:01.000 --> 00:13:03.000]  都是極小的事
[00:13:03.000 --> 00:13:06.000]  就連我自己也不評斷自己
[00:13:06.000 --> 00:13:09.000]  我雖然問心無愧
[00:13:09.000 --> 00:13:12.000]  但也不能因此被判為義
[00:13:12.000 --> 00:13:14.000]  判斷我的事主
[00:13:15.000 --> 00:13:17.000]  所以時候未到
[00:13:17.000 --> 00:13:19.000]  不要評斷甚麼
[00:13:19.000 --> 00:13:21.000]  到主來到
[00:13:21.000 --> 00:13:24.000]  他要照明暗暗中的人實事
[00:13:24.000 --> 00:13:26.000]  揭明人心的縫隙
[00:13:26.000 --> 00:13:31.000]  暫時各人要從神那裡得著清澤
[00:13:31.000 --> 00:13:33.000]  如果你留意到
[00:13:33.000 --> 00:13:36.000]  之前我們讀被人評斷
[00:13:36.000 --> 00:13:38.000]  這裡出現了人間法庭
[00:13:38.000 --> 00:13:40.000]  其實英文聖經也是這樣說的
[00:13:40.000 --> 00:13:42.000]  如果你遭遇到評斷
[00:13:43.000 --> 00:13:45.000]  和遭遇到人間法庭的評斷
[00:13:45.000 --> 00:13:48.000]  原來是一些翻譯上的不同
[00:13:48.000 --> 00:13:50.000]  因為原本被人評斷的字
[00:13:50.000 --> 00:13:53.000]  是人的日子和戒源
[00:13:53.000 --> 00:13:55.000]  但這個人的日子
[00:13:55.000 --> 00:13:57.000]  如果參考《士徒行傳》所用
[00:13:57.000 --> 00:13:59.000]  是一種判斷或審判
[00:13:59.000 --> 00:14:01.000]  所以這應該是審判的意思
[00:14:01.000 --> 00:14:03.000]  所以有些人翻譯
[00:14:03.000 --> 00:14:05.000]  參考了不少前書
[00:14:05.000 --> 00:14:08.000]  覺得應該是屬於人間法庭的判斷
[00:14:08.000 --> 00:14:10.000]  就合適了
[00:14:10.000 --> 00:14:12.000]  所以一個直接的翻譯
[00:14:13.000 --> 00:14:14.000]  即是被人評斷
[00:14:14.000 --> 00:14:16.000]  或者遭遇到法庭的評斷
[00:14:16.000 --> 00:14:19.000]  本來說是項為小事
[00:14:19.000 --> 00:14:21.000]  你會覺得小事嗎?
[00:14:21.000 --> 00:14:23.000]  被人評斷
[00:14:23.000 --> 00:14:26.000]  被法庭判斷是罪
[00:14:26.000 --> 00:14:28.000]  小事?
[00:14:28.000 --> 00:14:30.000]  法庭呢
[00:14:30.000 --> 00:14:32.000]  我們馬上想起香港法庭
[00:14:32.000 --> 00:14:35.000]  其實當時猶太人有自己的公會判斷
[00:14:35.000 --> 00:14:38.000]  當然羅馬官方也有法庭判斷
[00:14:38.000 --> 00:14:41.000]  我們香港也有法院判斷
[00:14:42.000 --> 00:14:43.000]  未必只說法院
[00:14:43.000 --> 00:14:45.000]  可能有些事發生後
[00:14:45.000 --> 00:14:47.000]  有人做了調查小組
[00:14:47.000 --> 00:14:49.000]  最後你是有問題的
[00:14:49.000 --> 00:14:51.000]  這些就是官方式
[00:14:51.000 --> 00:14:53.000]  或者正式的判斷
[00:14:53.000 --> 00:14:56.000]  但有時也會被個人評斷
[00:14:56.000 --> 00:14:59.000]  有些人不知為何批評你
[00:14:59.000 --> 00:15:01.000]  也是評斷
[00:15:01.000 --> 00:15:03.000]  又或者你在工作環境裡
[00:15:03.000 --> 00:15:05.000]  公司也會做評核的時候
[00:15:05.000 --> 00:15:08.000]  做評核當然會有讚
[00:15:08.000 --> 00:15:10.000]  也會有彈
[00:15:11.000 --> 00:15:12.000]  這個比較開心
[00:15:12.000 --> 00:15:14.000]  但評核到你覺得不合理
[00:15:14.000 --> 00:15:16.000]  你不滿意又怎樣
[00:15:16.000 --> 00:15:18.000]  會有反應
[00:15:18.000 --> 00:15:20.000]  解釋
[00:15:20.000 --> 00:15:22.000]  但你心裡也會覺得不舒服
[00:15:22.000 --> 00:15:24.000]  甚至有些傳言
[00:15:24.000 --> 00:15:28.000]  有時學生也會給評語
[00:15:28.000 --> 00:15:31.000]  見家長的時候老師會給評語
[00:15:31.000 --> 00:15:33.000]  評得不好的時候
[00:15:33.000 --> 00:15:35.000]  可能會不開心
[00:15:35.000 --> 00:15:38.000]  但保羅說無論人間法庭的評斷
[00:15:39.000 --> 00:15:41.000]  或其他人的評斷也好
[00:15:41.000 --> 00:15:44.000]  他也認為是極小的事
[00:15:44.000 --> 00:15:47.000]  極小的事竟然有極大的事
[00:15:47.000 --> 00:15:50.000]  小事和大事是看個人怎樣看
[00:15:50.000 --> 00:15:52.000]  有些人覺得這些很小事
[00:15:52.000 --> 00:15:54.000]  有些人覺得很大事
[00:15:54.000 --> 00:15:56.000]  兩夫婦吵架是為了小事
[00:15:56.000 --> 00:15:58.000]  但有些人覺得很大事
[00:15:58.000 --> 00:16:00.000]  因為後面的道理很重要
[00:16:00.000 --> 00:16:02.000]  以前老師我也是掛衣服
[00:16:02.000 --> 00:16:04.000]  初秋結婚時掛衣服是有些生效的
[00:16:04.000 --> 00:16:06.000]  掛衣服裡面有個
[00:16:07.000 --> 00:16:09.000]  在窗台之上掛一個竹子
[00:16:09.000 --> 00:16:11.000]  就可以掛東西
[00:16:11.000 --> 00:16:13.000]  有些人要掛在前面
[00:16:13.000 --> 00:16:15.000]  厚一點的就要掛在前面的窗花
[00:16:15.000 --> 00:16:17.000]  我們甚麼都沒有所謂
[00:16:17.000 --> 00:16:19.000]  掛前掛後都可以爭辯
[00:16:19.000 --> 00:16:22.000]  但其實是不是聽起來很小事
[00:16:22.000 --> 00:16:24.000]  為甚麼要爭辯
[00:16:24.000 --> 00:16:26.000]  但不是因為道理
[00:16:26.000 --> 00:16:28.000]  大事還是小事
[00:16:28.000 --> 00:16:30.000]  是個人的判斷
[00:16:30.000 --> 00:16:32.000]  記得有一次有三個男人
[00:16:32.000 --> 00:16:34.000]  已婚男子在聊天
[00:16:34.000 --> 00:16:36.000]  第一個男人就這樣說
[00:16:37.000 --> 00:16:39.000]  在家裡大事是我決定的
[00:16:39.000 --> 00:16:41.000]  小事是太太決定的
[00:16:41.000 --> 00:16:44.000]  不過在家裡沒有大事發生
[00:16:44.000 --> 00:16:47.000]  第二個就這樣說
[00:16:47.000 --> 00:16:50.000]  在家裡大事是我決定的
[00:16:50.000 --> 00:16:52.000]  小事是太太決定的
[00:16:52.000 --> 00:16:55.000]  不過分別大事還是小事
[00:16:55.000 --> 00:16:57.000]  是由太太決定的
[00:16:57.000 --> 00:16:59.000]  第三個男人就這樣說
[00:16:59.000 --> 00:17:01.000]  大事是我決定的
[00:17:01.000 --> 00:17:03.000]  小事是太太決定的
[00:17:03.000 --> 00:17:05.000]  不過大小事是由太太決定的
[00:17:06.000 --> 00:17:07.000]  有甚麼特別
[00:17:07.000 --> 00:17:11.000]  所以有一次我跟太太說一件小事
[00:17:11.000 --> 00:17:13.000]  是說甚麼小事
[00:17:13.000 --> 00:17:15.000]  太太有一件小事跟你說
[00:17:15.000 --> 00:17:17.000]  甚麼事
[00:17:17.000 --> 00:17:19.000]  我相信鮑爾拉
[00:17:19.000 --> 00:17:21.000]  鮑爾拉這麼大的事還說小事
[00:17:21.000 --> 00:17:23.000]  既然是大事即是我決定的
[00:17:23.000 --> 00:17:28.000]  大小事是個人的判斷衡量
[00:17:28.000 --> 00:17:30.000]  大還是小
[00:17:30.000 --> 00:17:33.000]  這是被批評甚至被法院批評
[00:17:34.000 --> 00:17:36.000]  去到評價都覺得是小事
[00:17:36.000 --> 00:17:38.000]  為甚麼
[00:17:38.000 --> 00:17:40.000]  因為可以認為心目中大事是甚麼
[00:17:40.000 --> 00:17:42.000]  大事就是被主批評
[00:17:42.000 --> 00:17:44.000]  不是被主評斷
[00:17:44.000 --> 00:17:46.000]  是被主評價
[00:17:46.000 --> 00:17:50.000]  林田四章五節這樣說
[00:17:50.000 --> 00:17:53.000]  所以時候未到不予評斷甚麼
[00:17:53.000 --> 00:17:55.000]  直到主來到
[00:17:55.000 --> 00:17:58.000]  可以照明黑暗中隱密的事
[00:17:58.000 --> 00:18:00.000]  顯明人心的動機
[00:18:00.000 --> 00:18:03.000]  哪時個人要從神那裡得著稱讚
[00:18:04.000 --> 00:18:06.000]  去到神的面前一切都豁然開朗
