
[00:00:00.000 --> 00:00:03.800]  不知大家有無試過走冤枉路呢
[00:02:32.300 --> 00:02:36.060]  如果你曾經喺迷失冤枉嘅道路上面
[00:02:36.060 --> 00:02:38.020]  你點樣走返出嚟㗎
[00:02:38.020 --> 00:02:44.260]  又或者如果今日你仍然喺呢一個嘅迷失或者冤枉嘅道路上面嘅時候
[00:02:44.260 --> 00:02:45.700]  我希望大家
[00:02:45.700 --> 00:02:49.260]  我哋可以通過今日剛才所讀嘅經文
[00:02:49.260 --> 00:02:50.860]  我哋一齊學習
[00:02:50.860 --> 00:02:54.000]  如果我哋喺迷路嘅當中
[00:02:54.000 --> 00:02:56.900]  我哋能夠返返到去神嘅身邊
[00:02:56.900 --> 00:02:59.360]  我哋能夠係倚靠佢嘅時候
[00:02:59.360 --> 00:03:02.800]  我哋喺呢個所謂冤枉嘅道路上面
[00:03:02.800 --> 00:03:08.520]  每一步都可以成為一個有意義嘅路程
[00:03:08.520 --> 00:03:10.560]  用我一條嚟到學習
[00:03:10.560 --> 00:03:13.300]  我哋上個星期就提到呢
[00:03:13.300 --> 00:03:17.100]  由於當時嘅以色列人唔信福神
[00:03:17.100 --> 00:03:19.700]  最後引嚟神嘅憤怒
[00:03:19.700 --> 00:03:22.220]  神嘅憤怒正應話畀我哋聽
[00:03:22.220 --> 00:03:23.820]  神嘅審判
[00:03:23.820 --> 00:03:27.120]  審判咗嗰個不信嘅世代
[00:03:27.120 --> 00:03:30.160]  嗰班仲埃及出嚟
[00:03:30.160 --> 00:03:32.100]  二十歲以上嘅藍丁
[00:03:32.100 --> 00:03:34.120]  全部都要死喺曠野
[00:03:34.120 --> 00:03:37.920]  冇得入神所應許嘅美地
[00:03:37.920 --> 00:03:40.900]  好嚴厲嘅一個管教
[00:03:40.900 --> 00:03:44.600]  原本係幾日之內就可以入迦南
[00:03:44.600 --> 00:03:46.960]  最後行咗三十八年
[00:03:46.960 --> 00:03:49.120]  然而大家留意
[00:03:49.120 --> 00:03:50.860]  你三十八年
[00:03:50.860 --> 00:03:52.060]  雖然係懲罰
[00:03:52.060 --> 00:03:53.920]  但我哋睇到嘅神
[00:03:53.920 --> 00:03:56.800]  冇因為懲罰嘅緣故
[00:03:56.800 --> 00:03:59.100]  嚟到離棄佢嘅百姓
[00:03:59.100 --> 00:04:02.560]  喺《新命記》二章七節
[00:04:02.560 --> 00:04:04.720]  嗰度嚟到話畀我哋聽
[00:04:04.720 --> 00:04:07.860]  因為耶和華你嘅神
[00:04:07.860 --> 00:04:10.900]  喺你手裏面所辦嘅一切事
[00:04:10.900 --> 00:04:13.060]  已經賜福畀你
[00:04:13.060 --> 00:04:15.960]  雖然係四十年走在曠野兜兜轉轉
[00:04:15.960 --> 00:04:18.160]  但耶和華你嘅神
[00:04:18.160 --> 00:04:19.800]  常與你同在
[00:04:19.800 --> 00:04:21.020]  故此
[00:04:21.020 --> 00:04:23.600]  你一無所缺
[00:04:23.600 --> 00:04:26.300]  何等寶貴嘅一句說話
[00:04:26.300 --> 00:04:29.160]  而刑罰之中有公認
[00:04:29.160 --> 00:04:32.200]  管教當中有神嘅同在
[00:04:32.200 --> 00:04:33.460]  大家諗吓喎
[00:04:33.460 --> 00:04:34.000]  無錯
[00:04:34.000 --> 00:04:37.400]  神喺嗰幾十年喺曠野嘅路程上面
[00:04:37.400 --> 00:04:39.160]  神係管教緊佢哋
[00:04:39.160 --> 00:04:42.600]  但係佢哋曠野冇餓死到
[00:04:42.600 --> 00:04:45.160]  冇因為冇水而渴死
[00:04:45.160 --> 00:04:48.200]  每日有馬拿供應畀佢哋食
[00:04:48.200 --> 00:04:50.060]  唔知行邊度嘅時候
[00:04:50.060 --> 00:04:51.100]  白天有雲柱
[00:04:51.100 --> 00:04:52.760]  晚上有火柱
[00:04:52.760 --> 00:04:56.760]  衣服同鞋都冇著爛
[00:04:56.760 --> 00:04:58.400]  好大個奇蹟係咪呀
[00:04:58.400 --> 00:05:00.420]  我想問問大家
[00:05:00.420 --> 00:05:02.060]  你著件衣服
[00:05:02.060 --> 00:05:05.760]  最耐著多幾多年可以
[00:05:05.760 --> 00:05:07.160]  我有兩件衫我數過
[00:05:07.160 --> 00:05:10.100]  兩件衫我差唔多著過三十年
[00:05:10.100 --> 00:05:10.600]  三十年
[00:05:10.600 --> 00:05:11.600]  嘩你咁犀利嘅
[00:05:11.600 --> 00:05:13.160]  你兩件衫可以著三十年嘅
[00:05:13.160 --> 00:05:14.500]  因為我唔係成日著㗎嘛
[00:05:14.500 --> 00:05:16.300]  我間唔中著下啫
[00:05:16.300 --> 00:05:17.800]  但我想諗下大家
[00:05:17.800 --> 00:05:19.160]  當日嘅以色列人
[00:05:19.160 --> 00:05:20.260]  走在曠野上面
[00:05:20.260 --> 00:05:21.800]  我唔相信佢有幾十套衣服
[00:05:21.800 --> 00:05:24.620]  俾佢日日咁樣換㗎係咪
[00:05:24.620 --> 00:05:26.460]  咁鞋呢
[00:05:26.460 --> 00:05:29.360]  你最耐嘅鞋著咗幾耐呀
[00:05:29.360 --> 00:05:30.020]  我諗下計一計
[00:05:30.020 --> 00:05:32.160]  我冇一對鞋應該超過五年
[00:05:32.160 --> 00:05:33.260]  應該冇
[00:05:33.260 --> 00:05:34.500]  你呢
[00:05:34.500 --> 00:05:36.200]  但係呢個聖經話畀我哋聽
[00:05:36.200 --> 00:05:38.520]  當日走在曠野上面嘅以色列民
[00:05:38.520 --> 00:05:39.960]  四十年之久
[00:05:39.960 --> 00:05:43.160]  佢嘅鞋同埋衣服冇著爛到
[00:05:43.160 --> 00:05:44.000]  冇著爛到
[00:05:44.000 --> 00:05:45.260]  同埋大家去諗一諗
[00:05:45.260 --> 00:05:47.320]  佢哋日日著住㗎喎
[00:05:47.320 --> 00:05:48.100]  好明顯
[00:05:48.100 --> 00:05:51.200]  喺呢幾十年嘅曠野嘅日子裏面
[00:05:51.200 --> 00:05:54.560]  神與他門同在
[00:05:54.560 --> 00:05:58.900]  神冇因為呢一個刑罰
[00:05:58.900 --> 00:06:02.500]  而停止咗佢對子民嘅供應
[00:06:02.500 --> 00:06:03.760]  弟兄姊妹
[00:06:03.760 --> 00:06:06.600]  有陣時我哋接受神嘅管教
[00:06:06.600 --> 00:06:10.360]  好得時我哋留意嘅就係神
[00:06:10.360 --> 00:06:12.800]  攞去咗我哋啲咩嘢嘅嘢
[00:06:12.800 --> 00:06:14.260]  但係我哋好少留意
[00:06:14.260 --> 00:06:16.860]  喺呢個管教嘅過程當中
[00:06:16.860 --> 00:06:21.200]  神仍然嘅保留咗幾多嘅因典
[00:06:21.200 --> 00:06:22.960]  喺我哋嘅生命裏面
[00:06:22.960 --> 00:06:24.000]  不過雖然係咁樣
[00:06:24.000 --> 00:06:27.460]  我哋千祈唔好輕看
[00:06:27.460 --> 00:06:31.360]  神對我哋管教嘅嚴肅性
[00:06:31.360 --> 00:06:32.460]  聖經呢
[00:06:32.460 --> 00:06:33.500]  喺度呢
[00:06:33.500 --> 00:06:36.200]  就有咁嘅記載嘅
[00:06:36.200 --> 00:06:41.260]  自從呢一個佢哋嘅不信服開始
[00:06:41.260 --> 00:06:43.900]  一共有三十八年
[00:06:43.900 --> 00:06:45.000]  呢三十八年點呀
[00:06:45.000 --> 00:06:51.360]  神話等那世代嘅兵兵都從刑中滅盡
[00:06:51.360 --> 00:06:55.160]  正如耶和華向他們所起的誓
[00:06:55.160 --> 00:06:57.900]  好明顯我哋呢幾次簡單嘅經文話畀我哋聽
[00:06:57.900 --> 00:07:00.700]  我哋所信嘅神係一個公義嘅神
[00:07:00.700 --> 00:07:03.860]  我哋人必須要為自己嘅不信
[00:07:03.860 --> 00:07:07.260]  同埋叛逆承擔後果
[00:07:07.260 --> 00:07:09.400]  嗰一代嘅世人嘅結局呢
[00:07:09.400 --> 00:07:11.640]  其實係提醒緊我哋信仰
[00:07:11.640 --> 00:07:12.700]  唔係玩泥沙
[00:07:12.700 --> 00:07:13.760]  唔係兒戲嘅
[00:07:13.760 --> 00:07:15.200]  神嘅應許
[00:07:15.200 --> 00:07:17.140]  你唔好當係理所必然嘅
[00:07:17.140 --> 00:07:20.840]  我哋係需要用信心嚟到作為回應嘅
[00:07:20.840 --> 00:07:21.840]  不過冇錯啦
[00:07:21.840 --> 00:07:26.940]  呢個走在曠野嘅幾十年係一個懲罰
[00:07:26.940 --> 00:07:28.040]  不過想大家留意
[00:07:28.040 --> 00:07:33.400]  如果我哋單係將呢個曠野嘅日子
[00:07:33.400 --> 00:07:39.640]  單單睇為神對百姓嘅刑罰嘅時候
[00:07:39.640 --> 00:07:44.260]  我估我哋錯失咗神更深遠嘅心意
[00:07:44.260 --> 00:07:47.440]  38年嘅曠野漂流
[00:07:47.440 --> 00:07:48.200]  大家諗一諗
[00:07:48.200 --> 00:07:50.200]  對新一代嘅以色列嚟講
[00:07:50.200 --> 00:07:53.900]  喺實戰嘅環境當中嚟到被塑造
[00:07:53.900 --> 00:07:56.040]  係被預備嘅一個過程
[00:07:56.040 --> 00:07:56.960]  因為點解呀
[00:07:56.960 --> 00:07:59.000]  佢哋要進入呢個迦蘭美地嘅時候
[00:07:59.000 --> 00:08:01.700]  要面對好多嘅爭戰
[00:08:01.700 --> 00:08:05.100]  神就喺呢幾十年裏面預備一班新嘅一代
[00:08:05.100 --> 00:08:09.100]  通過呢38年嘅預備同埋訓練
[00:08:09.100 --> 00:08:11.540]  我哋睇到新一代嘅以色列人
[00:08:11.540 --> 00:08:14.100]  無論喺身體同埋靈性上
[00:08:14.100 --> 00:08:15.400]  不斷嘅壯大
[00:08:15.400 --> 00:08:17.800]  不斷嘅嚟到被裝備
[00:08:17.800 --> 00:08:20.000]  正如呢個希伯來書所講
[00:08:20.000 --> 00:08:23.140]  如果我睇呢個希伯來書嘅十二章十到十一節
[00:08:23.140 --> 00:08:26.100]  佢話我哋嘅地上嘅父親
[00:08:26.100 --> 00:08:29.740]  隨住自己嘅意思嚟到教養兒女嘅
[00:08:29.740 --> 00:08:32.500]  唯有萬靈嘅父
[00:08:32.500 --> 00:08:34.100]  我哋天上嘅父親
[00:08:34.100 --> 00:08:35.300]  管教我哋
[00:08:35.300 --> 00:08:37.400]  是要我哋得益處
[00:08:37.400 --> 00:08:41.140]  使我哋喺佢嘅聖潔上有份
[00:08:41.140 --> 00:08:42.240]  大家都知道
[00:08:42.240 --> 00:08:43.600]  畀爹哋媽咪
[00:08:43.600 --> 00:08:44.540]  管教嘅時候
[00:08:44.540 --> 00:08:46.640]  我哋被管教嘅時候
[00:08:46.640 --> 00:08:48.540]  一啲都唔感到快樂
[00:08:48.540 --> 00:08:50.240]  反而覺得受苦
[00:08:50.240 --> 00:08:53.000]  不過當我哋經歷咗管教
[00:08:53.000 --> 00:08:55.140]  然後望返轉頭嘅時候
[00:08:55.140 --> 00:08:58.240]  嗰一個嘅管教
[00:08:58.240 --> 00:09:03.600]  反而係我哋經歷練而結出屬靈嘅果子
[00:09:03.600 --> 00:09:05.740]  得著屬靈嘅福氣
[00:09:05.740 --> 00:09:06.940]  所以弟兄姊妹
[00:09:06.940 --> 00:09:10.800]  或者你正處喺人生嘅所謂曠野嘅階段
[00:09:10.800 --> 00:09:13.600]  呢個曠野可能係事業嘅停滯
[00:09:13.600 --> 00:09:15.300]  可能係關係嘅破裂
[00:09:15.300 --> 00:09:17.040]  可能係健康嘅危機
[00:09:17.040 --> 00:09:19.140]  可能係靈性嘅干擾
[00:09:19.140 --> 00:09:21.640]  你覺得自己無論做咩都冇用嘅
[00:09:21.640 --> 00:09:23.100]  改善唔到個情況
[00:09:23.100 --> 00:09:24.800]  好似走緊冤枉路一樣
[00:09:24.800 --> 00:09:27.440]  覺得一切都係白費嘅
[00:09:27.440 --> 00:09:28.900]  不過呢段經文
[00:09:28.900 --> 00:09:30.800]  神話畀我哋聽
[00:09:30.800 --> 00:09:33.440]  曠野絕對唔係終點嚟嘅
[00:09:33.440 --> 00:09:35.740]  而係一個必經之路
[00:09:35.740 --> 00:09:37.740]  只要我哋願意迴轉
[00:09:37.740 --> 00:09:41.340]  只要我哋有受教嘅心
[00:09:41.340 --> 00:09:44.840]  管教絕對唔係
[00:09:44.840 --> 00:09:48.940]  神對佢嘅百姓嘅拒絕或者放棄
[00:09:48.940 --> 00:09:51.440]  反而係塑造
[00:09:51.440 --> 00:09:56.140]  讓我哋可以經歷呢一個嘅管教之後
[00:09:56.140 --> 00:10:00.240]  得著更大嘅屬靈好處
[00:10:00.240 --> 00:10:03.940]  你話神如何
[00:10:03.940 --> 00:10:07.440]  喺一個代表住管教嘅曠野裏面
[00:10:07.440 --> 00:10:10.440]  無助佢嘅百姓呢
[00:10:10.440 --> 00:10:12.440]  如果我哋睇第十五節嘅時候
[00:10:12.440 --> 00:10:13.940]  呢度講到
[00:10:13.940 --> 00:10:18.140]  耶和華嘅首也攻擊他們
[00:10:18.140 --> 00:10:20.940]  將他們從營中除滅
[00:10:20.940 --> 00:10:22.640]  直到滅盡
[00:10:22.640 --> 00:10:24.840]  好嚴厲嘅一個說話
[00:10:24.840 --> 00:10:28.640]  我想大家留意呢一句說話當中嘅攻擊
[00:10:28.640 --> 00:10:30.040]  呢一個字
[00:10:30.040 --> 00:10:32.640]  原文就係同神
[00:10:32.640 --> 00:10:35.140]  與敵人爭戰時候
[00:10:35.140 --> 00:10:36.640]  所用嘅攻擊
[00:10:36.640 --> 00:10:38.240]  係同一個字嚟嘅
[00:10:38.240 --> 00:10:40.240]  即係話畀我哋聽
[00:10:40.240 --> 00:10:42.340]  嗰啲唔信服神嘅百姓
[00:10:42.340 --> 00:10:46.540]  最終係以神嘅敵人嘅身份
[00:10:46.540 --> 00:10:47.940]  嚟到死去
[00:10:47.940 --> 00:10:50.940]  好可怕嘅一個提醒
[00:10:50.940 --> 00:10:54.840]  所以弟兄姐妹唔好輕看神嘅命令
[00:10:54.840 --> 00:10:57.140]  當面對神嘅帶領嘅時候
[00:10:57.140 --> 00:10:58.340]  千祈唔好話
[00:10:58.340 --> 00:10:59.740]  不過如果
[00:10:59.740 --> 00:11:02.340]  但係或者不如果
[00:11:02.340 --> 00:11:05.140]  唔好用呢啲嘅說話嚟到去推搪
[00:11:05.140 --> 00:11:06.840]  喺關鍵嘅時候
[00:11:06.840 --> 00:11:10.140]  唔好懷疑唔好憂慮唔好恐懼
[00:11:10.140 --> 00:11:11.440]  我哋要信服
[00:11:11.440 --> 00:11:12.540]  我哋要倚靠
[00:11:12.540 --> 00:11:13.940]  我哋要信靠
[00:11:13.940 --> 00:11:15.440]  以色列嘅歷史
[00:11:15.440 --> 00:11:18.840]  俾我哋一個好好嘅尷尬
[00:11:18.840 --> 00:11:21.940]  從呢一個嘅曠野地
[00:11:21.940 --> 00:11:23.840]  以色列人嘅經驗
[00:11:23.840 --> 00:11:26.940]  我覺得我哋可以學到兩個好重要嘅功課
[00:11:26.940 --> 00:11:28.140]  第一個
[00:11:28.140 --> 00:11:29.340]  不信服
[00:11:29.340 --> 00:11:32.640]  係帶有嚴重嘅後果
[00:11:32.640 --> 00:11:34.240]  大家記唔記得最嚴重嘅後果
[00:11:34.240 --> 00:11:36.140]  大家可以想像到係咩
[00:11:36.140 --> 00:11:39.340]  記唔記得人類嘅始祖華當
[00:11:39.340 --> 00:11:40.440]  佢唔信服神
[00:11:40.440 --> 00:11:42.040]  神講到明
[00:11:42.040 --> 00:11:46.240]  成個園裏面嘅果子你都可以食
[00:11:46.240 --> 00:11:48.540]  除咗呢一個生命樹
[00:11:48.540 --> 00:11:51.140]  不過呢一個嘅亞當卻係冇理會
[00:11:51.140 --> 00:11:52.140]  卻係唔信服
[00:11:52.140 --> 00:11:53.140]  照食
[00:11:53.140 --> 00:11:57.040]  最後帶嚟嘅後果係不能想像嘅後果
[00:11:57.040 --> 00:11:58.740]  唔單止佢受到咒咒
[00:11:58.740 --> 00:12:00.040]  係整個嘅創造
[00:12:00.040 --> 00:12:02.040]  整個嘅世界受到創造
[00:12:02.040 --> 00:12:04.240]  因為呢一個神嘅咒咒
[00:12:04.240 --> 00:12:06.240]  罪進入人世間
[00:12:06.240 --> 00:12:07.440]  自此
[00:12:07.440 --> 00:12:09.040]  人要面對死亡
[00:12:09.040 --> 00:12:10.640]  自此
[00:12:10.640 --> 00:12:12.040]  人
[00:12:12.040 --> 00:12:16.840]  活喺罪嘅綑綁裏面
[00:12:16.840 --> 00:12:18.840]  喺呢一個嘅
[00:12:18.840 --> 00:12:21.740]  不信服嘅世代
[00:12:21.740 --> 00:12:25.140]  被完全嘅滅盡之後
[00:12:25.140 --> 00:12:26.540]  好啦
[00:12:26.540 --> 00:12:28.240]  新嘅一代將要進入
[00:12:28.240 --> 00:12:29.740]  應許之地
[00:12:29.740 --> 00:12:32.440]  神對新嘅一代嘅以色列人講
[00:12:32.440 --> 00:12:35.840]  當你哋要進入呢個應許之地嘅時候
[00:12:35.840 --> 00:12:37.740]  你會經過其他嘅民族
[00:12:37.740 --> 00:12:38.740]  包括以東人
[00:12:38.740 --> 00:12:39.540]  摩訶人
[00:12:39.540 --> 00:12:41.940]  阿滿人
[00:12:41.940 --> 00:12:45.440]  你哋會經過或者走近呢一啲嘅土地
[00:12:45.440 --> 00:12:48.440]  不過你哋千祈唔好
[00:12:48.440 --> 00:12:49.840]  妖害佢哋
[00:12:49.840 --> 00:12:51.940]  唔好同佢哋爭戰
[00:12:51.940 --> 00:12:52.940]  點解呀
[00:12:52.940 --> 00:12:54.440]  係咪因為呢班人好多人驚呀
[00:12:54.440 --> 00:12:55.640]  打唔贏呀
[00:12:55.640 --> 00:12:56.640]  唔係
[00:12:56.640 --> 00:12:57.740]  神講得好清楚
[00:12:57.740 --> 00:12:58.640]  唔好搞佢哋
[00:12:58.640 --> 00:12:59.440]  因為點解
[00:12:59.440 --> 00:13:04.140]  因為神已將那地賜給他們
[00:13:04.140 --> 00:13:05.640]  我識難啲嘅句話
[00:13:05.640 --> 00:13:06.940]  好緊要
[00:13:06.940 --> 00:13:08.740]  話俾我哋聽下一樣好重要嘅事情
[00:13:08.740 --> 00:13:09.540]  我哋需要知道
[00:13:09.540 --> 00:13:11.840]  神唔單係以色列嘅神
[00:13:11.840 --> 00:13:15.240]  神係列國嘅主
[00:13:15.240 --> 00:13:17.640]  連以東摩訶阿滿嘅土地
[00:13:17.640 --> 00:13:19.440]  神都有所安排
[00:13:19.440 --> 00:13:20.640]  而更加值得注意嘅
[00:13:20.640 --> 00:13:21.840]  就係經文話畀我哋聽
[00:13:21.840 --> 00:13:22.640]  呢啲民族
[00:13:22.640 --> 00:13:25.640]  亦都曾經擊敗
[00:13:25.640 --> 00:13:29.840]  原本喺嗰度住嘅巨人族
[00:13:29.840 --> 00:13:31.240]  得到佢哋嘅地圖
[00:13:31.240 --> 00:13:35.040]  如果我哋睇呢一個二章十到十二節
[00:13:35.040 --> 00:13:36.440]  當時呢幾個民族
[00:13:36.440 --> 00:13:38.640]  入住呢一個迦南地之前
[00:13:38.640 --> 00:13:41.640]  嗰度原本係有好多嘅人居住咗
[00:13:41.640 --> 00:13:46.040]  民眾民數眾多
[00:13:46.040 --> 00:13:47.640]  身體高大
[00:13:47.640 --> 00:13:50.640]  就好似阿納人一樣
[00:13:50.640 --> 00:13:54.440]  但係神讓佢哋進入嗰個地圖
[00:13:54.440 --> 00:13:56.840]  得著嗰個嘅地圖
[00:13:56.840 --> 00:13:57.840]  最後嗰句
[00:13:57.840 --> 00:14:00.840]  就如以色列在耶和華
[00:14:00.840 --> 00:14:05.640]  其他遺孽之地所行的一樣
[00:14:05.640 --> 00:14:06.440]  咩意思
[00:14:06.440 --> 00:14:07.540]  意思就即係話
[00:14:07.540 --> 00:14:13.040]  神亦都係幫助以東摩訶阿摩人
[00:14:13.040 --> 00:14:14.640]  嚟到去驅趕
[00:14:14.640 --> 00:14:16.440]  當時喺嗰度居住
[00:14:16.440 --> 00:14:21.640]  好人數眾多嘅阿納人
[00:14:21.640 --> 00:14:22.840]  我想大家諗一諗
[00:14:22.840 --> 00:14:24.940]  大家覺唔覺得奇怪
[00:14:24.940 --> 00:14:25.940]  我哋可以理解
[00:14:25.940 --> 00:14:28.240]  神點解會幫助以色列民
[00:14:28.240 --> 00:14:30.240]  嚟到入住呢個迦南美地
[00:14:30.240 --> 00:14:30.740]  點解
[00:14:30.740 --> 00:14:33.240]  因為以色列民係神嘅選民
[00:14:33.240 --> 00:14:34.840]  但係大家要留意
[00:14:34.840 --> 00:14:38.340]  呢班嘅以東摩訶阿摩人
[00:14:38.340 --> 00:14:40.840]  佢哋唔係神嘅選民
[00:14:40.840 --> 00:14:42.440]  亦都唔相信
[00:14:42.440 --> 00:14:43.840]  亦都唔認識
[00:14:43.840 --> 00:14:46.240]  亦都唔跟隨呢個神嘅
[00:14:46.240 --> 00:14:47.040]  既然係咁嘅時候
[00:14:47.040 --> 00:14:49.040]  神點解要幫助佢哋
[00:14:49.040 --> 00:14:51.640]  點解
[00:14:51.640 --> 00:14:56.240]  因為神曾經承諾過
[00:14:56.240 --> 00:14:58.240]  呢幾個民族嘅祖先
[00:14:58.240 --> 00:15:02.440]  神所作出嘅應許與承諾
[00:15:02.440 --> 00:15:08.040]  神必履行 神必英文保守
[00:15:08.040 --> 00:15:11.040]  縱然佢哋嘅下一代並不認識佢
[00:15:11.040 --> 00:15:13.040]  我覺得我哋可以明白
[00:15:13.040 --> 00:15:15.640]  神一個好重要嘅屬性
[00:15:15.640 --> 00:15:17.640]  喺列國嘅裏面
[00:15:17.640 --> 00:15:18.640]  神有主權
[00:15:18.640 --> 00:15:20.040]  無論你信與唔信
[00:15:20.040 --> 00:15:21.840]  無論你認唔認識呢個神
[00:15:21.840 --> 00:15:24.640]  正如喺呢個史唐寺有一段咁嘅經文
[00:15:24.640 --> 00:15:29.040]  神從一本做出萬族
[00:15:29.040 --> 00:15:31.440]  萬族住在地上
[00:15:31.440 --> 00:15:38.640]  神預先定準佢哋嘅年限和所住嘅疆界
[00:15:38.640 --> 00:15:39.840]  由於係咁樣
[00:15:39.840 --> 00:15:42.240]  每一個人 每一個國家
[00:15:42.240 --> 00:15:47.840]  我哋嘅生活動作存留都在乎佢
[00:15:47.840 --> 00:15:51.440]  喺呢個但爾利書亦都有類似嘅經文
[00:15:51.440 --> 00:15:52.440]  嗰度講到
[00:15:52.440 --> 00:15:53.640]  但爾利同神講
[00:15:53.640 --> 00:15:56.040]  神呀 你嘅名係應當稱重
[00:15:56.040 --> 00:15:58.040]  因為從耿古到永遠
[00:15:58.040 --> 00:16:01.840]  智慧與能力都係屬乎呢個神
[00:16:01.840 --> 00:16:02.640]  有語句
[00:16:02.640 --> 00:16:04.840]  他改變時候
[00:16:04.840 --> 00:16:07.440]  日其 廢亡 立亡
[00:16:07.440 --> 00:16:10.040]  將智慧與
[00:16:10.040 --> 00:16:11.640]  賜畀智慧人
[00:16:11.640 --> 00:16:15.640]  將知識賜予聰明人
[00:16:15.640 --> 00:16:17.440]  神喺度話畀以色人聽
[00:16:17.440 --> 00:16:20.040]  我唔單止賜地畀你哋
[00:16:20.040 --> 00:16:23.440]  我亦都賜地畀以素嘅子孫
[00:16:23.440 --> 00:16:24.840]  畀羅德嘅子孫
[00:16:24.840 --> 00:16:29.640]  列國嘅疆界都喺我嘅手當中
[00:16:29.640 --> 00:16:33.040]  不在乎呢一班人認識我與否
[00:16:33.040 --> 00:16:36.640]  唔在乎呢一班人相唔相信我
[00:16:36.640 --> 00:16:38.040]  呢個神
[00:16:38.040 --> 00:16:40.840]  都係整個宇宙嘅創造者
[00:16:40.840 --> 00:16:45.440]  呢個神都係列國萬國嘅主宰
[00:16:45.440 --> 00:16:46.640]  既是如此
[00:16:46.640 --> 00:16:47.640]  我話大家聽
[00:16:47.640 --> 00:16:51.440]  世界嘅歷史並不偶然
[00:16:51.440 --> 00:16:55.440]  世界嘅歷史完全係掌管喺神嘅手裏面
