
[00:00:00.000 --> 00:00:03.000]  頂智媒又見面了
[00:03:46.000 --> 00:03:49.000]  路加福音二章一至四十節主耶穌的降生
[00:03:49.000 --> 00:03:55.000]  和我們一起思想基督徒人生的朝聖之旅
[00:03:55.000 --> 00:03:58.000]  今早我很願意藉著
[00:03:58.000 --> 00:04:01.000]  繼續看二章四一至五十二節
[00:04:01.000 --> 00:04:06.000]  看看二千多年前主耶穌的肉身父母
[00:04:06.000 --> 00:04:09.000]  怎樣帶著孩童的主耶穌
[00:04:09.000 --> 00:04:11.000]  真的去到耶路撒冷去朝聖
[00:04:11.000 --> 00:04:14.000]  是真正的朝聖
[00:04:14.000 --> 00:04:17.000]  願這段經文讓我們一起從孩童耶穌
[00:04:17.000 --> 00:04:20.000]  和約瑟瑪利亞身上
[00:04:20.000 --> 00:04:25.000]  看看我們對於上上和我們同在的神
[00:04:25.000 --> 00:04:28.000]  我們應該有什麼回應
[00:04:28.000 --> 00:04:31.000]  願這個回應作為你和我新一年的目標
[00:04:31.000 --> 00:04:34.000]  或者進步的目標
[00:04:34.000 --> 00:04:37.000]  讓我們一起讀路加福音二章四一至五十二節
[00:04:37.000 --> 00:04:39.000]  好嗎 一起讀 預備起
[00:04:39.000 --> 00:05:06.000]  (讀)
[00:05:09.000 --> 00:05:24.000]  (讀)
[00:05:24.000 --> 00:05:49.000]  (讀)
[00:05:49.000 --> 00:06:08.000]  (讀)
[00:06:08.000 --> 00:06:30.000]  (讀)
[00:06:30.000 --> 00:06:47.000]  (讀)
[00:06:47.000 --> 00:06:59.000]  (讀)
[00:06:59.000 --> 00:07:27.000]  (讀)
[00:07:27.000 --> 00:07:42.000]  (讀)
[00:07:42.000 --> 00:07:54.000]  (讀)
[00:07:54.000 --> 00:08:09.000]  (讀)
[00:08:09.000 --> 00:08:19.000]  (讀)
[00:08:19.000 --> 00:08:38.000]  (讀)
[00:08:38.000 --> 00:08:47.000]  (讀)
[00:08:47.000 --> 00:09:00.000]  (讀)
[00:09:00.000 --> 00:09:12.000]  (讀)
[00:09:12.000 --> 00:09:23.000]  (讀)
[00:09:23.000 --> 00:09:27.000]  聖經說耶穌是多少歲 12歲
[00:09:27.000 --> 00:09:32.000]  正所謂不大又不小 尷尬的年齡
[00:09:32.000 --> 00:09:36.000]  可能約瑟就以為耶穌在瑪利亞那裡
[00:09:36.000 --> 00:09:38.000]  瑪利亞想著耶穌都這麼大了
[00:09:38.000 --> 00:09:41.000]  可能跟爸爸做大男人 是不是
[00:09:41.000 --> 00:09:43.000]  於是二章四一節
[00:09:43.000 --> 00:09:49.000]  走了一天的路程 就在親族和熟悉的人當中找他
[00:09:49.000 --> 00:09:51.000]  既找不著 就回耶路撒冷去
[00:09:51.000 --> 00:09:52.000]  為什麼要這樣做
[00:09:52.000 --> 00:09:55.000]  因為聖經說 他見不到耶穌嗎
[00:09:55.000 --> 00:09:58.000]  於是就一路向北走了
[00:09:58.000 --> 00:10:02.000]  走了一天時間 在自己的親族裡面
[00:10:02.000 --> 00:10:05.000]  去找 但都找不到
[00:10:05.000 --> 00:10:07.000]  唯有回到耶路撒冷回頭
[00:10:07.000 --> 00:10:11.000]  所以就過了三天了
[00:10:11.000 --> 00:10:12.000]  反映什麼呢
[00:10:12.000 --> 00:10:17.000]  反映約瑟和瑪利亞其實都不太認識耶穌
[00:10:17.000 --> 00:10:22.000]  他們以為耶穌可能在耶路撒冷 樂而忘返
[00:10:22.000 --> 00:10:24.000]  所以他們沒想到回到耶路撒冷的時候
[00:10:24.000 --> 00:10:26.000]  馬上去聖殿 是不是
[00:10:26.000 --> 00:10:28.000]  如果你認識你的兒女
[00:10:28.000 --> 00:10:29.000]  當你不見了她的時候
[00:10:29.000 --> 00:10:34.000]  你會去她經常去的地方
[00:10:34.000 --> 00:10:42.000]  但是約瑟和瑪利亞最後在聖殿裡找到獸仔的耶穌
[00:10:42.000 --> 00:10:44.000]  找到也不要緊
[00:10:44.000 --> 00:10:46.000]  他不是一塊木材在那裡
[00:10:46.000 --> 00:10:50.000]  他是和律法師 和拉比對話
[00:10:50.000 --> 00:10:54.000]  整天說他的聰明和他的應對是令人震驚的
[00:10:54.000 --> 00:10:57.000]  連父母都驚奇
[00:10:57.000 --> 00:11:01.000]  願意我們從今天的經文裡面
[00:11:01.000 --> 00:11:03.000]  讓我們看看作為一個基督徒
[00:11:03.000 --> 00:11:07.000]  我們生命當中有兩方面
[00:11:07.000 --> 00:11:11.000]  其實可以成為我們後進步的目標
[00:11:11.000 --> 00:11:13.000]  第一方面
[00:11:13.000 --> 00:11:16.000]  很希望我們的人生
[00:11:16.000 --> 00:11:21.000]  是能夠以神的事作為優先
[00:11:21.000 --> 00:11:23.000]  他父母看見就驚奇
[00:11:23.000 --> 00:11:24.000]  他母親對他說
[00:11:24.000 --> 00:11:28.000]  我兒啊 為什麼對我們這樣呢
[00:11:28.000 --> 00:11:32.000]  看你父親和我很著急到處找你
[00:11:32.000 --> 00:11:34.000]  用今天來說
[00:11:34.000 --> 00:11:36.000]  兒子啊 擔心死父母了
[00:11:36.000 --> 00:11:38.000]  你去了哪裡
[00:11:38.000 --> 00:11:41.000]  就是這樣的態度
[00:11:41.000 --> 00:11:43.000]  但是耶穌怎麼回答
[00:11:43.000 --> 00:11:45.000]  怎麼找我
[00:11:45.000 --> 00:11:51.000]  難道你們不知道我應當在我父的家裡嗎
[00:11:51.000 --> 00:11:54.000]  原來沒有一個家字
[00:11:54.000 --> 00:11:55.000]  就是說
[00:11:55.000 --> 00:11:59.000]  難道你不知道我應該和天父在一起嗎
[00:11:59.000 --> 00:12:01.000]  這個殿是我父的殿
[00:12:01.000 --> 00:12:03.000]  我在我父親的地方
[00:12:03.000 --> 00:12:05.000]  是很正常的
[00:12:05.000 --> 00:12:06.000]  我是應當的
[00:12:06.000 --> 00:12:09.000]  我是必須的
[00:12:09.000 --> 00:12:11.000]  在和合本就說
[00:12:11.000 --> 00:12:15.000]  我是否應當以我父的事來為念
[00:12:15.000 --> 00:12:18.000]  兩種譯法都有
[00:12:18.000 --> 00:12:20.000]  不同的譯法
[00:12:20.000 --> 00:12:22.000]  相同的是什麼呢
[00:12:22.000 --> 00:12:25.000]  就是表達當時十二歲的耶穌
[00:12:25.000 --> 00:12:27.000]  人兒小小
[00:12:27.000 --> 00:12:31.000]  他就和上帝有一個很親密的關係
[00:12:31.000 --> 00:12:34.000]  所以必須以天父的事
[00:12:34.000 --> 00:12:37.000]  或者所關心的事為優先
[00:12:37.000 --> 00:12:39.000]  是必須的
[00:12:39.000 --> 00:12:41.000]  就好像上個主日
[00:12:41.000 --> 00:12:43.000]  僕恩教師說到
[00:12:43.000 --> 00:12:45.000]  當耶穌出生的時候
[00:12:45.000 --> 00:12:47.000]  乾淨人的西面和女仙之眼
[00:12:47.000 --> 00:12:50.000]  都得到滿足
[00:12:50.000 --> 00:12:53.000]  原來在兩位的人士身上
[00:12:53.000 --> 00:12:55.000]  關注以色列人的得救
[00:12:55.000 --> 00:12:59.000]  是他們人生最重要的事
[00:12:59.000 --> 00:13:01.000]  耶穌也是
[00:13:01.000 --> 00:13:05.000]  耶穌最重要的是關心神家的事
[00:13:05.000 --> 00:13:07.000]  我父的殿的事
[00:13:07.000 --> 00:13:09.000]  當他見到人在糟蹋上帝的殿的時候
[00:13:09.000 --> 00:13:13.000]  他要潔淨聖殿
[00:13:13.000 --> 00:13:15.000]  在盧格芬十章二十二節
[00:13:15.000 --> 00:13:17.000]  都是這樣記載
[00:13:17.000 --> 00:13:20.000]  一切都是我父交給我的
[00:13:20.000 --> 00:13:21.000]  除了父
[00:13:21.000 --> 00:13:23.000]  沒有人知道子是誰
[00:13:23.000 --> 00:13:26.000]  除了子和子所願意啟示的人
[00:13:26.000 --> 00:13:29.000]  沒有人知道父是誰
[00:13:29.000 --> 00:13:30.000]  簡單來說
[00:13:30.000 --> 00:13:32.000]  耶穌很認識父親
[00:13:32.000 --> 00:13:34.000]  天父
[00:13:34.000 --> 00:13:35.000]  我們透過耶穌
[00:13:35.000 --> 00:13:38.000]  我們才能夠認識天父是一個怎樣的上帝
[00:13:38.000 --> 00:13:39.000]  很感謝耶穌
[00:13:39.000 --> 00:13:41.000]  如果不是他導誠肉身
[00:13:41.000 --> 00:13:45.000]  我們對上帝根本不是太多的認識
[00:13:45.000 --> 00:13:48.000]  從這句話裡面很清楚告訴你
[00:13:48.000 --> 00:13:52.000]  耶穌和天父的關係是很親密的
[00:13:52.000 --> 00:13:54.000]  耶穌來世的目的
[00:13:54.000 --> 00:13:58.000]  就是完成天父給他的差遣
[00:13:58.000 --> 00:14:02.000]  孩和耶穌以神的事為優先
[00:14:02.000 --> 00:14:04.000]  正如二章四十節
[00:14:04.000 --> 00:14:06.000]  孩子漸漸長大
[00:14:06.000 --> 00:14:08.000]  強健起來
[00:14:08.000 --> 00:14:10.000]  充滿智慧
[00:14:10.000 --> 00:14:12.000]  又有神的恩典在他身上
[00:14:12.000 --> 00:14:14.000]  很明顯
[00:14:14.000 --> 00:14:16.000]  這是有功於約瑟和瑪利亞
[00:14:16.000 --> 00:14:18.000]  當耶穌六至十二歲的時候
[00:14:18.000 --> 00:14:20.000]  做父母是有責任
[00:14:20.000 --> 00:14:24.000]  將律法帶給孩子
[00:14:24.000 --> 00:14:26.000]  在座當中的父母
[00:14:26.000 --> 00:14:29.000]  當你的小朋友六至十二歲
[00:14:29.000 --> 00:14:31.000]  你給他什麼
[00:14:31.000 --> 00:14:33.000]  除了補品
[00:14:33.000 --> 00:14:35.000]  還有什麼
[00:14:35.000 --> 00:14:38.000]  是否一件又一件的壓力
[00:14:38.000 --> 00:14:40.000]  一件又一件的要求
[00:14:40.000 --> 00:14:43.000]  還是上帝的說話
[00:14:43.000 --> 00:14:47.000]  十二歲的耶穌之所以強健起來
[00:14:47.000 --> 00:14:49.000]  充滿智慧
[00:14:49.000 --> 00:14:51.000]  是因為約瑟和瑪利亞
[00:14:51.000 --> 00:14:54.000]  進行天父對猶太人的旨意
[00:14:54.000 --> 00:14:58.000]  就是好好教養孩子
[00:14:58.000 --> 00:15:00.000]  不僅是孩子耶穌
[00:15:00.000 --> 00:15:04.000]  有一份對父的優先態度
[00:15:04.000 --> 00:15:07.000]  其實約瑟和瑪利亞已經做了
[00:15:07.000 --> 00:15:09.000]  以致這種影響
[00:15:09.000 --> 00:15:12.000]  不斷地昏逃孩子的耶穌
[00:15:12.000 --> 00:15:17.000]  以致他知道他要以父的事為念
[00:15:17.000 --> 00:15:20.000]  第一件事我看到在二章21節
[00:15:20.000 --> 00:15:22.000]  他為耶穌行角禮
[00:15:22.000 --> 00:15:25.000]  滿了八天就給孩子行角禮
[00:15:25.000 --> 00:15:27.000]  與他起名叫耶穌
[00:15:27.000 --> 00:15:29.000]  接受聖母有成胎以前
[00:15:29.000 --> 00:15:31.000]  天使所起的名
[00:15:31.000 --> 00:15:34.000]  第二 他將耶穌奉獻
[00:15:34.000 --> 00:15:37.000]  按摩西的律法滿了潔淨的日子
[00:15:37.000 --> 00:15:39.000]  他們帶著孩子上耶路撒冷去
[00:15:39.000 --> 00:15:42.000]  要把他獻與主
[00:15:42.000 --> 00:15:45.000]  正如主的律法上所記
[00:15:45.000 --> 00:15:48.000]  凡投生的男子必稱聖歸主
[00:15:48.000 --> 00:15:50.000]  第三 要獻祭
[00:15:50.000 --> 00:15:53.000]  又要照主的律法上所說
[00:15:53.000 --> 00:15:58.000]  或用一對班溝或用兩隻初甲獻祭
[00:15:58.000 --> 00:16:00.000]  上次培根教師也說
[00:16:00.000 --> 00:16:01.000]  從這裡我們看到
[00:16:01.000 --> 00:16:04.000]  約瑟和瑪利亞其實是家境普通
[00:16:04.000 --> 00:16:10.000]  所以只能獻初甲班溝這些祭物
[00:16:10.000 --> 00:16:12.000]  第四 每年都預祭
[00:16:12.000 --> 00:16:15.000]  耶穌父母都上耶路撒冷
[00:16:15.000 --> 00:16:17.000]  是父母都上
[00:16:17.000 --> 00:16:20.000]  猶太經典沒有要求太太也要上
[00:16:20.000 --> 00:16:23.000]  但約瑟和瑪利亞不是因為他們形影不離
[00:16:23.000 --> 00:16:26.000]  公不離堂 跟得夫人
[00:16:26.000 --> 00:16:28.000]  不是這些原因
[00:16:28.000 --> 00:16:32.000]  是因為他們兩個都敬畏上帝
[00:16:32.000 --> 00:16:34.000]  耶穌說難道你們不知道
[00:16:34.000 --> 00:16:37.000]  我應當在我父的家裡嗎
[00:16:37.000 --> 00:16:39.000]  十二歲的耶穌
[00:16:39.000 --> 00:16:42.000]  這麼大膽 這麼不孝
[00:16:42.000 --> 00:16:46.000]  這樣對父母說話
[00:16:46.000 --> 00:16:48.000]  不是 其實耶穌這樣說
[00:16:48.000 --> 00:16:52.000]  是表達他很意識到自己的身份
[00:16:52.000 --> 00:16:54.000]  他知道沒有錯
[00:16:54.000 --> 00:16:57.000]  他既是約瑟的兒子
[00:16:57.000 --> 00:17:03.000]  但他同時也是上帝獨生的愛子
[00:17:03.000 --> 00:17:06.000]  可以說以父的事為優先
[00:17:06.000 --> 00:17:09.000]  成為當時孩子的耶穌
[00:17:09.000 --> 00:17:13.000]  一生工作的原則
[00:17:13.000 --> 00:17:16.000]  甚至直接出來做一個成年的耶穌
[00:17:16.000 --> 00:17:18.000]  這個觀念都沒有改變
[00:17:18.000 --> 00:17:23.000]  我們看到他去到會堂裡念聖經
[00:17:23.000 --> 00:17:27.000]  怎麼去結證聖殿
[00:17:27.000 --> 00:17:31.000]  頂智媒 我們願不願意
[00:17:31.000 --> 00:17:34.000]  在新的一年裡立志
[00:17:34.000 --> 00:17:39.000]  以神的事為你的優先
[00:17:39.000 --> 00:17:41.000]  要以神的事為優先
[00:17:41.000 --> 00:17:44.000]  是要付代價的
[00:17:44.000 --> 00:17:46.000]  這個代價不是說笑的
[00:17:46.000 --> 00:17:49.000]  可能很大
[00:17:49.000 --> 00:17:53.000]  可能會痛的
[00:17:53.000 --> 00:17:55.000]  在奉獻方面
[00:17:55.000 --> 00:18:01.000]  你願不願意以神的事為優先
[00:18:01.000 --> 00:18:04.000]  你願不願意在時間
[00:18:04.000 --> 00:18:09.000]  在金錢上優先的擺上
[00:18:09.000 --> 00:18:14.000]  這個我們從耶穌的父母約瑟 瑪利亞看到的
[00:18:14.000 --> 00:18:18.000]  瑪利亞和耶穌都一起過節
[00:18:18.000 --> 00:18:22.000]  原本約瑟可以怎樣
[00:18:22.000 --> 00:18:25.000]  一個人節省很多
[00:18:25.000 --> 00:18:27.000]  帶上太太帶上子女
[00:18:27.000 --> 00:18:29.000]  坐飛機也不少錢
[00:18:29.000 --> 00:18:33.000]  當時沒有飛機坐 支出也不少
[00:18:33.000 --> 00:18:35.000]  但反映約瑟對神
[00:18:35.000 --> 00:18:41.000]  和整個家庭教育的重視
[00:18:41.000 --> 00:18:44.000]  頂智媒 讓我們一起想一想
[00:18:44.000 --> 00:18:50.000]  反思我們今天奉獻給上帝的心態
[00:18:50.000 --> 00:18:54.000]  面對奉獻 我們有沒有一早預備
[00:18:54.000 --> 00:18:56.000]  無論是我們的十一個奉獻
[00:18:56.000 --> 00:18:57.000]  上年的奉獻
[00:18:57.000 --> 00:19:00.000]  為了主人我們帶回來的奉獻禮物
[00:19:00.000 --> 00:19:02.000]  奉獻箱的那些叫禮物
[00:19:02.000 --> 00:19:05.000]  那些叫手信
[00:19:05.000 --> 00:19:08.000]  你有沒有一早預備
[00:19:08.000 --> 00:19:11.000]  成為你必然的支出
[00:19:11.000 --> 00:19:14.000]  或者是你正常的情況下
[00:19:14.000 --> 00:19:16.000]  如果你經濟很困難
[00:19:16.000 --> 00:19:19.000]  上帝知道 上帝明白
[00:19:19.000 --> 00:19:22.000]  但當我們一切都很正常的時候
[00:19:22.000 --> 00:19:25.000]  奉獻會不會成為你和我
[00:19:25.000 --> 00:19:29.000]  必然優先要安排的呢
[00:19:29.000 --> 00:19:32.000]  要說看看這個月剩多少
[00:19:32.000 --> 00:19:34.000]  剩多就奉獻多給你
[00:19:34.000 --> 00:19:40.000]  剩少就給少一點給你
[00:19:40.000 --> 00:19:42.000]  當我們去唱新紙幣
[00:19:42.000 --> 00:19:44.000]  去派利是 封利是的時候
[00:19:44.000 --> 00:19:48.000]  頂智媒 你有沒有想到
[00:19:48.000 --> 00:19:51.000]  你也會預留一些作為奉獻
[00:19:51.000 --> 00:19:54.000]  進奉獻箱的那些
[00:19:54.000 --> 00:19:57.000]  當然上帝不會因為新就越納
[00:19:57.000 --> 00:19:58.000]  舊的就不越納
[00:19:58.000 --> 00:20:00.000]  但這個是反映我們的心態
[00:20:00.000 --> 00:20:03.000]  為甚麼我們封利是我們要用新銀紙
[00:20:03.000 --> 00:20:05.000]  但我們奉獻給上帝
[00:20:05.000 --> 00:20:10.000]  我們好像沒有重視 不在乎呢
[00:20:10.000 --> 00:20:13.000]  因為我們很捨得為我們自己的喜好
[00:20:13.000 --> 00:20:15.000]  興趣
[00:20:15.000 --> 00:20:20.000]  為我們心愛的兒女付出時間和金錢
[00:20:20.000 --> 00:20:26.000]  我們一家可以離開香港去旅行
[00:20:26.000 --> 00:20:29.000]  甚至可以離開香港坐飛機
[00:20:29.000 --> 00:20:32.000]  去看足球比賽
[00:20:32.000 --> 00:20:36.000]  我們可以供我們兒女去外國讀書
[00:20:36.000 --> 00:20:38.000]  甚至我家境不是那麼好
[00:20:38.000 --> 00:20:40.000]  最重要是可以讀書
[00:20:40.000 --> 00:20:44.000]  浸鹹水回來最重要
[00:20:44.000 --> 00:20:46.000]  甚至為了他們
[00:20:46.000 --> 00:20:49.000]  不惜離開安書區
[00:20:49.000 --> 00:20:51.000]  離開我們總擁有一切的保障
[00:20:51.000 --> 00:20:54.000]  舉家移民
[00:20:54.000 --> 00:20:58.000]  為了提升子女的競爭力
[00:20:58.000 --> 00:21:02.000]  不惜為他們的學習和活動付出一切
[00:21:02.000 --> 00:21:06.000]  最近更加有人豪花過萬願
[00:21:06.000 --> 00:21:14.000]  在二月四日去園兒女追求星的夢等等
[00:21:14.000 --> 00:21:19.000]  頂子妹 我們願不願意為我們自己
[00:21:19.000 --> 00:21:22.000]  和我們自己兒女的屬靈需要
[00:21:22.000 --> 00:21:29.000]  同樣去付出時間 精神和金錢呢
[00:21:29.000 --> 00:21:33.000]  我們有沒有教他們關於神的事
[00:21:33.000 --> 00:21:39.000]  或者神聖的事呢
[00:21:39.000 --> 00:21:41.000]  家庭崇拜我很鼓勵
[00:21:41.000 --> 00:21:43.000]  特別是當小朋友小的時候
[00:21:43.000 --> 00:21:45.000]  長大了他們很忙
[00:21:45.000 --> 00:21:47.000]  當小朋友小的時候
[00:21:47.000 --> 00:21:50.000]  時間都在我們的安排底下
[00:21:50.000 --> 00:21:52.000]  我很願意我們的父母
[00:21:52.000 --> 00:21:54.000]  能夠重視家庭崇拜
[00:21:54.000 --> 00:21:57.000]  家庭的敬拜
[00:21:57.000 --> 00:21:59.000]  讓我們我們的家
[00:21:59.000 --> 00:22:01.000]  都能夠真的好像那個牌上說
[00:22:01.000 --> 00:22:04.000]  我和我家必定侍奉耶和華
[00:22:04.000 --> 00:22:06.000]  或者好像我們另外一個牌
[00:22:06.000 --> 00:22:09.000]  就說基督是我家之主
[00:22:09.000 --> 00:22:10.000]  不是只有一個口號
[00:22:10.000 --> 00:22:12.000]  不是只有一個牌匾
[00:22:12.000 --> 00:22:16.000]  而是讓我們家真的以神為優先
[00:22:16.000 --> 00:22:19.000]  當我們一家人一起吃飯的時候
[00:22:19.000 --> 00:22:23.000]  我們有沒有一起借飯祈禱
[00:22:23.000 --> 00:22:27.000]  或者說各自修行呢
[00:22:27.000 --> 00:22:29.000]  我們為了生存
[00:22:29.000 --> 00:22:31.000]  為了養家活兒
[00:22:31.000 --> 00:22:34.000]  為了生活舒適
[00:22:34.000 --> 00:22:37.000]  我想我們很多頂子妹
[00:22:37.000 --> 00:22:44.000]  公婆用了很長時間在職場裡努力工作
[00:22:44.000 --> 00:22:48.000]  但是我們會不會因為神的心意
[00:22:48.000 --> 00:22:51.000]  同時都關心神家的事
[00:22:51.000 --> 00:22:56.000]  神家的需要呢
[00:22:56.000 --> 00:22:58.000]  或者因為神的心意提醒我們
[00:22:58.000 --> 00:23:01.000]  我們是互為肢體的
[00:23:01.000 --> 00:23:07.000]  我們願不願意去關心頂子妹的需要呢
[00:23:07.000 --> 00:23:10.000]  教會不可以單靠有限的教務長執
[00:23:10.000 --> 00:23:15.000]  去做所有關顧工作
[00:23:15.000 --> 00:23:17.000]  同行的工作
[00:23:17.000 --> 00:23:20.000]  我們頂子妹能夠以神的事為念
[00:23:20.000 --> 00:23:22.000]  看到不同的頂子妹需要的時候
[00:23:22.000 --> 00:23:24.000]  神的感動就臨到你
[00:23:24.000 --> 00:23:25.000]  你就願意踏出一步
[00:23:25.000 --> 00:23:27.000]  作出關心
[00:23:27.000 --> 00:23:29.000]  是要付出時間的
[00:23:29.000 --> 00:23:34.000]  甚至要付出金錢的
[00:23:34.000 --> 00:23:37.000]  當我們知道今天是主日的時候
[00:23:37.000 --> 00:23:42.000]  你願意優先去敬拜上帝
[00:23:42.000 --> 00:23:44.000]  不是的
[00:23:44.000 --> 00:23:47.000]  今天很難得有機會朋友來到香港
[00:23:47.000 --> 00:23:50.000]  我要跟他去旅行接待他
[00:23:50.000 --> 00:23:52.000]  或者今天我如果上班
[00:23:52.000 --> 00:23:54.000]  我有三倍工資的
[00:23:54.000 --> 00:23:59.000]  多大也不要輸蝕
[00:23:59.000 --> 00:24:02.000]  1月28日在祖堂崇拜
[00:24:02.000 --> 00:24:05.000]  來了三位來賓
[00:24:05.000 --> 00:24:07.000]  是同一個家庭
[00:24:07.000 --> 00:24:09.000]  他們來自泰國的
[00:24:09.000 --> 00:24:11.000]  那位歐先生其實是香港人
[00:24:11.000 --> 00:24:14.000]  二十多年前就移民到泰國
[00:24:14.000 --> 00:24:16.000]  娶了一個太直的華僑為妻
[00:24:16.000 --> 00:24:20.000]  生了一個只懂得說泰文英文的女兒
[00:24:20.000 --> 00:24:23.000]  TBC
[00:24:23.000 --> 00:24:25.000]  當他們三個來香港的時候
[00:24:25.000 --> 00:24:27.000]  他們說原本那天的行程
[00:24:27.000 --> 00:24:29.000]  1月28日他們的行程
[00:24:29.000 --> 00:24:32.000]  其中一樣叫海洋公園
[00:24:32.000 --> 00:24:35.000]  接著來說海洋公園當然早點去
[00:24:35.000 --> 00:24:38.000]  不要浪費就去吧
