
[00:00:00.000 --> 00:00:01.880]  在這個感恩的季節
[00:05:45.160 --> 00:05:46.840]  看看你看見什麼
[00:05:46.840 --> 00:05:48.080]  他一抬頭看就說
[00:05:48.080 --> 00:05:52.320]  這叫做孤寂的黑夜
[00:05:52.320 --> 00:05:52.880]  結果上帝說
[00:05:52.880 --> 00:05:55.080]  你再仔細看一下你看見什麼
[00:05:55.080 --> 00:05:56.640]  就這宣教師柔柔眼睛一看
[00:05:56.640 --> 00:05:59.560]  他說有星星啊
[00:05:59.560 --> 00:06:00.680]  那你來數一下
[00:06:00.680 --> 00:06:02.400]  有幾顆星星吧
[00:06:02.400 --> 00:06:04.680]  他開始數來數去發現
[00:06:04.680 --> 00:06:07.720]  哇 那天剛好是一個沒有云的夜晚
[00:06:07.720 --> 00:06:09.240]  他數不盡啊
[00:06:09.240 --> 00:06:10.720]  數不完
[00:06:10.720 --> 00:06:12.440]  結果上帝對他說
[00:06:12.440 --> 00:06:13.160]  親愛的朋友
[00:06:13.160 --> 00:06:14.840]  你再抬頭看一次
[00:06:14.840 --> 00:06:16.360]  告訴我你看見什麼
[00:06:16.360 --> 00:06:18.280]  結果他這次抬頭再次一看
[00:06:18.280 --> 00:06:20.680]  他發現他看到的不再是孤寂的黑夜
[00:06:20.680 --> 00:06:24.280]  而是滿天的星空
[00:06:24.280 --> 00:06:25.440]  那時候他就知道了
[00:06:25.440 --> 00:06:28.840]  當他開始數算主的恩典
[00:06:28.840 --> 00:06:30.720]  主的信使的時候
[00:06:30.720 --> 00:06:33.160]  他的生命是豐富的
[00:06:33.160 --> 00:06:36.040]  而神的同在是美好的
[00:06:36.040 --> 00:06:37.280]  弟兄姐妹求主幫助我們
[00:06:37.280 --> 00:06:40.440]  能夠成爲一個數算恩典的人
[00:06:40.440 --> 00:06:44.240]  我們就可以成爲一個富足的人
[00:06:44.240 --> 00:06:45.840]  但是你可能會想說
[00:06:45.840 --> 00:06:48.840]  慕斯你不瞭解我的光景
[00:06:48.840 --> 00:06:53.320]  我是真的數也數不出什麼東西來了
[00:06:53.320 --> 00:06:54.840]  但是爲什麼這個
[00:06:54.840 --> 00:06:58.200]  薩馬利亞的這個麻風病人
[00:06:58.200 --> 00:07:00.520]  他肯定比你更慘
[00:07:00.520 --> 00:07:02.800]  但是他可以成爲富足的人呢
[00:07:02.800 --> 00:07:04.240]  當我再繼續思想這個故事
[00:07:04.240 --> 00:07:05.200]  我的發現
[00:07:05.200 --> 00:07:07.680]  其實我的想象中
[00:07:07.680 --> 00:07:11.040]  我覺得這位薩馬利亞人
[00:07:11.040 --> 00:07:13.040]  他所看見的
[00:07:13.040 --> 00:07:14.440]  他所數算的
[00:07:14.440 --> 00:07:16.520]  不只是他的病好了
[00:07:16.520 --> 00:07:18.240]  而是他看見
[00:07:18.240 --> 00:07:20.960]  就好像井邊的富人所看見的
[00:07:20.960 --> 00:07:23.880]  就像在喪樹上的薩改所看見的
[00:07:23.880 --> 00:07:27.040]  就像被父親所遺忘的大衛所看見的
[00:07:27.040 --> 00:07:29.520]  就像那位失敗
[00:07:29.520 --> 00:07:33.120]  被國家趕走的摩西所看見的
[00:07:33.120 --> 00:07:35.840]  就是我算什麼
[00:07:35.840 --> 00:07:40.200]  主啊 你盡顧念我
[00:07:40.200 --> 00:07:41.720]  世人算什麼
[00:07:41.720 --> 00:07:44.600]  你盡顧念他
[00:07:44.600 --> 00:07:46.560]  他是一個再渺小不行
[00:07:46.560 --> 00:07:48.520]  他是被社會摒棄
[00:07:48.520 --> 00:07:51.080]  而且被規範到角落的
[00:07:51.080 --> 00:07:54.160]  一個病毒啊
[00:07:54.160 --> 00:07:55.880]  一個病害
[00:07:55.880 --> 00:07:57.200]  可是如此失敗
[00:07:57.200 --> 00:07:58.880]  渺小不可愛的我
[00:07:58.880 --> 00:08:01.600]  耶穌你竟然爲了我來到世上
[00:08:01.600 --> 00:08:02.080]  不但如此
[00:08:02.080 --> 00:08:03.600]  你來到我的面前
[00:08:03.600 --> 00:08:05.720]  你來醫治了我
[00:08:05.720 --> 00:08:08.280]  你知道我的需要
[00:08:08.280 --> 00:08:09.760]  你回應了我
[00:08:09.760 --> 00:08:14.280]  我覺得他之所以能夠成爲富足的人
[00:08:14.280 --> 00:08:16.280]  他看到的不只是他的病德醫治
[00:08:16.280 --> 00:08:17.040]  因爲如果是這樣的話
[00:08:17.040 --> 00:08:19.760]  其他九個人也富足了
[00:08:19.760 --> 00:08:21.760]  可是爲什麼只有他能夠富足到個程度
[00:08:21.760 --> 00:08:24.480]  可以大聲榮耀神
[00:08:24.480 --> 00:08:25.680]  並且來跪拜
[00:08:25.680 --> 00:08:29.520]  因爲他看見的不只是恩典的手
[00:08:29.520 --> 00:08:34.160]  他看見的是那位恩典的愛他的主
[00:08:34.160 --> 00:08:35.920]  所以弟兄姐妹今天在我們的生命當中
[00:08:35.920 --> 00:08:37.160]  我們要來數算恩典
[00:08:37.160 --> 00:08:38.480]  求主幫助我們不只是數算
[00:08:38.480 --> 00:08:40.720]  這個一個又一個的恩典
[00:08:40.720 --> 00:08:46.720]  更看到這恩典的手後面那位愛你的主啊
[00:08:46.720 --> 00:08:48.920]  其實同時當我們在數算恩典的同時
[00:08:48.920 --> 00:08:52.440]  我們也看見不只是恩典的手後面的主
[00:08:52.440 --> 00:08:56.240]  我們也看到其實在每一個恩典後面
[00:08:56.240 --> 00:08:57.800]  有多少的弟兄姐妹
[00:08:57.800 --> 00:09:00.000]  多少的家人
[00:09:00.000 --> 00:09:03.600]  甚至可能你平常也不太有機會認識的人
[00:09:03.600 --> 00:09:06.120]  也是在祝福着你
[00:09:06.120 --> 00:09:08.320]  所以當我們有一個感恩的心的時候
[00:09:08.320 --> 00:09:11.160]  我們成爲一個富足的人
[00:09:11.160 --> 00:09:12.080]  Amen
[00:09:12.080 --> 00:09:13.160]  Hallelujah
[00:09:13.160 --> 00:09:16.240]  那祝福我們在這個感恩的這個季節
[00:09:16.240 --> 00:09:18.080]  我們數算恩典
[00:09:18.080 --> 00:09:20.360]  我們就成爲富足的人
[00:09:20.360 --> 00:09:21.480]  Hallelujah
[00:09:21.480 --> 00:09:25.880]  當你甚至想到不知道要算什麼呢
[00:09:25.880 --> 00:09:27.160]  要數算什麼
[00:09:27.160 --> 00:09:28.600]  你就可以想到
[00:09:28.600 --> 00:09:32.000]  神你竟然是這樣的孤念我這樣的愛我
[00:09:32.000 --> 00:09:34.720]  告訴你當你這樣開始思想的時候
[00:09:34.720 --> 00:09:39.360]  你生命就好像那個非洲的宣教師一樣
[00:09:39.360 --> 00:09:42.160]  越來越數越多越數越多
[00:09:42.160 --> 00:09:44.200]  你生命不是孤寂的黑夜
[00:09:44.200 --> 00:09:46.280]  是美麗的星空
[00:09:46.280 --> 00:09:47.640]  Amen
[00:09:47.640 --> 00:09:52.280]  接下來第二個就是感恩能夠使你恢復一個和睦的關係
[00:09:52.280 --> 00:10:00.520]  好不好跟旁邊的人說感恩能夠使你恢復和睦的關係
[00:10:00.520 --> 00:10:01.560]  我在預備這獎章的時候
[00:10:01.560 --> 00:10:04.840]  我真的是爲每一位天空姐妹我們的家庭來祝福禱告
[00:10:04.840 --> 00:10:09.160]  讓我們真是能夠來得到這樣的一個感恩
[00:10:09.160 --> 00:10:11.800]  而釋放出的和睦的關係
[00:10:11.800 --> 00:10:14.520]  我們看到路加福音十七章十六節這邊說
[00:10:14.520 --> 00:10:20.680]  這個撒瑪利亞人他又伏伏在耶穌腳前感謝他
[00:10:20.680 --> 00:10:24.080]  那我們看到這位麻風病人
[00:10:24.080 --> 00:10:29.080]  他因爲他數算恩典
[00:10:29.080 --> 00:10:31.360]  他就來到了神的面前
[00:10:31.360 --> 00:10:33.080]  他就來到了耶穌的面前
[00:10:33.080 --> 00:10:40.640]  而耶穌基督也看到也肯定也重視他這一顆感恩的心
[00:10:40.640 --> 00:10:43.560]  這邊說這人是撒瑪利亞人
[00:10:43.560 --> 00:10:51.040]  我們剛纔講到撒瑪利亞人和猶太人是一個不相來往的關係
[00:10:51.040 --> 00:10:53.760]  我們看到耶穌貴爲一個夫子
[00:10:53.760 --> 00:11:01.560]  和這位社會摒棄的角落是不應該會有任何好像很連結的關係
[00:11:01.560 --> 00:11:04.960]  可是因爲一位感恩的撒瑪利亞人
[00:11:04.960 --> 00:11:08.640]  和一位重視感恩的耶穌基督
[00:11:08.640 --> 00:11:13.520]  我們看見猶太人和外邦人的關係恢復了
[00:11:13.520 --> 00:11:21.280]  我們看見一位崇高的夫子和一位社會摒棄的麻風病人的關係也恢復了
[00:11:21.280 --> 00:11:26.920]  所以我看見感恩實在是恢復關係很重要重要重要的一個關鍵
[00:11:26.920 --> 00:11:32.440]  現在我們看到許多家庭真的是有很多的緊張的關係
[00:11:32.440 --> 00:11:36.080]  那可是我們再仔細想想
[00:11:36.080 --> 00:11:42.280]  當我們其實說實在我真的是相信每一個家庭婚姻都是
[00:11:42.280 --> 00:11:46.080]  大家都是希望能夠爲彼此好的
[00:11:46.080 --> 00:11:47.880]  都希望爲這個家庭好
[00:11:47.880 --> 00:11:51.080]  可是爲什麼會烏煙瘴氣
[00:11:51.080 --> 00:11:54.880]  其實你想想看如果當你一直在嫌對方不夠好
[00:11:54.880 --> 00:11:57.600]  當你一直在數落別人的不是的時候
[00:11:57.600 --> 00:12:01.720]  這個關係怎麼可能會好呢
[00:12:01.720 --> 00:12:06.040]  可是當你反過來常常記得別人的付出
[00:12:06.040 --> 00:12:09.280]  並且真誠的爲此來感謝
[00:12:09.280 --> 00:12:12.960]  那這個關係怎麼可能會不好呢
[00:12:12.960 --> 00:12:15.120]  當然我講這話並不是說
[00:12:15.120 --> 00:12:18.400]  你在一個關係當中不能講不中聽的話
[00:12:18.400 --> 00:12:19.480]  是需要的
[00:12:19.480 --> 00:12:23.120]  因爲有些時候這個tough love還是需要的
[00:12:23.120 --> 00:12:26.280]  特別是我太太爲了我的體重
[00:12:26.280 --> 00:12:29.800]  她必須要講一些tough love
[00:12:29.800 --> 00:12:33.600]  特別那時候我岳母剛來美國就是來看我們的時候
[00:12:33.600 --> 00:12:37.080]  還送了從臺灣做了減重來帶來
[00:12:37.080 --> 00:12:40.040]  那我太太就說你知道爲什麼我媽要帶減重嗎
[00:12:40.040 --> 00:12:43.200]  就是要你減重
[00:12:43.200 --> 00:12:45.640]  用盡各種方法就是要tough love
[00:12:45.640 --> 00:12:47.640]  Let me know
[00:12:47.640 --> 00:12:50.920]  真是那次說那我到底要不要喫
[00:12:50.920 --> 00:12:53.640]  要專心講到
[00:12:53.640 --> 00:12:58.360]  可是我認爲記得彼此的好
[00:12:58.360 --> 00:13:00.480]  獻上彼此的感謝
[00:13:00.480 --> 00:13:04.960]  是關係中很重要一個潤滑劑
[00:13:04.960 --> 00:13:07.800]  前幾天我聽到一個
[00:13:07.800 --> 00:13:10.240]  我覺得就是我們常聽到的故事
[00:13:10.240 --> 00:13:13.960]  就是很優秀的父母
[00:13:13.960 --> 00:13:16.040]  各方面都優秀又愛主各方面都很好
[00:13:16.040 --> 00:13:19.320]  可是孩子和孩子關係很緊張
[00:13:19.320 --> 00:13:20.000]  原因是什麼
[00:13:20.000 --> 00:13:25.040]  因爲父母親希望孩子是成績一定要straight A
[00:13:25.040 --> 00:13:27.360]  不但straight A plus
[00:13:27.360 --> 00:13:29.120]  原因是you are Asian
[00:13:29.120 --> 00:13:33.440]  you should get straight A
[00:13:33.440 --> 00:13:39.200]  I'm a Chinese
[00:13:39.200 --> 00:13:40.360]  我也很忠實的
[00:13:40.360 --> 00:13:46.120]  我的成績單是from C to shining C
[00:13:46.120 --> 00:13:47.800]  然後結果就有個孩子
[00:13:47.800 --> 00:13:49.840]  他拿了A-他就哭了
[00:13:49.840 --> 00:13:51.960]  跑到別人家去哭
[00:13:51.960 --> 00:13:54.120]  就是跑到我朋友家去哭
[00:13:54.120 --> 00:13:54.920]  他說你幹嘛哭
[00:13:54.920 --> 00:13:56.680]  他說我拿A-
[00:13:56.680 --> 00:13:58.600]  我爸爸要打我
[00:13:58.600 --> 00:14:02.520]  A-是我禱告蒙映雲的成績
[00:14:02.520 --> 00:14:03.680]  那我就覺得
[00:14:03.680 --> 00:14:04.600]  其實我說實在話
[00:14:04.600 --> 00:14:08.280]  我覺得很不公平吧
[00:14:08.280 --> 00:14:10.840]  或者說很虧
[00:14:10.840 --> 00:14:14.320]  直接拿成績straight A的成績還被
[00:14:14.320 --> 00:14:15.640]  我就很虧說真的
[00:14:15.640 --> 00:14:17.760]  因爲你想想看
[00:14:17.760 --> 00:14:18.600]  你仔細想一下
[00:14:18.600 --> 00:14:22.960]  我就是一個straight C的人
[00:14:22.960 --> 00:14:24.080]  OK 我們不是真的straight C
[00:14:24.080 --> 00:14:24.520]  OK anyway
[00:14:24.520 --> 00:14:25.280]  這不談
[00:14:25.280 --> 00:14:25.680]  舉例
[00:14:25.680 --> 00:14:27.920]  就有一個straight C的人
[00:14:27.920 --> 00:14:31.640]  可是他蠻有自信的
[00:14:31.640 --> 00:14:33.520]  然後生活也充滿盼望
[00:14:33.520 --> 00:14:35.160]  也很有喜樂
[00:14:35.160 --> 00:14:35.800]  這明明
[00:14:35.800 --> 00:14:37.920]  然後另外一個是straight A的人
[00:14:37.920 --> 00:14:39.520]  可是都覺得自己不夠好
[00:14:39.520 --> 00:14:41.800]  你不覺得這人很虧嗎
[00:14:41.800 --> 00:14:44.120]  你不覺得很虧啊
[00:14:44.120 --> 00:14:46.120]  但你們都不回答
[00:14:46.120 --> 00:14:47.120]  因爲你們都straight A的
[00:14:47.120 --> 00:14:49.000]  我知道
[00:14:49.000 --> 00:14:52.160]  straight C的人也不用太壓抑
[00:14:52.160 --> 00:14:52.920]  你可以開心
[00:14:52.920 --> 00:14:54.000]  沒問題
[00:14:54.000 --> 00:14:55.080]  不是重點
[00:14:55.080 --> 00:14:56.200]  重點就是說
[00:14:56.200 --> 00:15:00.560]  那怎麼樣能夠讓家裏的關係
[00:15:00.560 --> 00:15:01.840]  能夠和好呢
[00:15:01.840 --> 00:15:03.600]  其實我們多少的夫妻
[00:15:03.600 --> 00:15:05.000]  我們做夫妻的角色
[00:15:05.000 --> 00:15:07.960]  你沒有A 沒有A也有B也是很好了吧
[00:15:07.960 --> 00:15:08.960]  可是爲什麼大家常覺得
[00:15:08.960 --> 00:15:10.600]  彼此不夠好呢
[00:15:10.600 --> 00:15:12.000]  我們在小組裏面也是
[00:15:12.000 --> 00:15:14.920]  大家都已經很盡心盡力地在服事了嘛
[00:15:14.920 --> 00:15:16.760]  可是爲什麼大家還覺得不夠好呢
[00:15:16.760 --> 00:15:20.280]  氣氛就很緊張
[00:15:20.280 --> 00:15:20.760]  那我就發現
[00:15:20.760 --> 00:15:23.240]  其實我們要來celebrate
[00:15:23.240 --> 00:15:27.360]  要來感恩大家已經做到的部分
[00:15:27.360 --> 00:15:29.080]  我覺得如果你有孩子
[00:15:29.080 --> 00:15:30.960]  成績拿A-
[00:15:30.960 --> 00:15:32.400]  如果在我們家放鞭炮
[00:15:32.400 --> 00:15:34.640]  你覺得不盡理想
[00:15:34.640 --> 00:15:35.920]  如果你覺得不盡理想
[00:15:35.920 --> 00:15:36.320]  沒有關係
[00:15:36.320 --> 00:15:39.400]  你是否還是能夠約他出來
[00:15:39.400 --> 00:15:42.400]  爲了你的努力
[00:15:42.400 --> 00:15:44.480]  我來恭喜你
[00:15:44.480 --> 00:15:48.000]  我來對你說good job
[00:15:48.000 --> 00:15:49.280]  那有些成績單
[00:15:49.280 --> 00:15:50.600]  你這個不太能看
[00:15:50.600 --> 00:15:51.360]  他還拿給你看
[00:15:51.360 --> 00:15:53.040]  你就有一天約他出來
[00:15:53.040 --> 00:15:55.400]  爲了你有勇氣
[00:15:55.400 --> 00:15:56.840]  把成績單拿給爸爸
[00:15:56.840 --> 00:15:59.600]  然後願意來信任
[00:15:59.600 --> 00:16:04.560]  爸爸這樣的一個接納也好
[00:16:04.560 --> 00:16:06.560]  我要來鼓勵你
[00:16:06.560 --> 00:16:08.080]  然後這個時候不要說但是
[00:16:08.080 --> 00:16:09.360]  這個時候先不要說但是
[00:16:09.360 --> 00:16:11.560]  你說但是就沒用了
[00:16:11.560 --> 00:16:11.920]  對
[00:16:11.920 --> 00:16:13.040]  然後就說來
[00:16:13.040 --> 00:16:14.360]  請你喫個yoghurt land
[00:16:14.360 --> 00:16:14.960]  或者請你
[00:16:14.960 --> 00:16:15.560]  你知道嗎
[00:16:15.560 --> 00:16:18.160]  就celebrate一些這種這種東西
[00:16:18.160 --> 00:16:21.960]  其實這個對於關係非常非常重要和寶貴的
[00:16:21.960 --> 00:16:23.760]  可能我從小就是被這種celebrate
[00:16:23.760 --> 00:16:27.200]  所以現在長成這個樣子
[00:16:27.200 --> 00:16:28.200]  但我是真的覺得
[00:16:28.200 --> 00:16:30.600]  其實我們需要來celebrate
[00:16:30.600 --> 00:16:32.400]  要需要來感謝
[00:16:32.400 --> 00:16:35.200]  並且要有這樣的一個行動
[00:16:35.200 --> 00:16:38.880]  那就可以讓關係得到恢復
[00:16:38.880 --> 00:16:41.160]  那我們常說什麼
[00:16:41.160 --> 00:16:43.680]  an apple a day keeps the doctor away
[00:16:43.680 --> 00:16:44.760]  那我在預備着講到的時候
[00:16:44.760 --> 00:16:46.240]  我就想到一個詞
[00:16:46.240 --> 00:16:49.000]  就是其實蠻沒有很好
[00:16:49.000 --> 00:16:50.280]  但是就是沒有沒有很厲害
[00:16:50.280 --> 00:16:52.680]  但是我覺得反正就是get idea
