
[00:00:00.000 --> 00:00:01.500]  有人的地方
[00:01:14.920 --> 00:01:17.600]  不知道大家跟自己的配偶發生磨擦的時候
[00:01:17.600 --> 00:01:19.440]  我估計每個人都有
[00:01:19.440 --> 00:01:20.600]  有沒有人說沒有的呢?
[00:01:20.600 --> 00:01:22.880]  不會吧
[00:01:22.880 --> 00:01:24.880]  當你跟別人發生磨擦的時候
[00:01:24.880 --> 00:01:27.100]  不知道大家的反應
[00:01:27.100 --> 00:01:28.440]  會是怎樣的呢?
[00:01:28.440 --> 00:01:34.260]  大家會怎樣去處理關係上的衝突呢?
[00:01:34.260 --> 00:01:37.840]  今天跟大家做一個測試
[00:01:37.840 --> 00:01:42.040]  如果這個代表你的曾經有這樣的表現反應的話
[00:01:42.040 --> 00:01:43.560]  舉手吧
[00:01:43.560 --> 00:01:44.680]  看看有沒有勇氣
[00:01:44.680 --> 00:01:46.840]  看看下一張
[00:01:46.840 --> 00:01:47.840]  有沒有啊?
[00:01:47.840 --> 00:01:53.440]  接著下一張
[00:01:53.440 --> 00:01:54.440]  有沒有啊?
[00:01:54.440 --> 00:01:57.080]  有啊
[00:01:57.080 --> 00:01:58.640]  下一張
[00:01:58.640 --> 00:02:02.640]  有沒有這樣的情況呢?
[00:02:02.640 --> 00:02:03.640]  我也有啊
[00:02:03.640 --> 00:02:05.040]  因為我說話太大聲
[00:02:05.040 --> 00:02:06.240]  所以別人經常罵我
[00:02:06.240 --> 00:02:09.640]  我說話這麼大聲
[00:02:09.640 --> 00:02:10.640]  不說就不說吧
[00:02:10.640 --> 00:02:12.640]  為什麼要提起?
[00:02:12.640 --> 00:02:13.640]  又有啊
[00:02:13.640 --> 00:02:15.640]  接著下一個
[00:02:15.640 --> 00:02:18.640]  這個好像比較空的
[00:02:18.640 --> 00:02:21.140]  這個好像我就
[00:02:21.140 --> 00:02:21.640]  OK
[00:02:21.640 --> 00:02:23.640]  我沒有了
[00:02:23.640 --> 00:02:24.640]  這個我有
[00:02:24.640 --> 00:02:26.640]  有沒有?
[00:02:26.640 --> 00:02:27.640]  下一張
[00:02:27.640 --> 00:02:31.640]  我跟你拼過
[00:02:31.640 --> 00:02:32.640]  有沒有啊?
[00:02:32.640 --> 00:02:33.640]  也有啊
[00:02:33.640 --> 00:02:34.640]  不是吧
[00:02:34.640 --> 00:02:35.640]  OK
[00:02:35.640 --> 00:02:36.640]  下一張
[00:02:36.640 --> 00:02:39.640]  你為什麼不說話呢?
[00:02:39.640 --> 00:02:40.640]  又有了
[00:02:40.640 --> 00:02:41.640]  為什麼不說話呢?
[00:02:41.640 --> 00:02:42.640]  OK
[00:02:42.640 --> 00:02:43.640]  再下一張
[00:02:43.640 --> 00:02:45.640]  你還睡得著嗎?
[00:02:45.640 --> 00:02:46.640]  有沒有?
[00:02:46.640 --> 00:02:47.640]  為什麼只有男生舉手呢?
[00:02:47.640 --> 00:02:49.640]  為什麼只有太太不舉手呢?
[00:02:49.640 --> 00:02:50.640]  我怎麼看到太太舉手呢?
[00:02:50.640 --> 00:02:52.640]  這張應該是你舉手的吧?
[00:02:52.640 --> 00:02:53.640]  有沒有姐妹這樣的呢?
[00:02:53.640 --> 00:02:56.640]  OK
[00:02:56.640 --> 00:02:58.640]  下一張
[00:02:58.640 --> 00:03:01.640]  有沒有啊?
[00:03:01.640 --> 00:03:05.640]  摸不透女人心
[00:03:05.640 --> 00:03:06.640]  OK
[00:03:06.640 --> 00:03:07.640]  還有
[00:03:07.640 --> 00:03:09.640]  有沒有?
[00:03:09.640 --> 00:03:12.640]  又有
[00:03:12.640 --> 00:03:13.640]  不要再說了
[00:03:13.640 --> 00:03:14.640]  煩死了
[00:03:14.640 --> 00:03:15.640]  OK
[00:03:15.640 --> 00:03:17.640]  我又做錯什麼了?
[00:03:17.640 --> 00:03:20.640]  有時候我們什麼都不知道
[00:03:20.640 --> 00:03:21.640]  OK
[00:03:23.640 --> 00:03:26.640]  這個反應真的很大
[00:03:26.640 --> 00:03:28.640]  你們不要碰我
[00:03:28.640 --> 00:03:29.640]  很不濟
[00:03:29.640 --> 00:03:30.640]  OK
[00:03:30.640 --> 00:03:31.640]  哇
[00:03:31.640 --> 00:03:34.640]  正如我剛才說的
[00:03:34.640 --> 00:03:36.640]  每對夫妻
[00:03:36.640 --> 00:03:38.640]  都會有大磨小擇的時候
[00:03:38.640 --> 00:03:39.640]  甚至有人說
[00:03:39.640 --> 00:03:40.640]  在婚姻生活裡面
[00:03:40.640 --> 00:03:42.640]  磨擦的時間
[00:03:42.640 --> 00:03:44.640]  是佔了婚姻生活裡面的
[00:03:44.640 --> 00:03:46.640]  四分之一
[00:03:46.640 --> 00:03:48.640]  25%
[00:03:48.640 --> 00:03:49.640]  OK
[00:03:49.640 --> 00:03:50.640]  問題就是說
[00:03:50.640 --> 00:03:53.640]  在我們有磨擦的時間裡面
[00:03:53.640 --> 00:03:55.640]  我們是會讓對方
[00:03:55.640 --> 00:03:57.640]  利用這個機會
[00:03:57.640 --> 00:03:59.640]  更深的去認識
[00:03:59.640 --> 00:04:01.640]  我們的個性
[00:04:01.640 --> 00:04:03.640]  還是
[00:04:03.640 --> 00:04:05.640]  暴露了我們的幼稚
[00:04:05.640 --> 00:04:07.640]  和不成熟
[00:04:07.640 --> 00:04:10.640]  我們在大磨小擇的時間裡面
[00:04:10.640 --> 00:04:13.640]  到底我們是一起
[00:04:13.640 --> 00:04:15.640]  可以尋求一個解決的方法
[00:04:15.640 --> 00:04:17.640]  還是只是
[00:04:17.640 --> 00:04:19.640]  看誰贏
[00:04:19.640 --> 00:04:22.640]  兩個在一個對立的地位當中
[00:04:22.640 --> 00:04:24.640]  所以今天和大家分享的就是
[00:04:24.640 --> 00:04:26.640]  當我們遇到這樣的磨擦的時候
[00:04:26.640 --> 00:04:27.640]  我們應該怎麼做呢?
[00:04:27.640 --> 00:04:28.640]  我們看幾節聖經吧
[00:04:28.640 --> 00:04:31.640]  繼續看《雅歌書》第五章
[00:04:31.640 --> 00:04:33.640]  第一到第四節
[00:04:33.640 --> 00:04:35.640]  這裡是新娘說的
[00:04:35.640 --> 00:04:36.640]  剛剛結婚了
[00:04:36.640 --> 00:04:37.640]  結婚沒多久
[00:04:37.640 --> 00:04:38.640]  我雖然躺著
[00:04:38.640 --> 00:04:40.640]  心裡卻清醒
[00:04:40.640 --> 00:04:44.640]  我夢見愛人在門外敲門
[00:04:44.640 --> 00:04:46.640]  親愛的
[00:04:46.640 --> 00:04:48.640]  讓我進來吧
[00:04:48.640 --> 00:04:50.640]  我的愛人
[00:04:50.640 --> 00:04:51.640]  我的日子
[00:04:51.640 --> 00:04:53.640]  我的頭上滿是露水
[00:04:53.640 --> 00:04:56.640]  我的頭髮被夜霧濕透了
[00:04:56.640 --> 00:04:57.640]  新娘說
[00:04:57.640 --> 00:04:59.640]  我已經脫了衣服
[00:04:59.640 --> 00:05:01.640]  怎好再起來穿衣服
[00:05:01.640 --> 00:05:02.640]  我已經洗了腳
[00:05:02.640 --> 00:05:04.640]  怎好再濃妝呢
[00:05:04.640 --> 00:05:08.640]  我的愛人從門縫伸手進來
[00:05:08.640 --> 00:05:09.640]  因她的靠近
[00:05:09.640 --> 00:05:11.640]  我心跳不已
[00:05:11.640 --> 00:05:15.640]  不知道我的弟兄們有沒有同感呢?
[00:05:15.640 --> 00:05:17.640]  我剛才說最難懂女人心
[00:05:17.640 --> 00:05:19.640]  有時真的很難明白
[00:05:19.640 --> 00:05:22.640]  明明是很想見自己的愛人
[00:05:22.640 --> 00:05:24.640]  連睡在床上也做夢
[00:05:24.640 --> 00:05:27.640]  愛人在門外敲門
[00:05:27.640 --> 00:05:29.640]  但愛人真的敲門的時候
[00:05:29.640 --> 00:05:31.640]  偏偏不肯起來開門
[00:05:31.640 --> 00:05:33.640]  大家有沒有試過呢?
[00:05:33.640 --> 00:05:34.640]  特別是拍拖的時候
[00:05:34.640 --> 00:05:35.640]  很明顯
[00:05:35.640 --> 00:05:37.640]  這個舒拉蜜的女子
[00:05:37.640 --> 00:05:40.640]  跟所羅門發生了一些摩擦
[00:05:40.640 --> 00:05:42.640]  我估計可能結婚之後
[00:05:42.640 --> 00:05:43.640]  這個女子發覺
[00:05:43.640 --> 00:05:44.640]  跟你結婚了
[00:05:44.640 --> 00:05:46.640]  但你也沒有時時來看我
[00:05:46.640 --> 00:05:48.640]  結婚前經常拍拖來見我
[00:05:48.640 --> 00:05:50.640]  結婚之後你便經常來看我
[00:05:50.640 --> 00:05:53.640]  所羅門又覺得自己每天都很忙
[00:05:53.640 --> 00:05:54.640]  要做皇帝
[00:05:54.640 --> 00:05:57.640]  每天處理萬機
[00:05:57.640 --> 00:05:59.640]  希望晚上回到家的時候
[00:05:59.640 --> 00:06:01.640]  來到這個女子的房間
[00:06:01.640 --> 00:06:04.640]  可以得到安慰和休息
[00:06:04.640 --> 00:06:09.640]  但竟然被拒諸門外
[00:06:09.640 --> 00:06:10.640]  這個所羅門王
[00:06:10.640 --> 00:06:12.640]  我相信可能覺得這個女子不體諒他
[00:06:12.640 --> 00:06:14.640]  不明白他那麼辛苦
[00:06:14.640 --> 00:06:17.640]  給他一個不是理由的理由
[00:06:17.640 --> 00:06:19.640]  我洗乾淨腳
[00:06:19.640 --> 00:06:20.640]  我換了衣服
[00:06:20.640 --> 00:06:21.640]  我上了床
[00:06:21.640 --> 00:06:23.640]  我怎會弄髒腳
[00:06:23.640 --> 00:06:27.640]  所以當我們跟別人發生摩擦的時候
[00:06:27.640 --> 00:06:30.640]  特別是跟自己的配偶
[00:06:30.640 --> 00:06:33.640]  搞得不開心、不愉快
[00:06:33.640 --> 00:06:35.640]  甚至覺得對方很不體諒
[00:06:35.640 --> 00:06:37.640]  傷害了我
[00:06:37.640 --> 00:06:39.640]  我們應該怎樣做呢?
[00:06:39.640 --> 00:06:41.640]  這些原則
[00:06:41.640 --> 00:06:42.640]  當然對夫婦有用
[00:06:42.640 --> 00:06:45.640]  但我希望幫助我們跟別人相處的時候
[00:06:45.640 --> 00:06:47.640]  我們學習怎樣去反應
[00:06:47.640 --> 00:06:49.640]  去處理這個問題
[00:06:49.640 --> 00:06:51.640]  第一件事我們要做的是什麼?
[00:06:51.640 --> 00:06:54.640]  拒絕反擊
[00:06:54.640 --> 00:06:56.640]  拒絕反擊
[00:06:56.640 --> 00:06:57.640]  新郎就說
[00:06:57.640 --> 00:06:59.640]  親愛的讓我進來吧
[00:06:59.640 --> 00:07:00.640]  我的愛人
[00:07:00.640 --> 00:07:01.640]  我的甲子
[00:07:01.640 --> 00:07:02.640]  我的頭上滿是露水
[00:07:02.640 --> 00:07:04.640]  我的頭髮被夜霧濕透了
[00:07:04.640 --> 00:07:07.640]  我的愛人從門房伸手進來
[00:07:07.640 --> 00:07:08.640]  一旦你靠近
[00:07:08.640 --> 00:07:10.640]  我就心跳不已
[00:07:10.640 --> 00:07:12.640]  大家想想
[00:07:12.640 --> 00:07:13.640]  鎖羅門回來的時候
[00:07:13.640 --> 00:07:14.640]  剛才說過
[00:07:14.640 --> 00:07:15.640]  當皇帝
[00:07:15.640 --> 00:07:16.640]  經過一天的時間
[00:07:16.640 --> 00:07:17.640]  很累
[00:07:17.640 --> 00:07:19.640]  很想得到妻子的安慰
[00:07:19.640 --> 00:07:21.640]  很想能夠
[00:07:21.640 --> 00:07:23.640]  透過妻子的抒解
[00:07:23.640 --> 00:07:24.640]  一天的疲勞
[00:07:24.640 --> 00:07:28.640]  但我妻子竟然連門口都不讓她進去
[00:07:28.640 --> 00:07:29.640]  我切身諸離歸
[00:07:29.640 --> 00:07:31.640]  如果是我呢?
[00:07:31.640 --> 00:07:33.640]  我心裏會想什麼呢?
[00:07:33.640 --> 00:07:35.640]  到底發生什麼事了?
[00:07:35.640 --> 00:07:36.640]  我回來見你
[00:07:36.640 --> 00:07:37.640]  但你不讓我進去
[00:07:37.640 --> 00:07:38.640]  到底發生什麼事了?
[00:07:38.640 --> 00:07:39.640]  我有什麼地方得罪你呢?
[00:07:39.640 --> 00:07:40.640]  你剛才是其中一個
[00:07:40.640 --> 00:07:42.640]  有什麼地方得罪你呢?
[00:07:42.640 --> 00:07:43.640]  你這樣說
[00:07:43.640 --> 00:07:46.640]  分明是故意拒絕我
[00:07:46.640 --> 00:07:48.640]  這是我
[00:07:48.640 --> 00:07:51.640]  如果當中的男士是你呢?
[00:07:51.640 --> 00:07:52.640]  你又會怎樣反應呢?
[00:07:52.640 --> 00:07:55.640]  你會不會像鎖羅門王一樣
[00:07:55.640 --> 00:07:56.640]  親愛的
[00:07:56.640 --> 00:07:57.640]  讓我進來吧
[00:07:57.640 --> 00:07:59.640]  你看我的頭髮都濕透了
[00:07:59.640 --> 00:08:02.640]  我的愛人的甲子讓我進來吧
[00:08:02.640 --> 00:08:05.640]  這個會不會是你的反應呢?
[00:08:05.640 --> 00:08:13.640]  很多時候我們讓我們的磨擦升級和白熱化
[00:08:13.640 --> 00:08:17.640]  就是因為我們習慣了即時反擊
[00:08:17.640 --> 00:08:18.640]  是不是?
[00:08:18.640 --> 00:08:19.640]  有些人不喜歡的時候
[00:08:19.640 --> 00:08:21.640]  我們馬上就豎起來
[00:08:21.640 --> 00:08:24.640]  要去反擊
[00:08:24.640 --> 00:08:28.640]  當我們這樣做的時候
[00:08:28.640 --> 00:08:29.640]  我們覺得
[00:08:29.640 --> 00:08:31.640]  因為這個人這樣跟我說話
[00:08:31.640 --> 00:08:32.640]  這樣對待我
[00:08:32.640 --> 00:08:34.640]  是無緣無故的
[00:08:34.640 --> 00:08:36.640]  毫無道理的
[00:08:36.640 --> 00:08:37.640]  去針對
[00:08:37.640 --> 00:08:39.640]  去拒絕
[00:08:39.640 --> 00:08:41.640]  所以我們馬上要反擊
[00:08:41.640 --> 00:08:43.640]  不可以讓你這樣對待我
[00:08:43.640 --> 00:08:44.640]  保羅怎樣提醒我們呢?
[00:08:44.640 --> 00:08:45.640]  保羅說
[00:08:45.640 --> 00:08:47.640]  要謹慎
[00:08:47.640 --> 00:08:49.640]  誰都不可以惡報惡
[00:08:49.640 --> 00:08:51.640]  要常常彼此關心
[00:08:51.640 --> 00:08:53.640]  為別人的好處著想
[00:08:53.640 --> 00:08:55.640]  保羅的意思是什麼呢?
[00:08:55.640 --> 00:08:58.640]  如果我們是以惡報惡
[00:08:58.640 --> 00:08:59.640]  以辱罵還辱罵
[00:08:59.640 --> 00:09:01.640]  互相指責呢?
[00:09:01.640 --> 00:09:03.640]  可不可以解決問題呢?
[00:09:03.640 --> 00:09:05.640]  好,大家吵架吧
[00:09:05.640 --> 00:09:06.640]  不會解決問題的
[00:09:06.640 --> 00:09:08.640]  大家都是為了一口氣
[00:09:08.640 --> 00:09:10.640]  受不了一口氣
[00:09:10.640 --> 00:09:11.640]  吐出來
[00:09:11.640 --> 00:09:13.640]  你吐出來,我吐出來
[00:09:13.640 --> 00:09:15.640]  大家這樣吵的時候
[00:09:15.640 --> 00:09:17.640]  不能夠解決問題
[00:09:17.640 --> 00:09:18.640]  所以保羅說
[00:09:18.640 --> 00:09:20.640]  我們應該先想一想
[00:09:20.640 --> 00:09:22.640]  到底是什麼原因
[00:09:22.640 --> 00:09:25.640]  讓對方會有這樣的反應呢?
[00:09:25.640 --> 00:09:27.640]  是什麼原因
[00:09:27.640 --> 00:09:31.640]  讓對方有這樣的行動表現呢?
[00:09:31.640 --> 00:09:33.640]  《聖經》裡面告訴我們
[00:09:33.640 --> 00:09:35.640]  耶穌是誰呢?
[00:09:35.640 --> 00:09:37.640]  神的兒子,大家都知道
[00:09:37.640 --> 00:09:39.640]  耶穌是神的兒子
[00:09:39.640 --> 00:09:40.640]  但是《聖經》說
[00:09:40.640 --> 00:09:42.640]  他被罵的時候
[00:09:42.640 --> 00:09:44.640]  不還口
[00:09:44.640 --> 00:09:46.640]  受害,被殺的時候
[00:09:46.640 --> 00:09:49.640]  口裡沒有說威嚇的話
[00:09:49.640 --> 00:09:51.640]  所以呢
[00:09:51.640 --> 00:09:52.640]  我鼓勵大家
[00:09:52.640 --> 00:09:56.640]  試試在開口反擊之前
[00:09:56.640 --> 00:09:59.640]  自己心裡要叫停
[00:09:59.640 --> 00:10:01.640]  STOP
[00:10:01.640 --> 00:10:03.640]  你想發作了
[00:10:03.640 --> 00:10:04.640]  心裡叫停
[00:10:04.640 --> 00:10:06.640]  STOP
[00:10:06.640 --> 00:10:07.640]  先想一想
[00:10:07.640 --> 00:10:09.640]  什麼是會令
[00:10:09.640 --> 00:10:11.640]  你的妻子,你的丈夫
[00:10:11.640 --> 00:10:13.640]  這麼生氣,這麼不開心
[00:10:13.640 --> 00:10:14.640]  這麼不快樂呢?
[00:10:14.640 --> 00:10:16.640]  為什麼他會這樣跟我說話呢?
[00:10:16.640 --> 00:10:17.640]  事實上呢
[00:10:17.640 --> 00:10:18.640]  我相信呢
[00:10:18.640 --> 00:10:20.640]  其實多多少少我們猜到的
[00:10:20.640 --> 00:10:22.640]  大家拍拖這麼久
[00:10:22.640 --> 00:10:24.640]  結婚這麼久
[00:10:24.640 --> 00:10:25.640]  對方喜歡什麼,不喜歡什麼
[00:10:25.640 --> 00:10:27.640]  什麼會激怒他
[00:10:27.640 --> 00:10:29.640]  你以為我們不知道嗎?
[00:10:29.640 --> 00:10:31.640]  多多少少我們會知道
[00:10:31.640 --> 00:10:33.640]  如果我們猜錯
[00:10:33.640 --> 00:10:34.640]  不過我相信呢
[00:10:34.640 --> 00:10:36.640]  大部分時候我們都猜錯的
[00:10:36.640 --> 00:10:37.640]  或者不是100%
[00:10:37.640 --> 00:10:39.640]  最好就是不要猜
[00:10:39.640 --> 00:10:41.640]  最好就是不要猜
[00:10:41.640 --> 00:10:43.640]  那我們應該怎麼做呢?
[00:10:43.640 --> 00:10:45.640]  我們應該怎麼做呢?
[00:10:45.640 --> 00:10:47.640]  所羅門王怎麼做呢?
[00:10:47.640 --> 00:10:49.640]  所羅門王是全世界
[00:10:49.640 --> 00:10:51.640]  最有智慧的人
[00:10:51.640 --> 00:10:53.640]  所羅門王怎麼做呢?
[00:10:53.640 --> 00:10:55.640]  動之以情
[00:10:55.640 --> 00:10:57.640]  剛才第二節說到親愛的
[00:10:57.640 --> 00:10:59.640]  我頭髮都濕了,讓我進來吧
[00:10:59.640 --> 00:11:01.640]  第五節那裡說
[00:11:01.640 --> 00:11:03.640]  這個女孩正要開門
[00:11:03.640 --> 00:11:05.640]  讓愛人進來的時候
[00:11:05.640 --> 00:11:07.640]  當我握著門柄
[00:11:07.640 --> 00:11:09.640]  我雙手滴下抹藥
[00:11:09.640 --> 00:11:11.640]  指頭滴下抹藥汁
[00:11:11.640 --> 00:11:13.640]  我為我的愛人開門
[00:11:13.640 --> 00:11:15.640]  可是她已經走了
[00:11:15.640 --> 00:11:17.640]  我多麼想聽見她的聲音
[00:11:17.640 --> 00:11:19.640]  我尋找她,但找不到
[00:11:19.640 --> 00:11:21.640]  我呼叫她,但聽不見回音
[00:11:21.640 --> 00:11:23.640]  這個女孩呢
[00:11:23.640 --> 00:11:25.640]  其實是很愛所羅門王的
[00:11:25.640 --> 00:11:27.640]  她只是想讓
[00:11:27.640 --> 00:11:29.640]  所羅門王知道
[00:11:29.640 --> 00:11:31.640]  我獨守空位很孤單
[00:11:31.640 --> 00:11:33.640]  我覺得很寂寞
[00:11:33.640 --> 00:11:35.640]  所以有這樣的反應
[00:11:35.640 --> 00:11:37.640]  不過她的反應是用錯了方法
[00:11:37.640 --> 00:11:39.640]  她以為這樣做的時候
[00:11:39.640 --> 00:11:41.640]  會讓所羅門王知道
[00:11:41.640 --> 00:11:43.640]  但相反
[00:11:43.640 --> 00:11:45.640]  當你這樣做的時候
[00:11:45.640 --> 00:11:47.640]  她是傳遞什麼訊息呢?
[00:11:47.640 --> 00:11:49.640]  她這樣跟所羅門王說
[00:11:49.640 --> 00:11:51.640]  不肯開門,她傳遞什麼訊息呢?
[00:11:51.640 --> 00:11:53.640]  I don't need you
[00:11:53.640 --> 00:11:55.640]  你不來,我也無所謂
[00:11:55.640 --> 00:11:57.640]  你不就不來了嗎?
[00:11:57.640 --> 00:12:01.640]  其實她是傳遞錯誤的訊息
[00:12:01.640 --> 00:12:03.640]  雖然所羅門王知道她很孤單
[00:12:03.640 --> 00:12:05.640]  但給她的訊息是
[00:12:05.640 --> 00:12:07.640]  I don't care
[00:12:07.640 --> 00:12:09.640]  你不就在外面,你不來
[00:12:09.640 --> 00:12:11.640]  我不需要你的
[00:12:11.640 --> 00:12:13.640]  事實上,我們看到她很緊張
[00:12:13.640 --> 00:12:15.640]  她還有很多
[00:12:15.640 --> 00:12:17.640]  女士們喜歡生氣
[00:12:17.640 --> 00:12:19.640]  寬恕我講一句說話
[00:12:19.640 --> 00:12:21.640]  很多時候想吵吵架
[00:12:21.640 --> 00:12:23.640]  吵了一會後,她就起來開門
[00:12:23.640 --> 00:12:25.640]  不過聖經說,開門的時候
[00:12:25.640 --> 00:12:27.640]  所羅門王已經走了
[00:12:27.640 --> 00:12:29.640]  不過
[00:12:29.640 --> 00:12:31.640]  大家有沒有留意到
[00:12:31.640 --> 00:12:33.640]  所羅門王離開之前做了一件事
[00:12:33.640 --> 00:12:35.640]  做了什麼事呢?
[00:12:35.640 --> 00:12:37.640]  將末藥
[00:12:37.640 --> 00:12:39.640]  就是當時的香料
[00:12:39.640 --> 00:12:41.640]  香水,鋪在門柄上
[00:12:41.640 --> 00:12:43.640]  不只是一點
[00:12:43.640 --> 00:12:45.640]  很多,所以她開門
[00:12:45.640 --> 00:12:47.640]  整手都是末藥汁
[00:12:47.640 --> 00:12:49.640]  末藥汁從她的手上流下來
[00:12:49.640 --> 00:12:51.640]  香水從她的手上流出來
[00:12:51.640 --> 00:12:53.640]  這是什麼意思呢?
[00:12:53.640 --> 00:12:55.640]  所羅門王離開的時候
[00:12:55.640 --> 00:12:57.640]  他帶給女士一個訊息
[00:12:57.640 --> 00:13:01.640]  I love you
[00:13:01.640 --> 00:13:03.640]  雖然你這樣對我
[00:13:03.640 --> 00:13:05.640]  I love you
[00:13:05.640 --> 00:13:07.640]  我愛你
[00:13:07.640 --> 00:13:09.640]  我知道很多弟兄、男士們
[00:13:09.640 --> 00:13:11.640]  當遇到問題的時候
[00:13:11.640 --> 00:13:13.640]  通常第一個反應是什麼呢?
[00:13:13.640 --> 00:13:15.640]  掃之以理
[00:13:15.640 --> 00:13:17.640]  掃之以理
[00:13:17.640 --> 00:13:19.640]  一個錯覺
[00:13:19.640 --> 00:13:21.640]  以為女士們
[00:13:21.640 --> 00:13:23.640]  不懂得用理性
[00:13:23.640 --> 00:13:25.640]  去解決問題
[00:13:25.640 --> 00:13:27.640]  去分析事理
[00:13:27.640 --> 00:13:29.640]  所以摩擦的時候
[00:13:29.640 --> 00:13:31.640]  第一個反應是什麼呢?
[00:13:31.640 --> 00:13:33.640]  掃之以理
[00:13:33.640 --> 00:13:35.640]  最重要是掃之以理
[00:13:35.640 --> 00:13:37.640]  1、2、3、4、5、6、7
[00:13:37.640 --> 00:13:39.640]  為什麼要這樣做
[00:13:39.640 --> 00:13:41.640]  為什麼可以這樣解決問題
[00:13:41.640 --> 00:13:43.640]  一大堆掃出去
[00:13:43.640 --> 00:13:45.640]  我又碰過板
[00:13:45.640 --> 00:13:47.640]  你又碰過板
[00:13:47.640 --> 00:13:49.640]  因為很多時候
[00:13:49.640 --> 00:13:51.640]  我們不得不承認
[00:13:51.640 --> 00:13:53.640]  太太比我們聰明
[00:13:53.640 --> 00:13:55.640]  有沒有人承認呢?
[00:13:55.640 --> 00:13:57.640]  我承認的
[00:13:57.640 --> 00:13:59.640]  太太比我們聰明
[00:13:59.640 --> 00:14:01.640]  太太比我們醒目
[00:14:01.640 --> 00:14:03.640]  不是他們不明白事理
[00:14:03.640 --> 00:14:05.640]  不是他們不懂得去分析問題
[00:14:05.640 --> 00:14:07.640]  他們只是希望我們能夠
[00:14:07.640 --> 00:14:09.640]  體會他們的心情
[00:14:09.640 --> 00:14:11.640]  明白他們的感覺
[00:14:11.640 --> 00:14:13.640]  得到我們的關心和愛護
[00:14:13.640 --> 00:14:15.640]  你以為他們不懂得解決問題嗎?
[00:14:15.640 --> 00:14:17.640]  絕對可以
[00:14:17.640 --> 00:14:19.640]  所以當我們遇到問題的時候
[00:14:19.640 --> 00:14:21.640]  最好的方法
[00:14:21.640 --> 00:14:23.640]  學所樂門王
[00:14:23.640 --> 00:14:25.640]  動之以情
[00:14:25.640 --> 00:14:27.640]  很多時候可能只是
[00:14:27.640 --> 00:14:29.640]  掃一下背脊
[00:14:29.640 --> 00:14:31.640]  拍一下肩膀
[00:14:31.640 --> 00:14:33.640]  擁抱一下
[00:14:33.640 --> 00:14:35.640]  他已經很舒服很幸福
[00:14:35.640 --> 00:14:37.640]  問題已經解決了
[00:14:37.640 --> 00:14:39.640]  不用你幫他解決
[00:14:39.640 --> 00:14:41.640]  我愛你
[00:14:41.640 --> 00:14:43.640]  我站在你身邊
[00:14:43.640 --> 00:14:45.640]  我和你一起去面對
[00:14:45.640 --> 00:14:47.640]  我會和你出口
[00:14:47.640 --> 00:14:49.640]  我會為你付出一切
[00:14:49.640 --> 00:14:51.640]  因為我愛你
[00:14:51.640 --> 00:14:53.640]  不需要說太多
