
[00:00:00.000 --> 00:00:12.000]  今天我們來到教會,教會對我們來說是一個很熟悉的詞。
[00:07:02.000 --> 00:07:07.000]  他講到的是一個聖潔的生活。
[00:07:07.000 --> 00:07:14.000]  所以我們看到說聖潔的生活是非常重要的。
[00:07:14.000 --> 00:07:19.000]  因爲以色列民他們犯了罪。
[00:07:20.000 --> 00:07:23.000]  當他們沒有過做聖潔的生活的時候,
[00:07:23.000 --> 00:07:30.000]  我們看到說他們影響了他們整個族羣。
[00:07:30.000 --> 00:07:40.000]  所以神對以色列民說,你們要聖潔,因爲我是聖潔的。
[00:07:44.000 --> 00:07:51.000]  到了彼得前書一章十六節的時候,彼得再次用這樣經文說,你們要聖潔,因爲我是聖潔的。
[00:07:51.000 --> 00:08:01.000]  所以基督徒過一個聖潔的生活是如此的,我們需要重視的。
[00:08:01.000 --> 00:08:08.000]  因爲只有我們過的聖潔的生活,
[00:08:10.000 --> 00:08:15.000]  這是神所喜悅的,我們知道我們自己的很多的私慾,
[00:08:15.000 --> 00:08:24.000]  我們外來的誘惑,我們過聖潔的生活其實是很大的一個挑戰。
[00:08:24.000 --> 00:08:31.000]  可是我們要謹記,主是聖潔的,
[00:08:31.000 --> 00:08:36.000]  我們必須過聖潔的生活,
[00:08:38.000 --> 00:08:40.000]  只要過聖潔的生活,
[00:08:40.000 --> 00:08:43.000]  試探來了,
[00:08:43.000 --> 00:08:46.000]  試探來了,引誘來了。
[00:08:46.000 --> 00:08:52.000]  試探過來了,引誘來了。
[00:08:52.000 --> 00:09:03.000]  我們看到了,我們要怎麼呢?我們需要警醒。
[00:09:03.000 --> 00:09:06.000]  我們要警醒。
[00:09:08.000 --> 00:09:10.000]  我們要遠離這個罪。
[00:09:10.000 --> 00:09:15.000]  遠離罪,轉向神。
[00:09:15.000 --> 00:09:19.000]  這是神對我們的期望。
[00:09:19.000 --> 00:09:25.000]  因爲我們看到了,神對我們的期望是交會表現合一。
[00:09:25.000 --> 00:09:32.000]  交會表現合一。
[00:09:34.000 --> 00:09:38.000]  從第三到第八節,我們請粵語的弟兄姊妹來讀,
[00:09:38.000 --> 00:09:42.000]  粵語的大兄姊妹請你們來讀。
[00:10:04.000 --> 00:10:08.000]  粵語的大兄姊妹請你們來讀。
[00:10:08.000 --> 00:10:17.000]  從第三到第八節,我們請粵語的弟兄姊妹來讀,
[00:10:17.000 --> 00:10:21.000]  粵語的大兄姊妹請你們來讀。
[00:10:21.000 --> 00:10:28.000]  從第三到第八節,我們請粵語的弟兄姊妹來讀,
[00:10:28.000 --> 00:10:33.000]  粵語的大兄姊妹請你們來讀。
[00:10:35.000 --> 00:10:38.000]  從第三到第八節,我們請粵語的弟兄姊妹來讀,
[00:10:38.000 --> 00:10:42.000]  粵語的大兄姊妹請你們來讀。
[00:10:42.000 --> 00:10:47.000]  從第三到第八節,我們請粵語的弟兄姊妹來讀,
[00:10:47.000 --> 00:10:51.000]  粵語的大兄姊妹請你們來讀。
[00:10:51.000 --> 00:10:55.000]  粵語的大兄姊妹請你們來讀。
[00:10:55.000 --> 00:11:02.000]  好,我們在這裏第三到第八節裏面,
[00:11:03.000 --> 00:11:11.000]  講到我們是不同的恩賜,也在不同的職份裏面。
[00:11:11.000 --> 00:11:18.000]  其實他講的是,我們是有所不同的。
[00:11:18.000 --> 00:11:24.000]  所以我很喜歡保羅常常用身體來比喻教會,
[00:11:24.000 --> 00:11:32.000]  因爲在很多書信裏面,保羅都用身體來比喻教會,
[00:11:34.000 --> 00:11:37.000]  所以我覺得這是一個非常恰當的,
[00:11:37.000 --> 00:11:45.000]  因爲這表現了我們的不同,我們卻是合一的。
[00:11:45.000 --> 00:11:53.000]  我們先看看從我們的真實身體來說,
[00:11:53.000 --> 00:11:58.000]  我們看到我們有不同的感覺和部分,
[00:12:02.000 --> 00:12:08.000]  但是我們每一個部分都能夠按照自己的分內的工作去運作。
[00:12:08.000 --> 00:12:21.000]  應該看的,應該看的,應該走了,應該聽的,應該聞到的,
[00:12:21.000 --> 00:12:29.000]  他們都照着分內的工作,讓我們整個身體,整個人都能夠正常的運作了。
[00:12:32.000 --> 00:12:41.000]  如果我們的身體是按照少數服從多數的投票方式,像教會這樣,要投票的方式的話,
[00:12:41.000 --> 00:12:55.000]  來運作的話,或者他只是聽到只有一部分的感覺他去運行的話,
[00:13:01.000 --> 00:13:05.000]  我憑我的感覺,其他的我不要理他。
[00:13:05.000 --> 00:13:10.000]  比如說我們要過馬路,
[00:13:10.000 --> 00:13:17.000]  眼睛、耳朵說我聽到車的聲音,快來了。
[00:13:17.000 --> 00:13:22.000]  眼睛說我沒有看到啊,那裏有車。
[00:13:22.000 --> 00:13:27.000]  那你說腳要走還是不要過這個馬路呢?
[00:13:29.000 --> 00:13:31.000]  要過還是不要過?
[00:13:31.000 --> 00:13:38.000]  腳要過,不是啊,眼睛說他沒有看到啦,可是耳朵說有啊,那個腳怎麼辦?
[00:13:38.000 --> 00:13:54.000]  如果是這樣的方式的話,我們的整個生活是非常危險的,可是教會是基督的身體。
[00:13:57.000 --> 00:14:04.000]  我們有不同的,所以教會的屬靈領袖和會友都需要彼此的分享。
[00:14:04.000 --> 00:14:13.000]  他問神說,神啊,你期待我們成爲怎樣的一個教會?
[00:14:18.000 --> 00:14:27.000]  我們想如果屬靈領袖和會友能夠很好的一起來聆聽神要整套的計劃的話,
[00:14:27.000 --> 00:14:40.000]  我們都能夠謙卑的彼此的分享、禱告、聆聽。
[00:14:48.000 --> 00:14:53.000]  即使我們有所不同,我們還是有信心一起走的。
[00:14:53.000 --> 00:14:58.000]  我們一起也能夠成就神的旨意。
[00:14:58.000 --> 00:15:08.000]  親愛的弟兄姐妹們,在過去幾年,南華在資源和人才上是很有限的。
[00:15:08.000 --> 00:15:17.000]  特別我們在英語的語言和詩情方面,我們是多麼的缺乏。
[00:15:19.000 --> 00:15:26.000]  在這麼多年來,我們得到英文堂來幫助我們的孩子,教導我們的孩子。
[00:15:26.000 --> 00:15:37.000]  我們得到粵語堂來幫助我們的詩情,特別是英語語堂。
[00:15:37.000 --> 00:15:43.000]  我看到了,我來了差不多要十年了。
[00:15:45.000 --> 00:15:50.000]  我看到英語堂的姐妹來幫助,從還沒有出嫁到出嫁。
[00:15:50.000 --> 00:16:02.000]  還沒有出嫁到,還沒有結婚到出嫁。
[00:16:02.000 --> 00:16:06.000]  所以有些快要孩子了。
[00:16:06.000 --> 00:16:13.000]  所以還沒有結婚的粵語堂的姐妹。
[00:16:15.000 --> 00:16:19.000]  想要出嫁的話,請快來幫忙華語堂詩情。
[00:16:19.000 --> 00:16:28.000]  所以,我們真的得到你們很大的幫助。
[00:16:28.000 --> 00:16:38.000]  所以這一年來,我們華語堂的施工委員會每次開會,或者我們在培訓班,我們常常有這樣的思想。
[00:16:43.000 --> 00:16:55.000]  我們很有限,可是我們很希望說,其他堂會如果有什麼需要我們幫忙的話,我們願意配合,我們也會合作。
[00:16:55.000 --> 00:17:10.000]  其他堂會告訴我們,我們可能是我們當中的小手指,
[00:17:12.000 --> 00:17:16.000]  這個小手指也是我們身體上不能夠缺乏的。
[00:17:16.000 --> 00:17:22.000]  我們願意發揮我們小手指的功用。
[00:17:22.000 --> 00:17:27.000]  爲什麼我這樣說?
[00:17:27.000 --> 00:17:31.000]  因爲我們三堂應該是一個教會。
[00:17:31.000 --> 00:17:38.000]  因爲三堂裏面,神的旨意就是要我們表現的就是和誼。
[00:17:43.000 --> 00:17:46.000]  我們不需要uniform 華語。
[00:17:46.000 --> 00:17:54.000]  我們不需要每個人穿耶穌愛你每一件衣服都一樣,我們不需要。
[00:17:54.000 --> 00:18:01.000]  我們需要的就是真正的和誼的表現。
[00:18:01.000 --> 00:18:05.000]  第三,
[00:18:09.000 --> 00:18:14.000]  神期望他的教會就是一個彼此相愛的教會。
[00:18:14.000 --> 00:18:22.000]  我們請華語堂的來讀第9到第21節,請華語堂讀。
[00:18:39.000 --> 00:18:48.000]  三堂不是主,在壯重要情憤,在困難中要忍耐,道道要孔雀。
[00:18:48.000 --> 00:18:58.000]  神孔雀法要康復,各要一味的伐散。
[00:19:00.000 --> 00:19:10.000]  逼迫你們的要給他們祝福,只要祝福不可救贖。
[00:19:10.000 --> 00:19:17.000]  欲使樂的人要行樂,欲愛福的人要行福。
[00:19:21.000 --> 00:19:30.000]  要一直同心,不要自欺包大,高耀無窮卑微的人,不要自以爲聰明。
[00:19:30.000 --> 00:19:38.000]  不要一惡毫惡,衆人以爲美的事要留心去做。
[00:19:40.000 --> 00:19:52.000]  做什麼事情,都要盡力與衆人守護。
[00:19:53.000 --> 00:20:10.000]  要讓自己的神圓立刻讓步,並並主動,因爲盡上盡的主作,神圓在我,我必報應。
[00:20:10.000 --> 00:20:22.000]  所以,你們的頭皮若喝了,就給他喫,若喝了,就給他喝,因爲你這樣行,就是他看我對在他的頭上。
[00:20:23.000 --> 00:20:28.000]  所以,你們的頭皮若喝了,就給他喫,若喝了,就給他喝,因爲你這樣行,就是他看我對在他的頭上。
[00:20:28.000 --> 00:20:47.000]  我們看到神希望我們彼此相愛。
[00:20:47.000 --> 00:20:58.000]  在第九到三十一節的時候,我們看到說,保羅提到的是有不同的比格和不同的羣體。
[00:21:11.000 --> 00:21:18.000]  我們看到說,在這裏面,在講到的是說,我們有不同的羣體。
[00:21:18.000 --> 00:21:24.000]  意思是說,裏面講到有不同的需要。
[00:21:24.000 --> 00:21:29.000]  在這裏面,他包括叫我們有怎樣的不同的品格。
[00:21:29.000 --> 00:21:35.000]  我們講公益給他們的需要。
[00:21:35.000 --> 00:21:40.000]  我們要有同理心。
[00:21:42.000 --> 00:21:44.000]  喜樂的人,你跟他同樂。
[00:21:44.000 --> 00:21:51.000]  愛髒的人,你跟他同愛苦。
[00:21:51.000 --> 00:21:56.000]  肢體一個受苦,你也覺得你在受苦了。
[00:21:56.000 --> 00:22:01.000]  這是一個同理心。
[00:22:01.000 --> 00:22:04.000]  他也談到寬恕。
[00:22:04.000 --> 00:22:10.000]  他也談到說,我們要什麼?我們要施以有需要的人。
[00:22:12.000 --> 00:22:15.000]  我們要用有愛去款待人。
[00:22:15.000 --> 00:22:20.000]  等等,等等。
[00:22:20.000 --> 00:22:29.000]  他這段的經文裏面,雖然是很長的,他講的其實就是要我們如何的去彼此相愛。
[00:22:29.000 --> 00:22:38.000]  每個人不同的需要,我們用不同的需要,我們去愛他們。
[00:22:41.000 --> 00:22:43.000]  所以,我們可以怎樣做呢?
[00:22:43.000 --> 00:22:51.000]  我想,如果當人家有需要的時候,你給他時間。
[00:22:51.000 --> 00:22:59.000]  因爲可能他需要你聽他,即使他嘮叨的話,你也願意來聆聽他講話。
[00:22:59.000 --> 00:23:07.000]  他需要的就是那個時間,聽他來訴苦。
[00:23:10.000 --> 00:23:17.000]  當人家會心傷治的時候,你要給他對方鼓勵。
[00:23:17.000 --> 00:23:24.000]  當人家生病的時候,你就去探望和慰問他。
[00:23:24.000 --> 00:23:32.000]  當人犯錯的時候,你就給他第二次的機會。
[00:23:33.000 --> 00:23:42.000]  你相信神願意的來赦免給他機會,我們也願意用憐憫的心給他第二次的機會。
[00:23:42.000 --> 00:23:54.000]  當你來到教會看到人的時候,請你給他一個微笑好不好?
[00:23:54.000 --> 00:23:58.000]  就跟你旁邊的人給一個微笑。
[00:24:01.000 --> 00:24:07.000]  甚至姐妹和姐妹們,你們可以給對方一個擁抱。
[00:24:07.000 --> 00:24:13.000]  這表示我們真的在主裏面,我們是可以彼此相愛的。
[00:24:13.000 --> 00:24:20.000]  我們在靈裏是可以彼此相愛的。
[00:24:20.000 --> 00:24:24.000]  因爲彼此相愛是耶穌的誡命。
[00:24:27.000 --> 00:24:33.000]  也是耶穌在爲門徒洗腳的時候,也做了這樣的一個模範。
[00:24:33.000 --> 00:24:43.000]  然後告訴門徒說,我們不是在爭誰偉大,而是我們應該彼此相愛。
[00:24:43.000 --> 00:24:54.000]  所以,不是誰做大哥,不是誰做大哥。
[00:24:56.000 --> 00:24:58.000]  害我得又被人欺凌。
[00:24:58.000 --> 00:25:04.000]  我們看到說,彼此相愛,唯有愛我們才能除去仇恨。
[00:25:04.000 --> 00:25:11.000]  唯有愛我們才能除去苦毒。
[00:25:11.000 --> 00:25:15.000]  唯有愛我們纔沒有埋怨。
[00:25:15.000 --> 00:25:21.000]  唯有愛我們纔沒有懼怕。
[00:25:24.000 --> 00:25:31.000]  唯有我們能夠在彼此相愛當中的時候,人才能看出我們就是主的門徒。
[00:25:31.000 --> 00:25:40.000]  所以,神期望我們的就是一個彼此相愛。
[00:25:40.000 --> 00:25:52.000]  所以我們看到,神期望我們的是聖潔,保持聖潔。
[00:25:55.000 --> 00:25:57.000]  神期望我們的是教會表現而已。
[00:25:57.000 --> 00:26:02.000]  神期望我們的就是我們彼此相愛。
[00:26:02.000 --> 00:26:06.000]  所以我們看到,他提醒我們一樣事情。
[00:26:06.000 --> 00:26:20.000]  我們這些東西,這些東西,比我們建堂,比我們堂堂有財務預算,
[00:26:21.000 --> 00:26:27.000]  比我們組織教會的各種活動,是更爲重要的。
[00:26:27.000 --> 00:26:31.000]  我不是說建堂不重要。
[00:26:31.000 --> 00:26:35.000]  我不是說財務預算不重要。
[00:26:35.000 --> 00:26:39.000]  我不是說組織教會活動不重要。
[00:26:39.000 --> 00:26:43.000]  這些是必要的。
[00:26:43.000 --> 00:26:47.000]  可是教會的真正的內涵是什麼?
[00:26:50.000 --> 00:26:53.000]  真正的內涵就是聖潔合一和彼此相愛。
[00:26:53.000 --> 00:27:01.000]  所以我們要認識神的旨意。
[00:27:01.000 --> 00:27:06.000]  所以教會要實踐或行出神的旨意。
[00:27:06.000 --> 00:27:16.000]  所以我們才能夠真正地表現出這些生命的內涵的時候,
[00:27:17.000 --> 00:27:23.000]  社區的人,我們周圍的人,才能看出我們所信的神是怎樣的一個神。
[00:27:23.000 --> 00:27:41.000]  要不然的話,只有人家看到了有一羣人,我不懂是怎樣的人在裏面,不懂做什麼。
[00:27:47.000 --> 00:27:49.000]  不論我們在這裏,
[00:27:49.000 --> 00:27:56.000]  或者以後我們要出去接觸社區,
[00:27:56.000 --> 00:28:01.000]  驗我們聖潔的生活,
[00:28:01.000 --> 00:28:05.000]  驗我們合一的生活,
[00:28:05.000 --> 00:28:09.000]  驗我們彼此相愛的生命,
[00:28:09.000 --> 00:28:15.000]  這些生命影響他們的生命。
[00:28:18.000 --> 00:28:25.000]  我們可以毫無恐懼地告訴,不用怕地告訴他們,我就是耶穌的門頭。
[00:28:25.000 --> 00:28:33.000]  我就是信耶穌的。
[00:28:33.000 --> 00:28:37.000]  因爲耶穌的愛救贖了我們。
[00:28:37.000 --> 00:28:45.000]  我們在一起,因爲耶穌的愛使我們聚在一起。
[00:28:48.000 --> 00:28:50.000]  我們一起禱告。
[00:28:50.000 --> 00:28:54.000]  天父我們感恩。
[00:28:54.000 --> 00:28:58.000]  感恩是禰涓顯和護照我們在一起。
[00:28:58.000 --> 00:29:08.000]  主我們本來是不配的,因爲禰愛,禰的救贖,禰讓我們相聚在一起,成爲禰的子民,成爲禰自己的兒女。
[00:29:09.000 --> 00:29:17.000]  可是神啊,求禰自己來幫助我們,讓我們常常在教會的整個方向和行程裏面,
[00:29:17.000 --> 00:29:26.000]  我們所尋求的,我們如何去完成神禰自己的意思,禰的旨意,和禰自己所喜悅的。
[00:29:26.000 --> 00:29:35.000]  所以主啊,我們只懇求主,禰幫助我們,讓我們似乎是站在禰那一邊。
[00:29:36.000 --> 00:29:43.000]  讓我們所尋求的神啊,禰期望我們做什麼,我們相信禰要我們從內在的生活做起,
[00:29:43.000 --> 00:29:53.000]  讓我們能夠靠住主耶穌基督,無論我們在教會,在我們的整個生活裏面,我們能夠保持聖潔。
[00:29:53.000 --> 00:30:00.000]  主啊,帶領我們,雖然我們有不同的語言,我們不同的背景,
[00:30:01.000 --> 00:30:07.000]  可是在主裏面,我們卻是一家人,讓我們能夠有一個合一的表現。
[00:30:07.000 --> 00:30:14.000]  我們有不同的意見,可是我們能夠靈活的合作,是因爲主禰的緣故。
[00:30:14.000 --> 00:30:21.000]  主啊,我們有不同的需要,可是神主啊,祂幫助我們,因爲我們愛的緣故。
[00:30:21.000 --> 00:30:25.000]  耶穌禰愛我們,讓我們能夠學習彼此相愛。
[00:30:26.000 --> 00:30:33.000]  喫飲那些有需要的人,那些缺乏的,我們有餘的去幫助那些缺乏的。
[00:30:33.000 --> 00:30:39.000]  保不得我們看到,我們在整個教會上堂裏面,
[00:30:39.000 --> 00:30:47.000]  我們所表現的,我們所見證的,乃是神裏之一的一個生命和生活。
[00:30:47.000 --> 00:30:54.000]  求主加利,求主賜福,我們將禱告感恩奉耶穌基督的名求。
[00:30:55.000 --> 00:30:56.000]  請坐
