
[00:00:00.000 --> 00:00:04.360]  我們中國人有一句話叫做半老殺出個情口金
[00:01:44.240 --> 00:01:45.760]  就不用讀那麼多了
[00:01:45.760 --> 00:01:50.640]  但是今天剛才韋鴻帶領大家讀了路德記第四章
[00:01:50.640 --> 00:01:54.200]  大家就知道事情沒有預期中那麼順利
[00:01:54.200 --> 00:01:57.480]  果然真是半路殺出情咬金
[00:01:57.480 --> 00:02:02.960]  原來波亞斯在路德向他求愛之前
[00:02:02.960 --> 00:02:04.960]  其實波亞斯也很厲害
[00:02:04.960 --> 00:02:08.680]  他已經做了一些資料搜集
[00:02:08.680 --> 00:02:10.680]  他告訴路德
[00:02:10.680 --> 00:02:12.680]  他說 不錯
[00:02:12.680 --> 00:02:15.960]  我是你那個有買屬權的近親
[00:02:15.960 --> 00:02:19.400]  可惜還有一個有買屬權的近親
[00:02:19.400 --> 00:02:21.400]  比我更親
[00:02:23.400 --> 00:02:27.400]  我不知道大家跟情咬金熟不熟呢
[00:02:27.400 --> 00:02:29.960]  你熟不熟啊 我就不太熟了
[00:02:29.960 --> 00:02:32.440]  所以我就起了一點底
[00:02:32.440 --> 00:02:37.240]  原來知道歷史上真是有一個叫情咬金的人
[00:02:37.240 --> 00:02:39.480]  他是山東濟南人
[00:02:39.480 --> 00:02:41.720]  這裡有沒有山東老鄉
[00:02:41.720 --> 00:02:45.160]  有沒有啊 沒有情咬金的老鄉
[00:02:45.160 --> 00:02:48.920]  他是唐朝的開國名將
[00:02:48.920 --> 00:02:53.720]  在民間故事中情咬金是一個福將
[00:02:53.720 --> 00:02:57.000]  他擅長用一對板斧
[00:02:57.000 --> 00:02:59.720]  但其實他這套板斧
[00:02:59.720 --> 00:03:03.640]  其實他的武藝也不是很厲害
[00:03:03.640 --> 00:03:05.960]  不過他勝在好運氣
[00:03:05.960 --> 00:03:07.960]  他的運氣時時都那麼好
[00:03:07.960 --> 00:03:11.960]  據說他被某一個皇帝委派
[00:03:11.960 --> 00:03:18.200]  專門委派他們的軍隊和敵方的軍隊
[00:03:18.200 --> 00:03:23.480]  打到差不多被打敗的時候就出場
[00:03:23.480 --> 00:03:27.640]  因為一打仗的時候打到一半
[00:03:27.640 --> 00:03:30.120]  無論自己的方或者敵軍
[00:03:30.120 --> 00:03:34.360]  那些軍隊其實已經真是辛苦到不堪
[00:03:34.360 --> 00:03:36.360]  已經疲累不堪
[00:03:36.360 --> 00:03:39.720]  如果這個時候突然有個情咬金出現
[00:03:39.720 --> 00:03:42.760]  其實無論自己的方或者對方
[00:03:42.760 --> 00:03:45.560]  都會是無法抵擋的
[00:03:45.560 --> 00:03:49.400]  所以大家就很怕情咬金出現
[00:03:49.400 --> 00:03:51.960]  因此就出了這一句話
[00:03:51.960 --> 00:03:55.400]  「半路殺出個情咬金」
[00:03:55.400 --> 00:03:57.720]  如果照這樣來看
[00:03:57.720 --> 00:04:03.320]  波瓦斯和路德的故事似乎凍過水
[00:04:03.320 --> 00:04:07.160]  因為這個比波瓦斯更親的親屬
[00:04:07.160 --> 00:04:09.720]  他就好像情咬金出現一樣
[00:04:09.720 --> 00:04:12.840]  但我們就不知道這個情咬金
[00:04:12.840 --> 00:04:15.320]  是否那麼好運氣
[00:04:15.320 --> 00:04:17.640]  可以將波瓦斯趕逐離場
[00:04:17.640 --> 00:04:20.200]  順利抱得美人歸
[00:04:20.200 --> 00:04:23.640]  不過似乎我這個問題就一點懸念都沒有
[00:04:23.640 --> 00:04:28.520]  因為剛才大家讀的經文已經揭盅了
[00:04:28.520 --> 00:04:32.280]  運氣似乎這次離開這個情咬金
[00:04:32.280 --> 00:04:37.080]  就是這個最近最近的親屬
[00:04:37.080 --> 00:04:41.320]  波瓦斯和路德最終是可以終成眷屬
[00:04:41.320 --> 00:04:45.480]  比童話故事的結局更加蒙福
[00:04:45.480 --> 00:04:48.040]  我就想和大家一起去看看
[00:04:48.040 --> 00:04:54.280]  為何波瓦斯和路德最後大團圓結局
[00:04:54.280 --> 00:04:59.960]  他們是怎樣或者為何可以成就他們的愛情故事
[00:04:59.960 --> 00:05:03.960]  首先我們看到積極主動
[00:05:03.960 --> 00:05:08.840]  做該做的事這一點在他們身上都發生
[00:05:08.840 --> 00:05:12.680]  路德得到婆婆的指教
[00:05:12.680 --> 00:05:18.760]  婆婆教導他親自去到和場向波瓦斯求婚
[00:05:18.760 --> 00:05:23.880]  而同樣波瓦斯因為早已知道路德的為人
[00:05:23.880 --> 00:05:25.480]  他也愛慕路德
[00:05:25.480 --> 00:05:29.160]  而暗中他也做了很多資料搜集
[00:05:29.160 --> 00:05:31.320]  去了解他的背景
[00:05:31.320 --> 00:05:36.360]  在得知路德婆婆的家屬之中
[00:05:36.360 --> 00:05:39.880]  他還有一個比自己更親的親屬後
[00:05:39.880 --> 00:05:44.840]  波瓦斯知道在法律上他處於劣勢
[00:05:44.840 --> 00:05:47.880]  但波瓦斯沒有因此覺得
[00:05:47.880 --> 00:05:51.720]  我什麼都不用做都不輪到我
[00:05:51.720 --> 00:05:54.520]  是那個才有權先娶他
[00:05:54.520 --> 00:05:57.480]  他沒有放棄等運到
[00:05:57.480 --> 00:06:02.600]  雖然在他和路德的愛情路上突然殺出情咬金
[00:06:02.600 --> 00:06:09.000]  但他一點都沒有害怕而是積極主動去面對和解決問題
[00:06:09.000 --> 00:06:12.120]  如果在第三節我們回顧
[00:06:12.120 --> 00:06:14.360]  在三章十八節那裡
[00:06:14.360 --> 00:06:16.680]  納何米對路德說
[00:06:16.680 --> 00:06:23.080]  他說你安靜等候直到你知道事情如何了結
[00:06:23.080 --> 00:06:25.400]  因為那個人即是指波瓦斯
[00:06:25.400 --> 00:06:28.200]  因為波瓦斯今日不將事情辦妥
[00:06:28.200 --> 00:06:30.760]  他絕不歇息
[00:06:30.760 --> 00:06:33.800]  而去到第四章一開始的時候
[00:06:33.800 --> 00:06:35.000]  經文那裡就說
[00:06:35.000 --> 00:06:37.160]  波瓦斯去到城門
[00:06:37.160 --> 00:06:39.240]  在英文那裡是meanwhile
[00:06:39.240 --> 00:06:41.000]  即是與此同時間
[00:06:41.000 --> 00:06:46.760]  即是說當納何米和路德去講那番說話的時候
[00:06:46.760 --> 00:06:49.320]  波瓦斯已經在行動
[00:06:49.320 --> 00:06:51.240]  更加準確地說
[00:06:51.240 --> 00:06:54.040]  路德向他表明心跡之後
[00:06:54.040 --> 00:06:57.640]  波瓦斯其實就已經開始行動
[00:06:57.640 --> 00:07:00.200]  在四章開始他那裡
[00:07:00.200 --> 00:07:02.520]  他講到在一大清早
[00:07:02.520 --> 00:07:05.320]  波瓦斯就去到城門口
[00:07:05.320 --> 00:07:08.200]  城門口是一個什麼地方呢
[00:07:08.200 --> 00:07:11.480]  城門口是一個公開的地方
[00:07:11.480 --> 00:07:13.240]  就好像一個市集一樣
[00:07:13.240 --> 00:07:15.080]  當時的以色列人
[00:07:15.080 --> 00:07:18.440]  他們如果有些什麼關乎他們的事
[00:07:18.440 --> 00:07:20.200]  他們就會走在一起
[00:07:20.200 --> 00:07:23.400]  在那裡處理一些跟財產買賣
[00:07:23.400 --> 00:07:28.280]  或者一些訴訟的案件等等的事情
[00:07:28.280 --> 00:07:30.840]  波瓦斯於是就請了城裡面
[00:07:30.840 --> 00:07:34.920]  十個德高望重的長老來判斷這件事
[00:07:34.920 --> 00:07:38.520]  剛好這個至近的親屬就經過
[00:07:38.520 --> 00:07:41.320]  似乎上天也幫了他一把
[00:07:41.320 --> 00:07:43.640]  於是他就立刻拉住這個親屬
[00:07:43.640 --> 00:07:47.480]  來一起去處理他們的事情
[00:07:47.480 --> 00:07:50.040]  波瓦斯就跟這個近親說
[00:07:50.040 --> 00:07:54.120]  原來你比我和以利米那加更加親的
[00:07:54.120 --> 00:07:56.440]  所以你是有權優先
[00:07:56.440 --> 00:08:00.280]  來去買現在我們的親屬
[00:08:00.280 --> 00:08:02.840]  以利米那那塊地
[00:08:02.840 --> 00:08:07.960]  不過如果你願意買這塊地之餘
[00:08:07.960 --> 00:08:11.800]  希望你都能夠從納昂米的手中
[00:08:11.800 --> 00:08:15.640]  買這塊地之餘
[00:08:15.640 --> 00:08:18.200]  要娶那個死人的妻子
[00:08:18.200 --> 00:08:20.760]  摩押的女子路德
[00:08:20.760 --> 00:08:23.320]  但是很明顯在這裡
[00:08:23.320 --> 00:08:25.880]  那個的至近的親屬他就說
[00:08:25.880 --> 00:08:28.440]  那個地我願意買
[00:08:28.440 --> 00:08:32.280]  但是要娶這個寡婦
[00:08:32.280 --> 00:08:33.560]  對不起我就做不了了
[00:08:33.560 --> 00:08:37.400]  也因為這樣所以這個波瓦斯最後他說
[00:08:37.400 --> 00:08:39.720]  OK你不願意娶
[00:08:39.720 --> 00:08:41.240]  既然你放棄權
[00:08:41.240 --> 00:08:43.800]  我就願意來買了這塊地
[00:08:43.800 --> 00:08:47.640]  以及娶這個寡婦路德
[00:08:47.640 --> 00:08:50.200]  弟兄姊妹在日常的生活裡面
[00:08:50.200 --> 00:08:52.760]  很多時候你會發覺這個事情
[00:08:52.760 --> 00:08:56.600]  都不會好像我們預期的發生
[00:08:56.600 --> 00:09:00.440]  我們都會有很多突如其來的事情
[00:09:00.440 --> 00:09:01.720]  令我們措手不及
[00:09:01.720 --> 00:09:05.560]  甚至乎一些困難一些苦難
[00:09:05.560 --> 00:09:11.960]  有時我們生命裡面都會遇到情咬金
[00:09:11.960 --> 00:09:14.280]  你會怎樣應對呢
[00:09:14.280 --> 00:09:18.360]  有些人可能他就是選擇在這裡怨天怨地
[00:09:18.360 --> 00:09:21.960]  有些人呢就整天就憂憂愁愁
[00:09:21.960 --> 00:09:24.520]  有些人呢就跟著就算了
[00:09:24.520 --> 00:09:25.800]  那我就收起來自己
[00:09:25.800 --> 00:09:29.000]  不見人不做事少做事
[00:09:29.000 --> 00:09:31.560]  也有些人就好像波瓦斯一樣
[00:09:31.560 --> 00:09:34.120]  選擇積極的去面對
[00:09:34.120 --> 00:09:37.320]  你是哪一種呢
[00:09:37.320 --> 00:09:40.760]  除了我們看到路德和波瓦斯
[00:09:40.760 --> 00:09:42.840]  其實他們都是積極主動
[00:09:42.840 --> 00:09:45.640]  去做他們該做的事之餘呢
[00:09:45.640 --> 00:09:50.760]  其實我們也都看到是另一種的特質
[00:09:50.760 --> 00:09:53.560]  就是那份的生存正直
[00:09:53.560 --> 00:09:55.560]  願意為愛犧牲
[00:09:55.560 --> 00:09:57.960]  當波瓦斯他知道有一個人
[00:09:57.960 --> 00:10:02.920]  比他跟納瓦米的那一家更加親
[00:10:02.920 --> 00:10:05.720]  他更有資格去娶路德的時候呢
[00:10:05.720 --> 00:10:09.320]  他沒有就這樣裝傻裝懵裝不知道
[00:10:09.320 --> 00:10:11.000]  好像納瓦米以為的
[00:10:11.000 --> 00:10:13.800]  他就當自己就是那個至近的親屬
[00:10:13.800 --> 00:10:16.120]  那就趕快娶了路德過來
[00:10:16.120 --> 00:10:18.920]  製造一個米已成炊的局面
[00:10:18.920 --> 00:10:21.960]  相反他很君子
[00:10:21.960 --> 00:10:25.640]  他按照神在《舊約律法》裏面的要求
[00:10:25.640 --> 00:10:31.400]  按照正當的程序來處理這件事情
[00:10:31.400 --> 00:10:37.880]  那個至近的親屬他願意來買地
[00:10:37.880 --> 00:10:41.560]  但是卻不願意娶死人的妻路德
[00:10:41.560 --> 00:10:46.280]  因為他說只怕損害了我的產業
[00:10:46.280 --> 00:10:47.960]  為什麼他這樣說呢
[00:10:47.960 --> 00:10:50.600]  因為當時如果他只是屬地
[00:10:50.600 --> 00:10:53.320]  而不娶這個死人的妻子
[00:10:53.320 --> 00:10:56.360]  將來他自己的兒子
[00:10:56.360 --> 00:11:00.440]  就可以繼承他所買的產業
[00:11:00.440 --> 00:11:05.720]  但是如果他兼娶了這個死人的妻子路德的話
[00:11:05.720 --> 00:11:08.920]  那麼將來如果他跟路德生了一個兒子之後
[00:11:08.920 --> 00:11:13.640]  他這個兒子是要歸入以利米納家的名下
[00:11:13.640 --> 00:11:15.320]  就不是屬於他的兒子
[00:11:15.320 --> 00:11:20.440]  所以將來這個兒子是會繼承了他的地
[00:11:20.440 --> 00:11:23.480]  所以他的產業就會少了
[00:11:23.480 --> 00:11:27.320]  所以他這裏說只怕損害了我的產業
[00:11:27.320 --> 00:11:29.800]  但是波阿斯就很不同
[00:11:29.800 --> 00:11:32.200]  他說既然你放棄你的權利
[00:11:32.200 --> 00:11:34.840]  那麼今天你們大家做見證
[00:11:34.840 --> 00:11:37.480]  我所有屬於以利米納的
[00:11:37.480 --> 00:11:39.000]  基連和馬倫的
[00:11:39.000 --> 00:11:41.720]  我都從納米手中買下來
[00:11:41.720 --> 00:11:45.880]  我都娶了這個馬倫的妻子摩押女子
[00:11:45.880 --> 00:11:47.560]  路德作妻子
[00:11:47.560 --> 00:11:51.720]  使得已死的人的名字留在他的產業上
[00:11:51.720 --> 00:11:57.080]  免得他的名字在本族本鄉中除掉
[00:11:57.080 --> 00:11:59.480]  波阿斯他不怕娶了路德
[00:11:59.480 --> 00:12:02.040]  會對他的產業有影響
[00:12:02.040 --> 00:12:04.600]  他願意為愛犧牲一切
[00:12:04.600 --> 00:12:08.120]  而且他願意娶一個外邦的女子
[00:12:08.120 --> 00:12:10.360]  不怕被人說閒話
[00:12:10.360 --> 00:12:11.720]  其實也顯出
[00:12:11.720 --> 00:12:15.480]  他是一個肯為愛付出勇氣的人
[00:12:15.480 --> 00:12:17.240]  從這裏我們可以看到
[00:12:17.240 --> 00:12:20.440]  波阿斯和那個親屬很不同的就是
[00:12:20.440 --> 00:12:22.840]  波阿斯他願意捨己
[00:12:22.840 --> 00:12:25.960]  而這個更加近的親屬
[00:12:25.960 --> 00:12:30.040]  他只是為己
[00:12:30.040 --> 00:12:32.680]  最後第三點
[00:12:32.680 --> 00:12:35.560]  波阿斯我們看到他和路德
[00:12:35.560 --> 00:12:37.880]  其實都是傳言的信靠
[00:12:37.880 --> 00:12:40.120]  信服主的帶領
[00:12:40.120 --> 00:12:42.680]  在和合本第三章
[00:12:42.680 --> 00:12:45.320]  我們現在用的是新譯本
[00:12:45.320 --> 00:12:49.480]  但如果我們看和合本第三章最後那裏
[00:12:49.480 --> 00:12:50.920]  十八節
[00:12:50.920 --> 00:12:53.480]  那個納岳米就對路德說
[00:12:53.480 --> 00:12:56.600]  他說女兒你只管安坐等候
[00:12:56.600 --> 00:12:59.640]  看這事怎樣成就
[00:12:59.640 --> 00:13:02.920]  這個字原來不單單在這裏出現
[00:13:02.920 --> 00:13:05.400]  去到第四章的頭兩節
[00:13:05.400 --> 00:13:06.840]  在和合本裏面
[00:13:06.840 --> 00:13:09.240]  原來這個字出現了五次
[00:13:09.240 --> 00:13:12.440]  六、五次那麼多
[00:13:12.440 --> 00:13:18.920]  波阿斯他真的做了一些事情之後
[00:13:18.920 --> 00:13:21.000]  他去到城門坐在那裏
[00:13:21.000 --> 00:13:24.440]  然後叫那個人來坐下
[00:13:24.440 --> 00:13:28.440]  他召集那些長老來處理這件事情
[00:13:28.440 --> 00:13:31.160]  然後他們一班人就坐下在那裏
[00:13:31.160 --> 00:13:32.920]  去處理這件事情
[00:13:32.920 --> 00:13:37.480]  路德和波阿斯他們做了該做的事情的時候
[00:13:37.480 --> 00:13:40.360]  其實他們不知道結果會是怎樣的
[00:13:40.360 --> 00:13:45.800]  但是他們都知道結果不是他們可以控制
[00:13:45.800 --> 00:13:49.000]  他們可以做的就是傳言的信靠
[00:13:49.000 --> 00:13:51.960]  將結果交給上帝
[00:13:51.960 --> 00:13:56.040]  不論是納岳米或者路德、波阿斯
[00:13:56.040 --> 00:13:57.880]  他們都明白這一點
[00:13:57.880 --> 00:14:01.880]  這裏連續出現幾個「坐」字
[00:14:01.880 --> 00:14:04.360]  並不是說坐以待斃
[00:14:04.360 --> 00:14:08.520]  而是他在那裏要坐看神的作為
[00:14:08.520 --> 00:14:10.920]  他們盡了自己的本分之後
[00:14:10.920 --> 00:14:15.880]  就是傳言信靠神的恩典和帶領
[00:14:15.880 --> 00:14:19.720]  而神亦都是很信神可信
[00:14:19.720 --> 00:14:21.640]  整卷的路德記
[00:14:21.640 --> 00:14:25.480]  你會看到母神直接去跟他們說話
[00:14:25.480 --> 00:14:29.400]  或者神直接來怎樣去顯明他的工作
[00:14:29.400 --> 00:14:32.040]  但是經文裏面有很多的蛛絲馬跡
[00:14:32.040 --> 00:14:36.280]  我們可以看到上帝的帶領
[00:14:36.280 --> 00:14:38.040]  在四章第一節那裏
[00:14:38.040 --> 00:14:43.400]  他説到當波阿斯招聚了十個德高望重的長老
[00:14:43.400 --> 00:14:46.840]  來到城門那裏的時候
[00:14:46.840 --> 00:14:51.240]  剛好這個至近的親屬就經過了
[00:14:51.240 --> 00:14:55.000]  這個光巧其實是表明這件事情
[00:14:55.000 --> 00:14:58.360]  是出於神特別的安排
[00:14:58.360 --> 00:15:00.920]  而到了十一至十五節那裏
[00:15:00.920 --> 00:15:04.280]  其實整段是講到眾人和長老
[00:15:04.280 --> 00:15:07.560]  他們對波阿斯的一個祝福
[00:15:07.560 --> 00:15:09.640]  在這一段祝福裏面
[00:15:09.640 --> 00:15:14.920]  你會看到耶和華的名字出現了四次
[00:15:14.920 --> 00:15:20.120]  這個耶和華我以前在其他講道裏面也提過
[00:15:20.120 --> 00:15:22.680]  在英文裏面這個耶和華
[00:15:22.680 --> 00:15:26.280]  他翻譯出來是四個大街的Lord
[00:15:26.280 --> 00:15:28.600]  這個字L-O-R-D
[00:15:28.600 --> 00:15:33.480]  是表明這個神他是那位創造天地
[00:15:33.480 --> 00:15:35.800]  耿古常傳的神
[00:15:35.800 --> 00:15:40.840]  並且他是那位可以洗帽便有的神
[00:15:40.840 --> 00:15:47.080]  而這裏講到耶和華洗路德懷孕生了一個兒子
[00:15:47.080 --> 00:15:50.120]  就是說路德能夠生到這個兒子
[00:15:50.120 --> 00:15:52.840]  都是出於上帝的恩典
[00:15:52.840 --> 00:15:57.160]  是上帝賜給他這個兒子
[00:15:57.160 --> 00:16:01.000]  使得以利米納加有後裔得以留名
[00:16:01.000 --> 00:16:05.240]  眾人的祝福我們看到經文後面也知道
[00:16:05.240 --> 00:16:11.000]  一一的應驗都是上帝親自應驗和成就
[00:16:11.000 --> 00:16:13.880]  納米、路德、波阿斯
[00:16:13.880 --> 00:16:18.200]  他們都因著他們自身那份積極努力
[00:16:18.200 --> 00:16:21.000]  並且對神傳言的信靠
[00:16:21.000 --> 00:16:27.080]  使得他們得著一份超過人可以想像的福氣
[00:16:27.080 --> 00:16:31.800]  我們在經文裏講到
[00:16:31.800 --> 00:16:35.000]  納米在一章第五節的時候
[00:16:35.000 --> 00:16:36.520]  很早,是第一章
[00:16:36.520 --> 00:16:40.280]  那時候他們去到摩阿地之後
[00:16:40.280 --> 00:16:41.960]  他們本來滿滿的去
[00:16:41.960 --> 00:16:43.720]  但結果空空而回
[00:16:43.720 --> 00:16:45.960]  他沒有,他的丈夫死了
[00:16:45.960 --> 00:16:47.560]  他兩個兒子死了
[00:16:47.560 --> 00:16:49.160]  他們什麼都沒有了
[00:16:49.160 --> 00:16:53.960]  但是去到四章十六節的時候
[00:16:53.960 --> 00:17:03.560]  我們看看納米這裏說他從無變有
[00:17:03.560 --> 00:17:06.440]  他有了一個孩子
[00:17:06.440 --> 00:17:09.320]  這裏有人說納米生了孩子
[00:17:09.320 --> 00:17:11.480]  顯然孩子不是他生的
[00:17:11.480 --> 00:17:13.800]  不過因為路德生了
[00:17:13.800 --> 00:17:17.720]  其實這個孩子歸在以利米納加的名下
[00:17:17.720 --> 00:17:20.360]  所以納米從無變有
[00:17:20.360 --> 00:17:21.720]  他有了後代
[00:17:21.720 --> 00:17:26.040]  而且他有了一個比有七個兒子更好的媳婦
[00:17:26.040 --> 00:17:30.680]  而路德她作為一個外邦女子
[00:17:30.680 --> 00:17:33.240]  因為她對神的敬畏
[00:17:33.240 --> 00:17:35.560]  她對她夫家的忠誠
[00:17:35.560 --> 00:17:39.400]  使得她跟列祖的妻子
[00:17:39.400 --> 00:17:42.600]  經文裏講到跟拉結利亞
[00:17:42.600 --> 00:17:45.400]  還有他瑪去結連
[00:17:45.400 --> 00:17:48.600]  她成為有份於建立以色列家
[00:17:48.600 --> 00:17:51.160]  以及猶大法勒斯家的一份子
[00:17:51.160 --> 00:17:56.280]  她成為這個恩典之約裏面的一個成員
[00:17:56.280 --> 00:18:01.400]  這個是一個很大的福氣和光榮
[00:18:01.400 --> 00:18:06.120]  而波阿斯也因為他對路德那份無私的愛
[00:18:06.120 --> 00:18:07.400]  他娶了路德
[00:18:07.400 --> 00:18:11.640]  他跟路德所生的兒子就是俄比德
[00:18:11.640 --> 00:18:16.040]  而這個俄比德就是大衛的祖父
[00:18:16.040 --> 00:18:18.040]  也因為這樣
[00:18:18.040 --> 00:18:24.440]  路德和波阿斯就成為耶穌基督的曾祖父母
[00:18:24.440 --> 00:18:30.840]  因為耶穌基督就是在大衛的後代而來
[00:18:30.840 --> 00:18:31.880]  你有沒有看到
[00:18:31.880 --> 00:18:35.400]  這一份當他們來到去盡他們的本份
[00:18:35.400 --> 00:18:36.600]  做好自己
[00:18:36.600 --> 00:18:39.560]  然後憑信心傳言交給神
[00:18:39.560 --> 00:18:43.160]  帶來那份的福氣是多麼的大
[00:18:43.160 --> 00:18:48.520]  在他們的這個愛情故事裏面
[00:18:48.520 --> 00:18:50.840]  我們有什麼學習呢
[00:18:50.840 --> 00:18:53.000]  第一我看到
[00:18:53.000 --> 00:18:56.520]  困難其實是鍊剩一個人的生命
[00:18:56.520 --> 00:19:02.360]  當人用積極的態度去面對任何的困難的時候
[00:19:02.360 --> 00:19:07.080]  其實它可以激發他很多的潛能
[00:19:07.080 --> 00:19:09.400]  使人也成長起來
[00:19:09.400 --> 00:19:12.920]  並且在人遇到困難的時候
[00:19:12.920 --> 00:19:16.360]  往往我們才更加懂得謙卑
[00:19:16.360 --> 00:19:18.360]  懂得尋求神
[00:19:18.360 --> 00:19:21.240]  尋求神的智慧和幫助
[00:19:21.240 --> 00:19:23.800]  也都在我們的困難裏面
[00:19:23.800 --> 00:19:26.360]  我們更加去經歷上帝
[00:19:26.360 --> 00:19:28.040]  每次經歷神
[00:19:28.040 --> 00:19:32.440]  你的生命又再一次成長起來
[00:19:32.440 --> 00:19:36.280]  我也分享一點我自己的一個經歷
[00:19:36.280 --> 00:19:40.200]  其實我們中國人很怕跟別人衝突的
[00:19:40.200 --> 00:19:43.560]  我們經常都說息事寧人
[00:19:43.560 --> 00:19:46.600]  很怕說了一些東西別人不喜歡
[00:19:46.600 --> 00:19:48.120]  然後大家就不知道怎麼辦
[00:19:48.120 --> 00:19:50.120]  所以有時候我們就算大家在聊天
[00:19:50.120 --> 00:19:51.080]  譬如命名
[00:19:51.080 --> 00:19:53.080]  我不認同你的看法
[00:19:53.080 --> 00:19:54.680]  我有些不同的意見
[00:19:54.680 --> 00:19:57.400]  我們就為了怕別人不知道喜不喜歡
[00:19:57.400 --> 00:19:59.400]  我們就不說
[00:19:59.400 --> 00:20:01.480]  就好像表面很好
[00:20:01.480 --> 00:20:02.920]  很和諧一樣
[00:20:02.920 --> 00:20:05.800]  但是結果那些問題一路沒有處理
[00:20:05.800 --> 00:20:07.320]  就越積越多
[00:20:07.320 --> 00:20:09.640]  越積越嚴重
[00:20:09.640 --> 00:20:12.920]  以前我都是一個很怕跟別人衝突的人
[00:20:12.920 --> 00:20:14.920]  當然不是為了一些無謂的事情
[00:20:14.920 --> 00:20:17.320]  而是真的有些話應該說
[00:20:17.320 --> 00:20:20.120]  但是你又知道你講了別人未必喜歡
[00:20:20.120 --> 00:20:22.120]  但是又實在是有必要
[00:20:22.120 --> 00:20:24.520]  甚至我以前在大陸工作的時候
[00:20:24.520 --> 00:20:26.760]  我要跟一班員工
[00:20:26.760 --> 00:20:30.520]  每年去檢視他們工作的情況的時候
[00:20:30.520 --> 00:20:31.640]  有時候我覺得
[00:20:31.640 --> 00:20:33.640]  要提到他們一些好像不好的事情
[00:20:33.640 --> 00:20:36.520]  我都覺得很難為情
[00:20:36.520 --> 00:20:39.320]  但是一路的工作
[00:20:39.320 --> 00:20:41.240]  一路的經歷裡面
[00:20:41.240 --> 00:20:43.720]  特別又在木會
[00:20:43.720 --> 00:20:47.880]  接著過去這幾年在差會裡面的侍奉
[00:20:47.880 --> 00:20:50.280]  出現很多很多的處境
[00:20:50.280 --> 00:20:52.120]  很多問題
[00:20:52.120 --> 00:20:53.720]  很多人事的情況
[00:20:53.720 --> 00:20:55.880]  是真的要去處理
[00:20:55.880 --> 00:20:57.880]  其實我都不知道為什麼
[00:20:57.880 --> 00:20:59.080]  弄著弄著的時候
[00:20:59.080 --> 00:20:59.960]  我就發覺
[00:20:59.960 --> 00:21:02.360]  我已經比起以前我發覺
[00:21:02.360 --> 00:21:04.600]  我好像不再懼怕
[00:21:04.600 --> 00:21:07.800]  因為我知道這些事情我要處理
[00:21:07.800 --> 00:21:10.360]  我不是去針對一個人
[00:21:10.360 --> 00:21:14.120]  我是按照上帝給我們的心意
[00:21:14.120 --> 00:21:15.480]  要我們做的事
[00:21:15.480 --> 00:21:17.160]  我們對準上帝
[00:21:17.160 --> 00:21:20.120]  我們要做應該做的事
[00:21:20.120 --> 00:21:21.400]  我都不知道什麼時候
[00:21:21.400 --> 00:21:23.640]  神就給了我這一份的勇氣
[00:21:23.640 --> 00:21:25.480]  以及用一個平靜的心
[00:21:25.480 --> 00:21:28.920]  來處理很多各種各樣的事情
[00:21:28.920 --> 00:21:31.800]  有些話我知道
