
[00:00:00.000 --> 00:00:03.080]  今天的講題是由愛而愛
[00:07:05.080 --> 00:07:06.080]  你可能都熟悉
[00:07:06.080 --> 00:07:09.080]  就是派一個人去完成一些工作
[00:07:09.080 --> 00:07:10.080]  一些目的
[00:07:10.080 --> 00:07:11.080]  這個目的
[00:07:11.080 --> 00:07:14.080]  如果我們再熟悉聖經的時候
[00:07:14.080 --> 00:07:16.080]  若行福音三章十六節
[00:07:16.080 --> 00:07:18.080]  講得更加清楚的時候
[00:07:18.080 --> 00:07:19.080]  神愛世人
[00:07:19.080 --> 00:07:21.080]  甚至將他獨一的兒子
[00:07:21.080 --> 00:07:22.080]  賜給他們
[00:07:22.080 --> 00:07:24.080]  叫一切順他的不至滅亡
[00:07:24.080 --> 00:07:27.080]  反得永生
[00:07:27.080 --> 00:07:28.080]  這個差派
[00:07:28.080 --> 00:07:30.080]  是派耶穌來到這個世界
[00:07:30.080 --> 00:07:32.080]  去拯救人
[00:07:32.080 --> 00:07:35.080]  你這樣去讀的時候
[00:07:35.080 --> 00:07:38.080]  耶穌就是父神去差派
[00:07:38.080 --> 00:07:41.080]  因為他知道我們要走向滅亡的時候
[00:07:41.080 --> 00:07:43.080]  他就差他的兒子
[00:07:43.080 --> 00:07:45.080]  來到這個世界
[00:07:45.080 --> 00:07:47.080]  去拯救我們
[00:07:47.080 --> 00:07:49.080]  但這個差派不是這麼簡單
[00:07:49.080 --> 00:07:51.080]  要完成這個目的
[00:07:51.080 --> 00:07:54.080]  耶穌要降臂
[00:07:54.080 --> 00:07:57.080]  來到這個世上去生活
[00:07:57.080 --> 00:08:00.080]  世上這個詞
[00:08:00.080 --> 00:08:03.080]  在若行的書信裡都經常出現
[00:08:03.080 --> 00:08:05.080]  有時候翻譯為天下
[00:08:05.080 --> 00:08:07.080]  有時候翻譯為世界
[00:08:07.080 --> 00:08:09.080]  有時候翻譯為世人或世上
[00:08:09.080 --> 00:08:12.080]  在二章裡
[00:08:12.080 --> 00:08:14.080]  這個詞語
[00:08:14.080 --> 00:08:16.080]  有一點負面的意思
[00:08:16.080 --> 00:08:20.080]  不過在四章這個部分的時候
[00:08:20.080 --> 00:08:23.080]  差派他的兒子來到世上
[00:08:23.080 --> 00:08:25.080]  這個世上主要是
[00:08:25.080 --> 00:08:28.080]  人居住的地方
[00:08:28.080 --> 00:08:31.080]  耶穌來到人居住的地方
[00:08:31.080 --> 00:08:34.080]  他不是純粹旅遊一番
[00:08:34.080 --> 00:08:36.080]  就完成他的工作
[00:08:36.080 --> 00:08:38.080]  肥納比書裡說到
[00:08:38.080 --> 00:08:42.080]  他被差派來到這個世上
[00:08:42.080 --> 00:08:45.080]  他放下了很多的事物
[00:08:45.080 --> 00:08:47.080]  他本有神的形象
[00:08:47.080 --> 00:08:49.080]  不如神同等
[00:08:49.080 --> 00:08:51.080]  反倒虛己
[00:08:51.080 --> 00:08:53.080]  取了奴僕的形象
[00:08:53.080 --> 00:08:55.080]  成為人的樣式
[00:08:55.080 --> 00:08:57.080]  謙卑自己
[00:08:57.080 --> 00:08:58.080]  以至於死
[00:08:58.080 --> 00:09:00.080]  死在十字架上
[00:09:00.080 --> 00:09:02.080]  所以有些解經的人
[00:09:02.080 --> 00:09:06.080]  他說父神差派耶穌來到這個世界
[00:09:06.080 --> 00:09:09.080]  是七重的降臂
[00:09:09.080 --> 00:09:11.080]  他是放下很多東西
[00:09:11.080 --> 00:09:13.080]  才來到這個世界
[00:09:13.080 --> 00:09:15.080]  去完成他的救贖
[00:09:15.080 --> 00:09:17.080]  如果用若行福音的內容
[00:09:17.080 --> 00:09:18.080]  你會更加明白
[00:09:18.080 --> 00:09:20.080]  若行福音十三章裡
[00:09:20.080 --> 00:09:23.080]  他提到耶穌這份愛
[00:09:23.080 --> 00:09:25.080]  如何去降臂呢?
[00:09:25.080 --> 00:09:29.080]  他說如月節以前
[00:09:29.080 --> 00:09:33.080]  耶穌知道自己離世歸附的時候到了
[00:09:33.080 --> 00:09:36.080]  他就愛世間屬自己的人
[00:09:36.080 --> 00:09:39.080]  就愛他們到底
[00:09:39.080 --> 00:09:40.080]  這個到底的愛
[00:09:40.080 --> 00:09:42.080]  如何去降臂呢?
[00:09:42.080 --> 00:09:44.080]  後來十三章的時候
[00:09:44.080 --> 00:09:47.080]  就是為著門徒洗腳
[00:09:47.080 --> 00:09:50.080]  有時我們見到退休會
[00:09:50.080 --> 00:09:54.080]  弟兄姊妹都會為身邊的同工
[00:09:54.080 --> 00:09:57.080]  弟兄姊妹一起去洗腳
[00:09:57.080 --> 00:10:02.080]  這個洗腳不單止是放下自己去服侍人
[00:10:02.080 --> 00:10:05.080]  而是從心裡有那份愛
[00:10:05.080 --> 00:10:08.080]  所以願意降臂
[00:10:08.080 --> 00:10:13.080]  完成神差遣他的責任
[00:10:13.080 --> 00:10:17.080]  不知你要去服侍
[00:10:17.080 --> 00:10:20.080]  或者得到一個使命的時候
[00:10:20.080 --> 00:10:22.080]  你願不願意放下自己呢?
[00:10:22.080 --> 00:10:24.080]  有時是很艱難的
[00:10:24.080 --> 00:10:27.080]  或者有時你要面對的事
[00:10:27.080 --> 00:10:29.080]  要放下的面子
[00:10:29.080 --> 00:10:32.080]  或者放下的心機都是很多
[00:10:32.080 --> 00:10:35.080]  但耶穌奉父神差遣的時候
[00:10:35.080 --> 00:10:39.080]  他就將自己完全放下
[00:10:39.080 --> 00:10:43.080]  我們特別要這段時間有街報
[00:10:43.080 --> 00:10:47.080]  要和身邊很多不同的人傳福音
[00:10:47.080 --> 00:10:54.080]  不知道我們是否能夠放下自己的面子
[00:10:54.080 --> 00:10:57.080]  或者放下一些自己安恕的環境
[00:10:57.080 --> 00:10:59.080]  去走出去呢?
[00:10:59.080 --> 00:11:02.080]  耶穌就是這樣
[00:11:02.080 --> 00:11:04.080]  他放下天上的榮華
[00:11:04.080 --> 00:11:06.080]  受父神的差遣
[00:11:06.080 --> 00:11:08.080]  就來到這個世界
[00:11:08.080 --> 00:11:11.080]  不是一個安恕的環境
[00:11:11.080 --> 00:11:16.080]  而是謙卑去服侍
[00:11:16.080 --> 00:11:20.080]  這個差遣是由父神出發
[00:11:20.080 --> 00:11:23.080]  差遣耶穌來到這個世界
[00:11:23.080 --> 00:11:25.080]  約翰去講的時候
[00:11:25.080 --> 00:11:27.080]  不單止他差遣
[00:11:27.080 --> 00:11:29.080]  叫他來到這個世界
[00:11:29.080 --> 00:11:31.080]  而且形容耶穌的身份
[00:11:31.080 --> 00:11:34.080]  他是獨一的兒子
[00:11:34.080 --> 00:11:37.080]  後來他也有再重新提出
[00:11:37.080 --> 00:11:39.080]  他是兒子
[00:11:39.080 --> 00:11:41.080]  是他的兒子
[00:11:41.080 --> 00:11:44.080]  十節那裡有寫他的兒子
[00:11:44.080 --> 00:11:47.080]  十四節那裡有寫他的兒子
[00:11:47.080 --> 00:11:49.080]  是耶穌
[00:11:49.080 --> 00:11:52.080]  這個獨子其實在這個詞語
[00:11:52.080 --> 00:11:55.080]  在舊約聖經裡面
[00:11:55.080 --> 00:11:57.080]  講到阿伯拉罕獨生的兒子
[00:11:57.080 --> 00:11:59.080]  希伯來書再重新引用的時候
[00:11:59.080 --> 00:12:01.080]  都用回同一個字
[00:12:01.080 --> 00:12:03.080]  那因城寡婦的兒子
[00:12:03.080 --> 00:12:05.080]  都同樣是講這個獨生
[00:12:05.080 --> 00:12:07.080]  都用回同樣的字
[00:12:07.080 --> 00:12:09.080]  這個獨生的兒子
[00:12:09.080 --> 00:12:11.080]  所以有解經家去到講
[00:12:11.080 --> 00:12:13.080]  這個獨生的兒子
[00:12:13.080 --> 00:12:15.080]  是獨一無二的
[00:12:15.080 --> 00:12:17.080]  甚至乎有些翻譯
[00:12:17.080 --> 00:12:21.080]  七十字譯本在希伯來文的翻譯裡面
[00:12:21.080 --> 00:12:23.080]  他說這個是他心愛的
[00:12:23.080 --> 00:12:24.080]  他不用獨一
[00:12:24.080 --> 00:12:26.080]  用心愛的兒子
[00:12:26.080 --> 00:12:29.080]  或者有解經家引申的時候
[00:12:29.080 --> 00:12:34.080]  他說是一個無法描述的禮物
[00:12:34.080 --> 00:12:36.080]  父神那份的愛
[00:12:36.080 --> 00:12:40.080]  是將那份無法形容的禮物賜給我們
[00:12:40.080 --> 00:12:44.080]  可能有子女的會多些明白
[00:12:44.080 --> 00:12:47.080]  有時候我坐在這裡看看我的女兒
[00:12:47.080 --> 00:12:49.080]  要送她出去
[00:12:49.080 --> 00:12:51.080]  願不願意呢?
[00:12:51.080 --> 00:12:54.080]  或者要將她交給別人
[00:12:54.080 --> 00:12:56.080]  敢不敢呢?
[00:12:56.080 --> 00:12:59.080]  接下來可能我家裡沒有傭人
[00:12:59.080 --> 00:13:04.080]  可能要將她放在不同的地方去照顧
[00:13:04.080 --> 00:13:08.080]  心裡面都是有些擔憂
[00:13:08.080 --> 00:13:12.080]  父神願意將他最寶貴
[00:13:12.080 --> 00:13:14.080]  最珍貴的兒子
[00:13:14.080 --> 00:13:16.080]  派到這個世界
[00:13:16.080 --> 00:13:18.080]  降卑
[00:13:18.080 --> 00:13:20.080]  犧牲在十字架上
[00:13:20.080 --> 00:13:22.080]  這一切都源於
[00:13:22.080 --> 00:13:26.080]  他愛我們每一個人的緣故
[00:13:26.080 --> 00:13:30.080]  這是約翰在這裡說
[00:13:30.080 --> 00:13:32.080]  神是愛的源頭
[00:13:32.080 --> 00:13:34.080]  其中一個的部分
[00:13:34.080 --> 00:13:35.080]  因為神的愛
[00:13:35.080 --> 00:13:37.080]  所以在歷史上
[00:13:37.080 --> 00:13:41.080]  他願意差派耶穌來到這個世間
[00:13:41.080 --> 00:13:43.080]  耶穌來到這個世間
[00:13:43.080 --> 00:13:47.080]  他也是愛我們每一個人的緣故
[00:13:47.080 --> 00:13:51.080]  所以他甘願過一個貧寒的生活
[00:13:51.080 --> 00:13:53.080]  無枕所
[00:13:53.080 --> 00:13:59.080]  受很多環境的難處
[00:13:59.080 --> 00:14:01.080]  被人唾罵
[00:14:01.080 --> 00:14:02.080]  受死
[00:14:02.080 --> 00:14:04.080]  流血
[00:14:04.080 --> 00:14:06.080]  在這個十字架上
[00:14:06.080 --> 00:14:08.080]  所以這個十字架
[00:14:08.080 --> 00:14:11.080]  約翰在這裡重新提出來的時候
[00:14:11.080 --> 00:14:13.080]  他希望弟兄姊妹體會
[00:14:13.080 --> 00:14:15.080]  神是愛的源頭
[00:14:15.080 --> 00:14:17.080]  藉著他的差遣
[00:14:17.080 --> 00:14:19.080]  藉著耶穌基督的救贖
[00:14:19.080 --> 00:14:24.080]  能夠體會這份愛是何等的深
[00:14:24.080 --> 00:14:26.080]  所以很多解經家說
[00:14:26.080 --> 00:14:30.080]  耶穌基督在十字架上的犧牲
[00:14:30.080 --> 00:14:37.080]  是神慈愛和公義的高峰
[00:14:37.080 --> 00:14:40.080]  以前我看過一個故事
[00:14:40.080 --> 00:14:44.080]  我覺得這個故事比較容易讓我們明白
[00:14:44.080 --> 00:14:48.080]  為什麼耶穌在釘十字架這件事上
[00:14:48.080 --> 00:14:53.080]  是神慈愛和公義的高峰
[00:14:53.080 --> 00:14:54.080]  在上一個世紀
[00:14:54.080 --> 00:14:59.080]  美國的社會裡有一個大蕭條的年代
[00:14:59.080 --> 00:15:02.080]  大概是1935年左右
[00:15:02.080 --> 00:15:06.080]  當時大家很多時候都沒有東西吃
[00:15:06.080 --> 00:15:08.080]  很窮困
[00:15:08.080 --> 00:15:10.080]  其中有一個婆婆
[00:15:10.080 --> 00:15:12.080]  因為她的兒女都死了
[00:15:12.080 --> 00:15:16.080]  她要獨力照顧三個孫兒
[00:15:16.080 --> 00:15:20.080]  有一天她經過一個麵包舖
[00:15:20.080 --> 00:15:23.080]  可能有人都聽過這個故事
[00:15:23.080 --> 00:15:26.080]  經過這個麵包舖的時候
[00:15:26.080 --> 00:15:29.080]  一家四口都餓得太厲害
[00:15:29.080 --> 00:15:33.080]  她偷了其中一條麵包
[00:15:33.080 --> 00:15:38.080]  你知道婆婆不是很身手敏捷
[00:15:38.080 --> 00:15:40.080]  兩下就被人抓了
[00:15:40.080 --> 00:15:42.080]  推了上法庭
[00:15:42.080 --> 00:15:44.080]  在法庭上受審的時候
[00:15:44.080 --> 00:15:46.080]  法官就問婆婆
[00:15:46.080 --> 00:15:50.080]  為什麼你要偷麵包
[00:15:50.080 --> 00:15:52.080]  很簡單
[00:15:52.080 --> 00:15:55.080]  她自己三個孫兒都沒得吃
[00:15:55.080 --> 00:15:57.080]  迫於無奈
[00:15:57.080 --> 00:16:02.080]  她就去偷麵包
[00:16:02.080 --> 00:16:05.080]  法官看著她其實都憐憫她
[00:16:05.080 --> 00:16:08.080]  不過如果法律偷了東西
[00:16:08.080 --> 00:16:11.080]  需不需要受罰
[00:16:11.080 --> 00:16:13.080]  人犯罪都必須要受罰
[00:16:13.080 --> 00:16:15.080]  這是神的公義
[00:16:15.080 --> 00:16:16.080]  所以法官就判
[00:16:16.080 --> 00:16:19.080]  婆婆我都沒辦法
[00:16:19.080 --> 00:16:22.080]  不過法庭都可以額外開恩
[00:16:22.080 --> 00:16:23.080]  判你兩件事
[00:16:23.080 --> 00:16:24.080]  你選
[00:16:24.080 --> 00:16:26.080]  第一件事
[00:16:26.080 --> 00:16:29.080]  罰你十元美金
[00:16:29.080 --> 00:16:31.080]  那你就可以出去了
[00:16:31.080 --> 00:16:33.080]  第二件事
[00:16:33.080 --> 00:16:36.080]  罰你坐十日監
[00:16:36.080 --> 00:16:39.080]  坐完就可以走了
[00:16:39.080 --> 00:16:43.080]  你會選哪一天
[00:16:43.080 --> 00:16:45.080]  婆婆看著法官
[00:16:45.080 --> 00:16:47.080]  她就說
[00:16:47.080 --> 00:16:49.080]  連麵包我都買不起
[00:16:49.080 --> 00:16:54.080]  我怎樣付那十元美金
[00:16:54.080 --> 00:16:57.080]  我還有三個孫兒
[00:16:57.080 --> 00:16:59.080]  我關在監獄裡十天
[00:16:59.080 --> 00:17:02.080]  那三個孫兒怎麼辦
[00:17:02.080 --> 00:17:04.080]  很兩難
[00:17:04.080 --> 00:17:05.080]  她是犯罪的
[00:17:05.080 --> 00:17:08.080]  她應該受罰
[00:17:08.080 --> 00:17:11.080]  但是她又負擔不起
[00:17:11.080 --> 00:17:12.080]  她的刑罰
[00:17:12.080 --> 00:17:14.080]  可以怎樣
[00:17:14.080 --> 00:17:16.080]  當時
[00:17:16.080 --> 00:17:19.080]  在旁聽席那裡
[00:17:19.080 --> 00:17:21.080]  有一位男士站起來
[00:17:21.080 --> 00:17:22.080]  他說婆婆
[00:17:22.080 --> 00:17:23.080]  你選擇
[00:17:23.080 --> 00:17:26.080]  罰十元美金
[00:17:26.080 --> 00:17:29.080]  然後他就脫下帽子
[00:17:29.080 --> 00:17:31.080]  他就說
[00:17:31.080 --> 00:17:32.080]  我們在場
[00:17:32.080 --> 00:17:35.080]  所有人都應該受罰
[00:17:35.080 --> 00:17:37.080]  為了這個社會
[00:17:37.080 --> 00:17:39.080]  這個城市
[00:17:39.080 --> 00:17:42.080]  不能照顧這些孤寡的人
[00:17:42.080 --> 00:17:43.080]  去受罰
[00:17:43.080 --> 00:17:45.080]  是一種冷漠的罪
[00:17:45.080 --> 00:17:49.080]  所以他自己把十元美金放在帽子上
[00:17:49.080 --> 00:17:51.080]  然後就說
[00:17:51.080 --> 00:17:55.080]  旁聽席的所有人都要罰五毫子美金
[00:17:55.080 --> 00:17:58.080]  收了所有人的錢
[00:17:58.080 --> 00:17:59.080]  最後發現
[00:17:59.080 --> 00:18:06.080]  這個人是當時市鎮的市長
[00:18:06.080 --> 00:18:08.080]  婆婆收到這筆錢後
[00:18:08.080 --> 00:18:10.080]  這個市長跟她說
[00:18:10.080 --> 00:18:13.080]  你有足夠的錢去還罰款
[00:18:13.080 --> 00:18:15.080]  也有足夠的錢
[00:18:15.080 --> 00:18:18.080]  讓你繼續生活
[00:18:18.080 --> 00:18:21.080]  我覺得每次讀這個故事
[00:18:21.080 --> 00:18:24.080]  再想起耶穌的那種犧牲
[00:18:24.080 --> 00:18:26.080]  心裡都有點感動
[00:18:26.080 --> 00:18:27.080]  你想想
[00:18:27.080 --> 00:18:30.080]  其實我們就是那個婆婆
[00:18:30.080 --> 00:18:32.080]  面對著自己所犯的罪
[00:18:32.080 --> 00:18:34.080]  我們無力償還
[00:18:34.080 --> 00:18:38.080]  但耶穌就來償還我們的罪
[00:18:38.080 --> 00:18:39.080]  祂不是欠缺我們什麼
[00:18:39.080 --> 00:18:41.080]  不是欠我們什麼
[00:18:41.080 --> 00:18:43.080]  不是不還不行
[00:18:43.080 --> 00:18:46.080]  而是祂愛我們每一個
[00:18:46.080 --> 00:18:49.080]  祂願意地付出
[00:18:49.080 --> 00:18:51.080]  來到這個世界
[00:18:51.080 --> 00:18:53.080]  釘死在十字架上
