
[00:00:00.000 --> 00:00:06.000]  早晨 不知道在座的弟兄姊妹
[00:11:37.000 --> 00:11:39.000]  但是主耶穌要帶來的
[00:11:39.000 --> 00:11:43.000]  不是一個地上的王權 政權
[00:11:43.000 --> 00:11:45.000]  祂想的 期望的
[00:11:45.000 --> 00:11:48.000]  是我們的生命能夠轉化
[00:11:48.000 --> 00:11:50.000]  轉化成怎樣呢
[00:11:50.000 --> 00:11:54.000]  完全信服在這位萬主之主
[00:11:54.000 --> 00:11:58.000]  萬王之王的底下
[00:11:58.000 --> 00:12:00.000]  正因為這樣
[00:12:00.000 --> 00:12:02.000]  這個信息這麼重要
[00:12:02.000 --> 00:12:06.000]  所以主耶穌才用了40天的時間
[00:12:06.000 --> 00:12:09.000]  來跟門徒解說
[00:12:09.000 --> 00:12:11.000]  大家都讀過福音書
[00:12:11.000 --> 00:12:14.000]  我想你都會想像得到
[00:12:14.000 --> 00:12:16.000]  在福音書當中
[00:12:16.000 --> 00:12:18.000]  有哪裡記述過
[00:12:18.000 --> 00:12:21.000]  主耶穌講一篇道講40天
[00:12:21.000 --> 00:12:22.000]  有沒有
[00:12:22.000 --> 00:12:23.000]  連續講40天
[00:12:23.000 --> 00:12:25.000]  講同一個信息
[00:12:25.000 --> 00:12:27.000]  沒有啊
[00:12:27.000 --> 00:12:29.000]  就算去到今天
[00:12:29.000 --> 00:12:33.000]  我們香港每年都有培靈研經會
[00:12:33.000 --> 00:12:35.000]  多少天啊
[00:12:35.000 --> 00:12:37.000]  10天而已
[00:12:37.000 --> 00:12:40.000]  如果主耶穌親自要講一個信息
[00:12:40.000 --> 00:12:43.000]  是要講40天這麼長
[00:12:43.000 --> 00:12:47.000]  究竟這個信息有多重要呢
[00:12:47.000 --> 00:12:51.000]  我想都不用我再多講了
[00:12:51.000 --> 00:12:54.000]  新的一年剛剛來到
[00:12:54.000 --> 00:12:56.000]  我不知道大家對於
[00:12:56.000 --> 00:12:59.000]  《士道行傳》一開始的時候
[00:12:59.000 --> 00:13:02.000]  帶來一個這麼重要的提醒
[00:13:02.000 --> 00:13:04.000]  神的國
[00:13:04.000 --> 00:13:05.000]  這個教導
[00:13:05.000 --> 00:13:08.000]  神要在我們每一個人
[00:13:08.000 --> 00:13:10.000]  生命當中作主
[00:13:10.000 --> 00:13:12.000]  作王
[00:13:12.000 --> 00:13:16.000]  究竟我們有多看重
[00:13:16.000 --> 00:13:18.000]  接著呢
[00:13:18.000 --> 00:13:20.000]  去到第四至第五節
[00:13:20.000 --> 00:13:22.000]  經文就說
[00:13:22.000 --> 00:13:24.000]  耶穌和他們聚集的時候
[00:13:24.000 --> 00:13:26.000]  叫他們說
[00:13:26.000 --> 00:13:27.000]  不要離開耶路撒冷
[00:13:27.000 --> 00:13:29.000]  要等候父所應許的
[00:13:29.000 --> 00:13:32.000]  就是你們聽見我說過的
[00:13:32.000 --> 00:13:34.000]  若翰是用水施洗
[00:13:34.000 --> 00:13:36.000]  但不多幾日
[00:13:36.000 --> 00:13:39.000]  你們要受聖靈的洗
[00:13:39.000 --> 00:13:42.000]  當他講這番話的時候
[00:13:42.000 --> 00:13:44.000]  第一個指令
[00:13:44.000 --> 00:13:46.000]  就是叫他們
[00:13:46.000 --> 00:13:48.000]  不要離開耶路撒冷
[00:13:48.000 --> 00:13:50.000]  在這裡等
[00:13:50.000 --> 00:13:53.000]  等父神給他們的應許
[00:13:53.000 --> 00:13:55.000]  耶路撒冷固然是
[00:13:55.000 --> 00:13:57.000]  代表了神同在的應許
[00:13:57.000 --> 00:13:59.000]  在過去的歷史裡
[00:13:59.000 --> 00:14:01.000]  也是透過大衛的後裔
[00:14:01.000 --> 00:14:04.000]  在這個地方多次去祝福
[00:14:04.000 --> 00:14:05.000]  以色列民
[00:14:05.000 --> 00:14:08.000]  但同時間這是一個什麼地方
[00:14:08.000 --> 00:14:12.000]  這也是猶大猶太人公會
[00:14:12.000 --> 00:14:14.000]  所在的地方
[00:14:14.000 --> 00:14:17.000]  主耶穌受害的地方
[00:14:17.000 --> 00:14:20.000]  所以當主耶穌離開之後
[00:14:20.000 --> 00:14:23.000]  作為門徒為了避免
[00:14:23.000 --> 00:14:25.000]  繼續受到逼迫
[00:14:25.000 --> 00:14:27.000]  當然是走
[00:14:27.000 --> 00:14:30.000]  有這麼遠還走這麼遠
[00:14:30.000 --> 00:14:32.000]  兼且他們當中
[00:14:32.000 --> 00:14:35.000]  不少都是打魚的漁夫
[00:14:35.000 --> 00:14:38.000]  領袖不見了
[00:14:38.000 --> 00:14:41.000]  就回去重操故業
[00:14:41.000 --> 00:14:45.000]  但是這裡主耶穌的要求
[00:14:45.000 --> 00:14:49.000]  就是要他們留在耶路撒冷
[00:14:49.000 --> 00:14:52.000]  等候父神的應許
[00:14:52.000 --> 00:14:55.000]  這個應許是什麼呢
[00:14:55.000 --> 00:14:57.000]  舊約約爾書二章
[00:14:57.000 --> 00:14:59.000]  和路加福音二十四章
[00:14:59.000 --> 00:15:01.000]  都有很清楚說到
[00:15:01.000 --> 00:15:06.000]  這個應許就是聖靈的臨到
[00:15:06.000 --> 00:15:08.000]  無可否認
[00:15:08.000 --> 00:15:10.000]  在我們的生命當中
[00:15:10.000 --> 00:15:12.000]  很多時候
[00:15:12.000 --> 00:15:14.000]  很多事情我們都要等
[00:15:14.000 --> 00:15:16.000]  甚至你都會明白
[00:15:16.000 --> 00:15:19.000]  不是很舒服地去等
[00:15:19.000 --> 00:15:21.000]  不斷地去等
[00:15:21.000 --> 00:15:24.000]  而是在一些很危險
[00:15:24.000 --> 00:15:27.000]  面對逼迫困難的時候
[00:15:27.000 --> 00:15:30.000]  仍然要等
[00:15:30.000 --> 00:15:33.000]  當我們在逆境當中
[00:15:33.000 --> 00:15:36.000]  願意安靜等候
[00:15:36.000 --> 00:15:40.000]  專心一意去仰望神的時候
[00:15:40.000 --> 00:15:45.000]  這才是真正的信服表現
[00:15:45.000 --> 00:15:47.000]  所以我們不要以為
[00:15:47.000 --> 00:15:52.000]  如何為上帝服侍
[00:15:52.000 --> 00:15:56.000]  就是努力 努力 再努力
[00:15:56.000 --> 00:15:59.000]  多些參與才是服侍
[00:15:59.000 --> 00:16:04.000]  但是原來安靜等候
[00:16:04.000 --> 00:16:08.000]  其實是一個非常重要的服侍
[00:16:08.000 --> 00:16:12.000]  正因為主耶穌這麼體重
[00:16:12.000 --> 00:16:15.000]  安靜等候
[00:16:15.000 --> 00:16:18.000]  所以他差派門徒
[00:16:18.000 --> 00:16:21.000]  去做任何事情之前
[00:16:21.000 --> 00:16:26.000]  第一樣要求他們就是等
[00:16:26.000 --> 00:16:30.000]  由我回來官宣服侍開始
[00:16:30.000 --> 00:16:32.000]  我的印象所及
[00:16:32.000 --> 00:16:34.000]  每一年
[00:16:34.000 --> 00:16:35.000]  第一個主日
[00:16:35.000 --> 00:16:37.000]  完了崇拜之後
[00:16:37.000 --> 00:16:41.000]  我們都有侍奉人員祈禱會
[00:16:41.000 --> 00:16:44.000]  早年好像曾經試過
[00:16:44.000 --> 00:16:45.000]  專登招聚
[00:16:45.000 --> 00:16:46.000]  執事同工
[00:16:46.000 --> 00:16:49.000]  有一個退休
[00:16:49.000 --> 00:16:51.000]  但請大家不要誤會
[00:16:51.000 --> 00:16:54.000]  這個都是一個恩秦的做法
[00:16:54.000 --> 00:16:57.000]  年年都是這樣的
[00:16:57.000 --> 00:17:00.000]  例行公事
[00:17:00.000 --> 00:17:01.000]  在今年
[00:17:01.000 --> 00:17:04.000]  我想鼓勵每一個
[00:17:04.000 --> 00:17:07.000]  參與服侍的弟兄姊妹
[00:17:07.000 --> 00:17:11.000]  無論你是什麼崗位
[00:17:11.000 --> 00:17:14.000]  我們都用行動
[00:17:14.000 --> 00:17:16.000]  來作出回應
[00:17:16.000 --> 00:17:18.000]  待會崇拜完之後
[00:17:18.000 --> 00:17:19.000]  一點鐘
[00:17:19.000 --> 00:17:20.000]  在這裡
[00:17:20.000 --> 00:17:22.000]  我們一起來祈禱
[00:17:22.000 --> 00:17:24.000]  在神的面前
[00:17:24.000 --> 00:17:26.000]  安靜等候
[00:17:26.000 --> 00:17:28.000]  為什麼我們要這樣做
[00:17:28.000 --> 00:17:32.000]  因為使徒行傳一開始就是這樣做
[00:17:32.000 --> 00:17:35.000]  聖經教我們這樣做
[00:17:35.000 --> 00:17:38.000]  我們就這樣去回應
[00:17:38.000 --> 00:17:39.000]  用禱告
[00:17:39.000 --> 00:17:43.000]  來開始我們新一年的服侍
[00:17:43.000 --> 00:17:45.000]  去踏出
[00:17:45.000 --> 00:17:48.000]  我們今年的年題
[00:17:48.000 --> 00:17:49.000]  真門徒
[00:17:49.000 --> 00:17:53.000]  愛禱告的第一步
[00:17:53.000 --> 00:17:55.000]  接著
[00:17:55.000 --> 00:17:57.000]  路加在第五節
[00:17:57.000 --> 00:17:59.000]  他又繼續補充
[00:17:59.000 --> 00:18:01.000]  若漢子用水施洗
[00:18:01.000 --> 00:18:06.000]  但不多幾日你們要受聖靈的洗
[00:18:06.000 --> 00:18:07.000]  在這裡
[00:18:07.000 --> 00:18:09.000]  我必須解釋一下
[00:18:09.000 --> 00:18:12.000]  什麼叫做聖靈的洗
[00:18:12.000 --> 00:18:14.000]  回到第五節
[00:18:14.000 --> 00:18:15.000]  剛剛開始那裡
[00:18:15.000 --> 00:18:19.000]  提到若漢子用水施洗
[00:18:19.000 --> 00:18:21.000]  在座當中
[00:18:21.000 --> 00:18:22.000]  很大部分弟兄姊妹
[00:18:22.000 --> 00:18:25.000]  你已經接受了洗禮
[00:18:25.000 --> 00:18:27.000]  相信你都明白
[00:18:27.000 --> 00:18:31.000]  水禮本身是要表達和主耶穌同死
[00:18:31.000 --> 00:18:33.000]  同埋葬同復活
[00:18:33.000 --> 00:18:38.000]  我們要和罪惡說再見
[00:18:38.000 --> 00:18:40.000]  然後在我們的生命當中
[00:18:40.000 --> 00:18:44.000]  開展一個新的里程
[00:18:44.000 --> 00:18:48.000]  那聖靈的洗又是怎樣呢
[00:18:48.000 --> 00:18:51.000]  我想大家去搞清楚
[00:18:51.000 --> 00:18:56.000]  我們每一個已經信了耶穌的人
[00:18:56.000 --> 00:18:59.000]  其實當我們信主那一刻
[00:18:59.000 --> 00:19:03.000]  聖靈已經內在我們的生命中
[00:19:03.000 --> 00:19:04.000]  不是我說
[00:19:04.000 --> 00:19:05.000]  是聖經說
[00:19:05.000 --> 00:19:07.000]  《耳不鎖書》一章十三節
[00:19:07.000 --> 00:19:09.000]  經文這樣說
[00:19:09.000 --> 00:19:11.000]  你們既聽見真理的道
[00:19:11.000 --> 00:19:13.000]  就是那叫你們得救的福音
[00:19:13.000 --> 00:19:15.000]  也信了基督
[00:19:15.000 --> 00:19:17.000]  既然信他
[00:19:17.000 --> 00:19:18.000]  當你信
[00:19:18.000 --> 00:19:23.000]  就受了所應許的聖靈為引寄
[00:19:23.000 --> 00:19:27.000]  那聖靈的洗又是怎樣呢
[00:19:27.000 --> 00:19:29.000]  這個說法
[00:19:29.000 --> 00:19:31.000]  去到《使徒行傳》第十一章
[00:19:31.000 --> 00:19:33.000]  十五至十六節
[00:19:33.000 --> 00:19:35.000]  就再次出現
[00:19:35.000 --> 00:19:37.000]  在那裏描述
[00:19:37.000 --> 00:19:41.000]  彼得在約柏城見到異象
[00:19:41.000 --> 00:19:44.000]  那段經文是這樣說的
[00:19:44.000 --> 00:19:45.000]  我一開講
[00:19:45.000 --> 00:19:48.000]  聖靈就降在他們身上
[00:19:48.000 --> 00:19:51.000]  就正如當初降在我們
[00:19:51.000 --> 00:19:54.000]  即是一班使徒身上一樣
[00:19:54.000 --> 00:19:57.000]  於是他就想起主的話說
[00:19:57.000 --> 00:19:59.000]  約翰是用水師洗
[00:19:59.000 --> 00:20:02.000]  但你們要受聖靈的洗
[00:20:02.000 --> 00:20:03.000]  所以很明顯
[00:20:03.000 --> 00:20:05.000]  這個聖靈的洗
[00:20:05.000 --> 00:20:11.000]  是在信徒身上一次過的工作
[00:20:11.000 --> 00:20:13.000]  而這個工作發生的時間
[00:20:13.000 --> 00:20:17.000]  就是當他們知罪悔改
[00:20:17.000 --> 00:20:22.000]  信耶穌成為神的兒女那一刻
[00:20:22.000 --> 00:20:26.000]  所以我們是不需要
[00:20:26.000 --> 00:20:30.000]  一次又第二次第三次
[00:20:30.000 --> 00:20:33.000]  不斷地受聖靈的洗
[00:20:33.000 --> 00:20:36.000]  去提升我們屬靈的狀態
[00:20:36.000 --> 00:20:39.000]  不是這樣
[00:20:39.000 --> 00:20:43.000]  或者你會聽過一些經文
[00:20:43.000 --> 00:20:44.000]  不是這樣
[00:20:44.000 --> 00:20:47.000]  聖經裏面有其他的經文說到
[00:20:47.000 --> 00:20:53.000]  聖靈的降臨和信主的時間
[00:20:53.000 --> 00:20:56.000]  有先後之分
