
[00:00:00.000 --> 00:00:04.880]  其實究竟返教會是甚麼一回事呢?
[00:08:39.740 --> 00:08:41.740]  出現這樣的淫亂的情況
[00:08:41.740 --> 00:08:48.740]  十二至十四章,那麽多教會有很多弟兄姊妹都很有恩慈
[00:08:48.740 --> 00:08:52.740]  不過他們就是因為有恩慈而自高自大
[00:08:52.740 --> 00:08:55.740]  以致他們高舉自己多於高舉神
[00:08:55.740 --> 00:08:57.740]  出現了這些問題
[00:08:57.740 --> 00:09:00.740]  以致他們崇拜的聚會很混亂
[00:09:00.740 --> 00:09:04.740]  接著去到十五章,保羅就處理關於復活的問題
[00:09:04.740 --> 00:09:08.740]  他們對復活的理解有些扭曲了
[00:09:08.740 --> 00:09:11.740]  某程度上就是對福音的信息扭曲了
[00:09:11.740 --> 00:09:13.740]  出現了這個問題
[00:09:13.740 --> 00:09:17.740]  所以這樣數一數,哥倫多教會不容易
[00:09:17.740 --> 00:09:20.740]  這麽多這麽多的問題
[00:09:20.740 --> 00:09:23.740]  如果今天有這樣的教會
[00:09:23.740 --> 00:09:27.740]  你們會不會參與這個教會的聚會呢
[00:09:27.740 --> 00:09:29.740]  我想即時的反應是不會的
[00:09:29.740 --> 00:09:34.740]  這麽吵架,我當然不會參與
[00:09:34.740 --> 00:09:39.740]  但是對保羅來說,保羅是很有牧者心腸的牧者
[00:09:39.740 --> 00:09:41.740]  面對教會的問題
[00:09:41.740 --> 00:09:46.740]  保羅仍然好像虎口婆心地繼續勸勉哥倫多教會
[00:09:46.740 --> 00:09:50.740]  要警醒,要站穩,要勇敢,要剛強
[00:09:50.740 --> 00:09:56.740]  十四章其實保羅都多用一個命令詞去勸勉哥倫多教會
[00:09:56.740 --> 00:09:59.740]  你們所做的一切要憑愛心去做
[00:09:59.740 --> 00:10:04.740]  要愛,所有的事要在愛裏面去做
[00:10:04.740 --> 00:10:06.740]  我們之前看過十三章
[00:10:06.740 --> 00:10:13.740]  都知道其實哥倫多教會很多的問題都是源於他們的愛不夠的問題
[00:10:13.740 --> 00:10:15.740]  十三章用了一整章的經文
[00:10:15.740 --> 00:10:17.740]  保羅解釋什麽叫愛
[00:10:17.740 --> 00:10:20.740]  我們在處理十三章的時候都講過
[00:10:20.740 --> 00:10:24.740]  在哥倫多禪書講愛不是講男女之間的那種愛
[00:10:24.740 --> 00:10:28.740]  而是你怎樣看另一位弟兄姊妹呢
[00:10:28.740 --> 00:10:33.740]  你有沒有看她是上帝所做的一個很尊貴寶貴的生命呢
[00:10:33.740 --> 00:10:36.740]  我們一切的決定,所做的一切
[00:10:36.740 --> 00:10:38.740]  會不會影響身邊的弟兄姊妹呢
[00:10:38.740 --> 00:10:42.740]  會不會令到她信心軟弱呢等等
[00:10:42.740 --> 00:10:44.740]  我們有沒有考慮這個問題呢
[00:10:44.740 --> 00:10:46.740]  這個是愛
[00:10:46.740 --> 00:10:50.740]  十三章十三節保羅再強調
[00:10:50.740 --> 00:10:53.740]  愛在信望愛之中是最大的
[00:10:53.740 --> 00:10:56.740]  也是當時哥倫多教會所忽略的
[00:10:56.740 --> 00:11:01.740]  所以保羅不厭其煩在書信的結尾再講一次
[00:11:01.740 --> 00:11:05.740]  你們所做的一切都要憑愛心去做
[00:11:05.740 --> 00:11:08.740]  特別是如果我們記得十三章六節
[00:11:08.740 --> 00:11:10.740]  愛其實很豐富的
[00:11:10.740 --> 00:11:12.740]  保羅眼中的愛是很豐富的
[00:11:12.740 --> 00:11:14.740]  其中十三章六節就是
[00:11:14.740 --> 00:11:17.740]  愛是不喜歡不義,只喜歡真理
[00:11:17.740 --> 00:11:20.740]  意思就是我們要忠於真理
[00:11:20.740 --> 00:11:22.740]  面對一些不義的事
[00:11:22.740 --> 00:11:23.740]  不公義的事
[00:11:23.740 --> 00:11:25.740]  一些錯誤的事
[00:11:25.740 --> 00:11:27.740]  一些扭曲了福音訊息的事
[00:11:27.740 --> 00:11:29.740]  我們要敢於去指出
[00:11:29.740 --> 00:11:31.740]  敢於去督責
[00:11:31.740 --> 00:11:32.740]  彼此督責
[00:11:32.740 --> 00:11:33.740]  彼此提醒
[00:11:33.740 --> 00:11:34.740]  彼此學習
[00:11:34.740 --> 00:11:36.740]  因為保羅告訴我們
[00:11:36.740 --> 00:11:39.740]  我們在基督裡面是同一個身體
[00:11:39.740 --> 00:11:41.740]  所以保羅在十三章十四節
[00:11:41.740 --> 00:11:43.740]  去到信的結尾
[00:11:43.740 --> 00:11:45.740]  再次五個命令時
[00:11:45.740 --> 00:11:49.740]  虎口婆心去勸勉哥倫多教會
[00:11:49.740 --> 00:11:53.740]  我們繼續看十五節到二十一節
[00:11:53.740 --> 00:11:55.740]  我們一起讀多一次
[00:11:55.740 --> 00:11:57.740]  預備一二三
[00:12:23.740 --> 00:12:25.740]  彼此學習
[00:12:25.740 --> 00:12:28.740]  虎口婆心去勸勉哥倫多教會
[00:12:28.740 --> 00:12:30.740]  我們繼續看十五節到二十一節
[00:12:30.740 --> 00:12:32.740]  預備一二三
[00:12:32.740 --> 00:12:35.740]  虎口婆心去勸勉哥倫多教會
[00:12:35.740 --> 00:12:37.740]  我們繼續看十五節到二十一節
[00:12:37.740 --> 00:12:39.740]  預備一二三
[00:12:39.740 --> 00:12:41.740]  虎口婆心去勸勉哥倫多教會
[00:12:41.740 --> 00:12:43.740]  我們繼續看十五節到二十一節
[00:12:43.740 --> 00:12:45.740]  預備一二三
[00:12:45.740 --> 00:12:47.740]  虎口婆心去勸勉哥倫多教會
[00:12:47.740 --> 00:12:49.740]  我們繼續看十五節到二十一節
[00:12:49.740 --> 00:12:55.740]  在這裡保羅按當時寫書信的傳統格式去寫
[00:12:55.740 --> 00:12:59.740]  信的最尾通常是文案的說話
[00:12:59.740 --> 00:13:02.740]  保羅在這裡也是這樣去處理
[00:13:02.740 --> 00:13:06.740]  在這段裡面保羅又提到一些人
[00:13:06.740 --> 00:13:11.740]  而這些人都是當時哥倫多教會所認識的
[00:13:11.740 --> 00:13:13.740]  我們先看十五節
[00:13:13.740 --> 00:13:18.740]  保羅提到有一個人叫斯提法那
[00:13:18.740 --> 00:13:21.740]  他是亞哥亞初期的國子
[00:13:21.740 --> 00:13:23.740]  亞哥亞就是亞哥亞省
[00:13:23.740 --> 00:13:26.740]  就是哥倫多教會身處的那個省
[00:13:26.740 --> 00:13:33.740]  而斯提法那和那一家在他家裡聚會的弟兄姊妹
[00:13:33.740 --> 00:13:36.740]  他們是那個省初期的國子
[00:13:36.740 --> 00:13:38.740]  很可能他們就是在那個地方
[00:13:38.740 --> 00:13:41.740]  最早期信主迴轉的信徒
[00:13:41.740 --> 00:13:43.740]  不單止這樣
[00:13:43.740 --> 00:13:46.740]  他們除了是第一批迴轉的基督徒
[00:13:46.740 --> 00:13:50.740]  他們一直以尊以服侍聖徒為念
[00:13:50.740 --> 00:13:52.740]  十五節保羅這樣說
[00:13:52.740 --> 00:13:55.740]  所以保羅就勸勉哥倫多教會的人
[00:13:55.740 --> 00:13:57.740]  我勸你們馴服這樣的人
[00:13:57.740 --> 00:14:00.740]  和一切與他同工同路的人
[00:14:00.740 --> 00:14:03.740]  特別保羅在這裡點名
[00:14:03.740 --> 00:14:05.740]  有三個名字
[00:14:05.740 --> 00:14:06.740]  斯提法那
[00:14:06.740 --> 00:14:08.740]  剛才十五節都出現過
[00:14:08.740 --> 00:14:10.740]  另外多兩個名字
[00:14:10.740 --> 00:14:12.740]  福圖拿都亞該古
[00:14:12.740 --> 00:14:15.740]  都是和斯提法那一起去服侍的
[00:14:15.740 --> 00:14:17.740]  我們看十七節
[00:14:17.740 --> 00:14:19.740]  我們見到這三個人已經
[00:14:19.740 --> 00:14:21.740]  當時在保羅那裡
[00:14:21.740 --> 00:14:25.740]  將哥倫多教會的現況和保羅分享
[00:14:25.740 --> 00:14:27.740]  以致保羅就寫了這封哥倫多前書
[00:14:27.740 --> 00:14:30.740]  去勉勵哥倫多教會
[00:14:30.740 --> 00:14:32.740]  這三個名字
[00:14:32.740 --> 00:14:35.740]  這個團隊應該說很特別
[00:14:35.740 --> 00:14:39.740]  特別是福圖拿都
[00:14:39.740 --> 00:14:40.740]  這個名字很難讀
[00:14:40.740 --> 00:14:42.740]  和亞該古
[00:14:42.740 --> 00:14:43.740]  這個名字
[00:14:43.740 --> 00:14:45.740]  這兩個名字都有些意思
[00:14:45.740 --> 00:14:47.740]  福圖拿都
[00:14:47.740 --> 00:14:50.740]  是很幸運的意思
[00:14:50.740 --> 00:14:52.740]  亞該古就比較普通
[00:14:52.740 --> 00:14:57.740]  就是來自亞該省的人
[00:14:57.740 --> 00:14:59.740]  其實這兩個名字
[00:14:59.740 --> 00:15:01.740]  我們對資料不是很多
[00:15:01.740 --> 00:15:04.740]  但是據一些資料顯示
[00:15:04.740 --> 00:15:06.740]  這兩個名字在當時
[00:15:06.740 --> 00:15:09.740]  是一些很普遍奴隸的名字
[00:15:09.740 --> 00:15:13.740]  奴隸才會改這兩個名字
[00:15:13.740 --> 00:15:16.740]  如果這個真是事實的話
[00:15:16.740 --> 00:15:19.740]  斯蒂法那和福圖拿都亞該古
[00:15:19.740 --> 00:15:24.740]  這個團隊的背景都很不同
[00:15:24.740 --> 00:15:26.740]  斯蒂法那有家
[00:15:26.740 --> 00:15:30.740]  因為當時早期教會在家裡聚會
[00:15:30.740 --> 00:15:32.740]  你有個家
[00:15:32.740 --> 00:15:36.740]  有一定的財富地位
[00:15:36.740 --> 00:15:40.740]  如果福圖拿都亞該古都是奴隸的話
[00:15:40.740 --> 00:15:41.740]  他們這個團隊
[00:15:41.740 --> 00:15:44.740]  侍奉團隊是不簡單的
[00:15:44.740 --> 00:15:46.740]  他們來自不同的背景
[00:15:46.740 --> 00:15:48.740]  有所謂社會上層的
[00:15:48.740 --> 00:15:50.740]  有所謂基層的
[00:15:50.740 --> 00:15:52.740]  特別在當時第一世紀
[00:15:52.740 --> 00:15:58.740]  是一個很顛覆性的事件
[00:15:58.740 --> 00:16:00.740]  在那麼多教會身處的第一世紀
[00:16:00.740 --> 00:16:04.740]  階級是分明的
[00:16:04.740 --> 00:16:07.740]  坐在一起吃飯是不可能的
[00:16:07.740 --> 00:16:09.740]  更何況一起工作
[00:16:09.740 --> 00:16:12.740]  所以十七節這個團隊
[00:16:12.740 --> 00:16:17.740]  他們一起在服侍聖徒裡盡忠
[00:16:17.740 --> 00:16:21.740]  這個見證是很值得欣賞的
[00:16:21.740 --> 00:16:23.740]  所以保羅為什麼將這三個名字放在一起
[00:16:23.740 --> 00:16:25.740]  很可能有這個意思
[00:16:25.740 --> 00:16:28.740]  保羅對他們這個團隊來探他
[00:16:28.740 --> 00:16:31.740]  然後交代那麼多教會的情況
[00:16:31.740 --> 00:16:33.740]  保羅都表示很高興
[00:16:33.740 --> 00:16:35.740]  我很高興因為他們
[00:16:35.740 --> 00:16:38.740]  補上你們不在我身邊的遺憾
[00:16:38.740 --> 00:16:42.740]  保羅都很想回到哥倫多教會見弟兄姊妹
[00:16:42.740 --> 00:16:44.740]  因為是他建立的教會
[00:16:44.740 --> 00:16:46.740]  亦都很想念弟兄姊妹
[00:16:46.740 --> 00:16:49.740]  亦都因著司提法那他們這個團隊
[00:16:49.740 --> 00:16:50.740]  來到保羅那裡
[00:16:50.740 --> 00:16:52.740]  保羅就得著安慰
[00:16:52.740 --> 00:16:58.740]  亦都知道哥倫多教會的現況是怎樣
[00:16:58.740 --> 00:17:01.740]  所以保羅在這裡提到他們幾個名字
[00:17:01.740 --> 00:17:03.740]  目的是十六節
[00:17:03.740 --> 00:17:05.740]  我勸你們要馴服這樣的人
[00:17:05.740 --> 00:17:08.740]  及一切與他同工同勞的人
[00:17:08.740 --> 00:17:14.740]  一切以服侍聖徒為念的信徒
[00:17:14.740 --> 00:17:21.740]  如果一切為福音服侍弟兄姊妹
[00:17:21.740 --> 00:17:25.740]  我們要馴服這些弟兄姊妹
[00:17:25.740 --> 00:17:28.740]  要學習這些弟兄姊妹
[00:17:28.740 --> 00:17:32.740]  除了亞哥尼亞省司提法那這一家人
[00:17:32.740 --> 00:17:37.740]  保羅再提到一些向哥倫多教會問安的名字
[00:17:37.740 --> 00:17:39.740]  在十九節
[00:17:39.740 --> 00:17:42.740]  保羅提到亞細亞宗教會向你們問安
[00:17:42.740 --> 00:17:45.740]  亞細亞是另一個省
[00:17:45.740 --> 00:17:48.740]  就是在爾弗所那區的省
[00:17:48.740 --> 00:17:52.740]  爾弗所即是今天在土耳其那一帶的地方
[00:17:52.740 --> 00:17:56.740]  在那裡的宗教會都向哥倫多教會問安
[00:17:56.740 --> 00:17:59.740]  接著保羅又提到一對夫婦
[00:17:59.740 --> 00:18:01.740]  就是亞居拉和伯基拉
[00:18:01.740 --> 00:18:04.740]  這對夫婦在哥倫多教會都很熟悉
[00:18:04.740 --> 00:18:06.740]  如果我們記得兆橫傳
[00:18:06.740 --> 00:18:11.740]  保羅由希臘阿典去到哥倫多的時候
[00:18:11.740 --> 00:18:13.740]  他就在那裡
[00:18:13.740 --> 00:18:16.740]  希臘的阿典去到哥倫多的時候
[00:18:16.740 --> 00:18:19.740]  在哥倫多就遇到這對夫婦
[00:18:19.740 --> 00:18:21.740]  然後一起織帳篷去工作
[00:18:21.740 --> 00:18:25.740]  這對夫婦就跟著保羅一起去做報道的工作
[00:18:25.740 --> 00:18:30.740]  所以這對夫婦亞居拉和伯基拉是保羅的同工
[00:18:30.740 --> 00:18:32.740]  在福音的事宮上
[00:18:32.740 --> 00:18:35.740]  保羅在這裡提到亞居拉和伯基拉
[00:18:35.740 --> 00:18:38.740]  哥倫多教會所認識這對夫婦
[00:18:38.740 --> 00:18:43.740]  同樣的意思我想跟十六節都很相近
[00:18:43.740 --> 00:18:45.740]  就是哥倫多的弟兄姊妹
[00:18:45.740 --> 00:18:50.740]  你們要學習亞居拉和伯基拉這對夫婦
[00:18:50.740 --> 00:18:54.740]  他們很忠心在福音的事宮上盡忠
[00:18:54.740 --> 00:18:57.740]  另外斯提法娜這一家也是
[00:18:57.740 --> 00:19:00.740]  他們是阿斯該亞初期的果子
[00:19:00.740 --> 00:19:05.740]  他們也在服侍聖徒福音的事宮上很盡忠
[00:19:05.740 --> 00:19:08.740]  你們就要學習這些弟兄姊妹
[00:19:08.740 --> 00:19:12.740]  保羅在這一段很想表達這個意思
[00:19:12.740 --> 00:19:17.740]  我在講十四章的時候
[00:19:17.740 --> 00:19:19.740]  教會很多恩賜
[00:19:19.740 --> 00:19:23.740]  應該說崇拜出現混亂那一段
[00:19:23.740 --> 00:19:25.740]  我也曾經說過
[00:19:25.740 --> 00:19:27.740]  在我的成長中
[00:19:27.740 --> 00:19:29.740]  有幾位弟兄姊妹的生命
[00:19:29.740 --> 00:19:31.740]  是很影響我的成長
[00:19:31.740 --> 00:19:34.740]  我們經常說什麼時候見到基督的工作
[00:19:34.740 --> 00:19:36.740]  什麼時候見到上帝的工作
[00:19:36.740 --> 00:19:39.740]  很多時候都是在弟兄姊妹的生命中見到
[00:19:39.740 --> 00:19:42.740]  我之前在講十四章那段經文的時候
[00:19:42.740 --> 00:19:43.740]  也交代過有三個例子
[00:19:43.740 --> 00:19:45.740]  不知道大家記不記得
[00:19:45.740 --> 00:19:48.740]  今天我想多講一個例子
[00:19:48.740 --> 00:19:51.740]  這一位是姊妹
[00:19:51.740 --> 00:19:54.740]  她在我剛剛初訓班教會的時候
[00:19:54.740 --> 00:19:58.740]  她跟我上了差不多兩年的初訓班
[00:19:58.740 --> 00:20:01.740]  她是一個中學的校長
[00:20:01.740 --> 00:20:03.740]  年紀也有一點大
[00:20:03.740 --> 00:20:07.740]  我記得那個初訓班的同學
[00:20:07.740 --> 00:20:10.740]  背景是很不同的
[00:20:10.740 --> 00:20:13.740]  我當時在讀大學
[00:20:13.740 --> 00:20:15.740]  也有一位長者
[00:20:15.740 --> 00:20:18.740]  一位家庭主婦
[00:20:18.740 --> 00:20:21.740]  有一位叔叔
[00:20:21.740 --> 00:20:24.740]  今天我也是叔叔
[00:20:24.740 --> 00:20:26.740]  二十年前
[00:20:26.740 --> 00:20:29.740]  幾位弟兄姊妹 初訓的弟兄姊妹
[00:20:29.740 --> 00:20:31.740]  組成了一個初訓班
[00:20:31.740 --> 00:20:33.740]  這個姊妹 這個中學校長
[00:20:33.740 --> 00:20:37.740]  她很多年都是專注在一個位置服事
[00:20:37.740 --> 00:20:39.740]  就是帶初訓班
[00:20:39.740 --> 00:20:42.740]  因為她覺得由缺志到初訓
[00:20:42.740 --> 00:20:45.740]  信仰根基一定要扎穩
[00:20:45.740 --> 00:20:47.740]  不然很快就會離開教會
[00:20:47.740 --> 00:20:51.740]  所以她很多年都在初訓班裡教導和侍奉
[00:20:51.740 --> 00:20:53.740]  而且她是一個中學校長
[00:20:53.740 --> 00:20:56.740]  她有一句名言
[00:20:56.740 --> 00:20:59.740]  她說她不是要教一些好的學生
[00:20:59.740 --> 00:21:02.740]  而是教好一些學生
[00:21:02.740 --> 00:21:04.740]  很不同的
[00:21:04.740 --> 00:21:05.740]  我不是要教一些好的學生
