
[00:00:00.000 --> 00:00:04.000]  (主席)今天我們研究的經文就是剛剛我們所讀完那一段經文
[00:02:33.000 --> 00:02:36.000]  我們一起來思想這段聖經
[00:02:36.000 --> 00:02:37.000]  剛才讀的時候
[00:02:37.000 --> 00:02:39.000]  可能你不是完全把握到內容
[00:02:39.000 --> 00:02:42.000]  但是肯定有兩個特色
[00:02:42.000 --> 00:02:45.000]  你在這段聖經裏面會發現得到
[00:02:45.000 --> 00:02:46.000]  我一講出來你就知道
[00:02:46.000 --> 00:02:47.000]  第一
[00:02:47.000 --> 00:02:49.000]  這段聖經很強調
[00:02:49.000 --> 00:02:51.000]  不斷強調一個對比
[00:02:51.000 --> 00:02:52.000]  一個對比
[00:02:52.000 --> 00:02:55.000]  我就列出來在大綱裏
[00:02:55.000 --> 00:02:57.000]  我都不需要和大家慢慢讀
[00:02:57.000 --> 00:02:58.000]  我列出來
[00:02:58.000 --> 00:02:59.000]  我想告訴大家看看
[00:02:59.000 --> 00:03:00.000]  每一節
[00:03:00.000 --> 00:03:02.000]  這九節聖經裏面
[00:03:02.000 --> 00:03:03.000]  由十五節到二十三節
[00:03:03.000 --> 00:03:05.000]  每一節都是用對比
[00:03:05.000 --> 00:03:07.000]  平衡對比的方式來表達
[00:03:07.000 --> 00:03:10.000]  這個不單單是一種文學的手法
[00:03:10.000 --> 00:03:12.000]  代表了聖經作者保羅
[00:03:12.000 --> 00:03:14.000]  和他自己的體會裏面
[00:03:14.000 --> 00:03:17.000]  有一個很明確的對立性
[00:03:17.000 --> 00:03:18.000]  平衡的對比
[00:03:18.000 --> 00:03:19.000]  什麼對比呢
[00:03:19.000 --> 00:03:21.000]  就是在律法之下
[00:03:21.000 --> 00:03:23.000]  在罪裏面的情況
[00:03:23.000 --> 00:03:25.000]  和得救之後
[00:03:25.000 --> 00:03:27.000]  一種新的情況
[00:03:27.000 --> 00:03:31.000]  那個情況是很明確的對立的
[00:03:31.000 --> 00:03:32.000]  在罪裏面
[00:03:32.000 --> 00:03:34.000]  然後在義裏面
[00:03:34.000 --> 00:03:36.000]  在罪做奴隸
[00:03:36.000 --> 00:03:38.000]  獻給義做奴僕
[00:03:38.000 --> 00:03:40.000]  第十九節
[00:03:40.000 --> 00:03:45.000]  從前怎樣將你的肢體獻給不潔和不法做奴僕
[00:03:45.000 --> 00:03:46.000]  以至於不法
[00:03:46.000 --> 00:03:51.000]  現在也要照樣把你們的肢體獻給義做奴僕
[00:03:51.000 --> 00:03:53.000]  以至於成性
[00:03:53.000 --> 00:03:56.000]  很明顯是一個明確的對比
[00:03:56.000 --> 00:03:57.000]  結局就是死
[00:03:57.000 --> 00:03:59.000]  結局就是永生
[00:03:59.000 --> 00:04:00.000]  第二十三節
[00:04:00.000 --> 00:04:02.000]  罪的功架就是死
[00:04:02.000 --> 00:04:04.000]  罪和神對比
[00:04:04.000 --> 00:04:06.000]  神的賞賜卻是永生
[00:04:06.000 --> 00:04:07.000]  很明顯的
[00:04:07.000 --> 00:04:08.000]  好像對牛一樣
[00:04:08.000 --> 00:04:11.000]  這個對立的對比性
[00:04:11.000 --> 00:04:12.000]  大家應該明白
[00:04:12.000 --> 00:04:14.000]  當然這個不單單是一種文學的手法
[00:04:14.000 --> 00:04:17.000]  它背後強調了兩個狀態
[00:04:17.000 --> 00:04:20.000]  是剛剛相反和對立
[00:04:20.000 --> 00:04:22.000]  這兩個是什麼狀態呢
[00:04:22.000 --> 00:04:23.000]  第二個特色
[00:04:23.000 --> 00:04:24.000]  剛才我們說
[00:04:24.000 --> 00:04:26.000]  你在聖經裏面讀的時候
[00:04:26.000 --> 00:04:28.000]  你一定會留意到的
[00:04:28.000 --> 00:04:30.000]  短短的這九節聖經裏面
[00:04:30.000 --> 00:04:31.000]  如果你有空
[00:04:31.000 --> 00:04:33.000]  有心水清數一下
[00:04:33.000 --> 00:04:35.000]  出現了八次一個字
[00:04:35.000 --> 00:04:36.000]  是什麼字
[00:04:36.000 --> 00:04:38.000]  奴僕
[00:04:38.000 --> 00:04:39.000]  奴隸
[00:04:39.000 --> 00:04:40.000]  奴僕
[00:04:40.000 --> 00:04:43.000]  Dulos原文就是奴隸
[00:04:43.000 --> 00:04:46.000]  奴隸當然對我們來講有點遙遠
[00:04:46.000 --> 00:04:48.000]  但對於第一世紀的讀者來講
[00:04:48.000 --> 00:04:50.000]  一讀就知道了
[00:04:50.000 --> 00:04:52.000]  大家可能看過紀錄片
[00:04:52.000 --> 00:04:54.000]  或者一些研究
[00:04:54.000 --> 00:04:55.000]  甚至電影
[00:04:55.000 --> 00:04:58.000]  當時的羅馬的社會裏面
[00:04:58.000 --> 00:04:59.000]  那些奴隸制度
[00:04:59.000 --> 00:05:02.000]  完全沒有自由的
[00:05:02.000 --> 00:05:06.000]  是沒有身不由己的奴隸
[00:05:06.000 --> 00:05:08.000]  所以這個對比
[00:05:08.000 --> 00:05:09.000]  今天我們要說的
[00:05:09.000 --> 00:05:10.000]  就是這麼簡單
[00:05:10.000 --> 00:05:15.000]  就是罪的奴隸
[00:05:15.000 --> 00:05:18.000]  神自己的奴僕
[00:05:18.000 --> 00:05:20.000]  兩個的對比
[00:05:20.000 --> 00:05:21.000]  好
[00:05:21.000 --> 00:05:23.000]  我們直接就馬上來研究
[00:05:23.000 --> 00:05:25.000]  什麼叫做罪的奴隸
[00:05:25.000 --> 00:05:29.000]  罪的奴隸和神的奴僕之間
[00:05:29.000 --> 00:05:31.000]  發生了什麼事
[00:05:31.000 --> 00:05:34.000]  我們說發生了一個驚天動地的事
[00:05:34.000 --> 00:05:37.000]  如果上一次你有來崇拜的時候
[00:05:37.000 --> 00:05:40.000]  羅馬書第六章上面那一段就講到一件事
[00:05:40.000 --> 00:05:43.000]  就是我們信耶穌的人
[00:05:43.000 --> 00:05:45.000]  或者你已經信了耶穌
[00:05:45.000 --> 00:05:46.000]  你可能沒有留意
[00:05:46.000 --> 00:05:48.000]  甚至可能沒有察覺
[00:05:48.000 --> 00:05:50.000]  你知不知道是另外一回事
[00:05:50.000 --> 00:05:52.000]  但聖經告訴我們
[00:05:52.000 --> 00:05:53.000]  就發生了
[00:05:53.000 --> 00:05:54.000]  就在那個時間裏面
[00:05:54.000 --> 00:05:57.000]  發生了驚天動地的事
[00:05:57.000 --> 00:05:58.000]  在你生命裏面
[00:05:58.000 --> 00:06:00.000]  因為就是當你說
[00:06:00.000 --> 00:06:01.000]  我願意接受神
[00:06:01.000 --> 00:06:03.000]  接受耶穌基督
[00:06:03.000 --> 00:06:04.000]  做我救主的時候
[00:06:04.000 --> 00:06:08.000]  那一剎那的神就讓你和天地的主宰
[00:06:08.000 --> 00:06:09.000]  耶穌基督
[00:06:09.000 --> 00:06:14.000]  同死同埋葬同復活
[00:06:14.000 --> 00:06:16.000]  這個不得了的事
[00:06:16.000 --> 00:06:18.000]  天地主宰的死和復活
[00:06:18.000 --> 00:06:21.000]  從此之後和你有關
[00:06:21.000 --> 00:06:23.000]  本來你是拒絕的
[00:06:23.000 --> 00:06:25.000]  現在你和他一起死
[00:06:25.000 --> 00:06:26.000]  一起埋葬
[00:06:26.000 --> 00:06:27.000]  一起復活
[00:06:27.000 --> 00:06:29.000]  這件驚天動地所發生的事
[00:06:29.000 --> 00:06:31.000]  有什麼結果
[00:06:31.000 --> 00:06:33.000]  就是今天我們要研究的對比
[00:06:33.000 --> 00:06:36.000]  之前這件事發生之前
[00:06:36.000 --> 00:06:38.000]  你是罪的奴隸
[00:06:38.000 --> 00:06:41.000]  聖經用很多次描述這個字眼
[00:06:41.000 --> 00:06:46.000]  然後之後你成為義的奴僕
[00:06:46.000 --> 00:06:50.000]  神自己的奴僕
[00:06:50.000 --> 00:06:52.000]  好,我們先問
[00:06:52.000 --> 00:06:54.000]  罪的奴隸究竟是什麼意思
[00:06:54.000 --> 00:06:55.000]  是怎樣的
[00:06:55.000 --> 00:06:57.000]  我們按照聖經的研究
[00:06:57.000 --> 00:07:01.000]  我想和大家一起有個思想
[00:07:01.000 --> 00:07:03.000]  奴僕奴隸
[00:07:03.000 --> 00:07:04.000]  剛才說的
[00:07:04.000 --> 00:07:07.000]  不需要我多作介紹
[00:07:07.000 --> 00:07:08.000]  一想起來就知道
[00:07:08.000 --> 00:07:11.000]  最大的特色就是他沒有自由
[00:07:11.000 --> 00:07:13.000]  身不由己
[00:07:13.000 --> 00:07:16.000]  不由自主
[00:07:16.000 --> 00:07:18.000]  這個就是奴隸的特色
[00:07:18.000 --> 00:07:20.000]  所以十六節都同樣的說
[00:07:20.000 --> 00:07:25.000]  你順從誰就做了誰的奴僕
[00:07:25.000 --> 00:07:27.000]  所以是不能不的
[00:07:27.000 --> 00:07:29.000]  所以聖經裡面多次用這些字眼
[00:07:29.000 --> 00:07:30.000]  都可以描述的
[00:07:30.000 --> 00:07:33.000]  約束,沒有自由
[00:07:33.000 --> 00:07:35.000]  不能釋放
[00:07:35.000 --> 00:07:36.000]  相反來說
[00:07:36.000 --> 00:07:38.000]  釋放了你就有自由
[00:07:38.000 --> 00:07:41.000]  這個就是奴僕的意思
[00:07:41.000 --> 00:07:44.000]  我們不需要再慢慢解釋這個特色
[00:07:44.000 --> 00:07:46.000]  現在問題是什麼叫做罪的奴隸
[00:07:46.000 --> 00:07:48.000]  我們成為罪的奴隸
[00:07:48.000 --> 00:07:50.000]  我們不由自主
[00:07:50.000 --> 00:07:55.000]  為什麼會這樣成為罪的奴隸
[00:07:55.000 --> 00:07:57.000]  按照聖經裡面的教導
[00:07:57.000 --> 00:07:59.000]  神給我們的真理
[00:07:59.000 --> 00:08:01.000]  有兩個原因
[00:08:01.000 --> 00:08:02.000]  很重要
[00:08:02.000 --> 00:08:05.000]  為什麼我們沒有和耶穌基督
[00:08:05.000 --> 00:08:06.000]  我們沒有和我們的神
[00:08:06.000 --> 00:08:08.000]  同死同埋葬同復活
[00:08:08.000 --> 00:08:11.000]  我們沒有成為基督徒的狀態下
[00:08:11.000 --> 00:08:12.000]  我們是罪的奴隸
[00:08:12.000 --> 00:08:14.000]  身不由己去犯罪
[00:08:14.000 --> 00:08:15.000]  有兩個原因
[00:08:15.000 --> 00:08:16.000]  第一
[00:08:16.000 --> 00:08:18.000]  不是表示我們一點善行都沒有
[00:08:18.000 --> 00:08:20.000]  我們都會做好事
[00:08:20.000 --> 00:08:22.000]  我們都會有好心
[00:08:22.000 --> 00:08:23.000]  不過
[00:08:23.000 --> 00:08:25.000]  聖經第一個告訴我們
[00:08:25.000 --> 00:08:27.000]  我們的善心
[00:08:27.000 --> 00:08:28.000]  我們的好心
[00:08:28.000 --> 00:08:30.000]  我們有時候做好的事情
[00:08:30.000 --> 00:08:31.000]  這些都是事實
[00:08:31.000 --> 00:08:33.000]  但是聖經告訴我們
[00:08:33.000 --> 00:08:36.000]  我們的人性是有一個限制的
[00:08:36.000 --> 00:08:38.000]  我們的限制
[00:08:38.000 --> 00:08:40.000]  最明確的表現就是
[00:08:40.000 --> 00:08:41.000]  我們沒有辦法能夠突破
[00:08:41.000 --> 00:08:44.000]  我們這種的限制
[00:08:44.000 --> 00:08:45.000]  我和大家都分享過
[00:08:45.000 --> 00:08:47.000]  我自己都是教中國哲學的
[00:08:47.000 --> 00:08:49.000]  我是研究中國的儒釋度
[00:08:49.000 --> 00:08:51.000]  修養的功夫
[00:08:51.000 --> 00:08:52.000]  我正在教這一科
[00:08:52.000 --> 00:08:53.000]  為什麼今天我站在這裡
[00:08:53.000 --> 00:08:55.000]  仍然講基督教信仰
[00:08:55.000 --> 00:08:57.000]  因為我知道有一樣東西
[00:08:57.000 --> 00:08:59.000]  在儒學裡面
[00:08:59.000 --> 00:09:00.000]  在佛學裡面
[00:09:00.000 --> 00:09:02.000]  這些都是很精彩的教育
[00:09:02.000 --> 00:09:04.000]  教我們怎樣去修煉
[00:09:04.000 --> 00:09:06.000]  修養我們自己
[00:09:06.000 --> 00:09:08.000]  這些都是很美麗的
[00:09:08.000 --> 00:09:09.000]  我告訴你
[00:09:09.000 --> 00:09:11.000]  我覺得是人類文明裡面
[00:09:11.000 --> 00:09:13.000]  一個最高的成就
[00:09:13.000 --> 00:09:15.000]  孔子教我們
[00:09:15.000 --> 00:09:18.000]  人者愛人
[00:09:18.000 --> 00:09:20.000]  己所不欲
[00:09:20.000 --> 00:09:22.000]  勿施於人
[00:09:22.000 --> 00:09:24.000]  自己不喜歡的
[00:09:24.000 --> 00:09:26.000]  你不要給別人
[00:09:26.000 --> 00:09:28.000]  人和人之間
[00:09:28.000 --> 00:09:31.000]  應該有一種同情共感
[00:09:31.000 --> 00:09:33.000]  己欲達而達人
[00:09:33.000 --> 00:09:34.000]  己欲立而立人
[00:09:34.000 --> 00:09:36.000]  我喜歡的東西
[00:09:36.000 --> 00:09:38.000]  就讓人同樣的能夠得到
[00:09:38.000 --> 00:09:39.000]  我不喜歡的東西
[00:09:39.000 --> 00:09:41.000]  不要落在別人的生命當中
[00:09:41.000 --> 00:09:42.000]  你多偉大
[00:09:42.000 --> 00:09:43.000]  我告訴你
[00:09:43.000 --> 00:09:44.000]  是人類可以想得出來
[00:09:44.000 --> 00:09:46.000]  最高貴的一種情操
[00:09:46.000 --> 00:09:48.000]  人者能夠愛人
[00:09:48.000 --> 00:09:50.000]  無私的愛人
[00:09:50.000 --> 00:09:51.000]  但事實上
[00:09:51.000 --> 00:09:53.000]  你和我苦心自問
[00:09:53.000 --> 00:09:55.000]  如果你誠實的話
[00:09:55.000 --> 00:09:57.000]  我知道應該這樣做
[00:09:57.000 --> 00:10:01.000]  不過我做不到
[00:10:01.000 --> 00:10:03.000]  羅馬書跟著第七章
[00:10:03.000 --> 00:10:05.000]  說了一個很有意思的話
[00:10:05.000 --> 00:10:06.000]  我引述出來給大家
[00:10:06.000 --> 00:10:07.000]  第十八節
[00:10:07.000 --> 00:10:08.000]  那裡說
[00:10:08.000 --> 00:10:12.000]  我雖有行善的善心的心願
[00:10:12.000 --> 00:10:14.000]  但是我沒有行善的能力
[00:10:14.000 --> 00:10:16.000]  行出來由不得我
[00:10:16.000 --> 00:10:18.000]  這個就是舊譯本的譯法
[00:10:18.000 --> 00:10:19.000]  都是一樣的意思
[00:10:19.000 --> 00:10:20.000]  就是我想行
[00:10:20.000 --> 00:10:21.000]  你不想嗎
[00:10:21.000 --> 00:10:22.000]  我想
[00:10:22.000 --> 00:10:24.000]  我知道不可以有私心
[00:10:24.000 --> 00:10:26.000]  愛人嘛
[00:10:26.000 --> 00:10:28.000]  我應該能夠將我最好的給給別人
[00:10:28.000 --> 00:10:30.000]  但是為什麼我人生裡面
[00:10:30.000 --> 00:10:32.000]  就好像跟著羅馬書第七章
[00:10:32.000 --> 00:10:33.000]  你會讀到
[00:10:33.000 --> 00:10:35.000]  我知道要做個好事
[00:10:35.000 --> 00:10:38.000]  但為什麼我做不到出來
[00:10:38.000 --> 00:10:40.000]  我不是不知道它好
[00:10:40.000 --> 00:10:41.000]  你不要再教我
[00:10:41.000 --> 00:10:42.000]  我知道要怎麼做
[00:10:42.000 --> 00:10:43.000]  但我做不到
[00:10:43.000 --> 00:10:45.000]  那些我不應該做的東西
[00:10:45.000 --> 00:10:46.000]  我知道不應該
[00:10:46.000 --> 00:10:47.000]  還教人不要做
[00:10:47.000 --> 00:10:48.000]  不知道為什麼我又做了出來
[00:10:48.000 --> 00:10:49.000]  真是很苦
[00:10:49.000 --> 00:10:51.000]  裡面那種人性
[00:10:51.000 --> 00:10:53.000]  那種無可奈何的極限
[00:10:53.000 --> 00:10:55.000]  的力量
[00:10:55.000 --> 00:10:57.000]  我做不到
[00:10:57.000 --> 00:10:59.000]  這個就是聖經告訴我們
[00:10:59.000 --> 00:11:01.000]  為什麼我們做罪的奴隸
[00:11:01.000 --> 00:11:02.000]  因為我們的人性裡面
[00:11:02.000 --> 00:11:04.000]  有一種極限
[00:11:04.000 --> 00:11:05.000]  我們不是不想做好
[00:11:05.000 --> 00:11:08.000]  不過我們做不到
[00:11:08.000 --> 00:11:11.000]  佛學教我們
[00:11:11.000 --> 00:11:13.000]  應該有一個智慧
[00:11:13.000 --> 00:11:14.000]  有大智慧
[00:11:14.000 --> 00:11:16.000]  般若
[00:11:16.000 --> 00:11:17.000]  大智慧
[00:11:17.000 --> 00:11:18.000]  你看般若經裡面
[00:11:18.000 --> 00:11:20.000]  你看心經裡面
[00:11:20.000 --> 00:11:23.000]  有一個智慧
[00:11:23.000 --> 00:11:27.000]  看透宇宙人生終極是空的
[00:11:27.000 --> 00:11:29.000]  既然你看透人生終極是空
[00:11:29.000 --> 00:11:30.000]  有這種智慧的時候
[00:11:30.000 --> 00:11:32.000]  這個世界不能被執著
[00:11:32.000 --> 00:11:33.000]  你不能被執著
[00:11:33.000 --> 00:11:34.000]  你就不要去執著
[00:11:34.000 --> 00:11:36.000]  以致你就能夠解脫
[00:11:36.000 --> 00:11:37.000]  很高的智慧
[00:11:37.000 --> 00:11:39.000]  非常之高的智慧
[00:11:39.000 --> 00:11:41.000]  這個智慧教我們
[00:11:41.000 --> 00:11:42.000]  怎麼可以不執著
[00:11:42.000 --> 00:11:43.000]  因為我們的心
[00:11:43.000 --> 00:11:45.000]  不要留在任何一件事上
[00:11:45.000 --> 00:11:46.000]  六祖曇經說
[00:11:46.000 --> 00:11:47.000]  無住
[00:11:47.000 --> 00:11:48.000]  你的心靈
[00:11:48.000 --> 00:11:49.000]  你的心情
[00:11:49.000 --> 00:11:50.000]  你的念頭
[00:11:50.000 --> 00:11:52.000]  不要留在任何一件事上
[00:11:52.000 --> 00:11:53.000]  任何一件事來
[00:11:53.000 --> 00:11:54.000]  任何一件事過去的時候
[00:11:54.000 --> 00:11:56.000]  你就不會再執著
[00:11:56.000 --> 00:11:58.000]  這個是一個極大的智慧
[00:11:58.000 --> 00:12:01.000]  這個是非常之高超的智慧
[00:12:01.000 --> 00:12:04.000]  不過同樣我們要回答的問題就是
[00:12:04.000 --> 00:12:05.000]  我做不到
[00:12:05.000 --> 00:12:06.000]  如果我不想
[00:12:06.000 --> 00:12:08.000]  如果我想留住
[00:12:08.000 --> 00:12:09.000]  我想放下
[00:12:09.000 --> 00:12:10.000]  我想放下
[00:12:10.000 --> 00:12:11.000]  但我放不到
[00:12:11.000 --> 00:12:13.000]  這個就是我們人性裡面
[00:12:13.000 --> 00:12:14.000]  聖經告訴我們
[00:12:14.000 --> 00:12:15.000]  一而再再而三
[00:12:15.000 --> 00:12:18.000]  那種無可奈何
[00:12:18.000 --> 00:12:21.000]  奴隸因為我們無可奈何
[00:12:21.000 --> 00:12:23.000]  你想自己超越
[00:12:23.000 --> 00:12:24.000]  是啊我知道
[00:12:24.000 --> 00:12:26.000]  就好像我們托著下巴上升高
[00:12:26.000 --> 00:12:28.000]  離地飛起
[00:12:28.000 --> 00:12:29.000]  你飛不到
[00:12:29.000 --> 00:12:30.000]  托來托去
[00:12:30.000 --> 00:12:32.000]  最多拉長你的頸
[00:12:32.000 --> 00:12:34.000]  你離不到地
[00:12:34.000 --> 00:12:36.000]  那怎麼辦
[00:12:36.000 --> 00:12:38.000]  其實很簡單
[00:12:38.000 --> 00:12:39.000]  聖經的意思
[00:12:39.000 --> 00:12:40.000]  你過隔離
[00:12:40.000 --> 00:12:42.000]  一按電梯就上了
[00:12:42.000 --> 00:12:45.000]  有外面的力量拉你上去
[00:12:45.000 --> 00:12:48.000]  但是我們很多人在掙扎
[00:12:48.000 --> 00:12:49.000]  說我想好
[00:12:49.000 --> 00:12:50.000]  我想好
[00:12:50.000 --> 00:12:51.000]  好不到
[00:12:51.000 --> 00:12:54.000]  這個就是一種奴隸的狀態
[00:12:54.000 --> 00:12:55.000]  不過我想說
[00:12:55.000 --> 00:12:56.000]  在聖經告訴我們
[00:12:56.000 --> 00:12:59.000]  還有第二個更加嚴重的原因
[00:12:59.000 --> 00:13:01.000]  令我們做罪的奴隸
[00:13:01.000 --> 00:13:03.000]  為什麼我說嚴重
[00:13:03.000 --> 00:13:04.000]  因為這個嚴重性
[00:13:04.000 --> 00:13:08.000]  牽涉到超自然的因素
[00:13:08.000 --> 00:13:09.000]  你說你講神話
[00:13:09.000 --> 00:13:11.000]  如果不信耶穌基督的朋友
[00:13:11.000 --> 00:13:13.000]  不是
[00:13:13.000 --> 00:13:15.000]  我相信你都不會覺得
[00:13:15.000 --> 00:13:16.000]  我在講神話
[00:13:16.000 --> 00:13:17.000]  因為我是不會
[00:13:17.000 --> 00:13:19.000]  那些盲目的人
[00:13:19.000 --> 00:13:21.000]  我都是讀書人
[00:13:21.000 --> 00:13:22.000]  我都是讀哲學的
[00:13:22.000 --> 00:13:24.000]  我相信我不會是盲目
[00:13:24.000 --> 00:13:26.000]  但我想跟你說一件事
[00:13:26.000 --> 00:13:27.000]  如果你相信有神
[00:13:27.000 --> 00:13:29.000]  我們今天所有的基督徒
[00:13:29.000 --> 00:13:30.000]  我們都明白
[00:13:30.000 --> 00:13:31.000]  如果我們相信有神
[00:13:31.000 --> 00:13:32.000]  就是我相信這個
[00:13:32.000 --> 00:13:33.000]  我們可以見得到
[00:13:33.000 --> 00:13:35.000]  摸得到的世界以外
[00:13:35.000 --> 00:13:37.000]  超自然界有它的真實
[00:13:37.000 --> 00:13:38.000]  有神的真實
[00:13:38.000 --> 00:13:39.000]  也都有魔鬼
[00:13:39.000 --> 00:13:40.000]  邪靈
[00:13:40.000 --> 00:13:42.000]  魔鬼撒旦的真實
[00:13:42.000 --> 00:13:44.000]  魔鬼撒旦
[00:13:44.000 --> 00:13:46.000]  不是像我們想像中那麼簡單
[00:13:46.000 --> 00:13:47.000]  晚上出來
[00:13:47.000 --> 00:13:49.000]  真靈的面孔
[00:13:49.000 --> 00:13:50.000]  嚇你流血
[00:13:50.000 --> 00:13:52.000]  不是那些
[00:13:52.000 --> 00:13:53.000]  更厲害的
[00:13:53.000 --> 00:13:54.000]  它在這裏
[00:13:54.000 --> 00:13:56.000]  但在你的心靈裏面
[00:13:56.000 --> 00:13:58.000]  它來到
[00:13:58.000 --> 00:14:00.000]  將聖經所講的
[00:14:00.000 --> 00:14:02.000]  在你的人性軟弱裏面的下手
[00:14:02.000 --> 00:14:04.000]  來控制你
[00:14:04.000 --> 00:14:07.000]  聖經用那種約束這個字
[00:14:07.000 --> 00:14:10.000]  用在你的肉身
[00:14:10.000 --> 00:14:11.000]  在你的舊人
[00:14:11.000 --> 00:14:14.000]  在你犯罪的習慣裏面
[00:14:14.000 --> 00:14:15.000]  來發動
[00:14:15.000 --> 00:14:18.000]  令到你無可抗拒
[00:14:18.000 --> 00:14:19.000]  這個是
[00:14:19.000 --> 00:14:21.000]  不只是你的問題
[00:14:21.000 --> 00:14:23.000]  原來你犯罪的背後
[00:14:23.000 --> 00:14:26.000]  還有一個超自然的力量
[00:14:26.000 --> 00:14:27.000]  我都不是在講神話
[00:14:27.000 --> 00:14:29.000]  剛才我講
[00:14:29.000 --> 00:14:31.000]  我想講我自己的例子給你聽
[00:14:31.000 --> 00:14:33.000]  有些弟兄姊妹可能在崇拜裏聽我講過
[00:14:33.000 --> 00:14:34.000]  但我覺得
[00:14:34.000 --> 00:14:35.000]  這個雖然是醜事
[00:14:35.000 --> 00:14:38.000]  但是應該和大家一齊來分享
[00:14:38.000 --> 00:14:41.000]  因為你如果能夠見證到神自己
