
[00:00:00.000 --> 00:00:03.820]  我想大家在你的人生的經歷裏面
[00:02:34.880 --> 00:02:37.120]  每個人害怕的東西都不同
[00:02:37.120 --> 00:02:39.880]  有些人害怕蟑螂和老鼠
[00:02:39.880 --> 00:02:42.040]  我認識一個人害怕金魚
[00:02:42.040 --> 00:02:43.600]  他說他的眼睛很噁心
[00:02:43.600 --> 00:02:45.920]  一看他都覺得很恐怖
[00:02:45.920 --> 00:02:48.080]  結果我有一個朋友
[00:02:48.080 --> 00:02:50.080]  其實是同學
[00:02:50.080 --> 00:02:51.320]  他家裏有養金魚
[00:02:51.320 --> 00:02:52.840]  他永遠都不去他家裏探望它
[00:02:52.840 --> 00:02:56.280]  因為害怕見到金魚
[00:02:56.280 --> 00:02:59.160]  人生有不同的處境
[00:02:59.160 --> 00:03:02.120]  情景是會令人很害怕的
[00:03:02.120 --> 00:03:04.240]  今天我們看詩篇裏面
[00:03:04.240 --> 00:03:07.600]  裏面提到其中一種很害怕的處境
[00:03:07.600 --> 00:03:09.000]  就是敵人
[00:03:09.000 --> 00:03:11.720]  與我們作對的人
[00:03:11.720 --> 00:03:13.160]  我認識一個人
[00:03:13.160 --> 00:03:16.720]  他每逢在公司開會之前
[00:03:16.720 --> 00:03:18.280]  他就會胃痛
[00:03:18.280 --> 00:03:19.720]  他就會肚瀉
[00:03:19.720 --> 00:03:23.120]  因為他在想要見他的上司
[00:03:23.120 --> 00:03:24.520]  我認識一個人
[00:03:24.520 --> 00:03:25.520]  他教書
[00:03:25.520 --> 00:03:28.720]  他說他進入某一班的班房之前
[00:03:28.720 --> 00:03:31.040]  他會深呼吸一口氣
[00:03:31.040 --> 00:03:34.040]  因為他教中學裏面那一班
[00:03:34.040 --> 00:03:37.640]  有些學生是跟他作對的
[00:03:37.640 --> 00:03:41.360]  人生裏面有另外的處境
[00:03:41.360 --> 00:03:43.640]  會令人很害怕
[00:03:43.640 --> 00:03:44.400]  其中一樣東西
[00:03:44.400 --> 00:03:47.160]  亦都在今天我們看的詩篇裏面提到
[00:03:47.160 --> 00:03:50.800]  就是被人遺棄的時候
[00:03:50.800 --> 00:03:53.160]  被人撇棄的時候
[00:03:53.160 --> 00:03:56.880]  失去依靠的時候
[00:03:56.880 --> 00:03:59.000]  我與一個年輕人聊天
[00:03:59.000 --> 00:04:01.160]  他家裏要離婚
[00:04:01.160 --> 00:04:03.280]  他父母要離婚
[00:04:03.280 --> 00:04:04.760]  他跟我說
[00:04:04.760 --> 00:04:10.280]  他很害怕他父親要離開家裏的那一刻
[00:04:10.280 --> 00:04:12.080]  因為他知道
[00:04:12.080 --> 00:04:13.360]  父母要離婚
[00:04:13.360 --> 00:04:15.520]  他父親要離開家裏
[00:04:15.520 --> 00:04:18.920]  最後那一刻是他不會再回來
[00:04:18.920 --> 00:04:22.520]  他很害怕他見到那一刻
[00:04:22.520 --> 00:04:25.960]  兩幅圖畫或者兩幅片段
[00:04:25.960 --> 00:04:28.160]  一幅就是「同神好親近」
[00:04:28.160 --> 00:04:30.240]  一幅就是「好驚」
[00:04:30.240 --> 00:04:31.320]  而這兩幅圖畫
[00:04:31.320 --> 00:04:35.160]  今天同日時間就出現在今天我們
[00:04:35.160 --> 00:04:38.440]  詩篇二十七篇裏面
[00:04:38.440 --> 00:04:41.440]  通常人說「同神好親近」是甚麼情景呢
[00:04:41.440 --> 00:04:47.720]  標準答案是跟大英姐妹敬拜的時候
[00:04:47.720 --> 00:04:49.160]  唱詩的時候
[00:04:49.160 --> 00:04:52.160]  或者我們退休的時候
[00:04:52.160 --> 00:04:55.640]  或者我們自己靈修的時候
[00:04:55.640 --> 00:04:57.920]  但原來
[00:04:57.920 --> 00:05:01.720]  「好驚」的圖畫也可以在「同神好親近」的時候
[00:05:01.720 --> 00:05:04.520]  是同一幅圖畫
[00:05:04.520 --> 00:05:05.480]  我們靈修
[00:05:05.480 --> 00:05:06.480]  我們退休
[00:05:06.480 --> 00:05:07.920]  我們去敬拜
[00:05:07.920 --> 00:05:10.000]  通常是很安全的
[00:05:10.000 --> 00:05:10.960]  很平安的
[00:05:10.960 --> 00:05:11.800]  好像我們今天這樣
[00:05:11.800 --> 00:05:13.280]  坐在這裏很舒服
[00:05:13.280 --> 00:05:14.600]  但原來
[00:05:14.600 --> 00:05:17.840]  「好親近」的圖畫和「好驚」的圖畫
[00:05:17.840 --> 00:05:19.960]  可以是同一幅圖畫
[00:05:19.960 --> 00:05:23.280]  我們一起去看今天看的詩篇二十七篇
[00:05:23.280 --> 00:05:25.600]  詩篇二十七篇分三段
[00:05:25.600 --> 00:05:27.880]  第一段是第一到第三節
[00:05:27.880 --> 00:05:29.880]  第二段是四到第六節
[00:05:29.880 --> 00:05:34.200]  當中第四節是整段詩篇的中心
[00:05:34.200 --> 00:05:37.360]  而第三段是七到十四節
[00:05:37.360 --> 00:05:41.040]  我們一起去看第一到第三節第一段
[00:05:41.040 --> 00:05:41.960]  我們一起讀好嗎?
[00:05:41.960 --> 00:05:42.960]  1、2、3
[00:05:42.960 --> 00:05:45.560]  耶路華是我的亮光
[00:05:45.560 --> 00:05:47.200]  愛我的請教
[00:05:47.200 --> 00:05:48.960]  我還怕誰呢?
[00:05:48.960 --> 00:05:51.760]  耶路華是我性命的保障
[00:05:51.760 --> 00:05:53.600]  我還懼誰呢?
[00:05:53.600 --> 00:05:56.720]  那壯岳的就是我的受敵
[00:05:56.720 --> 00:05:58.760]  是萬兵我的玉詞後
[00:05:58.760 --> 00:06:00.640]  就半跌撲倒
[00:06:00.640 --> 00:06:03.440]  雖有軍兵安然攻擊我
[00:06:03.440 --> 00:06:05.640]  我的心也不懼怕
[00:06:05.640 --> 00:06:08.280]  雖然興起刀兵攻擊我
[00:06:08.280 --> 00:06:10.600]  但我必營救安
[00:06:10.600 --> 00:06:11.840]  詩篇是大衛寫的
[00:06:11.840 --> 00:06:13.480]  這一段是大衛寫的
[00:06:13.480 --> 00:06:16.680]  大衛說有敵人來追擊他
[00:06:16.680 --> 00:06:19.000]  是敵軍來的
[00:06:19.000 --> 00:06:21.280]  大衛是什麼身份?
[00:06:21.280 --> 00:06:23.200]  大衛是皇帝來的
[00:06:23.200 --> 00:06:24.760]  同一時間他是軍人
[00:06:24.760 --> 00:06:26.440]  也是戰士
[00:06:26.440 --> 00:06:29.160]  他會出戰場來出戰
[00:06:29.160 --> 00:06:30.320]  所以第一到三節
[00:06:30.320 --> 00:06:33.600]  大衛說有軍人安然來攻擊他
[00:06:33.600 --> 00:06:36.680]  是他正面對他的處境
[00:06:36.680 --> 00:06:39.960]  但第四節是一件事
[00:06:39.960 --> 00:06:42.080]  他要尋求的
[00:06:42.080 --> 00:06:43.960]  大家想想
[00:06:43.960 --> 00:06:45.960]  如果在我們的生活處境裡
[00:06:45.960 --> 00:06:48.080]  有敵人來攻擊你的時候
[00:06:48.080 --> 00:06:50.840]  你所求的是什麼?
[00:06:50.840 --> 00:06:52.520]  消滅敵人
[00:06:52.520 --> 00:06:56.800]  希望上帝可以幫我們去處理敵人
[00:06:56.800 --> 00:07:00.040]  給我們無限的力量去打贏他
[00:07:00.040 --> 00:07:02.160]  我們會這樣尋求
[00:07:02.160 --> 00:07:04.200]  如果我們面對敵人
[00:07:04.200 --> 00:07:06.480]  希望有無限的資源
[00:07:06.480 --> 00:07:07.760]  無限的軍兵
[00:07:07.760 --> 00:07:10.920]  然後無限的兵器來殲滅
[00:07:10.920 --> 00:07:12.160]  打擊裡面的敵人
[00:07:12.160 --> 00:07:14.160]  那個想法就是這樣
[00:07:14.160 --> 00:07:16.920]  有敵人在我們想殲滅他
[00:07:16.920 --> 00:07:21.480]  但聖經不是這樣說
[00:07:21.480 --> 00:07:24.960]  詩篇27篇的主題是第二段的第四節
[00:07:24.960 --> 00:07:25.840]  我們一起讀好嗎?
[00:07:25.840 --> 00:07:26.960]  1、2、3
[00:07:26.960 --> 00:07:40.560]  有一件事,我尋求耶和華,我應要尋求,就似一生一世住在耶和華的殿中,尊量他的榮美,在他的殿裡求求他。
[00:07:40.560 --> 00:07:42.760]  如果讓你在神面前
[00:07:42.760 --> 00:07:45.440]  人生只可以求一件事
[00:07:45.440 --> 00:07:47.600]  由頭到尾都不變的
[00:07:47.600 --> 00:07:50.560]  會是什麼?
[00:07:50.560 --> 00:07:51.760]  大衛說
[00:07:51.760 --> 00:07:57.040]  他求一生一世在耶和華的殿裡尊釀他的榮美
[00:07:57.040 --> 00:07:59.680]  在他的殿裡求問
[00:07:59.680 --> 00:08:03.800]  其實這就是我們開頭所說的那兩幅圖畫
[00:08:03.800 --> 00:08:06.280]  就是大衛很害怕
[00:08:06.280 --> 00:08:08.600]  因為有軍兵來追殺他
[00:08:08.600 --> 00:08:10.840]  與此同時,他求求一件事
[00:08:10.840 --> 00:08:13.960]  就是想跟求神很親密
[00:08:13.960 --> 00:08:16.080]  想求神跟他親密
[00:08:16.080 --> 00:08:20.280]  第四節就是27篇裡面的中心
[00:08:20.280 --> 00:08:25.400]  我們盡心去研究,究竟他在說什麼?
[00:08:25.400 --> 00:08:29.040]  一生一世住在耶和華的殿中是什麼意思?
[00:08:29.040 --> 00:08:30.440]  有沒有唱過這首詩歌?
[00:08:30.440 --> 00:08:31.720]  有一首詩歌說
[00:08:31.720 --> 00:08:34.160]  我們要一生一世住在耶和華的殿中
[00:08:34.160 --> 00:08:36.760]  那是什麼意思?
[00:08:36.760 --> 00:08:38.840]  大衛是皇帝
[00:08:38.840 --> 00:08:40.920]  皇帝住在哪裡?
[00:08:40.920 --> 00:08:42.520]  皇宮
[00:08:42.520 --> 00:08:46.320]  大衛說他要求一生一世住在耶和華的殿中
[00:08:46.320 --> 00:08:49.240]  是什麼意思呢?
[00:08:49.240 --> 00:08:50.920]  大衛是皇帝
[00:08:50.920 --> 00:08:52.600]  他住在皇宮
[00:08:52.600 --> 00:08:55.520]  只有祭司住在聖殿
[00:08:55.520 --> 00:08:58.840]  所以其實當大衛要去敬拜神的時候
[00:08:58.840 --> 00:09:01.520]  他要走去聖殿
[00:09:01.520 --> 00:09:03.080]  但是他敬拜完之後
[00:09:03.080 --> 00:09:04.800]  他要離開,他要走
[00:09:04.800 --> 00:09:06.160]  走回皇宮
[00:09:06.160 --> 00:09:07.840]  敬拜完就走了
[00:09:07.840 --> 00:09:13.720]  所以當他說他要一生一世住在耶和華的殿的意思
[00:09:13.720 --> 00:09:17.320]  是不是說他要做祭司?
[00:09:17.320 --> 00:09:23.160]  他不是說他要做祭司住在耶和華的殿
[00:09:23.160 --> 00:09:28.080]  他說一生一世住在聖殿的意思是
[00:09:28.080 --> 00:09:32.960]  除了他要在聖殿裡敬拜的時候要親近神
[00:09:32.960 --> 00:09:35.680]  他更要一生一世在經歷裡
[00:09:35.680 --> 00:09:38.200]  他也要親近神
[00:09:38.200 --> 00:09:40.640]  所以《詩》這篇27篇裡說什麼呢?
[00:09:40.640 --> 00:09:46.600]  就是有關崇拜和日常生活之間的關係
[00:09:46.600 --> 00:09:48.320]  是互相影響的
[00:09:48.320 --> 00:09:51.920]  是可以連繫的圖畫
[00:09:51.920 --> 00:09:56.000]  大衛求他可以一生一世住在聖殿裡
[00:09:56.000 --> 00:09:58.600]  然後他就要打仗了
[00:09:58.600 --> 00:10:01.520]  是互相影響的
[00:10:01.520 --> 00:10:06.640]  為什麼要來崇拜呢?
[00:10:06.640 --> 00:10:09.080]  為什麼大衛會想去聖殿呢?
[00:10:09.080 --> 00:10:11.680]  還想住在聖殿裡呢?
[00:10:11.680 --> 00:10:15.120]  如果我們看《詩》27篇第4節
[00:10:15.120 --> 00:10:18.560]  大衛說他在聖殿裡求問
[00:10:18.560 --> 00:10:22.600]  他去聖殿敬拜、崇拜、親近神
[00:10:22.600 --> 00:10:25.680]  他求什麼呢?
[00:10:25.680 --> 00:10:30.280]  原來剛剛說27篇分3個部分
[00:10:30.280 --> 00:10:33.440]  7到12節其實是大衛的祈禱
[00:10:33.440 --> 00:10:35.720]  他求問什麼呢?
[00:10:35.720 --> 00:10:39.880]  7至12節正是大衛的祈禱
[00:10:39.880 --> 00:10:42.080]  我們一起讀這篇
[00:10:42.080 --> 00:10:52.560]  1、2、3 這一段
[00:10:52.560 --> 00:10:56.160]  信耶穌不是拜黃大仙
[00:10:56.160 --> 00:11:02.720]  我們有時心境被很多華人傳統影響
[00:11:02.720 --> 00:11:05.880]  每逢我們要去敬拜一個神
[00:11:05.880 --> 00:11:08.320]  我想說敬拜神
[00:11:08.320 --> 00:11:11.160]  和中國人說的拜神、拜神
[00:11:11.160 --> 00:11:13.280]  我們其實都是來敬拜神
[00:11:13.280 --> 00:11:14.640]  可以說是拜神
[00:11:14.640 --> 00:11:16.160]  但是我們的拜神
[00:11:16.160 --> 00:11:19.360]  和民間宗教裡面的拜神完全不同
[00:11:19.360 --> 00:11:21.560]  民間宗教裡面的拜神是說什麼?
[00:11:21.560 --> 00:11:24.160]  說一件很好聽、很舒服的事
[00:11:24.160 --> 00:11:25.720]  就是趨吉避凶
[00:11:25.720 --> 00:11:27.840]  有誰不喜歡趨吉避凶?
[00:11:27.840 --> 00:11:29.600]  把凶惡踢走
[00:11:29.600 --> 00:11:31.520]  把不好的東西都踢走
[00:11:31.520 --> 00:11:33.120]  吉利的東西、好的東西
[00:11:33.120 --> 00:11:34.440]  什麼都要
[00:11:34.440 --> 00:11:37.160]  什麼都來,全部都要
[00:11:37.160 --> 00:11:39.440]  但是信耶穌不是拜黃大仙
[00:11:39.440 --> 00:11:41.160]  信耶穌可以得福氣
[00:11:41.160 --> 00:11:42.880]  也會得福氣
[00:11:42.880 --> 00:11:45.480]  雖然信耶穌會得福氣
[00:11:45.480 --> 00:11:47.600]  但除了得福氣之外
[00:11:47.600 --> 00:11:49.960]  這裡第十一節說
[00:11:49.960 --> 00:11:52.400]  我們要知道神
[00:11:52.400 --> 00:11:54.040]  要求神指教我們
[00:11:54.040 --> 00:11:58.000]  怎樣行在神的道路裡面
[00:11:58.000 --> 00:11:59.800]  我們要求神知道神
[00:11:59.800 --> 00:12:04.080]  我們怎樣行在神的道路裡面
[00:12:04.080 --> 00:12:05.880]  順拜要求問
[00:12:05.880 --> 00:12:07.400]  平時我們要親近神
[00:12:07.400 --> 00:12:08.960]  都要求問
[00:12:08.960 --> 00:12:10.200]  因為我們要知道
[00:12:10.200 --> 00:12:14.240]  究竟我們要怎樣行在神的道路裡面
[00:12:14.240 --> 00:12:15.800]  我們在生活裡面
[00:12:15.800 --> 00:12:17.360]  我們要求問
[00:12:17.360 --> 00:12:19.840]  怎樣行在神的道路裡面
[00:12:19.840 --> 00:12:22.640]  每一個處境
[00:12:22.640 --> 00:12:26.400]  第二就是我們要瞻仰他的榮美
[00:12:26.400 --> 00:12:28.680]  瞻仰神的榮美
[00:12:28.680 --> 00:12:30.320]  我們崇拜平時
[00:12:30.320 --> 00:12:31.800]  或者我們要親近神
[00:12:31.800 --> 00:12:36.080]  其實我們就是朝見這個永生神
[00:12:36.080 --> 00:12:38.000]  經文裡面寫得很漂亮
[00:12:38.000 --> 00:12:39.760]  字眼裡面翻譯得很漂亮
[00:12:39.760 --> 00:12:43.320]  就是說我們要瞻仰神的榮美
[00:12:43.320 --> 00:12:45.960]  我們來到崇拜是做什麼的
[00:12:45.960 --> 00:12:49.040]  我們來到崇拜是做什麼的
[00:12:49.040 --> 00:12:52.480]  我們來崇拜見誰的
[00:12:52.480 --> 00:12:53.720]  有些人是為了
[00:12:53.720 --> 00:12:57.360]  因為有人騙了他侍奉回來
[00:12:57.360 --> 00:13:01.040]  我們來崇拜是做什麼的
[00:13:01.040 --> 00:13:04.120]  我們來崇拜見誰的
[00:13:04.120 --> 00:13:05.840]  其實這個我們心裡面
[00:13:05.840 --> 00:13:10.680]  一秒鐘就可以浮現出一個標準答案
[00:13:10.680 --> 00:13:11.880]  不用說了
[00:13:11.880 --> 00:13:13.400]  我也不用說出來
[00:13:13.400 --> 00:13:16.240]  我們知道那個標準答案是什麼
[00:13:16.240 --> 00:13:19.000]  我們來崇拜是做什麼的
[00:13:19.000 --> 00:13:21.080]  我們來見誰的
[00:13:21.080 --> 00:13:22.920]  這個標準答案連小朋友
[00:13:22.920 --> 00:13:25.120]  日光會那些都可能會回答得到
[00:13:25.120 --> 00:13:27.880]  很快舉手就知道了
[00:13:27.880 --> 00:13:30.240]  但我們的問題是什麼呢
[00:13:30.240 --> 00:13:32.040]  這件事要操練
[00:13:32.040 --> 00:13:34.680]  要經常記得來操練
[00:13:34.680 --> 00:13:36.000]  要操練的意思是什麼呢
[00:13:36.000 --> 00:13:37.840]  因為我們經常都忘記了
[00:13:37.840 --> 00:13:40.120]  為什麼呢
[00:13:40.120 --> 00:13:43.080]  我們來崇拜是做什麼的
[00:13:43.080 --> 00:13:45.440]  我們來見誰的
[00:13:45.440 --> 00:13:47.080]  我們要見神
[00:13:47.080 --> 00:13:49.240]  來瞻仰神的榮美
[00:13:49.240 --> 00:13:50.280]  不過我們很多時候
[00:13:50.280 --> 00:13:52.120]  我們回來不是見了神
[00:13:52.120 --> 00:13:53.680]  留意一下我們自己
[00:13:53.680 --> 00:13:56.040]  我們回來會看到其他的東西
[00:13:56.040 --> 00:13:58.760]  其他的東西會吸引我們
[00:13:58.760 --> 00:14:01.160]  回來完全沒有看到上帝
[00:14:01.160 --> 00:14:02.120]  為什麼呢
[00:14:02.120 --> 00:14:03.680]  因為回來會看到什麼呢
[00:14:03.680 --> 00:14:06.040]  回來我們會看到詩詩
[00:14:06.040 --> 00:14:07.240]  就看看詩詩
[00:14:07.240 --> 00:14:09.240]  看看她有沒有接好程序表
[00:14:09.240 --> 00:14:11.320]  看看她有沒有笑
[00:14:11.320 --> 00:14:13.440]  她今天穿什麼衣服
[00:14:13.440 --> 00:14:15.000]  然後轉個彎就會看到
[00:14:15.000 --> 00:14:17.920]  陳全道或者石全道
[00:14:17.920 --> 00:14:20.000]  她回來了沒有呢
[00:14:20.000 --> 00:14:21.280]  回來了
[00:14:21.280 --> 00:14:22.160]  她今天穿什麼衣服
[00:14:22.160 --> 00:14:23.200]  如果看到石全道
[00:14:23.200 --> 00:14:26.040]  就會說又是那幾件衣服
[00:14:26.040 --> 00:14:27.840]  又是那幾件衣服
[00:14:27.840 --> 00:14:30.160]  今天又見其他人
[00:14:30.160 --> 00:14:30.960]  有沒有見到
[00:14:30.960 --> 00:14:33.640]  我們平時熟悉的人在不在呢
[00:14:33.640 --> 00:14:35.200]  然後再看什麼
[00:14:35.200 --> 00:14:36.480]  我們平時坐的位置
[00:14:36.480 --> 00:14:37.480]  有沒有人坐著呢
[00:14:37.480 --> 00:14:40.360]  看看
[00:14:40.360 --> 00:14:41.560]  我們發覺
[00:14:41.560 --> 00:14:42.760]  我們說就說
[00:14:42.760 --> 00:14:43.800]  我們口就知道
[00:14:43.800 --> 00:14:45.720]  我們不用一秒就說得出
[00:14:45.720 --> 00:14:48.760]  我們是來見神的
[00:14:48.760 --> 00:14:50.560]  但是
[00:14:50.560 --> 00:14:52.760]  我們其實是來了見什麼
[00:14:52.760 --> 00:14:55.320]  我們通常見了什麼呢
[00:14:55.320 --> 00:14:57.160]  詩詩說得很漂亮
[00:14:57.160 --> 00:15:00.040]  她說要瞻仰神的榮美
[00:15:00.040 --> 00:15:02.040]  但我們很多時候不是
[00:15:02.040 --> 00:15:03.320]  我們見不到神
[00:15:03.320 --> 00:15:04.720]  很多東西吸引了我們
[00:15:04.720 --> 00:15:06.400]  分了我們的心
[00:15:06.400 --> 00:15:07.280]  有時我們會說
[00:15:07.280 --> 00:15:10.680]  我們平時很忙的工作
[00:15:10.680 --> 00:15:11.840]  坐一坐就是
[00:15:11.840 --> 00:15:12.920]  這個禮拜裡面
[00:15:12.920 --> 00:15:14.560]  最安潔的時候
[00:15:14.560 --> 00:15:15.920]  我相信也是
[00:15:15.920 --> 00:15:17.920]  來到崇拜裡面很安潔
[00:15:17.920 --> 00:15:20.320]  因為我們在神的蔭秘底下
[00:15:20.320 --> 00:15:21.720]  很安潔很安舒
[00:15:21.720 --> 00:15:23.320]  然後下一步是做什麼呢
[00:15:23.320 --> 00:15:24.560]  很舒服就會隨手
[00:15:24.560 --> 00:15:26.960]  從褲袋裡拿個電話出來
[00:15:26.960 --> 00:15:29.000]  因為已經再不會有人去
[00:15:29.000 --> 00:15:30.400]  說你
[00:15:30.400 --> 00:15:32.640]  在工作時候會說你要看電話
[00:15:32.640 --> 00:15:33.520]  但現在不會了
[00:15:33.520 --> 00:15:35.640]  所以很自然很舒服地拿電話出來
[00:15:35.640 --> 00:15:37.240]  不捨得放下
[00:15:37.240 --> 00:15:38.840]  我們繼續會看我們的電話
[00:15:38.840 --> 00:15:40.880]  分心
[00:15:40.880 --> 00:15:44.160]  然後我們來崇拜做什麼呢
[00:15:44.160 --> 00:15:50.160]  很多人來崇拜來評分
[00:15:50.160 --> 00:15:53.400]  看看傳道人回來了沒有
[00:15:53.400 --> 00:15:56.640]  看看今天的場地排得好不好
[00:15:56.640 --> 00:15:59.640]  看看冷氣開了沒有
[00:15:59.640 --> 00:16:03.120]  看看今天的領事有沒有唱錯歌詞
[00:16:03.120 --> 00:16:05.200]  播放的有沒有按錯
[00:16:05.200 --> 00:16:07.000]  撕琴彈得好不好
[00:16:07.000 --> 00:16:09.320]  講完講得好不好
[00:16:09.320 --> 00:16:14.560]  尤其是我們讀過神學
[00:16:14.560 --> 00:16:18.680]  有很多人在信仰年日裡面
[00:16:18.680 --> 00:16:19.440]  有很多經驗
[00:16:19.440 --> 00:16:20.480]  他已經聽到很多
[00:16:20.480 --> 00:16:22.360]  開始學習評分
[00:16:22.360 --> 00:16:24.120]  學習評分
[00:16:24.120 --> 00:16:26.240]  解經解錯有沒有
[00:16:26.240 --> 00:16:29.120]  鋪排講道好不好
[00:16:29.120 --> 00:16:30.840]  這個脈絡有沒有問題
[00:16:30.840 --> 00:16:32.600]  有沒有多一些生活
[00:16:32.600 --> 00:16:33.800]  夠不夠生活
[00:16:33.800 --> 00:16:36.840]  例子對不對路
[00:16:36.840 --> 00:16:38.680]  教會領袖都會容易
[00:16:38.680 --> 00:16:42.160]  會容易聽道
[00:16:42.160 --> 00:16:47.440]  為整個教會的處境來評分
[00:16:47.440 --> 00:16:50.680]  但我們一星期只來一次
[00:16:50.680 --> 00:16:53.440]  我們一星期來一次
[00:16:53.440 --> 00:16:55.720]  我們要提醒自己
[00:16:55.720 --> 00:16:58.600]  我們來做什麼
[00:16:58.600 --> 00:17:01.600]  我們來見誰
[00:17:01.600 --> 00:17:03.920]  經拜是做什麼的
[00:17:03.920 --> 00:17:05.800]  瞻仰神的榮美
[00:17:05.800 --> 00:17:07.200]  我們是來見神
[00:17:07.200 --> 00:17:08.840]  來看神的
[00:17:08.840 --> 00:17:10.520]  一星期來一次
[00:17:10.520 --> 00:17:13.080]  我們的人來到這裡
[00:17:13.080 --> 00:17:14.040]  我們是來見神
[00:17:14.040 --> 00:17:16.760]  我們是來看神的
[00:17:16.760 --> 00:17:19.040]  耶穌基督在世上的時候
[00:17:19.040 --> 00:17:22.040]  親眼見過祂摸過祂的人
[00:17:22.040 --> 00:17:23.480]  都有兩種
[00:17:23.480 --> 00:17:26.040]  有些人覺得祂只是一個普通人
[00:17:26.040 --> 00:17:27.200]  耶穌是誰
[00:17:27.200 --> 00:17:29.600]  祂就是木匠的兒子
[00:17:29.600 --> 00:17:31.400]  祂就是木匠
[00:17:31.400 --> 00:17:33.520]  我看著祂出生 看著祂長大
[00:17:33.520 --> 00:17:37.200]  看著祂成長 看著祂死
[00:17:37.200 --> 00:17:40.440]  但如果你只見到這件事
[00:17:40.440 --> 00:17:44.600]  你看不到耶穌基督也是神
[00:17:44.600 --> 00:17:46.200]  耶穌基督同時也是神
[00:17:46.200 --> 00:17:47.840]  同時是百分百的人
[00:17:47.840 --> 00:17:51.120]  同時是百分百的神
[00:17:51.120 --> 00:17:53.760]  很多時候我們上崇拜
[00:17:53.760 --> 00:17:56.040]  我們只見到人
