
[00:00:00.000 --> 00:00:02.500]  我們上一次是復活的主日
[00:06:58.060 --> 00:07:00.460]  看復活的記載其實都是一樣
[00:07:00.460 --> 00:07:03.560]  有那種歷史的寫實性
[00:07:03.560 --> 00:07:04.860]  這是第一點
[00:07:04.860 --> 00:07:07.760]  第二點就是復活的清晨
[00:07:07.760 --> 00:07:08.860]  復活的主日
[00:07:08.860 --> 00:07:11.860]  是一個新的創造的開始
[00:07:11.860 --> 00:07:13.760]  第一點
[00:07:13.760 --> 00:07:17.260]  就是那個所謂的 historical authenticity
[00:07:17.260 --> 00:07:21.060]  就是你看那個復活的記載的時候
[00:07:21.060 --> 00:07:22.660]  你會找到一些證據
[00:07:22.660 --> 00:07:24.560]  或者找到一些記號
[00:07:24.560 --> 00:07:28.860]  你發現那些不同的人的技術裡面
[00:07:28.860 --> 00:07:34.360]  那些細節是很不同的
[00:07:34.360 --> 00:07:37.260]  馬太、馬可、路加和約翰
[00:07:37.260 --> 00:07:38.960]  四福音書
[00:07:38.960 --> 00:07:41.260]  記載同一件事
[00:07:41.260 --> 00:07:42.460]  都是有點不同
[00:07:42.460 --> 00:07:44.260]  如果你看看馬太福音
[00:07:44.260 --> 00:07:46.160]  他記載復活節的清晨
[00:07:46.160 --> 00:07:48.160]  第七天的頭一天
[00:07:48.160 --> 00:07:49.760]  清晨的時候發生什麼事
[00:07:49.760 --> 00:07:50.560]  有誰在那裡呢
[00:07:50.560 --> 00:07:51.560]  就是有馬尼亞
[00:07:51.560 --> 00:07:52.860]  莫大拉馬尼亞
[00:07:52.860 --> 00:07:54.660]  還有另外一個馬尼亞
[00:07:54.660 --> 00:07:56.660]  當時很多時候
[00:07:56.660 --> 00:07:58.660]  女孩子就叫馬尼亞
[00:07:58.660 --> 00:08:00.260]  你生女孩子就叫馬尼亞
[00:08:00.260 --> 00:08:01.660]  你在街上喊馬尼亞
[00:08:01.660 --> 00:08:03.560]  有十幾個人認你的
[00:08:03.560 --> 00:08:06.860]  這是一個很普遍的名字
[00:08:06.860 --> 00:08:08.760]  但是馬太福音就記載有
[00:08:08.760 --> 00:08:09.760]  莫大拉的馬尼亞
[00:08:09.760 --> 00:08:11.960]  還有另外一個馬尼亞
[00:08:11.960 --> 00:08:13.660]  然後馬可福音就記載有
[00:08:13.660 --> 00:08:14.960]  莫大拉的馬尼亞
[00:08:14.960 --> 00:08:17.060]  還有一個亞國的母親
[00:08:17.060 --> 00:08:18.360]  叫什麼名字
[00:08:18.360 --> 00:08:20.360]  叫馬尼亞
[00:08:20.360 --> 00:08:22.560]  接著又有另外一個女人
[00:08:22.560 --> 00:08:25.060]  接著去到路加的時候
[00:08:25.060 --> 00:08:25.960]  又是記載有
[00:08:25.960 --> 00:08:27.860]  莫大拉的誰
[00:08:27.860 --> 00:08:29.160]  馬尼亞沒錯
[00:08:29.160 --> 00:08:32.260]  還有其他的女人在當中
[00:08:32.260 --> 00:08:34.260]  約翰福剛剛看的那個故事
[00:08:34.260 --> 00:08:37.260]  就只有莫大拉的是誰
[00:08:37.260 --> 00:08:38.260]  馬尼亞沒錯
[00:08:38.260 --> 00:08:39.260]  又是馬尼亞
[00:08:39.260 --> 00:08:41.260]  但是只是提到馬尼亞
[00:08:41.260 --> 00:08:44.060]  這些不同的四個的技術
[00:08:44.060 --> 00:08:45.960]  四份的所謂報章
[00:08:45.960 --> 00:08:48.460]  去記載這件事情的時候
[00:08:48.460 --> 00:08:51.360]  細節都是不盡相同
[00:08:51.360 --> 00:08:53.760]  但是有一些共通點的
[00:08:53.760 --> 00:08:55.060]  有什麼共通點呢
[00:08:55.060 --> 00:08:57.260]  他們記載了一個空墳墓
[00:08:57.260 --> 00:08:59.660]  並且那個空墳墓
[00:08:59.660 --> 00:09:03.660]  不是有盜賊來搶東西的
[00:09:03.660 --> 00:09:04.160]  你有沒有留意
[00:09:04.160 --> 00:09:06.260]  剛才看那個亂經文的時候
[00:09:06.260 --> 00:09:08.260]  有一個細節
[00:09:08.260 --> 00:09:10.460]  是作者故意去留神
[00:09:10.460 --> 00:09:12.160]  要我們知道的
[00:09:12.160 --> 00:09:13.360]  就是他說
[00:09:13.360 --> 00:09:17.260]  有兩條的細麻布
[00:09:17.260 --> 00:09:19.160]  一條是果頭巾
[00:09:19.160 --> 00:09:21.660]  一條是包屍身的布
[00:09:21.660 --> 00:09:23.260]  有兩塊的
[00:09:23.260 --> 00:09:25.460]  其實我們找到第一世紀的墳墓
[00:09:25.460 --> 00:09:27.860]  是這樣葬當時的屍身的
[00:09:27.860 --> 00:09:28.960]  是有兩塊布
[00:09:28.960 --> 00:09:30.560]  一塊布是蒙頭的
[00:09:30.560 --> 00:09:32.860]  一塊布是蒙屍身的
[00:09:32.860 --> 00:09:34.460]  那他怎樣記載呢
[00:09:34.460 --> 00:09:36.160]  他說
[00:09:36.160 --> 00:09:39.360]  果頭巾和另外的細麻布
[00:09:39.360 --> 00:09:41.860]  就是放在各一處
[00:09:41.860 --> 00:09:44.060]  然後怎樣記載呢
[00:09:44.060 --> 00:09:46.060]  是摺起來的
[00:09:46.060 --> 00:09:48.260]  很整齊地摺起來
[00:09:48.260 --> 00:09:52.960]  你今早起床的時候有沒有摺床啊
[00:09:52.960 --> 00:09:54.560]  沒有吧
[00:09:54.560 --> 00:09:57.760]  如果有人今天進來你的睡房的時候
[00:09:57.760 --> 00:09:59.660]  可能他會覺得
[00:09:59.660 --> 00:10:01.260]  有賊仔進去
[00:10:01.260 --> 00:10:02.560]  因為太亂了
[00:10:02.560 --> 00:10:03.460]  對不對
[00:10:03.460 --> 00:10:05.660]  有誰來摺床啊
[00:10:05.660 --> 00:10:06.660]  非常好
[00:10:06.660 --> 00:10:08.960]  我不摺床了
[00:10:08.960 --> 00:10:12.460]  但是我老婆摺床
[00:10:12.460 --> 00:10:15.460]  你見到這個空墳墓的記載
[00:10:15.460 --> 00:10:17.660]  他特別講到什麼呢
[00:10:17.660 --> 00:10:21.160]  就是兩塊的毛巾
[00:10:21.160 --> 00:10:25.160]  兩塊的細麻布
[00:10:25.160 --> 00:10:27.960]  很整齊地放在那裡
[00:10:27.960 --> 00:10:33.160]  那個墳墓是沒有被悼念過的
[00:10:33.160 --> 00:10:35.960]  全部東西都是in order
[00:10:35.960 --> 00:10:38.860]  很整齊地放在那裡
[00:10:38.860 --> 00:10:40.260]  這是第一
[00:10:40.260 --> 00:10:41.060]  第二
[00:10:41.060 --> 00:10:43.460]  四個福音書記載
[00:10:43.460 --> 00:10:46.060]  那個第一個的復活的主人
[00:10:46.060 --> 00:10:48.260]  都有記載哪一個是
[00:10:48.260 --> 00:10:52.560]  第一個的見證人
[00:10:52.560 --> 00:10:53.860]  什麼名字啊
[00:10:53.860 --> 00:10:55.460]  瑪利亞
[00:10:55.460 --> 00:10:57.060]  是女人
[00:10:57.060 --> 00:10:58.860]  這個很奇怪
[00:10:58.860 --> 00:11:03.060]  如果你想去發掘一個故事
[00:11:03.060 --> 00:11:06.060]  在第一世紀的背景裡面
[00:11:06.060 --> 00:11:09.460]  如果你真的想去作一些東西
[00:11:09.460 --> 00:11:11.860]  以致有公信力的話
[00:11:11.860 --> 00:11:14.660]  你就大概不會這樣去記載
[00:11:14.660 --> 00:11:17.060]  第一個的復活清晨
[00:11:17.060 --> 00:11:21.460]  因為第一班見證人就是女人
[00:11:21.460 --> 00:11:24.260]  不是男人
[00:11:24.260 --> 00:11:27.560]  以前第一世紀那個猶太人的社會
[00:11:27.560 --> 00:11:29.960]  上到法庭的
[00:11:29.960 --> 00:11:32.360]  或者做到法庭上見證人的
[00:11:32.360 --> 00:11:34.460]  全部都是男人
[00:11:34.460 --> 00:11:35.360]  全部都是男人
[00:11:35.360 --> 00:11:37.960]  女人是不可以上法庭的
[00:11:37.960 --> 00:11:39.660]  因為女人講的東西
[00:11:39.660 --> 00:11:42.060]  就是不可信的
[00:11:42.060 --> 00:11:42.860]  是不是
[00:11:42.860 --> 00:11:45.260]  你今天是不是這樣想的
[00:11:45.260 --> 00:11:49.960]  所以你最近有沒有收到什麼jury duty的信
[00:11:49.960 --> 00:11:51.560]  以前如果第一世紀
[00:11:51.560 --> 00:11:54.360]  女人的話就不會收到那些信
[00:11:54.360 --> 00:11:57.860]  因為全部都是召男人去做法庭的見證人
[00:11:57.860 --> 00:12:00.160]  或者在法庭裡面工作
[00:12:00.160 --> 00:12:05.360]  因為女人講的話大概是不可信的
[00:12:05.360 --> 00:12:09.060]  因為你知道當時是男尊女卑的社會
[00:12:09.060 --> 00:12:09.460]  是不是
[00:12:09.460 --> 00:12:11.860]  patriarchal society
[00:12:11.860 --> 00:12:13.960]  所以男人是尊貴一點的
[00:12:13.960 --> 00:12:15.160]  我自己過去這麼多年
[00:12:15.160 --> 00:12:20.160]  我搜集過一些當時的一些人寫有關女人的東西
[00:12:20.160 --> 00:12:22.860]  我覺得這幾句是很表達到當時
[00:12:22.860 --> 00:12:25.060]  一般來說是怎樣去看女人的
[00:12:25.060 --> 00:12:26.860]  或者女人所講的東西
[00:12:26.860 --> 00:12:29.360]  我和你分享一下好嗎
[00:12:29.360 --> 00:12:31.560]  說到拉比說什麼
[00:12:31.560 --> 00:12:33.060]  他說智者曾經說
[00:12:33.060 --> 00:12:35.060]  男人和女人談話太多的話
[00:12:35.060 --> 00:12:36.160]  就會有三個後果
[00:12:36.160 --> 00:12:39.460]  第一個後果就是他會自己帶來禍患
[00:12:39.460 --> 00:12:41.060]  第二就是浪費時間
[00:12:41.060 --> 00:12:43.460]  忽視了嚴讀律法的時間
[00:12:43.460 --> 00:12:47.760]  第三就是最終會是接受地獄的
[00:12:47.760 --> 00:12:49.360]  對嗎
[00:12:49.360 --> 00:12:53.360]  如果和女人講話太多的話
[00:12:53.360 --> 00:12:55.860]  不如多些茶經吧
[00:12:55.860 --> 00:12:56.460]  OK
[00:12:56.460 --> 00:12:58.760]  第二句
[00:12:58.760 --> 00:12:59.960]  很有回響
[00:12:59.960 --> 00:13:01.860]  他說女人是貪吃的
[00:13:01.860 --> 00:13:02.760]  女人是貪吃的
[00:13:02.760 --> 00:13:05.160]  因為女人是涉嫌揭開人家的
[00:13:05.160 --> 00:13:07.960]  鄰舍的那個instant part
[00:13:07.960 --> 00:13:11.060]  就想知道人家煮些什麼
[00:13:11.060 --> 00:13:12.960]  OK
[00:13:12.960 --> 00:13:18.060]  這些都是猶太拉比的說法
[00:13:18.060 --> 00:13:19.860]  猶太拉比就是講這些
[00:13:19.860 --> 00:13:25.060]  其實他們都頗為官人於微
[00:13:25.060 --> 00:13:27.560]  他知道女人的特性
[00:13:27.560 --> 00:13:28.860]  但是他講的是什麼
[00:13:28.860 --> 00:13:31.160]  其實就是女人的天性
[00:13:31.160 --> 00:13:33.060]  你弄清楚
[00:13:33.060 --> 00:13:34.560]  不是我這樣看
[00:13:34.560 --> 00:13:35.660]  OK
[00:13:35.660 --> 00:13:38.160]  我很尊重女士的
[00:13:38.160 --> 00:13:39.160]  我不是這樣看
[00:13:39.160 --> 00:13:42.060]  是以前的猶太拉比
[00:13:42.060 --> 00:13:43.460]  Josephus
[00:13:43.460 --> 00:13:46.260]  第一世紀的一個歷史學家
[00:13:46.260 --> 00:13:47.260]  猶太人
[00:13:47.260 --> 00:13:49.160]  他說一個見證人的指證
[00:13:49.160 --> 00:13:51.160]  是不可受理的
[00:13:51.160 --> 00:13:52.660]  但是要三個
[00:13:52.660 --> 00:13:53.560]  或者最少兩個
[00:13:53.560 --> 00:13:56.460]  其實提摩大前後書都有講
[00:13:56.460 --> 00:13:58.060]  要兩個或者三個
[00:13:58.060 --> 00:13:59.260]  而這些見證人
[00:13:59.260 --> 00:14:00.760]  是要有好的生命
[00:14:00.760 --> 00:14:02.060]  好的見證
[00:14:02.060 --> 00:14:05.060]  但不可承認女人的證供
[00:14:05.060 --> 00:14:06.760]  因為女人是率性和魯莽
[00:14:06.760 --> 00:14:07.360]  對嗎
[00:14:07.360 --> 00:14:09.160]  誰贊成
[00:14:09.160 --> 00:14:09.760]  OK
[00:14:09.760 --> 00:14:11.960]  非常好
[00:14:11.960 --> 00:14:13.660]  所以你可以看到
[00:14:13.660 --> 00:14:21.760]  如果那個第一個主人的復活節
[00:14:21.760 --> 00:14:24.460]  當他們如實去報道的時候
[00:14:24.460 --> 00:14:26.460]  他們就沒得選
[00:14:26.460 --> 00:14:28.060]  他們一定要告訴你
[00:14:28.060 --> 00:14:29.660]  第一班的見證人
[00:14:29.660 --> 00:14:31.960]  就是女人
[00:14:31.960 --> 00:14:35.060]  所以你就可以看到這些所謂的技術
[00:14:35.060 --> 00:14:36.960]  我們做一個好學生
[00:14:36.960 --> 00:14:39.160]  想想那些技術是那種
[00:14:39.160 --> 00:14:41.360]  我們叫authentic
[00:14:41.360 --> 00:14:44.960]  很實在是真的這樣報道
[00:14:44.960 --> 00:14:48.160]  其他的男人都去了哪裡
[00:14:48.160 --> 00:14:49.660]  全部都躲起來
[00:14:49.660 --> 00:14:51.360]  實際上
[00:14:51.360 --> 00:14:52.660]  路加福林第二十四章
[00:14:52.660 --> 00:14:55.360]  都有這樣的味道
[00:14:55.360 --> 00:14:59.660]  有些所謂看不起女人的態度
[00:14:59.660 --> 00:15:01.860]  就是那些女人去見到凶墳墓的時候
[00:15:01.860 --> 00:15:03.060]  然後她們回來
[00:15:03.060 --> 00:15:04.160]  跟那些藍門徒
[00:15:04.160 --> 00:15:07.060]  全部都是躲起來的藍門徒
[00:15:07.060 --> 00:15:08.360]  來跟她們解釋的時候
[00:15:08.360 --> 00:15:09.660]  她們說什麼呢
[00:15:09.660 --> 00:15:11.860]  這些叫仕途
[00:15:11.860 --> 00:15:15.360]  就以為這些女人所說的話
[00:15:15.360 --> 00:15:17.560]  就是無稽之談
[00:15:17.560 --> 00:15:19.860]  就不相信
[00:15:19.860 --> 00:15:21.360]  nonsense
[00:15:21.360 --> 00:15:22.860]  或者以前的和合本譯做
[00:15:22.860 --> 00:15:27.160]  是胡言胡說八道
[00:15:27.160 --> 00:15:28.460]  所以你看到第一個主人
[00:15:28.460 --> 00:15:31.060]  就是發生這樣的事情
[00:15:31.060 --> 00:15:32.960]  很奇怪
[00:15:32.960 --> 00:15:34.460]  女人就出去
[00:15:34.460 --> 00:15:38.860]  她們想打理耶穌安葬的事情
[00:15:38.860 --> 00:15:40.960]  因為之前安息日太急了
[00:15:40.960 --> 00:15:42.360]  搞不定
[00:15:42.360 --> 00:15:44.060]  因為安息日不可以做事
[00:15:44.060 --> 00:15:44.960]  早上安息日
[00:15:44.960 --> 00:15:47.860]  第七天的第一個早上
[00:15:47.860 --> 00:15:49.960]  早上她們就去
[00:15:49.960 --> 00:15:51.460]  帶了一些香膏等等
[00:15:51.460 --> 00:15:52.960]  去預備那個獅身
[00:15:52.960 --> 00:15:54.460]  然後各樣東西
[00:15:54.460 --> 00:15:55.360]  預備好了
[00:15:55.360 --> 00:15:57.260]  搞定了
[00:15:57.260 --> 00:15:59.460]  第一班去到的就是女人
[00:15:59.460 --> 00:16:01.560]  你要發現
[00:16:01.560 --> 00:16:04.160]  四方記載復活節的清晨
[00:16:04.160 --> 00:16:06.560]  這些女人都是自出自入的
[00:16:06.560 --> 00:16:07.660]  男人呢
[00:16:07.660 --> 00:16:09.360]  就因為怕被迫害
[00:16:09.360 --> 00:16:12.460]  然後她們全部都躲起來
[00:16:12.460 --> 00:16:15.060]  這個其實很符合中東的文化
[00:16:15.060 --> 00:16:16.660]  我記得有一次聽一個
[00:16:16.660 --> 00:16:21.460]  去中東宣教的傳教士
[00:16:21.460 --> 00:16:24.860]  他就憶述在中東某些地方
[00:16:24.860 --> 00:16:26.960]  去到打仗的時候
[00:16:26.960 --> 00:16:29.560]  就是戰火連天的時候
[00:16:29.560 --> 00:16:32.560]  他說他當然就是躲在家裡
[00:16:32.560 --> 00:16:35.160]  但是他家裡望出去的時候
[00:16:35.160 --> 00:16:37.460]  他發現全部那些所謂守衛的
[00:16:37.460 --> 00:16:39.660]  就是那些男人全部都躲起來
[00:16:39.660 --> 00:16:41.060]  但是每一天
[00:16:41.060 --> 00:16:42.060]  由早到晚
