
[00:00:00.000 --> 00:00:02.000]  各位兄弟妹妹,平安!
[00:03:29.000 --> 00:03:32.000]  有時候用到的成語就是「斷章取義」
[00:03:32.000 --> 00:03:35.000]  那這個「異」就跟我們講的那個「異」又有不同
[00:03:35.000 --> 00:03:39.000]  那這個「異」跟我們講到的這個「異」是有不同的
[00:03:39.000 --> 00:03:42.000]  如果我們問「異」這個字
[00:03:42.000 --> 00:03:45.000]  在我們的文化當中有沒有一個代表人物
[00:03:45.000 --> 00:03:47.000]  那我們要是說到「異」
[00:03:47.000 --> 00:03:50.000]  這個在中華文化裡面有沒有代表的人物
[00:03:50.000 --> 00:03:51.000]  大家說有嗎
[00:03:51.000 --> 00:03:54.000]  大家有沒有想到是誰呢
[00:03:54.000 --> 00:03:56.000]  有人都有額頭
[00:03:56.000 --> 00:03:57.000]  有人點頭
[00:03:57.000 --> 00:03:58.000]  你會不會想試一下
[00:03:58.000 --> 00:03:59.000]  答個問題
[00:03:59.000 --> 00:04:01.000]  試一下答我的問題好嗎
[00:04:01.000 --> 00:04:03.000]  「異」字
[00:04:03.000 --> 00:04:05.000]  很多時講到「異」就想起義氣
[00:04:05.000 --> 00:04:07.000]  很多時就講到關雲牆
[00:04:07.000 --> 00:04:10.000]  說到「異」經常想到的是義氣
[00:04:10.000 --> 00:04:12.000]  就是關雲牆
[00:04:12.000 --> 00:04:14.000]  我做了少少研究
[00:04:14.000 --> 00:04:15.000]  我做了一點研究
[00:04:15.000 --> 00:04:17.000]  原果真的不講不知道
[00:04:17.000 --> 00:04:21.000]  真的沒看的時候真的不知道
[00:04:21.000 --> 00:04:27.000]  原來傳說關公年輕的時候是很擅長筆記和會計
[00:04:27.000 --> 00:04:32.000]  傳說關公年輕的時候是特別擅長筆記和會計的
[00:04:32.000 --> 00:04:33.000]  想不到吧
[00:04:33.000 --> 00:04:34.000]  我真的想不到
[00:04:34.000 --> 00:04:36.000]  我真的是想也想不到
[00:04:36.000 --> 00:04:40.000]  所以為什麼這麼多商界的人士原來都會供奉關公
[00:04:40.000 --> 00:04:45.000]  所以為什麼這麼多商界的人士他們也去供奉關公
[00:04:45.000 --> 00:04:47.000]  這個關公就不拿筆的
[00:04:47.000 --> 00:04:48.000]  他就拿著本寶
[00:04:48.000 --> 00:04:50.000]  我想賭本可能是掃寶
[00:04:50.000 --> 00:04:52.000]  這個關公他不是拿刀的
[00:04:52.000 --> 00:04:54.000]  他是拿著一個本子
[00:04:54.000 --> 00:04:56.000]  可能是記載數字的本子
[00:04:56.000 --> 00:04:58.000]  拿刀那個我們就聽得多
[00:04:58.000 --> 00:05:01.000]  拿刀的關公我們就聽得多了
[00:05:01.000 --> 00:05:03.000]  在我長大的香港
[00:05:03.000 --> 00:05:05.000]  我曾經有一個做警察的弟兄
[00:05:05.000 --> 00:05:06.000]  他就說笑話
[00:05:06.000 --> 00:05:10.000]  無論警察還是黑社會我們都是拜關公的
[00:05:10.000 --> 00:05:12.000]  我是在香港長大的
[00:05:12.000 --> 00:05:14.000]  曾經聽過一個朋友說
[00:05:14.000 --> 00:05:16.000]  在香港不管是警察還是黑道
[00:05:16.000 --> 00:05:18.000]  他們都供奉關公
[00:05:18.000 --> 00:05:20.000]  關公很難做
[00:05:20.000 --> 00:05:21.000]  關公也很難做是吧
[00:05:21.000 --> 00:05:23.000]  手掌又肉手背又肉
[00:05:23.000 --> 00:05:26.000]  手掌心都是肉
[00:05:26.000 --> 00:05:28.000]  就是左右做人難
[00:05:28.000 --> 00:05:29.000]  忠義兩難傳
[00:05:29.000 --> 00:05:32.000]  也是左右做人難忠義兩難傳
[00:05:32.000 --> 00:05:35.000]  可能關公都是兩個都不幫
[00:05:35.000 --> 00:05:38.000]  那可能是關公兩邊都不去幫了
[00:05:38.000 --> 00:05:39.000]  還是信耶穌好
[00:05:39.000 --> 00:05:41.000]  還是信耶穌的好
[00:05:41.000 --> 00:05:45.000]  馬太福音就以約瑟作為義的代表人物
[00:05:45.000 --> 00:05:49.000]  馬太福音是用約瑟作為義的人物
[00:05:49.000 --> 00:05:51.000]  約瑟我們聽過
[00:05:51.000 --> 00:05:52.000]  但問題是他做過些什麼
[00:05:52.000 --> 00:05:53.000]  和沒有做過些什麼
[00:05:53.000 --> 00:05:55.000]  約瑟我們聽說過了
[00:05:55.000 --> 00:05:57.000]  但關鍵是他做過什麼
[00:05:57.000 --> 00:06:00.000]  或者是沒有做過什麼
[00:06:00.000 --> 00:06:02.000]  所以才被稱為義人
[00:06:02.000 --> 00:06:05.000]  所以他才會被稱為義人
[00:06:05.000 --> 00:06:06.000]  今天我們的訊息
[00:06:06.000 --> 00:06:09.000]  就是聚焦在約瑟這個人物那裡
[00:06:09.000 --> 00:06:10.000]  今天我們的訊息
[00:06:10.000 --> 00:06:14.000]  是要聚焦在約瑟這個人物上面
[00:06:14.000 --> 00:06:17.000]  讓我們一同低頭祈禱求聖靈幫助
[00:06:17.000 --> 00:06:20.000]  首先讓我們低頭禱告求神幫助我們
[00:06:20.000 --> 00:06:22.000]  親愛的恩主我們感謝你
[00:06:22.000 --> 00:06:24.000]  親愛的恩主我們感謝你
[00:06:24.000 --> 00:06:25.000]  願主你光照我們
[00:06:25.000 --> 00:06:27.000]  願主你幫助我們
[00:06:27.000 --> 00:06:28.000]  驅除我們的黑暗
[00:06:28.000 --> 00:06:30.000]  驅除我們的黑暗
[00:06:30.000 --> 00:06:33.000]  賜我們原本並沒有的信心
[00:06:33.000 --> 00:06:35.000]  賜我們原本沒有的信心
[00:06:35.000 --> 00:06:39.000]  讓我們願意接受聆聽主你的話語
[00:06:39.000 --> 00:06:43.000]  讓我們願意聆聽接受神你的話語
[00:06:43.000 --> 00:06:46.000]  我們更加感謝神你賜下今天的經文
[00:06:46.000 --> 00:06:49.000]  我們更加感謝神你賜下今天的經文
[00:06:49.000 --> 00:06:53.000]  讓我們能夠看見約瑟是如何被主你使用
[00:06:53.000 --> 00:06:58.000]  讓我們能夠看見約瑟是如何被主你使用
[00:06:58.000 --> 00:07:00.000]  求主你教導我們同樣的校法
[00:07:00.000 --> 00:07:03.000]  求主你教導我們同樣的校法
[00:07:03.000 --> 00:07:05.000]  在當中看見基督的生命
[00:07:05.000 --> 00:07:08.000]  在當中看到基督的生命
[00:07:08.000 --> 00:07:09.000]  祈禱奉耶穌你的名
[00:07:09.000 --> 00:07:11.000]  祈禱奉基督的名
[00:07:11.000 --> 00:07:12.000]  阿們
[00:07:12.000 --> 00:07:15.000]  約瑟其實一開始
[00:07:15.000 --> 00:07:19.000]  他就面對著一個進退兩難的局面
[00:07:19.000 --> 00:07:23.000]  在開始的時候就遇到了一個進退兩難的境地
[00:07:23.000 --> 00:07:26.000]  在這個進退兩難的局面之中
[00:07:26.000 --> 00:07:28.000]  看到他是一個義人
[00:07:28.000 --> 00:07:33.000]  在這種進退兩難的局面中看到他是一個義人
[00:07:33.000 --> 00:07:39.000]  當時耶穌的母親瑪利亞已經許配給了約瑟
[00:07:39.000 --> 00:07:44.000]  當時耶穌的母親瑪利亞已經許配給了約瑟
[00:07:44.000 --> 00:07:46.000]  許配的意思就是立了約
[00:07:46.000 --> 00:07:47.000]  立了婚約
[00:07:47.000 --> 00:07:50.000]  許配的意思就是已經兩人立了婚約
[00:07:50.000 --> 00:07:52.000]  將來就正式結婚
[00:07:52.000 --> 00:07:54.000]  將來將要結婚的
[00:07:54.000 --> 00:07:56.000]  只是還沒有正式迎娶
[00:07:56.000 --> 00:07:59.000]  只是還沒有正式的迎娶
[00:07:59.000 --> 00:08:01.000]  兩個人未有夫妻之名
[00:08:01.000 --> 00:08:04.000]  兩個人是還沒有夫妻之名
[00:08:04.000 --> 00:08:06.000]  也都未有夫妻之實
[00:08:06.000 --> 00:08:08.000]  也沒有夫妻之實
[00:08:08.000 --> 00:08:13.000]  不過瑪利亞從聖靈懷了孕
[00:08:13.000 --> 00:08:16.000]  只不過瑪利亞從聖靈懷了孕
[00:08:16.000 --> 00:08:18.000]  聖經說的
[00:08:18.000 --> 00:08:20.000]  瑪利亞從聖靈懷孕
[00:08:20.000 --> 00:08:23.000]  瑪利亞照道理已經從天使知道了
[00:08:23.000 --> 00:08:27.000]  聖經說瑪利亞從聖靈懷孕
[00:08:27.000 --> 00:08:32.000]  瑪利亞應該是從天使內耳已經知道了
[00:08:32.000 --> 00:08:34.000]  來到今天的經文
[00:08:34.000 --> 00:08:36.000]  瑪利亞可能有
[00:08:36.000 --> 00:08:39.000]  也都可能還未正式和約瑟交代
[00:08:39.000 --> 00:08:41.000]  到了今天的經文
[00:08:41.000 --> 00:08:47.000]  瑪利亞可能也可能沒有正式的和約瑟說過
[00:08:47.000 --> 00:08:51.000]  不過約瑟就知道了瑪利亞是懷孕了
[00:08:51.000 --> 00:08:54.000]  可是約瑟已經知道瑪利亞是懷孕了
[00:08:54.000 --> 00:08:57.000]  我會說約瑟有些事情他可以肯定的
[00:08:57.000 --> 00:09:02.000]  我可以說約瑟有些事情他是特別肯定的
[00:09:02.000 --> 00:09:05.000]  他可以肯定瑪利亞是懷孕
[00:09:05.000 --> 00:09:07.000]  他肯定瑪利亞是懷孕了
[00:09:07.000 --> 00:09:12.000]  他可以肯定瑪利亞懷孕不關自己事
[00:09:12.000 --> 00:09:16.000]  他可以肯定瑪利亞懷孕與他無關
[00:09:16.000 --> 00:09:19.000]  他不肯定的是誰是經手人
[00:09:19.000 --> 00:09:24.000]  他不肯定的是使瑪利亞懷孕的是誰呢
[00:09:24.000 --> 00:09:28.000]  可能瑪利亞真的和約瑟說是聖靈啊
[00:09:28.000 --> 00:09:30.000]  不是第二個
[00:09:30.000 --> 00:09:34.000]  瑪利亞可能也會和約瑟說是聖靈使我懷孕了
[00:09:34.000 --> 00:09:36.000]  約瑟信不信好呢
[00:09:36.000 --> 00:09:38.000]  約瑟信還是不信呢
[00:09:38.000 --> 00:09:45.000]  當時有了婚約許配給人的女子懷孕是一件不義的事
[00:09:45.000 --> 00:09:52.000]  當時已經有了婚約的女子在結婚之前懷孕是不義的事
[00:09:52.000 --> 00:09:57.000]  按當時世界合宜的處理就是休妻
[00:09:57.000 --> 00:10:02.000]  按當時世界合宜的處理就是休妻
[00:10:02.000 --> 00:10:06.000]  而婚約許配的時候會有見證人的
[00:10:06.000 --> 00:10:12.000]  所以休妻的事見證人應該要知道休妻應該是明明的
[00:10:12.000 --> 00:10:15.000]  因為婚約當時是有見證人
[00:10:15.000 --> 00:10:19.000]  那休妻的時候這個見證人也是會知道的
[00:10:19.000 --> 00:10:21.000]  都是明面上的人所共知
[00:10:21.000 --> 00:10:25.000]  人所共知親朋戚友都知道就是另外一個開始
[00:10:25.000 --> 00:10:30.000]  那人所共知親朋戚友都知道就是另外一個事情
[00:10:30.000 --> 00:10:34.000]  在這個處境裡面這個進退兩難的時刻
[00:10:34.000 --> 00:10:38.000]  聖經稱約瑟為異人
[00:10:38.000 --> 00:10:41.000]  在這個情況下進退兩難的時候
[00:10:41.000 --> 00:10:44.000]  聖經就說約瑟是一個異人
[00:10:44.000 --> 00:10:48.000]  我相信其實約瑟當時已經認識瑪利亞
[00:10:48.000 --> 00:10:52.000]  我相信當時約瑟已經是認識了瑪利亞的
[00:10:52.000 --> 00:10:55.000]  知道或者聽過瑪利亞的為人
[00:10:55.000 --> 00:10:58.000]  知道也聽說過瑪利亞她的為人
[00:10:58.000 --> 00:11:03.000]  或者都難以相信瑪利亞做出一些出軌的事情
[00:11:03.000 --> 00:11:07.000]  也難以相信瑪利亞會做出出軌的事情
[00:11:07.000 --> 00:11:11.000]  但是聖靈懷孕會不會更難相信
[00:11:11.000 --> 00:11:16.000]  但是聖靈懷孕就更加傷心是吧
[00:11:16.000 --> 00:11:21.000]  約瑟就不願意明明地休了瑪利亞
[00:11:21.000 --> 00:11:25.000]  約瑟是不想明面上休了瑪利亞
[00:11:25.000 --> 00:11:30.000]  他就想不如靜靜地休了她了結這件事算了
[00:11:30.000 --> 00:11:33.000]  他就想安安地休了瑪利亞
[00:11:33.000 --> 00:11:35.000]  這件事就算過去了
[00:11:35.000 --> 00:11:37.000]  我很相信比我是約瑟
[00:11:37.000 --> 00:11:40.000]  這件事我一定朝思夜想
[00:11:40.000 --> 00:11:43.000]  換了我要是約瑟的話
[00:11:43.000 --> 00:11:46.000]  對這件事肯定是朝思夜想的
[00:11:46.000 --> 00:11:49.000]  有一次約瑟想的時候他就想到睡著了
[00:11:49.000 --> 00:11:51.000]  有一次約瑟想的時候
[00:11:51.000 --> 00:11:53.000]  想著想著就睡著了
[00:11:53.000 --> 00:11:57.000]  有天使就在他的夢裏面跟約瑟說話
[00:11:57.000 --> 00:12:01.000]  有天使就到了約瑟的夢裏跟他說話
[00:12:01.000 --> 00:12:05.000]  你要留意約瑟聽到天使的說話
[00:12:05.000 --> 00:12:07.000]  每次都在夢裏面
[00:12:07.000 --> 00:12:11.000]  你會看到約瑟聽到天使的話
[00:12:11.000 --> 00:12:14.000]  每一次都是在他的夢裏的
[00:12:14.000 --> 00:12:17.000]  可能約瑟對睡覺都有特別的興趣
[00:12:17.000 --> 00:12:20.000]  可能約瑟特別喜歡睡覺吧
[00:12:20.000 --> 00:12:23.000]  天使跟他說第一件事
[00:12:23.000 --> 00:12:26.000]  那天使對約瑟說的第一件事
[00:12:26.000 --> 00:12:28.000]  約瑟你不用怕
[00:12:28.000 --> 00:12:30.000]  天使說約瑟不要怕
[00:12:30.000 --> 00:12:33.000]  儘管娶瑪利亞為妻
[00:12:33.000 --> 00:12:35.000]  只管娶瑪利亞為妻
[00:12:35.000 --> 00:12:38.000]  因為他所懷的人是從聖靈而來的
[00:12:38.000 --> 00:12:41.000]  因為他所懷的孕是從聖靈來的
[00:12:41.000 --> 00:12:44.000]  約瑟就知道經手人是誰了
[00:12:44.000 --> 00:12:48.000]  那約瑟就知道誰使瑪利亞懷孕了
[00:12:48.000 --> 00:12:50.000]  是聖靈
[00:12:50.000 --> 00:12:52.000]  不是瑪利亞出軌
[00:12:52.000 --> 00:12:53.000]  不是瑪利亞出軌
[00:12:53.000 --> 00:12:54.000]  第二件事
[00:12:54.000 --> 00:12:56.000]  第二件事情
[00:12:56.000 --> 00:12:58.000]  約瑟
[00:12:58.000 --> 00:13:01.000]  約瑟你還沒有結婚
[00:13:01.000 --> 00:13:02.000]  你還沒有結婚
[00:13:02.000 --> 00:13:03.000]  你還沒有做丈夫
[00:13:03.000 --> 00:13:05.000]  還沒有做丈夫
[00:13:05.000 --> 00:13:07.000]  那你已經做爸爸了
[00:13:07.000 --> 00:13:09.000]  你已經是做爸爸的人了
[00:13:09.000 --> 00:13:11.000]  那現在名字都幫你改了
[00:13:11.000 --> 00:13:14.000]  現在我幫你把這個孩子的名字改
[00:13:14.000 --> 00:13:15.000]  瑪利亞會生個兒子
[00:13:15.000 --> 00:13:17.000]  瑪利亞會生個兒子
[00:13:17.000 --> 00:13:18.000]  你要叫他耶穌
[00:13:18.000 --> 00:13:20.000]  你要把他起名耶穌
[00:13:20.000 --> 00:13:24.000]  因為他要把百姓從罪中拯救出來
[00:13:24.000 --> 00:13:29.000]  因為他要把百姓從罪中拯救出來
[00:13:29.000 --> 00:13:31.000]  如果我是約瑟
[00:13:31.000 --> 00:13:33.000]  如果我是約瑟的話
[00:13:33.000 --> 00:13:35.000]  我原本已經很頭恨了
[00:13:35.000 --> 00:13:38.000]  我原本已經是太難做了
[00:13:38.000 --> 00:13:40.000]  我想了很久
[00:13:40.000 --> 00:13:42.000]  終於想著靜靜雞
[00:13:42.000 --> 00:13:43.000]  休妻
[00:13:43.000 --> 00:13:44.000]  事情告一段落
[00:13:44.000 --> 00:13:47.000]  這件事我思量很久
[00:13:47.000 --> 00:13:50.000]  本來打算是靜悄悄地休了妻
[00:13:50.000 --> 00:13:53.000]  現在殺出了一個天使跟我說
[00:13:53.000 --> 00:13:55.000]  齊瑪利亞
[00:13:55.000 --> 00:13:58.000]  現在出來一個天使說瑪利亞
[00:13:58.000 --> 00:14:00.000]  他聖靈感人
[00:14:00.000 --> 00:14:02.000]  他是聖靈感運
[00:14:02.000 --> 00:14:03.000]  我完全沒有預備
[00:14:03.000 --> 00:14:04.000]  已經做爸爸了
[00:14:04.000 --> 00:14:08.000]  我完全沒有準備要做父親的
[00:14:08.000 --> 00:14:11.000]  我的兒子還要把百姓從罪中拯救出來
[00:14:11.000 --> 00:14:16.000]  我的兒子還要把百姓從罪中拯救出來
[00:14:16.000 --> 00:14:18.000]  天使啊天使
[00:14:18.000 --> 00:14:20.000]  天使啊天使
[00:14:20.000 --> 00:14:22.000]  不如你不要搞我
[00:14:22.000 --> 00:14:25.000]  不如你不要這樣來作弄我好吧
[00:14:25.000 --> 00:14:26.000]  正所謂平凡是福
[00:14:26.000 --> 00:14:29.000]  正所謂平凡是福
[00:14:29.000 --> 00:14:31.000]  你讓我做個平凡人好嗎
[00:14:31.000 --> 00:14:33.000]  就讓我做個平凡的人吧
[00:14:33.000 --> 00:14:35.000]  假如你是約瑟
[00:14:35.000 --> 00:14:37.000]  假如你是約瑟
[00:14:37.000 --> 00:14:39.000]  你怎樣做為之合理
[00:14:39.000 --> 00:14:41.000]  你之後怎麼會去做呢
[00:14:41.000 --> 00:14:44.000]  你怎樣做為之是易
[00:14:44.000 --> 00:14:47.000]  你怎樣去做才會是易
[00:14:47.000 --> 00:14:48.000]  進退兩難
[00:14:48.000 --> 00:14:50.000]  在進退兩難的
[00:14:50.000 --> 00:14:52.000]  進退兩難的英文
[00:14:52.000 --> 00:14:55.000]  我想用戴琳瑪去說
[00:14:55.000 --> 00:14:58.000]  進退兩難這個單詞是這樣寫的
[00:14:58.000 --> 00:15:00.000]  原來在非洲文化之中
[00:15:00.000 --> 00:15:03.000]  原來在非洲的文化當中
[00:15:03.000 --> 00:15:05.000]  有一種的文學題材
[00:15:05.000 --> 00:15:08.000]  就叫做進退兩難的故事
[00:15:08.000 --> 00:15:10.000]  有一種文學的題材
[00:15:10.000 --> 00:15:13.000]  叫做進退兩難的故事
[00:15:13.000 --> 00:15:15.000]  這種的故事有個特色的
[00:15:15.000 --> 00:15:16.000]  它的結論
[00:15:16.000 --> 00:15:18.000]  它的結局是開放的
[00:15:18.000 --> 00:15:21.000]  這種文學題材的那個
[00:15:21.000 --> 00:15:23.000]  有一個特點
[00:15:23.000 --> 00:15:26.000]  它的故事的結局是開放的
[00:15:26.000 --> 00:15:27.000]  它沒有定論
[00:15:27.000 --> 00:15:29.000]  沒有定論的
[00:15:29.000 --> 00:15:32.000]  目的是要激發對話去辯論
[00:15:32.000 --> 00:15:36.000]  目的是要激發對話和辯論
[00:15:36.000 --> 00:15:38.000]  我給個例子給大家聽聽好不好
[00:15:38.000 --> 00:15:40.000]  我給個例子給大家聽聽好不好
[00:15:40.000 --> 00:15:41.000]  一個故事來的
[00:15:41.000 --> 00:15:42.000]  是一個故事
[00:15:42.000 --> 00:15:43.000]  這個故事叫做
[00:15:43.000 --> 00:15:45.000]  失落的眼睛
[00:15:45.000 --> 00:15:47.000]  Missing eyes
[00:15:47.000 --> 00:15:50.000]  這個故事叫做失落的眼睛
[00:15:50.000 --> 00:15:52.000]  這個故事有四個盲人
[00:15:52.000 --> 00:15:55.000]  這個故事裡面有四個盲人
[00:15:55.000 --> 00:15:56.000]  有一個男人
[00:15:56.000 --> 00:15:57.000]  一個男人
[00:15:57.000 --> 00:15:58.000]  一個是他妻子
[00:15:58.000 --> 00:16:00.000]  一個是他的妻子
[00:16:00.000 --> 00:16:01.000]  一個是他母親
[00:16:01.000 --> 00:16:03.000]  一個是他自己的母親
[00:16:03.000 --> 00:16:04.000]  一個是他外母
[00:16:04.000 --> 00:16:06.000]  一個是他妻子的母親
[00:16:06.000 --> 00:16:08.000]  四個都是盲人
[00:16:08.000 --> 00:16:09.000]  四個都是盲人
[00:16:09.000 --> 00:16:13.000]  有一次這個男人就找到七隻眼睛
[00:16:13.000 --> 00:16:17.000]  有一天這個男人找到了七個眼睛
[00:16:17.000 --> 00:16:20.000]  他就將兩隻眼睛送了給妻子
[00:16:20.000 --> 00:16:23.000]  他就把兩個眼睛送給了他的妻子
[00:16:23.000 --> 00:16:26.000]  他就將兩隻眼睛自己拿走了
[00:16:26.000 --> 00:16:29.000]  然後他自己拿走了兩個眼睛
[00:16:29.000 --> 00:16:32.000]  那他和他太太就能夠看到東西了
[00:16:32.000 --> 00:16:36.000]  所以他和他太太就可以看到東西了
[00:16:36.000 --> 00:16:38.000]  數學題還有多少隻眼睛剩
[00:16:38.000 --> 00:16:42.000]  數學題的話還有多少隻眼睛生下來了
[00:16:42.000 --> 00:16:43.000]  三隻
[00:16:43.000 --> 00:16:45.000]  還有三隻眼睛
[00:16:45.000 --> 00:16:48.000]  他就將一隻眼睛給了自己母親
[00:16:48.000 --> 00:16:52.000]  他就將一個眼睛給了他的母親
[00:16:52.000 --> 00:16:55.000]  他就將一隻眼睛給了自己外母
[00:16:55.000 --> 00:16:57.000]  另外一個眼睛給了他的岳母
[00:16:57.000 --> 00:16:59.000]  手上就拿著這隻眼睛
[00:16:59.000 --> 00:17:02.000]  他手上還拿著最後的一個眼睛
[00:17:02.000 --> 00:17:06.000]  接著他的母親就用剛剛那隻眼睛
[00:17:06.000 --> 00:17:08.000]  看著自己的兒子
[00:17:08.000 --> 00:17:11.000]  他的母親就用剛剛得到的一個眼睛
[00:17:11.000 --> 00:17:13.000]  看著自己的兒子
[00:17:13.000 --> 00:17:16.000]  他的岳母也用剛剛得到的那隻眼睛
[00:17:16.000 --> 00:17:17.000]  看著自己的女婿
[00:17:17.000 --> 00:17:21.000]  他的岳母也用剛剛得到的一個眼睛
[00:17:21.000 --> 00:17:22.000]  看著他的女婿
[00:17:22.000 --> 00:17:26.000]  他的妻子就用兩個眼睛看著自己
[00:17:26.000 --> 00:17:30.000]  他的妻子就用兩個眼睛看著他
[00:17:30.000 --> 00:17:32.000]  他手上拿著最後的一個眼睛
[00:17:32.000 --> 00:17:34.000]  他應該給誰呢
[00:17:34.000 --> 00:17:36.000]  他手上拿著最後的一個眼睛
[00:17:36.000 --> 00:17:38.000]  他應該給誰呢
[00:17:38.000 --> 00:17:40.000]  如果他將眼睛給了他母親
[00:17:40.000 --> 00:17:43.000]  他就對不起他太太和他岳母
[00:17:43.000 --> 00:17:46.000]  他要是把最後一個眼睛給了他母親
[00:17:46.000 --> 00:17:49.000]  他就對不起自己的太太和岳母
[00:17:49.000 --> 00:17:51.000]  如果他將眼睛給了他母親
[00:17:51.000 --> 00:17:54.000]  他就知道自己的母親也說不少
[00:17:54.000 --> 00:17:58.000]  他要是把最後一個眼睛給了他的岳母
[00:17:58.000 --> 00:18:01.000]  那他知道他的媽媽是饒不了他的
[00:18:01.000 --> 00:18:04.000]  這個故事最後這句我覺得才是正經
[00:18:04.000 --> 00:18:06.000]  真是大難題
[00:18:06.000 --> 00:18:09.000]  有男人夠膽選擇嗎
[00:18:09.000 --> 00:18:14.000]  我覺得這個故事最後一句話是特別棒的
[00:18:14.000 --> 00:18:17.000]  就是這是一個大難題
[00:18:17.000 --> 00:18:19.000]  有男人敢選擇嗎
[00:18:19.000 --> 00:18:21.000]  故事就是這樣完結
[00:18:21.000 --> 00:18:23.000]  故事就這樣完結了
