
[00:00:00.000 --> 00:00:03.400]  他們現在最大劑的問題
[00:01:47.600 --> 00:01:48.600]  失敗了
[00:01:48.600 --> 00:01:50.600]  然後等了38年
[00:01:50.600 --> 00:01:51.600]  或者40年
[00:01:51.600 --> 00:01:53.600]  最後有一個人
[00:01:53.600 --> 00:01:55.600]  那個人叫做約書亞
[00:01:55.600 --> 00:01:58.600]  就帶他們進了嘉南
[00:01:58.600 --> 00:02:00.600]  進了應許之地
[00:02:00.600 --> 00:02:02.600]  他要經過什麼?
[00:02:02.600 --> 00:02:03.600]  要經過火嗎?
[00:02:03.600 --> 00:02:04.600]  不需要
[00:02:04.600 --> 00:02:06.600]  但他經過了什麼?
[00:02:06.600 --> 00:02:08.600]  經過了
[00:02:08.600 --> 00:02:11.600]  經過了河
[00:02:11.600 --> 00:02:12.600]  是有水的
[00:02:12.600 --> 00:02:15.600]  所以前門有火
[00:02:15.600 --> 00:02:18.600]  要前門回家,要經過火
[00:02:18.600 --> 00:02:20.600]  後門有水
[00:02:20.600 --> 00:02:22.600]  那你選水還是火
[00:02:22.600 --> 00:02:23.600]  可惜有水
[00:02:23.600 --> 00:02:25.600]  水可行嗎?
[00:02:25.600 --> 00:02:27.600]  你懂得游泳就行了
[00:02:27.600 --> 00:02:29.600]  不是的
[00:02:29.600 --> 00:02:31.600]  水在舊聖經裏面
[00:02:31.600 --> 00:02:33.600]  和火一樣是審判
[00:02:33.600 --> 00:02:36.600]  火大家一立刻想
[00:02:36.600 --> 00:02:38.600]  你想想你創世紀
[00:02:38.600 --> 00:02:41.600]  你看你怕火還是怕水
[00:02:41.600 --> 00:02:44.600]  所多瓦、鵝摩拉
[00:02:44.600 --> 00:02:45.600]  天降的火
[00:02:45.600 --> 00:02:46.600]  火代表什麼?
[00:02:46.600 --> 00:02:47.600]  上帝的審判
[00:02:47.600 --> 00:02:49.600]  那我選水
[00:02:49.600 --> 00:02:51.600]  你選水就選羅亞
[00:02:51.600 --> 00:02:53.600]  羅亞不是方舟
[00:02:53.600 --> 00:02:55.600]  羅亞是洪水
[00:02:55.600 --> 00:02:56.600]  羅亞洪水
[00:02:56.600 --> 00:02:58.600]  那你選羅亞洪水
[00:02:58.600 --> 00:03:01.600]  還是選所多瓦、鵝摩拉
[00:03:01.600 --> 00:03:03.600]  天降的天火
[00:03:03.600 --> 00:03:05.600]  你選吧
[00:03:05.600 --> 00:03:06.600]  簡單來說
[00:03:06.600 --> 00:03:07.600]  兩個都選不下
[00:03:07.600 --> 00:03:09.600]  兩個都死路一條
[00:03:09.600 --> 00:03:13.600]  所以現在我們去到這個問題
[00:03:13.600 --> 00:03:15.600]  就是我們怎樣回家
[00:03:15.600 --> 00:03:17.600]  我們怎樣回家
[00:03:17.600 --> 00:03:21.600]  當然如果你之前聽我說過
[00:03:21.600 --> 00:03:23.600]  或者你已經很熟悉聖經
[00:03:23.600 --> 00:03:25.600]  你就知道
[00:03:25.600 --> 00:03:29.600]  約書亞結果是帶他們過了那條河
[00:03:29.600 --> 00:03:31.600]  但不是游水過的
[00:03:31.600 --> 00:03:33.600]  大家明白嗎?
[00:03:33.600 --> 00:03:35.600]  游水是過不了的
[00:03:35.600 --> 00:03:37.600]  他就做了一個神蹟
[00:03:37.600 --> 00:03:39.600]  那個神蹟就好像出埃及的時候
[00:03:39.600 --> 00:03:40.600]  過紅海那一刻
[00:03:40.600 --> 00:03:41.600]  一踏下去
[00:03:41.600 --> 00:03:42.600]  然後那些
[00:03:42.600 --> 00:03:44.600]  這條河一分為二
[00:03:44.600 --> 00:03:47.600]  然後他們在乾旱的地方走過去
[00:03:47.600 --> 00:03:49.600]  那代表什麼?
[00:03:49.600 --> 00:03:50.600]  沒有被審判
[00:03:50.600 --> 00:03:51.600]  逃過審判
[00:03:51.600 --> 00:03:52.600]  因為你碰一下那些水
[00:03:52.600 --> 00:03:54.600]  你就死了
[00:03:54.600 --> 00:03:57.600]  那這樣的神蹟其實是什麼?
[00:03:57.600 --> 00:03:58.600]  是一個預演
[00:03:58.600 --> 00:03:59.600]  所以你不要
[00:03:59.600 --> 00:04:00.600]  你不要說
[00:04:00.600 --> 00:04:02.600]  哎呀,我今天主要學了
[00:04:02.600 --> 00:04:04.600]  學了這個
[00:04:04.600 --> 00:04:06.600]  下次去維多利亞港的時候
[00:04:06.600 --> 00:04:07.600]  我不用搭船
[00:04:07.600 --> 00:04:09.600]  也不用搭地鐵過海
[00:04:09.600 --> 00:04:11.600]  我一踏下去就開了
[00:04:11.600 --> 00:04:13.600]  其實這個東西不合理
[00:04:13.600 --> 00:04:15.600]  那他其實在說什麼呢?
[00:04:15.600 --> 00:04:17.600]  約書亞之後
[00:04:17.600 --> 00:04:19.600]  很多年之後
[00:04:19.600 --> 00:04:21.600]  超過一千年之後
[00:04:21.600 --> 00:04:23.600]  有另一個約書亞來了
[00:04:23.600 --> 00:04:26.600]  另外那個約書亞的名字叫耶穌
[00:04:26.600 --> 00:04:28.600]  其實是同一個名字
[00:04:28.600 --> 00:04:29.600]  無論是約書亞
[00:04:29.600 --> 00:04:30.600]  或者是耶穌
[00:04:30.600 --> 00:04:31.600]  只有一個是希臘文
[00:04:31.600 --> 00:04:33.600]  一個是希伯來文
[00:04:33.600 --> 00:04:34.600]  耶穌呢?
[00:04:34.600 --> 00:04:35.600]  在哪裡受洗?
[00:04:35.600 --> 00:04:36.600]  記不記得?
[00:04:36.600 --> 00:04:38.600]  又是約旦河
[00:04:38.600 --> 00:04:39.600]  在同一條路
[00:04:39.600 --> 00:04:40.600]  為什麼
[00:04:40.600 --> 00:04:41.600]  為什麼耶穌要
[00:04:41.600 --> 00:04:43.600]  專登去約旦河
[00:04:43.600 --> 00:04:44.600]  有水嘛
[00:04:44.600 --> 00:04:45.600]  行不肯受洗
[00:04:45.600 --> 00:04:46.600]  禮當然要有水
[00:04:46.600 --> 00:04:47.600]  是啊
[00:04:47.600 --> 00:04:49.600]  其實我們公里堂點水禮
[00:04:49.600 --> 00:04:51.600]  不需要很多水
[00:04:51.600 --> 00:04:53.600]  我也不是跟你說這個問題
[00:04:53.600 --> 00:04:56.600]  他其實是特別做的一個動作
[00:04:56.600 --> 00:04:57.600]  是告訴你
[00:04:57.600 --> 00:04:59.600]  耶穌要成就
[00:04:59.600 --> 00:05:01.600]  當年
[00:05:01.600 --> 00:05:03.600]  約書亞只是做了的影子
[00:05:03.600 --> 00:05:04.600]  就是耶穌要
[00:05:04.600 --> 00:05:06.600]  帶以色列人進入認許之地
[00:05:06.600 --> 00:05:07.600]  於是耶穌
[00:05:07.600 --> 00:05:09.600]  去受洗的時候
[00:05:09.600 --> 00:05:11.600]  一下水
[00:05:11.600 --> 00:05:12.600]  結果怎樣?
[00:05:12.600 --> 00:05:14.600]  如果你熟讀舊約歷史
[00:05:14.600 --> 00:05:15.600]  應該說
[00:05:15.600 --> 00:05:16.600]  耶穌一下水
[00:05:16.600 --> 00:05:17.600]  當然是水花四淺
[00:05:17.600 --> 00:05:19.600]  然後砰
[00:05:19.600 --> 00:05:21.600]  然後就過了
[00:05:21.600 --> 00:05:23.600]  有沒有呢?
[00:05:23.600 --> 00:05:24.600]  沒有
[00:05:24.600 --> 00:05:26.600]  有點失望
[00:05:26.600 --> 00:05:28.600]  耶穌一下水那一刻
[00:05:28.600 --> 00:05:29.600]  什麼事?
[00:05:29.600 --> 00:05:30.600]  什麼開了?
[00:05:30.600 --> 00:05:32.600]  天開了
[00:05:32.600 --> 00:05:33.600]  更厲害
[00:05:33.600 --> 00:05:34.600]  你看錯了
[00:05:34.600 --> 00:05:35.600]  你看地下
[00:05:35.600 --> 00:05:36.600]  你看錯了
[00:05:36.600 --> 00:05:38.600]  原來地下都是影子
[00:05:38.600 --> 00:05:40.600]  上面才是真實的
[00:05:40.600 --> 00:05:42.600]  耶穌一下水的時候
[00:05:42.600 --> 00:05:43.600]  天開了
[00:05:43.600 --> 00:05:45.600]  他在說什麼呢?
[00:05:45.600 --> 00:05:46.600]  天裂開了
[00:05:46.600 --> 00:05:48.600]  就是他用的希臘文
[00:05:48.600 --> 00:05:49.600]  裂開了
[00:05:49.600 --> 00:05:51.600]  就是拉不回來
[00:05:51.600 --> 00:05:53.600]  當然耶穌死的時候
[00:05:53.600 --> 00:05:54.600]  大家記得
[00:05:54.600 --> 00:05:55.600]  那個聖殿
[00:05:55.600 --> 00:05:56.600]  那個幕
[00:05:56.600 --> 00:05:57.600]  是裂開了
[00:05:57.600 --> 00:05:58.600]  再不回來
[00:05:58.600 --> 00:06:00.600]  所以你開始明白
[00:06:00.600 --> 00:06:01.600]  所有的東西
[00:06:01.600 --> 00:06:02.600]  這些全部都是影子
[00:06:02.600 --> 00:06:03.600]  指向耶穌
[00:06:03.600 --> 00:06:05.600]  怎麼可以返屋返歸
[00:06:05.600 --> 00:06:07.600]  怎麼可以經過火焰
[00:06:07.600 --> 00:06:09.600]  怎麼可以經過
[00:06:09.600 --> 00:06:12.600]  羅亞的洪水
[00:06:12.600 --> 00:06:13.600]  是耶穌
[00:06:13.600 --> 00:06:15.600]  是耶穌成就的一切
[00:06:15.600 --> 00:06:17.600]  所以你讀創世紀
[00:06:17.600 --> 00:06:18.600]  讀出埃及基督
[00:06:18.600 --> 00:06:20.600]  當然如果你跟一個猶太人聊天
[00:06:20.600 --> 00:06:21.600]  猶太拉比
[00:06:21.600 --> 00:06:22.600]  他瘋了
[00:06:22.600 --> 00:06:23.600]  什麼耶穌
[00:06:23.600 --> 00:06:24.600]  什麼成就
[00:06:24.600 --> 00:06:25.600]  什麼天開
[00:06:25.600 --> 00:06:26.600]  我寡知你
[00:06:26.600 --> 00:06:28.600]  但是我們基督徒
[00:06:28.600 --> 00:06:31.600]  這個是新約聖經給我們的啟示
[00:06:31.600 --> 00:06:33.600]  是上帝跟我們說的話
[00:06:33.600 --> 00:06:34.600]  告訴我們
[00:06:34.600 --> 00:06:36.600]  這些全部都是影子
[00:06:36.600 --> 00:06:39.600]  耶穌才是成全
[00:06:39.600 --> 00:06:40.600]  那個故事
[00:06:40.600 --> 00:06:42.600]  真正的真命天子
[00:06:42.600 --> 00:06:43.600]  OK
[00:06:43.600 --> 00:06:44.600]  好
[00:06:44.600 --> 00:06:45.600]  我現在想跟你再畫
[00:06:45.600 --> 00:06:48.600]  畫回帥哥這個圖畫
[00:06:48.600 --> 00:06:49.600]  所以你看到
[00:06:49.600 --> 00:06:50.600]  我們現在讀的文數記
[00:06:50.600 --> 00:06:51.600]  好像繞了很多圈
[00:06:51.600 --> 00:06:53.600]  其實很重要的
[00:06:53.600 --> 00:06:56.600]  文數記原來跟創世紀很有關係
[00:06:56.600 --> 00:06:57.600]  文數記跟創世紀很有關係
[00:06:57.600 --> 00:07:00.600]  因為文數記裡面的
[00:07:00.600 --> 00:07:02.600]  這個所謂流奶與物之地
[00:07:02.600 --> 00:07:06.600]  其實是在影射伊甸園
[00:07:06.600 --> 00:07:07.600]  OK
[00:07:07.600 --> 00:07:08.600]  我們也說文數記
[00:07:08.600 --> 00:07:10.600]  其實跟利美記也很有關係
[00:07:10.600 --> 00:07:11.600]  因為利美
[00:07:11.600 --> 00:07:14.600]  上帝帶異色的人進去
[00:07:14.600 --> 00:07:16.600]  應許之地是做什麼的
[00:07:16.600 --> 00:07:18.600]  是做祭司
[00:07:18.600 --> 00:07:20.600]  在那裡他們要敬拜上帝
[00:07:20.600 --> 00:07:21.600]  他們要帶領
[00:07:21.600 --> 00:07:23.600]  就是祭司
[00:07:23.600 --> 00:07:25.600]  帶領利美人
[00:07:25.600 --> 00:07:26.600]  帶領所有異色的人
[00:07:26.600 --> 00:07:27.600]  去讚美上帝
[00:07:27.600 --> 00:07:29.600]  全地要讚美上帝
[00:07:29.600 --> 00:07:30.600]  OK
[00:07:30.600 --> 00:07:31.600]  所以之前有個利美記
[00:07:31.600 --> 00:07:33.600]  利美記就是他們出了埃及之後
[00:07:33.600 --> 00:07:35.600]  有一年在西奶山那裡
[00:07:35.600 --> 00:07:38.600]  上帝就給了他們利美記
[00:07:38.600 --> 00:07:40.600]  其實是教他們做祭司
[00:07:40.600 --> 00:07:41.600]  結果完全失敗了
[00:07:41.600 --> 00:07:42.600]  是不是
[00:07:42.600 --> 00:07:43.600]  完全失敗了
[00:07:43.600 --> 00:07:44.600]  OK
[00:07:44.600 --> 00:07:48.600]  那文數記跟出埃及記
[00:07:48.600 --> 00:07:50.600]  有什麼關係呢
[00:07:50.600 --> 00:07:51.600]  OK
[00:07:51.600 --> 00:07:52.600]  剛才我說了
[00:07:52.600 --> 00:07:53.600]  我的文數記裡面
[00:07:53.600 --> 00:07:54.600]  說他們應許之地
[00:07:54.600 --> 00:07:55.600]  叫流奶與物之地
[00:07:55.600 --> 00:07:57.600]  流奶與物這個詞句
[00:07:57.600 --> 00:07:58.600]  在哪裡出現過呢
[00:07:58.600 --> 00:08:00.600]  在誰是整本聖經裡面
[00:08:00.600 --> 00:08:02.600]  第一次出現的呢
[00:08:02.600 --> 00:08:03.600]  就不是文數記
[00:08:03.600 --> 00:08:04.600]  在哪裡
[00:08:04.600 --> 00:08:05.600]  是出埃及記
[00:08:05.600 --> 00:08:06.600]  OK
[00:08:06.600 --> 00:08:07.600]  好
[00:08:07.600 --> 00:08:09.600]  我們下一位讀經員幫我讀一讀
[00:08:09.600 --> 00:08:10.600]  出埃及記三章八節
[00:08:10.600 --> 00:08:25.600]  整本聖經第一次
[00:08:25.600 --> 00:08:27.600]  流奶與物之地出的
[00:08:27.600 --> 00:08:28.600]  是在哪裡
[00:08:28.600 --> 00:08:30.600]  是出埃及記
[00:08:30.600 --> 00:08:31.600]  這代表了什麼
[00:08:31.600 --> 00:08:35.600]  就是當上帝去拯救以色列的時候
[00:08:35.600 --> 00:08:37.600]  就是出埃及的時候
[00:08:37.600 --> 00:08:39.600]  上帝已經有個計劃了
[00:08:39.600 --> 00:08:41.600]  就是整盤計劃是很清晰的
[00:08:41.600 --> 00:08:43.600]  就是我要帶他們出埃及
[00:08:43.600 --> 00:08:44.600]  去做什麼呢
[00:08:44.600 --> 00:08:46.600]  去流奶與物之地
[00:08:46.600 --> 00:08:47.600]  我應許之地
[00:08:47.600 --> 00:08:49.600]  這個新的依然園裡面
[00:08:49.600 --> 00:08:50.600]  做什麼
[00:08:50.600 --> 00:08:51.600]  做祭司
[00:08:51.600 --> 00:08:52.600]  因為中間還有個利美記
[00:08:52.600 --> 00:08:55.600]  這個上帝是整傳的一個心意
[00:08:55.600 --> 00:08:57.600]  上帝就是要做這件事了
[00:08:57.600 --> 00:08:59.600]  那就不是
[00:08:59.600 --> 00:09:01.600]  他們說很慘很慘在埃及
[00:09:01.600 --> 00:09:03.600]  然後我救了他們出埃及
[00:09:03.600 --> 00:09:04.600]  出了埃及之後
[00:09:04.600 --> 00:09:05.600]  咦 怎樣呢
[00:09:05.600 --> 00:09:07.600]  現在去哪裡好呢
[00:09:07.600 --> 00:09:10.600]  大家有沒有想過東南西北
[00:09:10.600 --> 00:09:11.600]  香港好像遠了一點
[00:09:11.600 --> 00:09:12.600]  美國要坐飛機
[00:09:12.600 --> 00:09:14.600]  不如我們去
[00:09:14.600 --> 00:09:16.600]  附近有個流奶與物之地
[00:09:16.600 --> 00:09:17.600]  不是這樣的
[00:09:17.600 --> 00:09:18.600]  上帝由頭到尾
[00:09:18.600 --> 00:09:20.600]  一早已經想好了
[00:09:20.600 --> 00:09:22.600]  要帶他們去流奶與物之地
[00:09:22.600 --> 00:09:23.600]  OK
[00:09:23.600 --> 00:09:24.600]  我想你留意一句說話
[00:09:24.600 --> 00:09:25.600]  第一句說話
[00:09:25.600 --> 00:09:28.600]  我下來是要救他們
[00:09:28.600 --> 00:09:31.600]  脫離埃及人的手
[00:09:31.600 --> 00:09:32.600]  OK
[00:09:32.600 --> 00:09:35.600]  我要救他們脫離埃及
[00:09:35.600 --> 00:09:37.600]  跟著去流奶與物之地
[00:09:37.600 --> 00:09:38.600]  做我的祭司
[00:09:38.600 --> 00:09:39.600]  你看不看到
[00:09:39.600 --> 00:09:41.600]  你就這樣看出埃及
[00:09:41.600 --> 00:09:42.600]  你還不知道
[00:09:42.600 --> 00:09:43.600]  因為我們已經知道
[00:09:43.600 --> 00:09:45.600]  下一本書叫利美記
[00:09:45.600 --> 00:09:47.600]  我來是要救他們
[00:09:47.600 --> 00:09:49.600]  出埃及人的手
[00:09:49.600 --> 00:09:50.600]  去到哪地
[00:09:50.600 --> 00:09:52.600]  流奶與物之地
[00:09:52.600 --> 00:09:54.600]  使他們做我的祭司
[00:09:54.600 --> 00:09:55.600]  其實埃及記裏面
[00:09:55.600 --> 00:09:56.600]  都有說過做祭司
[00:09:56.600 --> 00:09:57.600]  OK
[00:09:57.600 --> 00:09:58.600]  OK
[00:09:58.600 --> 00:10:00.600]  上帝要救他們脫離
[00:10:00.600 --> 00:10:02.600]  埃及人的什麼呢
[00:10:02.600 --> 00:10:04.600]  這個又是另一個問題
[00:10:04.600 --> 00:10:06.600]  今天早上小朋友說
[00:10:06.600 --> 00:10:08.600]  他們做
[00:10:08.600 --> 00:10:10.600]  他們做
[00:10:10.600 --> 00:10:12.600]  他們說什麼
[00:10:12.600 --> 00:10:14.600]  做工人
[00:10:14.600 --> 00:10:16.600]  我說做姐姐還是什麼
[00:10:16.600 --> 00:10:17.600]  他不是做工人
[00:10:17.600 --> 00:10:18.600]  他是做奴隸
[00:10:18.600 --> 00:10:19.600]  OK
[00:10:19.600 --> 00:10:21.600]  通常這個就是
[00:10:21.600 --> 00:10:23.600]  主要學的答案
[00:10:23.600 --> 00:10:24.600]  上帝請求他們
[00:10:24.600 --> 00:10:26.600]  脫離埃及的什麼
[00:10:26.600 --> 00:10:29.600]  脫離埃及的奴役
[00:10:29.600 --> 00:10:31.600]  這樣已經是滿分
[00:10:31.600 --> 00:10:33.600]  其實一半分都不夠
[00:10:33.600 --> 00:10:35.600]  如果你說你的答案是
[00:10:35.600 --> 00:10:36.600]  上帝要請求他們
[00:10:36.600 --> 00:10:38.600]  脫離埃及人的奴役
[00:10:38.600 --> 00:10:41.600]  其實你真的五十分都不夠
[00:10:41.600 --> 00:10:42.600]  為什麼
[00:10:42.600 --> 00:10:43.600]  上帝其實要
[00:10:43.600 --> 00:10:46.600]  帶他們脫離埃及人的這個
[00:10:46.600 --> 00:10:47.600]  OK
[00:10:47.600 --> 00:10:48.600]  這個是什麼
[00:10:48.600 --> 00:10:49.600]  我問小朋友
[00:10:49.600 --> 00:10:51.600]  你知不知道這是什麼
[00:10:51.600 --> 00:10:53.600]  金牛毒
[00:10:53.600 --> 00:10:55.600]  金牛毒
[00:10:55.600 --> 00:10:57.600]  脫離埃及就很容易
[00:10:57.600 --> 00:11:01.600]  脫離埃及人的金牛毒就很麻煩
[00:11:01.600 --> 00:11:02.600]  大家記不記得
[00:11:02.600 --> 00:11:04.600]  金牛毒的故事是什麼
[00:11:04.600 --> 00:11:06.600]  就是摩西上了山
[00:11:06.600 --> 00:11:08.600]  四十天四十夜
[00:11:08.600 --> 00:11:10.600]  接著就不見了人
[00:11:10.600 --> 00:11:12.600]  然後下面的人就很不濟
[00:11:12.600 --> 00:11:14.600]  最後就跟阿龍說
[00:11:14.600 --> 00:11:15.600]  怎麼搞的
[00:11:15.600 --> 00:11:16.600]  你這個弟弟走了
[00:11:16.600 --> 00:11:18.600]  都不知道他生與死
[00:11:18.600 --> 00:11:19.600]  其實他們是找理由
[00:11:19.600 --> 00:11:21.600]  他又不是真的擔心
[00:11:21.600 --> 00:11:24.600]  真是去擔心摩西
[00:11:24.600 --> 00:11:26.600]  如果是就上山找他
[00:11:26.600 --> 00:11:27.600]  他又不是
[00:11:27.600 --> 00:11:28.600]  他總之說
[00:11:28.600 --> 00:11:29.600]  既然他這樣都不知道
[00:11:29.600 --> 00:11:30.600]  生死未卜
[00:11:30.600 --> 00:11:34.600]  不如我們快點做另外一個神明
[00:11:34.600 --> 00:11:36.600]  帶我們
[00:11:36.600 --> 00:11:37.600]  帶我們回去做什麼
[00:11:37.600 --> 00:11:38.600]  回去哀求
[00:11:38.600 --> 00:11:39.600]  哇
[00:11:39.600 --> 00:11:40.600]  真是叛逆了
[00:11:40.600 --> 00:11:41.600]  你知道嗎
[00:11:41.600 --> 00:11:42.600]  他們的神明是怎麼做的
[00:11:42.600 --> 00:11:45.600]  就是他們捐出很多金錢
[00:11:45.600 --> 00:11:46.600]  接著阿倫就說
[00:11:46.600 --> 00:11:49.600]  唉呀就爆了金牛毒出來
[00:11:49.600 --> 00:11:52.600]  你以為阿倫真的這麼厲害嗎
[00:11:52.600 --> 00:11:54.600]  這個金牛毒當然是抄襲人
[00:11:54.600 --> 00:11:56.600]  其實他不是自己創造的
[00:11:56.600 --> 00:11:58.600]  他不是一個藝術家
[00:11:58.600 --> 00:12:00.600]  他跟著誰抄襲
[00:12:00.600 --> 00:12:02.600]  抄襲埃及
[00:12:02.600 --> 00:12:04.600]  抄襲埃及的神明
[00:12:04.600 --> 00:12:06.600]  所以這個是在說
[00:12:06.600 --> 00:12:10.600]  如果以色列人要在應許之地
[00:12:10.600 --> 00:12:12.600]  做上帝的弟子
[00:12:12.600 --> 00:12:15.600]  他們一定要從埃及人的手裏面逃脫
[00:12:15.600 --> 00:12:18.600]  想請問你埃及人的手是在說什麼
[00:12:18.600 --> 00:12:19.600]  不是奴役
[00:12:19.600 --> 00:12:20.600]  如果你說只是說奴役
[00:12:20.600 --> 00:12:21.600]  以色列已經逃脫了
[00:12:22.050 --> 00:12:26.050]  已經逃離了上帝,即是埃及人的奴役
[00:12:26.050 --> 00:12:29.050]  但為什麼以色列人的使命是完全失敗
[00:12:29.050 --> 00:12:35.050]  因為以色列人逃不了埃及的神明
[00:12:35.050 --> 00:12:38.050]  那些埃及的神明經常跟著他
[00:12:38.050 --> 00:12:40.050]  有人偷偷摸摸出了埃及
[00:12:40.050 --> 00:12:42.050]  在四十年的曠野裏面
[00:12:42.050 --> 00:12:46.050]  仍然留住那個偶像
[00:12:46.050 --> 00:12:49.050]  接著帶進去應許之地
[00:12:49.050 --> 00:12:53.050]  在那裏拜偶像,後來你知道
[00:12:53.050 --> 00:12:56.050]  列王記那些你又會知道
[00:12:56.050 --> 00:13:00.050]  其實他們在北國又弄了兩個金牛族在那裏
[00:13:00.050 --> 00:13:06.050]  所以你看到上帝那個異象究竟是什麼鬼
[00:13:06.050 --> 00:13:09.050]  那個異象就是要以色列人
[00:13:09.050 --> 00:13:11.050]  在這個應許之地
[00:13:11.050 --> 00:13:14.050]  在這個新的伊甸園裏面
[00:13:14.050 --> 00:13:17.050]  去做什麼呢?做上帝的祭司
[00:13:17.050 --> 00:13:21.050]  關鍵是什麼?上帝的祭司一定要離棄
[00:13:21.050 --> 00:13:27.050]  埃及的偶像,埃及的神明
[00:13:27.050 --> 00:13:33.050]  你這樣看,創出利民,那你就明白了
[00:13:33.050 --> 00:13:37.050]  那我都可以講多一點關於文素記
[00:13:37.050 --> 00:13:41.050]  其實文素記則就不應該叫做文素記
[00:13:41.050 --> 00:13:45.050]  如果你剛才想想我那個故事
[00:13:45.050 --> 00:13:47.050]  就是上帝拯救他們出埃及
[00:13:47.050 --> 00:13:49.050]  逃離埃及的神明
[00:13:49.050 --> 00:13:52.050]  接著訓練他們做祭司,所以有利美記
[00:13:52.050 --> 00:13:57.050]  接著帶他們去到應許之地裏面
[00:13:57.050 --> 00:14:00.050]  去做,就是去敬拜上帝
[00:14:00.050 --> 00:14:03.050]  那為什麼不叫做應許記呢?
[00:14:03.050 --> 00:14:05.050]  為什麼不叫應許承傳記?
[00:14:05.050 --> 00:14:09.050]  為什麼不叫做嘉南記呢?
[00:14:09.050 --> 00:14:13.050]  為什麼不叫做敬拜上帝記呢?
[00:14:13.050 --> 00:14:15.050]  你明白嗎?
[00:14:15.050 --> 00:14:19.050]  原因就是因為他們完全失敗
[00:14:19.050 --> 00:14:22.050]  那為什麼本書叫做文素記?
[00:14:22.050 --> 00:14:28.050]  因為當中裏面記錄了上帝要他們或者
[00:14:28.050 --> 00:14:31.050]  摩世去數,怎麼數人民
[00:14:31.050 --> 00:14:34.050]  那就不是數我們有多少人民
[00:14:34.050 --> 00:14:36.050]  接著那些資源怎麼分配
[00:14:36.050 --> 00:14:38.050]  其實他是數什麼?是數軍隊
[00:14:38.050 --> 00:14:42.050]  數二十歲以上可以打仗的男丁
[00:14:42.050 --> 00:14:44.050]  那他就不是全民統計的
[00:14:44.050 --> 00:14:48.050]  他是計這件事,為什麼要數民?
[00:14:48.050 --> 00:14:49.050]  為什麼要數兵?
[00:14:49.050 --> 00:14:53.050]  因為他們要預備攻入去嘉南,對不對?
