
[00:00:00.000 --> 00:00:02.000]  跟大家分享一篇詩篇
[00:01:30.360 --> 00:01:33.080]  都好像做不好家庭
[00:01:33.080 --> 00:01:37.720]  兒女,或是在硬件上的居屋
[00:01:37.720 --> 00:01:39.760]  好像總是不滿意
[00:01:39.760 --> 00:01:41.720]  有很多很多的需要
[00:01:41.720 --> 00:01:45.040]  但這段經文提及神是建造者
[00:01:45.040 --> 00:01:48.560]  今天很想透過母親節的日子
[00:01:48.560 --> 00:01:50.400]  跟大家分享這段經文
[00:01:50.400 --> 00:01:51.840]  祝福每位母親
[00:01:51.840 --> 00:01:54.040]  希望今天大家有好的慶祝
[00:01:54.040 --> 00:01:55.600]  我不知道我可不可以慶祝
[00:01:55.600 --> 00:01:57.880]  還沒有商量家裡有什麼慶祝
[00:01:57.880 --> 00:02:00.400]  第一點想跟大家分享
[00:02:00.400 --> 00:02:02.160]  其實是幾個問題
[00:02:02.160 --> 00:02:05.400]  其實他問人生是否枉然
[00:02:05.400 --> 00:02:08.640]  頭三節的經文分為兩個段落
[00:02:08.640 --> 00:02:12.240]  第一是頭兩節的經文
[00:02:12.240 --> 00:02:14.720]  接著後面的三節是另一個段落
[00:02:14.720 --> 00:02:18.840]  在頭兩節的經文裡有幾個
[00:02:18.840 --> 00:02:20.520]  類似問題的
[00:02:20.520 --> 00:02:23.680]  他說若不是要建造房屋
[00:02:23.680 --> 00:02:26.880]  建造的人就枉然不努力
[00:02:26.880 --> 00:02:28.840]  剛才提及這首詩
[00:02:28.840 --> 00:02:31.360]  是關於大衛和所羅門
[00:02:31.360 --> 00:02:34.680]  我們知道背景是非常有意義
[00:02:34.680 --> 00:02:38.200]  因為大衛嘗試建立自己的家園
[00:02:38.200 --> 00:02:39.960]  但大衛是一個很複雜的人
[00:02:39.960 --> 00:02:41.800]  有很多太太
[00:02:41.800 --> 00:02:44.600]  在他做王之後有很多太太
[00:02:44.600 --> 00:02:46.560]  他去建立自己的家園時
[00:02:46.560 --> 00:02:49.800]  不單是建一個建築物
[00:02:49.800 --> 00:02:52.960]  當這個建造房屋
[00:02:52.960 --> 00:02:55.920]  亦與王國有關
[00:02:55.920 --> 00:02:59.960]  在聖經裡的房屋也可以稱為聖殿
[00:02:59.960 --> 00:03:02.040]  不過經文不一定是說聖殿
[00:03:02.040 --> 00:03:05.120]  但無論如何在大衛和所羅門的人生中
[00:03:05.120 --> 00:03:06.360]  他建立了一個家庭
[00:03:06.360 --> 00:03:09.480]  建立了一個聖殿
[00:03:09.480 --> 00:03:11.480]  不過他自己有很多問題
[00:03:11.480 --> 00:03:15.200]  我相信大家有讀過聖經很熟悉
[00:03:15.200 --> 00:03:17.760]  大衛做了王之後
[00:03:17.760 --> 00:03:19.800]  到了比較後期的時候
[00:03:19.800 --> 00:03:22.240]  他已經慢慢沒有那麼努力
[00:03:22.240 --> 00:03:24.800]  很晚起床看到拔士巴
[00:03:24.800 --> 00:03:26.880]  貪戀別人的太太
[00:03:26.880 --> 00:03:28.200]  拿了她回來
[00:03:28.200 --> 00:03:32.920]  他丈夫在未知之前
[00:03:32.920 --> 00:03:36.160]  謀殺了丈夫烏尼亞
[00:03:36.160 --> 00:03:38.400]  然後娶了他太太
[00:03:38.400 --> 00:03:43.440]  然後他們第一個一起生的兒子
[00:03:43.440 --> 00:03:45.280]  神懲罰他死了
[00:03:45.280 --> 00:03:46.640]  所羅門是第二個
[00:03:46.640 --> 00:03:50.440]  隨著死了兒子之後出生
[00:03:50.440 --> 00:03:52.760]  而大衛本身的家族
[00:03:52.760 --> 00:03:54.440]  我們知道也是很混亂
[00:03:54.440 --> 00:03:56.680]  他有一個長子叫做暗聯
[00:03:56.680 --> 00:04:01.440]  貪戀他一個同父異母的妹妹他媽
[00:04:01.440 --> 00:04:03.800]  然後他另一個兄長
[00:04:03.800 --> 00:04:07.680]  因為知道爸爸大衛不多理睬這件事情
[00:04:07.680 --> 00:04:10.560]  很多人估計因為大衛自己犯了奸淫
[00:04:10.560 --> 00:04:12.280]  犯了謀殺的事件
[00:04:12.280 --> 00:04:14.600]  他沒有力去指證這個暗聯
[00:04:14.600 --> 00:04:16.560]  所以他默不作聲
[00:04:16.560 --> 00:04:19.200]  但是阿撒隆因為他媽的親兄
[00:04:19.200 --> 00:04:20.680]  他就懷恨在心
[00:04:20.680 --> 00:04:23.200]  所以用計去殺了他
[00:04:23.200 --> 00:04:26.360]  大衛對這件事也是不理不睬
[00:04:26.360 --> 00:04:28.080]  所以阿撒隆也很生氣
[00:04:28.080 --> 00:04:31.280]  後來就起來奪取這個王位
[00:04:31.280 --> 00:04:35.000]  最後大衛被逼去逃亡
[00:04:35.000 --> 00:04:37.880]  然後阿撒隆也被殺死
[00:04:37.880 --> 00:04:40.400]  我們知道這是大衛家族裡面
[00:04:40.400 --> 00:04:42.880]  一個很嚴重的事情
[00:04:42.880 --> 00:04:45.640]  無論他自己或者他的後代
[00:04:45.640 --> 00:04:48.240]  所以你說建造房屋
[00:04:48.240 --> 00:04:51.280]  當然我們說有房屋裡面沒有愛
[00:04:51.280 --> 00:04:52.920]  沒有家庭是沒有意義的
[00:04:52.920 --> 00:04:55.120]  我們每一個人為了建造房屋
[00:04:55.120 --> 00:04:57.640]  然後家庭不需要愛
[00:04:57.640 --> 00:05:00.760]  這裡說到如果不是要建造房屋
[00:05:00.760 --> 00:05:03.480]  建造的人就枉然努力
[00:05:03.480 --> 00:05:05.040]  我們也很努力
[00:05:05.040 --> 00:05:07.440]  我不知道大家這層樓供完沒有
[00:05:07.440 --> 00:05:10.400]  或者有樓又擔心管理費
[00:05:10.400 --> 00:05:13.960]  擔心那層樓的質素會不會變差
[00:05:13.960 --> 00:05:15.360]  沒有樓的當然
[00:05:15.360 --> 00:05:17.560]  這些蝸牛一族也很辛苦
[00:05:17.560 --> 00:05:19.400]  久不久也要搬遷
[00:05:19.400 --> 00:05:21.800]  我聽說楓廣柱那裡很高
[00:05:21.800 --> 00:05:22.920]  經常不讓我探望他們
[00:05:22.920 --> 00:05:23.800]  他們說很亂
[00:05:23.800 --> 00:05:26.280]  很難怕我走樓梯上不去
[00:05:26.280 --> 00:05:28.000]  人生有很多的憂慮
[00:05:28.000 --> 00:05:29.880]  很多的嘗試建造
[00:05:29.880 --> 00:05:31.400]  但是聖經說到
[00:05:31.400 --> 00:05:33.720]  如果不是神建造
[00:05:33.720 --> 00:05:36.080]  我們建造就枉然努力
[00:05:36.080 --> 00:05:39.280]  我們很努力去搭建這個房屋
[00:05:39.280 --> 00:05:42.200]  但是裡面的人又怎麼樣呢?
[00:05:42.200 --> 00:05:44.080]  今天我們家庭的成員
[00:05:44.080 --> 00:05:45.680]  有很多很多的憂慮
[00:05:45.680 --> 00:05:47.960]  很多很多的關注
[00:05:47.960 --> 00:05:51.440]  我們看這個房屋裡面的家人
[00:05:51.440 --> 00:05:52.400]  很多的事情
[00:05:52.400 --> 00:05:54.440]  我們今天說家庭的兒女
[00:05:54.440 --> 00:05:57.000]  要在起跑事上很努力
[00:05:57.000 --> 00:05:58.400]  你起跑也輸了
[00:05:58.400 --> 00:06:00.000]  你也很難追上
[00:06:00.000 --> 00:06:01.480]  人生裡面很多東西要去追
[00:06:01.480 --> 00:06:03.760]  很多東西要去搭建
[00:06:03.760 --> 00:06:05.880]  但是這個詩人
[00:06:05.880 --> 00:06:07.760]  無論是大話還是所羅門
[00:06:07.760 --> 00:06:11.560]  他肯定一定要倚靠耶和華
[00:06:11.560 --> 00:06:13.240]  在舊約聖經裡面很明顯
[00:06:13.240 --> 00:06:15.120]  什麼叫倚靠耶和華呢?
[00:06:15.120 --> 00:06:18.880]  就是遵行相信祂的話語
[00:06:18.880 --> 00:06:20.160]  今天我們在人生裡面
[00:06:20.160 --> 00:06:25.080]  有多少是憑自己的努力去做
[00:06:25.080 --> 00:06:27.760]  但是我們是否明白神的心意呢?
[00:06:27.760 --> 00:06:28.840]  在這個家庭
[00:06:28.840 --> 00:06:31.600]  究竟要建立什麼樣的家庭呢?
[00:06:31.600 --> 00:06:33.520]  是怎麼去建立呢?
[00:06:33.520 --> 00:06:36.320]  我們需要按照神的心意
[00:06:36.320 --> 00:06:38.840]  聖經裡面很多很多的
[00:06:38.840 --> 00:06:41.040]  心思意念是值得我們學習的
[00:06:41.040 --> 00:06:44.920]  我們怎麼建造自己的人生呢?
[00:06:44.920 --> 00:06:45.640]  第二點
[00:06:45.640 --> 00:06:47.120]  這裡講到
[00:06:47.120 --> 00:06:50.240]  若不是耶和華看守城池
[00:06:50.240 --> 00:06:53.520]  看守的人就枉然警醒
[00:06:53.520 --> 00:06:55.160]  我們知道在舊約裡面
[00:06:55.160 --> 00:06:58.280]  聖經很多時候都處於戰爭的狀態
[00:06:58.280 --> 00:06:59.400]  很多的民族
[00:06:59.400 --> 00:07:02.160]  因為特別是以色列人進入迦南地之後
[00:07:02.160 --> 00:07:05.240]  他們原本住在那裡的民族
[00:07:05.240 --> 00:07:07.560]  很多的民族都要起來征戰
[00:07:07.560 --> 00:07:09.840]  後期在王國不同的征戰
[00:07:09.840 --> 00:07:12.720]  巴比倫、馬代、波斯等等等等
[00:07:12.720 --> 00:07:15.320]  當然後期到了希臘、羅馬
[00:07:15.320 --> 00:07:17.480]  這些很多很多的征戰
[00:07:17.480 --> 00:07:18.840]  一個城池
[00:07:18.840 --> 00:07:22.760]  可以在短短一夜之間被滅亡
[00:07:22.760 --> 00:07:23.680]  在舊約裡面
[00:07:23.680 --> 00:07:25.600]  他們有看守城池的人
[00:07:25.600 --> 00:07:28.480]  通宵達旦、日以繼夜地看守
[00:07:28.480 --> 00:07:29.760]  看到敵人來
[00:07:29.760 --> 00:07:32.200]  他們就會吹角
[00:07:32.200 --> 00:07:34.240]  通知自己的人
[00:07:34.240 --> 00:07:35.960]  起來了,要征戰了
[00:07:35.960 --> 00:07:37.720]  如果你不警醒的話
[00:07:37.720 --> 00:07:38.800]  你就會輸了
[00:07:38.800 --> 00:07:40.040]  你就會被攻
[00:07:40.040 --> 00:07:43.080]  然後整個城會被破滅
[00:07:43.080 --> 00:07:45.120]  今天我們活在香港
[00:07:45.120 --> 00:07:46.200]  中國裡面
[00:07:46.200 --> 00:07:47.720]  有很多的轉變
[00:07:47.720 --> 00:07:48.560]  特別是這些日子
[00:07:48.560 --> 00:07:50.720]  我們知道很多很多的糾紛
[00:07:50.720 --> 00:07:51.760]  是我們都
[00:07:51.760 --> 00:07:54.000]  真的很無力的感覺
[00:07:54.000 --> 00:07:56.520]  但我們相信神是歷史的主
[00:07:56.520 --> 00:08:00.840]  這個城市、這個國家是神所擁有的
[00:08:00.840 --> 00:08:02.520]  或者我們看眼前
[00:08:02.520 --> 00:08:03.840]  很多事情都很無奈
[00:08:03.840 --> 00:08:04.880]  但我們看到
[00:08:04.880 --> 00:08:06.960]  聖經裡面所說的以色列
[00:08:06.960 --> 00:08:09.400]  是神所建造的一個王國
[00:08:09.400 --> 00:08:13.560]  是耶路撒冷是神所建造的一個城池
[00:08:13.560 --> 00:08:17.600]  中原被一次一次地滅亡
[00:08:17.600 --> 00:08:21.400]  但是神的信實應許是沒有改變的
[00:08:21.400 --> 00:08:25.640]  在以色列的王國滅亡了二千多年之後
[00:08:25.640 --> 00:08:27.200]  1948年復國
[00:08:27.200 --> 00:08:29.080]  到現在71年
[00:08:29.080 --> 00:08:32.080]  神的信實應許是沒有錯誤的
[00:08:32.080 --> 00:08:33.680]  或者我們就這樣看
[00:08:33.680 --> 00:08:35.360]  我們的眼光好像很軟弱
[00:08:35.360 --> 00:08:36.920]  哇,神啊,為什麼會這樣
[00:08:36.920 --> 00:08:39.280]  為什麼會這樣發生
[00:08:39.280 --> 00:08:41.880]  或者我們信心的禱告又軟弱
[00:08:41.880 --> 00:08:43.760]  不敢作為這個城市去禱告
[00:08:43.760 --> 00:08:46.120]  不敢為這個國家去禱告
[00:08:46.120 --> 00:08:47.440]  但是聖經說
[00:08:47.440 --> 00:08:50.440]  若不是要看守城池
[00:08:50.440 --> 00:08:54.280]  看守的人就枉然警醒
[00:08:54.280 --> 00:08:56.280]  我們需要依靠上帝
[00:08:56.280 --> 00:08:58.240]  去宣稱祂是歷史的主
[00:08:58.240 --> 00:08:59.880]  祂是每一個國家的神
[00:08:59.880 --> 00:09:03.040]  在我們這個地圖上仍然相信
[00:09:03.040 --> 00:09:04.880]  神是看守城池
[00:09:04.880 --> 00:09:06.240]  過於我們的努力
[00:09:06.240 --> 00:09:07.640]  我們看到很多人很努力
[00:09:07.640 --> 00:09:09.520]  到達崩頭
[00:09:09.520 --> 00:09:11.960]  在台灣,在香港
[00:09:11.960 --> 00:09:13.760]  現在這樣的狀況
[00:09:13.760 --> 00:09:14.720]  我們遊行
[00:09:14.720 --> 00:09:15.840]  我們做不同的事情
[00:09:15.840 --> 00:09:18.600]  好像沒有什麼轉變
[00:09:18.600 --> 00:09:20.640]  但是我們不要失去信心
[00:09:20.640 --> 00:09:24.160]  因為上帝是掌管這個城市
[00:09:24.160 --> 00:09:26.040]  上帝是掌管這個國家
[00:09:26.040 --> 00:09:29.720]  上帝是掌管全球每一個國家的運作
[00:09:29.720 --> 00:09:32.720]  讓我們繼續帶著信心去跟從祂
[00:09:32.720 --> 00:09:35.520]  宣稱祂是建造者
[00:09:35.520 --> 00:09:37.240]  是建造我們家園
[00:09:37.240 --> 00:09:38.920]  建造我們的城市
[00:09:38.920 --> 00:09:40.440]  我們的國家
[00:09:40.440 --> 00:09:41.760]  第三點
[00:09:41.760 --> 00:09:43.160]  經文裡說
[00:09:43.160 --> 00:09:45.720]  你們清晨早起
[00:09:45.720 --> 00:09:46.960]  夜晚安歇
[00:09:46.960 --> 00:09:48.760]  吃勞碌得來的飯
[00:09:48.760 --> 00:09:50.360]  本是枉然
[00:09:50.360 --> 00:09:52.640]  惟有耶和華所親愛的
[00:09:52.640 --> 00:09:56.000]  必叫他安然睡覺
[00:09:56.000 --> 00:09:56.880]  說到拼命
[00:09:56.880 --> 00:09:59.240]  香港人一點都不陌生
[00:09:59.240 --> 00:10:01.200]  是很大的競爭性
[00:10:01.200 --> 00:10:02.400]  我明白
[00:10:02.400 --> 00:10:03.280]  我知道
[00:10:03.280 --> 00:10:04.240]  所以這裡說
[00:10:04.240 --> 00:10:07.720]  一早就起床去逼巴士逼港鐵
[00:10:07.720 --> 00:10:09.440]  逼不同的交通工具
[00:10:09.440 --> 00:10:10.680]  晚上要加班
[00:10:10.680 --> 00:10:11.400]  老闆不走
[00:10:11.400 --> 00:10:12.080]  我不敢走
[00:10:12.080 --> 00:10:13.720]  明明我下班時間都到了
[00:10:13.720 --> 00:10:14.600]  不過老闆還沒走
[00:10:14.600 --> 00:10:16.000]  我不敢走
[00:10:16.000 --> 00:10:17.280]  很多的工作機會
[00:10:17.280 --> 00:10:18.960]  有機會就要拼到盡
[00:10:18.960 --> 00:10:19.520]  要做
[00:10:19.520 --> 00:10:20.160]  事實
[00:10:20.160 --> 00:10:22.480]  工作壓力都是非常大的
[00:10:22.480 --> 00:10:24.160]  很多的需求
[00:10:24.160 --> 00:10:25.440]  如果你表現不好
[00:10:25.440 --> 00:10:27.600]  你就可能被人解僱了
[00:10:27.600 --> 00:10:29.960]  或者勸你自動辭職
[00:10:29.960 --> 00:10:31.240]  競爭性不夠
[00:10:31.240 --> 00:10:32.440]  很困難
[00:10:32.440 --> 00:10:33.680]  因為經文說到
[00:10:33.680 --> 00:10:37.360]  我們都很為工作去拼搏
[00:10:37.360 --> 00:10:38.120]  不過
[00:10:38.120 --> 00:10:39.640]  他說可能是謊言
[00:10:39.640 --> 00:10:40.920]  是一個沒什麼意義
[00:10:40.920 --> 00:10:44.360]  是一個很虛無的一件事
[00:10:44.360 --> 00:10:46.200]  有些人打一份工
[00:10:46.200 --> 00:10:47.160]  兩份工
[00:10:47.160 --> 00:10:49.280]  三份工我都聽過
[00:10:49.280 --> 00:10:51.080]  我都不明白怎麼可以打三份工
[00:10:51.080 --> 00:10:52.400]  打一份工我都搞不定
[00:10:52.400 --> 00:10:54.280]  但有些人是打三份工
[00:10:54.280 --> 00:10:56.480]  去在他人生裡面拼搏
[00:10:56.480 --> 00:10:57.400]  是不斷
[00:10:57.400 --> 00:10:59.280]  不止休地去工作
[00:10:59.280 --> 00:11:00.840]  去賺取他所需
[00:11:00.840 --> 00:11:03.080]  可能他真的有很大的需要
[00:11:03.080 --> 00:11:05.360]  但有時候真的很困難
[00:11:05.360 --> 00:11:06.760]  但經文說到
[00:11:06.760 --> 00:11:09.760]  唯有耶華所親愛的
[00:11:09.760 --> 00:11:14.400]  必叫做安然的睡覺
[00:11:14.400 --> 00:11:16.600]  後面這個形容有一點特別
[00:11:16.600 --> 00:11:20.640]  因為這裡說到耶華所親愛的
[00:11:20.640 --> 00:11:22.920]  有可能形容到所羅門
[00:11:22.920 --> 00:11:23.440]  他這個人
[00:11:23.440 --> 00:11:25.760]  因為所羅門出生的時候
[00:11:25.760 --> 00:11:27.560]  聖經說到
[00:11:27.560 --> 00:11:29.880]  所羅門是神所親愛的
[00:11:29.880 --> 00:11:33.160]  在詩篇第四章八節這樣說
[00:11:33.160 --> 00:11:35.000]  我必安然躺下睡覺
[00:11:35.000 --> 00:11:39.160]  因為獨有你耶華使我安然居住
[00:11:39.160 --> 00:11:41.960]  在《生命記》那裡這樣說
[00:11:41.960 --> 00:11:44.240]  很普遍地說
[00:11:44.240 --> 00:11:47.000]  耶華神愛以色列人
[00:11:47.000 --> 00:11:50.640]  不過在《撒姆爾記》下十二章那裡說
[00:11:50.640 --> 00:11:53.640]  大衛安慰他的妻拔士巴
[00:11:53.640 --> 00:11:54.800]  跟他同寢
[00:11:54.800 --> 00:11:56.480]  然後生了兒子
[00:11:56.480 --> 00:11:58.360]  起名叫做所羅門
[00:11:58.360 --> 00:11:59.680]  耶華都喜愛他
[00:11:59.680 --> 00:12:01.360]  藉著先知那丹
[00:12:01.360 --> 00:12:03.840]  賜給他一個名字叫做耶底底亞
[00:12:03.840 --> 00:12:06.400]  因為耶華說愛他
[00:12:06.400 --> 00:12:07.240]  在聖經裡面
[00:12:07.240 --> 00:12:10.800]  不多形容一個人是耶華所愛
[00:12:10.800 --> 00:12:14.560]  很多是形容這些人去愛上帝
[00:12:14.560 --> 00:12:16.920]  不過所羅門其中一個很獨特的人
[00:12:16.920 --> 00:12:19.800]  是說神愛他
[00:12:19.800 --> 00:12:21.400]  我們知道他的兄長
[00:12:21.400 --> 00:12:24.360]  在大衛安慰士巴犯罪之後
[00:12:24.360 --> 00:12:25.520]  神是懲罰
[00:12:25.520 --> 00:12:26.920]  是令他死亡
[00:12:26.920 --> 00:12:28.880]  很小的時候就離開世界
[00:12:28.880 --> 00:12:31.000]  但是這個所羅門是很獨特的
[00:12:31.000 --> 00:12:32.600]  他的哥哥被懲罰
[00:12:32.600 --> 00:12:35.680]  同樣是大衛和拔士巴所生
[00:12:35.680 --> 00:12:37.360]  但是經文就說
[00:12:37.360 --> 00:12:39.520]  耶華愛他
[00:12:39.520 --> 00:12:42.080]  所以這是"Beloved One"
[00:12:42.080 --> 00:12:44.360]  是一個很獨特的遺志
[00:12:44.360 --> 00:12:46.040]  所以經文說到
[00:12:46.040 --> 00:12:47.960]  耶華神所愛的
[00:12:47.960 --> 00:12:51.320]  叫他安然地睡覺
[00:12:51.320 --> 00:12:53.160]  而另一個相關性
[00:12:53.160 --> 00:12:54.200]  我們知道
[00:12:54.200 --> 00:12:56.960]  在所羅門的睡夢之中
[00:12:56.960 --> 00:12:58.960]  神是向他顯現
[00:12:58.960 --> 00:13:03.800]  所以這個所愛和安然睡覺
[00:13:03.800 --> 00:13:08.880]  極有可能跟所羅門很有關係
[00:13:08.880 --> 00:13:09.960]  今天我們也說
[00:13:09.960 --> 00:13:10.920]  我們很忙碌
[00:13:10.920 --> 00:13:13.000]  不知道大家能不能睡覺
[00:13:13.000 --> 00:13:14.360]  我想不只是睡覺
[00:13:14.360 --> 00:13:16.680]  人生裡面很多的憂慮
[00:13:16.680 --> 00:13:19.440]  很多的頭痛、胃痛
[00:13:19.440 --> 00:13:22.560]  有些醫生相信大部分的病患
[00:13:22.560 --> 00:13:27.000]  百分之七、八十跟我們的心理狀態有關係
[00:13:27.000 --> 00:13:28.800]  今天我們在情緒上
[00:13:28.800 --> 00:13:30.480]  有些人一說就很煩躁
[00:13:30.480 --> 00:13:32.640]  有些人一相處
[00:13:32.640 --> 00:13:33.840]  你跟他說的話不合他心意
[00:13:33.840 --> 00:13:36.480]  或者你做的事情跟他的做法不同
[00:13:36.480 --> 00:13:38.200]  他都會很勞氣
[00:13:38.200 --> 00:13:42.040]  有很多情緒的出現
[00:13:42.040 --> 00:13:46.360]  今天我們需要在神面前有一種安靜
[00:13:46.360 --> 00:13:49.880]  需要在神的面前有力量去生活
[00:13:49.880 --> 00:13:53.520]  透過去信靠、信服上帝的道路
[00:13:53.520 --> 00:13:55.200]  跟從祂的心意
[00:13:55.200 --> 00:13:59.280]  讓我們在繁忙中有安潔的心靈
[00:13:59.280 --> 00:14:01.640]  以致我們可以安然入睡
[00:14:01.640 --> 00:14:03.280]  是神所喜悅
[00:14:03.280 --> 00:14:04.920]  聖經說到神所喜悅的人
[00:14:04.920 --> 00:14:07.040]  就是遵行祂旨意的人
[00:14:07.040 --> 00:14:08.560]  在教育聖經很明顯
[00:14:08.560 --> 00:14:09.960]  每一個皇帝
[00:14:09.960 --> 00:14:12.760]  無論是大衛、所羅門
[00:14:12.760 --> 00:14:14.080]  當然他們都軟弱
[00:14:14.080 --> 00:14:15.200]  或者臨尾所羅門
[00:14:15.200 --> 00:14:16.920]  都所謂臨尾香
[00:14:16.920 --> 00:14:20.240]  但是他仍然是神所喜悅所使用的一個王
[00:14:20.240 --> 00:14:22.800]  今天我們的生命又是怎樣呢?
[00:14:22.800 --> 00:14:25.840]  在我們眾多的勞碌、掙扎的裡面
[00:14:25.840 --> 00:14:27.640]  我們整體的生命
[00:14:27.640 --> 00:14:30.760]  是不是屬於上帝呢?
[00:14:30.760 --> 00:14:32.360]  我們很繁忙
[00:14:32.360 --> 00:14:35.400]  忙到沒有時間去做一些應該做的事情
[00:14:35.400 --> 00:14:38.160]  我不會說教會所提出來的每一件事
[00:14:38.160 --> 00:14:40.400]  都是應該做的事情
[00:14:40.400 --> 00:14:42.520]  但是我們需要選擇
[00:14:42.520 --> 00:14:44.080]  如果你個人懂得選擇
[00:14:44.080 --> 00:14:46.680]  你可以用很多方法去親近神
[00:14:46.680 --> 00:14:48.720]  去遵行神的心意
[00:14:48.720 --> 00:14:50.720]  而教會的一些機會
[00:14:50.720 --> 00:14:52.880]  讓大家一起服侍、參與都是好的
[00:14:52.880 --> 00:14:55.720]  大家可以抽時間盡量參與
[00:14:55.720 --> 00:14:58.720]  所以人生是不是枉然的呢?
[00:14:58.720 --> 00:15:01.000]  我們的工作、勞力得來
[00:15:01.000 --> 00:15:04.840]  是不是最有意義、最有價值呢?
[00:15:04.840 --> 00:15:08.240]  我們自己才知道
[00:15:08.240 --> 00:15:10.480]  第二個大點
[00:15:10.480 --> 00:15:13.040]  兒女是神所賜的產業
[00:15:13.040 --> 00:15:16.520]  聖經說到兒女是所賜的產業
[00:15:16.520 --> 00:15:22.800]  所謂的胎是祂的賞賜
[00:15:22.800 --> 00:15:25.280]  這裡提到
[00:15:25.280 --> 00:15:28.720]  我們生兒育女不是必然的
[00:15:28.720 --> 00:15:31.120]  特別在《創世紀》第三章
[00:15:31.120 --> 00:15:34.800]  說到當亞當夏娃犯罪之後
[00:15:34.800 --> 00:15:39.720]  神就將生育變成一種懲罰的其中之一
[00:15:39.720 --> 00:15:41.920]  叫他們生育很痛苦
[00:15:41.920 --> 00:15:44.640]  我相信每一個母親生的兒女
[00:15:44.640 --> 00:15:47.560]  都沒有什麼反對《創世紀》第三章
[00:15:47.560 --> 00:15:49.160]  有反對請你舉手
[00:15:49.160 --> 00:15:51.480]  不過我不懂得反對
[00:15:51.480 --> 00:15:54.800]  每一個人的生育都是一個奇妙的過程
[00:15:54.800 --> 00:15:57.480]  從懷孕到生育出來
[00:15:57.480 --> 00:16:00.840]  神的恩典、神的賞賜
[00:16:00.840 --> 00:16:04.440]  是很豐富的
[00:16:04.440 --> 00:16:07.080]  母女在舊約聖經
[00:16:07.080 --> 00:16:08.760]  當然今天的社會有些不同
[00:16:08.760 --> 00:16:11.440]  今天的社會母兒女很幸福、很自由
[00:16:11.440 --> 00:16:14.120]  很多時間可以去做自己要做的事情
[00:16:14.120 --> 00:16:18.000]  不過我們仍然相信在舊約聖經的層面來說
[00:16:18.000 --> 00:16:19.640]  有兒女是祝福
[00:16:19.640 --> 00:16:21.280]  是一個恩典
[00:16:21.280 --> 00:16:23.240]  我不忘記
[00:16:23.240 --> 00:16:25.160]  我講過三個兒女
[00:16:25.160 --> 00:16:26.080]  可能大家聽過
[00:16:26.080 --> 00:16:27.240]  出生都是很奇妙
[00:16:27.240 --> 00:16:28.440]  都是順產
[00:16:28.440 --> 00:16:30.720]  都是接近十磅的兒女
[00:16:30.720 --> 00:16:33.240]  其中一個是十點五磅
[00:16:33.240 --> 00:16:36.280]  最輕的是九點八磅
[00:16:36.280 --> 00:16:37.520]  輕的是九點八磅
[00:16:37.520 --> 00:16:40.120]  重的是十點五磅
[00:16:40.120 --> 00:16:42.920]  是順產
[00:16:42.920 --> 00:16:44.000]  都是神的恩典
[00:16:44.000 --> 00:16:45.520]  當然長大後有很多的掙扎
[00:16:45.520 --> 00:16:48.920]  很多的困難、很多的挑戰
