
[00:00:00.000 --> 00:00:01.720]  各位電視姊妹 早晨
[00:12:32.560 --> 00:12:34.280]  今天你和我
[00:12:34.280 --> 00:12:37.800]  又願不願意因為愛教會
[00:12:37.800 --> 00:12:39.440]  愛我們的弟子妹
[00:12:39.440 --> 00:12:41.120]  愛我們的家人
[00:12:41.120 --> 00:12:43.560]  愛主放在我們身邊的人
[00:12:43.560 --> 00:12:47.160]  我們願不願意繼續忍耐至今卑微
[00:12:47.160 --> 00:12:53.080]  去做一些令我們覺得很難看、覺得很難為
[00:12:53.080 --> 00:12:59.120]  甚至乎要忍受很難堪的事
[00:12:59.120 --> 00:13:02.160]  保羅不介意自甘作慾望人
[00:13:02.160 --> 00:13:08.320]  第二方面他更加不計回報地擺上自己
[00:13:08.320 --> 00:13:18.040]  我想和大家一起再讀多一次第十三到第十九節
[00:13:18.040 --> 00:13:20.800]  第十三到第十九節
[00:13:20.800 --> 00:13:22.320]  預備起
[00:13:22.320 --> 00:13:26.280]  「除了我不慮著你們這一件事
[00:13:26.280 --> 00:13:30.360]  你們還有什麼事不及別的教會呢?
[00:13:30.360 --> 00:13:34.720]  這不公之處求你們饒恕我吧
[00:13:34.720 --> 00:13:39.240]  如今我打算第三次到你們那裡去
[00:13:39.240 --> 00:13:41.800]  也必不慮著你們
[00:13:41.800 --> 00:13:44.480]  因為我所求的是你們
[00:13:44.480 --> 00:13:46.920]  不是你們的財物
[00:13:46.920 --> 00:13:49.960]  兒女不該為父母積財
[00:13:49.960 --> 00:13:52.760]  父母該為兒女積財
[00:13:52.760 --> 00:13:58.040]  我也甘心樂意為你們的靈魂費財費力
[00:13:58.040 --> 00:14:00.800]  難道我越發愛你們
[00:14:00.800 --> 00:14:04.360]  就越發少得你們的愛嗎?
[00:14:04.360 --> 00:14:05.400]  罷了
[00:14:05.400 --> 00:14:08.640]  我自己並沒有慮著你們
[00:14:08.640 --> 00:14:12.240]  你們卻有人說我是詭詐
[00:14:12.240 --> 00:14:15.040]  用心計牢籠你們
[00:14:15.040 --> 00:14:18.280]  我所猜到你們那裡去的人
[00:14:18.280 --> 00:14:20.520]  我直著他們一個人
[00:14:20.520 --> 00:14:23.360]  佔過你們的便宜嗎?
[00:14:23.360 --> 00:14:26.920]  我勸了提多到你們那裡去
[00:14:26.920 --> 00:14:30.760]  又差那位兄弟與他同去
[00:14:30.760 --> 00:14:34.040]  提多佔過你們的便宜嗎?
[00:14:34.040 --> 00:14:38.120]  我們行事不同是一個心靈嗎?
[00:14:38.120 --> 00:14:40.920]  不同是一個腳蹤嗎?
[00:14:40.920 --> 00:14:42.760]  你們到如今
[00:14:42.760 --> 00:14:46.440]  幻想我們是向你們分數
[00:14:46.440 --> 00:14:51.520]  我們本是在基督裡當神面前說話
[00:14:51.520 --> 00:14:53.720]  親愛的弟兄啊
[00:14:53.720 --> 00:14:59.120]  一切的事都是為造就你們
[00:14:59.120 --> 00:15:02.320]  相信我們過去都有機會接觸過一些
[00:15:02.320 --> 00:15:05.320]  可能不是很喜歡我們的人
[00:15:05.320 --> 00:15:08.040]  可能我們都會有一些
[00:15:08.040 --> 00:15:10.480]  對我們有誤會的人
[00:15:10.480 --> 00:15:12.320]  的群體或者一些地方
[00:15:12.320 --> 00:15:17.880]  我不知道你還有沒有跟這些人有聯繫
[00:15:17.880 --> 00:15:20.480]  你還願不願意去到他們當中
[00:15:20.480 --> 00:15:23.720]  一起去生活呢?
[00:15:23.720 --> 00:15:25.960]  哥倫多教會有多少多少
[00:15:25.960 --> 00:15:30.080]  對保羅不盡不實的負面描述誤解
[00:15:30.080 --> 00:15:31.760]  我相信過去這幾個月
[00:15:31.760 --> 00:15:36.320]  我們在講壇裡面不斷重複聽過
[00:15:36.320 --> 00:15:40.360]  保羅預告他自己將會第三次
[00:15:40.360 --> 00:15:42.840]  回去哥倫多教會
[00:15:42.840 --> 00:15:46.960]  為什麼保羅仍然要這樣做呢?
[00:15:46.960 --> 00:15:51.240]  書信的來往其實都已經仁至義盡了
[00:15:51.240 --> 00:15:56.880]  為什麼還要親身前往呢?
[00:15:56.880 --> 00:16:00.480]  保羅說我去到這個教會裡面
[00:16:00.480 --> 00:16:03.760]  不是要令到教會
[00:16:03.760 --> 00:16:06.160]  不是要累著教會
[00:16:06.160 --> 00:16:09.600]  不是要在經濟上得到他們的支援
[00:16:09.600 --> 00:16:12.040]  其實保羅一直都沒有接受過
[00:16:12.040 --> 00:16:14.680]  哥倫多教會的支援
[00:16:14.680 --> 00:16:16.760]  卻反而因為這樣的緣故
[00:16:16.760 --> 00:16:20.240]  成為有很多人對保羅的猜疑
[00:16:20.240 --> 00:16:24.280]  會不會有保羅有一些隱藏的議程
[00:16:24.280 --> 00:16:25.560]  hidden agenda
[00:16:25.560 --> 00:16:27.520]  又或者會不會是看不起他們
[00:16:27.520 --> 00:16:29.960]  甚至乎在猜疑保羅背後
[00:16:29.960 --> 00:16:33.160]  是否有不軌的企圖
[00:16:33.160 --> 00:16:34.840]  在第十六節
[00:16:34.840 --> 00:16:35.880]  保羅說罷了
[00:16:35.880 --> 00:16:37.920]  我自己並沒有累著你們
[00:16:37.920 --> 00:16:40.560]  你們卻有人說我是詭詐
[00:16:40.560 --> 00:16:44.040]  用心計牢籠你們
[00:16:44.040 --> 00:16:47.440]  保羅沒有因為這樣而揮袖而去
[00:16:47.440 --> 00:16:49.000]  在第十三節裡面
[00:16:49.000 --> 00:16:52.480]  除了我不累著你們這一件事
[00:16:52.480 --> 00:16:56.520]  你們還有什麼事不及別的教會呢?
[00:16:56.520 --> 00:17:03.440]  這不公之處求你們饒恕我罷
[00:17:03.440 --> 00:17:06.360]  在這裡保羅去到解釋
[00:17:06.360 --> 00:17:08.080]  這個不公之處
[00:17:08.080 --> 00:17:10.520]  就是因為他沒有接受到
[00:17:10.520 --> 00:17:13.280]  哥倫多教會的支援
[00:17:13.280 --> 00:17:14.600]  所以在這裡
[00:17:14.600 --> 00:17:18.280]  他去到向哥倫多教會致歉
[00:17:18.280 --> 00:17:19.960]  求饒恕
[00:17:19.960 --> 00:17:21.640]  讀到這裡可能你都會覺得
[00:17:21.640 --> 00:17:22.960]  都幾荒謬
[00:17:22.960 --> 00:17:25.320]  為什麼會這樣呢?
[00:17:25.320 --> 00:17:27.560]  只是因為保羅說
[00:17:27.560 --> 00:17:30.160]  因我所求的是你們
[00:17:30.160 --> 00:17:35.680]  不是你們的財物
[00:17:35.680 --> 00:17:37.880]  我們每一個服侍主的人
[00:17:37.880 --> 00:17:41.120]  都很需要去留意一件事
[00:17:41.120 --> 00:17:43.680]  今天當我們去一個地方服侍
[00:17:43.680 --> 00:17:45.280]  如果那裡的人
[00:17:45.280 --> 00:17:48.280]  他接待你好像上帝的使者一樣
[00:17:48.280 --> 00:17:50.400]  對你熱情的款待
[00:17:50.400 --> 00:17:52.000]  吃好的住好的
[00:17:52.000 --> 00:17:54.240]  對你恭恭敬敬的時候
[00:17:54.240 --> 00:17:56.600]  你就感覺良好
[00:17:56.600 --> 00:17:58.760]  Feel so good
[00:17:58.760 --> 00:18:00.600]  又或者你去到另一個地方
[00:18:00.600 --> 00:18:04.160]  那些人都不太在意你的存在
[00:18:04.160 --> 00:18:06.040]  甚或乎叫你自貶
[00:18:06.040 --> 00:18:07.760]  沒空招呼你
[00:18:07.760 --> 00:18:09.960]  可能你會感覺到有點不開心
[00:18:09.960 --> 00:18:12.680]  覺得不被尊重
[00:18:12.680 --> 00:18:13.840]  這個時候
[00:18:13.840 --> 00:18:16.760]  我們心裡就要問一個問題
[00:18:16.760 --> 00:18:20.000]  究竟我們去到這個地方
[00:18:20.000 --> 00:18:23.520]  是要在他們那裡得到好處
[00:18:23.520 --> 00:18:29.080]  還是要他們得到好處呢?
[00:18:29.080 --> 00:18:33.320]  究竟我們是想得到他們的好處
[00:18:33.320 --> 00:18:38.840]  抑或是我們想他們得到好處呢?
[00:18:38.840 --> 00:18:42.640]  今天我們每一個都需要去學這個功課
[00:18:42.640 --> 00:18:44.080]  在我們服侍的時候
[00:18:44.080 --> 00:18:47.160]  如果我們心裡只是一直想著
[00:18:47.160 --> 00:18:49.400]  受者對我們好一點
[00:18:49.400 --> 00:18:51.720]  多說一些對我們恭維的話
[00:18:51.720 --> 00:18:53.040]  多提一下
[00:18:53.040 --> 00:18:56.560]  究竟我在那裡做了什麼
[00:18:56.560 --> 00:18:57.880]  怎樣幫到他們
[00:18:57.880 --> 00:19:02.080]  期望有什麼回報的話
[00:19:02.080 --> 00:19:05.200]  這個可能只不過是一個投資
[00:19:05.200 --> 00:19:08.720]  並不是服侍
[00:19:08.720 --> 00:19:10.160]  保羅在這裡解釋
[00:19:10.160 --> 00:19:14.200]  他為什麼不接受哥倫多教會的幫助
[00:19:14.200 --> 00:19:16.320]  兒女不該為父母積財
[00:19:16.320 --> 00:19:18.480]  父母該為兒女積財
[00:19:18.480 --> 00:19:21.400]  我也甘心樂意為你們的靈魂
[00:19:21.400 --> 00:19:24.720]  費財費力
[00:19:24.720 --> 00:19:30.400]  保羅將哥倫多教會視作為自己的孩子
[00:19:30.400 --> 00:19:34.160]  很想見到他們去成熟成長
[00:19:34.160 --> 00:19:38.360]  而不是要在他們身上拿什麼利益
[00:19:38.360 --> 00:19:40.480]  他願意來到慰藏教會益處
[00:19:40.480 --> 00:19:42.800]  慰藏弟兄姊妹的成長
[00:19:42.800 --> 00:19:44.560]  將他的生命
[00:19:44.560 --> 00:19:51.840]  將他的所有完全的旅渡去擺上奉獻出來
[00:19:51.840 --> 00:19:54.120]  試問哪裡而來的愛
[00:19:54.120 --> 00:19:57.680]  可以不求回報
[00:19:57.680 --> 00:19:59.000]  對朋友
[00:19:59.000 --> 00:20:02.720]  我們都很希望有來有往
[00:20:02.720 --> 00:20:04.040]  對配偶
[00:20:04.040 --> 00:20:07.840]  我們也希望能夠同甘共苦
[00:20:07.840 --> 00:20:10.160]  當我們成為了人的父母
[00:20:10.160 --> 00:20:11.480]  我們就明白
[00:20:11.480 --> 00:20:17.600]  什麼是不計成本不求回報的愛
[00:20:17.600 --> 00:20:22.400]  天父對我們的愛豈不是這麼徹底
[00:20:22.400 --> 00:20:24.920]  他可以連自己的獨生兒子耶穌基督
[00:20:24.920 --> 00:20:27.160]  都賜給我們
[00:20:27.160 --> 00:20:30.040]  叫一切信祂的人
[00:20:30.040 --> 00:20:31.440]  不致滅亡
[00:20:31.440 --> 00:20:33.920]  反得永生
[00:20:33.920 --> 00:20:37.800]  保羅就是以一個屬靈父母的身份
[00:20:37.800 --> 00:20:43.400]  以天父的愛的方式來愛教會
[00:20:43.400 --> 00:20:45.840]  在《馬學福音》十四章
[00:20:45.840 --> 00:20:50.320]  記載瑪利亞用自珍貴的珍拿達香膏
[00:20:50.320 --> 00:20:53.560]  來高主耶穌
[00:20:53.560 --> 00:20:59.120]  耶穌很特別的來讚賞婦女
[00:20:59.120 --> 00:21:03.400]  在當時目睹周遭的人都認為
[00:21:03.400 --> 00:21:06.800]  這個舉動實在太過份
[00:21:06.800 --> 00:21:08.880]  三十多兩的銀錢
[00:21:08.880 --> 00:21:11.320]  豈不是可以周濟很多的人
[00:21:11.320 --> 00:21:16.040]  何必這麼枉費呢?
[00:21:16.040 --> 00:21:18.840]  但主耶穌的角度
[00:21:18.840 --> 00:21:25.840]  卻是看見祂做了一件美事
[00:21:25.840 --> 00:21:30.200]  今天我們為著侍奉主所擺上的
[00:21:30.200 --> 00:21:32.520]  並不是枉費
[00:21:32.520 --> 00:21:36.320]  而是一件美事
[00:21:36.320 --> 00:21:38.080]  不過很多時候
[00:21:38.080 --> 00:21:41.520]  我們都會從一個效益的角度
[00:21:41.520 --> 00:21:47.080]  來衡量究竟那件事值不值得
[00:21:47.080 --> 00:21:49.680]  有什麼果效
[00:21:49.680 --> 00:21:55.160]  當我們見不到我們預期所見到的事情
[00:21:55.160 --> 00:21:57.680]  我們會選擇離開
[00:21:57.680 --> 00:22:02.360]  去另一個值得的地方
[00:22:02.360 --> 00:22:06.800]  相信在座都認識盧雲弟兄
[00:22:06.800 --> 00:22:09.520]  可能你都看過他很多的著作
[00:22:09.520 --> 00:22:11.640]  他亦都被公認為二十世紀
[00:22:11.640 --> 00:22:14.880]  一位很傑出的靈修大師
