
[00:00:00.000 --> 00:00:03.200]  好生姐妹仍然是在聆聽主導熱線
[00:07:27.960 --> 00:07:29.320]  做人的老公
[00:07:29.320 --> 00:07:31.720]  還要做傳道人
[00:07:31.720 --> 00:07:32.800]  做牧者
[00:07:32.800 --> 00:07:35.600]  很多的
[00:07:35.600 --> 00:07:39.960]  他就說要從你的恩賜上帝看看怎樣去發掘
[00:07:39.960 --> 00:07:43.560]  我就留意到原來上帝給我的恩賜是很特別的
[00:07:43.560 --> 00:07:46.720]  對於解釋聖經是一個很獨到的看法
[00:07:46.720 --> 00:07:50.440]  而這個體會不是只有我自己覺得
[00:07:50.440 --> 00:07:54.360]  而是其他人聽到我對於聖經的解釋
[00:07:54.360 --> 00:07:55.000]  他們都會覺得
[00:07:55.000 --> 00:07:56.760]  為什麼我沒有聽過
[00:07:56.760 --> 00:07:58.400]  為什麼你會看到這些東西
[00:07:58.400 --> 00:07:59.920]  的確聖經寫了這麼久
[00:07:59.920 --> 00:08:02.680]  我沒有聽過傳道人這樣說
[00:08:02.680 --> 00:08:08.960]  傳道是一種傳言的萎生的態度
[00:08:08.960 --> 00:08:13.720]  是一個人的靈性的對上帝的投入
[00:08:13.720 --> 00:08:16.280]  因此當有人來跟我說
[00:08:16.280 --> 00:08:18.200]  如果他要做傳道人
[00:08:18.200 --> 00:08:19.960]  做全職侍奉的人
[00:08:19.960 --> 00:08:21.600]  或者用昔日的說法
[00:08:21.600 --> 00:08:22.960]  做法尼塞人
[00:08:22.960 --> 00:08:24.160]  做祭司
[00:08:24.160 --> 00:08:29.640]  甚至做祭司長 問事
[00:08:29.640 --> 00:08:32.080]  他們應該要很小心
[00:08:32.080 --> 00:08:34.120]  因為在新約聖經裡面
[00:08:34.120 --> 00:08:36.440]  《雅各書》第三章一節裡面
[00:08:36.440 --> 00:08:38.680]  有一句經文很清楚地記載
[00:08:38.680 --> 00:08:40.280]  我們一起翻譯好嗎
[00:08:40.280 --> 00:08:42.520]  新約聖經《雅各書》
[00:08:42.520 --> 00:08:48.880]  第三章第一節
[00:08:48.880 --> 00:08:54.640]  找到之後我們一起讀好嗎
[00:08:54.640 --> 00:08:57.240]  找到之後我們一起讀
[00:08:57.240 --> 00:09:00.520]  《雅各書》第三章第一節
[00:09:00.520 --> 00:09:01.680]  我們一起讀
[00:09:01.680 --> 00:09:06.120]  我的弟兄們不要多人作師傅
[00:09:06.120 --> 00:09:10.960]  因為曉得我們要受更重的判斷
[00:09:10.960 --> 00:09:12.920]  往往我就會用這句經文
[00:09:12.920 --> 00:09:15.120]  去回應那些跟我說
[00:09:15.120 --> 00:09:17.800]  想我寫reference的弟兄姊妹
[00:09:17.800 --> 00:09:22.440]  我說 你豈知道原來作為一個
[00:09:22.440 --> 00:09:25.320]  在上帝面前要衛生的人
[00:09:25.320 --> 00:09:28.480]  是成為很多人的師傅嗎
[00:09:28.480 --> 00:09:31.600]  但是聖經叫我們不要多作
[00:09:31.600 --> 00:09:34.320]  去做師傅這個的位分
[00:09:34.320 --> 00:09:36.320]  當然除非你有上帝的啟示
[00:09:36.320 --> 00:09:38.760]  有上帝的引導
[00:09:38.760 --> 00:09:40.240]  你是看到這一點
[00:09:40.240 --> 00:09:42.520]  不然的話 你要知道
[00:09:42.520 --> 00:09:44.240]  這個作師傅的位分
[00:09:44.240 --> 00:09:48.720]  是會受更重的判斷
[00:09:48.720 --> 00:09:50.240]  簡單的來說
[00:09:50.240 --> 00:09:53.640]  你教錯人的話
[00:09:53.640 --> 00:09:54.920]  教錯多少人
[00:09:54.920 --> 00:09:57.000]  你就一定要去承受
[00:09:57.000 --> 00:10:00.480]  這麼多人的錯誤
[00:10:00.480 --> 00:10:01.560]  所以我感謝主
[00:10:01.560 --> 00:10:03.080]  所以我經常都跟弟兄姊妹說
[00:10:03.080 --> 00:10:04.120]  如果你聽到一些東西不明白
[00:10:04.120 --> 00:10:05.120]  你跟我說
[00:10:05.120 --> 00:10:07.160]  如果我錯的話我會改
[00:10:07.160 --> 00:10:08.280]  如果不是的話
[00:10:08.280 --> 00:10:10.960]  我會承受更大的重擔
[00:10:10.960 --> 00:10:12.280]  上個禮拜我不知道
[00:10:12.280 --> 00:10:14.280]  根據網上所看
[00:10:14.280 --> 00:10:16.920]  有大約一千三百多人聽過
[00:10:16.920 --> 00:10:18.680]  除了我們的網站
[00:10:18.680 --> 00:10:19.920]  我們的YouTube
[00:10:19.920 --> 00:10:21.560]  其他人的YouTube
[00:10:21.560 --> 00:10:23.960]  一千多人聽過
[00:10:23.960 --> 00:10:25.560]  有什麼錯誤
[00:10:25.560 --> 00:10:28.720]  原來我講錯了魔鬼講的東西
[00:10:28.720 --> 00:10:31.280]  和殺女人講的東西的時候
[00:10:31.280 --> 00:10:32.480]  要做回一些澄清
[00:10:32.480 --> 00:10:34.720]  如果不是的話
[00:10:34.720 --> 00:10:36.160]  很嚴重的
[00:10:36.160 --> 00:10:37.480]  一千多個人的罪
[00:10:37.480 --> 00:10:39.080]  我要背上身
[00:10:39.080 --> 00:10:41.160]  很嚴重的
[00:10:41.160 --> 00:10:44.080]  日後不知道多少人聽
[00:10:44.080 --> 00:10:49.800]  所以一個師傅的角色是很重要
[00:10:49.800 --> 00:10:51.960]  如果你不清楚的話
[00:10:51.960 --> 00:10:54.560]  妄自要去做了師傅的話
[00:10:54.560 --> 00:10:58.920]  你要承擔的責任是很嚴重的
[00:10:58.920 --> 00:11:00.840]  因此有些弟兄姊妹
[00:11:00.840 --> 00:11:04.000]  她跟我說她要全職侍奉的時候
[00:11:04.000 --> 00:11:06.160]  我一定會提醒她這一點
[00:11:06.160 --> 00:11:08.240]  因為其中一樣東西
[00:11:08.240 --> 00:11:13.480]  有傳道人最容易讓人錯誤的想法就是
[00:11:13.480 --> 00:11:17.480]  可以變得很威風
[00:11:17.480 --> 00:11:22.280]  可以經常在眾人面前去講話
[00:11:22.280 --> 00:11:23.880]  所以我其實從來
[00:11:23.880 --> 00:11:25.480]  我自己由第一天做傳道人
[00:11:25.480 --> 00:11:28.480]  我都不期望自己一定要去做什麼大教會
[00:11:28.480 --> 00:11:29.480]  因為做大教會
[00:11:29.480 --> 00:11:35.280]  第一那個的試探是更大
[00:11:35.280 --> 00:11:38.480]  第二影響力更強
[00:11:38.480 --> 00:11:42.800]  如果錯誤的要背負責任的情況會加倍
[00:11:42.800 --> 00:11:47.640]  我會用這種方法去提醒一些傳道人
[00:11:47.640 --> 00:11:49.960]  如果你準備做傳道人的話
[00:11:49.960 --> 00:11:51.560]  你必須要了解
[00:11:51.560 --> 00:11:56.080]  做傳道人不是要去威風
[00:11:56.080 --> 00:11:58.440]  記住做傳道人不是要威風
[00:11:58.440 --> 00:12:00.480]  相反在馬太福音裡面
[00:12:00.480 --> 00:12:02.160]  第23章裡面
[00:12:02.160 --> 00:12:05.640]  第12章剛剛我們才沒多久看過
[00:12:05.640 --> 00:12:06.640]  那句叫做
[00:12:06.640 --> 00:12:09.480]  凡至高的必降為悲
[00:12:09.480 --> 00:12:11.760]  自卑的必升為高
[00:12:11.760 --> 00:12:18.080]  原來有兩股的力量在恆常地去調節一個信徒
[00:12:18.080 --> 00:12:20.160]  如果你做傳道人的話
[00:12:20.160 --> 00:12:24.360]  或者用今天說的聖稟人的話
[00:12:24.360 --> 00:12:27.400]  在互相在運作中
[00:12:27.400 --> 00:12:28.800]  當你以為自己很厲害的時候
[00:12:28.800 --> 00:12:31.600]  在眾人面前講很多話的時候
[00:12:31.600 --> 00:12:32.800]  原來在另一方面
[00:12:32.800 --> 00:12:35.640]  上帝用一股力量拉你下來
[00:12:35.640 --> 00:12:40.360]  希望你不會自己變成驕傲
[00:12:40.360 --> 00:12:42.320]  但不要把自己看得很低
[00:12:42.320 --> 00:12:43.680]  因為你的責任是重的
[00:12:43.680 --> 00:12:45.680]  你去教導上帝
[00:12:45.680 --> 00:12:48.080]  全講上帝的話要準確
[00:12:48.080 --> 00:12:49.440]  這是一個很重要的職份
[00:12:49.440 --> 00:12:50.360]  上帝交了給你
[00:12:50.360 --> 00:12:52.920]  你不要小看這份工作
[00:12:52.920 --> 00:12:54.400]  所以為什麼有些人經常說
[00:12:54.400 --> 00:12:57.720]  牧師你其實在教會有什麼工作呢
[00:12:57.720 --> 00:13:00.320]  我曾經有個老信徒來問我
[00:13:00.320 --> 00:13:01.680]  你平常在教會有什麼工作嗎
[00:13:01.680 --> 00:13:03.200]  沒有工作嗎
[00:13:03.200 --> 00:13:07.720]  我說就是在寫《唐道》也寫了三天
[00:13:07.720 --> 00:13:08.520]  他說在寫《唐道》
[00:13:08.520 --> 00:13:12.320]  我看見牧師明天說到今晚寫而已
[00:13:12.320 --> 00:13:13.960]  我說別人因此厲害
[00:13:13.960 --> 00:13:15.720]  我沒有因此厲害
[00:13:15.720 --> 00:13:19.720]  他說什麼我不批評
[00:13:19.720 --> 00:13:27.320]  至少這個恆常的被升高降低
[00:13:27.320 --> 00:13:30.920]  是互相在平衡每個傳道人
[00:13:30.920 --> 00:13:32.560]  包括你和我
[00:13:32.560 --> 00:13:33.760]  不只是信徒
[00:13:33.760 --> 00:13:38.720]  因為這句話是耶穌向當時所有門徒都這樣說的
[00:13:38.720 --> 00:13:42.640]  甚至可能作為基督徒的傳道人
[00:13:42.640 --> 00:13:44.320]  去傳道的時候
[00:13:44.320 --> 00:13:46.600]  會使很多這個世界的人
[00:13:46.600 --> 00:13:48.240]  包括基督徒去憎厭你
[00:13:48.240 --> 00:13:49.880]  因為大家要明白
[00:13:49.880 --> 00:13:55.840]  傳道人講的內容是針對人的罪來講的
[00:13:55.840 --> 00:13:58.400]  不是來拍馬屁
[00:13:58.400 --> 00:13:59.920]  如果那個傳道人拍馬屁
[00:13:59.920 --> 00:14:03.400]  你可以立即離開
[00:14:03.400 --> 00:14:05.200]  真的
[00:14:05.200 --> 00:14:06.240]  如果你去一間教會
[00:14:06.240 --> 00:14:08.320]  那個傳道人從頭到尾都在擦鞋
[00:14:08.320 --> 00:14:09.280]  可以離開
[00:14:09.280 --> 00:14:12.120]  我很記得有一次有個機構請我去
[00:14:12.120 --> 00:14:14.560]  請了一個所謂高官
[00:14:14.560 --> 00:14:18.440]  香港高官說自己做了傳道人的事來港島
[00:14:18.440 --> 00:14:19.440]  他講了一句話
[00:14:19.440 --> 00:14:20.320]  我其實想走
[00:14:20.320 --> 00:14:23.560]  不過當時有人按著我
[00:14:23.560 --> 00:14:26.200]  他說今天我講的東西是否合聽
[00:14:26.200 --> 00:14:28.240]  我管你是否合聽
[00:14:28.240 --> 00:14:31.120]  是否上帝要我所知的東西
[00:14:31.120 --> 00:14:34.560]  這是我今天想傳給大家的訊息
[00:14:34.560 --> 00:14:37.600]  但今天很多傳道人為了威水
[00:14:37.600 --> 00:14:39.400]  為了在教會做得興旺
[00:14:39.400 --> 00:14:43.200]  所以好像適合的法尼賽人一樣
[00:14:43.200 --> 00:14:45.440]  他們這樣做法
[00:14:45.440 --> 00:14:49.880]  反而引發起上帝的憂傷
[00:14:49.880 --> 00:14:52.440]  這就是今天我們要講的題目
[00:14:52.440 --> 00:14:56.280]  也是大家會連續來近三堂
[00:14:56.280 --> 00:14:57.880]  都會看見這個題目出現的
[00:14:57.880 --> 00:15:04.400]  叫做「末世教會教徒的模樣」
[00:15:04.400 --> 00:15:07.200]  強調「教徒」
[00:15:07.200 --> 00:15:09.320]  「教徒」即是回教的
[00:15:09.320 --> 00:15:13.480]  不是去認識上帝的
[00:15:13.480 --> 00:15:18.200]  是回教派的跟從者
[00:15:18.200 --> 00:15:20.040]  所以今天當我們去看
[00:15:20.040 --> 00:15:20.560]  沒錯
[00:15:20.560 --> 00:15:23.720]  作為一個木者、作為一個導師
[00:15:23.720 --> 00:15:26.600]  是一個很被尊敬的身份
[00:15:26.600 --> 00:15:29.240]  是一個有使命感的身份
[00:15:29.240 --> 00:15:31.120]  但是這個使命感
[00:15:31.120 --> 00:15:35.400]  其實是需要有一些代價要提出的
[00:15:35.400 --> 00:15:37.760]  而這個代價
[00:15:37.760 --> 00:15:39.360]  在這個世界裡面的人
[00:15:39.360 --> 00:15:40.840]  是剛剛相反
[00:15:40.840 --> 00:15:42.680]  不想付出的
[00:15:42.680 --> 00:15:43.000]  沒錯
[00:15:43.000 --> 00:15:45.960]  這個世界的人個個都想威水
[00:15:45.960 --> 00:15:47.720]  最好坐了個位不用做
[00:15:47.720 --> 00:15:50.640]  只說就當是被給的那一類
[00:15:50.640 --> 00:15:53.160]  但是這種情況
[00:15:53.160 --> 00:15:58.160]  不應該在永恆的主的面前出現
[00:15:58.160 --> 00:16:01.520]  因此優越感不是一種
[00:16:01.520 --> 00:16:05.640]  叫你去貿然作為教師
[00:16:05.640 --> 00:16:10.640]  牧師傳道人的理由
[00:16:10.640 --> 00:16:13.240]  而是因為上帝有一個特別的恩賜
[00:16:13.240 --> 00:16:14.760]  放在我們裡面
[00:16:14.760 --> 00:16:17.320]  想要求你去履行
[00:16:17.320 --> 00:16:19.840]  你才好去做教師
[00:16:19.840 --> 00:16:21.440]  做傳道人
[00:16:21.440 --> 00:16:24.720]  因為當你對其他人的靈性說三道四
[00:16:24.720 --> 00:16:27.440]  或者作永恆上面的事情指指點點
[00:16:27.440 --> 00:16:31.440]  而點錯路的時候
[00:16:31.440 --> 00:16:36.520]  你會承受更大的指控
[00:16:36.520 --> 00:16:39.720]  而耶穌接下來在第十三節
[00:16:39.720 --> 00:16:41.960]  至到第三十三節裡面
[00:16:41.960 --> 00:16:46.320]  就有一連串七個的哀悼
[00:16:46.320 --> 00:16:50.120]  或者和合本聖經的翻譯叫做「有禍鳥」
[00:16:50.120 --> 00:16:53.360]  其實我不太喜歡這個「有禍鳥」這個翻譯
[00:16:53.360 --> 00:16:58.600]  不過為了方便大家去找回本聖經是你的
[00:16:58.600 --> 00:17:01.840]  那你就可以從第十三節開始
[00:17:01.840 --> 00:17:06.440]  連續有七個的「有禍鳥」出來
[00:17:06.440 --> 00:17:08.240]  那這七個的「有禍鳥」
[00:17:08.240 --> 00:17:10.200]  其實是在反映耶穌基督
[00:17:10.200 --> 00:17:14.760]  對當時猶太教的領袖那種哀悼的描述
[00:17:16.360 --> 00:17:18.440]  而不是遷就了
[00:17:18.440 --> 00:17:23.560]  所以在這裡我先提醒大家
[00:17:23.560 --> 00:17:31.040]  我在做基督徒這三十年都差不多
[00:17:31.040 --> 00:17:34.200]  不知道幾多年了 我不懂得算數
[00:17:34.200 --> 00:17:37.720]  不知道幾多年了 我1989年信主
[00:17:37.720 --> 00:17:41.120]  記得嗎 我們找一些專家 數學專家
[00:17:41.120 --> 00:17:44.120]  89年到現在幾多年了
[00:17:44.120 --> 00:17:47.320]  三十幾年了
[00:17:47.320 --> 00:17:51.560]  三十五年了 真不知道 原來信主三十五年
[00:17:51.560 --> 00:17:54.880]  聽過無數的牧者說這段聖經的時候
[00:17:54.880 --> 00:18:00.880]  他們都說這段聖經是耶穌在詛咒那些法尼塞人
[00:18:00.880 --> 00:18:04.840]  對不起 請首先寫在這本聖經裡面
[00:18:04.840 --> 00:18:06.120]  撕掉這些觀念
[00:18:06.120 --> 00:18:08.920]  這段聖經是在反映耶穌基督多麼的擇心
[00:18:08.920 --> 00:18:10.480]  看到這個情況
[00:18:10.480 --> 00:18:14.520]  不是耶穌多麼想咒死他們 讓他們快點死
[00:18:14.520 --> 00:18:16.760]  get rid of them 不是
[00:18:16.760 --> 00:18:20.280]  耶穌看到這個狀態很擇心
[00:18:20.280 --> 00:18:25.640]  這種擇心的程度讓他在這個時候不得不說出來
[00:18:25.640 --> 00:18:33.280]  而這個說法仍然帶著一份痛的慈愛在當中
[00:18:33.280 --> 00:18:35.760]  前幾堂課我才說完
[00:18:35.760 --> 00:18:43.800]  bitten love 耶穌帶著一份痛的愛在這個世界裡面對著我們
[00:18:43.800 --> 00:18:46.840]  而這種痛的愛
[00:18:46.840 --> 00:18:52.120]  其實我們在人的地上有時你都會感覺到
[00:18:52.120 --> 00:18:53.440]  或者經歷到
[00:18:53.440 --> 00:18:55.920]  尤其是你關心那個人
[00:18:55.920 --> 00:18:59.880]  那個人你越關心他 你越勸他的時候
[00:18:59.880 --> 00:19:03.240]  他越要走 越要走迷失路
[00:19:03.240 --> 00:19:06.000]  甚至要走相反的道路
[00:19:06.000 --> 00:19:08.360]  你會更加痛
[00:19:08.360 --> 00:19:17.040]  這就是耶穌在接下來的13至33節裡的這7個誘惑料或者禍災
[00:19:17.040 --> 00:19:20.520]  來保釋給我們知道
[00:19:20.520 --> 00:19:23.960]  那我就不可以一堂課講完7樣
[00:19:23.960 --> 00:19:25.480]  因為7樣很多
[00:19:25.480 --> 00:19:27.360]  那我分3堂課跟大家說
[00:19:27.360 --> 00:19:32.880]  今天先說頭的兩個
[00:19:32.880 --> 00:19:35.720]  第13節至第15節
[00:19:35.720 --> 00:19:38.160]  大家才會留意到
[00:19:38.160 --> 00:19:45.160]  為什麼程序表有個將14打一個括號 是不是
[00:19:45.160 --> 00:19:52.440]  剛才讀經的時候有沒有讀到
[00:19:52.440 --> 00:19:54.680]  包在一起
[00:19:54.680 --> 00:19:58.920]  第14節在圓聞聖經裡面是原本沒有的
