
[00:00:00.000 --> 00:00:01.200]  感謝主
[00:02:02.240 --> 00:02:04.640]  詩歌和基督徒的口頭禪
[00:02:04.640 --> 00:02:06.160]  常常都說神愛你
[00:02:06.160 --> 00:02:07.520]  我很愛你
[00:02:07.520 --> 00:02:09.200]  祂也愛他
[00:02:09.200 --> 00:02:13.680]  這個愛字就沒有了一種質感
[00:02:13.680 --> 00:02:15.360]  究竟有什麼樣的質感呢?
[00:02:15.360 --> 00:02:17.600]  什麼叫做愛的質感呢?
[00:02:17.600 --> 00:02:20.400]  或者愛的重量呢?
[00:02:20.400 --> 00:02:23.040]  或者愛本身的含金量呢?
[00:02:23.040 --> 00:02:26.880]  這個愛字對人來說有什麼意思呢?
[00:02:26.880 --> 00:02:28.640]  為什麼我們基督教詩歌
[00:02:28.640 --> 00:02:31.440]  這麼多個愛字在一首詩歌裡面出現呢?
[00:02:31.440 --> 00:02:34.080]  我們自己基督徒唱得很開心
[00:02:34.080 --> 00:02:37.280]  但是未信主的有什麼感受呢?
[00:02:37.280 --> 00:02:39.280]  大家不如留意一下
[00:02:39.280 --> 00:02:42.320]  在我們日常生活裡面
[00:02:42.320 --> 00:02:44.960]  外面聽到很多流行的歌曲
[00:02:44.960 --> 00:02:46.960]  無論是香港的
[00:02:46.960 --> 00:02:47.920]  國內的
[00:02:47.920 --> 00:02:49.200]  普世的
[00:02:49.200 --> 00:02:51.040]  因為音樂的文化
[00:02:51.040 --> 00:02:53.120]  依然在這個時候大有市場
[00:02:53.120 --> 00:02:56.160]  無論是經濟上、文化上、藝術上也好
[00:02:56.160 --> 00:02:58.560]  其實我們聽一下香港
[00:02:58.560 --> 00:03:00.800]  所有流行的歌曲
[00:03:00.800 --> 00:03:02.320]  其實主題
[00:03:02.320 --> 00:03:05.040]  大致上只講一個主題
[00:03:05.040 --> 00:03:06.240]  就是愛
[00:03:06.240 --> 00:03:08.640]  甚至百分之九十多
[00:03:08.640 --> 00:03:10.000]  都講愛情
[00:03:10.000 --> 00:03:11.920]  我敢這樣說
[00:03:11.920 --> 00:03:13.200]  未來一百年
[00:03:13.200 --> 00:03:15.360]  所有新創作的歌曲
[00:03:15.360 --> 00:03:17.920]  大致上主題都是圍繞愛的
[00:03:17.920 --> 00:03:19.120]  你想一想
[00:03:19.120 --> 00:03:20.880]  如果愛這個元素
[00:03:20.880 --> 00:03:22.640]  或者愛情這個元素
[00:03:22.640 --> 00:03:24.640]  在時下的流行曲
[00:03:24.640 --> 00:03:26.640]  將這個元素抽走的話
[00:03:26.640 --> 00:03:28.640]  你幾乎沒有歌聽
[00:03:28.640 --> 00:03:30.640]  大家想一想
[00:03:30.640 --> 00:03:32.640]  哪一首歌不是講愛的呢?
[00:03:32.640 --> 00:03:36.640]  為什麼這麼多歌能夠講到愛
[00:03:36.640 --> 00:03:38.960]  而大家百聽不厭呢?
[00:03:38.960 --> 00:03:40.960]  不僅是因為經濟文化
[00:03:40.960 --> 00:03:42.960]  不僅是因為旋律好聽
[00:03:42.960 --> 00:03:44.720]  最重要的是歌詞
[00:03:44.720 --> 00:03:46.720]  永遠都是觸及人心
[00:03:46.720 --> 00:03:48.720]  其實我們教會圈子
[00:03:48.720 --> 00:03:50.720]  多多少少都要學一下
[00:03:50.720 --> 00:03:52.720]  學什麼呢?
[00:03:52.720 --> 00:03:54.720]  特別留意一下
[00:03:54.720 --> 00:03:57.600]  雖然外面的歌曲主題都是講愛
[00:03:57.600 --> 00:03:59.600]  但是一首歌裡面
[00:03:59.600 --> 00:04:02.320]  愛這個字甚少出現
[00:04:02.320 --> 00:04:03.840]  甚至這麼說
[00:04:03.840 --> 00:04:05.280]  幾乎有些歌
[00:04:05.280 --> 00:04:08.560]  從頭到尾都沒有愛這個字出現
[00:04:08.560 --> 00:04:11.360]  整首歌講的就是愛情
[00:04:11.360 --> 00:04:15.520]  這是文學上的威力
[00:04:15.520 --> 00:04:18.560]  我有一次聽中國好聲音
[00:04:18.560 --> 00:04:21.120]  聽到他們唱一首歌
[00:04:21.120 --> 00:04:23.120]  叫做「洋蔥」
[00:04:23.120 --> 00:04:25.120]  奇怪,洋蔥也可以有首歌?
[00:04:25.120 --> 00:04:27.120]  其實唱下去
[00:04:27.120 --> 00:04:29.120]  真的很普通的「洋蔥」
[00:04:29.120 --> 00:04:31.120]  只不過歌詞就說
[00:04:31.120 --> 00:04:33.120]  我好像洋蔥一樣
[00:04:33.120 --> 00:04:35.120]  我的生命的深層
[00:04:35.120 --> 00:04:37.120]  一層一層的為你剝開
[00:04:37.120 --> 00:04:40.560]  你可以一直去到我內心的深層
[00:04:40.560 --> 00:04:42.560]  你就為我而流淚
[00:04:42.560 --> 00:04:44.560]  你有任何的感覺
[00:04:44.560 --> 00:04:48.560]  將我的內心世界完全知曉
[00:04:48.560 --> 00:04:50.560]  其實大家有煮飯的
[00:04:50.560 --> 00:04:52.560]  特別是一個主婦煮飯
[00:04:52.560 --> 00:04:54.560]  這是很常見的一件事
[00:04:54.560 --> 00:04:56.560]  你切洋蔥,剝開洋蔥
[00:04:56.560 --> 00:04:58.560]  你會流淚
[00:04:58.560 --> 00:05:00.560]  這是物理或化學上的反應
[00:05:00.560 --> 00:05:02.560]  這麼簡單的事
[00:05:02.560 --> 00:05:04.560]  但是填詞人
[00:05:04.560 --> 00:05:06.560]  他們的威力就是
[00:05:06.560 --> 00:05:08.560]  藉著日常生活裡面的細節
[00:05:08.560 --> 00:05:10.560]  完全講出愛的質感是什麼
[00:05:10.560 --> 00:05:12.560]  愛是什麼?
[00:05:12.560 --> 00:05:14.560]  愛就是傾聽你
[00:05:14.560 --> 00:05:18.560]  愛就是留意你心底裡的一切
[00:05:18.560 --> 00:05:20.560]  愛就是和你產生共鳴
[00:05:20.560 --> 00:05:22.560]  從頭到尾整首歌
[00:05:22.560 --> 00:05:24.560]  「洋蔥」這首歌你們自己上網看看
[00:05:24.560 --> 00:05:26.560]  沒有「愛」這個字
[00:05:26.560 --> 00:05:28.560]  就如陳奕迅所唱的
[00:05:28.560 --> 00:05:30.560]  其中一首「摩天輪」
[00:05:30.560 --> 00:05:32.560]  一樣從頭到尾沒有一個「愛」字
[00:05:32.560 --> 00:05:34.560]  但為什麼
[00:05:34.560 --> 00:05:36.560]  人生手牽手的
[00:05:36.560 --> 00:05:38.560]  去到高處去到低處
[00:05:38.560 --> 00:05:40.560]  很多方面你會發現
[00:05:40.560 --> 00:05:42.560]  原來歌詞完全流露出
[00:05:42.560 --> 00:05:44.560]  愛的質感
[00:05:44.560 --> 00:05:46.560]  而沒有「愛」這個字
[00:05:46.560 --> 00:05:48.560]  所以我在這裡也經常挑戰
[00:05:48.560 --> 00:05:50.560]  我們的青年一代
[00:05:50.560 --> 00:05:52.560]  如果我們還要創作詩歌的話
[00:05:52.560 --> 00:05:54.560]  可不可以講神的愛
[00:05:54.560 --> 00:05:56.560]  教會的愛,兄弟姐妹之間的愛
[00:05:56.560 --> 00:05:58.560]  但整首歌不准有「愛」字
[00:05:58.560 --> 00:06:00.560]  那你一定要用其他很多的詞彙
[00:06:00.560 --> 00:06:02.560]  很多的感受
[00:06:02.560 --> 00:06:04.560]  很多的日常生活裡面的細節
[00:06:04.560 --> 00:06:06.560]  去彰顯這件事出來
[00:06:06.560 --> 00:06:08.560]  剛才我們所讀的
[00:06:08.560 --> 00:06:10.560]  那一節經文
[00:06:10.560 --> 00:06:12.560]  也有「愛」字
[00:06:12.560 --> 00:06:14.560]  那它有沒有一種質感
[00:06:14.560 --> 00:06:16.560]  有沒有一種重量呢
[00:06:16.560 --> 00:06:18.560]  其實是有的
[00:06:18.560 --> 00:06:20.560]  聖經是這樣說的
[00:06:20.560 --> 00:06:22.560]  「神愛世人」
[00:06:22.560 --> 00:06:24.560]  那怎麼愛呢
[00:06:24.560 --> 00:06:26.560]  甚至將獨生子賜給我們
[00:06:26.560 --> 00:06:28.560]  如果我們將
[00:06:28.560 --> 00:06:30.560]  這兩句說話
[00:06:30.560 --> 00:06:32.560]  轉句成一句句式
[00:06:32.560 --> 00:06:34.560]  什麼叫句式
[00:06:34.560 --> 00:06:36.560]  小朋友學作句
[00:06:36.560 --> 00:06:38.560]  才可以作文
[00:06:38.560 --> 00:06:40.560]  例如平安
[00:06:40.560 --> 00:06:42.560]  或者健康、快樂
[00:06:42.560 --> 00:06:44.560]  你看到一個名詞就作一句
[00:06:44.560 --> 00:06:46.560]  但是句式就不同了
[00:06:46.560 --> 00:06:48.560]  句式不是講一些特別的名詞
[00:06:48.560 --> 00:06:50.560]  句式是講
[00:06:50.560 --> 00:06:52.560]  上面和下面的一些連接詞
[00:06:52.560 --> 00:06:54.560]  之間的東西
[00:06:54.560 --> 00:06:56.560]  例如「不丹」
[00:06:56.560 --> 00:06:58.560]  「而且」
[00:06:58.560 --> 00:07:00.560]  這些就叫句式
[00:07:00.560 --> 00:07:02.560]  如果我們將這一節經文的上半節
[00:07:02.560 --> 00:07:04.560]  「神愛世人」
[00:07:04.560 --> 00:07:06.560]  我們抽出來作一個句式
[00:07:06.560 --> 00:07:08.560]  只是「愛」字
[00:07:08.560 --> 00:07:10.560]  甚至將獨生子賜給他們
[00:07:10.560 --> 00:07:12.560]  這一句我們抽出一個句式
[00:07:12.560 --> 00:07:14.560]  一個名詞就是「甚至」
[00:07:14.560 --> 00:07:16.560]  也就是說
[00:07:16.560 --> 00:07:18.560]  神愛我們
[00:07:18.560 --> 00:07:20.560]  甚至將獨生子賜給我們
[00:07:20.560 --> 00:07:22.560]  那句式就是
[00:07:22.560 --> 00:07:24.560]  「愛」和「甚至」
[00:07:24.560 --> 00:07:26.560]  難不難作句呢
[00:07:26.560 --> 00:07:28.560]  其實不難的
[00:07:28.560 --> 00:07:30.560]  我立刻作一句給你聽
[00:07:30.560 --> 00:07:32.560]  我愛太太
[00:07:32.560 --> 00:07:34.560]  甚至有空回家探望她
[00:07:34.560 --> 00:07:36.560]  文化上沒有錯吧
[00:07:36.560 --> 00:07:38.560]  只有情理上就全錯了
[00:07:38.560 --> 00:07:40.560]  你愛太太
[00:07:40.560 --> 00:07:42.560]  你甚至會為她做些什麼
[00:07:42.560 --> 00:07:44.560]  有空才回去看她
[00:07:44.560 --> 00:07:46.560]  所以我們今天
[00:07:46.560 --> 00:07:48.560]  所有的丈夫
[00:07:48.560 --> 00:07:50.560]  你太太如果在你旁邊
[00:07:50.560 --> 00:07:52.560]  你可不可以這樣說一句
[00:07:52.560 --> 00:07:54.560]  我愛你
[00:07:54.560 --> 00:07:56.560]  甚至甚麼呢
[00:07:56.560 --> 00:07:58.560]  你太太就帶著一對很稀奇的眼神
[00:07:58.560 --> 00:08:00.560]  看著你
[00:08:00.560 --> 00:08:02.560]  買個叉燒包給我吃
[00:08:02.560 --> 00:08:04.560]  甚至你給我買件好衣服
[00:08:04.560 --> 00:08:06.560]  一用得起「甚至」
[00:08:06.560 --> 00:08:08.560]  這句話的後面那些
[00:08:08.560 --> 00:08:10.560]  一定是很重的
[00:08:10.560 --> 00:08:12.560]  那個質感是很厲害的
[00:08:12.560 --> 00:08:14.560]  那個犧牲是很厲害的
[00:08:14.560 --> 00:08:16.560]  甚至可以為你
[00:08:16.560 --> 00:08:18.560]  毫不保留的要作出很多貢獻
[00:08:18.560 --> 00:08:20.560]  你才可以用得起
[00:08:20.560 --> 00:08:22.560]  「甚至」這個字
[00:08:22.560 --> 00:08:24.560]  等於很多人都聽過
[00:08:24.560 --> 00:08:26.560]  我說的見證
[00:08:26.560 --> 00:08:28.560]  我媽媽愛我
[00:08:28.560 --> 00:08:30.560]  甚至將她親生的兒子
[00:08:30.560 --> 00:08:32.560]  送給其他人
[00:08:32.560 --> 00:08:34.560]  都是為了
[00:08:34.560 --> 00:08:36.560]  要養大我
[00:08:36.560 --> 00:08:38.560]  我媽媽就可以用得起「甚至」這句話
[00:08:38.560 --> 00:08:40.560]  雖然我不是她親生的
[00:08:40.560 --> 00:08:42.560]  所以這個就是含金量很重的「甚至」
[00:08:42.560 --> 00:08:44.560]  就是表達出那種犧牲
[00:08:44.560 --> 00:08:46.560]  那種毫無保留
[00:08:46.560 --> 00:08:48.560]  她很愛惜的
[00:08:48.560 --> 00:08:50.560]  那個唯一
[00:08:50.560 --> 00:08:52.560]  能夠複合的
[00:08:52.560 --> 00:08:54.560]  所生的孩子
[00:08:54.560 --> 00:08:56.560]  你說多麼難得呢
[00:08:56.560 --> 00:08:58.560]  這些的重量
[00:08:58.560 --> 00:09:00.560]  不是我們可以
[00:09:00.560 --> 00:09:02.560]  隨便講得到的
[00:09:02.560 --> 00:09:04.560]  所以我們要感受到神對我們的愛
[00:09:04.560 --> 00:09:06.560]  那個重量去到什麼地步呢
[00:09:06.560 --> 00:09:08.560]  神是愛我們世人
[00:09:08.560 --> 00:09:10.560]  祂甚至做什麼
[00:09:10.560 --> 00:09:12.560]  祂甚至出生在馬槽
[00:09:12.560 --> 00:09:14.560]  祂甚至
[00:09:14.560 --> 00:09:16.560]  在
[00:09:16.560 --> 00:09:18.560]  豐餐露宿
[00:09:18.560 --> 00:09:20.560]  雀鳥有窩 狐狸有洞
[00:09:20.560 --> 00:09:22.560]  祂連枕頭的地方都沒有
[00:09:22.560 --> 00:09:24.560]  這些已經是叫「甚至」
[00:09:24.560 --> 00:09:26.560]  接著我們看到
[00:09:26.560 --> 00:09:28.560]  很多很多的醫護人員
[00:09:28.560 --> 00:09:30.560]  前線的工作人員
[00:09:30.560 --> 00:09:32.560]  他們甚至為我們
[00:09:32.560 --> 00:09:34.560]  做了什麼什麼
[00:09:34.560 --> 00:09:36.560]  我們完全感受到
[00:09:36.560 --> 00:09:38.560]  最近原來市民與市民之間
[00:09:38.560 --> 00:09:40.560]  很多不同的
[00:09:40.560 --> 00:09:42.560]  行業之間
[00:09:42.560 --> 00:09:44.560]  原來我們背後都是為了大家
[00:09:44.560 --> 00:09:46.560]  都是為了香港的疫情快點過去
[00:09:46.560 --> 00:09:48.560]  所以這段日子
[00:09:48.560 --> 00:09:50.560]  雖然香港是充滿這些的陰霾
[00:09:50.560 --> 00:09:52.560]  充滿這些這樣的陰暗面
[00:09:52.560 --> 00:09:54.560]  但是看到很多
[00:09:54.560 --> 00:09:56.560]  人性的光輝
[00:09:56.560 --> 00:09:58.560]  平常風光的日子
[00:09:58.560 --> 00:10:00.560]  風和日麗的日子
[00:10:00.560 --> 00:10:02.560]  我們是感受不到的
[00:10:02.560 --> 00:10:04.560]  所以現在我們看到
[00:10:04.560 --> 00:10:06.560]  原來有些人為了其他人的緣故
[00:10:06.560 --> 00:10:08.560]  甚至捱艱底
[00:10:08.560 --> 00:10:10.560]  甚至冒著生命的危險
[00:10:10.560 --> 00:10:12.560]  甚至去到
[00:10:12.560 --> 00:10:14.560]  最前線
[00:10:14.560 --> 00:10:16.560]  甚至自動請纓去做一些事
[00:10:16.560 --> 00:10:18.560]  我們才可以用「甚至」這個字
[00:10:18.560 --> 00:10:20.560]  耶穌
[00:10:20.560 --> 00:10:22.560]  我們的天父
[00:10:22.560 --> 00:10:24.560]  祂甚至是什麼
[00:10:24.560 --> 00:10:26.560]  祂甚至將兒子賜給了我們
[00:10:26.560 --> 00:10:28.560]  而我們的基督耶穌
[00:10:28.560 --> 00:10:30.560]  這位兒子
[00:10:30.560 --> 00:10:32.560]  甚至做什麼
[00:10:32.560 --> 00:10:34.560]  甚至死在十字架上
[00:10:34.560 --> 00:10:36.560]  祂甚至承擔了
[00:10:36.560 --> 00:10:38.560]  我們眾人的罪
[00:10:38.560 --> 00:10:40.560]  有人在估計耶穌的痛苦有多大
[00:10:40.560 --> 00:10:42.560]  耶穌的痛苦
[00:10:42.560 --> 00:10:44.560]  不能單靠外在
[00:10:44.560 --> 00:10:46.560]  去衡量的
[00:10:46.560 --> 00:10:48.560]  祂肉體的痛苦
[00:10:48.560 --> 00:10:50.560]  真是痛到無以復加
[00:10:50.560 --> 00:10:52.560]  而舊約的詩篇
[00:10:52.560 --> 00:10:54.560]  第二十二篇
[00:10:54.560 --> 00:10:56.560]  已經是早一千年
[00:10:56.560 --> 00:10:58.560]  大胃王受著聖靈的感動
[00:10:58.560 --> 00:11:00.560]  是預告了
[00:11:00.560 --> 00:11:02.560]  在十字架上受苦的
[00:11:02.560 --> 00:11:04.560]  那位主耶穌
[00:11:04.560 --> 00:11:06.560]  祂會怎樣為我們的緣故
[00:11:06.560 --> 00:11:08.560]  而身體四分五裂
[00:11:08.560 --> 00:11:10.560]  祂說我的骨頭都脫了節
[00:11:10.560 --> 00:11:12.560]  一個人在十字架上
[00:11:12.560 --> 00:11:14.560]  整個身體重力向下墜
[00:11:14.560 --> 00:11:16.560]  然後整個身體的定力
[00:11:16.560 --> 00:11:18.560]  只是靠那三口釘
[00:11:18.560 --> 00:11:20.560]  和那四個釘孔來承受
[00:11:20.560 --> 00:11:22.560]  而人身體向下墜的時候
[00:11:22.560 --> 00:11:24.560]  橫隔膜又無法拉下肉
[00:11:24.560 --> 00:11:26.560]  因為兩隻手又伸開了
[00:11:26.560 --> 00:11:30.560]  所以兩三下就窒息而死
[00:11:30.560 --> 00:11:32.560]  所以祂只釘兩隻手
[00:11:32.560 --> 00:11:34.560]  祂十多分鐘就斷氣了
[00:11:34.560 --> 00:11:36.560]  但是羅馬這種凝聚的殘忍
[00:11:36.560 --> 00:11:38.560]  就是要你慢慢折磨至死
[00:11:38.560 --> 00:11:40.560]  一個六尺高的男人
[00:11:40.560 --> 00:11:42.560]  大約四五個小時之後
[00:11:42.560 --> 00:11:44.560]  才會暈
[00:11:44.560 --> 00:11:46.560]  才會慢慢窒息
[00:11:46.560 --> 00:11:48.560]  是因為釘第三口釘
[00:11:48.560 --> 00:11:50.560]  將兩隻腳重疊
[00:11:50.560 --> 00:11:52.560]  一釘過去之後
[00:11:52.560 --> 00:11:54.560]  然後人就很奇怪
[00:11:54.560 --> 00:11:56.560]  很辛苦很自然地要呼一口氣
[00:11:56.560 --> 00:11:58.560]  所以祂每呼一口氣
[00:11:58.560 --> 00:12:00.560]  都靠兩隻腳的力量撐高自己
[00:12:00.560 --> 00:12:02.560]  撐高自己就呼吸到一下
[00:12:02.560 --> 00:12:04.560]  於是沉回下來
[00:12:04.560 --> 00:12:08.560]  每一下提升再向下的時候
[00:12:08.560 --> 00:12:10.560]  這個大腦裏的痛
[00:12:10.560 --> 00:12:12.560]  等於引爆一個炸藥般痛
[00:12:12.560 --> 00:12:14.560]  這是那些醫生告訴我們的
[00:12:14.560 --> 00:12:16.560]  這種四分五裂的
[00:12:16.560 --> 00:12:18.560]  脫節的
[00:12:18.560 --> 00:12:20.560]  拉到癢癢的
[00:12:20.560 --> 00:12:22.560]  有橫膈膜拉不住的
[00:12:22.560 --> 00:12:24.560]  這種痛是外在的痛
[00:12:24.560 --> 00:12:26.560]  更何況一個這麼粗俗的十字架
[00:12:26.560 --> 00:12:28.560]  它上上落落的時候
[00:12:28.560 --> 00:12:30.560]  磨擦著皮開肉裂
[00:12:30.560 --> 00:12:34.560]  鞭了不知幾多鞭的背部
[00:12:34.560 --> 00:12:38.560]  這一刻還有頭頂上百多個刺孔
[00:12:38.560 --> 00:12:40.560]  完全分不出汗
[00:12:40.560 --> 00:12:42.560]  是淚水還是血水
[00:12:42.560 --> 00:12:44.560]  一個人是受著強烈的痛
[00:12:44.560 --> 00:12:46.560]  神愛世人
[00:12:46.560 --> 00:12:48.560]  甚至耶穌基督
[00:12:48.560 --> 00:12:50.560]  要為我們承受
[00:12:50.560 --> 00:12:52.560]  最大最大的痛楚
[00:12:52.560 --> 00:12:54.560]  這種痛楚
[00:12:54.560 --> 00:12:56.560]  不是我們恆常可以感受到
[00:12:56.560 --> 00:12:58.560]  不單止是這樣
[00:12:58.560 --> 00:13:00.560]  他的生命在那一刻
[00:13:00.560 --> 00:13:02.560]  門徒四散
[00:13:02.560 --> 00:13:04.560]  被門徒出賣
[00:13:04.560 --> 00:13:06.560]  這種肝腸斷裂的痛苦
[00:13:06.560 --> 00:13:08.560]  他在十字架上
[00:13:08.560 --> 00:13:10.560]  不捨得他媽媽
[00:13:10.560 --> 00:13:12.560]  他叫他的使徒約翰
[00:13:12.560 --> 00:13:14.560]  看看這個媽媽
[00:13:14.560 --> 00:13:16.560]  媽媽你看看這個兒子約翰
[00:13:16.560 --> 00:13:18.560]  從此以後
[00:13:18.560 --> 00:13:20.560]  他就這樣將他母親
[00:13:20.560 --> 00:13:22.560]  托付了給約翰
[00:13:22.560 --> 00:13:24.560]  這個耶穌基督
[00:13:24.560 --> 00:13:26.560]  當時在十字架上
[00:13:26.560 --> 00:13:28.560]  他的那種痛
[00:13:28.560 --> 00:13:30.560]  是外在的身體痛
[00:13:30.560 --> 00:13:32.560]  是心裡面的那種骨肉情深的痛
[00:13:32.560 --> 00:13:34.560]  是門徒背叛他那種
[00:13:34.560 --> 00:13:36.560]  無比的一種痛
[00:13:36.560 --> 00:13:38.560]  神愛世人
[00:13:38.560 --> 00:13:40.560]  甚至要我們的耶穌
[00:13:40.560 --> 00:13:42.560]  承受一切在情感上
[00:13:42.560 --> 00:13:44.560]  心情上的痛
[00:13:44.560 --> 00:13:46.560]  不單止這樣
[00:13:46.560 --> 00:13:48.560]  最痛的是什麼?
[00:13:48.560 --> 00:13:50.560]  是靈裡面的痛
[00:13:50.560 --> 00:13:52.560]  因為聖經這樣說
[00:13:52.560 --> 00:13:54.560]  當我們的基督釘在上面的時候
[00:13:54.560 --> 00:13:56.560]  上帝就將眾人的罪
[00:13:56.560 --> 00:13:58.560]  歸在他的身上
[00:13:58.560 --> 00:14:00.560]  聖經說
[00:14:00.560 --> 00:14:02.560]  上帝使無罪的成為有罪
[00:14:02.560 --> 00:14:04.560]  世人都犯了罪
[00:14:04.560 --> 00:14:06.560]  包括我們這裡每一位兄弟姐妹
[00:14:06.560 --> 00:14:08.560]  教睦長執
[00:14:08.560 --> 00:14:10.560]  我們都是罪人
[00:14:10.560 --> 00:14:12.560]  所以世人都是犯了罪
[00:14:12.560 --> 00:14:14.560]  但是誰是沒有罪呢?
[00:14:14.560 --> 00:14:16.560]  為什麼上帝使無罪的成為有罪呢?
[00:14:16.560 --> 00:14:18.560]  原來這個無罪的
[00:14:18.560 --> 00:14:20.560]  是唯有耶穌基督
[00:14:20.560 --> 00:14:22.560]  他受了所有試探又說給你和我
[00:14:22.560 --> 00:14:24.560]  但是唯一的
[00:14:24.560 --> 00:14:26.560]  就是他沒有犯罪
[00:14:26.560 --> 00:14:28.560]  所以上帝使無罪的為什麼會成為有罪呢?
[00:14:28.560 --> 00:14:30.560]  因為上帝要他在十字架上
[00:14:30.560 --> 00:14:32.560]  將我們眾人的罪
[00:14:32.560 --> 00:14:34.560]  歸在他身上
[00:14:34.560 --> 00:14:36.560]  將我們的罪歸在他身上的時候
[00:14:36.560 --> 00:14:38.560]  他何等的痛苦呢?
[00:14:38.560 --> 00:14:40.560]  因為他的靈是多麼的清
[00:14:40.560 --> 00:14:42.560]  他的靈是多麼的聖潔
[00:14:42.560 --> 00:14:44.560]  他為了承受這個罪
[00:14:44.560 --> 00:14:46.560]  他要將我們的罪
[00:14:46.560 --> 00:14:48.560]  全都抱在身上
[00:14:48.560 --> 00:14:50.560]  然後帶著我們這些罪去死
[00:14:50.560 --> 00:14:52.560]  並且帶到陰間
[00:14:52.560 --> 00:14:54.560]  正式進入死亡
[00:14:54.560 --> 00:14:56.560]  將一切的罪孽
[00:14:56.560 --> 00:14:58.560]  帶來遙遠
[00:14:58.560 --> 00:15:00.560]  所以耶穌基督
[00:15:00.560 --> 00:15:02.560]  他的身心靈
[00:15:02.560 --> 00:15:04.560]  都是完全的破碎
[00:15:04.560 --> 00:15:06.560]  是這樣的痛楚
[00:15:06.560 --> 00:15:08.560]  是很難的承受
[00:15:08.560 --> 00:15:10.560]  他用咬緊牙根
[00:15:10.560 --> 00:15:12.560]  這樣來為你為我
[00:15:12.560 --> 00:15:14.560]  所以耶穌基督在十字架上
[00:15:14.560 --> 00:15:16.560]  那七句話
[00:15:16.560 --> 00:15:18.560]  其中一句竟然是講回
[00:15:18.560 --> 00:15:20.560]  詩篇第二十二篇的那一句
[00:15:20.560 --> 00:15:22.560]  我的上帝
[00:15:22.560 --> 00:15:24.560]  我的上帝 你為什麼要離棄我?
[00:15:24.560 --> 00:15:26.560]  人的痛苦
[00:15:26.560 --> 00:15:28.560]  身心靈的痛苦
[00:15:28.560 --> 00:15:30.560]  都不及上帝那一刻
[00:15:30.560 --> 00:15:32.560]  另眉不看他
[00:15:32.560 --> 00:15:34.560]  這種被拋棄
