
[00:00:00.000 --> 00:00:04.760]  這個昨天第一場第二場
[00:02:13.920 --> 00:02:21.040]  從平信徒長老傳道
[00:02:21.040 --> 00:02:22.320]  在案例牧師
[00:02:22.320 --> 00:02:25.360]  牧師以後又做到另外一個教會
[00:02:25.360 --> 00:02:26.600]  到主任牧師
[00:02:26.600 --> 00:02:29.240]  然後後來又成為顧問牧師
[00:02:29.240 --> 00:02:30.880]  現在反正退休了
[00:02:30.880 --> 00:02:33.520]  到處都找你說要找我
[00:02:33.520 --> 00:02:35.360]  我說我現在不牧會了
[00:02:35.360 --> 00:02:37.240]  不牧會那你來顧問一下吧
[00:02:37.240 --> 00:02:40.120]  什麼叫顧問
[00:02:40.120 --> 00:02:41.840]  就是有問就顧
[00:02:41.840 --> 00:02:43.040]  不問就不顧
[00:02:43.040 --> 00:02:46.600]  就比較輕鬆一些
[00:02:46.600 --> 00:02:47.800]  不在教會
[00:02:47.800 --> 00:02:51.640]  因為教會事情非常的忙
[00:02:51.640 --> 00:02:53.360]  教會事情是很多的
[00:02:53.360 --> 00:02:56.080]  我主要還是做宣教方面
[00:02:56.080 --> 00:03:00.080]  所以我自己也很願意跟大家
[00:03:00.080 --> 00:03:02.880]  在宣教方面有多一點的分享
[00:03:02.880 --> 00:03:05.000]  也讓大家有多一點的了解
[00:03:05.000 --> 00:03:07.800]  所以對宣教的認識
[00:03:07.800 --> 00:03:11.560]  我們來看看什麼叫做宣教
[00:03:11.560 --> 00:03:15.440]  我們還是有宣教
[00:03:15.440 --> 00:03:18.720]  兩邊都有宣教的基本定義
[00:03:18.720 --> 00:03:23.160]  基本上我們講比較基本上的來了解
[00:03:23.160 --> 00:03:26.280]  是要跨過地域
[00:03:26.280 --> 00:03:27.560]  不是在這個地方
[00:03:27.560 --> 00:03:29.200]  你在這個地方所做的
[00:03:29.200 --> 00:03:30.960]  那只是傳福音
[00:03:30.960 --> 00:03:32.680]  你在本地做的是傳福音
[00:03:32.680 --> 00:03:34.160]  你要跨過這個地域
[00:03:34.160 --> 00:03:36.400]  不是在本地在外地的
[00:03:36.400 --> 00:03:38.920]  或者是跨越文化
[00:03:38.920 --> 00:03:41.240]  在文化方面的跨越
[00:03:41.240 --> 00:03:43.240]  所以有些就是跨語言了
[00:03:43.240 --> 00:03:45.240]  講不同的語言了
[00:03:45.240 --> 00:03:49.760]  所以異地或者是異文化
[00:03:49.760 --> 00:03:51.080]  異語言
[00:03:51.080 --> 00:03:53.240]  傳福音的行動
[00:03:53.240 --> 00:03:57.320]  他這裡所講的所謂的超越地域
[00:03:57.320 --> 00:04:00.520]  就是不是在你教會附近
[00:04:00.520 --> 00:04:02.240]  教會附近你只是講傳福音
[00:04:02.240 --> 00:04:03.240]  那不叫宣教
[00:04:03.240 --> 00:04:05.560]  只不過是你要摁上
[00:04:05.560 --> 00:04:07.000]  把臉上貼金的時候
[00:04:07.000 --> 00:04:08.880]  你說我們教會有做宣教
[00:04:08.880 --> 00:04:09.600]  做什麼宣教
[00:04:09.600 --> 00:04:12.360]  就在你家旁邊的大學傳福音
[00:04:12.360 --> 00:04:13.440]  那是傳福音
[00:04:13.440 --> 00:04:16.680]  不能夠講說是做宣教
[00:04:16.680 --> 00:04:19.480]  只不過你本來應該在這附近
[00:04:19.480 --> 00:04:21.080]  本來就應該做的事情
[00:04:21.080 --> 00:04:24.480]  所以跨過地域的就是到別處
[00:04:24.480 --> 00:04:27.320]  或者是到外國去
[00:04:27.320 --> 00:04:30.560]  這個是一個跨地域的
[00:04:30.560 --> 00:04:38.200]  跨文化就是超過教會本身的民族語言範圍
[00:04:38.200 --> 00:04:41.760]  向另外一種文化跟你不同的
[00:04:41.760 --> 00:04:46.280]  那去做的這個傳福音的事工
[00:04:46.280 --> 00:04:48.080]  基本上都是傳福音
[00:04:48.080 --> 00:04:50.080]  但是在不同的地方
[00:04:50.080 --> 00:04:51.920]  或者是不同的文化
[00:04:51.920 --> 00:04:54.920]  不同的語言來做的事工
[00:04:54.920 --> 00:04:57.920]  所以我們稍微了解一下
[00:04:57.920 --> 00:05:02.560]  今天我這個其實這些
[00:05:02.560 --> 00:05:04.040]  你們有興趣的話
[00:05:04.040 --> 00:05:06.120]  我反正我這個資料都在這裡
[00:05:06.120 --> 00:05:09.680]  你們可以要求copy給你們
[00:05:09.680 --> 00:05:11.640]  你們想要多了解一點
[00:05:11.640 --> 00:05:13.760]  因為有些人說我超來不及
[00:05:13.760 --> 00:05:17.960]  這個都可以到那邊去copy一下
[00:05:17.960 --> 00:05:20.360]  這個沒有什麼關係的
[00:05:20.360 --> 00:05:22.120]  讓你們知道一下
[00:05:22.120 --> 00:05:25.720]  希望我們每一個人都能夠有一點長進
[00:05:25.720 --> 00:05:30.000]  我希望這一次來這裡沒有白來
[00:05:30.000 --> 00:05:32.720]  我也禱告過了
[00:05:32.720 --> 00:05:33.760]  我也知道
[00:05:33.760 --> 00:05:37.320]  我也挺喜歡你們這個教會
[00:05:37.320 --> 00:05:39.240]  不知道為什麼
[00:05:39.240 --> 00:05:43.360]  我上一次從去年一年多以前
[00:05:43.360 --> 00:05:44.680]  來過這麼一次以後
[00:05:44.680 --> 00:05:46.080]  對你們印象挺好的
[00:05:46.080 --> 00:05:49.640]  然後昨天跟你們分享也是印象也挺好的
[00:05:49.640 --> 00:05:51.440]  可惜我住的太遠
[00:05:51.440 --> 00:05:54.200]  要不然的話我會跟陳牧師講
[00:05:54.200 --> 00:05:55.600]  陳長老講
[00:05:55.600 --> 00:05:58.080]  沒事就請我一下
[00:05:58.080 --> 00:06:00.840]  實在太遠了
[00:06:00.840 --> 00:06:05.800]  來到你們這邊跟你們分享很舒服
[00:06:05.800 --> 00:06:08.080]  就像自己人一樣
[00:06:08.080 --> 00:06:11.080]  你曉得我講話不客氣的
[00:06:11.080 --> 00:06:12.800]  我該講什麼就講什麼的
[00:06:12.800 --> 00:06:16.120]  所以我覺得挺好挺舒服的
[00:06:16.120 --> 00:06:23.760]  而且覺得你們貴教會很有前途
[00:06:23.760 --> 00:06:28.080]  我今天跟你們陳長老也提了一下
[00:06:28.080 --> 00:06:34.000]  就是說因為我不需要捧你們
[00:06:34.000 --> 00:06:35.320]  不需要
[00:06:35.320 --> 00:06:39.280]  我只是感覺上
[00:06:39.280 --> 00:06:42.320]  我自己直覺上的感覺
[00:06:42.320 --> 00:06:44.240]  因為我跑了幾十個教會
[00:06:44.240 --> 00:06:48.480]  關區就有幾十個教會請過我講道的
[00:06:48.480 --> 00:06:49.920]  那真的是蠻多的
[00:06:49.920 --> 00:06:52.360]  講過退休會
[00:06:52.360 --> 00:06:55.640]  培靈會也講過很多次
[00:06:55.640 --> 00:06:57.640]  那我到你們這邊來
[00:06:57.640 --> 00:07:01.200]  我第一個印象給我的感覺
[00:07:01.200 --> 00:07:05.800]  這個應該講青年人比較多
[00:07:05.800 --> 00:07:07.880]  我本來講壯年人比較多
[00:07:07.880 --> 00:07:11.080]  他講說壯年是65歲以上的
[00:07:11.080 --> 00:07:12.880]  所以我一下子變成壯年人了
[00:07:12.880 --> 00:07:15.000]  我也很高興
[00:07:15.000 --> 00:07:18.440]  這個我們不是說老年人不好
[00:07:18.440 --> 00:07:22.000]  而是說老年人也是很寶貝的
[00:07:22.000 --> 00:07:25.280]  但是真正要做在教會裡面
[00:07:25.280 --> 00:07:31.360]  或者怎麼樣做功德還是青壯年的這一批人
[00:07:31.360 --> 00:07:33.120]  要好好學習
[00:07:33.120 --> 00:07:34.320]  你們這一批
[00:07:34.320 --> 00:07:36.480]  我看過去大部分都很年輕
[00:07:36.480 --> 00:07:39.240]  這一批能夠好好的服侍神
[00:07:39.240 --> 00:07:42.120]  這個教會前途很好的
[00:07:42.120 --> 00:07:45.400]  我看你們好的一面
[00:07:45.400 --> 00:07:48.280]  所以更要了解
[00:07:48.280 --> 00:07:49.240]  這是門徒訓練
[00:07:49.240 --> 00:07:50.320]  要了解宣教
[00:07:50.320 --> 00:07:52.080]  你一定要了解
[00:07:52.080 --> 00:07:53.720]  那從什麼地方了解呢
[00:07:53.720 --> 00:07:55.720]  我會跟大家來
[00:07:55.720 --> 00:07:59.560]  第一個我們為什麼要宣教
[00:07:59.560 --> 00:08:02.440]  第二個我們怎麼去宣教
[00:08:02.440 --> 00:08:04.960]  怎麼去做
[00:08:04.960 --> 00:08:09.760]  第三個你自己覺得什麼是宣教
[00:08:09.760 --> 00:08:12.400]  這些問題就擺在你自己的心裡
[00:08:12.400 --> 00:08:14.560]  為什麼我要宣教
[00:08:14.560 --> 00:08:17.280]  我為什麼要宣教
[00:08:17.280 --> 00:08:18.280]  我很舒服
[00:08:18.280 --> 00:08:23.800]  我來到這個教會舒舒服服的過日子
[00:08:23.800 --> 00:08:28.640]  我只要禮拜天下午來聽聽
[00:08:28.640 --> 00:08:29.880]  講道聽得好
[00:08:29.880 --> 00:08:30.800]  我聽不好
[00:08:30.800 --> 00:08:32.160]  我睡
[00:08:32.160 --> 00:08:35.280]  這個大家互不打攪
[00:08:35.280 --> 00:08:38.000]  我只要打瞌睡的時候
[00:08:38.000 --> 00:08:40.320]  不發出聲音來
[00:08:40.320 --> 00:08:41.840]  我們牧師也就這樣
[00:08:41.840 --> 00:08:44.360]  也不會要求怎麼樣
[00:08:44.360 --> 00:08:46.320]  起來起來起來起來
[00:08:46.320 --> 00:08:48.000]  牧師你知道這樣子的話
[00:08:48.000 --> 00:08:49.720]  大家翻臉了
[00:08:49.720 --> 00:08:51.320]  所以你睡你的
[00:08:51.320 --> 00:08:53.160]  我講我的
[00:08:53.160 --> 00:08:54.320]  只要你不影響我
[00:08:54.320 --> 00:08:56.080]  我不影響你
[00:08:56.080 --> 00:09:02.600]  很多有些教會真的是睡的都影響我
[00:09:02.600 --> 00:09:04.120]  那表示會出聲音的
[00:09:04.120 --> 00:09:05.160]  我真的碰到過了
[00:09:05.160 --> 00:09:06.480]  尤其做第一排
[00:09:06.480 --> 00:09:07.240]  他說沒辦法
[00:09:07.240 --> 00:09:07.920]  牧師啊
[00:09:07.920 --> 00:09:12.480]  我在家裡就睡不著
[00:09:12.480 --> 00:09:15.240]  一到這裡太舒服了
[00:09:15.240 --> 00:09:17.480]  尤其教會裡頭熱的時候冷氣
[00:09:17.480 --> 00:09:19.240]  冷的時候熱氣
[00:09:19.240 --> 00:09:23.280]  這個是也是一個問題
[00:09:23.280 --> 00:09:25.080]  尤其是老人家
[00:09:25.080 --> 00:09:26.880]  老人家有時候沒事坐在那邊
[00:09:26.880 --> 00:09:29.920]  反正坐在那邊就開始睡了
[00:09:29.920 --> 00:09:32.280]  連看電視都會打瞌睡的
[00:09:32.280 --> 00:09:36.080]  不過我覺得你只要認為你自己不老
[00:09:36.080 --> 00:09:40.360]  這問題就是什麼叫老老是你自己的心態
[00:09:40.360 --> 00:09:42.520]  當你一直跟人家講話都講
[00:09:42.520 --> 00:09:44.360]  你知道我從前在幹什麼
[00:09:44.360 --> 00:09:45.960]  那就是老了
[00:09:45.960 --> 00:09:47.160]  就是老了
[00:09:47.160 --> 00:09:49.920]  你雖然如果你只有四十幾歲
[00:09:49.920 --> 00:09:50.840]  但是你常常這樣講
[00:09:50.840 --> 00:09:52.600]  我過去一直幹什麼
[00:09:52.600 --> 00:09:55.200]  那表示你沒有未來
[00:09:55.200 --> 00:09:55.920]  你如果有未來
[00:09:55.920 --> 00:09:59.360]  你是談的是現在跟將來我要做的事情
[00:09:59.360 --> 00:10:02.640]  你一直講說過去的事情就表示你已經老了
[00:10:02.640 --> 00:10:03.840]  不是看你的年齡
[00:10:03.840 --> 00:10:05.560]  而是看你的心態
[00:10:05.560 --> 00:10:09.200]  我一直不認老
[00:10:09.200 --> 00:10:10.520]  我一直不認老
[00:10:10.520 --> 00:10:13.640]  我一直還覺得我還有很多事情
[00:10:13.640 --> 00:10:15.400]  神還要用我
[00:10:15.400 --> 00:10:17.400]  而且我看到神也醫治了我
[00:10:17.400 --> 00:10:19.720]  昨天也做了一點見證
[00:10:19.720 --> 00:10:21.800]  我的身體我跟神講
[00:10:21.800 --> 00:10:24.800]  如果他沒有醫治我的話
[00:10:24.800 --> 00:10:26.720]  我就不能做了
[00:10:26.720 --> 00:10:29.400]  當我如果少掉了身上少掉了一些東西
[00:10:29.400 --> 00:10:32.000]  身體也就不能為主做功了
[00:10:32.000 --> 00:10:34.400]  那神能夠醫治我
[00:10:34.400 --> 00:10:37.840]  看過我知道我還有很多的路要跑的
[00:10:37.840 --> 00:10:40.600]  我也希望跟你們分享以後
[00:10:40.600 --> 00:10:43.640]  我希望我們是宣教的機構
[00:10:43.640 --> 00:10:46.880]  能夠跟教會有一個很好的配合
[00:10:46.880 --> 00:10:48.440]  一起努力
[00:10:48.440 --> 00:10:49.760]  大家力量大
[00:10:49.760 --> 00:10:52.880]  力量合一能夠做更多的事情
[00:10:52.880 --> 00:10:54.600]  所以為什麼要做宣教
[00:10:54.600 --> 00:10:56.400]  我們要怎麼做宣教
[00:10:56.400 --> 00:10:58.160]  你認為什麼是宣教
[00:10:58.160 --> 00:10:59.120]  這個擺在心裡
[00:10:59.120 --> 00:11:01.200]  因為我們等一下再繼續講下來
[00:11:01.200 --> 00:11:04.720]  我可以跟大家提供怎麼樣做
[00:11:04.720 --> 00:11:10.240]  是最應該是最合神心意的宣教
[00:11:10.240 --> 00:11:12.200]  那我們來看看宣教
[00:11:12.200 --> 00:11:16.680]  我們普通都叫做mission
[00:11:16.680 --> 00:11:21.520]  那我們來看看上帝的mission是什麼
[00:11:21.520 --> 00:11:23.760]  耶穌的mission是什麼
[00:11:23.760 --> 00:11:25.600]  聖靈的mission是什麼
[00:11:25.600 --> 00:11:27.720]  教會的mission是什麼
[00:11:27.720 --> 00:11:29.960]  還有我們門徒
[00:11:29.960 --> 00:11:33.160]  我們做門徒的mission又是什麼
[00:11:33.160 --> 00:11:35.520]  所以我們從這幾個角度
[00:11:35.520 --> 00:11:37.960]  我們要了解從聖經來看
[00:11:37.960 --> 00:11:40.120]  所以我們都要go back to the Bible
[00:11:40.120 --> 00:11:43.360]  從聖經來看聖經來教導
[00:11:43.360 --> 00:11:44.800]  而不是說官司
[00:11:44.800 --> 00:11:46.200]  陳牧師講的算了
[00:11:46.200 --> 00:11:48.280]  那個我不同
[00:11:48.280 --> 00:11:49.880]  我不贊成這樣
[00:11:49.880 --> 00:11:51.360]  講道也是一樣
[00:11:51.360 --> 00:11:55.200]  所以我們聽講道學講道也是這樣
[00:11:55.200 --> 00:11:57.200]  你要以聖經為根基
[00:11:57.200 --> 00:11:59.280]  你如果講道離開了聖經
[00:11:59.280 --> 00:12:02.840]  你講的我覺得不是聖經的那個
[00:12:02.840 --> 00:12:04.880]  我就要挑戰你了
[00:12:04.880 --> 00:12:08.440]  你如果跑離開了聖經
[00:12:08.440 --> 00:12:10.440]  那麼為什麼會這麼講
[00:12:10.440 --> 00:12:13.040]  你認為那就有問題了
[00:12:13.040 --> 00:12:15.480]  我一定要走回聖經
[00:12:15.480 --> 00:12:16.840]  上帝
[00:12:16.840 --> 00:12:20.640]  我們看到這個上帝的mission是什麼
[00:12:20.640 --> 00:12:22.760]  我們看到聖經裡面講
[00:12:22.760 --> 00:12:24.840]  來我們一起讀一下
[00:12:24.840 --> 00:12:28.640]  因為神猜他的兒子降世
[00:12:28.640 --> 00:12:31.360]  不是定世人的罪
[00:12:31.360 --> 00:12:34.880]  乃是要教世人因他得救
[00:12:34.880 --> 00:12:37.920]  約翰福音三章十七節
[00:12:37.920 --> 00:12:39.480]  好我們看到了
[00:12:39.480 --> 00:12:43.920]  這裡頭我都會講到這個猜派的猜
[00:12:43.920 --> 00:12:47.840]  這個mission這裡頭重要的一個因素就是
[00:12:47.840 --> 00:12:48.920]  派出去
[00:12:48.920 --> 00:12:51.120]  不是在家裡這邊舒舒服服的
[00:12:51.120 --> 00:12:53.960]  翹個二郎腿來做的
[00:12:53.960 --> 00:12:56.720]  是你要有這個意向
[00:12:56.720 --> 00:12:59.080]  要有這個出去的
[00:12:59.080 --> 00:13:01.480]  神上帝他做的
[00:13:01.480 --> 00:13:04.680]  他把他的獨生子猜出去
[00:13:04.680 --> 00:13:06.160]  猜到世上來
[00:13:06.160 --> 00:13:08.880]  這個他所要做的事情
[00:13:08.880 --> 00:13:11.040]  神讓他的兒子來
[00:13:11.040 --> 00:13:12.360]  不是要定世人罪
[00:13:12.360 --> 00:13:17.480]  要讓世人因為這個主耶穌來
[00:13:17.480 --> 00:13:21.040]  他賜下的這個救恩來得救的
[00:13:21.040 --> 00:13:23.160]  所以我們看到上帝的mission
[00:13:23.160 --> 00:13:24.880]  我們了解一下
[00:13:24.880 --> 00:13:27.840]  那我們再看看
[00:13:27.840 --> 00:13:29.720]  耶穌的mission是什麼
[00:13:29.720 --> 00:13:32.920]  上帝的mission是把他兒子派來了
[00:13:32.920 --> 00:13:35.400]  那耶穌的來我們再看看
[00:13:35.400 --> 00:13:36.840]  這邊怎麼講
[00:13:36.840 --> 00:13:39.840]  約翰福音第六章來
[00:13:39.840 --> 00:13:43.280]  因為我從天上降下來
[00:13:43.280 --> 00:13:46.360]  不是要按自己的意識型
[00:13:46.360 --> 00:13:50.760]  那是要按那猜我來者的意識型
[00:13:50.760 --> 00:13:54.080]  約翰福音六章三十八節
[00:13:54.080 --> 00:13:54.880]  看到沒有
[00:13:54.880 --> 00:13:56.880]  這個剛才講上帝
[00:13:56.880 --> 00:13:58.720]  天父猜耶穌來
[00:13:58.720 --> 00:13:59.600]  他的mission
[00:13:59.600 --> 00:14:02.120]  他是把耶穌猜降世來
[00:14:02.120 --> 00:14:03.320]  那耶穌呢
[00:14:03.320 --> 00:14:04.880]  那這裡也看到了
[00:14:04.880 --> 00:14:06.080]  耶穌他自己講
[00:14:06.080 --> 00:14:08.560]  因為我從天上降下來
[00:14:08.560 --> 00:14:10.200]  注意這個降
[00:14:10.200 --> 00:14:11.760]  剛才那個是降生
[00:14:11.760 --> 00:14:14.000]  所以將來我們要學習
[00:14:14.000 --> 00:14:15.520]  尤其聖誕節馬上到了
[00:14:15.520 --> 00:14:16.200]  現在十一月
[00:14:16.200 --> 00:14:18.560]  馬上這個聖誕節到的時候
[00:14:18.560 --> 00:14:22.560]  我們常常看到我們基督徒錯誤的地方
[00:14:22.560 --> 00:14:23.640]  然後我跟大家講
[00:14:23.640 --> 00:14:25.520]  我們有些人講
[00:14:25.520 --> 00:14:29.320]  耶穌誕生不對
[00:14:29.320 --> 00:14:29.920]  改過來
[00:14:29.920 --> 00:14:32.240]  對改過來
[00:14:32.240 --> 00:14:34.400]  他不是所謂誕生是從母親
[00:14:34.400 --> 00:14:37.240]  那就是從人來生人
[00:14:37.240 --> 00:14:37.960]  降生
[00:14:37.960 --> 00:14:39.080]  耶穌是降生
[00:14:39.080 --> 00:14:41.600]  你說他也是透過瑪利亞的肚子
[00:14:41.600 --> 00:14:42.320]  沒有錯
[00:14:42.320 --> 00:14:45.360]  但是我們用降生降世
[00:14:45.360 --> 00:14:46.400]  這個比較對
[00:14:46.400 --> 00:14:49.080]  那順便在這裡要多講一點
[00:14:49.080 --> 00:14:53.080]  尤其我們在聖誕節的時候
[00:14:53.080 --> 00:14:58.760]  有些人常常要email或者是寄卡片的時候
[00:14:58.760 --> 00:15:00.680]  我現在基本上也不寄卡片了
[00:15:00.680 --> 00:15:01.920]  也沒有這個
[00:15:01.920 --> 00:15:05.280]  最多是一億張過去又不要錢的
[00:15:05.280 --> 00:15:07.040]  又不要郵票的
[00:15:07.040 --> 00:15:09.600]  但是我要跟大家提醒
[00:15:09.600 --> 00:15:10.040]  聽好
[00:15:10.040 --> 00:15:12.760]  既然你們今天來這裡就記好了
[00:15:12.760 --> 00:15:16.320]  外面常常有就是講
[00:15:16.320 --> 00:15:21.160]  Christmas寫成Xmas
[00:15:21.160 --> 00:15:22.800]  注意了注意了
[00:15:22.800 --> 00:15:26.400]  你要了解他這個X代入是什麼
[00:15:26.400 --> 00:15:29.320]  是把Christ取掉了
[00:15:29.320 --> 00:15:30.440]  看到沒有
[00:15:30.440 --> 00:15:32.280]  你自己好好去想一想
[00:15:32.280 --> 00:15:35.520]  正好是把基督
[00:15:35.520 --> 00:15:37.040]  把基督拿掉
[00:15:37.040 --> 00:15:39.080]  用X代入
[00:15:39.080 --> 00:15:40.600]  Xmas
[00:15:40.600 --> 00:15:41.800]  這是很可怕的
[00:15:41.800 --> 00:15:42.640]  為什麼
[00:15:42.640 --> 00:15:44.880]  本來是Christmas
[00:15:44.880 --> 00:15:46.200]  現在變成Xmas
[00:15:46.200 --> 00:15:51.040]  Xmas是你代入任何東西都可以的
[00:15:51.040 --> 00:15:54.400]  我們連基督徒也常常也用這種方法
[00:15:54.400 --> 00:15:56.200]  這個就錯誤了
[00:15:56.200 --> 00:15:58.640]  這個錯誤
[00:15:58.640 --> 00:16:01.360]  就不知不覺當中
[00:16:01.360 --> 00:16:04.200]  就我們我們自己偏差
[00:16:04.200 --> 00:16:08.240]  也把這個偏差的問題思想送給了
[00:16:08.240 --> 00:16:10.400]  你你你發給誰
[00:16:10.400 --> 00:16:13.040]  讓他也在那個錯誤的當中
[00:16:13.040 --> 00:16:14.720]  我們從我們自己改過來
[00:16:14.720 --> 00:16:16.680]  有以後碰到這種我就不發出去
[00:16:16.680 --> 00:16:20.080]  或者我就把它改成Christmas
[00:16:20.080 --> 00:16:23.640]  我只是告訴大家分享這個方面的
[00:16:23.640 --> 00:16:26.480]  所以這邊講耶穌耶穌
[00:16:26.480 --> 00:16:27.800]  耶穌的mission
[00:16:27.800 --> 00:16:29.720]  耶穌的宣教他自己來
[00:16:29.720 --> 00:16:32.200]  所以第一個宣教是應該是耶穌
[00:16:32.200 --> 00:16:34.440]  耶穌降世到世上來
[00:16:34.440 --> 00:16:38.480]  他是離開天上到地上
[00:16:38.480 --> 00:16:40.120]  他是宣教士
[00:16:40.120 --> 00:16:41.680]  所以這個也很明顯的
[00:16:41.680 --> 00:16:43.640]  也讓我們提醒
[00:16:43.640 --> 00:16:45.520]  讓我們明白
[00:16:45.520 --> 00:16:47.440]  好聖靈
[00:16:47.440 --> 00:16:48.800]  聖靈的mission
[00:16:48.800 --> 00:16:51.040]  來我們讀一下
[00:16:51.040 --> 00:16:55.040]  但寶慧師就是護因我的名
[00:16:55.040 --> 00:16:57.760]  所要拆來的聖靈
[00:16:57.760 --> 00:17:01.520]  他要將一切的事指教你們
[00:17:01.520 --> 00:17:04.600]  並且要叫你們想
[00:17:04.600 --> 00:17:07.160]  對你們所說的一切話
[00:17:07.160 --> 00:17:09.920]  約翰福音14章26節
[00:17:09.920 --> 00:17:11.200]  你看又是約翰福音
[00:17:11.200 --> 00:17:12.640]  都在約翰福音裡面
[00:17:12.640 --> 00:17:14.440]  講到這個宣教
[00:17:14.440 --> 00:17:16.760]  上帝的宣教
[00:17:16.760 --> 00:17:18.640]  才獨生子
[00:17:18.640 --> 00:17:20.680]  耶穌基督降生
[00:17:20.680 --> 00:17:21.840]  主耶穌基督
[00:17:21.840 --> 00:17:24.400]  他也是降生來到世上
[00:17:24.400 --> 00:17:26.240]  他做成宣教士
[00:17:26.240 --> 00:17:28.120]  連聖靈寶慧師
[00:17:28.120 --> 00:17:31.280]  他也是天父
[00:17:31.280 --> 00:17:34.280]  拆來的也是拆來的
[00:17:34.280 --> 00:17:38.440]  他是把一切真理來教訓我們的
[00:17:38.440 --> 00:17:40.080]  所以我們知道
[00:17:40.080 --> 00:17:42.000]  上帝的宣教
[00:17:42.000 --> 00:17:43.840]  主耶穌的宣教
[00:17:43.840 --> 00:17:48.680]  我們更了解聖靈也有宣教
[00:17:48.680 --> 00:17:51.920]  也是宣教士來到我們的心中
[00:17:51.920 --> 00:17:54.760]  在我們每個信主的人的心中
[00:17:54.760 --> 00:17:58.920]  我們再看看教會的宣教
[00:17:58.920 --> 00:18:01.840]  來我們一起再把這個讀一下
[00:18:01.840 --> 00:18:04.920]  我實實在在的告訴你們
[00:18:04.920 --> 00:18:08.520]  有人接待我所差遣的
[00:18:08.520 --> 00:18:12.040]  就是接待我
[00:18:12.040 --> 00:18:15.160]  就是接待差遣我的
[00:18:15.160 --> 00:18:19.320]  約翰福音13章20節
[00:18:19.320 --> 00:18:20.520]  主耶穌講
[00:18:20.520 --> 00:18:22.400]  主耶穌說我實在告訴你們
[00:18:22.400 --> 00:18:25.280]  有人接待我所差遣的
[00:18:25.280 --> 00:18:27.880]  主耶穌差遣
[00:18:27.880 --> 00:18:29.760]  那些門徒是他差遣的
[00:18:29.760 --> 00:18:31.080]  只要他差遣的
[00:18:31.080 --> 00:18:36.200]  接待我就是接待差遣我的
[00:18:36.200 --> 00:18:40.680]  也就是你要往上面看
[00:18:40.680 --> 00:18:42.280]  是誰做主的
[00:18:42.280 --> 00:18:44.240]  天父差遣主耶穌
[00:18:44.240 --> 00:18:46.840]  主耶穌差遣這些門徒
