
[00:00:00.000 --> 00:00:04.160]  想和大家看「市圖行傳」第二章
[00:09:40.600 --> 00:09:42.040]  使他復活了
[00:09:42.040 --> 00:09:44.760]  因為他願不能被死拘禁
[00:09:44.760 --> 00:09:46.120]  第二十七節
[00:09:46.120 --> 00:09:50.280]  因神必不讓你的聖者見紐懷
[00:09:50.280 --> 00:09:51.560]  第三十節
[00:09:51.560 --> 00:09:54.680]  既然大衛士先知他知道神曾向他起誓
[00:09:54.680 --> 00:09:58.840]  要從他的後裔中立一位坐在他的寶座上
[00:09:58.840 --> 00:10:03.160]  他預先看見了就講論基督的復活說
[00:10:03.160 --> 00:10:05.800]  他不被貼在陰間
[00:10:05.800 --> 00:10:08.120]  他的肉身也不見紐懷
[00:10:08.120 --> 00:10:10.440]  這耶穌神已經使他復活了
[00:10:10.440 --> 00:10:12.760]  我們都是這時的見證人
[00:10:12.760 --> 00:10:15.240]  他既被高舉在神的右邊
[00:10:15.240 --> 00:10:17.720]  又重復受了所應許的聖靈
[00:10:17.720 --> 00:10:21.720]  就把你們所看見所聽見的曉觀下來
[00:10:21.720 --> 00:10:22.840]  第三十六節
[00:10:22.840 --> 00:10:25.720]  故此以色列全家當確實知道
[00:10:25.720 --> 00:10:28.520]  你們釘在十字架上的這位耶穌
[00:10:28.520 --> 00:10:31.640]  神已經立他為主為基督了
[00:10:31.640 --> 00:10:32.520]  三十七節
[00:10:32.520 --> 00:10:33.560]  眾人聽見者說
[00:10:33.560 --> 00:10:36.760]  覺得宅心就對彼得和其餘的使徒說
[00:10:36.760 --> 00:10:39.080]  諸位弟兄我們該怎麼做呢?
[00:10:39.080 --> 00:10:40.280]  彼得對他們說
[00:10:40.280 --> 00:10:42.120]  你們各人要悔改
[00:10:42.120 --> 00:10:43.960]  奉耶穌基督的名受洗
[00:10:43.960 --> 00:10:45.560]  使你們的罪得赦免
[00:10:45.560 --> 00:10:47.640]  就會領受所賜的聖靈
[00:10:47.640 --> 00:10:50.680]  因為這應許施給你們和你們的兒女
[00:10:50.680 --> 00:10:53.240]  並一切在遠方的人就是
[00:10:53.240 --> 00:10:56.760]  給所有主我們的神所召來的人
[00:10:56.760 --> 00:10:57.560]  四十節
[00:10:57.560 --> 00:10:59.960]  彼得還用更多別的話作見證
[00:10:59.960 --> 00:11:01.080]  勸勉他們說
[00:11:01.080 --> 00:11:03.960]  你們當作自己脫離這歪曲的世代
[00:11:03.960 --> 00:11:06.440]  於是領受他話的人都受了洗
[00:11:06.440 --> 00:11:09.160]  那一天門徒約添了三千人
[00:11:09.160 --> 00:11:09.960]  四十二節
[00:11:09.960 --> 00:11:13.880]  他們都專注於使徒的教導和彼此的團契
[00:11:13.880 --> 00:11:15.240]  抹餅和祈禱
[00:11:15.240 --> 00:11:16.120]  四十四節
[00:11:16.120 --> 00:11:17.960]  信的人都聚在一起
[00:11:17.960 --> 00:11:22.120]  凡物供用四十六節天天同心合二
[00:11:22.120 --> 00:11:24.200]  行徹地在聖殿裡敬拜
[00:11:24.200 --> 00:11:25.720]  且在家中抹餅
[00:11:25.720 --> 00:11:28.360]  傳授奉喜坦誠的心用法
[00:11:28.360 --> 00:11:29.320]  讚美神
[00:11:29.320 --> 00:11:31.160]  得全體百姓的喜愛
[00:11:31.160 --> 00:11:32.600]  主張得救的人
[00:11:32.600 --> 00:11:34.440]  天天加給他們
[00:11:34.440 --> 00:11:35.480]  OK 讀完
[00:11:35.480 --> 00:11:39.320]  剛才叫大家留意
[00:11:39.320 --> 00:11:41.560]  三個的時間標籤有沒有留意
[00:11:41.560 --> 00:11:44.920]  第一個的時間標記是哪日
[00:11:44.920 --> 00:11:46.520]  單數的
[00:11:46.520 --> 00:11:48.920]  第一節五順節
[00:11:48.920 --> 00:11:49.720]  那一天
[00:11:49.720 --> 00:11:53.080]  所指的是彼得說這篇道的日子
[00:11:53.080 --> 00:11:56.120]  也是新約教會出生的大日子
[00:11:56.120 --> 00:11:57.000]  那一天
[00:11:57.000 --> 00:11:58.120]  聖靈降臨
[00:11:58.120 --> 00:11:59.640]  聖靈繞貫他們當中
[00:11:59.640 --> 00:12:01.400]  然後第二十節說到
[00:12:01.400 --> 00:12:03.160]  另一個日子
[00:12:03.160 --> 00:12:07.320]  在主大而光榮的日子
[00:12:07.320 --> 00:12:08.360]  這是什麼
[00:12:08.360 --> 00:12:10.600]  這其實就是我們在等的那一天
[00:12:10.600 --> 00:12:13.320]  就是我們可以叫新約教會的畢業日
[00:12:13.320 --> 00:12:14.840]  主在來的那一天
[00:12:14.840 --> 00:12:17.400]  今天第四十一節其實是說那一天
[00:12:17.400 --> 00:12:19.160]  其實是說他們那一天
[00:12:19.160 --> 00:12:21.560]  門徒添了三千人
[00:12:21.560 --> 00:12:23.880]  新約教會出生的大日子
[00:12:23.880 --> 00:12:26.120]  聖靈繞貫不止
[00:12:26.120 --> 00:12:28.920]  還有很多人接受了主耶穌基督
[00:12:28.920 --> 00:12:31.080]  這就是哪日
[00:12:31.080 --> 00:12:32.520]  第二個時間標籤
[00:12:32.520 --> 00:12:34.040]  那些日子
[00:12:34.040 --> 00:12:35.000]  是複數的
[00:12:35.000 --> 00:12:36.280]  有一段時間
[00:12:36.280 --> 00:12:37.720]  第十七節
[00:12:37.720 --> 00:12:39.240]  在末後的日子
[00:12:39.240 --> 00:12:40.120]  第十八節
[00:12:40.120 --> 00:12:41.560]  在那些日子
[00:12:41.560 --> 00:12:43.480]  都是指這一段的日子
[00:12:43.480 --> 00:12:45.880]  指的是我們叫做新約的時期
[00:12:45.880 --> 00:12:49.240]  就是我們現在所在的日子裏面
[00:12:49.240 --> 00:12:51.480]  他也說回之前
[00:12:51.480 --> 00:12:52.520]  二十九節
[00:12:52.520 --> 00:12:54.040]  他說大衛死了
[00:12:54.040 --> 00:12:54.920]  還埋葬了
[00:12:54.920 --> 00:12:57.080]  而且墳墓一直到今天
[00:12:57.080 --> 00:12:58.360]  還在我們說
[00:12:58.360 --> 00:13:00.120]  在這裏可以說
[00:13:00.120 --> 00:13:01.320]  是之前的日子
[00:13:01.320 --> 00:13:04.040]  他其實很清楚地分別了
[00:13:04.040 --> 00:13:06.040]  今天這個大日子
[00:13:06.040 --> 00:13:08.440]  之前和之後的分別
[00:13:08.440 --> 00:13:10.840]  第三個時間標籤是什麼
[00:13:10.840 --> 00:13:11.720]  天天
[00:13:11.720 --> 00:13:12.520]  Everyday
[00:13:12.520 --> 00:13:14.520]  廣東話我們可能是日日
[00:13:14.520 --> 00:13:16.120]  是全數的
[00:13:16.120 --> 00:13:17.800]  他們天天做些什麼
[00:13:17.800 --> 00:13:18.760]  同心合意
[00:13:18.760 --> 00:13:21.080]  在聖殿裏面祈禱
[00:13:21.080 --> 00:13:22.760]  他們抹餅
[00:13:22.760 --> 00:13:23.880]  這些是天天做的
[00:13:23.880 --> 00:13:24.680]  那又怎樣
[00:13:24.680 --> 00:13:28.200]  天天主張得救的人加急他們
[00:13:28.200 --> 00:13:31.720]  這個是新約時代的描述
[00:13:31.720 --> 00:13:33.000]  所以
[00:13:33.000 --> 00:13:35.160]  什麼時候用第二個時間標籤
[00:13:35.160 --> 00:13:36.360]  那些日子
[00:13:36.360 --> 00:13:39.560]  似乎是用來強調一些那段時間
[00:13:39.560 --> 00:13:41.000]  就是這個新約教會時間
[00:13:41.000 --> 00:13:44.360]  和其他之前時間不同的地方
[00:13:44.360 --> 00:13:45.960]  就是用那些日子來說
[00:13:45.960 --> 00:13:47.560]  第三個標籤
[00:13:47.560 --> 00:13:52.600]  天天就是描述這個時段裏面的常態
[00:13:52.600 --> 00:13:54.440]  就是天天都會司空見你
[00:13:54.440 --> 00:13:55.640]  有人信主就好
[00:13:55.640 --> 00:13:58.600]  不過你不會覺得是很奇怪的事情
[00:13:58.600 --> 00:14:00.760]  那是每天應該見到的事情
[00:14:00.760 --> 00:14:04.200]  所以就有這個三個的時間標籤
[00:14:04.200 --> 00:14:07.880]  其實在這三個的時間標籤之後
[00:14:07.880 --> 00:14:11.160]  其實是蘊含了三個的問題
[00:14:11.160 --> 00:14:13.240]  就是第一
[00:14:13.240 --> 00:14:15.640]  為什麼人要相信
[00:14:15.640 --> 00:14:18.040]  這個開始末世的大日子
[00:14:18.040 --> 00:14:20.200]  那一天已經到了
[00:14:20.200 --> 00:14:21.720]  為什麼
[00:14:21.720 --> 00:14:22.440]  第二
[00:14:22.440 --> 00:14:25.960]  就是末世這些那些日子
[00:14:25.960 --> 00:14:28.920]  人應該怎樣去過我們的生活
[00:14:28.920 --> 00:14:30.680]  好
[00:14:30.680 --> 00:14:31.560]  第三
[00:14:31.560 --> 00:14:34.200]  當人在末世那些日子過
[00:14:34.200 --> 00:14:36.360]  剛剛應該過的生活的時候
[00:14:36.360 --> 00:14:39.560]  可以天天預期到這些什麼
[00:14:39.560 --> 00:14:41.960]  我們應該見到的是什麼
[00:14:41.960 --> 00:14:43.080]  What
[00:14:43.080 --> 00:14:45.720]  所以這個three point sermon
[00:14:45.720 --> 00:14:48.680]  今天和大家說這個why, how, what
[00:14:48.680 --> 00:14:51.080]  那不是我發明的
[00:14:51.080 --> 00:14:54.200]  不過昨天我和Tracy說的時候
[00:14:54.200 --> 00:14:55.560]  Jane就走過來和我說
[00:14:55.560 --> 00:14:57.560]  李牧師你哪裏有些心
[00:14:57.560 --> 00:15:01.960]  她說其實你想我做些什麼呢
[00:15:01.960 --> 00:15:04.920]  這個問題值得首先拿出來討論
[00:15:04.920 --> 00:15:06.760]  釋經講道
[00:15:06.760 --> 00:15:10.360]  或者我們一般來說歸納式的釋經方法
[00:15:10.360 --> 00:15:13.800]  譬如我們教會推廣的十部釋經法
[00:15:13.800 --> 00:15:17.480]  對有些信徒未接觸過的是有些困難的
[00:15:17.480 --> 00:15:20.200]  因為不明白怎樣用
[00:15:20.200 --> 00:15:22.840]  研究了這三條問題怎樣用
[00:15:22.840 --> 00:15:26.680]  所以有些教會就索性不做釋經講道
[00:15:26.680 --> 00:15:28.840]  變成實用主題講道
[00:15:28.840 --> 00:15:33.080]  用講壇教你處理一些實際生活問題
[00:15:33.080 --> 00:15:35.080]  譬如怎樣化妝
[00:15:35.080 --> 00:15:36.280]  怎樣用手機
[00:15:36.280 --> 00:15:38.600]  怎樣管理家庭財務
[00:15:38.600 --> 00:15:44.840]  其實聖經作者如果真的在講這些題目的時候
[00:15:44.840 --> 00:15:46.680]  我們講壇也可以講的
[00:15:46.680 --> 00:15:49.720]  不用留在我們的社區中心做
[00:15:49.720 --> 00:15:54.600]  講壇講一些實用的問題是無可厚非的
[00:15:54.600 --> 00:15:56.360]  不過要小心的就是說
[00:15:56.360 --> 00:15:58.840]  我們有沒有變成了借題發揮
[00:15:58.840 --> 00:15:59.960]  抓了一兩三隻字
[00:15:59.960 --> 00:16:02.520]  然後就講了一些其實聖經沒有的東西
[00:16:02.520 --> 00:16:06.040]  因為講道的目的不是告訴你
[00:16:06.040 --> 00:16:09.560]  牧師想你做些什麼
[00:16:09.560 --> 00:16:12.760]  而是去研究透過這段經文
[00:16:12.760 --> 00:16:15.560]  聖經的作者想你做些什麼
[00:16:15.560 --> 00:16:19.800]  所以剛才和大家很快的看完《士徒行傳》第二章
[00:16:19.800 --> 00:16:21.320]  所以我們要問的問題是
[00:16:21.320 --> 00:16:25.880]  作者盧家醫生透過記載這一段歷史
[00:16:25.880 --> 00:16:28.120]  想你做些什麼呢
[00:16:28.120 --> 00:16:33.240]  換句話說如果我的分析是對的
[00:16:33.240 --> 00:16:37.320]  這三個問題確實就是《士徒行傳》第二章
[00:16:37.320 --> 00:16:39.400]  內容的精要所在
[00:16:39.400 --> 00:16:43.720]  作者盧家醫生叫我們今天做些什麼呢
[00:16:43.720 --> 00:16:49.240]  我的看法是盧家第一就是要我們明白原因
[00:16:49.240 --> 00:16:51.400]  不可以不求甚解
[00:16:51.400 --> 00:16:57.320]  為什麼耶穌就是舊約聖經所講的彌賽亞呢
[00:16:57.320 --> 00:17:04.040]  第二就是要做我們做彼得和耶路撒冷他面前聽眾的事情
[00:17:04.040 --> 00:17:05.800]  用他來做一個榜樣
[00:17:05.800 --> 00:17:08.040]  這個就是彼得說這個世代
[00:17:08.040 --> 00:17:11.160]  這個這段日子應該做的事情
[00:17:11.160 --> 00:17:12.360]  兩樣東西
[00:17:12.360 --> 00:17:15.400]  信徒好像彼得那樣就有責任傳福音
[00:17:15.400 --> 00:17:19.400]  聽福音的人就有責任去信耶穌
[00:17:19.400 --> 00:17:23.000]  怎樣知道我們真的做這件事呢
[00:17:23.000 --> 00:17:24.280]  這個就是第三樣東西
[00:17:24.280 --> 00:17:27.720]  就是當我們真的做了這件事
[00:17:27.720 --> 00:17:29.160]  信徒傳福音
[00:17:29.160 --> 00:17:32.920]  那些人聽到那些人去思想去信福音的時候
[00:17:32.920 --> 00:17:37.880]  我們就應該見到這個預期每天應該見到的事情
[00:17:37.880 --> 00:17:41.880]  我們就可以問這個是不是我們眼前見到的現實
[00:17:41.880 --> 00:17:47.720]  這個就是盧家想你和我做的事情
[00:17:47.720 --> 00:17:48.520]  所謂的應容
[00:17:48.520 --> 00:17:49.560]  所以下次不要問了
