
[00:00:00.000 --> 00:00:03.900]  好,我們一直在看這個舊約身經
[00:02:22.580 --> 00:02:25.580]  或者是上帝的幫助
[00:02:25.580 --> 00:02:27.580]  你要站在上帝那一面
[00:02:27.580 --> 00:02:30.580]  你怎麼樣可以站在上帝那一面
[00:02:30.580 --> 00:02:34.580]  就是你要明白他的教導
[00:02:34.580 --> 00:02:37.580]  所以這個書見的書是非常重要
[00:02:37.580 --> 00:02:39.580]  這個書代表了摩西五經
[00:02:39.580 --> 00:02:41.580]  你要熟讀摩西五經
[00:02:41.580 --> 00:02:43.580]  尤其是聖明記
[00:02:43.580 --> 00:02:44.580]  今天也是一樣
[00:02:44.580 --> 00:02:46.580]  今天我們會進入另外一本書
[00:02:46.580 --> 00:02:49.580]  但是你會發覺聖明記
[00:02:49.580 --> 00:02:51.580]  或者是摩西五經的教導
[00:02:51.580 --> 00:02:55.580]  跟這些書本都很有關係
[00:02:55.580 --> 00:03:00.580]  我們會不斷地看到這個從前的影子
[00:03:00.580 --> 00:03:04.580]  如果你上個禮拜跟我們有一直讀的話
[00:03:04.580 --> 00:03:06.580]  那應該今天已經讀到
[00:03:06.580 --> 00:03:09.580]  這個四世紀的第十一章十二章
[00:03:09.580 --> 00:03:12.580]  然後明天繼續十三十三
[00:03:12.580 --> 00:03:15.580]  下個禮拜到禮拜一二三的話
[00:03:15.580 --> 00:03:21.580]  你大概應該照我們的讀書計劃
[00:03:21.580 --> 00:03:24.580]  已經進入薩姆爾記
[00:03:24.580 --> 00:03:26.580]  但是下個禮拜我回來
[00:03:26.580 --> 00:03:31.580]  我還是會跟大家談一些關於路德記
[00:03:31.580 --> 00:03:35.580]  我說我們這兩本書要一起看
[00:03:35.580 --> 00:03:37.580]  我給它一個總題
[00:03:37.580 --> 00:03:41.580]  叫做亂世君王真究主
[00:03:41.580 --> 00:03:45.580]  在亂世裏面去尋找一個君王
[00:03:45.580 --> 00:03:49.580]  這個君王是我們的真的救主
[00:03:49.580 --> 00:03:53.580]  亂世君王這個真教主
[00:03:53.580 --> 00:03:57.580]  我要把四世紀跟路德記一起看
[00:03:57.580 --> 00:04:01.580]  因爲它們兩本書其實是雙胞胎
[00:04:01.580 --> 00:04:03.580]  可能我們不明白
[00:04:03.580 --> 00:04:06.580]  我們去看這個四世紀跟路德記
[00:04:06.580 --> 00:04:09.580]  我們覺得它們是兩本非常不一樣的書
[00:04:09.580 --> 00:04:12.580]  一個是講一羣民族的英雄
[00:04:12.580 --> 00:04:14.580]  叫做四世
[00:04:14.580 --> 00:04:16.580]  另外一個是一個小女子的故事
[00:04:16.580 --> 00:04:18.580]  好像很不一樣
[00:04:18.580 --> 00:04:21.580]  其實這兩本書是雙胞胎
[00:04:21.580 --> 00:04:23.580]  只是龍鳳胎很不一樣
[00:04:23.580 --> 00:04:29.580]  它們兩本書所說的都是君王的事情
[00:04:29.580 --> 00:04:31.580]  之前我想一兩年前
[00:04:31.580 --> 00:04:34.580]  我有講過四世紀跟路德記
[00:04:34.580 --> 00:04:37.580]  我也有在網上有錄下來
[00:04:37.580 --> 00:04:39.580]  所以如果你有興趣
[00:04:39.580 --> 00:04:42.580]  你可以回去真理廚房裏面
[00:04:42.580 --> 00:04:46.580]  去尋找我一套的四世紀的教導
[00:04:46.580 --> 00:04:50.580]  跟路德記另外一套的教導
[00:04:50.580 --> 00:04:54.580]  其中一個非常重要的關鍵或者元素就是
[00:04:54.580 --> 00:04:57.580]  其實這兩本書很有可能是
[00:04:57.580 --> 00:05:02.580]  在大魏在西伯倫做王之後
[00:05:02.580 --> 00:05:04.580]  但是還沒有做全以色列王
[00:05:04.580 --> 00:05:07.580]  君王的中間那七年半的時候
[00:05:07.580 --> 00:05:11.580]  在那段時間大魏在西伯倫做王
[00:05:11.580 --> 00:05:15.580]  但其實掃羅的兒子後裔
[00:05:15.580 --> 00:05:19.580]  還是在其他以色列那邊做王
[00:05:19.580 --> 00:05:22.580]  最後以色列是誰會統管
[00:05:22.580 --> 00:05:24.580]  其實沒有人知道
[00:05:24.580 --> 00:05:26.580]  有可能是大魏
[00:05:26.580 --> 00:05:29.580]  有可能是掃羅的後裔
[00:05:29.580 --> 00:05:32.580]  所以在這個時候
[00:05:32.580 --> 00:05:37.580]  聖經的作者就有寫了這兩本書
[00:05:37.580 --> 00:05:40.580]  這兩本書都是要告訴我們
[00:05:40.580 --> 00:05:42.580]  如果我們要做一個選擇的時候
[00:05:42.580 --> 00:05:45.580]  我們必須要學大魏
[00:05:45.580 --> 00:05:47.580]  所以這個是爲大魏賣廣告
[00:05:47.580 --> 00:05:52.580]  所以四世紀的一個小題目會是什麼呢
[00:05:52.580 --> 00:05:55.580]  掃羅實非皆選
[00:05:55.580 --> 00:05:59.580]  路德記大魏纔是閻君
[00:05:59.580 --> 00:06:02.580]  如果你這樣看的時候
[00:06:02.580 --> 00:06:03.580]  你可能覺得很奇怪
[00:06:03.580 --> 00:06:06.580]  你說你牧師怎麼可能是講掃羅
[00:06:06.580 --> 00:06:09.580]  掃羅根本就沒有在四世紀裏面出現
[00:06:09.580 --> 00:06:12.580]  是 掃羅是沒有在四世紀裏面出現
[00:06:12.580 --> 00:06:15.580]  但是掃羅的支派汴亞民
[00:06:15.580 --> 00:06:17.580]  有在四世紀裏面出現
[00:06:17.580 --> 00:06:22.580]  而且經常會跟尤達對比
[00:06:22.580 --> 00:06:27.580]  告訴你爲什麼汴亞民不是一個好的支派
[00:06:27.580 --> 00:06:30.580]  爲什麼從汴亞民出來的掃羅
[00:06:30.580 --> 00:06:33.580]  不應該是我們的君王
[00:06:33.580 --> 00:06:36.580]  而是尤達的君王
[00:06:36.580 --> 00:06:37.580]  到路德記
[00:06:37.580 --> 00:06:40.580]  在四世紀裏面大魏的名字沒有出來
[00:06:40.580 --> 00:06:42.580]  但是大魏的支派有出來
[00:06:42.580 --> 00:06:44.580]  在路德記很奇妙的
[00:06:44.580 --> 00:06:46.580]  大魏的名字出來
[00:06:46.580 --> 00:06:49.580]  大魏原來是路德的孫子
[00:06:49.580 --> 00:06:51.580]  那這就創造了一個問題
[00:06:51.580 --> 00:06:54.580]  因爲路德不是一個以色列人
[00:06:54.580 --> 00:06:57.580]  他是外邦人 是摩亞人
[00:06:57.580 --> 00:06:59.580]  所以這問題是說
[00:06:59.580 --> 00:07:01.580]  那到底我們該不該選大魏
[00:07:01.580 --> 00:07:05.580]  原來他的血液裏面不是正統的
[00:07:05.580 --> 00:07:08.580]  他是有外邦人的血統
[00:07:08.580 --> 00:07:11.580]  所以整本路德記就告訴你
[00:07:11.580 --> 00:07:14.580]  儘管這個小女子不是以色列人
[00:07:14.580 --> 00:07:15.580]  是外邦人
[00:07:15.580 --> 00:07:18.580]  其實她的生活
[00:07:18.580 --> 00:07:19.580]  她的一生
[00:07:19.580 --> 00:07:21.580]  她整個人所做的一切
[00:07:21.580 --> 00:07:23.580]  她信仰的告白等等
[00:07:23.580 --> 00:07:25.580]  是一個真以色列人
[00:07:25.580 --> 00:07:27.580]  原來真以色列人
[00:07:27.580 --> 00:07:31.580]  不是血統上面的真以色列人
[00:07:31.580 --> 00:07:33.580]  而是在信心方面
[00:07:33.580 --> 00:07:35.580]  真正的以色列人
[00:07:35.580 --> 00:07:40.580]  這也可以說是成就了
[00:07:40.580 --> 00:07:44.580]  我們曾經說生命記裏面的教導
[00:07:44.580 --> 00:07:46.580]  你的心要受隔離
[00:07:46.580 --> 00:07:50.580]  以至你可以心裏面深深地愛上
[00:07:50.580 --> 00:07:53.580]  那路德就是一個這樣的樣板
[00:07:53.580 --> 00:07:56.580]  我想跟你讀一點聖經
[00:07:56.580 --> 00:07:59.580]  你就會更加清楚地明白
[00:07:59.580 --> 00:08:02.580]  約蘇亞記第一章第一節這樣說
[00:08:02.580 --> 00:08:06.580]  耶和華的僕人摩西死了以後
[00:08:06.580 --> 00:08:08.580]  耶和華對摩西的助手
[00:08:08.580 --> 00:08:10.580]  論得而止
[00:08:10.580 --> 00:08:11.580]  約蘇亞說
[00:08:11.580 --> 00:08:13.580]  現在你要起來
[00:08:13.580 --> 00:08:16.580]  你要帶領以色列人過約旦
[00:08:16.580 --> 00:08:18.580]  如果有人問你
[00:08:18.580 --> 00:08:22.580]  約蘇亞是一本關於什麼的書
[00:08:22.580 --> 00:08:23.580]  那你可以說
[00:08:23.580 --> 00:08:26.580]  約蘇亞是關於一本繼承的書
[00:08:26.580 --> 00:08:28.580]  摩西死了
[00:08:28.580 --> 00:08:32.580]  那誰去繼承摩西的地位呢
[00:08:32.580 --> 00:08:34.580]  所以在約蘇亞記一開始的時候
[00:08:34.580 --> 00:08:37.580]  就告訴你是約蘇亞他的助手
[00:08:37.580 --> 00:08:41.580]  現在約蘇亞要帶領以色列人過約旦
[00:08:41.580 --> 00:08:45.580]  正如當年摩西帶領他們過紅海
[00:08:45.580 --> 00:08:48.580]  如果你相比這個開始
[00:08:48.580 --> 00:08:49.580]  跟十世紀的開始
[00:08:49.580 --> 00:08:54.580]  你會發覺他們有一些很像的地方
[00:08:54.580 --> 00:08:57.580]  尤其如果你回去去看原文的時候就更加
[00:08:57.580 --> 00:08:59.580]  十世紀開始的時候就這樣
[00:08:59.580 --> 00:09:01.580]  約蘇亞死後
[00:09:01.580 --> 00:09:04.580]  以色列人求問耶和華
[00:09:04.580 --> 00:09:06.580]  約蘇亞死後
[00:09:06.580 --> 00:09:08.580]  之前是摩西死後
[00:09:08.580 --> 00:09:10.580]  誰應該帶領我們
[00:09:10.580 --> 00:09:12.580]  現在是約蘇亞死後
[00:09:12.580 --> 00:09:14.580]  誰應該帶領我們呢
[00:09:14.580 --> 00:09:16.580]  回答這個答案不是一個人
[00:09:16.580 --> 00:09:18.580]  是一個支派
[00:09:18.580 --> 00:09:23.580]  我們中間誰當首先上去攻打迦南呢
[00:09:23.580 --> 00:09:28.580]  答案耶和華說尤大要先上去
[00:09:28.580 --> 00:09:29.580]  不是一個人是尤大
[00:09:29.580 --> 00:09:30.580]  但是我們知道
[00:09:30.580 --> 00:09:33.580]  如果剛纔我所說的背景是對的話
[00:09:33.580 --> 00:09:34.580]  只有兩個選擇
[00:09:34.580 --> 00:09:37.580]  一個是大魏家
[00:09:37.580 --> 00:09:39.580]  一個是掃羅家
[00:09:39.580 --> 00:09:41.580]  尤大代表了大魏家
[00:09:41.580 --> 00:09:45.580]  所以整本十世紀都朝向這個方向
[00:09:45.580 --> 00:09:50.580]  路德紀也是跟十世紀有一個很相連的關係
[00:09:50.580 --> 00:09:54.580]  因爲他的背景就是世世統治的時候
[00:09:54.580 --> 00:09:56.580]  是一個需要君王的時候
[00:09:56.580 --> 00:09:57.580]  是一個沒有君王的時候
[00:09:57.580 --> 00:10:00.580]  你看到路德紀的結束是怎麼樣
[00:10:00.580 --> 00:10:05.580]  這是法勒斯的後代
[00:10:05.580 --> 00:10:09.580]  法勒斯是一個在創世紀裏面出現過的明治
[00:10:09.580 --> 00:10:13.580]  但是更重要的是這是某某的後代
[00:10:13.580 --> 00:10:16.580]  這句話是在
[00:10:16.580 --> 00:10:18.580]  如果你有聽過我講創世紀的時候
[00:10:18.580 --> 00:10:21.580]  在創世紀裏面不斷出現
[00:10:21.580 --> 00:10:23.580]  所以從某個角度來說
[00:10:23.580 --> 00:10:25.580]  路德紀是告訴你
[00:10:25.580 --> 00:10:29.580]  我現在是繼續創世紀
[00:10:29.580 --> 00:10:32.580]  創世紀是講墮落救恩的三部曲
[00:10:32.580 --> 00:10:35.580]  這個救恩繼續留下來
[00:10:35.580 --> 00:10:37.580]  我想你看看他留到哪裏
[00:10:37.580 --> 00:10:39.580]  他留到大魏的後裔
[00:10:39.580 --> 00:10:42.580]  但是大魏的後裔從法勒斯到大魏
[00:10:42.580 --> 00:10:44.580]  經過了波亞斯
[00:10:44.580 --> 00:10:47.580]  經過了波亞斯就是經過了路德
[00:10:47.580 --> 00:10:50.580]  是這樣的一個故事
[00:10:50.580 --> 00:10:52.580]  一個君王的故事
[00:10:52.580 --> 00:10:56.580]  我們今天主要是希望可以看多一點
[00:10:56.580 --> 00:10:58.580]  這個四世紀
[00:10:58.580 --> 00:11:02.580]  所以我想幫你看看
[00:11:02.580 --> 00:11:05.580]  整個四世紀的寫作的一個架構
[00:11:05.580 --> 00:11:07.580]  非常有趣的架構
[00:11:07.580 --> 00:11:10.580]  我們說四世紀是關於世事的
[00:11:10.580 --> 00:11:12.580]  如果我問你有多少個世事
[00:11:12.580 --> 00:11:14.580]  你會怎麼回答呢
[00:11:14.580 --> 00:11:16.580]  答案是十二個
[00:11:16.580 --> 00:11:17.580]  他給你有十二個
[00:11:17.580 --> 00:11:20.580]  當中有六個是大世事
[00:11:20.580 --> 00:11:22.580]  就是他們的故事會比較長
[00:11:22.580 --> 00:11:24.580]  有六個是小世事
[00:11:24.580 --> 00:11:27.580]  小世事的故事只有一節
[00:11:27.580 --> 00:11:32.580]  有一個人他得聖
[00:11:32.580 --> 00:11:35.580]  然後他有多少年的和平
[00:11:35.580 --> 00:11:38.580]  就這樣小世事大世事
[00:11:38.580 --> 00:11:41.580]  當你很仔細去看四世紀的時候
[00:11:41.580 --> 00:11:43.580]  你發覺四世紀裏面
[00:11:43.580 --> 00:11:46.580]  大世事小世事的寫作手法
[00:11:46.580 --> 00:11:48.580]  是非常特殊的
[00:11:48.580 --> 00:11:52.580]  所有介紹大世事的故事的開始都是這樣
[00:11:52.580 --> 00:11:55.580]  他們以色列人
[00:11:55.580 --> 00:11:58.580]  行耶和華眼中看爲惡的事
[00:11:58.580 --> 00:12:03.580]  後來又行耶和華眼中看爲惡的事
[00:12:03.580 --> 00:12:06.580]  他用這個formula
[00:12:06.580 --> 00:12:09.580]  介紹這句話來介紹一個大世事
[00:12:09.580 --> 00:12:11.580]  但是到小世事的時候
[00:12:11.580 --> 00:12:13.580]  他的介紹很簡單
[00:12:13.580 --> 00:12:15.580]  什麼某某人之後
[00:12:15.580 --> 00:12:17.580]  又有一個小世事出來
[00:12:17.580 --> 00:12:19.580]  所以他用兩種
[00:12:19.580 --> 00:12:21.580]  你一看到那個介紹的方法
[00:12:21.580 --> 00:12:24.580]  你就知道後面的是大世事還是小世事
[00:12:24.580 --> 00:12:29.580]  現在我想你留心看看大世事跟小世事的排列
[00:12:29.580 --> 00:12:32.580]  他們不是說先寫所有的大世事
[00:12:32.580 --> 00:12:34.580]  然後寫所有的小世事
[00:12:34.580 --> 00:12:36.580]  也不是先寫所有的小世事
[00:12:36.580 --> 00:12:38.580]  然後寫所有的大世事
[00:12:38.580 --> 00:12:41.580]  小世事跟大世事是插在一起的
[00:12:41.580 --> 00:12:44.580]  但是我想你留意他們插的時候
[00:12:44.580 --> 00:12:47.580]  也有一個特識
[00:12:47.580 --> 00:12:49.580]  那特識是怎麼樣呢
[00:12:49.580 --> 00:12:55.580]  第一個大世事跟第二個大世事中間有多少個小世事
[00:12:55.580 --> 00:12:57.580]  零個
[00:12:57.580 --> 00:13:01.580]  第二個跟第三個大世事中間有多少個小世事
[00:13:01.580 --> 00:13:03.580]  一個
[00:13:03.580 --> 00:13:10.580]  第四個大世事跟第五個大世事中間有多少個小世事
[00:13:10.580 --> 00:13:11.580]  兩個
[00:13:11.580 --> 00:13:15.580]  第五個大世事跟第六個最後一個大世事
[00:13:15.580 --> 00:13:19.580]  中間有多少個小世事 三個
[00:13:19.580 --> 00:13:22.580]  這兩個我想再回來看
[00:13:22.580 --> 00:13:26.580]  就是說他畫了兩個部分
[00:13:26.580 --> 00:13:32.580]  第一個部分是有三個大世事一個小世事
[00:13:32.580 --> 00:13:37.580]  第二個部分是有三個大世事跟五個小世事
[00:13:37.580 --> 00:13:39.580]  那我們怎麼知道是這樣呢
[00:13:39.580 --> 00:13:45.580]  因爲在你的聖經裏面
[00:13:45.580 --> 00:13:48.580]  他們行了耶和華眼中看爲二的事
[00:13:48.580 --> 00:13:50.580]  又行又行
[00:13:50.580 --> 00:13:52.580]  你看到在你的聖經裏面
[00:13:52.580 --> 00:13:54.580]  應該是第六章十四集
[00:13:54.580 --> 00:13:58.580]  第六章介紹第四個大世事的時候
[00:13:58.580 --> 00:14:00.580]  他會翻譯作又行
[00:14:00.580 --> 00:14:02.580]  其實是翻錯了
[00:14:02.580 --> 00:14:03.580]  在原文沒有又行
[00:14:03.580 --> 00:14:05.580]  在原文是行
[00:14:05.580 --> 00:14:08.580]  所以整個那一組是結束了
[00:14:08.580 --> 00:14:10.580]  他重新開另外一組
[00:14:10.580 --> 00:14:17.580]  所以我們說他變成了兩個向下跑的螺旋
[00:14:17.580 --> 00:14:21.580]  整本四十集告訴我們以色列的屬靈光景
[00:14:21.580 --> 00:14:25.580]  他們的屬靈光景越來越糟
[00:14:25.580 --> 00:14:28.580]  每一個時勢比前面的時勢都更糟
[00:14:28.580 --> 00:14:30.580]  越來越糟
[00:14:30.580 --> 00:14:36.580]  而且他們越來越糟的速度越來越快
[00:14:36.580 --> 00:14:37.580]  越來越強
[00:14:37.580 --> 00:14:41.580]  所以就是0123的緣由
[00:14:41.580 --> 00:14:47.580]  如果你仔細去看看那些事實的名字
[00:14:47.580 --> 00:14:53.580]  還有他們的字裏的地方
[00:14:53.580 --> 00:14:55.580]  聖經學家告訴我們
[00:14:55.580 --> 00:15:00.580]  我們大體上都知道他們從哪一個支派裏面出來
[00:15:00.580 --> 00:15:03.580]  可能只有一兩個我們有點要猜想
[00:15:03.580 --> 00:15:05.580]  如果聖經學家是猜得對的時候
[00:15:05.580 --> 00:15:06.580]  那就有趣了
[00:15:06.580 --> 00:15:14.580]  因爲這十二個事實剛好代表了十二個支派
[00:15:14.580 --> 00:15:17.580]  每一個支派裏面都有一個代表
[00:15:17.580 --> 00:15:21.580]  所以我記得兩三年前我在講時事記的時候
[00:15:21.580 --> 00:15:22.580]  我給他一個題目
[00:15:22.580 --> 00:15:27.580]  我說認清候選人投票選賢能
[00:15:27.580 --> 00:15:30.580]  因爲他十二支派裏面都有一個代表
[00:15:30.580 --> 00:15:34.580]  然後讓你在十二支派裏面去學習
[00:15:34.580 --> 00:15:37.580]  就去選擇哪一個
[00:15:37.580 --> 00:15:40.580]  當然選擇是第一個
[00:15:40.580 --> 00:15:41.580]  第一個你看到是誰
[00:15:41.580 --> 00:15:45.580]  是一個猶大支派的事實
[00:15:45.580 --> 00:15:48.580]  猶大當然是代表了大衛
[00:15:48.580 --> 00:15:50.580]  這個是一個重要的
[00:15:50.580 --> 00:15:54.580]  大衛在前面我們要選大衛
[00:15:54.580 --> 00:15:56.580]  但是另外一個很重要的
[00:15:56.580 --> 00:16:02.580]  整個故事告訴你看到以色列人的樹林光景一直向下走
[00:16:02.580 --> 00:16:06.580]  以至最後的那個事實叫川星
[00:16:06.580 --> 00:16:10.580]  它是一個很壞很壞很壞的一個事實
[00:16:10.580 --> 00:16:13.580]  所以你不要想川星我們也可以跟他們
[00:16:13.580 --> 00:16:16.580]  跟他去學習一些沒有東西好學的
[00:16:16.580 --> 00:16:19.580]  川星是一個怎麼樣的事實
[00:16:19.580 --> 00:16:20.580]  很簡單
[00:16:20.580 --> 00:16:27.580]  他是一個做自己眼睛看爲對的事情的事實
[00:16:27.580 --> 00:16:29.580]  但是他眼睛看爲對的事實
[00:16:29.580 --> 00:16:32.580]  是上帝眼中看爲惡的事實
[00:16:32.580 --> 00:16:36.580]  這是一個不斷出現的一個主題
[00:16:36.580 --> 00:16:37.580]  然後到川星的時候
[00:16:37.580 --> 00:16:38.580]  這個三省的時候
[00:16:38.580 --> 00:16:41.580]  你記得他看到一個女人
[00:16:41.580 --> 00:16:43.580]  雖然這個女人是一個外邦女子
[00:16:43.580 --> 00:16:45.580]  他說我就是要她
[00:16:45.580 --> 00:16:49.580]  爲什麼因爲她在我眼睛看爲對
[00:16:49.580 --> 00:16:51.580]  但是在耶和華眼中看爲惡
[00:16:51.580 --> 00:16:55.580]  所以最後因爲以色列人整體他們的領袖
[00:16:55.580 --> 00:16:57.580]  他們的樹林光景
[00:16:57.580 --> 00:16:59.580]  所以最後有四個呼喊
[00:16:59.580 --> 00:17:04.580]  以色列人國中沒有王
[00:17:04.580 --> 00:17:05.580]  不是沒有王
[00:17:05.580 --> 00:17:07.580]  而是沒有一個好的王帝
[00:17:07.580 --> 00:17:12.580]  當時掃羅應該已經是掃羅的朝代
[00:17:12.580 --> 00:17:13.580]  但是他要告訴我們
[00:17:13.580 --> 00:17:15.580]  掃羅不是一個好的君王
[00:17:15.580 --> 00:17:17.580]  我們需要一個好的君王
[00:17:17.580 --> 00:17:19.580]  以致他可以帶領我們做
[00:17:19.580 --> 00:17:23.580]  耶和華眼中看爲美的事情
[00:17:23.580 --> 00:17:29.580]  而不是單單做自己眼中看爲對的事情
[00:17:29.580 --> 00:17:31.580]  我的介紹到這裏
[00:17:31.580 --> 00:17:35.580]  我想帶你去看看一個
[00:17:35.580 --> 00:17:38.580]  大家都可能挺熟悉的故事
[00:17:38.580 --> 00:17:42.580]  這是耶和華的故事
[00:17:42.580 --> 00:17:46.580]  耶和華是其中一個事實
[00:17:46.580 --> 00:17:49.580]  這個是一個不好的事實
[00:17:49.580 --> 00:17:54.580]  耶和華代表了以色列人的一個樹林的光景
[00:17:54.580 --> 00:17:57.580]  在耶和華的故事裏面
[00:17:57.580 --> 00:18:01.580]  讓我們看到他跟上帝的關係是怎麼樣
[00:18:01.580 --> 00:18:03.580]  然後告訴我們
[00:18:03.580 --> 00:18:05.580]  耶和華是一個
[00:18:05.580 --> 00:18:09.580]  或者是當時的猶太人是怎麼樣的一羣人
[00:18:09.580 --> 00:18:10.580]  我想跟你讀讀這個
[00:18:10.580 --> 00:18:12.580]  大家都非常熟悉的故事
[00:18:12.580 --> 00:18:17.580]  四世紀第十一章第三十世紀第三十世紀這樣說
[00:18:17.580 --> 00:18:20.580]  耶和華他回米氏巴去
[00:18:20.580 --> 00:18:22.580]  他打仗贏了
[00:18:22.580 --> 00:18:24.580]  回到自己的家
[00:18:24.580 --> 00:18:28.580]  看到他女兒拿着手骨跳舞出來迎接他
[00:18:28.580 --> 00:18:30.580]  非常高興的事情
[00:18:30.580 --> 00:18:33.580]  她是耶和華的獨生女
[00:18:33.580 --> 00:18:34.580]  更加高興
[00:18:34.580 --> 00:18:38.580]  除了她以外沒有別的兒女寶貝女
[00:18:38.580 --> 00:18:42.580]  來歡迎爸爸戰勝回家
[00:18:42.580 --> 00:18:45.580]  耶和華他一看見她就撕裂衣服說
[00:18:45.580 --> 00:18:47.580]  哀哉 我的女兒啊
[00:18:47.580 --> 00:18:49.580]  你使我非常悲痛
[00:18:49.580 --> 00:18:53.580]  教我十分爲難了
[00:18:53.580 --> 00:18:56.580]  因爲我已經向耶和華開了口
[00:18:56.580 --> 00:18:58.580]  不能收回
[00:18:58.580 --> 00:19:00.580]  他開了什麼口
[00:19:00.580 --> 00:19:02.580]  收回什麼東西
[00:19:02.580 --> 00:19:03.580]  不能收回
[00:19:03.580 --> 00:19:04.580]  我們不知道
[00:19:04.580 --> 00:19:06.580]  繼續看下去
[00:19:06.580 --> 00:19:08.580]  他的女兒對他說
[00:19:08.580 --> 00:19:09.580]  我的父親啊
[00:19:09.580 --> 00:19:11.580]  你既向耶和華開了口
[00:19:11.580 --> 00:19:15.580]  就當照你口中所說的向我行
[00:19:15.580 --> 00:19:18.580]  因爲耶和華已經在你的仇敵
[00:19:18.580 --> 00:19:22.580]  雅門人身上爲你報了仇
[00:19:22.580 --> 00:19:23.580]  這裏開始明白了
[00:19:23.580 --> 00:19:26.580]  他向耶和華開了口
[00:19:26.580 --> 00:19:32.580]  以致他的仇敵雅門人會輸給他
[00:19:32.580 --> 00:19:35.580]  所以你從這個角度來看
[00:19:35.580 --> 00:19:36.580]  你知道發生什麼事情
[00:19:36.580 --> 00:19:39.580]  他跟耶和華髮了一個誓言
[00:19:39.580 --> 00:19:41.580]  宣誓
[00:19:41.580 --> 00:19:42.580]  是什麼呢
[00:19:42.580 --> 00:19:46.580]  他說如果你讓我打贏雅門人
[00:19:46.580 --> 00:19:48.580]  如果你讓我得勝仗
[00:19:48.580 --> 00:19:50.580]  我會怎麼樣呢
[00:19:50.580 --> 00:19:51.580]  我回家的路上
[00:19:51.580 --> 00:19:53.580]  第一個看見的東西
[00:19:53.580 --> 00:19:56.580]  我會獻它爲祭
[00:19:56.580 --> 00:19:59.580]  他說我現在這句話已經出口
[00:19:59.580 --> 00:20:02.580]  我不能收回
[00:20:02.580 --> 00:20:05.580]  我想你留意兩件事
[00:20:05.580 --> 00:20:06.580]  在這個故事裏面
[00:20:06.580 --> 00:20:09.580]  第一個耶和華在這個故事裏面
