
[00:00:00.000 --> 00:00:01.580]  大家看看這幅相
[00:05:46.320 --> 00:05:49.320]  三章十二節到四章一節這個段落
[00:05:49.320 --> 00:05:52.320]  就是說到信徒既然已經成為新造的人
[00:05:52.320 --> 00:05:55.320]  他們在教會和在家裏
[00:05:55.320 --> 00:05:57.320]  應該要有怎樣的行事為人呢?
[00:05:57.320 --> 00:05:59.320]  怎樣的生活表現呢?
[00:05:59.320 --> 00:06:04.320]  今天我要和大家看三章十二至十七節
[00:06:04.320 --> 00:06:08.320]  而這段亦是座落在剛才我所說的其中一部份
[00:06:08.320 --> 00:06:11.320]  就是說到基督徒在教會的生活上
[00:06:11.320 --> 00:06:15.320]  應該有甚麼規範和表現
[00:06:15.320 --> 00:06:16.320]  在這段經文裏面
[00:06:16.320 --> 00:06:19.320]  第一個看到我們應該有的表現
[00:06:19.320 --> 00:06:24.320]  就是信徒之間應該是以愛心來相待
[00:06:24.320 --> 00:06:26.320]  我們一起來讀
[00:06:26.320 --> 00:06:30.320]  所以你們既是神的選民
[00:06:30.320 --> 00:06:32.320]  聖潔蒙愛的人
[00:06:32.320 --> 00:06:34.320]  就要存憐憫
[00:06:34.320 --> 00:06:39.320]  因此謙虛溫柔忍耐的心
[00:06:39.320 --> 00:06:42.320]  保羅在這裏首先提出
[00:06:42.320 --> 00:06:44.320]  你們是神的選民
[00:06:44.320 --> 00:06:46.320]  其實在舊約裏
[00:06:46.320 --> 00:06:51.320]  只有以色列人才可以成為神的選民
[00:06:51.320 --> 00:06:53.320]  唯有以色列人可以
[00:06:53.320 --> 00:06:58.320]  但保羅對這些哥羅西教會的信徒來說
[00:06:58.320 --> 00:07:00.320]  你們是神的選民
[00:07:00.320 --> 00:07:01.320]  我們來看看
[00:07:01.320 --> 00:07:06.320]  哥羅西其實是在今天的土耳其的西南部
[00:07:06.320 --> 00:07:09.320]  其實距離耶路撒冷很遠
[00:07:09.320 --> 00:07:15.320]  而哥羅西教會其實是一群非猶太人
[00:07:15.320 --> 00:07:16.320]  即是他們是外邦人
[00:07:16.320 --> 00:07:18.320]  以外邦人為主的一群
[00:07:18.320 --> 00:07:21.320]  一間主要是外邦人的教會
[00:07:21.320 --> 00:07:24.320]  但保羅說你們這群外邦人
[00:07:24.320 --> 00:07:26.320]  都是神的選民
[00:07:26.320 --> 00:07:28.320]  你們成為神的選民
[00:07:28.320 --> 00:07:29.320]  成為神的兒女
[00:07:29.320 --> 00:07:31.320]  不是因著你們的國籍
[00:07:31.320 --> 00:07:33.320]  而是因著你們的信
[00:07:33.320 --> 00:07:37.320]  因著你們信這位主耶穌
[00:07:37.320 --> 00:07:39.320]  你們就成為神的兒女
[00:07:39.320 --> 00:07:41.320]  亦成為神的選民
[00:07:41.320 --> 00:07:45.320]  你們是聖潔蒙愛的
[00:07:45.320 --> 00:07:50.320]  這群神的選民應該有什麼質素呢?
[00:07:50.320 --> 00:07:52.320]  這節的經文裏有一個字
[00:07:52.320 --> 00:07:53.320]  就是「全」字
[00:07:53.320 --> 00:07:57.320]  它說你要「全憐憫恩慈謙虛溫柔忍耐的心」
[00:07:57.320 --> 00:08:00.320]  這個「全」字在原文解作「穿上」
[00:08:00.320 --> 00:08:03.320]  即是穿衣的「穿上」
[00:08:03.320 --> 00:08:07.320]  其實在第九和第十節裏提到
[00:08:07.320 --> 00:08:09.320]  「穿上了新人」
[00:08:09.320 --> 00:08:13.320]  這個「穿上」和「全」字是同一個字
[00:08:13.320 --> 00:08:15.320]  即是穿衣的意思
[00:08:15.320 --> 00:08:18.320]  意思是作為神的選民
[00:08:18.320 --> 00:08:21.320]  我們應該脫掉舊的衣服
[00:08:21.320 --> 00:08:23.320]  穿上一件新的衣服
[00:08:23.320 --> 00:08:28.320]  而這件新的衣服就有這五種美德
[00:08:28.320 --> 00:08:32.320]  並且在這一切之外
[00:08:32.320 --> 00:08:34.320]  要「全著愛心」
[00:08:34.320 --> 00:08:37.320]  「愛心就是聯絡全得的」
[00:08:37.320 --> 00:08:40.320]  即是在這五種美德之外
[00:08:40.320 --> 00:08:42.320]  還要加上「愛心」
[00:08:42.320 --> 00:08:45.320]  「愛心」就是將這些美德聯繫起來
[00:08:45.320 --> 00:08:47.320]  成為一個整體
[00:08:47.320 --> 00:08:49.320]  就好像你穿上幾件衣服
[00:08:49.320 --> 00:08:51.320]  然後你穿上一條腰帶
[00:08:51.320 --> 00:08:54.320]  整個人就精神齊全
[00:08:54.320 --> 00:08:56.320]  「憐憫恩慈」
[00:08:56.320 --> 00:08:59.320]  「謙虛溫柔忍耐愛心」
[00:08:59.320 --> 00:09:01.320]  這幾種的質素
[00:09:01.320 --> 00:09:04.320]  其實都是和我們的人際關係有關
[00:09:04.320 --> 00:09:07.320]  我們怎樣去具體落實呢?
[00:09:07.320 --> 00:09:10.320]  接著保羅在第十三節就這樣說
[00:09:10.320 --> 00:09:13.320]  「倘若這人與那人有嫌隙
[00:09:13.320 --> 00:09:16.320]  總要彼此包容彼此饒恕
[00:09:16.320 --> 00:09:18.320]  主怎樣饒恕了你們
[00:09:18.320 --> 00:09:21.320]  你們也要怎樣饒恕人」
[00:09:21.320 --> 00:09:24.320]  我們可以想像
[00:09:24.320 --> 00:09:30.320]  保羅是不會無的放矢的
[00:09:30.320 --> 00:09:33.320]  保羅在這裡提到人與人之間的嫌隙
[00:09:33.320 --> 00:09:36.320]  他應該是聽聞一些風聲
[00:09:36.320 --> 00:09:40.320]  知道教會裡有些人事糾紛
[00:09:40.320 --> 00:09:42.320]  所以他就在這裡特別提到
[00:09:42.320 --> 00:09:44.320]  我們信徒之間的相處
[00:09:44.320 --> 00:09:47.320]  要有這幾樣的美德
[00:09:47.320 --> 00:09:49.320]  記得哪幾樣嗎?
[00:09:49.320 --> 00:09:51.320]  「憐憫恩慈」
[00:09:51.320 --> 00:09:55.320]  「謙虛溫柔忍耐愛心」
[00:09:55.320 --> 00:09:58.320]  還要加上「饒恕」
[00:09:58.320 --> 00:10:01.320]  在這裡我就不打算詳細解釋這幾點
[00:10:01.320 --> 00:10:03.320]  我相信大家都聽過很多
[00:10:03.320 --> 00:10:05.320]  今天我就想和大家一起看看
[00:10:05.320 --> 00:10:09.320]  保羅怎樣具體地落實這幾種美德
[00:10:09.320 --> 00:10:11.320]  我們揭開聖經
[00:10:11.320 --> 00:10:14.320]  在哥羅西書的最後一部分
[00:10:14.320 --> 00:10:17.320]  即是四章七至十八節
[00:10:17.320 --> 00:10:21.320]  四章第七至十八節
[00:10:21.320 --> 00:10:24.320]  在最後的部分段落裡
[00:10:24.320 --> 00:10:26.320]  有一個很特別的地方
[00:10:26.320 --> 00:10:29.320]  就是這段裡出現了很多人物
[00:10:29.320 --> 00:10:31.320]  保羅提到很多人名
[00:10:31.320 --> 00:10:35.320]  其中兩個在第七節的推基古
[00:10:35.320 --> 00:10:40.320]  還有第九節的亞尼西姆
[00:10:40.320 --> 00:10:44.320]  這兩個人其實都是保羅的信差
[00:10:44.320 --> 00:10:46.320]  這封哥羅西書
[00:10:46.320 --> 00:10:49.320]  其實是保羅託這兩個人
[00:10:49.320 --> 00:10:51.320]  推基古和亞尼西姆
[00:10:51.320 --> 00:10:54.320]  送這封信去哥羅西教會
[00:10:54.320 --> 00:10:56.320]  給他們這封信
[00:10:56.320 --> 00:11:00.320]  既然保羅作為寫信的人
[00:11:00.320 --> 00:11:03.320]  他要託人帶信去
[00:11:03.320 --> 00:11:07.320]  他就要在信裡介紹這兩個信差
[00:11:07.320 --> 00:11:09.320]  讓教會知道他們是誰
[00:11:09.320 --> 00:11:11.320]  可以去接待他們
[00:11:11.320 --> 00:11:14.320]  並且知道他們是忠心的僕人
[00:11:14.320 --> 00:11:16.320]  於是聽從他們的教導
[00:11:16.320 --> 00:11:20.320]  接著保羅在第十至十七節
[00:11:20.320 --> 00:11:22.320]  又另外引述了好幾個人
[00:11:22.320 --> 00:11:25.320]  對哥羅西教會的問安
[00:11:25.320 --> 00:11:27.320]  這些人名其實當中
[00:11:27.320 --> 00:11:30.320]  大部分都是保羅的同工
[00:11:30.320 --> 00:11:33.320]  保羅很清楚地描述他們每一個人的特點
[00:11:33.320 --> 00:11:34.320]  他講得不多
[00:11:34.320 --> 00:11:37.320]  但是很重的
[00:11:37.320 --> 00:11:40.320]  保羅也很認識他們
[00:11:40.320 --> 00:11:43.320]  我們看到一個滿有牧者心腸的人
[00:11:43.320 --> 00:11:47.320]  他對同工的認識和對他們的推薦
[00:11:47.320 --> 00:11:51.320]  在第十節說到
[00:11:51.320 --> 00:11:56.320]  與我一同坐監的阿里達古問你們安
[00:11:56.320 --> 00:11:59.320]  原來保羅當時寫這封信的時候
[00:11:59.320 --> 00:12:01.320]  是在坐監的
[00:12:01.320 --> 00:12:03.320]  所以在保羅的書信裡
[00:12:03.320 --> 00:12:06.320]  其實有四卷書我們稱為監獄書信
[00:12:06.320 --> 00:12:08.320]  就是《已忽所書》
[00:12:08.320 --> 00:12:09.320]  《肥納比書》
[00:12:09.320 --> 00:12:10.320]  《肥利門書》
[00:12:10.320 --> 00:12:12.320]  和《哥羅西書》
[00:12:12.320 --> 00:12:16.320]  就是說保羅在關心他的同工
[00:12:16.320 --> 00:12:18.320]  或者關心宗教會的時候
[00:12:18.320 --> 00:12:21.320]  其實他不是在他們平安無事的時候
[00:12:21.320 --> 00:12:23.320]  這樣去做
[00:12:23.320 --> 00:12:27.320]  是他自己身陷監獄裡的時候
[00:12:27.320 --> 00:12:31.320]  他也去掛念他身邊的人
[00:12:31.320 --> 00:12:34.320]  以及他的信徒
[00:12:34.320 --> 00:12:38.320]  他坐監是在面對外來的壓迫
[00:12:38.320 --> 00:12:40.320]  可能因為政治的因素
[00:12:40.320 --> 00:12:42.320]  或者宗教的緣故
[00:12:42.320 --> 00:12:44.320]  他被受壓迫就要坐監
[00:12:44.320 --> 00:12:47.320]  但其實不單止外來的壓力
[00:12:47.320 --> 00:12:49.320]  還有內憂
[00:12:49.320 --> 00:12:51.320]  保羅的內憂是什麼呢?
[00:12:51.320 --> 00:12:52.320]  我們來看看
[00:12:52.320 --> 00:12:54.320]  我們一起來讀
[00:12:54.320 --> 00:12:59.320]  耶穌又稱為尤士都也問你們安
[00:12:59.320 --> 00:13:04.320]  奉割禮的人中只有這三個人是為神的國
[00:13:04.320 --> 00:13:07.320]  與我一同做公的
[00:13:07.320 --> 00:13:11.320]  也是叫我心裡得安慰的
[00:13:11.320 --> 00:13:14.320]  這裡提到奉割禮的人是指什麼呢?
[00:13:14.320 --> 00:13:15.320]  就是一群猶太人
[00:13:15.320 --> 00:13:17.320]  而這群猶太人
[00:13:17.320 --> 00:13:19.320]  其實都是改信了基督教
[00:13:19.320 --> 00:13:24.320]  他們都是信了耶穌的一群猶太人
[00:13:24.320 --> 00:13:26.320]  他們雖然信耶穌
[00:13:26.320 --> 00:13:29.320]  但他們仍然堅持要守
[00:13:29.320 --> 00:13:31.320]  猶太人那些的律法
[00:13:31.320 --> 00:13:33.320]  守舊約的律法
[00:13:33.320 --> 00:13:35.320]  這一點保羅與他們不同
[00:13:35.320 --> 00:13:38.320]  保羅認為不是不用守律法
[00:13:38.320 --> 00:13:40.320]  而是他堅持強調
[00:13:40.320 --> 00:13:43.320]  就是外邦人如果信了耶穌的時候
[00:13:43.320 --> 00:13:46.320]  這些外邦人不需要像猶太人那樣
[00:13:46.320 --> 00:13:48.320]  來守割禮
[00:13:48.320 --> 00:13:50.320]  這是保羅一直的堅持
[00:13:50.320 --> 00:13:52.320]  因為我們是因信得救
[00:13:52.320 --> 00:13:56.320]  而不是因著守任何的律法來得救
[00:13:56.320 --> 00:13:57.320]  所以在這一點上
[00:13:57.320 --> 00:14:00.320]  這些守割禮的人與保羅不同
[00:14:00.320 --> 00:14:01.320]  不但不同
[00:14:01.320 --> 00:14:03.320]  我們看看在這一節的經文裡
[00:14:03.320 --> 00:14:08.320]  他提到只有三個人與保羅同心
[00:14:08.320 --> 00:14:13.320]  就是說在這群猶太人裡
[00:14:13.320 --> 00:14:16.320]  只有極少數的人與保羅同心
[00:14:16.320 --> 00:14:19.320]  其他大部分的人與他意見不同
[00:14:19.320 --> 00:14:22.320]  甚至可能攻擊他 反對他
[00:14:22.320 --> 00:14:25.320]  你想像一下羅牧師
[00:14:25.320 --> 00:14:27.320]  今天如果他在我們當中
[00:14:27.320 --> 00:14:29.320]  不要說我們全教會有五、六百人
[00:14:29.320 --> 00:14:30.320]  年大年少
[00:14:30.320 --> 00:14:32.320]  就算只有我們這裡一百多人
[00:14:32.320 --> 00:14:35.320]  如果當中只有Doremy三個人
[00:14:35.320 --> 00:14:37.320]  是支持牧師的
[00:14:37.320 --> 00:14:39.320]  與他意見一致的
[00:14:39.320 --> 00:14:41.320]  牧師我想他都頗投行
[00:14:41.320 --> 00:14:45.320]  他都不會這麼安樂地坐在我們當中
[00:14:45.320 --> 00:14:47.320]  所以我們可以想像
[00:14:47.320 --> 00:14:51.320]  當時保羅其實是面對內憂外患
[00:14:51.320 --> 00:14:55.320]  但他仍然不斷地關心他身邊的人
[00:14:55.320 --> 00:14:58.320]  還有保羅所關心的對象
[00:14:58.320 --> 00:15:00.320]  不是那些與他同心
[00:15:00.320 --> 00:15:02.320]  只是與他同心幫得手
[00:15:02.320 --> 00:15:04.320]  又長進的童工
[00:15:04.320 --> 00:15:06.320]  連那些不長進的
[00:15:06.320 --> 00:15:08.320]  他都是這麼關心
[00:15:08.320 --> 00:15:10.320]  這個不太長進的人
[00:15:10.320 --> 00:15:14.320]  就是馬可
[00:15:14.320 --> 00:15:16.320]  大家記不記得馬可是誰
[00:15:16.320 --> 00:15:18.320]  馬可寫馬可福音
[00:15:18.320 --> 00:15:20.320]  大家都知道
[00:15:20.320 --> 00:15:23.320]  這個馬可其實是有特別背景的
[00:15:23.320 --> 00:15:27.320]  其實在《士徒行傳》第十五章提到
[00:15:27.320 --> 00:15:33.320]  保羅將要開始第二次宣教旅程的時候
[00:15:33.320 --> 00:15:36.320]  本來他一直與巴拿巴拍檔
[00:15:36.320 --> 00:15:38.320]  一起去宣教
[00:15:38.320 --> 00:15:40.320]  但只是為了一個人
[00:15:40.320 --> 00:15:42.320]  他們兩個人的意見不合
[00:15:42.320 --> 00:15:45.320]  甚至是分道揚鑣
[00:15:45.320 --> 00:15:48.320]  這個人就是馬可
[00:15:48.320 --> 00:15:49.320]  原因是
[00:15:49.320 --> 00:15:52.320]  馬可在第一次保羅宣教旅程的時候
[00:15:52.320 --> 00:15:54.320]  他本來是隨大隊去的
[00:15:54.320 --> 00:15:57.320]  但走著走著就發覺
[00:15:57.320 --> 00:15:58.320]  不知道有什麼原因
[00:15:58.320 --> 00:16:00.320]  就中途離隊
[00:16:00.320 --> 00:16:02.320]  回頭
[00:16:02.320 --> 00:16:04.320]  於是保羅第二次去的時候
[00:16:04.320 --> 00:16:06.320]  就覺得這個人
[00:16:06.320 --> 00:16:08.320]  這麼容易改變主意
[00:16:08.320 --> 00:16:10.320]  不知道他捱得苦
[00:16:10.320 --> 00:16:11.320]  還是什麼緣故
[00:16:11.320 --> 00:16:12.320]  就走了
[00:16:12.320 --> 00:16:13.320]  所以第二次去的時候
[00:16:13.320 --> 00:16:15.320]  保羅也不主張帶著他
[00:16:15.320 --> 00:16:20.320]  但巴拿巴堅持一定要帶著
[00:16:20.320 --> 00:16:23.320]  於是兩個人就各走各路
[00:16:23.320 --> 00:16:28.320]  但是我們看到在《哥羅西書》裏面
[00:16:28.320 --> 00:16:31.320]  保羅在這裏又再次提起馬可
[00:16:31.320 --> 00:16:34.320]  這個時候的馬可是否已經改變了呢?
[00:16:34.320 --> 00:16:37.320]  我們看到在這節聖經裏面
[00:16:37.320 --> 00:16:40.320]  特別用粉紅色來代表
[00:16:40.320 --> 00:16:44.320]  「他若到了你們那裏,你們就接待他」
[00:16:44.320 --> 00:16:47.320]  「他」就是指馬可
[00:16:47.320 --> 00:16:49.320]  在這裏顯示
[00:16:49.320 --> 00:16:55.320]  馬可會不會去哥羅西呢?
[00:16:55.320 --> 00:16:57.320]  他說「他若到了你們那裏」
[00:16:57.320 --> 00:16:59.320]  其實連保羅也不知道
[00:16:59.320 --> 00:17:01.320]  保羅也不能肯定
[00:17:01.320 --> 00:17:04.320]  到底這個馬可是否真的會來到
[00:17:04.320 --> 00:17:07.320]  所以我們可以推測
[00:17:07.320 --> 00:17:10.320]  這個馬可仍然是一個容易改變主意的人
[00:17:10.320 --> 00:17:14.320]  就好像他昔日走來走去
[00:17:14.320 --> 00:17:16.320]  這個時候的馬可
[00:17:16.320 --> 00:17:19.320]  可能還未完全改變這種性格
[00:17:19.320 --> 00:17:22.320]  連保羅自己也不能確定
[00:17:22.320 --> 00:17:25.320]  他是否真的會去到哥羅西那裏
[00:17:25.320 --> 00:17:30.320]  保羅何時對他有改觀呢?
[00:17:30.320 --> 00:17:32.320]  提摩太后書四章十一節
[00:17:32.320 --> 00:17:35.320]  「你來的時候,要把馬可帶來」
[00:17:35.320 --> 00:17:38.320]  「因為他在全道的事上,於我有益」
[00:17:38.320 --> 00:17:41.320]  這裏是提摩太后書
[00:17:41.320 --> 00:17:45.320]  提摩太后書是保羅寫了哥羅西書之後
[00:17:45.320 --> 00:17:48.320]  好幾年之後才寫提摩太后書
[00:17:48.320 --> 00:17:53.320]  並且在保羅人生晚年的時候寫的
[00:17:53.320 --> 00:17:57.320]  中間相隔了很多年
[00:17:57.320 --> 00:18:00.320]  就在這段時間
[00:18:00.320 --> 00:18:03.320]  馬可可能已經慢慢改變了
[00:18:03.320 --> 00:18:07.320]  並且變成保羅在宣教上一個得力的助手
[00:18:07.320 --> 00:18:11.320]  以致保羅到最後的時候
[00:18:11.320 --> 00:18:15.320]  都說要帶馬可來
[00:18:15.320 --> 00:18:17.320]  但我們可以看到
[00:18:17.320 --> 00:18:20.320]  提摩太后書是好幾年之後的事
[00:18:20.320 --> 00:18:22.320]  但在哥羅西書的時候
[00:18:22.320 --> 00:18:26.320]  他可能仍然未改變這種軟弱的性格
[00:18:26.320 --> 00:18:29.320]  不過保羅都沒有放棄他
[00:18:29.320 --> 00:18:32.320]  他仍然吩咐哥羅西教會的信徒
[00:18:32.320 --> 00:18:35.320]  要關照馬可
[00:18:35.320 --> 00:18:41.320]  我們看到雖然馬可有他的軟弱
[00:18:41.320 --> 00:18:44.320]  但保羅仍然給他機會
[00:18:44.320 --> 00:18:49.320]  香港人本來已經面對很多壓力
[00:18:49.320 --> 00:18:52.320]  我們的壓力指數是舉世知名的
[00:18:52.320 --> 00:18:58.320]  而最近一個月我們的壓力更加爆煲
[00:18:58.320 --> 00:19:00.320]  面對這麼多的壓力
[00:19:00.320 --> 00:19:03.320]  我們自然人際關係都會差一點
[00:19:03.320 --> 00:19:06.320]  特別是面對這些事情的時候
[00:19:06.320 --> 00:19:10.320]  我們原本已經有的困難和情緒
[00:19:10.320 --> 00:19:13.320]  會藉故爆發出來
[00:19:13.320 --> 00:19:15.320]  在這段日子裡
[00:19:15.320 --> 00:19:19.320]  我們看到不少的關係都顯得很脆弱
[00:19:19.320 --> 00:19:22.320]  連基督徒的圈子也不例外
[00:19:22.320 --> 00:19:26.320]  信徒與信徒之間因為意見不合的緣故
[00:19:26.320 --> 00:19:31.320]  「一拍兩散 大家沒朋友做」的例子都不少
[00:19:31.320 --> 00:19:36.320]  原來我們基督徒平常掛在口邊的彼此相愛
[00:19:36.320 --> 00:19:39.320]  原來都是不外如是
[00:19:39.320 --> 00:19:42.320]  在一個這麼動盪的時局裡
[00:19:42.320 --> 00:19:47.320]  到底這是否我們應該有的見證呢?
[00:19:47.320 --> 00:19:50.320]  保羅的見證是告訴我們
[00:19:50.320 --> 00:19:53.320]  無論在患難中 在困所之中
[00:19:53.320 --> 00:19:55.320]  他仍然是持守真道
[00:19:55.320 --> 00:19:59.320]  他仍然堅持關心身邊的人
[00:19:59.320 --> 00:20:01.320]  以愛來相待
[00:20:01.320 --> 00:20:03.320]  連一些與他意見不同的人
[00:20:03.320 --> 00:20:06.320]  連一些性格有缺陷的人
[00:20:06.320 --> 00:20:09.320]  保羅仍然包容接納
[00:20:09.320 --> 00:20:11.320]  我相信保羅的見證
[00:20:11.320 --> 00:20:15.320]  他已經很具體地活出了
[00:20:15.320 --> 00:20:22.320]  「憐憫、恩慈、謙虛、溫柔、忍耐、愛心、饒恕」
