
[00:00:00.000 --> 00:00:03.480]  我們一起有個祈禱作為開始
[00:01:46.120 --> 00:01:49.680]  就是來自《利未記》十九章第十八節
[00:01:49.680 --> 00:01:52.080]  所以我很想透過這兩方面
[00:01:52.080 --> 00:01:54.280]  就是愛神和愛人
[00:01:54.280 --> 00:01:57.400]  告訴我們如何實踐
[00:01:57.400 --> 00:02:00.720]  活出愛的教導和提醒
[00:02:00.720 --> 00:02:01.840]  事不宜遲
[00:02:01.840 --> 00:02:03.680]  我和大家看看第一段
[00:02:03.680 --> 00:02:07.000]  這段經文記載在《生命記》第六章
[00:02:07.000 --> 00:02:08.800]  這段經文是這樣說
[00:02:08.800 --> 00:02:15.480]  「這是耶和華你們神所吩咐教訓你們的誡命律例典章
[00:02:15.480 --> 00:02:20.680]  使你們在所有過去所得的遺孽的地上去遵行
[00:02:20.680 --> 00:02:26.280]  好叫你和你的子子孫孫一生敬畏耶和華你的神
[00:02:26.280 --> 00:02:29.600]  謹守祂一切的誡命律例
[00:02:29.600 --> 00:02:31.800]  就是我所吩咐你的
[00:02:31.800 --> 00:02:34.200]  使你的日子得以長久
[00:02:34.200 --> 00:02:35.880]  以色列你要聽
[00:02:35.880 --> 00:02:37.440]  要謹守遵行
[00:02:37.440 --> 00:02:41.000]  使你可以在那流乃與物之地得以享福
[00:02:41.000 --> 00:02:42.880]  人數極其增多
[00:02:42.880 --> 00:02:46.600]  正如耶和華你列祖的神所應許你的
[00:02:46.600 --> 00:02:48.520]  以色列你要聽
[00:02:48.520 --> 00:02:51.280]  耶和華我們神是獨一的主
[00:02:51.280 --> 00:02:55.640]  你要盡心盡性盡力愛耶和華你的神
[00:02:55.640 --> 00:02:57.440]  我今日所吩咐你的話
[00:02:57.440 --> 00:02:59.080]  都要記在心上
[00:02:59.080 --> 00:03:01.520]  也要殷勤教訓你的兒女
[00:03:01.520 --> 00:03:03.480]  無論你坐在家裡
[00:03:03.480 --> 00:03:04.800]  行在路上
[00:03:04.800 --> 00:03:05.840]  躺下
[00:03:05.840 --> 00:03:06.720]  起來
[00:03:06.720 --> 00:03:08.480]  都要去談論」
[00:03:08.480 --> 00:03:10.200]  就是這一段經文
[00:03:10.200 --> 00:03:12.000]  我們在基督教那裡
[00:03:12.000 --> 00:03:14.480]  原來我們也有很多不同的信經
[00:03:14.480 --> 00:03:17.000]  譬如我們相信三維一體的真神
[00:03:17.000 --> 00:03:19.640]  我們相信耶穌基督的神人異性
[00:03:19.640 --> 00:03:22.080]  我們相信祂釘在十字架上
[00:03:22.080 --> 00:03:24.440]  死了成為我們的挽回祭
[00:03:24.440 --> 00:03:26.880]  我們相信我們罪過得以赦免
[00:03:26.880 --> 00:03:29.000]  我們更加相信死後有復活
[00:03:29.000 --> 00:03:32.320]  這些都是我們核心信仰的信經
[00:03:32.320 --> 00:03:35.960]  但如果我們問猶太教有沒有信經的話
[00:03:35.960 --> 00:03:39.160]  多數人只想起只有一個信經
[00:03:39.160 --> 00:03:40.000]  原來猶太教
[00:03:40.000 --> 00:03:41.960]  因為猶太教不信耶穌基督
[00:03:41.960 --> 00:03:44.960]  只信舊約的部分
[00:03:44.960 --> 00:03:47.880]  那個唯一的信經就記載在
[00:03:47.880 --> 00:03:50.720]  《生命記》第六章四到五節那裡
[00:03:50.720 --> 00:03:51.840]  就是以色列
[00:03:51.840 --> 00:03:53.080]  你要聽耶和華
[00:03:53.080 --> 00:03:56.280]  我們的神是獨一的主
[00:03:56.280 --> 00:03:59.360]  我們要分析一下什麼叫獨一
[00:03:59.360 --> 00:04:00.840]  有些人認為
[00:04:00.840 --> 00:04:04.720]  獨一就是一種存在性的獨一
[00:04:04.720 --> 00:04:06.720]  什麼叫存在性的獨一
[00:04:06.720 --> 00:04:08.400]  也就是說這個世界上
[00:04:08.400 --> 00:04:10.200]  除了耶和華之外
[00:04:10.200 --> 00:04:12.960]  就不存在其他的神明
[00:04:12.960 --> 00:04:15.640]  這個叫存在性的獨一
[00:04:15.640 --> 00:04:17.240]  但這個存在性的獨一
[00:04:17.240 --> 00:04:18.880]  就有一點點的相割
[00:04:18.880 --> 00:04:21.920]  而的確我們明白在靈界裡
[00:04:21.920 --> 00:04:26.080]  的確有很多鬼魔和神靈
[00:04:26.080 --> 00:04:28.800]  包括你會看到的黃大仙
[00:04:28.800 --> 00:04:29.520]  鐵觀音
[00:04:29.520 --> 00:04:31.040]  不是觀音
[00:04:31.040 --> 00:04:31.640]  不好意思
[00:04:31.640 --> 00:04:32.840]  不是鐵觀音
[00:04:32.840 --> 00:04:36.400]  有很多不同的神明
[00:04:36.400 --> 00:04:39.680]  我們的確很難說這些神明不存在
[00:04:39.680 --> 00:04:42.040]  因為耶穌基督也曾經說過鬼
[00:04:42.040 --> 00:04:44.520]  我們明白那些東西是存在的
[00:04:44.520 --> 00:04:46.120]  所以這個獨一
[00:04:46.120 --> 00:04:48.520]  就不是存在性的獨一
[00:04:48.520 --> 00:04:50.720]  就代表不是耶和華存在
[00:04:50.720 --> 00:04:52.040]  其他神明不存在
[00:04:52.040 --> 00:04:53.680]  不是這個意思
[00:04:53.680 --> 00:04:54.840]  這個獨一
[00:04:54.840 --> 00:04:57.320]  是關係性的獨一
[00:04:57.320 --> 00:04:58.200]  也就是說
[00:04:58.200 --> 00:05:01.440]  就算記得那些鬼魔神明
[00:05:01.440 --> 00:05:02.720]  它們存在
[00:05:02.720 --> 00:05:06.800]  你也不可以跟它產生任何的關係
[00:05:06.800 --> 00:05:10.120]  你只能夠向那位獨一的主宰
[00:05:10.120 --> 00:05:12.400]  那位耶和華產生一個我們叫做
[00:05:12.400 --> 00:05:14.640]  愛文藥的關係
[00:05:14.640 --> 00:05:17.360]  這個關係性的一就好像什麼呢
[00:05:17.360 --> 00:05:19.480]  就好像你有一個老婆
[00:05:19.480 --> 00:05:20.800]  有一個老公
[00:05:20.800 --> 00:05:22.680]  有沒有人多過一個
[00:05:22.680 --> 00:05:23.480]  應該沒有的
[00:05:23.480 --> 00:05:28.080]  應該是我們每個人都只有很專一的一個
[00:05:28.080 --> 00:05:31.200]  就不是代表其他女人不存在
[00:05:31.200 --> 00:05:32.680]  其他女人都存在
[00:05:32.680 --> 00:05:36.280]  但是你不可以跟那些女人發生關係
[00:05:36.280 --> 00:05:38.440]  你只能夠可以跟你的老婆
[00:05:38.440 --> 00:05:41.160]  產生愛和文藥的關係
[00:05:41.160 --> 00:05:44.240]  所以這個是關係性的獨一
[00:05:44.240 --> 00:05:46.080]  不是存在性的獨一
[00:05:46.080 --> 00:05:48.000]  所以其他女人就算存在
[00:05:48.000 --> 00:05:51.480]  其實你也要當她不存在
[00:05:51.480 --> 00:05:53.080]  變成我們會發現
[00:05:53.080 --> 00:05:54.440]  這個關係性的獨一
[00:05:54.440 --> 00:05:56.320]  得到夏文的支持
[00:05:56.320 --> 00:05:58.120]  就是因為夏文提到
[00:05:58.120 --> 00:06:01.040]  盡心盡性盡力去愛
[00:06:01.040 --> 00:06:02.560]  而愛這個字
[00:06:02.560 --> 00:06:04.960]  正正就是關係性的字
[00:06:04.960 --> 00:06:08.720]  原因就是你一定要有一個對象去愛
[00:06:08.720 --> 00:06:10.680]  你才能夠愛得下
[00:06:10.680 --> 00:06:13.360]  你沒有對象就不能夠產生愛
[00:06:13.360 --> 00:06:15.760]  所以如果你要有對象的話
[00:06:15.760 --> 00:06:19.440]  這就成為一個關係性
[00:06:19.440 --> 00:06:21.720]  接著這段經文
[00:06:21.720 --> 00:06:25.400]  更加你要保持耶和華成為你獨一的主宰
[00:06:25.400 --> 00:06:29.200]  就更加要去了解怎樣去愛耶和華
[00:06:29.200 --> 00:06:32.520]  原來在經文裡有三個進
[00:06:32.520 --> 00:06:34.960]  告訴我們應該怎樣去愛
[00:06:34.960 --> 00:06:37.360]  第一個進是盡心
[00:06:37.360 --> 00:06:39.760]  第二個進是盡性
[00:06:39.760 --> 00:06:42.040]  第三個進是盡力
[00:06:42.040 --> 00:06:43.760]  不過馬學福音的版本
[00:06:43.760 --> 00:06:45.320]  多加了第四個進
[00:06:45.320 --> 00:06:47.080]  那個叫做盡義
[00:06:47.080 --> 00:06:49.080]  但是我們在這裡發現
[00:06:49.080 --> 00:06:51.000]  舊約只有三個進
[00:06:51.000 --> 00:06:52.960]  我們逐個來看看
[00:06:52.960 --> 00:06:55.600]  第一個進就叫做盡心
[00:06:55.600 --> 00:06:57.200]  我們看這個心字
[00:06:57.200 --> 00:06:58.760]  原文讀作lef
[00:06:58.760 --> 00:07:02.680]  這個字我們以為是說我們的感受
[00:07:02.680 --> 00:07:04.840]  因為在華人的社會
[00:07:04.840 --> 00:07:09.360]  我們的言語通常用心字去表達感受
[00:07:09.360 --> 00:07:12.960]  譬如你今天的心情很開心
[00:07:12.960 --> 00:07:15.360]  我的心很痛
[00:07:15.360 --> 00:07:18.160]  我很傷心
[00:07:18.160 --> 00:07:20.240]  我的心很雀躍
[00:07:20.240 --> 00:07:23.800]  很多時候我們還用心臟這個器官
[00:07:23.800 --> 00:07:26.160]  去比喻我們的感受
[00:07:26.160 --> 00:07:28.560]  但是原來在希伯來文裡
[00:07:28.560 --> 00:07:32.440]  那個心字不是象徵感受
[00:07:32.440 --> 00:07:35.560]  那個心字是象徵思想
[00:07:35.560 --> 00:07:41.600]  也就是說用盡你的思想去愛上帝
[00:07:41.600 --> 00:07:43.560]  你可能會問一個問題
[00:07:43.560 --> 00:07:45.280]  就是在希伯來文裡
[00:07:45.280 --> 00:07:47.440]  究竟用什麼身體的器官
[00:07:47.440 --> 00:07:50.920]  去象徵那個人的感受呢
[00:07:50.920 --> 00:07:51.800]  答案就是
[00:07:51.800 --> 00:07:53.760]  如果你發現在詩篇裡
[00:07:53.760 --> 00:07:58.040]  有時中文的翻譯會翻譯成心腸肺腑
[00:07:58.040 --> 00:08:01.160]  原來原文的翻譯是沒有心字的
[00:08:01.160 --> 00:08:02.680]  原文就是指
[00:08:02.680 --> 00:08:05.000]  要麼就是你的腎臟
[00:08:05.000 --> 00:08:07.160]  要麼就是你的肝臟
[00:08:07.160 --> 00:08:09.120]  所以你要用希伯來文
[00:08:09.120 --> 00:08:12.440]  問候人旁邊的感受是怎樣的時候
[00:08:12.440 --> 00:08:13.600]  你就應該問他
[00:08:13.600 --> 00:08:15.760]  你近來的肝臟怎樣
[00:08:15.760 --> 00:08:17.920]  又或者近來的腎臟怎樣
[00:08:17.920 --> 00:08:21.920]  你就比較貼合希伯來文的意思
[00:08:21.920 --> 00:08:22.880]  不過無論如何
[00:08:22.880 --> 00:08:23.960]  我們會看到
[00:08:23.960 --> 00:08:28.920]  盡心的意思就是用盡你的思想去愛上帝
[00:08:28.920 --> 00:08:30.040]  盡性
[00:08:30.040 --> 00:08:31.160]  我們看到那個性
[00:08:31.160 --> 00:08:35.320]  有很多英文的聖經都翻譯成so
[00:08:35.320 --> 00:08:36.320]  翻譯成so
[00:08:36.320 --> 00:08:39.440]  給你的感覺就是你的靈性
[00:08:39.440 --> 00:08:42.280]  又或者你的靈魂的意思
[00:08:42.280 --> 00:08:44.360]  但原來我們翻查希伯來文
[00:08:44.360 --> 00:08:46.560]  這個字就讀作nefesh
[00:08:46.560 --> 00:08:48.160]  nefesh這個字
[00:08:48.160 --> 00:08:51.200]  其實是解作整條命的意思
[00:08:51.200 --> 00:08:56.000]  他盡性這個性就應該譯作性命的性
[00:08:56.000 --> 00:08:59.440]  又或者你的生命這樣的意思
[00:08:59.440 --> 00:09:01.480]  即是不是你的靈魂
[00:09:01.480 --> 00:09:03.800]  包括你的靈魂體
[00:09:03.800 --> 00:09:06.120]  整個人整條命
[00:09:06.120 --> 00:09:09.440]  都要去愛上帝這樣的意思
[00:09:09.440 --> 00:09:11.600]  第三就是盡力
[00:09:11.600 --> 00:09:17.120]  盡力這個字可以包括你的體力
[00:09:17.120 --> 00:09:19.760]  包括你的財力
[00:09:19.760 --> 00:09:22.440]  包括你的能力
[00:09:22.440 --> 00:09:24.920]  也包括你的資源
[00:09:24.920 --> 00:09:28.960]  用盡這些力量去愛上帝
[00:09:28.960 --> 00:09:30.280]  所以你會看到
[00:09:30.280 --> 00:09:31.600]  用盡你的思想
[00:09:31.600 --> 00:09:33.080]  這個是盡心
[00:09:33.080 --> 00:09:34.760]  用盡整條命
[00:09:34.760 --> 00:09:36.320]  這個是盡性
[00:09:36.320 --> 00:09:39.120]  用盡你的體力、能力、財力、資源
[00:09:39.120 --> 00:09:40.960]  這個叫盡力
[00:09:40.960 --> 00:09:42.800]  去愛上帝
[00:09:42.800 --> 00:09:45.040]  上帝知道我們自然
[00:09:45.040 --> 00:09:48.920]  人性是不會愛上帝的
[00:09:48.920 --> 00:09:51.200]  人性喜歡愛什麼?
[00:09:51.200 --> 00:09:52.840]  愛錢
[00:09:52.840 --> 00:09:54.040]  愛物質
[00:09:54.040 --> 00:09:55.200]  愛購物
[00:09:55.200 --> 00:09:56.640]  很多東西你都喜歡愛
[00:09:56.640 --> 00:09:59.000]  總是不喜歡愛上帝
[00:09:59.000 --> 00:10:00.680]  但是上帝是怎樣?
[00:10:00.680 --> 00:10:02.480]  上帝是傾倒他的生命
[00:10:02.480 --> 00:10:03.720]  猜阻耶穌基督
[00:10:03.720 --> 00:10:05.040]  為我們釘十字架
[00:10:05.040 --> 00:10:06.800]  這樣去愛我們
[00:10:06.800 --> 00:10:08.240]  所以我們無以為報
[00:10:08.240 --> 00:10:10.960]  就只能夠在聖經裡面提醒我們
[00:10:10.960 --> 00:10:14.520]  我們只能夠和一位上帝產生愛的關係
[00:10:14.520 --> 00:10:18.360]  就是盡心盡性盡力去愛上帝
[00:10:18.360 --> 00:10:22.200]  這樣我們就表面解釋了這段經文
[00:10:22.200 --> 00:10:24.680]  實際上我們最重點的
[00:10:24.680 --> 00:10:28.200]  就是什麼為之愛上帝
[00:10:28.200 --> 00:10:30.280]  我們聽到這個愛字
[00:10:30.280 --> 00:10:33.120]  我們經常會覺得什麼叫做愛
[00:10:33.120 --> 00:10:34.840]  譬如舉個例子
[00:10:34.840 --> 00:10:37.760]  你去到一個叫做酒樓
[00:10:37.760 --> 00:10:40.120]  去富林
[00:10:40.120 --> 00:10:43.680]  有個點心大姐推點心出來
[00:10:43.680 --> 00:10:48.880]  就問你 阿山 愛不愛燒賣呀
[00:10:48.880 --> 00:10:51.080]  愛啦
[00:10:51.080 --> 00:10:52.920]  蝦餃呢
[00:10:52.920 --> 00:10:55.120]  愛埋啦
[00:10:55.120 --> 00:10:56.720]  腸粉呢
[00:10:56.720 --> 00:10:58.880]  唔愛啦
[00:10:58.880 --> 00:11:01.840]  我們明白愛是等於什麼呢
[00:11:01.840 --> 00:11:04.440]  我們以為愛是擁有
[00:11:04.440 --> 00:11:06.080]  就是擁有個燒賣
[00:11:06.080 --> 00:11:07.520]  擁有個蝦餃
[00:11:07.520 --> 00:11:11.920]  不愛就是不擁有那個腸粉
[00:11:11.920 --> 00:11:14.800]  今天你吃了蝦餃沒有呀
[00:11:14.800 --> 00:11:16.600]  你愛不愛吃蝦餃呀
[00:11:16.600 --> 00:11:18.680]  就是我們這樣想的
[00:11:18.680 --> 00:11:20.360]  我們以為愛是什麼呢
[00:11:20.360 --> 00:11:21.400]  譬如舉個例子
[00:11:21.400 --> 00:11:24.640]  你和一群弟兄姊妹去餐廳吃東西
[00:11:24.640 --> 00:11:26.760]  然後很開心 正在自拍
[00:11:26.760 --> 00:11:29.400]  Selfie 拍照
[00:11:29.400 --> 00:11:33.480]  然後就把照片登上Facebook或Instagram
[00:11:33.480 --> 00:11:37.080]  然後在Title寫了好有愛呀
[00:11:37.080 --> 00:11:39.720]  然後幾個心心
[00:11:39.720 --> 00:11:41.320]  那我們想愛是什麼呢
[00:11:41.320 --> 00:11:44.160]  想愛就是氣氛
[00:11:44.160 --> 00:11:45.840]  或者感受
[00:11:45.840 --> 00:11:48.320]  今天真是好有愛的感受
[00:11:48.320 --> 00:11:51.320]  今天的氣氛真是好有愛
[00:11:51.320 --> 00:11:54.680]  所以我們經常在坊間的智慧
[00:11:54.680 --> 00:11:55.920]  在說愛是什麼呢
[00:11:55.920 --> 00:11:57.960]  愛是擁有
[00:11:57.960 --> 00:12:01.120]  又或者愛是感受
[00:12:01.120 --> 00:12:02.480]  如果沒有了感受
[00:12:02.480 --> 00:12:03.640]  沒有了擁有
[00:12:03.640 --> 00:12:07.760]  我們就似乎感受不到我們愛上帝
[00:12:07.760 --> 00:12:11.080]  我們以為愛上帝就是唱多幾首
[00:12:11.080 --> 00:12:12.800]  好有氣氛的詩歌
[00:12:12.800 --> 00:12:15.000]  你就感受到好似愛上帝
[00:12:15.000 --> 00:12:17.080]  我們以為我們愛上帝
[00:12:17.080 --> 00:12:19.040]  真是要擁有一些利益
[00:12:19.040 --> 00:12:21.440]  才能夠等於愛上帝
[00:12:21.440 --> 00:12:24.520]  但我剛才提到這兩個愛的定義
[00:12:24.520 --> 00:12:29.040]  都不是生命記這個愛的定義
[00:12:29.040 --> 00:12:31.520]  原來生命記講得好清楚
[00:12:31.520 --> 00:12:33.960]  什麼為之愛的定義
[00:12:33.960 --> 00:12:37.200]  在這裡我用紅色已經highlight了
[00:12:37.200 --> 00:12:41.600]  愛上帝就等於謹守他的一切
[00:12:41.600 --> 00:12:45.000]  律例、誡命的這一句
[00:12:45.000 --> 00:12:46.720]  是非常具體
[00:12:46.720 --> 00:12:49.400]  告訴我們有個具體的行動
[00:12:49.400 --> 00:12:52.720]  怎樣為之愛上帝
[00:12:52.720 --> 00:12:58.400]  這個定義仍然被耶穌基督取錄了
[00:12:58.400 --> 00:13:03.000]  記載在約翰福音十四章二十一節
[00:13:03.000 --> 00:13:06.480]  經文說有了我命令
[00:13:06.480 --> 00:13:09.000]  又遵行的
[00:13:09.000 --> 00:13:12.480]  這人就是愛我的
[00:13:12.480 --> 00:13:13.800]  是不是很清楚
[00:13:13.800 --> 00:13:14.960]  非常清楚
[00:13:14.960 --> 00:13:18.120]  清晰地定義什麼為之愛上帝
[00:13:18.120 --> 00:13:21.440]  就是你要有具體的行動
[00:13:21.440 --> 00:13:25.160]  去遵守耶和華的誡命、律例、典章
[00:13:25.160 --> 00:13:27.520]  遵守耶穌基督的吩咐
[00:13:27.520 --> 00:13:28.680]  這樣的定義
[00:13:28.680 --> 00:13:31.520]  又不是我們很難理解的
[00:13:31.520 --> 00:13:32.680]  原因是什麼呢
[00:13:32.680 --> 00:13:36.680]  原因在座當中的姊妹很明白
[00:13:36.680 --> 00:13:40.840]  怎樣感受到你老公或男朋友的愛
[00:13:40.840 --> 00:13:43.320]  通常如果你老公經常跟你說
[00:13:43.320 --> 00:13:45.280]  老婆,我愛你
[00:13:45.280 --> 00:13:47.760]  我日又愛你,夜又愛你
[00:13:47.760 --> 00:13:51.000]  我這一刻又愛你,夜晚宵夜又愛你
[00:13:51.000 --> 00:13:53.200]  總之無時無刻都愛你
[00:13:53.200 --> 00:13:56.760]  你聽得多,你都會覺得煩的
[00:13:56.760 --> 00:13:58.120]  為什麼呢
[00:13:58.120 --> 00:14:01.240]  因為老公只有一張嘴巴
[00:14:01.240 --> 00:14:03.160]  不斷地說你愛我,你愛我
[00:14:03.160 --> 00:14:05.760]  其實就無法展示證據
[00:14:05.760 --> 00:14:07.640]  就是沒有證據
[00:14:07.640 --> 00:14:09.920]  只有一張嘴巴去說
[00:14:09.920 --> 00:14:13.520]  但是如果你老公說也是需要的
[00:14:13.520 --> 00:14:15.000]  多說一點也是沒問題的
[00:14:15.000 --> 00:14:16.680]  這些叫做儲錢
[00:14:16.680 --> 00:14:18.680]  但是如果有行動就更加好
[00:14:18.680 --> 00:14:19.680]  譬如舉個例子
[00:14:19.680 --> 00:14:23.280]  如果老公見到老婆真的用過一支原子筆
[00:14:23.280 --> 00:14:24.320]  沒有什麼東西
[00:14:24.320 --> 00:14:25.760]  就不用老婆出聲
[00:14:25.760 --> 00:14:27.080]  就主動感受到
[00:14:27.080 --> 00:14:30.040]  然後去文具店偷偷地買了一支原子筆
[00:14:30.040 --> 00:14:31.800]  就包好送給老婆
[00:14:31.800 --> 00:14:34.200]  老婆是不是感受到很有愛
[00:14:34.200 --> 00:14:35.440]  非常有愛
[00:14:35.440 --> 00:14:38.160]  所以女人的眼光是獨到的
[00:14:38.160 --> 00:14:41.960]  因為她知道原來愛不是口號
[00:14:41.960 --> 00:14:43.760]  愛不是氣氛
[00:14:43.760 --> 00:14:46.680]  愛是具體的行動
[00:14:46.680 --> 00:14:48.160]  是不是這樣
[00:14:48.160 --> 00:14:49.880]  如果用這樣的比喻
[00:14:49.880 --> 00:14:53.040]  你就明白什麼叫做愛上帝
[00:14:53.040 --> 00:14:54.240]  愛上帝
[00:14:54.240 --> 00:14:57.240]  原來上帝是看我們的行動
[00:14:57.240 --> 00:15:02.880]  甚至我們感受配合不了
[00:15:02.880 --> 00:15:06.280]  甚至我的感受心情很差
[00:15:06.280 --> 00:15:09.080]  但是走過見到一個有需要的人
[00:15:09.080 --> 00:15:11.400]  上帝感動你去愛他
[00:15:11.400 --> 00:15:12.880]  就算你心情差
[00:15:12.880 --> 00:15:13.920]  配合不了
[00:15:13.920 --> 00:15:16.240]  你也願意死死地氣
[00:15:16.240 --> 00:15:19.080]  去按照上帝的吩咐去愛的時候
[00:15:19.080 --> 00:15:21.160]  那這個愛是不是很大
[00:15:21.160 --> 00:15:22.080]  真的很大
[00:15:22.080 --> 00:15:24.440]  因為你超越了你的感受
[00:15:24.440 --> 00:15:26.560]  原來你知道你老婆愛你
[00:15:26.560 --> 00:15:28.120]  或者你老公愛你
[00:15:28.120 --> 00:15:30.840]  並不取決於他今天的心情
[00:15:30.840 --> 00:15:34.400]  而是取決於他當初結婚的時候
[00:15:34.400 --> 00:15:36.400]  的承諾
[00:15:36.400 --> 00:15:38.520]  那個承諾已經說了
[00:15:38.520 --> 00:15:40.560]  就是無論疾病困苦
[00:15:40.560 --> 00:15:42.400]  富貴或者貧賤
[00:15:42.400 --> 00:15:45.880]  其實應該說那天開心還是不開心
[00:15:45.880 --> 00:15:49.600]  都要愛你一生到抱著你
[00:15:49.600 --> 00:15:50.680]  是不是這樣
[00:15:50.680 --> 00:15:51.560]  如果是這樣
[00:15:51.560 --> 00:15:54.880]  你就明白這個愛是超越感受
[00:15:54.880 --> 00:15:58.120]  超越甚至是政治立場
[00:15:58.120 --> 00:16:02.840]  超越有沒有擁有的概念
[00:16:02.840 --> 00:16:05.120]  所以我們在這裡第一點
[00:16:05.120 --> 00:16:07.800]  跟大家分享什麼叫愛上帝
[00:16:07.800 --> 00:16:09.600]  我們說要活出愛
[00:16:09.600 --> 00:16:11.440]  我們就明白這個愛
[00:16:11.440 --> 00:16:14.120]  不是我們想像中那麼膚淺
[00:16:14.120 --> 00:16:15.880]  不只是感受
[00:16:15.880 --> 00:16:19.280]  你能夠想像如果愛只是感受
[00:16:19.280 --> 00:16:21.480]  其實是很危險的
[00:16:21.480 --> 00:16:22.560]  因為很多時候
[00:16:22.560 --> 00:16:27.680]  我們人的感受是飄忽的
[00:16:27.680 --> 00:16:29.680]  我今天心情好
[00:16:29.680 --> 00:16:31.680]  那我愛你
[00:16:31.680 --> 00:16:33.360]  我今天心情差
[00:16:33.360 --> 00:16:35.840]  算了,我還是不愛你
[00:16:35.840 --> 00:16:37.440]  很情緒化
[00:16:37.440 --> 00:16:38.920]  但當你情緒化的時候
[00:16:38.920 --> 00:16:43.760]  等於這個愛是沒有衛生
[00:16:43.760 --> 00:16:45.840]  我們會看到第一點
[00:16:45.840 --> 00:16:47.040]  就是愛上神
[00:16:47.040 --> 00:16:48.880]  就是這樣的意思
[00:16:48.880 --> 00:16:50.160]  第二點
[00:16:50.160 --> 00:16:51.440]  愛人
[00:16:51.440 --> 00:16:58.480]  這段經文是耶穌基督取自利美記十九章第十七到第十八節
[00:16:58.480 --> 00:16:59.760]  經文是這樣說
[00:16:59.760 --> 00:17:02.840]  「不可心裡恨你的弟兄
[00:17:02.840 --> 00:17:05.440]  總要指責你的鄰舍
[00:17:05.440 --> 00:17:07.600]  免得因他擔罪
[00:17:07.600 --> 00:17:09.040]  不可報仇
[00:17:09.040 --> 00:17:11.560]  也不可埋怨你本國的子民
[00:17:11.560 --> 00:17:13.520]  卻要愛人如己
[00:17:13.520 --> 00:17:15.520]  我是耶和華」
[00:17:15.520 --> 00:17:16.880]  當你看這段經文
[00:17:16.880 --> 00:17:19.720]  我特意用了兩種不同的顏色
[00:17:19.720 --> 00:17:23.600]  讓大家看看原文有兩種不同的字眼
[00:17:23.600 --> 00:17:26.720]  第一個字眼就是紅色的字眼
