
[00:00:00.000 --> 00:00:05.000]  在教會的唐慶的崇拜當中
[00:12:51.000 --> 00:12:53.000]  因為和聖靈相交
[00:12:53.000 --> 00:12:56.000]  因為和聖靈有份
[00:12:56.000 --> 00:12:59.000]  當我們參與愛言的時候
[00:12:59.000 --> 00:13:01.000]  付足的人
[00:13:01.000 --> 00:13:04.000]  不會忘記主人是誰
[00:13:04.000 --> 00:13:07.000]  付足的人來到愛言的時候
[00:13:07.000 --> 00:13:09.000]  不是單單想著去吃東西
[00:13:09.000 --> 00:13:12.000]  或者帶自己的食物來自己吃
[00:13:12.000 --> 00:13:15.000]  他帶了食物去見到有需要的人
[00:13:15.000 --> 00:13:18.000]  他會和他們分享食物
[00:13:18.000 --> 00:13:21.000]  況且這樣的教會和聖靈有份的時候
[00:13:21.000 --> 00:13:24.000]  他不單止在家裏面
[00:13:24.000 --> 00:13:26.000]  大家有東西吃
[00:13:26.000 --> 00:13:31.000]  並且外面的人都有東西吃
[00:13:31.000 --> 00:13:34.000]  這種愛的行動
[00:13:34.000 --> 00:13:37.000]  就是聖靈的一個共同點
[00:13:37.000 --> 00:13:40.000]  這個就是COLONIA
[00:13:40.000 --> 00:13:44.000]  這個是和聖靈有份
[00:13:44.000 --> 00:13:46.000]  當教會是這樣的時候
[00:13:46.000 --> 00:13:52.000]  它自然就會脫穎而出
[00:13:52.000 --> 00:13:55.000]  當我們看完詩篇和寶勞的教導
[00:13:55.000 --> 00:13:58.000]  我們看見85週年的聖朕
[00:13:58.000 --> 00:14:00.000]  是一間怎樣的教會
[00:14:00.000 --> 00:14:02.000]  它是不是一間聖徒相通
[00:14:02.000 --> 00:14:04.000]  COLONIA的教會
[00:14:04.000 --> 00:14:09.000]  你們是不是相信聖徒相通
[00:14:09.000 --> 00:14:12.000]  你們有沒有向以前的
[00:14:12.000 --> 00:14:15.000]  和現在的聖徒朋友致敬
[00:14:15.000 --> 00:14:18.000]  和他們相通
[00:14:18.000 --> 00:14:24.000]  在這個講壇已經講了幾年了
[00:14:24.000 --> 00:14:27.000]  在這裏我看著你們
[00:14:27.000 --> 00:14:32.000]  我看到是一幅一幅美麗的圖畫
[00:14:32.000 --> 00:14:37.000]  是一幅幅美麗的友情的網
[00:14:37.000 --> 00:14:41.000]  或者是聖徒相通的網
[00:14:41.000 --> 00:14:43.000]  在昨天的黃昏
[00:14:43.000 --> 00:14:46.000]  我們講到門徒的訓練
[00:14:46.000 --> 00:14:49.000]  今天早上十點鐘
[00:14:49.000 --> 00:14:51.000]  九點鐘
[00:14:51.000 --> 00:14:55.000]  是講到關懷報道
[00:14:55.000 --> 00:14:57.000]  今天剛才聽過了
[00:14:57.000 --> 00:15:01.000]  就講到成浸家的牧養教導
[00:15:01.000 --> 00:15:05.000]  怎樣是代代承傳
[00:15:05.000 --> 00:15:08.000]  三代承傳
[00:15:08.000 --> 00:15:10.000]  在昨天晚上
[00:15:10.000 --> 00:15:14.000]  我們看見黃崇湖牧師
[00:15:14.000 --> 00:15:20.000]  陳淳牧師陳淑欣的友誼網
[00:15:20.000 --> 00:15:22.000]  黃崇湖牧師在1985年開始
[00:15:22.000 --> 00:15:25.000]  在成浸家推動門訓
[00:15:25.000 --> 00:15:31.000]  總共栽培了150個門徒
[00:15:31.000 --> 00:15:35.000]  陳淳牧師是她門訓的成員
[00:15:35.000 --> 00:15:37.000]  陳淳牧師她就說
[00:15:37.000 --> 00:15:40.000]  就在1987年開始
[00:15:40.000 --> 00:15:42.000]  她就跟胡叔
[00:15:42.000 --> 00:15:45.000]  黃崇湖牧師一起去做
[00:15:45.000 --> 00:15:47.000]  去做助教
[00:15:47.000 --> 00:15:48.000]  去到2000年
[00:15:48.000 --> 00:15:52.000]  她就開始自己獨當一面去教
[00:15:52.000 --> 00:15:58.000]  陳淳其中的一位門生就是陳淳欣
[00:15:58.000 --> 00:16:02.000]  陳淳欣是我們的信義代
[00:16:02.000 --> 00:16:05.000]  在昨晚陳淳牧師就說
[00:16:05.000 --> 00:16:08.000]  她未做門訓的時候滑溜溜
[00:16:08.000 --> 00:16:09.000]  為什麼
[00:16:09.000 --> 00:16:11.000]  就是捉她不住
[00:16:11.000 --> 00:16:13.000]  其實捉住她很難
[00:16:13.000 --> 00:16:16.000]  不過是接受門訓
[00:16:16.000 --> 00:16:18.000]  她改變了
[00:16:18.000 --> 00:16:24.000]  她說她修正了她跟神的關係
[00:16:24.000 --> 00:16:28.000]  我們看見黃崇湖牧師、胡叔
[00:16:28.000 --> 00:16:33.000]  陳淳牧師、淑欣的傳承
[00:16:33.000 --> 00:16:38.000]  是一場不休止的火炬接力賽
[00:16:38.000 --> 00:16:41.000]  淑欣應該又再傳
[00:16:41.000 --> 00:16:45.000]  傳言又繼續再傳
[00:16:45.000 --> 00:16:47.000]  在今天的早上
[00:16:47.000 --> 00:16:49.000]  我們聽見樊榮基執事
[00:16:49.000 --> 00:16:53.000]  鄺麗、方子雲
[00:16:53.000 --> 00:17:00.000]  唐麗琳姐妹的關顧報道的見證
[00:17:00.000 --> 00:17:05.000]  樊榮基執事夫婦在1996年推動三福
[00:17:05.000 --> 00:17:13.000]  建立了城鎮家的第二和第三個梯隊的教師
[00:17:13.000 --> 00:17:15.000]  有關接受這個訓練的人
[00:17:15.000 --> 00:17:18.000]  大概在城鎮家有一千人
[00:17:18.000 --> 00:17:19.000]  接著在1998年
[00:17:19.000 --> 00:17:24.000]  他們夫婦二人又推動成長百貨
[00:17:24.000 --> 00:17:26.000]  他們都認為報道者
[00:17:26.000 --> 00:17:30.000]  是需要接受報道和栽培的訓練
[00:17:30.000 --> 00:17:32.000]  他們又說我們要把握機會
[00:17:32.000 --> 00:17:34.000]  在適合的場合
[00:17:34.000 --> 00:17:38.000]  用適合的方法去報道
[00:17:38.000 --> 00:17:43.000]  他們又說我們要好好用我們的成長班
[00:17:43.000 --> 00:17:46.000]  去做栽培的工作
[00:17:46.000 --> 00:17:53.000]  他們又說我們必須要和聖靈同工
[00:17:53.000 --> 00:17:56.000]  第二代的子雲說
[00:17:56.000 --> 00:17:59.000]  凡生凡體訓練他們傳福音
[00:17:59.000 --> 00:18:04.000]  他又說到城鎮家不單止有成人的三福訓練
[00:18:04.000 --> 00:18:08.000]  我們也有兒童的三福訓練
[00:18:08.000 --> 00:18:11.000]  是幫助小朋友去傳福音
[00:18:11.000 --> 00:18:14.000]  麗琳她就說
[00:18:14.000 --> 00:18:20.000]  當她的孩子接受兒童三福訓練的時候
[00:18:20.000 --> 00:18:24.000]  她看到導師的熱誠是被感動
[00:18:24.000 --> 00:18:26.000]  於是她又參加成長班
[00:18:26.000 --> 00:18:28.000]  在成長班去侍奉
[00:18:28.000 --> 00:18:33.000]  於是她的先生在信心方面又回轉
[00:18:33.000 --> 00:18:37.000]  一同追求信仰那種的真實
[00:18:37.000 --> 00:18:42.000]  她說現在我們全家都侍奉
[00:18:42.000 --> 00:18:47.000]  全城關顧報道
[00:18:47.000 --> 00:18:50.000]  剛才在今天的午堂
[00:18:50.000 --> 00:18:53.000]  我們聽到陳國偉執事
[00:18:53.000 --> 00:18:58.000]  麥韻嫻 黃韻妍姊妹
[00:18:58.000 --> 00:19:05.000]  梁欣培和屈萬琦的牧養教導的見證
[00:19:05.000 --> 00:19:07.000]  陳執事去分享他的心聲
[00:19:07.000 --> 00:19:09.000]  如果你明白陳執事
[00:19:09.000 --> 00:19:12.000]  你也要明白蔣雄
[00:19:12.000 --> 00:19:14.000]  先提一提他的名字
[00:19:14.000 --> 00:19:17.000]  我們執事夫人是很熱心的
[00:19:17.000 --> 00:19:22.000]  我有一次講到他聽了三堂和第四堂
[00:19:22.000 --> 00:19:24.000]  成浸街執事是這樣的
[00:19:24.000 --> 00:19:27.000]  稍後我慢慢跟你們講解
[00:19:27.000 --> 00:19:31.000]  陳執事剛才聽到他分享的心聲
[00:19:31.000 --> 00:19:34.000]  我們看到他很著重聖經
[00:19:34.000 --> 00:19:38.000]  不過他也會用生命的見證和經歷
[00:19:38.000 --> 00:19:43.000]  去循循善誘 去做教導的功夫
[00:19:43.000 --> 00:19:50.000]  所以就是韻嫻 Wendy 是他的團友
[00:19:50.000 --> 00:19:52.000]  陳執事是他的導師
[00:19:52.000 --> 00:19:56.000]  他們就說叫國偉爸爸
[00:19:56.000 --> 00:20:00.000]  我聽到真的很感動
[00:20:00.000 --> 00:20:02.000]  同樣我聽到 Wendy 說
[00:20:02.000 --> 00:20:05.000]  陳執事又是跟他們講聖經
[00:20:05.000 --> 00:20:08.000]  又是講人生的見證
[00:20:08.000 --> 00:20:10.000]  他的做法不是家長懂的
[00:20:10.000 --> 00:20:12.000]  是叫人自己去思考
[00:20:12.000 --> 00:20:17.000]  叫人一起去找出生命的方向
[00:20:17.000 --> 00:20:22.000]  在2020年 他在國偉執事的手上接棒
[00:20:22.000 --> 00:20:25.000]  成為擁有部的部長
[00:20:25.000 --> 00:20:31.000]  今天下午被安立為執事 繼續傳承
[00:20:31.000 --> 00:20:39.000]  Carol 允賢 是青少部的部長
[00:20:39.000 --> 00:20:41.000]  肥力成長班的導師
[00:20:41.000 --> 00:20:44.000]  初中的時候就是回城鎮
[00:20:44.000 --> 00:20:47.000]  同樣是國偉執事是他的導師
[00:20:47.000 --> 00:20:50.000]  他又說到就是國偉執事
[00:20:50.000 --> 00:20:53.000]  能夠深入的淺出跟他講聖經
[00:20:53.000 --> 00:20:58.000]  又是跟他分享工作 家庭 侍奉的經驗
[00:20:58.000 --> 00:21:03.000]  又鼓勵他去成為一位青少年的導師
[00:21:03.000 --> 00:21:06.000]  第三代的恩培
[00:21:06.000 --> 00:21:08.000]  剛才聽到了 是不是
[00:21:08.000 --> 00:21:12.000]  升了班之後 雖然 Wendy 導師不是他的導師
[00:21:12.000 --> 00:21:14.000]  不過當 Wendy 導師看到他的時候
[00:21:14.000 --> 00:21:15.000]  抱著他的時候
[00:21:15.000 --> 00:21:17.000]  他說 他感受到神的愛
[00:21:17.000 --> 00:21:21.000]  將來都要成為導師
[00:21:21.000 --> 00:21:25.000]  Karen 曼琪 她就說
[00:21:25.000 --> 00:21:29.000]  Carol 允賢 是我成長班的導師
[00:21:29.000 --> 00:21:33.000]  她的身教言教 激勵她在教會侍奉
[00:21:33.000 --> 00:21:35.000]  成為班長
[00:21:35.000 --> 00:21:39.000]  是能夠參與競敗隊的侍奉
[00:21:39.000 --> 00:21:43.000]  大英姊妹 就是這些
[00:21:43.000 --> 00:21:46.000]  我們見到美麗的見證
[00:21:46.000 --> 00:21:49.000]  見到美麗的友誼網絡
[00:21:49.000 --> 00:21:54.000]  見到聖徒相通的傳承
[00:21:54.000 --> 00:21:56.000]  這些是生命的痕跡
[00:21:56.000 --> 00:21:58.000]  是我們經常忘記的
[00:21:58.000 --> 00:22:00.000]  很多時候見到教會的難處
[00:22:00.000 --> 00:22:05.000]  我會忘記了神在我們這裡
[00:22:05.000 --> 00:22:08.000]  已經有很多恩典的痕跡
[00:22:08.000 --> 00:22:10.000]  當我看見你們見證的時候
[00:22:10.000 --> 00:22:12.000]  我心裡很激動
[00:22:12.000 --> 00:22:15.000]  為什麼我這麼慈悲 這麼整全
[00:22:15.000 --> 00:22:18.000]  這些是神的恩精神的痕跡
[00:22:18.000 --> 00:22:21.000]  是恩典聖傳的痕跡
[00:22:21.000 --> 00:22:23.000]  所以我會說 是的
[00:22:23.000 --> 00:22:25.000]  聖朕是一個家
[00:22:25.000 --> 00:22:28.000]  裡面有友情
[00:22:28.000 --> 00:22:32.000]  好像高郵 好像金爐
[00:22:32.000 --> 00:22:33.000]  而我在當中
[00:22:33.000 --> 00:22:36.000]  我也享受這種的高郵和金爐
