
[00:00:00.000 --> 00:00:03.080]  我們先讀一段經文
[00:02:06.400 --> 00:02:09.320]  經歷到神的同在
[00:02:09.320 --> 00:02:11.400]  說摩西
[00:02:11.400 --> 00:02:13.600]  摩西是誰呢
[00:02:13.600 --> 00:02:17.720]  摩西的祖先是希伯來人
[00:02:17.720 --> 00:02:20.000]  在亞國的年代
[00:02:20.520 --> 00:02:23.840]  他們去了埃及定居
[00:02:23.840 --> 00:02:33.320]  四百年後法老看到希伯來人人數眾多
[00:02:33.320 --> 00:02:35.200]  生得太多人了
[00:02:35.200 --> 00:02:40.320]  他擔心人數多將來會叛亂
[00:02:40.320 --> 00:02:45.880]  所以他頒佈了一些不公正的法令
[00:02:45.880 --> 00:02:48.920]  就是要削減希伯來人的權利
[00:02:49.760 --> 00:02:52.600]  就是要他們做工做得很辛苦
[00:02:52.600 --> 00:02:59.040]  後來他有下令叫百姓將希伯來的男嬰
[00:02:59.040 --> 00:03:02.640]  淹死在尼羅河的當中
[00:03:02.640 --> 00:03:06.840]  這樣就解決了希伯來人人口眾多的問題
[00:03:06.840 --> 00:03:11.320]  根據《出埃及記》的第二章
[00:03:11.320 --> 00:03:12.640]  有一個家庭
[00:03:12.640 --> 00:03:15.360]  有一個媽媽、有一個姐姐
[00:03:15.960 --> 00:03:20.680]  違背法老的命令
[00:03:20.680 --> 00:03:25.400]  因為他們要保護媽媽剛生出來的嬰兒
[00:03:25.400 --> 00:03:29.760]  媽媽用爐位做了一個踢板
[00:03:29.760 --> 00:03:33.040]  踢板就是盒子、箱子、棺材
[00:03:33.040 --> 00:03:36.800]  就將嬰兒放在踢板上
[00:03:36.800 --> 00:03:40.760]  媽媽將他放在尼羅河的爐位當中
[00:03:41.800 --> 00:03:49.240]  當時法老的女兒在河邊洗澡看到一個踢板
[00:03:49.240 --> 00:03:53.240]  就叫工人去拿踢板打開來看
[00:03:53.240 --> 00:03:57.560]  原來是一個活生生的希伯來的男嬰
[00:03:57.560 --> 00:03:59.600]  她看到就很歡喜
[00:03:59.600 --> 00:04:02.280]  於是就將他收留下來
[00:04:02.280 --> 00:04:04.680]  給他一個名字叫做摩西
[00:04:04.680 --> 00:04:08.240]  後來摩西長大
[00:04:08.480 --> 00:04:12.400]  她都沒有忘記自己希伯來人的背景
[00:04:12.400 --> 00:04:17.440]  當她仍然是埃及的王子的時候
[00:04:17.440 --> 00:04:19.120]  她看見一個埃及人
[00:04:19.120 --> 00:04:23.480]  打她的希伯來同胞
[00:04:23.480 --> 00:04:26.080]  她左右觀看見都沒有人的時候
[00:04:26.080 --> 00:04:29.200]  就打死了這個埃及人
[00:04:29.200 --> 00:04:32.400]  法老後來知道這個故事
[00:04:32.400 --> 00:04:33.000]  很生氣
[00:04:33.000 --> 00:04:36.360]  想方式要處死摩西
[00:04:36.640 --> 00:04:39.360]  摩西於是又逃命到米甸地
[00:04:39.360 --> 00:04:42.640]  過了很多年
[00:04:42.640 --> 00:04:47.720]  然後以色列人在埃及很苦
[00:04:47.720 --> 00:04:49.520]  他們做苦工很辛苦
[00:04:49.520 --> 00:04:51.120]  發了哀聲
[00:04:51.120 --> 00:04:54.280]  夜禍華晨就聽到哀聲
[00:04:54.280 --> 00:04:59.600]  顧念他曾經跟阿巴拉罕、以撒和瓦割所立的約
[00:04:59.600 --> 00:05:01.800]  於是他呼召摩西
[00:05:01.800 --> 00:05:05.880]  摩西就在河地山那裡被呼召
[00:05:06.040 --> 00:05:12.480]  在山上夜禍華的使者在荊棘的火焰當中向摩西顯現
[00:05:12.480 --> 00:05:15.400]  荊棘在火中焚燒
[00:05:15.400 --> 00:05:17.480]  但是沒有被燒毀
[00:05:17.480 --> 00:05:19.440]  對摩西來說
[00:05:19.440 --> 00:05:21.520]  燃燒的荊棘真是奇景
[00:05:21.520 --> 00:05:24.480]  於是他想走過去看清楚一點
[00:05:24.480 --> 00:05:26.840]  夜禍華就看見摩西轉過來
[00:05:26.840 --> 00:05:30.320]  於是就從荊棘裡呼叫
[00:05:30.320 --> 00:05:32.240]  摩西!摩西!
[00:05:32.240 --> 00:05:34.280]  摩西就回答說
[00:05:34.280 --> 00:05:35.840]  我在這裡
[00:05:36.720 --> 00:05:38.800]  於是夜禍華就立即警告
[00:05:38.800 --> 00:05:40.760]  不要靠近這女兒
[00:05:40.760 --> 00:05:46.320]  把你腳上的鞋脫下來
[00:05:46.320 --> 00:05:49.400]  因為你所站的地方是聖地
[00:05:49.400 --> 00:05:51.160]  這個地方是神聖的
[00:05:51.160 --> 00:05:54.160]  因為神臨在那裡
[00:05:54.160 --> 00:05:55.800]  摩西知道的
[00:05:55.800 --> 00:05:57.480]  聖潔的地
[00:05:57.480 --> 00:05:58.920]  而且還有
[00:05:58.920 --> 00:06:02.720]  摩西的反應就是烏著他的臉
[00:06:02.720 --> 00:06:06.680]  因為會有問題
[00:06:06.680 --> 00:06:10.600]  因為夜禍華跟摩西宣告
[00:06:10.600 --> 00:06:13.280]  我是你父親的神
[00:06:13.280 --> 00:06:15.240]  是阿伯拉罕的神
[00:06:15.240 --> 00:06:16.560]  是以撒的神
[00:06:16.560 --> 00:06:18.000]  是瓦割的神
[00:06:18.000 --> 00:06:20.240]  所以摩西有一個很自然的反應
[00:06:20.240 --> 00:06:22.320]  就是蓋著他的臉
[00:06:22.320 --> 00:06:26.360]  因為看到父親的神和祖先的神
[00:06:26.360 --> 00:06:28.840]  還有自己在聖地當中
[00:06:28.840 --> 00:06:31.840]  不敢去仍視上帝
[00:06:32.600 --> 00:06:35.480]  接著夜禍華又宣佈
[00:06:35.480 --> 00:06:37.920]  你嫁 你去
[00:06:37.920 --> 00:06:41.360]  我要差派你到法老那裡
[00:06:41.360 --> 00:06:46.360]  把我的百姓以色列人從埃及領出來
[00:06:46.360 --> 00:06:50.720]  神宣佈摩西是拯救的器皿
[00:06:50.720 --> 00:06:53.360]  是拯救的代理人
[00:06:53.360 --> 00:06:55.360]  摩西就回答說
[00:06:55.360 --> 00:06:57.360]  我是什麼人
[00:06:57.360 --> 00:07:02.160]  竟能去見法老把以色列人從埃及領出來呢
[00:07:02.160 --> 00:07:05.120]  摩西的問題就是說
[00:07:05.120 --> 00:07:09.760]  拯救是神你的工作
[00:07:09.760 --> 00:07:11.760]  當然不是我們人的工作
[00:07:11.760 --> 00:07:17.040]  我怎麼有本事可以帶人離開埃及呢
[00:07:17.040 --> 00:07:20.160]  接著夜禍華就回應摩西的問題
[00:07:20.160 --> 00:07:24.160]  我 I Am 必與你同在
[00:07:24.160 --> 00:07:26.800]  必與你同在
[00:07:26.800 --> 00:07:28.800]  神必與你同在
[00:07:28.800 --> 00:07:32.400]  這也是摩西的蒙招
[00:07:32.400 --> 00:07:36.400]  在出埃及的第三章第四章一個很重要的主題
[00:07:36.400 --> 00:07:44.400]  其實也是摩西一生侍奉一個重要的主題
[00:07:44.400 --> 00:07:48.400]  所以當我們去跟摩西一起問這個問題的時候
[00:07:48.400 --> 00:07:51.400]  我是什麼人
[00:07:51.400 --> 00:07:53.400]  神的答案就是說
[00:07:53.400 --> 00:07:58.400]  我 I Am 必與你同在
[00:07:58.400 --> 00:08:04.400]  神真的會必與你們同在
[00:08:04.400 --> 00:08:12.400]  神是會要你們憑著祂的名字和權柄去行
[00:08:12.400 --> 00:08:16.400]  神是與你們同在
[00:08:16.400 --> 00:08:20.400]  你們是憑著神的能力去行
[00:08:20.400 --> 00:08:23.400]  神是與你們同在
[00:08:23.400 --> 00:08:28.400]  你們是在神的應許下言聽行從
[00:08:28.400 --> 00:08:33.400]  做當做的事
[00:08:33.400 --> 00:08:36.400]  我是什麼人
[00:08:36.400 --> 00:08:40.400]  這個問題背後是一個擔心
[00:08:40.400 --> 00:08:45.400]  摩西擔心神的指紋是不會聽他不會接受他
[00:08:45.400 --> 00:08:48.400]  所以他需要神的印證
[00:08:48.400 --> 00:08:50.400]  以致以色列人會相信他
[00:08:50.400 --> 00:08:52.400]  所以摩西對神就說
[00:08:52.400 --> 00:08:56.400]  漢那我對以色列人那裡對他們說
[00:08:56.400 --> 00:09:01.400]  你的祖宗的神差派我到你們這裡來
[00:09:01.400 --> 00:09:03.400]  他們若對我說
[00:09:03.400 --> 00:09:06.400]  他叫什麼名字
[00:09:06.400 --> 00:09:09.400]  我要對他們說什麼呢
[00:09:09.400 --> 00:09:12.400]  神就對摩西說
[00:09:12.400 --> 00:09:14.400]  我是自有永有的
[00:09:14.400 --> 00:09:18.400]  又說你要對以色列人這樣說那是自有的
[00:09:18.400 --> 00:09:21.400]  打發我到你們這裡來
[00:09:21.400 --> 00:09:24.400]  神是自有永有
[00:09:24.400 --> 00:09:26.400]  神是永恆
[00:09:26.400 --> 00:09:28.400]  是不變是信神
[00:09:28.400 --> 00:09:38.400]  神就是呼召摩西叫他成為神話語的宗介
[00:09:38.400 --> 00:09:43.400]  神是給他行事的權柄
[00:09:43.400 --> 00:09:46.400]  同樣神都給我們權柄
[00:09:46.400 --> 00:09:51.400]  叫我們相信神是自有永有的神
[00:09:51.400 --> 00:09:55.400]  我們奉神的名字去做功
[00:09:55.400 --> 00:09:59.400]  神是看著整個香港和世界
[00:09:59.400 --> 00:10:04.400]  在痛苦在罪惡的束縛當中
[00:10:04.400 --> 00:10:07.400]  神應該要通過他的兒子耶穌基督
[00:10:07.400 --> 00:10:09.400]  要拯救這個世界
[00:10:09.400 --> 00:10:11.400]  叫人在罪當中得到釋放
[00:10:11.400 --> 00:10:13.400]  神呼喚每個人
[00:10:13.400 --> 00:10:17.400]  希望每個人能夠大家一起去宣佈神的福音
[00:10:17.400 --> 00:10:19.400]  神授權給我們
[00:10:19.400 --> 00:10:24.400]  叫我們要去講福音和作生命的見證
[00:10:24.400 --> 00:10:29.400]  神應許就說我會與你們同在
[00:10:29.400 --> 00:10:31.400]  你們就做什麼呢
[00:10:31.400 --> 00:10:35.400]  就奉我的名奉耶穌基督的名去做功
[00:10:35.400 --> 00:10:39.400]  這個正正好像彼得就說
[00:10:39.400 --> 00:10:46.400]  我把我所有的給你奉拿撒勒人耶穌基督的名起來行走
[00:10:46.400 --> 00:10:48.400]  所以同樣弟兄姊妹們
[00:10:48.400 --> 00:10:51.400]  我們有神的名字有神的權柄
[00:10:51.400 --> 00:10:55.400]  我們奉耶穌基督拿撒勒人的名字
[00:10:55.400 --> 00:11:00.400]  叫周圍的人起來行走
[00:11:00.400 --> 00:11:07.400]  但是摩西我們仍然擔憂
[00:11:07.400 --> 00:11:17.400]  我們仍然說我是什麼人
[00:11:17.400 --> 00:11:21.400]  摩西仍然很擔心他是沒有能力
[00:11:21.400 --> 00:11:25.400]  沒有方法去說服神的指紋
[00:11:25.400 --> 00:11:27.400]  所以摩西說漢娜
[00:11:27.400 --> 00:11:29.400]  他們不會相信我
[00:11:29.400 --> 00:11:31.400]  也不會聽我的話
[00:11:31.400 --> 00:11:33.400]  因為他們必說
[00:11:33.400 --> 00:11:36.400]  耶和華並沒有向你顯然
[00:11:36.400 --> 00:11:38.400]  也沒有向你顯現過
[00:11:38.400 --> 00:11:42.400]  所以神就給摩西三個印記
[00:11:42.400 --> 00:11:44.400]  就是展示給摩西
[00:11:44.400 --> 00:11:46.400]  讓他知道你有這樣的能力
[00:11:46.400 --> 00:11:48.400]  還有讓人知道
[00:11:48.400 --> 00:11:51.400]  神是在你的面前彰顯過
[00:11:51.400 --> 00:11:57.400]  第一個印記就是將牧羊人的象變為蛇
[00:11:57.400 --> 00:11:59.400]  耶和華問摩西
[00:11:59.400 --> 00:12:01.400]  你手裡的是什麼
[00:12:01.400 --> 00:12:03.400]  將它丟在地上
[00:12:03.400 --> 00:12:06.400]  那手象就變成了一條蛇
[00:12:06.400 --> 00:12:11.400]  蛇就是代表埃及王族的權柄
[00:12:11.400 --> 00:12:14.400]  然後神就說你捉著蛇的尾
[00:12:14.400 --> 00:12:18.400]  捉完之後那條蛇就變成一條棍
[00:12:18.400 --> 00:12:20.400]  耶和華的意思就是說
[00:12:20.400 --> 00:12:22.400]  你單憑這一個記號
[00:12:22.400 --> 00:12:26.400]  以色列人就會相信耶和華
[00:12:26.400 --> 00:12:29.400]  你列祖的神是曾經向你顯現
[00:12:29.400 --> 00:12:33.400]  並且賜給你的能力
[00:12:33.400 --> 00:12:38.400]  第二個印記就是醫治皮膚病
[00:12:38.400 --> 00:12:40.400]  耶和華就說
[00:12:40.400 --> 00:12:42.400]  將手放在懷裡面
[00:12:42.400 --> 00:12:43.400]  拿出來
[00:12:43.400 --> 00:12:44.400]  哇
[00:12:44.400 --> 00:12:45.400]  變成了麻風
[00:12:45.400 --> 00:12:47.400]  白色的手
[00:12:47.400 --> 00:12:48.400]  耶和華就說
[00:12:48.400 --> 00:12:50.400]  將手放在懷裡面
[00:12:50.400 --> 00:12:51.400]  拿出來
[00:12:51.400 --> 00:12:52.400]  哇
[00:12:52.400 --> 00:12:54.400]  痊癒了
[00:12:54.400 --> 00:12:57.400]  這一個印記就顯示
[00:12:57.400 --> 00:13:01.400]  展示以色列人的經歷
[00:13:01.400 --> 00:13:03.400]  他們是不潔的人
[00:13:03.400 --> 00:13:07.400]  成為潔癥的人
[00:13:07.400 --> 00:13:09.400]  在這裡再次見到
[00:13:09.400 --> 00:13:12.400]  耶和華所給的力量
[00:13:12.400 --> 00:13:15.400]  是叫人能夠相信
[00:13:15.400 --> 00:13:19.400]  第三個印記就是水變血
[00:13:19.400 --> 00:13:22.400]  血是生命和死亡的象徵
[00:13:22.400 --> 00:13:23.400]  將水變為血
[00:13:23.400 --> 00:13:26.400]  就是象徵著耶和華的力量
[00:13:26.400 --> 00:13:31.400]  是超越過埃及所有的神明
[00:13:31.400 --> 00:13:33.400]  是超越過尼羅河
[00:13:33.400 --> 00:13:36.400]  這條埃及人所謂的
[00:13:36.400 --> 00:13:41.400]  生命之河的權柄
[00:13:41.400 --> 00:13:44.400]  我實際有了一種力量
[00:13:44.400 --> 00:13:47.400]  可以證明神曾經向他彰顯
[00:13:47.400 --> 00:13:49.400]  可以安心
[00:13:49.400 --> 00:13:54.400]  帶百姓上路
[00:13:54.400 --> 00:13:58.400]  但是同樣
[00:13:58.400 --> 00:14:03.400]  神都是給我們有力量的印記
[00:14:03.400 --> 00:14:07.400]  這個是我們所經歷的
[00:14:07.400 --> 00:14:10.400]  或者我們是不會有
[00:14:10.400 --> 00:14:12.400]  好像摩西這種
[00:14:12.400 --> 00:14:14.400]  三個標記的能力
[00:14:14.400 --> 00:14:16.400]  但大家有沒有感受到
[00:14:16.400 --> 00:14:18.400]  有沒有相信
[00:14:18.400 --> 00:14:19.400]  有沒有見到
[00:14:19.400 --> 00:14:21.400]  在日常的生活當中
[00:14:21.400 --> 00:14:25.400]  神的能力、神的同在
[00:14:25.400 --> 00:14:28.400]  處處皆是
[00:14:28.400 --> 00:14:30.400]  在上個星期
[00:14:30.400 --> 00:14:32.400]  我的媽媽有幾天
[00:14:32.400 --> 00:14:35.400]  不能夠吃東西
[00:14:35.400 --> 00:14:38.400]  身體嚴重缺乏水分
[00:14:38.400 --> 00:14:41.400]  她經常張開口
[00:14:41.400 --> 00:14:43.400]  不能夠進食
[00:14:43.400 --> 00:14:46.400]  11月24日星期四
[00:14:46.400 --> 00:14:48.400]  在神樂園有一個感恩日
[00:14:48.400 --> 00:14:51.400]  在末段的時候我就離開
[00:14:51.400 --> 00:14:57.400]  決定是不是要送她去醫院
[00:14:57.400 --> 00:14:59.400]  我媽媽是很虛弱
[00:14:59.400 --> 00:15:01.400]  我說送你去醫院
[00:15:01.400 --> 00:15:03.400]  她說不要
[00:15:03.400 --> 00:15:07.400]  於是整個下午我就陪她
[00:15:07.400 --> 00:15:08.400]  我陪她
[00:15:08.400 --> 00:15:11.400]  我陪她一起陪頌主討問
[00:15:11.400 --> 00:15:13.400]  我陪她一起唱歌
[00:15:13.400 --> 00:15:15.400]  唱十字架
[00:15:15.400 --> 00:15:17.400]  很奇妙
[00:15:17.400 --> 00:15:19.400]  陪了一個下午之後
[00:15:19.400 --> 00:15:22.400]  晚上她能夠張開口
[00:15:22.400 --> 00:15:25.400]  能夠吃東西
[00:15:25.400 --> 00:15:29.400]  星期五我回辦公室做點事
[00:15:29.400 --> 00:15:31.400]  工人姐姐就說
[00:15:31.400 --> 00:15:33.400]  媽媽的嘴又張開
[00:15:33.400 --> 00:15:35.400]  不能夠進食
[00:15:35.400 --> 00:15:37.400]  於是我就靈機一觸
[00:15:37.400 --> 00:15:41.400]  我用了潮州話
[00:15:41.400 --> 00:15:44.400]  錄了兩段錄音
[00:15:44.400 --> 00:15:48.400]  一段是吃飯的
[00:15:48.400 --> 00:15:50.400]  一段是喝水的
[00:15:50.400 --> 00:15:52.400]  當中有沒有潮州人
[00:15:52.400 --> 00:15:54.400]  有沒有
[00:15:54.400 --> 00:15:55.400]  叫她吃飯
[00:15:55.400 --> 00:15:56.400]  叫她這樣說
[00:15:56.400 --> 00:16:02.400]  叫她這樣說
[00:16:02.400 --> 00:16:05.400]  重重覆覆這樣說
[00:16:05.400 --> 00:16:06.400]  喝水
[00:16:06.400 --> 00:16:09.400]  叫她這樣說
[00:16:09.400 --> 00:16:11.400]  很奇妙的就是
[00:16:11.400 --> 00:16:15.400]  我的工人姐姐就播這個錄音
[00:16:15.400 --> 00:16:18.400]  又播我那首十字架的《聖詩》
[00:16:18.400 --> 00:16:19.400]  我唱給我媽媽聽
[00:16:19.400 --> 00:16:22.400]  我媽媽又唱了那首《聖詩》
[00:16:22.400 --> 00:16:24.400]  她的嘴又張開
[00:16:24.400 --> 00:16:27.400]  能夠進食
[00:16:27.400 --> 00:16:29.400]  這個策略到如今
[00:16:29.400 --> 00:16:32.400]  當我媽媽要吃東西的時候
[00:16:32.400 --> 00:16:34.400]  仍然是臭考的
[00:16:34.400 --> 00:16:36.400]  後來我網上去看資料
[00:16:36.400 --> 00:16:41.400]  就知道可能老人家腦的功能沒那麼好
[00:16:41.400 --> 00:16:42.400]  需要刺激
[00:16:42.400 --> 00:16:45.400]  於是我就靈機一觸
[00:16:45.400 --> 00:16:48.400]  我找一些平安夜的歌給她聽
[00:16:48.400 --> 00:16:51.400]  一些《聖詩》給她聽
[00:16:51.400 --> 00:16:55.400]  她的嘴可以不少時候合起來
[00:16:55.400 --> 00:17:01.400]  這些是日常生活奇妙的事
[00:17:01.400 --> 00:17:04.400]  對我來說是很奇妙的
[00:17:04.400 --> 00:17:06.400]  其實在你的生命當中
[00:17:06.400 --> 00:17:09.400]  你們都會有很多這些奇妙的事
[00:17:09.400 --> 00:17:11.400]  只是問題是你見不見到
[00:17:11.400 --> 00:17:13.400]  你相不相信得到
[00:17:13.400 --> 00:17:15.400]  你有沒有向神去感謝
[00:17:15.400 --> 00:17:19.400]  感謝祂給你的同在
[00:17:19.400 --> 00:17:23.400]  除了這些日常的奇妙的事情
[00:17:23.400 --> 00:17:27.400]  其實我們都是有聖言的
[00:17:27.400 --> 00:17:29.400]  你想不相信神的話語
[00:17:29.400 --> 00:17:32.400]  是一種奇跡妙事
[00:17:32.400 --> 00:17:36.400]  可以改變鐵石心腸
[00:17:36.400 --> 00:17:38.400]  叫人有生的生命
[00:17:38.400 --> 00:17:42.400]  曾幾何時你和我都是經歷聖言
[00:17:42.400 --> 00:17:45.400]  因此我們留在這裡去敬拜
[00:17:45.400 --> 00:17:47.400]  我們說我們是基督徒
[00:17:47.400 --> 00:17:53.400]  問題是今天你和我會不會相信聖言
[00:17:53.400 --> 00:17:58.400]  就讓我們相信神的話語是滿有能力的
[00:17:58.400 --> 00:18:00.400]  我們憑著神的能力
[00:18:00.400 --> 00:18:02.400]  我們告訴別人
[00:18:02.400 --> 00:18:04.400]  神著實是向我們彰顯
[00:18:04.400 --> 00:18:07.400]  與我們同在
[00:18:07.400 --> 00:18:12.400]  但是摩西和我們仍然是擔憂
[00:18:12.400 --> 00:18:17.400]  我們仍然說我是什麼人
[00:18:17.400 --> 00:18:24.400]  他是不會相信神給他的使命
[00:18:24.400 --> 00:18:32.400]  摩西是他很關心自己執行使命的才能
[00:18:32.400 --> 00:18:35.400]  摩西就說主啊求求你
[00:18:35.400 --> 00:18:39.400]  我並不是一個能言善道的人
[00:18:39.400 --> 00:18:42.400]  以前這樣就是你對僕人說話
[00:18:42.400 --> 00:18:44.400]  以後也是這樣
[00:18:44.400 --> 00:18:47.400]  因為我是絕口笨舌的
[00:18:47.400 --> 00:18:49.400]  耶和華就回應說
[00:18:49.400 --> 00:18:54.400]  誰做人的口誰使人口啞耳聾目明眼瞰
[00:18:54.400 --> 00:18:57.400]  豈不是我耶和華嗎
[00:18:57.400 --> 00:18:59.400]  現在去吧
[00:18:59.400 --> 00:19:01.400]  我必持你口才
[00:19:01.400 --> 00:19:04.400]  只教你所當說的話
[00:19:04.400 --> 00:19:07.400]  當摩西就說我啊
[00:19:07.400 --> 00:19:09.400]  唉
[00:19:09.400 --> 00:19:13.400]  不能夠做到這件事的
[00:19:13.400 --> 00:19:16.400]  我真的做不到的
[00:19:16.400 --> 00:19:19.400]  但是耶和華甚至說
[00:19:19.400 --> 00:19:21.400]  是我啊
[00:19:21.400 --> 00:19:24.400]  是神的我啊
[00:19:24.400 --> 00:19:26.400]  是唉
[00:19:26.400 --> 00:19:31.400]  是能夠幫助你去成就這一切的事
[00:19:31.400 --> 00:19:35.400]  他說我會只教你所當說的話
[00:19:35.400 --> 00:19:36.400]  意思就是說
[00:19:36.400 --> 00:19:42.400]  我會用你的嘴巴去說話的
[00:19:42.400 --> 00:19:48.400]  耶和華就向摩西說到神同在的應許
[00:19:48.400 --> 00:19:53.400]  他就說我是在你的嘴巴當中
[00:19:53.400 --> 00:19:58.400]  我是和你的嘴巴一起的
[00:19:58.400 --> 00:20:03.400]  到現在我們看到在蒙照呼照的故事
[00:20:03.400 --> 00:20:08.400]  神其實已經回應了摩西所有的反對的意見了
[00:20:08.400 --> 00:20:11.400]  但是摩西仍然說我不想
[00:20:11.400 --> 00:20:13.400]  我不想
[00:20:13.400 --> 00:20:17.400]  他最後的嘗試就是說主啊
[00:20:17.400 --> 00:20:19.400]  求求你
[00:20:19.400 --> 00:20:22.400]  你要藉著誰的手
[00:20:22.400 --> 00:20:25.400]  就差遣誰吧
[00:20:25.400 --> 00:20:28.400]  你找誰其他人就找誰吧
[00:20:28.400 --> 00:20:31.400]  意思就是不要找我
[00:20:31.400 --> 00:20:34.400]  所以耶和華的怒氣就發出來了
[00:20:34.400 --> 00:20:36.400]  他對摩西就說
[00:20:36.400 --> 00:20:40.400]  你不是有一個哥哥利美人亞倫嗎
[00:20:40.400 --> 00:20:44.400]  我知道他是個能言善道的人
[00:20:44.400 --> 00:20:46.400]  神就指派
[00:20:46.400 --> 00:20:51.400]  就說我就指派亞倫做摩西你的嘴巴
[00:20:51.400 --> 00:20:55.400]  你說什麼就亞倫幫你傳達
[00:20:55.400 --> 00:20:58.400]  在這裡我們看到好像摩西是缺乏口才
[00:20:58.400 --> 00:20:59.400]  是不是
[00:20:59.400 --> 00:21:00.400]  亞倫就有口才
[00:21:00.400 --> 00:21:03.400]  但是這個不是重點
[00:21:03.400 --> 00:21:05.400]  因為耶和華
[00:21:05.400 --> 00:21:10.400]  I am 我是 是會與摩西同在
[00:21:10.400 --> 00:21:13.400]  會與摩西把口同在
[00:21:13.400 --> 00:21:16.400]  會與亞倫把口同在
[00:21:16.400 --> 00:21:20.400]  耶和華 我是 I am
[00:21:20.400 --> 00:21:23.400]  是會教摩西當做的事
[00:21:23.400 --> 00:21:29.400]  是會教亞倫做當做的事
[00:21:29.400 --> 00:21:32.400]  在日常的生活當中
[00:21:32.400 --> 00:21:36.400]  耶和華是與我們同在的
[00:21:36.400 --> 00:21:39.400]  在關鍵的時候危急的時候
[00:21:39.400 --> 00:21:45.400]  耶和華 I am 必然與你們同在
[00:21:45.400 --> 00:21:49.400]  到了摩西和神的對話亭
[00:21:49.400 --> 00:21:51.400]  耶和華就說
[00:21:51.400 --> 00:21:55.400]  你手裡拿著這像
[00:21:55.400 --> 00:21:58.400]  用它來行神蹟
[00:21:58.400 --> 00:22:02.400]  這個像是神的作為的焦點
[00:22:02.400 --> 00:22:05.400]  是神蹟的焦點
[00:22:05.400 --> 00:22:08.400]  摩西日後日子就舉起這個像
[00:22:08.400 --> 00:22:10.400]  來使紅海分開
[00:22:10.400 --> 00:22:13.400]  在十界當中都會用到這個像
[00:22:13.400 --> 00:22:15.400]  來施行神蹟
[00:22:15.400 --> 00:22:17.400]  這個像是怎樣的
[00:22:17.400 --> 00:22:19.400]  它是微不足道的
[00:22:19.400 --> 00:22:21.400]  一個木人的像
[00:22:21.400 --> 00:22:26.400]  但是它能夠展現神救贖的權能
[00:22:26.400 --> 00:22:28.400]  這個像是微不足道的
[00:22:28.400 --> 00:22:34.400]  但是可以叫當時的政權謙卑下來
[00:22:34.400 --> 00:22:39.400]  在神的面前要謙卑
[00:22:39.400 --> 00:22:42.400]  所以耶和華神就說摩西
[00:22:42.400 --> 00:22:46.400]  不要忘記這個像
[00:22:46.400 --> 00:22:50.400]  這個像是耶和華與摩西
[00:22:50.400 --> 00:22:56.400]  同在一個很重要的印記
[00:22:56.400 --> 00:22:58.400]  後來的故事又怎樣呢
[00:22:58.400 --> 00:23:00.400]  摩西聽話了
[00:23:00.400 --> 00:23:03.400]  摩西就去找法老
[00:23:03.400 --> 00:23:06.400]  跟哥哥阿倫去找法老
[00:23:06.400 --> 00:23:11.400]  就說耶和華神要求吩咐
[00:23:11.400 --> 00:23:14.400]  要讓以色列人去到抗爵那裡
[00:23:14.400 --> 00:23:17.400]  守耶和華的節旗
[00:23:17.400 --> 00:23:19.400]  結果是怎樣
[00:23:19.400 --> 00:23:21.400]  結果是災難性
