
[00:00:00.000 --> 00:00:04.000]  明天早上,讓我再次同心祈禱
[00:03:38.000 --> 00:03:40.000]  甚至我們講到愛章
[00:03:40.000 --> 00:03:42.000]  就是講到愛的時候
[00:03:42.000 --> 00:03:44.000]  都講哥倫多前書十三章
[00:03:44.000 --> 00:03:46.000]  哥倫多前書十三章
[00:03:46.000 --> 00:03:48.000]  特別是四至八節
[00:03:48.000 --> 00:03:49.000]  我們背都會背
[00:03:49.000 --> 00:03:50.000]  愛是恆久忍耐
[00:03:50.000 --> 00:03:52.000]  又有恩時愛是不疾度
[00:03:52.000 --> 00:03:53.000]  愛是不自誇不張狂
[00:03:53.000 --> 00:03:54.000]  不作害羞的事
[00:03:54.000 --> 00:03:55.000]  不求自己益處
[00:03:55.000 --> 00:03:56.000]  不輕易發怒
[00:03:56.000 --> 00:03:57.000]  不計算人的惡
[00:03:57.000 --> 00:03:58.000]  不喜歡不義
[00:03:58.000 --> 00:03:59.000]  只喜歡真理
[00:03:59.000 --> 00:04:00.000]  凡是包容 凡是相信
[00:04:00.000 --> 00:04:02.000]  凡是盼望 凡是忍耐
[00:04:02.000 --> 00:04:03.000]  愛是永不止息
[00:04:03.000 --> 00:04:05.000]  我想大家滾瓜爛熟
[00:04:05.000 --> 00:04:08.000]  這段經文講愛都不知道聽過多少次
[00:04:08.000 --> 00:04:10.000]  我們很熟 連背都背得到
[00:04:10.000 --> 00:04:12.000]  弟兄姊妹你們有沒有想過
[00:04:12.000 --> 00:04:13.000]  這段經文
[00:04:13.000 --> 00:04:17.000]  哥倫多前書第十三章講到愛章的時候
[00:04:17.000 --> 00:04:20.000]  其實對象是和誰講的呢
[00:04:20.000 --> 00:04:22.000]  有沒有想過和誰講的
[00:04:22.000 --> 00:04:23.000]  其實哥倫多前書
[00:04:23.000 --> 00:04:25.000]  十三章如果你知道
[00:04:25.000 --> 00:04:27.000]  整個段落
[00:04:27.000 --> 00:04:29.000]  哥倫多前書第十二章
[00:04:29.000 --> 00:04:30.000]  其實是講恩賜
[00:04:30.000 --> 00:04:31.000]  今天我講恩賜
[00:04:31.000 --> 00:04:33.000]  十二章一開頭講恩賜
[00:04:33.000 --> 00:04:35.000]  十二章十二節其實用了一個比喻
[00:04:35.000 --> 00:04:37.000]  用身體和手手腳腳
[00:04:37.000 --> 00:04:40.000]  來講到恩賜的關係
[00:04:40.000 --> 00:04:42.000]  十二章尾的時候其實也是講恩賜
[00:04:42.000 --> 00:04:46.000]  十四章裡面講方言的問題
[00:04:46.000 --> 00:04:47.000]  其實也是講恩賜
[00:04:47.000 --> 00:04:49.000]  言下之意十二章講恩賜
[00:04:49.000 --> 00:04:51.000]  十四章講恩賜
[00:04:51.000 --> 00:04:52.000]  十三章一開始的時候
[00:04:52.000 --> 00:04:54.000]  我若能說萬人的方言
[00:04:54.000 --> 00:04:55.000]  若天使的說話
[00:04:55.000 --> 00:04:58.000]  我能夠有多少恩賜都好
[00:04:58.000 --> 00:04:59.000]  如果我沒有愛心
[00:04:59.000 --> 00:05:02.000]  就好像明的羅響的筆一樣
[00:05:02.000 --> 00:05:05.000]  換言之其實哥倫多前書十三章
[00:05:05.000 --> 00:05:06.000]  講愛篇
[00:05:06.000 --> 00:05:09.000]  其實應該對象是和誰講的
[00:05:09.000 --> 00:05:12.000]  和教會講的
[00:05:12.000 --> 00:05:14.000]  當然你放在婚禮裡面
[00:05:14.000 --> 00:05:15.000]  那對頂姊妹
[00:05:15.000 --> 00:05:17.000]  你形容她也是教會裡面的肢體
[00:05:17.000 --> 00:05:18.000]  她也要相愛
[00:05:18.000 --> 00:05:19.000]  也可以這樣形容
[00:05:19.000 --> 00:05:21.000]  但我講的那段經文
[00:05:21.000 --> 00:05:24.000]  其實最主要十三章是講教會
[00:05:24.000 --> 00:05:27.000]  其實十二章講教會的恩賜
[00:05:27.000 --> 00:05:28.000]  十四章講恩賜
[00:05:28.000 --> 00:05:32.000]  十三章講愛在教會裡面
[00:05:32.000 --> 00:05:34.000]  那種相關的關係
[00:05:34.000 --> 00:05:35.000]  言下之意
[00:05:35.000 --> 00:05:37.000]  有機會你再讀一下這段經文的時候
[00:05:37.000 --> 00:05:40.000]  應該不單止跟你配偶讀
[00:05:40.000 --> 00:05:41.000]  你應該完了崇拜
[00:05:41.000 --> 00:05:44.000]  待會讀叢林主餐的時候
[00:05:44.000 --> 00:05:45.000]  你拿著那段經文
[00:05:45.000 --> 00:05:47.000]  應該看著你旁邊的頂姊妹讀
[00:05:47.000 --> 00:05:50.000]  看著她含情脈脈地愛是恆久忍耐
[00:05:50.000 --> 00:05:51.000]  又有恩賜
[00:05:51.000 --> 00:05:52.000]  即是在愛你的頂姊妹
[00:05:52.000 --> 00:05:53.000]  你身邊的頂姊妹
[00:05:53.000 --> 00:05:54.000]  你應該這樣跟她讀
[00:05:54.000 --> 00:05:56.000]  因為那段經文是在教會的設定讀
[00:05:56.000 --> 00:05:58.000]  不是在配偶讀
[00:05:58.000 --> 00:06:00.000]  你有沒有想過那段愛篇
[00:06:00.000 --> 00:06:03.000]  其實我看著你說愛是恆久忍耐
[00:06:03.000 --> 00:06:04.000]  我對你要恆久忍耐
[00:06:04.000 --> 00:06:07.000]  我沒想過要對你恆久忍耐
[00:06:07.000 --> 00:06:09.000]  是我的頂姊妹
[00:06:09.000 --> 00:06:10.000]  恆久忍耐又有恩賜
[00:06:10.000 --> 00:06:11.000]  愛是不則道
[00:06:11.000 --> 00:06:13.000]  是對著頂姊妹讀
[00:06:13.000 --> 00:06:16.000]  所以你如果再想一下這段經文
[00:06:16.000 --> 00:06:20.000]  其實如果你想起哥倫多前書
[00:06:20.000 --> 00:06:22.000]  如果你認識哥倫多前書的時候
[00:06:22.000 --> 00:06:24.000]  哥倫多前書第一二章就講到
[00:06:24.000 --> 00:06:27.000]  當時的人結黨紛爭
[00:06:27.000 --> 00:06:28.000]  在爭
[00:06:28.000 --> 00:06:30.000]  有些人說屬阿波羅
[00:06:30.000 --> 00:06:31.000]  有些人說屬保羅
[00:06:31.000 --> 00:06:34.000]  接著去到五六章裏面
[00:06:34.000 --> 00:06:36.000]  不單止現在經常講me too
[00:06:36.000 --> 00:06:37.000]  church too
[00:06:37.000 --> 00:06:38.000]  你看看哥倫多前書
[00:06:38.000 --> 00:06:41.000]  其實第五六章已經在講church too
[00:06:41.000 --> 00:06:43.000]  有個人就離譜到娶繼母為妻
[00:06:43.000 --> 00:06:45.000]  第六章講到淫亂
[00:06:45.000 --> 00:06:47.000]  第七章講婚姻
[00:06:47.000 --> 00:06:49.000]  第八章就講爆漲之物
[00:06:49.000 --> 00:06:52.000]  亂胡亂去吃爆漲之物
[00:06:52.000 --> 00:06:55.000]  接著就講到十一章混亂聖餐
[00:06:55.000 --> 00:06:56.000]  混亂主餐
[00:06:56.000 --> 00:06:58.000]  十四章講謊言的問題
[00:06:58.000 --> 00:07:02.000]  簡單講這間教會是怎樣的呢
[00:07:02.000 --> 00:07:05.000]  這間是一間鬧得很大的教會
[00:07:05.000 --> 00:07:07.000]  一間問題重重的教會
[00:07:07.000 --> 00:07:10.000]  一間令人很困擾的教會
[00:07:10.000 --> 00:07:12.000]  但保羅稱他們為聖徒
[00:07:12.000 --> 00:07:15.000]  接著就講十二章到十四章
[00:07:15.000 --> 00:07:16.000]  講恩賜的發揮
[00:07:16.000 --> 00:07:18.000]  我們互為之體
[00:07:18.000 --> 00:07:20.000]  以至我們能夠彼此在裏面
[00:07:20.000 --> 00:07:22.000]  用愛十三章
[00:07:22.000 --> 00:07:25.000]  能夠愛我們的弟兄姊妹
[00:07:25.000 --> 00:07:27.000]  這幅圖很多年前我見到
[00:07:27.000 --> 00:07:29.000]  我馬上拍下來
[00:07:29.000 --> 00:07:32.000]  其實我不是幫他們賣告白
[00:07:32.000 --> 00:07:35.000]  我相信原創的作者
[00:07:35.000 --> 00:07:39.000]  有這樣的構圖設計
[00:07:39.000 --> 00:07:42.000]  我相信是和哥倫多前書十二章有關
[00:07:42.000 --> 00:07:44.000]  我猜他應該是基督徒
[00:07:44.000 --> 00:07:46.000]  因為這幅圖正正反映著
[00:07:46.000 --> 00:07:47.000]  哥倫多前書十二章
[00:07:47.000 --> 00:07:49.000]  待會我要讀的經文
[00:07:49.000 --> 00:07:52.000]  這幅圖就切切實實反映了
[00:07:52.000 --> 00:07:53.000]  這幅圖你見到
[00:07:53.000 --> 00:07:56.000]  左邊的女孩其實有三個鼻子
[00:07:56.000 --> 00:07:59.000]  她連眼睛也是鼻子
[00:07:59.000 --> 00:08:02.000]  右邊的男孩就把耳放在眼睛
[00:08:02.000 --> 00:08:04.000]  其實是一些調亂位
[00:08:04.000 --> 00:08:06.000]  最右邊的圖
[00:08:06.000 --> 00:08:08.000]  眼睛其實放了兩隻手
[00:08:08.000 --> 00:08:09.000]  其實應該不會是這樣的
[00:08:09.000 --> 00:08:12.000]  所以是放錯位 錯配
[00:08:12.000 --> 00:08:14.000]  但我說這幅圖正正反映著
[00:08:14.000 --> 00:08:16.000]  哥倫多前書十二章
[00:08:16.000 --> 00:08:18.000]  因為這裏講的眼耳口鼻手手腳腳
[00:08:18.000 --> 00:08:20.000]  怎樣在身體裏面是否發揮功用
[00:08:20.000 --> 00:08:22.000]  還是錯配 放錯位
[00:08:22.000 --> 00:08:24.000]  所以這幅圖你一看的時候
[00:08:24.000 --> 00:08:27.000]  和那張經文有關
[00:08:27.000 --> 00:08:29.000]  這個星期我又想了想
[00:08:29.000 --> 00:08:31.000]  其實要講身體的時候
[00:08:31.000 --> 00:08:34.000]  我們教會附近不二師親王醫院
[00:08:34.000 --> 00:08:36.000]  我立刻想了想
[00:08:36.000 --> 00:08:39.000]  醫院最多講身體的地方
[00:08:39.000 --> 00:08:42.000]  我嘗試上網看看
[00:08:42.000 --> 00:08:44.000]  其實怎樣分科呢
[00:08:44.000 --> 00:08:45.000]  通常講身體
[00:08:45.000 --> 00:08:47.000]  我相信一是內科一是外科
[00:08:47.000 --> 00:08:48.000]  我很簡單的認識
[00:08:48.000 --> 00:08:49.000]  內科就是用藥
[00:08:49.000 --> 00:08:50.000]  外科就是做手術
[00:08:50.000 --> 00:08:52.000]  我知道不是內就是外
[00:08:52.000 --> 00:08:56.000]  一是用藥 一是做手術 切除
[00:08:56.000 --> 00:08:58.000]  仔細看才知道
[00:08:58.000 --> 00:09:00.000]  原來內科分很多科
[00:09:00.000 --> 00:09:02.000]  原來內科分
[00:09:02.000 --> 00:09:03.000]  我不齊備的
[00:09:03.000 --> 00:09:05.000]  不過選了一些出來講
[00:09:05.000 --> 00:09:08.000]  內科原來分心臟科 皮膚科
[00:09:08.000 --> 00:09:10.000]  臨床病理和毒理科
[00:09:10.000 --> 00:09:12.000]  糖尿和內分泌科
[00:09:12.000 --> 00:09:13.000]  腸胃科 腦癌科 血液科
[00:09:13.000 --> 00:09:15.000]  感染和傳染科 腎科
[00:09:15.000 --> 00:09:17.000]  腦神經 內科
[00:09:17.000 --> 00:09:20.000]  呼吸系統科 風濕 關節科
[00:09:20.000 --> 00:09:23.000]  原來內科都分這麼多科
[00:09:23.000 --> 00:09:25.000]  我又看看外科
[00:09:25.000 --> 00:09:27.000]  原來外科又分很多
[00:09:27.000 --> 00:09:28.000]  先問問醫生
[00:09:28.000 --> 00:09:30.000]  原來外科又分普通外科
[00:09:30.000 --> 00:09:32.000]  肝膽兒外科
[00:09:32.000 --> 00:09:34.000]  上消化道的代謝外科
[00:09:34.000 --> 00:09:36.000]  潔直腸外科 血管外科
[00:09:36.000 --> 00:09:38.000]  整形外科 燒傷外科
[00:09:38.000 --> 00:09:40.000]  腦神經外科 小兒外科
[00:09:40.000 --> 00:09:42.000]  鼻尿外科 心胸外科
[00:09:42.000 --> 00:09:45.000]  原來內科外科都分這麼多科
[00:09:45.000 --> 00:09:47.000]  我再看看
[00:09:47.000 --> 00:09:50.000]  耳鼻喉科原來都有不同科
[00:09:50.000 --> 00:09:52.000]  耳鼻喉都有耳科 耳神經科
[00:09:52.000 --> 00:09:55.000]  鼻科 內窺鏡科 喉科等等
[00:09:55.000 --> 00:09:58.000]  不讀了
[00:09:58.000 --> 00:10:00.000]  眼原來又有分很多
[00:10:00.000 --> 00:10:02.000]  眼又分青光眼 眼神經
[00:10:02.000 --> 00:10:04.000]  整形眼科 小兒眼科
[00:10:04.000 --> 00:10:08.000]  角膜外科 眼底科
[00:10:08.000 --> 00:10:11.000]  我都沒想過眼都分這麼多科原來
[00:10:11.000 --> 00:10:12.000]  婦產科
[00:10:12.000 --> 00:10:13.000]  可能問一下我
[00:10:13.000 --> 00:10:15.000]  我們弟兄應該很熟悉
[00:10:15.000 --> 00:10:18.000]  裡面又分很多
[00:10:18.000 --> 00:10:19.000]  講到婦產科的時候
[00:10:19.000 --> 00:10:23.000]  又有很多不同的項目在裡面
[00:10:23.000 --> 00:10:24.000]  接著講到兒科
[00:10:24.000 --> 00:10:27.000]  原來兒科都有十幾科
[00:10:27.000 --> 00:10:28.000]  原來兒科都分這麼多科
[00:10:28.000 --> 00:10:29.000]  我都不知道
[00:10:29.000 --> 00:10:31.000]  一直看的時候才知道原來
[00:10:31.000 --> 00:10:34.000]  眼耳口鼻手手腳腳分這麼多科
[00:10:34.000 --> 00:10:37.000]  接著有腫瘤科
[00:10:37.000 --> 00:10:40.000]  其實在講一個身體裡面
[00:10:40.000 --> 00:10:43.000]  分很多不同的科
[00:10:43.000 --> 00:10:44.000]  當我們了解一個身體
[00:10:44.000 --> 00:10:47.000]  原來結構是這麼複雜的時候
[00:10:47.000 --> 00:10:50.000]  我再去讀這段經文的時候
[00:10:50.000 --> 00:10:52.000]  我又多一份明白
[00:10:52.000 --> 00:10:54.000]  這段經文其實是在講身體
[00:10:54.000 --> 00:10:57.000]  和在講肢體的關係
[00:10:57.000 --> 00:10:59.000]  剛好前書十二章十二至二十七節
[00:10:59.000 --> 00:11:02.000]  我一起讀一下這段經文
[00:11:14.000 --> 00:11:18.000]  是希臘人是遺老的是自主的
[00:11:18.000 --> 00:11:22.000]  都從一位聖靈受洗成了一個身體
[00:11:22.000 --> 00:11:24.000]  忍於一位聖靈
[00:11:24.000 --> 00:11:28.000]  身子原不是一個肢體乃是許多肢體
[00:11:28.000 --> 00:11:33.000]  此若腳說我不是手所以不屬乎身子
[00:11:33.000 --> 00:11:36.000]  他不能因此就不屬乎身子
[00:11:36.000 --> 00:11:41.000]  此若耳說我不是眼所以不屬乎身子
[00:11:41.000 --> 00:11:44.000]  他也不能因此就不屬乎身子
[00:11:44.000 --> 00:11:48.000]  若全身是眼從哪裏聽聲呢?
[00:11:48.000 --> 00:11:52.000]  若全身是耳從哪裏聞味呢?
[00:11:52.000 --> 00:11:54.000]  但如今臣隨自己的意思
[00:11:54.000 --> 00:11:58.000]  把肢體軀葛安排在身上了
[00:11:58.000 --> 00:12:02.000]  若都是一個肢體身子在哪裏呢?
[00:12:02.000 --> 00:12:07.000]  但如今肢體是多的身子卻是一個
[00:12:07.000 --> 00:12:10.000]  眼不能對手說我用不著你
[00:12:10.000 --> 00:12:14.000]  頭也不能對腳說我用不著你
[00:12:14.000 --> 00:12:18.000]  不但如此身上肢體人以為軟弱的
[00:12:18.000 --> 00:12:20.000]  更是不可少的
[00:12:20.000 --> 00:12:24.000]  身上肢體我們看為不體面的
[00:12:24.000 --> 00:12:27.000]  越發加上體面
[00:12:27.000 --> 00:12:30.000]  不盡美的越發得著盡美
[00:12:30.000 --> 00:12:34.000]  我們盡美的肢體自然用不著裝飾
[00:12:34.000 --> 00:12:36.000]  但臣配搭者身子
[00:12:36.000 --> 00:12:41.000]  把加倍的體面吸納有缺欠的肢體
[00:12:41.000 --> 00:12:43.000]  免得身上分門別類
[00:12:43.000 --> 00:12:46.000]  總要肢體彼此相顧
[00:12:46.000 --> 00:12:48.000]  若一個肢體受苦
[00:12:48.000 --> 00:12:51.000]  所有的肢體就一同受苦
[00:12:51.000 --> 00:12:53.000]  若一個肢體得榮耀
[00:12:53.000 --> 00:12:56.000]  所有的肢體就一同快樂
[00:12:56.000 --> 00:12:59.000]  你們就是基督的身子
[00:12:59.000 --> 00:13:02.000]  並且各自作肢體
[00:13:02.000 --> 00:13:07.000]  整段經文裡不斷提及一和多的關係
[00:13:07.000 --> 00:13:10.000]  就如身子是一個具有許多的肢體
[00:13:10.000 --> 00:13:13.000]  而且肢體衰多仍是一個身子
[00:13:13.000 --> 00:13:15.000]  基督也是這樣
[00:13:15.000 --> 00:13:17.000]  整段經文裡不斷重複說
[00:13:17.000 --> 00:13:20.000]  一個身體和很多肢體
[00:13:20.000 --> 00:13:22.000]  眼耳口鼻手手腳腳
[00:13:22.000 --> 00:13:25.000]  就是用這樣的一個互動的關係
[00:13:25.000 --> 00:13:27.000]  耶穌基督是我們的頭
[00:13:27.000 --> 00:13:29.000]  我們成為肢體
[00:13:29.000 --> 00:13:33.000]  過去我曾經收過一些書信
[00:13:33.000 --> 00:13:34.000]  書刊的時候
[00:13:34.000 --> 00:13:38.000]  有些弟兄姊妹稱他為主內末肢
[00:13:38.000 --> 00:13:40.000]  末肢
[00:13:40.000 --> 00:13:43.000]  最後的肢體
[00:13:43.000 --> 00:13:46.000]  一開始我都看不明白末肢還是段肢
[00:13:46.000 --> 00:13:48.000]  他說自己是末肢
[00:13:48.000 --> 00:13:49.000]  說自己很謙卑
[00:13:49.000 --> 00:13:51.000]  我就是那些肢體裡最不中用
[00:13:51.000 --> 00:13:53.000]  最細最細最細的那個
[00:13:53.000 --> 00:13:55.000]  所以稱為末肢
[00:13:55.000 --> 00:13:57.000]  經文裡說有一個身體
[00:13:57.000 --> 00:13:59.000]  但是一個身體裡
[00:13:59.000 --> 00:14:01.000]  以弗撒書第四章剛讀的經文裡
[00:14:01.000 --> 00:14:03.000]  也說我們建立基督的身體
[00:14:03.000 --> 00:14:05.000]  耶穌基督成為我們的頭
[00:14:05.000 --> 00:14:07.000]  我們彼此互為肢體
[00:14:07.000 --> 00:14:09.000]  其實說到一同多
[00:14:09.000 --> 00:14:12.000]  梁家倫牧師有本書
[00:14:12.000 --> 00:14:14.000]  《今日哥倫多教會》
[00:14:14.000 --> 00:14:16.000]  我主要參考他
[00:14:16.000 --> 00:14:18.000]  說很多一同多的關係
[00:14:18.000 --> 00:14:22.000]  他說我們無論是什麼人都好
[00:14:22.000 --> 00:14:24.000]  無論我們什麼人
[00:14:24.000 --> 00:14:26.000]  什麼年紀 什麼背景 什麼性別 什麼性格
[00:14:26.000 --> 00:14:28.000]  無論我們有錢沒錢
[00:14:28.000 --> 00:14:30.000]  有學識沒學識
[00:14:30.000 --> 00:14:32.000]  無論我們是怎樣不同
[00:14:32.000 --> 00:14:34.000]  有多少不一樣
[00:14:34.000 --> 00:14:36.000]  我們可能每個人都不盡相同
[00:14:36.000 --> 00:14:38.000]  有很多不同的獨特性
[00:14:38.000 --> 00:14:40.000]  但是有多少不同都好
[00:14:40.000 --> 00:14:43.000]  我們組成一個身體
[00:14:43.000 --> 00:14:47.000]  我相信從來沒有一個機構
[00:14:47.000 --> 00:14:49.000]  或者一個團體
[00:14:49.000 --> 00:14:52.000]  是好像教會那麼多樣性
[00:14:52.000 --> 00:14:54.000]  那麼多元化
[00:14:54.000 --> 00:14:56.000]  就算你是社工的弟兄姊妹
[00:14:56.000 --> 00:14:58.000]  服侍某個群體
[00:14:58.000 --> 00:15:00.000]  無論是服侍兒童
[00:15:00.000 --> 00:15:02.000]  青少年 長者
[00:15:02.000 --> 00:15:04.000]  家庭
[00:15:04.000 --> 00:15:08.000]  不同需要的朋友
[00:15:08.000 --> 00:15:10.000]  就算是社工
[00:15:10.000 --> 00:15:12.000]  都是專注某一個年齡組別
[00:15:12.000 --> 00:15:14.000]  不同的需要
[00:15:14.000 --> 00:15:16.000]  同樣情況的服侍
[00:15:16.000 --> 00:15:19.000]  但教會不單三歲到八十
[00:15:19.000 --> 00:15:22.000]  應該是零歲到一百百幾
[00:15:22.000 --> 00:15:24.000]  專注直到一片煮麵
[00:15:24.000 --> 00:15:26.000]  都組成教會
[00:15:26.000 --> 00:15:28.000]  所以無論年齡層不同的背景
[00:15:28.000 --> 00:15:30.000]  不同各方面有多少不同都好
[00:15:30.000 --> 00:15:32.000]  我們組成一個教會
[00:15:32.000 --> 00:15:35.000]  在裡面說我們同飲一位的聖靈
[00:15:35.000 --> 00:15:37.000]  同從一位的聖靈受洗
[00:15:37.000 --> 00:15:39.000]  我們同有一個水禮
[00:15:39.000 --> 00:15:41.000]  我們同受聖靈的洗
[00:15:41.000 --> 00:15:43.000]  飲於一位聖靈的時候
[00:15:43.000 --> 00:15:45.000]  即是一個主餐
[00:15:45.000 --> 00:15:47.000]  同領一個餅 同領一個杯
[00:15:47.000 --> 00:15:49.000]  所以當一間領主餐的時候
[00:15:49.000 --> 00:15:51.000]  大家可以看一下我們身邊的弟兄姊妹
[00:15:51.000 --> 00:15:53.000]  前面這段經文說了很多
[00:15:53.000 --> 00:15:55.000]  就是神自己的意思
[00:15:55.000 --> 00:15:58.000]  將不同的肢體擺在身體裡面
