
[00:00:00.000 --> 00:00:02.360]  我們今天繼續去到《羅馬書》第十二章
[00:05:59.920 --> 00:06:01.720]  他說回顧過去的路途上
[00:06:01.720 --> 00:06:04.360]  處處都是坎坷和不平
[00:06:04.360 --> 00:06:06.520]  幾次的失敗 幾次的得勝
[00:06:06.520 --> 00:06:08.360]  多少次的身灰意冷
[00:06:08.360 --> 00:06:10.480]  有多少次的歡呼歌頌
[00:06:10.480 --> 00:06:13.280]  日子像封制電池般地過來了
[00:06:13.280 --> 00:06:15.720]  如今 盛宴如你所想的
[00:06:15.720 --> 00:06:18.840]  實在需要片刻的沉思和安靜
[00:06:18.840 --> 00:06:20.720]  因為在前面的路途上
[00:06:20.720 --> 00:06:23.520]  還有很多的坎坷和不平
[00:06:23.520 --> 00:06:26.760]  更多的荊棘 困苦和泥濘
[00:06:26.760 --> 00:06:30.160]  是的 當泥濘快要來臨的時候
[00:06:30.160 --> 00:06:32.880]  人世間卻越顯得
[00:06:32.880 --> 00:06:38.760]  又黑 艱難 又暗 但是你卻這樣地說過
[00:06:38.760 --> 00:06:42.520]  是自己的手甘心放下世上的享受
[00:06:42.520 --> 00:06:49.360]  是自己的腳甘心到苦難的道路上奔走
[00:06:49.360 --> 00:06:51.400]  如果讀完這段說話
[00:06:51.400 --> 00:06:55.600]  我呼召你做傳道人 你做不做?
[00:06:55.600 --> 00:06:57.560]  坦白說 你做不做?
[00:06:57.560 --> 00:07:00.240]  王主的這句說話真的很大件事
[00:07:00.240 --> 00:07:03.640]  免去未來更多的苦難 更多的坎坷
[00:07:03.640 --> 00:07:05.600]  更多的不平 更多的荊棘
[00:07:05.600 --> 00:07:07.560]  更多的黑 更多的艱難
[00:07:07.560 --> 00:07:12.480]  真的做不過 你跟隔壁說做不過
[00:07:12.480 --> 00:07:14.840]  70年代這本書很厲害
[00:07:14.840 --> 00:07:16.960]  所以70年代我們很多時候
[00:07:16.960 --> 00:07:18.160]  當牧師呼召的時候
[00:07:18.160 --> 00:07:19.840]  我們說要出去做傳道人
[00:07:19.840 --> 00:07:22.120]  99%的人都哭著出去
[00:07:22.120 --> 00:07:23.800]  為什麼哭著出去?
[00:07:23.800 --> 00:07:28.520]  為什麼是我?
[00:07:28.520 --> 00:07:30.920]  因為我們一想起憲制
[00:07:30.920 --> 00:07:33.040]  一想起sacrifice這個詞
[00:07:33.040 --> 00:07:37.120]  我們就想起我們要傳言燒盡
[00:07:37.120 --> 00:07:40.680]  所以變成每個人都哭著出去
[00:07:40.680 --> 00:07:42.320]  我從來沒有見過
[00:07:42.320 --> 00:07:44.320]  因為我自己有限的體見
[00:07:44.320 --> 00:07:45.520]  我從來沒有見過
[00:07:45.520 --> 00:07:48.040]  有一個蒙召出去做傳道人的
[00:07:48.040 --> 00:07:49.920]  他唱著一首歌出去
[00:07:49.920 --> 00:07:51.200]  This is the day
[00:07:51.200 --> 00:07:52.000]  This is the day
[00:07:52.000 --> 00:07:55.520]  沒有的 我沒有見過
[00:07:55.520 --> 00:07:57.120]  我見到真的哭著出去
[00:07:57.120 --> 00:07:58.520]  為什麼是我?
[00:07:58.520 --> 00:07:59.960]  聽著我覺得
[00:07:59.960 --> 00:08:02.440]  我今天要平反這個詞
[00:08:02.440 --> 00:08:05.440]  我要平反這個sacrifice的詞
[00:08:05.440 --> 00:08:07.040]  因為兩個星期之前
[00:08:07.040 --> 00:08:09.880]  我跟師母現在有一個習慣
[00:08:09.880 --> 00:08:12.040]  就是早上我們看完聖經
[00:08:12.040 --> 00:08:15.720]  我們一定會聽講道
[00:08:15.720 --> 00:08:17.720]  我們盡量聽一篇講道
[00:08:17.720 --> 00:08:20.400]  最近我們在聽一個樣子
[00:08:20.400 --> 00:08:21.880]  一個牧師的樣子
[00:08:21.880 --> 00:08:26.440]  好像拉登的人講道
[00:08:26.440 --> 00:08:27.520]  因為他是埃及人
[00:08:27.520 --> 00:08:28.920]  他本身是埃及人
[00:08:28.920 --> 00:08:29.720]  所以他自己也說
[00:08:29.720 --> 00:08:30.560]  他每次
[00:08:30.560 --> 00:08:32.840]  他是美國人
[00:08:32.840 --> 00:08:34.320]  是埃及裔的美國人
[00:08:34.320 --> 00:08:37.080]  他說他自己每次出去外國講道
[00:08:37.080 --> 00:08:38.160]  講完回到美國
[00:08:38.160 --> 00:08:39.800]  嘩 吵得他飛起
[00:08:39.800 --> 00:08:40.760]  移民局
[00:08:40.760 --> 00:08:42.880]  因為他的樣子太像拉登
[00:08:42.880 --> 00:08:45.880]  所以變成一個埃及的牧師講道
[00:08:45.880 --> 00:08:48.120]  他忽然間有一次講了一篇道
[00:08:48.120 --> 00:08:50.440]  他就講到sacrifice
[00:08:50.440 --> 00:08:51.720]  他就查字典
[00:08:51.720 --> 00:08:55.600]  他就說他查Cambridge劍橋的字典
[00:08:55.600 --> 00:08:57.800]  特別是美國版的劍橋字典
[00:08:57.800 --> 00:09:00.320]  他查這個sacrifice的字的意思
[00:09:00.320 --> 00:09:02.560]  他其中的解釋是這樣的
[00:09:02.560 --> 00:09:03.680]  他說
[00:09:03.680 --> 00:09:09.080]  To give up something for something else
[00:09:09.080 --> 00:09:11.640]  considered more
[00:09:11.640 --> 00:09:12.680]  什麼字啊
[00:09:12.680 --> 00:09:16.080]  important
[00:09:16.080 --> 00:09:19.520]  我要幫這個sacrifice這個字平反
[00:09:19.520 --> 00:09:20.640]  他說
[00:09:20.640 --> 00:09:22.200]  什麼叫sacrifice啊
[00:09:22.200 --> 00:09:25.000]  就是說你願意放棄一些東西
[00:09:25.000 --> 00:09:26.680]  絕對是的
[00:09:26.680 --> 00:09:29.440]  但是你會得到一些
[00:09:29.440 --> 00:09:32.320]  你覺得更加重要的東西
[00:09:32.320 --> 00:09:34.000]  大家明白我的意思嗎
[00:09:34.000 --> 00:09:35.320]  聖經說
[00:09:35.320 --> 00:09:37.320]  人若賺得全世界
[00:09:37.320 --> 00:09:38.760]  卻賠上一生命
[00:09:38.760 --> 00:09:39.240]  好啊
[00:09:39.240 --> 00:09:40.480]  你自己選擇了
[00:09:40.480 --> 00:09:43.280]  他說我要放棄世界
[00:09:43.280 --> 00:09:44.280]  得到什麼
[00:09:44.280 --> 00:09:45.840]  生命
[00:09:45.840 --> 00:09:47.160]  你一定放棄一些東西
[00:09:47.160 --> 00:09:49.680]  不過你會知道你所得到的東西
[00:09:49.680 --> 00:09:51.720]  當你決定要放棄一些東西的時候
[00:09:51.720 --> 00:09:54.200]  你要知道自己要得到什麼
[00:09:54.200 --> 00:09:57.520]  而你得到的東西比你放棄的東西更加重要
[00:09:57.520 --> 00:09:58.280]  Amen
[00:09:58.280 --> 00:10:00.280]  所以我覺得我要為sacrifice
[00:10:00.280 --> 00:10:01.560]  來認罪悔改
[00:10:01.560 --> 00:10:02.960]  就是幫它平反
[00:10:02.960 --> 00:10:04.520]  因為以前我也這樣想
[00:10:04.520 --> 00:10:05.600]  是哭著出去
[00:10:05.600 --> 00:10:07.560]  其實弟兄姊妹不應該哭著出去
[00:10:07.560 --> 00:10:10.080]  因為當我們願意做一個為主
[00:10:10.080 --> 00:10:11.760]  犧牲某些東西的時候
[00:10:11.760 --> 00:10:13.240]  某些享受的時候
[00:10:13.240 --> 00:10:14.800]  某些自由的時候
[00:10:14.800 --> 00:10:15.840]  但是我們換回來
[00:10:15.840 --> 00:10:19.040]  是一個更大更重要的一些東西
[00:10:19.040 --> 00:10:19.840]  弟兄姊妹
[00:10:19.840 --> 00:10:21.040]  我們看不看到
[00:10:21.040 --> 00:10:24.360]  我們一些東西所得到的
[00:10:24.360 --> 00:10:27.400]  比我現在放棄的東西更加重要
[00:10:27.400 --> 00:10:32.960]  所以當我自己再看回這個sacrifice這句字的時候
[00:10:32.960 --> 00:10:35.400]  幫我去看回保羅所說的話
[00:10:35.400 --> 00:10:39.720]  他說今天我要放棄一些東西
[00:10:39.720 --> 00:10:42.760]  我要用慈悲勸你們
[00:10:42.760 --> 00:10:44.680]  將身體獻上當作活祭
[00:10:44.680 --> 00:10:46.400]  我們每一天的生活
[00:10:46.400 --> 00:10:47.960]  是要為主而活
[00:10:47.960 --> 00:10:49.320]  我們每一天的生活
[00:10:49.320 --> 00:10:51.880]  我們要過一個獻祭的人生
[00:10:51.880 --> 00:10:53.320]  所以這個拉登牧師
[00:10:53.320 --> 00:10:53.920]  不好意思
[00:10:53.920 --> 00:10:54.960]  我不是叫拉登牧師
[00:10:54.960 --> 00:10:56.560]  這個慈拉登牧師
[00:10:56.560 --> 00:10:58.000]  他曾經說過一句編導的話
[00:10:58.000 --> 00:10:59.880]  他說我們每一個人
[00:10:59.880 --> 00:11:01.000]  每一個基督徒
[00:11:01.000 --> 00:11:05.400]  應該成為一個questionable christian
[00:11:05.400 --> 00:11:07.280]  什麼叫questionable christian呢
[00:11:07.280 --> 00:11:09.440]  就是說今天你的行事為人
[00:11:09.440 --> 00:11:13.400]  是與這個世界不一樣
[00:11:13.400 --> 00:11:15.440]  當你越多人問你
[00:11:15.440 --> 00:11:17.040]  為什麼你這麼做
[00:11:17.040 --> 00:11:18.200]  為什麼你應該發怒
[00:11:18.200 --> 00:11:19.120]  你不發怒
[00:11:19.120 --> 00:11:20.640]  為什麼你公司
[00:11:20.640 --> 00:11:22.040]  每個人都是用公司之筆
[00:11:22.040 --> 00:11:23.480]  你不用
[00:11:23.480 --> 00:11:24.480]  那些人會問你
[00:11:24.480 --> 00:11:26.120]  如果今天沒有人問你的
[00:11:26.120 --> 00:11:28.000]  你就要反省了
[00:11:28.000 --> 00:11:29.280]  你自己想想
[00:11:29.280 --> 00:11:30.200]  聖經說什麼
[00:11:30.200 --> 00:11:33.720]  不要效法這個世界
[00:11:33.720 --> 00:11:35.880]  總要根深而變化
[00:11:35.880 --> 00:11:36.840]  換言之
[00:11:36.840 --> 00:11:39.720]  今天我們不conform to this world
[00:11:39.720 --> 00:11:40.440]  這個世界
[00:11:40.440 --> 00:11:41.800]  我們要transform
[00:11:41.800 --> 00:11:43.160]  條件是什麼
[00:11:43.160 --> 00:11:45.120]  條件就是前面我們要放下一些東西
[00:11:45.120 --> 00:11:47.920]  我要將身體獻上當作活祭
[00:11:47.920 --> 00:11:50.000]  所以保羅在這裡說得很清楚
[00:11:50.000 --> 00:11:54.360]  他說今天我們是否願意犧牲一些東西
[00:11:54.360 --> 00:11:55.400]  放棄一些東西
[00:11:55.400 --> 00:11:57.880]  為著一些更加重要的東西
[00:11:57.880 --> 00:11:59.120]  我能夠得到
[00:11:59.120 --> 00:12:02.320]  所以聖經充滿很多的選擇
[00:12:02.320 --> 00:12:03.520]  是我們自己的選擇
[00:12:03.520 --> 00:12:04.600]  沒有人逼你
[00:12:04.600 --> 00:12:06.760]  但是當保羅說完這兩次聖經之後
[00:12:06.760 --> 00:12:08.720]  他忽然之間轉了一個話題
[00:12:08.720 --> 00:12:10.320]  感覺上轉了一個話題
[00:12:10.320 --> 00:12:11.480]  第三次他就說
[00:12:11.480 --> 00:12:13.680]  我憑著所賜我的恩
[00:12:13.680 --> 00:12:19.600]  對你們各人說不要看自己過於所當看的
[00:12:19.600 --> 00:12:22.640]  接著下面他就說了七樣的恩詞
[00:12:22.640 --> 00:12:24.240]  所以很多的學者
[00:12:24.240 --> 00:12:25.880]  就會覺得羅馬書第十二章
[00:12:25.880 --> 00:12:27.440]  由第三節到第八節
[00:12:27.440 --> 00:12:30.800]  其實保羅是在說恩詞
[00:12:30.800 --> 00:12:32.720]  因為有四段聖經
[00:12:32.720 --> 00:12:34.640]  在新約裡面都是說恩詞
[00:12:34.640 --> 00:12:36.560]  三段是來自保羅
[00:12:36.560 --> 00:12:37.920]  就是哥倫多前書十二章
[00:12:37.920 --> 00:12:39.400]  以弗所書第四章
[00:12:39.400 --> 00:12:41.600]  另外就是彼得前書第四章
[00:12:41.600 --> 00:12:42.600]  都是說恩詞
[00:12:42.600 --> 00:12:44.000]  所以絕大部分的目者
[00:12:44.000 --> 00:12:45.840]  都會覺得這段聖經
[00:12:45.840 --> 00:12:49.760]  其實是保羅其中說到恩詞的重要性
[00:12:49.760 --> 00:12:51.640]  當然絕對不是錯的
[00:12:51.640 --> 00:12:53.040]  我不敢說這是錯的
[00:12:53.040 --> 00:12:55.080]  但是當我們看回這段聖經的時候
[00:12:55.080 --> 00:12:57.520]  保羅是說完了
[00:12:57.520 --> 00:13:00.040]  他說我們身體獻上當作活祭
[00:13:00.040 --> 00:13:02.360]  然後我們不要效法這個世界
[00:13:02.360 --> 00:13:05.000]  我們要心意根深而變化
[00:13:05.000 --> 00:13:06.760]  要做上帝要我們做的事
[00:13:06.760 --> 00:13:09.160]  我們要成為一個questionable Christian
[00:13:09.160 --> 00:13:10.320]  我們在這個世界裡面
[00:13:10.320 --> 00:13:11.680]  我們要被人詢問
[00:13:11.680 --> 00:13:15.160]  為什麼你跟這個世界的標準不一樣的時候
[00:13:15.160 --> 00:13:16.000]  保羅就說
[00:13:16.000 --> 00:13:19.320]  我憑著所賜我的恩
[00:13:19.320 --> 00:13:21.160]  對你們各人說
[00:13:21.160 --> 00:13:23.280]  這句話讓我想起
[00:13:23.280 --> 00:13:25.680]  耶穌在他生平當中
[00:13:25.680 --> 00:13:27.880]  他時時說的一句話
[00:13:27.880 --> 00:13:31.840]  他說我實實在在的告訴你
[00:13:31.840 --> 00:13:32.880]  意思是什麼
[00:13:32.880 --> 00:13:36.240]  每當耶穌說我實實在在的告訴你
[00:13:36.240 --> 00:13:39.280]  就代表下面那番說話是很重要
[00:13:39.280 --> 00:13:40.360]  保羅一樣
[00:13:40.360 --> 00:13:43.320]  他說因為賜給我的恩
[00:13:43.320 --> 00:13:45.920]  我很想跟你說一些話
[00:13:45.920 --> 00:13:49.280]  等同耶穌說我實實在在的告訴你
[00:13:49.280 --> 00:13:51.360]  以下一句說話很重要
[00:13:51.360 --> 00:13:52.440]  他說什麼呢
[00:13:52.440 --> 00:13:56.920]  他說不要看自己過於所當的
[00:13:56.920 --> 00:13:58.440]  很簡單的一句話
[00:13:58.440 --> 00:14:01.360]  就是說你不要自視過高
[00:14:01.360 --> 00:14:03.160]  也不要自視什麼
[00:14:03.160 --> 00:14:05.680]  過低
[00:14:05.680 --> 00:14:06.640]  很容易說而已
[00:14:06.640 --> 00:14:07.560]  我也會說
[00:14:07.560 --> 00:14:08.640]  你不要自視過高
[00:14:08.640 --> 00:14:09.680]  你不要自視過低
[00:14:09.680 --> 00:14:11.480]  我也會說
[00:14:11.480 --> 00:14:15.240]  但是我怎樣才可以知道自己不是自視過高
[00:14:15.240 --> 00:14:18.520]  我怎樣才知道自己不是自視過低
[00:14:18.520 --> 00:14:20.600]  保羅就繼續說
[00:14:20.600 --> 00:14:22.800]  所以我覺得這段聖經
[00:14:22.800 --> 00:14:26.120]  其實重點並不只是因此
[00:14:26.120 --> 00:14:27.600]  我覺得重點
[00:14:27.600 --> 00:14:31.160]  其實保羅是透過第一節第二節
[00:14:31.160 --> 00:14:33.360]  他說你不要效法這個世界
[00:14:33.360 --> 00:14:35.440]  我們要心意根深
[00:14:35.440 --> 00:14:38.480]  要過一個什麼樣的活祭人生呢
[00:14:38.480 --> 00:14:39.840]  就是不要自視過高
[00:14:39.840 --> 00:14:41.200]  不要自視什麼
[00:14:41.200 --> 00:14:42.240]  過低
[00:14:42.240 --> 00:14:44.680]  而保羅給我們兩個秘訣
[00:14:44.680 --> 00:14:47.720]  這兩個秘訣就讓我們去自省
[00:14:47.720 --> 00:14:48.760]  因為他在這裡說
[00:14:48.760 --> 00:14:51.400]  我們要時刻冷靜去自省
[00:14:51.400 --> 00:14:53.040]  我們不要自視過高
[00:14:53.040 --> 00:14:54.400]  不要自視過低
[00:14:54.400 --> 00:14:57.840]  我們用哪兩個秘訣來自省呢
[00:14:57.840 --> 00:15:00.600]  第一就是信心
[00:15:00.600 --> 00:15:05.360]  保羅說我們要活出有信心的生命
[00:15:05.360 --> 00:15:06.880]  他下面那句就說什麼呢
[00:15:06.880 --> 00:15:13.000]  他說要照著神所分給各人的信心的大小
[00:15:13.000 --> 00:15:16.120]  看得合乎中度
[00:15:16.120 --> 00:15:23.240]  保羅說我們要按著上帝給我們的信心的大小
[00:15:23.240 --> 00:15:26.120]  看自己要合乎中度
[00:15:26.120 --> 00:15:28.280]  就是回應前面
[00:15:28.280 --> 00:15:29.840]  我們不要自視過高
[00:15:29.840 --> 00:15:32.000]  也不要自視過低
[00:15:32.000 --> 00:15:33.760]  但是我們單從這節聖經
[00:15:33.760 --> 00:15:35.800]  我們照著面
[00:15:35.800 --> 00:15:39.360]  我們覺得原來信心的大小
[00:15:39.360 --> 00:15:40.560]  都是神的主權
[00:15:40.560 --> 00:15:42.400]  所以今天我的信心低一點
[00:15:42.400 --> 00:15:43.120]  沒什麼所謂
[00:15:43.120 --> 00:15:43.960]  不關我的事
[00:15:43.960 --> 00:15:45.440]  關我什麼事
[00:15:45.440 --> 00:15:47.960]  上帝不給我
[00:15:47.960 --> 00:15:49.560]  所以不關我的事
[00:15:49.560 --> 00:15:50.320]  是上帝不給我
[00:15:50.320 --> 00:15:52.040]  上帝你做牧師嘛
[00:15:52.040 --> 00:15:53.280]  當然信心大一點
[00:15:53.280 --> 00:15:54.000]  你代禱者嘛
[00:15:54.000 --> 00:15:54.760]  信心大一點
[00:15:54.760 --> 00:15:55.760]  你領袖嘛
[00:15:55.760 --> 00:15:56.480]  信心大一點
[00:15:56.480 --> 00:15:59.360]  我的就埋在車邊進天堂算了
[00:15:59.360 --> 00:16:02.120]  其實這句聖經不是這個意思
[00:16:02.120 --> 00:16:05.520]  這句聖經按照很多神學家的話
[00:16:05.520 --> 00:16:10.280]  這一句聖經要照著神所分給各人的信心大小
[00:16:10.280 --> 00:16:13.600]  起碼有七十個解釋
