
[00:00:00.000 --> 00:00:04.400]  作爲牧師很多時候都會在教會帶大家一起祈禱的
[00:02:14.840 --> 00:02:16.600]  我不應該說出結果
[00:02:16.600 --> 00:02:21.640]  主要是針對我們對聖經章卷的熟練
[00:02:21.640 --> 00:02:25.040]  效果就不是太好了
[00:02:25.040 --> 00:02:25.720]  我們應該這麼說
[00:02:25.720 --> 00:02:26.600]  是不是,客氣一點
[00:02:26.600 --> 00:02:28.040]  就不是太好
[00:02:28.040 --> 00:02:29.120]  所以我覺得
[00:02:29.120 --> 00:02:30.760]  即將來的日子有機會
[00:02:30.760 --> 00:02:32.200]  我們就算講道里面
[00:02:32.200 --> 00:02:33.360]  我們都要揭多點聖經的
[00:02:33.360 --> 00:02:34.160]  這個很重要
[00:02:34.160 --> 00:02:37.640]  所以一會兒我們都會多揭點聖經的
[00:02:37.640 --> 00:02:39.640]  所以現在針研四章
[00:02:39.640 --> 00:02:41.280]  最好你夾着它
[00:02:41.280 --> 00:02:44.160]  不論你有什麼繩子也好
[00:02:44.160 --> 00:02:45.000]  手板也夾着
[00:02:45.000 --> 00:02:47.520]  不然揭着揭着就回不了頭了
[00:02:47.520 --> 00:02:49.080]  但是今天裏面最重要的分享
[00:02:49.080 --> 00:02:50.320]  不是單單純粹講
[00:02:50.320 --> 00:02:52.280]  關於聖經對我們生命很重要
[00:02:52.280 --> 00:02:53.000]  我們知道的
[00:02:53.000 --> 00:02:53.600]  真的
[00:02:53.600 --> 00:02:58.080]  聖經更加是一個良藥
[00:02:58.080 --> 00:02:59.040]  更加是良藥
[00:02:59.040 --> 00:03:00.400]  但更重要的一件事就是
[00:03:00.400 --> 00:03:02.760]  聖經的話語最後在什麼地方
[00:03:02.760 --> 00:03:05.200]  如何發生果效呢
[00:03:05.200 --> 00:03:06.360]  在這段針研裏面
[00:03:06.360 --> 00:03:07.360]  用了幾個比喻
[00:03:07.360 --> 00:03:08.480]  很簡單直接
[00:03:08.480 --> 00:03:09.960]  裏面就是講心
[00:03:09.960 --> 00:03:11.960]  外邊就是講口
[00:03:11.960 --> 00:03:12.760]  對眼
[00:03:12.760 --> 00:03:14.040]  和對腳
[00:03:14.040 --> 00:03:15.080]  這樣就講完了
[00:03:15.080 --> 00:03:15.440]  是不是
[00:03:15.440 --> 00:03:16.160]  可以了吧
[00:03:16.160 --> 00:03:17.360]  當然不是
[00:03:17.360 --> 00:03:18.360]  要講什麼
[00:03:18.360 --> 00:03:19.760]  但現實是這樣的
[00:03:19.760 --> 00:03:22.120]  聖經話語如何發生果效
[00:03:22.120 --> 00:03:23.800]  就是在我們的心裏面
[00:03:23.800 --> 00:03:25.120]  去發生果效的
[00:03:25.120 --> 00:03:27.120]  在心上表達的是什麼呢
[00:03:27.120 --> 00:03:29.360]  就是我們怎麼看一些事情
[00:03:29.360 --> 00:03:31.880]  我們看事情的眼界
[00:03:31.880 --> 00:03:33.360]  或者我們看事情的態度
[00:03:33.360 --> 00:03:34.160]  立場
[00:03:34.160 --> 00:03:34.720]  說什麼
[00:03:34.720 --> 00:03:36.000]  牧師我不太明白
[00:03:36.000 --> 00:03:37.200]  很簡單一件事
[00:03:37.200 --> 00:03:38.960]  我們作爲香港人
[00:03:38.960 --> 00:03:40.200]  就一定會面對一件事
[00:03:40.200 --> 00:03:41.720]  打風人
[00:03:41.720 --> 00:03:43.680]  不會沒有面具的
[00:03:43.680 --> 00:03:44.800]  剛剛前幾天
[00:03:44.800 --> 00:03:47.640]  你想不想打風
[00:03:47.640 --> 00:03:49.240]  偷笑
[00:03:49.240 --> 00:03:50.560]  中秋節嘛
[00:03:50.560 --> 00:03:52.320]  想不想打風
[00:03:52.320 --> 00:03:52.920]  不想
[00:03:52.920 --> 00:03:53.680]  很不想
[00:03:53.680 --> 00:03:55.600]  沒什麼人那天想打風
[00:03:55.600 --> 00:03:58.160]  結果有沒有打過風
[00:03:58.160 --> 00:03:58.680]  沒有
[00:03:58.680 --> 00:03:59.760]  於是Facebook裏面
[00:03:59.760 --> 00:04:00.400]  很興奮
[00:04:00.400 --> 00:04:00.840]  那天晚上看到
[00:04:00.840 --> 00:04:01.480]  哇
[00:04:01.480 --> 00:04:01.960]  好耶
[00:04:01.960 --> 00:04:03.200]  沒有打風
[00:04:03.200 --> 00:04:05.200]  以爲打不成風都下雨了
[00:04:05.200 --> 00:04:05.680]  誰知道
[00:04:05.680 --> 00:04:07.480]  看不到月光
[00:04:07.480 --> 00:04:07.920]  看得到
[00:04:07.920 --> 00:04:08.520]  搶着拍
[00:04:08.520 --> 00:04:08.960]  很興奮
[00:04:08.960 --> 00:04:10.320]  很開心的一件事
[00:04:10.320 --> 00:04:11.880]  於是那天的Facebook
[00:04:11.880 --> 00:04:14.680]  就再也不見到理事力強
[00:04:14.680 --> 00:04:17.200]  又埋怨香港是你家的城
[00:04:17.200 --> 00:04:20.040]  以往打不成風會是這樣的
[00:04:20.040 --> 00:04:20.920]  那天打不成風
[00:04:20.920 --> 00:04:21.840]  那麼興奮
[00:04:21.840 --> 00:04:23.800]  但是如果在今天這一刻
[00:04:23.800 --> 00:04:24.760]  你收到
[00:04:24.760 --> 00:04:27.360]  接下來幾天可能會打風
[00:04:27.360 --> 00:04:29.480]  那你想不想打風
[00:04:29.480 --> 00:04:31.640]  這麼快
[00:04:31.640 --> 00:04:33.160]  其實這件事有沒有改變過
[00:04:33.160 --> 00:04:33.840]  留意一件事
[00:04:33.840 --> 00:04:36.400]  說明不是說我們人冷不好
[00:04:36.400 --> 00:04:37.160]  不是這個問題
[00:04:37.160 --> 00:04:39.080]  而是都是打風而已
[00:04:39.080 --> 00:04:39.680]  固然你會說
[00:04:39.680 --> 00:04:40.000]  不是啊
[00:04:40.000 --> 00:04:41.720]  目前是因爲處境不同
[00:04:41.720 --> 00:04:42.760]  放假打風
[00:04:42.760 --> 00:04:44.640]  沒什麼人的
[00:04:44.640 --> 00:04:46.320]  如果你熟悉我
[00:04:46.320 --> 00:04:47.400]  你會明白一件事
[00:04:47.400 --> 00:04:49.040]  就是我對於這些東西
[00:04:49.040 --> 00:04:49.520]  我討告
[00:04:49.520 --> 00:04:50.560]  我通常不會騎打
[00:04:50.560 --> 00:04:51.440]  不打的
[00:04:51.440 --> 00:04:52.680]  我通常是騎神安定心意
[00:04:52.680 --> 00:04:53.120]  你決定了
[00:04:53.120 --> 00:04:55.320]  因爲這個是自然界會發生的事
[00:04:55.320 --> 00:04:56.240]  和這個風
[00:04:56.240 --> 00:04:57.160]  沒有來香港
[00:04:57.160 --> 00:04:59.080]  但是風很厲害
[00:04:59.080 --> 00:05:00.840]  如果你去看新聞
[00:05:00.840 --> 00:05:04.480]  就是我看到一段臺灣的那些新聞片段
[00:05:04.480 --> 00:05:07.960]  報高雄那個85
[00:05:07.960 --> 00:05:09.520]  就是他最高的那層樓
[00:05:09.520 --> 00:05:11.040]  頂樓原來是泳池
[00:05:11.040 --> 00:05:12.000]  不過這條片呢
[00:05:12.000 --> 00:05:13.600]  你見到很大浪
[00:05:13.600 --> 00:05:14.800]  泳池水是蓋的
[00:05:14.800 --> 00:05:17.200]  就吹到是擺下擺下
[00:05:17.200 --> 00:05:19.400]  甚至說過風去到福建的時候
[00:05:19.400 --> 00:05:21.160]  福建沿岸的豪宅呢
[00:05:21.160 --> 00:05:23.120]  玻璃全部爛了
[00:05:23.120 --> 00:05:23.400]  啊
[00:05:23.400 --> 00:05:24.480]  那多厲害呢
[00:05:24.480 --> 00:05:25.440]  啊
[00:05:25.440 --> 00:05:26.240]  你們的反應不同
[00:05:26.240 --> 00:05:28.640]  我剛纔年輕人一聽到就說
[00:05:28.640 --> 00:05:30.080]  肯定是那些料不行
[00:05:30.080 --> 00:05:30.360]  啊
[00:05:30.360 --> 00:05:31.600]  那我們不是普及評論
[00:05:31.600 --> 00:05:32.400]  那些料行不行
[00:05:32.400 --> 00:05:33.520]  但是我想說就是
[00:05:33.520 --> 00:05:34.880]  就是那個風是很厲害的
[00:05:34.880 --> 00:05:36.120]  那個風是很厲害的
[00:05:36.120 --> 00:05:36.640]  啊
[00:05:36.640 --> 00:05:37.280]  呃
[00:05:37.280 --> 00:05:37.600]  就是
[00:05:37.600 --> 00:05:39.000]  所以任何那個風來到
[00:05:39.000 --> 00:05:40.520]  我討告的一件事就是主啊
[00:05:40.520 --> 00:05:40.920]  你
[00:05:40.920 --> 00:05:41.360]  我求你
[00:05:41.360 --> 00:05:41.680]  就是
[00:05:41.680 --> 00:05:42.920]  這個是自然要發生的
[00:05:42.920 --> 00:05:44.360]  大球受災的人呢
[00:05:44.360 --> 00:05:45.640]  那個影響減到最低
[00:05:45.640 --> 00:05:47.000]  這個應該是我們的討告的
[00:05:47.000 --> 00:05:47.280]  啊
[00:05:47.280 --> 00:05:48.320]  就不是純粹
[00:05:48.320 --> 00:05:49.040]  我放假
[00:05:49.040 --> 00:05:49.800]  拜託你不要打
[00:05:49.800 --> 00:05:51.600]  不過明天上班就求你打
[00:05:51.600 --> 00:05:53.840]  那這個是什麼
[00:05:53.840 --> 00:05:54.800]  態度
[00:05:54.800 --> 00:05:56.120]  是我們的心
[00:05:56.120 --> 00:05:56.640]  心
[00:05:56.640 --> 00:05:57.800]  那如果你再看回聖經
[00:05:57.800 --> 00:05:58.320]  那
[00:05:58.320 --> 00:05:58.600]  呃
[00:05:58.600 --> 00:06:00.040]  二十三節
[00:06:00.040 --> 00:06:01.680]  他說你要保守理心
[00:06:01.680 --> 00:06:03.080]  勝過保守一切
[00:06:03.080 --> 00:06:05.880]  因爲一生的果效是由心發出
[00:06:05.880 --> 00:06:06.120]  呃
[00:06:06.120 --> 00:06:07.840]  在現代中文版呢
[00:06:07.840 --> 00:06:09.800]  在後半段呢
[00:06:09.800 --> 00:06:10.960]  他的翻譯是這樣的
[00:06:10.960 --> 00:06:12.560]  他說生活形態呢
[00:06:12.560 --> 00:06:14.680]  是由思想鑄造
[00:06:14.680 --> 00:06:16.520]  一生的果效是由心發出
[00:06:16.520 --> 00:06:17.440]  他的意思是說
[00:06:17.440 --> 00:06:18.920]  生活形態
[00:06:18.920 --> 00:06:20.640]  是由思想鑄造
[00:06:20.640 --> 00:06:21.800]  我怎麼想
[00:06:21.800 --> 00:06:23.680]  就決定着我怎麼活
[00:06:23.680 --> 00:06:24.640]  頂尖妹
[00:06:24.640 --> 00:06:27.520]  這個是今天我們很要掌握到的重點
[00:06:27.520 --> 00:06:29.000]  我們怎麼想
[00:06:29.000 --> 00:06:31.200]  是決定着我們怎麼活
[00:06:31.200 --> 00:06:32.200]  當然去到這個階段
[00:06:32.200 --> 00:06:32.800]  你都會明白
[00:06:32.800 --> 00:06:33.000]  哦
[00:06:33.000 --> 00:06:34.320]  那就按照聖經這麼想咯
[00:06:34.320 --> 00:06:35.800]  按照上帝這麼想咯
[00:06:35.800 --> 00:06:36.160]  那
[00:06:36.160 --> 00:06:37.040]  那上帝怎
[00:06:37.040 --> 00:06:37.560]  怎樣
[00:06:37.560 --> 00:06:38.400]  他的心是怎麼樣呢
[00:06:38.400 --> 00:06:38.720]  那
[00:06:38.720 --> 00:06:39.800]  拿起一段聖經
[00:06:39.800 --> 00:06:40.680]  在肥臘祕書
[00:06:40.680 --> 00:06:41.240]  新約
[00:06:41.240 --> 00:06:42.520]  肥臘祕書第二章
[00:06:42.520 --> 00:06:48.520]  新約肥臘祕書第二章第五到八節
[00:06:48.520 --> 00:06:50.760]  新約肥臘祕書第二章第五到八節
[00:06:50.760 --> 00:06:51.080]  好
[00:06:51.080 --> 00:06:53.640]  頂尖妹找到的請說找到
[00:06:53.640 --> 00:06:56.240]  新約肥臘祕書第二章第五到八節
[00:06:56.240 --> 00:06:59.240]  新約肥臘祕書第二章第五到八節
[00:06:59.240 --> 00:07:01.360]  新約肥臘祕書第二章第五到八節
[00:07:01.360 --> 00:07:03.280]  新約肥臘祕書第二章第五到八節
[00:07:03.280 --> 00:07:05.360]  新約肥臘祕書第二章第五到八節
[00:07:05.360 --> 00:07:07.560]  新約肥臘祕書第二章第五到八節
[00:07:07.560 --> 00:07:09.600]  新約肥臘祕書第二章第五到八節
[00:07:09.600 --> 00:07:12.520]  好頂尖妹找到的請說找到
[00:07:12.520 --> 00:07:14.000]  找到找到我們一起讀出
[00:07:14.000 --> 00:07:16.520]  第五節開始
[00:07:16.520 --> 00:07:19.640]  你們當以基督耶穌的心爲心
[00:07:19.640 --> 00:07:21.640]  他本有神的形象
[00:07:21.640 --> 00:07:25.120]  不以自己與神同等爲強奪的
[00:07:25.120 --> 00:07:26.280]  反倒虛企
[00:07:26.280 --> 00:07:28.200]  取了奴僕的形象
[00:07:28.200 --> 00:07:34.880]  成爲人的樣式
[00:07:34.880 --> 00:07:37.240]  且死在十字架上
[00:07:37.240 --> 00:07:38.480]  在第五節開始
[00:07:38.480 --> 00:07:43.800]  他提醒我們要以基督耶穌的心爲心
[00:07:43.800 --> 00:07:45.400]  基督耶穌的心爲心
[00:07:45.400 --> 00:07:46.240]  很明顯
[00:07:46.240 --> 00:07:47.800]  很清楚的答案
[00:07:47.800 --> 00:07:48.680]  當我們說
[00:07:48.680 --> 00:07:50.840]  我們的心思決定了生活
[00:07:50.840 --> 00:07:52.760]  那我們的心思要跟隨誰
[00:07:52.760 --> 00:07:54.040]  就是耶穌
[00:07:54.040 --> 00:07:55.560]  再接着要想一件事
[00:07:55.560 --> 00:07:57.160]  耶穌的心是怎樣的
[00:07:57.160 --> 00:07:59.080]  你明白我們講道理是在想事情
[00:07:59.080 --> 00:08:00.840]  這是一個合理的思想
[00:08:00.840 --> 00:08:02.720]  我們的心思跟隨耶穌的時候
[00:08:02.720 --> 00:08:04.200]  按照這裏的敘述
[00:08:04.200 --> 00:08:06.520]  耶穌的心思是一個點的心思
[00:08:06.520 --> 00:08:09.960]  或者耶穌生命的態度是點的態度
[00:08:09.960 --> 00:08:13.800]  這段聖經講得詳細一點
[00:08:13.800 --> 00:08:14.720]  本來耶穌很厲害
[00:08:14.720 --> 00:08:15.680]  本有神的形象
[00:08:15.680 --> 00:08:16.600]  很厲害
[00:08:16.600 --> 00:08:18.480]  但是不以神同等爲強奪
[00:08:18.480 --> 00:08:20.800]  即不是當同神一樣的巴逼
[00:08:20.800 --> 00:08:22.320]  於是就硬來
[00:08:22.320 --> 00:08:23.800]  但重點都不在這裏
[00:08:23.800 --> 00:08:24.920]  更重要的重點
[00:08:24.920 --> 00:08:27.120]  你看回第八節
[00:08:27.120 --> 00:08:29.920]  他人的樣子是怎樣的
[00:08:29.920 --> 00:08:31.280]  卑微
[00:08:31.280 --> 00:08:32.520]  全心信服
[00:08:32.520 --> 00:08:34.560]  以至於死
[00:08:34.560 --> 00:08:39.880]  在這段聖經當我們在討論耶穌基督的時候
[00:08:39.880 --> 00:08:41.120]  當然講到神學的時候
[00:08:41.120 --> 00:08:43.080]  會講到虛僞論的問題
[00:08:43.080 --> 00:08:44.920]  但是今天我們沒有時間去交代
[00:08:44.920 --> 00:08:46.160]  虛僞論是一大串的東西
[00:08:46.160 --> 00:08:48.640]  但是你聽名字都會抓到意思的
[00:08:48.640 --> 00:08:50.840]  耶穌是反倒虛僞
[00:08:50.840 --> 00:08:53.360]  他是願意自己卑微
[00:08:53.360 --> 00:08:54.720]  他作爲神的義子
[00:08:54.720 --> 00:08:57.360]  但是因爲他愛世人
[00:08:57.360 --> 00:08:59.400]  他想十字架上去死
[00:08:59.400 --> 00:09:01.720]  他死是不是爲自己死
[00:09:01.720 --> 00:09:02.960]  爲我們死
[00:09:02.960 --> 00:09:04.600]  是我們的緣故
[00:09:04.600 --> 00:09:06.680]  但其實他需不需要死呢
[00:09:06.680 --> 00:09:07.840]  他不必需要死
[00:09:07.840 --> 00:09:09.560]  但他也要死
[00:09:09.560 --> 00:09:11.040]  他有諸天的榮耀
[00:09:11.040 --> 00:09:11.960]  他降世
[00:09:11.960 --> 00:09:14.080]  是否成爲君王之子
[00:09:14.080 --> 00:09:15.280]  不是
[00:09:15.280 --> 00:09:16.520]  生於貧寒
[00:09:16.520 --> 00:09:17.960]  木匠之子
[00:09:17.960 --> 00:09:20.120]  在基層裏面的成長
[00:09:20.120 --> 00:09:25.120]  他在完成整個救贖的大能
[00:09:25.120 --> 00:09:27.200]  在菲律賓書裏就說明了
[00:09:27.200 --> 00:09:28.440]  耶穌的心是怎樣的
[00:09:28.440 --> 00:09:30.440]  耶穌的心是謙卑的心
[00:09:30.440 --> 00:09:31.720]  但留意謙卑的心
[00:09:31.720 --> 00:09:33.840]  你會留意到一些字
[00:09:33.840 --> 00:09:34.840]  卑微嘛
[00:09:34.840 --> 00:09:37.360]  總之當自己很低很差
[00:09:37.360 --> 00:09:38.120]  垃圾
[00:09:38.120 --> 00:09:39.160]  爛泥
[00:09:39.160 --> 00:09:40.520]  一大串東西
[00:09:40.520 --> 00:09:41.120]  不是
[00:09:41.120 --> 00:09:43.280]  我記得我成長的時代
[00:09:43.280 --> 00:09:44.560]  聽許子安的歌
[00:09:44.560 --> 00:09:47.040]  搞到作爲男人沒什麼志氣
[00:09:47.040 --> 00:09:49.600]  你還記得那些歌嗎
[00:09:49.600 --> 00:09:52.360]  我們扮年輕
[00:09:52.360 --> 00:09:53.840]  我們成長的時代
[00:09:53.840 --> 00:09:56.840]  其實都成年了
[00:09:56.840 --> 00:09:58.680]  我們不是爛泥
[00:09:58.680 --> 00:10:00.800]  我們不是那些
[00:10:00.800 --> 00:10:04.280]  依然覺得卑微自己像地底人那樣低
[00:10:04.280 --> 00:10:07.800]  而是看自己看得合乎中度
[00:10:07.800 --> 00:10:10.520]  知道自己本身是怎樣
[00:10:10.520 --> 00:10:12.560]  知道自己本身是怎樣
[00:10:12.560 --> 00:10:16.680]  於是我們不會看得過高或者過低
[00:10:16.680 --> 00:10:18.520]  而帶來一個很緊要的果效
[00:10:18.520 --> 00:10:20.960]  當我們說謙虛
[00:10:20.960 --> 00:10:22.560]  當我們說虛己
[00:10:22.560 --> 00:10:25.240]  其實還有一個行動就是信服
[00:10:25.240 --> 00:10:26.320]  全心信服
[00:10:26.320 --> 00:10:27.120]  以至於死
[00:10:27.120 --> 00:10:29.600]  且死在十字架上
[00:10:29.600 --> 00:10:32.200]  耶穌基督真的不需要死
[00:10:32.200 --> 00:10:34.720]  但他仍然信服
[00:10:34.720 --> 00:10:38.720]  我工人在地上生活裏面活了幾十年
[00:10:38.720 --> 00:10:41.640]  我都知道自己有些東西都不是很差的
[00:10:41.640 --> 00:10:44.040]  我們起碼要做到一些事情
[00:10:44.040 --> 00:10:45.520]  可能我們對於自己看自己
[00:10:45.520 --> 00:10:47.080]  都覺得我總有一些
[00:10:47.080 --> 00:10:49.240]  走出來大家都知道我是誰
[00:10:49.240 --> 00:10:51.640]  我都有些東西
[00:10:51.640 --> 00:10:55.160]  我都覺得稱自己有些遺志
[00:10:55.160 --> 00:10:57.800]  於是乎很容易在很多處境
[00:10:57.800 --> 00:11:00.680]  上班在自己行頭在自己辦公室裏面
[00:11:00.680 --> 00:11:02.400]  我都自然有道氣
[00:11:02.400 --> 00:11:05.760]  或者我們覺得你起碼都這樣對我
[00:11:05.760 --> 00:11:07.560]  我們有很多的期望
[00:11:07.560 --> 00:11:11.120]  是放在別人對自己身上
[00:11:11.120 --> 00:11:12.400]  於是乎不知不覺
[00:11:12.400 --> 00:11:15.560]  可能我們有時稱多了
[00:11:15.560 --> 00:11:17.040]  不一定稱多了
[00:11:17.040 --> 00:11:18.760]  稱得太少都不好
[00:11:18.760 --> 00:11:20.360]  但又稱得
[00:11:20.360 --> 00:11:21.520]  去到某個地步就是
[00:11:21.520 --> 00:11:24.880]  那些是我們不能夠逾越的範圍
[00:11:24.880 --> 00:11:25.960]  你這樣都叫我做
[00:11:25.960 --> 00:11:27.880]  明明不是我,是外面的卡
[00:11:27.880 --> 00:11:30.160]  你爲什麼扔給我
[00:11:30.160 --> 00:11:32.320]  於是乎我們在過程裏面
[00:11:32.320 --> 00:11:36.000]  我們就不知不覺地對照這裏
[00:11:36.000 --> 00:11:36.760]  耶穌卑微
[00:11:36.760 --> 00:11:38.160]  耶穌信服的時候
[00:11:38.160 --> 00:11:40.240]  我們自己說行不行
[00:11:40.240 --> 00:11:40.960]  我們的心
[00:11:40.960 --> 00:11:41.640]  留意
[00:11:41.640 --> 00:11:43.320]  是在說我們的心
[00:11:43.320 --> 00:11:45.040]  本來的起點不是錯的
[00:11:45.040 --> 00:11:47.280]  因爲總是我們生命裏面
[00:11:47.280 --> 00:11:49.640]  有些東西是稱得到的
[00:11:49.640 --> 00:11:51.760]  我們總是會在生命裏面
[00:11:51.760 --> 00:11:52.720]  有些地方
[00:11:52.720 --> 00:11:54.200]  我們知道不至於那麼差
[00:11:54.200 --> 00:11:56.480]  或者不至於那麼離譜亂來
[00:11:56.480 --> 00:11:58.360]  但是去到某個地步
[00:11:58.360 --> 00:12:00.680]  我們的堅持會不會過分了
[00:12:00.680 --> 00:12:01.760]  去到某個時間
[00:12:01.760 --> 00:12:03.400]  其實我們忘記了
[00:12:03.400 --> 00:12:06.440]  其實我們人的生命是一個信服
[00:12:06.440 --> 00:12:09.080]  信服是因着耶穌信服的緣故
[00:12:09.080 --> 00:12:11.480]  我跟耶穌的信服
[00:12:11.480 --> 00:12:13.400]  這會不會是我們生命裏面
[00:12:13.400 --> 00:12:14.760]  其中一樣東西
[00:12:14.760 --> 00:12:18.200]  我們真的要值得去學習的生態
[00:12:18.200 --> 00:12:19.520]  生活形態是什麼
[00:12:19.520 --> 00:12:23.480]  我們思想去鑄造出來的
[00:12:23.480 --> 00:12:27.320]  這個思想就帶來了三個效果
[00:12:27.320 --> 00:12:28.480]  就是我們的嘴
[00:12:28.480 --> 00:12:29.520]  我們的眼睛
[00:12:29.520 --> 00:12:30.880]  我們的腳
[00:12:30.880 --> 00:12:32.200]  我們的嘴說什麼
[00:12:32.200 --> 00:12:34.440]  其實是反映着我們的心
[00:12:34.440 --> 00:12:35.760]  我們的嘴怎麼說
[00:12:35.760 --> 00:12:36.760]  我們怎麼看
[00:12:36.760 --> 00:12:37.920]  我們的嘴怎麼說
[00:12:37.920 --> 00:12:40.920]  是反映着我們對事情的判斷
[00:12:40.920 --> 00:12:45.040]  這是一個很重要的事情
[00:12:45.040 --> 00:12:46.000]  正如耶穌說
[00:12:46.000 --> 00:12:49.040]  心中充滿口就說出來一樣
[00:12:49.040 --> 00:12:50.600]  我們怎麼說的東西
[00:12:50.600 --> 00:12:54.000]  反映着我們裏面的標準
[00:12:54.000 --> 00:12:56.160]  大家還記得奧運
[00:12:56.160 --> 00:12:57.840]  其實是上個月的事
[00:12:57.840 --> 00:12:59.160]  不過好像很久了
[00:12:59.160 --> 00:13:01.000]  時間過得很快
[00:13:01.000 --> 00:13:04.240]  我沒什麼機會在港臺提到奧運的事情
[00:13:04.240 --> 00:13:05.360]  準備講章的時候
[00:13:05.360 --> 00:13:07.640]  很快就想起一些事情
[00:13:07.640 --> 00:13:08.440]  對於我來說
[00:13:08.440 --> 00:13:09.400]  我自己也一樣
[00:13:09.400 --> 00:13:09.960]  不一定是你
[00:13:09.960 --> 00:13:10.840]  在整個奧運裏面
[00:13:10.840 --> 00:13:11.920]  我最留意到的
[00:13:11.920 --> 00:13:14.200]  或者最留意到的說話
[00:13:14.200 --> 00:13:17.920]  就是有兩位華人運動員
[00:13:17.920 --> 00:13:20.560]  一位就是我們中國的孫楊
[00:13:20.560 --> 00:13:23.320]  一位是我們香港的李維斯
