
[00:00:00.000 --> 00:00:03.000]  頂姊妹,你預備好了沒有?
[00:02:45.080 --> 00:02:48.780]  不是說我要做這件事,不可以做那件事,
[00:02:48.780 --> 00:02:51.420]  難怪很多人到現在都不肯信耶穌,
[00:02:51.420 --> 00:02:54.360]  因為我們將信仰局限在
[00:02:54.360 --> 00:02:56.700]  可以做什麼,不可以做什麼,
[00:02:56.700 --> 00:02:58.700]  但聖經告訴你,
[00:02:58.700 --> 00:03:01.040]  你人生只有一個目標,
[00:03:01.040 --> 00:03:03.840]  就是要榮耀上帝,
[00:03:03.840 --> 00:03:06.440]  或吃或喝,
[00:03:06.440 --> 00:03:09.140]  總要榮耀我們的神,
[00:03:09.140 --> 00:03:11.200]  如果你覺得你做那件事,
[00:03:11.200 --> 00:03:13.520]  你吃那件事不能榮耀上帝,
[00:03:13.520 --> 00:03:16.320]  你寧願不做,你寧願不吃,
[00:03:16.680 --> 00:03:21.820]  弟子們,我非常認同這個人生目標,
[00:03:21.820 --> 00:03:24.360]  好像很闊,但其實也很清晰,
[00:03:24.360 --> 00:03:25.800]  給我們很多空間,
[00:03:25.800 --> 00:03:28.800]  給我們很多個人的思維,
[00:03:28.800 --> 00:03:30.160]  弟子們,
[00:03:30.160 --> 00:03:33.480]  你預備好這個人生目標了嗎?
[00:03:33.480 --> 00:03:37.120]  如果你認同人生目標是榮耀上帝的時候,
[00:03:37.120 --> 00:03:39.200]  你預備好了嗎?
[00:03:39.200 --> 00:03:43.160]  歷代至上22章全章,
[00:03:44.000 --> 00:03:49.040]  大衛是為上帝建殿作準備,
[00:03:49.040 --> 00:03:52.180]  是預備建殿作準備,
[00:03:52.180 --> 00:03:55.960]  在歷史裡面,大衛在位的時候,
[00:03:55.960 --> 00:03:58.840]  沒有機會為上帝建殿,
[00:03:58.840 --> 00:04:00.880]  直到他兒子有機會,
[00:04:00.880 --> 00:04:03.580]  聖殿是什麼功能呢?
[00:04:03.580 --> 00:04:06.460]  聖殿在舊約的觀念,
[00:04:06.460 --> 00:04:10.340]  就是指到是一個彰顯神榮耀,
[00:04:10.340 --> 00:04:13.180]  或者是代表神同在的地方,
[00:04:14.000 --> 00:04:17.780]  雖然我們知道上帝是無所不在,
[00:04:17.780 --> 00:04:19.900]  上帝不只是在這裡,
[00:04:19.900 --> 00:04:21.900]  上帝是無所不在的,
[00:04:21.900 --> 00:04:28.140]  不過聖殿確實是神榮耀同在的彰顯,
[00:04:28.140 --> 00:04:30.140]  也是這樣的象徵,
[00:04:30.140 --> 00:04:33.380]  聖殿至少有四個功能,
[00:04:33.380 --> 00:04:37.860]  聖殿是八聖屬神的子民獻祭的,
[00:04:37.860 --> 00:04:40.340]  無論是會幕之後的聖殿,
[00:04:40.340 --> 00:04:43.620]  都是以至於八聖獻祭給上帝,
[00:04:43.620 --> 00:04:44.940]  我們有五祭,
[00:04:44.940 --> 00:04:46.940]  給上帝一個地方,
[00:04:46.940 --> 00:04:50.300]  是我們對上帝感恩贖罪的一個表達,
[00:04:50.300 --> 00:04:54.100]  聖殿也像今天所讀的經文,
[00:04:54.100 --> 00:04:59.940]  是讓萬邦萬國看到上帝榮耀的地方,
[00:04:59.940 --> 00:05:02.940]  簡單來說,聖殿是榮耀上帝的地方,
[00:05:02.940 --> 00:05:04.180]  這是一個象徵,
[00:05:04.180 --> 00:05:08.740]  第三,聖殿是神永遠的住處,
[00:05:08.740 --> 00:05:16.860]  所羅門曾經說過,我已經建造殿宇作神祢的居所,
[00:05:16.860 --> 00:05:19.860]  為祢永遠的住處,
[00:05:19.860 --> 00:05:24.660]  所羅門說,我建造殿作為神永遠的住處,
[00:05:24.660 --> 00:05:30.860]  所羅門又說,神果真住在地上嗎?
[00:05:30.860 --> 00:05:38.340]  看吶,天和天上的天尚且不足祢居住,
[00:05:38.340 --> 00:05:42.340]  何況我所建造的殿呢?
[00:05:42.340 --> 00:05:47.340]  依頭說,上帝說,我建造的殿作為祢永遠的居所,
[00:05:47.340 --> 00:05:50.820]  但同時,所羅門也很深的承認,
[00:05:50.820 --> 00:05:54.820]  上帝說,天上的天尚且不足祢居住,
[00:05:54.820 --> 00:05:59.820]  更何況我這個竇隕的聖殿呢?
[00:05:59.820 --> 00:06:04.820]  原來聖殿是上帝所在的意思,
[00:06:04.820 --> 00:06:08.820]  聖殿更加是萬國禱告的殿。
[00:06:08.820 --> 00:06:13.820]  以賽亞書56章第七節,甚至在馬克福音耶穌也引用過,
[00:06:13.820 --> 00:06:16.820]  以賽亞先知說,我必令他們到我的聖山,
[00:06:16.820 --> 00:06:19.820]  使他們在禱告我的殿中起落,
[00:06:19.820 --> 00:06:24.820]  他們的繁祭和平安祭在我壇上必蒙月立,
[00:06:24.820 --> 00:06:28.820]  因我的殿必稱為萬國禱告的殿。
[00:06:28.820 --> 00:06:33.820]  神說,我的殿是一個給萬民祈禱的地方,
[00:06:33.820 --> 00:06:37.820]  所以你明白為何耶穌要潔淨聖殿這麼憤怒,
[00:06:37.820 --> 00:06:45.820]  因為那群人自私自利,攔阻外邦人去敬拜上帝。
[00:06:45.820 --> 00:06:50.820]  還有很多很多,大衛見殿的心很迫切,
[00:06:50.820 --> 00:06:52.820]  在上一次,我也不知道什麼時候,
[00:06:52.820 --> 00:06:56.820]  我曾經說過歷代至上第十七章,略提過,
[00:06:56.820 --> 00:06:59.820]  大衛很想為上帝見殿,
[00:06:59.820 --> 00:07:01.820]  大衛說,我住這麼漂亮的皇宮,
[00:07:01.820 --> 00:07:03.820]  但是上帝的殿在哪裡?
[00:07:03.820 --> 00:07:05.820]  所以很迫切,
[00:07:05.820 --> 00:07:10.820]  因為聖殿或者會幕是神同在,
[00:07:10.820 --> 00:07:13.820]  是神關顧的象徵,
[00:07:13.820 --> 00:07:15.820]  那裡有上帝的旨意,
[00:07:15.820 --> 00:07:17.820]  他們要求問上帝,
[00:07:17.820 --> 00:07:19.820]  他們就要在會幕裡面,
[00:07:19.820 --> 00:07:23.820]  在聖殿裡面尋求上帝的旨意。
[00:07:23.820 --> 00:07:26.820]  以色列人經歷了四十年的漂流,
[00:07:26.820 --> 00:07:30.820]  百姓終於能夠進入迦南,
[00:07:30.820 --> 00:07:34.820]  所以就由聖殿去取代會幕。
[00:07:34.820 --> 00:07:38.820]  聖殿不只是普通建築物之一,
[00:07:38.820 --> 00:07:43.820]  聖殿是代表著以色列百姓和上帝的關係,
[00:07:43.820 --> 00:07:45.820]  所以我可以說,
[00:07:45.820 --> 00:07:50.820]  這是對百姓非常迫切的象徵,
[00:07:50.820 --> 00:07:53.820]  是神和百姓相聚的地方。
[00:07:53.820 --> 00:07:56.820]  當大衛有一個心願的時候,
[00:07:56.820 --> 00:07:59.820]  連先知都說,好,我們去做吧。
[00:07:59.820 --> 00:08:04.820]  不過當上帝再跟先知說的時候,
[00:08:04.820 --> 00:08:06.820]  否定了先知的和議,
[00:08:06.820 --> 00:08:09.820]  不容許大衛這麼做,
[00:08:09.820 --> 00:08:14.820]  上帝不是怪大衛滿手鮮血,
[00:08:14.820 --> 00:08:16.820]  作為一個皇帝,
[00:08:16.820 --> 00:08:19.820]  作為一個要征服迦南的皇帝,
[00:08:19.820 --> 00:08:23.820]  打仗是無可厚非,
[00:08:23.820 --> 00:08:26.820]  只不過上帝有更好的安排,
[00:08:26.820 --> 00:08:29.820]  有更好的人選,
[00:08:29.820 --> 00:08:31.820]  大衛在第十七章記載的時候,
[00:08:31.820 --> 00:08:33.820]  他都是知道的,
[00:08:33.820 --> 00:08:36.820]  只知道上帝不容許去建殿,
[00:08:36.820 --> 00:08:40.820]  只知道這個責任只留給他的兒子,
[00:08:40.820 --> 00:08:44.820]  大衛沒有妒忌,沒有小器,
[00:08:44.820 --> 00:08:46.820]  他雖然不明白為什麼,
[00:08:46.820 --> 00:08:48.820]  但是他謙卑的信服,
[00:08:48.820 --> 00:08:51.820]  來到第十七章第二章,
[00:08:51.820 --> 00:08:54.820]  終於清清楚楚,
[00:08:54.820 --> 00:08:59.820]  明白大衛為什麼不可以為上帝建殿,
[00:08:59.820 --> 00:09:01.820]  說到第22章,
[00:09:01.820 --> 00:09:04.820]  如果你拿聖經打開的時候,
[00:09:04.820 --> 00:09:06.820]  第22章第一節,
[00:09:06.820 --> 00:09:12.820]  應該說大衛吩咐聚集住以色列地的外邦人,
[00:09:12.820 --> 00:09:14.820]  其實是螢光幕的第二節,
[00:09:14.820 --> 00:09:19.820]  這是傳統和諧本的分段章22章第一節,
[00:09:19.820 --> 00:09:21.820]  就等於螢光幕的第二節,
[00:09:21.820 --> 00:09:27.820]  你發到螢光幕,日後我們所有的經文在投影那些,
[00:09:27.820 --> 00:09:32.820]  我們用和合本,新譯本的,
[00:09:32.820 --> 00:09:34.820]  你發到這個新譯本,
[00:09:34.820 --> 00:09:39.820]  和現在的新周定的和合本,即是和修本是一致的,
[00:09:39.820 --> 00:09:41.820]  有什麼不同呢?多了什麼呢?
[00:09:41.820 --> 00:09:45.820]  大衛說,這就是耶華臣的殿,
[00:09:45.820 --> 00:09:49.820]  為以色列人獻梵濟的壇,
[00:09:49.820 --> 00:09:51.820]  如果留意這個第一節,
[00:09:51.820 --> 00:09:53.820]  如果打開聖經的時候,
[00:09:53.820 --> 00:09:55.820]  是21章的第幾節?
[00:09:55.820 --> 00:09:57.820]  最後的那一節,
[00:09:57.820 --> 00:10:03.820]  即是說原來在希伯來文,
[00:10:03.820 --> 00:10:08.820]  原來的聖經是將21章第31節,
[00:10:08.820 --> 00:10:11.820]  擺在第22章的,
[00:10:11.820 --> 00:10:14.820]  所以大家都會覺得這個擺法,
[00:10:14.820 --> 00:10:17.820]  是更好,更有意思,
[00:10:17.820 --> 00:10:19.820]  如果你發到第一節的時候,
[00:10:19.820 --> 00:10:25.820]  你就明白為什麼大衛要召集以色列的外邦人,
[00:10:25.820 --> 00:10:27.820]  不然就沒頭沒尾,
[00:10:27.820 --> 00:10:29.820]  不知道他在說什麼,
[00:10:29.820 --> 00:10:32.820]  當你看完第一節的時候,即是第21章第31節的時候,
[00:10:32.820 --> 00:10:34.820]  你就明白為什麼了,
[00:10:34.820 --> 00:10:36.820]  因為第21章,
[00:10:36.820 --> 00:10:40.820]  或者20章開始就記載到大衛打仗,
[00:10:40.820 --> 00:10:43.820]  甚至意氣風發,
[00:10:43.820 --> 00:10:45.820]  隨意數點人數,
[00:10:45.820 --> 00:10:47.820]  上帝去懲罰,
[00:10:47.820 --> 00:10:54.820]  結果大衛要買地來築祭壇,
[00:10:54.820 --> 00:10:57.820]  來獻祭給上帝,
[00:10:57.820 --> 00:11:00.820]  止息上帝的憤怒,
[00:11:00.820 --> 00:11:02.820]  然後大衛就說,
[00:11:02.820 --> 00:11:07.820]  這個地方就是耶和華神的殿,
[00:11:07.820 --> 00:11:09.820]  是我們以色列人,
[00:11:09.820 --> 00:11:13.820]  一個獻飯祭的壇,
[00:11:13.820 --> 00:11:16.820]  大衛所買的土地,
[00:11:16.820 --> 00:11:18.820]  和周圍的山嶺,
[00:11:18.820 --> 00:11:24.820]  正正就是將來所門建聖殿的地方,
[00:11:24.820 --> 00:11:26.820]  這個在歷代治下第三章第一節,
[00:11:26.820 --> 00:11:29.820]  會有略提這件事,
[00:11:29.820 --> 00:11:31.820]  所以,
[00:11:31.820 --> 00:11:33.820]  新標點和本,
[00:11:33.820 --> 00:11:35.820]  或者和修本,其實新標點和本,
[00:11:35.820 --> 00:11:38.820]  聖經版都沒有改,
[00:11:38.820 --> 00:11:43.820]  是電子版,同時間用電子版,
[00:11:43.820 --> 00:11:45.820]  不過我遺漏了,
[00:11:45.820 --> 00:11:47.820]  加回第十九節,
[00:11:47.820 --> 00:11:48.820]  這樣就完整些,
[00:11:48.820 --> 00:11:51.820]  我發到這樣是更加完整,
[00:11:51.820 --> 00:11:54.820]  不過我重點放在前面,
[00:11:54.820 --> 00:11:56.820]  所以第十九節都重要,
[00:11:56.820 --> 00:11:57.820]  不過遺漏了,
[00:11:57.820 --> 00:11:59.820]  相對來說我補充就可以了,
[00:11:59.820 --> 00:12:01.820]  這裡很重要,
[00:12:01.820 --> 00:12:06.820]  原來大衛去預備建聖殿,
[00:12:06.820 --> 00:12:09.820]  是真的預備周到不得了,
[00:12:09.820 --> 00:12:13.820]  如果有爸爸,
[00:12:13.820 --> 00:12:17.820]  不單止給錢你去買樓,
[00:12:17.820 --> 00:12:19.820]  還幫你買地,
[00:12:19.820 --> 00:12:21.820]  幫你請工人,
[00:12:21.820 --> 00:12:23.820]  你做兒子你說怎樣?
[00:12:23.820 --> 00:12:25.820]  開心到不得了,
[00:12:25.820 --> 00:12:28.820]  在整件事裡面我們看到,
[00:12:28.820 --> 00:12:31.820]  大衛對上帝的心,
[00:12:31.820 --> 00:12:33.820]  是多麼迫切,
[00:12:33.820 --> 00:12:35.820]  他對兒子的關顧,
[00:12:35.820 --> 00:12:38.820]  有何等細微,
[00:12:38.820 --> 00:12:40.820]  因為他知道,
[00:12:40.820 --> 00:12:44.820]  神的電比一切都更重要,
[00:12:44.820 --> 00:12:47.820]  是因為在他心目中,
[00:12:47.820 --> 00:12:50.820]  上帝是無可取代,
[00:12:50.820 --> 00:12:54.820]  第一次承接了那塊地,
[00:12:54.820 --> 00:12:56.820]  就是大衛所買,
[00:12:56.820 --> 00:13:01.820]  而那塊地不是自己買來曬菜乾,
[00:13:01.820 --> 00:13:04.820]  這塊地是用來建上帝的殿,
[00:13:04.820 --> 00:13:06.820]  你就明白,
[00:13:06.820 --> 00:13:08.820]  第二節打後至第十九節,
[00:13:08.820 --> 00:13:11.820]  為何有這些記載,
[00:13:11.820 --> 00:13:14.820]  在整個22章的記載裡面,
[00:13:14.820 --> 00:13:16.820]  主要記載大衛,
[00:13:16.820 --> 00:13:19.820]  預備建築材料或人手,
[00:13:19.820 --> 00:13:21.820]  其實歷代之上,
[00:13:21.820 --> 00:13:24.820]  第29章都有略略記載,
[00:13:24.820 --> 00:13:26.820]  而23至26章,
[00:13:26.820 --> 00:13:30.820]  記載整個聖殿的組織架構,
[00:13:30.820 --> 00:13:31.820]  很完整,
[00:13:31.820 --> 00:13:34.820]  遲些我們有機會看一看,
[00:13:34.820 --> 00:13:37.820]  28章是整個聖殿的藍圖,
[00:13:37.820 --> 00:13:40.820]  不過今天我們只集中在第22章,
[00:13:40.820 --> 00:13:42.820]  在整章裡面,
[00:13:42.820 --> 00:13:45.820]  我們看到三方面大衛的預備,
[00:13:45.820 --> 00:13:47.820]  或者這麼說,
[00:13:47.820 --> 00:13:50.820]  在預備建築聖殿裡面,
[00:13:50.820 --> 00:13:53.820]  有三個很重要的秘訣我們看到的,
[00:13:53.820 --> 00:13:55.820]  第一件事就是說,
[00:13:55.820 --> 00:13:58.820]  大衛因為兒子的限制,
[00:13:58.820 --> 00:14:01.820]  他盡所能去預備,
[00:14:01.820 --> 00:14:05.820]  在第22章一至四節裡面,
[00:14:05.820 --> 00:14:07.820]  我們大家一起再看看,
[00:14:07.820 --> 00:14:09.820]  或者大家看看,
[00:14:09.820 --> 00:14:11.820]  或者用第二節開始讀,
[00:14:11.820 --> 00:14:13.820]  這裡的第二節讀到第五節,
[00:14:13.820 --> 00:14:14.820]  我們一起再讀,
[00:14:14.820 --> 00:14:15.820]  預備起,
[00:14:15.820 --> 00:14:19.820]  大衛吩咐聚集住以色列地的外邦人,
[00:14:19.820 --> 00:14:21.820]  從其中派石匠鑿石頭,
[00:14:21.820 --> 00:14:23.820]  要建造神的殿,
[00:14:23.820 --> 00:14:25.820]  大衛預備許多鐵,
[00:14:25.820 --> 00:14:28.820]  造門上的釘子和鉤子,
[00:14:28.820 --> 00:14:29.820]  又預備許多銅,
[00:14:29.820 --> 00:14:31.820]  多得無法可稱,
[00:14:31.820 --> 00:14:33.820]  又預備無數的香柏木,
[00:14:33.820 --> 00:14:36.820]  因為西頓人和泰爾人,
[00:14:36.820 --> 00:14:39.820]  給大衛運了許多香柏木來,
[00:14:39.820 --> 00:14:40.820]  大衛說,
[00:14:40.820 --> 00:14:43.820]  我兒子所門還年幼嬌嫩,
[00:14:43.820 --> 00:14:47.820]  要為耶華建築的殿宇必須高大輝煌,
[00:14:47.820 --> 00:14:50.820]  使名譽榮譽全遍萬國,
[00:14:50.820 --> 00:14:52.820]  所以我要為預備材料,
[00:14:52.820 --> 00:14:55.820]  於是大衛在未死之前,
[00:14:55.820 --> 00:14:56.820]  預備材料甚多,
[00:14:56.820 --> 00:14:59.820]  我們再看第十三至十五節,
[00:14:59.820 --> 00:15:00.820]  十三至十五節,
[00:15:00.820 --> 00:15:02.820]  這裡的十四十六節,
[00:15:02.820 --> 00:15:03.820]  一起讀,
[00:15:03.820 --> 00:15:04.820]  預備起,
[00:15:04.820 --> 00:15:06.820]  我在困難之中,
[00:15:06.820 --> 00:15:08.820]  為耶華的殿,
[00:15:08.820 --> 00:15:09.820]  預備了金紙十萬,
[00:15:09.820 --> 00:15:10.820]  他年得,
[00:15:10.820 --> 00:15:11.820]  銀紙一百,
[00:15:11.820 --> 00:15:12.820]  他年得,
[00:15:12.820 --> 00:15:13.820]  銅和鐵,
[00:15:13.820 --> 00:15:15.820]  多得無法可稱,
[00:15:15.820 --> 00:15:17.820]  我也預備了木頭,
[00:15:17.820 --> 00:15:18.820]  石頭,
[00:15:18.820 --> 00:15:19.820]  你還可以增添,
[00:15:19.820 --> 00:15:21.820]  你有許多匠人,
[00:15:21.820 --> 00:15:23.820]  就像石匠木匠,
[00:15:23.820 --> 00:15:26.820]  為一切能造各樣功的巧匠,
[00:15:26.820 --> 00:15:28.820]  並有無數的金銀銅鐵,
[00:15:28.820 --> 00:15:30.820]  你當起來辦事,
[00:15:30.820 --> 00:15:32.820]  願耶華與你同在,
[00:15:32.820 --> 00:15:35.820]  在這兩段記載裡面,
[00:15:35.820 --> 00:15:37.820]  大衛很清楚說到,
[00:15:37.820 --> 00:15:42.820]  因為我兒子年幼嬌嫩,
[00:15:42.820 --> 00:15:44.820]  所以年幼不是幾歲,
[00:15:44.820 --> 00:15:47.820]  我想是十八二十二歲,
[00:15:47.820 --> 00:15:48.820]  他仍然是,
[00:15:48.820 --> 00:15:50.820]  雖然有一定年齡,
[00:15:50.820 --> 00:15:52.820]  但是沒有什麼經驗,
[00:15:52.820 --> 00:15:55.820]  加上索羅門其實很膽小,
[00:15:55.820 --> 00:15:57.820]  很多時候都很依賴媽媽,
[00:15:57.820 --> 00:15:59.820]  不單是沒有經驗,
[00:15:59.820 --> 00:16:00.820]  膽小,
[00:16:00.820 --> 00:16:03.820]  所以大衛身經百戰,
[00:16:03.820 --> 00:16:08.820]  常常在戰場裡面去打仗,
[00:16:08.820 --> 00:16:09.820]  這麼有經驗的爸爸,
[00:16:09.820 --> 00:16:11.820]  見到兒子這麼有限制的時候,
[00:16:11.820 --> 00:16:13.820]  他不是罵兒子,
[00:16:13.820 --> 00:16:16.820]  他仍然尊重上帝的心願,
[00:16:16.820 --> 00:16:20.820]  然後為建電預備足夠材料,
[00:16:20.820 --> 00:16:25.820]  使兒子能夠順利完成建電的責任,
[00:16:25.820 --> 00:16:30.820]  在第十四節說到,
[00:16:30.820 --> 00:16:33.820]  我在困難之中為耶華的電,
[00:16:33.820 --> 00:16:38.820]  預備了金紙十萬他年得,
[00:16:38.820 --> 00:16:43.820]  是不是預備十萬兩金呢?
[00:16:43.820 --> 00:16:47.820]  十萬他年得即是多少呢?
[00:16:47.820 --> 00:16:48.820]  即是多少?
[00:16:48.820 --> 00:16:52.820]  你猜猜是多少?
[00:16:52.820 --> 00:16:56.820]  有人說其實等於今天的重量,
[00:16:56.820 --> 00:16:57.820]  我們用噸可能容易些,
[00:16:57.820 --> 00:16:59.820]  真是用噸的,
[00:16:59.820 --> 00:17:04.820]  是三千七百五十噸金,
[00:17:04.820 --> 00:17:06.820]  三七五零噸,
[00:17:06.820 --> 00:17:07.820]  即是多少錢呢?
[00:17:07.820 --> 00:17:09.820]  我只知道很重,
[00:17:09.820 --> 00:17:11.820]  即是多少錢呢?
[00:17:11.820 --> 00:17:15.820]  如果用今天按金價計算,
[00:17:15.820 --> 00:17:22.820]  大概是四百五十億美金,
[00:17:22.820 --> 00:17:24.820]  四百五十億美金,
[00:17:24.820 --> 00:17:26.820]  嘩,這麼誇張,
[00:17:26.820 --> 00:17:27.820]  我最初看的時候,
[00:17:27.820 --> 00:17:29.820]  嘩,是不是這麼誇張?
[00:17:29.820 --> 00:17:31.820]  真是這麼誇張,
[00:17:31.820 --> 00:17:33.820]  不過再看另一個資料的時候,
[00:17:33.820 --> 00:17:36.820]  又不是這麼誇張,
[00:17:36.820 --> 00:17:37.820]  大家知不知道,
[00:17:37.820 --> 00:17:40.820]  美國在九月將會有一隻,
[00:17:40.820 --> 00:17:46.820]  最新的全核動力的航母,
[00:17:46.820 --> 00:17:48.820]  航空母艦,
[00:17:48.820 --> 00:17:50.820]  造價是多少錢呢?
[00:17:50.820 --> 00:17:56.820]  是一百三十億美金,
[00:17:56.820 --> 00:17:59.820]  為了一隻航母,
[00:17:59.820 --> 00:18:02.820]  有機會沉在海底的可能,
[00:18:02.820 --> 00:18:04.820]  或者我們殺人的航母,
[00:18:04.820 --> 00:18:09.820]  美國可以動用一百三十億美金來建造,
[00:18:09.820 --> 00:18:11.820]  而且是用來打仗的,
[00:18:11.820 --> 00:18:13.820]  用來殺人的,
[00:18:13.820 --> 00:18:16.820]  但是大衛所預備的聖殿,
[00:18:16.820 --> 00:18:17.820]  雖然只是金紙,
[00:18:17.820 --> 00:18:18.820]  好像很誇張,
[00:18:18.820 --> 00:18:20.820]  四百五十億美金,
[00:18:20.820 --> 00:18:21.820]  但是不要忘記,
[00:18:21.820 --> 00:18:24.820]  他為誰而付出的?
[00:18:24.820 --> 00:18:29.820]  全因為他所愛的上帝,
[00:18:29.820 --> 00:18:31.820]  所以聖經形容得很好的,
[00:18:31.820 --> 00:18:35.820]  我在困苦之中,
[00:18:35.820 --> 00:18:36.820]  聖經很真實的,
[00:18:36.820 --> 00:18:38.820]  什麼叫困苦之中?
[00:18:38.820 --> 00:18:40.820]  就是咬緊牙根,
[00:18:40.820 --> 00:18:43.820]  為上帝預備這麼重的金,
[00:18:43.820 --> 00:18:46.820]  還有很多銀,銅,鐵,
[00:18:46.820 --> 00:18:49.820]  多到無法不詳細研究,
[00:18:49.820 --> 00:18:52.820]  不單止有這麼矜貴的材料,
[00:18:52.820 --> 00:18:54.820]  還有,
[00:18:54.820 --> 00:18:56.820]  那些材料不是全部都在,
[00:18:56.820 --> 00:18:58.820]  打個電話在深圳就拿到的,
[00:18:58.820 --> 00:19:00.820]  有些去到尼巴嫩,
[00:19:00.820 --> 00:19:03.820]  有些去到那些島裡面的,
[00:19:03.820 --> 00:19:05.820]  起碼香白木就在尼巴嫩那裡,
[00:19:05.820 --> 00:19:10.820]  那裡西頓或者推羅,
[00:19:10.820 --> 00:19:13.820]  推羅西頓就是泰爾人新的翻譯,
[00:19:13.820 --> 00:19:17.820]  其實是很遠的地方,
[00:19:17.820 --> 00:19:22.820]  但是大衛為了上帝的電,
[00:19:22.820 --> 00:19:24.820]  不再計較,
[00:19:24.820 --> 00:19:25.820]  這麼遠的,
[00:19:25.820 --> 00:19:26.820]  隨便吧,
[00:19:26.820 --> 00:19:29.820]  隨便找些東西取代就行了,
[00:19:29.820 --> 00:19:32.820]  大衛不是,
[00:19:32.820 --> 00:19:34.820]  他為了這個聖電,
[00:19:34.820 --> 00:19:36.820]  去盡所能的預備,
[00:19:36.820 --> 00:19:40.820]  包括用最矜貴的材料,
[00:19:40.820 --> 00:19:42.820]  最好的材料,
[00:19:42.820 --> 00:19:44.820]  去到很遠的地方,
[00:19:44.820 --> 00:19:47.820]  去到哥蘭一帶,
[00:19:47.820 --> 00:19:50.820]  來去搜尋不同的寶石,
[00:19:50.820 --> 00:19:52.820]  有些石頭在這裡,
[00:19:52.820 --> 00:19:53.820]  有些石頭在那裡,
