
[00:00:00.000 --> 00:00:04.180]  現在我們就一起禱告
[00:07:57.280 --> 00:07:59.680]  就不是說明幾時幾時
[00:07:59.680 --> 00:08:01.080]  只是附近
[00:08:01.080 --> 00:08:03.280]  幾時幾時在附近
[00:08:03.280 --> 00:08:08.280]  就是我們有一個婚宴在裏面
[00:08:08.280 --> 00:08:11.080]  我還不知道幾時預備好食物
[00:08:11.080 --> 00:08:13.880]  預備好的時候就通知你們
[00:08:13.880 --> 00:08:15.680]  所以你看到經文
[00:08:15.680 --> 00:08:16.680]  第一節
[00:08:16.680 --> 00:08:19.280]  接着一路下去一節六節
[00:08:19.280 --> 00:08:20.280]  是在說
[00:08:20.280 --> 00:08:22.880]  是王打發僕人去什麼
[00:08:22.880 --> 00:08:24.480]  通知他們的
[00:08:24.480 --> 00:08:26.480]  是通知說什麼
[00:08:26.480 --> 00:08:28.080]  有飯喫了有飯喫了
[00:08:28.080 --> 00:08:29.480]  搞定了
[00:08:29.480 --> 00:08:31.480]  王打發去通知
[00:08:31.480 --> 00:08:33.080]  這個就是這樣的情況
[00:08:33.080 --> 00:08:33.680]  好
[00:08:33.680 --> 00:08:35.480]  我們瞭解這個背景
[00:08:35.480 --> 00:08:36.880]  我們再來看
[00:08:36.880 --> 00:08:37.880]  在這裏
[00:08:37.880 --> 00:08:41.280]  王爲他的兒子來娶親
[00:08:41.280 --> 00:08:43.080]  就叫那些人來
[00:08:43.080 --> 00:08:46.080]  喫一半
[00:08:46.080 --> 00:08:47.280]  喫飯
[00:08:47.280 --> 00:08:48.280]  開飯
[00:08:48.280 --> 00:08:51.080]  看個廣告
[00:08:51.080 --> 00:08:52.080]  喫飯
[00:08:52.080 --> 00:08:55.080]  你看到經文是怎麼說的
[00:08:55.080 --> 00:08:58.080]  那些人聽到王說來喫飯
[00:08:58.080 --> 00:08:59.080]  的時候
[00:08:59.080 --> 00:09:00.280]  第三節
[00:09:00.280 --> 00:09:02.280]  那些人肯不肯來
[00:09:02.280 --> 00:09:03.680]  不肯
[00:09:03.680 --> 00:09:05.280]  不肯來
[00:09:05.280 --> 00:09:08.280]  但是王有沒有
[00:09:08.280 --> 00:09:09.880]  你不肯來就算了
[00:09:09.880 --> 00:09:11.280]  有沒有這樣
[00:09:11.280 --> 00:09:12.480]  沒有
[00:09:12.480 --> 00:09:13.480]  兄弟姐妹
[00:09:13.480 --> 00:09:15.080]  經文是繼續
[00:09:15.080 --> 00:09:17.680]  更深入的描寫第四節
[00:09:17.680 --> 00:09:19.080]  王又對僕人說
[00:09:19.080 --> 00:09:20.080]  OK
[00:09:20.080 --> 00:09:21.080]  他們不利益
[00:09:21.080 --> 00:09:23.680]  可能他們不知道有什麼喫呢
[00:09:23.680 --> 00:09:24.480]  好
[00:09:24.480 --> 00:09:24.880]  來
[00:09:24.880 --> 00:09:26.280]  我給一張菜單去看
[00:09:26.280 --> 00:09:28.680]  大家看看這張菜單好不好
[00:09:28.680 --> 00:09:30.080]  第四節
[00:09:30.080 --> 00:09:33.080]  有什麼菜呢
[00:09:33.080 --> 00:09:36.480]  肥牛
[00:09:36.480 --> 00:09:37.880]  這個
[00:09:37.880 --> 00:09:38.880]  美國的肥牛
[00:09:38.880 --> 00:09:42.280]  因爲日本的
[00:09:42.280 --> 00:09:43.280]  猶太人
[00:09:43.280 --> 00:09:44.280]  我不知道
[00:09:44.280 --> 00:09:46.480]  肥牛還有什麼
[00:09:46.480 --> 00:09:47.280]  肥豬
[00:09:47.280 --> 00:09:49.880]  不知道什麼
[00:09:49.880 --> 00:09:51.680]  總之有好東西
[00:09:51.680 --> 00:09:53.280]  有菜單
[00:09:53.280 --> 00:09:54.280]  你來吧
[00:09:54.280 --> 00:09:55.480]  弟兄姐妹
[00:09:55.480 --> 00:09:56.880]  這裏說的
[00:09:56.880 --> 00:10:00.080]  爲什麼聖經要進一步的描寫呢
[00:10:00.080 --> 00:10:02.680]  它其實要說的一個情況就是
[00:10:02.680 --> 00:10:05.280]  王很不放棄
[00:10:05.280 --> 00:10:06.280]  他要表達
[00:10:06.280 --> 00:10:09.880]  我真的很想你來的
[00:10:09.880 --> 00:10:11.680]  弟兄姐妹
[00:10:11.680 --> 00:10:12.480]  但是
[00:10:12.480 --> 00:10:14.880]  聖經繼續說
[00:10:14.880 --> 00:10:16.880]  你很想我來
[00:10:16.880 --> 00:10:18.880]  但是第五節開始
[00:10:18.880 --> 00:10:21.080]  就更加描寫更深入
[00:10:21.080 --> 00:10:21.680]  第五
[00:10:21.680 --> 00:10:22.480]  第六節
[00:10:22.480 --> 00:10:24.480]  那些人不理
[00:10:24.480 --> 00:10:26.280]  更描寫的是
[00:10:26.280 --> 00:10:27.280]  去田裏面
[00:10:27.280 --> 00:10:28.680]  或者做買賣
[00:10:28.680 --> 00:10:31.280]  甚至更離譜的是做什麼
[00:10:31.280 --> 00:10:33.280]  抓了個僕人
[00:10:33.280 --> 00:10:34.680]  然後怎麼樣
[00:10:34.680 --> 00:10:36.280]  抓他去殺
[00:10:36.280 --> 00:10:37.880]  抓那些僕人去殺
[00:10:37.880 --> 00:10:40.680]  這裏說的是什麼呢
[00:10:40.680 --> 00:10:42.280]  說的是
[00:10:42.280 --> 00:10:46.480]  縱使王很想他們去
[00:10:46.480 --> 00:10:50.280]  但是那些人是更加想不來
[00:10:50.280 --> 00:10:51.480]  是不理
[00:10:51.480 --> 00:10:54.680]  以至做一些很離譜的事
[00:10:54.680 --> 00:10:56.280]  殺害王的僕人
[00:10:56.280 --> 00:10:57.680]  那王怎麼辦
[00:10:57.680 --> 00:10:59.880]  於是銷燬了城
[00:10:59.880 --> 00:11:02.280]  弟兄姐妹
[00:11:02.280 --> 00:11:04.480]  看看第八節
[00:11:04.480 --> 00:11:05.480]  於是
[00:11:05.480 --> 00:11:06.680]  王對僕人說
[00:11:06.680 --> 00:11:08.680]  起義齊了
[00:11:08.680 --> 00:11:13.280]  只是所召的人
[00:11:13.280 --> 00:11:14.280]  有兩個字
[00:11:14.280 --> 00:11:16.680]  哪兩個字
[00:11:16.680 --> 00:11:19.080]  不賠
[00:11:19.080 --> 00:11:21.880]  這兩個所召的人
[00:11:21.880 --> 00:11:23.680]  不賠
[00:11:23.680 --> 00:11:25.280]  這個不賠
[00:11:25.280 --> 00:11:27.280]  是在說的
[00:11:27.280 --> 00:11:29.280]  是公義的標準
[00:11:29.280 --> 00:11:30.680]  弟兄姐妹
[00:11:30.680 --> 00:11:33.280]  上帝的福
[00:11:33.280 --> 00:11:34.480]  他的福音
[00:11:34.480 --> 00:11:38.680]  是建基在上帝公義的屬性之上
[00:11:38.680 --> 00:11:43.880]  如果人不接受上帝的福音的真言
[00:11:43.880 --> 00:11:47.280]  他沒辦法享受上帝的福
[00:11:47.280 --> 00:11:49.280]  有人放三章十六節
[00:11:49.280 --> 00:11:51.280]  神愛世人
[00:11:51.280 --> 00:11:54.680]  甚至將他的獨生子賜給他們
[00:11:54.680 --> 00:11:56.680]  叫一切信他的
[00:11:56.680 --> 00:11:58.280]  什麼字
[00:11:58.280 --> 00:12:03.280]  不致滅亡
[00:12:03.280 --> 00:12:07.480]  只是說不信的人就會什麼
[00:12:07.480 --> 00:12:09.280]  滅亡
[00:12:09.280 --> 00:12:11.480]  實在的弟兄姐妹
[00:12:11.480 --> 00:12:13.880]  上帝的福
[00:12:13.880 --> 00:12:22.080]  是建基在他公義的屬性之上
[00:12:22.080 --> 00:12:26.480]  上帝其實對我們說了很多福音的真言
[00:12:26.480 --> 00:12:29.880]  我們知道不信耶穌的人
[00:12:29.880 --> 00:12:31.880]  不信耶穌的人
[00:12:31.880 --> 00:12:33.280]  他們會滅亡
[00:12:33.280 --> 00:12:34.280]  這個是真的
[00:12:34.280 --> 00:12:38.280]  但我們這裏可能大部分都是信耶穌的
[00:12:38.280 --> 00:12:40.480]  但弟兄姐妹
[00:12:40.480 --> 00:12:42.680]  我們有沒有不聽上帝的話
[00:12:42.680 --> 00:12:44.880]  偏行己路
[00:12:44.880 --> 00:12:49.080]  甚至抵擋上帝的話呢
[00:12:49.080 --> 00:12:54.680]  上帝不是叫我們要孝順父母的嗎
[00:12:54.680 --> 00:12:57.480]  上帝不是要叫我們
[00:12:57.480 --> 00:13:00.880]  不要惹怨他的氣的嗎
[00:13:00.880 --> 00:13:06.080]  上帝不是叫我們要彼此包容寬恕
[00:13:06.080 --> 00:13:10.880]  上帝不是要叫我們聖潔度日呢
[00:13:10.880 --> 00:13:13.080]  弟兄姐妹
[00:13:13.080 --> 00:13:15.880]  但我們身邊有很多的人
[00:13:15.880 --> 00:13:19.080]  卻是離開了上帝福音的真言
[00:13:19.080 --> 00:13:22.680]  以致滿身受了虧損
[00:13:22.680 --> 00:13:25.480]  甚至我們自己也是
[00:13:25.480 --> 00:13:29.080]  你有沒有因爲不聽上帝的話
[00:13:29.080 --> 00:13:31.280]  偏行己路
[00:13:31.280 --> 00:13:34.880]  以致自招虧損
[00:13:34.880 --> 00:13:36.680]  弟兄姐妹
[00:13:36.680 --> 00:13:38.080]  真的
[00:13:38.080 --> 00:13:43.680]  上帝的福分是建基於他公義的屬性之上
[00:13:43.680 --> 00:13:47.680]  很多人因爲不聽上帝的話
[00:13:47.680 --> 00:13:49.680]  因爲偏行己路
[00:13:49.680 --> 00:13:52.080]  以致東窗事發
[00:13:52.080 --> 00:13:54.880]  以致很多事敗露
[00:13:54.880 --> 00:13:57.680]  因此名譽掃地
[00:13:57.680 --> 00:13:58.680]  但弟兄姐妹
[00:13:58.680 --> 00:14:05.880]  我們見到很多壞人好像沒有惡報
[00:14:05.880 --> 00:14:08.880]  好像離開世界也沒什麼事
[00:14:08.880 --> 00:14:10.480]  但我們的信仰
[00:14:10.480 --> 00:14:13.080]  豈不是這樣相信嗎
[00:14:13.080 --> 00:14:16.080]  上帝始終有一天會有審判的
[00:14:16.080 --> 00:14:20.480]  是不是
[00:14:20.480 --> 00:14:23.680]  所以各位親愛的弟兄姐妹
[00:14:23.680 --> 00:14:26.280]  我們不要先想一些迷信
[00:14:26.280 --> 00:14:28.880]  當然如果當中有迷信的
[00:14:28.880 --> 00:14:30.480]  就會說:哎呀吳教師
[00:14:30.480 --> 00:14:34.480]  看到教經常威脅人我最不喜歡
[00:14:34.480 --> 00:14:38.880]  信耶穌得永生不信耶穌落地獄多威脅
[00:14:38.880 --> 00:14:40.280]  有沒有這樣說過
[00:14:40.280 --> 00:14:41.880]  可能有時候都聽到
[00:14:41.880 --> 00:14:43.680]  我都說過這個比喻
[00:14:43.680 --> 00:14:45.680]  我又再重複一次
[00:14:45.680 --> 00:14:47.680]  假如有一天你見到吳教師
[00:14:47.680 --> 00:14:51.680]  一路向着那些整路的洞在走
[00:14:51.680 --> 00:14:55.080]  那你會怎樣
[00:14:55.080 --> 00:14:56.480]  除非你很想我掉下去
[00:14:56.480 --> 00:15:00.080]  掉下去看看飛哥怎麼掉下去
[00:15:00.080 --> 00:15:01.480]  姐姐
[00:15:01.480 --> 00:15:03.480]  否則你會怎樣
[00:15:03.480 --> 00:15:05.280]  你會說:吳教師
[00:15:05.280 --> 00:15:06.680]  不要走啊
[00:15:06.680 --> 00:15:09.680]  你會掉下去的
[00:15:09.680 --> 00:15:13.080]  那我就說:你威脅我
[00:15:13.080 --> 00:15:15.280]  威脅我?我不跟你
[00:15:15.280 --> 00:15:17.680]  那你說:哎,沒辦法
[00:15:17.680 --> 00:15:21.680]  那你就丟尖柱了
[00:15:21.680 --> 00:15:22.480]  弟兄姐妹
[00:15:22.480 --> 00:15:27.480]  人對前面的路其實是盲的
[00:15:27.480 --> 00:15:29.080]  同不同意嗎
[00:15:29.080 --> 00:15:32.480]  下一秒都不知道做什麼
[00:15:32.480 --> 00:15:35.880]  基督教不是在說惡意的威脅
[00:15:35.880 --> 00:15:38.680]  是善意的虧權
[00:15:38.680 --> 00:15:40.080]  明白嗎
[00:15:40.080 --> 00:15:41.480]  弟兄姐妹
[00:15:41.480 --> 00:15:44.480]  如果你是信了的
[00:15:44.480 --> 00:15:45.880]  你可以思想
[00:15:45.880 --> 00:15:48.080]  今天你的光景
[00:15:48.080 --> 00:15:53.280]  是不是因爲你不聽上帝的話而導致呢
[00:15:53.280 --> 00:16:00.280]  是不是因爲你沒有遵循上帝的吩咐而導致呢
[00:16:00.280 --> 00:16:02.080]  不要這麼快怨上帝
[00:16:02.080 --> 00:16:03.680]  先問自己
[00:16:03.680 --> 00:16:04.880]  不要這麼快問
[00:16:04.880 --> 00:16:06.280]  上帝爲什麼你不理我
[00:16:06.280 --> 00:16:07.880]  以致我這樣
[00:16:07.880 --> 00:16:09.280]  或者
[00:16:09.280 --> 00:16:12.080]  真的因爲你沒有聽上帝的話
[00:16:12.080 --> 00:16:16.680]  以致招致損失
[00:16:16.680 --> 00:16:19.080]  讓我們謹記
[00:16:19.080 --> 00:16:22.880]  那個福雖然是爲我們開
[00:16:22.880 --> 00:16:23.880]  但是
[00:16:23.880 --> 00:16:31.680]  福之成爲福是建基於上帝公義的屬性
[00:16:31.680 --> 00:16:36.680]  好不好
[00:16:36.680 --> 00:16:38.280]  第二點
[00:16:38.280 --> 00:16:41.680]  第九節開始至第十節
[00:16:41.680 --> 00:16:43.280]  福爲民開
[00:16:43.280 --> 00:16:48.280]  是建基於上帝恩典的屬性之上
[00:16:48.280 --> 00:16:52.680]  是建基於上帝恩典的屬性之上
[00:16:52.680 --> 00:16:53.280]  好
[00:16:53.280 --> 00:16:54.480]  我們繼續看
[00:16:54.480 --> 00:16:59.280]  那些僕人就去那些岔路
[00:16:59.280 --> 00:17:01.280]  去那些大路
[00:17:01.280 --> 00:17:03.280]  叫那些人來喫
[00:17:03.280 --> 00:17:04.280]  什麼人都好
[00:17:04.280 --> 00:17:05.280]  來喫
[00:17:05.280 --> 00:17:08.280]  岔路和大路是什麼路呢
[00:17:08.280 --> 00:17:11.280]  岔路就是十字路口
[00:17:11.280 --> 00:17:14.480]  大路就是highway那些高速公路
[00:17:14.480 --> 00:17:16.880]  最多人最多車的地方
[00:17:16.880 --> 00:17:18.880]  去那些找人回來
[00:17:18.880 --> 00:17:21.280]  現在最多人在哪裏
[00:17:21.280 --> 00:17:22.480]  香港
[00:17:22.480 --> 00:17:25.280]  經常都是
[00:17:25.280 --> 00:17:27.080]  旺角
[00:17:27.080 --> 00:17:30.080]  就是叫旺角
[00:17:30.080 --> 00:17:31.680]  旺嘛
[00:17:31.680 --> 00:17:33.080]  最多人
[00:17:33.080 --> 00:17:35.280]  中環金鐘
[00:17:35.280 --> 00:17:36.680]  銅鑼灣
[00:17:36.680 --> 00:17:39.280]  好多地方不單止是現在
[00:17:39.280 --> 00:17:40.680]  時時都是的
[00:17:40.680 --> 00:17:42.480]  是那些地方最多人的
[00:17:42.480 --> 00:17:43.480]  對不對
[00:17:43.480 --> 00:17:44.480]  你不會去粉嶺
[00:17:44.480 --> 00:17:45.080]  上水
[00:17:45.080 --> 00:17:45.680]  元朗
[00:17:45.680 --> 00:17:46.680]  天水圍
[00:17:46.680 --> 00:17:47.880]  去那些叫人的
[00:17:47.880 --> 00:17:48.680]  鴉梨洲
[00:17:48.680 --> 00:17:49.880]  南丫島
[00:17:49.880 --> 00:17:51.880]  你不會去那些地方的
[00:17:51.880 --> 00:17:53.080]  是去那些地方
[00:17:53.080 --> 00:17:54.680]  去那些最多人的地方
[00:17:54.680 --> 00:17:56.080]  就是其實這樣的意思
[00:17:56.080 --> 00:17:56.880]  岔路
[00:17:56.880 --> 00:17:57.680]  十字路
[00:17:57.680 --> 00:17:58.680]  大路
[00:17:58.680 --> 00:18:00.480]  是那些高速公路
[00:18:00.480 --> 00:18:01.280]  highway
[00:18:01.280 --> 00:18:03.080]  去叫那些人來
[00:18:03.080 --> 00:18:04.280]  來喫飯
[00:18:04.280 --> 00:18:05.080]  來喫飯
[00:18:05.080 --> 00:18:08.280]  這樣的情況
[00:18:08.280 --> 00:18:10.680]  跟着你看到的是什麼
[00:18:10.680 --> 00:18:12.280]  爲什麼要叫那些人
[00:18:12.280 --> 00:18:15.280]  是因爲那些選民
[00:18:15.280 --> 00:18:17.280]  是因爲那些猶太人
[00:18:17.280 --> 00:18:19.680]  是因爲一至八節
[00:18:19.680 --> 00:18:21.480]  所指的就是那些
[00:18:21.480 --> 00:18:22.880]  和耶穌敵對的
[00:18:22.880 --> 00:18:23.680]  文士
[00:18:23.680 --> 00:18:24.280]  祭司
[00:18:24.280 --> 00:18:25.280]  法利塞人
[00:18:25.280 --> 00:18:26.280]  猶太人
[00:18:26.280 --> 00:18:28.280]  他們抗拒這個救恩
[00:18:28.280 --> 00:18:30.080]  抗拒這個福音
[00:18:30.080 --> 00:18:33.080]  於是那個恩典就繼續流出去
[00:18:33.080 --> 00:18:33.880]  大英姐妹
[00:18:33.880 --> 00:18:35.880]  這個福
[00:18:35.880 --> 00:18:39.280]  是恩典繼續流露
[00:18:39.280 --> 00:18:43.280]  是恩典繼續流露
[00:18:43.280 --> 00:18:45.280]  有時我們看到這裏
[00:18:45.280 --> 00:18:46.680]  我們就會說
[00:18:46.680 --> 00:18:48.080]  好像
