
[00:00:00.000 --> 00:00:02.000]  廣正姐妹,平安!
[00:02:24.000 --> 00:02:29.000]  來挑戰當時的宗教領袖
[00:02:29.000 --> 00:02:36.000]  他們對聖地、聖殿、宗教形式等等的依賴
[00:02:36.000 --> 00:02:41.000]  更加指出神的同在是不會受限制的
[00:02:41.000 --> 00:02:46.000]  人的敬拜不應該落入這個形式裡面
[00:02:46.000 --> 00:02:51.000]  我將他分為三點來和大家思想一下
[00:02:51.000 --> 00:02:56.000]  首先第一點就是不受限制的同在
[00:02:56.000 --> 00:03:00.000]  隨著七個執事被選出來
[00:03:00.000 --> 00:03:04.000]  管理教會日常的事務
[00:03:04.000 --> 00:03:08.000]  當時你看到很多人都信了耶穌
[00:03:08.000 --> 00:03:12.000]  甚至有祭司,有其他的人
[00:03:12.000 --> 00:03:15.000]  教會的發展可以說是到了一個新的階段
[00:03:15.000 --> 00:03:22.000]  而滿途他們所面對的攻擊和挑戰
[00:03:22.000 --> 00:03:27.000]  可以說是比以前更加嚴厲和更加直接
[00:03:27.000 --> 00:03:35.000]  經文提到試題犯是一位滿德、恩惠和能力的信徒
[00:03:35.000 --> 00:03:38.000]  他不只是管理教會的日常事務
[00:03:38.000 --> 00:03:43.000]  更是到不同的猶太會堂傳福音
[00:03:43.000 --> 00:03:47.000]  但可惜有一天當他傳福音的時候
[00:03:47.000 --> 00:03:51.000]  各處的堂會的人竟然聯合起來
[00:03:51.000 --> 00:03:56.000]  一起來聳動百姓和宗教領袖來攻擊他
[00:03:56.000 --> 00:03:59.000]  並且將他帶到公會那裡
[00:03:59.000 --> 00:04:03.000]  他們更是做假見證來控告他
[00:04:03.000 --> 00:04:08.000]  說他是褻瀆摩西的律法、神的壞語
[00:04:08.000 --> 00:04:11.000]  更是踐踏聖所等等
[00:04:11.000 --> 00:04:15.000]  這些我想都是一面之詞
[00:04:15.000 --> 00:04:19.000]  只是他沒有立即辯護
[00:04:19.000 --> 00:04:24.000]  他反而用一個很溫柔、很堅定的語氣
[00:04:24.000 --> 00:04:27.000]  他先回顧以色列的歷史
[00:04:27.000 --> 00:04:32.000]  這可以說是猶太人辯論的一個技巧
[00:04:32.000 --> 00:04:34.000]  不只我們今天這樣
[00:04:34.000 --> 00:04:36.000]  我們說話也很直接
[00:04:36.000 --> 00:04:38.000]  有那句就說那句
[00:04:38.000 --> 00:04:42.000]  但你看到他先行鋪墊一番
[00:04:42.000 --> 00:04:47.000]  他身為講希臘話的猶太人
[00:04:47.000 --> 00:04:50.000]  但你會發覺他是非常熟悉歷史的
[00:04:50.000 --> 00:04:55.000]  更加不像我們現在的ABC
[00:04:55.000 --> 00:04:59.000]  連餐牌中文可能都不會看
[00:04:59.000 --> 00:05:00.000]  但他卻不是
[00:05:00.000 --> 00:05:02.000]  他是用了大量的舊約經文
[00:05:02.000 --> 00:05:05.000]  從阿伯拉罕開始
[00:05:05.000 --> 00:05:10.000]  一步一步來講述神的同在和神的作為
[00:05:10.000 --> 00:05:17.000]  從來都沒有因為地理和各種制度來限制
[00:05:17.000 --> 00:05:19.000]  第二到第五節
[00:05:19.000 --> 00:05:23.000]  他說阿伯拉罕蒙召的時候
[00:05:23.000 --> 00:05:24.000]  神在哪裏
[00:05:24.000 --> 00:05:28.000]  神就在米索波大米的吾爾城那裏
[00:05:28.000 --> 00:05:30.000]  向他顯然
[00:05:30.000 --> 00:05:34.000]  然後神就帶領他進入英許之地加拿
[00:05:34.000 --> 00:05:38.000]  但他說每次都沒有給他真正的產業
[00:05:38.000 --> 00:05:44.000]  只是英許他的後裔將會成為大國
[00:05:44.000 --> 00:05:47.000]  接著芝提法在第九到第十節那裏
[00:05:47.000 --> 00:05:52.000]  更加是講述約瑟被賣到埃及
[00:05:52.000 --> 00:05:53.000]  但在埃及那裏
[00:05:53.000 --> 00:05:59.000]  他說在異邦是經歷到神的同在和神的祝福
[00:05:59.000 --> 00:06:01.000]  而在埃及地
[00:06:01.000 --> 00:06:08.000]  神更加是拯救了亞國的全家
[00:06:08.000 --> 00:06:14.000]  使他們全家人都不受加南饑荒的威脅
[00:06:14.000 --> 00:06:17.000]  而來到摩西的時候
[00:06:17.000 --> 00:06:19.000]  在西奶山上面
[00:06:19.000 --> 00:06:24.000]  摩西是遇見了在燃燒的荊棘
[00:06:24.000 --> 00:06:29.000]  更加是直接在那裏跟他說話
[00:06:29.000 --> 00:06:31.000]  從這幾段的歷史
[00:06:31.000 --> 00:06:33.000]  再一次提醒我們
[00:06:33.000 --> 00:06:37.000]  神不是某一個地方的神
[00:06:37.000 --> 00:06:41.000]  神是與祂子民同行的神
[00:06:41.000 --> 00:06:47.000]  神的作為從來都不會受時間地點所限制
[00:06:47.000 --> 00:06:51.000]  甚至當時聖殿都未曾興建
[00:06:51.000 --> 00:06:54.000]  但是祂是在不同的地方
[00:06:54.000 --> 00:06:56.000]  甚至是荒野之地
[00:06:56.000 --> 00:06:59.000]  才會顯出祂的恩典
[00:06:59.000 --> 00:07:01.000]  所以我們很多時候
[00:07:01.000 --> 00:07:03.000]  我們卻是很不自覺地
[00:07:03.000 --> 00:07:08.000]  將神的同在跟某些地方掛勾
[00:07:08.000 --> 00:07:11.000]  好像我們星期日要回教會
[00:07:11.000 --> 00:07:15.000]  因為覺得在教會裏面唱詩、敬拜
[00:07:15.000 --> 00:07:19.000]  才會覺得這是真正屬靈的時刻
[00:07:19.000 --> 00:07:21.000]  對不對?
[00:07:21.000 --> 00:07:28.000]  但我卻認識一些向餐飲業傳福音的弟兄姊妹
[00:07:28.000 --> 00:07:31.000]  他們長期都在服侍
[00:07:31.000 --> 00:07:36.000]  一些在星期天根本不能來教會的弟兄姊妹
[00:07:36.000 --> 00:07:43.000]  例如酒樓的廚師、點心師傅、收銀員、侍應等等
[00:07:43.000 --> 00:07:48.000]  這些人在星期天才是他們最忙碌的時間
[00:07:48.000 --> 00:07:51.000]  他們沒有辦法抽身來上教會
[00:07:51.000 --> 00:07:55.000]  但是他們所組織的餐館福音團契
[00:07:55.000 --> 00:08:00.000]  他們是在星期一至星期五舉行崇拜的
[00:08:00.000 --> 00:08:05.000]  甚至有時候在清晨、交監的時候來聚會
[00:08:05.000 --> 00:08:07.000]  而聚會的地點
[00:08:07.000 --> 00:08:11.000]  多數可能都是在酒樓、職員的休息室等等
[00:08:11.000 --> 00:08:15.000]  他們同樣有讀經、禱告、彼此代求
[00:08:15.000 --> 00:08:20.000]  更加是在裡面領人信主施行禪禮
[00:08:20.000 --> 00:08:21.000]  那裡沒有師班
[00:08:21.000 --> 00:08:23.000]  更加沒有投影的設備
[00:08:23.000 --> 00:08:25.000]  但是他們有神的同在
[00:08:25.000 --> 00:08:30.000]  以及有人真誠地在那裡敬拜
[00:08:30.000 --> 00:08:32.000]  所以各位親愛的弟兄姊妹
[00:08:32.000 --> 00:08:37.000]  神的同在可以在米索波大米的吾爾
[00:08:37.000 --> 00:08:38.000]  去到埃及
[00:08:38.000 --> 00:08:40.000]  也可以在這個曠野
[00:08:40.000 --> 00:08:42.000]  來到我們職場中間
[00:08:42.000 --> 00:08:43.000]  在我們家裡面
[00:08:43.000 --> 00:08:45.000]  只要有人來賀武祂
[00:08:45.000 --> 00:08:48.000]  祂就會臨在我們中間
[00:08:48.000 --> 00:08:51.000]  祂不會受到時間、空間所限制
[00:08:51.000 --> 00:08:56.000]  這也是史提反要講的重點
[00:08:56.000 --> 00:08:59.000]  哪怕我們面對壓力
[00:08:59.000 --> 00:09:02.000]  面對孤單的時候
[00:09:02.000 --> 00:09:07.000]  神的同在是可以在不起眼的地方出現
[00:09:07.000 --> 00:09:16.000]  我們是不是願意來經歷這位無所不在的神呢?
[00:09:16.000 --> 00:09:20.000]  第二點就是不靠形式的敬拜
[00:09:20.000 --> 00:09:22.000]  史提反講話的時候
[00:09:22.000 --> 00:09:27.000]  大家都看到他的面容就好像天使一樣
[00:09:27.000 --> 00:09:29.000]  令人肅然起敬
[00:09:29.000 --> 00:09:33.000]  他進一步來回應猶太人對他的指控
[00:09:33.000 --> 00:09:35.000]  史提反指出
[00:09:35.000 --> 00:09:41.000]  其實百姓當年都不太尊重摩西
[00:09:41.000 --> 00:09:45.000]  甚至更加拒絕他的權柄和他的呼召
[00:09:45.000 --> 00:09:50.000]  而以色列人更加在摩西上山的時候
[00:09:50.000 --> 00:09:55.000]  要求亞倫來做一隻金牛族
[00:09:55.000 --> 00:09:58.000]  可見百姓既不尊重他
[00:09:58.000 --> 00:10:03.000]  也對神的拯救好像視而不見
[00:10:03.000 --> 00:10:12.000]  更加離不開他們昔日在埃及時期的偶像崇拜
[00:10:12.000 --> 00:10:16.000]  因此史提反在第四十三、四十二節
[00:10:16.000 --> 00:10:22.000]  用一段亞摩斯書的一段說話指出
[00:10:22.000 --> 00:10:25.000]  以色列人根本從曠野開始
[00:10:25.000 --> 00:10:29.000]  進入英許地的時候
[00:10:29.000 --> 00:10:31.000]  他們雖然是敬拜神
[00:10:31.000 --> 00:10:37.000]  但同時也是在敬拜他們手中所做的偶像
[00:10:37.000 --> 00:10:41.000]  那誰才是不守律法
[00:10:41.000 --> 00:10:53.000]  因此神後來才使他們被擄到巴比倫
[00:10:53.000 --> 00:10:57.000]  而在第四十四至四十七節
[00:10:57.000 --> 00:10:59.000]  史提反更加提到
[00:10:59.000 --> 00:11:00.000]  在出埃及之後
[00:11:00.000 --> 00:11:06.000]  神是吩咐摩西來設立一個可以移動的帳幕
[00:11:06.000 --> 00:11:12.000]  而這個帳幕更加是從約書亞一直傳流到大衛
[00:11:12.000 --> 00:11:14.000]  可以說神與人同在
[00:11:14.000 --> 00:11:18.000]  是不會在任何形式裡面
[00:11:18.000 --> 00:11:21.000]  直至到所羅門的時候
[00:11:21.000 --> 00:11:28.000]  所羅門才為神建造一個比較固定的聖殿
[00:11:28.000 --> 00:11:32.000]  這個原本是神對以色列人的恩典
[00:11:32.000 --> 00:11:35.000]  以及對他們的安排
[00:11:35.000 --> 00:11:40.000]  但是史提反在這裡卻是話鋒一轉
[00:11:40.000 --> 00:11:45.000]  用了以塞亞書的一段說話來提醒他們
[00:11:45.000 --> 00:11:47.000]  他說什麼呢
[00:11:47.000 --> 00:11:51.000]  他說最高者並不住在人手所做的
[00:11:51.000 --> 00:11:53.000]  就如先知所言
[00:11:53.000 --> 00:11:58.000]  主說天是我的座位,地是我的腳凳
[00:11:58.000 --> 00:12:01.000]  你們要為我做什麼殿宇呢
[00:12:01.000 --> 00:12:04.000]  那裡是我安息的地方呢
[00:12:04.000 --> 00:12:09.000]  這一切不都是我手所做的嗎
[00:12:09.000 --> 00:12:13.000]  大家看到史提反他的用意是什麼嗎
[00:12:13.000 --> 00:12:20.000]  他其實是想打破以色列人對聖殿的迷思
[00:12:20.000 --> 00:12:25.000]  人手所做的聖殿是不算什麼的
[00:12:25.000 --> 00:12:27.000]  那裡不能夠限制神
[00:12:27.000 --> 00:12:36.000]  所以敬拜的焦點不是在這個固定的地點和形式
[00:12:36.000 --> 00:12:43.000]  史提反當然不會否定聖殿和六法的功用
[00:12:43.000 --> 00:12:47.000]  而是他指出以色列人所依靠的聖殿
[00:12:47.000 --> 00:12:50.000]  但是他們的宗教制度
[00:12:50.000 --> 00:12:55.000]  其實早已經失去了他們與神相遇的本質
[00:12:55.000 --> 00:13:00.000]  百姓反而被宗教的安全感困住
[00:13:00.000 --> 00:13:03.000]  根本就走不出去
[00:13:03.000 --> 00:13:12.000]  這也使我想起耶穌在井旁對撒瑪利亞婦人的一段說話
[00:13:12.000 --> 00:13:18.000]  那個婦人問耶穌她對敬拜地點的看法
[00:13:18.000 --> 00:13:23.000]  耶穌對她的回答可以說是一語重的
[00:13:23.000 --> 00:13:24.000]  她怎麼說呢
[00:13:24.000 --> 00:13:26.000]  她說不是在這個山上
[00:13:26.000 --> 00:13:29.000]  也不是在這個耶路撒冷
[00:13:29.000 --> 00:13:34.000]  真正拜父的是要用心靈和誠實來拜祂
[00:13:34.000 --> 00:13:38.000]  因為父要這樣的人拜祂
[00:13:38.000 --> 00:13:43.000]  很多人不以為這個心靈和誠實
[00:13:43.000 --> 00:13:47.000]  只是說到我們要誠心誠意
[00:13:47.000 --> 00:13:50.000]  但是大家如果回到原文那裡
[00:13:50.000 --> 00:13:57.000]  你會發現其實心靈所指的不是人的情感
[00:13:57.000 --> 00:14:03.000]  而是人的內心和聖靈連結的層面
[00:14:03.000 --> 00:14:08.000]  在這個聖靈裡面的真實和經歷
[00:14:08.000 --> 00:14:14.000]  而誠實更準確地翻譯出來應該是真理
[00:14:14.000 --> 00:14:17.000]  就是說神是藉著祂的話
[00:14:17.000 --> 00:14:25.000]  藉著耶穌基督給我們的啟示所得到的種種真道和真理
[00:14:25.000 --> 00:14:29.000]  所以用心靈誠實來敬拜祂的意思
[00:14:29.000 --> 00:14:33.000]  就是說我們是需要在這個聖靈裡面
[00:14:33.000 --> 00:14:37.000]  按著神的真理去敬拜祂
[00:14:37.000 --> 00:14:40.000]  所以耶穌的回答
[00:14:40.000 --> 00:14:48.000]  也是打破了這個婦人對人手所做的敬拜地點的迷思
[00:14:48.000 --> 00:14:54.000]  這個也可以說是私提犯信息的核心
[00:14:54.000 --> 00:14:59.000]  神總在這個摩西時代在曠野裡面就向摩西顯現
[00:14:59.000 --> 00:15:04.000]  神的同在根本上就不會受地點所限制
[00:15:04.000 --> 00:15:12.000]  亞伯拉罕、約瑟、摩西那時候根本就不會有聖殿
[00:15:12.000 --> 00:15:19.000]  但是他們確實在這個敬拜裡面是蒙神的月立
[00:15:19.000 --> 00:15:26.000]  而其次猶太人他們對這個聖殿是有很多的誤解
[00:15:26.000 --> 00:15:30.000]  對猶太人來說聖殿是神臨在的象徵
[00:15:30.000 --> 00:15:32.000]  是信仰的中心
[00:15:32.000 --> 00:15:34.000]  但是隨著時間的推移
[00:15:34.000 --> 00:15:47.000]  他們漸漸把敬拜從神的真實臨在轉移到敬拜人所做的種種制度和形式
[00:15:47.000 --> 00:15:53.000]  他們以為來了,獻祭了,就完成了這個禮儀
[00:15:53.000 --> 00:15:59.000]  這個可能就已經進了我的本分了
[00:15:59.000 --> 00:16:03.000]  但是私提犯他是指出敬拜的焦點
[00:16:03.000 --> 00:16:07.000]  他們的敬拜焦點已經不是神
[00:16:07.000 --> 00:16:13.000]  而是轉移到敬拜的形式的本身
[00:16:13.000 --> 00:16:17.000]  他們把聖殿是偶像化了
[00:16:17.000 --> 00:16:21.000]  這樣的時候你又怎能夠說
[00:16:21.000 --> 00:16:27.000]  私提犯他所說的話是踐踏聖殿呢
[00:16:27.000 --> 00:16:30.000]  各位親愛的兄弟姐妹
[00:16:30.000 --> 00:16:36.000]  我們是否也是同樣落入這個宗教形式主義裡面呢
[00:16:36.000 --> 00:16:42.000]  我們對儀式、對程序、對規則的重視
[00:16:42.000 --> 00:16:47.000]  是不是更甚於它裡面的意義呢
[00:16:47.000 --> 00:16:50.000]  我們是可以奉獻、可以服侍
[00:16:50.000 --> 00:16:54.000]  但是如果我們的動機是想賺取人的認同
[00:16:54.000 --> 00:16:57.000]  而不是討神的喜悅的時候
[00:16:57.000 --> 00:17:02.000]  其實我們的敬拜和這些以色列人一樣
[00:17:02.000 --> 00:17:06.000]  是只有形式,是沒有實際
[00:17:06.000 --> 00:17:10.000]  和敬拜偶像其實都是差不多的
[00:17:10.000 --> 00:17:13.000]  曾經有一位弟兄跟我說
[00:17:13.000 --> 00:17:17.000]  他說他星期天來到崇拜總是心不在焉
[00:17:17.000 --> 00:17:22.000]  因為他晚上告訴我,很晚才睡覺
[00:17:22.000 --> 00:17:29.000]  心裡面又想念生意和家裡的小朋友
[00:17:29.000 --> 00:17:33.000]  所以常常都要看看手機
[00:17:33.000 --> 00:17:37.000]  這個時候很容易就魂遊在外
[00:17:37.000 --> 00:17:41.000]  回過頭,回過神來的時候
[00:17:41.000 --> 00:17:45.000]  崇拜又已經結束了
[00:17:45.000 --> 00:17:49.000]  我們是不是以為我們有份出席參加崇拜
[00:17:49.000 --> 00:17:51.000]  走過了形式、程序
[00:17:51.000 --> 00:17:53.000]  就等於我們敬拜神
[00:17:53.000 --> 00:17:57.000]  與神有好的關係呢
[00:17:57.000 --> 00:18:02.000]  我不是說我們不需要形式和程序
[00:18:02.000 --> 00:18:08.000]  而主要不是去尋求那些只懂得形式和程序的信徒
[00:18:08.000 --> 00:18:13.000]  他要的是那些真心去渴慕他
[00:18:13.000 --> 00:18:17.000]  所以敬拜的重點從來都不是我們在哪裡
[00:18:17.000 --> 00:18:19.000]  我們做了些什麼
[00:18:19.000 --> 00:18:22.000]  而是我們的心有沒有被神吸引
[00:18:22.000 --> 00:18:25.000]  有沒有在這個聖靈與真理裡面
[00:18:25.000 --> 00:18:29.000]  將我們的心向神打開
[00:18:29.000 --> 00:18:37.000]  我們願不願意成為一個這樣去敬拜神的人呢
[00:18:37.000 --> 00:18:43.000]  第三點就是不妥協的真正的見證
[00:18:43.000 --> 00:18:46.000]  在《屬於神傳》第七章最後那裡
[00:18:46.000 --> 00:18:51.000]  你會看到一段很令人深邃的記載
[00:18:51.000 --> 00:18:53.000]  死靈犯在公會面前
[00:18:53.000 --> 00:18:55.000]  他講完一段歷史之後
[00:18:55.000 --> 00:19:00.000]  他是非常勇敢地來控訴當時的教會領袖
[00:19:00.000 --> 00:19:04.000]  說他們世世代代都是抗拒聖靈
[00:19:04.000 --> 00:19:07.000]  迫害先知 有法不依
[00:19:07.000 --> 00:19:12.000]  就好像那些沒有受過國禮的人一樣
[00:19:12.000 --> 00:19:18.000]  更特別是指出他們需要為他們的行為負責
[00:19:18.000 --> 00:19:20.000]  因為他們已經殺死了
[00:19:20.000 --> 00:19:25.000]  那位在預言中要來到像摩西一樣的義者
[00:19:25.000 --> 00:19:27.000]  耶穌基督
[00:19:27.000 --> 00:19:30.000]  他們的行為正如他們的先祖
[00:19:30.000 --> 00:19:39.000]  怎樣來抗拒聖靈一樣
[00:19:39.000 --> 00:19:42.000]  因為死靈犯他在舊約裡面
[00:19:42.000 --> 00:19:44.000]  他看到耶穌基督的預表
[00:19:44.000 --> 00:19:50.000]  他看到摩西根本上是預表著基督
[00:19:50.000 --> 00:19:54.000]  更從歷史裡面他看到人的叛逆
[00:19:54.000 --> 00:19:56.000]  他看到和聖殿裡面
[00:19:56.000 --> 00:20:01.000]  看到人心裡面種種的問題
[00:20:01.000 --> 00:20:06.000]  聖殿和聖殿種種的敬拜的制度
[00:20:06.000 --> 00:20:08.000]  將會隨著耶穌的來臨
[00:20:08.000 --> 00:20:11.000]  而將會成為過去
[00:20:11.000 --> 00:20:19.000]  所以他說這番話當然是令到在座的工會的人非常憤怒
[00:20:19.000 --> 00:20:23.000]  他們根本上就掩耳不想聽
[00:20:23.000 --> 00:20:29.000]  這些宗教狂熱的分子當被觸動了之後
[00:20:29.000 --> 00:20:34.000]  他們的反應當然是完全沒有理性
[00:20:34.000 --> 00:20:37.000]  但是死靈犯他是被聖靈充滿
[00:20:37.000 --> 00:20:39.000]  他沒有還拖
[00:20:39.000 --> 00:20:41.000]  而是怎樣呢
[00:20:41.000 --> 00:20:46.000]  他定征地來望天
[00:20:46.000 --> 00:20:50.000]  這次經文大家會不會覺得很特別呢
[00:20:50.000 --> 00:20:55.000]  因為他首先看到神的榮耀
[00:20:55.000 --> 00:21:00.000]  正如昔日神向阿巴拉罕顯現的時候
[00:21:00.000 --> 00:21:04.000]  所出現的那種榮耀
[00:21:04.000 --> 00:21:08.000]  其次就是耶穌是站起來了
[00:21:08.000 --> 00:21:15.000]  通常在聖經裡面描寫耶穌基督的時候
[00:21:15.000 --> 00:21:19.000]  都會說他是坐在父神的右邊
[00:21:19.000 --> 00:21:26.000]  正如這四篇第110篇馬可福音第16章那裡
[00:21:26.000 --> 00:21:32.000]  你會看到耶穌基督都是坐在父神的右邊
[00:21:32.000 --> 00:21:38.000]  所以很多學者認為現在耶穌基督是站起來迎接
[00:21:38.000 --> 00:21:45.000]  第一位為他來殉道的見證人
[00:21:45.000 --> 00:21:51.000]  表明了死靈犯將來在天上的尊貴
[00:21:51.000 --> 00:21:56.000]  以及他被受神的肯定
[00:21:56.000 --> 00:22:02.000]  而最後死靈犯的禱告更加令人非常感動
[00:22:02.000 --> 00:22:05.000]  正如第60節那裡說到
[00:22:05.000 --> 00:22:10.000]  主啊!不要將這罪歸於他們
[00:22:10.000 --> 00:22:13.000]  這句話是不是很面熟
[00:22:13.000 --> 00:22:16.000]  大家有沒有在哪裡聽過
[00:22:16.000 --> 00:22:19.000]  就是在耶穌基督釘十字架的時候
[00:22:19.000 --> 00:22:21.000]  他向父神的禱告
[00:22:21.000 --> 00:22:28.000]  他說父啊!赦免他們因為他們所做的他們不曉得
[00:22:28.000 --> 00:22:34.000]  死靈犯雖然是被教會選出來做管理飯吃的執事
[00:22:34.000 --> 00:22:41.000]  但是他的生命卻是好像主的生命一樣
[00:22:41.000 --> 00:22:46.000]  他對神的認識是遠遠超過那些宗教的領袖
[00:22:46.000 --> 00:22:48.000]  他能夠為真理而活
[00:22:48.000 --> 00:22:51.000]  他能夠為仇敵去禱告
[00:22:51.000 --> 00:22:58.000]  其實他是一位不折不扣耶穌基督忠實的追隨者
[00:22:58.000 --> 00:23:01.000]  但是有人可能會問
[00:23:01.000 --> 00:23:07.000]  難道我們是不是每一個人都要像屍體犯那樣去殉道呢
[00:23:07.000 --> 00:23:14.000]  聖經我們從未看到每一個信徒都需要殉道
[00:23:14.000 --> 00:23:20.000]  但是聖經是很清楚地告訴每一個蒙照的基督徒
[00:23:20.000 --> 00:23:25.000]  我們需要誠實地為主來做見證
[00:23:25.000 --> 00:23:29.000]  正如路加福音第九章說
[00:23:29.000 --> 00:23:32.000]  若有人要跟從我
[00:23:32.000 --> 00:23:39.000]  就當社稷天天背起他的十字架來跟從我
[00:23:39.000 --> 00:23:45.000]  真實忠誠的見證不一定要流血
[00:23:45.000 --> 00:23:52.000]  但卻是信徒每一天面對真理和壓力之間所做的選擇
[00:23:52.000 --> 00:23:56.000]  在不丹的地方有一位牧師
[00:23:56.000 --> 00:24:01.000]  他因為接受海外信徒的奉獻
[00:24:01.000 --> 00:24:05.000]  被判了三年零十一個月
[00:24:05.000 --> 00:24:09.000]  官方指他非法募捐
[00:24:09.000 --> 00:24:15.000]  但是他所做的只不過是服侍當地的信徒
[00:24:15.000 --> 00:24:17.000]  在中國成都有一位牧師
[00:24:17.000 --> 00:24:22.000]  也很堅持他需要向基督負責
[00:24:22.000 --> 00:24:26.000]  他不接受國家的干預港台
[00:24:26.000 --> 00:24:29.000]  結果也是被判九年
[00:24:29.000 --> 00:24:34.000]  可能你說那些都是牧者都是教會領袖
[00:24:34.000 --> 00:24:38.000]  而我只不過是一個普通的信徒
[00:24:38.000 --> 00:24:45.000]  但是我也曾經聽到有一位做基督徒的護士
[00:24:45.000 --> 00:24:51.000]  雖然他的護理工作是不容許他來談論這個信仰
[00:24:51.000 --> 00:24:56.000]  但是有一晚當一位病人來問他的時候
[00:24:56.000 --> 00:24:59.000]  他說為什麼我見到你每一晚值班
[00:24:59.000 --> 00:25:04.000]  你都是這麼有平安的嗎?你不怕嗎?
[00:25:04.000 --> 00:25:07.000]  他輕輕地說
[00:25:07.000 --> 00:25:09.000]  因為我是基督徒
[00:25:09.000 --> 00:25:13.000]  我知道耶穌是愛我的
[00:25:13.000 --> 00:25:17.000]  可惜他們的對話被其他人聽到
[00:25:17.000 --> 00:25:20.000]  向醫院投訴
[00:25:20.000 --> 00:25:24.000]  雖然他後來被調走崗位
[00:25:24.000 --> 00:25:26.000]  但是他沒有後悔
[00:25:26.000 --> 00:25:29.000]  他說我不是在傳教
[00:25:29.000 --> 00:25:35.000]  我只不過是講出我的信仰的感受
[00:25:35.000 --> 00:25:38.000]  從信徒的例子我們會知道
[00:25:38.000 --> 00:25:40.000]  其實無論我們做什麼
[00:25:40.000 --> 00:25:44.000]  這個世界都不會放過我們的
[00:25:44.000 --> 00:25:47.000]  所以耶穌說
[00:25:47.000 --> 00:25:49.000]  在世你們有苦難
[00:25:49.000 --> 00:25:51.000]  但你們可以放心
[00:25:51.000 --> 00:25:54.000]  我已經勝過了世界
[00:25:54.000 --> 00:26:00.000]  其實不妥協不是有些人的特別恩賜
[00:26:00.000 --> 00:26:06.000]  而是每一個信徒對神忠誠的選擇
[00:26:06.000 --> 00:26:11.000]  不是每一個人都會面對極端的逼迫
[00:26:11.000 --> 00:26:16.000]  但是每一天每一個信徒都要對每一個微小的考驗
[00:26:16.000 --> 00:26:23.000]  來做出這個選擇
[00:26:23.000 --> 00:26:28.000]  聖經裡面信心這個字
