
[00:00:00.000 --> 00:00:03.320]  我昔日可能大家都有同大家講過
[00:02:06.980 --> 00:02:13.880]  打開我哋嘅銀行戶口我哋見到嘅可能都成為我哋一啲突發嘅危機
[00:02:13.880 --> 00:02:19.780]  我哋都會諗我哋點樣走落去呢向邊個方向行呢我哋而家
[00:02:19.780 --> 00:02:22.580]  究竟身處喺邊度
[00:02:22.580 --> 00:02:26.660]  我哋喺黑夜喺狂風暴雨裏面嘅生命
[00:02:26.660 --> 00:02:34.600]  有冇一啲即係飛行嘅儀錶板係幫我哋辨別方向
[00:02:34.600 --> 00:02:37.160]  我哋過去喺四至六月
[00:02:37.160 --> 00:02:40.740]  讀咗主耶穌基督寫畀七間教會嘅信
[00:02:40.740 --> 00:02:43.300]  我哋見到唔同教會嘅狀況
[00:02:43.300 --> 00:02:47.140]  當然教會有被主稱讚嘅地方但係彷彿
[00:02:47.140 --> 00:02:52.780]  更加多嘅係被督責佢哋軟弱嘅地方喺邊度
[00:02:52.780 --> 00:02:54.820]  並且有時候我哋發現呢
[00:02:54.820 --> 00:02:59.680]  讀完呢七封信發現有時候其實唔係教會自甘墮落
[00:02:59.680 --> 00:03:01.980]  有時係佢哋迫不得已
[00:03:01.980 --> 00:03:06.600]  係面對好多嚟自環境嘅逼迫啦困難啦
[00:03:06.600 --> 00:03:12.480]  我哋發現地上面嘅教會好多嘅問題好多嘅困難
[00:03:12.480 --> 00:03:16.580]  身處喺黑夜狂風暴雨之中
[00:03:16.580 --> 00:03:20.420]  咁之後可以點樣呢
[00:03:20.420 --> 00:03:23.240]  雖然地上面有好多嘅問題
[00:03:23.240 --> 00:03:25.040]  但係之後
[00:03:25.040 --> 00:03:27.840]  此後聖經就記載
[00:03:27.840 --> 00:03:31.940]  約翰睜大眼見到嘅係天上嘅事
[00:03:31.940 --> 00:03:36.800]  約翰好清楚記載見到嘅呢一切嘅異象vision
[00:03:36.800 --> 00:03:40.400]  係神去到主導讓佢見得到
[00:03:40.400 --> 00:03:45.760]  佢聽到好似吹號嘅聲音叫佢領受呢一切將來要發生嘅事
[00:03:45.760 --> 00:03:52.160]  同時佢都話係聖靈感動佢讓佢見到呢一切
[00:03:52.160 --> 00:03:55.480]  撒瑪神好清楚嘅讓約翰知道
[00:03:55.480 --> 00:03:59.080]  雖然現在現世發生嘅事情
[00:03:59.080 --> 00:04:02.920]  係黑夜裏面係喺狂風暴雨裏面但係
[00:04:02.920 --> 00:04:09.060]  佢叫約翰佢眼目要注目喺天上嘅事
[00:04:09.060 --> 00:04:13.920]  當我哋嘗試去到理解約翰所見到嘅異象
[00:04:13.920 --> 00:04:18.020]  我哋就首先要明白呢其實我哋今日讀緊呢本書
[00:04:18.020 --> 00:04:25.180]  啟示錄裏面呢有好多好多好吸引我哋眼球嘅形象嗰啲嘅形容詞
[00:04:25.180 --> 00:04:29.020]  不過呢啲形容詞呢其實唔係要叫我哋覺得驚
[00:04:29.020 --> 00:04:34.920]  甚至亦都唔係要我哋直接按住字面嘅意思去到理解
[00:04:34.920 --> 00:04:40.040]  我哋必須要明白呢約翰喺啟示錄裏面呢見到嘅異象
[00:04:40.040 --> 00:04:46.440]  無論係發生嘅事啦無論係啲天使嘅形象啦又或者神自己嘅容貌
[00:04:46.440 --> 00:04:49.760]  我哋必須要承認呢一啲嘅vision呢
[00:04:49.760 --> 00:04:57.200]  其實係好多時候係超越咗人理性感官上面嘅經驗
[00:04:57.200 --> 00:05:01.800]  以致到呢我哋係冇辦法用人類有限嘅語言
[00:05:01.800 --> 00:05:04.880]  有限嘅視覺形象去形容
[00:05:04.880 --> 00:05:10.760]  所以呢約翰喺啟示錄裏面呢用咗好多象徵性嘅言語
[00:05:10.760 --> 00:05:18.200]  嘗試就讓讀者讓我哋用我哋用心靈去到體會去到領受
[00:05:18.200 --> 00:05:22.540]  究竟佢見到嘅係啲咩呢
[00:05:22.540 --> 00:05:25.360]  約翰見到啲咩呢第一眼
[00:05:25.360 --> 00:05:27.660]  約翰第一眼見到嘅
[00:05:27.660 --> 00:05:32.280]  就係一個喺天上面安置嘅寶座
[00:05:32.280 --> 00:05:36.380]  有一位坐喺寶座上面
[00:05:36.380 --> 00:05:42.260]  寶座呢個字喺短短第四章裏面出現咗14次
[00:05:42.260 --> 00:05:45.600]  喺成卷嘅啟示錄裏面出現咗47次
[00:05:45.600 --> 00:05:49.940]  讓我哋知道寶座呢樣嘢一定係喺啟示錄裏面
[00:05:49.940 --> 00:05:54.820]  好重要好重要嘅一個嘅核心一個嘅主題
[00:05:54.820 --> 00:05:58.400]  我哋記得喺七風寫畀教會嘅信裏面
[00:05:58.400 --> 00:06:02.500]  我哋講過當時嘅基督徒當時嘅教會
[00:06:02.500 --> 00:06:04.540]  佢哋面對好多嘅問題
[00:06:04.540 --> 00:06:09.400]  當時羅馬嘅皇帝要求人民就召佢做神
[00:06:09.400 --> 00:06:13.500]  嗰啲唔服從嘅信徒就要面對各樣嘅逼迫
[00:06:13.500 --> 00:06:15.800]  喺社會裏面被邊緣化啦
[00:06:15.800 --> 00:06:21.440]  講到佢哋嘅財產被沒收啦佢哋自己個人呀畀人掉落去嗰啲競技場
[00:06:21.440 --> 00:06:23.220]  去到受死啦
[00:06:23.220 --> 00:06:29.360]  而寫啟示錄嘅約翰自己呀都真係因為傳講神嘅道
[00:06:29.360 --> 00:06:33.460]  佢被去到流放去到呢個島上面
[00:06:33.460 --> 00:06:38.580]  所以當時嘅信徒喺現實裏面見到嘅寶座係啲咩呢
[00:06:38.580 --> 00:06:43.180]  就只係有嗰個羅馬皇帝嘅寶座
[00:06:43.180 --> 00:06:51.380]  不過神要約翰見到天上嘅寶座先係嗰個真真正正嘅寶座
[00:06:51.380 --> 00:06:54.460]  地上嘅政權嘅寶座係暫時嘅
[00:06:54.460 --> 00:07:01.880]  但係天上嘅先係真正永遠永恆存在嘅
[00:07:01.880 --> 00:07:05.460]  嗰個天上嘅寶座先係絕對嘅
[00:07:05.460 --> 00:07:10.580]  地上嘅一切都必然扭壞
[00:07:10.580 --> 00:07:13.660]  約翰跟住落嚟就對寶座嘅描述
[00:07:13.660 --> 00:07:16.720]  就好似舊約聖經以西傑書一樣
[00:07:16.720 --> 00:07:19.800]  嗰個嘅記載互相嘅去到影照
[00:07:19.800 --> 00:07:23.640]  約翰嘅目光從寶座首先佢嘅眼目
[00:07:23.640 --> 00:07:27.740]  係移向坐喺寶座上面嗰位嘅神
[00:07:27.740 --> 00:07:31.320]  嗰位嘅神係點樣嘅呢
[00:07:31.320 --> 00:07:39.760]  然而神係唔單止唔可以無法畀人嘅肉眼所局限同埋規範
[00:07:39.760 --> 00:07:42.580]  舊約聖經亦都多次同我哋講
[00:07:42.580 --> 00:07:45.400]  罪人係唔可以直視神
[00:07:45.400 --> 00:07:48.720]  當神要向人顯現嘅時候
[00:07:48.720 --> 00:07:51.280]  人點樣可以睇神呢
[00:07:51.280 --> 00:07:53.840]  一係搵布蒙住塊面
[00:07:53.840 --> 00:07:58.200]  一係只可以望神嘅背面
[00:07:58.200 --> 00:08:03.320]  所以當約翰好想望下神係咩樣嘅時候
[00:08:03.320 --> 00:08:11.000]  約翰喺啟示錄最後佢只可以用一啲側寫嘅手法去到形容
[00:08:11.000 --> 00:08:13.040]  究竟神係點樣
[00:08:13.040 --> 00:08:17.400]  佢就話神係好似碧玉、紅寶石一樣
[00:08:17.400 --> 00:08:20.720]  其實佢係好想描繪緊神嘅光輝
[00:08:20.720 --> 00:08:23.040]  神嘅聖潔、神嘅救贖
[00:08:23.040 --> 00:08:24.820]  神嘅榮耀
[00:08:24.820 --> 00:08:28.160]  嗰個好美麗嘅光輝
[00:08:28.160 --> 00:08:29.440]  然後約翰又話
[00:08:29.440 --> 00:08:32.000]  神寶座嘅周圍有紅
[00:08:32.000 --> 00:08:35.580]  好似綠寶石一樣嘅紅去到圍繞
[00:08:35.580 --> 00:08:39.940]  講緊嘅就係神親自紀念同埋遵守
[00:08:39.940 --> 00:08:46.320]  佢昔日喺洪水之後同人同所有嘅活物所納嗰個恩典嘅約
[00:08:46.320 --> 00:08:48.620]  呢個係講緊神記得呢個約
[00:08:48.620 --> 00:08:49.900]  神自己守住
[00:08:49.900 --> 00:08:52.720]  呢個係神嘅信實
[00:08:52.720 --> 00:08:54.000]  第五節形容
[00:08:54.000 --> 00:08:59.120]  有閃電、有聲音、有雷轟從寶座裏面發出
[00:08:59.120 --> 00:09:01.160]  呢啲我哋都諗得起呀
[00:09:01.160 --> 00:09:02.700]  可能我哋讀過舊約
[00:09:02.700 --> 00:09:06.300]  我哋就知道呢個係喺舊約出埃及記十九章
[00:09:06.300 --> 00:09:11.160]  當神臨在顯現喺西乃山同人顯現嘅時候
[00:09:11.160 --> 00:09:15.500]  嗰個景象就有呢啲雷轟閃電發出嚟
[00:09:15.500 --> 00:09:21.140]  係要凸顯緊神嘅權柄威嚴同埋審判
[00:09:21.140 --> 00:09:24.980]  寶座前面點咗七盞火燈
[00:09:24.980 --> 00:09:28.300]  代表嘅就係神完全嘅聖潔
[00:09:28.300 --> 00:09:32.400]  並且帶住潔淨力量嗰個火嘅燈呀
[00:09:32.400 --> 00:09:37.260]  帶住潔淨力量帶住權柄嘅聖靈
[00:09:37.260 --> 00:09:39.060]  然後第六節講到
[00:09:39.060 --> 00:09:41.860]  寶座前面好似一個玻璃海
[00:09:41.860 --> 00:09:44.180]  如同水晶
[00:09:44.180 --> 00:09:47.520]  玻璃海係咩意思呢
[00:09:47.520 --> 00:09:52.380]  原來喺古近東嘅文化又或者喺舊約聖經裏面
[00:09:52.380 --> 00:09:58.520]  海往往係代表住混沌代表住深淵代表住邪惡
[00:09:58.520 --> 00:10:00.820]  敵對神嘅力量
[00:10:00.820 --> 00:10:03.640]  所以大家記得耶穌做過嗰個嘅神蹟
[00:10:03.640 --> 00:10:05.440]  當嗰啲鬼
[00:10:05.440 --> 00:10:08.240]  畀耶穌趕入豬群之後
[00:10:08.240 --> 00:10:10.560]  佢哋就跳返落去個海裏面
[00:10:10.560 --> 00:10:15.680]  所以海對於猶大人佢哋嘅文化嚟講呢係一啲邪惡嘅嘢
[00:10:15.680 --> 00:10:21.300]  但係喺神嘅寶座根前呢個邪惡呢個洶湧嘅海
[00:10:21.300 --> 00:10:23.860]  變成一個玻璃海
[00:10:23.860 --> 00:10:26.420]  好似水晶一樣
[00:10:26.420 --> 00:10:32.580]  意味住呢個喺神嘅完全嘅主權同埋掌管底下
[00:10:32.580 --> 00:10:36.920]  所有嘅混亂所有嘅風暴所有嘅動蕩邪惡勢力
[00:10:36.920 --> 00:10:41.520]  都完全嘅被超越被平息被降伏
[00:10:41.520 --> 00:10:43.580]  被制止
[00:10:43.580 --> 00:10:45.880]  嗰個海唔再洶湧
[00:10:45.880 --> 00:10:48.180]  玻璃一樣水晶一樣
[00:10:48.180 --> 00:10:51.760]  甚至發出光輝
[00:10:51.760 --> 00:10:55.600]  我再講即係約翰喺啟示錄裏面嘅描繪呢
[00:10:55.600 --> 00:10:58.680]  係按住猶太人當時文化嘅習俗
[00:10:58.680 --> 00:11:01.240]  當時佢哋嘅處境嘅術語
[00:11:01.240 --> 00:11:05.080]  所以我哋要明白啟示錄呢啲特別嘅記載形象呢
[00:11:05.080 --> 00:11:10.460]  係我哋要理解嘅時候呢就首先我哋要明白究竟猶太人佢哋嘅
[00:11:10.460 --> 00:11:14.040]  文化佢哋嘅習俗呀係啲乜嘢嘢
[00:11:14.040 --> 00:11:18.640]  就好似我哋按住華人嘅傳統呢即係我哋就知道
[00:11:18.640 --> 00:11:21.200]  新年流流有啲嘢呢我哋唔好做呀
[00:11:21.200 --> 00:11:23.000]  新年流流唔好
[00:11:23.000 --> 00:11:24.540]  剪頭髮呀係咪呀
[00:11:24.540 --> 00:11:26.320]  新年流流即係初一
[00:11:26.320 --> 00:11:27.600]  初二你唔好
[00:11:27.600 --> 00:11:29.920]  唔好著到全身都黑色係咪呀
[00:11:29.920 --> 00:11:37.080]  因為就即係呢啲就招嚟啲唔吉利呀招嚟啲霉氣呀晦氣呀係咪
[00:11:37.080 --> 00:11:38.880]  但係如果我哋講
[00:11:38.880 --> 00:11:43.240]  喺我哋華人呢種嘅傳統文化裏面如果我哋講
[00:11:43.240 --> 00:11:46.300]  即使係喺新年流流
[00:11:46.300 --> 00:11:52.200]  只要係喺神嘅寶座之下我哋著到一身黑色都冇任何問題
[00:11:52.200 --> 00:11:57.320]  係因為所有嘅唔吉利所有嘅霉氣呀嗰啲我哋所講嘅嘢
[00:11:57.320 --> 00:12:00.660]  全部喺神嘅寶座底下
[00:12:00.660 --> 00:12:01.680]  都唔重要
[00:12:01.680 --> 00:12:03.720]  嗰啲都被平伏
[00:12:03.720 --> 00:12:06.020]  都被制止
[00:12:06.020 --> 00:12:07.560]  我哋就明白
[00:12:07.560 --> 00:12:09.360]  原來神嘅寶座
[00:12:09.360 --> 00:12:11.660]  神嘅權柄神嘅能力
[00:12:11.660 --> 00:12:13.700]  係高於一切
[00:12:13.700 --> 00:12:15.240]  我哋覺得
[00:12:15.240 --> 00:12:18.060]  我哋嘅文化裏面覺得嗰啲不祥呀
[00:12:18.060 --> 00:12:20.360]  唔吉利嘅嘢
[00:12:20.360 --> 00:12:23.440]  所以返返去一開頭嘅比喻
[00:12:23.440 --> 00:12:25.220]  親愛嘅朋友弟姐妹
[00:12:25.220 --> 00:12:28.560]  可能我哋而家生活裏面生命裏面
[00:12:28.560 --> 00:12:31.120]  遭遇緊一啲嘅亂流
[00:12:31.120 --> 00:12:35.980]  叫我哋望唔清窗外嘅環境同埋方向
[00:12:35.980 --> 00:12:39.560]  可能係我哋嘅老闆唔公義嘅對待我哋
[00:12:39.560 --> 00:12:41.600]  可能係我哋身體裏面
[00:12:41.600 --> 00:12:46.220]  醫生話畀我哋聽已經冇得醫㗎嗰個疾病
[00:12:46.220 --> 00:12:48.520]  可能係我哋即係
[00:12:48.520 --> 00:12:52.880]  晚晚都瞓唔著因為我哋即係面對住經濟嘅壓力
[00:12:52.880 --> 00:12:58.260]  可能係我哋屋企裏面不斷爭吵或者不斷經歷冷戰
[00:12:58.260 --> 00:13:01.080]  又或者可能係我哋持續
[00:13:01.080 --> 00:13:06.200]  填到好滿嘅嗰個嘅行程表
[00:13:06.200 --> 00:13:08.500]  但係啟示錄教導我哋
[00:13:08.500 --> 00:13:14.900]  唔好讓地上面嘅風暴掩蓋咗天上面嘅寶座
[00:13:14.900 --> 00:13:17.460]  當我哋今個星期
[00:13:17.460 --> 00:13:22.580]  再一次面對一啲令到我哋去到憂慮去到苦惱
[00:13:22.580 --> 00:13:24.880]  恐懼嘅處境時候
[00:13:24.880 --> 00:13:27.700]  但我邀請你好似約翰一樣
[00:13:27.700 --> 00:13:30.260]  先停低落嚟
[00:13:30.260 --> 00:13:32.300]  瞇埋我哋嘅雙眼
[00:13:32.300 --> 00:13:36.140]  然後喺我哋心裏面做個簡短嘅禱告
[00:13:36.140 --> 00:13:37.940]  我哋同神講
[00:13:37.940 --> 00:13:38.960]  神呀
[00:13:38.960 --> 00:13:41.020]  地上面嘅環境雖然好混亂
[00:13:41.020 --> 00:13:48.700]  但係我知道你仍然坐喺天上嗰個真實嘅寶座上面
[00:13:48.700 --> 00:13:52.800]  其實啱啱呢個星期呢都係我一個比較忙碌嘅星期
[00:13:52.800 --> 00:13:56.120]  你可能你問下Karen你都知道可能
[00:13:56.120 --> 00:13:58.940]  呢個星期呢佢都見到我有時候
[00:13:58.940 --> 00:14:00.980]  好懵陣嘅時候
[00:14:00.980 --> 00:14:02.780]  但係呢個星期呢
[00:14:02.780 --> 00:14:04.820]  我要講道
[00:14:04.820 --> 00:14:06.620]  所以又再一次
[00:14:06.620 --> 00:14:10.720]  係神叫我講道我首先要睇呢段經文
[00:14:10.720 --> 00:14:15.060]  首先神用啟示錄呢段經文去到提醒我
[00:14:15.060 --> 00:14:17.620]  我自己要安靜落嚟
[00:14:17.620 --> 00:14:19.160]  我又諗起
[00:14:19.160 --> 00:14:20.420]  針研四章
[00:14:20.420 --> 00:14:25.300]  廿三節講道你要保守你心勝過保守一切
[00:14:25.300 --> 00:14:27.080]  因為一生嘅果效
[00:14:27.080 --> 00:14:30.420]  係由心發出
[00:14:30.420 --> 00:14:32.460]  當我哋禱告同神講
[00:14:32.460 --> 00:14:38.100]  神呀地上面嘅環境雖然混亂雖然好多嘢做但係我知道你仍然
[00:14:38.100 --> 00:14:40.140]  喺天上面嘅寶座上面
[00:14:40.140 --> 00:14:41.940]  坐喺嗰度做
[00:14:41.940 --> 00:14:44.240]  當我哋咁講嘅時候
[00:14:44.240 --> 00:14:46.540]  我哋係同緊神講
[00:14:46.540 --> 00:14:48.340]  我哋亦都係同緊自己講
[00:14:48.340 --> 00:14:52.180]  我哋亦都係同緊世界去到宣告
[00:14:52.180 --> 00:14:54.740]  我哋嘅神係創造嘅主
[00:14:54.740 --> 00:14:58.060]  萬有都服喺佢嘅旨意之下
[00:14:58.060 --> 00:15:01.400]  我哋呢度神仍然係坐喺
[00:15:01.400 --> 00:15:03.440]  寶座之上
[00:15:03.440 --> 00:15:04.980]  而當我哋承認
[00:15:04.980 --> 00:15:07.280]  神嘅掌權嘅時候
[00:15:07.280 --> 00:15:10.100]  我哋就係將眼前嘅風暴
[00:15:10.100 --> 00:15:13.420]  眼前好洶湧嘅海水
[00:15:13.420 --> 00:15:16.740]  交畀嗰位坐喺寶座上嘅
[00:15:16.740 --> 00:15:20.080]  去到幫我哋去到平息
[00:15:20.080 --> 00:15:24.680]  而特別真正嘅平安係啲咩呢真正嘅平安唔係神
[00:15:24.680 --> 00:15:27.760]  就即刻命令嗰啲嘅風暴止住
[00:15:27.760 --> 00:15:29.300]  真正嘅平安
[00:15:29.300 --> 00:15:31.860]  係我哋清楚見得到
[00:15:31.860 --> 00:15:34.160]  喺一切嘅風暴一切嘅亂流
[00:15:34.160 --> 00:15:35.440]  上面
[00:15:35.440 --> 00:15:36.720]  有一個永不
[00:15:36.720 --> 00:15:38.000]  動搖
[00:15:38.000 --> 00:15:41.060]  嘅寶座
[00:15:41.060 --> 00:15:43.620]  去到第五章約翰嘅視覺
[00:15:43.620 --> 00:15:44.900]  從寶座
[00:15:44.900 --> 00:15:45.920]  轉移到
[00:15:45.920 --> 00:15:48.740]  寶座上面神右手
[00:15:48.740 --> 00:15:50.780]  有卷嘅書卷
[00:15:50.780 --> 00:15:54.880]  聖經就記載呢個書卷裏面外面都寫住字
[00:15:54.880 --> 00:15:57.700]  用七印封嚴咗
[00:15:57.700 --> 00:15:59.740]  按住當時羅馬嘅背景呢
[00:15:59.740 --> 00:16:04.860]  原來係一啲遺囑啦或者一啲好重要嘅地契啦先會用
[00:16:04.860 --> 00:16:06.920]  七個嘅印去封住
[00:16:06.920 --> 00:16:10.500]  並且淨係畀嗰啲有合法繼承人呢
[00:16:10.500 --> 00:16:14.600]  佢哋先有權去到拆開呢啲嘅書卷
[00:16:14.600 --> 00:16:16.140]  呢卷嘅書卷
[00:16:16.140 --> 00:16:19.720]  講緊唔單止好重要用七個嘅印封住
[00:16:19.720 --> 00:16:22.020]  更加講到佢裏面外面
[00:16:22.020 --> 00:16:23.560]  都寫滿晒字
[00:16:23.560 --> 00:16:25.360]  真係冇得再寫㗎真係
[00:16:25.360 --> 00:16:27.660]  完全嘅一卷嘅書卷
[00:16:27.660 --> 00:16:30.220]  呢卷嘅書卷按住舊約
[00:16:30.220 --> 00:16:34.320]  但以理書同埋以西傑書嘅神學嘅背景底下
[00:16:34.320 --> 00:16:38.160]  呢卷書卷係講緊神對人類歷史
[00:16:38.160 --> 00:16:39.680]  終極嘅旨意
[00:16:39.680 --> 00:16:42.000]  係講緊神救贖嘅計劃
[00:16:42.000 --> 00:16:44.040]  係講緊神對邪惡
[00:16:44.040 --> 00:16:48.900]  對所有邪惡罪惡嘅最終嘅審判
[00:16:48.900 --> 00:16:52.740]  當呢卷書必須要被剪開嘅時候
[00:16:52.740 --> 00:16:55.560]  世上嘅苦難先至可以結束
[00:16:55.560 --> 00:16:58.120]  神嘅公義先至可以彰顯
[00:16:58.120 --> 00:17:01.960]  神嘅國道先至可以完全嘅降臨
[00:17:01.960 --> 00:17:03.740]  所以我哋就諗
[00:17:03.740 --> 00:17:05.020]  無論係昔日
[00:17:05.020 --> 00:17:08.100]  係面對緊困難嘅教會信徒
[00:17:08.100 --> 00:17:11.180]  無論係昔日被流放嘅約翰
[00:17:11.180 --> 00:17:12.700]  又或者歷代嘅信徒
[00:17:12.700 --> 00:17:14.760]  甚至今日嘅我哋
[00:17:14.760 --> 00:17:16.800]  見到今日好多唔公義
[00:17:16.800 --> 00:17:19.880]  好多苦難發生嘅我哋
[00:17:19.880 --> 00:17:23.720]  我哋都同樣渴望神嘅公義可以臨到
[00:17:23.720 --> 00:17:27.820]  地上嘅罪惡嗰啲嘅戰爭所有都被制止
[00:17:27.820 --> 00:17:29.100]  我哋好渴望
[00:17:29.100 --> 00:17:29.860]  罪
[00:17:29.860 --> 00:17:32.940]  好渴望邪惡被審判
[00:17:32.940 --> 00:17:33.960]  但係
[00:17:33.960 --> 00:17:36.780]  當我哋好想呢卷書畀人打開嘅時候
[00:17:36.780 --> 00:17:38.840]  有位大力嘅天使就話
[00:17:38.840 --> 00:17:40.880]  有邊個配展開
[00:17:40.880 --> 00:17:44.460]  呢卷嘅書解除呢七個人
[00:17:44.460 --> 00:17:47.780]  當呢位天使好大聲去到講嘅時候
[00:17:47.780 --> 00:17:49.840]  天使得到嘅回應
[00:17:49.840 --> 00:17:53.160]  卻係一片嘅死寂
[00:17:53.160 --> 00:17:55.720]  原來地上面
[00:17:55.720 --> 00:17:57.520]  天上面地底下
[00:17:57.520 --> 00:18:03.140]  冇一個可以展開觀看呢個書卷
[00:18:03.140 --> 00:18:07.740]  冇任何一個人冇任何一個嘅受造物有資格
[00:18:07.740 --> 00:18:09.020]  有聖潔
[00:18:09.020 --> 00:18:10.300]  有能力
[00:18:10.300 --> 00:18:16.200]  去到推動世界呢個歷史走向救贖
[00:18:16.200 --> 00:18:20.800]  當書卷剛才講到呢個書卷唔被打開
[00:18:20.800 --> 00:18:22.080]  意味嘅
[00:18:22.080 --> 00:18:25.420]  就係嗰啲嘅苦難
[00:18:25.420 --> 00:18:28.480]  將會永無止境
[00:18:28.480 --> 00:18:34.620]  意味呢卷書唔再打開嘅時候就係講緊神嘅救贖計劃同樣嘅去到停滯
[00:18:34.620 --> 00:18:36.920]  公義嘅繼續無法伸冤
[00:18:36.920 --> 00:18:40.760]  歷史冇中共
[00:18:40.760 --> 00:18:46.660]  拒絕敬拜政權同埋君王嘅信徒佢哋就要繼續嘅殉道
[00:18:46.660 --> 00:18:49.980]  強權就可以繼續欺壓嗰啲嘅弱者
[00:18:49.980 --> 00:18:54.840]  無辜嘅平民百姓繼續就要承受嗰啲戰火嘅蹂躪
[00:18:54.840 --> 00:18:59.440]  各地繼續要遭遇天災嘅破壞
[00:18:59.440 --> 00:19:02.000]  罪惡繼續嘅猖獗
[00:19:02.000 --> 00:19:05.340]  所以約翰就覺得好悲痛
[00:19:05.340 --> 00:19:08.160]  佢覺得唔應該係咁呀呢個世界
[00:19:08.160 --> 00:19:12.760]  佢好絕望無力嘅痛哭
[00:19:12.760 --> 00:19:15.060]  但係呢個時候
[00:19:15.060 --> 00:19:18.400]  有一位長老叫約翰唔好喊
[00:19:18.400 --> 00:19:24.540]  因為猶大之派裏面嘅獅子大衛嘅根佢已經得成佢可以
[00:19:24.540 --> 00:19:29.400]  掀開呢個書卷揭開嗰七個人
[00:19:29.400 --> 00:19:34.020]  猶太之派嘅獅子源自創世紀四十九章
[00:19:34.020 --> 00:19:39.900]  講緊嗰個尼塞亞係滿有力量滿有權柄嘅征服者
[00:19:39.900 --> 00:19:43.480]  而大衛嘅根就係源自以賽亞書十一章
[00:19:43.480 --> 00:19:49.380]  好想講呢位嘅尼塞亞係要為世界帶嚟一個和平嘅國度
[00:19:49.380 --> 00:19:56.540]  所以約翰深深好期待呢個獅子威風凜凜嘅出現
[00:19:56.540 --> 00:19:59.100]  並且佢要去到撕裂受敵
[00:19:59.100 --> 00:20:00.900]  佢要去到征服敵人
[00:20:00.900 --> 00:20:04.480]  並且去到打開呢個書卷
[00:20:04.480 --> 00:20:09.340]  但係當約翰轉頭嘅時候
[00:20:09.340 --> 00:20:11.900]  佢見到嘅竟然唔係獅子
[00:20:11.900 --> 00:20:16.520]  卻係將被殺過嘅羔羊
[00:20:16.520 --> 00:20:20.100]  約翰聽到嘅係獅子
[00:20:20.100 --> 00:20:22.140]  係充滿住力量嘅征服者
[00:20:22.140 --> 00:20:25.980]  但係佢轉個頭見到嘅卻係軟弱
[00:20:25.980 --> 00:20:27.020]  卻係流血
[00:20:27.020 --> 00:20:31.620]  卻係被宰殺嘅生畜
[00:20:31.620 --> 00:20:36.480]  呢個世界可能我哋都覺得解決問題嘅方式
